[['2, k, 0', [-0.0272921, -0.472846, 1.0]], ['2, k, 1', [-0.0282476, -0.152875, 1.0]], ['2, k, 2', [-0.0290315, 0.160329, 1.0]], ['2, k, 3', [-0.0150419, 0.31775, 1.0]], ['2, k, 4', [-0.137847, 0.0407558, 1.0]], ['2, k, 5', [-0.182778, 0.104771, 1.0]], ['2, k, 6', [-0.116664, 0.121159, 1.0]], ['2, k, 7', [-0.0885051, 0.16499, 1.0]], ['2, k, 8', [0.12819, 0.0962979, 1.0]], ['2, k, 9', [0.145583, -0.181171, 1.0]], ['2, k, 10', [0.295346, -0.0147742, 1.0]], ['2, k, 11', [0.360599, -0.0186057, 1.0]], ['2, k, 12', [-0.0875485, -0.479218, 1.0]], ['2, k, 13', [-0.263807, -0.664156, 1.0]], ['2, k, 14', [-0.290969, -0.913586, 1.0]], ['2, k, 15', [-0.250912, -1.00522, 1.0]], ['2, k, 16', [0.033688, -0.453857, 1.0]], ['2, k, 17', [0.188253, -0.743651, 1.0]], ['2, k, 18', [0.197703, -1.05285, 1.0]], ['2, k, 19', [0.221005, -1.10193, 1.0]], ['2, k, 20', [-0.0288651, 0.0829595, 1.0]], ['2, k, 21', [-0.106401, 0.165301, 1.0]], ['2, k, 22', [-0.13708, 0.170623, 1.0]], ['2, k, 23', [0.35911, -0.0185288, 1.0]], ['2, k, 24', [0.357167, -0.0184286, 1.0]]]
[['2, k, 0', [0.0376347, -0.44916, 1.0]], ['2, k, 1', [0.0339628, -0.117074, 1.0]], ['2, k, 2', [0.0323966, 0.207853, 1.0]], ['2, k, 3', [0.0138054, 0.303839, 1.0]], ['2, k, 4', [-0.00373377, 0.0700287, 1.0]], ['2, k, 5', [0.240351, 0.111193, 1.0]], ['2, k, 6', [0.450917, 0.163917, 1.0]], ['2, k, 7', [0.503801, 0.177706, 1.0]], ['2, k, 8', [0.213388, 0.0865788, 1.0]], ['2, k, 9', [0.323265, 0.0873709, 1.0]], ['2, k, 10', [0.474223, 0.160667, 1.0]], ['2, k, 11', [0.517063, 0.179448, 1.0]], ['2, k, 12', [-0.0104738, -0.439782, 1.0]], ['2, k, 13', [-0.0757332, -0.772969, 1.0]], ['2, k, 14', [-0.221096, -0.927546, 1.0]], ['2, k, 15', [-0.205593, -1.03751, 1.0]], ['2, k, 16', [0.0874181, -0.445836, 1.0]], ['2, k, 17', [0.153655, -0.75233, 1.0]], ['2, k, 18', [0.16427, -1.08697, 1.0]], ['2, k, 19', [0.232496, -1.1272, 1.0]], ['2, k, 20', [0.0326899, 0.127649, 1.0]], ['2, k, 21', [0.571866, 0.18924, 1.0]], ['2, k, 22', [0.508701, 0.15879, 1.0]], ['2, k, 23', [0.550895, 0.191407, 1.0]], ['2, k, 24', [0.481824, 0.1783, 1.0]]]
[['2, k, 0', [0.0392697, -0.448068, 1.0]], ['2, k, 1', [0.0371976, -0.116221, 1.0]], ['2, k, 2', [0.0369267, 0.208206, 1.0]], ['2, k, 3', [0.0218315, 0.304361, 1.0]], ['2, k, 4', [0.00247029, 0.0712203, 1.0]], ['2, k, 5', [0.245652, 0.109438, 1.0]], ['2, k, 6', [0.444066, 0.15727, 1.0]], ['2, k, 7', [0.49632, 0.172209, 1.0]], ['2, k, 8', [0.217901, 0.0869356, 1.0]], ['2, k, 9', [0.327777, 0.0877215, 1.0]], ['2, k, 10', [0.4966, 0.157405, 1.0]], ['2, k, 11', [0.501012, 0.170609, 1.0]], ['2, k, 12', [-0.00868103, -0.437584, 1.0]], ['2, k, 13', [-0.0757751, -0.770531, 1.0]], ['2, k, 14', [-0.0906984, -0.928376, 1.0]], ['2, k, 15', [-0.128483, -1.03493, 1.0]], ['2, k, 16', [0.0883195, -0.44577, 1.0]], ['2, k, 17', [0.153186, -0.75139, 1.0]], ['2, k, 18', [0.164066, -1.08665, 1.0]], ['2, k, 19', [0.232668, -1.12687, 1.0]], ['2, k, 20', [0.0369168, 0.128152, 1.0]], ['2, k, 21', [0.552674, 0.181705, 1.0]], ['2, k, 22', [0.484805, 0.148126, 1.0]], ['2, k, 23', [0.540076, 0.181405, 1.0]], ['2, k, 24', [0.462446, 0.169017, 1.0]]]
[['2, k, 0', [0.0427668, -0.447497, 1.0]], ['2, k, 1', [0.0394722, -0.115835, 1.0]], ['2, k, 2', [0.0377716, 0.208375, 1.0]], ['2, k, 3', [0.0267524, 0.304375, 1.0]], ['2, k, 4', [0.00684681, 0.0704626, 1.0]], ['2, k, 5', [0.24941, 0.102275, 1.0]], ['2, k, 6', [0.445147, 0.154657, 1.0]], ['2, k, 7', [0.495527, 0.16744, 1.0]], ['2, k, 8', [0.218742, 0.0871059, 1.0]], ['2, k, 9', [0.328627, 0.0878895, 1.0]], ['2, k, 10', [0.450415, 0.14301, 1.0]], ['2, k, 11', [0.499405, 0.165522, 1.0]], ['2, k, 12', [-0.00401011, -0.436367, 1.0]], ['2, k, 13', [-0.0767415, -0.768067, 1.0]], ['2, k, 14', [-0.226577, -0.938926, 1.0]], ['2, k, 15', [-0.199874, -1.04142, 1.0]], ['2, k, 16', [0.0902484, -0.445709, 1.0]], ['2, k, 17', [0.15269, -0.751424, 1.0]], ['2, k, 18', [0.163554, -1.08658, 1.0]], ['2, k, 19', [0.232927, -1.12664, 1.0]], ['2, k, 20', [0.038071, 0.128368, 1.0]], ['2, k, 21', [0.555814, 0.17691, 1.0]], ['2, k, 22', [0.486673, 0.143115, 1.0]], ['2, k, 23', [0.532987, 0.182204, 1.0]], ['2, k, 24', [0.463933, 0.163294, 1.0]]]
[['2, k, 0', [0.0441757, -0.447123, 1.0]], ['2, k, 1', [0.0412336, -0.115498, 1.0]], ['2, k, 2', [0.0392747, 0.208581, 1.0]], ['2, k, 3', [0.0303265, 0.303573, 1.0]], ['2, k, 4', [0.0123441, 0.0700303, 1.0]], ['2, k, 5', [0.253041, 0.102434, 1.0]], ['2, k, 6', [0.400325, 0.136244, 1.0]], ['2, k, 7', [0.433722, 0.151923, 1.0]], ['2, k, 8', [0.22024, 0.0873124, 1.0]], ['2, k, 9', [0.33013, 0.0880931, 1.0]], ['2, k, 10', [0.500159, 0.155149, 1.0]], ['2, k, 11', [0.493879, 0.160095, 1.0]], ['2, k, 12', [-0.00254911, -0.43541, 1.0]], ['2, k, 13', [-0.0767802, -0.766792, 1.0]], ['2, k, 14', [-0.242933, -0.921674, 1.0]], ['2, k, 15', [-0.210097, -1.02467, 1.0]], ['2, k, 16', [0.0912653, -0.445908, 1.0]], ['2, k, 17', [0.15225, -0.75152, 1.0]], ['2, k, 18', [0.163759, -1.08517, 1.0]], ['2, k, 19', [0.233854, -1.12519, 1.0]], ['2, k, 20', [0.0396929, 0.128613, 1.0]], ['2, k, 21', [0.491039, 0.160184, 1.0]], ['2, k, 22', [0.431278, 0.133289, 1.0]], ['2, k, 23', [0.530974, 0.176444, 1.0]], ['2, k, 24', [0.45999, 0.157707, 1.0]]]
[['2, k, 0', [0.0447788, -0.447113, 1.0]], ['2, k, 1', [0.0418869, -0.115591, 1.0]], ['2, k, 2', [0.0397909, 0.208395, 1.0]], ['2, k, 3', [0.0334583, 0.302764, 1.0]], ['2, k, 4', [0.018119, 0.0695837, 1.0]], ['2, k, 5', [0.258022, 0.0989111, 1.0]], ['2, k, 6', [0.40387, 0.137483, 1.0]], ['2, k, 7', [0.444093, 0.147364, 1.0]], ['2, k, 8', [0.220754, 0.0871283, 1.0]], ['2, k, 9', [0.330652, 0.0879098, 1.0]], ['2, k, 10', [0.481503, 0.14532, 1.0]], ['2, k, 11', [0.501119, 0.159205, 1.0]], ['2, k, 12', [-0.00188918, -0.435236, 1.0]], ['2, k, 13', [-0.0764484, -0.76657, 1.0]], ['2, k, 14', [-0.211732, -0.960122, 1.0]], ['2, k, 15', [-0.190351, -1.05873, 1.0]], ['2, k, 16', [0.0915924, -0.446096, 1.0]], ['2, k, 17', [0.151864, -0.751716, 1.0]], ['2, k, 18', [0.163154, -1.08555, 1.0]], ['2, k, 19', [0.234309, -1.12542, 1.0]], ['2, k, 20', [0.040258, 0.128448, 1.0]], ['2, k, 21', [0.495608, 0.162611, 1.0]], ['2, k, 22', [0.468973, 0.132219, 1.0]], ['2, k, 23', [0.552877, 0.170482, 1.0]], ['2, k, 24', [0.470059, 0.164731, 1.0]]]
[['2, k, 0', [0.044628, -0.446892, 1.0]], ['2, k, 1', [0.0421484, -0.115548, 1.0]], ['2, k, 2', [0.0405385, 0.208291, 1.0]], ['2, k, 3', [0.0366423, 0.302057, 1.0]], ['2, k, 4', [0.0215154, 0.0696704, 1.0]], ['2, k, 5', [0.260833, 0.099026, 1.0]], ['2, k, 6', [0.441398, 0.131572, 1.0]], ['2, k, 7', [0.50516, 0.154606, 1.0]], ['2, k, 8', [0.221499, 0.0870256, 1.0]], ['2, k, 9', [0.331401, 0.0878071, 1.0]], ['2, k, 10', [0.479046, 0.143501, 1.0]], ['2, k, 11', [0.494847, 0.1543, 1.0]], ['2, k, 12', [-0.00194291, -0.434796, 1.0]], ['2, k, 13', [-0.0772796, -0.766129, 1.0]], ['2, k, 14', [-0.0897703, -0.928863, 1.0]], ['2, k, 15', [-0.126882, -1.03567, 1.0]], ['2, k, 16', [0.0910053, -0.446302, 1.0]], ['2, k, 17', [0.15097, -0.751895, 1.0]], ['2, k, 18', [0.164325, -1.08492, 1.0]], ['2, k, 19', [0.236073, -1.12475, 1.0]], ['2, k, 20', [0.0408536, 0.128393, 1.0]], ['2, k, 21', [0.553566, 0.160766, 1.0]], ['2, k, 22', [0.491737, 0.133602, 1.0]], ['2, k, 23', [0.538678, 0.164042, 1.0]], ['2, k, 24', [0.467812, 0.162438, 1.0]]]
[['2, k, 0', [0.0436354, -0.447436, 1.0]], ['2, k, 1', [0.0427756, -0.115722, 1.0]], ['2, k, 2', [0.045168, 0.208289, 1.0]], ['2, k, 3', [0.0397606, 0.302611, 1.0]], ['2, k, 4', [0.0239846, 0.0707775, 1.0]], ['2, k, 5', [0.262475, 0.095708, 1.0]], ['2, k, 6', [0.443693, 0.131202, 1.0]], ['2, k, 7', [0.507107, 0.152824, 1.0]], ['2, k, 8', [0.226111, 0.0870261, 1.0]], ['2, k, 9', [0.335992, 0.0878064, 1.0]], ['2, k, 10', [0.478455, 0.1429, 1.0]], ['2, k, 11', [0.486754, 0.150932, 1.0]], ['2, k, 12', [-0.00407838, -0.436222, 1.0]], ['2, k, 13', [-0.0770735, -0.768533, 1.0]], ['2, k, 14', [-0.20627, -0.964005, 1.0]], ['2, k, 15', [-0.183951, -1.06525, 1.0]], ['2, k, 16', [0.0887539, -0.447226, 1.0]], ['2, k, 17', [0.150348, -0.754708, 1.0]], ['2, k, 18', [0.164651, -1.08813, 1.0]], ['2, k, 19', [0.236117, -1.12806, 1.0]], ['2, k, 20', [0.044161, 0.128298, 1.0]], ['2, k, 21', [0.552721, 0.160538, 1.0]], ['2, k, 22', [0.488668, 0.131689, 1.0]], ['2, k, 23', [0.522192, 0.160846, 1.0]], ['2, k, 24', [0.454801, 0.150562, 1.0]]]
[['2, k, 0', [0.0411436, -0.446448, 1.0]], ['2, k, 1', [0.042805, -0.115704, 1.0]], ['2, k, 2', [0.0467264, 0.207723, 1.0]], ['2, k, 3', [0.0414875, 0.302164, 1.0]], ['2, k, 4', [0.0256721, 0.0705727, 1.0]], ['2, k, 5', [0.26363, 0.0918515, 1.0]], ['2, k, 6', [0.447495, 0.134895, 1.0]], ['2, k, 7', [0.513385, 0.153582, 1.0]], ['2, k, 8', [0.227664, 0.0864635, 1.0]], ['2, k, 9', [0.33755, 0.0872476, 1.0]], ['2, k, 10', [0.478025, 0.141461, 1.0]], ['2, k, 11', [0.488838, 0.149723, 1.0]], ['2, k, 12', [-0.00786953, -0.433226, 1.0]], ['2, k, 13', [-0.0745043, -0.766171, 1.0]], ['2, k, 14', [-0.2049, -0.961127, 1.0]], ['2, k, 15', [-0.183652, -1.06381, 1.0]], ['2, k, 16', [0.0796128, -0.443967, 1.0]], ['2, k, 17', [0.151238, -0.757887, 1.0]], ['2, k, 18', [0.165032, -1.09144, 1.0]], ['2, k, 19', [0.236532, -1.13141, 1.0]], ['2, k, 20', [0.0452092, 0.12798, 1.0]], ['2, k, 21', [0.568194, 0.1561, 1.0]], ['2, k, 22', [0.514272, 0.134309, 1.0]], ['2, k, 23', [0.522659, 0.163425, 1.0]], ['2, k, 24', [0.455545, 0.145544, 1.0]]]
[['2, k, 0', [0.0408959, -0.446316, 1.0]], ['2, k, 1', [0.0431043, -0.115768, 1.0]], ['2, k, 2', [0.0478307, 0.207231, 1.0]], ['2, k, 3', [0.0432625, 0.30256, 1.0]], ['2, k, 4', [0.0275278, 0.0695166, 1.0]], ['2, k, 5', [0.26587, 0.0927194, 1.0]], ['2, k, 6', [0.449073, 0.134541, 1.0]], ['2, k, 7', [0.512826, 0.148707, 1.0]], ['2, k, 8', [0.228764, 0.0859739, 1.0]], ['2, k, 9', [0.338654, 0.0867613, 1.0]], ['2, k, 10', [0.479002, 0.138627, 1.0]], ['2, k, 11', [0.49138, 0.145616, 1.0]], ['2, k, 12', [-0.00767517, -0.433332, 1.0]], ['2, k, 13', [-0.0737216, -0.766382, 1.0]], ['2, k, 14', [-0.204606, -0.95999, 1.0]], ['2, k, 15', [-0.194312, -1.06602, 1.0]], ['2, k, 16', [0.0799894, -0.443637, 1.0]], ['2, k, 17', [0.151286, -0.759216, 1.0]], ['2, k, 18', [0.166294, -1.09178, 1.0]], ['2, k, 19', [0.237927, -1.1318, 1.0]], ['2, k, 20', [0.0462169, 0.127592, 1.0]], ['2, k, 21', [0.557306, 0.162945, 1.0]], ['2, k, 22', [0.496758, 0.125526, 1.0]], ['2, k, 23', [0.544681, 0.157666, 1.0]], ['2, k, 24', [0.455267, 0.148321, 1.0]]]
[['2, k, 0', [0.0417043, -0.444989, 1.0]], ['2, k, 1', [0.0506387, -0.111444, 1.0]], ['2, k, 2', [0.0663271, 0.216003, 1.0]], ['2, k, 3', [0.0448907, 0.302309, 1.0]], ['2, k, 4', [0.0276294, 0.0691497, 1.0]], ['2, k, 5', [0.266479, 0.093114, 1.0]], ['2, k, 6', [0.452591, 0.134331, 1.0]], ['2, k, 7', [0.506714, 0.146607, 1.0]], ['2, k, 8', [0.247198, 0.0947183, 1.0]], ['2, k, 9', [0.356958, 0.0954383, 1.0]], ['2, k, 10', [0.488516, 0.139214, 1.0]], ['2, k, 11', [0.492024, 0.144052, 1.0]], ['2, k, 12', [-0.00671791, -0.432806, 1.0]], ['2, k, 13', [-0.0740243, -0.76559, 1.0]], ['2, k, 14', [-0.204739, -0.959234, 1.0]], ['2, k, 15', [-0.187526, -1.0622, 1.0]], ['2, k, 16', [0.0835624, -0.441123, 1.0]], ['2, k, 17', [0.15072, -0.759277, 1.0]], ['2, k, 18', [0.165816, -1.09171, 1.0]], ['2, k, 19', [0.234227, -1.13267, 1.0]], ['2, k, 20', [0.0620337, 0.135192, 1.0]], ['2, k, 21', [0.560909, 0.149676, 1.0]], ['2, k, 22', [0.500794, 0.128587, 1.0]], ['2, k, 23', [0.545748, 0.155967, 1.0]], ['2, k, 24', [0.463449, 0.142704, 1.0]]]
[['2, k, 0', [0.0409841, -0.444899, 1.0]], ['2, k, 1', [0.0491393, -0.112652, 1.0]], ['2, k, 2', [0.0590074, 0.209587, 1.0]], ['2, k, 3', [0.04634, 0.302116, 1.0]], ['2, k, 4', [0.0278392, 0.0690381, 1.0]], ['2, k, 5', [0.267142, 0.091823, 1.0]], ['2, k, 6', [0.454567, 0.133865, 1.0]], ['2, k, 7', [0.510139, 0.144613, 1.0]], ['2, k, 8', [0.239904, 0.0883228, 1.0]], ['2, k, 9', [0.349732, 0.0890906, 1.0]], ['2, k, 10', [0.478109, 0.131244, 1.0]], ['2, k, 11', [0.495594, 0.14151, 1.0]], ['2, k, 12', [-0.00672384, -0.432866, 1.0]], ['2, k, 13', [-0.0736777, -0.765632, 1.0]], ['2, k, 14', [-0.206143, -0.957904, 1.0]], ['2, k, 15', [-0.188703, -1.05985, 1.0]], ['2, k, 16', [0.0823566, -0.441366, 1.0]], ['2, k, 17', [0.150729, -0.759574, 1.0]], ['2, k, 18', [0.166551, -1.0926, 1.0]], ['2, k, 19', [0.236155, -1.13323, 1.0]], ['2, k, 20', [0.0568487, 0.130553, 1.0]], ['2, k, 21', [0.560001, 0.15386, 1.0]], ['2, k, 22', [0.49449, 0.124206, 1.0]], ['2, k, 23', [0.552601, 0.15286, 1.0]], ['2, k, 24', [0.466509, 0.142281, 1.0]]]
[['2, k, 0', [0.0390723, -0.44688, 1.0]], ['2, k, 1', [0.0474492, -0.114974, 1.0]], ['2, k, 2', [0.0569403, 0.207409, 1.0]], ['2, k, 3', [0.0476911, 0.302509, 1.0]], ['2, k, 4', [0.0278624, 0.0689607, 1.0]], ['2, k, 5', [0.267745, 0.0901597, 1.0]], ['2, k, 6', [0.461804, 0.131969, 1.0]], ['2, k, 7', [0.513246, 0.144638, 1.0]], ['2, k, 8', [0.237844, 0.0861513, 1.0]], ['2, k, 9', [0.347699, 0.0869353, 1.0]], ['2, k, 10', [0.450539, 0.123423, 1.0]], ['2, k, 11', [0.508581, 0.141939, 1.0]], ['2, k, 12', [-0.0102587, -0.435599, 1.0]], ['2, k, 13', [-0.0731973, -0.769644, 1.0]], ['2, k, 14', [-0.169661, -0.975359, 1.0]], ['2, k, 15', [-0.0955347, -1.01694, 1.0]], ['2, k, 16', [0.0813202, -0.446327, 1.0]], ['2, k, 17', [0.152261, -0.760088, 1.0]], ['2, k, 18', [0.166697, -1.09419, 1.0]], ['2, k, 19', [0.23653, -1.13483, 1.0]], ['2, k, 20', [0.0547492, 0.12814, 1.0]], ['2, k, 21', [0.579382, 0.157738, 1.0]], ['2, k, 22', [0.495483, 0.1223, 1.0]], ['2, k, 23', [0.557613, 0.155027, 1.0]], ['2, k, 24', [0.481176, 0.145062, 1.0]]]
[['2, k, 0', [0.0394454, -0.448476, 1.0]], ['2, k, 1', [0.0472847, -0.115828, 1.0]], ['2, k, 2', [0.056138, 0.207025, 1.0]], ['2, k, 3', [0.0487099, 0.302742, 1.0]], ['2, k, 4', [0.0278712, 0.0689464, 1.0]], ['2, k, 5', [0.268495, 0.0909636, 1.0]], ['2, k, 6', [0.462869, 0.132624, 1.0]], ['2, k, 7', [0.52193, 0.145864, 1.0]], ['2, k, 8', [0.237045, 0.0857685, 1.0]], ['2, k, 9', [0.346925, 0.0865555, 1.0]], ['2, k, 10', [0.463917, 0.130823, 1.0]], ['2, k, 11', [0.486252, 0.141088, 1.0]], ['2, k, 12', [-0.00901388, -0.437851, 1.0]], ['2, k, 13', [-0.0735499, -0.771665, 1.0]], ['2, k, 14', [-0.179077, -0.973397, 1.0]], ['2, k, 15', [-0.174241, -1.07728, 1.0]], ['2, k, 16', [0.0826828, -0.448317, 1.0]], ['2, k, 17', [0.152034, -0.760146, 1.0]], ['2, k, 18', [0.167772, -1.09363, 1.0]], ['2, k, 19', [0.237696, -1.1343, 1.0]], ['2, k, 20', [0.0541294, 0.12763, 1.0]], ['2, k, 21', [0.579913, 0.155587, 1.0]], ['2, k, 22', [0.509501, 0.123394, 1.0]], ['2, k, 23', [0.518952, 0.155366, 1.0]], ['2, k, 24', [0.443573, 0.13961, 1.0]]]
[['2, k, 0', [0.0398044, -0.450061, 1.0]], ['2, k, 1', [0.0466817, -0.117364, 1.0]], ['2, k, 2', [0.053803, 0.205473, 1.0]], ['2, k, 3', [0.0496165, 0.30314, 1.0]], ['2, k, 4', [0.0278403, 0.0689832, 1.0]], ['2, k, 5', [0.269457, 0.0924825, 1.0]], ['2, k, 6', [0.455611, 0.133537, 1.0]], ['2, k, 7', [0.522021, 0.147835, 1.0]], ['2, k, 8', [0.234719, 0.0842211, 1.0]], ['2, k, 9', [0.344635, 0.0850198, 1.0]], ['2, k, 10', [0.482427, 0.135103, 1.0]], ['2, k, 11', [0.506824, 0.14505, 1.0]], ['2, k, 12', [-0.00772597, -0.439767, 1.0]], ['2, k, 13', [-0.0632276, -0.775323, 1.0]], ['2, k, 14', [-0.190357, -0.961809, 1.0]], ['2, k, 15', [-0.180617, -1.06501, 1.0]], ['2, k, 16', [0.0845973, -0.452297, 1.0]], ['2, k, 17', [0.151902, -0.761261, 1.0]], ['2, k, 18', [0.166442, -1.09489, 1.0]], ['2, k, 19', [0.236712, -1.13548, 1.0]], ['2, k, 20', [0.0522844, 0.126023, 1.0]], ['2, k, 21', [0.57622, 0.153957, 1.0]], ['2, k, 22', [0.512352, 0.128042, 1.0]], ['2, k, 23', [0.563301, 0.155632, 1.0]], ['2, k, 24', [0.467291, 0.141832, 1.0]]]
[['2, k, 0', [0.0396308, -0.449399, 1.0]], ['2, k, 1', [0.0466244, -0.117237, 1.0]], ['2, k, 2', [0.05373, 0.205565, 1.0]], ['2, k, 3', [0.0500312, 0.303413, 1.0]], ['2, k, 4', [0.0274295, 0.0692079, 1.0]], ['2, k, 5', [0.270106, 0.0936547, 1.0]], ['2, k, 6', [0.432633, 0.134506, 1.0]], ['2, k, 7', [0.506119, 0.147534, 1.0]], ['2, k, 8', [0.234646, 0.0843125, 1.0]], ['2, k, 9', [0.344581, 0.0851107, 1.0]], ['2, k, 10', [0.518632, 0.141057, 1.0]], ['2, k, 11', [0.529432, 0.147428, 1.0]], ['2, k, 12', [-0.0077019, -0.4391, 1.0]], ['2, k, 13', [-0.0627107, -0.774753, 1.0]], ['2, k, 14', [-0.190537, -0.959821, 1.0]], ['2, k, 15', [-0.180909, -1.06417, 1.0]], ['2, k, 16', [0.0840911, -0.446807, 1.0]], ['2, k, 17', [0.142523, -0.762834, 1.0]], ['2, k, 18', [0.1637, -1.09539, 1.0]], ['2, k, 19', [0.233882, -1.136, 1.0]], ['2, k, 20', [0.0522117, 0.126105, 1.0]], ['2, k, 21', [0.56064, 0.155577, 1.0]], ['2, k, 22', [0.499585, 0.127476, 1.0]], ['2, k, 23', [0.580055, 0.156309, 1.0]], ['2, k, 24', [0.500359, 0.156701, 1.0]]]
[['2, k, 0', [0.0396168, -0.448613, 1.0]], ['2, k, 1', [0.0463027, -0.11735, 1.0]], ['2, k, 2', [0.0525359, 0.204762, 1.0]], ['2, k, 3', [0.0504558, 0.303655, 1.0]], ['2, k, 4', [0.0265567, 0.0691256, 1.0]], ['2, k, 5', [0.270634, 0.0955944, 1.0]], ['2, k, 6', [0.43402, 0.134963, 1.0]], ['2, k, 7', [0.510028, 0.149188, 1.0]], ['2, k, 8', [0.233457, 0.0835117, 1.0]], ['2, k, 9', [0.343418, 0.0843161, 1.0]], ['2, k, 10', [0.519575, 0.138441, 1.0]], ['2, k, 11', [0.536177, 0.150512, 1.0]], ['2, k, 12', [-0.00746486, -0.439087, 1.0]], ['2, k, 13', [-0.0669467, -0.773918, 1.0]], ['2, k, 14', [-0.146979, -0.966658, 1.0]], ['2, k, 15', [-0.158766, -1.07578, 1.0]], ['2, k, 16', [0.0840089, -0.444022, 1.0]], ['2, k, 17', [0.143766, -0.761371, 1.0]], ['2, k, 18', [0.164019, -1.0949, 1.0]], ['2, k, 19', [0.234104, -1.13552, 1.0]], ['2, k, 20', [0.0512771, 0.125507, 1.0]], ['2, k, 21', [0.565595, 0.155181, 1.0]], ['2, k, 22', [0.508445, 0.127561, 1.0]], ['2, k, 23', [0.577875, 0.159948, 1.0]], ['2, k, 24', [0.50106, 0.15206, 1.0]]]
[['2, k, 0', [0.0397636, -0.447509, 1.0]], ['2, k, 1', [0.0460085, -0.117238, 1.0]], ['2, k, 2', [0.0513937, 0.20434, 1.0]], ['2, k, 3', [0.0507431, 0.30378, 1.0]], ['2, k, 4', [0.0256902, 0.0695612, 1.0]], ['2, k, 5', [0.271128, 0.0973855, 1.0]], ['2, k, 6', [0.436908, 0.131696, 1.0]], ['2, k, 7', [0.515851, 0.149732, 1.0]], ['2, k, 8', [0.232318, 0.0830914, 1.0]], ['2, k, 9', [0.342305, 0.0838992, 1.0]], ['2, k, 10', [0.480148, 0.131285, 1.0]], ['2, k, 11', [0.517817, 0.149625, 1.0]], ['2, k, 12', [-0.00699972, -0.438213, 1.0]], ['2, k, 13', [-0.0686933, -0.772498, 1.0]], ['2, k, 14', [-0.289104, -0.867789, 1.0]], ['2, k, 15', [-0.244831, -0.968941, 1.0]], ['2, k, 16', [0.0843258, -0.441932, 1.0]], ['2, k, 17', [0.145141, -0.759757, 1.0]], ['2, k, 18', [0.165088, -1.0939, 1.0]], ['2, k, 19', [0.235146, -1.1345, 1.0]], ['2, k, 20', [0.0503737, 0.125238, 1.0]], ['2, k, 21', [0.569063, 0.150482, 1.0]], ['2, k, 22', [0.506149, 0.127792, 1.0]], ['2, k, 23', [0.577077, 0.158457, 1.0]], ['2, k, 24', [0.525961, 0.170766, 1.0]]]
[['2, k, 0', [0.0401206, -0.446719, 1.0]], ['2, k, 1', [0.0458946, -0.117248, 1.0]], ['2, k, 2', [0.0506944, 0.203744, 1.0]], ['2, k, 3', [0.0508674, 0.303965, 1.0]], ['2, k, 4', [0.0236005, 0.070468, 1.0]], ['2, k, 5', [0.270442, 0.0988743, 1.0]], ['2, k, 6', [0.479549, 0.139971, 1.0]], ['2, k, 7', [0.53571, 0.153063, 1.0]], ['2, k, 8', [0.231621, 0.082498, 1.0]], ['2, k, 9', [0.341628, 0.0833104, 1.0]], ['2, k, 10', [0.491434, 0.128826, 1.0]], ['2, k, 11', [0.528152, 0.150718, 1.0]], ['2, k, 12', [-0.00671619, -0.437943, 1.0]], ['2, k, 13', [-0.0704359, -0.771704, 1.0]], ['2, k, 14', [-0.29066, -0.869408, 1.0]], ['2, k, 15', [-0.2452, -0.970289, 1.0]], ['2, k, 16', [0.0851052, -0.440613, 1.0]], ['2, k, 17', [0.148662, -0.757547, 1.0]], ['2, k, 18', [0.165563, -1.09241, 1.0]], ['2, k, 19', [0.23523, -1.13305, 1.0]], ['2, k, 20', [0.0498393, 0.124817, 1.0]], ['2, k, 21', [0.600148, 0.162078, 1.0]], ['2, k, 22', [0.521648, 0.128804, 1.0]], ['2, k, 23', [0.577448, 0.165156, 1.0]], ['2, k, 24', [0.490197, 0.151126, 1.0]]]
[['2, k, 0', [0.0403253, -0.445838, 1.0]], ['2, k, 1', [0.045705, -0.117012, 1.0]], ['2, k, 2', [0.0502585, 0.203772, 1.0]], ['2, k, 3', [0.0506391, 0.304205, 1.0]], ['2, k, 4', [0.0214622, 0.0712481, 1.0]], ['2, k, 5', [0.269772, 0.100367, 1.0]], ['2, k, 6', [0.478088, 0.139287, 1.0]], ['2, k, 7', [0.532638, 0.151744, 1.0]], ['2, k, 8', [0.231187, 0.0825254, 1.0]], ['2, k, 9', [0.341211, 0.0833378, 1.0]], ['2, k, 10', [0.455717, 0.119589, 1.0]], ['2, k, 11', [0.51574, 0.149349, 1.0]], ['2, k, 12', [-0.00645319, -0.437237, 1.0]], ['2, k, 13', [-0.0717914, -0.770617, 1.0]], ['2, k, 14', [-0.292664, -0.866121, 1.0]], ['2, k, 15', [-0.247513, -0.966958, 1.0]], ['2, k, 16', [0.0852167, -0.440312, 1.0]], ['2, k, 17', [0.150907, -0.756622, 1.0]], ['2, k, 18', [0.166356, -1.09186, 1.0]], ['2, k, 19', [0.235609, -1.13255, 1.0]], ['2, k, 20', [0.0494566, 0.124867, 1.0]], ['2, k, 21', [0.59477, 0.163605, 1.0]], ['2, k, 22', [0.557089, 0.140464, 1.0]], ['2, k, 23', [0.572781, 0.166081, 1.0]], ['2, k, 24', [0.472653, 0.147055, 1.0]]]
