[['2, k, 0', [-0.104351, -0.368907, 1.0]], ['2, k, 1', [-0.104569, -0.0648602, 1.0]], ['2, k, 2', [-0.104057, 0.231697, 1.0]], ['2, k, 3', [-0.0928404, 0.366086, 1.0]], ['2, k, 4', [-0.273385, 0.143321, 1.0]], ['2, k, 5', [-0.390553, -0.0283591, 1.0]], ['2, k, 6', [-0.216851, -0.172468, 1.0]], ['2, k, 7', [-0.159601, -0.220545, 1.0]], ['2, k, 8', [0.0647681, 0.147916, 1.0]], ['2, k, 9', [0.147573, -0.0302177, 1.0]], ['2, k, 10', [0.0317649, -0.224152, 1.0]], ['2, k, 11', [-0.00659025, -0.288839, 1.0]], ['2, k, 12', [-0.179922, -0.364319, 1.0]], ['2, k, 13', [-0.19487, -0.69287, 1.0]], ['2, k, 14', [-0.178472, -1.05475, 1.0]], ['2, k, 15', [-0.187134, -1.12598, 1.0]], ['2, k, 16', [-0.0255843, -0.362178, 1.0]], ['2, k, 17', [-0.0228035, -0.68093, 1.0]], ['2, k, 18', [-0.0308134, -1.04985, 1.0]], ['2, k, 19', [-0.0152588, -1.12402, 1.0]], ['2, k, 20', [-0.10431, 0.158673, 1.0]], ['2, k, 21', [-0.158923, -0.219607, 1.0]], ['2, k, 22', [-0.158037, -0.218383, 1.0]], ['2, k, 23', [-0.00656219, -0.287609, 1.0]], ['2, k, 24', [-0.00652558, -0.286005, 1.0]]]
[['2, k, 0', [-0.105082, -0.366509, 1.0]], ['2, k, 1', [-0.10012, -0.0616283, 1.0]], ['2, k, 2', [-0.094298, 0.235897, 1.0]], ['2, k, 3', [-0.0831756, 0.367178, 1.0]], ['2, k, 4', [-0.264382, 0.131537, 1.0]], ['2, k, 5', [-0.388962, -0.0237843, 1.0]], ['2, k, 6', [-0.311733, -0.23149, 1.0]], ['2, k, 7', [-0.279497, -0.252654, 1.0]], ['2, k, 8', [0.0686642, 0.132535, 1.0]], ['2, k, 9', [0.171517, -0.0379121, 1.0]], ['2, k, 10', [0.0871229, -0.238656, 1.0]], ['2, k, 11', [0.0722895, -0.225527, 1.0]], ['2, k, 12', [-0.180648, -0.360673, 1.0]], ['2, k, 13', [-0.200451, -0.683421, 1.0]], ['2, k, 14', [-0.174759, -1.04663, 1.0]], ['2, k, 15', [-0.183575, -1.12463, 1.0]], ['2, k, 16', [-0.0262021, -0.360667, 1.0]], ['2, k, 17', [-0.0325623, -0.655643, 1.0]], ['2, k, 18', [-0.0339327, -1.04516, 1.0]], ['2, k, 19', [-0.0179513, -1.12261, 1.0]], ['2, k, 20', [-0.095855, 0.162639, 1.0]], ['2, k, 21', [-0.280391, -0.35216, 1.0]], ['2, k, 22', [-0.26568, -0.250573, 1.0]], ['2, k, 23', [0.0615257, -0.278204, 1.0]], ['2, k, 24', [0.0575769, -0.203332, 1.0]]]
[['2, k, 0', [-0.104029, -0.366226, 1.0]], ['2, k, 1', [-0.0999326, -0.0614887, 1.0]], ['2, k, 2', [-0.0944659, 0.235976, 1.0]], ['2, k, 3', [-0.0832456, 0.36722, 1.0]], ['2, k, 4', [-0.264434, 0.131747, 1.0]], ['2, k, 5', [-0.388933, -0.0235352, 1.0]], ['2, k, 6', [-0.311972, -0.231327, 1.0]], ['2, k, 7', [-0.279061, -0.256897, 1.0]], ['2, k, 8', [0.0685874, 0.132654, 1.0]], ['2, k, 9', [0.171364, -0.0379714, 1.0]], ['2, k, 10', [0.0871622, -0.238773, 1.0]], ['2, k, 11', [0.0702992, -0.234891, 1.0]], ['2, k, 12', [-0.1796, -0.360434, 1.0]], ['2, k, 13', [-0.19769, -0.683334, 1.0]], ['2, k, 14', [-0.174725, -1.04673, 1.0]], ['2, k, 15', [-0.183559, -1.12464, 1.0]], ['2, k, 16', [-0.025147, -0.360352, 1.0]], ['2, k, 17', [-0.0317542, -0.656353, 1.0]], ['2, k, 18', [-0.0342494, -1.04547, 1.0]], ['2, k, 19', [-0.0184418, -1.12266, 1.0]], ['2, k, 20', [-0.0959275, 0.162718, 1.0]], ['2, k, 21', [-0.282445, -0.353424, 1.0]], ['2, k, 22', [-0.266299, -0.257116, 1.0]], ['2, k, 23', [0.0716284, -0.337293, 1.0]], ['2, k, 24', [0.0548132, -0.245112, 1.0]]]
[['2, k, 0', [-0.103888, -0.366112, 1.0]], ['2, k, 1', [-0.0998606, -0.0614267, 1.0]], ['2, k, 2', [-0.0944826, 0.235968, 1.0]], ['2, k, 3', [-0.0833158, 0.367327, 1.0]], ['2, k, 4', [-0.264651, 0.13208, 1.0]], ['2, k, 5', [-0.38896, -0.0234561, 1.0]], ['2, k, 6', [-0.312191, -0.231325, 1.0]], ['2, k, 7', [-0.279949, -0.246844, 1.0]], ['2, k, 8', [0.0685204, 0.132674, 1.0]], ['2, k, 9', [0.171258, -0.0379866, 1.0]], ['2, k, 10', [0.0846716, -0.238631, 1.0]], ['2, k, 11', [0.0580868, -0.279807, 1.0]], ['2, k, 12', [-0.179462, -0.360313, 1.0]], ['2, k, 13', [-0.197172, -0.681664, 1.0]], ['2, k, 14', [-0.174708, -1.04692, 1.0]], ['2, k, 15', [-0.183786, -1.12479, 1.0]], ['2, k, 16', [-0.0250119, -0.360258, 1.0]], ['2, k, 17', [-0.0309356, -0.659083, 1.0]], ['2, k, 18', [-0.0343654, -1.04533, 1.0]], ['2, k, 19', [-0.0199785, -1.12172, 1.0]], ['2, k, 20', [-0.0959273, 0.162726, 1.0]], ['2, k, 21', [-0.276684, -0.353055, 1.0]], ['2, k, 22', [-0.264748, -0.246596, 1.0]], ['2, k, 23', [0.0603521, -0.359426, 1.0]], ['2, k, 24', [0.0507521, -0.270701, 1.0]]]
[['2, k, 0', [-0.103895, -0.366053, 1.0]], ['2, k, 1', [-0.099855, -0.0613521, 1.0]], ['2, k, 2', [-0.0945047, 0.236004, 1.0]], ['2, k, 3', [-0.0834383, 0.367415, 1.0]], ['2, k, 4', [-0.264799, 0.132418, 1.0]], ['2, k, 5', [-0.389059, -0.0232414, 1.0]], ['2, k, 6', [-0.312674, -0.231226, 1.0]], ['2, k, 7', [-0.281996, -0.26063, 1.0]], ['2, k, 8', [0.0684693, 0.132696, 1.0]], ['2, k, 9', [0.171143, -0.0378962, 1.0]], ['2, k, 10', [0.0856382, -0.238933, 1.0]], ['2, k, 11', [0.0587471, -0.266137, 1.0]], ['2, k, 12', [-0.17946, -0.360252, 1.0]], ['2, k, 13', [-0.196892, -0.681345, 1.0]], ['2, k, 14', [-0.174701, -1.0468, 1.0]], ['2, k, 15', [-0.183918, -1.12475, 1.0]], ['2, k, 16', [-0.025031, -0.360211, 1.0]], ['2, k, 17', [-0.0313346, -0.660603, 1.0]], ['2, k, 18', [-0.0344262, -1.04454, 1.0]], ['2, k, 19', [-0.0203736, -1.12134, 1.0]], ['2, k, 20', [-0.0959458, 0.162774, 1.0]], ['2, k, 21', [-0.283039, -0.355152, 1.0]], ['2, k, 22', [-0.266046, -0.254016, 1.0]], ['2, k, 23', [0.0635646, -0.354024, 1.0]], ['2, k, 24', [0.0515338, -0.26414, 1.0]]]
[['2, k, 0', [-0.104009, -0.365858, 1.0]], ['2, k, 1', [-0.0998228, -0.0612207, 1.0]], ['2, k, 2', [-0.0944358, 0.236049, 1.0]], ['2, k, 3', [-0.0836796, 0.367561, 1.0]], ['2, k, 4', [-0.264886, 0.132812, 1.0]], ['2, k, 5', [-0.389076, -0.0232395, 1.0]], ['2, k, 6', [-0.312898, -0.231331, 1.0]], ['2, k, 7', [-0.28167, -0.254282, 1.0]], ['2, k, 8', [0.0684376, 0.132729, 1.0]], ['2, k, 9', [0.171067, -0.0378606, 1.0]], ['2, k, 10', [0.0856338, -0.23877, 1.0]], ['2, k, 11', [0.0601916, -0.256914, 1.0]], ['2, k, 12', [-0.179594, -0.359957, 1.0]], ['2, k, 13', [-0.196482, -0.681105, 1.0]], ['2, k, 14', [-0.174669, -1.04681, 1.0]], ['2, k, 15', [-0.183824, -1.12468, 1.0]], ['2, k, 16', [-0.0251216, -0.360108, 1.0]], ['2, k, 17', [-0.0313598, -0.661391, 1.0]], ['2, k, 18', [-0.034354, -1.04445, 1.0]], ['2, k, 19', [-0.0203561, -1.12103, 1.0]], ['2, k, 20', [-0.0958808, 0.16284, 1.0]], ['2, k, 21', [-0.283459, -0.355242, 1.0]], ['2, k, 22', [-0.266548, -0.253754, 1.0]], ['2, k, 23', [0.0656594, -0.34728, 1.0]], ['2, k, 24', [0.0504272, -0.260207, 1.0]]]
[['2, k, 0', [-0.104211, -0.365812, 1.0]], ['2, k, 1', [-0.100028, -0.061114, 1.0]], ['2, k, 2', [-0.0946892, 0.236166, 1.0]], ['2, k, 3', [-0.0838353, 0.367663, 1.0]], ['2, k, 4', [-0.264989, 0.132953, 1.0]], ['2, k, 5', [-0.389035, -0.0232014, 1.0]], ['2, k, 6', [-0.313786, -0.231665, 1.0]], ['2, k, 7', [-0.279787, -0.260552, 1.0]], ['2, k, 8', [0.0683396, 0.132729, 1.0]], ['2, k, 9', [0.171156, -0.0376765, 1.0]], ['2, k, 10', [0.0859479, -0.238552, 1.0]], ['2, k, 11', [0.0602719, -0.257394, 1.0]], ['2, k, 12', [-0.179736, -0.359964, 1.0]], ['2, k, 13', [-0.196376, -0.68145, 1.0]], ['2, k, 14', [-0.174695, -1.04678, 1.0]], ['2, k, 15', [-0.183446, -1.12438, 1.0]], ['2, k, 16', [-0.0253876, -0.359998, 1.0]], ['2, k, 17', [-0.031575, -0.662652, 1.0]], ['2, k, 18', [-0.0344807, -1.04435, 1.0]], ['2, k, 19', [-0.0207995, -1.12082, 1.0]], ['2, k, 20', [-0.0961266, 0.162961, 1.0]], ['2, k, 21', [-0.28836, -0.3568, 1.0]], ['2, k, 22', [-0.265701, -0.254625, 1.0]], ['2, k, 23', [0.0666138, -0.351692, 1.0]], ['2, k, 24', [0.0524407, -0.266249, 1.0]]]
[['2, k, 0', [-0.105091, -0.365685, 1.0]], ['2, k, 1', [-0.100616, -0.0609314, 1.0]], ['2, k, 2', [-0.0951216, 0.236336, 1.0]], ['2, k, 3', [-0.0841366, 0.367844, 1.0]], ['2, k, 4', [-0.265234, 0.133166, 1.0]], ['2, k, 5', [-0.389071, -0.0229411, 1.0]], ['2, k, 6', [-0.314603, -0.231638, 1.0]], ['2, k, 7', [-0.278747, -0.249094, 1.0]], ['2, k, 8', [0.0680412, 0.132794, 1.0]], ['2, k, 9', [0.170806, -0.0375505, 1.0]], ['2, k, 10', [0.086017, -0.239199, 1.0]], ['2, k, 11', [0.0566021, -0.285257, 1.0]], ['2, k, 12', [-0.180528, -0.359867, 1.0]], ['2, k, 13', [-0.196945, -0.681134, 1.0]], ['2, k, 14', [-0.174753, -1.04693, 1.0]], ['2, k, 15', [-0.183555, -1.12398, 1.0]], ['2, k, 16', [-0.0263379, -0.35986, 1.0]], ['2, k, 17', [-0.0318012, -0.662791, 1.0]], ['2, k, 18', [-0.0345748, -1.04212, 1.0]], ['2, k, 19', [-0.0235352, -1.11804, 1.0]], ['2, k, 20', [-0.0965977, 0.16314, 1.0]], ['2, k, 21', [-0.280963, -0.356919, 1.0]], ['2, k, 22', [-0.266318, -0.255041, 1.0]], ['2, k, 23', [0.0613184, -0.360666, 1.0]], ['2, k, 24', [0.052458, -0.343917, 1.0]]]
[['2, k, 0', [-0.105118, -0.365687, 1.0]], ['2, k, 1', [-0.100641, -0.0608852, 1.0]], ['2, k, 2', [-0.0951585, 0.236384, 1.0]], ['2, k, 3', [-0.0845146, 0.368143, 1.0]], ['2, k, 4', [-0.265389, 0.133326, 1.0]], ['2, k, 5', [-0.389041, -0.0226759, 1.0]], ['2, k, 6', [-0.314991, -0.231469, 1.0]], ['2, k, 7', [-0.282792, -0.263963, 1.0]], ['2, k, 8', [0.0673386, 0.133141, 1.0]], ['2, k, 9', [0.170467, -0.0374816, 1.0]], ['2, k, 10', [0.0864279, -0.23838, 1.0]], ['2, k, 11', [0.0578606, -0.273948, 1.0]], ['2, k, 12', [-0.180545, -0.359878, 1.0]], ['2, k, 13', [-0.19701, -0.681143, 1.0]], ['2, k, 14', [-0.174712, -1.04696, 1.0]], ['2, k, 15', [-0.18345, -1.12399, 1.0]], ['2, k, 16', [-0.026378, -0.359855, 1.0]], ['2, k, 17', [-0.032081, -0.663193, 1.0]], ['2, k, 18', [-0.0343361, -1.04195, 1.0]], ['2, k, 19', [-0.0237258, -1.11762, 1.0]], ['2, k, 20', [-0.0966333, 0.163191, 1.0]], ['2, k, 21', [-0.285587, -0.354993, 1.0]], ['2, k, 22', [-0.266557, -0.254509, 1.0]], ['2, k, 23', [0.0647886, -0.355923, 1.0]], ['2, k, 24', [0.0508687, -0.268366, 1.0]]]
[['2, k, 0', [-0.10512, -0.365517, 1.0]], ['2, k, 1', [-0.100607, -0.0607514, 1.0]], ['2, k, 2', [-0.0951307, 0.236484, 1.0]], ['2, k, 3', [-0.0847001, 0.368303, 1.0]], ['2, k, 4', [-0.265547, 0.133565, 1.0]], ['2, k, 5', [-0.389342, -0.0219905, 1.0]], ['2, k, 6', [-0.314833, -0.230585, 1.0]], ['2, k, 7', [-0.277145, -0.249329, 1.0]], ['2, k, 8', [0.067218, 0.133165, 1.0]], ['2, k, 9', [0.170273, -0.0373867, 1.0]], ['2, k, 10', [0.0863382, -0.238436, 1.0]], ['2, k, 11', [0.0571728, -0.272567, 1.0]], ['2, k, 12', [-0.180564, -0.359701, 1.0]], ['2, k, 13', [-0.196959, -0.681206, 1.0]], ['2, k, 14', [-0.174206, -1.04706, 1.0]], ['2, k, 15', [-0.183439, -1.12397, 1.0]], ['2, k, 16', [-0.0263644, -0.359713, 1.0]], ['2, k, 17', [-0.0324339, -0.663333, 1.0]], ['2, k, 18', [-0.0343651, -1.04192, 1.0]], ['2, k, 19', [-0.0240172, -1.11711, 1.0]], ['2, k, 20', [-0.0966077, 0.163285, 1.0]], ['2, k, 21', [-0.276317, -0.343526, 1.0]], ['2, k, 22', [-0.258838, -0.237552, 1.0]], ['2, k, 23', [0.0650335, -0.356117, 1.0]], ['2, k, 24', [0.050761, -0.269196, 1.0]]]
[['2, k, 0', [-0.1049, -0.365447, 1.0]], ['2, k, 1', [-0.100595, -0.0607042, 1.0]], ['2, k, 2', [-0.095287, 0.236774, 1.0]], ['2, k, 3', [-0.0852445, 0.368585, 1.0]], ['2, k, 4', [-0.265596, 0.133692, 1.0]], ['2, k, 5', [-0.38952, -0.0215121, 1.0]], ['2, k, 6', [-0.315063, -0.230082, 1.0]], ['2, k, 7', [-0.278432, -0.26003, 1.0]], ['2, k, 8', [0.0670744, 0.133302, 1.0]], ['2, k, 9', [0.169928, -0.0372409, 1.0]], ['2, k, 10', [0.0859018, -0.238382, 1.0]], ['2, k, 11', [0.0565969, -0.264789, 1.0]], ['2, k, 12', [-0.180253, -0.359536, 1.0]], ['2, k, 13', [-0.197251, -0.681209, 1.0]], ['2, k, 14', [-0.174187, -1.04706, 1.0]], ['2, k, 15', [-0.18344, -1.12397, 1.0]], ['2, k, 16', [-0.0262292, -0.359736, 1.0]], ['2, k, 17', [-0.0325292, -0.663471, 1.0]], ['2, k, 18', [-0.0336877, -1.0431, 1.0]], ['2, k, 19', [-0.0235907, -1.11691, 1.0]], ['2, k, 20', [-0.0966842, 0.163485, 1.0]], ['2, k, 21', [-0.291797, -0.355286, 1.0]], ['2, k, 22', [-0.263664, -0.251839, 1.0]], ['2, k, 23', [0.0659435, -0.348787, 1.0]], ['2, k, 24', [0.0501533, -0.269211, 1.0]]]
[['2, k, 0', [-0.104804, -0.365431, 1.0]], ['2, k, 1', [-0.100604, -0.0606851, 1.0]], ['2, k, 2', [-0.0955165, 0.236884, 1.0]], ['2, k, 3', [-0.0855788, 0.368813, 1.0]], ['2, k, 4', [-0.265918, 0.13391, 1.0]], ['2, k, 5', [-0.389564, -0.0212885, 1.0]], ['2, k, 6', [-0.315413, -0.229911, 1.0]], ['2, k, 7', [-0.278033, -0.247025, 1.0]], ['2, k, 8', [0.0667775, 0.13374, 1.0]], ['2, k, 9', [0.169575, -0.0373679, 1.0]], ['2, k, 10', [0.0850811, -0.238478, 1.0]], ['2, k, 11', [0.0571423, -0.262546, 1.0]], ['2, k, 12', [-0.180099, -0.359469, 1.0]], ['2, k, 13', [-0.197599, -0.681684, 1.0]], ['2, k, 14', [-0.17424, -1.04701, 1.0]], ['2, k, 15', [-0.183344, -1.12397, 1.0]], ['2, k, 16', [-0.0261884, -0.359775, 1.0]], ['2, k, 17', [-0.0325156, -0.664429, 1.0]], ['2, k, 18', [-0.0329024, -1.04448, 1.0]], ['2, k, 19', [-0.0230481, -1.11711, 1.0]], ['2, k, 20', [-0.0968259, 0.163572, 1.0]], ['2, k, 21', [-0.277738, -0.357431, 1.0]], ['2, k, 22', [-0.266472, -0.247503, 1.0]], ['2, k, 23', [0.0660374, -0.349341, 1.0]], ['2, k, 24', [0.0496479, -0.269214, 1.0]]]
[['2, k, 0', [-0.104881, -0.365502, 1.0]], ['2, k, 1', [-0.100598, -0.060618, 1.0]], ['2, k, 2', [-0.0954388, 0.23737, 1.0]], ['2, k, 3', [-0.0862913, 0.369246, 1.0]], ['2, k, 4', [-0.266273, 0.134174, 1.0]], ['2, k, 5', [-0.389648, -0.0209079, 1.0]], ['2, k, 6', [-0.315827, -0.229564, 1.0]], ['2, k, 7', [-0.282159, -0.268252, 1.0]], ['2, k, 8', [0.0666934, 0.134207, 1.0]], ['2, k, 9', [0.16973, -0.0368078, 1.0]], ['2, k, 10', [0.0847094, -0.23803, 1.0]], ['2, k, 11', [0.0563644, -0.251023, 1.0]], ['2, k, 12', [-0.180053, -0.359457, 1.0]], ['2, k, 13', [-0.198529, -0.682357, 1.0]], ['2, k, 14', [-0.174372, -1.04726, 1.0]], ['2, k, 15', [-0.18377, -1.12457, 1.0]], ['2, k, 16', [-0.0263785, -0.359938, 1.0]], ['2, k, 17', [-0.0322064, -0.665974, 1.0]], ['2, k, 18', [-0.0331073, -1.04801, 1.0]], ['2, k, 19', [-0.0220001, -1.11844, 1.0]], ['2, k, 20', [-0.096783, 0.163916, 1.0]], ['2, k, 21', [-0.295011, -0.359626, 1.0]], ['2, k, 22', [-0.26754, -0.271253, 1.0]], ['2, k, 23', [0.0709569, -0.346227, 1.0]], ['2, k, 24', [0.0472104, -0.262942, 1.0]]]
[['2, k, 0', [-0.104761, -0.365538, 1.0]], ['2, k, 1', [-0.100637, -0.0605573, 1.0]], ['2, k, 2', [-0.0959234, 0.23775, 1.0]], ['2, k, 3', [-0.0868728, 0.369439, 1.0]], ['2, k, 4', [-0.266612, 0.134432, 1.0]], ['2, k, 5', [-0.38985, -0.0204313, 1.0]], ['2, k, 6', [-0.316103, -0.229059, 1.0]], ['2, k, 7', [-0.281292, -0.252864, 1.0]], ['2, k, 8', [0.0665824, 0.134684, 1.0]], ['2, k, 9', [0.169677, -0.0365886, 1.0]], ['2, k, 10', [0.0842589, -0.237836, 1.0]], ['2, k, 11', [0.0563009, -0.247894, 1.0]], ['2, k, 12', [-0.179873, -0.35944, 1.0]], ['2, k, 13', [-0.199937, -0.682662, 1.0]], ['2, k, 14', [-0.174494, -1.04755, 1.0]], ['2, k, 15', [-0.183713, -1.12459, 1.0]], ['2, k, 16', [-0.0263263, -0.360042, 1.0]], ['2, k, 17', [-0.0323896, -0.666396, 1.0]], ['2, k, 18', [-0.0336966, -1.04865, 1.0]], ['2, k, 19', [-0.0218481, -1.11829, 1.0]], ['2, k, 20', [-0.0971102, 0.164207, 1.0]], ['2, k, 21', [-0.29062, -0.343675, 1.0]], ['2, k, 22', [-0.266268, -0.25412, 1.0]], ['2, k, 23', [0.0692741, -0.344994, 1.0]], ['2, k, 24', [0.0486005, -0.267269, 1.0]]]
[['2, k, 0', [-0.104483, -0.365765, 1.0]], ['2, k, 1', [-0.10067, -0.0605578, 1.0]], ['2, k, 2', [-0.096479, 0.237743, 1.0]], ['2, k, 3', [-0.0873442, 0.369385, 1.0]], ['2, k, 4', [-0.267047, 0.13455, 1.0]], ['2, k, 5', [-0.390064, -0.0203007, 1.0]], ['2, k, 6', [-0.316441, -0.228422, 1.0]], ['2, k, 7', [-0.278738, -0.247559, 1.0]], ['2, k, 8', [0.0663835, 0.135214, 1.0]], ['2, k, 9', [0.16948, -0.0363173, 1.0]], ['2, k, 10', [0.082853, -0.237829, 1.0]], ['2, k, 11', [0.0576621, -0.247245, 1.0]], ['2, k, 12', [-0.179401, -0.359653, 1.0]], ['2, k, 13', [-0.20177, -0.683361, 1.0]], ['2, k, 14', [-0.174593, -1.04911, 1.0]], ['2, k, 15', [-0.183905, -1.12544, 1.0]], ['2, k, 16', [-0.0262509, -0.360303, 1.0]], ['2, k, 17', [-0.0316777, -0.669161, 1.0]], ['2, k, 18', [-0.0338827, -1.04825, 1.0]], ['2, k, 19', [-0.0220819, -1.117, 1.0]], ['2, k, 20', [-0.0974841, 0.164219, 1.0]], ['2, k, 21', [-0.2909, -0.343966, 1.0]], ['2, k, 22', [-0.261585, -0.25079, 1.0]], ['2, k, 23', [0.0692825, -0.33792, 1.0]], ['2, k, 24', [0.0492844, -0.274012, 1.0]]]
[['2, k, 0', [-0.104521, -0.36634, 1.0]], ['2, k, 1', [-0.100753, -0.0606372, 1.0]], ['2, k, 2', [-0.0969901, 0.237528, 1.0]], ['2, k, 3', [-0.0881378, 0.369083, 1.0]], ['2, k, 4', [-0.26712, 0.134613, 1.0]], ['2, k, 5', [-0.390357, -0.0204643, 1.0]], ['2, k, 6', [-0.317458, -0.2286, 1.0]], ['2, k, 7', [-0.279865, -0.244395, 1.0]], ['2, k, 8', [0.0661895, 0.135469, 1.0]], ['2, k, 9', [0.169343, -0.0360741, 1.0]], ['2, k, 10', [0.0827454, -0.237645, 1.0]], ['2, k, 11', [0.0575074, -0.246271, 1.0]], ['2, k, 12', [-0.179284, -0.360241, 1.0]], ['2, k, 13', [-0.202743, -0.683755, 1.0]], ['2, k, 14', [-0.174577, -1.04925, 1.0]], ['2, k, 15', [-0.18405, -1.12475, 1.0]], ['2, k, 16', [-0.0264234, -0.360863, 1.0]], ['2, k, 17', [-0.0317824, -0.670123, 1.0]], ['2, k, 18', [-0.0339431, -1.04969, 1.0]], ['2, k, 19', [-0.021743, -1.11733, 1.0]], ['2, k, 20', [-0.0978817, 0.164044, 1.0]], ['2, k, 21', [-0.294231, -0.352824, 1.0]], ['2, k, 22', [-0.265712, -0.252165, 1.0]], ['2, k, 23', [0.0712252, -0.342263, 1.0]], ['2, k, 24', [0.0494445, -0.277903, 1.0]]]
[['2, k, 0', [-0.105343, -0.367126, 1.0]], ['2, k, 1', [-0.10092, -0.061163, 1.0]], ['2, k, 2', [-0.0966882, 0.236081, 1.0]], ['2, k, 3', [-0.089314, 0.368454, 1.0]], ['2, k, 4', [-0.267601, 0.134477, 1.0]], ['2, k, 5', [-0.390431, -0.0206379, 1.0]], ['2, k, 6', [-0.316905, -0.228196, 1.0]], ['2, k, 7', [-0.279169, -0.245788, 1.0]], ['2, k, 8', [0.0660039, 0.135124, 1.0]], ['2, k, 9', [0.169024, -0.0359285, 1.0]], ['2, k, 10', [0.082926, -0.237945, 1.0]], ['2, k, 11', [0.0558445, -0.243017, 1.0]], ['2, k, 12', [-0.179971, -0.36086, 1.0]], ['2, k, 13', [-0.203504, -0.685356, 1.0]], ['2, k, 14', [-0.174671, -1.04942, 1.0]], ['2, k, 15', [-0.184127, -1.12466, 1.0]], ['2, k, 16', [-0.0273741, -0.361817, 1.0]], ['2, k, 17', [-0.0308322, -0.672606, 1.0]], ['2, k, 18', [-0.0337951, -1.05192, 1.0]], ['2, k, 19', [-0.0221093, -1.11732, 1.0]], ['2, k, 20', [-0.0977939, 0.162884, 1.0]], ['2, k, 21', [-0.291119, -0.338047, 1.0]], ['2, k, 22', [-0.259341, -0.242508, 1.0]], ['2, k, 23', [0.0696825, -0.341024, 1.0]], ['2, k, 24', [0.0453931, -0.259521, 1.0]]]
[['2, k, 0', [-0.106616, -0.368482, 1.0]], ['2, k, 1', [-0.101664, -0.0623996, 1.0]], ['2, k, 2', [-0.0974101, 0.234229, 1.0]], ['2, k, 3', [-0.0899567, 0.366929, 1.0]], ['2, k, 4', [-0.268109, 0.134258, 1.0]], ['2, k, 5', [-0.39043, -0.0210127, 1.0]], ['2, k, 6', [-0.315277, -0.227779, 1.0]], ['2, k, 7', [-0.277431, -0.243944, 1.0]], ['2, k, 8', [0.0658083, 0.13467, 1.0]], ['2, k, 9', [0.168755, -0.0357504, 1.0]], ['2, k, 10', [0.0818998, -0.237768, 1.0]], ['2, k, 11', [0.0598646, -0.240316, 1.0]], ['2, k, 12', [-0.181052, -0.362027, 1.0]], ['2, k, 13', [-0.203583, -0.687592, 1.0]], ['2, k, 14', [-0.17464, -1.04971, 1.0]], ['2, k, 15', [-0.18441, -1.12451, 1.0]], ['2, k, 16', [-0.0288222, -0.363356, 1.0]], ['2, k, 17', [-0.030401, -0.675618, 1.0]], ['2, k, 18', [-0.0338809, -1.05571, 1.0]], ['2, k, 19', [-0.02233, -1.11748, 1.0]], ['2, k, 20', [-0.0985066, 0.161285, 1.0]], ['2, k, 21', [-0.285959, -0.335674, 1.0]], ['2, k, 22', [-0.256274, -0.236618, 1.0]], ['2, k, 23', [0.0698627, -0.334522, 1.0]], ['2, k, 24', [0.0432519, -0.250092, 1.0]]]
[['2, k, 0', [-0.107522, -0.370732, 1.0]], ['2, k, 1', [-0.102086, -0.0640208, 1.0]], ['2, k, 2', [-0.097471, 0.232214, 1.0]], ['2, k, 3', [-0.0904831, 0.364532, 1.0]], ['2, k, 4', [-0.268405, 0.133364, 1.0]], ['2, k, 5', [-0.390532, -0.0211783, 1.0]], ['2, k, 6', [-0.319348, -0.22832, 1.0]], ['2, k, 7', [-0.283468, -0.241331, 1.0]], ['2, k, 8', [0.065488, 0.133253, 1.0]], ['2, k, 9', [0.168559, -0.035715, 1.0]], ['2, k, 10', [0.0810142, -0.23799, 1.0]], ['2, k, 11', [0.0456813, -0.287931, 1.0]], ['2, k, 12', [-0.181804, -0.364228, 1.0]], ['2, k, 13', [-0.203495, -0.690355, 1.0]], ['2, k, 14', [-0.175103, -1.05085, 1.0]], ['2, k, 15', [-0.184564, -1.1247, 1.0]], ['2, k, 16', [-0.0298656, -0.365607, 1.0]], ['2, k, 17', [-0.0285794, -0.679511, 1.0]], ['2, k, 18', [-0.0340456, -1.05595, 1.0]], ['2, k, 19', [-0.0225064, -1.11753, 1.0]], ['2, k, 20', [-0.0986899, 0.159432, 1.0]], ['2, k, 21', [-0.305407, -0.356321, 1.0]], ['2, k, 22', [-0.27745, -0.276695, 1.0]], ['2, k, 23', [0.0573931, -0.368141, 1.0]], ['2, k, 24', [0.0253032, -0.284023, 1.0]]]
