[['2, k, 0', [-0.294104, -0.31064, 1.0]], ['2, k, 1', [-0.295185, -0.0165828, 1.0]], ['2, k, 2', [-0.294359, 0.270059, 1.0]], ['2, k, 3', [-0.294668, 0.423666, 1.0]], ['2, k, 4', [-0.460202, 0.214361, 1.0]], ['2, k, 5', [-0.534799, 0.331948, 1.0]], ['2, k, 6', [-0.4151, 0.357444, 1.0]], ['2, k, 7', [-0.378422, 0.373825, 1.0]], ['2, k, 8', [-0.126621, 0.237875, 1.0]], ['2, k, 9', [-0.000895262, 0.377936, 1.0]], ['2, k, 10', [0.0310522, 0.510904, 1.0]], ['2, k, 11', [0.034016, 0.56832, 1.0]], ['2, k, 12', [-0.365828, -0.311383, 1.0]], ['2, k, 13', [-0.398242, -0.625147, 1.0]], ['2, k, 14', [-0.406978, -0.963515, 1.0]], ['2, k, 15', [-0.390679, -1.01968, 1.0]], ['2, k, 16', [-0.213678, -0.300717, 1.0]], ['2, k, 17', [-0.188065, -0.625691, 1.0]], ['2, k, 18', [-0.168575, -0.962643, 1.0]], ['2, k, 19', [-0.15533, -1.01878, 1.0]], ['2, k, 20', [-0.294894, 0.199484, 1.0]], ['2, k, 21', [-0.363728, 0.31209, 1.0]], ['2, k, 22', [-0.368568, 0.383494, 1.0]], ['2, k, 23', [0.033347, 0.605844, 1.0]], ['2, k, 24', [0.0590726, 0.589863, 1.0]]]
[['2, k, 0', [-0.309306, -0.25484, 1.0]], ['2, k, 1', [-0.291783, 0.00923145, 1.0]], ['2, k, 2', [-0.272957, 0.267364, 1.0]], ['2, k, 3', [-0.243678, 0.425385, 1.0]], ['2, k, 4', [-0.412214, 0.213169, 1.0]], ['2, k, 5', [-0.393874, 0.439511, 1.0]], ['2, k, 6', [-0.217044, 0.624638, 1.0]], ['2, k, 7', [-0.168284, 0.665559, 1.0]], ['2, k, 8', [-0.111655, 0.227213, 1.0]], ['2, k, 9', [0.123516, 0.285585, 1.0]], ['2, k, 10', [0.315694, 0.382901, 1.0]], ['2, k, 11', [0.385256, 0.451067, 1.0]], ['2, k, 12', [-0.381735, -0.251574, 1.0]], ['2, k, 13', [-0.411524, -0.664856, 1.0]], ['2, k, 14', [-0.40657, -1.07181, 1.0]], ['2, k, 15', [-0.430841, -1.15125, 1.0]], ['2, k, 16', [-0.227697, -0.250074, 1.0]], ['2, k, 17', [-0.197741, -0.686181, 1.0]], ['2, k, 18', [-0.171094, -1.06935, 1.0]], ['2, k, 19', [-0.124242, -1.14243, 1.0]], ['2, k, 20', [-0.277919, 0.203715, 1.0]], ['2, k, 21', [-0.122042, 0.695753, 1.0]], ['2, k, 22', [-0.190439, 0.690475, 1.0]], ['2, k, 23', [0.427668, 0.482127, 1.0]], ['2, k, 24', [0.332297, 0.491678, 1.0]]]
[['2, k, 0', [-0.308681, -0.252055, 1.0]], ['2, k, 1', [-0.290751, 0.0108745, 1.0]], ['2, k, 2', [-0.271569, 0.268055, 1.0]], ['2, k, 3', [-0.241584, 0.430885, 1.0]], ['2, k, 4', [-0.412439, 0.21703, 1.0]], ['2, k, 5', [-0.389777, 0.444889, 1.0]], ['2, k, 6', [-0.205436, 0.6214, 1.0]], ['2, k, 7', [-0.157242, 0.660717, 1.0]], ['2, k, 8', [-0.110879, 0.226939, 1.0]], ['2, k, 9', [0.125491, 0.281524, 1.0]], ['2, k, 10', [0.318224, 0.377967, 1.0]], ['2, k, 11', [0.391127, 0.44234, 1.0]], ['2, k, 12', [-0.380775, -0.248679, 1.0]], ['2, k, 13', [-0.411527, -0.664856, 1.0]], ['2, k, 14', [-0.406533, -1.07177, 1.0]], ['2, k, 15', [-0.434849, -1.15112, 1.0]], ['2, k, 16', [-0.227389, -0.247616, 1.0]], ['2, k, 17', [-0.19781, -0.686087, 1.0]], ['2, k, 18', [-0.170863, -1.06913, 1.0]], ['2, k, 19', [-0.124316, -1.14242, 1.0]], ['2, k, 20', [-0.276633, 0.204633, 1.0]], ['2, k, 21', [-0.109574, 0.689296, 1.0]], ['2, k, 22', [-0.178265, 0.689127, 1.0]], ['2, k, 23', [0.431862, 0.47396, 1.0]], ['2, k, 24', [0.337398, 0.483093, 1.0]]]
[['2, k, 0', [-0.308252, -0.249487, 1.0]], ['2, k, 1', [-0.290191, 0.0125345, 1.0]], ['2, k, 2', [-0.270988, 0.268774, 1.0]], ['2, k, 3', [-0.240946, 0.431553, 1.0]], ['2, k, 4', [-0.411785, 0.219063, 1.0]], ['2, k, 5', [-0.382462, 0.444377, 1.0]], ['2, k, 6', [-0.194569, 0.619591, 1.0]], ['2, k, 7', [-0.14641, 0.657072, 1.0]], ['2, k, 8', [-0.110627, 0.226786, 1.0]], ['2, k, 9', [0.107846, 0.249753, 1.0]], ['2, k, 10', [0.300344, 0.360613, 1.0]], ['2, k, 11', [0.395781, 0.435609, 1.0]], ['2, k, 12', [-0.379787, -0.246085, 1.0]], ['2, k, 13', [-0.411512, -0.664721, 1.0]], ['2, k, 14', [-0.406537, -1.0716, 1.0]], ['2, k, 15', [-0.43484, -1.15102, 1.0]], ['2, k, 16', [-0.227484, -0.245165, 1.0]], ['2, k, 17', [-0.197849, -0.68611, 1.0]], ['2, k, 18', [-0.171236, -1.07301, 1.0]], ['2, k, 19', [-0.12281, -1.14411, 1.0]], ['2, k, 20', [-0.276043, 0.205576, 1.0]], ['2, k, 21', [-0.0973896, 0.686341, 1.0]], ['2, k, 22', [-0.167486, 0.687711, 1.0]], ['2, k, 23', [0.437514, 0.46487, 1.0]], ['2, k, 24', [0.340085, 0.47857, 1.0]]]
[['2, k, 0', [-0.307583, -0.244164, 1.0]], ['2, k, 1', [-0.289468, 0.0141701, 1.0]], ['2, k, 2', [-0.270338, 0.26877, 1.0]], ['2, k, 3', [-0.240123, 0.431793, 1.0]], ['2, k, 4', [-0.411551, 0.220082, 1.0]], ['2, k, 5', [-0.379166, 0.441286, 1.0]], ['2, k, 6', [-0.184714, 0.618018, 1.0]], ['2, k, 7', [-0.136876, 0.653389, 1.0]], ['2, k, 8', [-0.110064, 0.226833, 1.0]], ['2, k, 9', [0.133956, 0.26353, 1.0]], ['2, k, 10', [0.322986, 0.366438, 1.0]], ['2, k, 11', [0.401905, 0.42894, 1.0]], ['2, k, 12', [-0.37815, -0.240659, 1.0]], ['2, k, 13', [-0.411525, -0.664711, 1.0]], ['2, k, 14', [-0.406593, -1.07141, 1.0]], ['2, k, 15', [-0.434767, -1.15093, 1.0]], ['2, k, 16', [-0.227754, -0.240018, 1.0]], ['2, k, 17', [-0.197986, -0.685118, 1.0]], ['2, k, 18', [-0.17086, -1.07051, 1.0]], ['2, k, 19', [-0.123959, -1.14308, 1.0]], ['2, k, 20', [-0.275444, 0.205834, 1.0]], ['2, k, 21', [-0.0878322, 0.682973, 1.0]], ['2, k, 22', [-0.15827, 0.678316, 1.0]], ['2, k, 23', [0.444542, 0.459055, 1.0]], ['2, k, 24', [0.34751, 0.471131, 1.0]]]
[['2, k, 0', [-0.307382, -0.24303, 1.0]], ['2, k, 1', [-0.284234, 0.0179879, 1.0]], ['2, k, 2', [-0.25386, 0.274952, 1.0]], ['2, k, 3', [-0.232784, 0.437768, 1.0]], ['2, k, 4', [-0.390499, 0.218129, 1.0]], ['2, k, 5', [-0.374353, 0.43806, 1.0]], ['2, k, 6', [-0.176414, 0.61681, 1.0]], ['2, k, 7', [-0.127977, 0.651673, 1.0]], ['2, k, 8', [-0.100797, 0.222241, 1.0]], ['2, k, 9', [0.115676, 0.245424, 1.0]], ['2, k, 10', [0.310355, 0.352195, 1.0]], ['2, k, 11', [0.406199, 0.421022, 1.0]], ['2, k, 12', [-0.377164, -0.238974, 1.0]], ['2, k, 13', [-0.411437, -0.665069, 1.0]], ['2, k, 14', [-0.406578, -1.0714, 1.0]], ['2, k, 15', [-0.43463, -1.15094, 1.0]], ['2, k, 16', [-0.228079, -0.239244, 1.0]], ['2, k, 17', [-0.197881, -0.68525, 1.0]], ['2, k, 18', [-0.171047, -1.06983, 1.0]], ['2, k, 19', [-0.124164, -1.14267, 1.0]], ['2, k, 20', [-0.262254, 0.211611, 1.0]], ['2, k, 21', [-0.0789357, 0.680115, 1.0]], ['2, k, 22', [-0.154787, 0.677926, 1.0]], ['2, k, 23', [0.447888, 0.450123, 1.0]], ['2, k, 24', [0.350407, 0.465918, 1.0]]]
[['2, k, 0', [-0.306704, -0.239992, 1.0]], ['2, k, 1', [-0.284257, 0.0182509, 1.0]], ['2, k, 2', [-0.256313, 0.272908, 1.0]], ['2, k, 3', [-0.23271, 0.437826, 1.0]], ['2, k, 4', [-0.395232, 0.219976, 1.0]], ['2, k, 5', [-0.366034, 0.439719, 1.0]], ['2, k, 6', [-0.169502, 0.615423, 1.0]], ['2, k, 7', [-0.120157, 0.649454, 1.0]], ['2, k, 8', [-0.10224, 0.222972, 1.0]], ['2, k, 9', [0.131474, 0.254706, 1.0]], ['2, k, 10', [0.323693, 0.352909, 1.0]], ['2, k, 11', [0.41056, 0.414704, 1.0]], ['2, k, 12', [-0.376207, -0.236033, 1.0]], ['2, k, 13', [-0.411433, -0.665065, 1.0]], ['2, k, 14', [-0.406867, -1.07098, 1.0]], ['2, k, 15', [-0.433113, -1.15108, 1.0]], ['2, k, 16', [-0.227784, -0.236438, 1.0]], ['2, k, 17', [-0.197882, -0.685228, 1.0]], ['2, k, 18', [-0.17036, -1.06837, 1.0]], ['2, k, 19', [-0.124594, -1.14244, 1.0]], ['2, k, 20', [-0.263419, 0.210743, 1.0]], ['2, k, 21', [-0.0726917, 0.677867, 1.0]], ['2, k, 22', [-0.131405, 0.690093, 1.0]], ['2, k, 23', [0.453014, 0.442633, 1.0]], ['2, k, 24', [0.355136, 0.460491, 1.0]]]
[['2, k, 0', [-0.306462, -0.237989, 1.0]], ['2, k, 1', [-0.284558, 0.0188905, 1.0]], ['2, k, 2', [-0.258559, 0.272342, 1.0]], ['2, k, 3', [-0.232695, 0.438103, 1.0]], ['2, k, 4', [-0.394811, 0.222165, 1.0]], ['2, k, 5', [-0.358669, 0.440627, 1.0]], ['2, k, 6', [-0.161755, 0.613519, 1.0]], ['2, k, 7', [-0.109935, 0.646435, 1.0]], ['2, k, 8', [-0.103334, 0.223183, 1.0]], ['2, k, 9', [0.115806, 0.229285, 1.0]], ['2, k, 10', [0.315601, 0.342266, 1.0]], ['2, k, 11', [0.412845, 0.409154, 1.0]], ['2, k, 12', [-0.375528, -0.233593, 1.0]], ['2, k, 13', [-0.411488, -0.665187, 1.0]], ['2, k, 14', [-0.407095, -1.07035, 1.0]], ['2, k, 15', [-0.433131, -1.15053, 1.0]], ['2, k, 16', [-0.22794, -0.234869, 1.0]], ['2, k, 17', [-0.197811, -0.685251, 1.0]], ['2, k, 18', [-0.170295, -1.0672, 1.0]], ['2, k, 19', [-0.124228, -1.14228, 1.0]], ['2, k, 20', [-0.264897, 0.210545, 1.0]], ['2, k, 21', [-0.0582277, 0.672849, 1.0]], ['2, k, 22', [-0.11327, 0.672061, 1.0]], ['2, k, 23', [0.453152, 0.440005, 1.0]], ['2, k, 24', [0.357977, 0.456247, 1.0]]]
[['2, k, 0', [-0.30701, -0.237525, 1.0]], ['2, k, 1', [-0.285472, 0.0202647, 1.0]], ['2, k, 2', [-0.260587, 0.274204, 1.0]], ['2, k, 3', [-0.232425, 0.439885, 1.0]], ['2, k, 4', [-0.375672, 0.263017, 1.0]], ['2, k, 5', [-0.35553, 0.437853, 1.0]], ['2, k, 6', [-0.155215, 0.611743, 1.0]], ['2, k, 7', [-0.105357, 0.645532, 1.0]], ['2, k, 8', [-0.104186, 0.223462, 1.0]], ['2, k, 9', [0.139011, 0.25167, 1.0]], ['2, k, 10', [0.334258, 0.34554, 1.0]], ['2, k, 11', [0.418358, 0.403515, 1.0]], ['2, k, 12', [-0.375974, -0.23251, 1.0]], ['2, k, 13', [-0.411543, -0.667587, 1.0]], ['2, k, 14', [-0.40713, -1.07052, 1.0]], ['2, k, 15', [-0.432981, -1.1507, 1.0]], ['2, k, 16', [-0.22918, -0.234667, 1.0]], ['2, k, 17', [-0.197604, -0.685979, 1.0]], ['2, k, 18', [-0.170398, -1.06717, 1.0]], ['2, k, 19', [-0.123509, -1.14193, 1.0]], ['2, k, 20', [-0.266677, 0.212141, 1.0]], ['2, k, 21', [-0.0577069, 0.674877, 1.0]], ['2, k, 22', [-0.115945, 0.674956, 1.0]], ['2, k, 23', [0.461183, 0.432379, 1.0]], ['2, k, 24', [0.364997, 0.449734, 1.0]]]
[['2, k, 0', [-0.306655, -0.234743, 1.0]], ['2, k, 1', [-0.285414, 0.0242295, 1.0]], ['2, k, 2', [-0.261477, 0.277888, 1.0]], ['2, k, 3', [-0.231103, 0.442749, 1.0]], ['2, k, 4', [-0.377004, 0.259035, 1.0]], ['2, k, 5', [-0.349962, 0.43666, 1.0]], ['2, k, 6', [-0.148789, 0.611174, 1.0]], ['2, k, 7', [-0.0983951, 0.644227, 1.0]], ['2, k, 8', [-0.104562, 0.223275, 1.0]], ['2, k, 9', [0.115102, 0.22486, 1.0]], ['2, k, 10', [0.318914, 0.333434, 1.0]], ['2, k, 11', [0.422137, 0.39943, 1.0]], ['2, k, 12', [-0.374776, -0.228658, 1.0]], ['2, k, 13', [-0.411542, -0.667627, 1.0]], ['2, k, 14', [-0.406886, -1.07028, 1.0]], ['2, k, 15', [-0.432397, -1.15009, 1.0]], ['2, k, 16', [-0.229363, -0.232434, 1.0]], ['2, k, 17', [-0.197563, -0.686053, 1.0]], ['2, k, 18', [-0.169813, -1.06541, 1.0]], ['2, k, 19', [-0.125027, -1.14169, 1.0]], ['2, k, 20', [-0.267408, 0.215677, 1.0]], ['2, k, 21', [-0.0470468, 0.669975, 1.0]], ['2, k, 22', [-0.122745, 0.671421, 1.0]], ['2, k, 23', [0.46744, 0.427077, 1.0]], ['2, k, 24', [0.36358, 0.447184, 1.0]]]
[['2, k, 0', [-0.306816, -0.235571, 1.0]], ['2, k, 1', [-0.285478, 0.0245217, 1.0]], ['2, k, 2', [-0.261925, 0.280751, 1.0]], ['2, k, 3', [-0.230543, 0.444301, 1.0]], ['2, k, 4', [-0.376965, 0.25856, 1.0]], ['2, k, 5', [-0.344305, 0.437859, 1.0]], ['2, k, 6', [-0.143638, 0.609883, 1.0]], ['2, k, 7', [-0.0953392, 0.641566, 1.0]], ['2, k, 8', [-0.104824, 0.223173, 1.0]], ['2, k, 9', [0.14035, 0.246347, 1.0]], ['2, k, 10', [0.337641, 0.337349, 1.0]], ['2, k, 11', [0.424737, 0.393861, 1.0]], ['2, k, 12', [-0.375034, -0.229603, 1.0]], ['2, k, 13', [-0.411329, -0.672866, 1.0]], ['2, k, 14', [-0.40751, -1.07212, 1.0]], ['2, k, 15', [-0.431716, -1.1506, 1.0]], ['2, k, 16', [-0.229566, -0.23428, 1.0]], ['2, k, 17', [-0.197115, -0.687742, 1.0]], ['2, k, 18', [-0.16953, -1.06654, 1.0]], ['2, k, 19', [-0.124276, -1.14159, 1.0]], ['2, k, 20', [-0.267779, 0.217594, 1.0]], ['2, k, 21', [-0.0469246, 0.670924, 1.0]], ['2, k, 22', [-0.118779, 0.666582, 1.0]], ['2, k, 23', [0.471116, 0.423809, 1.0]], ['2, k, 24', [0.368395, 0.441564, 1.0]]]
[['2, k, 0', [-0.306169, -0.233384, 1.0]], ['2, k, 1', [-0.283246, 0.0237798, 1.0]], ['2, k, 2', [-0.253411, 0.270407, 1.0]], ['2, k, 3', [-0.226932, 0.441845, 1.0]], ['2, k, 4', [-0.376783, 0.25781, 1.0]], ['2, k, 5', [-0.34248, 0.435218, 1.0]], ['2, k, 6', [-0.138889, 0.608736, 1.0]], ['2, k, 7', [-0.0908414, 0.64067, 1.0]], ['2, k, 8', [-0.104823, 0.223351, 1.0]], ['2, k, 9', [0.115139, 0.216505, 1.0]], ['2, k, 10', [0.320353, 0.324306, 1.0]], ['2, k, 11', [0.42768, 0.38486, 1.0]], ['2, k, 12', [-0.373722, -0.226909, 1.0]], ['2, k, 13', [-0.411222, -0.671385, 1.0]], ['2, k, 14', [-0.407522, -1.07298, 1.0]], ['2, k, 15', [-0.432676, -1.15123, 1.0]], ['2, k, 16', [-0.229375, -0.232177, 1.0]], ['2, k, 17', [-0.196923, -0.688157, 1.0]], ['2, k, 18', [-0.170213, -1.07012, 1.0]], ['2, k, 19', [-0.123516, -1.14278, 1.0]], ['2, k, 20', [-0.261455, 0.210805, 1.0]], ['2, k, 21', [-0.0438449, 0.671277, 1.0]], ['2, k, 22', [-0.0924446, 0.66756, 1.0]], ['2, k, 23', [0.474332, 0.415055, 1.0]], ['2, k, 24', [0.379257, 0.433385, 1.0]]]
[['2, k, 0', [-0.306257, -0.234045, 1.0]], ['2, k, 1', [-0.282694, 0.02351, 1.0]], ['2, k, 2', [-0.252841, 0.270938, 1.0]], ['2, k, 3', [-0.225913, 0.443444, 1.0]], ['2, k, 4', [-0.375191, 0.259771, 1.0]], ['2, k, 5', [-0.340659, 0.433541, 1.0]], ['2, k, 6', [-0.135124, 0.607901, 1.0]], ['2, k, 7', [-0.0763337, 0.638761, 1.0]], ['2, k, 8', [-0.104891, 0.223351, 1.0]], ['2, k, 9', [0.145662, 0.244607, 1.0]], ['2, k, 10', [0.345898, 0.330578, 1.0]], ['2, k, 11', [0.430728, 0.379141, 1.0]], ['2, k, 12', [-0.373636, -0.227637, 1.0]], ['2, k, 13', [-0.411421, -0.671685, 1.0]], ['2, k, 14', [-0.407615, -1.07308, 1.0]], ['2, k, 15', [-0.432601, -1.15102, 1.0]], ['2, k, 16', [-0.229858, -0.233554, 1.0]], ['2, k, 17', [-0.196617, -0.688683, 1.0]], ['2, k, 18', [-0.169586, -1.07288, 1.0]], ['2, k, 19', [-0.12213, -1.14382, 1.0]], ['2, k, 20', [-0.260919, 0.210972, 1.0]], ['2, k, 21', [-0.0191299, 0.65631, 1.0]], ['2, k, 22', [-0.103729, 0.669351, 1.0]], ['2, k, 23', [0.47752, 0.405155, 1.0]], ['2, k, 24', [0.385408, 0.426762, 1.0]]]
[['2, k, 0', [-0.305674, -0.231438, 1.0]], ['2, k, 1', [-0.27741, 0.0225807, 1.0]], ['2, k, 2', [-0.239217, 0.263387, 1.0]], ['2, k, 3', [-0.218968, 0.439493, 1.0]], ['2, k, 4', [-0.37363, 0.261152, 1.0]], ['2, k, 5', [-0.338125, 0.430935, 1.0]], ['2, k, 6', [-0.124833, 0.60776, 1.0]], ['2, k, 7', [-0.0792958, 0.637034, 1.0]], ['2, k, 8', [-0.105041, 0.223402, 1.0]], ['2, k, 9', [0.115079, 0.210174, 1.0]], ['2, k, 10', [0.321561, 0.31484, 1.0]], ['2, k, 11', [0.43312, 0.373131, 1.0]], ['2, k, 12', [-0.372354, -0.224377, 1.0]], ['2, k, 13', [-0.411445, -0.671677, 1.0]], ['2, k, 14', [-0.407524, -1.07327, 1.0]], ['2, k, 15', [-0.434197, -1.1514, 1.0]], ['2, k, 16', [-0.229782, -0.231049, 1.0]], ['2, k, 17', [-0.196376, -0.689176, 1.0]], ['2, k, 18', [-0.169353, -1.07221, 1.0]], ['2, k, 19', [-0.121724, -1.14487, 1.0]], ['2, k, 20', [-0.249236, 0.204937, 1.0]], ['2, k, 21', [-0.0286903, 0.66278, 1.0]], ['2, k, 22', [-0.10722, 0.666378, 1.0]], ['2, k, 23', [0.476159, 0.401105, 1.0]], ['2, k, 24', [0.384, 0.423015, 1.0]]]
[['2, k, 0', [-0.305247, -0.230402, 1.0]], ['2, k, 1', [-0.274707, 0.0220503, 1.0]], ['2, k, 2', [-0.236497, 0.262162, 1.0]], ['2, k, 3', [-0.216418, 0.43832, 1.0]], ['2, k, 4', [-0.373445, 0.260714, 1.0]], ['2, k, 5', [-0.336133, 0.429662, 1.0]], ['2, k, 6', [-0.122748, 0.606229, 1.0]], ['2, k, 7', [-0.0664484, 0.635534, 1.0]], ['2, k, 8', [-0.105032, 0.223355, 1.0]], ['2, k, 9', [0.142153, 0.237819, 1.0]], ['2, k, 10', [0.344102, 0.320104, 1.0]], ['2, k, 11', [0.434607, 0.366537, 1.0]], ['2, k, 12', [-0.37166, -0.223307, 1.0]], ['2, k, 13', [-0.410717, -0.66754, 1.0]], ['2, k, 14', [-0.407537, -1.07325, 1.0]], ['2, k, 15', [-0.43394, -1.15216, 1.0]], ['2, k, 16', [-0.229561, -0.229976, 1.0]], ['2, k, 17', [-0.196111, -0.688612, 1.0]], ['2, k, 18', [-0.169272, -1.07141, 1.0]], ['2, k, 19', [-0.122379, -1.14529, 1.0]], ['2, k, 20', [-0.246319, 0.203644, 1.0]], ['2, k, 21', [-0.0105659, 0.651985, 1.0]], ['2, k, 22', [-0.0913537, 0.665865, 1.0]], ['2, k, 23', [0.483236, 0.393826, 1.0]], ['2, k, 24', [0.390249, 0.414999, 1.0]]]
[['2, k, 0', [-0.30532, -0.231407, 1.0]], ['2, k, 1', [-0.273234, 0.0189965, 1.0]], ['2, k, 2', [-0.235328, 0.259534, 1.0]], ['2, k, 3', [-0.215318, 0.435699, 1.0]], ['2, k, 4', [-0.373304, 0.26075, 1.0]], ['2, k, 5', [-0.334472, 0.428709, 1.0]], ['2, k, 6', [-0.119961, 0.604006, 1.0]], ['2, k, 7', [-0.0622122, 0.633915, 1.0]], ['2, k, 8', [-0.104899, 0.223397, 1.0]], ['2, k, 9', [0.114391, 0.205637, 1.0]], ['2, k, 10', [0.310852, 0.291629, 1.0]], ['2, k, 11', [0.43828, 0.361623, 1.0]], ['2, k, 12', [-0.371801, -0.224166, 1.0]], ['2, k, 13', [-0.410521, -0.666645, 1.0]], ['2, k, 14', [-0.407447, -1.07282, 1.0]], ['2, k, 15', [-0.434479, -1.15194, 1.0]], ['2, k, 16', [-0.229575, -0.231558, 1.0]], ['2, k, 17', [-0.195875, -0.688942, 1.0]], ['2, k, 18', [-0.169132, -1.06995, 1.0]], ['2, k, 19', [-0.122913, -1.14491, 1.0]], ['2, k, 20', [-0.244992, 0.20065, 1.0]], ['2, k, 21', [-0.00860895, 0.651343, 1.0]], ['2, k, 22', [-0.0901539, 0.662436, 1.0]], ['2, k, 23', [0.482766, 0.389633, 1.0]], ['2, k, 24', [0.391818, 0.409909, 1.0]]]
[['2, k, 0', [-0.304695, -0.230717, 1.0]], ['2, k, 1', [-0.2713, 0.0190822, 1.0]], ['2, k, 2', [-0.23329, 0.25934, 1.0]], ['2, k, 3', [-0.213307, 0.435502, 1.0]], ['2, k, 4', [-0.373197, 0.2603, 1.0]], ['2, k, 5', [-0.330779, 0.427145, 1.0]], ['2, k, 6', [-0.116913, 0.602921, 1.0]], ['2, k, 7', [-0.0587337, 0.631084, 1.0]], ['2, k, 8', [-0.104841, 0.223391, 1.0]], ['2, k, 9', [0.1437, 0.232833, 1.0]], ['2, k, 10', [0.35112, 0.301357, 1.0]], ['2, k, 11', [0.424488, 0.331613, 1.0]], ['2, k, 12', [-0.37097, -0.223482, 1.0]], ['2, k, 13', [-0.410793, -0.667552, 1.0]], ['2, k, 14', [-0.407451, -1.07282, 1.0]], ['2, k, 15', [-0.434835, -1.15211, 1.0]], ['2, k, 16', [-0.229022, -0.230681, 1.0]], ['2, k, 17', [-0.195588, -0.689554, 1.0]], ['2, k, 18', [-0.16896, -1.06965, 1.0]], ['2, k, 19', [-0.123343, -1.14474, 1.0]], ['2, k, 20', [-0.242965, 0.200468, 1.0]], ['2, k, 21', [-0.0060936, 0.64765, 1.0]], ['2, k, 22', [-0.0853882, 0.660635, 1.0]], ['2, k, 23', [0.468007, 0.374415, 1.0]], ['2, k, 24', [0.426864, 0.367733, 1.0]]]
[['2, k, 0', [-0.304952, -0.232976, 1.0]], ['2, k, 1', [-0.270909, 0.0162571, 1.0]], ['2, k, 2', [-0.233159, 0.257256, 1.0]], ['2, k, 3', [-0.213202, 0.433377, 1.0]], ['2, k, 4', [-0.373251, 0.260114, 1.0]], ['2, k, 5', [-0.328197, 0.426336, 1.0]], ['2, k, 6', [-0.114064, 0.601642, 1.0]], ['2, k, 7', [-0.0553731, 0.630348, 1.0]], ['2, k, 8', [-0.104782, 0.223419, 1.0]], ['2, k, 9', [0.135364, 0.215176, 1.0]], ['2, k, 10', [0.334623, 0.296369, 1.0]], ['2, k, 11', [0.440626, 0.349373, 1.0]], ['2, k, 12', [-0.371508, -0.225822, 1.0]], ['2, k, 13', [-0.410811, -0.667572, 1.0]], ['2, k, 14', [-0.407498, -1.07278, 1.0]], ['2, k, 15', [-0.434148, -1.15175, 1.0]], ['2, k, 16', [-0.229106, -0.233499, 1.0]], ['2, k, 17', [-0.195416, -0.690523, 1.0]], ['2, k, 18', [-0.168955, -1.07478, 1.0]], ['2, k, 19', [-0.121606, -1.14593, 1.0]], ['2, k, 20', [-0.242767, 0.198107, 1.0]], ['2, k, 21', [-0.0017808, 0.6491, 1.0]], ['2, k, 22', [-0.0861429, 0.658881, 1.0]], ['2, k, 23', [0.486037, 0.377707, 1.0]], ['2, k, 24', [0.391606, 0.401356, 1.0]]]
[['2, k, 0', [-0.305602, -0.234511, 1.0]], ['2, k, 1', [-0.270695, 0.0145845, 1.0]], ['2, k, 2', [-0.232656, 0.255828, 1.0]], ['2, k, 3', [-0.212713, 0.431934, 1.0]], ['2, k, 4', [-0.373354, 0.26, 1.0]], ['2, k, 5', [-0.317156, 0.434617, 1.0]], ['2, k, 6', [-0.110091, 0.602182, 1.0]], ['2, k, 7', [-0.0519901, 0.629409, 1.0]], ['2, k, 8', [-0.104734, 0.223379, 1.0]], ['2, k, 9', [0.112958, 0.189009, 1.0]], ['2, k, 10', [0.317284, 0.282783, 1.0]], ['2, k, 11', [0.442242, 0.346104, 1.0]], ['2, k, 12', [-0.372229, -0.227087, 1.0]], ['2, k, 13', [-0.410951, -0.667261, 1.0]], ['2, k, 14', [-0.407335, -1.07248, 1.0]], ['2, k, 15', [-0.434171, -1.15189, 1.0]], ['2, k, 16', [-0.22973, -0.235328, 1.0]], ['2, k, 17', [-0.195378, -0.691595, 1.0]], ['2, k, 18', [-0.16857, -1.07434, 1.0]], ['2, k, 19', [-0.121535, -1.14537, 1.0]], ['2, k, 20', [-0.242323, 0.196573, 1.0]], ['2, k, 21', [0.0019924, 0.64617, 1.0]], ['2, k, 22', [-0.0820659, 0.661893, 1.0]], ['2, k, 23', [0.486147, 0.374651, 1.0]], ['2, k, 24', [0.391525, 0.399638, 1.0]]]
[['2, k, 0', [-0.305188, -0.233626, 1.0]], ['2, k, 1', [-0.270039, 0.0143523, 1.0]], ['2, k, 2', [-0.231419, 0.25389, 1.0]], ['2, k, 3', [-0.211453, 0.429927, 1.0]], ['2, k, 4', [-0.37338, 0.25995, 1.0]], ['2, k, 5', [-0.316723, 0.430093, 1.0]], ['2, k, 6', [-0.108139, 0.600249, 1.0]], ['2, k, 7', [-0.049465, 0.627235, 1.0]], ['2, k, 8', [-0.104709, 0.223286, 1.0]], ['2, k, 9', [0.112978, 0.188872, 1.0]], ['2, k, 10', [0.317589, 0.281512, 1.0]], ['2, k, 11', [0.397797, 0.300181, 1.0]], ['2, k, 12', [-0.371002, -0.22589, 1.0]], ['2, k, 13', [-0.411857, -0.671334, 1.0]], ['2, k, 14', [-0.407491, -1.07266, 1.0]], ['2, k, 15', [-0.433943, -1.15092, 1.0]], ['2, k, 16', [-0.229675, -0.233738, 1.0]], ['2, k, 17', [-0.195214, -0.691823, 1.0]], ['2, k, 18', [-0.168502, -1.07254, 1.0]], ['2, k, 19', [-0.122421, -1.1443, 1.0]], ['2, k, 20', [-0.241252, 0.195193, 1.0]], ['2, k, 21', [0.0057993, 0.647105, 1.0]], ['2, k, 22', [-0.079133, 0.656574, 1.0]], ['2, k, 23', [0.431839, 0.362762, 1.0]], ['2, k, 24', [0.359719, 0.31476, 1.0]]]
