[['2, k, 0', [-0.09919674, -0.001048107, 1.0]], ['2, k, 1', [-0.09582472, 0.3001706, 1.0]], ['2, k, 2', [-0.09191508, 0.5927008, 1.0]], ['2, k, 3', [-0.09222027, 0.7298779, 1.0]], ['2, k, 4', [-0.2499865, 0.4660942, 1.0]], ['2, k, 5', [-0.3125811, 0.2247391, 1.0]], ['2, k, 6', [-0.3065148, 0.02381866, 1.0]], ['2, k, 7', [-0.3051182, -0.01917183, 1.0]], ['2, k, 8', [0.06558669, 0.4770741, 1.0]], ['2, k, 9', [0.1040598, 0.2235752, 1.0]], ['2, k, 10', [0.1168681, 0.02306212, 1.0]], ['2, k, 11', [0.1117206, -0.02780437, 1.0]], ['2, k, 12', [-0.1664261, -0.002149897, 1.0]], ['2, k, 13', [-0.1734125, -0.2627721, 1.0]], ['2, k, 14', [-0.2106167, -0.5794895, 1.0]], ['2, k, 15', [-0.2198532, -0.6518784, 1.0]], ['2, k, 16', [-0.0293512, -6.896435e-05, 1.0]], ['2, k, 17', [-0.02399171, -0.2706133, 1.0]], ['2, k, 18', [-0.01310014, -0.5713069, 1.0]], ['2, k, 19', [-0.005380481, -0.648453, 1.0]], ['2, k, 20', [-0.09297637, 0.520774, 1.0]], ['2, k, 21', [-0.3045994, -0.07659128, 1.0]], ['2, k, 22', [-0.3389733, -0.01977507, 1.0]], ['2, k, 23', [0.1138248, -0.09404188, 1.0]], ['2, k, 24', [0.07473378, -0.03005716, 1.0]]]
[['2, k, 0', [-0.08640235, -0.004344706, 1.0]], ['2, k, 1', [-0.0854163, 0.2979048, 1.0]], ['2, k, 2', [-0.08426985, 0.5915647, 1.0]], ['2, k, 3', [-0.08498287, 0.7288024, 1.0]], ['2, k, 4', [-0.2399155, 0.4638012, 1.0]], ['2, k, 5', [-0.2905, 0.2241366, 1.0]], ['2, k, 6', [-0.2946724, 0.02308162, 1.0]], ['2, k, 7', [-0.2933254, -0.03264123, 1.0]], ['2, k, 8', [0.07042308, 0.4758489, 1.0]], ['2, k, 9', [0.1134586, 0.2257369, 1.0]], ['2, k, 10', [0.1228259, 0.02504927, 1.0]], ['2, k, 11', [0.1160371, -0.01938027, 1.0]], ['2, k, 12', [-0.153533, -0.005795812, 1.0]], ['2, k, 13', [-0.1697121, -0.2625354, 1.0]], ['2, k, 14', [-0.2101666, -0.5792594, 1.0]], ['2, k, 15', [-0.2189356, -0.6515821, 1.0]], ['2, k, 16', [-0.01711788, -0.002814873, 1.0]], ['2, k, 17', [-0.0209935, -0.2698702, 1.0]], ['2, k, 18', [-0.01188758, -0.5716072, 1.0]], ['2, k, 19', [-0.0054034, -0.6505538, 1.0]], ['2, k, 20', [-0.0846149, 0.5193693, 1.0]], ['2, k, 21', [-0.3049505, -0.1051626, 1.0]], ['2, k, 22', [-0.2537427, -0.03846236, 1.0]], ['2, k, 23', [0.1083966, -0.08683268, 1.0]], ['2, k, 24', [0.08273309, -0.02608776, 1.0]]]
[['2, k, 0', [-0.08643609, -0.004403138, 1.0]], ['2, k, 1', [-0.08545587, 0.2977926, 1.0]], ['2, k, 2', [-0.08430402, 0.5914009, 1.0]], ['2, k, 3', [-0.0852367, 0.7289786, 1.0]], ['2, k, 4', [-0.2403448, 0.46361, 1.0]], ['2, k, 5', [-0.2904458, 0.2243868, 1.0]], ['2, k, 6', [-0.2944273, 0.02353353, 1.0]], ['2, k, 7', [-0.2941134, -0.03106384, 1.0]], ['2, k, 8', [0.0703451, 0.4758501, 1.0]], ['2, k, 9', [0.113257, 0.2255455, 1.0]], ['2, k, 10', [0.1228029, 0.02486902, 1.0]], ['2, k, 11', [0.1169059, -0.01848922, 1.0]], ['2, k, 12', [-0.1535648, -0.005897957, 1.0]], ['2, k, 13', [-0.1697771, -0.2623416, 1.0]], ['2, k, 14', [-0.2102642, -0.5797135, 1.0]], ['2, k, 15', [-0.2194955, -0.6525663, 1.0]], ['2, k, 16', [-0.01715689, -0.002838104, 1.0]], ['2, k, 17', [-0.02092765, -0.2699686, 1.0]], ['2, k, 18', [-0.01174287, -0.5711837, 1.0]], ['2, k, 19', [-0.006263645, -0.648498, 1.0]], ['2, k, 20', [-0.08465114, 0.5192177, 1.0]], ['2, k, 21', [-0.3084558, -0.1044842, 1.0]], ['2, k, 22', [-0.2566237, -0.02040828, 1.0]], ['2, k, 23', [0.1100904, -0.08726422, 1.0]], ['2, k, 24', [0.08303587, -0.02283772, 1.0]]]
[['2, k, 0', [-0.08669094, -0.004715942, 1.0]], ['2, k, 1', [-0.08575071, 0.297494, 1.0]], ['2, k, 2', [-0.08459821, 0.5911571, 1.0]], ['2, k, 3', [-0.08562791, 0.7287967, 1.0]], ['2, k, 4', [-0.2402627, 0.4633449, 1.0]], ['2, k, 5', [-0.2911282, 0.226934, 1.0]], ['2, k, 6', [-0.294898, 0.02685425, 1.0]], ['2, k, 7', [-0.2992836, -0.02935397, 1.0]], ['2, k, 8', [0.07018951, 0.4756533, 1.0]], ['2, k, 9', [0.1131549, 0.2253706, 1.0]], ['2, k, 10', [0.1226051, 0.02469137, 1.0]], ['2, k, 11', [0.1161037, -0.02324106, 1.0]], ['2, k, 12', [-0.1538561, -0.006297978, 1.0]], ['2, k, 13', [-0.1697069, -0.2621277, 1.0]], ['2, k, 14', [-0.2101043, -0.5788749, 1.0]], ['2, k, 15', [-0.2180046, -0.6528444, 1.0]], ['2, k, 16', [-0.01736149, -0.003055899, 1.0]], ['2, k, 17', [-0.02090999, -0.2699952, 1.0]], ['2, k, 18', [-0.01188871, -0.5715256, 1.0]], ['2, k, 19', [-0.006456406, -0.6491072, 1.0]], ['2, k, 20', [-0.08494825, 0.5189567, 1.0]], ['2, k, 21', [-0.310015, -0.1020118, 1.0]], ['2, k, 22', [-0.2643897, -0.02528415, 1.0]], ['2, k, 23', [0.1088959, -0.09366597, 1.0]], ['2, k, 24', [0.08310767, -0.04212613, 1.0]]]
[['2, k, 0', [-0.08674889, -0.004788677, 1.0]], ['2, k, 1', [-0.08585023, 0.2973815, 1.0]], ['2, k, 2', [-0.08475251, 0.5909943, 1.0]], ['2, k, 3', [-0.08594044, 0.7288153, 1.0]], ['2, k, 4', [-0.2404307, 0.4633295, 1.0]], ['2, k, 5', [-0.2910979, 0.2319354, 1.0]], ['2, k, 6', [-0.2939012, 0.03334289, 1.0]], ['2, k, 7', [-0.3034828, -0.02045127, 1.0]], ['2, k, 8', [0.07017519, 0.4755709, 1.0]], ['2, k, 9', [0.113026, 0.2256919, 1.0]], ['2, k, 10', [0.1222444, 0.02500209, 1.0]], ['2, k, 11', [0.1151196, -0.02217654, 1.0]], ['2, k, 12', [-0.1539057, -0.006390192, 1.0]], ['2, k, 13', [-0.169589, -0.2622637, 1.0]], ['2, k, 14', [-0.210207, -0.5792593, 1.0]], ['2, k, 15', [-0.2187335, -0.6529955, 1.0]], ['2, k, 16', [-0.01741993, -0.003104973, 1.0]], ['2, k, 17', [-0.02069863, -0.2702305, 1.0]], ['2, k, 18', [-0.01171008, -0.5718525, 1.0]], ['2, k, 19', [-0.005746826, -0.6497791, 1.0]], ['2, k, 20', [-0.08508642, 0.5188076, 1.0]], ['2, k, 21', [-0.3134105, -0.09438477, 1.0]], ['2, k, 22', [-0.2692328, -0.01983061, 1.0]], ['2, k, 23', [0.1109864, -0.09384674, 1.0]], ['2, k, 24', [0.08383035, -0.04276812, 1.0]]]
[['2, k, 0', [-0.08692555, -0.004855974, 1.0]], ['2, k, 1', [-0.08603666, 0.2973108, 1.0]], ['2, k, 2', [-0.08500892, 0.5909143, 1.0]], ['2, k, 3', [-0.08623144, 0.7287843, 1.0]], ['2, k, 4', [-0.2403693, 0.4632902, 1.0]], ['2, k, 5', [-0.2894, 0.2443329, 1.0]], ['2, k, 6', [-0.3012783, 0.05575215, 1.0]], ['2, k, 7', [-0.3079014, -0.01052447, 1.0]], ['2, k, 8', [0.07007207, 0.4754482, 1.0]], ['2, k, 9', [0.1130136, 0.2256507, 1.0]], ['2, k, 10', [0.121855, 0.02494229, 1.0]], ['2, k, 11', [0.1163911, -0.019865, 1.0]], ['2, k, 12', [-0.1540819, -0.006420538, 1.0]], ['2, k, 13', [-0.1696128, -0.2619001, 1.0]], ['2, k, 14', [-0.2101663, -0.5793604, 1.0]], ['2, k, 15', [-0.2193525, -0.6532003, 1.0]], ['2, k, 16', [-0.01760036, -0.003209108, 1.0]], ['2, k, 17', [-0.02067273, -0.2707227, 1.0]], ['2, k, 18', [-0.01159417, -0.5721573, 1.0]], ['2, k, 19', [-0.005787057, -0.6503299, 1.0]], ['2, k, 20', [-0.08532231, 0.5187276, 1.0]], ['2, k, 21', [-0.3150684, -0.07802249, 1.0]], ['2, k, 22', [-0.2707658, -0.01246863, 1.0]], ['2, k, 23', [0.1067218, -0.0855431, 1.0]], ['2, k, 24', [0.08301567, -0.03330616, 1.0]]]
[['2, k, 0', [-0.08707932, -0.004879859, 1.0]], ['2, k, 1', [-0.08644056, 0.2971548, 1.0]], ['2, k, 2', [-0.08572908, 0.5905728, 1.0]], ['2, k, 3', [-0.08659574, 0.7286841, 1.0]], ['2, k, 4', [-0.2403321, 0.4633085, 1.0]], ['2, k, 5', [-0.2854206, 0.2552797, 1.0]], ['2, k, 6', [-0.3003757, 0.07211701, 1.0]], ['2, k, 7', [-0.3082222, 0.008934226, 1.0]], ['2, k, 8', [0.06985129, 0.4753586, 1.0]], ['2, k, 9', [0.1128167, 0.2255953, 1.0]], ['2, k, 10', [0.1218429, 0.02490081, 1.0]], ['2, k, 11', [0.115723, -0.0188253, 1.0]], ['2, k, 12', [-0.154246, -0.006410645, 1.0]], ['2, k, 13', [-0.1695662, -0.2619979, 1.0]], ['2, k, 14', [-0.2101691, -0.5793564, 1.0]], ['2, k, 15', [-0.2186727, -0.6534683, 1.0]], ['2, k, 16', [-0.01776833, -0.003260276, 1.0]], ['2, k, 17', [-0.02078708, -0.2707871, 1.0]], ['2, k, 18', [-0.01145906, -0.5722339, 1.0]], ['2, k, 19', [-0.005934598, -0.6509448, 1.0]], ['2, k, 20', [-0.08595857, 0.5184345, 1.0]], ['2, k, 21', [-0.3118516, -0.05807056, 1.0]], ['2, k, 22', [-0.2791627, 0.003088585, 1.0]], ['2, k, 23', [0.1065748, -0.08541216, 1.0]], ['2, k, 24', [0.0830933, -0.03942972, 1.0]]]
[['2, k, 0', [-0.0871473, -0.004857778, 1.0]], ['2, k, 1', [-0.08659665, 0.2970381, 1.0]], ['2, k, 2', [-0.08610972, 0.5901269, 1.0]], ['2, k, 3', [-0.08682693, 0.7285865, 1.0]], ['2, k, 4', [-0.2393151, 0.4637262, 1.0]], ['2, k, 5', [-0.2811392, 0.2720949, 1.0]], ['2, k, 6', [-0.2995961, 0.09922887, 1.0]], ['2, k, 7', [-0.3034245, 0.03365587, 1.0]], ['2, k, 8', [0.06980378, 0.4752892, 1.0]], ['2, k, 9', [0.1127509, 0.2254484, 1.0]], ['2, k, 10', [0.1216559, 0.02475592, 1.0]], ['2, k, 11', [0.1148141, -0.0204187, 1.0]], ['2, k, 12', [-0.1543043, -0.00634575, 1.0]], ['2, k, 13', [-0.169777, -0.2620519, 1.0]], ['2, k, 14', [-0.2100317, -0.5795504, 1.0]], ['2, k, 15', [-0.2195751, -0.6542963, 1.0]], ['2, k, 16', [-0.01784862, -0.003282042, 1.0]], ['2, k, 17', [-0.0208075, -0.2707556, 1.0]], ['2, k, 18', [-0.01137659, -0.5714883, 1.0]], ['2, k, 19', [-0.006620384, -0.6503413, 1.0]], ['2, k, 20', [-0.0862763, 0.5180883, 1.0]], ['2, k, 21', [-0.3019611, -0.02889865, 1.0]], ['2, k, 22', [-0.2629808, 0.02959562, 1.0]], ['2, k, 23', [0.1096947, -0.08694851, 1.0]], ['2, k, 24', [0.08398474, -0.04498875, 1.0]]]
[['2, k, 0', [-0.08721809, -0.004778534, 1.0]], ['2, k, 1', [-0.08688776, 0.2970936, 1.0]], ['2, k, 2', [-0.08667801, 0.5901322, 1.0]], ['2, k, 3', [-0.08711366, 0.7284869, 1.0]], ['2, k, 4', [-0.2375261, 0.4641529, 1.0]], ['2, k, 5', [-0.288299, 0.2894233, 1.0]], ['2, k, 6', [-0.2943413, 0.1282404, 1.0]], ['2, k, 7', [-0.2976449, 0.06386703, 1.0]], ['2, k, 8', [0.06971204, 0.4752976, 1.0]], ['2, k, 9', [0.112721, 0.2255422, 1.0]], ['2, k, 10', [0.1217231, 0.02485611, 1.0]], ['2, k, 11', [0.1146208, -0.0194601, 1.0]], ['2, k, 12', [-0.1543395, -0.006231877, 1.0]], ['2, k, 13', [-0.1702526, -0.2620738, 1.0]], ['2, k, 14', [-0.2101461, -0.5789367, 1.0]], ['2, k, 15', [-0.2186657, -0.6537231, 1.0]], ['2, k, 16', [-0.01799827, -0.003239347, 1.0]], ['2, k, 17', [-0.02081768, -0.2707286, 1.0]], ['2, k, 18', [-0.01141899, -0.5715101, 1.0]], ['2, k, 19', [-0.006524179, -0.6505308, 1.0]], ['2, k, 20', [-0.08677431, 0.5181029, 1.0]], ['2, k, 21', [-0.2924669, 0.00512259, 1.0]], ['2, k, 22', [-0.2682506, 0.02367472, 1.0]], ['2, k, 23', [0.1068796, -0.0860116, 1.0]], ['2, k, 24', [0.08225051, -0.02634482, 1.0]]]
[['2, k, 0', [-0.08738057, -0.004690176, 1.0]], ['2, k, 1', [-0.08715542, 0.2972695, 1.0]], ['2, k, 2', [-0.08704425, 0.5905196, 1.0]], ['2, k, 3', [-0.0874731, 0.7287366, 1.0]], ['2, k, 4', [-0.234469, 0.4663132, 1.0]], ['2, k, 5', [-0.2891795, 0.3033878, 1.0]], ['2, k, 6', [-0.2862521, 0.1681035, 1.0]], ['2, k, 7', [-0.2926317, 0.1061829, 1.0]], ['2, k, 8', [0.0696684, 0.475317, 1.0]], ['2, k, 9', [0.1127386, 0.2253452, 1.0]], ['2, k, 10', [0.1214488, 0.02467138, 1.0]], ['2, k, 11', [0.1155719, -0.02135492, 1.0]], ['2, k, 12', [-0.1544784, -0.005993138, 1.0]], ['2, k, 13', [-0.1711859, -0.26364, 1.0]], ['2, k, 14', [-0.2101321, -0.5788947, 1.0]], ['2, k, 15', [-0.218224, -0.6546426, 1.0]], ['2, k, 16', [-0.01825213, -0.003245004, 1.0]], ['2, k, 17', [-0.02092468, -0.2708039, 1.0]], ['2, k, 18', [-0.01149447, -0.5715704, 1.0]], ['2, k, 19', [-0.0134014, -0.6521361, 1.0]], ['2, k, 20', [-0.08712075, 0.518425, 1.0]], ['2, k, 21', [-0.3012965, 0.04555488, 1.0]], ['2, k, 22', [-0.2718664, 0.0919525, 1.0]], ['2, k, 23', [0.113626, -0.0870623, 1.0]], ['2, k, 24', [0.08446309, -0.03606524, 1.0]]]
[['2, k, 0', [-0.08740316, -0.004684115, 1.0]], ['2, k, 1', [-0.08739184, 0.2973502, 1.0]], ['2, k, 2', [-0.0875615, 0.5908063, 1.0]], ['2, k, 3', [-0.08750185, 0.728987, 1.0]], ['2, k, 4', [-0.2316206, 0.4686438, 1.0]], ['2, k, 5', [-0.2899926, 0.3343458, 1.0]], ['2, k, 6', [-0.2835959, 0.2061984, 1.0]], ['2, k, 7', [-0.2912395, 0.1659357, 1.0]], ['2, k, 8', [0.06955735, 0.4751183, 1.0]], ['2, k, 9', [0.1128597, 0.2252061, 1.0]], ['2, k, 10', [0.1215838, 0.02454362, 1.0]], ['2, k, 11', [0.1163795, -0.01933241, 1.0]], ['2, k, 12', [-0.1544902, -0.005950716, 1.0]], ['2, k, 13', [-0.1711994, -0.2638385, 1.0]], ['2, k, 14', [-0.2101236, -0.5788289, 1.0]], ['2, k, 15', [-0.2194239, -0.6544341, 1.0]], ['2, k, 16', [-0.01833451, -0.003299185, 1.0]], ['2, k, 17', [-0.02104944, -0.2708172, 1.0]], ['2, k, 18', [-0.01127761, -0.5710407, 1.0]], ['2, k, 19', [-0.007914641, -0.6479739, 1.0]], ['2, k, 20', [-0.08756597, 0.5186459, 1.0]], ['2, k, 21', [-0.2999903, 0.1164778, 1.0]], ['2, k, 22', [-0.2505597, 0.1623117, 1.0]], ['2, k, 23', [0.1104348, -0.08618355, 1.0]], ['2, k, 24', [0.08683638, -0.04198454, 1.0]]]
[['2, k, 0', [-0.0873335, -0.00422906, 1.0]], ['2, k, 1', [-0.08768368, 0.2977363, 1.0]], ['2, k, 2', [-0.0882833, 0.5910596, 1.0]], ['2, k, 3', [-0.08792286, 0.7289064, 1.0]], ['2, k, 4', [-0.2272164, 0.4732794, 1.0]], ['2, k, 5', [-0.2884115, 0.3483604, 1.0]], ['2, k, 6', [-0.2825444, 0.2435897, 1.0]], ['2, k, 7', [-0.2912685, 0.2311599, 1.0]], ['2, k, 8', [0.06937995, 0.4752133, 1.0]], ['2, k, 9', [0.1128729, 0.2252142, 1.0]], ['2, k, 10', [0.1214921, 0.02455378, 1.0]], ['2, k, 11', [0.1160944, -0.01790718, 1.0]], ['2, k, 12', [-0.1543159, -0.005515529, 1.0]], ['2, k, 13', [-0.1714033, -0.2636391, 1.0]], ['2, k, 14', [-0.2102149, -0.5787495, 1.0]], ['2, k, 15', [-0.2199256, -0.6539192, 1.0]], ['2, k, 16', [-0.01837304, -0.00281037, 1.0]], ['2, k, 17', [-0.02133864, -0.2709787, 1.0]], ['2, k, 18', [-0.01128321, -0.5721373, 1.0]], ['2, k, 19', [-0.006508365, -0.648573, 1.0]], ['2, k, 20', [-0.08817628, 0.5189385, 1.0]], ['2, k, 21', [-0.3031398, 0.1990454, 1.0]], ['2, k, 22', [-0.2611962, 0.2166337, 1.0]], ['2, k, 23', [0.1078991, -0.08642779, 1.0]], ['2, k, 24', [0.08321279, -0.02111316, 1.0]]]
[['2, k, 0', [-0.08750521, -0.002746044, 1.0]], ['2, k, 1', [-0.08854028, 0.2987623, 1.0]], ['2, k, 2', [-0.09013723, 0.5918623, 1.0]], ['2, k, 3', [-0.08807237, 0.7289074, 1.0]], ['2, k, 4', [-0.222332, 0.483085, 1.0]], ['2, k, 5', [-0.2784429, 0.3704619, 1.0]], ['2, k, 6', [-0.2905929, 0.4088874, 1.0]], ['2, k, 7', [-0.2926261, 0.3090941, 1.0]], ['2, k, 8', [0.06877692, 0.4757582, 1.0]], ['2, k, 9', [0.1128679, 0.2252164, 1.0]], ['2, k, 10', [0.1219477, 0.02460651, 1.0]], ['2, k, 11', [0.116511, -0.01939968, 1.0]], ['2, k, 12', [-0.1544384, -0.003722642, 1.0]], ['2, k, 13', [-0.1718198, -0.2632142, 1.0]], ['2, k, 14', [-0.2101746, -0.5788064, 1.0]], ['2, k, 15', [-0.2192409, -0.6527509, 1.0]], ['2, k, 16', [-0.01856476, -0.001483883, 1.0]], ['2, k, 17', [-0.02135509, -0.2704509, 1.0]], ['2, k, 18', [-0.01151394, -0.5726508, 1.0]], ['2, k, 19', [-0.006692107, -0.6487593, 1.0]], ['2, k, 20', [-0.08974362, 0.5198077, 1.0]], ['2, k, 21', [-0.3007372, 0.2844194, 1.0]], ['2, k, 22', [-0.2601316, 0.2972611, 1.0]], ['2, k, 23', [0.1117312, -0.08660925, 1.0]], ['2, k, 24', [0.08454899, -0.04275228, 1.0]]]
[['2, k, 0', [-0.08726669, -0.001607119, 1.0]], ['2, k, 1', [-0.08844955, 0.2995319, 1.0]], ['2, k, 2', [-0.09004005, 0.5923605, 1.0]], ['2, k, 3', [-0.08809663, 0.7285731, 1.0]], ['2, k, 4', [-0.2207483, 0.4855314, 1.0]], ['2, k, 5', [-0.2813813, 0.4490247, 1.0]], ['2, k, 6', [-0.298168, 0.4522263, 1.0]], ['2, k, 7', [-0.3002889, 0.3816969, 1.0]], ['2, k, 8', [0.06873507, 0.4757395, 1.0]], ['2, k, 9', [0.1128497, 0.2253881, 1.0]], ['2, k, 10', [0.1219526, 0.02478562, 1.0]], ['2, k, 11', [0.1168213, -0.01712671, 1.0]], ['2, k, 12', [-0.1541731, -0.002289528, 1.0]], ['2, k, 13', [-0.1719785, -0.2633505, 1.0]], ['2, k, 14', [-0.2103304, -0.5799744, 1.0]], ['2, k, 15', [-0.220817, -0.6551887, 1.0]], ['2, k, 16', [-0.01827693, -0.0004518023, 1.0]], ['2, k, 17', [-0.02150423, -0.2703089, 1.0]], ['2, k, 18', [-0.01163467, -0.5729761, 1.0]], ['2, k, 19', [-0.00808998, -0.6521012, 1.0]], ['2, k, 20', [-0.08965758, 0.5203663, 1.0]], ['2, k, 21', [-0.3161813, 0.3666191, 1.0]], ['2, k, 22', [-0.2861901, 0.3864534, 1.0]], ['2, k, 23', [0.1067565, -0.08590798, 1.0]], ['2, k, 24', [0.08235592, -0.01073354, 1.0]]]
[['2, k, 0', [-0.08705326, -0.0007165968, 1.0]], ['2, k, 1', [-0.08838466, 0.2999915, 1.0]], ['2, k, 2', [-0.08999511, 0.5925782, 1.0]], ['2, k, 3', [-0.08819797, 0.7284883, 1.0]], ['2, k, 4', [-0.2195758, 0.4873095, 1.0]], ['2, k, 5', [-0.2909627, 0.4856667, 1.0]], ['2, k, 6', [-0.2728642, 0.4656542, 1.0]], ['2, k, 7', [-0.3095169, 0.4543449, 1.0]], ['2, k, 8', [0.06866924, 0.4757336, 1.0]], ['2, k, 9', [0.1127462, 0.2253896, 1.0]], ['2, k, 10', [0.1220742, 0.02483049, 1.0]], ['2, k, 11', [0.1154509, -0.01513582, 1.0]], ['2, k, 12', [-0.1539261, -0.001132041, 1.0]], ['2, k, 13', [-0.1719781, -0.2633454, 1.0]], ['2, k, 14', [-0.2102627, -0.58077, 1.0]], ['2, k, 15', [-0.2201656, -0.657375, 1.0]], ['2, k, 16', [-0.01806403, 0.0002336806, 1.0]], ['2, k, 17', [-0.02164483, -0.2688179, 1.0]], ['2, k, 18', [-0.0116679, -0.5729936, 1.0]], ['2, k, 19', [-0.00762673, -0.6518714, 1.0]], ['2, k, 20', [-0.08961381, 0.5206308, 1.0]], ['2, k, 21', [-0.3230816, 0.4526943, 1.0]], ['2, k, 22', [-0.275885, 0.4578697, 1.0]], ['2, k, 23', [0.1085517, -0.0852882, 1.0]], ['2, k, 24', [0.08084311, -0.00530367, 1.0]]]
[['2, k, 0', [-0.08677628, 2.141456e-05, 1.0]], ['2, k, 1', [-0.08828746, 0.3004445, 1.0]], ['2, k, 2', [-0.08995295, 0.592833, 1.0]], ['2, k, 3', [-0.08829322, 0.7283087, 1.0]], ['2, k, 4', [-0.2187532, 0.4882221, 1.0]], ['2, k, 5', [-0.2952147, 0.5046007, 1.0]], ['2, k, 6', [-0.3036041, 0.5256318, 1.0]], ['2, k, 7', [-0.310134, 0.5328298, 1.0]], ['2, k, 8', [0.06848951, 0.4759972, 1.0]], ['2, k, 9', [0.1128461, 0.2254757, 1.0]], ['2, k, 10', [0.1223346, 0.02490822, 1.0]], ['2, k, 11', [0.1157157, -0.01637151, 1.0]], ['2, k, 12', [-0.1537789, -0.0003492844, 1.0]], ['2, k, 13', [-0.1721934, -0.2630637, 1.0]], ['2, k, 14', [-0.2102067, -0.580648, 1.0]], ['2, k, 15', [-0.220288, -0.6568965, 1.0]], ['2, k, 16', [-0.01763914, 0.000934188, 1.0]], ['2, k, 17', [-0.02288399, -0.2678576, 1.0]], ['2, k, 18', [-0.01171758, -0.5729583, 1.0]], ['2, k, 19', [-0.007051036, -0.6509163, 1.0]], ['2, k, 20', [-0.08956462, 0.5209261, 1.0]], ['2, k, 21', [-0.3064151, 0.5479207, 1.0]], ['2, k, 22', [-0.2718271, 0.5290604, 1.0]], ['2, k, 23', [0.1115518, -0.08669206, 1.0]], ['2, k, 24', [0.08227891, -0.0300803, 1.0]]]
[['2, k, 0', [-0.08590969, 0.001383426, 1.0]], ['2, k, 1', [-0.08799457, 0.3012866, 1.0]], ['2, k, 2', [-0.08993008, 0.5933045, 1.0]], ['2, k, 3', [-0.08861598, 0.7283635, 1.0]], ['2, k, 4', [-0.2182211, 0.489045, 1.0]], ['2, k, 5', [-0.2881063, 0.5603716, 1.0]], ['2, k, 6', [-0.3086741, 0.5989838, 1.0]], ['2, k, 7', [-0.313443, 0.6086584, 1.0]], ['2, k, 8', [0.06786945, 0.4766396, 1.0]], ['2, k, 9', [0.112907, 0.2253569, 1.0]], ['2, k, 10', [0.1226979, 0.02474861, 1.0]], ['2, k, 11', [0.1155011, -0.0116871, 1.0]], ['2, k, 12', [-0.1532162, 0.0008894823, 1.0]], ['2, k, 13', [-0.171412, -0.2625913, 1.0]], ['2, k, 14', [-0.2101912, -0.5806115, 1.0]], ['2, k, 15', [-0.2203854, -0.6557138, 1.0]], ['2, k, 16', [-0.01642253, 0.002358086, 1.0]], ['2, k, 17', [-0.02466592, -0.266657, 1.0]], ['2, k, 18', [-0.01149858, -0.5730696, 1.0]], ['2, k, 19', [-0.00712035, -0.6504616, 1.0]], ['2, k, 20', [-0.08949412, 0.521472, 1.0]], ['2, k, 21', [-0.3262505, 0.6281612, 1.0]], ['2, k, 22', [-0.272063, 0.6031803, 1.0]], ['2, k, 23', [0.1076732, -0.07898398, 1.0]], ['2, k, 24', [0.08244789, -0.02642683, 1.0]]]
[['2, k, 0', [-0.08547131, 0.00459698, 1.0]], ['2, k, 1', [-0.08806933, 0.3030146, 1.0]], ['2, k, 2', [-0.09020083, 0.5939934, 1.0]], ['2, k, 3', [-0.08876102, 0.7283666, 1.0]], ['2, k, 4', [-0.2159262, 0.4981042, 1.0]], ['2, k, 5', [-0.2889688, 0.5824391, 1.0]], ['2, k, 6', [-0.3062102, 0.658802, 1.0]], ['2, k, 7', [-0.3158766, 0.6826879, 1.0]], ['2, k, 8', [0.0673504, 0.4777853, 1.0]], ['2, k, 9', [0.1130181, 0.2257833, 1.0]], ['2, k, 10', [0.1239328, 0.02520856, 1.0]], ['2, k, 11', [0.1154673, -0.01046328, 1.0]], ['2, k, 12', [-0.1531504, 0.003351619, 1.0]], ['2, k, 13', [-0.1711204, -0.2621975, 1.0]], ['2, k, 14', [-0.2101643, -0.5799852, 1.0]], ['2, k, 15', [-0.2209278, -0.6547633, 1.0]], ['2, k, 16', [-0.01556137, 0.006076984, 1.0]], ['2, k, 17', [-0.02449505, -0.2653748, 1.0]], ['2, k, 18', [-0.01176738, -0.5736094, 1.0]], ['2, k, 19', [-0.005508771, -0.6502323, 1.0]], ['2, k, 20', [-0.08973884, 0.5223685, 1.0]], ['2, k, 21', [-0.3235964, 0.7130274, 1.0]], ['2, k, 22', [-0.2745257, 0.6736774, 1.0]], ['2, k, 23', [0.1159082, -0.07169928, 1.0]], ['2, k, 24', [0.08257505, -0.02273088, 1.0]]]
