[['2, k, 0', [0.3215052, -0.1944784, 1.0]], ['2, k, 1', [0.3454711, 0.08908043, 1.0]], ['2, k, 2', [0.3674488, 0.3650023, 1.0]], ['2, k, 3', [0.3708256, 0.5011445, 1.0]], ['2, k, 4', [0.1976009, 0.2544083, 1.0]], ['2, k, 5', [0.09492137, 0.06005344, 1.0]], ['2, k, 6', [0.01609663, -0.1176931, 1.0]], ['2, k, 7', [-0.01611795, -0.1763823, 1.0]], ['2, k, 8', [0.5257646, 0.2448555, 1.0]], ['2, k, 9', [0.5886514, -0.03127953, 1.0]], ['2, k, 10', [0.6231673, -0.2534695, 1.0]], ['2, k, 11', [0.6271158, -0.3177761, 1.0]], ['2, k, 12', [0.2303289, -0.1881164, 1.0]], ['2, k, 13', [0.1140026, -0.2651818, 1.0]], ['2, k, 14', [0.1098049, -0.6406077, 1.0]], ['2, k, 15', [0.05918169, -0.6980273, 1.0]], ['2, k, 16', [0.4048895, -0.1966343, 1.0]], ['2, k, 17', [0.3964148, -0.2813733, 1.0]], ['2, k, 18', [0.3734657, -0.6529247, 1.0]], ['2, k, 19', [0.3863217, -0.7076529, 1.0]], ['2, k, 20', [0.3621675, 0.2968564, 1.0]], ['2, k, 21', [-0.05846125, -0.2417938, 1.0]], ['2, k, 22', [0.02396884, -0.1977949, 1.0]], ['2, k, 23', [0.6432725, -0.3922793, 1.0]], ['2, k, 24', [0.6425418, -0.291283, 1.0]]]
[['2, k, 0', [0.3198235, -0.192338, 1.0]], ['2, k, 1', [0.3394268, 0.08988443, 1.0]], ['2, k, 2', [0.3578634, 0.3647821, 1.0]], ['2, k, 3', [0.3634374, 0.5048731, 1.0]], ['2, k, 4', [0.1928522, 0.2539801, 1.0]], ['2, k, 5', [0.09238222, 0.03521648, 1.0]], ['2, k, 6', [-0.00222355, -0.1442769, 1.0]], ['2, k, 7', [-0.02719158, -0.1910759, 1.0]], ['2, k, 8', [0.5248614, 0.2541198, 1.0]], ['2, k, 9', [0.5907896, -0.009128353, 1.0]], ['2, k, 10', [0.594086, -0.2436851, 1.0]], ['2, k, 11', [0.5908769, -0.2889919, 1.0]], ['2, k, 12', [0.2287136, -0.1864582, 1.0]], ['2, k, 13', [0.1154119, -0.2643687, 1.0]], ['2, k, 14', [0.1087659, -0.6404933, 1.0]], ['2, k, 15', [0.0601051, -0.6965941, 1.0]], ['2, k, 16', [0.4030134, -0.1935043, 1.0]], ['2, k, 17', [0.3971813, -0.2788869, 1.0]], ['2, k, 18', [0.374771, -0.6504933, 1.0]], ['2, k, 19', [0.3825085, -0.709334, 1.0]], ['2, k, 20', [0.3534526, 0.2969719, 1.0]], ['2, k, 21', [-0.07485018, -0.2590959, 1.0]], ['2, k, 22', [0.01584331, -0.2145356, 1.0]], ['2, k, 23', [0.5922303, -0.3707051, 1.0]], ['2, k, 24', [0.6233138, -0.2891247, 1.0]]]
[['2, k, 0', [0.3197462, -0.1917958, 1.0]], ['2, k, 1', [0.3395251, 0.09015417, 1.0]], ['2, k, 2', [0.3583528, 0.3654385, 1.0]], ['2, k, 3', [0.3650025, 0.507015, 1.0]], ['2, k, 4', [0.1931623, 0.2543727, 1.0]], ['2, k, 5', [0.08526542, 0.08131108, 1.0]], ['2, k, 6', [-0.01548245, -0.05971361, 1.0]], ['2, k, 7', [-0.05064474, -0.1141956, 1.0]], ['2, k, 8', [0.5252699, 0.2540279, 1.0]], ['2, k, 9', [0.5908571, -0.00909127, 1.0]], ['2, k, 10', [0.5939624, -0.2434911, 1.0]], ['2, k, 11', [0.5904002, -0.2875607, 1.0]], ['2, k, 12', [0.2285956, -0.1862676, 1.0]], ['2, k, 13', [0.1153182, -0.264596, 1.0]], ['2, k, 14', [0.1095174, -0.6403487, 1.0]], ['2, k, 15', [0.06251136, -0.6963788, 1.0]], ['2, k, 16', [0.4031732, -0.1923537, 1.0]], ['2, k, 17', [0.3970403, -0.2792245, 1.0]], ['2, k, 18', [0.374745, -0.6508729, 1.0]], ['2, k, 19', [0.3825401, -0.7092294, 1.0]], ['2, k, 20', [0.3538348, 0.2975323, 1.0]], ['2, k, 21', [-0.1055913, -0.1698684, 1.0]], ['2, k, 22', [-0.009730488, -0.1415495, 1.0]], ['2, k, 23', [0.5990689, -0.3737752, 1.0]], ['2, k, 24', [0.623871, -0.3093879, 1.0]]]
[['2, k, 0', [0.3197752, -0.191624, 1.0]], ['2, k, 1', [0.3396488, 0.09082652, 1.0]], ['2, k, 2', [0.3583793, 0.3667086, 1.0]], ['2, k, 3', [0.3667185, 0.5083309, 1.0]], ['2, k, 4', [0.1939537, 0.2550952, 1.0]], ['2, k, 5', [0.07881007, 0.1109569, 1.0]], ['2, k, 6', [-0.01161576, 0.04397156, 1.0]], ['2, k, 7', [-0.06105775, -0.01818516, 1.0]], ['2, k, 8', [0.5260034, 0.2538754, 1.0]], ['2, k, 9', [0.5905607, -0.01071235, 1.0]], ['2, k, 10', [0.5938464, -0.2429459, 1.0]], ['2, k, 11', [0.5915924, -0.2930071, 1.0]], ['2, k, 12', [0.2284506, -0.1860466, 1.0]], ['2, k, 13', [0.1153214, -0.2642393, 1.0]], ['2, k, 14', [0.1096951, -0.6400105, 1.0]], ['2, k, 15', [0.06124015, -0.698687, 1.0]], ['2, k, 16', [0.4033344, -0.1921264, 1.0]], ['2, k, 17', [0.3970064, -0.2792152, 1.0]], ['2, k, 18', [0.3747278, -0.6508747, 1.0]], ['2, k, 19', [0.3827687, -0.7089401, 1.0]], ['2, k, 20', [0.3539289, 0.2986599, 1.0]], ['2, k, 21', [-0.114832, -0.07426248, 1.0]], ['2, k, 22', [-0.0253557, -0.04321709, 1.0]], ['2, k, 23', [0.6038465, -0.3741682, 1.0]], ['2, k, 24', [0.625378, -0.2998843, 1.0]]]
[['2, k, 0', [0.3191437, -0.1908181, 1.0]], ['2, k, 1', [0.3397098, 0.09155221, 1.0]], ['2, k, 2', [0.359428, 0.3677308, 1.0]], ['2, k, 3', [0.3679819, 0.5096609, 1.0]], ['2, k, 4', [0.1960302, 0.2569594, 1.0]], ['2, k, 5', [0.06752072, 0.133412, 1.0]], ['2, k, 6', [-0.01623211, 0.1091069, 1.0]], ['2, k, 7', [-0.06373268, 0.06965657, 1.0]], ['2, k, 8', [0.5261137, 0.2538686, 1.0]], ['2, k, 9', [0.5906171, -0.01067436, 1.0]], ['2, k, 10', [0.5931507, -0.2409357, 1.0]], ['2, k, 11', [0.5905284, -0.2897738, 1.0]], ['2, k, 12', [0.2276163, -0.1852569, 1.0]], ['2, k, 13', [0.1152372, -0.2639512, 1.0]], ['2, k, 14', [0.1104621, -0.639956, 1.0]], ['2, k, 15', [0.06145775, -0.6983396, 1.0]], ['2, k, 16', [0.4028124, -0.1912315, 1.0]], ['2, k, 17', [0.3968034, -0.2791532, 1.0]], ['2, k, 18', [0.3916265, -0.6543033, 1.0]], ['2, k, 19', [0.3826967, -0.7086895, 1.0]], ['2, k, 20', [0.3546827, 0.2996235, 1.0]], ['2, k, 21', [-0.1169976, 0.0441481, 1.0]], ['2, k, 22', [-0.03778046, 0.03549048, 1.0]], ['2, k, 23', [0.5985566, -0.3763613, 1.0]], ['2, k, 24', [0.6236765, -0.2852534, 1.0]]]
[['2, k, 0', [0.3187237, -0.1900515, 1.0]], ['2, k, 1', [0.339834, 0.09248105, 1.0]], ['2, k, 2', [0.3602583, 0.3687624, 1.0]], ['2, k, 3', [0.3686945, 0.5104908, 1.0]], ['2, k, 4', [0.1974388, 0.2582833, 1.0]], ['2, k, 5', [0.04844593, 0.1901346, 1.0]], ['2, k, 6', [-0.02497601, 0.1902568, 1.0]], ['2, k, 7', [-0.05484715, 0.1694023, 1.0]], ['2, k, 8', [0.5263999, 0.2539848, 1.0]], ['2, k, 9', [0.5905685, -0.0107798, 1.0]], ['2, k, 10', [0.5934035, -0.2426391, 1.0]], ['2, k, 11', [0.5908624, -0.2917568, 1.0]], ['2, k, 12', [0.2269547, -0.1843361, 1.0]], ['2, k, 13', [0.1152066, -0.2636903, 1.0]], ['2, k, 14', [0.1101027, -0.6398561, 1.0]], ['2, k, 15', [0.06103406, -0.6978868, 1.0]], ['2, k, 16', [0.4025844, -0.1906393, 1.0]], ['2, k, 17', [0.3967221, -0.2789442, 1.0]], ['2, k, 18', [0.3808909, -0.652024, 1.0]], ['2, k, 19', [0.382928, -0.7086649, 1.0]], ['2, k, 20', [0.3553414, 0.3006489, 1.0]], ['2, k, 21', [-0.1078402, 0.1533535, 1.0]], ['2, k, 22', [-0.04214111, 0.1467164, 1.0]], ['2, k, 23', [0.5938459, -0.3717193, 1.0]], ['2, k, 24', [0.624101, -0.2902441, 1.0]]]
[['2, k, 0', [0.3187131, -0.1895077, 1.0]], ['2, k, 1', [0.3400271, 0.09332031, 1.0]], ['2, k, 2', [0.3605528, 0.3697228, 1.0]], ['2, k, 3', [0.3689046, 0.5108586, 1.0]], ['2, k, 4', [0.2000139, 0.262618, 1.0]], ['2, k, 5', [0.05274762, 0.2604266, 1.0]], ['2, k, 6', [-0.04840055, 0.2582958, 1.0]], ['2, k, 7', [-0.05920249, 0.2632326, 1.0]], ['2, k, 8', [0.5251223, 0.2552308, 1.0]], ['2, k, 9', [0.5905598, -0.01062982, 1.0]], ['2, k, 10', [0.5931939, -0.2415414, 1.0]], ['2, k, 11', [0.5907876, -0.2908666, 1.0]], ['2, k, 12', [0.226854, -0.1837295, 1.0]], ['2, k, 13', [0.1151743, -0.2630827, 1.0]], ['2, k, 14', [0.1103167, -0.6392928, 1.0]], ['2, k, 15', [0.048289, -0.6969818, 1.0]], ['2, k, 16', [0.4026681, -0.1901614, 1.0]], ['2, k, 17', [0.3966878, -0.278837, 1.0]], ['2, k, 18', [0.3792683, -0.651572, 1.0]], ['2, k, 19', [0.3829151, -0.7088645, 1.0]], ['2, k, 20', [0.355637, 0.3015907, 1.0]], ['2, k, 21', [-0.07584669, 0.2492963, 1.0]], ['2, k, 22', [-0.05142402, 0.2737624, 1.0]], ['2, k, 23', [0.5944491, -0.369445, 1.0]], ['2, k, 24', [0.6273789, -0.3092126, 1.0]]]
[['2, k, 0', [0.3179118, -0.1881381, 1.0]], ['2, k, 1', [0.3392887, 0.09501441, 1.0]], ['2, k, 2', [0.3597957, 0.3714039, 1.0]], ['2, k, 3', [0.3691183, 0.5116144, 1.0]], ['2, k, 4', [0.1999757, 0.2672136, 1.0]], ['2, k, 5', [0.05991079, 0.3047757, 1.0]], ['2, k, 6', [-0.02202845, 0.3360705, 1.0]], ['2, k, 7', [-0.06463671, 0.3601692, 1.0]], ['2, k, 8', [0.5253594, 0.2548834, 1.0]], ['2, k, 9', [0.5905535, -0.0105459, 1.0]], ['2, k, 10', [0.5932506, -0.2402675, 1.0]], ['2, k, 11', [0.5901558, -0.289355, 1.0]], ['2, k, 12', [0.2256608, -0.1819613, 1.0]], ['2, k, 13', [0.1155733, -0.2625778, 1.0]], ['2, k, 14', [0.1107439, -0.6388175, 1.0]], ['2, k, 15', [0.05319753, -0.695587, 1.0]], ['2, k, 16', [0.4022341, -0.1892787, 1.0]], ['2, k, 17', [0.3967031, -0.2786738, 1.0]], ['2, k, 18', [0.379081, -0.6513566, 1.0]], ['2, k, 19', [0.3829722, -0.7089103, 1.0]], ['2, k, 20', [0.3549026, 0.303277, 1.0]], ['2, k, 21', [-0.1099245, 0.3730047, 1.0]], ['2, k, 22', [-0.02490134, 0.3450243, 1.0]], ['2, k, 23', [0.5944335, -0.375144, 1.0]], ['2, k, 24', [0.622339, -0.2863802, 1.0]]]
[['2, k, 0', [0.3173672, -0.1875271, 1.0]], ['2, k, 1', [0.3393032, 0.09568517, 1.0]], ['2, k, 2', [0.3603333, 0.3720519, 1.0]], ['2, k, 3', [0.3687194, 0.5126319, 1.0]], ['2, k, 4', [0.2013391, 0.2691069, 1.0]], ['2, k, 5', [0.06002153, 0.3477569, 1.0]], ['2, k, 6', [-0.01241378, 0.4133721, 1.0]], ['2, k, 7', [-0.04477496, 0.4493563, 1.0]], ['2, k, 8', [0.5260167, 0.2548552, 1.0]], ['2, k, 9', [0.5905771, -0.0105317, 1.0]], ['2, k, 10', [0.5930539, -0.2399364, 1.0]], ['2, k, 11', [0.5900497, -0.2896803, 1.0]], ['2, k, 12', [0.2249269, -0.1811067, 1.0]], ['2, k, 13', [0.1157972, -0.2624957, 1.0]], ['2, k, 14', [0.1101938, -0.638835, 1.0]], ['2, k, 15', [0.05058181, -0.6949397, 1.0]], ['2, k, 16', [0.4018865, -0.1889452, 1.0]], ['2, k, 17', [0.3966095, -0.2779156, 1.0]], ['2, k, 18', [0.3896339, -0.6530467, 1.0]], ['2, k, 19', [0.38455, -0.708119, 1.0]], ['2, k, 20', [0.3553198, 0.3039247, 1.0]], ['2, k, 21', [-0.08942299, 0.4815558, 1.0]], ['2, k, 22', [-0.01019397, 0.4372683, 1.0]], ['2, k, 23', [0.6017073, -0.3771426, 1.0]], ['2, k, 24', [0.6248982, -0.300913, 1.0]]]
[['2, k, 0', [0.3155932, -0.1860664, 1.0]], ['2, k, 1', [0.3385896, 0.09629244, 1.0]], ['2, k, 2', [0.3601346, 0.3721634, 1.0]], ['2, k, 3', [0.3685758, 0.5129855, 1.0]], ['2, k, 4', [0.2063843, 0.2773848, 1.0]], ['2, k, 5', [0.07430244, 0.3948379, 1.0]], ['2, k, 6', [0.004902778, 0.507857, 1.0]], ['2, k, 7', [-0.03749647, 0.5453513, 1.0]], ['2, k, 8', [0.5260313, 0.2548603, 1.0]], ['2, k, 9', [0.5900958, -0.01206725, 1.0]], ['2, k, 10', [0.5928028, -0.2387239, 1.0]], ['2, k, 11', [0.589881, -0.2933891, 1.0]], ['2, k, 12', [0.2231839, -0.1787184, 1.0]], ['2, k, 13', [0.1157736, -0.2622719, 1.0]], ['2, k, 14', [0.1104231, -0.6386472, 1.0]], ['2, k, 15', [0.0516041, -0.6944263, 1.0]], ['2, k, 16', [0.3997997, -0.1882442, 1.0]], ['2, k, 17', [0.3967379, -0.2774344, 1.0]], ['2, k, 18', [0.3823057, -0.6513682, 1.0]], ['2, k, 19', [0.384263, -0.7079877, 1.0]], ['2, k, 20', [0.3550307, 0.304124, 1.0]], ['2, k, 21', [-0.07018022, 0.5787209, 1.0]], ['2, k, 22', [0.01113503, 0.5228634, 1.0]], ['2, k, 23', [0.5930474, -0.378188, 1.0]], ['2, k, 24', [0.6232343, -0.2951542, 1.0]]]
[['2, k, 0', [0.3122086, -0.1845765, 1.0]], ['2, k, 1', [0.3375725, 0.09683334, 1.0]], ['2, k, 2', [0.3601122, 0.3721985, 1.0]], ['2, k, 3', [0.3685896, 0.5129523, 1.0]], ['2, k, 4', [0.2063653, 0.2865475, 1.0]], ['2, k, 5', [0.08375787, 0.4287404, 1.0]], ['2, k, 6', [0.03443298, 0.5483481, 1.0]], ['2, k, 7', [0.00574981, 0.5993877, 1.0]], ['2, k, 8', [0.5251237, 0.2556052, 1.0]], ['2, k, 9', [0.5901288, -0.01160437, 1.0]], ['2, k, 10', [0.5927953, -0.2506715, 1.0]], ['2, k, 11', [0.5920376, -0.2967054, 1.0]], ['2, k, 12', [0.2206286, -0.1766414, 1.0]], ['2, k, 13', [0.1160919, -0.2617259, 1.0]], ['2, k, 14', [0.112979, -0.637821, 1.0]], ['2, k, 15', [0.05155658, -0.6947513, 1.0]], ['2, k, 16', [0.3955331, -0.1877912, 1.0]], ['2, k, 17', [0.3967957, -0.2756141, 1.0]], ['2, k, 18', [0.3794537, -0.648737, 1.0]], ['2, k, 19', [0.3843015, -0.7079907, 1.0]], ['2, k, 20', [0.3548925, 0.3042267, 1.0]], ['2, k, 21', [-0.02635426, 0.6483659, 1.0]], ['2, k, 22', [0.03821578, 0.5946478, 1.0]], ['2, k, 23', [0.5935212, -0.3807179, 1.0]], ['2, k, 24', [0.6220552, -0.2962343, 1.0]]]
[['2, k, 0', [0.3116198, -0.1831742, 1.0]], ['2, k, 1', [0.3372858, 0.09830809, 1.0]], ['2, k, 2', [0.3602859, 0.3733727, 1.0]], ['2, k, 3', [0.3684492, 0.5129474, 1.0]], ['2, k, 4', [0.2068899, 0.2907906, 1.0]], ['2, k, 5', [0.09629203, 0.4662061, 1.0]], ['2, k, 6', [0.05496594, 0.6091186, 1.0]], ['2, k, 7', [0.02945487, 0.6641757, 1.0]], ['2, k, 8', [0.5245153, 0.2560511, 1.0]], ['2, k, 9', [0.5900532, -0.01102332, 1.0]], ['2, k, 10', [0.5931774, -0.2460564, 1.0]], ['2, k, 11', [0.5897419, -0.2933151, 1.0]], ['2, k, 12', [0.2200664, -0.1746301, 1.0]], ['2, k, 13', [0.1164097, -0.2614336, 1.0]], ['2, k, 14', [0.1130802, -0.6373833, 1.0]], ['2, k, 15', [0.05257152, -0.6946527, 1.0]], ['2, k, 16', [0.3950457, -0.1869653, 1.0]], ['2, k, 17', [0.3967139, -0.27516, 1.0]], ['2, k, 18', [0.3781216, -0.6479643, 1.0]], ['2, k, 19', [0.3839196, -0.7081995, 1.0]], ['2, k, 20', [0.3549488, 0.3054909, 1.0]], ['2, k, 21', [0.003121385, 0.7191481, 1.0]], ['2, k, 22', [0.06079349, 0.6530462, 1.0]], ['2, k, 23', [0.5957577, -0.3748299, 1.0]], ['2, k, 24', [0.6226355, -0.2938056, 1.0]]]
[['2, k, 0', [0.3119435, -0.1812883, 1.0]], ['2, k, 1', [0.3374091, 0.09884927, 1.0]], ['2, k, 2', [0.3603893, 0.3733536, 1.0]], ['2, k, 3', [0.3682502, 0.5130755, 1.0]], ['2, k, 4', [0.2059443, 0.3071164, 1.0]], ['2, k, 5', [0.1122992, 0.4895906, 1.0]], ['2, k, 6', [0.07453255, 0.6814404, 1.0]], ['2, k, 7', [0.05203044, 0.736843, 1.0]], ['2, k, 8', [0.523528, 0.2567706, 1.0]], ['2, k, 9', [0.5898047, -0.008597038, 1.0]], ['2, k, 10', [0.5933167, -0.2389856, 1.0]], ['2, k, 11', [0.5895978, -0.2891556, 1.0]], ['2, k, 12', [0.2209474, -0.1723311, 1.0]], ['2, k, 13', [0.1165014, -0.2612697, 1.0]], ['2, k, 14', [0.1123494, -0.6374082, 1.0]], ['2, k, 15', [0.0585945, -0.6925205, 1.0]], ['2, k, 16', [0.3950325, -0.1853793, 1.0]], ['2, k, 17', [0.3965554, -0.2742145, 1.0]], ['2, k, 18', [0.377133, -0.646669, 1.0]], ['2, k, 19', [0.3838751, -0.7081721, 1.0]], ['2, k, 20', [0.35504, 0.3055703, 1.0]], ['2, k, 21', [0.02712318, 0.7974415, 1.0]], ['2, k, 22', [0.09781255, 0.7104644, 1.0]], ['2, k, 23', [0.5932987, -0.370813, 1.0]], ['2, k, 24', [0.6199774, -0.2862593, 1.0]]]
[['2, k, 0', [0.3115783, -0.1795433, 1.0]], ['2, k, 1', [0.3372553, 0.09949253, 1.0]], ['2, k, 2', [0.3604661, 0.3730985, 1.0]], ['2, k, 3', [0.3679585, 0.5131352, 1.0]], ['2, k, 4', [0.2062891, 0.3116686, 1.0]], ['2, k, 5', [0.1238257, 0.514121, 1.0]], ['2, k, 6', [0.1068891, 0.7098866, 1.0]], ['2, k, 7', [0.08549626, 0.788821, 1.0]], ['2, k, 8', [0.5225645, 0.2574196, 1.0]], ['2, k, 9', [0.5897313, -0.006748045, 1.0]], ['2, k, 10', [0.5933878, -0.2385737, 1.0]], ['2, k, 11', [0.5898524, -0.2861686, 1.0]], ['2, k, 12', [0.2212022, -0.1703154, 1.0]], ['2, k, 13', [0.1171085, -0.2606749, 1.0]], ['2, k, 14', [0.113252, -0.6365122, 1.0]], ['2, k, 15', [0.05871648, -0.69341, 1.0]], ['2, k, 16', [0.3941602, -0.1839773, 1.0]], ['2, k, 17', [0.3966751, -0.2744648, 1.0]], ['2, k, 18', [0.377008, -0.6466149, 1.0]], ['2, k, 19', [0.3824703, -0.7100687, 1.0]], ['2, k, 20', [0.3550528, 0.3055287, 1.0]], ['2, k, 21', [0.07697973, 0.8496938, 1.0]], ['2, k, 22', [0.1291752, 0.7551934, 1.0]], ['2, k, 23', [0.598228, -0.369958, 1.0]], ['2, k, 24', [0.6232832, -0.2802273, 1.0]]]
[['2, k, 0', [0.3115084, -0.1794553, 1.0]], ['2, k, 1', [0.3365976, 0.09978183, 1.0]], ['2, k, 2', [0.3581746, 0.3736916, 1.0]], ['2, k, 3', [0.3674598, 0.5135412, 1.0]], ['2, k, 4', [0.2077002, 0.3060381, 1.0]], ['2, k, 5', [0.1375811, 0.5259411, 1.0]], ['2, k, 6', [0.1327415, 0.7756019, 1.0]], ['2, k, 7', [0.1202615, 0.8255034, 1.0]], ['2, k, 8', [0.5218602, 0.2581912, 1.0]], ['2, k, 9', [0.5899749, -0.00579306, 1.0]], ['2, k, 10', [0.5939026, -0.2402527, 1.0]], ['2, k, 11', [0.5906549, -0.2877703, 1.0]], ['2, k, 12', [0.2211657, -0.1703005, 1.0]], ['2, k, 13', [0.1172112, -0.260655, 1.0]], ['2, k, 14', [0.1079919, -0.6371633, 1.0]], ['2, k, 15', [0.06121183, -0.6908087, 1.0]], ['2, k, 16', [0.3940858, -0.1838707, 1.0]], ['2, k, 17', [0.3967744, -0.2745854, 1.0]], ['2, k, 18', [0.3765996, -0.6465393, 1.0]], ['2, k, 19', [0.3821971, -0.7099543, 1.0]], ['2, k, 20', [0.3532736, 0.3060533, 1.0]], ['2, k, 21', [0.1060965, 0.8904591, 1.0]], ['2, k, 22', [0.1629715, 0.7856817, 1.0]], ['2, k, 23', [0.5999343, -0.3695805, 1.0]], ['2, k, 24', [0.6244788, -0.296661, 1.0]]]
[['2, k, 0', [0.3106925, -0.1787361, 1.0]], ['2, k, 1', [0.3360553, 0.1007414, 1.0]], ['2, k, 2', [0.358216, 0.3746607, 1.0]], ['2, k, 3', [0.367105, 0.5138947, 1.0]], ['2, k, 4', [0.2079019, 0.3059524, 1.0]], ['2, k, 5', [0.1485737, 0.5294605, 1.0]], ['2, k, 6', [0.1575595, 0.7868267, 1.0]], ['2, k, 7', [0.1580215, 0.8550082, 1.0]], ['2, k, 8', [0.520581, 0.259145, 1.0]], ['2, k, 9', [0.5895583, 0.002273424, 1.0]], ['2, k, 10', [0.5944738, -0.2366128, 1.0]], ['2, k, 11', [0.589452, -0.2882835, 1.0]], ['2, k, 12', [0.220268, -0.1692739, 1.0]], ['2, k, 13', [0.1171452, -0.2605957, 1.0]], ['2, k, 14', [0.1119814, -0.6365442, 1.0]], ['2, k, 15', [0.06026262, -0.6939783, 1.0]], ['2, k, 16', [0.3933253, -0.1834338, 1.0]], ['2, k, 17', [0.3967511, -0.2742903, 1.0]], ['2, k, 18', [0.3764158, -0.6462092, 1.0]], ['2, k, 19', [0.3829433, -0.7087306, 1.0]], ['2, k, 20', [0.3531374, 0.3070154, 1.0]], ['2, k, 21', [0.1526401, 0.9240277, 1.0]], ['2, k, 22', [0.1958718, 0.8400508, 1.0]], ['2, k, 23', [0.5953311, -0.3787756, 1.0]], ['2, k, 24', [0.6232065, -0.2906294, 1.0]]]
[['2, k, 0', [0.3098562, -0.1773999, 1.0]], ['2, k, 1', [0.3351037, 0.101411, 1.0]], ['2, k, 2', [0.3571604, 0.3747247, 1.0]], ['2, k, 3', [0.3656674, 0.5137208, 1.0]], ['2, k, 4', [0.2085356, 0.3091852, 1.0]], ['2, k, 5', [0.1562822, 0.5494782, 1.0]], ['2, k, 6', [0.1935229, 0.8006659, 1.0]], ['2, k, 7', [0.1929678, 0.8693503, 1.0]], ['2, k, 8', [0.5186346, 0.2605978, 1.0]], ['2, k, 9', [0.590123, 0.01114599, 1.0]], ['2, k, 10', [0.5947612, -0.2349923, 1.0]], ['2, k, 11', [0.5911616, -0.2863057, 1.0]], ['2, k, 12', [0.219979, -0.1680806, 1.0]], ['2, k, 13', [0.1174719, -0.2603275, 1.0]], ['2, k, 14', [0.1111618, -0.636372, 1.0]], ['2, k, 15', [0.05846043, -0.6938478, 1.0]], ['2, k, 16', [0.3918845, -0.1820341, 1.0]], ['2, k, 17', [0.3966219, -0.2737372, 1.0]], ['2, k, 18', [0.3758076, -0.6455944, 1.0]], ['2, k, 19', [0.3824041, -0.7091286, 1.0]], ['2, k, 20', [0.3521197, 0.3072402, 1.0]], ['2, k, 21', [0.1922802, 0.9402443, 1.0]], ['2, k, 22', [0.2310942, 0.8660474, 1.0]], ['2, k, 23', [0.6007727, -0.3719537, 1.0]], ['2, k, 24', [0.6241132, -0.2780288, 1.0]]]
[['2, k, 0', [0.3095054, -0.1767504, 1.0]], ['2, k, 1', [0.3344192, 0.1018482, 1.0]], ['2, k, 2', [0.3560997, 0.3747998, 1.0]], ['2, k, 3', [0.3637508, 0.5131323, 1.0]], ['2, k, 4', [0.209018, 0.3113126, 1.0]], ['2, k, 5', [0.1775868, 0.5888481, 1.0]], ['2, k, 6', [0.2300393, 0.8350305, 1.0]], ['2, k, 7', [0.2255078, 0.8902159, 1.0]], ['2, k, 8', [0.5175985, 0.2612269, 1.0]], ['2, k, 9', [0.5901423, 0.01100021, 1.0]], ['2, k, 10', [0.5944625, -0.2337462, 1.0]], ['2, k, 11', [0.5901489, -0.2872122, 1.0]], ['2, k, 12', [0.2199232, -0.1670879, 1.0]], ['2, k, 13', [0.1177876, -0.2601044, 1.0]], ['2, k, 14', [0.111268, -0.6359948, 1.0]], ['2, k, 15', [0.05680054, -0.6945839, 1.0]], ['2, k, 16', [0.3912769, -0.1816638, 1.0]], ['2, k, 17', [0.3965668, -0.2732992, 1.0]], ['2, k, 18', [0.3755234, -0.6451837, 1.0]], ['2, k, 19', [0.3824233, -0.7091101, 1.0]], ['2, k, 20', [0.3511491, 0.3074317, 1.0]], ['2, k, 21', [0.2270464, 0.9652428, 1.0]], ['2, k, 22', [0.2692615, 0.8836324, 1.0]], ['2, k, 23', [0.593794, -0.3702255, 1.0]], ['2, k, 24', [0.6238958, -0.285288, 1.0]]]
[['2, k, 0', [0.3091688, -0.1764242, 1.0]], ['2, k, 1', [0.3343868, 0.1018175, 1.0]], ['2, k, 2', [0.3566295, 0.3738589, 1.0]], ['2, k, 3', [0.3583172, 0.5110161, 1.0]], ['2, k, 4', [0.20948, 0.3105857, 1.0]], ['2, k, 5', [0.1800494, 0.5552141, 1.0]], ['2, k, 6', [0.2482099, 0.819864, 1.0]], ['2, k, 7', [0.2527131, 0.8906403, 1.0]], ['2, k, 8', [0.5168042, 0.2614627, 1.0]], ['2, k, 9', [0.5904832, 0.01125942, 1.0]], ['2, k, 10', [0.5945929, -0.2331701, 1.0]], ['2, k, 11', [0.590317, -0.288608, 1.0]], ['2, k, 12', [0.2198322, -0.1668061, 1.0]], ['2, k, 13', [0.1178726, -0.2600607, 1.0]], ['2, k, 14', [0.1109503, -0.6360156, 1.0]], ['2, k, 15', [0.0578673, -0.6946709, 1.0]], ['2, k, 16', [0.3905975, -0.181341, 1.0]], ['2, k, 17', [0.3965161, -0.2732325, 1.0]], ['2, k, 18', [0.375278, -0.6449844, 1.0]], ['2, k, 19', [0.3824893, -0.7088932, 1.0]], ['2, k, 20', [0.3514157, 0.3068645, 1.0]], ['2, k, 21', [0.2587795, 0.9671686, 1.0]], ['2, k, 22', [0.2937409, 0.8724734, 1.0]], ['2, k, 23', [0.5927178, -0.3710112, 1.0]], ['2, k, 24', [0.6235116, -0.2860248, 1.0]]]
