[['2, k, 0', [0.1823536, -0.274565, 1.0]], ['2, k, 1', [0.1774866, 0.03040702, 1.0]], ['2, k, 2', [0.1722596, 0.3257268, 1.0]], ['2, k, 3', [0.1564995, 0.4797005, 1.0]], ['2, k, 4', [-0.01601763, 0.2057822, 1.0]], ['2, k, 5', [-0.03803911, -0.1008553, 1.0]], ['2, k, 6', [0.03222327, -0.007126055, 1.0]], ['2, k, 7', [0.1039045, 0.02066664, 1.0]], ['2, k, 8', [0.3441484, 0.2280758, 1.0]], ['2, k, 9', [0.4022529, 0.005362918, 1.0]], ['2, k, 10', [0.1971265, -0.01607233, 1.0]], ['2, k, 11', [0.1064571, 0.01771015, 1.0]], ['2, k, 12', [0.08048734, -0.27552, 1.0]], ['2, k, 13', [-0.03367239, -0.3298871, 1.0]], ['2, k, 14', [0.09073398, -0.6998438, 1.0]], ['2, k, 15', [0.06170551, -0.7529682, 1.0]], ['2, k, 16', [0.2780109, -0.2634265, 1.0]], ['2, k, 17', [0.3538921, -0.3030712, 1.0]], ['2, k, 18', [0.3148574, -0.6813561, 1.0]], ['2, k, 19', [0.3326183, -0.7509335, 1.0]], ['2, k, 20', [0.1736887, 0.2531729, 1.0]], ['2, k, 21', [0.1000893, -0.0007474872, 1.0]], ['2, k, 22', [0.1182184, 0.06244567, 1.0]], ['2, k, 23', [0.09292731, -0.006947404, 1.0]], ['2, k, 24', [0.0725875, -0.003357031, 1.0]]]
[['2, k, 0', [0.1884163, -0.2136597, 1.0]], ['2, k, 1', [0.1832433, 0.09481973, 1.0]], ['2, k, 2', [0.1768061, 0.3971909, 1.0]], ['2, k, 3', [0.1683439, 0.5270361, 1.0]], ['2, k, 4', [0.01357496, 0.282455, 1.0]], ['2, k, 5', [-0.06147324, 0.3862215, 1.0]], ['2, k, 6', [0.1114279, 0.5565901, 1.0]], ['2, k, 7', [0.1507177, 0.6148748, 1.0]], ['2, k, 8', [0.3656096, 0.3254485, 1.0]], ['2, k, 9', [0.4013972, 0.03734162, 1.0]], ['2, k, 10', [0.3005873, 0.3141344, 1.0]], ['2, k, 11', [0.2863052, 0.3846667, 1.0]], ['2, k, 12', [0.0914465, -0.2151483, 1.0]], ['2, k, 13', [-0.02824369, -0.3295056, 1.0]], ['2, k, 14', [0.08667607, -0.7040433, 1.0]], ['2, k, 15', [0.05766167, -0.7512987, 1.0]], ['2, k, 16', [0.2796727, -0.2042867, 1.0]], ['2, k, 17', [0.349982, -0.304787, 1.0]], ['2, k, 18', [0.3165537, -0.6834671, 1.0]], ['2, k, 19', [0.3306365, -0.7481709, 1.0]], ['2, k, 20', [0.1786955, 0.3233058, 1.0]], ['2, k, 21', [0.1627169, 0.7006751, 1.0]], ['2, k, 22', [0.1943604, 0.5511675, 1.0]], ['2, k, 23', [0.2225804, 0.4669232, 1.0]], ['2, k, 24', [0.307265, 0.3752294, 1.0]]]
[['2, k, 0', [0.1896575, -0.2174957, 1.0]], ['2, k, 1', [0.1828301, 0.09029445, 1.0]], ['2, k, 2', [0.1738287, 0.3875022, 1.0]], ['2, k, 3', [0.1745231, 0.5136081, 1.0]], ['2, k, 4', [0.01601579, 0.2818904, 1.0]], ['2, k, 5', [-0.06017035, 0.359097, 1.0]], ['2, k, 6', [0.1057177, 0.5333995, 1.0]], ['2, k, 7', [0.1491009, 0.6069216, 1.0]], ['2, k, 8', [0.3656655, 0.3210511, 1.0]], ['2, k, 9', [0.4000611, 0.03162444, 1.0]], ['2, k, 10', [0.2919627, 0.2993628, 1.0]], ['2, k, 11', [0.2799174, 0.3706891, 1.0]], ['2, k, 12', [0.09188901, -0.2188697, 1.0]], ['2, k, 13', [-0.02822133, -0.3295628, 1.0]], ['2, k, 14', [0.08827637, -0.7034914, 1.0]], ['2, k, 15', [0.05504448, -0.7516779, 1.0]], ['2, k, 16', [0.2815437, -0.2083576, 1.0]], ['2, k, 17', [0.3499956, -0.3047705, 1.0]], ['2, k, 18', [0.3165167, -0.6834018, 1.0]], ['2, k, 19', [0.3296667, -0.7483284, 1.0]], ['2, k, 20', [0.1764471, 0.3149374, 1.0]], ['2, k, 21', [0.1641311, 0.6913021, 1.0]], ['2, k, 22', [0.1814484, 0.5811767, 1.0]], ['2, k, 23', [0.2163635, 0.4505372, 1.0]], ['2, k, 24', [0.3100939, 0.3782901, 1.0]]]
[['2, k, 0', [0.1914352, -0.2262409, 1.0]], ['2, k, 1', [0.1826324, 0.08188043, 1.0]], ['2, k, 2', [0.172212, 0.3780224, 1.0]], ['2, k, 3', [0.1721589, 0.5029776, 1.0]], ['2, k, 4', [0.01019524, 0.2700593, 1.0]], ['2, k, 5', [-0.06253896, 0.3133205, 1.0]], ['2, k, 6', [0.09160093, 0.4912955, 1.0]], ['2, k, 7', [0.1464317, 0.5650641, 1.0]], ['2, k, 8', [0.3660726, 0.3185023, 1.0]], ['2, k, 9', [0.3997374, 0.03530499, 1.0]], ['2, k, 10', [0.2802691, 0.2894385, 1.0]], ['2, k, 11', [0.2663021, 0.3671194, 1.0]], ['2, k, 12', [0.09282781, -0.2291263, 1.0]], ['2, k, 13', [-0.02825077, -0.3296132, 1.0]], ['2, k, 14', [0.0880733, -0.7036526, 1.0]], ['2, k, 15', [0.06257113, -0.7511855, 1.0]], ['2, k, 16', [0.2836808, -0.215554, 1.0]], ['2, k, 17', [0.3500024, -0.3047378, 1.0]], ['2, k, 18', [0.3170741, -0.6836176, 1.0]], ['2, k, 19', [0.3299882, -0.7487849, 1.0]], ['2, k, 20', [0.175108, 0.3055599, 1.0]], ['2, k, 21', [0.1616888, 0.6408318, 1.0]], ['2, k, 22', [0.1775524, 0.5309868, 1.0]], ['2, k, 23', [0.2086508, 0.4390092, 1.0]], ['2, k, 24', [0.312977, 0.3543652, 1.0]]]
[['2, k, 0', [0.190692, -0.2428574, 1.0]], ['2, k, 1', [0.1799925, 0.068358, 1.0]], ['2, k, 2', [0.1682264, 0.3671682, 1.0]], ['2, k, 3', [0.174905, 0.4796934, 1.0]], ['2, k, 4', [0.002161355, 0.2154392, 1.0]], ['2, k, 5', [-0.05336487, 0.2992308, 1.0]], ['2, k, 6', [0.1122933, 0.5046174, 1.0]], ['2, k, 7', [0.1438317, 0.5306191, 1.0]], ['2, k, 8', [0.3641311, 0.3108368, 1.0]], ['2, k, 9', [0.3995743, 0.03302401, 1.0]], ['2, k, 10', [0.2779942, 0.2695525, 1.0]], ['2, k, 11', [0.2560319, 0.3474137, 1.0]], ['2, k, 12', [0.09083056, -0.2489689, 1.0]], ['2, k, 13', [-0.02838517, -0.329547, 1.0]], ['2, k, 14', [0.09300188, -0.7015147, 1.0]], ['2, k, 15', [0.0540285, -0.7486556, 1.0]], ['2, k, 16', [0.2838471, -0.2286836, 1.0]], ['2, k, 17', [0.3500216, -0.3046625, 1.0]], ['2, k, 18', [0.3166888, -0.6836804, 1.0]], ['2, k, 19', [0.3301544, -0.7489992, 1.0]], ['2, k, 20', [0.1713856, 0.2940076, 1.0]], ['2, k, 21', [0.1606054, 0.6002758, 1.0]], ['2, k, 22', [0.1753959, 0.4866011, 1.0]], ['2, k, 23', [0.1899934, 0.4205529, 1.0]], ['2, k, 24', [0.3004457, 0.3363119, 1.0]]]
[['2, k, 0', [0.1920328, -0.2502724, 1.0]], ['2, k, 1', [0.181221, 0.06172489, 1.0]], ['2, k, 2', [0.1693605, 0.3623409, 1.0]], ['2, k, 3', [0.1817672, 0.4771515, 1.0]], ['2, k, 4', [-0.02071206, 0.2070869, 1.0]], ['2, k, 5', [-0.04579954, 0.2609537, 1.0]], ['2, k, 6', [0.1118707, 0.4727884, 1.0]], ['2, k, 7', [0.1394583, 0.4831484, 1.0]], ['2, k, 8', [0.3647504, 0.310401, 1.0]], ['2, k, 9', [0.3878957, -0.0211081, 1.0]], ['2, k, 10', [0.2814738, 0.2197633, 1.0]], ['2, k, 11', [0.2586326, 0.3055733, 1.0]], ['2, k, 12', [0.09251099, -0.2583601, 1.0]], ['2, k, 13', [-0.02855225, -0.3292189, 1.0]], ['2, k, 14', [0.09240047, -0.7014113, 1.0]], ['2, k, 15', [0.06349891, -0.7507254, 1.0]], ['2, k, 16', [0.2849603, -0.2344251, 1.0]], ['2, k, 17', [0.3500495, -0.3046072, 1.0]], ['2, k, 18', [0.3171034, -0.6837218, 1.0]], ['2, k, 19', [0.3301838, -0.7491643, 1.0]], ['2, k, 20', [0.1725268, 0.2886859, 1.0]], ['2, k, 21', [0.1560057, 0.5518523, 1.0]], ['2, k, 22', [0.1533192, 0.4400528, 1.0]], ['2, k, 23', [0.195944, 0.3693361, 1.0]], ['2, k, 24', [0.3030902, 0.2971467, 1.0]]]
[['2, k, 0', [0.1942587, -0.2748786, 1.0]], ['2, k, 1', [0.1819839, 0.04374888, 1.0]], ['2, k, 2', [0.1692667, 0.3499543, 1.0]], ['2, k, 3', [0.1961055, 0.4763526, 1.0]], ['2, k, 4', [-0.05519488, 0.1339129, 1.0]], ['2, k, 5', [-0.04740687, 0.2266631, 1.0]], ['2, k, 6', [0.1059551, 0.4231753, 1.0]], ['2, k, 7', [0.1355716, 0.4287958, 1.0]], ['2, k, 8', [0.3538443, 0.2545515, 1.0]], ['2, k, 9', [0.3965448, -0.005603364, 1.0]], ['2, k, 10', [0.2762352, 0.2088432, 1.0]], ['2, k, 11', [0.243525, 0.2823296, 1.0]], ['2, k, 12', [0.09540302, -0.289457, 1.0]], ['2, k, 13', [-0.02875725, -0.3287235, 1.0]], ['2, k, 14', [0.09161005, -0.7010695, 1.0]], ['2, k, 15', [0.0640734, -0.7502834, 1.0]], ['2, k, 16', [0.2865561, -0.2526524, 1.0]], ['2, k, 17', [0.3535469, -0.3073206, 1.0]], ['2, k, 18', [0.3202972, -0.6866536, 1.0]], ['2, k, 19', [0.3314865, -0.7531464, 1.0]], ['2, k, 20', [0.1725854, 0.2750011, 1.0]], ['2, k, 21', [0.1516519, 0.4836175, 1.0]], ['2, k, 22', [0.1504217, 0.3866424, 1.0]], ['2, k, 23', [0.1750179, 0.344126, 1.0]], ['2, k, 24', [0.268604, 0.2946431, 1.0]]]
[['2, k, 0', [0.1927029, -0.2999352, 1.0]], ['2, k, 1', [0.1809675, 0.02129009, 1.0]], ['2, k, 2', [0.1686213, 0.3318563, 1.0]], ['2, k, 3', [0.182325, 0.5033957, 1.0]], ['2, k, 4', [-0.04176385, 0.134028, 1.0]], ['2, k, 5', [-0.03772409, 0.1977067, 1.0]], ['2, k, 6', [0.1047405, 0.3792309, 1.0]], ['2, k, 7', [0.1341588, 0.3610472, 1.0]], ['2, k, 8', [0.34332, 0.2194534, 1.0]], ['2, k, 9', [0.4073133, -0.1086742, 1.0]], ['2, k, 10', [0.2816954, 0.1227142, 1.0]], ['2, k, 11', [0.2647775, 0.2154345, 1.0]], ['2, k, 12', [0.09082308, -0.3073826, 1.0]], ['2, k, 13', [-0.02878131, -0.3287023, 1.0]], ['2, k, 14', [0.09106722, -0.7012666, 1.0]], ['2, k, 15', [0.06398363, -0.7517026, 1.0]], ['2, k, 16', [0.2888408, -0.2828137, 1.0]], ['2, k, 17', [0.3557345, -0.3064204, 1.0]], ['2, k, 18', [0.3216659, -0.6855942, 1.0]], ['2, k, 19', [0.3318238, -0.7533809, 1.0]], ['2, k, 20', [0.1718484, 0.2556587, 1.0]], ['2, k, 21', [0.1438128, 0.4052188, 1.0]], ['2, k, 22', [0.1405697, 0.3350693, 1.0]], ['2, k, 23', [0.2042189, 0.2643951, 1.0]], ['2, k, 24', [0.3035395, 0.2168414, 1.0]]]
[['2, k, 0', [0.1904586, -0.3026737, 1.0]], ['2, k, 1', [0.1901604, 0.006008973, 1.0]], ['2, k, 2', [0.2073796, 0.2904821, 1.0]], ['2, k, 3', [0.1833828, 0.495392, 1.0]], ['2, k, 4', [0.03052891, 0.198391, 1.0]], ['2, k, 5', [-0.04207543, 0.1691459, 1.0]], ['2, k, 6', [0.1042673, 0.3115325, 1.0]], ['2, k, 7', [0.1330895, 0.3022949, 1.0]], ['2, k, 8', [0.3714125, 0.2835057, 1.0]], ['2, k, 9', [0.3968164, -0.03408201, 1.0]], ['2, k, 10', [0.2620659, 0.1441572, 1.0]], ['2, k, 11', [0.2283591, 0.2096256, 1.0]], ['2, k, 12', [0.08928309, -0.3089432, 1.0]], ['2, k, 13', [-0.02878002, -0.3286526, 1.0]], ['2, k, 14', [0.0909913, -0.701189, 1.0]], ['2, k, 15', [0.06448104, -0.7512773, 1.0]], ['2, k, 16', [0.285516, -0.2867056, 1.0]], ['2, k, 17', [0.3555019, -0.3059711, 1.0]], ['2, k, 18', [0.3214108, -0.685133, 1.0]], ['2, k, 19', [0.3317483, -0.7533862, 1.0]], ['2, k, 20', [0.2046278, 0.2183515, 1.0]], ['2, k, 21', [0.1420969, 0.3227995, 1.0]], ['2, k, 22', [0.1375459, 0.2650627, 1.0]], ['2, k, 23', [0.1525309, 0.2581534, 1.0]], ['2, k, 24', [0.2632253, 0.1898331, 1.0]]]
[['2, k, 0', [0.1892057, -0.3015569, 1.0]], ['2, k, 1', [0.1931728, 0.009399064, 1.0]], ['2, k, 2', [0.212212, 0.3103877, 1.0]], ['2, k, 3', [0.1820236, 0.4980968, 1.0]], ['2, k, 4', [0.02322514, 0.213764, 1.0]], ['2, k, 5', [-0.04890664, 0.1239758, 1.0]], ['2, k, 6', [0.1037029, 0.2285696, 1.0]], ['2, k, 7', [0.1245814, 0.2462868, 1.0]], ['2, k, 8', [0.3701348, 0.2815015, 1.0]], ['2, k, 9', [0.4064827, 0.009891866, 1.0]], ['2, k, 10', [0.2350855, 0.1543931, 1.0]], ['2, k, 11', [0.1247642, 0.2369227, 1.0]], ['2, k, 12', [0.08533286, -0.305784, 1.0]], ['2, k, 13', [-0.02879365, -0.3286591, 1.0]], ['2, k, 14', [0.08891761, -0.7010849, 1.0]], ['2, k, 15', [0.06486675, -0.7520262, 1.0]], ['2, k, 16', [0.2853431, -0.2862819, 1.0]], ['2, k, 17', [0.3550445, -0.3060558, 1.0]], ['2, k, 18', [0.3212012, -0.6855929, 1.0]], ['2, k, 19', [0.3317167, -0.7538427, 1.0]], ['2, k, 20', [0.2086394, 0.2350121, 1.0]], ['2, k, 21', [0.1422947, 0.2617508, 1.0]], ['2, k, 22', [0.1305064, 0.1985064, 1.0]], ['2, k, 23', [0.1292283, 0.2573523, 1.0]], ['2, k, 24', [0.1372947, 0.1939106, 1.0]]]
[['2, k, 0', [0.1873332, -0.2946571, 1.0]], ['2, k, 1', [0.1943593, 0.01654283, 1.0]], ['2, k, 2', [0.2099946, 0.3178701, 1.0]], ['2, k, 3', [0.1828655, 0.4872639, 1.0]], ['2, k, 4', [0.01360341, 0.2322501, 1.0]], ['2, k, 5', [0.04083823, 0.1354634, 1.0]], ['2, k, 6', [0.0904157, 0.1621534, 1.0]], ['2, k, 7', [0.120629, 0.1907166, 1.0]], ['2, k, 8', [0.3676498, 0.277373, 1.0]], ['2, k, 9', [0.3163016, 0.1017229, 1.0]], ['2, k, 10', [0.1773747, 0.1558263, 1.0]], ['2, k, 11', [0.1232254, 0.1821461, 1.0]], ['2, k, 12', [0.08215436, -0.2945517, 1.0]], ['2, k, 13', [-0.02885931, -0.3286731, 1.0]], ['2, k, 14', [0.08644282, -0.7029316, 1.0]], ['2, k, 15', [0.06448822, -0.7536628, 1.0]], ['2, k, 16', [0.2845503, -0.2815736, 1.0]], ['2, k, 17', [0.3534777, -0.305882, 1.0]], ['2, k, 18', [0.3188797, -0.685408, 1.0]], ['2, k, 19', [0.3321472, -0.7536095, 1.0]], ['2, k, 20', [0.2068311, 0.2435113, 1.0]], ['2, k, 21', [0.1346405, 0.1758528, 1.0]], ['2, k, 22', [0.1225179, 0.1289036, 1.0]], ['2, k, 23', [0.1238057, 0.1729745, 1.0]], ['2, k, 24', [0.1361143, 0.1217357, 1.0]]]
[['2, k, 0', [0.1863127, -0.2662031, 1.0]], ['2, k, 1', [0.1940397, 0.02600728, 1.0]], ['2, k, 2', [0.2074155, 0.3190666, 1.0]], ['2, k, 3', [0.1833828, 0.4809892, 1.0]], ['2, k, 4', [0.01185696, 0.2339559, 1.0]], ['2, k, 5', [-0.01174518, 0.06681558, 1.0]], ['2, k, 6', [0.08823168, 0.1148823, 1.0]], ['2, k, 7', [0.1243842, 0.130944, 1.0]], ['2, k, 8', [0.3662045, 0.2737438, 1.0]], ['2, k, 9', [0.400494, 0.02991503, 1.0]], ['2, k, 10', [0.2097493, 0.10466, 1.0]], ['2, k, 11', [0.1284228, 0.1305367, 1.0]], ['2, k, 12', [0.08700914, -0.2623496, 1.0]], ['2, k, 13', [-0.02903527, -0.3283479, 1.0]], ['2, k, 14', [0.08683519, -0.7022141, 1.0]], ['2, k, 15', [0.06488501, -0.753027, 1.0]], ['2, k, 16', [0.2790529, -0.2581101, 1.0]], ['2, k, 17', [0.3503744, -0.3048267, 1.0]], ['2, k, 18', [0.3148512, -0.6844824, 1.0]], ['2, k, 19', [0.331142, -0.7501467, 1.0]], ['2, k, 20', [0.2045368, 0.2460786, 1.0]], ['2, k, 21', [0.1359791, 0.1060389, 1.0]], ['2, k, 22', [0.1119905, 0.06664401, 1.0]], ['2, k, 23', [0.1117826, 0.1059576, 1.0]], ['2, k, 24', [0.1494091, 0.08905672, 1.0]]]
[['2, k, 0', [0.1863081, -0.2662757, 1.0]], ['2, k, 1', [0.1926377, 0.02731314, 1.0]], ['2, k, 2', [0.1985504, 0.3207757, 1.0]], ['2, k, 3', [0.1836962, 0.4783392, 1.0]], ['2, k, 4', [0.01170876, 0.2330162, 1.0]], ['2, k, 5', [-0.05793155, 0.04379365, 1.0]], ['2, k, 6', [0.07490477, 0.05236566, 1.0]], ['2, k, 7', [0.12181, 0.07105988, 1.0]], ['2, k, 8', [0.365695, 0.2712447, 1.0]], ['2, k, 9', [0.4009576, 0.02842224, 1.0]], ['2, k, 10', [0.251272, 0.1156717, 1.0]], ['2, k, 11', [0.1309878, 0.07878742, 1.0]], ['2, k, 12', [0.08693075, -0.2630161, 1.0]], ['2, k, 13', [-0.02913097, -0.3288687, 1.0]], ['2, k, 14', [0.08703349, -0.7025701, 1.0]], ['2, k, 15', [0.05915981, -0.7524329, 1.0]], ['2, k, 16', [0.2790885, -0.258263, 1.0]], ['2, k, 17', [0.3502853, -0.3052793, 1.0]], ['2, k, 18', [0.314097, -0.684702, 1.0]], ['2, k, 19', [0.329466, -0.7502398, 1.0]], ['2, k, 20', [0.1979477, 0.2482117, 1.0]], ['2, k, 21', [0.1271841, 0.03231937, 1.0]], ['2, k, 22', [0.09984929, 0.0489702, 1.0]], ['2, k, 23', [0.1063802, 0.05513968, 1.0]], ['2, k, 24', [0.1545246, 0.05608873, 1.0]]]
[['2, k, 0', [0.1857007, -0.2681557, 1.0]], ['2, k, 1', [0.1914338, 0.02735487, 1.0]], ['2, k, 2', [0.1950071, 0.3208465, 1.0]], ['2, k, 3', [0.1836156, 0.476594, 1.0]], ['2, k, 4', [0.01162712, 0.2313436, 1.0]], ['2, k, 5', [0.01884702, 0.06271255, 1.0]], ['2, k, 6', [0.09142559, 0.007929415, 1.0]], ['2, k, 7', [0.1235978, -0.002944514, 1.0]], ['2, k, 8', [0.3569548, 0.2432078, 1.0]], ['2, k, 9', [0.404625, 0.01303994, 1.0]], ['2, k, 10', [0.2003444, -0.009617331, 1.0]], ['2, k, 11', [0.1271889, 0.001324212, 1.0]], ['2, k, 12', [0.08596564, -0.2649024, 1.0]], ['2, k, 13', [-0.02927615, -0.3297414, 1.0]], ['2, k, 14', [0.08704858, -0.7033151, 1.0]], ['2, k, 15', [0.06049677, -0.752596, 1.0]], ['2, k, 16', [0.2787837, -0.2609842, 1.0]], ['2, k, 17', [0.3502957, -0.3055001, 1.0]], ['2, k, 18', [0.3136671, -0.6852628, 1.0]], ['2, k, 19', [0.3298868, -0.7509625, 1.0]], ['2, k, 20', [0.1947931, 0.2484106, 1.0]], ['2, k, 21', [0.1280393, -0.05010195, 1.0]], ['2, k, 22', [0.1162317, 0.04741865, 1.0]], ['2, k, 23', [0.1161234, -0.03536448, 1.0]], ['2, k, 24', [0.1462573, -0.05724968, 1.0]]]
[['2, k, 0', [0.1850449, -0.2706385, 1.0]], ['2, k, 1', [0.1905027, 0.0270511, 1.0]], ['2, k, 2', [0.1931255, 0.3205891, 1.0]], ['2, k, 3', [0.1835012, 0.4745696, 1.0]], ['2, k, 4', [0.01161134, 0.2298716, 1.0]], ['2, k, 5', [-0.03273268, 0.01304005, 1.0]], ['2, k, 6', [0.1091774, -0.03009466, 1.0]], ['2, k, 7', [0.1311002, -0.0419528, 1.0]], ['2, k, 8', [0.3567286, 0.2408613, 1.0]], ['2, k, 9', [0.4029616, 0.01064109, 1.0]], ['2, k, 10', [0.2005667, -0.0238087, 1.0]], ['2, k, 11', [0.1346057, -0.05111071, 1.0]], ['2, k, 12', [0.08492849, -0.2674063, 1.0]], ['2, k, 13', [-0.02972271, -0.3320449, 1.0]], ['2, k, 14', [0.08939429, -0.7044836, 1.0]], ['2, k, 15', [0.06321345, -0.752703, 1.0]], ['2, k, 16', [0.2785122, -0.2639367, 1.0]], ['2, k, 17', [0.350375, -0.3056046, 1.0]], ['2, k, 18', [0.3144249, -0.6853933, 1.0]], ['2, k, 19', [0.3310117, -0.7514789, 1.0]], ['2, k, 20', [0.193038, 0.248198, 1.0]], ['2, k, 21', [0.13707, -0.08981039, 1.0]], ['2, k, 22', [0.1026426, -0.05715821, 1.0]], ['2, k, 23', [0.1240628, -0.09663464, 1.0]], ['2, k, 24', [0.145954, -0.1172206, 1.0]]]
[['2, k, 0', [0.1836898, -0.2743613, 1.0]], ['2, k, 1', [0.1905346, 0.02675093, 1.0]], ['2, k, 2', [0.1942996, 0.3206246, 1.0]], ['2, k, 3', [0.1831033, 0.4726889, 1.0]], ['2, k, 4', [0.01164313, 0.2285819, 1.0]], ['2, k, 5', [-0.01369054, 0.0227356, 1.0]], ['2, k, 6', [0.09687483, -0.06371845, 1.0]], ['2, k, 7', [0.132947, -0.1039559, 1.0]], ['2, k, 8', [0.3568529, 0.2395352, 1.0]], ['2, k, 9', [0.4064288, 0.008980906, 1.0]], ['2, k, 10', [0.2053001, -0.07200326, 1.0]], ['2, k, 11', [0.1815243, -0.07291672, 1.0]], ['2, k, 12', [0.08282747, -0.270887, 1.0]], ['2, k, 13', [-0.02984535, -0.332218, 1.0]], ['2, k, 14', [0.08939716, -0.7045602, 1.0]], ['2, k, 15', [0.06351726, -0.7523159, 1.0]], ['2, k, 16', [0.2779309, -0.2681868, 1.0]], ['2, k, 17', [0.3503725, -0.3056079, 1.0]], ['2, k, 18', [0.3140229, -0.6853008, 1.0]], ['2, k, 19', [0.3311995, -0.7512564, 1.0]], ['2, k, 20', [0.1936772, 0.2481485, 1.0]], ['2, k, 21', [0.1353185, -0.1668992, 1.0]], ['2, k, 22', [0.1078941, -0.1137895, 1.0]], ['2, k, 23', [0.1639447, -0.07412624, 1.0]], ['2, k, 24', [0.1634415, -0.149935, 1.0]]]
[['2, k, 0', [0.1834804, -0.278133, 1.0]], ['2, k, 1', [0.1892304, 0.02548596, 1.0]], ['2, k, 2', [0.1915639, 0.3201552, 1.0]], ['2, k, 3', [0.1827678, 0.4708535, 1.0]], ['2, k, 4', [0.01151323, 0.2275395, 1.0]], ['2, k, 5', [-0.01121281, 0.02258155, 1.0]], ['2, k, 6', [0.1041818, -0.1056696, 1.0]], ['2, k, 7', [0.1388116, -0.144226, 1.0]], ['2, k, 8', [0.3569663, 0.2383427, 1.0]], ['2, k, 9', [0.3475848, 0.05823852, 1.0]], ['2, k, 10', [0.2361451, -0.03712996, 1.0]], ['2, k, 11', [0.1827534, -0.06753153, 1.0]], ['2, k, 12', [0.08205268, -0.2744371, 1.0]], ['2, k, 13', [-0.0301948, -0.3322849, 1.0]], ['2, k, 14', [0.0898291, -0.7043315, 1.0]], ['2, k, 15', [0.06418799, -0.751829, 1.0]], ['2, k, 16', [0.278378, -0.2721946, 1.0]], ['2, k, 17', [0.3505261, -0.3057364, 1.0]], ['2, k, 18', [0.3141669, -0.6854433, 1.0]], ['2, k, 19', [0.3318273, -0.7511719, 1.0]], ['2, k, 20', [0.1913676, 0.2475268, 1.0]], ['2, k, 21', [0.1419364, -0.2121614, 1.0]], ['2, k, 22', [0.1246876, -0.1788656, 1.0]], ['2, k, 23', [0.1637856, -0.07283346, 1.0]], ['2, k, 24', [0.163448, -0.1500627, 1.0]]]
[['2, k, 0', [0.1834924, -0.2816423, 1.0]], ['2, k, 1', [0.1878098, 0.02374253, 1.0]], ['2, k, 2', [0.1885635, 0.3191972, 1.0]], ['2, k, 3', [0.1822048, 0.4697457, 1.0]], ['2, k, 4', [0.01140178, 0.2269469, 1.0]], ['2, k, 5', [-0.004598245, 0.006525022, 1.0]], ['2, k, 6', [0.1036846, -0.1287661, 1.0]], ['2, k, 7', [0.1397464, -0.1754966, 1.0]], ['2, k, 8', [0.3571233, 0.2373713, 1.0]], ['2, k, 9', [0.3470922, 0.05812829, 1.0]], ['2, k, 10', [0.2362544, -0.03770988, 1.0]], ['2, k, 11', [0.1818281, -0.07080311, 1.0]], ['2, k, 12', [0.08161619, -0.277603, 1.0]], ['2, k, 13', [-0.03065967, -0.33257, 1.0]], ['2, k, 14', [0.09011022, -0.7042443, 1.0]], ['2, k, 15', [0.05713604, -0.7513987, 1.0]], ['2, k, 16', [0.2789075, -0.2760117, 1.0]], ['2, k, 17', [0.3514014, -0.3054942, 1.0]], ['2, k, 18', [0.3147383, -0.6847208, 1.0]], ['2, k, 19', [0.3317695, -0.7507645, 1.0]], ['2, k, 20', [0.1887934, 0.2464188, 1.0]], ['2, k, 21', [0.145412, -0.2496873, 1.0]], ['2, k, 22', [0.1388642, -0.1252707, 1.0]], ['2, k, 23', [0.1640096, -0.0768915, 1.0]], ['2, k, 24', [0.1631704, -0.1503456, 1.0]]]
[['2, k, 0', [0.1834807, -0.2842186, 1.0]], ['2, k, 1', [0.1869264, 0.02236171, 1.0]], ['2, k, 2', [0.1870909, 0.3185524, 1.0]], ['2, k, 3', [0.1819049, 0.4686621, 1.0]], ['2, k, 4', [0.0113048, 0.2261518, 1.0]], ['2, k, 5', [-0.01999512, -0.001039956, 1.0]], ['2, k, 6', [0.09403459, -0.1261851, 1.0]], ['2, k, 7', [0.1382708, -0.1822535, 1.0]], ['2, k, 8', [0.3573179, 0.2363738, 1.0]], ['2, k, 9', [0.3479791, 0.06219552, 1.0]], ['2, k, 10', [0.2368091, -0.02242799, 1.0]], ['2, k, 11', [0.1831415, -0.03130371, 1.0]], ['2, k, 12', [0.08128022, -0.2800613, 1.0]], ['2, k, 13', [-0.03080283, -0.3327483, 1.0]], ['2, k, 14', [0.0905266, -0.7039032, 1.0]], ['2, k, 15', [0.05885076, -0.7510042, 1.0]], ['2, k, 16', [0.2792354, -0.2786268, 1.0]], ['2, k, 17', [0.3517677, -0.3058659, 1.0]], ['2, k, 18', [0.3148028, -0.6851044, 1.0]], ['2, k, 19', [0.3318392, -0.7511585, 1.0]], ['2, k, 20', [0.1874434, 0.2456321, 1.0]], ['2, k, 21', [0.1470071, -0.2525484, 1.0]], ['2, k, 22', [0.1384392, -0.1471578, 1.0]], ['2, k, 23', [0.1834145, -0.02346182, 1.0]], ['2, k, 24', [0.1650211, -0.1002889, 1.0]]]
