[['2, k, 0', [-0.180941, -0.254086, 1.0]], ['2, k, 1', [-0.182494, 0.0392396, 1.0]], ['2, k, 2', [-0.182985, 0.325223, 1.0]], ['2, k, 3', [-0.181053, 0.453909, 1.0]], ['2, k, 4', [-0.365198, 0.23931, 1.0]], ['2, k, 5', [-0.536715, 0.0869997, 1.0]], ['2, k, 6', [-0.437198, -0.115707, 1.0]], ['2, k, 7', [-0.377045, -0.158524, 1.0]], ['2, k, 8', [-0.0139576, 0.234668, 1.0]], ['2, k, 9', [0.165771, 0.0990297, 1.0]], ['2, k, 10', [0.0814237, -0.119474, 1.0]], ['2, k, 11', [0.0238738, -0.160616, 1.0]], ['2, k, 12', [-0.258527, -0.24948, 1.0]], ['2, k, 13', [-0.332712, -0.645064, 1.0]], ['2, k, 14', [-0.388519, -1.01168, 1.0]], ['2, k, 15', [-0.412109, -1.07617, 1.0]], ['2, k, 16', [-0.0983488, -0.251679, 1.0]], ['2, k, 17', [-0.0295565, -0.615471, 1.0]], ['2, k, 18', [0.021861, -1.0019, 1.0]], ['2, k, 19', [0.0541077, -1.06738, 1.0]], ['2, k, 20', [-0.183048, 0.254788, 1.0]], ['2, k, 21', [-0.344661, -0.238937, 1.0]], ['2, k, 22', [-0.337612, -0.11399, 1.0]], ['2, k, 23', [0.0104636, -0.255934, 1.0]], ['2, k, 24', [0.00106478, -0.142256, 1.0]]]
[['2, k, 0', [-0.301333, -0.293586, 1.0]], ['2, k, 1', [-0.266113, 0.00091925, 1.0]], ['2, k, 2', [-0.226027, 0.285003, 1.0]], ['2, k, 3', [-0.23281, 0.417731, 1.0]], ['2, k, 4', [-0.418272, 0.22273, 1.0]], ['2, k, 5', [-0.581659, 0.0845649, 1.0]], ['2, k, 6', [-0.540183, -0.133977, 1.0]], ['2, k, 7', [-0.500014, -0.210738, 1.0]], ['2, k, 8', [-0.0729399, 0.179394, 1.0]], ['2, k, 9', [0.0874542, 0.0107045, 1.0]], ['2, k, 10', [-0.0406512, -0.179901, 1.0]], ['2, k, 11', [-0.0917459, -0.216624, 1.0]], ['2, k, 12', [-0.375487, -0.278645, 1.0]], ['2, k, 13', [-0.409264, -0.630921, 1.0]], ['2, k, 14', [-0.396935, -1.00101, 1.0]], ['2, k, 15', [-0.414592, -1.07735, 1.0]], ['2, k, 16', [-0.218695, -0.300309, 1.0]], ['2, k, 17', [-0.115413, -0.66714, 1.0]], ['2, k, 18', [0.0194818, -1.01136, 1.0]], ['2, k, 19', [0.0532989, -1.06405, 1.0]], ['2, k, 20', [-0.236703, 0.215734, 1.0]], ['2, k, 21', [-0.493599, -0.273333, 1.0]], ['2, k, 22', [-0.490881, -0.162081, 1.0]], ['2, k, 23', [-0.120194, -0.304841, 1.0]], ['2, k, 24', [-0.122683, -0.189432, 1.0]]]
[['2, k, 0', [-0.292634, -0.294144, 1.0]], ['2, k, 1', [-0.260578, -0.000208828, 1.0]], ['2, k, 2', [-0.224536, 0.28463, 1.0]], ['2, k, 3', [-0.230889, 0.418364, 1.0]], ['2, k, 4', [-0.415907, 0.219423, 1.0]], ['2, k, 5', [-0.580082, 0.0795132, 1.0]], ['2, k, 6', [-0.532729, -0.135129, 1.0]], ['2, k, 7', [-0.486207, -0.209866, 1.0]], ['2, k, 8', [-0.0690038, 0.180493, 1.0]], ['2, k, 9', [0.0900572, 0.0118421, 1.0]], ['2, k, 10', [-0.0357877, -0.178178, 1.0]], ['2, k, 11', [-0.0842678, -0.213958, 1.0]], ['2, k, 12', [-0.367144, -0.279702, 1.0]], ['2, k, 13', [-0.402884, -0.626847, 1.0]], ['2, k, 14', [-0.395961, -1.00213, 1.0]], ['2, k, 15', [-0.413987, -1.07636, 1.0]], ['2, k, 16', [-0.20987, -0.300327, 1.0]], ['2, k, 17', [-0.110359, -0.666877, 1.0]], ['2, k, 18', [0.0194037, -1.01094, 1.0]], ['2, k, 19', [0.0532433, -1.06407, 1.0]], ['2, k, 20', [-0.234513, 0.215098, 1.0]], ['2, k, 21', [-0.482014, -0.272834, 1.0]], ['2, k, 22', [-0.473981, -0.158154, 1.0]], ['2, k, 23', [-0.113096, -0.297584, 1.0]], ['2, k, 24', [-0.113701, -0.182459, 1.0]]]
[['2, k, 0', [-0.285333, -0.29487, 1.0]], ['2, k, 1', [-0.255886, -0.000879809, 1.0]], ['2, k, 2', [-0.22212, 0.284398, 1.0]], ['2, k, 3', [-0.228249, 0.418184, 1.0]], ['2, k, 4', [-0.411568, 0.216281, 1.0]], ['2, k, 5', [-0.578752, 0.077934, 1.0]], ['2, k, 6', [-0.526494, -0.131343, 1.0]], ['2, k, 7', [-0.4751, -0.19435, 1.0]], ['2, k, 8', [-0.0650875, 0.181606, 1.0]], ['2, k, 9', [0.0938179, 0.0139542, 1.0]], ['2, k, 10', [-0.0300234, -0.174702, 1.0]], ['2, k, 11', [-0.0776724, -0.215507, 1.0]], ['2, k, 12', [-0.359936, -0.281149, 1.0]], ['2, k, 13', [-0.396001, -0.627168, 1.0]], ['2, k, 14', [-0.395002, -1.00398, 1.0]], ['2, k, 15', [-0.413564, -1.07646, 1.0]], ['2, k, 16', [-0.202614, -0.300327, 1.0]], ['2, k, 17', [-0.104373, -0.66594, 1.0]], ['2, k, 18', [0.0228476, -1.01542, 1.0]], ['2, k, 19', [0.0533895, -1.06424, 1.0]], ['2, k, 20', [-0.231535, 0.21462, 1.0]], ['2, k, 21', [-0.461907, -0.260916, 1.0]], ['2, k, 22', [-0.457357, -0.149578, 1.0]], ['2, k, 23', [-0.108047, -0.296013, 1.0]], ['2, k, 24', [-0.108964, -0.175424, 1.0]]]
[['2, k, 0', [-0.27313, -0.294655, 1.0]], ['2, k, 1', [-0.248758, -0.00106584, 1.0]], ['2, k, 2', [-0.219218, 0.284359, 1.0]], ['2, k, 3', [-0.225128, 0.417954, 1.0]], ['2, k, 4', [-0.406568, 0.213599, 1.0]], ['2, k, 5', [-0.574392, 0.072347, 1.0]], ['2, k, 6', [-0.509139, -0.138305, 1.0]], ['2, k, 7', [-0.464907, -0.197009, 1.0]], ['2, k, 8', [-0.0600819, 0.183558, 1.0]], ['2, k, 9', [0.0988666, 0.0165617, 1.0]], ['2, k, 10', [0.0013973, -0.189615, 1.0]], ['2, k, 11', [-0.0509565, -0.20345, 1.0]], ['2, k, 12', [-0.347847, -0.282318, 1.0]], ['2, k, 13', [-0.390124, -0.626351, 1.0]], ['2, k, 14', [-0.393102, -1.00566, 1.0]], ['2, k, 15', [-0.413669, -1.07655, 1.0]], ['2, k, 16', [-0.19049, -0.298753, 1.0]], ['2, k, 17', [-0.0957989, -0.663359, 1.0]], ['2, k, 18', [0.0222016, -1.01477, 1.0]], ['2, k, 19', [0.0534417, -1.06453, 1.0]], ['2, k, 20', [-0.227716, 0.214412, 1.0]], ['2, k, 21', [-0.453796, -0.270942, 1.0]], ['2, k, 22', [-0.450574, -0.155096, 1.0]], ['2, k, 23', [-0.077062, -0.298605, 1.0]], ['2, k, 24', [-0.0778956, -0.182152, 1.0]]]
[['2, k, 0', [-0.263475, -0.294302, 1.0]], ['2, k, 1', [-0.241735, -0.0012092, 1.0]], ['2, k, 2', [-0.216536, 0.284157, 1.0]], ['2, k, 3', [-0.221366, 0.417397, 1.0]], ['2, k, 4', [-0.403293, 0.21162, 1.0]], ['2, k, 5', [-0.572131, 0.0695614, 1.0]], ['2, k, 6', [-0.504705, -0.132866, 1.0]], ['2, k, 7', [-0.452444, -0.163542, 1.0]], ['2, k, 8', [-0.0560831, 0.185357, 1.0]], ['2, k, 9', [0.104453, 0.0184881, 1.0]], ['2, k, 10', [0.00474241, -0.184737, 1.0]], ['2, k, 11', [-0.042549, -0.199854, 1.0]], ['2, k, 12', [-0.339137, -0.283173, 1.0]], ['2, k, 13', [-0.384897, -0.624588, 1.0]], ['2, k, 14', [-0.388645, -1.00382, 1.0]], ['2, k, 15', [-0.415508, -1.07753, 1.0]], ['2, k, 16', [-0.179999, -0.297086, 1.0]], ['2, k, 17', [-0.0888632, -0.659298, 1.0]], ['2, k, 18', [0.0207658, -1.01319, 1.0]], ['2, k, 19', [0.0529873, -1.06466, 1.0]], ['2, k, 20', [-0.223827, 0.214108, 1.0]], ['2, k, 21', [-0.434221, -0.242855, 1.0]], ['2, k, 22', [-0.420581, -0.124706, 1.0]], ['2, k, 23', [-0.0689006, -0.29216, 1.0]], ['2, k, 24', [-0.0699903, -0.17841, 1.0]]]
[['2, k, 0', [-0.25251, -0.294033, 1.0]], ['2, k, 1', [-0.234175, -0.000975703, 1.0]], ['2, k, 2', [-0.213147, 0.284382, 1.0]], ['2, k, 3', [-0.216642, 0.417453, 1.0]], ['2, k, 4', [-0.397918, 0.208372, 1.0]], ['2, k, 5', [-0.562136, 0.0583832, 1.0]], ['2, k, 6', [-0.467151, -0.128933, 1.0]], ['2, k, 7', [-0.415421, -0.179105, 1.0]], ['2, k, 8', [-0.0502081, 0.187044, 1.0]], ['2, k, 9', [0.110465, 0.0258339, 1.0]], ['2, k, 10', [0.016736, -0.179666, 1.0]], ['2, k, 11', [-0.0296527, -0.197089, 1.0]], ['2, k, 12', [-0.328505, -0.283931, 1.0]], ['2, k, 13', [-0.37508, -0.62414, 1.0]], ['2, k, 14', [-0.388462, -1.00446, 1.0]], ['2, k, 15', [-0.414014, -1.07668, 1.0]], ['2, k, 16', [-0.169096, -0.295807, 1.0]], ['2, k, 17', [-0.0757734, -0.628161, 1.0]], ['2, k, 18', [0.0200404, -1.01166, 1.0]], ['2, k, 19', [0.0527484, -1.06416, 1.0]], ['2, k, 20', [-0.219199, 0.214272, 1.0]], ['2, k, 21', [-0.384819, -0.246861, 1.0]], ['2, k, 22', [-0.37952, -0.124025, 1.0]], ['2, k, 23', [-0.0511749, -0.292582, 1.0]], ['2, k, 24', [-0.0568213, -0.172596, 1.0]]]
[['2, k, 0', [-0.236136, -0.294251, 1.0]], ['2, k, 1', [-0.225029, -0.000962943, 1.0]], ['2, k, 2', [-0.209873, 0.284547, 1.0]], ['2, k, 3', [-0.212566, 0.416777, 1.0]], ['2, k, 4', [-0.391518, 0.206264, 1.0]], ['2, k, 5', [-0.559465, 0.0555089, 1.0]], ['2, k, 6', [-0.463942, -0.132171, 1.0]], ['2, k, 7', [-0.407718, -0.185429, 1.0]], ['2, k, 8', [-0.0426829, 0.189858, 1.0]], ['2, k, 9', [0.116103, 0.0313791, 1.0]], ['2, k, 10', [0.0226163, -0.172973, 1.0]], ['2, k, 11', [-0.0180615, -0.192154, 1.0]], ['2, k, 12', [-0.311499, -0.286368, 1.0]], ['2, k, 13', [-0.363554, -0.624657, 1.0]], ['2, k, 14', [-0.387009, -1.00524, 1.0]], ['2, k, 15', [-0.414805, -1.0772, 1.0]], ['2, k, 16', [-0.153707, -0.293914, 1.0]], ['2, k, 17', [-0.0735182, -0.628099, 1.0]], ['2, k, 18', [0.0185862, -1.0114, 1.0]], ['2, k, 19', [0.0531752, -1.06446, 1.0]], ['2, k, 20', [-0.214487, 0.214362, 1.0]], ['2, k, 21', [-0.379349, -0.25287, 1.0]], ['2, k, 22', [-0.370517, -0.127289, 1.0]], ['2, k, 23', [-0.0365976, -0.286485, 1.0]], ['2, k, 24', [-0.0441495, -0.170278, 1.0]]]
[['2, k, 0', [-0.224862, -0.29313, 1.0]], ['2, k, 1', [-0.216217, -0.000636998, 1.0]], ['2, k, 2', [-0.205143, 0.284382, 1.0]], ['2, k, 3', [-0.206065, 0.415348, 1.0]], ['2, k, 4', [-0.386496, 0.204759, 1.0]], ['2, k, 5', [-0.558287, 0.0538288, 1.0]], ['2, k, 6', [-0.462285, -0.135146, 1.0]], ['2, k, 7', [-0.400689, -0.182876, 1.0]], ['2, k, 8', [-0.0368326, 0.192138, 1.0]], ['2, k, 9', [0.12121, 0.0361265, 1.0]], ['2, k, 10', [0.0310448, -0.168615, 1.0]], ['2, k, 11', [-0.00789102, -0.189978, 1.0]], ['2, k, 12', [-0.300504, -0.286239, 1.0]], ['2, k, 13', [-0.354325, -0.626206, 1.0]], ['2, k, 14', [-0.385918, -1.00504, 1.0]], ['2, k, 15', [-0.415511, -1.07825, 1.0]], ['2, k, 16', [-0.14267, -0.291757, 1.0]], ['2, k, 17', [-0.0668593, -0.625775, 1.0]], ['2, k, 18', [0.0189228, -1.01077, 1.0]], ['2, k, 19', [0.05333, -1.06433, 1.0]], ['2, k, 20', [-0.208483, 0.21424, 1.0]], ['2, k, 21', [-0.375625, -0.255206, 1.0]], ['2, k, 22', [-0.372218, -0.133758, 1.0]], ['2, k, 23', [-0.0275489, -0.279768, 1.0]], ['2, k, 24', [-0.0351702, -0.161301, 1.0]]]
[['2, k, 0', [-0.21153, -0.29198, 1.0]], ['2, k, 1', [-0.207307, -2.71521e-05, 1.0]], ['2, k, 2', [-0.200609, 0.284571, 1.0]], ['2, k, 3', [-0.201206, 0.414708, 1.0]], ['2, k, 4', [-0.380359, 0.203185, 1.0]], ['2, k, 5', [-0.552371, 0.0485807, 1.0]], ['2, k, 6', [-0.458685, -0.143114, 1.0]], ['2, k, 7', [-0.39284, -0.186705, 1.0]], ['2, k, 8', [-0.0317309, 0.19425, 1.0]], ['2, k, 9', [0.126945, 0.0405493, 1.0]], ['2, k, 10', [0.0433086, -0.165552, 1.0]], ['2, k, 11', [0.00523088, -0.187194, 1.0]], ['2, k, 12', [-0.287387, -0.28616, 1.0]], ['2, k, 13', [-0.348045, -0.626197, 1.0]], ['2, k, 14', [-0.386037, -1.00536, 1.0]], ['2, k, 15', [-0.41445, -1.07767, 1.0]], ['2, k, 16', [-0.129501, -0.289514, 1.0]], ['2, k, 17', [-0.0550082, -0.625114, 1.0]], ['2, k, 18', [0.0187575, -1.01026, 1.0]], ['2, k, 19', [0.0532271, -1.06419, 1.0]], ['2, k, 20', [-0.202777, 0.214497, 1.0]], ['2, k, 21', [-0.368195, -0.262562, 1.0]], ['2, k, 22', [-0.364575, -0.140661, 1.0]], ['2, k, 23', [-0.00971408, -0.280799, 1.0]], ['2, k, 24', [-0.0196781, -0.164107, 1.0]]]
[['2, k, 0', [-0.198727, -0.292232, 1.0]], ['2, k, 1', [-0.198777, -0.000109841, 1.0]], ['2, k, 2', [-0.196242, 0.284552, 1.0]], ['2, k, 3', [-0.197003, 0.413706, 1.0]], ['2, k, 4', [-0.375343, 0.200622, 1.0]], ['2, k, 5', [-0.54828, 0.0441787, 1.0]], ['2, k, 6', [-0.438682, -0.140766, 1.0]], ['2, k, 7', [-0.380515, -0.185493, 1.0]], ['2, k, 8', [-0.0259757, 0.196566, 1.0]], ['2, k, 9', [0.134868, 0.0466571, 1.0]], ['2, k, 10', [0.0528587, -0.157339, 1.0]], ['2, k, 11', [0.0163595, -0.184085, 1.0]], ['2, k, 12', [-0.275044, -0.288188, 1.0]], ['2, k, 13', [-0.342907, -0.628798, 1.0]], ['2, k, 14', [-0.385747, -1.00608, 1.0]], ['2, k, 15', [-0.41427, -1.07777, 1.0]], ['2, k, 16', [-0.116441, -0.287926, 1.0]], ['2, k, 17', [-0.0431738, -0.625487, 1.0]], ['2, k, 18', [0.0194133, -1.0087, 1.0]], ['2, k, 19', [0.054398, -1.06488, 1.0]], ['2, k, 20', [-0.197343, 0.214454, 1.0]], ['2, k, 21', [-0.349909, -0.260281, 1.0]], ['2, k, 22', [-0.345307, -0.13651, 1.0]], ['2, k, 23', [0.00237327, -0.272612, 1.0]], ['2, k, 24', [-0.0118733, -0.155756, 1.0]]]
[['2, k, 0', [-0.186649, -0.292199, 1.0]], ['2, k, 1', [-0.190967, -0.000290536, 1.0]], ['2, k, 2', [-0.192548, 0.284269, 1.0]], ['2, k, 3', [-0.192471, 0.412788, 1.0]], ['2, k, 4', [-0.369637, 0.197684, 1.0]], ['2, k, 5', [-0.539394, 0.0292784, 1.0]], ['2, k, 6', [-0.422869, -0.152593, 1.0]], ['2, k, 7', [-0.360381, -0.197584, 1.0]], ['2, k, 8', [-0.0195996, 0.198917, 1.0]], ['2, k, 9', [0.13965, 0.0516402, 1.0]], ['2, k, 10', [0.064818, -0.154449, 1.0]], ['2, k, 11', [0.0284226, -0.179237, 1.0]], ['2, k, 12', [-0.262868, -0.289078, 1.0]], ['2, k, 13', [-0.335622, -0.629874, 1.0]], ['2, k, 14', [-0.385035, -1.00759, 1.0]], ['2, k, 15', [-0.413386, -1.07721, 1.0]], ['2, k, 16', [-0.10499, -0.287008, 1.0]], ['2, k, 17', [-0.0359175, -0.623935, 1.0]], ['2, k, 18', [0.0204032, -1.00611, 1.0]], ['2, k, 19', [0.0546668, -1.06511, 1.0]], ['2, k, 20', [-0.192621, 0.214172, 1.0]], ['2, k, 21', [-0.331006, -0.267849, 1.0]], ['2, k, 22', [-0.331939, -0.145446, 1.0]], ['2, k, 23', [0.0189751, -0.264353, 1.0]], ['2, k, 24', [0.00100454, -0.153393, 1.0]]]
[['2, k, 0', [-0.175318, -0.293648, 1.0]], ['2, k, 1', [-0.183522, -0.00132837, 1.0]], ['2, k, 2', [-0.189038, 0.283608, 1.0]], ['2, k, 3', [-0.187343, 0.411895, 1.0]], ['2, k, 4', [-0.36271, 0.194411, 1.0]], ['2, k, 5', [-0.534522, 0.0276791, 1.0]], ['2, k, 6', [-0.420058, -0.155876, 1.0]], ['2, k, 7', [-0.355206, -0.198638, 1.0]], ['2, k, 8', [-0.0149765, 0.20032, 1.0]], ['2, k, 9', [0.143241, 0.0545466, 1.0]], ['2, k, 10', [0.073623, -0.153199, 1.0]], ['2, k, 11', [0.0389965, -0.179946, 1.0]], ['2, k, 12', [-0.252075, -0.292393, 1.0]], ['2, k, 13', [-0.328347, -0.630919, 1.0]], ['2, k, 14', [-0.384018, -1.00889, 1.0]], ['2, k, 15', [-0.413666, -1.07753, 1.0]], ['2, k, 16', [-0.093204, -0.286534, 1.0]], ['2, k, 17', [-0.0282697, -0.622566, 1.0]], ['2, k, 18', [0.0218863, -1.00211, 1.0]], ['2, k, 19', [0.0535988, -1.06422, 1.0]], ['2, k, 20', [-0.188103, 0.213407, 1.0]], ['2, k, 21', [-0.32306, -0.272006, 1.0]], ['2, k, 22', [-0.323752, -0.150059, 1.0]], ['2, k, 23', [0.0292461, -0.267872, 1.0]], ['2, k, 24', [0.0140694, -0.151727, 1.0]]]
[['2, k, 0', [-0.163112, -0.293582, 1.0]], ['2, k, 1', [-0.17432, -0.0017196, 1.0]], ['2, k, 2', [-0.183415, 0.282912, 1.0]], ['2, k, 3', [-0.182874, 0.410623, 1.0]], ['2, k, 4', [-0.357529, 0.192212, 1.0]], ['2, k, 5', [-0.530084, 0.0244881, 1.0]], ['2, k, 6', [-0.415394, -0.158556, 1.0]], ['2, k, 7', [-0.35012, -0.195963, 1.0]], ['2, k, 8', [-0.00833922, 0.201639, 1.0]], ['2, k, 9', [0.149897, 0.0617005, 1.0]], ['2, k, 10', [0.0873566, -0.148068, 1.0]], ['2, k, 11', [0.0514306, -0.178497, 1.0]], ['2, k, 12', [-0.240039, -0.292948, 1.0]], ['2, k, 13', [-0.319559, -0.631419, 1.0]], ['2, k, 14', [-0.383777, -1.00938, 1.0]], ['2, k, 15', [-0.413853, -1.07766, 1.0]], ['2, k, 16', [-0.0814566, -0.285854, 1.0]], ['2, k, 17', [-0.019475, -0.622504, 1.0]], ['2, k, 18', [0.0223569, -1.00152, 1.0]], ['2, k, 19', [0.0536387, -1.06485, 1.0]], ['2, k, 20', [-0.181496, 0.212762, 1.0]], ['2, k, 21', [-0.317286, -0.274729, 1.0]], ['2, k, 22', [-0.315665, -0.149507, 1.0]], ['2, k, 23', [0.042336, -0.265513, 1.0]], ['2, k, 24', [0.0266751, -0.150286, 1.0]]]
[['2, k, 0', [-0.152343, -0.294383, 1.0]], ['2, k, 1', [-0.166526, -0.0024279, 1.0]], ['2, k, 2', [-0.17866, 0.282256, 1.0]], ['2, k, 3', [-0.178002, 0.409315, 1.0]], ['2, k, 4', [-0.350628, 0.190334, 1.0]], ['2, k, 5', [-0.514869, 0.0144339, 1.0]], ['2, k, 6', [-0.402344, -0.171418, 1.0]], ['2, k, 7', [-0.331217, -0.220776, 1.0]], ['2, k, 8', [-0.00356692, 0.202809, 1.0]], ['2, k, 9', [0.154796, 0.0646777, 1.0]], ['2, k, 10', [0.0940581, -0.144129, 1.0]], ['2, k, 11', [0.0613684, -0.1732, 1.0]], ['2, k, 12', [-0.229669, -0.295245, 1.0]], ['2, k, 13', [-0.31274, -0.633759, 1.0]], ['2, k, 14', [-0.383496, -1.01124, 1.0]], ['2, k, 15', [-0.413675, -1.07762, 1.0]], ['2, k, 16', [-0.070435, -0.285115, 1.0]], ['2, k, 17', [-0.0132057, -0.62142, 1.0]], ['2, k, 18', [0.022739, -1.00105, 1.0]], ['2, k, 19', [0.0537326, -1.06422, 1.0]], ['2, k, 20', [-0.175954, 0.212092, 1.0]], ['2, k, 21', [-0.300472, -0.294849, 1.0]], ['2, k, 22', [-0.302834, -0.168576, 1.0]], ['2, k, 23', [0.0543937, -0.260737, 1.0]], ['2, k, 24', [0.0345891, -0.147012, 1.0]]]
[['2, k, 0', [-0.142339, -0.295186, 1.0]], ['2, k, 1', [-0.159393, -0.00319947, 1.0]], ['2, k, 2', [-0.174329, 0.281511, 1.0]], ['2, k, 3', [-0.174173, 0.407854, 1.0]], ['2, k, 4', [-0.345121, 0.187819, 1.0]], ['2, k, 5', [-0.507615, 0.0127457, 1.0]], ['2, k, 6', [-0.399829, -0.175928, 1.0]], ['2, k, 7', [-0.324455, -0.219323, 1.0]], ['2, k, 8', [0.00182845, 0.204342, 1.0]], ['2, k, 9', [0.160535, 0.0682993, 1.0]], ['2, k, 10', [0.126973, -0.148531, 1.0]], ['2, k, 11', [0.0793542, -0.174615, 1.0]], ['2, k, 12', [-0.219993, -0.297449, 1.0]], ['2, k, 13', [-0.304858, -0.632121, 1.0]], ['2, k, 14', [-0.38274, -1.01086, 1.0]], ['2, k, 15', [-0.413992, -1.07583, 1.0]], ['2, k, 16', [-0.0603781, -0.284495, 1.0]], ['2, k, 17', [-0.00389121, -0.619708, 1.0]], ['2, k, 18', [0.0237624, -1.00096, 1.0]], ['2, k, 19', [0.0539776, -1.06432, 1.0]], ['2, k, 20', [-0.170926, 0.211341, 1.0]], ['2, k, 21', [-0.294426, -0.294598, 1.0]], ['2, k, 22', [-0.299344, -0.175799, 1.0]], ['2, k, 23', [0.0736523, -0.268833, 1.0]], ['2, k, 24', [0.0608053, -0.152379, 1.0]]]
[['2, k, 0', [-0.131354, -0.296211, 1.0]], ['2, k, 1', [-0.152595, -0.00406929, 1.0]], ['2, k, 2', [-0.171032, 0.280806, 1.0]], ['2, k, 3', [-0.169998, 0.406551, 1.0]], ['2, k, 4', [-0.340494, 0.186262, 1.0]], ['2, k, 5', [-0.50249, 0.009909, 1.0]], ['2, k, 6', [-0.382545, -0.172826, 1.0]], ['2, k, 7', [-0.312522, -0.21883, 1.0]], ['2, k, 8', [0.00642398, 0.205259, 1.0]], ['2, k, 9', [0.167734, 0.0718125, 1.0]], ['2, k, 10', [0.12675, -0.143833, 1.0]], ['2, k, 11', [0.0867454, -0.171536, 1.0]], ['2, k, 12', [-0.208594, -0.30014, 1.0]], ['2, k, 13', [-0.297885, -0.634048, 1.0]], ['2, k, 14', [-0.381479, -1.01195, 1.0]], ['2, k, 15', [-0.414556, -1.0769, 1.0]], ['2, k, 16', [-0.0501107, -0.283946, 1.0]], ['2, k, 17', [0.00305851, -0.621903, 1.0]], ['2, k, 18', [0.0242598, -1.00156, 1.0]], ['2, k, 19', [0.0548756, -1.06564, 1.0]], ['2, k, 20', [-0.16682, 0.210592, 1.0]], ['2, k, 21', [-0.274919, -0.293854, 1.0]], ['2, k, 22', [-0.281828, -0.169204, 1.0]], ['2, k, 23', [0.0792476, -0.261365, 1.0]], ['2, k, 24', [0.0658732, -0.144769, 1.0]]]
[['2, k, 0', [-0.124575, -0.2969, 1.0]], ['2, k, 1', [-0.147362, -0.00491357, 1.0]], ['2, k, 2', [-0.167719, 0.279889, 1.0]], ['2, k, 3', [-0.166547, 0.405076, 1.0]], ['2, k, 4', [-0.335699, 0.184482, 1.0]], ['2, k, 5', [-0.491012, 0.0038426, 1.0]], ['2, k, 6', [-0.361802, -0.177861, 1.0]], ['2, k, 7', [-0.300408, -0.218897, 1.0]], ['2, k, 8', [0.0100913, 0.205861, 1.0]], ['2, k, 9', [0.17438, 0.0758605, 1.0]], ['2, k, 10', [0.127159, -0.139221, 1.0]], ['2, k, 11', [0.0933346, -0.167162, 1.0]], ['2, k, 12', [-0.20186, -0.301646, 1.0]], ['2, k, 13', [-0.291467, -0.635344, 1.0]], ['2, k, 14', [-0.38151, -1.01359, 1.0]], ['2, k, 15', [-0.41361, -1.07633, 1.0]], ['2, k, 16', [-0.0435657, -0.2838, 1.0]], ['2, k, 17', [0.00919088, -0.620465, 1.0]], ['2, k, 18', [0.0246302, -1.00165, 1.0]], ['2, k, 19', [0.0552077, -1.06591, 1.0]], ['2, k, 20', [-0.162999, 0.209686, 1.0]], ['2, k, 21', [-0.269222, -0.297436, 1.0]], ['2, k, 22', [-0.274304, -0.173333, 1.0]], ['2, k, 23', [0.0856915, -0.254559, 1.0]], ['2, k, 24', [0.0710063, -0.142816, 1.0]]]
[['2, k, 0', [-0.116589, -0.296999, 1.0]], ['2, k, 1', [-0.142016, -0.00550464, 1.0]], ['2, k, 2', [-0.164736, 0.278988, 1.0]], ['2, k, 3', [-0.163585, 0.404124, 1.0]], ['2, k, 4', [-0.331846, 0.183004, 1.0]], ['2, k, 5', [-0.485132, 0.000344385, 1.0]], ['2, k, 6', [-0.359117, -0.181151, 1.0]], ['2, k, 7', [-0.291288, -0.2258, 1.0]], ['2, k, 8', [0.0143589, 0.207308, 1.0]], ['2, k, 9', [0.179585, 0.080851, 1.0]], ['2, k, 10', [0.150655, -0.13695, 1.0]], ['2, k, 11', [0.103856, -0.166902, 1.0]], ['2, k, 12', [-0.19433, -0.30257, 1.0]], ['2, k, 13', [-0.285885, -0.635765, 1.0]], ['2, k, 14', [-0.38314, -1.01565, 1.0]], ['2, k, 15', [-0.411911, -1.07582, 1.0]], ['2, k, 16', [-0.0353829, -0.283009, 1.0]], ['2, k, 17', [0.0152682, -0.618505, 1.0]], ['2, k, 18', [0.027116, -1.00316, 1.0]], ['2, k, 19', [0.0565542, -1.06622, 1.0]], ['2, k, 20', [-0.159459, 0.208849, 1.0]], ['2, k, 21', [-0.254607, -0.300539, 1.0]], ['2, k, 22', [-0.262488, -0.174025, 1.0]], ['2, k, 23', [0.0965582, -0.254419, 1.0]], ['2, k, 24', [0.0804231, -0.140082, 1.0]]]
