[['2, k, 0', [0.01491256, -0.07093938, 1.0]], ['2, k, 1', [0.01189049, 0.2028411, 1.0]], ['2, k, 2', [0.007518487, 0.4673678, 1.0]], ['2, k, 3', [0.00857088, 0.6159448, 1.0]], ['2, k, 4', [-0.1667252, 0.3921085, 1.0]], ['2, k, 5', [-0.2267997, 0.1475704, 1.0]], ['2, k, 6', [-0.3239329, 0.0100589, 1.0]], ['2, k, 7', [-0.340615, 0.002032284, 1.0]], ['2, k, 8', [0.1934703, 0.3729871, 1.0]], ['2, k, 9', [0.2572795, 0.1527962, 1.0]], ['2, k, 10', [0.2569507, -0.04073846, 1.0]], ['2, k, 11', [0.2397456, -0.05718161, 1.0]], ['2, k, 12', [-0.06443043, -0.07009956, 1.0]], ['2, k, 13', [-0.1041302, -0.1937073, 1.0]], ['2, k, 14', [-0.07925976, -0.5941382, 1.0]], ['2, k, 15', [-0.07699831, -0.6540937, 1.0]], ['2, k, 16', [0.09366109, -0.06961291, 1.0]], ['2, k, 17', [0.1691891, -0.2036318, 1.0]], ['2, k, 18', [0.1192845, -0.578116, 1.0]], ['2, k, 19', [0.102476, -0.6468322, 1.0]], ['2, k, 20', [0.008708518, 0.4026752, 1.0]], ['2, k, 21', [-0.3713655, -0.0299643, 1.0]], ['2, k, 22', [-0.3749356, 0.04996834, 1.0]], ['2, k, 23', [0.2696715, -0.06613196, 1.0]], ['2, k, 24', [0.272692, -0.01165043, 1.0]]]
[['2, k, 0', [0.0188721, -0.06543635, 1.0]], ['2, k, 1', [0.007562767, 0.2079004, 1.0]], ['2, k, 2', [-0.003125688, 0.4722288, 1.0]], ['2, k, 3', [0.004783932, 0.6150109, 1.0]], ['2, k, 4', [-0.1645029, 0.4026348, 1.0]], ['2, k, 5', [-0.2196437, 0.1548223, 1.0]], ['2, k, 6', [-0.1544033, 0.4341506, 1.0]], ['2, k, 7', [-0.1136818, 0.4731391, 1.0]], ['2, k, 8', [0.1890147, 0.3773079, 1.0]], ['2, k, 9', [0.2564653, 0.1576453, 1.0]], ['2, k, 10', [0.2584248, -0.04028944, 1.0]], ['2, k, 11', [0.2396763, -0.05787504, 1.0]], ['2, k, 12', [-0.06410709, -0.06562179, 1.0]], ['2, k, 13', [-0.1050384, -0.1951656, 1.0]], ['2, k, 14', [-0.08189577, -0.5909285, 1.0]], ['2, k, 15', [-0.07745886, -0.6524878, 1.0]], ['2, k, 16', [0.100894, -0.06342522, 1.0]], ['2, k, 17', [0.1696101, -0.2038368, 1.0]], ['2, k, 18', [0.1191339, -0.577561, 1.0]], ['2, k, 19', [0.103705, -0.6474775, 1.0]], ['2, k, 20', [-0.0004152917, 0.407218, 1.0]], ['2, k, 21', [-0.0428498, 0.5402399, 1.0]], ['2, k, 22', [-0.07658525, 0.4118505, 1.0]], ['2, k, 23', [0.2368721, -0.1259367, 1.0]], ['2, k, 24', [0.2665203, -0.03252396, 1.0]]]
[['2, k, 0', [0.01854357, -0.06550587, 1.0]], ['2, k, 1', [0.007423135, 0.2079493, 1.0]], ['2, k, 2', [-0.003243397, 0.4723645, 1.0]], ['2, k, 3', [0.004786472, 0.6149769, 1.0]], ['2, k, 4', [-0.1646139, 0.4030439, 1.0]], ['2, k, 5', [-0.2201746, 0.1538051, 1.0]], ['2, k, 6', [-0.1548161, 0.4330585, 1.0]], ['2, k, 7', [-0.1139564, 0.4738216, 1.0]], ['2, k, 8', [0.1890182, 0.3772988, 1.0]], ['2, k, 9', [0.256377, 0.1579469, 1.0]], ['2, k, 10', [0.2570219, -0.03976153, 1.0]], ['2, k, 11', [0.2364939, -0.0597287, 1.0]], ['2, k, 12', [-0.06436366, -0.0656317, 1.0]], ['2, k, 13', [-0.1050609, -0.1958387, 1.0]], ['2, k, 14', [-0.08181114, -0.5905905, 1.0]], ['2, k, 15', [-0.07751281, -0.6524547, 1.0]], ['2, k, 16', [0.1005442, -0.06353425, 1.0]], ['2, k, 17', [0.1696459, -0.2036878, 1.0]], ['2, k, 18', [0.1195091, -0.5770749, 1.0]], ['2, k, 19', [0.1037298, -0.6474653, 1.0]], ['2, k, 20', [-0.0005486973, 0.4073463, 1.0]], ['2, k, 21', [-0.04301192, 0.539461, 1.0]], ['2, k, 22', [-0.07656711, 0.4118099, 1.0]], ['2, k, 23', [0.2370757, -0.1282596, 1.0]], ['2, k, 24', [0.2655478, -0.03588858, 1.0]]]
[['2, k, 0', [0.01832416, -0.06439263, 1.0]], ['2, k, 1', [0.00725046, 0.208409, 1.0]], ['2, k, 2', [-0.003367945, 0.4725351, 1.0]], ['2, k, 3', [0.004807107, 0.6149936, 1.0]], ['2, k, 4', [-0.1647017, 0.4029744, 1.0]], ['2, k, 5', [-0.220109, 0.1534479, 1.0]], ['2, k, 6', [-0.1550722, 0.4327085, 1.0]], ['2, k, 7', [-0.1140912, 0.4722627, 1.0]], ['2, k, 8', [0.1890442, 0.377307, 1.0]], ['2, k, 9', [0.2563878, 0.1578467, 1.0]], ['2, k, 10', [0.2573164, -0.03919403, 1.0]], ['2, k, 11', [0.2368582, -0.05823079, 1.0]], ['2, k, 12', [-0.06464571, -0.0644862, 1.0]], ['2, k, 13', [-0.1051175, -0.1955893, 1.0]], ['2, k, 14', [-0.08194908, -0.5911441, 1.0]], ['2, k, 15', [-0.07753716, -0.6524794, 1.0]], ['2, k, 16', [0.1004742, -0.0624131, 1.0]], ['2, k, 17', [0.1696562, -0.2036783, 1.0]], ['2, k, 18', [0.1194978, -0.5771065, 1.0]], ['2, k, 19', [0.1037391, -0.6474817, 1.0]], ['2, k, 20', [-0.0006804864, 0.4075619, 1.0]], ['2, k, 21', [-0.04354342, 0.5400002, 1.0]], ['2, k, 22', [-0.07755753, 0.4117984, 1.0]], ['2, k, 23', [0.2370578, -0.1281762, 1.0]], ['2, k, 24', [0.2649449, -0.03748287, 1.0]]]
[['2, k, 0', [0.01578008, -0.06414532, 1.0]], ['2, k, 1', [0.006064536, 0.2086339, 1.0]], ['2, k, 2', [-0.003739052, 0.4726422, 1.0]], ['2, k, 3', [0.004797782, 0.6150196, 1.0]], ['2, k, 4', [-0.165023, 0.4032227, 1.0]], ['2, k, 5', [-0.2202337, 0.1527918, 1.0]], ['2, k, 6', [-0.1555261, 0.4319762, 1.0]], ['2, k, 7', [-0.1140514, 0.4730651, 1.0]], ['2, k, 8', [0.1890795, 0.3773061, 1.0]], ['2, k, 9', [0.2565495, 0.1588174, 1.0]], ['2, k, 10', [0.2573671, -0.039088, 1.0]], ['2, k, 11', [0.236305, -0.05870092, 1.0]], ['2, k, 12', [-0.06748576, -0.06384541, 1.0]], ['2, k, 13', [-0.1052633, -0.195016, 1.0]], ['2, k, 14', [-0.08184113, -0.5909761, 1.0]], ['2, k, 15', [-0.07754438, -0.6524759, 1.0]], ['2, k, 16', [0.09835111, -0.06248306, 1.0]], ['2, k, 17', [0.169653, -0.2036935, 1.0]], ['2, k, 18', [0.119698, -0.5770297, 1.0]], ['2, k, 19', [0.1038551, -0.6475437, 1.0]], ['2, k, 20', [-0.001227979, 0.407718, 1.0]], ['2, k, 21', [-0.04273275, 0.5398298, 1.0]], ['2, k, 22', [-0.07893521, 0.4115539, 1.0]], ['2, k, 23', [0.2376598, -0.1289106, 1.0]], ['2, k, 24', [0.2666391, -0.02797307, 1.0]]]
[['2, k, 0', [0.01660734, -0.06409216, 1.0]], ['2, k, 1', [0.006232166, 0.2088, 1.0]], ['2, k, 2', [-0.003813911, 0.472793, 1.0]], ['2, k, 3', [0.004793363, 0.6150246, 1.0]], ['2, k, 4', [-0.1652289, 0.4032664, 1.0]], ['2, k, 5', [-0.2200845, 0.1540105, 1.0]], ['2, k, 6', [-0.1563576, 0.4332703, 1.0]], ['2, k, 7', [-0.1139025, 0.473357, 1.0]], ['2, k, 8', [0.1890951, 0.3773101, 1.0]], ['2, k, 9', [0.2565879, 0.1577222, 1.0]], ['2, k, 10', [0.2574959, -0.03888309, 1.0]], ['2, k, 11', [0.238887, -0.05872044, 1.0]], ['2, k, 12', [-0.0664495, -0.06395091, 1.0]], ['2, k, 13', [-0.1052469, -0.194479, 1.0]], ['2, k, 14', [-0.0818378, -0.5909979, 1.0]], ['2, k, 15', [-0.07751175, -0.652626, 1.0]], ['2, k, 16', [0.09902167, -0.06228596, 1.0]], ['2, k, 17', [0.1696351, -0.2036859, 1.0]], ['2, k, 18', [0.1196589, -0.5770084, 1.0]], ['2, k, 19', [0.1032748, -0.6470418, 1.0]], ['2, k, 20', [-0.001266688, 0.4078764, 1.0]], ['2, k, 21', [-0.04326894, 0.5399761, 1.0]], ['2, k, 22', [-0.07639135, 0.4117202, 1.0]], ['2, k, 23', [0.2367923, -0.1278114, 1.0]], ['2, k, 24', [0.2663614, -0.0320624, 1.0]]]
[['2, k, 0', [0.01856604, -0.06376749, 1.0]], ['2, k, 1', [0.006653897, 0.2089979, 1.0]], ['2, k, 2', [-0.003865093, 0.4728816, 1.0]], ['2, k, 3', [0.004801269, 0.6150488, 1.0]], ['2, k, 4', [-0.1651827, 0.403535, 1.0]], ['2, k, 5', [-0.2200581, 0.151963, 1.0]], ['2, k, 6', [-0.1567945, 0.4313576, 1.0]], ['2, k, 7', [-0.1148215, 0.4744796, 1.0]], ['2, k, 8', [0.1891178, 0.377283, 1.0]], ['2, k, 9', [0.2565867, 0.1576749, 1.0]], ['2, k, 10', [0.2593225, -0.0464645, 1.0]], ['2, k, 11', [0.238925, -0.05942132, 1.0]], ['2, k, 12', [-0.06435683, -0.06385477, 1.0]], ['2, k, 13', [-0.1053035, -0.1941395, 1.0]], ['2, k, 14', [-0.08175895, -0.590627, 1.0]], ['2, k, 15', [-0.07739848, -0.6526628, 1.0]], ['2, k, 16', [0.1009129, -0.06173241, 1.0]], ['2, k, 17', [0.1696736, -0.203709, 1.0]], ['2, k, 18', [0.1195856, -0.5771866, 1.0]], ['2, k, 19', [0.1040681, -0.647033, 1.0]], ['2, k, 20', [-0.001261673, 0.4079669, 1.0]], ['2, k, 21', [-0.04222976, 0.5383977, 1.0]], ['2, k, 22', [-0.07708073, 0.41099, 1.0]], ['2, k, 23', [0.2652308, -0.07327204, 1.0]], ['2, k, 24', [0.193441, -0.05503817, 1.0]]]
[['2, k, 0', [0.0192266, -0.06345715, 1.0]], ['2, k, 1', [0.006706513, 0.2092291, 1.0]], ['2, k, 2', [-0.004332772, 0.4732137, 1.0]], ['2, k, 3', [0.004795493, 0.6150593, 1.0]], ['2, k, 4', [-0.1650625, 0.4037772, 1.0]], ['2, k, 5', [-0.2200296, 0.1518672, 1.0]], ['2, k, 6', [-0.1572018, 0.4312609, 1.0]], ['2, k, 7', [-0.1144335, 0.4730861, 1.0]], ['2, k, 8', [0.1891484, 0.3773025, 1.0]], ['2, k, 9', [0.2565595, 0.1576618, 1.0]], ['2, k, 10', [0.2618748, -0.03783688, 1.0]], ['2, k, 11', [0.2388288, -0.06002156, 1.0]], ['2, k, 12', [-0.06356871, -0.06354291, 1.0]], ['2, k, 13', [-0.105259, -0.1938918, 1.0]], ['2, k, 14', [-0.08178096, -0.590673, 1.0]], ['2, k, 15', [-0.07731663, -0.6516395, 1.0]], ['2, k, 16', [0.1014502, -0.06142896, 1.0]], ['2, k, 17', [0.1697311, -0.2036098, 1.0]], ['2, k, 18', [0.1195526, -0.5771652, 1.0]], ['2, k, 19', [0.1040132, -0.6470107, 1.0]], ['2, k, 20', [-0.001544486, 0.4082588, 1.0]], ['2, k, 21', [-0.04133358, 0.5399923, 1.0]], ['2, k, 22', [-0.07688022, 0.4118839, 1.0]], ['2, k, 23', [0.2398591, -0.1323211, 1.0]], ['2, k, 24', [0.2651915, -0.03085321, 1.0]]]
[['2, k, 0', [0.01863411, -0.06332833, 1.0]], ['2, k, 1', [0.006494155, 0.20933, 1.0]], ['2, k, 2', [-0.004393745, 0.4732513, 1.0]], ['2, k, 3', [0.004778348, 0.6150926, 1.0]], ['2, k, 4', [-0.165189, 0.4038122, 1.0]], ['2, k, 5', [-0.2200329, 0.1517763, 1.0]], ['2, k, 6', [-0.157477, 0.4311244, 1.0]], ['2, k, 7', [-0.1157082, 0.4739319, 1.0]], ['2, k, 8', [0.1891718, 0.3773103, 1.0]], ['2, k, 9', [0.2564534, 0.1582132, 1.0]], ['2, k, 10', [0.2582543, -0.0378296, 1.0]], ['2, k, 11', [0.239089, -0.05974256, 1.0]], ['2, k, 12', [-0.06414515, -0.06340595, 1.0]], ['2, k, 13', [-0.1052883, -0.1938195, 1.0]], ['2, k, 14', [-0.0815961, -0.59027, 1.0]], ['2, k, 15', [-0.07735945, -0.6513293, 1.0]], ['2, k, 16', [0.1008367, -0.06130091, 1.0]], ['2, k, 17', [0.1697597, -0.2035976, 1.0]], ['2, k, 18', [0.1195441, -0.5771717, 1.0]], ['2, k, 19', [0.1037774, -0.6471415, 1.0]], ['2, k, 20', [-0.001640232, 0.408322, 1.0]], ['2, k, 21', [-0.04215014, 0.5390125, 1.0]], ['2, k, 22', [-0.07679676, 0.4117996, 1.0]], ['2, k, 23', [0.2378706, -0.1290121, 1.0]], ['2, k, 24', [0.265321, -0.0314377, 1.0]]]
[['2, k, 0', [0.0195893, -0.06513444, 1.0]], ['2, k, 1', [0.007342119, 0.2084827, 1.0]], ['2, k, 2', [-0.003719946, 0.472869, 1.0]], ['2, k, 3', [0.004777028, 0.6150474, 1.0]], ['2, k, 4', [-0.1652066, 0.4038199, 1.0]], ['2, k, 5', [-0.2199366, 0.1514859, 1.0]], ['2, k, 6', [-0.1578555, 0.43079, 1.0]], ['2, k, 7', [-0.1159147, 0.4735028, 1.0]], ['2, k, 8', [0.189217, 0.3772941, 1.0]], ['2, k, 9', [0.2564548, 0.1582071, 1.0]], ['2, k, 10', [0.2577555, -0.03841092, 1.0]], ['2, k, 11', [0.2386477, -0.05658705, 1.0]], ['2, k, 12', [-0.06246248, -0.06568336, 1.0]], ['2, k, 13', [-0.1052715, -0.1938174, 1.0]], ['2, k, 14', [-0.08152725, -0.590088, 1.0]], ['2, k, 15', [-0.0774555, -0.6513076, 1.0]], ['2, k, 16', [0.101242, -0.06266493, 1.0]], ['2, k, 17', [0.169777, -0.2036552, 1.0]], ['2, k, 18', [0.1196147, -0.5770919, 1.0]], ['2, k, 19', [0.1040944, -0.6470887, 1.0]], ['2, k, 20', [-0.0009595265, 0.4078832, 1.0]], ['2, k, 21', [-0.04377374, 0.5392129, 1.0]], ['2, k, 22', [-0.07697605, 0.4115089, 1.0]], ['2, k, 23', [0.254187, -0.06852903, 1.0]], ['2, k, 24', [0.2664562, -0.02844959, 1.0]]]
[['2, k, 0', [0.01770488, -0.06337889, 1.0]], ['2, k, 1', [0.006850424, 0.2091867, 1.0]], ['2, k, 2', [-0.003729716, 0.4729857, 1.0]], ['2, k, 3', [0.00478903, 0.615069, 1.0]], ['2, k, 4', [-0.1652472, 0.4038261, 1.0]], ['2, k, 5', [-0.220154, 0.1510743, 1.0]], ['2, k, 6', [-0.1579295, 0.4301656, 1.0]], ['2, k, 7', [-0.1168555, 0.4752513, 1.0]], ['2, k, 8', [0.1890298, 0.3772139, 1.0]], ['2, k, 9', [0.2564469, 0.1581045, 1.0]], ['2, k, 10', [0.2561574, -0.0381559, 1.0]], ['2, k, 11', [0.237362, -0.05906751, 1.0]], ['2, k, 12', [-0.06518532, -0.0634489, 1.0]], ['2, k, 13', [-0.1052972, -0.1940583, 1.0]], ['2, k, 14', [-0.08142544, -0.5904538, 1.0]], ['2, k, 15', [-0.07747591, -0.6513537, 1.0]], ['2, k, 16', [0.1000354, -0.06130969, 1.0]], ['2, k, 17', [0.1697941, -0.2036051, 1.0]], ['2, k, 18', [0.1195639, -0.5775174, 1.0]], ['2, k, 19', [0.1040191, -0.6471274, 1.0]], ['2, k, 20', [-0.001032104, 0.4081111, 1.0]], ['2, k, 21', [-0.04300021, 0.5393726, 1.0]], ['2, k, 22', [-0.07647443, 0.4111687, 1.0]], ['2, k, 23', [0.237596, -0.126321, 1.0]], ['2, k, 24', [0.2657359, -0.03221904, 1.0]]]
[['2, k, 0', [0.01764994, -0.06355251, 1.0]], ['2, k, 1', [0.006801311, 0.2091864, 1.0]], ['2, k, 2', [-0.003848301, 0.4731355, 1.0]], ['2, k, 3', [0.004784081, 0.6150789, 1.0]], ['2, k, 4', [-0.1652166, 0.4039304, 1.0]], ['2, k, 5', [-0.2201684, 0.1509859, 1.0]], ['2, k, 6', [-0.1578549, 0.4300256, 1.0]], ['2, k, 7', [-0.1149494, 0.4722624, 1.0]], ['2, k, 8', [0.189043, 0.3772153, 1.0]], ['2, k, 9', [0.2565189, 0.1579206, 1.0]], ['2, k, 10', [0.2551756, -0.03820191, 1.0]], ['2, k, 11', [0.2362614, -0.05842544, 1.0]], ['2, k, 12', [-0.06514284, -0.06356907, 1.0]], ['2, k, 13', [-0.1052682, -0.1938479, 1.0]], ['2, k, 14', [-0.08113934, -0.5897647, 1.0]], ['2, k, 15', [-0.07783435, -0.6503267, 1.0]], ['2, k, 16', [0.09981736, -0.06158873, 1.0]], ['2, k, 17', [0.1697994, -0.2036231, 1.0]], ['2, k, 18', [0.1195719, -0.5775886, 1.0]], ['2, k, 19', [0.1039531, -0.6471182, 1.0]], ['2, k, 20', [-0.00113874, 0.4082238, 1.0]], ['2, k, 21', [-0.0404866, 0.5391549, 1.0]], ['2, k, 22', [-0.08095543, 0.4121739, 1.0]], ['2, k, 23', [0.2368457, -0.1278409, 1.0]], ['2, k, 24', [0.2658384, -0.0304962, 1.0]]]
[['2, k, 0', [0.01772957, -0.06355397, 1.0]], ['2, k, 1', [0.006994696, 0.2091373, 1.0]], ['2, k, 2', [-0.003465094, 0.4729539, 1.0]], ['2, k, 3', [0.00478351, 0.6150671, 1.0]], ['2, k, 4', [-0.1652412, 0.404002, 1.0]], ['2, k, 5', [-0.2202469, 0.1504761, 1.0]], ['2, k, 6', [-0.1581505, 0.4295783, 1.0]], ['2, k, 7', [-0.1163762, 0.4734061, 1.0]], ['2, k, 8', [0.1890593, 0.3772165, 1.0]], ['2, k, 9', [0.256289, 0.1585171, 1.0]], ['2, k, 10', [0.2539669, -0.03800135, 1.0]], ['2, k, 11', [0.2376311, -0.05513452, 1.0]], ['2, k, 12', [-0.06499831, -0.06356857, 1.0]], ['2, k, 13', [-0.1052691, -0.1938465, 1.0]], ['2, k, 14', [-0.08131853, -0.5893403, 1.0]], ['2, k, 15', [-0.07777931, -0.6501733, 1.0]], ['2, k, 16', [0.09986268, -0.06158929, 1.0]], ['2, k, 17', [0.1699144, -0.2033095, 1.0]], ['2, k, 18', [0.1195345, -0.5776363, 1.0]], ['2, k, 19', [0.1039263, -0.6471622, 1.0]], ['2, k, 20', [-0.0008289838, 0.4081015, 1.0]], ['2, k, 21', [-0.04373294, 0.5407161, 1.0]], ['2, k, 22', [-0.07801133, 0.4108114, 1.0]], ['2, k, 23', [0.23761, -0.1242872, 1.0]], ['2, k, 24', [0.265408, -0.03136332, 1.0]]]
[['2, k, 0', [0.026173, -0.06375501, 1.0]], ['2, k, 1', [0.009973789, 0.2089361, 1.0]], ['2, k, 2', [-0.003132216, 0.4728233, 1.0]], ['2, k, 3', [0.004771372, 0.6150624, 1.0]], ['2, k, 4', [-0.1652638, 0.4040054, 1.0]], ['2, k, 5', [-0.220255, 0.1499242, 1.0]], ['2, k, 6', [-0.158337, 0.4290981, 1.0]], ['2, k, 7', [-0.1157107, 0.475009, 1.0]], ['2, k, 8', [0.1891131, 0.3771863, 1.0]], ['2, k, 9', [0.2563197, 0.1591713, 1.0]], ['2, k, 10', [0.252849, -0.03881174, 1.0]], ['2, k, 11', [0.2369466, -0.05681089, 1.0]], ['2, k, 12', [-0.05576922, -0.06498802, 1.0]], ['2, k, 13', [-0.1052181, -0.1938027, 1.0]], ['2, k, 14', [-0.08134869, -0.5894496, 1.0]], ['2, k, 15', [-0.07765475, -0.6510978, 1.0]], ['2, k, 16', [0.107488, -0.06065788, 1.0]], ['2, k, 17', [0.1699936, -0.2030178, 1.0]], ['2, k, 18', [0.1195805, -0.5776614, 1.0]], ['2, k, 19', [0.1039586, -0.6471573, 1.0]], ['2, k, 20', [-0.0001127306, 0.4079544, 1.0]], ['2, k, 21', [-0.04203543, 0.5394624, 1.0]], ['2, k, 22', [-0.07734425, 0.4115959, 1.0]], ['2, k, 23', [0.2378754, -0.1235766, 1.0]], ['2, k, 24', [0.185704, -0.06104037, 1.0]]]
[['2, k, 0', [0.02605976, -0.06362681, 1.0]], ['2, k, 1', [0.009909016, 0.2090492, 1.0]], ['2, k, 2', [-0.003384125, 0.4729562, 1.0]], ['2, k, 3', [0.004729891, 0.6150591, 1.0]], ['2, k, 4', [-0.1652993, 0.4041126, 1.0]], ['2, k, 5', [-0.220269, 0.1498521, 1.0]], ['2, k, 6', [-0.1582333, 0.428937, 1.0]], ['2, k, 7', [-0.1162042, 0.4741937, 1.0]], ['2, k, 8', [0.1891665, 0.3771982, 1.0]], ['2, k, 9', [0.2563856, 0.1595121, 1.0]], ['2, k, 10', [0.2549885, -0.03953598, 1.0]], ['2, k, 11', [0.2368999, -0.0578954, 1.0]], ['2, k, 12', [-0.05609777, -0.06473751, 1.0]], ['2, k, 13', [-0.1052508, -0.1936496, 1.0]], ['2, k, 14', [-0.08133823, -0.5894331, 1.0]], ['2, k, 15', [-0.07771389, -0.6510489, 1.0]], ['2, k, 16', [0.1074685, -0.06055858, 1.0]], ['2, k, 17', [0.1699865, -0.2030101, 1.0]], ['2, k, 18', [0.1196076, -0.5776367, 1.0]], ['2, k, 19', [0.1038682, -0.6471469, 1.0]], ['2, k, 20', [-0.000287242, 0.4080903, 1.0]], ['2, k, 21', [-0.04165837, 0.5390217, 1.0]], ['2, k, 22', [-0.07747816, 0.4111117, 1.0]], ['2, k, 23', [0.237994, -0.1250669, 1.0]], ['2, k, 24', [0.2670142, -0.02768615, 1.0]]]
[['2, k, 0', [0.02393921, -0.0640192, 1.0]], ['2, k, 1', [0.009832445, 0.2089759, 1.0]], ['2, k, 2', [-0.002971736, 0.4727868, 1.0]], ['2, k, 3', [0.004699842, 0.6150692, 1.0]], ['2, k, 4', [-0.1654494, 0.4041868, 1.0]], ['2, k, 5', [-0.2201596, 0.1487632, 1.0]], ['2, k, 6', [-0.1581182, 0.4281356, 1.0]], ['2, k, 7', [-0.1151985, 0.4726228, 1.0]], ['2, k, 8', [0.1889524, 0.3774757, 1.0]], ['2, k, 9', [0.2563266, 0.1592837, 1.0]], ['2, k, 10', [0.2555087, -0.03948208, 1.0]], ['2, k, 11', [0.2398855, -0.05635136, 1.0]], ['2, k, 12', [-0.05801915, -0.0649009, 1.0]], ['2, k, 13', [-0.1052225, -0.1935439, 1.0]], ['2, k, 14', [-0.08126607, -0.5891816, 1.0]], ['2, k, 15', [-0.07767275, -0.6510041, 1.0]], ['2, k, 16', [0.1051388, -0.06118787, 1.0]], ['2, k, 17', [0.1699695, -0.2029462, 1.0]], ['2, k, 18', [0.1196371, -0.5777, 1.0]], ['2, k, 19', [0.103761, -0.6471388, 1.0]], ['2, k, 20', [-7.715511e-05, 0.4079795, 1.0]], ['2, k, 21', [-0.04268926, 0.5385117, 1.0]], ['2, k, 22', [-0.07801898, 0.4113118, 1.0]], ['2, k, 23', [0.2381288, -0.1251378, 1.0]], ['2, k, 24', [0.2656205, -0.03301102, 1.0]]]
[['2, k, 0', [0.02368644, -0.06391104, 1.0]], ['2, k, 1', [0.009757825, 0.2090072, 1.0]], ['2, k, 2', [-0.003001034, 0.4727864, 1.0]], ['2, k, 3', [0.004662418, 0.6150367, 1.0]], ['2, k, 4', [-0.1653268, 0.4043165, 1.0]], ['2, k, 5', [-0.2201187, 0.1485441, 1.0]], ['2, k, 6', [-0.1582449, 0.4278708, 1.0]], ['2, k, 7', [-0.114523, 0.4722515, 1.0]], ['2, k, 8', [0.1887903, 0.3776067, 1.0]], ['2, k, 9', [0.2561173, 0.1594117, 1.0]], ['2, k, 10', [0.2563726, -0.03912214, 1.0]], ['2, k, 11', [0.2386228, -0.05744209, 1.0]], ['2, k, 12', [-0.0584713, -0.06471809, 1.0]], ['2, k, 13', [-0.1052592, -0.1934155, 1.0]], ['2, k, 14', [-0.081291, -0.5888854, 1.0]], ['2, k, 15', [-0.07765933, -0.6509514, 1.0]], ['2, k, 16', [0.1050137, -0.06112266, 1.0]], ['2, k, 17', [0.1699311, -0.2029543, 1.0]], ['2, k, 18', [0.1196474, -0.5776664, 1.0]], ['2, k, 19', [0.1037655, -0.6470898, 1.0]], ['2, k, 20', [-0.0001007327, 0.4079857, 1.0]], ['2, k, 21', [-0.0425382, 0.539378, 1.0]], ['2, k, 22', [-0.0789469, 0.4109069, 1.0]], ['2, k, 23', [0.2386682, -0.1254212, 1.0]], ['2, k, 24', [0.2665286, -0.03173956, 1.0]]]
[['2, k, 0', [0.02367153, -0.06372529, 1.0]], ['2, k, 1', [0.009881005, 0.2090111, 1.0]], ['2, k, 2', [-0.002554365, 0.472475, 1.0]], ['2, k, 3', [0.004665245, 0.6150331, 1.0]], ['2, k, 4', [-0.1651739, 0.4044919, 1.0]], ['2, k, 5', [-0.2207157, 0.1611976, 1.0]], ['2, k, 6', [-0.1560657, 0.4386294, 1.0]], ['2, k, 7', [-0.1167545, 0.4777975, 1.0]], ['2, k, 8', [0.1887914, 0.3776157, 1.0]], ['2, k, 9', [0.2560915, 0.1594178, 1.0]], ['2, k, 10', [0.2564542, -0.03908932, 1.0]], ['2, k, 11', [0.2383084, -0.0592577, 1.0]], ['2, k, 12', [-0.05859292, -0.06447668, 1.0]], ['2, k, 13', [-0.1053222, -0.193793, 1.0]], ['2, k, 14', [-0.08123211, -0.5890644, 1.0]], ['2, k, 15', [-0.07757548, -0.6510669, 1.0]], ['2, k, 16', [0.1050915, -0.060951, 1.0]], ['2, k, 17', [0.1699141, -0.2029521, 1.0]], ['2, k, 18', [0.1197552, -0.5775396, 1.0]], ['2, k, 19', [0.103767, -0.6470944, 1.0]], ['2, k, 20', [0.0002741098, 0.4077904, 1.0]], ['2, k, 21', [-0.04353395, 0.5398511, 1.0]], ['2, k, 22', [-0.0702111, 0.4093283, 1.0]], ['2, k, 23', [0.2403888, -0.1274563, 1.0]], ['2, k, 24', [0.2659482, -0.03228121, 1.0]]]
[['2, k, 0', [0.02345816, -0.0634203, 1.0]], ['2, k, 1', [0.009755851, 0.2091216, 1.0]], ['2, k, 2', [-0.002714501, 0.4724917, 1.0]], ['2, k, 3', [0.00466825, 0.6150379, 1.0]], ['2, k, 4', [-0.1668484, 0.4093174, 1.0]], ['2, k, 5', [-0.2206172, 0.1543619, 1.0]], ['2, k, 6', [-0.1571286, 0.4323802, 1.0]], ['2, k, 7', [-0.116317, 0.4763703, 1.0]], ['2, k, 8', [0.1888624, 0.3775893, 1.0]], ['2, k, 9', [0.2562117, 0.1580292, 1.0]], ['2, k, 10', [0.2567435, -0.03912291, 1.0]], ['2, k, 11', [0.2408706, -0.05821035, 1.0]], ['2, k, 12', [-0.05881389, -0.06399868, 1.0]], ['2, k, 13', [-0.1052952, -0.1936226, 1.0]], ['2, k, 14', [-0.08129763, -0.5890231, 1.0]], ['2, k, 15', [-0.07764763, -0.6508841, 1.0]], ['2, k, 16', [0.1049004, -0.06077716, 1.0]], ['2, k, 17', [0.1697549, -0.203215, 1.0]], ['2, k, 18', [0.1197111, -0.5774949, 1.0]], ['2, k, 19', [0.1037963, -0.6471071, 1.0]], ['2, k, 20', [0.0001531027, 0.4078283, 1.0]], ['2, k, 21', [-0.04246063, 0.5398504, 1.0]], ['2, k, 22', [-0.07795717, 0.4103335, 1.0]], ['2, k, 23', [0.2371155, -0.126067, 1.0]], ['2, k, 24', [0.2790465, -0.07084064, 1.0]]]
