[['2, k, 0', [-0.118302, -0.257216, 1.0]], ['2, k, 1', [-0.111585, 0.077875, 1.0]], ['2, k, 2', [-0.104312, 0.403458, 1.0]], ['2, k, 3', [-0.0615913, 0.548578, 1.0]], ['2, k, 4', [-0.283593, 0.299598, 1.0]], ['2, k, 5', [-0.355841, 0.00795838, 1.0]], ['2, k, 6', [-0.387225, -0.230278, 1.0]], ['2, k, 7', [-0.381855, -0.287889, 1.0]], ['2, k, 8', [0.0716312, 0.307277, 1.0]], ['2, k, 9', [0.125281, 0.0519419, 1.0]], ['2, k, 10', [0.0779096, 0.161601, 1.0]], ['2, k, 11', [0.0647477, 0.173457, 1.0]], ['2, k, 12', [-0.197576, -0.255039, 1.0]], ['2, k, 13', [-0.262799, -0.653015, 1.0]], ['2, k, 14', [-0.328317, -1.03122, 1.0]], ['2, k, 15', [-0.355225, -1.09082, 1.0]], ['2, k, 16', [-0.0353928, -0.251476, 1.0]], ['2, k, 17', [0.0448966, -0.637202, 1.0]], ['2, k, 18', [0.0822789, -1.01011, 1.0]], ['2, k, 19', [0.0933838, -1.0791, 1.0]], ['2, k, 20', [-0.106231, 0.323462, 1.0]], ['2, k, 21', [-0.385128, -0.342586, 1.0]], ['2, k, 22', [-0.358445, -0.28492, 1.0]], ['2, k, 23', [0.0522126, 0.189037, 1.0]], ['2, k, 24', [0.0313298, 0.201259, 1.0]]]
[['2, k, 0', [-0.0578669, -0.247389, 1.0]], ['2, k, 1', [-0.0885598, 0.0752741, 1.0]], ['2, k, 2', [-0.111749, 0.388614, 1.0]], ['2, k, 3', [-0.107786, 0.523255, 1.0]], ['2, k, 4', [-0.287306, 0.279516, 1.0]], ['2, k, 5', [-0.365383, 0.0310913, 1.0]], ['2, k, 6', [-0.433997, -0.164653, 1.0]], ['2, k, 7', [-0.464852, -0.232982, 1.0]], ['2, k, 8', [0.0735258, 0.296925, 1.0]], ['2, k, 9', [0.187026, 0.0565714, 1.0]], ['2, k, 10', [0.27266, 0.0320176, 1.0]], ['2, k, 11', [0.305557, 0.05832, 1.0]], ['2, k, 12', [-0.138619, -0.252728, 1.0]], ['2, k, 13', [-0.234847, -0.632307, 1.0]], ['2, k, 14', [-0.325858, -1.02154, 1.0]], ['2, k, 15', [-0.355527, -1.08553, 1.0]], ['2, k, 16', [0.0249988, -0.234459, 1.0]], ['2, k, 17', [0.0801321, -0.620541, 1.0]], ['2, k, 18', [0.0819576, -1.00871, 1.0]], ['2, k, 19', [0.0920554, -1.07321, 1.0]], ['2, k, 20', [-0.107697, 0.311548, 1.0]], ['2, k, 21', [-0.497143, -0.276061, 1.0]], ['2, k, 22', [-0.430099, -0.240365, 1.0]], ['2, k, 23', [0.343719, 0.09356, 1.0]], ['2, k, 24', [0.339057, 0.0415942, 1.0]]]
[['2, k, 0', [-0.0495705, -0.247686, 1.0]], ['2, k, 1', [-0.0828614, 0.0748128, 1.0]], ['2, k, 2', [-0.110542, 0.38832, 1.0]], ['2, k, 3', [-0.107619, 0.523332, 1.0]], ['2, k, 4', [-0.282937, 0.275248, 1.0]], ['2, k, 5', [-0.360342, 0.0287864, 1.0]], ['2, k, 6', [-0.427125, -0.167586, 1.0]], ['2, k, 7', [-0.455746, -0.234433, 1.0]], ['2, k, 8', [0.0754077, 0.297317, 1.0]], ['2, k, 9', [0.192784, 0.0579762, 1.0]], ['2, k, 10', [0.270324, 0.0257847, 1.0]], ['2, k, 11', [0.311547, 0.0644981, 1.0]], ['2, k, 12', [-0.130823, -0.254134, 1.0]], ['2, k, 13', [-0.227826, -0.636004, 1.0]], ['2, k, 14', [-0.324759, -1.02283, 1.0]], ['2, k, 15', [-0.354807, -1.08681, 1.0]], ['2, k, 16', [0.0334605, -0.233631, 1.0]], ['2, k, 17', [0.0894394, -0.618826, 1.0]], ['2, k, 18', [0.0834112, -1.0074, 1.0]], ['2, k, 19', [0.0924004, -1.07293, 1.0]], ['2, k, 20', [-0.105047, 0.311161, 1.0]], ['2, k, 21', [-0.494262, -0.280465, 1.0]], ['2, k, 22', [-0.452902, -0.281431, 1.0]], ['2, k, 23', [0.363292, 0.0994113, 1.0]], ['2, k, 24', [0.337928, 0.0396204, 1.0]]]
[['2, k, 0', [-0.0400298, -0.248149, 1.0]], ['2, k, 1', [-0.0778794, 0.0741385, 1.0]], ['2, k, 2', [-0.109743, 0.387872, 1.0]], ['2, k, 3', [-0.107418, 0.522777, 1.0]], ['2, k, 4', [-0.279103, 0.271394, 1.0]], ['2, k, 5', [-0.355818, 0.0237966, 1.0]], ['2, k, 6', [-0.421422, -0.172121, 1.0]], ['2, k, 7', [-0.445891, -0.236175, 1.0]], ['2, k, 8', [0.0770091, 0.297752, 1.0]], ['2, k, 9', [0.199425, 0.0588883, 1.0]], ['2, k, 10', [0.289656, 0.039633, 1.0]], ['2, k, 11', [0.320972, 0.07044, 1.0]], ['2, k, 12', [-0.121169, -0.255972, 1.0]], ['2, k, 13', [-0.222438, -0.639196, 1.0]], ['2, k, 14', [-0.324531, -1.02442, 1.0]], ['2, k, 15', [-0.354611, -1.08663, 1.0]], ['2, k, 16', [0.0425695, -0.232739, 1.0]], ['2, k, 17', [0.0951056, -0.617476, 1.0]], ['2, k, 18', [0.0847846, -1.00906, 1.0]], ['2, k, 19', [0.0927647, -1.07274, 1.0]], ['2, k, 20', [-0.103171, 0.310588, 1.0]], ['2, k, 21', [-0.472474, -0.277278, 1.0]], ['2, k, 22', [-0.427269, -0.258624, 1.0]], ['2, k, 23', [0.362467, 0.111663, 1.0]], ['2, k, 24', [0.352135, 0.0511549, 1.0]]]
[['2, k, 0', [-0.0342034, -0.248728, 1.0]], ['2, k, 1', [-0.0742272, 0.073419, 1.0]], ['2, k, 2', [-0.108748, 0.387224, 1.0]], ['2, k, 3', [-0.107276, 0.522061, 1.0]], ['2, k, 4', [-0.275641, 0.267351, 1.0]], ['2, k, 5', [-0.352381, 0.0199851, 1.0]], ['2, k, 6', [-0.415374, -0.175334, 1.0]], ['2, k, 7', [-0.440249, -0.238076, 1.0]], ['2, k, 8', [0.0785158, 0.297937, 1.0]], ['2, k, 9', [0.205602, 0.0623534, 1.0]], ['2, k, 10', [0.289069, 0.0386952, 1.0]], ['2, k, 11', [0.329672, 0.0770375, 1.0]], ['2, k, 12', [-0.115334, -0.257756, 1.0]], ['2, k, 13', [-0.218353, -0.639807, 1.0]], ['2, k, 14', [-0.324384, -1.02558, 1.0]], ['2, k, 15', [-0.353819, -1.08668, 1.0]], ['2, k, 16', [0.048207, -0.232219, 1.0]], ['2, k, 17', [0.0985613, -0.61569, 1.0]], ['2, k, 18', [0.0867654, -1.01045, 1.0]], ['2, k, 19', [0.0931846, -1.07236, 1.0]], ['2, k, 20', [-0.101395, 0.309898, 1.0]], ['2, k, 21', [-0.467988, -0.27568, 1.0]], ['2, k, 22', [-0.419303, -0.26496, 1.0]], ['2, k, 23', [0.371546, 0.11856, 1.0]], ['2, k, 24', [0.361916, 0.0574677, 1.0]]]
[['2, k, 0', [-0.0282419, -0.249055, 1.0]], ['2, k, 1', [-0.070413, 0.0724733, 1.0]], ['2, k, 2', [-0.107, 0.385734, 1.0]], ['2, k, 3', [-0.10705, 0.520122, 1.0]], ['2, k, 4', [-0.273984, 0.265481, 1.0]], ['2, k, 5', [-0.347898, 0.019243, 1.0]], ['2, k, 6', [-0.409165, -0.175944, 1.0]], ['2, k, 7', [-0.432566, -0.237613, 1.0]], ['2, k, 8', [0.0803601, 0.298411, 1.0]], ['2, k, 9', [0.216886, 0.100545, 1.0]], ['2, k, 10', [0.307051, 0.0615091, 1.0]], ['2, k, 11', [0.333146, 0.0779434, 1.0]], ['2, k, 12', [-0.109164, -0.258807, 1.0]], ['2, k, 13', [-0.214531, -0.639657, 1.0]], ['2, k, 14', [-0.323692, -1.02564, 1.0]], ['2, k, 15', [-0.35434, -1.08658, 1.0]], ['2, k, 16', [0.0536638, -0.231834, 1.0]], ['2, k, 17', [0.103714, -0.615905, 1.0]], ['2, k, 18', [0.0888886, -1.01003, 1.0]], ['2, k, 19', [0.0934518, -1.07245, 1.0]], ['2, k, 20', [-0.0990219, 0.308608, 1.0]], ['2, k, 21', [-0.451031, -0.278268, 1.0]], ['2, k, 22', [-0.411926, -0.260091, 1.0]], ['2, k, 23', [0.385468, 0.116822, 1.0]], ['2, k, 24', [0.366563, 0.0610592, 1.0]]]
[['2, k, 0', [-0.022799, -0.248851, 1.0]], ['2, k, 1', [-0.0673999, 0.0718403, 1.0]], ['2, k, 2', [-0.105713, 0.384526, 1.0]], ['2, k, 3', [-0.107144, 0.519015, 1.0]], ['2, k, 4', [-0.271667, 0.262934, 1.0]], ['2, k, 5', [-0.343142, 0.0160092, 1.0]], ['2, k, 6', [-0.404876, -0.178639, 1.0]], ['2, k, 7', [-0.427659, -0.239223, 1.0]], ['2, k, 8', [0.0818628, 0.298824, 1.0]], ['2, k, 9', [0.225928, 0.0814102, 1.0]], ['2, k, 10', [0.307782, 0.0619762, 1.0]], ['2, k, 11', [0.340234, 0.0854489, 1.0]], ['2, k, 12', [-0.104059, -0.259351, 1.0]], ['2, k, 13', [-0.211126, -0.646448, 1.0]], ['2, k, 14', [-0.323079, -1.02786, 1.0]], ['2, k, 15', [-0.354345, -1.08662, 1.0]], ['2, k, 16', [0.0592236, -0.230855, 1.0]], ['2, k, 17', [0.108898, -0.61405, 1.0]], ['2, k, 18', [0.0898674, -1.01146, 1.0]], ['2, k, 19', [0.0937595, -1.07234, 1.0]], ['2, k, 20', [-0.0974047, 0.307679, 1.0]], ['2, k, 21', [-0.457272, -0.276784, 1.0]], ['2, k, 22', [-0.410403, -0.269109, 1.0]], ['2, k, 23', [0.387123, 0.125556, 1.0]], ['2, k, 24', [0.371002, 0.0644971, 1.0]]]
[['2, k, 0', [-0.0187498, -0.2488, 1.0]], ['2, k, 1', [-0.0644962, 0.0709278, 1.0]], ['2, k, 2', [-0.104119, 0.382702, 1.0]], ['2, k, 3', [-0.107145, 0.516807, 1.0]], ['2, k, 4', [-0.270181, 0.261182, 1.0]], ['2, k, 5', [-0.340818, 0.0141776, 1.0]], ['2, k, 6', [-0.400872, -0.180666, 1.0]], ['2, k, 7', [-0.423836, -0.240293, 1.0]], ['2, k, 8', [0.0838775, 0.29862, 1.0]], ['2, k, 9', [0.22819, 0.0804332, 1.0]], ['2, k, 10', [0.300907, 0.0478898, 1.0]], ['2, k, 11', [0.34232, 0.0868913, 1.0]], ['2, k, 12', [-0.0998828, -0.259794, 1.0]], ['2, k, 13', [-0.208973, -0.648549, 1.0]], ['2, k, 14', [-0.32299, -1.02754, 1.0]], ['2, k, 15', [-0.354439, -1.08675, 1.0]], ['2, k, 16', [0.0629938, -0.230361, 1.0]], ['2, k, 17', [0.116939, -0.617587, 1.0]], ['2, k, 18', [0.0946545, -1.01038, 1.0]], ['2, k, 19', [0.0939305, -1.0722, 1.0]], ['2, k, 20', [-0.0955239, 0.30626, 1.0]], ['2, k, 21', [-0.459217, -0.275838, 1.0]], ['2, k, 22', [-0.40548, -0.268951, 1.0]], ['2, k, 23', [0.383448, 0.130614, 1.0]], ['2, k, 24', [0.373162, 0.0670178, 1.0]]]
[['2, k, 0', [-0.0161927, -0.247965, 1.0]], ['2, k, 1', [-0.0625098, 0.0704611, 1.0]], ['2, k, 2', [-0.102224, 0.380675, 1.0]], ['2, k, 3', [-0.106728, 0.51466, 1.0]], ['2, k, 4', [-0.269192, 0.260009, 1.0]], ['2, k, 5', [-0.338226, 0.012201, 1.0]], ['2, k, 6', [-0.398575, -0.182536, 1.0]], ['2, k, 7', [-0.418307, -0.241476, 1.0]], ['2, k, 8', [0.0863509, 0.298206, 1.0]], ['2, k, 9', [0.236804, 0.0819506, 1.0]], ['2, k, 10', [0.311375, 0.0613436, 1.0]], ['2, k, 11', [0.346222, 0.091087, 1.0]], ['2, k, 12', [-0.097532, -0.259335, 1.0]], ['2, k, 13', [-0.204407, -0.643744, 1.0]], ['2, k, 14', [-0.321363, -1.02579, 1.0]], ['2, k, 15', [-0.354561, -1.08591, 1.0]], ['2, k, 16', [0.0656604, -0.229141, 1.0]], ['2, k, 17', [0.12055, -0.620904, 1.0]], ['2, k, 18', [0.0950802, -1.00987, 1.0]], ['2, k, 19', [0.0942032, -1.07195, 1.0]], ['2, k, 20', [-0.0936114, 0.304867, 1.0]], ['2, k, 21', [-0.452733, -0.277638, 1.0]], ['2, k, 22', [-0.39677, -0.268662, 1.0]], ['2, k, 23', [0.387368, 0.137695, 1.0]], ['2, k, 24', [0.373502, 0.0663461, 1.0]]]
[['2, k, 0', [-0.0136422, -0.246966, 1.0]], ['2, k, 1', [-0.0608105, 0.0700361, 1.0]], ['2, k, 2', [-0.101461, 0.379269, 1.0]], ['2, k, 3', [-0.105881, 0.512392, 1.0]], ['2, k, 4', [-0.267671, 0.258056, 1.0]], ['2, k, 5', [-0.33702, 0.0112411, 1.0]], ['2, k, 6', [-0.397085, -0.183606, 1.0]], ['2, k, 7', [-0.413918, -0.241986, 1.0]], ['2, k, 8', [0.0882717, 0.297355, 1.0]], ['2, k, 9', [0.239079, 0.0818462, 1.0]], ['2, k, 10', [0.309174, 0.0548544, 1.0]], ['2, k, 11', [0.347885, 0.0920293, 1.0]], ['2, k, 12', [-0.0958051, -0.258643, 1.0]], ['2, k, 13', [-0.202319, -0.641415, 1.0]], ['2, k, 14', [-0.320711, -1.02676, 1.0]], ['2, k, 15', [-0.354619, -1.08579, 1.0]], ['2, k, 16', [0.0689741, -0.227864, 1.0]], ['2, k, 17', [0.124238, -0.624988, 1.0]], ['2, k, 18', [0.0952148, -1.00999, 1.0]], ['2, k, 19', [0.0945441, -1.0723, 1.0]], ['2, k, 20', [-0.0926809, 0.303915, 1.0]], ['2, k, 21', [-0.436791, -0.278507, 1.0]], ['2, k, 22', [-0.392805, -0.269629, 1.0]], ['2, k, 23', [0.401247, 0.134478, 1.0]], ['2, k, 24', [0.370154, 0.0633818, 1.0]]]
[['2, k, 0', [-0.0136333, -0.245736, 1.0]], ['2, k, 1', [-0.0598275, 0.069682, 1.0]], ['2, k, 2', [-0.0999729, 0.376977, 1.0]], ['2, k, 3', [-0.105699, 0.50922, 1.0]], ['2, k, 4', [-0.267223, 0.257315, 1.0]], ['2, k, 5', [-0.335479, 0.00963373, 1.0]], ['2, k, 6', [-0.395812, -0.18518, 1.0]], ['2, k, 7', [-0.411914, -0.242632, 1.0]], ['2, k, 8', [0.089604, 0.295804, 1.0]], ['2, k, 9', [0.240799, 0.0822847, 1.0]], ['2, k, 10', [0.332707, 0.0566461, 1.0]], ['2, k, 11', [0.350058, 0.0920921, 1.0]], ['2, k, 12', [-0.09584, -0.25714, 1.0]], ['2, k, 13', [-0.201588, -0.638588, 1.0]], ['2, k, 14', [-0.320327, -1.02658, 1.0]], ['2, k, 15', [-0.353959, -1.08615, 1.0]], ['2, k, 16', [0.0690127, -0.226986, 1.0]], ['2, k, 17', [0.124501, -0.623414, 1.0]], ['2, k, 18', [0.0955988, -1.00981, 1.0]], ['2, k, 19', [0.0947102, -1.0725, 1.0]], ['2, k, 20', [-0.0912593, 0.302337, 1.0]], ['2, k, 21', [-0.426549, -0.282657, 1.0]], ['2, k, 22', [-0.389158, -0.268245, 1.0]], ['2, k, 23', [0.4044, 0.135425, 1.0]], ['2, k, 24', [0.376074, 0.068571, 1.0]]]
[['2, k, 0', [-0.0155836, -0.244482, 1.0]], ['2, k, 1', [-0.059425, 0.0691571, 1.0]], ['2, k, 2', [-0.0987868, 0.374399, 1.0]], ['2, k, 3', [-0.105099, 0.506725, 1.0]], ['2, k, 4', [-0.266853, 0.256844, 1.0]], ['2, k, 5', [-0.33491, 0.00896878, 1.0]], ['2, k, 6', [-0.3954, -0.186012, 1.0]], ['2, k, 7', [-0.415845, -0.243924, 1.0]], ['2, k, 8', [0.0907616, 0.294075, 1.0]], ['2, k, 9', [0.244966, 0.0824843, 1.0]], ['2, k, 10', [0.331596, 0.0565843, 1.0]], ['2, k, 11', [0.350491, 0.0924178, 1.0]], ['2, k, 12', [-0.0977711, -0.254949, 1.0]], ['2, k, 13', [-0.203217, -0.636865, 1.0]], ['2, k, 14', [-0.318757, -1.02576, 1.0]], ['2, k, 15', [-0.353897, -1.08605, 1.0]], ['2, k, 16', [0.067085, -0.226647, 1.0]], ['2, k, 17', [0.123943, -0.621921, 1.0]], ['2, k, 18', [0.0957437, -1.00991, 1.0]], ['2, k, 19', [0.0949844, -1.07268, 1.0]], ['2, k, 20', [-0.0901768, 0.300451, 1.0]], ['2, k, 21', [-0.418429, -0.289164, 1.0]], ['2, k, 22', [-0.385148, -0.258077, 1.0]], ['2, k, 23', [0.397494, 0.140019, 1.0]], ['2, k, 24', [0.377025, 0.0690825, 1.0]]]
[['2, k, 0', [-0.0178209, -0.243182, 1.0]], ['2, k, 1', [-0.0595956, 0.0689284, 1.0]], ['2, k, 2', [-0.0984635, 0.372585, 1.0]], ['2, k, 3', [-0.104109, 0.50538, 1.0]], ['2, k, 4', [-0.266524, 0.256448, 1.0]], ['2, k, 5', [-0.33487, 0.00834172, 1.0]], ['2, k, 6', [-0.395749, -0.186715, 1.0]], ['2, k, 7', [-0.41598, -0.243926, 1.0]], ['2, k, 8', [0.0916034, 0.292757, 1.0]], ['2, k, 9', [0.245634, 0.0820375, 1.0]], ['2, k, 10', [0.334813, 0.0558625, 1.0]], ['2, k, 11', [0.351034, 0.092324, 1.0]], ['2, k, 12', [-0.0999284, -0.252702, 1.0]], ['2, k, 13', [-0.206309, -0.637958, 1.0]], ['2, k, 14', [-0.318142, -1.02405, 1.0]], ['2, k, 15', [-0.355215, -1.08557, 1.0]], ['2, k, 16', [0.0647692, -0.226448, 1.0]], ['2, k, 17', [0.123249, -0.621729, 1.0]], ['2, k, 18', [0.0963144, -1.00958, 1.0]], ['2, k, 19', [0.0951993, -1.07347, 1.0]], ['2, k, 20', [-0.0898153, 0.299043, 1.0]], ['2, k, 21', [-0.425252, -0.285361, 1.0]], ['2, k, 22', [-0.390993, -0.261167, 1.0]], ['2, k, 23', [0.403953, 0.136827, 1.0]], ['2, k, 24', [0.374881, 0.067696, 1.0]]]
[['2, k, 0', [-0.0208235, -0.242325, 1.0]], ['2, k, 1', [-0.0599322, 0.0686821, 1.0]], ['2, k, 2', [-0.097627, 0.371101, 1.0]], ['2, k, 3', [-0.102968, 0.503758, 1.0]], ['2, k, 4', [-0.266409, 0.256209, 1.0]], ['2, k, 5', [-0.335817, 0.00714621, 1.0]], ['2, k, 6', [-0.39668, -0.188614, 1.0]], ['2, k, 7', [-0.422355, -0.24456, 1.0]], ['2, k, 8', [0.0921072, 0.291841, 1.0]], ['2, k, 9', [0.246379, 0.0811048, 1.0]], ['2, k, 10', [0.333397, 0.0559605, 1.0]], ['2, k, 11', [0.35016, 0.0905911, 1.0]], ['2, k, 12', [-0.103924, -0.251089, 1.0]], ['2, k, 13', [-0.211079, -0.641988, 1.0]], ['2, k, 14', [-0.318696, -1.02283, 1.0]], ['2, k, 15', [-0.356401, -1.08564, 1.0]], ['2, k, 16', [0.0627122, -0.226256, 1.0]], ['2, k, 17', [0.122186, -0.620654, 1.0]], ['2, k, 18', [0.0966032, -1.00965, 1.0]], ['2, k, 19', [0.0953177, -1.07364, 1.0]], ['2, k, 20', [-0.0892284, 0.29778, 1.0]], ['2, k, 21', [-0.422835, -0.289912, 1.0]], ['2, k, 22', [-0.396102, -0.26408, 1.0]], ['2, k, 23', [0.397325, 0.13656, 1.0]], ['2, k, 24', [0.375687, 0.0691211, 1.0]]]
[['2, k, 0', [-0.0237104, -0.24168, 1.0]], ['2, k, 1', [-0.0604922, 0.0684929, 1.0]], ['2, k, 2', [-0.0971458, 0.370337, 1.0]], ['2, k, 3', [-0.102173, 0.502192, 1.0]], ['2, k, 4', [-0.266326, 0.256066, 1.0]], ['2, k, 5', [-0.337276, 0.00682571, 1.0]], ['2, k, 6', [-0.39882, -0.189296, 1.0]], ['2, k, 7', [-0.425782, -0.243594, 1.0]], ['2, k, 8', [0.0924053, 0.290956, 1.0]], ['2, k, 9', [0.247281, 0.0794366, 1.0]], ['2, k, 10', [0.329196, 0.0448061, 1.0]], ['2, k, 11', [0.350337, 0.0886326, 1.0]], ['2, k, 12', [-0.107145, -0.250173, 1.0]], ['2, k, 13', [-0.216507, -0.645751, 1.0]], ['2, k, 14', [-0.319247, -1.01891, 1.0]], ['2, k, 15', [-0.356385, -1.08551, 1.0]], ['2, k, 16', [0.0603057, -0.225937, 1.0]], ['2, k, 17', [0.120259, -0.61894, 1.0]], ['2, k, 18', [0.0969921, -1.00999, 1.0]], ['2, k, 19', [0.0954174, -1.07373, 1.0]], ['2, k, 20', [-0.088932, 0.29709, 1.0]], ['2, k, 21', [-0.426183, -0.289303, 1.0]], ['2, k, 22', [-0.397988, -0.265489, 1.0]], ['2, k, 23', [0.392141, 0.136507, 1.0]], ['2, k, 24', [0.38106, 0.0731139, 1.0]]]
[['2, k, 0', [-0.0269889, -0.241097, 1.0]], ['2, k, 1', [-0.0613505, 0.0684706, 1.0]], ['2, k, 2', [-0.0968542, 0.370006, 1.0]], ['2, k, 3', [-0.1016, 0.501625, 1.0]], ['2, k, 4', [-0.266283, 0.25611, 1.0]], ['2, k, 5', [-0.340434, 0.00834312, 1.0]], ['2, k, 6', [-0.402829, -0.188387, 1.0]], ['2, k, 7', [-0.431041, -0.240143, 1.0]], ['2, k, 8', [0.0925158, 0.290545, 1.0]], ['2, k, 9', [0.247416, 0.0770564, 1.0]], ['2, k, 10', [0.329777, 0.0482103, 1.0]], ['2, k, 11', [0.350042, 0.0877112, 1.0]], ['2, k, 12', [-0.110992, -0.249415, 1.0]], ['2, k, 13', [-0.218347, -0.646006, 1.0]], ['2, k, 14', [-0.319255, -1.01886, 1.0]], ['2, k, 15', [-0.356555, -1.08807, 1.0]], ['2, k, 16', [0.05769, -0.225549, 1.0]], ['2, k, 17', [0.117064, -0.619696, 1.0]], ['2, k, 18', [0.097316, -1.00963, 1.0]], ['2, k, 19', [0.0954692, -1.07381, 1.0]], ['2, k, 20', [-0.0888247, 0.296754, 1.0]], ['2, k, 21', [-0.428263, -0.287866, 1.0]], ['2, k, 22', [-0.405544, -0.2622, 1.0]], ['2, k, 23', [0.39299, 0.134214, 1.0]], ['2, k, 24', [0.382554, 0.0693636, 1.0]]]
[['2, k, 0', [-0.0320288, -0.24018, 1.0]], ['2, k, 1', [-0.0632228, 0.0687829, 1.0]], ['2, k, 2', [-0.0969106, 0.370015, 1.0]], ['2, k, 3', [-0.10081, 0.501956, 1.0]], ['2, k, 4', [-0.267766, 0.257817, 1.0]], ['2, k, 5', [-0.346091, 0.0134356, 1.0]], ['2, k, 6', [-0.409127, -0.183756, 1.0]], ['2, k, 7', [-0.435821, -0.234847, 1.0]], ['2, k, 8', [0.092561, 0.290344, 1.0]], ['2, k, 9', [0.247252, 0.0746131, 1.0]], ['2, k, 10', [0.327576, 0.0433352, 1.0]], ['2, k, 11', [0.351691, 0.0875617, 1.0]], ['2, k, 12', [-0.116125, -0.248077, 1.0]], ['2, k, 13', [-0.221916, -0.645321, 1.0]], ['2, k, 14', [-0.319532, -1.01905, 1.0]], ['2, k, 15', [-0.355421, -1.08786, 1.0]], ['2, k, 16', [0.0528152, -0.225083, 1.0]], ['2, k, 17', [0.112915, -0.621337, 1.0]], ['2, k, 18', [0.0973499, -1.0099, 1.0]], ['2, k, 19', [0.0955816, -1.07383, 1.0]], ['2, k, 20', [-0.0890448, 0.296707, 1.0]], ['2, k, 21', [-0.431608, -0.283651, 1.0]], ['2, k, 22', [-0.407745, -0.251401, 1.0]], ['2, k, 23', [0.410495, 0.131265, 1.0]], ['2, k, 24', [0.383577, 0.0685234, 1.0]]]
[['2, k, 0', [-0.0381825, -0.239109, 1.0]], ['2, k, 1', [-0.0651551, 0.069527, 1.0]], ['2, k, 2', [-0.0965969, 0.370327, 1.0]], ['2, k, 3', [-0.100214, 0.502134, 1.0]], ['2, k, 4', [-0.269159, 0.259561, 1.0]], ['2, k, 5', [-0.350989, 0.0208068, 1.0]], ['2, k, 6', [-0.414413, -0.17683, 1.0]], ['2, k, 7', [-0.441952, -0.224968, 1.0]], ['2, k, 8', [0.0925711, 0.29038, 1.0]], ['2, k, 9', [0.246586, 0.0735982, 1.0]], ['2, k, 10', [0.320982, 0.0507534, 1.0]], ['2, k, 11', [0.350639, 0.0868169, 1.0]], ['2, k, 12', [-0.122087, -0.246326, 1.0]], ['2, k, 13', [-0.225487, -0.645632, 1.0]], ['2, k, 14', [-0.328367, -1.03082, 1.0]], ['2, k, 15', [-0.354598, -1.08855, 1.0]], ['2, k, 16', [0.0467256, -0.224741, 1.0]], ['2, k, 17', [0.108872, -0.620909, 1.0]], ['2, k, 18', [0.0968345, -1.00947, 1.0]], ['2, k, 19', [0.0956023, -1.07382, 1.0]], ['2, k, 20', [-0.089009, 0.296851, 1.0]], ['2, k, 21', [-0.437817, -0.273617, 1.0]], ['2, k, 22', [-0.414923, -0.244297, 1.0]], ['2, k, 23', [0.400434, 0.129086, 1.0]], ['2, k, 24', [0.376789, 0.0609482, 1.0]]]
[['2, k, 0', [-0.054306, -0.236429, 1.0]], ['2, k, 1', [-0.0704865, 0.072056, 1.0]], ['2, k, 2', [-0.0957903, 0.37213, 1.0]], ['2, k, 3', [-0.0992079, 0.503086, 1.0]], ['2, k, 4', [-0.270494, 0.262631, 1.0]], ['2, k, 5', [-0.356477, 0.0289325, 1.0]], ['2, k, 6', [-0.418837, -0.16922, 1.0]], ['2, k, 7', [-0.449224, -0.215902, 1.0]], ['2, k, 8', [0.0926361, 0.290588, 1.0]], ['2, k, 9', [0.24386, 0.0699609, 1.0]], ['2, k, 10', [0.319501, 0.0433889, 1.0]], ['2, k, 11', [0.351397, 0.0868827, 1.0]], ['2, k, 12', [-0.134785, -0.242003, 1.0]], ['2, k, 13', [-0.229613, -0.642312, 1.0]], ['2, k, 14', [-0.323152, -1.02331, 1.0]], ['2, k, 15', [-0.354825, -1.08746, 1.0]], ['2, k, 16', [0.0270473, -0.224198, 1.0]], ['2, k, 17', [0.101349, -0.619943, 1.0]], ['2, k, 18', [0.0964822, -1.00953, 1.0]], ['2, k, 19', [0.0957047, -1.07397, 1.0]], ['2, k, 20', [-0.0891099, 0.2982, 1.0]], ['2, k, 21', [-0.447345, -0.261025, 1.0]], ['2, k, 22', [-0.418846, -0.237276, 1.0]], ['2, k, 23', [0.395295, 0.130725, 1.0]], ['2, k, 24', [0.388362, 0.0737271, 1.0]]]
