[['2, k, 0', [-0.228716, -0.614036, 1.0]], ['2, k, 1', [-0.239677, -0.318547, 1.0]], ['2, k, 2', [-0.249144, -0.0283189, 1.0]], ['2, k, 3', [-0.206494, 0.09758, 1.0]], ['2, k, 4', [-0.38504, -0.0763978, 1.0]], ['2, k, 5', [-0.515261, 0.182643, 1.0]], ['2, k, 6', [-0.525266, 0.437065, 1.0]], ['2, k, 7', [-0.515603, 0.531417, 1.0]], ['2, k, 8', [-0.0855559, -0.0536748, 1.0]], ['2, k, 9', [0.0798687, 0.122185, 1.0]], ['2, k, 10', [0.191407, 0.394639, 1.0]], ['2, k, 11', [0.187165, 0.474891, 1.0]], ['2, k, 12', [-0.293934, -0.61109, 1.0]], ['2, k, 13', [-0.338372, -0.909392, 1.0]], ['2, k, 14', [-0.37744, -1.37934, 1.0]], ['2, k, 15', [-0.372667, -1.4132, 1.0]], ['2, k, 16', [-0.157468, -0.600822, 1.0]], ['2, k, 17', [-0.117344, -0.818999, 1.0]], ['2, k, 18', [-0.0966305, -1.17538, 1.0]], ['2, k, 19', [-0.0869712, -1.21154, 1.0]], ['2, k, 20', [-0.247032, -0.10019, 1.0]], ['2, k, 21', [-0.507478, 0.602498, 1.0]], ['2, k, 22', [-0.555745, 0.550107, 1.0]], ['2, k, 23', [0.214291, 0.542473, 1.0]], ['2, k, 24', [0.23862, 0.474651, 1.0]]]
[['2, k, 0', [-0.229235, -0.577649, 1.0]], ['2, k, 1', [-0.269151, -0.311443, 1.0]], ['2, k, 2', [-0.307784, -0.0485893, 1.0]], ['2, k, 3', [-0.294594, 0.103876, 1.0]], ['2, k, 4', [-0.454819, -0.103415, 1.0]], ['2, k, 5', [-0.647304, 0.0331779, 1.0]], ['2, k, 6', [-0.755359, 0.26344, 1.0]], ['2, k, 7', [-0.781616, 0.360239, 1.0]], ['2, k, 8', [-0.179932, -0.0103441, 1.0]], ['2, k, 9', [-0.0522464, 0.209658, 1.0]], ['2, k, 10', [-0.0604428, 0.438611, 1.0]], ['2, k, 11', [-0.0703972, 0.53736, 1.0]], ['2, k, 12', [-0.288277, -0.580045, 1.0]], ['2, k, 13', [-0.34229, -1.00456, 1.0]], ['2, k, 14', [-0.379581, -1.40254, 1.0]], ['2, k, 15', [-0.379176, -1.48154, 1.0]], ['2, k, 16', [-0.164953, -0.561743, 1.0]], ['2, k, 17', [-0.109903, -0.955697, 1.0]], ['2, k, 18', [-0.0932265, -1.25043, 1.0]], ['2, k, 19', [-0.0955839, -1.29811, 1.0]], ['2, k, 20', [-0.298661, -0.114383, 1.0]], ['2, k, 21', [-0.811505, 0.423181, 1.0]], ['2, k, 22', [-0.746362, 0.408119, 1.0]], ['2, k, 23', [-0.0806496, 0.60359, 1.0]], ['2, k, 24', [-0.134754, 0.539878, 1.0]]]
[['2, k, 0', [-0.229862, -0.578071, 1.0]], ['2, k, 1', [-0.269377, -0.311248, 1.0]], ['2, k, 2', [-0.307901, -0.0477708, 1.0]], ['2, k, 3', [-0.290635, 0.10463, 1.0]], ['2, k, 4', [-0.452691, -0.101092, 1.0]], ['2, k, 5', [-0.633074, 0.058006, 1.0]], ['2, k, 6', [-0.73231, 0.288475, 1.0]], ['2, k, 7', [-0.748927, 0.386263, 1.0]], ['2, k, 8', [-0.174969, -0.0103487, 1.0]], ['2, k, 9', [-0.0358935, 0.203323, 1.0]], ['2, k, 10', [-0.0223482, 0.418992, 1.0]], ['2, k, 11', [-0.029913, 0.516776, 1.0]], ['2, k, 12', [-0.289408, -0.579882, 1.0]], ['2, k, 13', [-0.343316, -1.00243, 1.0]], ['2, k, 14', [-0.379246, -1.40045, 1.0]], ['2, k, 15', [-0.378384, -1.47984, 1.0]], ['2, k, 16', [-0.165187, -0.562367, 1.0]], ['2, k, 17', [-0.110468, -0.956608, 1.0]], ['2, k, 18', [-0.093852, -1.25133, 1.0]], ['2, k, 19', [-0.0947261, -1.29897, 1.0]], ['2, k, 20', [-0.298806, -0.113658, 1.0]], ['2, k, 21', [-0.771138, 0.448688, 1.0]], ['2, k, 22', [-0.70983, 0.434452, 1.0]], ['2, k, 23', [-0.0299055, 0.579614, 1.0]], ['2, k, 24', [-0.0675981, 0.545127, 1.0]]]
[['2, k, 0', [-0.230112, -0.578013, 1.0]], ['2, k, 1', [-0.269386, -0.310849, 1.0]], ['2, k, 2', [-0.307218, -0.0465749, 1.0]], ['2, k, 3', [-0.284412, 0.104336, 1.0]], ['2, k, 4', [-0.451158, -0.0969823, 1.0]], ['2, k, 5', [-0.619911, 0.0798601, 1.0]], ['2, k, 6', [-0.697384, 0.306917, 1.0]], ['2, k, 7', [-0.71245, 0.408465, 1.0]], ['2, k, 8', [-0.171034, -0.0110527, 1.0]], ['2, k, 9', [-0.0170829, 0.203589, 1.0]], ['2, k, 10', [0.0013001, 0.416226, 1.0]], ['2, k, 11', [0.00604593, 0.518722, 1.0]], ['2, k, 12', [-0.290035, -0.579078, 1.0]], ['2, k, 13', [-0.343363, -1.00176, 1.0]], ['2, k, 14', [-0.379061, -1.39971, 1.0]], ['2, k, 15', [-0.378202, -1.47922, 1.0]], ['2, k, 16', [-0.165286, -0.56261, 1.0]], ['2, k, 17', [-0.110967, -0.956679, 1.0]], ['2, k, 18', [-0.0938001, -1.25132, 1.0]], ['2, k, 19', [-0.0934032, -1.29903, 1.0]], ['2, k, 20', [-0.298297, -0.112536, 1.0]], ['2, k, 21', [-0.72099, 0.469589, 1.0]], ['2, k, 22', [-0.659639, 0.461756, 1.0]], ['2, k, 23', [0.0135697, 0.582693, 1.0]], ['2, k, 24', [-0.0351206, 0.542558, 1.0]]]
[['2, k, 0', [-0.230666, -0.578322, 1.0]], ['2, k, 1', [-0.26897, -0.310243, 1.0]], ['2, k, 2', [-0.303938, -0.0435795, 1.0]], ['2, k, 3', [-0.272513, 0.102939, 1.0]], ['2, k, 4', [-0.445234, -0.0872952, 1.0]], ['2, k, 5', [-0.608322, 0.104755, 1.0]], ['2, k, 6', [-0.670119, 0.318198, 1.0]], ['2, k, 7', [-0.682142, 0.420035, 1.0]], ['2, k, 8', [-0.158644, -0.0138535, 1.0]], ['2, k, 9', [0.00813617, 0.193716, 1.0]], ['2, k, 10', [0.0343806, 0.415725, 1.0]], ['2, k, 11', [0.0400066, 0.513107, 1.0]], ['2, k, 12', [-0.291261, -0.578843, 1.0]], ['2, k, 13', [-0.343479, -1.00006, 1.0]], ['2, k, 14', [-0.378941, -1.39798, 1.0]], ['2, k, 15', [-0.383954, -1.44496, 1.0]], ['2, k, 16', [-0.165362, -0.563161, 1.0]], ['2, k, 17', [-0.114053, -0.94422, 1.0]], ['2, k, 18', [-0.0953136, -1.23852, 1.0]], ['2, k, 19', [-0.0910091, -1.28703, 1.0]], ['2, k, 20', [-0.295869, -0.110121, 1.0]], ['2, k, 21', [-0.691475, 0.481266, 1.0]], ['2, k, 22', [-0.63782, 0.468336, 1.0]], ['2, k, 23', [0.046621, 0.580504, 1.0]], ['2, k, 24', [-0.0394148, 0.52694, 1.0]]]
[['2, k, 0', [-0.231183, -0.578459, 1.0]], ['2, k, 1', [-0.265071, -0.311268, 1.0]], ['2, k, 2', [-0.284849, -0.0495546, 1.0]], ['2, k, 3', [-0.266454, 0.103688, 1.0]], ['2, k, 4', [-0.432472, -0.0763905, 1.0]], ['2, k, 5', [-0.596498, 0.116893, 1.0]], ['2, k, 6', [-0.638271, 0.400731, 1.0]], ['2, k, 7', [-0.643603, 0.474007, 1.0]], ['2, k, 8', [-0.126291, -0.0208832, 1.0]], ['2, k, 9', [0.0263752, 0.181492, 1.0]], ['2, k, 10', [0.0635104, 0.411353, 1.0]], ['2, k, 11', [0.0738304, 0.507637, 1.0]], ['2, k, 12', [-0.292241, -0.578148, 1.0]], ['2, k, 13', [-0.343694, -0.998636, 1.0]], ['2, k, 14', [-0.378906, -1.39655, 1.0]], ['2, k, 15', [-0.377678, -1.44473, 1.0]], ['2, k, 16', [-0.165569, -0.563914, 1.0]], ['2, k, 17', [-0.115653, -0.937601, 1.0]], ['2, k, 18', [-0.0972077, -1.2318, 1.0]], ['2, k, 19', [-0.0863471, -1.28065, 1.0]], ['2, k, 20', [-0.281319, -0.114267, 1.0]], ['2, k, 21', [-0.618266, 0.541966, 1.0]], ['2, k, 22', [-0.571243, 0.497153, 1.0]], ['2, k, 23', [0.0833713, 0.57624, 1.0]], ['2, k, 24', [-0.00496147, 0.521278, 1.0]]]
[['2, k, 0', [-0.231451, -0.578708, 1.0]], ['2, k, 1', [-0.264646, -0.3106, 1.0]], ['2, k, 2', [-0.285728, -0.0459439, 1.0]], ['2, k, 3', [-0.25728, 0.101951, 1.0]], ['2, k, 4', [-0.432475, -0.0762207, 1.0]], ['2, k, 5', [-0.576801, 0.128484, 1.0]], ['2, k, 6', [-0.615723, 0.408979, 1.0]], ['2, k, 7', [-0.606542, 0.490612, 1.0]], ['2, k, 8', [-0.127183, -0.0205616, 1.0]], ['2, k, 9', [0.0407553, 0.162313, 1.0]], ['2, k, 10', [0.0963027, 0.414453, 1.0]], ['2, k, 11', [0.105736, 0.503764, 1.0]], ['2, k, 12', [-0.292814, -0.57772, 1.0]], ['2, k, 13', [-0.344356, -0.998326, 1.0]], ['2, k, 14', [-0.378942, -1.39628, 1.0]], ['2, k, 15', [-0.375657, -1.47546, 1.0]], ['2, k, 16', [-0.165609, -0.564792, 1.0]], ['2, k, 17', [-0.116393, -0.933007, 1.0]], ['2, k, 18', [-0.0965111, -1.22988, 1.0]], ['2, k, 19', [-0.0854018, -1.27871, 1.0]], ['2, k, 20', [-0.281425, -0.111794, 1.0]], ['2, k, 21', [-0.583001, 0.557041, 1.0]], ['2, k, 22', [-0.531533, 0.509454, 1.0]], ['2, k, 23', [0.125945, 0.577477, 1.0]], ['2, k, 24', [0.0309531, 0.517189, 1.0]]]
[['2, k, 0', [-0.23173, -0.579342, 1.0]], ['2, k, 1', [-0.262237, -0.308844, 1.0]], ['2, k, 2', [-0.280862, -0.0385265, 1.0]], ['2, k, 3', [-0.25105, 0.101685, 1.0]], ['2, k, 4', [-0.431953, -0.075944, 1.0]], ['2, k, 5', [-0.557612, 0.142836, 1.0]], ['2, k, 6', [-0.576197, 0.413153, 1.0]], ['2, k, 7', [-0.574749, 0.503495, 1.0]], ['2, k, 8', [-0.114061, -0.0319554, 1.0]], ['2, k, 9', [0.0503425, 0.146721, 1.0]], ['2, k, 10', [0.13102, 0.413505, 1.0]], ['2, k, 11', [0.137609, 0.495697, 1.0]], ['2, k, 12', [-0.293309, -0.57778, 1.0]], ['2, k, 13', [-0.344622, -0.998254, 1.0]], ['2, k, 14', [-0.37915, -1.39634, 1.0]], ['2, k, 15', [-0.375069, -1.47587, 1.0]], ['2, k, 16', [-0.165472, -0.566406, 1.0]], ['2, k, 17', [-0.116778, -0.932194, 1.0]], ['2, k, 18', [-0.0962788, -1.23009, 1.0]], ['2, k, 19', [-0.0837613, -1.27888, 1.0]], ['2, k, 20', [-0.27685, -0.105874, 1.0]], ['2, k, 21', [-0.55513, 0.573157, 1.0]], ['2, k, 22', [-0.503522, 0.521911, 1.0]], ['2, k, 23', [0.158738, 0.556594, 1.0]], ['2, k, 24', [0.0586155, 0.506537, 1.0]]]
[['2, k, 0', [-0.231864, -0.579912, 1.0]], ['2, k, 1', [-0.260705, -0.308081, 1.0]], ['2, k, 2', [-0.279306, -0.036963, 1.0]], ['2, k, 3', [-0.242411, 0.102421, 1.0]], ['2, k, 4', [-0.430582, -0.0749438, 1.0]], ['2, k, 5', [-0.536894, 0.155378, 1.0]], ['2, k, 6', [-0.55049, 0.412123, 1.0]], ['2, k, 7', [-0.543032, 0.506362, 1.0]], ['2, k, 8', [-0.114146, -0.0319882, 1.0]], ['2, k, 9', [0.0577342, 0.127039, 1.0]], ['2, k, 10', [0.154169, 0.405224, 1.0]], ['2, k, 11', [0.171182, 0.471667, 1.0]], ['2, k, 12', [-0.293639, -0.577913, 1.0]], ['2, k, 13', [-0.345062, -0.997684, 1.0]], ['2, k, 14', [-0.378711, -1.39567, 1.0]], ['2, k, 15', [-0.376121, -1.44456, 1.0]], ['2, k, 16', [-0.165244, -0.567436, 1.0]], ['2, k, 17', [-0.116909, -0.932284, 1.0]], ['2, k, 18', [-0.0967032, -1.23062, 1.0]], ['2, k, 19', [-0.0842996, -1.27935, 1.0]], ['2, k, 20', [-0.275156, -0.104392, 1.0]], ['2, k, 21', [-0.539631, 0.577026, 1.0]], ['2, k, 22', [-0.499184, 0.523793, 1.0]], ['2, k, 23', [0.193306, 0.533666, 1.0]], ['2, k, 24', [0.0970312, 0.496172, 1.0]]]
[['2, k, 0', [-0.2319, -0.580212, 1.0]], ['2, k, 1', [-0.258965, -0.307405, 1.0]], ['2, k, 2', [-0.276934, -0.0354249, 1.0]], ['2, k, 3', [-0.229352, 0.100164, 1.0]], ['2, k, 4', [-0.419296, -0.0646501, 1.0]], ['2, k, 5', [-0.520242, 0.173585, 1.0]], ['2, k, 6', [-0.522547, 0.414583, 1.0]], ['2, k, 7', [-0.507272, 0.510421, 1.0]], ['2, k, 8', [-0.0987941, -0.038516, 1.0]], ['2, k, 9', [0.066368, 0.121188, 1.0]], ['2, k, 10', [0.179521, 0.393496, 1.0]], ['2, k, 11', [0.204571, 0.452461, 1.0]], ['2, k, 12', [-0.293746, -0.577889, 1.0]], ['2, k, 13', [-0.345387, -0.997471, 1.0]], ['2, k, 14', [-0.379125, -1.39542, 1.0]], ['2, k, 15', [-0.372506, -1.44498, 1.0]], ['2, k, 16', [-0.165044, -0.56857, 1.0]], ['2, k, 17', [-0.117213, -0.932488, 1.0]], ['2, k, 18', [-0.0965428, -1.23074, 1.0]], ['2, k, 19', [-0.0799089, -1.27926, 1.0]], ['2, k, 20', [-0.272842, -0.103001, 1.0]], ['2, k, 21', [-0.494932, 0.574995, 1.0]], ['2, k, 22', [-0.459036, 0.533199, 1.0]], ['2, k, 23', [0.230821, 0.511898, 1.0]], ['2, k, 24', [0.14567, 0.478623, 1.0]]]
[['2, k, 0', [-0.232088, -0.580095, 1.0]], ['2, k, 1', [-0.257113, -0.306572, 1.0]], ['2, k, 2', [-0.273309, -0.0346568, 1.0]], ['2, k, 3', [-0.21681, 0.0993561, 1.0]], ['2, k, 4', [-0.39458, -0.0425009, 1.0]], ['2, k, 5', [-0.490983, 0.214527, 1.0]], ['2, k, 6', [-0.479424, 0.457017, 1.0]], ['2, k, 7', [-0.46478, 0.539196, 1.0]], ['2, k, 8', [-0.0902029, -0.0405561, 1.0]], ['2, k, 9', [0.0854503, 0.114582, 1.0]], ['2, k, 10', [0.223413, 0.376422, 1.0]], ['2, k, 11', [0.231004, 0.43593, 1.0]], ['2, k, 12', [-0.294058, -0.576581, 1.0]], ['2, k, 13', [-0.346, -0.996586, 1.0]], ['2, k, 14', [-0.379038, -1.39445, 1.0]], ['2, k, 15', [-0.367646, -1.44484, 1.0]], ['2, k, 16', [-0.165234, -0.568972, 1.0]], ['2, k, 17', [-0.11781, -0.947777, 1.0]], ['2, k, 18', [-0.0968435, -1.24172, 1.0]], ['2, k, 19', [-0.0753302, -1.29022, 1.0]], ['2, k, 20', [-0.269644, -0.102141, 1.0]], ['2, k, 21', [-0.452109, 0.595904, 1.0]], ['2, k, 22', [-0.389567, 0.549007, 1.0]], ['2, k, 23', [0.256403, 0.494544, 1.0]], ['2, k, 24', [0.15284, 0.464432, 1.0]]]
[['2, k, 0', [-0.232225, -0.580268, 1.0]], ['2, k, 1', [-0.255461, -0.30655, 1.0]], ['2, k, 2', [-0.269962, -0.0347799, 1.0]], ['2, k, 3', [-0.207174, 0.100222, 1.0]], ['2, k, 4', [-0.396285, -0.0449719, 1.0]], ['2, k, 5', [-0.477009, 0.218926, 1.0]], ['2, k, 6', [-0.444856, 0.481433, 1.0]], ['2, k, 7', [-0.431123, 0.548834, 1.0]], ['2, k, 8', [-0.0889722, -0.0415345, 1.0]], ['2, k, 9', [0.0940913, 0.0957935, 1.0]], ['2, k, 10', [0.24099, 0.326654, 1.0]], ['2, k, 11', [0.265563, 0.412723, 1.0]], ['2, k, 12', [-0.294157, -0.576385, 1.0]], ['2, k, 13', [-0.346866, -0.995021, 1.0]], ['2, k, 14', [-0.380422, -1.39309, 1.0]], ['2, k, 15', [-0.369322, -1.44311, 1.0]], ['2, k, 16', [-0.165497, -0.570299, 1.0]], ['2, k, 17', [-0.119175, -0.945325, 1.0]], ['2, k, 18', [-0.0975098, -1.23931, 1.0]], ['2, k, 19', [-0.0760239, -1.28769, 1.0]], ['2, k, 20', [-0.26671, -0.102192, 1.0]], ['2, k, 21', [-0.41602, 0.605654, 1.0]], ['2, k, 22', [-0.365449, 0.557846, 1.0]], ['2, k, 23', [0.296296, 0.473389, 1.0]], ['2, k, 24', [0.205125, 0.447123, 1.0]]]
[['2, k, 0', [-0.232678, -0.580465, 1.0]], ['2, k, 1', [-0.251298, -0.306578, 1.0]], ['2, k, 2', [-0.256433, -0.0353935, 1.0]], ['2, k, 3', [-0.19752, 0.101699, 1.0]], ['2, k, 4', [-0.395016, -0.0451662, 1.0]], ['2, k, 5', [-0.465953, 0.217276, 1.0]], ['2, k, 6', [-0.42595, 0.479293, 1.0]], ['2, k, 7', [-0.394155, 0.553636, 1.0]], ['2, k, 8', [-0.0878074, -0.0425955, 1.0]], ['2, k, 9', [0.100114, 0.0748956, 1.0]], ['2, k, 10', [0.25678, 0.302668, 1.0]], ['2, k, 11', [0.291095, 0.389591, 1.0]], ['2, k, 12', [-0.294674, -0.576007, 1.0]], ['2, k, 13', [-0.347918, -0.994182, 1.0]], ['2, k, 14', [-0.380367, -1.39232, 1.0]], ['2, k, 15', [-0.368843, -1.44255, 1.0]], ['2, k, 16', [-0.165983, -0.571199, 1.0]], ['2, k, 17', [-0.119652, -0.945071, 1.0]], ['2, k, 18', [-0.0989333, -1.23914, 1.0]], ['2, k, 19', [-0.0774581, -1.28767, 1.0]], ['2, k, 20', [-0.255892, -0.102578, 1.0]], ['2, k, 21', [-0.352386, 0.609891, 1.0]], ['2, k, 22', [-0.322534, 0.555131, 1.0]], ['2, k, 23', [0.326294, 0.446838, 1.0]], ['2, k, 24', [0.22318, 0.430081, 1.0]]]
[['2, k, 0', [-0.233627, -0.580778, 1.0]], ['2, k, 1', [-0.250383, -0.306433, 1.0]], ['2, k, 2', [-0.255105, -0.0350353, 1.0]], ['2, k, 3', [-0.190906, 0.101579, 1.0]], ['2, k, 4', [-0.3931, -0.0437733, 1.0]], ['2, k, 5', [-0.441727, 0.230809, 1.0]], ['2, k, 6', [-0.39105, 0.47251, 1.0]], ['2, k, 7', [-0.362511, 0.555449, 1.0]], ['2, k, 8', [-0.0874225, -0.0448174, 1.0]], ['2, k, 9', [0.128348, 0.0746184, 1.0]], ['2, k, 10', [0.271375, 0.239983, 1.0]], ['2, k, 11', [0.311378, 0.330424, 1.0]], ['2, k, 12', [-0.29574, -0.575561, 1.0]], ['2, k, 13', [-0.34979, -0.991565, 1.0]], ['2, k, 14', [-0.37987, -1.38984, 1.0]], ['2, k, 15', [-0.367388, -1.44033, 1.0]], ['2, k, 16', [-0.1668, -0.572233, 1.0]], ['2, k, 17', [-0.120177, -0.945384, 1.0]], ['2, k, 18', [-0.0983059, -1.23946, 1.0]], ['2, k, 19', [-0.0760602, -1.28776, 1.0]], ['2, k, 20', [-0.254508, -0.102261, 1.0]], ['2, k, 21', [-0.334739, 0.614257, 1.0]], ['2, k, 22', [-0.304562, 0.553819, 1.0]], ['2, k, 23', [0.364595, 0.393967, 1.0]], ['2, k, 24', [0.298808, 0.382908, 1.0]]]
[['2, k, 0', [-0.236482, -0.581133, 1.0]], ['2, k, 1', [-0.250324, -0.306393, 1.0]], ['2, k, 2', [-0.254705, -0.0348797, 1.0]], ['2, k, 3', [-0.18323, 0.0995966, 1.0]], ['2, k, 4', [-0.392577, -0.0434801, 1.0]], ['2, k, 5', [-0.425423, 0.233783, 1.0]], ['2, k, 6', [-0.357161, 0.482659, 1.0]], ['2, k, 7', [-0.326056, 0.55875, 1.0]], ['2, k, 8', [-0.0865315, -0.0461127, 1.0]], ['2, k, 9', [0.126184, 0.0173571, 1.0]], ['2, k, 10', [0.298653, 0.259337, 1.0]], ['2, k, 11', [0.342275, 0.349691, 1.0]], ['2, k, 12', [-0.298765, -0.57473, 1.0]], ['2, k, 13', [-0.351195, -0.990753, 1.0]], ['2, k, 14', [-0.380193, -1.38932, 1.0]], ['2, k, 15', [-0.367321, -1.43955, 1.0]], ['2, k, 16', [-0.169311, -0.573587, 1.0]], ['2, k, 17', [-0.120698, -0.946758, 1.0]], ['2, k, 18', [-0.0986271, -1.24091, 1.0]], ['2, k, 19', [-0.0761946, -1.28905, 1.0]], ['2, k, 20', [-0.254166, -0.102131, 1.0]], ['2, k, 21', [-0.291077, 0.612906, 1.0]], ['2, k, 22', [-0.258724, 0.559, 1.0]], ['2, k, 23', [0.38103, 0.401725, 1.0]], ['2, k, 24', [0.265368, 0.394375, 1.0]]]
[['2, k, 0', [-0.238965, -0.580657, 1.0]], ['2, k, 1', [-0.250188, -0.306091, 1.0]], ['2, k, 2', [-0.253822, -0.0344222, 1.0]], ['2, k, 3', [-0.178299, 0.0984981, 1.0]], ['2, k, 4', [-0.391189, -0.0443981, 1.0]], ['2, k, 5', [-0.402023, 0.235874, 1.0]], ['2, k, 6', [-0.340452, 0.482646, 1.0]], ['2, k, 7', [-0.294062, 0.55757, 1.0]], ['2, k, 8', [-0.0838419, -0.0482503, 1.0]], ['2, k, 9', [0.1297, 0.0119197, 1.0]], ['2, k, 10', [0.319972, 0.220534, 1.0]], ['2, k, 11', [0.366095, 0.307303, 1.0]], ['2, k, 12', [-0.301507, -0.573637, 1.0]], ['2, k, 13', [-0.351778, -0.991005, 1.0]], ['2, k, 14', [-0.380056, -1.38964, 1.0]], ['2, k, 15', [-0.366556, -1.43997, 1.0]], ['2, k, 16', [-0.172189, -0.573384, 1.0]], ['2, k, 17', [-0.121551, -0.947529, 1.0]], ['2, k, 18', [-0.0995493, -1.24175, 1.0]], ['2, k, 19', [-0.0766638, -1.28978, 1.0]], ['2, k, 20', [-0.253462, -0.101703, 1.0]], ['2, k, 21', [-0.243818, 0.612374, 1.0]], ['2, k, 22', [-0.253384, 0.545972, 1.0]], ['2, k, 23', [0.417556, 0.367983, 1.0]], ['2, k, 24', [0.298059, 0.366739, 1.0]]]
[['2, k, 0', [-0.241444, -0.581226, 1.0]], ['2, k, 1', [-0.249985, -0.306033, 1.0]], ['2, k, 2', [-0.251529, -0.0339431, 1.0]], ['2, k, 3', [-0.173334, 0.0978088, 1.0]], ['2, k, 4', [-0.388655, -0.046067, 1.0]], ['2, k, 5', [-0.387213, 0.23566, 1.0]], ['2, k, 6', [-0.284897, 0.502817, 1.0]], ['2, k, 7', [-0.260909, 0.560844, 1.0]], ['2, k, 8', [-0.080217, -0.0499423, 1.0]], ['2, k, 9', [0.136254, -0.00219888, 1.0]], ['2, k, 10', [0.332857, 0.208395, 1.0]], ['2, k, 11', [0.385961, 0.288896, 1.0]], ['2, k, 12', [-0.303964, -0.573616, 1.0]], ['2, k, 13', [-0.352908, -0.990353, 1.0]], ['2, k, 14', [-0.380228, -1.38911, 1.0]], ['2, k, 15', [-0.365693, -1.4395, 1.0]], ['2, k, 16', [-0.174622, -0.574622, 1.0]], ['2, k, 17', [-0.12238, -0.947847, 1.0]], ['2, k, 18', [-0.0995283, -1.24206, 1.0]], ['2, k, 19', [-0.0756004, -1.2899, 1.0]], ['2, k, 20', [-0.251788, -0.101361, 1.0]], ['2, k, 21', [-0.227961, 0.612258, 1.0]], ['2, k, 22', [-0.196093, 0.553795, 1.0]], ['2, k, 23', [0.430313, 0.347729, 1.0]], ['2, k, 24', [0.304861, 0.351454, 1.0]]]
[['2, k, 0', [-0.245343, -0.58282, 1.0]], ['2, k, 1', [-0.249932, -0.306062, 1.0]], ['2, k, 2', [-0.249244, -0.0335001, 1.0]], ['2, k, 3', [-0.166454, 0.0971791, 1.0]], ['2, k, 4', [-0.362218, -0.0504297, 1.0]], ['2, k, 5', [-0.365614, 0.234382, 1.0]], ['2, k, 6', [-0.283675, 0.446936, 1.0]], ['2, k, 7', [-0.240292, 0.540535, 1.0]], ['2, k, 8', [-0.0867731, -0.0530133, 1.0]], ['2, k, 9', [0.13148, -0.0199825, 1.0]], ['2, k, 10', [0.350532, 0.181511, 1.0]], ['2, k, 11', [0.407426, 0.26144, 1.0]], ['2, k, 12', [-0.308153, -0.574522, 1.0]], ['2, k, 13', [-0.354105, -0.989377, 1.0]], ['2, k, 14', [-0.380258, -1.38824, 1.0]], ['2, k, 15', [-0.364103, -1.43877, 1.0]], ['2, k, 16', [-0.17809, -0.57709, 1.0]], ['2, k, 17', [-0.123728, -0.94897, 1.0]], ['2, k, 18', [-0.0997489, -1.24313, 1.0]], ['2, k, 19', [-0.0741503, -1.29071, 1.0]], ['2, k, 20', [-0.250229, -0.10112, 1.0]], ['2, k, 21', [-0.204582, 0.603135, 1.0]], ['2, k, 22', [-0.188413, 0.544603, 1.0]], ['2, k, 23', [0.455496, 0.318244, 1.0]], ['2, k, 24', [0.342885, 0.324001, 1.0]]]
[['2, k, 0', [-0.247483, -0.58151, 1.0]], ['2, k, 1', [-0.249597, -0.305902, 1.0]], ['2, k, 2', [-0.245748, -0.0342908, 1.0]], ['2, k, 3', [-0.159302, 0.0999897, 1.0]], ['2, k, 4', [-0.364444, -0.050694, 1.0]], ['2, k, 5', [-0.346636, 0.234933, 1.0]], ['2, k, 6', [-0.226886, 0.506052, 1.0]], ['2, k, 7', [-0.1915, 0.559558, 1.0]], ['2, k, 8', [-0.0853651, -0.0490977, 1.0]], ['2, k, 9', [0.15591, -0.0161718, 1.0]], ['2, k, 10', [0.377076, 0.183249, 1.0]], ['2, k, 11', [0.429804, 0.246461, 1.0]], ['2, k, 12', [-0.310276, -0.573481, 1.0]], ['2, k, 13', [-0.355481, -0.988374, 1.0]], ['2, k, 14', [-0.380414, -1.38729, 1.0]], ['2, k, 15', [-0.365174, -1.43797, 1.0]], ['2, k, 16', [-0.180032, -0.575202, 1.0]], ['2, k, 17', [-0.125713, -0.95067, 1.0]], ['2, k, 18', [-0.101594, -1.24482, 1.0]], ['2, k, 19', [-0.0770385, -1.29267, 1.0]], ['2, k, 20', [-0.247603, -0.101505, 1.0]], ['2, k, 21', [-0.140978, 0.603665, 1.0]], ['2, k, 22', [-0.116556, 0.539783, 1.0]], ['2, k, 23', [0.47878, 0.288833, 1.0]], ['2, k, 24', [0.363162, 0.30216, 1.0]]]
