[['2, k, 0', [-0.1782522, -0.1242533, 1.0]], ['2, k, 1', [-0.177474, 0.1173386, 1.0]], ['2, k, 2', [-0.1757341, 0.3544066, 1.0]], ['2, k, 3', [-0.1741115, 0.4800828, 1.0]], ['2, k, 4', [-0.3073313, 0.2524922, 1.0]], ['2, k, 5', [-0.2437396, 0.03393488, 1.0]], ['2, k, 6', [-0.1613876, -0.1344355, 1.0]], ['2, k, 7', [-0.1264617, -0.1576334, 1.0]], ['2, k, 8', [-0.02804455, 0.2621499, 1.0]], ['2, k, 9', [-0.05172156, 0.05600919, 1.0]], ['2, k, 10', [-0.0989804, -0.1039117, 1.0]], ['2, k, 11', [-0.1256436, -0.1464087, 1.0]], ['2, k, 12', [-0.2429723, -0.1215686, 1.0]], ['2, k, 13', [-0.2672176, -0.2634616, 1.0]], ['2, k, 14', [-0.2535304, -0.6040452, 1.0]], ['2, k, 15', [-0.2483719, -0.6648835, 1.0]], ['2, k, 16', [-0.1097379, -0.1239906, 1.0]], ['2, k, 17', [0.0265439, -0.2604204, 1.0]], ['2, k, 18', [0.01373247, -0.6010125, 1.0]], ['2, k, 19', [0.02440991, -0.6649289, 1.0]], ['2, k, 20', [-0.1765461, 0.2958603, 1.0]], ['2, k, 21', [-0.1210914, -0.2206538, 1.0]], ['2, k, 22', [-0.1124832, -0.1380003, 1.0]], ['2, k, 23', [-0.1221166, -0.2164495, 1.0]], ['2, k, 24', [-0.1086192, -0.1554037, 1.0]]]
[['2, k, 0', [-0.1754792, -0.04121354, 1.0]], ['2, k, 1', [-0.1797964, 0.1818319, 1.0]], ['2, k, 2', [-0.1801055, 0.3965131, 1.0]], ['2, k, 3', [-0.1496464, 0.5134888, 1.0]], ['2, k, 4', [-0.2887591, 0.3880017, 1.0]], ['2, k, 5', [-0.301293, 0.5916751, 1.0]], ['2, k, 6', [-0.169557, 0.777186, 1.0]], ['2, k, 7', [-0.1475595, 0.7999146, 1.0]], ['2, k, 8', [-0.03263804, 0.3595781, 1.0]], ['2, k, 9', [-0.02849027, 0.5717645, 1.0]], ['2, k, 10', [-0.1036966, 0.7437401, 1.0]], ['2, k, 11', [-0.1401374, 0.8013184, 1.0]], ['2, k, 12', [-0.2350377, -0.03845621, 1.0]], ['2, k, 13', [-0.2673014, -0.2565277, 1.0]], ['2, k, 14', [-0.2529846, -0.6019292, 1.0]], ['2, k, 15', [-0.2487152, -0.6642972, 1.0]], ['2, k, 16', [-0.1119057, -0.04276399, 1.0]], ['2, k, 17', [0.02692179, -0.2564703, 1.0]], ['2, k, 18', [0.02160038, -0.6004851, 1.0]], ['2, k, 19', [0.03147999, -0.6645064, 1.0]], ['2, k, 20', [-0.1803432, 0.3439852, 1.0]], ['2, k, 21', [-0.1280687, 0.8448903, 1.0]], ['2, k, 22', [-0.1154677, 0.7657658, 1.0]], ['2, k, 23', [-0.1561503, 0.8619435, 1.0]], ['2, k, 24', [-0.1656442, 0.7722677, 1.0]]]
[['2, k, 0', [-0.1739841, -0.03749674, 1.0]], ['2, k, 1', [-0.1791187, 0.1846661, 1.0]], ['2, k, 2', [-0.1809129, 0.4002452, 1.0]], ['2, k, 3', [-0.1524768, 0.517854, 1.0]], ['2, k, 4', [-0.2887242, 0.3880002, 1.0]], ['2, k, 5', [-0.2616877, 0.598432, 1.0]], ['2, k, 6', [-0.1673725, 0.7642862, 1.0]], ['2, k, 7', [-0.146414, 0.7881607, 1.0]], ['2, k, 8', [-0.03702277, 0.3812074, 1.0]], ['2, k, 9', [-0.02878788, 0.5663694, 1.0]], ['2, k, 10', [-0.1031595, 0.7369984, 1.0]], ['2, k, 11', [-0.1425263, 0.8129558, 1.0]], ['2, k, 12', [-0.23328, -0.03528379, 1.0]], ['2, k, 13', [-0.2669064, -0.2546602, 1.0]], ['2, k, 14', [-0.252771, -0.6019087, 1.0]], ['2, k, 15', [-0.2489082, -0.6641631, 1.0]], ['2, k, 16', [-0.1107833, -0.03866132, 1.0]], ['2, k, 17', [0.02610208, -0.2550841, 1.0]], ['2, k, 18', [0.02156704, -0.6001092, 1.0]], ['2, k, 19', [0.03171817, -0.6642618, 1.0]], ['2, k, 20', [-0.1806781, 0.3472188, 1.0]], ['2, k, 21', [-0.1330649, 0.8533739, 1.0]], ['2, k, 22', [-0.1171446, 0.760627, 1.0]], ['2, k, 23', [-0.1498626, 0.8823787, 1.0]], ['2, k, 24', [-0.1688895, 0.7827824, 1.0]]]
[['2, k, 0', [-0.1736858, -0.03473836, 1.0]], ['2, k, 1', [-0.1763524, 0.1875323, 1.0]], ['2, k, 2', [-0.1750726, 0.4039774, 1.0]], ['2, k, 3', [-0.1496131, 0.5224423, 1.0]], ['2, k, 4', [-0.2893829, 0.3875493, 1.0]], ['2, k, 5', [-0.2544831, 0.611857, 1.0]], ['2, k, 6', [-0.1573632, 0.7768095, 1.0]], ['2, k, 7', [-0.1444456, 0.7842729, 1.0]], ['2, k, 8', [-0.03745609, 0.3835822, 1.0]], ['2, k, 9', [-0.02589921, 0.559984, 1.0]], ['2, k, 10', [-0.114277, 0.7497035, 1.0]], ['2, k, 11', [-0.1413952, 0.7995801, 1.0]], ['2, k, 12', [-0.2326953, -0.03320681, 1.0]], ['2, k, 13', [-0.266682, -0.2536163, 1.0]], ['2, k, 14', [-0.2527021, -0.6019235, 1.0]], ['2, k, 15', [-0.2488035, -0.6643826, 1.0]], ['2, k, 16', [-0.1108732, -0.03521076, 1.0]], ['2, k, 17', [0.0252629, -0.2536148, 1.0]], ['2, k, 18', [0.02156287, -0.5999506, 1.0]], ['2, k, 19', [0.03166411, -0.6639676, 1.0]], ['2, k, 20', [-0.1756969, 0.3506772, 1.0]], ['2, k, 21', [-0.131975, 0.848759, 1.0]], ['2, k, 22', [-0.1135175, 0.7569206, 1.0]], ['2, k, 23', [-0.1450979, 0.8636686, 1.0]], ['2, k, 24', [-0.1709539, 0.7802747, 1.0]]]
[['2, k, 0', [-0.1737871, -0.03428999, 1.0]], ['2, k, 1', [-0.1701293, 0.1933872, 1.0]], ['2, k, 2', [-0.1549511, 0.4229131, 1.0]], ['2, k, 3', [-0.0838552, 0.519865, 1.0]], ['2, k, 4', [-0.2905391, 0.385367, 1.0]], ['2, k, 5', [-0.25806, 0.5620522, 1.0]], ['2, k, 6', [-0.1558664, 0.7076112, 1.0]], ['2, k, 7', [-0.133803, 0.7634596, 1.0]], ['2, k, 8', [-0.03755276, 0.383141, 1.0]], ['2, k, 9', [-0.03069805, 0.5480666, 1.0]], ['2, k, 10', [-0.1065919, 0.7158376, 1.0]], ['2, k, 11', [-0.1340281, 0.7620168, 1.0]], ['2, k, 12', [-0.2328387, -0.03276803, 1.0]], ['2, k, 13', [-0.2665828, -0.252863, 1.0]], ['2, k, 14', [-0.2526701, -0.6015983, 1.0]], ['2, k, 15', [-0.2488456, -0.6644406, 1.0]], ['2, k, 16', [-0.1109344, -0.03481322, 1.0]], ['2, k, 17', [0.02499109, -0.2531433, 1.0]], ['2, k, 18', [0.02145037, -0.5999382, 1.0]], ['2, k, 19', [0.0314571, -0.6640059, 1.0]], ['2, k, 20', [-0.1596348, 0.3656371, 1.0]], ['2, k, 21', [-0.1257064, 0.8297725, 1.0]], ['2, k, 22', [-0.1034036, 0.7317984, 1.0]], ['2, k, 23', [-0.1352205, 0.8236362, 1.0]], ['2, k, 24', [-0.1592035, 0.7306803, 1.0]]]
[['2, k, 0', [-0.1734269, -0.03431486, 1.0]], ['2, k, 1', [-0.1712653, 0.1917619, 1.0]], ['2, k, 2', [-0.1713368, 0.4076637, 1.0]], ['2, k, 3', [-0.1026317, 0.5060729, 1.0]], ['2, k, 4', [-0.2924229, 0.3786407, 1.0]], ['2, k, 5', [-0.2606811, 0.5420546, 1.0]], ['2, k, 6', [-0.1649826, 0.6793755, 1.0]], ['2, k, 7', [-0.1322437, 0.7491488, 1.0]], ['2, k, 8', [-0.03876261, 0.3834358, 1.0]], ['2, k, 9', [-0.03081652, 0.5353319, 1.0]], ['2, k, 10', [-0.1012495, 0.6844704, 1.0]], ['2, k, 11', [-0.1296639, 0.7325565, 1.0]], ['2, k, 12', [-0.2326248, -0.0329504, 1.0]], ['2, k, 13', [-0.2666124, -0.2526422, 1.0]], ['2, k, 14', [-0.253693, -0.6013809, 1.0]], ['2, k, 15', [-0.2489533, -0.6643722, 1.0]], ['2, k, 16', [-0.1103845, -0.03466289, 1.0]], ['2, k, 17', [0.02479533, -0.2526315, 1.0]], ['2, k, 18', [0.02133366, -0.5998349, 1.0]], ['2, k, 19', [0.03192601, -0.6636879, 1.0]], ['2, k, 20', [-0.169697, 0.3558656, 1.0]], ['2, k, 21', [-0.1247387, 0.8004996, 1.0]], ['2, k, 22', [-0.1039049, 0.715271, 1.0]], ['2, k, 23', [-0.1336425, 0.7915325, 1.0]], ['2, k, 24', [-0.1569738, 0.7069955, 1.0]]]
[['2, k, 0', [-0.1725475, -0.04043143, 1.0]], ['2, k, 1', [-0.172619, 0.1897921, 1.0]], ['2, k, 2', [-0.1741778, 0.4084443, 1.0]], ['2, k, 3', [-0.1049472, 0.5064207, 1.0]], ['2, k, 4', [-0.2932229, 0.3733033, 1.0]], ['2, k, 5', [-0.2534655, 0.5276309, 1.0]], ['2, k, 6', [-0.1490293, 0.6891408, 1.0]], ['2, k, 7', [-0.1276809, 0.7196996, 1.0]], ['2, k, 8', [-0.03852773, 0.3793137, 1.0]], ['2, k, 9', [-0.03253044, 0.5200709, 1.0]], ['2, k, 10', [-0.09258937, 0.6511402, 1.0]], ['2, k, 11', [-0.1215929, 0.6866303, 1.0]], ['2, k, 12', [-0.2325911, -0.03953127, 1.0]], ['2, k, 13', [-0.2674038, -0.2532403, 1.0]], ['2, k, 14', [-0.2536611, -0.6014141, 1.0]], ['2, k, 15', [-0.2490476, -0.6643358, 1.0]], ['2, k, 16', [-0.1087486, -0.04047394, 1.0]], ['2, k, 17', [0.02588122, -0.2542821, 1.0]], ['2, k, 18', [0.02137398, -0.599811, 1.0]], ['2, k, 19', [0.03211835, -0.6635513, 1.0]], ['2, k, 20', [-0.1725787, 0.3555648, 1.0]], ['2, k, 21', [-0.1265868, 0.7812979, 1.0]], ['2, k, 22', [-0.1064938, 0.7042706, 1.0]], ['2, k, 23', [-0.1284004, 0.7380341, 1.0]], ['2, k, 24', [-0.1513025, 0.666782, 1.0]]]
[['2, k, 0', [-0.1729531, -0.04385932, 1.0]], ['2, k, 1', [-0.1718909, 0.1882352, 1.0]], ['2, k, 2', [-0.1716628, 0.4089161, 1.0]], ['2, k, 3', [-0.1005791, 0.4946006, 1.0]], ['2, k, 4', [-0.3022127, 0.370395, 1.0]], ['2, k, 5', [-0.24957, 0.5037957, 1.0]], ['2, k, 6', [-0.1358026, 0.6426327, 1.0]], ['2, k, 7', [-0.1219032, 0.6702543, 1.0]], ['2, k, 8', [-0.03853111, 0.376231, 1.0]], ['2, k, 9', [-0.03322142, 0.5012944, 1.0]], ['2, k, 10', [-0.09235045, 0.615519, 1.0]], ['2, k, 11', [-0.1229285, 0.6557503, 1.0]], ['2, k, 12', [-0.2330594, -0.04252919, 1.0]], ['2, k, 13', [-0.267872, -0.2539741, 1.0]], ['2, k, 14', [-0.253789, -0.6008356, 1.0]], ['2, k, 15', [-0.2490993, -0.664215, 1.0]], ['2, k, 16', [-0.1090547, -0.04426319, 1.0]], ['2, k, 17', [0.02605801, -0.2546255, 1.0]], ['2, k, 18', [0.02144433, -0.599709, 1.0]], ['2, k, 19', [0.03207432, -0.6638156, 1.0]], ['2, k, 20', [-0.1712906, 0.355326, 1.0]], ['2, k, 21', [-0.1114021, 0.7181007, 1.0]], ['2, k, 22', [-0.09677927, 0.6437495, 1.0]], ['2, k, 23', [-0.1307887, 0.70592, 1.0]], ['2, k, 24', [-0.15008, 0.6303902, 1.0]]]
[['2, k, 0', [-0.1749985, -0.05139143, 1.0]], ['2, k, 1', [-0.1729926, 0.1871462, 1.0]], ['2, k, 2', [-0.172968, 0.4128395, 1.0]], ['2, k, 3', [-0.1613795, 0.5250126, 1.0]], ['2, k, 4', [-0.3024548, 0.3708972, 1.0]], ['2, k, 5', [-0.259467, 0.4679802, 1.0]], ['2, k, 6', [-0.1488764, 0.5883529, 1.0]], ['2, k, 7', [-0.1218562, 0.6183204, 1.0]], ['2, k, 8', [-0.03677591, 0.3673862, 1.0]], ['2, k, 9', [-0.03443311, 0.4762026, 1.0]], ['2, k, 10', [-0.09395619, 0.5923733, 1.0]], ['2, k, 11', [-0.121397, 0.6196772, 1.0]], ['2, k, 12', [-0.2351036, -0.0484032, 1.0]], ['2, k, 13', [-0.2682326, -0.255214, 1.0]], ['2, k, 14', [-0.2536391, -0.6006965, 1.0]], ['2, k, 15', [-0.2491924, -0.6641591, 1.0]], ['2, k, 16', [-0.1109923, -0.05345222, 1.0]], ['2, k, 17', [0.02683751, -0.2559878, 1.0]], ['2, k, 18', [0.021504, -0.600076, 1.0]], ['2, k, 19', [0.03213241, -0.66431, 1.0]], ['2, k, 20', [-0.1723861, 0.356974, 1.0]], ['2, k, 21', [-0.1131457, 0.6775986, 1.0]], ['2, k, 22', [-0.08997319, 0.6018372, 1.0]], ['2, k, 23', [-0.1217102, 0.6777583, 1.0]], ['2, k, 24', [-0.1484409, 0.6047585, 1.0]]]
[['2, k, 0', [-0.1762041, -0.1267322, 1.0]], ['2, k, 1', [-0.1686659, 0.1244575, 1.0]], ['2, k, 2', [-0.161294, 0.3725553, 1.0]], ['2, k, 3', [-0.1603457, 0.4805622, 1.0]], ['2, k, 4', [-0.2864519, 0.2584025, 1.0]], ['2, k, 5', [-0.2741937, 0.3626274, 1.0]], ['2, k, 6', [-0.1381447, 0.5300343, 1.0]], ['2, k, 7', [-0.1264591, 0.5244117, 1.0]], ['2, k, 8', [-0.0457313, 0.2655766, 1.0]], ['2, k, 9', [-0.030438, 0.3727593, 1.0]], ['2, k, 10', [-0.0751023, 0.4339077, 1.0]], ['2, k, 11', [-0.1166978, 0.4675962, 1.0]], ['2, k, 12', [-0.2457443, -0.1249705, 1.0]], ['2, k, 13', [-0.2689231, -0.2586689, 1.0]], ['2, k, 14', [-0.2535078, -0.6005329, 1.0]], ['2, k, 15', [-0.2490402, -0.6636673, 1.0]], ['2, k, 16', [-0.1028023, -0.1257157, 1.0]], ['2, k, 17', [0.02839105, -0.2581998, 1.0]], ['2, k, 18', [0.02162853, -0.6003276, 1.0]], ['2, k, 19', [0.03249035, -0.6646755, 1.0]], ['2, k, 20', [-0.1627286, 0.3095438, 1.0]], ['2, k, 21', [-0.1145926, 0.5224808, 1.0]], ['2, k, 22', [-0.1184009, 0.5273166, 1.0]], ['2, k, 23', [-0.1030831, 0.5102522, 1.0]], ['2, k, 24', [-0.1320167, 0.505354, 1.0]]]
[['2, k, 0', [-0.1786003, -0.1286263, 1.0]], ['2, k, 1', [-0.1716353, 0.1236897, 1.0]], ['2, k, 2', [-0.164777, 0.3723635, 1.0]], ['2, k, 3', [-0.1696212, 0.4833073, 1.0]], ['2, k, 4', [-0.286905, 0.2580853, 1.0]], ['2, k, 5', [-0.2767896, 0.3482136, 1.0]], ['2, k, 6', [-0.1731305, 0.3798397, 1.0]], ['2, k, 7', [-0.1072261, 0.4204653, 1.0]], ['2, k, 8', [-0.04820294, 0.2621383, 1.0]], ['2, k, 9', [-0.02117066, 0.3406773, 1.0]], ['2, k, 10', [-0.07030699, 0.3956347, 1.0]], ['2, k, 11', [-0.1100351, 0.4215274, 1.0]], ['2, k, 12', [-0.248148, -0.1265142, 1.0]], ['2, k, 13', [-0.2690235, -0.2591347, 1.0]], ['2, k, 14', [-0.2531542, -0.6006421, 1.0]], ['2, k, 15', [-0.2479463, -0.6638163, 1.0]], ['2, k, 16', [-0.1051899, -0.1279594, 1.0]], ['2, k, 17', [0.02856832, -0.2582473, 1.0]], ['2, k, 18', [0.02162386, -0.6002478, 1.0]], ['2, k, 19', [0.03311541, -0.6642084, 1.0]], ['2, k, 20', [-0.1664275, 0.3097409, 1.0]], ['2, k, 21', [-0.09214098, 0.4482626, 1.0]], ['2, k, 22', [-0.120837, 0.4550121, 1.0]], ['2, k, 23', [-0.100261, 0.448552, 1.0]], ['2, k, 24', [-0.1243364, 0.4662329, 1.0]]]
[['2, k, 0', [-0.1814149, -0.1377321, 1.0]], ['2, k, 1', [-0.1750851, 0.1011466, 1.0]], ['2, k, 2', [-0.1677201, 0.3269, 1.0]], ['2, k, 3', [-0.1907105, 0.4858886, 1.0]], ['2, k, 4', [-0.2927536, 0.2548323, 1.0]], ['2, k, 5', [-0.2836087, 0.326342, 1.0]], ['2, k, 6', [-0.1362141, 0.355849, 1.0]], ['2, k, 7', [-0.1070407, 0.3697174, 1.0]], ['2, k, 8', [-0.05603318, 0.2454251, 1.0]], ['2, k, 9', [-0.02170954, 0.3186291, 1.0]], ['2, k, 10', [-0.07351132, 0.3554717, 1.0]], ['2, k, 11', [-0.1039654, 0.3689879, 1.0]], ['2, k, 12', [-0.2486513, -0.1349462, 1.0]], ['2, k, 13', [-0.2690445, -0.2592741, 1.0]], ['2, k, 14', [-0.25316, -0.6002175, 1.0]], ['2, k, 15', [-0.248287, -0.6635879, 1.0]], ['2, k, 16', [-0.1107453, -0.1380453, 1.0]], ['2, k, 17', [0.02873758, -0.2581447, 1.0]], ['2, k, 18', [0.02155686, -0.6001659, 1.0]], ['2, k, 19', [0.03319259, -0.6644506, 1.0]], ['2, k, 20', [-0.1696787, 0.2727463, 1.0]], ['2, k, 21', [-0.08966421, 0.3854926, 1.0]], ['2, k, 22', [-0.125099, 0.3853437, 1.0]], ['2, k, 23', [-0.09913945, 0.384156, 1.0]], ['2, k, 24', [-0.1291342, 0.3824646, 1.0]]]
[['2, k, 0', [-0.1820221, -0.1409317, 1.0]], ['2, k, 1', [-0.1843338, 0.1034669, 1.0]], ['2, k, 2', [-0.2071884, 0.3573397, 1.0]], ['2, k, 3', [-0.1880761, 0.5030237, 1.0]], ['2, k, 4', [-0.2969704, 0.2448973, 1.0]], ['2, k, 5', [-0.2772783, 0.307438, 1.0]], ['2, k, 6', [-0.1588627, 0.2730512, 1.0]], ['2, k, 7', [-0.1170608, 0.30875, 1.0]], ['2, k, 8', [-0.05669393, 0.2429724, 1.0]], ['2, k, 9', [-0.0256832, 0.3140866, 1.0]], ['2, k, 10', [-0.07666266, 0.3366276, 1.0]], ['2, k, 11', [-0.1046609, 0.3304957, 1.0]], ['2, k, 12', [-0.2507776, -0.1392326, 1.0]], ['2, k, 13', [-0.2690782, -0.2596298, 1.0]], ['2, k, 14', [-0.2531923, -0.6008192, 1.0]], ['2, k, 15', [-0.2479784, -0.663982, 1.0]], ['2, k, 16', [-0.110118, -0.140368, 1.0]], ['2, k, 17', [0.02873415, -0.2581538, 1.0]], ['2, k, 18', [0.02176162, -0.5991039, 1.0]], ['2, k, 19', [0.03307378, -0.6641396, 1.0]], ['2, k, 20', [-0.1988162, 0.2916622, 1.0]], ['2, k, 21', [-0.08461252, 0.3140114, 1.0]], ['2, k, 22', [-0.1240816, 0.3358703, 1.0]], ['2, k, 23', [-0.09425423, 0.3258932, 1.0]], ['2, k, 24', [-0.1074817, 0.3673726, 1.0]]]
[['2, k, 0', [-0.1827706, -0.1419353, 1.0]], ['2, k, 1', [-0.1869344, 0.1094353, 1.0]], ['2, k, 2', [-0.199963, 0.3721114, 1.0]], ['2, k, 3', [-0.1825868, 0.4916482, 1.0]], ['2, k, 4', [-0.2963868, 0.2486548, 1.0]], ['2, k, 5', [-0.2511473, 0.2559651, 1.0]], ['2, k, 6', [-0.1405125, 0.2561319, 1.0]], ['2, k, 7', [-0.1107559, 0.2672655, 1.0]], ['2, k, 8', [-0.05558271, 0.2429583, 1.0]], ['2, k, 9', [-0.02377135, 0.3146681, 1.0]], ['2, k, 10', [-0.07270743, 0.3371352, 1.0]], ['2, k, 11', [-0.1041133, 0.2832611, 1.0]], ['2, k, 12', [-0.2522813, -0.1399509, 1.0]], ['2, k, 13', [-0.2691858, -0.2597926, 1.0]], ['2, k, 14', [-0.2531941, -0.6013966, 1.0]], ['2, k, 15', [-0.247861, -0.6638907, 1.0]], ['2, k, 16', [-0.1101498, -0.1416367, 1.0]], ['2, k, 17', [0.02879192, -0.2582627, 1.0]], ['2, k, 18', [0.02196651, -0.6007366, 1.0]], ['2, k, 19', [0.03299471, -0.6650444, 1.0]], ['2, k, 20', [-0.1964368, 0.3058636, 1.0]], ['2, k, 21', [-0.07902195, 0.2673889, 1.0]], ['2, k, 22', [-0.1069094, 0.3063226, 1.0]], ['2, k, 23', [-0.09053079, 0.263634, 1.0]], ['2, k, 24', [-0.09331647, 0.3044251, 1.0]]]
[['2, k, 0', [-0.1828934, -0.1415957, 1.0]], ['2, k, 1', [-0.1861057, 0.1119037, 1.0]], ['2, k, 2', [-0.1926756, 0.3720434, 1.0]], ['2, k, 3', [-0.180317, 0.4880354, 1.0]], ['2, k, 4', [-0.2963461, 0.2544407, 1.0]], ['2, k, 5', [-0.2597021, 0.2135735, 1.0]], ['2, k, 6', [-0.1476303, 0.2016012, 1.0]], ['2, k, 7', [-0.1082602, 0.2236184, 1.0]], ['2, k, 8', [-0.04235123, 0.302819, 1.0]], ['2, k, 9', [-0.02018621, 0.330681, 1.0]], ['2, k, 10', [-0.06655331, 0.3521253, 1.0]], ['2, k, 11', [-0.09645194, 0.2300935, 1.0]], ['2, k, 12', [-0.2524684, -0.1398121, 1.0]], ['2, k, 13', [-0.2692848, -0.2600726, 1.0]], ['2, k, 14', [-0.2529792, -0.6015009, 1.0]], ['2, k, 15', [-0.2481027, -0.6636478, 1.0]], ['2, k, 16', [-0.1100361, -0.1406902, 1.0]], ['2, k, 17', [0.02881659, -0.2582758, 1.0]], ['2, k, 18', [0.02196306, -0.6007931, 1.0]], ['2, k, 19', [0.03209504, -0.6650424, 1.0]], ['2, k, 20', [-0.1917327, 0.3071558, 1.0]], ['2, k, 21', [-0.08053786, 0.2249773, 1.0]], ['2, k, 22', [-0.09766957, 0.2517633, 1.0]], ['2, k, 23', [-0.08901833, 0.1957315, 1.0]], ['2, k, 24', [-0.08251403, 0.2067273, 1.0]]]
[['2, k, 0', [-0.184342, -0.1409044, 1.0]], ['2, k, 1', [-0.1856033, 0.113348, 1.0]], ['2, k, 2', [-0.1862137, 0.3720072, 1.0]], ['2, k, 3', [-0.1795013, 0.4879307, 1.0]], ['2, k, 4', [-0.2956609, 0.2674818, 1.0]], ['2, k, 5', [-0.2634796, 0.168165, 1.0]], ['2, k, 6', [-0.1424831, 0.127453, 1.0]], ['2, k, 7', [-0.09716085, 0.1242894, 1.0]], ['2, k, 8', [-0.04206791, 0.3034269, 1.0]], ['2, k, 9', [-0.01946294, 0.317579, 1.0]], ['2, k, 10', [-0.06489405, 0.3394932, 1.0]], ['2, k, 11', [-0.0800808, 0.3472426, 1.0]], ['2, k, 12', [-0.2559393, -0.1378116, 1.0]], ['2, k, 13', [-0.269337, -0.260233, 1.0]], ['2, k, 14', [-0.2524626, -0.6022019, 1.0]], ['2, k, 15', [-0.2481229, -0.6641625, 1.0]], ['2, k, 16', [-0.1105013, -0.1405131, 1.0]], ['2, k, 17', [0.02884201, -0.2582621, 1.0]], ['2, k, 18', [0.02201025, -0.6008089, 1.0]], ['2, k, 19', [0.03250874, -0.6649522, 1.0]], ['2, k, 20', [-0.1872011, 0.3079573, 1.0]], ['2, k, 21', [-0.08615813, 0.08777417, 1.0]], ['2, k, 22', [-0.0919276, 0.1565048, 1.0]], ['2, k, 23', [-0.07269376, 0.3124038, 1.0]], ['2, k, 24', [-0.06625592, 0.3227493, 1.0]]]
[['2, k, 0', [-0.1841123, -0.1019057, 1.0]], ['2, k, 1', [-0.1838122, 0.1269026, 1.0]], ['2, k, 2', [-0.1851692, 0.3717263, 1.0]], ['2, k, 3', [-0.1787508, 0.4875647, 1.0]], ['2, k, 4', [-0.2958066, 0.2755874, 1.0]], ['2, k, 5', [-0.26658, 0.1647551, 1.0]], ['2, k, 6', [-0.14335, 0.08359653, 1.0]], ['2, k, 7', [-0.09922062, 0.07842253, 1.0]], ['2, k, 8', [-0.04098648, 0.3031298, 1.0]], ['2, k, 9', [-0.02044291, 0.3081681, 1.0]], ['2, k, 10', [-0.06587129, 0.330113, 1.0]], ['2, k, 11', [-0.08105858, 0.3378604, 1.0]], ['2, k, 12', [-0.2487362, -0.1021852, 1.0]], ['2, k, 13', [-0.2693752, -0.2602528, 1.0]], ['2, k, 14', [-0.2524498, -0.6022836, 1.0]], ['2, k, 15', [-0.2483955, -0.6639389, 1.0]], ['2, k, 16', [-0.1162625, -0.09810395, 1.0]], ['2, k, 17', [0.02887697, -0.2579364, 1.0]], ['2, k, 18', [0.02182024, -0.5999357, 1.0]], ['2, k, 19', [0.03190532, -0.6645008, 1.0]], ['2, k, 20', [-0.1859204, 0.3089493, 1.0]], ['2, k, 21', [-0.08658797, 0.03717061, 1.0]], ['2, k, 22', [-0.07402176, 0.1047888, 1.0]], ['2, k, 23', [-0.07366737, 0.3030545, 1.0]], ['2, k, 24', [-0.06719509, 0.3137229, 1.0]]]
[['2, k, 0', [-0.1841047, -0.1018718, 1.0]], ['2, k, 1', [-0.1834239, 0.1285235, 1.0]], ['2, k, 2', [-0.1841982, 0.371082, 1.0]], ['2, k, 3', [-0.1783512, 0.4874948, 1.0]], ['2, k, 4', [-0.2991051, 0.2834291, 1.0]], ['2, k, 5', [-0.2534169, 0.1385236, 1.0]], ['2, k, 6', [-0.1359973, 0.03168014, 1.0]], ['2, k, 7', [-0.1010265, 0.03797542, 1.0]], ['2, k, 8', [-0.040529, 0.302098, 1.0]], ['2, k, 9', [-0.02034483, 0.293041, 1.0]], ['2, k, 10', [-0.06577332, 0.3150368, 1.0]], ['2, k, 11', [-0.0809605, 0.3227801, 1.0]], ['2, k, 12', [-0.2483931, -0.1019051, 1.0]], ['2, k, 13', [-0.2698979, -0.260368, 1.0]], ['2, k, 14', [-0.2527168, -0.6027591, 1.0]], ['2, k, 15', [-0.2483369, -0.6646839, 1.0]], ['2, k, 16', [-0.1163859, -0.09824871, 1.0]], ['2, k, 17', [0.02887799, -0.2578115, 1.0]], ['2, k, 18', [0.0217211, -0.6002353, 1.0]], ['2, k, 19', [0.03253892, -0.6649503, 1.0]], ['2, k, 20', [-0.1851217, 0.3091204, 1.0]], ['2, k, 21', [-0.08978716, -0.008622201, 1.0]], ['2, k, 22', [-0.06233913, 0.05877182, 1.0]], ['2, k, 23', [-0.07356984, 0.2880314, 1.0]], ['2, k, 24', [-0.06712712, 0.298503, 1.0]]]
