[['2, k, 0', [-0.268543, -0.228036, 1.0]], ['2, k, 1', [-0.267747, 0.117565, 1.0]], ['2, k, 2', [-0.265329, 0.452988, 1.0]], ['2, k, 3', [-0.273611, 0.608537, 1.0]], ['2, k, 4', [-0.433371, 0.352645, 1.0]], ['2, k, 5', [-0.521733, 0.276752, 1.0]], ['2, k, 6', [-0.550421, 0.217402, 1.0]], ['2, k, 7', [-0.559632, 0.139313, 1.0]], ['2, k, 8', [-0.115569, 0.362769, 1.0]], ['2, k, 9', [-0.0394471, 0.309369, 1.0]], ['2, k, 10', [-0.00486161, 0.243244, 1.0]], ['2, k, 11', [0.00851284, 0.223453, 1.0]], ['2, k, 12', [-0.336957, -0.226791, 1.0]], ['2, k, 13', [-0.356317, -0.619574, 1.0]], ['2, k, 14', [-0.380525, -1.00203, 1.0]], ['2, k, 15', [-0.408447, -1.05859, 1.0]], ['2, k, 16', [-0.191882, -0.222298, 1.0]], ['2, k, 17', [-0.15678, -0.641055, 1.0]], ['2, k, 18', [-0.135374, -1.00726, 1.0]], ['2, k, 19', [-0.128906, -1.06152, 1.0]], ['2, k, 20', [-0.266214, 0.370592, 1.0]], ['2, k, 21', [-0.517298, 0.0906238, 1.0]], ['2, k, 22', [-0.489835, 0.141056, 1.0]], ['2, k, 23', [-0.00132411, 0.179132, 1.0]], ['2, k, 24', [-0.0216957, 0.232333, 1.0]]]
[['2, k, 0', [-0.278262, -0.188325, 1.0]], ['2, k, 1', [-0.300215, 0.161099, 1.0]], ['2, k, 2', [-0.314902, 0.485598, 1.0]], ['2, k, 3', [-0.314078, 0.622288, 1.0]], ['2, k, 4', [-0.438231, 0.291801, 1.0]], ['2, k, 5', [-0.460724, 0.311913, 1.0]], ['2, k, 6', [-0.343006, 0.323172, 1.0]], ['2, k, 7', [-0.319763, 0.340469, 1.0]], ['2, k, 8', [-0.139306, 0.37609, 1.0]], ['2, k, 9', [0.0418057, 0.402099, 1.0]], ['2, k, 10', [0.158053, 0.424741, 1.0]], ['2, k, 11', [0.18921, 0.433334, 1.0]], ['2, k, 12', [-0.337732, -0.186972, 1.0]], ['2, k, 13', [-0.363742, -0.609478, 1.0]], ['2, k, 14', [-0.373219, -0.987541, 1.0]], ['2, k, 15', [-0.409772, -1.05433, 1.0]], ['2, k, 16', [-0.210163, -0.183501, 1.0]], ['2, k, 17', [-0.172894, -0.66081, 1.0]], ['2, k, 18', [-0.134452, -1.00624, 1.0]], ['2, k, 19', [-0.132416, -1.06574, 1.0]], ['2, k, 20', [-0.310402, 0.404185, 1.0]], ['2, k, 21', [-0.27729, 0.342525, 1.0]], ['2, k, 22', [-0.223094, 0.350027, 1.0]], ['2, k, 23', [0.201558, 0.43145, 1.0]], ['2, k, 24', [0.117443, 0.410111, 1.0]]]
[['2, k, 0', [-0.278232, -0.187601, 1.0]], ['2, k, 1', [-0.293801, 0.152102, 1.0]], ['2, k, 2', [-0.298813, 0.463876, 1.0]], ['2, k, 3', [-0.313163, 0.618638, 1.0]], ['2, k, 4', [-0.432786, 0.29788, 1.0]], ['2, k, 5', [-0.492128, 0.312178, 1.0]], ['2, k, 6', [-0.36719, 0.328559, 1.0]], ['2, k, 7', [-0.349854, 0.340682, 1.0]], ['2, k, 8', [-0.138733, 0.376771, 1.0]], ['2, k, 9', [0.0548404, 0.3998, 1.0]], ['2, k, 10', [0.147492, 0.421285, 1.0]], ['2, k, 11', [0.165681, 0.425815, 1.0]], ['2, k, 12', [-0.337809, -0.186394, 1.0]], ['2, k, 13', [-0.365384, -0.606536, 1.0]], ['2, k, 14', [-0.373134, -0.987323, 1.0]], ['2, k, 15', [-0.409847, -1.05434, 1.0]], ['2, k, 16', [-0.209951, -0.182276, 1.0]], ['2, k, 17', [-0.17333, -0.660353, 1.0]], ['2, k, 18', [-0.134556, -1.00578, 1.0]], ['2, k, 19', [-0.13245, -1.06533, 1.0]], ['2, k, 20', [-0.298744, 0.388417, 1.0]], ['2, k, 21', [-0.302911, 0.342107, 1.0]], ['2, k, 22', [-0.391901, 0.328631, 1.0]], ['2, k, 23', [0.170066, 0.418418, 1.0]], ['2, k, 24', [0.0912241, 0.40447, 1.0]]]
[['2, k, 0', [-0.278648, -0.186256, 1.0]], ['2, k, 1', [-0.291402, 0.147351, 1.0]], ['2, k, 2', [-0.295295, 0.455956, 1.0]], ['2, k, 3', [-0.312157, 0.617768, 1.0]], ['2, k, 4', [-0.432434, 0.30094, 1.0]], ['2, k, 5', [-0.478601, 0.308158, 1.0]], ['2, k, 6', [-0.426382, 0.324378, 1.0]], ['2, k, 7', [-0.384099, 0.342123, 1.0]], ['2, k, 8', [-0.137764, 0.377035, 1.0]], ['2, k, 9', [0.0531962, 0.398595, 1.0]], ['2, k, 10', [0.13138, 0.416314, 1.0]], ['2, k, 11', [0.142552, 0.419996, 1.0]], ['2, k, 12', [-0.338709, -0.184539, 1.0]], ['2, k, 13', [-0.365754, -0.605241, 1.0]], ['2, k, 14', [-0.373013, -0.987406, 1.0]], ['2, k, 15', [-0.410144, -1.05396, 1.0]], ['2, k, 16', [-0.210154, -0.180885, 1.0]], ['2, k, 17', [-0.172937, -0.659591, 1.0]], ['2, k, 18', [-0.134555, -1.00577, 1.0]], ['2, k, 19', [-0.132493, -1.06528, 1.0]], ['2, k, 20', [-0.294986, 0.38055, 1.0]], ['2, k, 21', [-0.336969, 0.342256, 1.0]], ['2, k, 22', [-0.424375, 0.331736, 1.0]], ['2, k, 23', [0.154414, 0.414549, 1.0]], ['2, k, 24', [0.0723641, 0.398944, 1.0]]]
[['2, k, 0', [-0.279353, -0.184668, 1.0]], ['2, k, 1', [-0.291858, 0.147727, 1.0]], ['2, k, 2', [-0.298906, 0.460202, 1.0]], ['2, k, 3', [-0.311573, 0.617252, 1.0]], ['2, k, 4', [-0.432129, 0.306128, 1.0]], ['2, k, 5', [-0.496306, 0.309912, 1.0]], ['2, k, 6', [-0.395446, 0.335031, 1.0]], ['2, k, 7', [-0.401679, 0.344161, 1.0]], ['2, k, 8', [-0.137158, 0.377297, 1.0]], ['2, k, 9', [0.0464824, 0.395269, 1.0]], ['2, k, 10', [0.0906682, 0.407018, 1.0]], ['2, k, 11', [0.110053, 0.41238, 1.0]], ['2, k, 12', [-0.340049, -0.182417, 1.0]], ['2, k, 13', [-0.367045, -0.60345, 1.0]], ['2, k, 14', [-0.373179, -0.987556, 1.0]], ['2, k, 15', [-0.410145, -1.05366, 1.0]], ['2, k, 16', [-0.210709, -0.178906, 1.0]], ['2, k, 17', [-0.17247, -0.659081, 1.0]], ['2, k, 18', [-0.134563, -1.00541, 1.0]], ['2, k, 19', [-0.132568, -1.0652, 1.0]], ['2, k, 20', [-0.297345, 0.383244, 1.0]], ['2, k, 21', [-0.347518, 0.347249, 1.0]], ['2, k, 22', [-0.439953, 0.345775, 1.0]], ['2, k, 23', [0.128859, 0.403749, 1.0]], ['2, k, 24', [0.0271764, 0.389153, 1.0]]]
[['2, k, 0', [-0.28083, -0.183224, 1.0]], ['2, k, 1', [-0.29194, 0.147332, 1.0]], ['2, k, 2', [-0.298027, 0.459862, 1.0]], ['2, k, 3', [-0.310586, 0.616948, 1.0]], ['2, k, 4', [-0.432189, 0.310349, 1.0]], ['2, k, 5', [-0.498171, 0.311016, 1.0]], ['2, k, 6', [-0.464293, 0.330245, 1.0]], ['2, k, 7', [-0.440916, 0.345595, 1.0]], ['2, k, 8', [-0.134614, 0.379105, 1.0]], ['2, k, 9', [0.036514, 0.391552, 1.0]], ['2, k, 10', [0.0739474, 0.403867, 1.0]], ['2, k, 11', [0.0937442, 0.406479, 1.0]], ['2, k, 12', [-0.342359, -0.180771, 1.0]], ['2, k, 13', [-0.367939, -0.602346, 1.0]], ['2, k, 14', [-0.373769, -0.988053, 1.0]], ['2, k, 15', [-0.410063, -1.05346, 1.0]], ['2, k, 16', [-0.212019, -0.177477, 1.0]], ['2, k, 17', [-0.172682, -0.659783, 1.0]], ['2, k, 18', [-0.134561, -1.00515, 1.0]], ['2, k, 19', [-0.132597, -1.06518, 1.0]], ['2, k, 20', [-0.29681, 0.382956, 1.0]], ['2, k, 21', [-0.413737, 0.343219, 1.0]], ['2, k, 22', [-0.4905, 0.340408, 1.0]], ['2, k, 23', [0.0974509, 0.398728, 1.0]], ['2, k, 24', [0.013915, 0.385931, 1.0]]]
[['2, k, 0', [-0.281853, -0.18179, 1.0]], ['2, k, 1', [-0.290912, 0.14573, 1.0]], ['2, k, 2', [-0.292995, 0.453803, 1.0]], ['2, k, 3', [-0.309829, 0.616732, 1.0]], ['2, k, 4', [-0.432521, 0.313735, 1.0]], ['2, k, 5', [-0.519439, 0.310716, 1.0]], ['2, k, 6', [-0.468682, 0.33134, 1.0]], ['2, k, 7', [-0.464754, 0.347551, 1.0]], ['2, k, 8', [-0.134186, 0.379888, 1.0]], ['2, k, 9', [0.0191548, 0.379235, 1.0]], ['2, k, 10', [0.025758, 0.38214, 1.0]], ['2, k, 11', [0.0595483, 0.40012, 1.0]], ['2, k, 12', [-0.343773, -0.179393, 1.0]], ['2, k, 13', [-0.368433, -0.601352, 1.0]], ['2, k, 14', [-0.37449, -0.988906, 1.0]], ['2, k, 15', [-0.41028, -1.05455, 1.0]], ['2, k, 16', [-0.212859, -0.175603, 1.0]], ['2, k, 17', [-0.173576, -0.658004, 1.0]], ['2, k, 18', [-0.134669, -1.00492, 1.0]], ['2, k, 19', [-0.132643, -1.06529, 1.0]], ['2, k, 20', [-0.293094, 0.378385, 1.0]], ['2, k, 21', [-0.426727, 0.346623, 1.0]], ['2, k, 22', [-0.51497, 0.344978, 1.0]], ['2, k, 23', [0.0833876, 0.393963, 1.0]], ['2, k, 24', [-0.0255984, 0.379061, 1.0]]]
[['2, k, 0', [-0.284713, -0.179496, 1.0]], ['2, k, 1', [-0.291005, 0.145698, 1.0]], ['2, k, 2', [-0.292615, 0.453847, 1.0]], ['2, k, 3', [-0.308951, 0.616457, 1.0]], ['2, k, 4', [-0.435443, 0.326213, 1.0]], ['2, k, 5', [-0.528699, 0.317061, 1.0]], ['2, k, 6', [-0.471521, 0.331999, 1.0]], ['2, k, 7', [-0.49105, 0.35019, 1.0]], ['2, k, 8', [-0.134077, 0.37943, 1.0]], ['2, k, 9', [0.0163024, 0.373033, 1.0]], ['2, k, 10', [0.0226874, 0.379564, 1.0]], ['2, k, 11', [0.0408144, 0.395103, 1.0]], ['2, k, 12', [-0.347855, -0.176292, 1.0]], ['2, k, 13', [-0.369316, -0.598809, 1.0]], ['2, k, 14', [-0.374249, -0.988537, 1.0]], ['2, k, 15', [-0.410054, -1.05409, 1.0]], ['2, k, 16', [-0.214974, -0.174165, 1.0]], ['2, k, 17', [-0.174072, -0.656595, 1.0]], ['2, k, 18', [-0.134579, -1.00465, 1.0]], ['2, k, 19', [-0.13273, -1.0653, 1.0]], ['2, k, 20', [-0.292799, 0.378393, 1.0]], ['2, k, 21', [-0.471411, 0.347907, 1.0]], ['2, k, 22', [-0.546327, 0.347086, 1.0]], ['2, k, 23', [0.0623857, 0.394141, 1.0]], ['2, k, 24', [-0.0303098, 0.376383, 1.0]]]
[['2, k, 0', [-0.287349, -0.177658, 1.0]], ['2, k, 1', [-0.291231, 0.145051, 1.0]], ['2, k, 2', [-0.291677, 0.452275, 1.0]], ['2, k, 3', [-0.30833, 0.61623, 1.0]], ['2, k, 4', [-0.436356, 0.330168, 1.0]], ['2, k, 5', [-0.527821, 0.328306, 1.0]], ['2, k, 6', [-0.519045, 0.337664, 1.0]], ['2, k, 7', [-0.519847, 0.353406, 1.0]], ['2, k, 8', [-0.134171, 0.378923, 1.0]], ['2, k, 9', [0.0129038, 0.367566, 1.0]], ['2, k, 10', [-0.0439428, 0.363276, 1.0]], ['2, k, 11', [0.00593984, 0.389686, 1.0]], ['2, k, 12', [-0.35104, -0.174159, 1.0]], ['2, k, 13', [-0.370216, -0.598718, 1.0]], ['2, k, 14', [-0.374062, -0.988442, 1.0]], ['2, k, 15', [-0.410247, -1.05416, 1.0]], ['2, k, 16', [-0.216888, -0.173064, 1.0]], ['2, k, 17', [-0.174845, -0.655093, 1.0]], ['2, k, 18', [-0.134669, -1.00457, 1.0]], ['2, k, 19', [-0.132702, -1.0651, 1.0]], ['2, k, 20', [-0.292155, 0.377069, 1.0]], ['2, k, 21', [-0.495079, 0.349315, 1.0]], ['2, k, 22', [-0.575516, 0.346697, 1.0]], ['2, k, 23', [0.0678494, 0.389776, 1.0]], ['2, k, 24', [-0.0738859, 0.374055, 1.0]]]
[['2, k, 0', [-0.288435, -0.176754, 1.0]], ['2, k, 1', [-0.29108, 0.143742, 1.0]], ['2, k, 2', [-0.289627, 0.448084, 1.0]], ['2, k, 3', [-0.307918, 0.616344, 1.0]], ['2, k, 4', [-0.437239, 0.333125, 1.0]], ['2, k, 5', [-0.53629, 0.326622, 1.0]], ['2, k, 6', [-0.542876, 0.336655, 1.0]], ['2, k, 7', [-0.548066, 0.357117, 1.0]], ['2, k, 8', [-0.134198, 0.377902, 1.0]], ['2, k, 9', [0.00817395, 0.361378, 1.0]], ['2, k, 10', [-0.111394, 0.368685, 1.0]], ['2, k, 11', [-0.0337362, 0.38469, 1.0]], ['2, k, 12', [-0.3523, -0.172962, 1.0]], ['2, k, 13', [-0.370597, -0.599247, 1.0]], ['2, k, 14', [-0.374085, -0.988453, 1.0]], ['2, k, 15', [-0.410235, -1.05473, 1.0]], ['2, k, 16', [-0.218019, -0.172396, 1.0]], ['2, k, 17', [-0.175468, -0.65431, 1.0]], ['2, k, 18', [-0.134759, -1.00445, 1.0]], ['2, k, 19', [-0.132764, -1.06512, 1.0]], ['2, k, 20', [-0.290615, 0.373648, 1.0]], ['2, k, 21', [-0.524824, 0.353767, 1.0]], ['2, k, 22', [-0.601972, 0.355648, 1.0]], ['2, k, 23', [-0.00934201, 0.378669, 1.0]], ['2, k, 24', [-0.129993, 0.368886, 1.0]]]
[['2, k, 0', [-0.28815, -0.176408, 1.0]], ['2, k, 1', [-0.29068, 0.142873, 1.0]], ['2, k, 2', [-0.289828, 0.446605, 1.0]], ['2, k, 3', [-0.307332, 0.616294, 1.0]], ['2, k, 4', [-0.438524, 0.335962, 1.0]], ['2, k, 5', [-0.548157, 0.33139, 1.0]], ['2, k, 6', [-0.56453, 0.34105, 1.0]], ['2, k, 7', [-0.573106, 0.360614, 1.0]], ['2, k, 8', [-0.134642, 0.376438, 1.0]], ['2, k, 9', [-0.00786614, 0.355248, 1.0]], ['2, k, 10', [-0.044141, 0.366368, 1.0]], ['2, k, 11', [-0.0383467, 0.380643, 1.0]], ['2, k, 12', [-0.351442, -0.172684, 1.0]], ['2, k, 13', [-0.370903, -0.597573, 1.0]], ['2, k, 14', [-0.373838, -0.988086, 1.0]], ['2, k, 15', [-0.410317, -1.05454, 1.0]], ['2, k, 16', [-0.217227, -0.171767, 1.0]], ['2, k, 17', [-0.175936, -0.65232, 1.0]], ['2, k, 18', [-0.134777, -1.00445, 1.0]], ['2, k, 19', [-0.132776, -1.06511, 1.0]], ['2, k, 20', [-0.290579, 0.372258, 1.0]], ['2, k, 21', [-0.555037, 0.35742, 1.0]], ['2, k, 22', [-0.622037, 0.366979, 1.0]], ['2, k, 23', [-0.0336658, 0.374532, 1.0]], ['2, k, 24', [-0.113996, 0.365832, 1.0]]]
[['2, k, 0', [-0.288211, -0.17567, 1.0]], ['2, k, 1', [-0.290079, 0.143278, 1.0]], ['2, k, 2', [-0.288176, 0.447815, 1.0]], ['2, k, 3', [-0.307238, 0.616349, 1.0]], ['2, k, 4', [-0.443848, 0.345838, 1.0]], ['2, k, 5', [-0.55661, 0.335538, 1.0]], ['2, k, 6', [-0.578133, 0.348031, 1.0]], ['2, k, 7', [-0.596058, 0.364448, 1.0]], ['2, k, 8', [-0.136374, 0.369383, 1.0]], ['2, k, 9', [-0.0173773, 0.350937, 1.0]], ['2, k, 10', [-0.00527288, 0.366285, 1.0]], ['2, k, 11', [-0.0568834, 0.377931, 1.0]], ['2, k, 12', [-0.351638, -0.171793, 1.0]], ['2, k, 13', [-0.371304, -0.59808, 1.0]], ['2, k, 14', [-0.373876, -0.988079, 1.0]], ['2, k, 15', [-0.41032, -1.05455, 1.0]], ['2, k, 16', [-0.216829, -0.17053, 1.0]], ['2, k, 17', [-0.176181, -0.651826, 1.0]], ['2, k, 18', [-0.134796, -1.00432, 1.0]], ['2, k, 19', [-0.132962, -1.0649, 1.0]], ['2, k, 20', [-0.289177, 0.373197, 1.0]], ['2, k, 21', [-0.579353, 0.360192, 1.0]], ['2, k, 22', [-0.655929, 0.365646, 1.0]], ['2, k, 23', [-0.0708869, 0.366561, 1.0]], ['2, k, 24', [-0.124202, 0.365191, 1.0]]]
[['2, k, 0', [-0.28859, -0.175137, 1.0]], ['2, k, 1', [-0.289418, 0.144218, 1.0]], ['2, k, 2', [-0.285378, 0.451207, 1.0]], ['2, k, 3', [-0.307248, 0.616582, 1.0]], ['2, k, 4', [-0.445267, 0.349306, 1.0]], ['2, k, 5', [-0.568402, 0.341049, 1.0]], ['2, k, 6', [-0.603683, 0.353998, 1.0]], ['2, k, 7', [-0.621843, 0.370852, 1.0]], ['2, k, 8', [-0.137777, 0.365362, 1.0]], ['2, k, 9', [-0.0221489, 0.348807, 1.0]], ['2, k, 10', [-0.00850514, 0.366831, 1.0]], ['2, k, 11', [-0.0821504, 0.374985, 1.0]], ['2, k, 12', [-0.352561, -0.17055, 1.0]], ['2, k, 13', [-0.371824, -0.598704, 1.0]], ['2, k, 14', [-0.373748, -0.987913, 1.0]], ['2, k, 15', [-0.410222, -1.0545, 1.0]], ['2, k, 16', [-0.217304, -0.170261, 1.0]], ['2, k, 17', [-0.176445, -0.651022, 1.0]], ['2, k, 18', [-0.134862, -1.00437, 1.0]], ['2, k, 19', [-0.132956, -1.06491, 1.0]], ['2, k, 20', [-0.286991, 0.375801, 1.0]], ['2, k, 21', [-0.598066, 0.363897, 1.0]], ['2, k, 22', [-0.676107, 0.375223, 1.0]], ['2, k, 23', [-0.0982766, 0.364292, 1.0]], ['2, k, 24', [0.000938266, 0.358413, 1.0]]]
[['2, k, 0', [-0.292529, -0.173259, 1.0]], ['2, k, 1', [-0.289967, 0.145577, 1.0]], ['2, k, 2', [-0.284276, 0.454671, 1.0]], ['2, k, 3', [-0.307305, 0.616781, 1.0]], ['2, k, 4', [-0.446093, 0.352297, 1.0]], ['2, k, 5', [-0.57828, 0.345469, 1.0]], ['2, k, 6', [-0.625035, 0.359468, 1.0]], ['2, k, 7', [-0.643771, 0.376394, 1.0]], ['2, k, 8', [-0.138629, 0.363292, 1.0]], ['2, k, 9', [-0.0362709, 0.347631, 1.0]], ['2, k, 10', [-0.0835243, 0.365104, 1.0]], ['2, k, 11', [-0.111048, 0.372349, 1.0]], ['2, k, 12', [-0.358924, -0.167712, 1.0]], ['2, k, 13', [-0.372404, -0.601552, 1.0]], ['2, k, 14', [-0.375713, -0.990776, 1.0]], ['2, k, 15', [-0.411575, -1.05757, 1.0]], ['2, k, 16', [-0.220256, -0.169667, 1.0]], ['2, k, 17', [-0.176891, -0.649192, 1.0]], ['2, k, 18', [-0.134826, -1.00439, 1.0]], ['2, k, 19', [-0.132955, -1.06487, 1.0]], ['2, k, 20', [-0.286396, 0.378581, 1.0]], ['2, k, 21', [-0.624687, 0.369532, 1.0]], ['2, k, 22', [-0.704034, 0.377068, 1.0]], ['2, k, 23', [-0.125401, 0.36485, 1.0]], ['2, k, 24', [-0.0279935, 0.356418, 1.0]]]
[['2, k, 0', [-0.294767, -0.172058, 1.0]], ['2, k, 1', [-0.293133, 0.142033, 1.0]], ['2, k, 2', [-0.290532, 0.439316, 1.0]], ['2, k, 3', [-0.30779, 0.617986, 1.0]], ['2, k, 4', [-0.44916, 0.359558, 1.0]], ['2, k, 5', [-0.58754, 0.351081, 1.0]], ['2, k, 6', [-0.642049, 0.359586, 1.0]], ['2, k, 7', [-0.662485, 0.381948, 1.0]], ['2, k, 8', [-0.139734, 0.360987, 1.0]], ['2, k, 9', [-0.0506703, 0.349398, 1.0]], ['2, k, 10', [-0.0876134, 0.364068, 1.0]], ['2, k, 11', [-0.136557, 0.370638, 1.0]], ['2, k, 12', [-0.361219, -0.165965, 1.0]], ['2, k, 13', [-0.37257, -0.60096, 1.0]], ['2, k, 14', [-0.376101, -0.989026, 1.0]], ['2, k, 15', [-0.410095, -1.0552, 1.0]], ['2, k, 16', [-0.22213, -0.169405, 1.0]], ['2, k, 17', [-0.177131, -0.648439, 1.0]], ['2, k, 18', [-0.134762, -1.00446, 1.0]], ['2, k, 19', [-0.132982, -1.06485, 1.0]], ['2, k, 20', [-0.291498, 0.367271, 1.0]], ['2, k, 21', [-0.647673, 0.375019, 1.0]], ['2, k, 22', [-0.724236, 0.383231, 1.0]], ['2, k, 23', [-0.152247, 0.361636, 1.0]], ['2, k, 24', [-0.0577446, 0.353577, 1.0]]]
[['2, k, 0', [-0.296552, -0.171805, 1.0]], ['2, k, 1', [-0.295314, 0.13926, 1.0]], ['2, k, 2', [-0.2921, 0.435356, 1.0]], ['2, k, 3', [-0.307811, 0.614109, 1.0]], ['2, k, 4', [-0.450275, 0.361834, 1.0]], ['2, k, 5', [-0.596153, 0.353607, 1.0]], ['2, k, 6', [-0.657832, 0.364158, 1.0]], ['2, k, 7', [-0.679607, 0.386482, 1.0]], ['2, k, 8', [-0.144668, 0.351833, 1.0]], ['2, k, 9', [-0.054662, 0.349945, 1.0]], ['2, k, 10', [-0.120694, 0.366397, 1.0]], ['2, k, 11', [-0.166017, 0.367285, 1.0]], ['2, k, 12', [-0.362873, -0.165897, 1.0]], ['2, k, 13', [-0.372678, -0.601246, 1.0]], ['2, k, 14', [-0.376043, -0.989112, 1.0]], ['2, k, 15', [-0.410049, -1.05457, 1.0]], ['2, k, 16', [-0.223795, -0.169631, 1.0]], ['2, k, 17', [-0.177189, -0.648205, 1.0]], ['2, k, 18', [-0.134748, -1.00449, 1.0]], ['2, k, 19', [-0.132936, -1.06494, 1.0]], ['2, k, 20', [-0.293299, 0.363154, 1.0]], ['2, k, 21', [-0.665787, 0.375901, 1.0]], ['2, k, 22', [-0.741597, 0.391746, 1.0]], ['2, k, 23', [-0.19053, 0.35972, 1.0]], ['2, k, 24', [-0.0873121, 0.351744, 1.0]]]
[['2, k, 0', [-0.297952, -0.172028, 1.0]], ['2, k, 1', [-0.295518, 0.137816, 1.0]], ['2, k, 2', [-0.290977, 0.433522, 1.0]], ['2, k, 3', [-0.307622, 0.613693, 1.0]], ['2, k, 4', [-0.451181, 0.364792, 1.0]], ['2, k, 5', [-0.604786, 0.359001, 1.0]], ['2, k, 6', [-0.671328, 0.373137, 1.0]], ['2, k, 7', [-0.696654, 0.392112, 1.0]], ['2, k, 8', [-0.146715, 0.346421, 1.0]], ['2, k, 9', [-0.0569711, 0.3499, 1.0]], ['2, k, 10', [-0.149825, 0.362607, 1.0]], ['2, k, 11', [-0.194209, 0.366488, 1.0]], ['2, k, 12', [-0.364205, -0.166083, 1.0]], ['2, k, 13', [-0.372263, -0.602147, 1.0]], ['2, k, 14', [-0.37732, -0.990764, 1.0]], ['2, k, 15', [-0.410241, -1.05572, 1.0]], ['2, k, 16', [-0.225524, -0.170642, 1.0]], ['2, k, 17', [-0.177063, -0.648484, 1.0]], ['2, k, 18', [-0.134873, -1.00455, 1.0]], ['2, k, 19', [-0.132911, -1.06471, 1.0]], ['2, k, 20', [-0.292516, 0.361319, 1.0]], ['2, k, 21', [-0.687016, 0.384379, 1.0]], ['2, k, 22', [-0.758629, 0.400504, 1.0]], ['2, k, 23', [-0.210084, 0.358819, 1.0]], ['2, k, 24', [-0.11453, 0.349648, 1.0]]]
[['2, k, 0', [-0.299831, -0.172894, 1.0]], ['2, k, 1', [-0.292726, 0.141459, 1.0]], ['2, k, 2', [-0.267753, 0.461506, 1.0]], ['2, k, 3', [-0.307822, 0.630583, 1.0]], ['2, k, 4', [-0.452218, 0.366305, 1.0]], ['2, k, 5', [-0.613999, 0.362241, 1.0]], ['2, k, 6', [-0.685653, 0.378384, 1.0]], ['2, k, 7', [-0.711, 0.398032, 1.0]], ['2, k, 8', [-0.14852, 0.341598, 1.0]], ['2, k, 9', [-0.064721, 0.349193, 1.0]], ['2, k, 10', [-0.184207, 0.358697, 1.0]], ['2, k, 11', [-0.225178, 0.365345, 1.0]], ['2, k, 12', [-0.366316, -0.166979, 1.0]], ['2, k, 13', [-0.372008, -0.606295, 1.0]], ['2, k, 14', [-0.378575, -0.993378, 1.0]], ['2, k, 15', [-0.41021, -1.05749, 1.0]], ['2, k, 16', [-0.22732, -0.172426, 1.0]], ['2, k, 17', [-0.177058, -0.649096, 1.0]], ['2, k, 18', [-0.134911, -1.00469, 1.0]], ['2, k, 19', [-0.132915, -1.06472, 1.0]], ['2, k, 20', [-0.276213, 0.380765, 1.0]], ['2, k, 21', [-0.705963, 0.385715, 1.0]], ['2, k, 22', [-0.764732, 0.417411, 1.0]], ['2, k, 23', [-0.244872, 0.354724, 1.0]], ['2, k, 24', [-0.145863, 0.346545, 1.0]]]
[['2, k, 0', [-0.301233, -0.174707, 1.0]], ['2, k, 1', [-0.292144, 0.142552, 1.0]], ['2, k, 2', [-0.26815, 0.462305, 1.0]], ['2, k, 3', [-0.307332, 0.63194, 1.0]], ['2, k, 4', [-0.455808, 0.371119, 1.0]], ['2, k, 5', [-0.61922, 0.3672, 1.0]], ['2, k, 6', [-0.698317, 0.382498, 1.0]], ['2, k, 7', [-0.726985, 0.403365, 1.0]], ['2, k, 8', [-0.152017, 0.328653, 1.0]], ['2, k, 9', [-0.0759271, 0.351398, 1.0]], ['2, k, 10', [-0.192337, 0.362167, 1.0]], ['2, k, 11', [-0.251181, 0.364689, 1.0]], ['2, k, 12', [-0.36695, -0.169758, 1.0]], ['2, k, 13', [-0.37165, -0.606214, 1.0]], ['2, k, 14', [-0.378615, -0.993677, 1.0]], ['2, k, 15', [-0.410395, -1.05736, 1.0]], ['2, k, 16', [-0.229135, -0.174811, 1.0]], ['2, k, 17', [-0.177067, -0.649476, 1.0]], ['2, k, 18', [-0.135034, -1.00483, 1.0]], ['2, k, 19', [-0.132898, -1.06462, 1.0]], ['2, k, 20', [-0.276104, 0.382205, 1.0]], ['2, k, 21', [-0.723481, 0.390886, 1.0]], ['2, k, 22', [-0.7929, 0.406459, 1.0]], ['2, k, 23', [-0.266527, 0.356965, 1.0]], ['2, k, 24', [-0.174728, 0.345469, 1.0]]]
