[['2, k, 0', [-0.2014018, -0.4349373, 1.0]], ['2, k, 1', [-0.2125513, -0.1963638, 1.0]], ['2, k, 2', [-0.2222777, 0.03765809, 1.0]], ['2, k, 3', [-0.2378142, 0.1785526, 1.0]], ['2, k, 4', [-0.3776778, -0.07510085, 1.0]], ['2, k, 5', [-0.4566357, -0.3067976, 1.0]], ['2, k, 6', [-0.3246002, -0.3332638, 1.0]], ['2, k, 7', [-0.2842867, -0.3326686, 1.0]], ['2, k, 8', [-0.04654311, -0.07178679, 1.0]], ['2, k, 9', [0.03064494, -0.2904558, 1.0]], ['2, k, 10', [0.004737478, -0.4251016, 1.0]], ['2, k, 11', [-0.04300771, -0.4378829, 1.0]], ['2, k, 12', [-0.2702874, -0.4290907, 1.0]], ['2, k, 13', [-0.2745472, -0.5407612, 1.0]], ['2, k, 14', [-0.2089961, -0.9033634, 1.0]], ['2, k, 15', [-0.200462, -0.9605237, 1.0]], ['2, k, 16', [-0.1276125, -0.4301364, 1.0]], ['2, k, 17', [-0.04548995, -0.5074073, 1.0]], ['2, k, 18', [-0.01496044, -0.9073502, 1.0]], ['2, k, 19', [-0.006843268, -0.941753, 1.0]], ['2, k, 20', [-0.2200484, -0.02028695, 1.0]], ['2, k, 21', [-0.278253, -0.3331988, 1.0]], ['2, k, 22', [-0.2576772, -0.3668887, 1.0]], ['2, k, 23', [-0.06759201, -0.4680094, 1.0]], ['2, k, 24', [-0.0008863471, -0.4685242, 1.0]]]
[['2, k, 0', [-0.2028822, -0.4359049, 1.0]], ['2, k, 1', [-0.211591, -0.1987078, 1.0]], ['2, k, 2', [-0.2199269, 0.0345857, 1.0]], ['2, k, 3', [-0.2337887, 0.1760213, 1.0]], ['2, k, 4', [-0.3729289, -0.06342965, 1.0]], ['2, k, 5', [-0.4996735, -0.2678354, 1.0]], ['2, k, 6', [-0.4106644, -0.1763907, 1.0]], ['2, k, 7', [-0.3597835, -0.1305933, 1.0]], ['2, k, 8', [-0.04382471, -0.07388549, 1.0]], ['2, k, 9', [0.0301084, -0.2983068, 1.0]], ['2, k, 10', [0.0007293387, -0.4298778, 1.0]], ['2, k, 11', [-0.04218927, -0.440432, 1.0]], ['2, k, 12', [-0.2721874, -0.4283978, 1.0]], ['2, k, 13', [-0.2732159, -0.54535, 1.0]], ['2, k, 14', [-0.2097863, -0.9077262, 1.0]], ['2, k, 15', [-0.1989662, -0.9610422, 1.0]], ['2, k, 16', [-0.1286919, -0.4326603, 1.0]], ['2, k, 17', [-0.04578063, -0.5116393, 1.0]], ['2, k, 18', [-0.01342734, -0.8938086, 1.0]], ['2, k, 19', [-0.005498448, -0.9285927, 1.0]], ['2, k, 20', [-0.2179792, -0.02319023, 1.0]], ['2, k, 21', [-0.3339159, -0.1155692, 1.0]], ['2, k, 22', [-0.356104, -0.0995945, 1.0]], ['2, k, 23', [-0.06277394, -0.4722816, 1.0]], ['2, k, 24', [-0.07691702, -0.4129618, 1.0]]]
[['2, k, 0', [-0.2028213, -0.4359079, 1.0]], ['2, k, 1', [-0.2116544, -0.1986629, 1.0]], ['2, k, 2', [-0.220262, 0.03471491, 1.0]], ['2, k, 3', [-0.2343955, 0.1761125, 1.0]], ['2, k, 4', [-0.3730507, -0.06359988, 1.0]], ['2, k, 5', [-0.499883, -0.2682524, 1.0]], ['2, k, 6', [-0.4073038, -0.1763543, 1.0]], ['2, k, 7', [-0.3518589, -0.1300626, 1.0]], ['2, k, 8', [-0.04424936, -0.07368904, 1.0]], ['2, k, 9', [0.02962818, -0.2966621, 1.0]], ['2, k, 10', [-0.0007602348, -0.4266025, 1.0]], ['2, k, 11', [-0.0425465, -0.4405557, 1.0]], ['2, k, 12', [-0.2720854, -0.4283952, 1.0]], ['2, k, 13', [-0.2731815, -0.5454909, 1.0]], ['2, k, 14', [-0.2096428, -0.9079894, 1.0]], ['2, k, 15', [-0.199201, -0.9624728, 1.0]], ['2, k, 16', [-0.1286597, -0.432669, 1.0]], ['2, k, 17', [-0.04583256, -0.5115796, 1.0]], ['2, k, 18', [-0.01391144, -0.9019227, 1.0]], ['2, k, 19', [-0.006104575, -0.9366248, 1.0]], ['2, k, 20', [-0.2182336, -0.02308157, 1.0]], ['2, k, 21', [-0.3264613, -0.1172054, 1.0]], ['2, k, 22', [-0.3393462, -0.09760197, 1.0]], ['2, k, 23', [-0.0612723, -0.4742561, 1.0]], ['2, k, 24', [-0.07766216, -0.4138905, 1.0]]]
[['2, k, 0', [-0.2028157, -0.4358768, 1.0]], ['2, k, 1', [-0.2116806, -0.1985846, 1.0]], ['2, k, 2', [-0.2202893, 0.03477728, 1.0]], ['2, k, 3', [-0.2349432, 0.1760462, 1.0]], ['2, k, 4', [-0.373229, -0.06378514, 1.0]], ['2, k, 5', [-0.4950819, -0.2740313, 1.0]], ['2, k, 6', [-0.3986005, -0.1746248, 1.0]], ['2, k, 7', [-0.3421429, -0.1299606, 1.0]], ['2, k, 8', [-0.0445344, -0.07351716, 1.0]], ['2, k, 9', [0.030155, -0.2956218, 1.0]], ['2, k, 10', [-0.001403527, -0.4258653, 1.0]], ['2, k, 11', [-0.04282329, -0.4403246, 1.0]], ['2, k, 12', [-0.2720824, -0.4283789, 1.0]], ['2, k, 13', [-0.2732032, -0.5450841, 1.0]], ['2, k, 14', [-0.209528, -0.9079774, 1.0]], ['2, k, 15', [-0.1988466, -0.9621215, 1.0]], ['2, k, 16', [-0.1286496, -0.4326247, 1.0]], ['2, k, 17', [-0.0458685, -0.511672, 1.0]], ['2, k, 18', [-0.01445631, -0.9045227, 1.0]], ['2, k, 19', [-0.006616525, -0.9391964, 1.0]], ['2, k, 20', [-0.2182641, -0.02301189, 1.0]], ['2, k, 21', [-0.3121666, -0.1129472, 1.0]], ['2, k, 22', [-0.3365167, -0.0993177, 1.0]], ['2, k, 23', [-0.06056496, -0.4748062, 1.0]], ['2, k, 24', [-0.07751751, -0.4134618, 1.0]]]
[['2, k, 0', [-0.2032114, -0.4358357, 1.0]], ['2, k, 1', [-0.2121175, -0.1984407, 1.0]], ['2, k, 2', [-0.2206257, 0.03492587, 1.0]], ['2, k, 3', [-0.2358134, 0.1760736, 1.0]], ['2, k, 4', [-0.3735942, -0.06390063, 1.0]], ['2, k, 5', [-0.4943125, -0.2747037, 1.0]], ['2, k, 6', [-0.3972416, -0.1745626, 1.0]], ['2, k, 7', [-0.3386546, -0.1313517, 1.0]], ['2, k, 8', [-0.0445338, -0.07351799, 1.0]], ['2, k, 9', [0.03039391, -0.2957887, 1.0]], ['2, k, 10', [0.003539327, -0.4301727, 1.0]], ['2, k, 11', [-0.04313034, -0.4406095, 1.0]], ['2, k, 12', [-0.2725719, -0.4283236, 1.0]], ['2, k, 13', [-0.2732154, -0.5450726, 1.0]], ['2, k, 14', [-0.2093337, -0.90777, 1.0]], ['2, k, 15', [-0.1988623, -0.9629426, 1.0]], ['2, k, 16', [-0.1290136, -0.4325996, 1.0]], ['2, k, 17', [-0.04590438, -0.5116328, 1.0]], ['2, k, 18', [-0.01563795, -0.9079313, 1.0]], ['2, k, 19', [-0.007701254, -0.942555, 1.0]], ['2, k, 20', [-0.2186319, -0.022861, 1.0]], ['2, k, 21', [-0.309924, -0.1165684, 1.0]], ['2, k, 22', [-0.3309769, -0.1010069, 1.0]], ['2, k, 23', [-0.0626972, -0.4732569, 1.0]], ['2, k, 24', [-0.0777647, -0.4125997, 1.0]]]
[['2, k, 0', [-0.2032129, -0.4358404, 1.0]], ['2, k, 1', [-0.2122166, -0.1983898, 1.0]], ['2, k, 2', [-0.2209101, 0.03505356, 1.0]], ['2, k, 3', [-0.2362333, 0.1761015, 1.0]], ['2, k, 4', [-0.3738366, -0.06404214, 1.0]], ['2, k, 5', [-0.4938636, -0.2740418, 1.0]], ['2, k, 6', [-0.3952751, -0.1733951, 1.0]], ['2, k, 7', [-0.3345549, -0.127233, 1.0]], ['2, k, 8', [-0.04509034, -0.07315906, 1.0]], ['2, k, 9', [0.02986602, -0.2954585, 1.0]], ['2, k, 10', [0.003511956, -0.4301159, 1.0]], ['2, k, 11', [-0.04252037, -0.4413377, 1.0]], ['2, k, 12', [-0.2725756, -0.428336, 1.0]], ['2, k, 13', [-0.273195, -0.5450194, 1.0]], ['2, k, 14', [-0.2093859, -0.9075431, 1.0]], ['2, k, 15', [-0.1980307, -0.962008, 1.0]], ['2, k, 16', [-0.129002, -0.4325852, 1.0]], ['2, k, 17', [-0.04591097, -0.5116246, 1.0]], ['2, k, 18', [-0.01488694, -0.8974667, 1.0]], ['2, k, 19', [-0.007001432, -0.9322236, 1.0]], ['2, k, 20', [-0.2188689, -0.02275235, 1.0]], ['2, k, 21', [-0.3019447, -0.1124018, 1.0]], ['2, k, 22', [-0.3160928, -0.09175007, 1.0]], ['2, k, 23', [-0.0612435, -0.4759448, 1.0]], ['2, k, 24', [-0.0734489, -0.4085695, 1.0]]]
[['2, k, 0', [-0.2029354, -0.4358473, 1.0]], ['2, k, 1', [-0.2121281, -0.1983603, 1.0]], ['2, k, 2', [-0.2208927, 0.03507115, 1.0]], ['2, k, 3', [-0.2365629, 0.176151, 1.0]], ['2, k, 4', [-0.3740707, -0.06417449, 1.0]], ['2, k, 5', [-0.4840882, -0.2711602, 1.0]], ['2, k, 6', [-0.3839797, -0.1617527, 1.0]], ['2, k, 7', [-0.3236214, -0.1193355, 1.0]], ['2, k, 8', [-0.04519883, -0.0730505, 1.0]], ['2, k, 9', [0.02892222, -0.2927576, 1.0]], ['2, k, 10', [-0.002110261, -0.4268416, 1.0]], ['2, k, 11', [-0.0431959, -0.4402784, 1.0]], ['2, k, 12', [-0.2721761, -0.4284627, 1.0]], ['2, k, 13', [-0.2732035, -0.5450432, 1.0]], ['2, k, 14', [-0.2093956, -0.9075476, 1.0]], ['2, k, 15', [-0.19895, -0.9635638, 1.0]], ['2, k, 16', [-0.128776, -0.4325148, 1.0]], ['2, k, 17', [-0.04584631, -0.5116537, 1.0]], ['2, k, 18', [-0.01515509, -0.8988702, 1.0]], ['2, k, 19', [-0.007209347, -0.9336176, 1.0]], ['2, k, 20', [-0.2188395, -0.02273133, 1.0]], ['2, k, 21', [-0.2968857, -0.1072482, 1.0]], ['2, k, 22', [-0.3146486, -0.09136657, 1.0]], ['2, k, 23', [-0.06323733, -0.4725686, 1.0]], ['2, k, 24', [-0.07617312, -0.4113488, 1.0]]]
[['2, k, 0', [-0.202902, -0.435853, 1.0]], ['2, k, 1', [-0.2121382, -0.198343, 1.0]], ['2, k, 2', [-0.2209483, 0.03509882, 1.0]], ['2, k, 3', [-0.2368505, 0.1762297, 1.0]], ['2, k, 4', [-0.3741698, -0.06420487, 1.0]], ['2, k, 5', [-0.4987853, -0.2656292, 1.0]], ['2, k, 6', [-0.3545812, -0.1359228, 1.0]], ['2, k, 7', [-0.324091, -0.1153999, 1.0]], ['2, k, 8', [-0.04515414, -0.07308746, 1.0]], ['2, k, 9', [0.02950218, -0.2926307, 1.0]], ['2, k, 10', [-0.002213333, -0.4264068, 1.0]], ['2, k, 11', [-0.04250513, -0.4394585, 1.0]], ['2, k, 12', [-0.2721517, -0.4284618, 1.0]], ['2, k, 13', [-0.2731838, -0.5451011, 1.0]], ['2, k, 14', [-0.2093932, -0.9075612, 1.0]], ['2, k, 15', [-0.1993647, -0.9640445, 1.0]], ['2, k, 16', [-0.128697, -0.43254, 1.0]], ['2, k, 17', [-0.04582055, -0.5116918, 1.0]], ['2, k, 18', [-0.01399723, -0.8924803, 1.0]], ['2, k, 19', [-0.006008448, -0.9273068, 1.0]], ['2, k, 20', [-0.2188843, -0.02270525, 1.0]], ['2, k, 21', [-0.2930978, -0.1023175, 1.0]], ['2, k, 22', [-0.2818015, -0.1108234, 1.0]], ['2, k, 23', [-0.06196583, -0.4713009, 1.0]], ['2, k, 24', [-0.07757755, -0.4133568, 1.0]]]
[['2, k, 0', [-0.2027305, -0.4359622, 1.0]], ['2, k, 1', [-0.2121783, -0.1983238, 1.0]], ['2, k, 2', [-0.2213622, 0.03529042, 1.0]], ['2, k, 3', [-0.2373025, 0.1761729, 1.0]], ['2, k, 4', [-0.3742932, -0.06425694, 1.0]], ['2, k, 5', [-0.5009958, -0.264794, 1.0]], ['2, k, 6', [-0.3661209, -0.1435262, 1.0]], ['2, k, 7', [-0.3255486, -0.1110436, 1.0]], ['2, k, 8', [-0.04526048, -0.07313532, 1.0]], ['2, k, 9', [0.02954801, -0.2927811, 1.0]], ['2, k, 10', [-0.002138684, -0.4268083, 1.0]], ['2, k, 11', [-0.04209352, -0.4397355, 1.0]], ['2, k, 12', [-0.2720087, -0.4285912, 1.0]], ['2, k, 13', [-0.273183, -0.5449174, 1.0]], ['2, k, 14', [-0.2094506, -0.9075885, 1.0]], ['2, k, 15', [-0.1980889, -0.9614182, 1.0]], ['2, k, 16', [-0.1284951, -0.4326431, 1.0]], ['2, k, 17', [-0.04577701, -0.5117762, 1.0]], ['2, k, 18', [-0.01397224, -0.8934658, 1.0]], ['2, k, 19', [-0.005995926, -0.9283032, 1.0]], ['2, k, 20', [-0.2191736, -0.02257107, 1.0]], ['2, k, 21', [-0.2970707, -0.09487104, 1.0]], ['2, k, 22', [-0.2982941, -0.1127057, 1.0]], ['2, k, 23', [-0.06072664, -0.4726448, 1.0]], ['2, k, 24', [-0.07672058, -0.412838, 1.0]]]
[['2, k, 0', [-0.2026309, -0.4360318, 1.0]], ['2, k, 1', [-0.2122146, -0.1983226, 1.0]], ['2, k, 2', [-0.2215939, 0.03532806, 1.0]], ['2, k, 3', [-0.2374456, 0.1761705, 1.0]], ['2, k, 4', [-0.3745682, -0.06398293, 1.0]], ['2, k, 5', [-0.5034781, -0.2636055, 1.0]], ['2, k, 6', [-0.3681298, -0.1435011, 1.0]], ['2, k, 7', [-0.3264773, -0.1041799, 1.0]], ['2, k, 8', [-0.04538402, -0.07295917, 1.0]], ['2, k, 9', [0.02888292, -0.2934078, 1.0]], ['2, k, 10', [-0.02857677, -0.4050396, 1.0]], ['2, k, 11', [-0.04776701, -0.4345792, 1.0]], ['2, k, 12', [-0.2719149, -0.428698, 1.0]], ['2, k, 13', [-0.2732004, -0.5446398, 1.0]], ['2, k, 14', [-0.2095825, -0.9073897, 1.0]], ['2, k, 15', [-0.1975159, -0.9598482, 1.0]], ['2, k, 16', [-0.1283875, -0.4326938, 1.0]], ['2, k, 17', [-0.04566003, -0.5115679, 1.0]], ['2, k, 18', [-0.01459593, -0.8951452, 1.0]], ['2, k, 19', [-0.006600094, -0.9299678, 1.0]], ['2, k, 20', [-0.2193469, -0.02254409, 1.0]], ['2, k, 21', [-0.295896, -0.08840311, 1.0]], ['2, k, 22', [-0.2821039, -0.0937651, 1.0]], ['2, k, 23', [-0.06049535, -0.4727896, 1.0]], ['2, k, 24', [-0.08273685, -0.4190186, 1.0]]]
[['2, k, 0', [-0.2024083, -0.4362154, 1.0]], ['2, k, 1', [-0.2121819, -0.1983645, 1.0]], ['2, k, 2', [-0.2215946, 0.03531161, 1.0]], ['2, k, 3', [-0.2375313, 0.1761294, 1.0]], ['2, k, 4', [-0.3747009, -0.0641928, 1.0]], ['2, k, 5', [-0.5040088, -0.2635667, 1.0]], ['2, k, 6', [-0.3679954, -0.1400668, 1.0]], ['2, k, 7', [-0.3295087, -0.09859909, 1.0]], ['2, k, 8', [-0.04552459, -0.0727941, 1.0]], ['2, k, 9', [0.02948663, -0.296202, 1.0]], ['2, k, 10', [-0.0008822919, -0.4222557, 1.0]], ['2, k, 11', [-0.0415673, -0.439101, 1.0]], ['2, k, 12', [-0.2717322, -0.428934, 1.0]], ['2, k, 13', [-0.2731853, -0.5447739, 1.0]], ['2, k, 14', [-0.2091133, -0.9080898, 1.0]], ['2, k, 15', [-0.1977646, -0.9608101, 1.0]], ['2, k, 16', [-0.1281192, -0.4328496, 1.0]], ['2, k, 17', [-0.04567323, -0.5116484, 1.0]], ['2, k, 18', [-0.01997367, -0.9132312, 1.0]], ['2, k, 19', [-0.01176849, -0.9478566, 1.0]], ['2, k, 20', [-0.2193445, -0.02256299, 1.0]], ['2, k, 21', [-0.2960878, -0.08119532, 1.0]], ['2, k, 22', [-0.3216197, -0.0644559, 1.0]], ['2, k, 23', [-0.05814334, -0.4728293, 1.0]], ['2, k, 24', [-0.0772269, -0.4130138, 1.0]]]
[['2, k, 0', [-0.2023457, -0.4361646, 1.0]], ['2, k, 1', [-0.2121999, -0.1982805, 1.0]], ['2, k, 2', [-0.221679, 0.03543699, 1.0]], ['2, k, 3', [-0.2378053, 0.1762137, 1.0]], ['2, k, 4', [-0.3750632, -0.06390519, 1.0]], ['2, k, 5', [-0.5058718, -0.2635271, 1.0]], ['2, k, 6', [-0.3712521, -0.1378825, 1.0]], ['2, k, 7', [-0.3302951, -0.09416606, 1.0]], ['2, k, 8', [-0.04565176, -0.07268927, 1.0]], ['2, k, 9', [0.0294321, -0.2946971, 1.0]], ['2, k, 10', [-0.001776289, -0.42324, 1.0]], ['2, k, 11', [-0.04193452, -0.4391345, 1.0]], ['2, k, 12', [-0.2715924, -0.4288394, 1.0]], ['2, k, 13', [-0.2731836, -0.5447731, 1.0]], ['2, k, 14', [-0.209166, -0.9088448, 1.0]], ['2, k, 15', [-0.1983533, -0.9619614, 1.0]], ['2, k, 16', [-0.128105, -0.4328309, 1.0]], ['2, k, 17', [-0.04574697, -0.511825, 1.0]], ['2, k, 18', [-0.01909509, -0.9143484, 1.0]], ['2, k, 19', [-0.0109232, -0.9489554, 1.0]], ['2, k, 20', [-0.2194142, -0.02244638, 1.0]], ['2, k, 21', [-0.2905062, -0.07596591, 1.0]], ['2, k, 22', [-0.3191681, -0.06152643, 1.0]], ['2, k, 23', [-0.0596938, -0.4733527, 1.0]], ['2, k, 24', [-0.07758528, -0.4135426, 1.0]]]
[['2, k, 0', [-0.2022477, -0.4363195, 1.0]], ['2, k, 1', [-0.2122084, -0.1982843, 1.0]], ['2, k, 2', [-0.2217924, 0.03551045, 1.0]], ['2, k, 3', [-0.2378869, 0.1762883, 1.0]], ['2, k, 4', [-0.3751785, -0.06447327, 1.0]], ['2, k, 5', [-0.5069899, -0.2638753, 1.0]], ['2, k, 6', [-0.3715344, -0.1346548, 1.0]], ['2, k, 7', [-0.3309347, -0.08982588, 1.0]], ['2, k, 8', [-0.04581435, -0.07248183, 1.0]], ['2, k, 9', [0.02988738, -0.2944199, 1.0]], ['2, k, 10', [-0.002349534, -0.4201499, 1.0]], ['2, k, 11', [-0.04214173, -0.4392395, 1.0]], ['2, k, 12', [-0.2715382, -0.4290621, 1.0]], ['2, k, 13', [-0.2731895, -0.5447949, 1.0]], ['2, k, 14', [-0.2090836, -0.9085225, 1.0]], ['2, k, 15', [-0.1978898, -0.9616823, 1.0]], ['2, k, 16', [-0.1279707, -0.4329359, 1.0]], ['2, k, 17', [-0.0457222, -0.5118401, 1.0]], ['2, k, 18', [-0.01850969, -0.9108484, 1.0]], ['2, k, 19', [-0.01019052, -0.9455053, 1.0]], ['2, k, 20', [-0.2194953, -0.02240212, 1.0]], ['2, k, 21', [-0.294772, -0.06708438, 1.0]], ['2, k, 22', [-0.2786777, -0.07457858, 1.0]], ['2, k, 23', [-0.05965205, -0.4725607, 1.0]], ['2, k, 24', [-0.0778095, -0.4139403, 1.0]]]
[['2, k, 0', [-0.2020101, -0.436715, 1.0]], ['2, k, 1', [-0.2122075, -0.1983183, 1.0]], ['2, k, 2', [-0.2218697, 0.03555224, 1.0]], ['2, k, 3', [-0.2380879, 0.1763455, 1.0]], ['2, k, 4', [-0.3749692, -0.06541474, 1.0]], ['2, k, 5', [-0.5075017, -0.2645987, 1.0]], ['2, k, 6', [-0.3736899, -0.1307409, 1.0]], ['2, k, 7', [-0.3288541, -0.08482961, 1.0]], ['2, k, 8', [-0.04583687, -0.07249868, 1.0]], ['2, k, 9', [0.02932721, -0.2944549, 1.0]], ['2, k, 10', [-0.002493657, -0.4193273, 1.0]], ['2, k, 11', [-0.04204942, -0.4391425, 1.0]], ['2, k, 12', [-0.2713591, -0.4295725, 1.0]], ['2, k, 13', [-0.2731337, -0.5453641, 1.0]], ['2, k, 14', [-0.2092534, -0.9086934, 1.0]], ['2, k, 15', [-0.1980026, -0.96101, 1.0]], ['2, k, 16', [-0.1275967, -0.4333791, 1.0]], ['2, k, 17', [-0.04572709, -0.5118155, 1.0]], ['2, k, 18', [-0.01765523, -0.9026992, 1.0]], ['2, k, 19', [-0.009025806, -0.9374678, 1.0]], ['2, k, 20', [-0.2195427, -0.02238794, 1.0]], ['2, k, 21', [-0.2904246, -0.06452692, 1.0]], ['2, k, 22', [-0.320322, -0.05582754, 1.0]], ['2, k, 23', [-0.06083189, -0.4722652, 1.0]], ['2, k, 24', [-0.07774199, -0.4138676, 1.0]]]
[['2, k, 0', [-0.2019412, -0.4369676, 1.0]], ['2, k, 1', [-0.2122388, -0.1983572, 1.0]], ['2, k, 2', [-0.2219957, 0.03557906, 1.0]], ['2, k, 3', [-0.2382034, 0.1764367, 1.0]], ['2, k, 4', [-0.3749908, -0.06559782, 1.0]], ['2, k, 5', [-0.4890464, -0.2639324, 1.0]], ['2, k, 6', [-0.3756321, -0.1294638, 1.0]], ['2, k, 7', [-0.3217725, -0.07823563, 1.0]], ['2, k, 8', [-0.04592688, -0.07256895, 1.0]], ['2, k, 9', [0.02970636, -0.2935936, 1.0]], ['2, k, 10', [-9.943284e-05, -0.4235844, 1.0]], ['2, k, 11', [-0.04195369, -0.4407122, 1.0]], ['2, k, 12', [-0.2713933, -0.4298468, 1.0]], ['2, k, 13', [-0.2731338, -0.5453631, 1.0]], ['2, k, 14', [-0.2091522, -0.9092644, 1.0]], ['2, k, 15', [-0.1979524, -0.9619714, 1.0]], ['2, k, 16', [-0.1274431, -0.433644, 1.0]], ['2, k, 17', [-0.04573821, -0.5117862, 1.0]], ['2, k, 18', [-0.01743353, -0.9030064, 1.0]], ['2, k, 19', [-0.008789675, -0.9377788, 1.0]], ['2, k, 20', [-0.2196397, -0.02238259, 1.0]], ['2, k, 21', [-0.2859398, -0.06033512, 1.0]], ['2, k, 22', [-0.2905127, -0.08118393, 1.0]], ['2, k, 23', [-0.05838185, -0.473938, 1.0]], ['2, k, 24', [-0.07421263, -0.4091763, 1.0]]]
[['2, k, 0', [-0.2017667, -0.4373198, 1.0]], ['2, k, 1', [-0.2122162, -0.1983812, 1.0]], ['2, k, 2', [-0.2219798, 0.03565678, 1.0]], ['2, k, 3', [-0.238387, 0.1763033, 1.0]], ['2, k, 4', [-0.37463, -0.06606892, 1.0]], ['2, k, 5', [-0.4930926, -0.2628567, 1.0]], ['2, k, 6', [-0.3722059, -0.1240192, 1.0]], ['2, k, 7', [-0.3223568, -0.0762308, 1.0]], ['2, k, 8', [-0.04596876, -0.07268643, 1.0]], ['2, k, 9', [0.03040749, -0.2937945, 1.0]], ['2, k, 10', [-0.004384096, -0.4217942, 1.0]], ['2, k, 11', [-0.04277984, -0.4404302, 1.0]], ['2, k, 12', [-0.271317, -0.430204, 1.0]], ['2, k, 13', [-0.2731132, -0.5458156, 1.0]], ['2, k, 14', [-0.2091814, -0.9095936, 1.0]], ['2, k, 15', [-0.1970513, -0.960138, 1.0]], ['2, k, 16', [-0.1271053, -0.4341397, 1.0]], ['2, k, 17', [-0.04572091, -0.5117933, 1.0]], ['2, k, 18', [-0.0167136, -0.9060891, 1.0]], ['2, k, 19', [-0.007971921, -0.9408303, 1.0]], ['2, k, 20', [-0.2196275, -0.02234675, 1.0]], ['2, k, 21', [-0.288987, -0.05688033, 1.0]], ['2, k, 22', [-0.2730294, -0.06328013, 1.0]], ['2, k, 23', [-0.06278309, -0.4737088, 1.0]], ['2, k, 24', [-0.0772886, -0.4132469, 1.0]]]
[['2, k, 0', [-0.2014997, -0.437749, 1.0]], ['2, k, 1', [-0.2122092, -0.1984515, 1.0]], ['2, k, 2', [-0.2220532, 0.03567472, 1.0]], ['2, k, 3', [-0.2384213, 0.1763291, 1.0]], ['2, k, 4', [-0.3745338, -0.0669453, 1.0]], ['2, k, 5', [-0.4965956, -0.262003, 1.0]], ['2, k, 6', [-0.370643, -0.1204022, 1.0]], ['2, k, 7', [-0.3190981, -0.0724545, 1.0]], ['2, k, 8', [-0.04632301, -0.07284496, 1.0]], ['2, k, 9', [0.03014429, -0.2940083, 1.0]], ['2, k, 10', [-0.003161556, -0.4228331, 1.0]], ['2, k, 11', [-0.04265829, -0.4397084, 1.0]], ['2, k, 12', [-0.2711416, -0.4306884, 1.0]], ['2, k, 13', [-0.2730854, -0.5456172, 1.0]], ['2, k, 14', [-0.2090287, -0.9095721, 1.0]], ['2, k, 15', [-0.1968673, -0.9602563, 1.0]], ['2, k, 16', [-0.1267663, -0.4345157, 1.0]], ['2, k, 17', [-0.04572019, -0.5117842, 1.0]], ['2, k, 18', [-0.01672625, -0.907579, 1.0]], ['2, k, 19', [-0.007824544, -0.9423101, 1.0]], ['2, k, 20', [-0.2196699, -0.02234881, 1.0]], ['2, k, 21', [-0.2807063, -0.05258296, 1.0]], ['2, k, 22', [-0.281782, -0.06673299, 1.0]], ['2, k, 23', [-0.06064096, -0.471753, 1.0]], ['2, k, 24', [-0.07737257, -0.4132559, 1.0]]]
[['2, k, 0', [-0.2013227, -0.4380712, 1.0]], ['2, k, 1', [-0.212247, -0.1985234, 1.0]], ['2, k, 2', [-0.2223311, 0.03570588, 1.0]], ['2, k, 3', [-0.2385567, 0.1763615, 1.0]], ['2, k, 4', [-0.3745943, -0.06787995, 1.0]], ['2, k, 5', [-0.4849196, -0.261891, 1.0]], ['2, k, 6', [-0.3685121, -0.1159174, 1.0]], ['2, k, 7', [-0.3192247, -0.06934865, 1.0]], ['2, k, 8', [-0.04647309, -0.07289959, 1.0]], ['2, k, 9', [0.03011294, -0.294124, 1.0]], ['2, k, 10', [-0.002759348, -0.4239443, 1.0]], ['2, k, 11', [-0.04341907, -0.4400324, 1.0]], ['2, k, 12', [-0.2710552, -0.4310456, 1.0]], ['2, k, 13', [-0.2730893, -0.5456116, 1.0]], ['2, k, 14', [-0.2092678, -0.9082949, 1.0]], ['2, k, 15', [-0.1983981, -0.9621711, 1.0]], ['2, k, 16', [-0.1265144, -0.4347936, 1.0]], ['2, k, 17', [-0.04570354, -0.5117776, 1.0]], ['2, k, 18', [-0.0150607, -0.897025, 1.0]], ['2, k, 19', [-0.006038597, -0.9318818, 1.0]], ['2, k, 20', [-0.2198656, -0.02235321, 1.0]], ['2, k, 21', [-0.2831019, -0.04882632, 1.0]], ['2, k, 22', [-0.2858069, -0.06415095, 1.0]], ['2, k, 23', [-0.06327523, -0.4720288, 1.0]], ['2, k, 24', [-0.07778811, -0.4137958, 1.0]]]
