[['2, k, 0', [0.201799, -0.707291, 1.0]], ['2, k, 1', [0.192631, -0.403676, 1.0]], ['2, k, 2', [0.182668, -0.105515, 1.0]], ['2, k, 3', [0.188273, 0.0219231, 1.0]], ['2, k, 4', [0.0430949, -0.24672, 1.0]], ['2, k, 5', [0.0392741, -0.535566, 1.0]], ['2, k, 6', [0.168732, -0.365362, 1.0]], ['2, k, 7', [0.212005, -0.309417, 1.0]], ['2, k, 8', [0.342726, -0.239584, 1.0]], ['2, k, 9', [0.5178, -0.177194, 1.0]], ['2, k, 10', [0.301951, -0.150257, 1.0]], ['2, k, 11', [0.34261, -0.122671, 1.0]], ['2, k, 12', [0.130679, -0.699065, 1.0]], ['2, k, 13', [0.0223732, -1.00866, 1.0]], ['2, k, 14', [0.0220822, -1.26293, 1.0]], ['2, k, 15', [0.0172448, -1.33938, 1.0]], ['2, k, 16', [0.267306, -0.695841, 1.0]], ['2, k, 17', [0.406398, -0.985615, 1.0]], ['2, k, 18', [0.356165, -1.13874, 1.0]], ['2, k, 19', [0.392624, -1.21469, 1.0]], ['2, k, 20', [0.185307, -0.179375, 1.0]], ['2, k, 21', [0.211028, -0.307991, 1.0]], ['2, k, 22', [0.209753, -0.30613, 1.0]], ['2, k, 23', [0.331504, -0.122416, 1.0]], ['2, k, 24', [0.265052, -0.122566, 1.0]]]
[['2, k, 0', [0.198785, -0.675773, 1.0]], ['2, k, 1', [0.206761, -0.383999, 1.0]], ['2, k, 2', [0.212653, -0.101798, 1.0]], ['2, k, 3', [0.224934, 0.0348843, 1.0]], ['2, k, 4', [0.0693878, -0.2202, 1.0]], ['2, k, 5', [-0.0852612, -0.17562, 1.0]], ['2, k, 6', [-0.192873, -0.133502, 1.0]], ['2, k, 7', [-0.237892, -0.113921, 1.0]], ['2, k, 8', [0.37471, -0.217487, 1.0]], ['2, k, 9', [0.438425, -0.201808, 1.0]], ['2, k, 10', [0.373416, -0.148318, 1.0]], ['2, k, 11', [0.417244, -0.130105, 1.0]], ['2, k, 12', [0.128478, -0.66966, 1.0]], ['2, k, 13', [0.0608897, -0.990088, 1.0]], ['2, k, 14', [0.011366, -1.34488, 1.0]], ['2, k, 15', [-0.00828759, -1.38345, 1.0]], ['2, k, 16', [0.263005, -0.664174, 1.0]], ['2, k, 17', [0.328995, -0.946169, 1.0]], ['2, k, 18', [0.414992, -1.21803, 1.0]], ['2, k, 19', [0.367483, -1.29427, 1.0]], ['2, k, 20', [0.21038, -0.172422, 1.0]], ['2, k, 21', [-0.241378, -0.113732, 1.0]], ['2, k, 22', [-0.289905, -0.0984765, 1.0]], ['2, k, 23', [0.439524, -0.116288, 1.0]], ['2, k, 24', [0.340466, -0.122592, 1.0]]]
[['2, k, 0', [0.19844, -0.675621, 1.0]], ['2, k, 1', [0.206858, -0.384013, 1.0]], ['2, k, 2', [0.213303, -0.101408, 1.0]], ['2, k, 3', [0.226288, 0.0355064, 1.0]], ['2, k, 4', [0.0701829, -0.218622, 1.0]], ['2, k, 5', [-0.083717, -0.1771, 1.0]], ['2, k, 6', [-0.148719, -0.132455, 1.0]], ['2, k, 7', [-0.225387, -0.123771, 1.0]], ['2, k, 8', [0.374504, -0.21742, 1.0]], ['2, k, 9', [0.438817, -0.204633, 1.0]], ['2, k, 10', [0.373696, -0.149236, 1.0]], ['2, k, 11', [0.41814, -0.134225, 1.0]], ['2, k, 12', [0.128264, -0.669262, 1.0]], ['2, k, 13', [0.0607691, -0.989989, 1.0]], ['2, k, 14', [0.0115442, -1.34482, 1.0]], ['2, k, 15', [-0.00868277, -1.38323, 1.0]], ['2, k, 16', [0.262735, -0.664205, 1.0]], ['2, k, 17', [0.328846, -0.946375, 1.0]], ['2, k, 18', [0.378387, -1.20315, 1.0]], ['2, k, 19', [0.378632, -1.25044, 1.0]], ['2, k, 20', [0.21104, -0.172034, 1.0]], ['2, k, 21', [-0.243704, -0.119962, 1.0]], ['2, k, 22', [-0.281519, -0.108162, 1.0]], ['2, k, 23', [0.440277, -0.11909, 1.0]], ['2, k, 24', [0.341296, -0.128134, 1.0]]]
[['2, k, 0', [0.198187, -0.675388, 1.0]], ['2, k, 1', [0.206809, -0.384068, 1.0]], ['2, k, 2', [0.213519, -0.10133, 1.0]], ['2, k, 3', [0.228212, 0.0352413, 1.0]], ['2, k, 4', [0.0722351, -0.213652, 1.0]], ['2, k, 5', [-0.0865696, -0.172458, 1.0]], ['2, k, 6', [-0.172076, -0.133513, 1.0]], ['2, k, 7', [-0.226381, -0.130195, 1.0]], ['2, k, 8', [0.374452, -0.217458, 1.0]], ['2, k, 9', [0.440963, -0.207369, 1.0]], ['2, k, 10', [0.390391, -0.153207, 1.0]], ['2, k, 11', [0.43825, -0.139183, 1.0]], ['2, k, 12', [0.128127, -0.668561, 1.0]], ['2, k, 13', [0.0606724, -0.989904, 1.0]], ['2, k, 14', [0.0116878, -1.34475, 1.0]], ['2, k, 15', [-0.00910665, -1.38304, 1.0]], ['2, k, 16', [0.26252, -0.664203, 1.0]], ['2, k, 17', [0.328834, -0.946579, 1.0]], ['2, k, 18', [0.377618, -1.20338, 1.0]], ['2, k, 19', [0.377066, -1.25101, 1.0]], ['2, k, 20', [0.211291, -0.171923, 1.0]], ['2, k, 21', [-0.226283, -0.131227, 1.0]], ['2, k, 22', [-0.283101, -0.132828, 1.0]], ['2, k, 23', [0.456443, -0.125139, 1.0]], ['2, k, 24', [0.361402, -0.133671, 1.0]]]
[['2, k, 0', [0.198105, -0.675134, 1.0]], ['2, k, 1', [0.206795, -0.384206, 1.0]], ['2, k, 2', [0.213625, -0.101549, 1.0]], ['2, k, 3', [0.228887, 0.0353203, 1.0]], ['2, k, 4', [0.0721243, -0.213459, 1.0]], ['2, k, 5', [-0.0863277, -0.171815, 1.0]], ['2, k, 6', [-0.133243, -0.142552, 1.0]], ['2, k, 7', [-0.205866, -0.134445, 1.0]], ['2, k, 8', [0.374251, -0.217242, 1.0]], ['2, k, 9', [0.446873, -0.211394, 1.0]], ['2, k, 10', [0.387445, -0.1562, 1.0]], ['2, k, 11', [0.436723, -0.144104, 1.0]], ['2, k, 12', [0.128138, -0.668234, 1.0]], ['2, k, 13', [0.0605031, -0.989675, 1.0]], ['2, k, 14', [0.0111701, -1.34457, 1.0]], ['2, k, 15', [-0.00960259, -1.38265, 1.0]], ['2, k, 16', [0.262414, -0.66405, 1.0]], ['2, k, 17', [0.32897, -0.94652, 1.0]], ['2, k, 18', [0.377103, -1.20343, 1.0]], ['2, k, 19', [0.376413, -1.25106, 1.0]], ['2, k, 20', [0.211422, -0.172069, 1.0]], ['2, k, 21', [-0.228717, -0.13307, 1.0]], ['2, k, 22', [-0.256777, -0.114017, 1.0]], ['2, k, 23', [0.462925, -0.126969, 1.0]], ['2, k, 24', [0.357785, -0.139435, 1.0]]]
[['2, k, 0', [0.198113, -0.674801, 1.0]], ['2, k, 1', [0.206805, -0.384189, 1.0]], ['2, k, 2', [0.213666, -0.101556, 1.0]], ['2, k, 3', [0.229201, 0.035846, 1.0]], ['2, k, 4', [0.0722091, -0.212936, 1.0]], ['2, k, 5', [-0.0823634, -0.167446, 1.0]], ['2, k, 6', [-0.11288, -0.146826, 1.0]], ['2, k, 7', [-0.178522, -0.139452, 1.0]], ['2, k, 8', [0.373872, -0.216961, 1.0]], ['2, k, 9', [0.459261, -0.215004, 1.0]], ['2, k, 10', [0.386387, -0.155721, 1.0]], ['2, k, 11', [0.394682, -0.146742, 1.0]], ['2, k, 12', [0.128193, -0.667787, 1.0]], ['2, k, 13', [0.0603866, -0.98949, 1.0]], ['2, k, 14', [0.0109639, -1.34458, 1.0]], ['2, k, 15', [-0.00960733, -1.38231, 1.0]], ['2, k, 16', [0.26241, -0.66384, 1.0]], ['2, k, 17', [0.329443, -0.946337, 1.0]], ['2, k, 18', [0.37614, -1.20333, 1.0]], ['2, k, 19', [0.375222, -1.25124, 1.0]], ['2, k, 20', [0.2115, -0.172043, 1.0]], ['2, k, 21', [-0.199463, -0.139259, 1.0]], ['2, k, 22', [-0.233305, -0.131839, 1.0]], ['2, k, 23', [0.386361, -0.14451, 1.0]], ['2, k, 24', [0.320772, -0.142391, 1.0]]]
[['2, k, 0', [0.19813, -0.674706, 1.0]], ['2, k, 1', [0.206793, -0.384232, 1.0]], ['2, k, 2', [0.213656, -0.101584, 1.0]], ['2, k, 3', [0.228944, 0.0359406, 1.0]], ['2, k, 4', [0.0721197, -0.212525, 1.0]], ['2, k, 5', [-0.080887, -0.146279, 1.0]], ['2, k, 6', [-0.143829, -0.150661, 1.0]], ['2, k, 7', [-0.175926, -0.139322, 1.0]], ['2, k, 8', [0.373661, -0.216545, 1.0]], ['2, k, 9', [0.463347, -0.21566, 1.0]], ['2, k, 10', [0.447508, -0.1734, 1.0]], ['2, k, 11', [0.493028, -0.151302, 1.0]], ['2, k, 12', [0.128232, -0.667614, 1.0]], ['2, k, 13', [0.0602678, -0.989099, 1.0]], ['2, k, 14', [0.00959714, -1.34392, 1.0]], ['2, k, 15', [-0.0109232, -1.38178, 1.0]], ['2, k, 16', [0.26243, -0.663775, 1.0]], ['2, k, 17', [0.329911, -0.945845, 1.0]], ['2, k, 18', [0.372268, -1.20301, 1.0]], ['2, k, 19', [0.370565, -1.25204, 1.0]], ['2, k, 20', [0.211522, -0.172052, 1.0]], ['2, k, 21', [-0.181898, -0.144347, 1.0]], ['2, k, 22', [-0.230219, -0.126724, 1.0]], ['2, k, 23', [0.517637, -0.140572, 1.0]], ['2, k, 24', [0.415105, -0.147462, 1.0]]]
[['2, k, 0', [0.198141, -0.674616, 1.0]], ['2, k, 1', [0.20672, -0.384252, 1.0]], ['2, k, 2', [0.213523, -0.101568, 1.0]], ['2, k, 3', [0.228636, 0.0360267, 1.0]], ['2, k, 4', [0.0716025, -0.211935, 1.0]], ['2, k, 5', [-0.0788173, -0.130167, 1.0]], ['2, k, 6', [-0.088046, -0.141186, 1.0]], ['2, k, 7', [-0.159228, -0.140312, 1.0]], ['2, k, 8', [0.372472, -0.215488, 1.0]], ['2, k, 9', [0.472973, -0.230011, 1.0]], ['2, k, 10', [0.503491, -0.179092, 1.0]], ['2, k, 11', [0.513897, -0.15253, 1.0]], ['2, k, 12', [0.12827, -0.66742, 1.0]], ['2, k, 13', [0.0600433, -0.988924, 1.0]], ['2, k, 14', [0.00978599, -1.34376, 1.0]], ['2, k, 15', [-0.00999449, -1.38185, 1.0]], ['2, k, 16', [0.262446, -0.663695, 1.0]], ['2, k, 17', [0.330303, -0.946129, 1.0]], ['2, k, 18', [0.373452, -1.20335, 1.0]], ['2, k, 19', [0.372616, -1.25188, 1.0]], ['2, k, 20', [0.211457, -0.172018, 1.0]], ['2, k, 21', [-0.165858, -0.151025, 1.0]], ['2, k, 22', [-0.212447, -0.130661, 1.0]], ['2, k, 23', [0.535653, -0.144087, 1.0]], ['2, k, 24', [0.445974, -0.150616, 1.0]]]
[['2, k, 0', [0.198196, -0.674181, 1.0]], ['2, k, 1', [0.206658, -0.384176, 1.0]], ['2, k, 2', [0.213374, -0.10152, 1.0]], ['2, k, 3', [0.228013, 0.0366513, 1.0]], ['2, k, 4', [0.0713827, -0.211568, 1.0]], ['2, k, 5', [-0.0629691, -0.139629, 1.0]], ['2, k, 6', [-0.0958296, -0.148592, 1.0]], ['2, k, 7', [-0.128133, -0.142803, 1.0]], ['2, k, 8', [0.372056, -0.214676, 1.0]], ['2, k, 9', [0.47768, -0.21794, 1.0]], ['2, k, 10', [0.510166, -0.171089, 1.0]], ['2, k, 11', [0.521015, -0.153324, 1.0]], ['2, k, 12', [0.128304, -0.666942, 1.0]], ['2, k, 13', [0.0597265, -0.988341, 1.0]], ['2, k, 14', [0.00741831, -1.3428, 1.0]], ['2, k, 15', [-0.0122162, -1.381, 1.0]], ['2, k, 16', [0.262548, -0.663271, 1.0]], ['2, k, 17', [0.330588, -0.946276, 1.0]], ['2, k, 18', [0.412008, -1.22193, 1.0]], ['2, k, 19', [0.368843, -1.30103, 1.0]], ['2, k, 20', [0.211376, -0.171946, 1.0]], ['2, k, 21', [-0.150048, -0.14848, 1.0]], ['2, k, 22', [-0.168268, -0.107906, 1.0]], ['2, k, 23', [0.54355, -0.145204, 1.0]], ['2, k, 24', [0.449188, -0.15145, 1.0]]]
[['2, k, 0', [0.198222, -0.673917, 1.0]], ['2, k, 1', [0.206514, -0.384126, 1.0]], ['2, k, 2', [0.213055, -0.101514, 1.0]], ['2, k, 3', [0.227446, 0.0370085, 1.0]], ['2, k, 4', [0.0708923, -0.211022, 1.0]], ['2, k, 5', [-0.0629694, -0.139624, 1.0]], ['2, k, 6', [-0.0969314, -0.14951, 1.0]], ['2, k, 7', [-0.132495, -0.142645, 1.0]], ['2, k, 8', [0.371502, -0.214237, 1.0]], ['2, k, 9', [0.471743, -0.220073, 1.0]], ['2, k, 10', [0.505984, -0.175355, 1.0]], ['2, k, 11', [0.527714, -0.153202, 1.0]], ['2, k, 12', [0.128288, -0.666581, 1.0]], ['2, k, 13', [0.0592339, -0.988087, 1.0]], ['2, k, 14', [0.00725137, -1.34257, 1.0]], ['2, k, 15', [-0.0117882, -1.38097, 1.0]], ['2, k, 16', [0.262681, -0.662914, 1.0]], ['2, k, 17', [0.330778, -0.946228, 1.0]], ['2, k, 18', [0.365308, -1.20323, 1.0]], ['2, k, 19', [0.363448, -1.2545, 1.0]], ['2, k, 20', [0.211172, -0.171895, 1.0]], ['2, k, 21', [-0.148189, -0.155477, 1.0]], ['2, k, 22', [-0.170613, -0.109997, 1.0]], ['2, k, 23', [0.553531, -0.143816, 1.0]], ['2, k, 24', [0.454488, -0.15002, 1.0]]]
[['2, k, 0', [0.198165, -0.673807, 1.0]], ['2, k, 1', [0.206225, -0.384094, 1.0]], ['2, k, 2', [0.212551, -0.101393, 1.0]], ['2, k, 3', [0.225955, 0.0369233, 1.0]], ['2, k, 4', [0.070642, -0.210914, 1.0]], ['2, k, 5', [-0.0637166, -0.139315, 1.0]], ['2, k, 6', [-0.0977756, -0.1499, 1.0]], ['2, k, 7', [-0.131929, -0.141937, 1.0]], ['2, k, 8', [0.37122, -0.214076, 1.0]], ['2, k, 9', [0.49526, -0.235183, 1.0]], ['2, k, 10', [0.509745, -0.181174, 1.0]], ['2, k, 11', [0.533102, -0.152264, 1.0]], ['2, k, 12', [0.128146, -0.666362, 1.0]], ['2, k, 13', [0.0589487, -0.987908, 1.0]], ['2, k, 14', [0.00523632, -1.34219, 1.0]], ['2, k, 15', [-0.0136927, -1.38048, 1.0]], ['2, k, 16', [0.262684, -0.662837, 1.0]], ['2, k, 17', [0.330903, -0.947626, 1.0]], ['2, k, 18', [0.366696, -1.20488, 1.0]], ['2, k, 19', [0.365544, -1.25531, 1.0]], ['2, k, 20', [0.210798, -0.171765, 1.0]], ['2, k, 21', [-0.141511, -0.150118, 1.0]], ['2, k, 22', [-0.170181, -0.109901, 1.0]], ['2, k, 23', [0.553196, -0.140724, 1.0]], ['2, k, 24', [0.460318, -0.149209, 1.0]]]
[['2, k, 0', [0.197915, -0.673515, 1.0]], ['2, k, 1', [0.205906, -0.384101, 1.0]], ['2, k, 2', [0.212235, -0.101536, 1.0]], ['2, k, 3', [0.224371, 0.0365119, 1.0]], ['2, k, 4', [0.070336, -0.210615, 1.0]], ['2, k, 5', [-0.0687404, -0.13773, 1.0]], ['2, k, 6', [-0.10004, -0.150103, 1.0]], ['2, k, 7', [-0.133118, -0.140357, 1.0]], ['2, k, 8', [0.3711, -0.214455, 1.0]], ['2, k, 9', [0.481615, -0.228695, 1.0]], ['2, k, 10', [0.53085, -0.174724, 1.0]], ['2, k, 11', [0.538279, -0.149585, 1.0]], ['2, k, 12', [0.127834, -0.66581, 1.0]], ['2, k, 13', [0.0581213, -0.987082, 1.0]], ['2, k, 14', [0.00502439, -1.3414, 1.0]], ['2, k, 15', [-0.013342, -1.3799, 1.0]], ['2, k, 16', [0.26243, -0.662732, 1.0]], ['2, k, 17', [0.330866, -0.94733, 1.0]], ['2, k, 18', [0.366909, -1.20505, 1.0]], ['2, k, 19', [0.366179, -1.25449, 1.0]], ['2, k, 20', [0.210536, -0.171834, 1.0]], ['2, k, 21', [-0.146374, -0.149694, 1.0]], ['2, k, 22', [-0.178557, -0.109423, 1.0]], ['2, k, 23', [0.552815, -0.141758, 1.0]], ['2, k, 24', [0.470355, -0.147796, 1.0]]]
[['2, k, 0', [0.197262, -0.673553, 1.0]], ['2, k, 1', [0.206019, -0.38502, 1.0]], ['2, k, 2', [0.214026, -0.103771, 1.0]], ['2, k, 3', [0.223502, 0.0358431, 1.0]], ['2, k, 4', [0.0697642, -0.207937, 1.0]], ['2, k, 5', [-0.0730419, -0.143394, 1.0]], ['2, k, 6', [-0.13334, -0.130243, 1.0]], ['2, k, 7', [-0.160914, -0.136316, 1.0]], ['2, k, 8', [0.364152, -0.218253, 1.0]], ['2, k, 9', [0.494027, -0.228505, 1.0]], ['2, k, 10', [0.531109, -0.170631, 1.0]], ['2, k, 11', [0.532828, -0.147312, 1.0]], ['2, k, 12', [0.127217, -0.665684, 1.0]], ['2, k, 13', [0.0572979, -0.987069, 1.0]], ['2, k, 14', [0.00464161, -1.34151, 1.0]], ['2, k, 15', [-0.0129379, -1.38017, 1.0]], ['2, k, 16', [0.261694, -0.663111, 1.0]], ['2, k, 17', [0.330941, -0.947299, 1.0]], ['2, k, 18', [0.3683, -1.20637, 1.0]], ['2, k, 19', [0.368334, -1.25287, 1.0]], ['2, k, 20', [0.211863, -0.173593, 1.0]], ['2, k, 21', [-0.157142, -0.146575, 1.0]], ['2, k, 22', [-0.208169, -0.114952, 1.0]], ['2, k, 23', [0.551205, -0.138237, 1.0]], ['2, k, 24', [0.469761, -0.144034, 1.0]]]
[['2, k, 0', [0.197, -0.672988, 1.0]], ['2, k, 1', [0.206307, -0.385022, 1.0]], ['2, k, 2', [0.215222, -0.104231, 1.0]], ['2, k, 3', [0.222689, 0.0357251, 1.0]], ['2, k, 4', [0.0676121, -0.204493, 1.0]], ['2, k, 5', [-0.0789431, -0.15189, 1.0]], ['2, k, 6', [-0.140433, -0.140925, 1.0]], ['2, k, 7', [-0.173332, -0.132106, 1.0]], ['2, k, 8', [0.363631, -0.218271, 1.0]], ['2, k, 9', [0.486953, -0.220214, 1.0]], ['2, k, 10', [0.524206, -0.167745, 1.0]], ['2, k, 11', [0.518015, -0.144882, 1.0]], ['2, k, 12', [0.126902, -0.665112, 1.0]], ['2, k, 13', [0.0562409, -0.986034, 1.0]], ['2, k, 14', [0.000580076, -1.3395, 1.0]], ['2, k, 15', [-0.0177511, -1.37885, 1.0]], ['2, k, 16', [0.261537, -0.662603, 1.0]], ['2, k, 17', [0.331011, -0.94691, 1.0]], ['2, k, 18', [0.372832, -1.20431, 1.0]], ['2, k, 19', [0.374536, -1.25268, 1.0]], ['2, k, 20', [0.212863, -0.173893, 1.0]], ['2, k, 21', [-0.174865, -0.139521, 1.0]], ['2, k, 22', [-0.220772, -0.124941, 1.0]], ['2, k, 23', [0.534429, -0.136576, 1.0]], ['2, k, 24', [0.462033, -0.143422, 1.0]]]
[['2, k, 0', [0.196556, -0.673123, 1.0]], ['2, k, 1', [0.20643, -0.38511, 1.0]], ['2, k, 2', [0.215945, -0.103898, 1.0]], ['2, k, 3', [0.221967, 0.035343, 1.0]], ['2, k, 4', [0.0660856, -0.203229, 1.0]], ['2, k, 5', [-0.0898785, -0.187116, 1.0]], ['2, k, 6', [-0.146889, -0.146798, 1.0]], ['2, k, 7', [-0.203578, -0.12543, 1.0]], ['2, k, 8', [0.361634, -0.221106, 1.0]], ['2, k, 9', [0.468468, -0.217025, 1.0]], ['2, k, 10', [0.431015, -0.164065, 1.0]], ['2, k, 11', [0.478098, -0.141771, 1.0]], ['2, k, 12', [0.126274, -0.665184, 1.0]], ['2, k, 13', [0.0556259, -0.985408, 1.0]], ['2, k, 14', [-0.0031932, -1.33784, 1.0]], ['2, k, 15', [-0.0224621, -1.37771, 1.0]], ['2, k, 16', [0.261344, -0.662767, 1.0]], ['2, k, 17', [0.331255, -0.94586, 1.0]], ['2, k, 18', [0.372747, -1.20351, 1.0]], ['2, k, 19', [0.374106, -1.25156, 1.0]], ['2, k, 20', [0.213478, -0.173664, 1.0]], ['2, k, 21', [-0.202921, -0.127449, 1.0]], ['2, k, 22', [-0.25058, -0.11091, 1.0]], ['2, k, 23', [0.50742, -0.137498, 1.0]], ['2, k, 24', [0.401486, -0.139416, 1.0]]]
[['2, k, 0', [0.196201, -0.673417, 1.0]], ['2, k, 1', [0.206585, -0.385479, 1.0]], ['2, k, 2', [0.216421, -0.104095, 1.0]], ['2, k, 3', [0.221107, 0.0348028, 1.0]], ['2, k, 4', [0.0643987, -0.204401, 1.0]], ['2, k, 5', [-0.10024, -0.179606, 1.0]], ['2, k, 6', [-0.209107, -0.139957, 1.0]], ['2, k, 7', [-0.230509, -0.118271, 1.0]], ['2, k, 8', [0.360222, -0.2242, 1.0]], ['2, k, 9', [0.45763, -0.217884, 1.0]], ['2, k, 10', [0.383163, -0.15884, 1.0]], ['2, k, 11', [0.421065, -0.137776, 1.0]], ['2, k, 12', [0.125984, -0.665503, 1.0]], ['2, k, 13', [0.0552678, -0.984899, 1.0]], ['2, k, 14', [-0.00637713, -1.33608, 1.0]], ['2, k, 15', [-0.0284173, -1.37633, 1.0]], ['2, k, 16', [0.261024, -0.663021, 1.0]], ['2, k, 17', [0.33138, -0.945463, 1.0]], ['2, k, 18', [0.373055, -1.20313, 1.0]], ['2, k, 19', [0.372383, -1.25149, 1.0]], ['2, k, 20', [0.213917, -0.173892, 1.0]], ['2, k, 21', [-0.2348, -0.116413, 1.0]], ['2, k, 22', [-0.280008, -0.0962234, 1.0]], ['2, k, 23', [0.445962, -0.128392, 1.0]], ['2, k, 24', [0.345611, -0.133723, 1.0]]]
[['2, k, 0', [0.196078, -0.673688, 1.0]], ['2, k, 1', [0.206488, -0.385525, 1.0]], ['2, k, 2', [0.216293, -0.103938, 1.0]], ['2, k, 3', [0.220884, 0.0346848, 1.0]], ['2, k, 4', [0.0648208, -0.206298, 1.0]], ['2, k, 5', [-0.135844, -0.151402, 1.0]], ['2, k, 6', [-0.225424, -0.113761, 1.0]], ['2, k, 7', [-0.254496, -0.109967, 1.0]], ['2, k, 8', [0.361646, -0.223828, 1.0]], ['2, k, 9', [0.447111, -0.217763, 1.0]], ['2, k, 10', [0.372325, -0.159482, 1.0]], ['2, k, 11', [0.399711, -0.132474, 1.0]], ['2, k, 12', [0.125874, -0.666172, 1.0]], ['2, k, 13', [0.0548025, -0.984822, 1.0]], ['2, k, 14', [-0.00858446, -1.33475, 1.0]], ['2, k, 15', [-0.0317514, -1.37593, 1.0]], ['2, k, 16', [0.260975, -0.663088, 1.0]], ['2, k, 17', [0.331455, -0.944352, 1.0]], ['2, k, 18', [0.373303, -1.20213, 1.0]], ['2, k, 19', [0.372016, -1.25024, 1.0]], ['2, k, 20', [0.213834, -0.173795, 1.0]], ['2, k, 21', [-0.273841, -0.11004, 1.0]], ['2, k, 22', [-0.302058, -0.0780418, 1.0]], ['2, k, 23', [0.425112, -0.130319, 1.0]], ['2, k, 24', [0.329076, -0.129156, 1.0]]]
[['2, k, 0', [0.195753, -0.674864, 1.0]], ['2, k, 1', [0.207655, -0.385802, 1.0]], ['2, k, 2', [0.221107, -0.102357, 1.0]], ['2, k, 3', [0.221074, 0.0339705, 1.0]], ['2, k, 4', [0.0634045, -0.212121, 1.0]], ['2, k, 5', [-0.126343, -0.160702, 1.0]], ['2, k, 6', [-0.235768, -0.0963048, 1.0]], ['2, k, 7', [-0.301125, -0.098611, 1.0]], ['2, k, 8', [0.351303, -0.230381, 1.0]], ['2, k, 9', [0.406944, -0.270512, 1.0]], ['2, k, 10', [0.331763, -0.17113, 1.0]], ['2, k, 11', [0.354556, -0.127736, 1.0]], ['2, k, 12', [0.125962, -0.668495, 1.0]], ['2, k, 13', [0.0546993, -0.985377, 1.0]], ['2, k, 14', [-0.00911662, -1.33536, 1.0]], ['2, k, 15', [-0.0407066, -1.374, 1.0]], ['2, k, 16', [0.260416, -0.663806, 1.0]], ['2, k, 17', [0.331607, -0.943331, 1.0]], ['2, k, 18', [0.373167, -1.2011, 1.0]], ['2, k, 19', [0.363114, -1.25105, 1.0]], ['2, k, 20', [0.21754, -0.172854, 1.0]], ['2, k, 21', [-0.315887, -0.0994653, 1.0]], ['2, k, 22', [-0.35195, -0.0734951, 1.0]], ['2, k, 23', [0.372145, -0.121629, 1.0]], ['2, k, 24', [0.28468, -0.125305, 1.0]]]
[['2, k, 0', [0.195589, -0.675153, 1.0]], ['2, k, 1', [0.207588, -0.385747, 1.0]], ['2, k, 2', [0.220471, -0.101495, 1.0]], ['2, k, 3', [0.221932, 0.0332829, 1.0]], ['2, k, 4', [0.0627215, -0.215856, 1.0]], ['2, k, 5', [-0.127371, -0.169333, 1.0]], ['2, k, 6', [-0.260496, -0.095625, 1.0]], ['2, k, 7', [-0.332022, -0.0902409, 1.0]], ['2, k, 8', [0.352666, -0.230519, 1.0]], ['2, k, 9', [0.384942, -0.21354, 1.0]], ['2, k, 10', [0.311897, -0.139549, 1.0]], ['2, k, 11', [0.306742, -0.119361, 1.0]], ['2, k, 12', [0.126169, -0.669836, 1.0]], ['2, k, 13', [0.0547432, -0.985205, 1.0]], ['2, k, 14', [-0.00966058, -1.3351, 1.0]], ['2, k, 15', [-0.0459526, -1.37222, 1.0]], ['2, k, 16', [0.25962, -0.663919, 1.0]], ['2, k, 17', [0.331314, -0.942936, 1.0]], ['2, k, 18', [0.37304, -1.20051, 1.0]], ['2, k, 19', [0.358102, -1.25151, 1.0]], ['2, k, 20', [0.217174, -0.172282, 1.0]], ['2, k, 21', [-0.355326, -0.0882169, 1.0]], ['2, k, 22', [-0.381837, -0.0722533, 1.0]], ['2, k, 23', [0.316757, -0.114419, 1.0]], ['2, k, 24', [0.279236, -0.0877582, 1.0]]]
[['2, k, 0', [0.193393, -0.678767, 1.0]], ['2, k, 1', [0.207319, -0.385744, 1.0]], ['2, k, 2', [0.219905, -0.0981582, 1.0]], ['2, k, 3', [0.225557, 0.0321912, 1.0]], ['2, k, 4', [0.0632606, -0.218908, 1.0]], ['2, k, 5', [-0.137195, -0.165601, 1.0]], ['2, k, 6', [-0.311858, -0.0820392, 1.0]], ['2, k, 7', [-0.370041, -0.0806422, 1.0]], ['2, k, 8', [0.347998, -0.237751, 1.0]], ['2, k, 9', [0.385536, -0.216049, 1.0]], ['2, k, 10', [0.281024, -0.14399, 1.0]], ['2, k, 11', [0.250161, -0.11654, 1.0]], ['2, k, 12', [0.123861, -0.675442, 1.0]], ['2, k, 13', [0.0549101, -0.986199, 1.0]], ['2, k, 14', [-0.0102901, -1.33637, 1.0]], ['2, k, 15', [-0.0502332, -1.37172, 1.0]], ['2, k, 16', [0.256059, -0.667657, 1.0]], ['2, k, 17', [0.329756, -0.940472, 1.0]], ['2, k, 18', [0.373126, -1.19707, 1.0]], ['2, k, 19', [0.354786, -1.24998, 1.0]], ['2, k, 20', [0.216712, -0.170231, 1.0]], ['2, k, 21', [-0.396727, -0.0804223, 1.0]], ['2, k, 22', [-0.419467, -0.052765, 1.0]], ['2, k, 23', [0.250891, -0.104472, 1.0]], ['2, k, 24', [0.231521, -0.141919, 1.0]]]
