[['2, k, 0', [-0.100588, -0.234976, 1.0]], ['2, k, 1', [-0.0995235, 0.0878774, 1.0]], ['2, k, 2', [-0.0979055, 0.401387, 1.0]], ['2, k, 3', [-0.143377, 0.555191, 1.0]], ['2, k, 4', [-0.298911, 0.277185, 1.0]], ['2, k, 5', [-0.400004, 0.0752176, 1.0]], ['2, k, 6', [-0.436701, -0.0828374, 1.0]], ['2, k, 7', [-0.426033, -0.148903, 1.0]], ['2, k, 8', [0.0621831, 0.289834, 1.0]], ['2, k, 9', [0.192296, 0.112389, 1.0]], ['2, k, 10', [0.0457824, 0.139374, 1.0]], ['2, k, 11', [-0.023022, 0.102601, 1.0]], ['2, k, 12', [-0.181511, -0.234225, 1.0]], ['2, k, 13', [-0.236389, -0.648112, 1.0]], ['2, k, 14', [-0.298738, -1.0169, 1.0]], ['2, k, 15', [-0.309082, -1.06934, 1.0]], ['2, k, 16', [-0.0165857, -0.228608, 1.0]], ['2, k, 17', [0.0543276, -0.619962, 1.0]], ['2, k, 18', [0.0905823, -1.00512, 1.0]], ['2, k, 19', [0.127686, -1.06152, 1.0]], ['2, k, 20', [-0.0984074, 0.324328, 1.0]], ['2, k, 21', [-0.399428, -0.181203, 1.0]], ['2, k, 22', [-0.370248, -0.171829, 1.0]], ['2, k, 23', [-0.0303092, 0.106103, 1.0]], ['2, k, 24', [-0.0301716, 0.118332, 1.0]]]
[['2, k, 0', [-0.107254, -0.26338, 1.0]], ['2, k, 1', [-0.119759, 0.0640545, 1.0]], ['2, k, 2', [-0.131175, 0.380949, 1.0]], ['2, k, 3', [-0.144885, 0.535261, 1.0]], ['2, k, 4', [-0.31616, 0.267815, 1.0]], ['2, k, 5', [-0.384085, -0.0105269, 1.0]], ['2, k, 6', [-0.426563, -0.248391, 1.0]], ['2, k, 7', [-0.415913, -0.329828, 1.0]], ['2, k, 8', [0.0464828, 0.28266, 1.0]], ['2, k, 9', [0.150815, 0.0144961, 1.0]], ['2, k, 10', [0.216719, -0.253366, 1.0]], ['2, k, 11', [0.213903, -0.319417, 1.0]], ['2, k, 12', [-0.192618, -0.265806, 1.0]], ['2, k, 13', [-0.240486, -0.653298, 1.0]], ['2, k, 14', [-0.290252, -1.01236, 1.0]], ['2, k, 15', [-0.31238, -1.07042, 1.0]], ['2, k, 16', [-0.0187043, -0.253988, 1.0]], ['2, k, 17', [0.0490635, -0.646329, 1.0]], ['2, k, 18', [0.0925574, -0.989476, 1.0]], ['2, k, 19', [0.132902, -1.06158, 1.0]], ['2, k, 20', [-0.12848, 0.303116, 1.0]], ['2, k, 21', [-0.403741, -0.388998, 1.0]], ['2, k, 22', [-0.354041, -0.35162, 1.0]], ['2, k, 23', [0.216265, -0.376748, 1.0]], ['2, k, 24', [0.159246, -0.345381, 1.0]]]
[['2, k, 0', [-0.107605, -0.264657, 1.0]], ['2, k, 1', [-0.11994, 0.0614691, 1.0]], ['2, k, 2', [-0.13091, 0.377211, 1.0]], ['2, k, 3', [-0.144302, 0.531116, 1.0]], ['2, k, 4', [-0.318338, 0.263516, 1.0]], ['2, k, 5', [-0.382943, -0.0135025, 1.0]], ['2, k, 6', [-0.42561, -0.243181, 1.0]], ['2, k, 7', [-0.415688, -0.323354, 1.0]], ['2, k, 8', [0.0478338, 0.280425, 1.0]], ['2, k, 9', [0.152371, 0.0142053, 1.0]], ['2, k, 10', [0.216676, -0.248974, 1.0]], ['2, k, 11', [0.215071, -0.319313, 1.0]], ['2, k, 12', [-0.192618, -0.266503, 1.0]], ['2, k, 13', [-0.240267, -0.65364, 1.0]], ['2, k, 14', [-0.29071, -1.01388, 1.0]], ['2, k, 15', [-0.312283, -1.07133, 1.0]], ['2, k, 16', [-0.0195425, -0.255748, 1.0]], ['2, k, 17', [0.0492076, -0.646404, 1.0]], ['2, k, 18', [0.0917966, -0.98795, 1.0]], ['2, k, 19', [0.132702, -1.06217, 1.0]], ['2, k, 20', [-0.128359, 0.299621, 1.0]], ['2, k, 21', [-0.396057, -0.387193, 1.0]], ['2, k, 22', [-0.360243, -0.344426, 1.0]], ['2, k, 23', [0.217435, -0.377571, 1.0]], ['2, k, 24', [0.16104, -0.345075, 1.0]]]
[['2, k, 0', [-0.107451, -0.265817, 1.0]], ['2, k, 1', [-0.119696, 0.0592822, 1.0]], ['2, k, 2', [-0.130631, 0.373998, 1.0]], ['2, k, 3', [-0.143266, 0.526733, 1.0]], ['2, k, 4', [-0.319982, 0.258816, 1.0]], ['2, k, 5', [-0.383767, -0.0156498, 1.0]], ['2, k, 6', [-0.425562, -0.243362, 1.0]], ['2, k, 7', [-0.414097, -0.323337, 1.0]], ['2, k, 8', [0.0490355, 0.278949, 1.0]], ['2, k, 9', [0.153876, 0.0142386, 1.0]], ['2, k, 10', [0.217648, -0.247278, 1.0]], ['2, k, 11', [0.215639, -0.319666, 1.0]], ['2, k, 12', [-0.192277, -0.267112, 1.0]], ['2, k, 13', [-0.239684, -0.653746, 1.0]], ['2, k, 14', [-0.291598, -1.01411, 1.0]], ['2, k, 15', [-0.312435, -1.07081, 1.0]], ['2, k, 16', [-0.0196337, -0.257446, 1.0]], ['2, k, 17', [0.0492902, -0.646047, 1.0]], ['2, k, 18', [0.0918027, -0.98818, 1.0]], ['2, k, 19', [0.132044, -1.06256, 1.0]], ['2, k, 20', [-0.128079, 0.296634, 1.0]], ['2, k, 21', [-0.401007, -0.383955, 1.0]], ['2, k, 22', [-0.363036, -0.349813, 1.0]], ['2, k, 23', [0.212882, -0.377804, 1.0]], ['2, k, 24', [0.162813, -0.343045, 1.0]]]
[['2, k, 0', [-0.107339, -0.267178, 1.0]], ['2, k, 1', [-0.11947, 0.0573535, 1.0]], ['2, k, 2', [-0.130214, 0.37104, 1.0]], ['2, k, 3', [-0.142557, 0.522925, 1.0]], ['2, k, 4', [-0.320705, 0.256704, 1.0]], ['2, k, 5', [-0.383398, -0.0155193, 1.0]], ['2, k, 6', [-0.42596, -0.244705, 1.0]], ['2, k, 7', [-0.414082, -0.325117, 1.0]], ['2, k, 8', [0.0521078, 0.275262, 1.0]], ['2, k, 9', [0.15586, 0.0122785, 1.0]], ['2, k, 10', [0.21763, -0.246766, 1.0]], ['2, k, 11', [0.214397, -0.316225, 1.0]], ['2, k, 12', [-0.19192, -0.267886, 1.0]], ['2, k, 13', [-0.239275, -0.654722, 1.0]], ['2, k, 14', [-0.291956, -1.01452, 1.0]], ['2, k, 15', [-0.312445, -1.07195, 1.0]], ['2, k, 16', [-0.0197937, -0.259286, 1.0]], ['2, k, 17', [0.0494143, -0.645433, 1.0]], ['2, k, 18', [0.091764, -0.988436, 1.0]], ['2, k, 19', [0.132011, -1.0626, 1.0]], ['2, k, 20', [-0.127713, 0.29392, 1.0]], ['2, k, 21', [-0.409156, -0.382457, 1.0]], ['2, k, 22', [-0.358886, -0.353002, 1.0]], ['2, k, 23', [0.220887, -0.37501, 1.0]], ['2, k, 24', [0.16373, -0.344016, 1.0]]]
[['2, k, 0', [-0.107167, -0.268245, 1.0]], ['2, k, 1', [-0.119209, 0.0559718, 1.0]], ['2, k, 2', [-0.129691, 0.368617, 1.0]], ['2, k, 3', [-0.14169, 0.519566, 1.0]], ['2, k, 4', [-0.321248, 0.254861, 1.0]], ['2, k, 5', [-0.383636, -0.0153573, 1.0]], ['2, k, 6', [-0.424436, -0.243702, 1.0]], ['2, k, 7', [-0.413276, -0.323242, 1.0]], ['2, k, 8', [0.0536038, 0.27382, 1.0]], ['2, k, 9', [0.157223, 0.0123152, 1.0]], ['2, k, 10', [0.217559, -0.247151, 1.0]], ['2, k, 11', [0.213606, -0.3175, 1.0]], ['2, k, 12', [-0.191495, -0.268571, 1.0]], ['2, k, 13', [-0.23915, -0.654792, 1.0]], ['2, k, 14', [-0.291569, -1.01457, 1.0]], ['2, k, 15', [-0.312537, -1.07142, 1.0]], ['2, k, 16', [-0.0198294, -0.260542, 1.0]], ['2, k, 17', [0.0494117, -0.645431, 1.0]], ['2, k, 18', [0.0919343, -0.989429, 1.0]], ['2, k, 19', [0.131735, -1.06316, 1.0]], ['2, k, 20', [-0.127263, 0.291775, 1.0]], ['2, k, 21', [-0.415908, -0.37904, 1.0]], ['2, k, 22', [-0.367975, -0.350893, 1.0]], ['2, k, 23', [0.220142, -0.377492, 1.0]], ['2, k, 24', [0.163353, -0.344527, 1.0]]]
[['2, k, 0', [-0.106624, -0.269103, 1.0]], ['2, k, 1', [-0.11863, 0.054556, 1.0]], ['2, k, 2', [-0.128753, 0.366194, 1.0]], ['2, k, 3', [-0.140611, 0.516736, 1.0]], ['2, k, 4', [-0.321484, 0.253141, 1.0]], ['2, k, 5', [-0.383826, -0.0153918, 1.0]], ['2, k, 6', [-0.423737, -0.243456, 1.0]], ['2, k, 7', [-0.41166, -0.320555, 1.0]], ['2, k, 8', [0.054774, 0.272845, 1.0]], ['2, k, 9', [0.157713, 0.0122637, 1.0]], ['2, k, 10', [0.216428, -0.246799, 1.0]], ['2, k, 11', [0.212677, -0.318237, 1.0]], ['2, k, 12', [-0.190866, -0.26931, 1.0]], ['2, k, 13', [-0.238583, -0.656068, 1.0]], ['2, k, 14', [-0.292617, -1.01447, 1.0]], ['2, k, 15', [-0.31268, -1.07105, 1.0]], ['2, k, 16', [-0.0193774, -0.261369, 1.0]], ['2, k, 17', [0.049342, -0.64544, 1.0]], ['2, k, 18', [0.0918117, -0.989651, 1.0]], ['2, k, 19', [0.130718, -1.06323, 1.0]], ['2, k, 20', [-0.126409, 0.289597, 1.0]], ['2, k, 21', [-0.405988, -0.377104, 1.0]], ['2, k, 22', [-0.357255, -0.347956, 1.0]], ['2, k, 23', [0.219382, -0.378644, 1.0]], ['2, k, 24', [0.162442, -0.344528, 1.0]]]
[['2, k, 0', [-0.106391, -0.269797, 1.0]], ['2, k, 1', [-0.118318, 0.0535243, 1.0]], ['2, k, 2', [-0.128237, 0.36459, 1.0]], ['2, k, 3', [-0.138851, 0.51467, 1.0]], ['2, k, 4', [-0.321777, 0.251864, 1.0]], ['2, k, 5', [-0.384024, -0.0156573, 1.0]], ['2, k, 6', [-0.423296, -0.243705, 1.0]], ['2, k, 7', [-0.411818, -0.319199, 1.0]], ['2, k, 8', [0.0560222, 0.272246, 1.0]], ['2, k, 9', [0.15825, 0.0125941, 1.0]], ['2, k, 10', [0.216156, -0.246603, 1.0]], ['2, k, 11', [0.211976, -0.317649, 1.0]], ['2, k, 12', [-0.190508, -0.270008, 1.0]], ['2, k, 13', [-0.23782, -0.657475, 1.0]], ['2, k, 14', [-0.291404, -1.01437, 1.0]], ['2, k, 15', [-0.312654, -1.0711, 1.0]], ['2, k, 16', [-0.0192578, -0.261939, 1.0]], ['2, k, 17', [0.0493419, -0.645498, 1.0]], ['2, k, 18', [0.0918444, -0.990173, 1.0]], ['2, k, 19', [0.130639, -1.06325, 1.0]], ['2, k, 20', [-0.12594, 0.288115, 1.0]], ['2, k, 21', [-0.408028, -0.375863, 1.0]], ['2, k, 22', [-0.357857, -0.348542, 1.0]], ['2, k, 23', [0.217427, -0.37775, 1.0]], ['2, k, 24', [0.16076, -0.342538, 1.0]]]
[['2, k, 0', [-0.106185, -0.270333, 1.0]], ['2, k, 1', [-0.117684, 0.052644, 1.0]], ['2, k, 2', [-0.126923, 0.363506, 1.0]], ['2, k, 3', [-0.137723, 0.513606, 1.0]], ['2, k, 4', [-0.321921, 0.25095, 1.0]], ['2, k, 5', [-0.384574, -0.0157911, 1.0]], ['2, k, 6', [-0.423347, -0.242744, 1.0]], ['2, k, 7', [-0.412168, -0.31753, 1.0]], ['2, k, 8', [0.0569486, 0.271699, 1.0]], ['2, k, 9', [0.158852, 0.0124978, 1.0]], ['2, k, 10', [0.216169, -0.246427, 1.0]], ['2, k, 11', [0.214407, -0.318866, 1.0]], ['2, k, 12', [-0.19012, -0.270754, 1.0]], ['2, k, 13', [-0.236664, -0.658503, 1.0]], ['2, k, 14', [-0.291275, -1.01455, 1.0]], ['2, k, 15', [-0.312516, -1.07078, 1.0]], ['2, k, 16', [-0.0192006, -0.262203, 1.0]], ['2, k, 17', [0.0492289, -0.645336, 1.0]], ['2, k, 18', [0.0921086, -0.991228, 1.0]], ['2, k, 19', [0.130473, -1.06308, 1.0]], ['2, k, 20', [-0.124816, 0.287072, 1.0]], ['2, k, 21', [-0.412907, -0.373123, 1.0]], ['2, k, 22', [-0.35776, -0.348402, 1.0]], ['2, k, 23', [0.222102, -0.378562, 1.0]], ['2, k, 24', [0.163136, -0.341711, 1.0]]]
[['2, k, 0', [-0.106034, -0.270637, 1.0]], ['2, k, 1', [-0.117055, 0.0514962, 1.0]], ['2, k, 2', [-0.125846, 0.361926, 1.0]], ['2, k, 3', [-0.136194, 0.512168, 1.0]], ['2, k, 4', [-0.321984, 0.25015, 1.0]], ['2, k, 5', [-0.384723, -0.0161489, 1.0]], ['2, k, 6', [-0.423166, -0.242856, 1.0]], ['2, k, 7', [-0.411111, -0.318392, 1.0]], ['2, k, 8', [0.0583689, 0.270711, 1.0]], ['2, k, 9', [0.157858, 0.0124811, 1.0]], ['2, k, 10', [0.216156, -0.246389, 1.0]], ['2, k, 11', [0.214249, -0.318872, 1.0]], ['2, k, 12', [-0.1899, -0.271115, 1.0]], ['2, k, 13', [-0.235868, -0.659479, 1.0]], ['2, k, 14', [-0.292034, -1.01556, 1.0]], ['2, k, 15', [-0.312484, -1.07087, 1.0]], ['2, k, 16', [-0.0191047, -0.262411, 1.0]], ['2, k, 17', [0.0493696, -0.645265, 1.0]], ['2, k, 18', [0.0921707, -0.991297, 1.0]], ['2, k, 19', [0.130386, -1.06301, 1.0]], ['2, k, 20', [-0.123835, 0.285567, 1.0]], ['2, k, 21', [-0.402438, -0.376028, 1.0]], ['2, k, 22', [-0.356844, -0.34905, 1.0]], ['2, k, 23', [0.221316, -0.377633, 1.0]], ['2, k, 24', [0.163062, -0.344095, 1.0]]]
[['2, k, 0', [-0.105852, -0.270878, 1.0]], ['2, k, 1', [-0.11659, 0.0505157, 1.0]], ['2, k, 2', [-0.125394, 0.360779, 1.0]], ['2, k, 3', [-0.134971, 0.510987, 1.0]], ['2, k, 4', [-0.32196, 0.249615, 1.0]], ['2, k, 5', [-0.384734, -0.0164004, 1.0]], ['2, k, 6', [-0.423018, -0.243236, 1.0]], ['2, k, 7', [-0.411189, -0.319812, 1.0]], ['2, k, 8', [0.0594088, 0.270231, 1.0]], ['2, k, 9', [0.159386, 0.0122785, 1.0]], ['2, k, 10', [0.216146, -0.24637, 1.0]], ['2, k, 11', [0.213919, -0.319521, 1.0]], ['2, k, 12', [-0.189707, -0.271321, 1.0]], ['2, k, 13', [-0.235389, -0.659869, 1.0]], ['2, k, 14', [-0.291853, -1.01507, 1.0]], ['2, k, 15', [-0.312413, -1.07098, 1.0]], ['2, k, 16', [-0.018935, -0.262648, 1.0]], ['2, k, 17', [0.0492693, -0.645454, 1.0]], ['2, k, 18', [0.0922288, -0.991246, 1.0]], ['2, k, 19', [0.130041, -1.06284, 1.0]], ['2, k, 20', [-0.123365, 0.284441, 1.0]], ['2, k, 21', [-0.403467, -0.378127, 1.0]], ['2, k, 22', [-0.358185, -0.348516, 1.0]], ['2, k, 23', [0.219887, -0.380257, 1.0]], ['2, k, 24', [0.162799, -0.344171, 1.0]]]
[['2, k, 0', [-0.105699, -0.271122, 1.0]], ['2, k, 1', [-0.11613, 0.0497112, 1.0]], ['2, k, 2', [-0.124932, 0.360084, 1.0]], ['2, k, 3', [-0.133786, 0.510357, 1.0]], ['2, k, 4', [-0.321831, 0.249327, 1.0]], ['2, k, 5', [-0.384524, -0.01654, 1.0]], ['2, k, 6', [-0.422644, -0.243776, 1.0]], ['2, k, 7', [-0.411558, -0.32101, 1.0]], ['2, k, 8', [0.0604933, 0.269479, 1.0]], ['2, k, 9', [0.160341, 0.011549, 1.0]], ['2, k, 10', [0.216166, -0.246325, 1.0]], ['2, k, 11', [0.213474, -0.319299, 1.0]], ['2, k, 12', [-0.189554, -0.271498, 1.0]], ['2, k, 13', [-0.23495, -0.660187, 1.0]], ['2, k, 14', [-0.292802, -1.01719, 1.0]], ['2, k, 15', [-0.312362, -1.07175, 1.0]], ['2, k, 16', [-0.018786, -0.262935, 1.0]], ['2, k, 17', [0.0492618, -0.645485, 1.0]], ['2, k, 18', [0.0921221, -0.990712, 1.0]], ['2, k, 19', [0.129323, -1.06243, 1.0]], ['2, k, 20', [-0.122892, 0.283709, 1.0]], ['2, k, 21', [-0.413516, -0.379513, 1.0]], ['2, k, 22', [-0.359289, -0.349072, 1.0]], ['2, k, 23', [0.213718, -0.382911, 1.0]], ['2, k, 24', [0.162608, -0.344198, 1.0]]]
[['2, k, 0', [-0.105429, -0.271439, 1.0]], ['2, k, 1', [-0.115753, 0.0491981, 1.0]], ['2, k, 2', [-0.124687, 0.359819, 1.0]], ['2, k, 3', [-0.132993, 0.510062, 1.0]], ['2, k, 4', [-0.321121, 0.249068, 1.0]], ['2, k, 5', [-0.384033, -0.016607, 1.0]], ['2, k, 6', [-0.422259, -0.243936, 1.0]], ['2, k, 7', [-0.411546, -0.321598, 1.0]], ['2, k, 8', [0.0617421, 0.268368, 1.0]], ['2, k, 9', [0.161071, 0.0104407, 1.0]], ['2, k, 10', [0.216173, -0.246336, 1.0]], ['2, k, 11', [0.213328, -0.318955, 1.0]], ['2, k, 12', [-0.189346, -0.271692, 1.0]], ['2, k, 13', [-0.234675, -0.660289, 1.0]], ['2, k, 14', [-0.293074, -1.01725, 1.0]], ['2, k, 15', [-0.311333, -1.07216, 1.0]], ['2, k, 16', [-0.0184472, -0.263356, 1.0]], ['2, k, 17', [0.0492969, -0.645752, 1.0]], ['2, k, 18', [0.0924027, -0.991607, 1.0]], ['2, k, 19', [0.129899, -1.06274, 1.0]], ['2, k, 20', [-0.122611, 0.283386, 1.0]], ['2, k, 21', [-0.400033, -0.382724, 1.0]], ['2, k, 22', [-0.360353, -0.349256, 1.0]], ['2, k, 23', [0.217172, -0.379749, 1.0]], ['2, k, 24', [0.162766, -0.344037, 1.0]]]
[['2, k, 0', [-0.105002, -0.271724, 1.0]], ['2, k, 1', [-0.115317, 0.0489428, 1.0]], ['2, k, 2', [-0.124418, 0.359785, 1.0]], ['2, k, 3', [-0.132444, 0.50992, 1.0]], ['2, k, 4', [-0.320764, 0.248899, 1.0]], ['2, k, 5', [-0.382834, -0.0173324, 1.0]], ['2, k, 6', [-0.421563, -0.244313, 1.0]], ['2, k, 7', [-0.410022, -0.321421, 1.0]], ['2, k, 8', [0.0623455, 0.268109, 1.0]], ['2, k, 9', [0.161504, 0.00990955, 1.0]], ['2, k, 10', [0.216179, -0.246472, 1.0]], ['2, k, 11', [0.213987, -0.319524, 1.0]], ['2, k, 12', [-0.188935, -0.271951, 1.0]], ['2, k, 13', [-0.234413, -0.660133, 1.0]], ['2, k, 14', [-0.293425, -1.01664, 1.0]], ['2, k, 15', [-0.311237, -1.07217, 1.0]], ['2, k, 16', [-0.0180082, -0.263631, 1.0]], ['2, k, 17', [0.0492603, -0.645785, 1.0]], ['2, k, 18', [0.0927745, -0.991183, 1.0]], ['2, k, 19', [0.131985, -1.06345, 1.0]], ['2, k, 20', [-0.122303, 0.283313, 1.0]], ['2, k, 21', [-0.400494, -0.380948, 1.0]], ['2, k, 22', [-0.355676, -0.350107, 1.0]], ['2, k, 23', [0.218501, -0.380531, 1.0]], ['2, k, 24', [0.162649, -0.344319, 1.0]]]
[['2, k, 0', [-0.104295, -0.272086, 1.0]], ['2, k, 1', [-0.114735, 0.0485978, 1.0]], ['2, k, 2', [-0.124092, 0.359671, 1.0]], ['2, k, 3', [-0.13186, 0.509893, 1.0]], ['2, k, 4', [-0.320511, 0.24852, 1.0]], ['2, k, 5', [-0.382026, -0.0179507, 1.0]], ['2, k, 6', [-0.421041, -0.244775, 1.0]], ['2, k, 7', [-0.41001, -0.320947, 1.0]], ['2, k, 8', [0.0635284, 0.267727, 1.0]], ['2, k, 9', [0.161943, 0.00934248, 1.0]], ['2, k, 10', [0.216178, -0.246494, 1.0]], ['2, k, 11', [0.214372, -0.320175, 1.0]], ['2, k, 12', [-0.188147, -0.272387, 1.0]], ['2, k, 13', [-0.234075, -0.659816, 1.0]], ['2, k, 14', [-0.293547, -1.016, 1.0]], ['2, k, 15', [-0.310904, -1.07162, 1.0]], ['2, k, 16', [-0.0173872, -0.263888, 1.0]], ['2, k, 17', [0.0492718, -0.646183, 1.0]], ['2, k, 18', [0.0928443, -0.99223, 1.0]], ['2, k, 19', [0.131657, -1.06394, 1.0]], ['2, k, 20', [-0.121914, 0.283151, 1.0]], ['2, k, 21', [-0.401011, -0.38148, 1.0]], ['2, k, 22', [-0.354297, -0.353786, 1.0]], ['2, k, 23', [0.211793, -0.382739, 1.0]], ['2, k, 24', [0.162593, -0.34375, 1.0]]]
[['2, k, 0', [-0.103985, -0.272165, 1.0]], ['2, k, 1', [-0.114496, 0.0485013, 1.0]], ['2, k, 2', [-0.123974, 0.359669, 1.0]], ['2, k, 3', [-0.1317, 0.509873, 1.0]], ['2, k, 4', [-0.320352, 0.248572, 1.0]], ['2, k, 5', [-0.381807, -0.0182961, 1.0]], ['2, k, 6', [-0.420924, -0.245228, 1.0]], ['2, k, 7', [-0.410679, -0.321334, 1.0]], ['2, k, 8', [0.064029, 0.267726, 1.0]], ['2, k, 9', [0.162082, 0.00921542, 1.0]], ['2, k, 10', [0.216159, -0.246492, 1.0]], ['2, k, 11', [0.21413, -0.319135, 1.0]], ['2, k, 12', [-0.18783, -0.272307, 1.0]], ['2, k, 13', [-0.234179, -0.659221, 1.0]], ['2, k, 14', [-0.293953, -1.01591, 1.0]], ['2, k, 15', [-0.310686, -1.07076, 1.0]], ['2, k, 16', [-0.0170622, -0.264114, 1.0]], ['2, k, 17', [0.0490529, -0.64613, 1.0]], ['2, k, 18', [0.0929255, -0.992982, 1.0]], ['2, k, 19', [0.131829, -1.06404, 1.0]], ['2, k, 20', [-0.121766, 0.283131, 1.0]], ['2, k, 21', [-0.402591, -0.382428, 1.0]], ['2, k, 22', [-0.357118, -0.351402, 1.0]], ['2, k, 23', [0.21203, -0.38151, 1.0]], ['2, k, 24', [0.16159, -0.34422, 1.0]]]
[['2, k, 0', [-0.103482, -0.27244, 1.0]], ['2, k, 1', [-0.114213, 0.0483624, 1.0]], ['2, k, 2', [-0.123881, 0.359702, 1.0]], ['2, k, 3', [-0.131522, 0.509923, 1.0]], ['2, k, 4', [-0.320251, 0.248441, 1.0]], ['2, k, 5', [-0.381432, -0.0188221, 1.0]], ['2, k, 6', [-0.42073, -0.24575, 1.0]], ['2, k, 7', [-0.410849, -0.321324, 1.0]], ['2, k, 8', [0.0647696, 0.267614, 1.0]], ['2, k, 9', [0.162202, 0.00910652, 1.0]], ['2, k, 10', [0.21618, -0.246506, 1.0]], ['2, k, 11', [0.214178, -0.318936, 1.0]], ['2, k, 12', [-0.187414, -0.272504, 1.0]], ['2, k, 13', [-0.233626, -0.658662, 1.0]], ['2, k, 14', [-0.292688, -1.0156, 1.0]], ['2, k, 15', [-0.310694, -1.07088, 1.0]], ['2, k, 16', [-0.0164808, -0.264435, 1.0]], ['2, k, 17', [0.0491019, -0.646134, 1.0]], ['2, k, 18', [0.092889, -0.993007, 1.0]], ['2, k, 19', [0.130696, -1.06324, 1.0]], ['2, k, 20', [-0.121634, 0.283138, 1.0]], ['2, k, 21', [-0.403581, -0.381815, 1.0]], ['2, k, 22', [-0.355234, -0.352595, 1.0]], ['2, k, 23', [0.220452, -0.37795, 1.0]], ['2, k, 24', [0.162424, -0.344119, 1.0]]]
[['2, k, 0', [-0.103008, -0.272985, 1.0]], ['2, k, 1', [-0.113587, 0.0480728, 1.0]], ['2, k, 2', [-0.123173, 0.359816, 1.0]], ['2, k, 3', [-0.131357, 0.510024, 1.0]], ['2, k, 4', [-0.320134, 0.248274, 1.0]], ['2, k, 5', [-0.381033, -0.0198105, 1.0]], ['2, k, 6', [-0.420248, -0.246356, 1.0]], ['2, k, 7', [-0.411647, -0.322953, 1.0]], ['2, k, 8', [0.0656501, 0.266955, 1.0]], ['2, k, 9', [0.162782, 0.00849459, 1.0]], ['2, k, 10', [0.216245, -0.246894, 1.0]], ['2, k, 11', [0.213667, -0.319724, 1.0]], ['2, k, 12', [-0.187001, -0.272893, 1.0]], ['2, k, 13', [-0.233271, -0.658789, 1.0]], ['2, k, 14', [-0.292754, -1.01533, 1.0]], ['2, k, 15', [-0.310778, -1.07097, 1.0]], ['2, k, 16', [-0.0159546, -0.26509, 1.0]], ['2, k, 17', [0.0491429, -0.646331, 1.0]], ['2, k, 18', [0.0924538, -0.991464, 1.0]], ['2, k, 19', [0.133531, -1.06433, 1.0]], ['2, k, 20', [-0.120939, 0.283158, 1.0]], ['2, k, 21', [-0.407735, -0.383824, 1.0]], ['2, k, 22', [-0.355089, -0.350267, 1.0]], ['2, k, 23', [0.216382, -0.378998, 1.0]], ['2, k, 24', [0.16204, -0.34458, 1.0]]]
[['2, k, 0', [-0.102773, -0.273242, 1.0]], ['2, k, 1', [-0.113378, 0.0480395, 1.0]], ['2, k, 2', [-0.123004, 0.359944, 1.0]], ['2, k, 3', [-0.13111, 0.510381, 1.0]], ['2, k, 4', [-0.319971, 0.248241, 1.0]], ['2, k, 5', [-0.38063, -0.0208845, 1.0]], ['2, k, 6', [-0.420044, -0.245936, 1.0]], ['2, k, 7', [-0.411987, -0.323135, 1.0]], ['2, k, 8', [0.0658722, 0.266868, 1.0]], ['2, k, 9', [0.162756, 0.00845999, 1.0]], ['2, k, 10', [0.216639, -0.247659, 1.0]], ['2, k, 11', [0.214628, -0.321472, 1.0]], ['2, k, 12', [-0.186757, -0.273106, 1.0]], ['2, k, 13', [-0.232688, -0.659254, 1.0]], ['2, k, 14', [-0.29325, -1.01539, 1.0]], ['2, k, 15', [-0.310657, -1.07174, 1.0]], ['2, k, 16', [-0.015733, -0.265357, 1.0]], ['2, k, 17', [0.0486754, -0.646487, 1.0]], ['2, k, 18', [0.0927333, -0.991772, 1.0]], ['2, k, 19', [0.134159, -1.06423, 1.0]], ['2, k, 20', [-0.120766, 0.283254, 1.0]], ['2, k, 21', [-0.394879, -0.38788, 1.0]], ['2, k, 22', [-0.353184, -0.350344, 1.0]], ['2, k, 23', [0.215673, -0.385232, 1.0]], ['2, k, 24', [0.162256, -0.34449, 1.0]]]
[['2, k, 0', [-0.102437, -0.273322, 1.0]], ['2, k, 1', [-0.113142, 0.0481145, 1.0]], ['2, k, 2', [-0.122778, 0.360179, 1.0]], ['2, k, 3', [-0.13084, 0.511638, 1.0]], ['2, k, 4', [-0.319875, 0.248232, 1.0]], ['2, k, 5', [-0.38037, -0.0219102, 1.0]], ['2, k, 6', [-0.420908, -0.245684, 1.0]], ['2, k, 7', [-0.412437, -0.324067, 1.0]], ['2, k, 8', [0.0661568, 0.266644, 1.0]], ['2, k, 9', [0.162328, 0.00867328, 1.0]], ['2, k, 10', [0.216858, -0.248334, 1.0]], ['2, k, 11', [0.214454, -0.321273, 1.0]], ['2, k, 12', [-0.186434, -0.27317, 1.0]], ['2, k, 13', [-0.232335, -0.659388, 1.0]], ['2, k, 14', [-0.293414, -1.01568, 1.0]], ['2, k, 15', [-0.310646, -1.07173, 1.0]], ['2, k, 16', [-0.0153925, -0.265431, 1.0]], ['2, k, 17', [0.0487704, -0.646282, 1.0]], ['2, k, 18', [0.092918, -0.992299, 1.0]], ['2, k, 19', [0.138133, -1.06573, 1.0]], ['2, k, 20', [-0.120563, 0.283431, 1.0]], ['2, k, 21', [-0.398512, -0.388893, 1.0]], ['2, k, 22', [-0.368353, -0.353303, 1.0]], ['2, k, 23', [0.219469, -0.383044, 1.0]], ['2, k, 24', [0.162544, -0.34761, 1.0]]]
