[['2, k, 0', [0.0237545, -0.248075, 1.0]], ['2, k, 1', [0.0253501, -0.0407596, 1.0]], ['2, k, 2', [0.0268565, 0.163797, 1.0]], ['2, k, 3', [0.0374738, 0.299509, 1.0]], ['2, k, 4', [-0.106866, 0.0774174, 1.0]], ['2, k, 5', [-0.172252, -0.109503, 1.0]], ['2, k, 6', [-0.179079, -0.289913, 1.0]], ['2, k, 7', [-0.195105, -0.352558, 1.0]], ['2, k, 8', [0.173464, 0.0735834, 1.0]], ['2, k, 9', [0.249249, -0.11306, 1.0]], ['2, k, 10', [0.280879, -0.248946, 1.0]], ['2, k, 11', [0.290918, -0.317113, 1.0]], ['2, k, 12', [-0.0399754, -0.245307, 1.0]], ['2, k, 13', [-0.139775, -0.366935, 1.0]], ['2, k, 14', [0.28308, -0.372477, 1.0]], ['2, k, 15', [0.159711, -0.3703, 1.0]], ['2, k, 16', [0.0871181, -0.247035, 1.0]], ['2, k, 17', [0.263186, -0.13028, 1.0]], ['2, k, 18', [0.318545, -0.367132, 1.0]], ['2, k, 19', [0.194851, -0.365738, 1.0]], ['2, k, 20', [0.0264956, 0.113031, 1.0]], ['2, k, 21', [-0.216361, -0.393919, 1.0]], ['2, k, 22', [-0.226117, -0.3561, 1.0]], ['2, k, 23', [0.30605, -0.358353, 1.0]], ['2, k, 24', [0.319526, -0.315073, 1.0]]]
[['2, k, 0', [0.042065, -0.218508, 1.0]], ['2, k, 1', [0.0351135, -0.0130174, 1.0]], ['2, k, 2', [0.0433351, 0.182156, 1.0]], ['2, k, 3', [0.0330535, 0.313372, 1.0]], ['2, k, 4', [-0.0825415, 0.145965, 1.0]], ['2, k, 5', [-0.130651, 0.365626, 1.0]], ['2, k, 6', [-0.14969, 0.579885, 1.0]], ['2, k, 7', [-0.171766, 0.645552, 1.0]], ['2, k, 8', [0.16945, 0.177241, 1.0]], ['2, k, 9', [0.246968, 0.375371, 1.0]], ['2, k, 10', [0.307615, 0.586996, 1.0]], ['2, k, 11', [0.30884, 0.664187, 1.0]], ['2, k, 12', [-0.0227109, -0.216004, 1.0]], ['2, k, 13', [-0.0186438, 0.0160574, 1.0]], ['2, k, 14', [-0.109444, -0.280381, 1.0]], ['2, k, 15', [-0.0957538, -0.33634, 1.0]], ['2, k, 16', [0.108629, -0.220802, 1.0]], ['2, k, 17', [0.197768, -0.395114, 1.0]], ['2, k, 18', [0.162642, -0.647128, 1.0]], ['2, k, 19', [0.174376, -0.70062, 1.0]], ['2, k, 20', [0.0382558, 0.135069, 1.0]], ['2, k, 21', [-0.177948, 0.703553, 1.0]], ['2, k, 22', [-0.153535, 0.698562, 1.0]], ['2, k, 23', [0.347934, 0.711057, 1.0]], ['2, k, 24', [0.285648, 0.694424, 1.0]]]
[['2, k, 0', [0.0564233, -0.211042, 1.0]], ['2, k, 1', [0.0423129, -0.0122801, 1.0]], ['2, k, 2', [0.0431716, 0.182037, 1.0]], ['2, k, 3', [0.0298791, 0.313911, 1.0]], ['2, k, 4', [-0.0839765, 0.146453, 1.0]], ['2, k, 5', [-0.135828, 0.36594, 1.0]], ['2, k, 6', [-0.156982, 0.574557, 1.0]], ['2, k, 7', [-0.185789, 0.649547, 1.0]], ['2, k, 8', [0.167794, 0.174841, 1.0]], ['2, k, 9', [0.241927, 0.375306, 1.0]], ['2, k, 10', [0.296847, 0.588516, 1.0]], ['2, k, 11', [0.296634, 0.664227, 1.0]], ['2, k, 12', [-0.00772427, -0.209171, 1.0]], ['2, k, 13', [-0.0219271, 0.0228123, 1.0]], ['2, k, 14', [-0.112691, -0.273652, 1.0]], ['2, k, 15', [-0.100097, -0.330013, 1.0]], ['2, k, 16', [0.127404, -0.206394, 1.0]], ['2, k, 17', [0.198989, -0.399651, 1.0]], ['2, k, 18', [0.162939, -0.647047, 1.0]], ['2, k, 19', [0.17355, -0.700893, 1.0]], ['2, k, 20', [0.0391168, 0.134761, 1.0]], ['2, k, 21', [-0.191579, 0.705473, 1.0]], ['2, k, 22', [-0.169377, 0.699518, 1.0]], ['2, k, 23', [0.326184, 0.713259, 1.0]], ['2, k, 24', [0.269297, 0.685931, 1.0]]]
[['2, k, 0', [0.0577219, -0.209072, 1.0]], ['2, k, 1', [0.0442812, -0.011809, 1.0]], ['2, k, 2', [0.0430244, 0.18173, 1.0]], ['2, k, 3', [0.025062, 0.314381, 1.0]], ['2, k, 4', [-0.0861754, 0.146282, 1.0]], ['2, k, 5', [-0.141061, 0.364793, 1.0]], ['2, k, 6', [-0.168249, 0.569755, 1.0]], ['2, k, 7', [-0.198517, 0.640658, 1.0]], ['2, k, 8', [0.167582, 0.176612, 1.0]], ['2, k, 9', [0.214626, 0.347838, 1.0]], ['2, k, 10', [0.266682, 0.556976, 1.0]], ['2, k, 11', [0.275772, 0.628924, 1.0]], ['2, k, 12', [-0.0070742, -0.206105, 1.0]], ['2, k, 13', [-0.0127964, 0.021843, 1.0]], ['2, k, 14', [-0.103557, -0.274632, 1.0]], ['2, k, 15', [-0.0915566, -0.330914, 1.0]], ['2, k, 16', [0.129649, -0.19902, 1.0]], ['2, k, 17', [0.190311, -0.387873, 1.0]], ['2, k, 18', [0.194518, -0.614877, 1.0]], ['2, k, 19', [0.204375, -0.668862, 1.0]], ['2, k, 20', [0.040024, 0.134391, 1.0]], ['2, k, 21', [-0.209717, 0.695326, 1.0]], ['2, k, 22', [-0.182844, 0.67812, 1.0]], ['2, k, 23', [0.287108, 0.682438, 1.0]], ['2, k, 24', [0.238948, 0.643514, 1.0]]]
[['2, k, 0', [0.0684718, -0.207023, 1.0]], ['2, k, 1', [0.0448613, -0.0113228, 1.0]], ['2, k, 2', [0.0299252, 0.184385, 1.0]], ['2, k, 3', [0.023676, 0.314002, 1.0]], ['2, k, 4', [-0.0877004, 0.146716, 1.0]], ['2, k, 5', [-0.149669, 0.363235, 1.0]], ['2, k, 6', [-0.181619, 0.534082, 1.0]], ['2, k, 7', [-0.19891, 0.608134, 1.0]], ['2, k, 8', [0.165896, 0.180112, 1.0]], ['2, k, 9', [0.212155, 0.349598, 1.0]], ['2, k, 10', [0.259625, 0.559129, 1.0]], ['2, k, 11', [0.264771, 0.626768, 1.0]], ['2, k, 12', [0.00419596, -0.207474, 1.0]], ['2, k, 13', [-0.00891547, 0.0170304, 1.0]], ['2, k, 14', [-0.0996805, -0.279432, 1.0]], ['2, k, 15', [-0.0877044, -0.334401, 1.0]], ['2, k, 16', [0.134488, -0.198807, 1.0]], ['2, k, 17', [0.192531, -0.385661, 1.0]], ['2, k, 18', [0.19494, -0.612589, 1.0]], ['2, k, 19', [0.204799, -0.665317, 1.0]], ['2, k, 20', [0.0352939, 0.135777, 1.0]], ['2, k, 21', [-0.221805, 0.663504, 1.0]], ['2, k, 22', [-0.155682, 0.603215, 1.0]], ['2, k, 23', [0.277123, 0.68165, 1.0]], ['2, k, 24', [0.226856, 0.625062, 1.0]]]
[['2, k, 0', [0.0676516, -0.206597, 1.0]], ['2, k, 1', [0.0457139, -0.0113207, 1.0]], ['2, k, 2', [0.032292, 0.183069, 1.0]], ['2, k, 3', [0.0180321, 0.312951, 1.0]], ['2, k, 4', [-0.0900163, 0.148359, 1.0]], ['2, k, 5', [-0.152259, 0.364591, 1.0]], ['2, k, 6', [-0.193589, 0.566225, 1.0]], ['2, k, 7', [-0.218996, 0.63515, 1.0]], ['2, k, 8', [0.165395, 0.18201, 1.0]], ['2, k, 9', [0.209269, 0.350997, 1.0]], ['2, k, 10', [0.253195, 0.561232, 1.0]], ['2, k, 11', [0.258249, 0.628024, 1.0]], ['2, k, 12', [0.00194202, -0.206755, 1.0]], ['2, k, 13', [-0.00567492, 0.0174641, 1.0]], ['2, k, 14', [-0.0964463, -0.279001, 1.0]], ['2, k, 15', [-0.0850407, -0.333955, 1.0]], ['2, k, 16', [0.134082, -0.198995, 1.0]], ['2, k, 17', [0.194244, -0.385292, 1.0]], ['2, k, 18', [0.197822, -0.611458, 1.0]], ['2, k, 19', [0.155132, -0.671142, 1.0]], ['2, k, 20', [0.0366287, 0.135041, 1.0]], ['2, k, 21', [-0.238926, 0.689455, 1.0]], ['2, k, 22', [-0.212151, 0.682716, 1.0]], ['2, k, 23', [0.267733, 0.682223, 1.0]], ['2, k, 24', [0.231926, 0.630588, 1.0]]]
[['2, k, 0', [0.0675408, -0.205969, 1.0]], ['2, k, 1', [0.0423908, -0.0110679, 1.0]], ['2, k, 2', [0.0103121, 0.1795, 1.0]], ['2, k, 3', [0.00802876, 0.30707, 1.0]], ['2, k, 4', [-0.0971855, 0.149587, 1.0]], ['2, k, 5', [-0.159064, 0.335669, 1.0]], ['2, k, 6', [-0.196781, 0.552911, 1.0]], ['2, k, 7', [-0.222951, 0.619104, 1.0]], ['2, k, 8', [0.165131, 0.182243, 1.0]], ['2, k, 9', [0.206978, 0.351207, 1.0]], ['2, k, 10', [0.247651, 0.562359, 1.0]], ['2, k, 11', [0.249702, 0.629032, 1.0]], ['2, k, 12', [0.00152866, -0.206117, 1.0]], ['2, k, 13', [-0.00388439, 0.0176443, 1.0]], ['2, k, 14', [-0.0946596, -0.278822, 1.0]], ['2, k, 15', [-0.0859867, -0.33412, 1.0]], ['2, k, 16', [0.133941, -0.198585, 1.0]], ['2, k, 17', [0.194067, -0.384366, 1.0]], ['2, k, 18', [0.181538, -0.684718, 1.0]], ['2, k, 19', [0.116156, -0.647953, 1.0]], ['2, k, 20', [0.0196952, 0.132713, 1.0]], ['2, k, 21', [-0.242076, 0.680208, 1.0]], ['2, k, 22', [-0.209534, 0.647196, 1.0]], ['2, k, 23', [0.257099, 0.681827, 1.0]], ['2, k, 24', [0.221968, 0.632135, 1.0]]]
[['2, k, 0', [0.0676133, -0.205962, 1.0]], ['2, k, 1', [0.0396242, -0.0103899, 1.0]], ['2, k, 2', [0.00384097, 0.182191, 1.0]], ['2, k, 3', [0.00496091, 0.307647, 1.0]], ['2, k, 4', [-0.100134, 0.149699, 1.0]], ['2, k, 5', [-0.169283, 0.362778, 1.0]], ['2, k, 6', [-0.20138, 0.551244, 1.0]], ['2, k, 7', [-0.232026, 0.619778, 1.0]], ['2, k, 8', [0.162016, 0.175978, 1.0]], ['2, k, 9', [0.20033, 0.348195, 1.0]], ['2, k, 10', [0.234241, 0.55949, 1.0]], ['2, k, 11', [0.23702, 0.628835, 1.0]], ['2, k, 12', [0.00143091, -0.20622, 1.0]], ['2, k, 13', [-0.00343437, 0.0174246, 1.0]], ['2, k, 14', [-0.0942097, -0.279041, 1.0]], ['2, k, 15', [-0.0879186, -0.334061, 1.0]], ['2, k, 16', [0.134171, -0.198886, 1.0]], ['2, k, 17', [0.191846, -0.386583, 1.0]], ['2, k, 18', [0.190073, -0.570956, 1.0]], ['2, k, 19', [0.19431, -0.623993, 1.0]], ['2, k, 20', [0.0133997, 0.134757, 1.0]], ['2, k, 21', [-0.245528, 0.680658, 1.0]], ['2, k, 22', [-0.172643, 0.580819, 1.0]], ['2, k, 23', [0.243126, 0.682394, 1.0]], ['2, k, 24', [0.198598, 0.62861, 1.0]]]
[['2, k, 0', [0.0667048, -0.204816, 1.0]], ['2, k, 1', [0.0374615, -0.00969901, 1.0]], ['2, k, 2', [0.00284032, 0.182288, 1.0]], ['2, k, 3', [0.000473215, 0.30768, 1.0]], ['2, k, 4', [-0.106499, 0.14881, 1.0]], ['2, k, 5', [-0.164484, 0.320331, 1.0]], ['2, k, 6', [-0.205725, 0.538829, 1.0]], ['2, k, 7', [-0.238209, 0.601678, 1.0]], ['2, k, 8', [0.134046, 0.14355, 1.0]], ['2, k, 9', [0.182142, 0.33376, 1.0]], ['2, k, 10', [0.208969, 0.551179, 1.0]], ['2, k, 11', [0.223103, 0.622236, 1.0]], ['2, k, 12', [-0.00195535, -0.201051, 1.0]], ['2, k, 13', [-0.00204738, 0.0266204, 1.0]], ['2, k, 14', [-0.0700077, -0.277071, 1.0]], ['2, k, 15', [-0.0741807, -0.331321, 1.0]], ['2, k, 16', [0.13265, -0.198942, 1.0]], ['2, k, 17', [0.192102, -0.389901, 1.0]], ['2, k, 18', [0.187545, -0.690494, 1.0]], ['2, k, 19', [0.122326, -0.642236, 1.0]], ['2, k, 20', [0.0119666, 0.13492, 1.0]], ['2, k, 21', [-0.256429, 0.663261, 1.0]], ['2, k, 22', [-0.21203, 0.610554, 1.0]], ['2, k, 23', [0.229356, 0.673233, 1.0]], ['2, k, 24', [0.177003, 0.640764, 1.0]]]
[['2, k, 0', [0.0692383, -0.201531, 1.0]], ['2, k, 1', [0.0369156, -0.00880016, 1.0]], ['2, k, 2', [0.000603113, 0.182627, 1.0]], ['2, k, 3', [-0.00543261, 0.307834, 1.0]], ['2, k, 4', [-0.106493, 0.14879, 1.0]], ['2, k, 5', [-0.17424, 0.325735, 1.0]], ['2, k, 6', [-0.22073, 0.54356, 1.0]], ['2, k, 7', [-0.25341, 0.61102, 1.0]], ['2, k, 8', [0.146639, 0.177112, 1.0]], ['2, k, 9', [0.182899, 0.349294, 1.0]], ['2, k, 10', [0.203482, 0.566093, 1.0]], ['2, k, 11', [0.214471, 0.639281, 1.0]], ['2, k, 12', [0.00312989, -0.201418, 1.0]], ['2, k, 13', [-0.0308436, 0.0214563, 1.0]], ['2, k, 14', [-0.102485, -0.280902, 1.0]], ['2, k, 15', [-0.101785, -0.335897, 1.0]], ['2, k, 16', [0.134032, -0.192601, 1.0]], ['2, k, 17', [0.19004, -0.389334, 1.0]], ['2, k, 18', [0.185739, -0.689459, 1.0]], ['2, k, 19', [0.119961, -0.639163, 1.0]], ['2, k, 20', [0.0101911, 0.135391, 1.0]], ['2, k, 21', [-0.273607, 0.666586, 1.0]], ['2, k, 22', [-0.239145, 0.648975, 1.0]], ['2, k, 23', [0.214428, 0.688072, 1.0]], ['2, k, 24', [0.173419, 0.654034, 1.0]]]
[['2, k, 0', [0.0702119, -0.20115, 1.0]], ['2, k, 1', [0.0374902, -0.00868587, 1.0]], ['2, k, 2', [0.00174118, 0.1824, 1.0]], ['2, k, 3', [-0.00809271, 0.307061, 1.0]], ['2, k, 4', [-0.106593, 0.148787, 1.0]], ['2, k, 5', [-0.174705, 0.321553, 1.0]], ['2, k, 6', [-0.226599, 0.538455, 1.0]], ['2, k, 7', [-0.261736, 0.602943, 1.0]], ['2, k, 8', [0.146123, 0.177653, 1.0]], ['2, k, 9', [0.170491, 0.376472, 1.0]], ['2, k, 10', [0.180978, 0.595307, 1.0]], ['2, k, 11', [0.198742, 0.658757, 1.0]], ['2, k, 12', [0.00342648, -0.204688, 1.0]], ['2, k, 13', [0.00542642, 0.0601454, 1.0]], ['2, k, 14', [-0.0206851, -0.252906, 1.0]], ['2, k, 15', [-0.0206388, -0.30853, 1.0]], ['2, k, 16', [0.137605, -0.192353, 1.0]], ['2, k, 17', [0.190462, -0.397073, 1.0]], ['2, k, 18', [0.183678, -0.588656, 1.0]], ['2, k, 19', [0.182264, -0.641993, 1.0]], ['2, k, 20', [0.0110052, 0.135222, 1.0]], ['2, k, 21', [-0.279594, 0.664632, 1.0]], ['2, k, 22', [-0.244108, 0.621584, 1.0]], ['2, k, 23', [0.191599, 0.71391, 1.0]], ['2, k, 24', [0.164794, 0.641807, 1.0]]]
[['2, k, 0', [0.078314, -0.20892, 1.0]], ['2, k, 1', [0.0389563, -0.0107468, 1.0]], ['2, k, 2', [0.00173835, 0.182149, 1.0]], ['2, k, 3', [-0.0155553, 0.3054, 1.0]], ['2, k, 4', [-0.106787, 0.14736, 1.0]], ['2, k, 5', [-0.178881, 0.317965, 1.0]], ['2, k, 6', [-0.237239, 0.533757, 1.0]], ['2, k, 7', [-0.275624, 0.599467, 1.0]], ['2, k, 8', [0.1312, 0.189745, 1.0]], ['2, k, 9', [0.159877, 0.359382, 1.0]], ['2, k, 10', [0.162396, 0.578558, 1.0]], ['2, k, 11', [0.186318, 0.645822, 1.0]], ['2, k, 12', [0.0186701, -0.240733, 1.0]], ['2, k, 13', [0.00580587, 0.0610025, 1.0]], ['2, k, 14', [-0.0213486, -0.251577, 1.0]], ['2, k, 15', [-0.0207915, -0.30626, 1.0]], ['2, k, 16', [0.14459, -0.190832, 1.0]], ['2, k, 17', [0.185915, -0.3938, 1.0]], ['2, k, 18', [0.182949, -0.692388, 1.0]], ['2, k, 19', [0.125277, -0.635621, 1.0]], ['2, k, 20', [0.0111235, 0.1347, 1.0]], ['2, k, 21', [-0.291953, 0.658151, 1.0]], ['2, k, 22', [-0.238891, 0.586578, 1.0]], ['2, k, 23', [0.181527, 0.697924, 1.0]], ['2, k, 24', [0.161676, 0.653672, 1.0]]]
[['2, k, 0', [0.0754226, -0.211328, 1.0]], ['2, k, 1', [0.0383533, -0.011824, 1.0]], ['2, k, 2', [0.00179754, 0.182035, 1.0]], ['2, k, 3', [-0.0219023, 0.30149, 1.0]], ['2, k, 4', [-0.107528, 0.147554, 1.0]], ['2, k, 5', [-0.17981, 0.306931, 1.0]], ['2, k, 6', [-0.241864, 0.521446, 1.0]], ['2, k, 7', [-0.285092, 0.588879, 1.0]], ['2, k, 8', [0.133943, 0.189343, 1.0]], ['2, k, 9', [0.163811, 0.403627, 1.0]], ['2, k, 10', [0.171307, 0.624182, 1.0]], ['2, k, 11', [0.17301, 0.670927, 1.0]], ['2, k, 12', [0.00724513, -0.24133, 1.0]], ['2, k, 13', [0.146003, 0.0251097, 1.0]], ['2, k, 14', [-0.0191228, -0.247664, 1.0]], ['2, k, 15', [-0.0189406, -0.302155, 1.0]], ['2, k, 16', [0.14349, -0.190634, 1.0]], ['2, k, 17', [0.186344, -0.3921, 1.0]], ['2, k, 18', [0.183215, -0.690784, 1.0]], ['2, k, 19', [0.122535, -0.637379, 1.0]], ['2, k, 20', [0.0111086, 0.13442, 1.0]], ['2, k, 21', [-0.297517, 0.650096, 1.0]], ['2, k, 22', [-0.226714, 0.558933, 1.0]], ['2, k, 23', [0.160521, 0.723673, 1.0]], ['2, k, 24', [0.142982, 0.654663, 1.0]]]
[['2, k, 0', [0.0762685, -0.20953, 1.0]], ['2, k, 1', [0.0384155, -0.0117518, 1.0]], ['2, k, 2', [0.00169424, 0.181841, 1.0]], ['2, k, 3', [-0.0276145, 0.299798, 1.0]], ['2, k, 4', [-0.10728, 0.148053, 1.0]], ['2, k, 5', [-0.221945, 0.341285, 1.0]], ['2, k, 6', [-0.275072, 0.559192, 1.0]], ['2, k, 7', [-0.316033, 0.630569, 1.0]], ['2, k, 8', [0.132932, 0.193191, 1.0]], ['2, k, 9', [0.165169, 0.407192, 1.0]], ['2, k, 10', [0.16619, 0.627848, 1.0]], ['2, k, 11', [0.158909, 0.681104, 1.0]], ['2, k, 12', [0.00920301, -0.227405, 1.0]], ['2, k, 13', [0.141801, 0.0212675, 1.0]], ['2, k, 14', [-0.0187273, -0.247646, 1.0]], ['2, k, 15', [-0.0188791, -0.302198, 1.0]], ['2, k, 16', [0.144341, -0.189544, 1.0]], ['2, k, 17', [0.186094, -0.390314, 1.0]], ['2, k, 18', [0.193021, -0.582261, 1.0]], ['2, k, 19', [0.191358, -0.634536, 1.0]], ['2, k, 20', [0.0110548, 0.134301, 1.0]], ['2, k, 21', [-0.332005, 0.681933, 1.0]], ['2, k, 22', [-0.275202, 0.681698, 1.0]], ['2, k, 23', [0.141315, 0.733289, 1.0]], ['2, k, 24', [0.125344, 0.642609, 1.0]]]
[['2, k, 0', [0.0776263, -0.207949, 1.0]], ['2, k, 1', [0.0386531, -0.0116771, 1.0]], ['2, k, 2', [0.00164994, 0.181506, 1.0]], ['2, k, 3', [-0.0325151, 0.299345, 1.0]], ['2, k, 4', [-0.108783, 0.142584, 1.0]], ['2, k, 5', [-0.196576, 0.304561, 1.0]], ['2, k, 6', [-0.265316, 0.517482, 1.0]], ['2, k, 7', [-0.308695, 0.58002, 1.0]], ['2, k, 8', [0.133084, 0.200808, 1.0]], ['2, k, 9', [0.148539, 0.417585, 1.0]], ['2, k, 10', [0.153454, 0.637808, 1.0]], ['2, k, 11', [0.144439, 0.6879, 1.0]], ['2, k, 12', [0.0099448, -0.225797, 1.0]], ['2, k, 13', [0.13991, 0.0201813, 1.0]], ['2, k, 14', [-0.018197, -0.246608, 1.0]], ['2, k, 15', [-0.0204982, -0.301033, 1.0]], ['2, k, 16', [0.146459, -0.187157, 1.0]], ['2, k, 17', [0.183816, -0.388276, 1.0]], ['2, k, 18', [0.181397, -0.686559, 1.0]], ['2, k, 19', [0.11719, -0.638715, 1.0]], ['2, k, 20', [0.0110683, 0.134082, 1.0]], ['2, k, 21', [-0.328799, 0.641705, 1.0]], ['2, k, 22', [-0.298194, 0.604049, 1.0]], ['2, k, 23', [0.131623, 0.740653, 1.0]], ['2, k, 24', [0.122603, 0.662748, 1.0]]]
[['2, k, 0', [0.0792532, -0.205471, 1.0]], ['2, k, 1', [0.0389217, -0.0115564, 1.0]], ['2, k, 2', [0.00149249, 0.180707, 1.0]], ['2, k, 3', [-0.0365391, 0.298172, 1.0]], ['2, k, 4', [-0.109672, 0.103227, 1.0]], ['2, k, 5', [-0.204642, 0.2789, 1.0]], ['2, k, 6', [-0.286125, 0.467977, 1.0]], ['2, k, 7', [-0.32009, 0.533211, 1.0]], ['2, k, 8', [0.130261, 0.220592, 1.0]], ['2, k, 9', [0.148803, 0.436318, 1.0]], ['2, k, 10', [0.13607, 0.657093, 1.0]], ['2, k, 11', [0.121022, 0.71174, 1.0]], ['2, k, 12', [0.013322, -0.221698, 1.0]], ['2, k, 13', [0.137528, 0.0201924, 1.0]], ['2, k, 14', [-0.0183337, -0.24493, 1.0]], ['2, k, 15', [-0.0272754, -0.298772, 1.0]], ['2, k, 16', [0.146636, -0.18535, 1.0]], ['2, k, 17', [0.195361, -0.382957, 1.0]], ['2, k, 18', [0.192407, -0.58472, 1.0]], ['2, k, 19', [0.181961, -0.636248, 1.0]], ['2, k, 20', [0.0110369, 0.133614, 1.0]], ['2, k, 21', [-0.362885, 0.590573, 1.0]], ['2, k, 22', [-0.294145, 0.550326, 1.0]], ['2, k, 23', [0.108951, 0.76514, 1.0]], ['2, k, 24', [0.0839349, 0.751457, 1.0]]]
[['2, k, 0', [0.0846438, -0.200893, 1.0]], ['2, k, 1', [0.0387908, -0.0114546, 1.0]], ['2, k, 2', [-0.00820942, 0.176257, 1.0]], ['2, k, 3', [-0.0440034, 0.296849, 1.0]], ['2, k, 4', [-0.109554, 0.0946654, 1.0]], ['2, k, 5', [-0.222071, 0.291187, 1.0]], ['2, k, 6', [-0.290004, 0.456475, 1.0]], ['2, k, 7', [-0.332778, 0.521656, 1.0]], ['2, k, 8', [0.128365, 0.222315, 1.0]], ['2, k, 9', [0.142652, 0.437452, 1.0]], ['2, k, 10', [0.110468, 0.657355, 1.0]], ['2, k, 11', [0.0964111, 0.698866, 1.0]], ['2, k, 12', [0.0242706, -0.216931, 1.0]], ['2, k, 13', [0.125369, 0.0321897, 1.0]], ['2, k, 14', [-0.0276952, -0.226853, 1.0]], ['2, k, 15', [-0.0384964, -0.280728, 1.0]], ['2, k, 16', [0.149403, -0.177494, 1.0]], ['2, k, 17', [0.187125, -0.373602, 1.0]], ['2, k, 18', [0.179121, -0.623612, 1.0]], ['2, k, 19', [0.166847, -0.674786, 1.0]], ['2, k, 20', [0.00502966, 0.130926, 1.0]], ['2, k, 21', [-0.37334, 0.580713, 1.0]], ['2, k, 22', [-0.289404, 0.527035, 1.0]], ['2, k, 23', [0.0437456, 0.750801, 1.0]], ['2, k, 24', [0.0683952, 0.651793, 1.0]]]
[['2, k, 0', [0.0876387, -0.190409, 1.0]], ['2, k, 1', [0.0380264, -0.00954178, 1.0]], ['2, k, 2', [-0.0112714, 0.175172, 1.0]], ['2, k, 3', [-0.0535913, 0.295117, 1.0]], ['2, k, 4', [-0.109648, 0.0920658, 1.0]], ['2, k, 5', [-0.230114, 0.284082, 1.0]], ['2, k, 6', [-0.314527, 0.451804, 1.0]], ['2, k, 7', [-0.349374, 0.516397, 1.0]], ['2, k, 8', [0.117976, 0.239827, 1.0]], ['2, k, 9', [0.133075, 0.454274, 1.0]], ['2, k, 10', [0.0849779, 0.671963, 1.0]], ['2, k, 11', [0.0732999, 0.72572, 1.0]], ['2, k, 12', [0.0297706, -0.190519, 1.0]], ['2, k, 13', [0.121638, 0.0775576, 1.0]], ['2, k, 14', [-0.0278481, -0.180355, 1.0]], ['2, k, 15', [-0.0438958, -0.234226, 1.0]], ['2, k, 16', [0.150097, -0.170472, 1.0]], ['2, k, 17', [0.185014, -0.37747, 1.0]], ['2, k, 18', [0.179192, -0.62541, 1.0]], ['2, k, 19', [0.161673, -0.676206, 1.0]], ['2, k, 20', [0.00236373, 0.130436, 1.0]], ['2, k, 21', [-0.38509, 0.57164, 1.0]], ['2, k, 22', [-0.324396, 0.524698, 1.0]], ['2, k, 23', [0.0386329, 0.77085, 1.0]], ['2, k, 24', [0.0368372, 0.726716, 1.0]]]
[['2, k, 0', [0.0917371, -0.18271, 1.0]], ['2, k, 1', [0.0413799, -0.00609442, 1.0]], ['2, k, 2', [-0.00821858, 0.174547, 1.0]], ['2, k, 3', [-0.0623956, 0.292163, 1.0]], ['2, k, 4', [-0.107529, 0.0918724, 1.0]], ['2, k, 5', [-0.230761, 0.282336, 1.0]], ['2, k, 6', [-0.317112, 0.454023, 1.0]], ['2, k, 7', [-0.362552, 0.516742, 1.0]], ['2, k, 8', [0.117536, 0.233623, 1.0]], ['2, k, 9', [0.115274, 0.44762, 1.0]], ['2, k, 10', [0.077138, 0.667723, 1.0]], ['2, k, 11', [0.0548034, 0.717664, 1.0]], ['2, k, 12', [0.0311862, -0.189278, 1.0]], ['2, k, 13', [0.122181, 0.0783582, 1.0]], ['2, k, 14', [0.08423, -0.239186, 1.0]], ['2, k, 15', [0.067991, -0.293062, 1.0]], ['2, k, 16', [0.153757, -0.163161, 1.0]], ['2, k, 17', [0.189015, -0.377008, 1.0]], ['2, k, 18', [0.179218, -0.625598, 1.0]], ['2, k, 19', [0.16235, -0.676866, 1.0]], ['2, k, 20', [0.00456542, 0.130399, 1.0]], ['2, k, 21', [-0.399974, 0.57347, 1.0]], ['2, k, 22', [-0.311123, 0.51099, 1.0]], ['2, k, 23', [0.010435, 0.764355, 1.0]], ['2, k, 24', [0.0342298, 0.66855, 1.0]]]
[['2, k, 0', [0.0941545, -0.179935, 1.0]], ['2, k, 1', [0.0414157, -0.00483965, 1.0]], ['2, k, 2', [-0.00967757, 0.174429, 1.0]], ['2, k, 3', [-0.0698967, 0.290741, 1.0]], ['2, k, 4', [-0.115626, 0.0961016, 1.0]], ['2, k, 5', [-0.243078, 0.27992, 1.0]], ['2, k, 6', [-0.335737, 0.460039, 1.0]], ['2, k, 7', [-0.384704, 0.521111, 1.0]], ['2, k, 8', [0.116438, 0.207335, 1.0]], ['2, k, 9', [0.0944365, 0.422929, 1.0]], ['2, k, 10', [0.0519702, 0.641084, 1.0]], ['2, k, 11', [0.0449051, 0.690267, 1.0]], ['2, k, 12', [0.0316659, -0.189012, 1.0]], ['2, k, 13', [0.122205, 0.0780857, 1.0]], ['2, k, 14', [0.0837679, -0.239381, 1.0]], ['2, k, 15', [0.0697592, -0.293605, 1.0]], ['2, k, 16', [0.15777, -0.160203, 1.0]], ['2, k, 17', [0.18976, -0.376605, 1.0]], ['2, k, 18', [0.17943, -0.625943, 1.0]], ['2, k, 19', [0.164788, -0.677559, 1.0]], ['2, k, 20', [0.00363772, 0.130508, 1.0]], ['2, k, 21', [-0.421501, 0.583147, 1.0]], ['2, k, 22', [-0.34726, 0.523393, 1.0]], ['2, k, 23', [0.00898491, 0.742923, 1.0]], ['2, k, 24', [0.0176324, 0.659066, 1.0]]]
