[['2, k, 0', [-0.119718, -0.349367, 1.0]], ['2, k, 1', [-0.120216, -0.0293774, 1.0]], ['2, k, 2', [-0.119973, 0.282629, 1.0]], ['2, k, 3', [-0.115596, 0.432533, 1.0]], ['2, k, 4', [-0.307133, 0.182657, 1.0]], ['2, k, 5', [-0.385805, -0.0719823, 1.0]], ['2, k, 6', [-0.399978, -0.292642, 1.0]], ['2, k, 7', [-0.401387, -0.332014, 1.0]], ['2, k, 8', [0.0550666, 0.176313, 1.0]], ['2, k, 9', [0.130467, -0.0654193, 1.0]], ['2, k, 10', [0.172634, -0.282843, 1.0]], ['2, k, 11', [0.182002, -0.33425, 1.0]], ['2, k, 12', [-0.200595, -0.342833, 1.0]], ['2, k, 13', [-0.235545, -0.672702, 1.0]], ['2, k, 14', [-0.222285, -1.00189, 1.0]], ['2, k, 15', [-0.225342, -1.06152, 1.0]], ['2, k, 16', [-0.0353569, -0.345734, 1.0]], ['2, k, 17', [-0.0178061, -0.675204, 1.0]], ['2, k, 18', [-0.0252037, -0.997393, 1.0]], ['2, k, 19', [0.0051918, -1.06055, 1.0]], ['2, k, 20', [-0.120162, 0.205775, 1.0]], ['2, k, 21', [-0.398915, -0.376452, 1.0]], ['2, k, 22', [-0.342954, -0.352938, 1.0]], ['2, k, 23', [0.197025, -0.388311, 1.0]], ['2, k, 24', [0.12879, -0.3572, 1.0]]]
[['2, k, 0', [-0.131231, -0.300127, 1.0]], ['2, k, 1', [-0.130125, 0.00872104, 1.0]], ['2, k, 2', [-0.128857, 0.308017, 1.0]], ['2, k, 3', [-0.123465, 0.440634, 1.0]], ['2, k, 4', [-0.287365, 0.244249, 1.0]], ['2, k, 5', [-0.432553, 0.283729, 1.0]], ['2, k, 6', [-0.441037, 0.331108, 1.0]], ['2, k, 7', [-0.435358, 0.35628, 1.0]], ['2, k, 8', [0.032, 0.246721, 1.0]], ['2, k, 9', [0.156869, 0.26477, 1.0]], ['2, k, 10', [0.182277, 0.318281, 1.0]], ['2, k, 11', [0.185539, 0.345265, 1.0]], ['2, k, 12', [-0.212594, -0.297094, 1.0]], ['2, k, 13', [-0.234436, -0.655008, 1.0]], ['2, k, 14', [-0.224821, -1.01007, 1.0]], ['2, k, 15', [-0.227899, -1.06851, 1.0]], ['2, k, 16', [-0.0461335, -0.294514, 1.0]], ['2, k, 17', [-0.0211152, -0.648313, 1.0]], ['2, k, 18', [-0.0210968, -0.999128, 1.0]], ['2, k, 19', [0.00608663, -1.06202, 1.0]], ['2, k, 20', [-0.129273, 0.234462, 1.0]], ['2, k, 21', [-0.383025, 0.356219, 1.0]], ['2, k, 22', [-0.406435, 0.336559, 1.0]], ['2, k, 23', [0.188668, 0.358977, 1.0]], ['2, k, 24', [0.147571, 0.343163, 1.0]]]
[['2, k, 0', [-0.130538, -0.302246, 1.0]], ['2, k, 1', [-0.129448, 0.00750476, 1.0]], ['2, k, 2', [-0.128126, 0.307716, 1.0]], ['2, k, 3', [-0.121498, 0.456664, 1.0]], ['2, k, 4', [-0.285104, 0.236566, 1.0]], ['2, k, 5', [-0.425072, 0.245706, 1.0]], ['2, k, 6', [-0.435199, 0.272845, 1.0]], ['2, k, 7', [-0.434162, 0.294709, 1.0]], ['2, k, 8', [0.0331992, 0.243868, 1.0]], ['2, k, 9', [0.153295, 0.246459, 1.0]], ['2, k, 10', [0.169123, 0.260746, 1.0]], ['2, k, 11', [0.18286, 0.281624, 1.0]], ['2, k, 12', [-0.211265, -0.300206, 1.0]], ['2, k, 13', [-0.234682, -0.657046, 1.0]], ['2, k, 14', [-0.224625, -1.01039, 1.0]], ['2, k, 15', [-0.227529, -1.06848, 1.0]], ['2, k, 16', [-0.0459065, -0.295824, 1.0]], ['2, k, 17', [-0.0214368, -0.652648, 1.0]], ['2, k, 18', [-0.0211021, -0.999117, 1.0]], ['2, k, 19', [0.00584888, -1.06205, 1.0]], ['2, k, 20', [-0.128561, 0.233943, 1.0]], ['2, k, 21', [-0.381465, 0.289361, 1.0]], ['2, k, 22', [-0.398482, 0.274979, 1.0]], ['2, k, 23', [0.139858, 0.282907, 1.0]], ['2, k, 24', [0.143064, 0.270818, 1.0]]]
[['2, k, 0', [-0.126892, -0.362197, 1.0]], ['2, k, 1', [-0.124847, -0.00836934, 1.0]], ['2, k, 2', [-0.124657, 0.309408, 1.0]], ['2, k, 3', [-0.120754, 0.448737, 1.0]], ['2, k, 4', [-0.267247, 0.176583, 1.0]], ['2, k, 5', [-0.4132, 0.216271, 1.0]], ['2, k, 6', [-0.435186, 0.213847, 1.0]], ['2, k, 7', [-0.436773, 0.229064, 1.0]], ['2, k, 8', [0.0244614, 0.17521, 1.0]], ['2, k, 9', [0.13973, 0.176009, 1.0]], ['2, k, 10', [0.156854, 0.201454, 1.0]], ['2, k, 11', [0.175626, 0.213339, 1.0]], ['2, k, 12', [-0.20986, -0.35946, 1.0]], ['2, k, 13', [-0.237528, -0.675277, 1.0]], ['2, k, 14', [-0.224314, -1.01087, 1.0]], ['2, k, 15', [-0.227343, -1.06897, 1.0]], ['2, k, 16', [-0.0402549, -0.354475, 1.0]], ['2, k, 17', [-0.0206303, -0.665689, 1.0]], ['2, k, 18', [-0.0210659, -0.999021, 1.0]], ['2, k, 19', [0.00626271, -1.06244, 1.0]], ['2, k, 20', [-0.125854, 0.233403, 1.0]], ['2, k, 21', [-0.381862, 0.224812, 1.0]], ['2, k, 22', [-0.397436, 0.209426, 1.0]], ['2, k, 23', [0.1367, 0.214934, 1.0]], ['2, k, 24', [0.112885, 0.210077, 1.0]]]
[['2, k, 0', [-0.12725, -0.360203, 1.0]], ['2, k, 1', [-0.125479, -0.0098943, 1.0]], ['2, k, 2', [-0.124949, 0.309461, 1.0]], ['2, k, 3', [-0.120365, 0.448395, 1.0]], ['2, k, 4', [-0.268178, 0.189264, 1.0]], ['2, k, 5', [-0.414777, 0.21656, 1.0]], ['2, k, 6', [-0.414889, 0.163986, 1.0]], ['2, k, 7', [-0.429584, 0.166118, 1.0]], ['2, k, 8', [0.0231499, 0.187819, 1.0]], ['2, k, 9', [0.12705, 0.252265, 1.0]], ['2, k, 10', [0.155192, 0.155737, 1.0]], ['2, k, 11', [0.172514, 0.143719, 1.0]], ['2, k, 12', [-0.209713, -0.356603, 1.0]], ['2, k, 13', [-0.237197, -0.675522, 1.0]], ['2, k, 14', [-0.223611, -1.01019, 1.0]], ['2, k, 15', [-0.228241, -1.06871, 1.0]], ['2, k, 16', [-0.0409824, -0.35312, 1.0]], ['2, k, 17', [-0.0201013, -0.668387, 1.0]], ['2, k, 18', [-0.021295, -0.998948, 1.0]], ['2, k, 19', [0.0065741, -1.06263, 1.0]], ['2, k, 20', [-0.126037, 0.233006, 1.0]], ['2, k, 21', [-0.386545, 0.163684, 1.0]], ['2, k, 22', [-0.373416, 0.155271, 1.0]], ['2, k, 23', [0.141539, 0.1414, 1.0]], ['2, k, 24', [0.0904614, 0.139285, 1.0]]]
[['2, k, 0', [-0.124722, -0.329344, 1.0]], ['2, k, 1', [-0.124709, -0.00850858, 1.0]], ['2, k, 2', [-0.122623, 0.308396, 1.0]], ['2, k, 3', [-0.119901, 0.449762, 1.0]], ['2, k, 4', [-0.27548, 0.219844, 1.0]], ['2, k, 5', [-0.426298, 0.147367, 1.0]], ['2, k, 6', [-0.424066, 0.0870877, 1.0]], ['2, k, 7', [-0.436509, 0.0959367, 1.0]], ['2, k, 8', [0.0325234, 0.215359, 1.0]], ['2, k, 9', [0.147873, 0.147624, 1.0]], ['2, k, 10', [0.178743, 0.0653306, 1.0]], ['2, k, 11', [0.181909, 0.0704843, 1.0]], ['2, k, 12', [-0.204808, -0.326474, 1.0]], ['2, k, 13', [-0.236991, -0.676416, 1.0]], ['2, k, 14', [-0.223812, -1.01035, 1.0]], ['2, k, 15', [-0.228905, -1.07006, 1.0]], ['2, k, 16', [-0.0409999, -0.322605, 1.0]], ['2, k, 17', [-0.0196387, -0.671545, 1.0]], ['2, k, 18', [-0.0210752, -0.999022, 1.0]], ['2, k, 19', [0.00625089, -1.06295, 1.0]], ['2, k, 20', [-0.123845, 0.232112, 1.0]], ['2, k, 21', [-0.422026, 0.122373, 1.0]], ['2, k, 22', [-0.388056, 0.0865945, 1.0]], ['2, k, 23', [0.126234, 0.0692637, 1.0]], ['2, k, 24', [0.120082, 0.0639936, 1.0]]]
[['2, k, 0', [-0.125021, -0.328047, 1.0]], ['2, k, 1', [-0.124317, -0.00749075, 1.0]], ['2, k, 2', [-0.121486, 0.308747, 1.0]], ['2, k, 3', [-0.119516, 0.449944, 1.0]], ['2, k, 4', [-0.275179, 0.218067, 1.0]], ['2, k, 5', [-0.424616, 0.124916, 1.0]], ['2, k, 6', [-0.437668, 0.043661, 1.0]], ['2, k, 7', [-0.438005, 0.0236386, 1.0]], ['2, k, 8', [0.0331855, 0.215588, 1.0]], ['2, k, 9', [0.159388, 0.0973371, 1.0]], ['2, k, 10', [0.164624, 0.0559073, 1.0]], ['2, k, 11', [0.178491, 0.00532714, 1.0]], ['2, k, 12', [-0.205326, -0.325193, 1.0]], ['2, k, 13', [-0.236615, -0.670511, 1.0]], ['2, k, 14', [-0.224225, -1.01149, 1.0]], ['2, k, 15', [-0.229446, -1.07012, 1.0]], ['2, k, 16', [-0.0411016, -0.32131, 1.0]], ['2, k, 17', [-0.0196195, -0.670149, 1.0]], ['2, k, 18', [-0.0211454, -1.00012, 1.0]], ['2, k, 19', [0.0045489, -1.06306, 1.0]], ['2, k, 20', [-0.122813, 0.232339, 1.0]], ['2, k, 21', [-0.385767, 0.0167982, 1.0]], ['2, k, 22', [-0.40246, 0.0199194, 1.0]], ['2, k, 23', [0.126544, 0.000662213, 1.0]], ['2, k, 24', [0.16139, 0.0371837, 1.0]]]
[['2, k, 0', [-0.12498, -0.327898, 1.0]], ['2, k, 1', [-0.124109, -0.00749258, 1.0]], ['2, k, 2', [-0.120681, 0.307922, 1.0]], ['2, k, 3', [-0.11926, 0.450058, 1.0]], ['2, k, 4', [-0.276584, 0.214734, 1.0]], ['2, k, 5', [-0.420182, 0.0936543, 1.0]], ['2, k, 6', [-0.451603, -0.0144738, 1.0]], ['2, k, 7', [-0.44105, -0.0416031, 1.0]], ['2, k, 8', [0.0363614, 0.214775, 1.0]], ['2, k, 9', [0.152685, 0.0723323, 1.0]], ['2, k, 10', [0.177989, -0.0185827, 1.0]], ['2, k, 11', [0.177351, -0.0604402, 1.0]], ['2, k, 12', [-0.205463, -0.325217, 1.0]], ['2, k, 13', [-0.236564, -0.6704, 1.0]], ['2, k, 14', [-0.224822, -1.01094, 1.0]], ['2, k, 15', [-0.229357, -1.07065, 1.0]], ['2, k, 16', [-0.0408995, -0.321015, 1.0]], ['2, k, 17', [-0.0196453, -0.669887, 1.0]], ['2, k, 18', [-0.0212259, -1.00089, 1.0]], ['2, k, 19', [0.00430704, -1.06391, 1.0]], ['2, k, 20', [-0.122002, 0.231487, 1.0]], ['2, k, 21', [-0.436888, -0.0537712, 1.0]], ['2, k, 22', [-0.403619, -0.0644598, 1.0]], ['2, k, 23', [0.124167, -0.0623586, 1.0]], ['2, k, 24', [0.137391, -0.0542993, 1.0]]]
[['2, k, 0', [-0.125036, -0.328597, 1.0]], ['2, k, 1', [-0.123869, -0.00768087, 1.0]], ['2, k, 2', [-0.120255, 0.307577, 1.0]], ['2, k, 3', [-0.119051, 0.45014, 1.0]], ['2, k, 4', [-0.279364, 0.20802, 1.0]], ['2, k, 5', [-0.418781, 0.0643604, 1.0]], ['2, k, 6', [-0.445166, -0.0647609, 1.0]], ['2, k, 7', [-0.434947, -0.103867, 1.0]], ['2, k, 8', [0.0404394, 0.211538, 1.0]], ['2, k, 9', [0.159428, 0.0705514, 1.0]], ['2, k, 10', [0.175783, -0.0856736, 1.0]], ['2, k, 11', [0.179095, -0.116063, 1.0]], ['2, k, 12', [-0.205552, -0.326398, 1.0]], ['2, k, 13', [-0.236549, -0.670439, 1.0]], ['2, k, 14', [-0.224626, -1.01118, 1.0]], ['2, k, 15', [-0.23063, -1.07198, 1.0]], ['2, k, 16', [-0.0409242, -0.321342, 1.0]], ['2, k, 17', [-0.0193139, -0.669203, 1.0]], ['2, k, 18', [-0.0210669, -1.00047, 1.0]], ['2, k, 19', [0.00499116, -1.06458, 1.0]], ['2, k, 20', [-0.12152, 0.230987, 1.0]], ['2, k, 21', [-0.392345, -0.115387, 1.0]], ['2, k, 22', [-0.350446, -0.116131, 1.0]], ['2, k, 23', [0.140916, -0.126561, 1.0]], ['2, k, 24', [0.117943, -0.124194, 1.0]]]
[['2, k, 0', [-0.125398, -0.329183, 1.0]], ['2, k, 1', [-0.12365, -0.00794635, 1.0]], ['2, k, 2', [-0.119668, 0.30704, 1.0]], ['2, k, 3', [-0.118602, 0.450069, 1.0]], ['2, k, 4', [-0.282127, 0.206195, 1.0]], ['2, k, 5', [-0.4181, 0.0449164, 1.0]], ['2, k, 6', [-0.444104, -0.112896, 1.0]], ['2, k, 7', [-0.435074, -0.1566, 1.0]], ['2, k, 8', [0.0453185, 0.205921, 1.0]], ['2, k, 9', [0.163979, 0.0508329, 1.0]], ['2, k, 10', [0.177987, -0.124891, 1.0]], ['2, k, 11', [0.176817, -0.169557, 1.0]], ['2, k, 12', [-0.205783, -0.327122, 1.0]], ['2, k, 13', [-0.236321, -0.670205, 1.0]], ['2, k, 14', [-0.223951, -1.0102, 1.0]], ['2, k, 15', [-0.230504, -1.07109, 1.0]], ['2, k, 16', [-0.0413823, -0.321763, 1.0]], ['2, k, 17', [-0.0192719, -0.669223, 1.0]], ['2, k, 18', [-0.0210407, -1.00044, 1.0]], ['2, k, 19', [0.00112443, -1.06491, 1.0]], ['2, k, 20', [-0.120964, 0.230351, 1.0]], ['2, k, 21', [-0.408275, -0.173826, 1.0]], ['2, k, 22', [-0.348116, -0.170483, 1.0]], ['2, k, 23', [0.157861, -0.184892, 1.0]], ['2, k, 24', [0.220891, -0.174098, 1.0]]]
[['2, k, 0', [-0.125394, -0.330727, 1.0]], ['2, k, 1', [-0.12323, -0.00862748, 1.0]], ['2, k, 2', [-0.119111, 0.30656, 1.0]], ['2, k, 3', [-0.118143, 0.45033, 1.0]], ['2, k, 4', [-0.285377, 0.204845, 1.0]], ['2, k, 5', [-0.410043, 0.0310176, 1.0]], ['2, k, 6', [-0.442402, -0.150103, 1.0]], ['2, k, 7', [-0.431331, -0.201354, 1.0]], ['2, k, 8', [0.0437264, 0.199614, 1.0]], ['2, k, 9', [0.136363, 0.00547841, 1.0]], ['2, k, 10', [0.180693, -0.165389, 1.0]], ['2, k, 11', [0.177782, -0.211699, 1.0]], ['2, k, 12', [-0.205611, -0.328235, 1.0]], ['2, k, 13', [-0.236357, -0.670292, 1.0]], ['2, k, 14', [-0.223868, -1.01057, 1.0]], ['2, k, 15', [-0.229192, -1.07067, 1.0]], ['2, k, 16', [-0.0415897, -0.323726, 1.0]], ['2, k, 17', [-0.0192018, -0.66912, 1.0]], ['2, k, 18', [-0.0209842, -0.999612, 1.0]], ['2, k, 19', [0.00623795, -1.06585, 1.0]], ['2, k, 20', [-0.120384, 0.229673, 1.0]], ['2, k, 21', [-0.416877, -0.224018, 1.0]], ['2, k, 22', [-0.345384, -0.213857, 1.0]], ['2, k, 23', [0.182092, -0.241082, 1.0]], ['2, k, 24', [0.224266, -0.211159, 1.0]]]
[['2, k, 0', [-0.12425, -0.331524, 1.0]], ['2, k, 1', [-0.122172, -0.00948043, 1.0]], ['2, k, 2', [-0.118322, 0.305389, 1.0]], ['2, k, 3', [-0.117402, 0.450032, 1.0]], ['2, k, 4', [-0.288213, 0.202593, 1.0]], ['2, k, 5', [-0.403642, 0.00947419, 1.0]], ['2, k, 6', [-0.438952, -0.181154, 1.0]], ['2, k, 7', [-0.428525, -0.236897, 1.0]], ['2, k, 8', [0.0497271, 0.200879, 1.0]], ['2, k, 9', [0.134782, 0.00178653, 1.0]], ['2, k, 10', [0.178976, -0.183459, 1.0]], ['2, k, 11', [0.174747, -0.247297, 1.0]], ['2, k, 12', [-0.204376, -0.329316, 1.0]], ['2, k, 13', [-0.236256, -0.670262, 1.0]], ['2, k, 14', [-0.223654, -1.01074, 1.0]], ['2, k, 15', [-0.229685, -1.0714, 1.0]], ['2, k, 16', [-0.0405631, -0.324227, 1.0]], ['2, k, 17', [-0.0191044, -0.668301, 1.0]], ['2, k, 18', [-0.0209574, -0.999594, 1.0]], ['2, k, 19', [0.00621516, -1.0662, 1.0]], ['2, k, 20', [-0.119485, 0.228414, 1.0]], ['2, k, 21', [-0.411212, -0.260379, 1.0]], ['2, k, 22', [-0.346066, -0.244726, 1.0]], ['2, k, 23', [0.180539, -0.281861, 1.0]], ['2, k, 24', [0.22079, -0.23912, 1.0]]]
[['2, k, 0', [-0.123953, -0.333179, 1.0]], ['2, k, 1', [-0.121486, -0.0107136, 1.0]], ['2, k, 2', [-0.117551, 0.304252, 1.0]], ['2, k, 3', [-0.116595, 0.449255, 1.0]], ['2, k, 4', [-0.289657, 0.200548, 1.0]], ['2, k, 5', [-0.399996, -0.00209013, 1.0]], ['2, k, 6', [-0.435685, -0.202385, 1.0]], ['2, k, 7', [-0.425549, -0.262783, 1.0]], ['2, k, 8', [0.051884, 0.200284, 1.0]], ['2, k, 9', [0.132004, -0.00528207, 1.0]], ['2, k, 10', [0.179875, -0.209608, 1.0]], ['2, k, 11', [0.175169, -0.270375, 1.0]], ['2, k, 12', [-0.204309, -0.330615, 1.0]], ['2, k, 13', [-0.236101, -0.670017, 1.0]], ['2, k, 14', [-0.224153, -1.00928, 1.0]], ['2, k, 15', [-0.2273, -1.06753, 1.0]], ['2, k, 16', [-0.0400387, -0.326138, 1.0]], ['2, k, 17', [-0.0189053, -0.66855, 1.0]], ['2, k, 18', [-0.0209595, -0.999575, 1.0]], ['2, k, 19', [0.00602415, -1.06547, 1.0]], ['2, k, 20', [-0.118713, 0.227133, 1.0]], ['2, k, 21', [-0.417215, -0.293877, 1.0]], ['2, k, 22', [-0.344912, -0.27024, 1.0]], ['2, k, 23', [0.175604, -0.309861, 1.0]], ['2, k, 24', [0.221893, -0.261083, 1.0]]]
[['2, k, 0', [-0.124, -0.335067, 1.0]], ['2, k, 1', [-0.121011, -0.0121622, 1.0]], ['2, k, 2', [-0.116838, 0.302959, 1.0]], ['2, k, 3', [-0.115993, 0.448215, 1.0]], ['2, k, 4', [-0.290341, 0.199687, 1.0]], ['2, k, 5', [-0.394799, -0.0125234, 1.0]], ['2, k, 6', [-0.431964, -0.220856, 1.0]], ['2, k, 7', [-0.422808, -0.281937, 1.0]], ['2, k, 8', [0.0489673, 0.196054, 1.0]], ['2, k, 9', [0.131091, -0.011268, 1.0]], ['2, k, 10', [0.181058, -0.219595, 1.0]], ['2, k, 11', [0.177116, -0.288689, 1.0]], ['2, k, 12', [-0.204779, -0.332444, 1.0]], ['2, k, 13', [-0.236122, -0.670187, 1.0]], ['2, k, 14', [-0.224267, -1.00913, 1.0]], ['2, k, 15', [-0.22772, -1.06788, 1.0]], ['2, k, 16', [-0.0396361, -0.328002, 1.0]], ['2, k, 17', [-0.018878, -0.669015, 1.0]], ['2, k, 18', [-0.0208925, -0.999599, 1.0]], ['2, k, 19', [0.00270176, -1.06413, 1.0]], ['2, k, 20', [-0.118035, 0.225703, 1.0]], ['2, k, 21', [-0.422609, -0.316213, 1.0]], ['2, k, 22', [-0.34465, -0.293703, 1.0]], ['2, k, 23', [0.181862, -0.32958, 1.0]], ['2, k, 24', [0.22601, -0.285987, 1.0]]]
[['2, k, 0', [-0.124226, -0.335543, 1.0]], ['2, k, 1', [-0.121176, -0.0130171, 1.0]], ['2, k, 2', [-0.116977, 0.301519, 1.0]], ['2, k, 3', [-0.115379, 0.447333, 1.0]], ['2, k, 4', [-0.290756, 0.199367, 1.0]], ['2, k, 5', [-0.390448, -0.0192034, 1.0]], ['2, k, 6', [-0.432628, -0.230734, 1.0]], ['2, k, 7', [-0.420692, -0.294766, 1.0]], ['2, k, 8', [0.0512445, 0.196108, 1.0]], ['2, k, 9', [0.132263, -0.0209105, 1.0]], ['2, k, 10', [0.181467, -0.229632, 1.0]], ['2, k, 11', [0.17801, -0.297838, 1.0]], ['2, k, 12', [-0.205001, -0.332832, 1.0]], ['2, k, 13', [-0.236014, -0.669664, 1.0]], ['2, k, 14', [-0.22391, -1.00797, 1.0]], ['2, k, 15', [-0.228106, -1.06587, 1.0]], ['2, k, 16', [-0.0398527, -0.328536, 1.0]], ['2, k, 17', [-0.0186033, -0.669366, 1.0]], ['2, k, 18', [-0.0209242, -0.999393, 1.0]], ['2, k, 19', [0.00270272, -1.06402, 1.0]], ['2, k, 20', [-0.118174, 0.224347, 1.0]], ['2, k, 21', [-0.419803, -0.330397, 1.0]], ['2, k, 22', [-0.337727, -0.303651, 1.0]], ['2, k, 23', [0.188139, -0.340952, 1.0]], ['2, k, 24', [0.0962758, -0.312625, 1.0]]]
[['2, k, 0', [-0.12452, -0.336655, 1.0]], ['2, k, 1', [-0.121195, -0.0141883, 1.0]], ['2, k, 2', [-0.116769, 0.30026, 1.0]], ['2, k, 3', [-0.115264, 0.446596, 1.0]], ['2, k, 4', [-0.291288, 0.198757, 1.0]], ['2, k, 5', [-0.388237, -0.027269, 1.0]], ['2, k, 6', [-0.431092, -0.238544, 1.0]], ['2, k, 7', [-0.421839, -0.297024, 1.0]], ['2, k, 8', [0.0491167, 0.193183, 1.0]], ['2, k, 9', [0.132858, -0.0258345, 1.0]], ['2, k, 10', [0.181896, -0.238823, 1.0]], ['2, k, 11', [0.179017, -0.308012, 1.0]], ['2, k, 12', [-0.205366, -0.33389, 1.0]], ['2, k, 13', [-0.23595, -0.66967, 1.0]], ['2, k, 14', [-0.223671, -1.00776, 1.0]], ['2, k, 15', [-0.228011, -1.06595, 1.0]], ['2, k, 16', [-0.0400579, -0.329645, 1.0]], ['2, k, 17', [-0.018394, -0.669427, 1.0]], ['2, k, 18', [-0.0209064, -0.999645, 1.0]], ['2, k, 19', [0.00264705, -1.06407, 1.0]], ['2, k, 20', [-0.118018, 0.223045, 1.0]], ['2, k, 21', [-0.420626, -0.33838, 1.0]], ['2, k, 22', [-0.341554, -0.313501, 1.0]], ['2, k, 23', [0.185912, -0.354452, 1.0]], ['2, k, 24', [0.102235, -0.321192, 1.0]]]
[['2, k, 0', [-0.124593, -0.337181, 1.0]], ['2, k, 1', [-0.121014, -0.01495, 1.0]], ['2, k, 2', [-0.116301, 0.299222, 1.0]], ['2, k, 3', [-0.11594, 0.444538, 1.0]], ['2, k, 4', [-0.292144, 0.197553, 1.0]], ['2, k, 5', [-0.389617, -0.0339505, 1.0]], ['2, k, 6', [-0.429249, -0.247143, 1.0]], ['2, k, 7', [-0.421157, -0.301079, 1.0]], ['2, k, 8', [0.0528171, 0.192328, 1.0]], ['2, k, 9', [0.133636, -0.0300199, 1.0]], ['2, k, 10', [0.18268, -0.247318, 1.0]], ['2, k, 11', [0.18341, -0.307608, 1.0]], ['2, k, 12', [-0.205516, -0.334348, 1.0]], ['2, k, 13', [-0.236033, -0.669536, 1.0]], ['2, k, 14', [-0.223876, -1.00767, 1.0]], ['2, k, 15', [-0.227838, -1.06584, 1.0]], ['2, k, 16', [-0.0400309, -0.330226, 1.0]], ['2, k, 17', [-0.0184231, -0.669386, 1.0]], ['2, k, 18', [-0.0210264, -0.999511, 1.0]], ['2, k, 19', [0.00610556, -1.06385, 1.0]], ['2, k, 20', [-0.117624, 0.222034, 1.0]], ['2, k, 21', [-0.416184, -0.346297, 1.0]], ['2, k, 22', [-0.345983, -0.317571, 1.0]], ['2, k, 23', [0.18828, -0.360365, 1.0]], ['2, k, 24', [0.124943, -0.325684, 1.0]]]
[['2, k, 0', [-0.124656, -0.337867, 1.0]], ['2, k, 1', [-0.12083, -0.0159542, 1.0]], ['2, k, 2', [-0.115797, 0.297763, 1.0]], ['2, k, 3', [-0.116292, 0.442831, 1.0]], ['2, k, 4', [-0.293339, 0.195277, 1.0]], ['2, k, 5', [-0.389808, -0.0376032, 1.0]], ['2, k, 6', [-0.428349, -0.252166, 1.0]], ['2, k, 7', [-0.418681, -0.305666, 1.0]], ['2, k, 8', [0.0543779, 0.191007, 1.0]], ['2, k, 9', [0.134127, -0.0402677, 1.0]], ['2, k, 10', [0.182886, -0.253671, 1.0]], ['2, k, 11', [0.183583, -0.312386, 1.0]], ['2, k, 12', [-0.205563, -0.334952, 1.0]], ['2, k, 13', [-0.236027, -0.669396, 1.0]], ['2, k, 14', [-0.223854, -1.008, 1.0]], ['2, k, 15', [-0.227388, -1.06547, 1.0]], ['2, k, 16', [-0.0401086, -0.33097, 1.0]], ['2, k, 17', [-0.0182669, -0.669718, 1.0]], ['2, k, 18', [-0.0209903, -0.999602, 1.0]], ['2, k, 19', [0.00548072, -1.06288, 1.0]], ['2, k, 20', [-0.117204, 0.220651, 1.0]], ['2, k, 21', [-0.422497, -0.352785, 1.0]], ['2, k, 22', [-0.341248, -0.323409, 1.0]], ['2, k, 23', [0.19111, -0.364891, 1.0]], ['2, k, 24', [0.125947, -0.335028, 1.0]]]
[['2, k, 0', [-0.124464, -0.338311, 1.0]], ['2, k, 1', [-0.120681, -0.016674, 1.0]], ['2, k, 2', [-0.115817, 0.296447, 1.0]], ['2, k, 3', [-0.116791, 0.441798, 1.0]], ['2, k, 4', [-0.295369, 0.192676, 1.0]], ['2, k, 5', [-0.389274, -0.0404409, 1.0]], ['2, k, 6', [-0.428151, -0.255762, 1.0]], ['2, k, 7', [-0.419698, -0.308199, 1.0]], ['2, k, 8', [0.055197, 0.190501, 1.0]], ['2, k, 9', [0.133386, -0.0428208, 1.0]], ['2, k, 10', [0.182704, -0.256792, 1.0]], ['2, k, 11', [0.184203, -0.315588, 1.0]], ['2, k, 12', [-0.205294, -0.335502, 1.0]], ['2, k, 13', [-0.236064, -0.669509, 1.0]], ['2, k, 14', [-0.223965, -1.00807, 1.0]], ['2, k, 15', [-0.227539, -1.06605, 1.0]], ['2, k, 16', [-0.0399865, -0.331307, 1.0]], ['2, k, 17', [-0.0182156, -0.669757, 1.0]], ['2, k, 18', [-0.0212409, -0.999202, 1.0]], ['2, k, 19', [0.0046364, -1.06049, 1.0]], ['2, k, 20', [-0.11716, 0.21947, 1.0]], ['2, k, 21', [-0.423805, -0.350723, 1.0]], ['2, k, 22', [-0.339518, -0.323795, 1.0]], ['2, k, 23', [0.186932, -0.369034, 1.0]], ['2, k, 24', [0.127762, -0.336531, 1.0]]]
