[['2, k, 0', [-0.312456, -0.214189, 1.0]], ['2, k, 1', [-0.332132, -0.162029, 1.0]], ['2, k, 2', [-0.349979, -0.110287, 1.0]], ['2, k, 3', [-0.367693, 0.0343959, 1.0]], ['2, k, 4', [-0.519078, -0.19105, 1.0]], ['2, k, 5', [-0.611592, -0.286019, 1.0]], ['2, k, 6', [-0.614304, -0.408606, 1.0]], ['2, k, 7', [-0.611418, -0.374579, 1.0]], ['2, k, 8', [-0.199631, -0.181856, 1.0]], ['2, k, 9', [-0.0875568, -0.246543, 1.0]], ['2, k, 10', [0.0166466, -0.315061, 1.0]], ['2, k, 11', [0.04083, -0.383414, 1.0]], ['2, k, 12', [-0.38143, -0.213726, 1.0]], ['2, k, 13', [-0.682173, -0.30534, 1.0]], ['2, k, 14', [-0.455326, -0.429417, 1.0]], ['2, k, 15', [-0.323041, -0.413699, 1.0]], ['2, k, 16', [-0.236029, -0.209544, 1.0]], ['2, k, 17', [-0.684963, -0.284905, 1.0]], ['2, k, 18', [-0.24893, -0.283514, 1.0]], ['2, k, 19', [-0.155698, -0.312705, 1.0]], ['2, k, 20', [-0.345844, -0.1232, 1.0]], ['2, k, 21', [-0.616477, -0.37984, 1.0]], ['2, k, 22', [-0.549371, -0.380518, 1.0]], ['2, k, 23', [0.03895, -0.394176, 1.0]], ['2, k, 24', [-0.00733044, -0.394908, 1.0]]]
[['2, k, 0', [-0.258749, -0.538518, 1.0]], ['2, k, 1', [-0.265193, -0.316059, 1.0]], ['2, k, 2', [-0.273265, -0.0901422, 1.0]], ['2, k, 3', [-0.255703, 0.0385563, 1.0]], ['2, k, 4', [-0.417039, -0.160205, 1.0]], ['2, k, 5', [-0.526089, -0.269466, 1.0]], ['2, k, 6', [-0.570809, -0.376307, 1.0]], ['2, k, 7', [-0.529776, -0.412131, 1.0]], ['2, k, 8', [-0.116844, -0.158392, 1.0]], ['2, k, 9', [0.0485717, -0.287499, 1.0]], ['2, k, 10', [0.0986935, -0.39075, 1.0]], ['2, k, 11', [0.102383, -0.436245, 1.0]], ['2, k, 12', [-0.321019, -0.530227, 1.0]], ['2, k, 13', [-0.529084, -0.262348, 1.0]], ['2, k, 14', [-0.499748, -0.497077, 1.0]], ['2, k, 15', [-0.513782, -0.433976, 1.0]], ['2, k, 16', [-0.191023, -0.536313, 1.0]], ['2, k, 17', [0.030181, -0.252908, 1.0]], ['2, k, 18', [-0.0761219, -0.626486, 1.0]], ['2, k, 19', [-0.0771798, -0.697964, 1.0]], ['2, k, 20', [-0.271855, -0.144425, 1.0]], ['2, k, 21', [-0.51592, -0.423557, 1.0]], ['2, k, 22', [-0.467055, -0.414183, 1.0]], ['2, k, 23', [0.0929137, -0.449711, 1.0]], ['2, k, 24', [0.161243, -0.447922, 1.0]]]
[['2, k, 0', [-0.310281, -0.513401, 1.0]], ['2, k, 1', [-0.290966, -0.288114, 1.0]], ['2, k, 2', [-0.277004, -0.0676203, 1.0]], ['2, k, 3', [-0.256086, 0.0611721, 1.0]], ['2, k, 4', [-0.418786, -0.130184, 1.0]], ['2, k, 5', [-0.52295, -0.259728, 1.0]], ['2, k, 6', [-0.570831, -0.333738, 1.0]], ['2, k, 7', [-0.53393, -0.357082, 1.0]], ['2, k, 8', [-0.122052, -0.136163, 1.0]], ['2, k, 9', [0.048771, -0.284194, 1.0]], ['2, k, 10', [0.116924, -0.3692, 1.0]], ['2, k, 11', [0.102663, -0.386817, 1.0]], ['2, k, 12', [-0.363483, -0.500843, 1.0]], ['2, k, 13', [-0.549522, -0.225694, 1.0]], ['2, k, 14', [-0.494709, -0.455963, 1.0]], ['2, k, 15', [-0.510644, -0.373725, 1.0]], ['2, k, 16', [-0.25052, -0.515089, 1.0]], ['2, k, 17', [0.0175246, -0.234896, 1.0]], ['2, k, 18', [-0.139918, -0.597515, 1.0]], ['2, k, 19', [-0.0798479, -0.545609, 1.0]], ['2, k, 20', [-0.279133, -0.124126, 1.0]], ['2, k, 21', [-0.519782, -0.368112, 1.0]], ['2, k, 22', [-0.489211, -0.348106, 1.0]], ['2, k, 23', [0.0887736, -0.398606, 1.0]], ['2, k, 24', [0.160037, -0.394676, 1.0]]]
[['2, k, 0', [-0.344731, -0.473308, 1.0]], ['2, k, 1', [-0.307302, -0.258315, 1.0]], ['2, k, 2', [-0.276809, -0.0414877, 1.0]], ['2, k, 3', [-0.257451, 0.088982, 1.0]], ['2, k, 4', [-0.418387, -0.102962, 1.0]], ['2, k, 5', [-0.523019, -0.249218, 1.0]], ['2, k, 6', [-0.589516, -0.270555, 1.0]], ['2, k, 7', [-0.536576, -0.306065, 1.0]], ['2, k, 8', [-0.127235, -0.0972085, 1.0]], ['2, k, 9', [0.0470706, -0.251787, 1.0]], ['2, k, 10', [0.123034, -0.33396, 1.0]], ['2, k, 11', [0.105073, -0.339444, 1.0]], ['2, k, 12', [-0.405561, -0.461173, 1.0]], ['2, k, 13', [-0.546663, -0.179701, 1.0]], ['2, k, 14', [-0.548296, -0.364577, 1.0]], ['2, k, 15', [-0.51043, -0.307627, 1.0]], ['2, k, 16', [-0.275375, -0.477263, 1.0]], ['2, k, 17', [0.00660349, -0.197182, 1.0]], ['2, k, 18', [-0.0783571, -0.578938, 1.0]], ['2, k, 19', [-0.0345734, -0.523139, 1.0]], ['2, k, 20', [-0.284007, -0.095509, 1.0]], ['2, k, 21', [-0.532369, -0.3148, 1.0]], ['2, k, 22', [-0.496284, -0.293331, 1.0]], ['2, k, 23', [0.0943581, -0.354167, 1.0]], ['2, k, 24', [0.166587, -0.350875, 1.0]]]
[['2, k, 0', [-0.237128, -0.44664, 1.0]], ['2, k, 1', [-0.256638, -0.229747, 1.0]], ['2, k, 2', [-0.275685, -0.0277913, 1.0]], ['2, k, 3', [-0.259437, 0.106553, 1.0]], ['2, k, 4', [-0.416974, -0.0873672, 1.0]], ['2, k, 5', [-0.532846, -0.244089, 1.0]], ['2, k, 6', [-0.598932, -0.275259, 1.0]], ['2, k, 7', [-0.537978, -0.261058, 1.0]], ['2, k, 8', [-0.130941, -0.081234, 1.0]], ['2, k, 9', [0.0569459, -0.220946, 1.0]], ['2, k, 10', [0.110652, -0.261183, 1.0]], ['2, k, 11', [0.107708, -0.29487, 1.0]], ['2, k, 12', [-0.300437, -0.446195, 1.0]], ['2, k, 13', [-0.530885, -0.162752, 1.0]], ['2, k, 14', [-0.54163, -0.333661, 1.0]], ['2, k, 15', [-0.522434, -0.26664, 1.0]], ['2, k, 16', [-0.168749, -0.437532, 1.0]], ['2, k, 17', [0.0238173, -0.167266, 1.0]], ['2, k, 18', [-0.0913577, -0.528777, 1.0]], ['2, k, 19', [-0.0475748, -0.471534, 1.0]], ['2, k, 20', [-0.275987, -0.0798505, 1.0]], ['2, k, 21', [-0.523242, -0.2686, 1.0]], ['2, k, 22', [-0.492578, -0.2585, 1.0]], ['2, k, 23', [0.09754, -0.306454, 1.0]], ['2, k, 24', [0.172525, -0.305775, 1.0]]]
[['2, k, 0', [-0.255997, -0.430837, 1.0]], ['2, k, 1', [-0.262623, -0.221379, 1.0]], ['2, k, 2', [-0.274727, -0.0140547, 1.0]], ['2, k, 3', [-0.261151, 0.119842, 1.0]], ['2, k, 4', [-0.414223, -0.0669866, 1.0]], ['2, k, 5', [-0.512668, -0.181632, 1.0]], ['2, k, 6', [-0.579301, -0.218961, 1.0]], ['2, k, 7', [-0.532972, -0.220714, 1.0]], ['2, k, 8', [-0.13138, -0.0538401, 1.0]], ['2, k, 9', [0.0563329, -0.194599, 1.0]], ['2, k, 10', [0.11559, -0.250509, 1.0]], ['2, k, 11', [0.111974, -0.256701, 1.0]], ['2, k, 12', [-0.320977, -0.425322, 1.0]], ['2, k, 13', [-0.512547, -0.0941075, 1.0]], ['2, k, 14', [-0.570892, -0.24804, 1.0]], ['2, k, 15', [-0.534367, -0.219723, 1.0]], ['2, k, 16', [-0.186042, -0.426379, 1.0]], ['2, k, 17', [-0.0131097, -0.116264, 1.0]], ['2, k, 18', [-0.116793, -0.490649, 1.0]], ['2, k, 19', [-0.0663133, -0.435778, 1.0]], ['2, k, 20', [-0.274354, -0.0662906, 1.0]], ['2, k, 21', [-0.51719, -0.229573, 1.0]], ['2, k, 22', [-0.472279, -0.229669, 1.0]], ['2, k, 23', [0.0898079, -0.264071, 1.0]], ['2, k, 24', [0.177413, -0.268979, 1.0]]]
[['2, k, 0', [-0.267788, -0.417779, 1.0]], ['2, k, 1', [-0.268453, -0.210826, 1.0]], ['2, k, 2', [-0.273498, -0.00321638, 1.0]], ['2, k, 3', [-0.26218, 0.131456, 1.0]], ['2, k, 4', [-0.414728, -0.0534052, 1.0]], ['2, k, 5', [-0.522777, -0.147586, 1.0]], ['2, k, 6', [-0.589376, -0.185025, 1.0]], ['2, k, 7', [-0.534642, -0.184377, 1.0]], ['2, k, 8', [-0.138756, -0.0383308, 1.0]], ['2, k, 9', [0.0498784, -0.15766, 1.0]], ['2, k, 10', [0.0907466, -0.199162, 1.0]], ['2, k, 11', [0.106962, -0.221593, 1.0]], ['2, k, 12', [-0.333313, -0.409787, 1.0]], ['2, k, 13', [-0.495353, -0.0646983, 1.0]], ['2, k, 14', [-0.55358, -0.218243, 1.0]], ['2, k, 15', [-0.53322, -0.200805, 1.0]], ['2, k, 16', [-0.196566, -0.416541, 1.0]], ['2, k, 17', [-0.0147397, -0.104054, 1.0]], ['2, k, 18', [-0.0634703, -0.449905, 1.0]], ['2, k, 19', [-0.0276436, -0.396469, 1.0]], ['2, k, 20', [-0.273749, -0.0555143, 1.0]], ['2, k, 21', [-0.51592, -0.194003, 1.0]], ['2, k, 22', [-0.471792, -0.193271, 1.0]], ['2, k, 23', [0.0957526, -0.229421, 1.0]], ['2, k, 24', [0.16751, -0.231787, 1.0]]]
[['2, k, 0', [-0.271224, -0.407297, 1.0]], ['2, k, 1', [-0.271257, -0.200722, 1.0]], ['2, k, 2', [-0.273308, 0.00612735, 1.0]], ['2, k, 3', [-0.264389, 0.142592, 1.0]], ['2, k, 4', [-0.412656, -0.0448869, 1.0]], ['2, k, 5', [-0.52062, -0.147715, 1.0]], ['2, k, 6', [-0.587177, -0.185126, 1.0]], ['2, k, 7', [-0.540666, -0.15064, 1.0]], ['2, k, 8', [-0.137788, -0.0366371, 1.0]], ['2, k, 9', [0.0377357, -0.133499, 1.0]], ['2, k, 10', [0.0786408, -0.175077, 1.0]], ['2, k, 11', [0.106775, -0.192522, 1.0]], ['2, k, 12', [-0.336374, -0.398476, 1.0]], ['2, k, 13', [-0.49403, -0.053942, 1.0]], ['2, k, 14', [-0.537365, -0.210835, 1.0]], ['2, k, 15', [-0.530678, -0.173188, 1.0]], ['2, k, 16', [-0.200267, -0.407308, 1.0]], ['2, k, 17', [-0.0227032, -0.0856744, 1.0]], ['2, k, 18', [-0.0680912, -0.443069, 1.0]], ['2, k, 19', [-0.0289773, -0.387827, 1.0]], ['2, k, 20', [-0.273718, -0.0456155, 1.0]], ['2, k, 21', [-0.528938, -0.157345, 1.0]], ['2, k, 22', [-0.495631, -0.158064, 1.0]], ['2, k, 23', [0.103252, -0.199416, 1.0]], ['2, k, 24', [0.169391, -0.204778, 1.0]]]
[['2, k, 0', [-0.272385, -0.398359, 1.0]], ['2, k, 1', [-0.272472, -0.193981, 1.0]], ['2, k, 2', [-0.273512, 0.0102595, 1.0]], ['2, k, 3', [-0.266548, 0.148046, 1.0]], ['2, k, 4', [-0.405615, -0.0352272, 1.0]], ['2, k, 5', [-0.512133, -0.143647, 1.0]], ['2, k, 6', [-0.578688, -0.181052, 1.0]], ['2, k, 7', [-0.541858, -0.124209, 1.0]], ['2, k, 8', [-0.140351, -0.0278175, 1.0]], ['2, k, 9', [0.0337234, -0.125278, 1.0]], ['2, k, 10', [0.0746397, -0.166882, 1.0]], ['2, k, 11', [0.0905254, -0.166812, 1.0]], ['2, k, 12', [-0.337549, -0.388805, 1.0]], ['2, k, 13', [-0.489045, -0.0328183, 1.0]], ['2, k, 14', [-0.531263, -0.18769, 1.0]], ['2, k, 15', [-0.530944, -0.150346, 1.0]], ['2, k, 16', [-0.201451, -0.399163, 1.0]], ['2, k, 17', [-0.0345925, -0.0687323, 1.0]], ['2, k, 18', [-0.081791, -0.4256, 1.0]], ['2, k, 19', [-0.0404797, -0.368038, 1.0]], ['2, k, 20', [-0.273895, -0.0407102, 1.0]], ['2, k, 21', [-0.534213, -0.130983, 1.0]], ['2, k, 22', [-0.492518, -0.134367, 1.0]], ['2, k, 23', [0.0949932, -0.169428, 1.0]], ['2, k, 24', [0.14044, -0.159823, 1.0]]]
[['2, k, 0', [-0.27397, -0.394683, 1.0]], ['2, k, 1', [-0.275937, -0.187997, 1.0]], ['2, k, 2', [-0.278322, 0.0171347, 1.0]], ['2, k, 3', [-0.270076, 0.151142, 1.0]], ['2, k, 4', [-0.405393, -0.0355026, 1.0]], ['2, k, 5', [-0.511068, -0.1448, 1.0]], ['2, k, 6', [-0.577588, -0.182181, 1.0]], ['2, k, 7', [-0.543487, -0.105115, 1.0]], ['2, k, 8', [-0.143294, -0.0301845, 1.0]], ['2, k, 9', [0.0298236, -0.127634, 1.0]], ['2, k, 10', [0.0707528, -0.169231, 1.0]], ['2, k, 11', [0.0993254, -0.14687, 1.0]], ['2, k, 12', [-0.339593, -0.385015, 1.0]], ['2, k, 13', [-0.488863, -0.0269815, 1.0]], ['2, k, 14', [-0.519821, -0.235822, 1.0]], ['2, k, 15', [-0.524256, -0.173211, 1.0]], ['2, k, 16', [-0.202578, -0.395703, 1.0]], ['2, k, 17', [-0.0420328, -0.0578384, 1.0]], ['2, k, 18', [-0.0889351, -0.415575, 1.0]], ['2, k, 19', [-0.0424988, -0.358321, 1.0]], ['2, k, 20', [-0.278148, -0.0338843, 1.0]], ['2, k, 21', [-0.540319, -0.110221, 1.0]], ['2, k, 22', [-0.493479, -0.1178, 1.0]], ['2, k, 23', [0.101181, -0.151137, 1.0]], ['2, k, 24', [0.154645, -0.154651, 1.0]]]
[['2, k, 0', [-0.275128, -0.387168, 1.0]], ['2, k, 1', [-0.276831, -0.183114, 1.0]], ['2, k, 2', [-0.278329, 0.0188125, 1.0]], ['2, k, 3', [-0.272392, 0.152286, 1.0]], ['2, k, 4', [-0.38623, -0.00259107, 1.0]], ['2, k, 5', [-0.489553, -0.114444, 1.0]], ['2, k, 6', [-0.556122, -0.151907, 1.0]], ['2, k, 7', [-0.543545, -0.0923951, 1.0]], ['2, k, 8', [-0.144015, -0.0326617, 1.0]], ['2, k, 9', [0.0289103, -0.129677, 1.0]], ['2, k, 10', [0.0698429, -0.171267, 1.0]], ['2, k, 11', [0.0995063, -0.131365, 1.0]], ['2, k, 12', [-0.340441, -0.378062, 1.0]], ['2, k, 13', [-0.528861, -0.0272054, 1.0]], ['2, k, 14', [-0.567375, -0.232226, 1.0]], ['2, k, 15', [-0.543669, -0.153193, 1.0]], ['2, k, 16', [-0.204007, -0.387933, 1.0]], ['2, k, 17', [-0.0509533, -0.0444836, 1.0]], ['2, k, 18', [-0.0979289, -0.402337, 1.0]], ['2, k, 19', [-0.0576403, -0.341691, 1.0]], ['2, k, 20', [-0.278285, -0.0313438, 1.0]], ['2, k, 21', [-0.546965, -0.0965959, 1.0]], ['2, k, 22', [-0.492893, -0.107225, 1.0]], ['2, k, 23', [0.0931038, -0.135616, 1.0]], ['2, k, 24', [0.158007, -0.14002, 1.0]]]
[['2, k, 0', [-0.277394, -0.373574, 1.0]], ['2, k, 1', [-0.279118, -0.176287, 1.0]], ['2, k, 2', [-0.280331, 0.0209661, 1.0]], ['2, k, 3', [-0.276033, 0.154674, 1.0]], ['2, k, 4', [-0.38568, -0.00217182, 1.0]], ['2, k, 5', [-0.489006, -0.114028, 1.0]], ['2, k, 6', [-0.555575, -0.151492, 1.0]], ['2, k, 7', [-0.545091, -0.0847388, 1.0]], ['2, k, 8', [-0.157648, -0.0296829, 1.0]], ['2, k, 9', [0.00719215, -0.0927738, 1.0]], ['2, k, 10', [0.0197289, -0.123503, 1.0]], ['2, k, 11', [0.0955873, -0.121172, 1.0]], ['2, k, 12', [-0.343676, -0.364531, 1.0]], ['2, k, 13', [-0.537187, -0.060833, 1.0]], ['2, k, 14', [-0.568309, -0.278995, 1.0]], ['2, k, 15', [-0.549861, -0.181375, 1.0]], ['2, k, 16', [-0.205272, -0.374602, 1.0]], ['2, k, 17', [-0.0553325, -0.0364248, 1.0]], ['2, k, 18', [-0.102289, -0.394369, 1.0]], ['2, k, 19', [-0.0564338, -0.335525, 1.0]], ['2, k, 20', [-0.280277, -0.0281969, 1.0]], ['2, k, 21', [-0.562994, -0.0903692, 1.0]], ['2, k, 22', [-0.497082, -0.101633, 1.0]], ['2, k, 23', [0.0986574, -0.125452, 1.0]], ['2, k, 24', [0.153052, -0.131312, 1.0]]]
[['2, k, 0', [-0.277139, -0.372499, 1.0]], ['2, k, 1', [-0.278955, -0.175537, 1.0]], ['2, k, 2', [-0.280154, 0.0203379, 1.0]], ['2, k, 3', [-0.279623, 0.154296, 1.0]], ['2, k, 4', [-0.384092, -0.00160754, 1.0]], ['2, k, 5', [-0.487425, -0.113466, 1.0]], ['2, k, 6', [-0.554, -0.150932, 1.0]], ['2, k, 7', [-0.547288, -0.0830808, 1.0]], ['2, k, 8', [-0.159709, -0.0298381, 1.0]], ['2, k, 9', [0.00143562, -0.0992391, 1.0]], ['2, k, 10', [0.0201054, -0.131228, 1.0]], ['2, k, 11', [0.093305, -0.114714, 1.0]], ['2, k, 12', [-0.343575, -0.364089, 1.0]], ['2, k, 13', [-0.536809, -0.0620116, 1.0]], ['2, k, 14', [-0.56793, -0.280172, 1.0]], ['2, k, 15', [-0.55046, -0.180831, 1.0]], ['2, k, 16', [-0.204789, -0.372664, 1.0]], ['2, k, 17', [-0.0562371, -0.0333341, 1.0]], ['2, k, 18', [-0.103194, -0.3913, 1.0]], ['2, k, 19', [-0.0585946, -0.332129, 1.0]], ['2, k, 20', [-0.280091, -0.0283466, 1.0]], ['2, k, 21', [-0.558904, -0.0858582, 1.0]], ['2, k, 22', [-0.497216, -0.100079, 1.0]], ['2, k, 23', [0.106848, -0.11807, 1.0]], ['2, k, 24', [0.153445, -0.122427, 1.0]]]
[['2, k, 0', [-0.276848, -0.37179, 1.0]], ['2, k, 1', [-0.27857, -0.176008, 1.0]], ['2, k, 2', [-0.27946, 0.0174738, 1.0]], ['2, k, 3', [-0.283851, 0.153111, 1.0]], ['2, k, 4', [-0.377605, -0.000818697, 1.0]], ['2, k, 5', [-0.480972, -0.112676, 1.0]], ['2, k, 6', [-0.547571, -0.150145, 1.0]], ['2, k, 7', [-0.551284, -0.0852238, 1.0]], ['2, k, 8', [-0.161842, -0.0317911, 1.0]], ['2, k, 9', [-0.0018678, -0.100309, 1.0]], ['2, k, 10', [0.019672, -0.13358, 1.0]], ['2, k, 11', [0.0970288, -0.110929, 1.0]], ['2, k, 12', [-0.342982, -0.364056, 1.0]], ['2, k, 13', [-0.538677, -0.0636652, 1.0]], ['2, k, 14', [-0.569792, -0.28182, 1.0]], ['2, k, 15', [-0.551775, -0.181913, 1.0]], ['2, k, 16', [-0.204853, -0.371346, 1.0]], ['2, k, 17', [-0.0637279, -0.0240635, 1.0]], ['2, k, 18', [-0.110659, -0.382065, 1.0]], ['2, k, 19', [-0.0659586, -0.324615, 1.0]], ['2, k, 20', [-0.279464, -0.0305207, 1.0]], ['2, k, 21', [-0.560686, -0.0910862, 1.0]], ['2, k, 22', [-0.506028, -0.105416, 1.0]], ['2, k, 23', [0.0945709, -0.117267, 1.0]], ['2, k, 24', [0.154818, -0.119254, 1.0]]]
[['2, k, 0', [-0.276996, -0.371179, 1.0]], ['2, k, 1', [-0.279504, -0.176157, 1.0]], ['2, k, 2', [-0.281457, 0.0157823, 1.0]], ['2, k, 3', [-0.287034, 0.151416, 1.0]], ['2, k, 4', [-0.377748, -0.0028795, 1.0]], ['2, k, 5', [-0.493155, -0.107677, 1.0]], ['2, k, 6', [-0.559714, -0.145162, 1.0]], ['2, k, 7', [-0.55204, -0.0892442, 1.0]], ['2, k, 8', [-0.16574, -0.033454, 1.0]], ['2, k, 9', [-0.00579899, -0.103213, 1.0]], ['2, k, 10', [0.0182475, -0.137415, 1.0]], ['2, k, 11', [0.093129, -0.110019, 1.0]], ['2, k, 12', [-0.343463, -0.363858, 1.0]], ['2, k, 13', [-0.540397, -0.0666087, 1.0]], ['2, k, 14', [-0.571508, -0.28475, 1.0]], ['2, k, 15', [-0.55298, -0.184334, 1.0]], ['2, k, 16', [-0.204662, -0.37038, 1.0]], ['2, k, 17', [-0.00116787, -0.084528, 1.0]], ['2, k, 18', [-0.0483563, -0.442312, 1.0]], ['2, k, 19', [-0.0166949, -0.370309, 1.0]], ['2, k, 20', [-0.281159, -0.031767, 1.0]], ['2, k, 21', [-0.559258, -0.0942402, 1.0]], ['2, k, 22', [-0.503548, -0.106747, 1.0]], ['2, k, 23', [0.109658, -0.115547, 1.0]], ['2, k, 24', [0.150601, -0.112098, 1.0]]]
[['2, k, 0', [-0.28345, -0.36931, 1.0]], ['2, k, 1', [-0.288031, -0.175785, 1.0]], ['2, k, 2', [-0.291651, 0.0144189, 1.0]], ['2, k, 3', [-0.289141, 0.147218, 1.0]], ['2, k, 4', [-0.380994, -0.00648527, 1.0]], ['2, k, 5', [-0.500865, -0.107808, 1.0]], ['2, k, 6', [-0.567398, -0.145293, 1.0]], ['2, k, 7', [-0.552531, -0.0941289, 1.0]], ['2, k, 8', [-0.175522, -0.0323961, 1.0]], ['2, k, 9', [-0.0158728, -0.103752, 1.0]], ['2, k, 10', [0.0116901, -0.139338, 1.0]], ['2, k, 11', [0.0937634, -0.111044, 1.0]], ['2, k, 12', [-0.350513, -0.362739, 1.0]], ['2, k, 13', [-0.542323, -0.0699413, 1.0]], ['2, k, 14', [-0.573427, -0.28807, 1.0]], ['2, k, 15', [-0.553786, -0.186336, 1.0]], ['2, k, 16', [-0.210399, -0.367922, 1.0]], ['2, k, 17', [-0.00566212, -0.0442906, 1.0]], ['2, k, 18', [-0.0528326, -0.402245, 1.0]], ['2, k, 19', [-0.0194571, -0.336406, 1.0]], ['2, k, 20', [-0.29096, -0.032708, 1.0]], ['2, k, 21', [-0.545469, -0.1016, 1.0]], ['2, k, 22', [-0.50571, -0.105559, 1.0]], ['2, k, 23', [0.11764, -0.116618, 1.0]], ['2, k, 24', [0.155688, -0.114077, 1.0]]]
[['2, k, 0', [-0.276957, -0.373949, 1.0]], ['2, k, 1', [-0.279223, -0.185686, 1.0]], ['2, k, 2', [-0.27984, -0.00221835, 1.0]], ['2, k, 3', [-0.292367, 0.143071, 1.0]], ['2, k, 4', [-0.377695, -0.00962687, 1.0]], ['2, k, 5', [-0.500543, -0.108391, 1.0]], ['2, k, 6', [-0.567076, -0.145874, 1.0]], ['2, k, 7', [-0.553606, -0.100233, 1.0]], ['2, k, 8', [-0.176268, -0.0415707, 1.0]], ['2, k, 9', [-0.0165863, -0.113709, 1.0]], ['2, k, 10', [0.0111687, -0.149282, 1.0]], ['2, k, 11', [0.0945145, -0.114872, 1.0]], ['2, k, 12', [-0.342926, -0.369201, 1.0]], ['2, k, 13', [-0.54357, -0.0753929, 1.0]], ['2, k, 14', [-0.57467, -0.293503, 1.0]], ['2, k, 15', [-0.557887, -0.190595, 1.0]], ['2, k, 16', [-0.204909, -0.370948, 1.0]], ['2, k, 17', [-0.00766741, -0.0935108, 1.0]], ['2, k, 18', [-0.0548274, -0.451245, 1.0]], ['2, k, 19', [-0.0225676, -0.378314, 1.0]], ['2, k, 20', [-0.27994, -0.0475488, 1.0]], ['2, k, 21', [-0.562057, -0.109288, 1.0]], ['2, k, 22', [-0.505266, -0.115655, 1.0]], ['2, k, 23', [0.101057, -0.116647, 1.0]], ['2, k, 24', [0.154649, -0.122924, 1.0]]]
[['2, k, 0', [-0.294459, -0.377792, 1.0]], ['2, k, 1', [-0.299792, -0.185641, 1.0]], ['2, k, 2', [-0.305516, 0.00383937, 1.0]], ['2, k, 3', [-0.295467, 0.138028, 1.0]], ['2, k, 4', [-0.409364, -0.0244844, 1.0]], ['2, k, 5', [-0.537264, -0.121806, 1.0]], ['2, k, 6', [-0.603678, -0.159244, 1.0]], ['2, k, 7', [-0.554182, -0.105525, 1.0]], ['2, k, 8', [-0.211176, -0.0378365, 1.0]], ['2, k, 9', [-0.0566914, -0.111637, 1.0]], ['2, k, 10', [-0.0346843, -0.144029, 1.0]], ['2, k, 11', [0.0920265, -0.11942, 1.0]], ['2, k, 12', [-0.364062, -0.37129, 1.0]], ['2, k, 13', [-0.545282, -0.0808741, 1.0]], ['2, k, 14', [-0.576375, -0.298968, 1.0]], ['2, k, 15', [-0.553409, -0.190381, 1.0]], ['2, k, 16', [-0.219256, -0.376192, 1.0]], ['2, k, 17', [-0.0704553, -0.039611, 1.0]], ['2, k, 18', [-0.0454566, -0.346568, 1.0]], ['2, k, 19', [-0.0100683, -0.289426, 1.0]], ['2, k, 20', [-0.304098, -0.0432667, 1.0]], ['2, k, 21', [-0.547174, -0.108054, 1.0]], ['2, k, 22', [-0.51274, -0.102243, 1.0]], ['2, k, 23', [0.11597, -0.122496, 1.0]], ['2, k, 24', [0.14702, -0.124819, 1.0]]]
[['2, k, 0', [-0.289293, -0.389414, 1.0]], ['2, k, 1', [-0.297813, -0.185238, 1.0]], ['2, k, 2', [-0.304368, 0.00999567, 1.0]], ['2, k, 3', [-0.296021, 0.136758, 1.0]], ['2, k, 4', [-0.4068, -0.0243816, 1.0]], ['2, k, 5', [-0.533318, -0.120447, 1.0]], ['2, k, 6', [-0.590968, -0.153158, 1.0]], ['2, k, 7', [-0.555491, -0.111892, 1.0]], ['2, k, 8', [-0.203661, -0.0377217, 1.0]], ['2, k, 9', [-0.0927373, -0.0690556, 1.0]], ['2, k, 10', [-0.0111016, -0.12147, 1.0]], ['2, k, 11', [0.0614075, -0.13021, 1.0]], ['2, k, 12', [-0.354276, -0.383674, 1.0]], ['2, k, 13', [-0.5446, -0.0879175, 1.0]], ['2, k, 14', [-0.575912, -0.305525, 1.0]], ['2, k, 15', [-0.556459, -0.20506, 1.0]], ['2, k, 16', [-0.219169, -0.390109, 1.0]], ['2, k, 17', [-0.116549, -0.0327671, 1.0]], ['2, k, 18', [-0.0915193, -0.33912, 1.0]], ['2, k, 19', [-0.0507133, -0.292911, 1.0]], ['2, k, 20', [-0.302707, -0.0399816, 1.0]], ['2, k, 21', [-0.56086, -0.114857, 1.0]], ['2, k, 22', [-0.512255, -0.135419, 1.0]], ['2, k, 23', [0.0770156, -0.148712, 1.0]], ['2, k, 24', [0.0820202, -0.100745, 1.0]]]
