[['2, k, 0', [-0.1792755, -0.1740592, 1.0]], ['2, k, 1', [-0.157992, 0.05285709, 1.0]], ['2, k, 2', [-0.136354, 0.2755187, 1.0]], ['2, k, 3', [-0.1323512, 0.3919778, 1.0]], ['2, k, 4', [-0.2730273, 0.1951786, 1.0]], ['2, k, 5', [-0.1871425, 0.04858261, 1.0]], ['2, k, 6', [-0.0809165, -0.08275427, 1.0]], ['2, k, 7', [-0.04247102, -0.119164, 1.0]], ['2, k, 8', [-0.001777644, 0.1877759, 1.0]], ['2, k, 9', [-0.007048012, 0.06312313, 1.0]], ['2, k, 10', [-0.01273465, -0.04345867, 1.0]], ['2, k, 11', [-0.03926239, -0.1239528, 1.0]], ['2, k, 12', [-0.2424938, -0.1659234, 1.0]], ['2, k, 13', [-0.1782271, -0.2996505, 1.0]], ['2, k, 14', [-0.2143985, -0.6619554, 1.0]], ['2, k, 15', [-0.189219, -0.7348441, 1.0]], ['2, k, 16', [-0.1118371, -0.1779666, 1.0]], ['2, k, 17', [0.001264923, -0.3104228, 1.0]], ['2, k, 18', [-0.005136605, -0.6554878, 1.0]], ['2, k, 19', [0.01534344, -0.7029625, 1.0]], ['2, k, 20', [-0.1417315, 0.2204796, 1.0]], ['2, k, 21', [-0.02305319, -0.1750398, 1.0]], ['2, k, 22', [-0.02216934, -0.08681616, 1.0]], ['2, k, 23', [-0.02776567, -0.1791432, 1.0]], ['2, k, 24', [-0.02421234, -0.08768647, 1.0]]]
[['2, k, 0', [-0.152543, -0.1115295, 1.0]], ['2, k, 1', [-0.1497011, 0.09655176, 1.0]], ['2, k, 2', [-0.14504, 0.2985287, 1.0]], ['2, k, 3', [-0.1305388, 0.4372188, 1.0]], ['2, k, 4', [-0.2915925, 0.24842, 1.0]], ['2, k, 5', [-0.2774067, 0.4808639, 1.0]], ['2, k, 6', [-0.180186, 0.6963774, 1.0]], ['2, k, 7', [-0.1322516, 0.7915159, 1.0]], ['2, k, 8', [-0.01013634, 0.2645446, 1.0]], ['2, k, 9', [-0.01430263, 0.4940474, 1.0]], ['2, k, 10', [-0.07145345, 0.6992861, 1.0]], ['2, k, 11', [-0.1134564, 0.7781252, 1.0]], ['2, k, 12', [-0.209657, -0.1126502, 1.0]], ['2, k, 13', [-0.1816804, -0.289887, 1.0]], ['2, k, 14', [-0.2131049, -0.6606216, 1.0]], ['2, k, 15', [-0.1929502, -0.7327282, 1.0]], ['2, k, 16', [-0.09163389, -0.1084654, 1.0]], ['2, k, 17', [0.00208526, -0.2924632, 1.0]], ['2, k, 18', [-0.005286808, -0.6612513, 1.0]], ['2, k, 19', [0.01199149, -0.7077911, 1.0]], ['2, k, 20', [-0.1465731, 0.2492334, 1.0]], ['2, k, 21', [-0.1223939, 0.8586139, 1.0]], ['2, k, 22', [-0.1007758, 0.7618698, 1.0]], ['2, k, 23', [-0.1316954, 0.8318355, 1.0]], ['2, k, 24', [-0.104254, 0.8194393, 1.0]]]
[['2, k, 0', [-0.1542223, -0.1083379, 1.0]], ['2, k, 1', [-0.1500062, 0.09706945, 1.0]], ['2, k, 2', [-0.145058, 0.2984049, 1.0]], ['2, k, 3', [-0.1305573, 0.4370926, 1.0]], ['2, k, 4', [-0.291714, 0.2483126, 1.0]], ['2, k, 5', [-0.277161, 0.4805979, 1.0]], ['2, k, 6', [-0.1794418, 0.6958876, 1.0]], ['2, k, 7', [-0.1402645, 0.7703574, 1.0]], ['2, k, 8', [-0.008654526, 0.2633338, 1.0]], ['2, k, 9', [-0.01390203, 0.4925904, 1.0]], ['2, k, 10', [-0.07145968, 0.699453, 1.0]], ['2, k, 11', [-0.1116509, 0.7731108, 1.0]], ['2, k, 12', [-0.2109094, -0.1089535, 1.0]], ['2, k, 13', [-0.1817441, -0.2899238, 1.0]], ['2, k, 14', [-0.2138842, -0.6605092, 1.0]], ['2, k, 15', [-0.1929404, -0.7324564, 1.0]], ['2, k, 16', [-0.09386342, -0.1054127, 1.0]], ['2, k, 17', [0.001635193, -0.292401, 1.0]], ['2, k, 18', [-0.005140821, -0.6608359, 1.0]], ['2, k, 19', [0.01238615, -0.7074, 1.0]], ['2, k, 20', [-0.146611, 0.2491885, 1.0]], ['2, k, 21', [-0.1151321, 0.8271983, 1.0]], ['2, k, 22', [-0.1038623, 0.7415597, 1.0]], ['2, k, 23', [-0.1296594, 0.8292775, 1.0]], ['2, k, 24', [-0.09862595, 0.8096027, 1.0]]]
[['2, k, 0', [-0.1550351, -0.106736, 1.0]], ['2, k, 1', [-0.1502408, 0.09738173, 1.0]], ['2, k, 2', [-0.1451245, 0.2982554, 1.0]], ['2, k, 3', [-0.1306251, 0.4369403, 1.0]], ['2, k, 4', [-0.2916193, 0.2484064, 1.0]], ['2, k, 5', [-0.2768635, 0.4804108, 1.0]], ['2, k, 6', [-0.1776321, 0.6949646, 1.0]], ['2, k, 7', [-0.1382872, 0.76666, 1.0]], ['2, k, 8', [-0.007727683, 0.2616211, 1.0]], ['2, k, 9', [-0.01341926, 0.4905452, 1.0]], ['2, k, 10', [-0.07024481, 0.699811, 1.0]], ['2, k, 11', [-0.1092599, 0.7700363, 1.0]], ['2, k, 12', [-0.2115552, -0.1067265, 1.0]], ['2, k, 13', [-0.1817654, -0.2898413, 1.0]], ['2, k, 14', [-0.213756, -0.6605093, 1.0]], ['2, k, 15', [-0.1935422, -0.7332186, 1.0]], ['2, k, 16', [-0.09482682, -0.1042415, 1.0]], ['2, k, 17', [0.001657699, -0.2916321, 1.0]], ['2, k, 18', [-0.005135628, -0.6611857, 1.0]], ['2, k, 19', [0.0125124, -0.7077514, 1.0]], ['2, k, 20', [-0.1466761, 0.2491171, 1.0]], ['2, k, 21', [-0.1089522, 0.8273114, 1.0]], ['2, k, 22', [-0.1014072, 0.7427207, 1.0]], ['2, k, 23', [-0.1249807, 0.8276281, 1.0]], ['2, k, 24', [-0.09903646, 0.8170465, 1.0]]]
[['2, k, 0', [-0.1554632, -0.106088, 1.0]], ['2, k, 1', [-0.1503227, 0.09754045, 1.0]], ['2, k, 2', [-0.1449687, 0.2979769, 1.0]], ['2, k, 3', [-0.1304667, 0.4366561, 1.0]], ['2, k, 4', [-0.2911421, 0.247916, 1.0]], ['2, k, 5', [-0.2759025, 0.4793885, 1.0]], ['2, k, 6', [-0.1751464, 0.6931468, 1.0]], ['2, k, 7', [-0.136327, 0.7638819, 1.0]], ['2, k, 8', [-0.007510794, 0.2610033, 1.0]], ['2, k, 9', [-0.01272866, 0.4896581, 1.0]], ['2, k, 10', [-0.06758463, 0.6990039, 1.0]], ['2, k, 11', [-0.1065096, 0.7690673, 1.0]], ['2, k, 12', [-0.2119255, -0.1059685, 1.0]], ['2, k, 13', [-0.1816772, -0.2896569, 1.0]], ['2, k, 14', [-0.2137925, -0.6603165, 1.0]], ['2, k, 15', [-0.1933923, -0.7332337, 1.0]], ['2, k, 16', [-0.09529966, -0.1036948, 1.0]], ['2, k, 17', [0.001369, -0.2913244, 1.0]], ['2, k, 18', [-0.005071674, -0.6609773, 1.0]], ['2, k, 19', [0.01221701, -0.7075577, 1.0]], ['2, k, 20', [-0.1465734, 0.2489278, 1.0]], ['2, k, 21', [-0.1089883, 0.8219748, 1.0]], ['2, k, 22', [-0.1009655, 0.739632, 1.0]], ['2, k, 23', [-0.121337, 0.8258193, 1.0]], ['2, k, 24', [-0.09694866, 0.8142805, 1.0]]]
[['2, k, 0', [-0.1556347, -0.1076526, 1.0]], ['2, k, 1', [-0.150415, 0.09714153, 1.0]], ['2, k, 2', [-0.1450091, 0.2979201, 1.0]], ['2, k, 3', [-0.1305079, 0.4365976, 1.0]], ['2, k, 4', [-0.2931909, 0.2469185, 1.0]], ['2, k, 5', [-0.2748178, 0.4771678, 1.0]], ['2, k, 6', [-0.1718889, 0.6892476, 1.0]], ['2, k, 7', [-0.1319551, 0.7596382, 1.0]], ['2, k, 8', [-0.007844131, 0.2606476, 1.0]], ['2, k, 9', [-0.02058802, 0.4865311, 1.0]], ['2, k, 10', [-0.06646049, 0.6958529, 1.0]], ['2, k, 11', [-0.1042028, 0.7659006, 1.0]], ['2, k, 12', [-0.2124755, -0.1079653, 1.0]], ['2, k, 13', [-0.1818403, -0.2899575, 1.0]], ['2, k, 14', [-0.2138731, -0.6603996, 1.0]], ['2, k, 15', [-0.1936221, -0.7333264, 1.0]], ['2, k, 16', [-0.09516896, -0.1049701, 1.0]], ['2, k, 17', [0.001569594, -0.2910874, 1.0]], ['2, k, 18', [-0.005777544, -0.661607, 1.0]], ['2, k, 19', [0.01076248, -0.7081914, 1.0]], ['2, k, 20', [-0.1466129, 0.2487709, 1.0]], ['2, k, 21', [-0.1031235, 0.8181781, 1.0]], ['2, k, 22', [-0.09754559, 0.7357042, 1.0]], ['2, k, 23', [-0.1212221, 0.8230875, 1.0]], ['2, k, 24', [-0.0936879, 0.8107299, 1.0]]]
[['2, k, 0', [-0.1553031, -0.1107969, 1.0]], ['2, k, 1', [-0.1503625, 0.0961854, 1.0]], ['2, k, 2', [-0.1450192, 0.2978287, 1.0]], ['2, k, 3', [-0.1305183, 0.4365045, 1.0]], ['2, k, 4', [-0.2930647, 0.2468907, 1.0]], ['2, k, 5', [-0.2711372, 0.475422, 1.0]], ['2, k, 6', [-0.1694511, 0.6861172, 1.0]], ['2, k, 7', [-0.1300137, 0.7538381, 1.0]], ['2, k, 8', [-0.004513642, 0.265939, 1.0]], ['2, k, 9', [-0.007087593, 0.4889405, 1.0]], ['2, k, 10', [-0.06247278, 0.6866844, 1.0]], ['2, k, 11', [-0.09821462, 0.753576, 1.0]], ['2, k, 12', [-0.2125156, -0.1114585, 1.0]], ['2, k, 13', [-0.1820252, -0.2898272, 1.0]], ['2, k, 14', [-0.2139724, -0.6603564, 1.0]], ['2, k, 15', [-0.193292, -0.7331574, 1.0]], ['2, k, 16', [-0.09447467, -0.1077645, 1.0]], ['2, k, 17', [0.001850997, -0.2916663, 1.0]], ['2, k, 18', [-0.005429054, -0.6608445, 1.0]], ['2, k, 19', [0.0108016, -0.7074503, 1.0]], ['2, k, 20', [-0.1466072, 0.2485014, 1.0]], ['2, k, 21', [-0.1015078, 0.809959, 1.0]], ['2, k, 22', [-0.09674868, 0.7329102, 1.0]], ['2, k, 23', [-0.1137541, 0.8087302, 1.0]], ['2, k, 24', [-0.08022944, 0.774374, 1.0]]]
[['2, k, 0', [-0.1562375, -0.1060112, 1.0]], ['2, k, 1', [-0.1506829, 0.0971927, 1.0]], ['2, k, 2', [-0.1450693, 0.2977884, 1.0]], ['2, k, 3', [-0.1305694, 0.4364633, 1.0]], ['2, k, 4', [-0.295018, 0.2453006, 1.0]], ['2, k, 5', [-0.2685072, 0.4708848, 1.0]], ['2, k, 6', [-0.1643158, 0.6803905, 1.0]], ['2, k, 7', [-0.1233222, 0.7489092, 1.0]], ['2, k, 8', [-0.004575334, 0.2662167, 1.0]], ['2, k, 9', [-0.006910786, 0.4883961, 1.0]], ['2, k, 10', [-0.06207453, 0.6777114, 1.0]], ['2, k, 11', [-0.09672446, 0.7463652, 1.0]], ['2, k, 12', [-0.2127951, -0.1070016, 1.0]], ['2, k, 13', [-0.1820599, -0.2896044, 1.0]], ['2, k, 14', [-0.2135915, -0.6593855, 1.0]], ['2, k, 15', [-0.1934316, -0.7334917, 1.0]], ['2, k, 16', [-0.09613086, -0.1024274, 1.0]], ['2, k, 17', [0.0004847313, -0.2900067, 1.0]], ['2, k, 18', [-0.005589529, -0.6607279, 1.0]], ['2, k, 19', [0.01011514, -0.7073601, 1.0]], ['2, k, 20', [-0.1466601, 0.2485234, 1.0]], ['2, k, 21', [-0.09566373, 0.8063061, 1.0]], ['2, k, 22', [-0.08852754, 0.7261257, 1.0]], ['2, k, 23', [-0.1145684, 0.8006125, 1.0]], ['2, k, 24', [-0.08342927, 0.7834699, 1.0]]]
[['2, k, 0', [-0.1548373, -0.1082653, 1.0]], ['2, k, 1', [-0.1506543, 0.0968003, 1.0]], ['2, k, 2', [-0.1455722, 0.2976888, 1.0]], ['2, k, 3', [-0.1310818, 0.4363616, 1.0]], ['2, k, 4', [-0.2965555, 0.2443387, 1.0]], ['2, k, 5', [-0.2628163, 0.465375, 1.0]], ['2, k, 6', [-0.1567315, 0.672053, 1.0]], ['2, k, 7', [-0.1186851, 0.7373845, 1.0]], ['2, k, 8', [-0.0078602, 0.2653021, 1.0]], ['2, k, 9', [-0.005426192, 0.484225, 1.0]], ['2, k, 10', [-0.05722703, 0.6689338, 1.0]], ['2, k, 11', [-0.1023469, 0.7891451, 1.0]], ['2, k, 12', [-0.2116826, -0.1097316, 1.0]], ['2, k, 13', [-0.1820617, -0.2895992, 1.0]], ['2, k, 14', [-0.2136015, -0.659417, 1.0]], ['2, k, 15', [-0.1936898, -0.7336006, 1.0]], ['2, k, 16', [-0.09438541, -0.1043076, 1.0]], ['2, k, 17', [0.001005389, -0.2903089, 1.0]], ['2, k, 18', [-0.005731152, -0.6605634, 1.0]], ['2, k, 19', [0.009570565, -0.707195, 1.0]], ['2, k, 20', [-0.1469627, 0.2483527, 1.0]], ['2, k, 21', [-0.08923878, 0.791847, 1.0]], ['2, k, 22', [-0.08486679, 0.7159407, 1.0]], ['2, k, 23', [-0.1058028, 0.8585722, 1.0]], ['2, k, 24', [-0.07667848, 0.7834288, 1.0]]]
[['2, k, 0', [-0.1533433, -0.1099507, 1.0]], ['2, k, 1', [-0.1492058, 0.09595808, 1.0]], ['2, k, 2', [-0.1440867, 0.2973417, 1.0]], ['2, k, 3', [-0.1295699, 0.4360083, 1.0]], ['2, k, 4', [-0.296287, 0.2436227, 1.0]], ['2, k, 5', [-0.2387172, 0.4499778, 1.0]], ['2, k, 6', [-0.1370979, 0.6484544, 1.0]], ['2, k, 7', [-0.1047983, 0.717993, 1.0]], ['2, k, 8', [-0.007769128, 0.2645477, 1.0]], ['2, k, 9', [-0.004691611, 0.4659765, 1.0]], ['2, k, 10', [-0.04800614, 0.6430361, 1.0]], ['2, k, 11', [-0.09022809, 0.7710161, 1.0]], ['2, k, 12', [-0.2104339, -0.1115272, 1.0]], ['2, k, 13', [-0.1820998, -0.2895393, 1.0]], ['2, k, 14', [-0.2134642, -0.6595936, 1.0]], ['2, k, 15', [-0.1918378, -0.7366865, 1.0]], ['2, k, 16', [-0.09263679, -0.1058415, 1.0]], ['2, k, 17', [0.00131898, -0.2910019, 1.0]], ['2, k, 18', [-0.005456564, -0.660299, 1.0]], ['2, k, 19', [0.009729085, -0.7068966, 1.0]], ['2, k, 20', [-0.1454816, 0.2478506, 1.0]], ['2, k, 21', [-0.08059032, 0.7746161, 1.0]], ['2, k, 22', [-0.07429668, 0.6886843, 1.0]], ['2, k, 23', [-0.08974382, 0.8340376, 1.0]], ['2, k, 24', [-0.06407163, 0.7538325, 1.0]]]
[['2, k, 0', [-0.153093, -0.1111284, 1.0]], ['2, k, 1', [-0.1491895, 0.09520517, 1.0]], ['2, k, 2', [-0.1442751, 0.2968075, 1.0]], ['2, k, 3', [-0.1297621, 0.4354652, 1.0]], ['2, k, 4', [-0.2974546, 0.2422617, 1.0]], ['2, k, 5', [-0.2687251, 0.43708, 1.0]], ['2, k, 6', [-0.1450397, 0.6251249, 1.0]], ['2, k, 7', [-0.104216, 0.6930048, 1.0]], ['2, k, 8', [-0.009672856, 0.2621638, 1.0]], ['2, k, 9', [0.01513313, 0.4330902, 1.0]], ['2, k, 10', [-0.04791094, 0.6386691, 1.0]], ['2, k, 11', [-0.08371571, 0.7475377, 1.0]], ['2, k, 12', [-0.2102259, -0.1127694, 1.0]], ['2, k, 13', [-0.1822117, -0.2894766, 1.0]], ['2, k, 14', [-0.2134639, -0.6595647, 1.0]], ['2, k, 15', [-0.1915893, -0.7336358, 1.0]], ['2, k, 16', [-0.09234875, -0.1069123, 1.0]], ['2, k, 17', [0.001284288, -0.290973, 1.0]], ['2, k, 18', [-0.004916877, -0.659928, 1.0]], ['2, k, 19', [0.01071637, -0.7065154, 1.0]], ['2, k, 20', [-0.1456252, 0.2472393, 1.0]], ['2, k, 21', [-0.07389882, 0.7479572, 1.0]], ['2, k, 22', [-0.07472143, 0.6690354, 1.0]], ['2, k, 23', [-0.08496744, 0.8152583, 1.0]], ['2, k, 24', [-0.06439199, 0.7591615, 1.0]]]
[['2, k, 0', [-0.1535461, -0.1034062, 1.0]], ['2, k, 1', [-0.1489225, 0.09681193, 1.0]], ['2, k, 2', [-0.1439733, 0.2966533, 1.0]], ['2, k, 3', [-0.129455, 0.4353082, 1.0]], ['2, k, 4', [-0.2973681, 0.2421691, 1.0]], ['2, k, 5', [-0.2638702, 0.4347729, 1.0]], ['2, k, 6', [-0.1350065, 0.6084435, 1.0]], ['2, k, 7', [-0.07661635, 0.7207404, 1.0]], ['2, k, 8', [-0.01419025, 0.2694148, 1.0]], ['2, k, 9', [0.01393555, 0.4338611, 1.0]], ['2, k, 10', [-0.04705962, 0.6175961, 1.0]], ['2, k, 11', [-0.07892636, 0.7189245, 1.0]], ['2, k, 12', [-0.2097529, -0.1050993, 1.0]], ['2, k, 13', [-0.1823567, -0.289538, 1.0]], ['2, k, 14', [-0.2135547, -0.6595399, 1.0]], ['2, k, 15', [-0.1918082, -0.7303821, 1.0]], ['2, k, 16', [-0.09372808, -0.09913637, 1.0]], ['2, k, 17', [0.0008751437, -0.2896461, 1.0]], ['2, k, 18', [-0.005626439, -0.6609487, 1.0]], ['2, k, 19', [0.008150568, -0.7075459, 1.0]], ['2, k, 20', [-0.1454189, 0.2472844, 1.0]], ['2, k, 21', [-0.07006491, 0.7818199, 1.0]], ['2, k, 22', [-0.07176225, 0.7128526, 1.0]], ['2, k, 23', [-0.0760287, 0.7805542, 1.0]], ['2, k, 24', [-0.0679084, 0.7208163, 1.0]]]
[['2, k, 0', [-0.154594, -0.1031552, 1.0]], ['2, k, 1', [-0.1486791, 0.09682703, 1.0]], ['2, k, 2', [-0.1398224, 0.2950056, 1.0]], ['2, k, 3', [-0.125229, 0.4336326, 1.0]], ['2, k, 4', [-0.2973629, 0.2422917, 1.0]], ['2, k, 5', [-0.2513484, 0.4174482, 1.0]], ['2, k, 6', [-0.1277842, 0.57906, 1.0]], ['2, k, 7', [-0.07240952, 0.6714956, 1.0]], ['2, k, 8', [-0.01589689, 0.2728297, 1.0]], ['2, k, 9', [0.009453433, 0.432478, 1.0]], ['2, k, 10', [-0.05072211, 0.6069769, 1.0]], ['2, k, 11', [-0.07238773, 0.6888316, 1.0]], ['2, k, 12', [-0.2107934, -0.1046771, 1.0]], ['2, k, 13', [-0.1824173, -0.2895229, 1.0]], ['2, k, 14', [-0.2135466, -0.6595929, 1.0]], ['2, k, 15', [-0.1920924, -0.7305938, 1.0]], ['2, k, 16', [-0.09488258, -0.09903587, 1.0]], ['2, k, 17', [0.0007121754, -0.2890675, 1.0]], ['2, k, 18', [-0.005550597, -0.6608147, 1.0]], ['2, k, 19', [0.007318683, -0.7074853, 1.0]], ['2, k, 20', [-0.1426698, 0.2463181, 1.0]], ['2, k, 21', [-0.05782389, 0.7281857, 1.0]], ['2, k, 22', [-0.0607807, 0.6668545, 1.0]], ['2, k, 23', [-0.07352387, 0.7449817, 1.0]], ['2, k, 24', [-0.06586448, 0.6879313, 1.0]]]
[['2, k, 0', [-0.1543096, -0.127767, 1.0]], ['2, k, 1', [-0.1490497, 0.09289886, 1.0]], ['2, k, 2', [-0.1405641, 0.2955566, 1.0]], ['2, k, 3', [-0.1259842, 0.4341928, 1.0]], ['2, k, 4', [-0.2948814, 0.2349396, 1.0]], ['2, k, 5', [-0.2358624, 0.3729702, 1.0]], ['2, k, 6', [-0.1117264, 0.5262989, 1.0]], ['2, k, 7', [-0.05698596, 0.6141499, 1.0]], ['2, k, 8', [-0.02334599, 0.2559697, 1.0]], ['2, k, 9', [0.01630568, 0.3731605, 1.0]], ['2, k, 10', [-0.02496532, 0.5124769, 1.0]], ['2, k, 11', [-0.05647585, 0.5678411, 1.0]], ['2, k, 12', [-0.2147276, -0.1289014, 1.0]], ['2, k, 13', [-0.1824016, -0.2895364, 1.0]], ['2, k, 14', [-0.2138081, -0.6596404, 1.0]], ['2, k, 15', [-0.1934107, -0.7317415, 1.0]], ['2, k, 16', [-0.09014347, -0.1244283, 1.0]], ['2, k, 17', [0.001629644, -0.291961, 1.0]], ['2, k, 18', [-0.005366008, -0.6599101, 1.0]], ['2, k, 19', [0.00335941, -0.7065226, 1.0]], ['2, k, 20', [-0.1429794, 0.2462681, 1.0]], ['2, k, 21', [-0.04998223, 0.6654646, 1.0]], ['2, k, 22', [-0.05359926, 0.5991653, 1.0]], ['2, k, 23', [-0.06469848, 0.6094632, 1.0]], ['2, k, 24', [-0.02989409, 0.5882772, 1.0]]]
[['2, k, 0', [-0.1546224, -0.1369495, 1.0]], ['2, k, 1', [-0.1490436, 0.08590517, 1.0]], ['2, k, 2', [-0.1408322, 0.2951626, 1.0]], ['2, k, 3', [-0.1262579, 0.4337951, 1.0]], ['2, k, 4', [-0.2920068, 0.2313281, 1.0]], ['2, k, 5', [-0.2367307, 0.3281372, 1.0]], ['2, k, 6', [-0.130457, 0.4341176, 1.0]], ['2, k, 7', [-0.04741143, 0.5133544, 1.0]], ['2, k, 8', [-0.02092669, 0.2509489, 1.0]], ['2, k, 9', [0.0140908, 0.3299551, 1.0]], ['2, k, 10', [-0.01067585, 0.4300014, 1.0]], ['2, k, 11', [-0.0528049, 0.4837321, 1.0]], ['2, k, 12', [-0.2158502, -0.1364714, 1.0]], ['2, k, 13', [-0.1822247, -0.2895149, 1.0]], ['2, k, 14', [-0.2139409, -0.6599188, 1.0]], ['2, k, 15', [-0.1930791, -0.7324972, 1.0]], ['2, k, 16', [-0.08953772, -0.1345078, 1.0]], ['2, k, 17', [0.001890925, -0.2921464, 1.0]], ['2, k, 18', [-0.004954111, -0.6594802, 1.0]], ['2, k, 19', [0.005017279, -0.7061082, 1.0]], ['2, k, 20', [-0.1432097, 0.2448921, 1.0]], ['2, k, 21', [-0.03495319, 0.5539987, 1.0]], ['2, k, 22', [-0.04233555, 0.4962572, 1.0]], ['2, k, 23', [-0.05487132, 0.5229148, 1.0]], ['2, k, 24', [-0.02369666, 0.4891907, 1.0]]]
[['2, k, 0', [-0.1539331, -0.1429715, 1.0]], ['2, k, 1', [-0.1477371, 0.08314084, 1.0]], ['2, k, 2', [-0.1393946, 0.296102, 1.0]], ['2, k, 3', [-0.1267551, 0.4282805, 1.0]], ['2, k, 4', [-0.2872211, 0.2267624, 1.0]], ['2, k, 5', [-0.2377929, 0.3112576, 1.0]], ['2, k, 6', [-0.0983134, 0.4080734, 1.0]], ['2, k, 7', [-0.05117388, 0.4482015, 1.0]], ['2, k, 8', [-0.02030267, 0.2474219, 1.0]], ['2, k, 9', [0.01722026, 0.3038084, 1.0]], ['2, k, 10', [-0.0238117, 0.3954669, 1.0]], ['2, k, 11', [-0.04881976, 0.452012, 1.0]], ['2, k, 12', [-0.2162483, -0.1423686, 1.0]], ['2, k, 13', [-0.1820405, -0.289592, 1.0]], ['2, k, 14', [-0.2139397, -0.6611818, 1.0]], ['2, k, 15', [-0.192876, -0.7320984, 1.0]], ['2, k, 16', [-0.08780781, -0.1404564, 1.0]], ['2, k, 17', [0.001911769, -0.2930299, 1.0]], ['2, k, 18', [-0.004687338, -0.6588345, 1.0]], ['2, k, 19', [0.006854561, -0.7055756, 1.0]], ['2, k, 20', [-0.1419823, 0.244688, 1.0]], ['2, k, 21', [-0.02391282, 0.4720885, 1.0]], ['2, k, 22', [-0.03537787, 0.4243146, 1.0]], ['2, k, 23', [-0.03618425, 0.4879617, 1.0]], ['2, k, 24', [-0.03736902, 0.4310977, 1.0]]]
[['2, k, 0', [-0.1542203, -0.1589831, 1.0]], ['2, k, 1', [-0.1466717, 0.07282855, 1.0]], ['2, k, 2', [-0.1386233, 0.2941264, 1.0]], ['2, k, 3', [-0.1243682, 0.4059833, 1.0]], ['2, k, 4', [-0.2735909, 0.2121081, 1.0]], ['2, k, 5', [-0.2468814, 0.2754082, 1.0]], ['2, k, 6', [-0.1140951, 0.3449959, 1.0]], ['2, k, 7', [-0.04896348, 0.3932636, 1.0]], ['2, k, 8', [-0.01946138, 0.2225912, 1.0]], ['2, k, 9', [0.01684831, 0.2601059, 1.0]], ['2, k, 10', [0.0001134054, 0.3376005, 1.0]], ['2, k, 11', [-0.03808379, 0.4002314, 1.0]], ['2, k, 12', [-0.2180682, -0.1577425, 1.0]], ['2, k, 13', [-0.1819219, -0.2904614, 1.0]], ['2, k, 14', [-0.2137289, -0.6616127, 1.0]], ['2, k, 15', [-0.1921115, -0.73107, 1.0]], ['2, k, 16', [-0.0866048, -0.1567899, 1.0]], ['2, k, 17', [0.002065845, -0.2932121, 1.0]], ['2, k, 18', [-0.004755854, -0.6593216, 1.0]], ['2, k, 19', [0.008901479, -0.7061048, 1.0]], ['2, k, 20', [-0.140913, 0.2407104, 1.0]], ['2, k, 21', [-0.02009387, 0.422228, 1.0]], ['2, k, 22', [-0.03060586, 0.3729453, 1.0]], ['2, k, 23', [-0.0290223, 0.415761, 1.0]], ['2, k, 24', [-0.03186601, 0.3787886, 1.0]]]
[['2, k, 0', [-0.1550478, -0.1727662, 1.0]], ['2, k, 1', [-0.1460723, 0.0616173, 1.0]], ['2, k, 2', [-0.1371771, 0.2884345, 1.0]], ['2, k, 3', [-0.1276057, 0.4030647, 1.0]], ['2, k, 4', [-0.2711734, 0.1957546, 1.0]], ['2, k, 5', [-0.2401964, 0.2536974, 1.0]], ['2, k, 6', [-0.104251, 0.3001837, 1.0]], ['2, k, 7', [-0.04745002, 0.3366628, 1.0]], ['2, k, 8', [-0.02174499, 0.2128153, 1.0]], ['2, k, 9', [0.01982016, 0.2407628, 1.0]], ['2, k, 10', [0.003327985, 0.2896974, 1.0]], ['2, k, 11', [-0.03789623, 0.3430442, 1.0]], ['2, k, 12', [-0.2200976, -0.1724492, 1.0]], ['2, k, 13', [-0.1819346, -0.290413, 1.0]], ['2, k, 14', [-0.213788, -0.6613482, 1.0]], ['2, k, 15', [-0.1915253, -0.7296011, 1.0]], ['2, k, 16', [-0.08635636, -0.1691772, 1.0]], ['2, k, 17', [0.002113095, -0.2933992, 1.0]], ['2, k, 18', [-0.004744959, -0.6600312, 1.0]], ['2, k, 19', [0.009055672, -0.7070605, 1.0]], ['2, k, 20', [-0.1394904, 0.2330578, 1.0]], ['2, k, 21', [-0.01557235, 0.3478801, 1.0]], ['2, k, 22', [-0.01371662, 0.3142345, 1.0]], ['2, k, 23', [-0.02834201, 0.3463165, 1.0]], ['2, k, 24', [-0.03571161, 0.3111658, 1.0]]]
