[['2, k, 0', [-0.28295, -0.46555, 1.0]], ['2, k, 1', [-0.277821, -0.15228, 1.0]], ['2, k, 2', [-0.271019, 0.153561, 1.0]], ['2, k, 3', [-0.288193, 0.309641, 1.0]], ['2, k, 4', [-0.459619, 0.0363334, 1.0]], ['2, k, 5', [-0.516027, -0.235583, 1.0]], ['2, k, 6', [-0.500175, -0.466999, 1.0]], ['2, k, 7', [-0.493111, -0.469259, 1.0]], ['2, k, 8', [-0.0891852, 0.0285036, 1.0]], ['2, k, 9', [-0.0285092, -0.226214, 1.0]], ['2, k, 10', [-0.0163173, -0.458076, 1.0]], ['2, k, 11', [-0.0272179, -0.471953, 1.0]], ['2, k, 12', [-0.363142, -0.456504, 1.0]], ['2, k, 13', [-0.416486, -0.77774, 1.0]], ['2, k, 14', [-0.487696, -1.0852, 1.0]], ['2, k, 15', [-0.53082, -1.14209, 1.0]], ['2, k, 16', [-0.194027, -0.460292, 1.0]], ['2, k, 17', [-0.110075, -0.780045, 1.0]], ['2, k, 18', [-0.0301984, -1.10242, 1.0]], ['2, k, 19', [0.00381435, -1.13491, 1.0]], ['2, k, 20', [-0.273011, 0.0781517, 1.0]], ['2, k, 21', [-0.491622, -0.538, 1.0]], ['2, k, 22', [-0.445582, -0.45421, 1.0]], ['2, k, 23', [-0.0337306, -0.540199, 1.0]], ['2, k, 24', [-0.0558803, -0.473589, 1.0]]]
[['2, k, 0', [-0.281509, -0.444119, 1.0]], ['2, k, 1', [-0.2827, -0.138278, 1.0]], ['2, k, 2', [-0.281983, 0.16082, 1.0]], ['2, k, 3', [-0.286807, 0.311787, 1.0]], ['2, k, 4', [-0.430784, 0.0499825, 1.0]], ['2, k, 5', [-0.512939, 0.051502, 1.0]], ['2, k, 6', [-0.52227, 0.0145505, 1.0]], ['2, k, 7', [-0.519135, -0.00923105, 1.0]], ['2, k, 8', [-0.138309, 0.0575745, 1.0]], ['2, k, 9', [-0.142267, 0.0282901, 1.0]], ['2, k, 10', [-0.137771, 0.00909973, 1.0]], ['2, k, 11', [-0.15181, -0.00900123, 1.0]], ['2, k, 12', [-0.359667, -0.439644, 1.0]], ['2, k, 13', [-0.433105, -0.747581, 1.0]], ['2, k, 14', [-0.489057, -1.08379, 1.0]], ['2, k, 15', [-0.528126, -1.12953, 1.0]], ['2, k, 16', [-0.194619, -0.434823, 1.0]], ['2, k, 17', [-0.110224, -0.768028, 1.0]], ['2, k, 18', [-0.0336447, -1.09102, 1.0]], ['2, k, 19', [0.00129898, -1.12549, 1.0]], ['2, k, 20', [-0.282482, 0.0870177, 1.0]], ['2, k, 21', [-0.529182, -0.00831119, 1.0]], ['2, k, 22', [-0.464375, -0.0346076, 1.0]], ['2, k, 23', [-0.165959, -0.000741807, 1.0]], ['2, k, 24', [-0.201043, -0.0356985, 1.0]]]
[['2, k, 0', [-0.281467, -0.442885, 1.0]], ['2, k, 1', [-0.282671, -0.137397, 1.0]], ['2, k, 2', [-0.281976, 0.161299, 1.0]], ['2, k, 3', [-0.286876, 0.312296, 1.0]], ['2, k, 4', [-0.430647, 0.0541853, 1.0]], ['2, k, 5', [-0.512894, 0.0515821, 1.0]], ['2, k, 6', [-0.522306, 0.0145725, 1.0]], ['2, k, 7', [-0.518303, -0.0114406, 1.0]], ['2, k, 8', [-0.138268, 0.0583453, 1.0]], ['2, k, 9', [-0.142106, 0.0287074, 1.0]], ['2, k, 10', [-0.115527, -0.00427122, 1.0]], ['2, k, 11', [-0.158085, -0.0117471, 1.0]], ['2, k, 12', [-0.359603, -0.438559, 1.0]], ['2, k, 13', [-0.433422, -0.747189, 1.0]], ['2, k, 14', [-0.489285, -1.08371, 1.0]], ['2, k, 15', [-0.528283, -1.12916, 1.0]], ['2, k, 16', [-0.194624, -0.433543, 1.0]], ['2, k, 17', [-0.110624, -0.76659, 1.0]], ['2, k, 18', [-0.0332046, -1.09117, 1.0]], ['2, k, 19', [0.00133862, -1.12578, 1.0]], ['2, k, 20', [-0.282469, 0.0875956, 1.0]], ['2, k, 21', [-0.530983, -0.0100087, 1.0]], ['2, k, 22', [-0.462759, -0.0343684, 1.0]], ['2, k, 23', [-0.174813, -0.0032453, 1.0]], ['2, k, 24', [-0.211977, -0.0390176, 1.0]]]
[['2, k, 0', [-0.281537, -0.442762, 1.0]], ['2, k, 1', [-0.282692, -0.137071, 1.0]], ['2, k, 2', [-0.28194, 0.16199, 1.0]], ['2, k, 3', [-0.286859, 0.312928, 1.0]], ['2, k, 4', [-0.430611, 0.0539913, 1.0]], ['2, k, 5', [-0.512671, 0.0516919, 1.0]], ['2, k, 6', [-0.522337, 0.0145321, 1.0]], ['2, k, 7', [-0.519232, -0.012211, 1.0]], ['2, k, 8', [-0.138491, 0.0574371, 1.0]], ['2, k, 9', [-0.177835, -0.0745637, 1.0]], ['2, k, 10', [-0.134603, 0.00153424, 1.0]], ['2, k, 11', [-0.1465, -0.00897392, 1.0]], ['2, k, 12', [-0.359703, -0.438439, 1.0]], ['2, k, 13', [-0.433324, -0.746764, 1.0]], ['2, k, 14', [-0.489266, -1.08411, 1.0]], ['2, k, 15', [-0.528644, -1.12927, 1.0]], ['2, k, 16', [-0.194669, -0.433434, 1.0]], ['2, k, 17', [-0.110895, -0.765378, 1.0]], ['2, k, 18', [-0.0333331, -1.09067, 1.0]], ['2, k, 19', [0.00107393, -1.12536, 1.0]], ['2, k, 20', [-0.28245, 0.0881851, 1.0]], ['2, k, 21', [-0.525561, -0.0117166, 1.0]], ['2, k, 22', [-0.458687, -0.0362063, 1.0]], ['2, k, 23', [-0.14814, 0.00269938, 1.0]], ['2, k, 24', [-0.199357, -0.0366174, 1.0]]]
[['2, k, 0', [-0.281412, -0.442639, 1.0]], ['2, k, 1', [-0.282577, -0.136883, 1.0]], ['2, k, 2', [-0.281795, 0.16229, 1.0]], ['2, k, 3', [-0.286784, 0.313288, 1.0]], ['2, k, 4', [-0.430588, 0.0538042, 1.0]], ['2, k, 5', [-0.512416, 0.0515611, 1.0]], ['2, k, 6', [-0.52236, 0.0141786, 1.0]], ['2, k, 7', [-0.517068, -0.0146277, 1.0]], ['2, k, 8', [-0.138519, 0.0567031, 1.0]], ['2, k, 9', [-0.143993, 0.0255303, 1.0]], ['2, k, 10', [-0.136779, 0.00458043, 1.0]], ['2, k, 11', [-0.155728, -0.014133, 1.0]], ['2, k, 12', [-0.359641, -0.438355, 1.0]], ['2, k, 13', [-0.433406, -0.746777, 1.0]], ['2, k, 14', [-0.488852, -1.08412, 1.0]], ['2, k, 15', [-0.532564, -1.12987, 1.0]], ['2, k, 16', [-0.194479, -0.433285, 1.0]], ['2, k, 17', [-0.111017, -0.766096, 1.0]], ['2, k, 18', [-0.033391, -1.09047, 1.0]], ['2, k, 19', [0.00107415, -1.12526, 1.0]], ['2, k, 20', [-0.282313, 0.0884588, 1.0]], ['2, k, 21', [-0.526847, -0.0147941, 1.0]], ['2, k, 22', [-0.459588, -0.0374996, 1.0]], ['2, k, 23', [-0.169627, -0.00449521, 1.0]], ['2, k, 24', [-0.203228, -0.0376167, 1.0]]]
[['2, k, 0', [-0.281026, -0.440814, 1.0]], ['2, k, 1', [-0.282233, -0.135983, 1.0]], ['2, k, 2', [-0.281506, 0.16259, 1.0]], ['2, k, 3', [-0.286754, 0.313472, 1.0]], ['2, k, 4', [-0.430383, 0.0558168, 1.0]], ['2, k, 5', [-0.511939, 0.0505055, 1.0]], ['2, k, 6', [-0.52358, 0.0119885, 1.0]], ['2, k, 7', [-0.518277, -0.0162854, 1.0]], ['2, k, 8', [-0.137171, 0.0651669, 1.0]], ['2, k, 9', [-0.161207, -0.0585546, 1.0]], ['2, k, 10', [-0.137476, 0.00106008, 1.0]], ['2, k, 11', [-0.15116, -0.0129749, 1.0]], ['2, k, 12', [-0.35911, -0.436746, 1.0]], ['2, k, 13', [-0.433541, -0.746695, 1.0]], ['2, k, 14', [-0.488653, -1.08413, 1.0]], ['2, k, 15', [-0.532545, -1.12998, 1.0]], ['2, k, 16', [-0.194287, -0.431322, 1.0]], ['2, k, 17', [-0.111104, -0.766248, 1.0]], ['2, k, 18', [-0.0333683, -1.09045, 1.0]], ['2, k, 19', [0.00145586, -1.12605, 1.0]], ['2, k, 20', [-0.282018, 0.0888746, 1.0]], ['2, k, 21', [-0.528906, -0.0162623, 1.0]], ['2, k, 22', [-0.458499, -0.0382648, 1.0]], ['2, k, 23', [-0.162071, -0.00522072, 1.0]], ['2, k, 24', [-0.205688, -0.0407597, 1.0]]]
[['2, k, 0', [-0.280579, -0.43966, 1.0]], ['2, k, 1', [-0.281898, -0.135171, 1.0]], ['2, k, 2', [-0.281297, 0.162972, 1.0]], ['2, k, 3', [-0.286749, 0.313585, 1.0]], ['2, k, 4', [-0.430335, 0.0569108, 1.0]], ['2, k, 5', [-0.511015, 0.0493403, 1.0]], ['2, k, 6', [-0.528891, 0.0147, 1.0]], ['2, k, 7', [-0.519147, -0.0171355, 1.0]], ['2, k, 8', [-0.13641, 0.0688174, 1.0]], ['2, k, 9', [-0.159671, -0.0564349, 1.0]], ['2, k, 10', [-0.134275, 0.00415723, 1.0]], ['2, k, 11', [-0.145686, -0.0122798, 1.0]], ['2, k, 12', [-0.358613, -0.435728, 1.0]], ['2, k, 13', [-0.43368, -0.74658, 1.0]], ['2, k, 14', [-0.488569, -1.08431, 1.0]], ['2, k, 15', [-0.529259, -1.12861, 1.0]], ['2, k, 16', [-0.193922, -0.43009, 1.0]], ['2, k, 17', [-0.111149, -0.766265, 1.0]], ['2, k, 18', [-0.0333759, -1.09033, 1.0]], ['2, k, 19', [0.00135441, -1.1259, 1.0]], ['2, k, 20', [-0.281778, 0.0893616, 1.0]], ['2, k, 21', [-0.527863, -0.0176572, 1.0]], ['2, k, 22', [-0.461786, -0.0380986, 1.0]], ['2, k, 23', [-0.153405, -0.00598974, 1.0]], ['2, k, 24', [-0.200768, -0.0397166, 1.0]]]
[['2, k, 0', [-0.280575, -0.439754, 1.0]], ['2, k, 1', [-0.28185, -0.135142, 1.0]], ['2, k, 2', [-0.281083, 0.163139, 1.0]], ['2, k, 3', [-0.286583, 0.313845, 1.0]], ['2, k, 4', [-0.430209, 0.0562354, 1.0]], ['2, k, 5', [-0.510575, 0.0489404, 1.0]], ['2, k, 6', [-0.526845, 0.0126072, 1.0]], ['2, k, 7', [-0.520097, -0.0180418, 1.0]], ['2, k, 8', [-0.137382, 0.063978, 1.0]], ['2, k, 9', [-0.160122, -0.0571104, 1.0]], ['2, k, 10', [-0.133512, 0.00453304, 1.0]], ['2, k, 11', [-0.143712, -0.0126156, 1.0]], ['2, k, 12', [-0.358662, -0.435734, 1.0]], ['2, k, 13', [-0.433836, -0.746776, 1.0]], ['2, k, 14', [-0.48892, -1.08503, 1.0]], ['2, k, 15', [-0.531482, -1.13007, 1.0]], ['2, k, 16', [-0.193866, -0.430298, 1.0]], ['2, k, 17', [-0.111189, -0.766049, 1.0]], ['2, k, 18', [-0.0332938, -1.09055, 1.0]], ['2, k, 19', [0.00148073, -1.12602, 1.0]], ['2, k, 20', [-0.281619, 0.0894872, 1.0]], ['2, k, 21', [-0.52878, -0.0187192, 1.0]], ['2, k, 22', [-0.462276, -0.0424672, 1.0]], ['2, k, 23', [-0.146707, -0.00573833, 1.0]], ['2, k, 24', [-0.200186, -0.0400776, 1.0]]]
[['2, k, 0', [-0.280472, -0.439893, 1.0]], ['2, k, 1', [-0.281804, -0.135093, 1.0]], ['2, k, 2', [-0.281102, 0.163587, 1.0]], ['2, k, 3', [-0.286454, 0.313974, 1.0]], ['2, k, 4', [-0.430093, 0.05567, 1.0]], ['2, k, 5', [-0.510483, 0.0485451, 1.0]], ['2, k, 6', [-0.527563, 0.0137363, 1.0]], ['2, k, 7', [-0.520728, -0.0184764, 1.0]], ['2, k, 8', [-0.137494, 0.0627575, 1.0]], ['2, k, 9', [-0.159828, -0.0569777, 1.0]], ['2, k, 10', [-0.132322, 0.0047685, 1.0]], ['2, k, 11', [-0.145827, -0.0148857, 1.0]], ['2, k, 12', [-0.358608, -0.43579, 1.0]], ['2, k, 13', [-0.433911, -0.74684, 1.0]], ['2, k, 14', [-0.488873, -1.08504, 1.0]], ['2, k, 15', [-0.529583, -1.12935, 1.0]], ['2, k, 16', [-0.193709, -0.430569, 1.0]], ['2, k, 17', [-0.111115, -0.765462, 1.0]], ['2, k, 18', [-0.032734, -1.09149, 1.0]], ['2, k, 19', [0.00160687, -1.12659, 1.0]], ['2, k, 20', [-0.281598, 0.0898172, 1.0]], ['2, k, 21', [-0.528822, -0.0201654, 1.0]], ['2, k, 22', [-0.459855, -0.0437588, 1.0]], ['2, k, 23', [-0.150882, -0.0103575, 1.0]], ['2, k, 24', [-0.200315, -0.0417027, 1.0]]]
[['2, k, 0', [-0.280377, -0.440293, 1.0]], ['2, k, 1', [-0.281736, -0.135209, 1.0]], ['2, k, 2', [-0.280978, 0.163494, 1.0]], ['2, k, 3', [-0.285961, 0.313883, 1.0]], ['2, k, 4', [-0.429985, 0.0552854, 1.0]], ['2, k, 5', [-0.512478, 0.0475969, 1.0]], ['2, k, 6', [-0.520344, 0.00296145, 1.0]], ['2, k, 7', [-0.518061, -0.0210761, 1.0]], ['2, k, 8', [-0.137704, 0.0587991, 1.0]], ['2, k, 9', [-0.159641, -0.0601039, 1.0]], ['2, k, 10', [-0.131747, 0.0034018, 1.0]], ['2, k, 11', [-0.140713, -0.0148437, 1.0]], ['2, k, 12', [-0.358496, -0.435992, 1.0]], ['2, k, 13', [-0.434079, -0.747186, 1.0]], ['2, k, 14', [-0.48886, -1.08504, 1.0]], ['2, k, 15', [-0.529618, -1.12936, 1.0]], ['2, k, 16', [-0.193673, -0.431237, 1.0]], ['2, k, 17', [-0.110963, -0.764246, 1.0]], ['2, k, 18', [-0.032678, -1.09162, 1.0]], ['2, k, 19', [0.00167404, -1.12646, 1.0]], ['2, k, 20', [-0.281485, 0.089718, 1.0]], ['2, k, 21', [-0.526663, -0.0225715, 1.0]], ['2, k, 22', [-0.460981, -0.0425146, 1.0]], ['2, k, 23', [-0.134761, -0.0108636, 1.0]], ['2, k, 24', [-0.198354, -0.0460428, 1.0]]]
[['2, k, 0', [-0.280285, -0.440722, 1.0]], ['2, k, 1', [-0.281654, -0.135475, 1.0]], ['2, k, 2', [-0.280874, 0.163085, 1.0]], ['2, k, 3', [-0.285726, 0.313385, 1.0]], ['2, k, 4', [-0.429819, 0.0541801, 1.0]], ['2, k, 5', [-0.515623, 0.0455132, 1.0]], ['2, k, 6', [-0.520182, -0.00241972, 1.0]], ['2, k, 7', [-0.519615, -0.0235268, 1.0]], ['2, k, 8', [-0.137719, 0.0582997, 1.0]], ['2, k, 9', [-0.158846, -0.0609817, 1.0]], ['2, k, 10', [-0.131719, 9.83004e-05, 1.0]], ['2, k, 11', [-0.14207, -0.0197093, 1.0]], ['2, k, 12', [-0.358382, -0.436293, 1.0]], ['2, k, 13', [-0.434425, -0.746749, 1.0]], ['2, k, 14', [-0.488677, -1.08505, 1.0]], ['2, k, 15', [-0.529203, -1.129, 1.0]], ['2, k, 16', [-0.193623, -0.431789, 1.0]], ['2, k, 17', [-0.110287, -0.762775, 1.0]], ['2, k, 18', [-0.0317942, -1.09338, 1.0]], ['2, k, 19', [0.00290606, -1.1276, 1.0]], ['2, k, 20', [-0.281384, 0.0893588, 1.0]], ['2, k, 21', [-0.527544, -0.0245519, 1.0]], ['2, k, 22', [-0.461787, -0.0480073, 1.0]], ['2, k, 23', [-0.149066, -0.0184258, 1.0]], ['2, k, 24', [-0.198055, -0.0497547, 1.0]]]
[['2, k, 0', [-0.280303, -0.440996, 1.0]], ['2, k, 1', [-0.281666, -0.135935, 1.0]], ['2, k, 2', [-0.280933, 0.162005, 1.0]], ['2, k, 3', [-0.285414, 0.312264, 1.0]], ['2, k, 4', [-0.429772, 0.0530234, 1.0]], ['2, k, 5', [-0.515789, 0.0445351, 1.0]], ['2, k, 6', [-0.519457, -0.00104628, 1.0]], ['2, k, 7', [-0.519769, -0.0256612, 1.0]], ['2, k, 8', [-0.138767, 0.0594506, 1.0]], ['2, k, 9', [-0.159032, -0.0614985, 1.0]], ['2, k, 10', [-0.131794, -0.0015095, 1.0]], ['2, k, 11', [-0.141342, -0.025194, 1.0]], ['2, k, 12', [-0.358385, -0.436784, 1.0]], ['2, k, 13', [-0.434632, -0.746413, 1.0]], ['2, k, 14', [-0.488635, -1.0854, 1.0]], ['2, k, 15', [-0.529144, -1.129, 1.0]], ['2, k, 16', [-0.193648, -0.431904, 1.0]], ['2, k, 17', [-0.109952, -0.762012, 1.0]], ['2, k, 18', [-0.0316681, -1.09345, 1.0]], ['2, k, 19', [0.0033152, -1.12752, 1.0]], ['2, k, 20', [-0.281428, 0.088469, 1.0]], ['2, k, 21', [-0.529479, -0.0276025, 1.0]], ['2, k, 22', [-0.463655, -0.0484818, 1.0]], ['2, k, 23', [-0.145643, -0.0201171, 1.0]], ['2, k, 24', [-0.198209, -0.0551085, 1.0]]]
[['2, k, 0', [-0.280208, -0.441329, 1.0]], ['2, k, 1', [-0.281618, -0.136892, 1.0]], ['2, k, 2', [-0.28111, 0.160038, 1.0]], ['2, k, 3', [-0.28537, 0.310579, 1.0]], ['2, k, 4', [-0.429612, 0.0518168, 1.0]], ['2, k, 5', [-0.516158, 0.0419333, 1.0]], ['2, k, 6', [-0.522378, -0.00924735, 1.0]], ['2, k, 7', [-0.521319, -0.0297981, 1.0]], ['2, k, 8', [-0.139285, 0.0608521, 1.0]], ['2, k, 9', [-0.158306, -0.0619692, 1.0]], ['2, k, 10', [-0.131411, -0.00455466, 1.0]], ['2, k, 11', [-0.139206, -0.0296696, 1.0]], ['2, k, 12', [-0.358278, -0.437287, 1.0]], ['2, k, 13', [-0.43652, -0.746737, 1.0]], ['2, k, 14', [-0.488248, -1.08538, 1.0]], ['2, k, 15', [-0.528413, -1.12823, 1.0]], ['2, k, 16', [-0.19356, -0.432121, 1.0]], ['2, k, 17', [-0.107951, -0.754883, 1.0]], ['2, k, 18', [-0.031597, -1.09357, 1.0]], ['2, k, 19', [0.00373958, -1.12771, 1.0]], ['2, k, 20', [-0.281535, 0.0867896, 1.0]], ['2, k, 21', [-0.530035, -0.0321806, 1.0]], ['2, k, 22', [-0.460307, -0.0530791, 1.0]], ['2, k, 23', [-0.132388, -0.0275825, 1.0]], ['2, k, 24', [-0.198604, -0.061192, 1.0]]]
[['2, k, 0', [-0.280298, -0.442274, 1.0]], ['2, k, 1', [-0.281256, -0.139485, 1.0]], ['2, k, 2', [-0.279963, 0.155423, 1.0]], ['2, k, 3', [-0.285272, 0.307007, 1.0]], ['2, k, 4', [-0.429383, 0.0497369, 1.0]], ['2, k, 5', [-0.511568, 0.0366495, 1.0]], ['2, k, 6', [-0.507604, -0.0347246, 1.0]], ['2, k, 7', [-0.518258, -0.0352357, 1.0]], ['2, k, 8', [-0.139529, 0.0613071, 1.0]], ['2, k, 9', [-0.157766, -0.06314, 1.0]], ['2, k, 10', [-0.13069, -0.0102884, 1.0]], ['2, k, 11', [-0.136152, -0.035693, 1.0]], ['2, k, 12', [-0.358378, -0.438754, 1.0]], ['2, k, 13', [-0.439108, -0.747406, 1.0]], ['2, k, 14', [-0.487991, -1.08507, 1.0]], ['2, k, 15', [-0.528299, -1.12841, 1.0]], ['2, k, 16', [-0.193634, -0.432635, 1.0]], ['2, k, 17', [-0.106444, -0.751607, 1.0]], ['2, k, 18', [-0.0314924, -1.09451, 1.0]], ['2, k, 19', [0.00437843, -1.12792, 1.0]], ['2, k, 20', [-0.280614, 0.0827173, 1.0]], ['2, k, 21', [-0.533835, -0.0363038, 1.0]], ['2, k, 22', [-0.463556, -0.0612111, 1.0]], ['2, k, 23', [-0.137356, -0.0365692, 1.0]], ['2, k, 24', [-0.195413, -0.0689521, 1.0]]]
[['2, k, 0', [-0.279863, -0.443847, 1.0]], ['2, k, 1', [-0.280915, -0.142766, 1.0]], ['2, k, 2', [-0.280047, 0.150435, 1.0]], ['2, k, 3', [-0.284573, 0.300892, 1.0]], ['2, k, 4', [-0.429213, 0.0478281, 1.0]], ['2, k, 5', [-0.512699, 0.0329598, 1.0]], ['2, k, 6', [-0.515343, -0.0312158, 1.0]], ['2, k, 7', [-0.517693, -0.0438328, 1.0]], ['2, k, 8', [-0.140148, 0.0608449, 1.0]], ['2, k, 9', [-0.139037, 0.0158158, 1.0]], ['2, k, 10', [-0.12751, -0.0173258, 1.0]], ['2, k, 11', [-0.136145, -0.0442144, 1.0]], ['2, k, 12', [-0.35783, -0.440794, 1.0]], ['2, k, 13', [-0.441419, -0.74865, 1.0]], ['2, k, 14', [-0.487948, -1.0851, 1.0]], ['2, k, 15', [-0.528942, -1.12979, 1.0]], ['2, k, 16', [-0.193318, -0.4337, 1.0]], ['2, k, 17', [-0.103817, -0.74901, 1.0]], ['2, k, 18', [-0.0308994, -1.09505, 1.0]], ['2, k, 19', [0.00410975, -1.12837, 1.0]], ['2, k, 20', [-0.28057, 0.0781611, 1.0]], ['2, k, 21', [-0.528121, -0.0455523, 1.0]], ['2, k, 22', [-0.459586, -0.0663471, 1.0]], ['2, k, 23', [-0.154943, -0.0477669, 1.0]], ['2, k, 24', [-0.197323, -0.0776079, 1.0]]]
[['2, k, 0', [-0.280359, -0.446128, 1.0]], ['2, k, 1', [-0.280814, -0.146975, 1.0]], ['2, k, 2', [-0.279051, 0.144263, 1.0]], ['2, k, 3', [-0.284758, 0.293251, 1.0]], ['2, k, 4', [-0.429008, 0.0446781, 1.0]], ['2, k, 5', [-0.513093, 0.0266092, 1.0]], ['2, k, 6', [-0.513858, -0.0323016, 1.0]], ['2, k, 7', [-0.518004, -0.0519539, 1.0]], ['2, k, 8', [-0.14013, 0.0606507, 1.0]], ['2, k, 9', [-0.138978, 0.0119554, 1.0]], ['2, k, 10', [-0.128243, -0.0251929, 1.0]], ['2, k, 11', [-0.136847, -0.053048, 1.0]], ['2, k, 12', [-0.358215, -0.443185, 1.0]], ['2, k, 13', [-0.442906, -0.749215, 1.0]], ['2, k, 14', [-0.487795, -1.08471, 1.0]], ['2, k, 15', [-0.528742, -1.12957, 1.0]], ['2, k, 16', [-0.1939, -0.435727, 1.0]], ['2, k, 17', [-0.101461, -0.74739, 1.0]], ['2, k, 18', [-0.0300835, -1.09598, 1.0]], ['2, k, 19', [0.00471355, -1.12919, 1.0]], ['2, k, 20', [-0.279826, 0.0724953, 1.0]], ['2, k, 21', [-0.527244, -0.0521918, 1.0]], ['2, k, 22', [-0.458898, -0.0758798, 1.0]], ['2, k, 23', [-0.155706, -0.0568767, 1.0]], ['2, k, 24', [-0.195748, -0.0845971, 1.0]]]
[['2, k, 0', [-0.281193, -0.450931, 1.0]], ['2, k, 1', [-0.280834, -0.154661, 1.0]], ['2, k, 2', [-0.278097, 0.133671, 1.0]], ['2, k, 3', [-0.284966, 0.284218, 1.0]], ['2, k, 4', [-0.428609, 0.0403649, 1.0]], ['2, k, 5', [-0.512376, 0.0217549, 1.0]], ['2, k, 6', [-0.514187, -0.035826, 1.0]], ['2, k, 7', [-0.520243, -0.0588858, 1.0]], ['2, k, 8', [-0.140206, 0.0593253, 1.0]], ['2, k, 9', [-0.160469, -0.0845871, 1.0]], ['2, k, 10', [-0.127252, -0.036915, 1.0]], ['2, k, 11', [-0.131075, -0.0596519, 1.0]], ['2, k, 12', [-0.358899, -0.44778, 1.0]], ['2, k, 13', [-0.44447, -0.749622, 1.0]], ['2, k, 14', [-0.487445, -1.08564, 1.0]], ['2, k, 15', [-0.530665, -1.13121, 1.0]], ['2, k, 16', [-0.194863, -0.440477, 1.0]], ['2, k, 17', [-0.0981245, -0.751386, 1.0]], ['2, k, 18', [-0.0301525, -1.09724, 1.0]], ['2, k, 19', [0.0045009, -1.13019, 1.0]], ['2, k, 20', [-0.279129, 0.0626329, 1.0]], ['2, k, 21', [-0.525809, -0.0623635, 1.0]], ['2, k, 22', [-0.462492, -0.0866259, 1.0]], ['2, k, 23', [-0.128725, -0.0592176, 1.0]], ['2, k, 24', [-0.191526, -0.0922901, 1.0]]]
[['2, k, 0', [-0.281663, -0.456052, 1.0]], ['2, k, 1', [-0.281122, -0.162545, 1.0]], ['2, k, 2', [-0.278369, 0.123356, 1.0]], ['2, k, 3', [-0.285869, 0.274891, 1.0]], ['2, k, 4', [-0.428298, 0.0363237, 1.0]], ['2, k, 5', [-0.511296, 0.014421, 1.0]], ['2, k, 6', [-0.508105, -0.0688317, 1.0]], ['2, k, 7', [-0.516056, -0.0691241, 1.0]], ['2, k, 8', [-0.140352, 0.0578659, 1.0]], ['2, k, 9', [-0.160231, -0.0870289, 1.0]], ['2, k, 10', [-0.127302, -0.04394, 1.0]], ['2, k, 11', [-0.133205, -0.0697473, 1.0]], ['2, k, 12', [-0.359373, -0.452731, 1.0]], ['2, k, 13', [-0.44667, -0.750891, 1.0]], ['2, k, 14', [-0.486835, -1.08759, 1.0]], ['2, k, 15', [-0.532526, -1.13297, 1.0]], ['2, k, 16', [-0.195325, -0.445552, 1.0]], ['2, k, 17', [-0.0945188, -0.752768, 1.0]], ['2, k, 18', [-0.0298605, -1.09804, 1.0]], ['2, k, 19', [0.00539771, -1.13115, 1.0]], ['2, k, 20', [-0.279389, 0.0528807, 1.0]], ['2, k, 21', [-0.527017, -0.0699337, 1.0]], ['2, k, 22', [-0.459326, -0.0942418, 1.0]], ['2, k, 23', [-0.141633, -0.0709795, 1.0]], ['2, k, 24', [-0.193037, -0.10203, 1.0]]]
[['2, k, 0', [-0.28227, -0.470258, 1.0]], ['2, k, 1', [-0.28087, -0.175696, 1.0]], ['2, k, 2', [-0.277576, 0.111966, 1.0]], ['2, k, 3', [-0.28704, 0.264164, 1.0]], ['2, k, 4', [-0.425288, 0.00716939, 1.0]], ['2, k, 5', [-0.510266, 0.00194657, 1.0]], ['2, k, 6', [-0.512513, -0.0665253, 1.0]], ['2, k, 7', [-0.516983, -0.0798375, 1.0]], ['2, k, 8', [-0.14028, 0.0309797, 1.0]], ['2, k, 9', [-0.138192, -0.0170241, 1.0]], ['2, k, 10', [-0.124931, -0.0535723, 1.0]], ['2, k, 11', [-0.131246, -0.078185, 1.0]], ['2, k, 12', [-0.360521, -0.466927, 1.0]], ['2, k, 13', [-0.44973, -0.752117, 1.0]], ['2, k, 14', [-0.486551, -1.08806, 1.0]], ['2, k, 15', [-0.537355, -1.13584, 1.0]], ['2, k, 16', [-0.195404, -0.459311, 1.0]], ['2, k, 17', [-0.0937239, -0.749778, 1.0]], ['2, k, 18', [-0.0297238, -1.09873, 1.0]], ['2, k, 19', [0.00543651, -1.13191, 1.0]], ['2, k, 20', [-0.278709, 0.0410088, 1.0]], ['2, k, 21', [-0.52414, -0.0817834, 1.0]], ['2, k, 22', [-0.454633, -0.103576, 1.0]], ['2, k, 23', [-0.148777, -0.0820063, 1.0]], ['2, k, 24', [-0.195984, -0.112293, 1.0]]]
