[['2, k, 0', [0.05864429, 0.02415981, 1.0]], ['2, k, 1', [0.06171197, 0.3396224, 1.0]], ['2, k, 2', [0.06388293, 0.6414365, 1.0]], ['2, k, 3', [0.04747858, 0.7694126, 1.0]], ['2, k, 4', [-0.09566399, 0.5133358, 1.0]], ['2, k, 5', [-0.1382839, 0.2265587, 1.0]], ['2, k, 6', [-0.2368126, 0.03086316, 1.0]], ['2, k, 7', [-0.2983981, -0.0105276, 1.0]], ['2, k, 8', [0.2267913, 0.5441616, 1.0]], ['2, k, 9', [0.2615431, 0.2831888, 1.0]], ['2, k, 10', [0.2998047, 0.05262705, 1.0]], ['2, k, 11', [0.3026116, 0.01656139, 1.0]], ['2, k, 12', [-0.01282389, 0.02577315, 1.0]], ['2, k, 13', [-0.04534718, -0.3867646, 1.0]], ['2, k, 14', [-0.06520434, -0.7036676, 1.0]], ['2, k, 15', [-0.08861625, -0.7469619, 1.0]], ['2, k, 16', [0.127744, 0.0216575, 1.0]], ['2, k, 17', [0.1707566, -0.4360412, 1.0]], ['2, k, 18', [0.2363428, -0.7087861, 1.0]], ['2, k, 19', [0.2321705, -0.7497475, 1.0]], ['2, k, 20', [0.06344336, 0.5679056, 1.0]], ['2, k, 21', [-0.3384332, -0.08233482, 1.0]], ['2, k, 22', [-0.34436, 0.0390281, 1.0]], ['2, k, 23', [0.2900651, -0.06204615, 1.0]], ['2, k, 24', [0.2791158, -0.02757417, 1.0]]]
[['2, k, 0', [0.05285627, 0.017086, 1.0]], ['2, k, 1', [0.05940495, 0.3301262, 1.0]], ['2, k, 2', [0.06544459, 0.6294992, 1.0]], ['2, k, 3', [0.05167491, 0.7568682, 1.0]], ['2, k, 4', [-0.0859383, 0.5003439, 1.0]], ['2, k, 5', [-0.1217696, 0.2795116, 1.0]], ['2, k, 6', [-0.2407764, 0.2810556, 1.0]], ['2, k, 7', [-0.2865831, 0.2878948, 1.0]], ['2, k, 8', [0.2258836, 0.5358002, 1.0]], ['2, k, 9', [0.2603998, 0.2766437, 1.0]], ['2, k, 10', [0.3004132, 0.0470166, 1.0]], ['2, k, 11', [0.3018371, 0.01909419, 1.0]], ['2, k, 12', [-0.01903361, 0.01799298, 1.0]], ['2, k, 13', [-0.05343085, -0.3821594, 1.0]], ['2, k, 14', [-0.05140225, -0.6925582, 1.0]], ['2, k, 15', [-0.0914885, -0.7483754, 1.0]], ['2, k, 16', [0.1225226, 0.01562232, 1.0]], ['2, k, 17', [0.166217, -0.4336556, 1.0]], ['2, k, 18', [0.2256472, -0.7033697, 1.0]], ['2, k, 19', [0.2373798, -0.7467222, 1.0]], ['2, k, 20', [0.06401141, 0.5566139, 1.0]], ['2, k, 21', [-0.3378282, 0.2938073, 1.0]], ['2, k, 22', [-0.3169039, 0.3301271, 1.0]], ['2, k, 23', [0.2933115, -0.03980914, 1.0]], ['2, k, 24', [0.335844, 0.005378069, 1.0]]]
[['2, k, 0', [0.05253999, 0.01708009, 1.0]], ['2, k, 1', [0.05939212, 0.3300884, 1.0]], ['2, k, 2', [0.06570097, 0.6294476, 1.0]], ['2, k, 3', [0.05204176, 0.756823, 1.0]], ['2, k, 4', [-0.08580603, 0.5006262, 1.0]], ['2, k, 5', [-0.1169114, 0.2776929, 1.0]], ['2, k, 6', [-0.2655897, 0.2566784, 1.0]], ['2, k, 7', [-0.2880689, 0.263065, 1.0]], ['2, k, 8', [0.2257981, 0.5355026, 1.0]], ['2, k, 9', [0.2601584, 0.2765333, 1.0]], ['2, k, 10', [0.2997889, 0.05174599, 1.0]], ['2, k, 11', [0.3028718, 0.01926786, 1.0]], ['2, k, 12', [-0.01933633, 0.01817769, 1.0]], ['2, k, 13', [-0.05383685, -0.3823795, 1.0]], ['2, k, 14', [-0.05146563, -0.6925234, 1.0]], ['2, k, 15', [-0.09114758, -0.7480528, 1.0]], ['2, k, 16', [0.1222229, 0.0153919, 1.0]], ['2, k, 17', [0.1660994, -0.433902, 1.0]], ['2, k, 18', [0.2250982, -0.7039112, 1.0]], ['2, k, 19', [0.2336376, -0.7461104, 1.0]], ['2, k, 20', [0.06420802, 0.5565631, 1.0]], ['2, k, 21', [-0.3381043, 0.2557807, 1.0]], ['2, k, 22', [-0.3141082, 0.3019511, 1.0]], ['2, k, 23', [0.2981851, -0.0382999, 1.0]], ['2, k, 24', [0.3393201, 0.008500908, 1.0]]]
[['2, k, 0', [0.0521142, 0.01762788, 1.0]], ['2, k, 1', [0.05891081, 0.3304522, 1.0]], ['2, k, 2', [0.06513352, 0.6295775, 1.0]], ['2, k, 3', [0.05232418, 0.7570651, 1.0]], ['2, k, 4', [-0.08560111, 0.5011979, 1.0]], ['2, k, 5', [-0.1099966, 0.2711945, 1.0]], ['2, k, 6', [-0.2604209, 0.2469674, 1.0]], ['2, k, 7', [-0.3154218, 0.2376602, 1.0]], ['2, k, 8', [0.2259678, 0.5357387, 1.0]], ['2, k, 9', [0.260048, 0.2764652, 1.0]], ['2, k, 10', [0.3000541, 0.05136, 1.0]], ['2, k, 11', [0.3010665, 0.01807794, 1.0]], ['2, k, 12', [-0.01971966, 0.01887439, 1.0]], ['2, k, 13', [-0.05371391, -0.3821497, 1.0]], ['2, k, 14', [-0.05143128, -0.6925628, 1.0]], ['2, k, 15', [-0.09141573, -0.7484128, 1.0]], ['2, k, 16', [0.1217903, 0.01577309, 1.0]], ['2, k, 17', [0.1659722, -0.4337953, 1.0]], ['2, k, 18', [0.2244379, -0.7023308, 1.0]], ['2, k, 19', [0.2329532, -0.7452213, 1.0]], ['2, k, 20', [0.06366662, 0.5567552, 1.0]], ['2, k, 21', [-0.3668831, 0.2169874, 1.0]], ['2, k, 22', [-0.3383615, 0.2763703, 1.0]], ['2, k, 23', [0.2960787, -0.03780921, 1.0]], ['2, k, 24', [0.3374854, 0.007660265, 1.0]]]
[['2, k, 0', [0.05165191, 0.01785382, 1.0]], ['2, k, 1', [0.05866901, 0.3306672, 1.0]], ['2, k, 2', [0.0651882, 0.6297884, 1.0]], ['2, k, 3', [0.05296844, 0.7573107, 1.0]], ['2, k, 4', [-0.08609941, 0.5022928, 1.0]], ['2, k, 5', [-0.1106069, 0.2576635, 1.0]], ['2, k, 6', [-0.2625471, 0.2251694, 1.0]], ['2, k, 7', [-0.3224682, 0.2055852, 1.0]], ['2, k, 8', [0.2261546, 0.5357977, 1.0]], ['2, k, 9', [0.2598427, 0.2759653, 1.0]], ['2, k, 10', [0.3001296, 0.0561153, 1.0]], ['2, k, 11', [0.3018984, 0.01954732, 1.0]], ['2, k, 12', [-0.02018399, 0.01914317, 1.0]], ['2, k, 13', [-0.05306079, -0.3824814, 1.0]], ['2, k, 14', [-0.05129019, -0.6923751, 1.0]], ['2, k, 15', [-0.09007147, -0.7482544, 1.0]], ['2, k, 16', [0.1213674, 0.01593773, 1.0]], ['2, k, 17', [0.1660553, -0.4338715, 1.0]], ['2, k, 18', [0.223764, -0.7030003, 1.0]], ['2, k, 19', [0.2356832, -0.7462672, 1.0]], ['2, k, 20', [0.0636428, 0.5569645, 1.0]], ['2, k, 21', [-0.3732419, 0.1763775, 1.0]], ['2, k, 22', [-0.3505836, 0.2385224, 1.0]], ['2, k, 23', [0.2964368, -0.03859781, 1.0]], ['2, k, 24', [0.3377207, 0.006298524, 1.0]]]
[['2, k, 0', [0.05082912, 0.0180696, 1.0]], ['2, k, 1', [0.0581582, 0.3308951, 1.0]], ['2, k, 2', [0.06500443, 0.6300549, 1.0]], ['2, k, 3', [0.05325803, 0.7574409, 1.0]], ['2, k, 4', [-0.08586603, 0.5024608, 1.0]], ['2, k, 5', [-0.1085891, 0.2564115, 1.0]], ['2, k, 6', [-0.2560516, 0.1990988, 1.0]], ['2, k, 7', [-0.3197059, 0.1735576, 1.0]], ['2, k, 8', [0.2261676, 0.5356886, 1.0]], ['2, k, 9', [0.259763, 0.2755016, 1.0]], ['2, k, 10', [0.3000046, 0.055098, 1.0]], ['2, k, 11', [0.301046, 0.01989366, 1.0]], ['2, k, 12', [-0.02103459, 0.01965771, 1.0]], ['2, k, 13', [-0.05330969, -0.3831697, 1.0]], ['2, k, 14', [-0.05185874, -0.6932967, 1.0]], ['2, k, 15', [-0.09008347, -0.7482727, 1.0]], ['2, k, 16', [0.1205888, 0.01584154, 1.0]], ['2, k, 17', [0.1661734, -0.4338827, 1.0]], ['2, k, 18', [0.2225432, -0.7019446, 1.0]], ['2, k, 19', [0.2336974, -0.7451425, 1.0]], ['2, k, 20', [0.06337724, 0.5572175, 1.0]], ['2, k, 21', [-0.3719552, 0.1389673, 1.0]], ['2, k, 22', [-0.3663786, 0.2053266, 1.0]], ['2, k, 23', [0.2979589, -0.03529571, 1.0]], ['2, k, 24', [0.3111617, -0.01126413, 1.0]]]
[['2, k, 0', [0.05082182, 0.01827282, 1.0]], ['2, k, 1', [0.05824135, 0.3310107, 1.0]], ['2, k, 2', [0.06515862, 0.6300641, 1.0]], ['2, k, 3', [0.05378107, 0.7578977, 1.0]], ['2, k, 4', [-0.08567225, 0.5027959, 1.0]], ['2, k, 5', [-0.1068076, 0.2544532, 1.0]], ['2, k, 6', [-0.2628607, 0.1595335, 1.0]], ['2, k, 7', [-0.3166517, 0.1439101, 1.0]], ['2, k, 8', [0.2264177, 0.5358371, 1.0]], ['2, k, 9', [0.2596621, 0.2754675, 1.0]], ['2, k, 10', [0.3000413, 0.05432298, 1.0]], ['2, k, 11', [0.3026361, 0.019108, 1.0]], ['2, k, 12', [-0.02091631, 0.01989847, 1.0]], ['2, k, 13', [-0.0530278, -0.382755, 1.0]], ['2, k, 14', [-0.0531757, -0.6922917, 1.0]], ['2, k, 15', [-0.08994555, -0.7482237, 1.0]], ['2, k, 16', [0.1204719, 0.0159966, 1.0]], ['2, k, 17', [0.1662495, -0.4339307, 1.0]], ['2, k, 18', [0.2221651, -0.702795, 1.0]], ['2, k, 19', [0.2404909, -0.7472718, 1.0]], ['2, k, 20', [0.06351758, 0.5572528, 1.0]], ['2, k, 21', [-0.3643092, 0.09745933, 1.0]], ['2, k, 22', [-0.3584542, 0.1752531, 1.0]], ['2, k, 23', [0.2951016, -0.03802741, 1.0]], ['2, k, 24', [0.328857, -0.003881381, 1.0]]]
[['2, k, 0', [0.05088276, 0.01826078, 1.0]], ['2, k, 1', [0.05839656, 0.3310775, 1.0]], ['2, k, 2', [0.06537795, 0.6302451, 1.0]], ['2, k, 3', [0.0541914, 0.7579116, 1.0]], ['2, k, 4', [-0.08547181, 0.5028179, 1.0]], ['2, k, 5', [-0.1124029, 0.2489068, 1.0]], ['2, k, 6', [-0.2593735, 0.1453978, 1.0]], ['2, k, 7', [-0.3148145, 0.1120502, 1.0]], ['2, k, 8', [0.2264763, 0.535675, 1.0]], ['2, k, 9', [0.2596138, 0.2752651, 1.0]], ['2, k, 10', [0.3002328, 0.05299561, 1.0]], ['2, k, 11', [0.3028765, 0.01877546, 1.0]], ['2, k, 12', [-0.02080853, 0.0200101, 1.0]], ['2, k, 13', [-0.05288762, -0.3821552, 1.0]], ['2, k, 14', [-0.05384214, -0.6921008, 1.0]], ['2, k, 15', [-0.08904982, -0.747757, 1.0]], ['2, k, 16', [0.1204845, 0.01582461, 1.0]], ['2, k, 17', [0.1663087, -0.4344197, 1.0]], ['2, k, 18', [0.2219937, -0.7033988, 1.0]], ['2, k, 19', [0.2383048, -0.7462699, 1.0]], ['2, k, 20', [0.06372511, 0.5574018, 1.0]], ['2, k, 21', [-0.3594729, 0.06120333, 1.0]], ['2, k, 22', [-0.3468994, 0.09780972, 1.0]], ['2, k, 23', [0.2968368, -0.038251, 1.0]], ['2, k, 24', [0.3363922, -0.0007819826, 1.0]]]
[['2, k, 0', [0.05063797, 0.01847491, 1.0]], ['2, k, 1', [0.05847211, 0.331258, 1.0]], ['2, k, 2', [0.06590499, 0.6303908, 1.0]], ['2, k, 3', [0.05451766, 0.7580718, 1.0]], ['2, k, 4', [-0.08526809, 0.5028854, 1.0]], ['2, k, 5', [-0.1130551, 0.2460326, 1.0]], ['2, k, 6', [-0.2526975, 0.1296608, 1.0]], ['2, k, 7', [-0.3095894, 0.0823241, 1.0]], ['2, k, 8', [0.2265268, 0.5356666, 1.0]], ['2, k, 9', [0.259493, 0.2750136, 1.0]], ['2, k, 10', [0.3000947, 0.04234846, 1.0]], ['2, k, 11', [0.3020986, 0.01728739, 1.0]], ['2, k, 12', [-0.02100944, 0.02023891, 1.0]], ['2, k, 13', [-0.05195817, -0.3835261, 1.0]], ['2, k, 14', [-0.05381393, -0.6940047, 1.0]], ['2, k, 15', [-0.09376849, -0.7490703, 1.0]], ['2, k, 16', [0.1202201, 0.0160119, 1.0]], ['2, k, 17', [0.1664308, -0.4343331, 1.0]], ['2, k, 18', [0.2321392, -0.7076548, 1.0]], ['2, k, 19', [0.2354097, -0.7507311, 1.0]], ['2, k, 20', [0.06412543, 0.5575566, 1.0]], ['2, k, 21', [-0.3537553, 0.02713786, 1.0]], ['2, k, 22', [-0.3283625, 0.09079501, 1.0]], ['2, k, 23', [0.2938181, -0.03617202, 1.0]], ['2, k, 24', [0.3339424, 0.00271389, 1.0]]]
[['2, k, 0', [0.05094055, 0.01831471, 1.0]], ['2, k, 1', [0.05866198, 0.3312121, 1.0]], ['2, k, 2', [0.06590506, 0.6304966, 1.0]], ['2, k, 3', [0.0547116, 0.7580644, 1.0]], ['2, k, 4', [-0.08505567, 0.5027914, 1.0]], ['2, k, 5', [-0.1203973, 0.2466402, 1.0]], ['2, k, 6', [-0.2455766, 0.08862322, 1.0]], ['2, k, 7', [-0.2992232, 0.05582166, 1.0]], ['2, k, 8', [0.2264497, 0.5356621, 1.0]], ['2, k, 9', [0.2594041, 0.2745351, 1.0]], ['2, k, 10', [0.2999024, 0.04372872, 1.0]], ['2, k, 11', [0.302259, 0.01761081, 1.0]], ['2, k, 12', [-0.02054604, 0.02021352, 1.0]], ['2, k, 13', [-0.05148448, -0.3845278, 1.0]], ['2, k, 14', [-0.05533163, -0.695446, 1.0]], ['2, k, 15', [-0.09396612, -0.7493843, 1.0]], ['2, k, 16', [0.120385, 0.01573095, 1.0]], ['2, k, 17', [0.1664051, -0.4349426, 1.0]], ['2, k, 18', [0.2353445, -0.7085981, 1.0]], ['2, k, 19', [0.2312177, -0.7512583, 1.0]], ['2, k, 20', [0.06418036, 0.5576206, 1.0]], ['2, k, 21', [-0.3439369, -0.004263591, 1.0]], ['2, k, 22', [-0.3381127, 0.09976481, 1.0]], ['2, k, 23', [0.2962577, -0.036364, 1.0]], ['2, k, 24', [0.3404346, 0.003101521, 1.0]]]
[['2, k, 0', [0.05095462, 0.01841541, 1.0]], ['2, k, 1', [0.05873129, 0.331326, 1.0]], ['2, k, 2', [0.06600534, 0.6306208, 1.0]], ['2, k, 3', [0.05509691, 0.7582272, 1.0]], ['2, k, 4', [-0.08492779, 0.5029367, 1.0]], ['2, k, 5', [-0.1240828, 0.2434227, 1.0]], ['2, k, 6', [-0.2473185, 0.07518788, 1.0]], ['2, k, 7', [-0.2682498, 0.02516115, 1.0]], ['2, k, 8', [0.2265446, 0.5355794, 1.0]], ['2, k, 9', [0.2589121, 0.2765867, 1.0]], ['2, k, 10', [0.2997328, 0.0441854, 1.0]], ['2, k, 11', [0.3021699, 0.01562933, 1.0]], ['2, k, 12', [-0.02042669, 0.02035318, 1.0]], ['2, k, 13', [-0.05097415, -0.3844365, 1.0]], ['2, k, 14', [-0.0546822, -0.6945982, 1.0]], ['2, k, 15', [-0.0929117, -0.7487772, 1.0]], ['2, k, 16', [0.1203223, 0.0157957, 1.0]], ['2, k, 17', [0.1665257, -0.435006, 1.0]], ['2, k, 18', [0.2295423, -0.7089804, 1.0]], ['2, k, 19', [0.2317279, -0.7488402, 1.0]], ['2, k, 20', [0.06427632, 0.557742, 1.0]], ['2, k, 21', [-0.3096138, -0.03178399, 1.0]], ['2, k, 22', [-0.3242213, 0.06948256, 1.0]], ['2, k, 23', [0.2955449, -0.03633402, 1.0]], ['2, k, 24', [0.3369928, 0.003042233, 1.0]]]
[['2, k, 0', [0.05097255, 0.01859203, 1.0]], ['2, k, 1', [0.05885668, 0.331492, 1.0]], ['2, k, 2', [0.06622021, 0.6307709, 1.0]], ['2, k, 3', [0.05529493, 0.7585097, 1.0]], ['2, k, 4', [-0.08478367, 0.5031524, 1.0]], ['2, k, 5', [-0.1255931, 0.2391476, 1.0]], ['2, k, 6', [-0.2388618, 0.05282969, 1.0]], ['2, k, 7', [-0.2592989, 0.004368071, 1.0]], ['2, k, 8', [0.2265883, 0.535726, 1.0]], ['2, k, 9', [0.2588397, 0.276697, 1.0]], ['2, k, 10', [0.299327, 0.04376932, 1.0]], ['2, k, 11', [0.3034869, 0.01575743, 1.0]], ['2, k, 12', [-0.02032689, 0.02053832, 1.0]], ['2, k, 13', [-0.05093822, -0.3850518, 1.0]], ['2, k, 14', [-0.05457081, -0.6944304, 1.0]], ['2, k, 15', [-0.09167577, -0.7480731, 1.0]], ['2, k, 16', [0.120271, 0.01595256, 1.0]], ['2, k, 17', [0.1665705, -0.4349724, 1.0]], ['2, k, 18', [0.2244122, -0.7020772, 1.0]], ['2, k, 19', [0.234031, -0.7453675, 1.0]], ['2, k, 20', [0.06447216, 0.5578952, 1.0]], ['2, k, 21', [-0.3043174, -0.05292174, 1.0]], ['2, k, 22', [-0.1749088, -0.04794706, 1.0]], ['2, k, 23', [0.2963793, -0.03562335, 1.0]], ['2, k, 24', [0.3054129, -0.04614447, 1.0]]]
[['2, k, 0', [0.0511465, 0.01859063, 1.0]], ['2, k, 1', [0.05904276, 0.3314762, 1.0]], ['2, k, 2', [0.06637941, 0.6307474, 1.0]], ['2, k, 3', [0.05581059, 0.758813, 1.0]], ['2, k, 4', [-0.08471121, 0.5033818, 1.0]], ['2, k, 5', [-0.1267524, 0.2371883, 1.0]], ['2, k, 6', [-0.2324509, 0.04161971, 1.0]], ['2, k, 7', [-0.2534232, -0.005948686, 1.0]], ['2, k, 8', [0.2267926, 0.535511, 1.0]], ['2, k, 9', [0.2588304, 0.2765277, 1.0]], ['2, k, 10', [0.2992424, 0.04291983, 1.0]], ['2, k, 11', [0.3018424, 0.01560833, 1.0]], ['2, k, 12', [-0.02014319, 0.02061971, 1.0]], ['2, k, 13', [-0.0506121, -0.3853123, 1.0]], ['2, k, 14', [-0.05502898, -0.6940828, 1.0]], ['2, k, 15', [-0.09156298, -0.7480019, 1.0]], ['2, k, 16', [0.1204272, 0.01584404, 1.0]], ['2, k, 17', [0.1666603, -0.4348656, 1.0]], ['2, k, 18', [0.2287522, -0.6999542, 1.0]], ['2, k, 19', [0.2341805, -0.7462896, 1.0]], ['2, k, 20', [0.06464168, 0.5578724, 1.0]], ['2, k, 21', [-0.3010262, -0.07026266, 1.0]], ['2, k, 22', [-0.1745314, -0.04822847, 1.0]], ['2, k, 23', [0.2972032, -0.035539, 1.0]], ['2, k, 24', [0.3387417, 0.006767135, 1.0]]]
[['2, k, 0', [0.05139107, 0.0186684, 1.0]], ['2, k, 1', [0.05917469, 0.3315233, 1.0]], ['2, k, 2', [0.06640192, 0.6307738, 1.0]], ['2, k, 3', [0.05613753, 0.7589573, 1.0]], ['2, k, 4', [-0.0856483, 0.5044005, 1.0]], ['2, k, 5', [-0.1301305, 0.2333558, 1.0]], ['2, k, 6', [-0.2310147, 0.03282529, 1.0]], ['2, k, 7', [-0.2504736, -0.01307315, 1.0]], ['2, k, 8', [0.22695, 0.5353397, 1.0]], ['2, k, 9', [0.258866, 0.276182, 1.0]], ['2, k, 10', [0.2989162, 0.05159322, 1.0]], ['2, k, 11', [0.302778, 0.02106586, 1.0]], ['2, k, 12', [-0.01966807, 0.02057457, 1.0]], ['2, k, 13', [-0.05076004, -0.3859113, 1.0]], ['2, k, 14', [-0.05468214, -0.6935555, 1.0]], ['2, k, 15', [-0.09100323, -0.7476499, 1.0]], ['2, k, 16', [0.1205133, 0.01599993, 1.0]], ['2, k, 17', [0.1667082, -0.4347367, 1.0]], ['2, k, 18', [0.2264093, -0.7002901, 1.0]], ['2, k, 19', [0.2331279, -0.7442671, 1.0]], ['2, k, 20', [0.06469081, 0.5579029, 1.0]], ['2, k, 21', [-0.2975199, -0.08206353, 1.0]], ['2, k, 22', [-0.1735581, -0.04834808, 1.0]], ['2, k, 23', [0.2855467, -0.07779548, 1.0]], ['2, k, 24', [0.3387705, 0.006401535, 1.0]]]
[['2, k, 0', [0.0515724, 0.01855409, 1.0]], ['2, k, 1', [0.05927839, 0.3314561, 1.0]], ['2, k, 2', [0.06643777, 0.6307465, 1.0]], ['2, k, 3', [0.05629795, 0.7588636, 1.0]], ['2, k, 4', [-0.08566429, 0.5044551, 1.0]], ['2, k, 5', [-0.1298701, 0.2291448, 1.0]], ['2, k, 6', [-0.2315514, 0.02283595, 1.0]], ['2, k, 7', [-0.2528019, -0.02863056, 1.0]], ['2, k, 8', [0.2270602, 0.5354049, 1.0]], ['2, k, 9', [0.2588101, 0.2770266, 1.0]], ['2, k, 10', [0.298475, 0.05097319, 1.0]], ['2, k, 11', [0.3026553, 0.01956187, 1.0]], ['2, k, 12', [-0.01944469, 0.0205136, 1.0]], ['2, k, 13', [-0.05071373, -0.3863279, 1.0]], ['2, k, 14', [-0.05494736, -0.6934804, 1.0]], ['2, k, 15', [-0.09082763, -0.7475504, 1.0]], ['2, k, 16', [0.1206438, 0.01584384, 1.0]], ['2, k, 17', [0.1668421, -0.4348409, 1.0]], ['2, k, 18', [0.2247216, -0.7007208, 1.0]], ['2, k, 19', [0.2339227, -0.7440638, 1.0]], ['2, k, 20', [0.06474158, 0.5578669, 1.0]], ['2, k, 21', [-0.2989181, -0.09449641, 1.0]], ['2, k, 22', [-0.1787253, -0.06871849, 1.0]], ['2, k, 23', [0.2962842, -0.03863734, 1.0]], ['2, k, 24', [0.3024389, -0.01699743, 1.0]]]
[['2, k, 0', [0.05161397, 0.01857401, 1.0]], ['2, k, 1', [0.05941566, 0.3314952, 1.0]], ['2, k, 2', [0.06668726, 0.630819, 1.0]], ['2, k, 3', [0.05687519, 0.7592663, 1.0]], ['2, k, 4', [-0.08538373, 0.5045028, 1.0]], ['2, k, 5', [-0.1299757, 0.2282795, 1.0]], ['2, k, 6', [-0.2293982, 0.02062405, 1.0]], ['2, k, 7', [-0.253588, -0.02811445, 1.0]], ['2, k, 8', [0.2275617, 0.535466, 1.0]], ['2, k, 9', [0.2588688, 0.277014, 1.0]], ['2, k, 10', [0.2984812, 0.05144639, 1.0]], ['2, k, 11', [0.3029946, 0.01924241, 1.0]], ['2, k, 12', [-0.01939147, 0.02053756, 1.0]], ['2, k, 13', [-0.05012115, -0.3867887, 1.0]], ['2, k, 14', [-0.05748606, -0.694001, 1.0]], ['2, k, 15', [-0.09064048, -0.7474786, 1.0]], ['2, k, 16', [0.1206725, 0.01585588, 1.0]], ['2, k, 17', [0.1672357, -0.4346621, 1.0]], ['2, k, 18', [0.2219252, -0.7010509, 1.0]], ['2, k, 19', [0.2338997, -0.7430313, 1.0]], ['2, k, 20', [0.06496392, 0.5579293, 1.0]], ['2, k, 21', [-0.3025324, -0.08845984, 1.0]], ['2, k, 22', [-0.1789532, -0.06850398, 1.0]], ['2, k, 23', [0.296656, -0.03478755, 1.0]], ['2, k, 24', [0.2922793, 0.04325948, 1.0]]]
[['2, k, 0', [0.05207602, 0.01863856, 1.0]], ['2, k, 1', [0.05967603, 0.3315482, 1.0]], ['2, k, 2', [0.06678506, 0.6308573, 1.0]], ['2, k, 3', [0.05700273, 0.759307, 1.0]], ['2, k, 4', [-0.08519953, 0.5044796, 1.0]], ['2, k, 5', [-0.1301225, 0.2280563, 1.0]], ['2, k, 6', [-0.230698, 0.02046149, 1.0]], ['2, k, 7', [-0.253682, -0.02108871, 1.0]], ['2, k, 8', [0.2278047, 0.5353661, 1.0]], ['2, k, 9', [0.258908, 0.2770703, 1.0]], ['2, k, 10', [0.2987939, 0.05015743, 1.0]], ['2, k, 11', [0.3024686, 0.01891327, 1.0]], ['2, k, 12', [-0.01886636, 0.02059366, 1.0]], ['2, k, 13', [-0.05004353, -0.3889059, 1.0]], ['2, k, 14', [-0.05760765, -0.6939612, 1.0]], ['2, k, 15', [-0.08997483, -0.7477191, 1.0]], ['2, k, 16', [0.1210418, 0.01592725, 1.0]], ['2, k, 17', [0.1672286, -0.4346778, 1.0]], ['2, k, 18', [0.2212258, -0.7012056, 1.0]], ['2, k, 19', [0.2329528, -0.7424336, 1.0]], ['2, k, 20', [0.06509668, 0.5579717, 1.0]], ['2, k, 21', [-0.3006428, -0.08077941, 1.0]], ['2, k, 22', [-0.1767649, -0.06039292, 1.0]], ['2, k, 23', [0.2994605, -0.03633209, 1.0]], ['2, k, 24', [0.3339157, 0.01817898, 1.0]]]
[['2, k, 0', [0.05245135, 0.01871369, 1.0]], ['2, k, 1', [0.05998965, 0.3316127, 1.0]], ['2, k, 2', [0.06700459, 0.6309116, 1.0]], ['2, k, 3', [0.05721288, 0.7592485, 1.0]], ['2, k, 4', [-0.08510667, 0.5044965, 1.0]], ['2, k, 5', [-0.1325831, 0.2298425, 1.0]], ['2, k, 6', [-0.2325334, 0.0377776, 1.0]], ['2, k, 7', [-0.256611, -0.009406259, 1.0]], ['2, k, 8', [0.2281746, 0.5354366, 1.0]], ['2, k, 9', [0.2591576, 0.2772384, 1.0]], ['2, k, 10', [0.2989575, 0.04987403, 1.0]], ['2, k, 11', [0.3019742, 0.01799333, 1.0]], ['2, k, 12', [-0.0183725, 0.02072069, 1.0]], ['2, k, 13', [-0.04984227, -0.3887612, 1.0]], ['2, k, 14', [-0.05877563, -0.6934152, 1.0]], ['2, k, 15', [-0.08986965, -0.7476582, 1.0]], ['2, k, 16', [0.1212943, 0.01596034, 1.0]], ['2, k, 17', [0.1676088, -0.4347826, 1.0]], ['2, k, 18', [0.2208372, -0.7014685, 1.0]], ['2, k, 19', [0.2345125, -0.7426566, 1.0]], ['2, k, 20', [0.06534191, 0.5580285, 1.0]], ['2, k, 21', [-0.303563, -0.07107282, 1.0]], ['2, k, 22', [-0.1766202, -0.0586522, 1.0]], ['2, k, 23', [0.298617, -0.04206036, 1.0]], ['2, k, 24', [0.3368074, 0.01413535, 1.0]]]
[['2, k, 0', [0.05294203, 0.01889526, 1.0]], ['2, k, 1', [0.06016057, 0.3317131, 1.0]], ['2, k, 2', [0.06700628, 0.6309674, 1.0]], ['2, k, 3', [0.05732594, 0.7591963, 1.0]], ['2, k, 4', [-0.08503789, 0.5044624, 1.0]], ['2, k, 5', [-0.1300752, 0.2346198, 1.0]], ['2, k, 6', [-0.2374735, 0.04301289, 1.0]], ['2, k, 7', [-0.2580566, 0.004015753, 1.0]], ['2, k, 8', [0.2283702, 0.535548, 1.0]], ['2, k, 9', [0.2593758, 0.2771991, 1.0]], ['2, k, 10', [0.2996193, 0.0456959, 1.0]], ['2, k, 11', [0.3021727, 0.01755597, 1.0]], ['2, k, 12', [-0.017779, 0.0209374, 1.0]], ['2, k, 13', [-0.05032262, -0.3885413, 1.0]], ['2, k, 14', [-0.05836503, -0.6933933, 1.0]], ['2, k, 15', [-0.08972076, -0.7475279, 1.0]], ['2, k, 16', [0.1216612, 0.01610365, 1.0]], ['2, k, 17', [0.1676484, -0.4347008, 1.0]], ['2, k, 18', [0.2206558, -0.7014161, 1.0]], ['2, k, 19', [0.2355266, -0.742658, 1.0]], ['2, k, 20', [0.06537473, 0.5580907, 1.0]], ['2, k, 21', [-0.2912374, -0.04168348, 1.0]], ['2, k, 22', [-0.1767314, -0.05845813, 1.0]], ['2, k, 23', [0.2954202, -0.03802073, 1.0]], ['2, k, 24', [0.3372993, 0.001110425, 1.0]]]
