[['2, k, 0', [-0.19209, -0.274801, 1.0]], ['2, k, 1', [-0.151384, 0.0121166, 1.0]], ['2, k, 2', [-0.11077, 0.292472, 1.0]], ['2, k, 3', [-0.0866607, 0.426097, 1.0]], ['2, k, 4', [-0.259463, 0.248746, 1.0]], ['2, k, 5', [-0.3527, 0.436664, 1.0]], ['2, k, 6', [-0.353218, 0.602172, 1.0]], ['2, k, 7', [-0.31406, 0.667332, 1.0]], ['2, k, 8', [0.04263, 0.217388, 1.0]], ['2, k, 9', [0.209347, 0.297049, 1.0]], ['2, k, 10', [0.294718, 0.44278, 1.0]], ['2, k, 11', [0.310965, 0.506113, 1.0]], ['2, k, 12', [-0.258333, -0.264036, 1.0]], ['2, k, 13', [-0.268899, -0.575808, 1.0]], ['2, k, 14', [-0.269402, -0.739991, 1.0]], ['2, k, 15', [-0.280951, -0.856472, 1.0]], ['2, k, 16', [-0.120809, -0.278377, 1.0]], ['2, k, 17', [0.00886979, -0.563281, 1.0]], ['2, k, 18', [-0.0139094, -0.765146, 1.0]], ['2, k, 19', [-0.000736764, -0.881626, 1.0]], ['2, k, 20', [-0.120935, 0.223345, 1.0]], ['2, k, 21', [-0.296394, 0.69816, 1.0]], ['2, k, 22', [-0.356297, 0.681, 1.0]], ['2, k, 23', [0.32307, 0.563313, 1.0]], ['2, k, 24', [0.344912, 0.49888, 1.0]]]
[['2, k, 0', [-0.129235, -0.223302, 1.0]], ['2, k, 1', [-0.0940662, 0.0361345, 1.0]], ['2, k, 2', [-0.0556566, 0.291121, 1.0]], ['2, k, 3', [-0.00406763, 0.436188, 1.0]], ['2, k, 4', [-0.207225, 0.231775, 1.0]], ['2, k, 5', [-0.161776, 0.429759, 1.0]], ['2, k, 6', [0.0158634, 0.591906, 1.0]], ['2, k, 7', [0.042765, 0.617873, 1.0]], ['2, k, 8', [0.100835, 0.201112, 1.0]], ['2, k, 9', [0.300881, 0.11855, 1.0]], ['2, k, 10', [0.487798, 0.252166, 1.0]], ['2, k, 11', [0.540158, 0.294409, 1.0]], ['2, k, 12', [-0.201679, -0.208704, 1.0]], ['2, k, 13', [-0.247671, -0.534076, 1.0]], ['2, k, 14', [-0.281763, -0.777985, 1.0]], ['2, k, 15', [-0.263235, -0.829823, 1.0]], ['2, k, 16', [-0.0526886, -0.231908, 1.0]], ['2, k, 17', [-0.0304579, -0.557053, 1.0]], ['2, k, 18', [-0.00262585, -0.789736, 1.0]], ['2, k, 19', [0.012795, -0.841461, 1.0]], ['2, k, 20', [-0.0655316, 0.228186, 1.0]], ['2, k, 21', [0.0723398, 0.640379, 1.0]], ['2, k, 22', [0.111583, 0.582339, 1.0]], ['2, k, 23', [0.571141, 0.332652, 1.0]], ['2, k, 24', [0.472653, 0.357259, 1.0]]]
[['2, k, 0', [-0.127611, -0.220121, 1.0]], ['2, k, 1', [-0.0937648, 0.037809, 1.0]], ['2, k, 2', [-0.0567551, 0.291858, 1.0]], ['2, k, 3', [0.00146132, 0.43206, 1.0]], ['2, k, 4', [-0.207891, 0.232376, 1.0]], ['2, k, 5', [-0.15151, 0.428209, 1.0]], ['2, k, 6', [0.0173499, 0.589786, 1.0]], ['2, k, 7', [0.0539122, 0.609542, 1.0]], ['2, k, 8', [0.0991789, 0.201577, 1.0]], ['2, k, 9', [0.301279, 0.111388, 1.0]], ['2, k, 10', [0.49425, 0.237554, 1.0]], ['2, k, 11', [0.544097, 0.278198, 1.0]], ['2, k, 12', [-0.198703, -0.205275, 1.0]], ['2, k, 13', [-0.247915, -0.533773, 1.0]], ['2, k, 14', [-0.281531, -0.778775, 1.0]], ['2, k, 15', [-0.262945, -0.830599, 1.0]], ['2, k, 16', [-0.0523809, -0.228947, 1.0]], ['2, k, 17', [-0.030429, -0.557018, 1.0]], ['2, k, 18', [-3.69002e-05, -0.789916, 1.0]], ['2, k, 19', [0.0154164, -0.841631, 1.0]], ['2, k, 20', [-0.0661745, 0.229044, 1.0]], ['2, k, 21', [0.100691, 0.621526, 1.0]], ['2, k, 22', [0.125924, 0.569581, 1.0]], ['2, k, 23', [0.574574, 0.31166, 1.0]], ['2, k, 24', [0.476279, 0.341653, 1.0]]]
[['2, k, 0', [-0.12676, -0.219206, 1.0]], ['2, k, 1', [-0.0934507, 0.0390629, 1.0]], ['2, k, 2', [-0.0575884, 0.293185, 1.0]], ['2, k, 3', [0.00792847, 0.427991, 1.0]], ['2, k, 4', [-0.207612, 0.233133, 1.0]], ['2, k, 5', [-0.143897, 0.427133, 1.0]], ['2, k, 6', [0.0247199, 0.581695, 1.0]], ['2, k, 7', [0.063224, 0.601459, 1.0]], ['2, k, 8', [0.0975194, 0.202142, 1.0]], ['2, k, 9', [0.299392, 0.109688, 1.0]], ['2, k, 10', [0.496558, 0.218438, 1.0]], ['2, k, 11', [0.553515, 0.240288, 1.0]], ['2, k, 12', [-0.196816, -0.204166, 1.0]], ['2, k, 13', [-0.247891, -0.533825, 1.0]], ['2, k, 14', [-0.281883, -0.779427, 1.0]], ['2, k, 15', [-0.263012, -0.831236, 1.0]], ['2, k, 16', [-0.0524425, -0.22811, 1.0]], ['2, k, 17', [-0.0304924, -0.557546, 1.0]], ['2, k, 18', [-0.00155645, -0.7895, 1.0]], ['2, k, 19', [0.0141953, -0.841211, 1.0]], ['2, k, 20', [-0.0666587, 0.23034, 1.0]], ['2, k, 21', [0.113902, 0.615594, 1.0]], ['2, k, 22', [0.13047, 0.566659, 1.0]], ['2, k, 23', [0.601815, 0.266439, 1.0]], ['2, k, 24', [0.522467, 0.295867, 1.0]]]
[['2, k, 0', [-0.126058, -0.218903, 1.0]], ['2, k, 1', [-0.0930549, 0.0395941, 1.0]], ['2, k, 2', [-0.0576655, 0.293614, 1.0]], ['2, k, 3', [0.00993549, 0.424394, 1.0]], ['2, k, 4', [-0.207598, 0.233149, 1.0]], ['2, k, 5', [-0.137488, 0.425277, 1.0]], ['2, k, 6', [0.0305021, 0.57168, 1.0]], ['2, k, 7', [0.0711991, 0.592997, 1.0]], ['2, k, 8', [0.097046, 0.202496, 1.0]], ['2, k, 9', [0.2973, 0.104748, 1.0]], ['2, k, 10', [0.505936, 0.188969, 1.0]], ['2, k, 11', [0.558373, 0.225075, 1.0]], ['2, k, 12', [-0.195322, -0.203904, 1.0]], ['2, k, 13', [-0.248061, -0.533312, 1.0]], ['2, k, 14', [-0.281808, -0.77938, 1.0]], ['2, k, 15', [-0.262789, -0.831199, 1.0]], ['2, k, 16', [-0.0525266, -0.227846, 1.0]], ['2, k, 17', [-0.0302465, -0.560118, 1.0]], ['2, k, 18', [-0.00336382, -0.788716, 1.0]], ['2, k, 19', [0.0125566, -0.840447, 1.0]], ['2, k, 20', [-0.0666306, 0.230797, 1.0]], ['2, k, 21', [0.132392, 0.602682, 1.0]], ['2, k, 22', [0.141416, 0.557439, 1.0]], ['2, k, 23', [0.602523, 0.253729, 1.0]], ['2, k, 24', [0.516366, 0.287092, 1.0]]]
[['2, k, 0', [-0.125921, -0.219353, 1.0]], ['2, k, 1', [-0.0917345, 0.0405461, 1.0]], ['2, k, 2', [-0.0542268, 0.297902, 1.0]], ['2, k, 3', [0.0168882, 0.421062, 1.0]], ['2, k, 4', [-0.199447, 0.23276, 1.0]], ['2, k, 5', [-0.131136, 0.423565, 1.0]], ['2, k, 6', [0.0352315, 0.56328, 1.0]], ['2, k, 7', [0.0786215, 0.585432, 1.0]], ['2, k, 8', [0.101172, 0.188648, 1.0]], ['2, k, 9', [0.292855, 0.0975097, 1.0]], ['2, k, 10', [0.49368, 0.166675, 1.0]], ['2, k, 11', [0.558526, 0.204775, 1.0]], ['2, k, 12', [-0.19517, -0.204056, 1.0]], ['2, k, 13', [-0.248195, -0.53385, 1.0]], ['2, k, 14', [-0.282234, -0.779941, 1.0]], ['2, k, 15', [-0.258919, -0.831586, 1.0]], ['2, k, 16', [-0.0525685, -0.228924, 1.0]], ['2, k, 17', [-0.0302718, -0.560097, 1.0]], ['2, k, 18', [-0.00405678, -0.789298, 1.0]], ['2, k, 19', [0.0161632, -0.840855, 1.0]], ['2, k, 20', [-0.0637304, 0.234124, 1.0]], ['2, k, 21', [0.131783, 0.603928, 1.0]], ['2, k, 22', [0.104314, 0.556564, 1.0]], ['2, k, 23', [0.603317, 0.232095, 1.0]], ['2, k, 24', [0.520451, 0.265039, 1.0]]]
[['2, k, 0', [-0.125713, -0.223579, 1.0]], ['2, k, 1', [-0.0902207, 0.0403197, 1.0]], ['2, k, 2', [-0.0505893, 0.300147, 1.0]], ['2, k, 3', [0.0241361, 0.416993, 1.0]], ['2, k, 4', [-0.192956, 0.233271, 1.0]], ['2, k, 5', [-0.124853, 0.422441, 1.0]], ['2, k, 6', [0.0407166, 0.555639, 1.0]], ['2, k, 7', [0.0865888, 0.57702, 1.0]], ['2, k, 8', [0.102332, 0.185606, 1.0]], ['2, k, 9', [0.284821, 0.094654, 1.0]], ['2, k, 10', [0.493209, 0.159435, 1.0]], ['2, k, 11', [0.559258, 0.188871, 1.0]], ['2, k, 12', [-0.194259, -0.207991, 1.0]], ['2, k, 13', [-0.248896, -0.534809, 1.0]], ['2, k, 14', [-0.281845, -0.782042, 1.0]], ['2, k, 15', [-0.285203, -0.893129, 1.0]], ['2, k, 16', [-0.0533778, -0.233621, 1.0]], ['2, k, 17', [-0.0305267, -0.559934, 1.0]], ['2, k, 18', [-0.00427907, -0.789321, 1.0]], ['2, k, 19', [0.0169708, -0.840882, 1.0]], ['2, k, 20', [-0.0607249, 0.235613, 1.0]], ['2, k, 21', [0.14405, 0.589533, 1.0]], ['2, k, 22', [0.11948, 0.551622, 1.0]], ['2, k, 23', [0.604067, 0.213059, 1.0]], ['2, k, 24', [0.521385, 0.251054, 1.0]]]
[['2, k, 0', [-0.125549, -0.232312, 1.0]], ['2, k, 1', [-0.0903217, 0.0371738, 1.0]], ['2, k, 2', [-0.0515433, 0.299029, 1.0]], ['2, k, 3', [0.0312717, 0.410333, 1.0]], ['2, k, 4', [-0.195358, 0.233304, 1.0]], ['2, k, 5', [-0.120269, 0.419866, 1.0]], ['2, k, 6', [0.0471135, 0.547198, 1.0]], ['2, k, 7', [0.0936094, 0.568294, 1.0]], ['2, k, 8', [0.101816, 0.187196, 1.0]], ['2, k, 9', [0.282521, 0.0922317, 1.0]], ['2, k, 10', [0.487228, 0.137912, 1.0]], ['2, k, 11', [0.557978, 0.168323, 1.0]], ['2, k, 12', [-0.192967, -0.216022, 1.0]], ['2, k, 13', [-0.24922, -0.535348, 1.0]], ['2, k, 14', [-0.280558, -0.782646, 1.0]], ['2, k, 15', [-0.284392, -0.893725, 1.0]], ['2, k, 16', [-0.0550166, -0.243344, 1.0]], ['2, k, 17', [-0.030606, -0.559871, 1.0]], ['2, k, 18', [-0.00504514, -0.788489, 1.0]], ['2, k, 19', [0.0158699, -0.840196, 1.0]], ['2, k, 20', [-0.061402, 0.234364, 1.0]], ['2, k, 21', [0.151226, 0.582777, 1.0]], ['2, k, 22', [0.121147, 0.540577, 1.0]], ['2, k, 23', [0.602637, 0.200881, 1.0]], ['2, k, 24', [0.532465, 0.226012, 1.0]]]
[['2, k, 0', [-0.125396, -0.238269, 1.0]], ['2, k, 1', [-0.0891937, 0.0359155, 1.0]], ['2, k, 2', [-0.0498832, 0.299917, 1.0]], ['2, k, 3', [0.0349631, 0.406804, 1.0]], ['2, k, 4', [-0.189157, 0.231857, 1.0]], ['2, k, 5', [-0.117349, 0.417047, 1.0]], ['2, k, 6', [0.05258, 0.539441, 1.0]], ['2, k, 7', [0.103217, 0.559832, 1.0]], ['2, k, 8', [0.102646, 0.187194, 1.0]], ['2, k, 9', [0.280517, 0.0866392, 1.0]], ['2, k, 10', [0.471671, 0.0970253, 1.0]], ['2, k, 11', [0.543217, 0.134522, 1.0]], ['2, k, 12', [-0.192107, -0.222584, 1.0]], ['2, k, 13', [-0.249608, -0.538063, 1.0]], ['2, k, 14', [-0.280408, -0.782823, 1.0]], ['2, k, 15', [-0.255739, -0.834675, 1.0]], ['2, k, 16', [-0.0555313, -0.248235, 1.0]], ['2, k, 17', [-0.029516, -0.566996, 1.0]], ['2, k, 18', [-0.00587575, -0.789034, 1.0]], ['2, k, 19', [0.0157406, -0.840825, 1.0]], ['2, k, 20', [-0.060115, 0.234621, 1.0]], ['2, k, 21', [0.164565, 0.567332, 1.0]], ['2, k, 22', [0.125675, 0.530788, 1.0]], ['2, k, 23', [0.593546, 0.176073, 1.0]], ['2, k, 24', [0.550486, 0.177201, 1.0]]]
[['2, k, 0', [-0.125438, -0.241876, 1.0]], ['2, k, 1', [-0.0879967, 0.034865, 1.0]], ['2, k, 2', [-0.0477141, 0.301093, 1.0]], ['2, k, 3', [0.0373957, 0.400249, 1.0]], ['2, k, 4', [-0.185897, 0.230254, 1.0]], ['2, k, 5', [-0.105072, 0.413549, 1.0]], ['2, k, 6', [0.0572075, 0.533916, 1.0]], ['2, k, 7', [0.107397, 0.553423, 1.0]], ['2, k, 8', [0.104403, 0.181488, 1.0]], ['2, k, 9', [0.281247, 0.0793618, 1.0]], ['2, k, 10', [0.471436, 0.0960145, 1.0]], ['2, k, 11', [0.546588, 0.128351, 1.0]], ['2, k, 12', [-0.191763, -0.225713, 1.0]], ['2, k, 13', [-0.249607, -0.538045, 1.0]], ['2, k, 14', [-0.280558, -0.783431, 1.0]], ['2, k, 15', [-0.255191, -0.83532, 1.0]], ['2, k, 16', [-0.055972, -0.252591, 1.0]], ['2, k, 17', [-0.0296496, -0.567211, 1.0]], ['2, k, 18', [0.00202432, -0.789041, 1.0]], ['2, k, 19', [0.0242491, -0.840871, 1.0]], ['2, k, 20', [-0.0583074, 0.23514, 1.0]], ['2, k, 21', [0.160391, 0.568398, 1.0]], ['2, k, 22', [0.134636, 0.526619, 1.0]], ['2, k, 23', [0.591312, 0.171485, 1.0]], ['2, k, 24', [0.552229, 0.175543, 1.0]]]
[['2, k, 0', [-0.126806, -0.248252, 1.0]], ['2, k, 1', [-0.0868454, 0.0328034, 1.0]], ['2, k, 2', [-0.04494, 0.301685, 1.0]], ['2, k, 3', [0.04087, 0.394741, 1.0]], ['2, k, 4', [-0.184071, 0.228554, 1.0]], ['2, k, 5', [-0.103772, 0.409955, 1.0]], ['2, k, 6', [0.0619519, 0.528694, 1.0]], ['2, k, 7', [0.113258, 0.546011, 1.0]], ['2, k, 8', [0.106171, 0.173989, 1.0]], ['2, k, 9', [0.283183, 0.0723329, 1.0]], ['2, k, 10', [0.47409, 0.0772207, 1.0]], ['2, k, 11', [0.546917, 0.111181, 1.0]], ['2, k, 12', [-0.193177, -0.232294, 1.0]], ['2, k, 13', [-0.250829, -0.541281, 1.0]], ['2, k, 14', [-0.280491, -0.78354, 1.0]], ['2, k, 15', [-0.287141, -0.894408, 1.0]], ['2, k, 16', [-0.0573436, -0.258683, 1.0]], ['2, k, 17', [-0.0301433, -0.568621, 1.0]], ['2, k, 18', [-0.000690601, -0.788464, 1.0]], ['2, k, 19', [0.0216892, -0.840426, 1.0]], ['2, k, 20', [-0.0561046, 0.235068, 1.0]], ['2, k, 21', [0.16776, 0.561113, 1.0]], ['2, k, 22', [0.140834, 0.51866, 1.0]], ['2, k, 23', [0.599862, 0.142554, 1.0]], ['2, k, 24', [0.550874, 0.153684, 1.0]]]
[['2, k, 0', [-0.127788, -0.253824, 1.0]], ['2, k, 1', [-0.0879387, 0.0277279, 1.0]], ['2, k, 2', [-0.046292, 0.299714, 1.0]], ['2, k, 3', [0.0447394, 0.390839, 1.0]], ['2, k, 4', [-0.19152, 0.225547, 1.0]], ['2, k, 5', [-0.101492, 0.405275, 1.0]], ['2, k, 6', [0.12257, 0.522686, 1.0]], ['2, k, 7', [0.136837, 0.544447, 1.0]], ['2, k, 8', [0.107374, 0.170216, 1.0]], ['2, k, 9', [0.2832, 0.0666148, 1.0]], ['2, k, 10', [0.474325, 0.0612862, 1.0]], ['2, k, 11', [0.542338, 0.0992205, 1.0]], ['2, k, 12', [-0.194117, -0.237278, 1.0]], ['2, k, 13', [-0.251335, -0.541852, 1.0]], ['2, k, 14', [-0.280932, -0.78364, 1.0]], ['2, k, 15', [-0.286599, -0.89458, 1.0]], ['2, k, 16', [-0.058318, -0.264446, 1.0]], ['2, k, 17', [-0.0302738, -0.568396, 1.0]], ['2, k, 18', [-0.00191865, -0.790065, 1.0]], ['2, k, 19', [0.0201209, -0.842075, 1.0]], ['2, k, 20', [-0.0571856, 0.232711, 1.0]], ['2, k, 21', [0.168358, 0.563678, 1.0]], ['2, k, 22', [0.189208, 0.508984, 1.0]], ['2, k, 23', [0.593829, 0.135626, 1.0]], ['2, k, 24', [0.54762, 0.134403, 1.0]]]
[['2, k, 0', [-0.128058, -0.254153, 1.0]], ['2, k, 1', [-0.0882389, 0.0265215, 1.0]], ['2, k, 2', [-0.0469314, 0.298206, 1.0]], ['2, k, 3', [0.0465044, 0.388429, 1.0]], ['2, k, 4', [-0.193279, 0.224908, 1.0]], ['2, k, 5', [-0.0999859, 0.403102, 1.0]], ['2, k, 6', [0.122715, 0.522501, 1.0]], ['2, k, 7', [0.139757, 0.540885, 1.0]], ['2, k, 8', [0.108942, 0.166107, 1.0]], ['2, k, 9', [0.284083, 0.0615914, 1.0]], ['2, k, 10', [0.475305, 0.0561504, 1.0]], ['2, k, 11', [0.544381, 0.0938145, 1.0]], ['2, k, 12', [-0.194288, -0.237841, 1.0]], ['2, k, 13', [-0.251627, -0.542614, 1.0]], ['2, k, 14', [-0.281011, -0.783639, 1.0]], ['2, k, 15', [-0.255738, -0.835716, 1.0]], ['2, k, 16', [-0.0586335, -0.264644, 1.0]], ['2, k, 17', [-0.0302527, -0.570114, 1.0]], ['2, k, 18', [0.00109426, -0.788485, 1.0]], ['2, k, 19', [0.0232299, -0.840513, 1.0]], ['2, k, 20', [-0.0576297, 0.231301, 1.0]], ['2, k, 21', [0.183237, 0.547905, 1.0]], ['2, k, 22', [0.157496, 0.502591, 1.0]], ['2, k, 23', [0.594213, 0.126199, 1.0]], ['2, k, 24', [0.551376, 0.132732, 1.0]]]
[['2, k, 0', [-0.12872, -0.258967, 1.0]], ['2, k, 1', [-0.0883661, 0.0227876, 1.0]], ['2, k, 2', [-0.0470814, 0.296517, 1.0]], ['2, k, 3', [0.0479075, 0.386175, 1.0]], ['2, k, 4', [-0.192002, 0.223128, 1.0]], ['2, k, 5', [-0.097291, 0.399877, 1.0]], ['2, k, 6', [0.0754833, 0.506204, 1.0]], ['2, k, 7', [0.125504, 0.530101, 1.0]], ['2, k, 8', [0.110095, 0.164251, 1.0]], ['2, k, 9', [0.283643, 0.0571926, 1.0]], ['2, k, 10', [0.474967, 0.0533452, 1.0]], ['2, k, 11', [0.544881, 0.0898367, 1.0]], ['2, k, 12', [-0.194866, -0.241592, 1.0]], ['2, k, 13', [-0.251618, -0.54266, 1.0]], ['2, k, 14', [-0.280931, -0.783586, 1.0]], ['2, k, 15', [-0.255461, -0.835721, 1.0]], ['2, k, 16', [-0.0593726, -0.270319, 1.0]], ['2, k, 17', [-0.0303648, -0.56994, 1.0]], ['2, k, 18', [-0.00018921, -0.788331, 1.0]], ['2, k, 19', [0.0221581, -0.840419, 1.0]], ['2, k, 20', [-0.0576929, 0.229146, 1.0]], ['2, k, 21', [0.182669, 0.540034, 1.0]], ['2, k, 22', [0.155989, 0.502422, 1.0]], ['2, k, 23', [0.592847, 0.126793, 1.0]], ['2, k, 24', [0.551833, 0.133189, 1.0]]]
[['2, k, 0', [-0.128859, -0.261675, 1.0]], ['2, k, 1', [-0.08844, 0.0206861, 1.0]], ['2, k, 2', [-0.0473079, 0.295435, 1.0]], ['2, k, 3', [0.049671, 0.385097, 1.0]], ['2, k, 4', [-0.191414, 0.222341, 1.0]], ['2, k, 5', [-0.0958096, 0.397629, 1.0]], ['2, k, 6', [0.0752807, 0.505788, 1.0]], ['2, k, 7', [0.124425, 0.52508, 1.0]], ['2, k, 8', [0.110872, 0.161377, 1.0]], ['2, k, 9', [0.283766, 0.053278, 1.0]], ['2, k, 10', [0.475096, 0.0511252, 1.0]], ['2, k, 11', [0.5449, 0.0885599, 1.0]], ['2, k, 12', [-0.195312, -0.245758, 1.0]], ['2, k, 13', [-0.251855, -0.543761, 1.0]], ['2, k, 14', [-0.280722, -0.783658, 1.0]], ['2, k, 15', [-0.25539, -0.835818, 1.0]], ['2, k, 16', [-0.0593107, -0.271926, 1.0]], ['2, k, 17', [-0.0305114, -0.569996, 1.0]], ['2, k, 18', [-0.00337222, -0.786531, 1.0]], ['2, k, 19', [0.0188757, -0.838663, 1.0]], ['2, k, 20', [-0.0578384, 0.227809, 1.0]], ['2, k, 21', [0.183272, 0.531986, 1.0]], ['2, k, 22', [0.149104, 0.49446, 1.0]], ['2, k, 23', [0.592109, 0.12624, 1.0]], ['2, k, 24', [0.550342, 0.132298, 1.0]]]
[['2, k, 0', [-0.128951, -0.261567, 1.0]], ['2, k, 1', [-0.0885056, 0.0202306, 1.0]], ['2, k, 2', [-0.047546, 0.293843, 1.0]], ['2, k, 3', [0.0500357, 0.384421, 1.0]], ['2, k, 4', [-0.191141, 0.221683, 1.0]], ['2, k, 5', [-0.095136, 0.395193, 1.0]], ['2, k, 6', [0.0751639, 0.50505, 1.0]], ['2, k, 7', [0.124465, 0.522213, 1.0]], ['2, k, 8', [0.111255, 0.160714, 1.0]], ['2, k, 9', [0.283126, 0.0510595, 1.0]], ['2, k, 10', [0.474795, 0.0485185, 1.0]], ['2, k, 11', [0.543903, 0.0859453, 1.0]], ['2, k, 12', [-0.195273, -0.245399, 1.0]], ['2, k, 13', [-0.253444, -0.54898, 1.0]], ['2, k, 14', [-0.281614, -0.787371, 1.0]], ['2, k, 15', [-0.256457, -0.839521, 1.0]], ['2, k, 16', [-0.0594841, -0.271814, 1.0]], ['2, k, 17', [-0.030855, -0.569646, 1.0]], ['2, k, 18', [-0.000949665, -0.787684, 1.0]], ['2, k, 19', [0.0210888, -0.839828, 1.0]], ['2, k, 20', [-0.0579759, 0.226538, 1.0]], ['2, k, 21', [0.184783, 0.528033, 1.0]], ['2, k, 22', [0.15097, 0.492721, 1.0]], ['2, k, 23', [0.592146, 0.119745, 1.0]], ['2, k, 24', [0.548558, 0.125714, 1.0]]]
[['2, k, 0', [-0.130194, -0.264096, 1.0]], ['2, k, 1', [-0.0888853, 0.0184505, 1.0]], ['2, k, 2', [-0.0475341, 0.293077, 1.0]], ['2, k, 3', [0.0508834, 0.382738, 1.0]], ['2, k, 4', [-0.190653, 0.221114, 1.0]], ['2, k, 5', [-0.0952982, 0.392679, 1.0]], ['2, k, 6', [0.0749567, 0.503735, 1.0]], ['2, k, 7', [0.12387, 0.519473, 1.0]], ['2, k, 8', [0.111599, 0.158494, 1.0]], ['2, k, 9', [0.283539, 0.0489447, 1.0]], ['2, k, 10', [0.475209, 0.0476614, 1.0]], ['2, k, 11', [0.543627, 0.0857701, 1.0]], ['2, k, 12', [-0.196447, -0.247783, 1.0]], ['2, k, 13', [-0.253154, -0.549621, 1.0]], ['2, k, 14', [-0.281195, -0.786721, 1.0]], ['2, k, 15', [-0.256317, -0.838933, 1.0]], ['2, k, 16', [-0.0606829, -0.274126, 1.0]], ['2, k, 17', [-0.0311736, -0.569811, 1.0]], ['2, k, 18', [-0.00131935, -0.787718, 1.0]], ['2, k, 19', [0.020449, -0.839918, 1.0]], ['2, k, 20', [-0.058, 0.225522, 1.0]], ['2, k, 21', [0.1833, 0.525249, 1.0]], ['2, k, 22', [0.146679, 0.487115, 1.0]], ['2, k, 23', [0.59142, 0.120606, 1.0]], ['2, k, 24', [0.552308, 0.128687, 1.0]]]
[['2, k, 0', [-0.13026, -0.264277, 1.0]], ['2, k, 1', [-0.0889446, 0.0179895, 1.0]], ['2, k, 2', [-0.0476352, 0.29247, 1.0]], ['2, k, 3', [0.0512207, 0.382201, 1.0]], ['2, k, 4', [-0.190358, 0.220812, 1.0]], ['2, k, 5', [-0.0953556, 0.391106, 1.0]], ['2, k, 6', [0.0706924, 0.498652, 1.0]], ['2, k, 7', [0.121258, 0.518493, 1.0]], ['2, k, 8', [0.110979, 0.155272, 1.0]], ['2, k, 9', [0.284392, 0.0478196, 1.0]], ['2, k, 10', [0.475827, 0.0475482, 1.0]], ['2, k, 11', [0.543499, 0.0865703, 1.0]], ['2, k, 12', [-0.196526, -0.248012, 1.0]], ['2, k, 13', [-0.253951, -0.550194, 1.0]], ['2, k, 14', [-0.281, -0.786404, 1.0]], ['2, k, 15', [-0.256632, -0.838652, 1.0]], ['2, k, 16', [-0.0607782, -0.274351, 1.0]], ['2, k, 17', [-0.0313715, -0.570229, 1.0]], ['2, k, 18', [-0.00219285, -0.786961, 1.0]], ['2, k, 19', [0.0190774, -0.839204, 1.0]], ['2, k, 20', [-0.058071, 0.224926, 1.0]], ['2, k, 21', [0.182493, 0.522177, 1.0]], ['2, k, 22', [0.142806, 0.486078, 1.0]], ['2, k, 23', [0.592284, 0.119766, 1.0]], ['2, k, 24', [0.550168, 0.128003, 1.0]]]
[['2, k, 0', [-0.130714, -0.265421, 1.0]], ['2, k, 1', [-0.0892227, 0.0167779, 1.0]], ['2, k, 2', [-0.0477924, 0.291557, 1.0]], ['2, k, 3', [0.0513512, 0.381975, 1.0]], ['2, k, 4', [-0.190307, 0.220444, 1.0]], ['2, k, 5', [-0.0959757, 0.389681, 1.0]], ['2, k, 6', [0.0707834, 0.498206, 1.0]], ['2, k, 7', [0.116094, 0.516652, 1.0]], ['2, k, 8', [0.110385, 0.154021, 1.0]], ['2, k, 9', [0.284641, 0.0478495, 1.0]], ['2, k, 10', [0.475915, 0.0471884, 1.0]], ['2, k, 11', [0.54319, 0.0872379, 1.0]], ['2, k, 12', [-0.19707, -0.248863, 1.0]], ['2, k, 13', [-0.253876, -0.550545, 1.0]], ['2, k, 14', [-0.281024, -0.785744, 1.0]], ['2, k, 15', [-0.256917, -0.838029, 1.0]], ['2, k, 16', [-0.0611643, -0.275935, 1.0]], ['2, k, 17', [-0.0314053, -0.570186, 1.0]], ['2, k, 18', [-0.00298834, -0.787109, 1.0]], ['2, k, 19', [0.0180284, -0.839382, 1.0]], ['2, k, 20', [-0.0582353, 0.223902, 1.0]], ['2, k, 21', [0.176192, 0.521628, 1.0]], ['2, k, 22', [0.143146, 0.487124, 1.0]], ['2, k, 23', [0.59711, 0.115629, 1.0]], ['2, k, 24', [0.537836, 0.133255, 1.0]]]
