[['2, k, 0', [-0.0978162, -0.309679, 1.0]], ['2, k, 1', [-0.0980641, 0.00926615, 1.0]], ['2, k, 2', [-0.0977561, 0.32027, 1.0]], ['2, k, 3', [-0.0880129, 0.45356, 1.0]], ['2, k, 4', [-0.258667, 0.206784, 1.0]], ['2, k, 5', [-0.339267, -0.0690915, 1.0]], ['2, k, 6', [-0.413512, -0.298364, 1.0]], ['2, k, 7', [-0.406104, -0.288603, 1.0]], ['2, k, 8', [0.0630218, 0.200198, 1.0]], ['2, k, 9', [0.135467, -0.0758441, 1.0]], ['2, k, 10', [0.205469, -0.307367, 1.0]], ['2, k, 11', [0.192924, -0.309498, 1.0]], ['2, k, 12', [-0.169796, -0.303844, 1.0]], ['2, k, 13', [-0.19045, -0.612223, 1.0]], ['2, k, 14', [-0.151243, -0.975171, 1.0]], ['2, k, 15', [-0.151611, -1.05469, 1.0]], ['2, k, 16', [-0.0231031, -0.306862, 1.0]], ['2, k, 17', [-0.020764, -0.615248, 1.0]], ['2, k, 18', [-0.0466485, -0.966828, 1.0]], ['2, k, 19', [-0.0402527, -1.03906, 1.0]], ['2, k, 20', [-0.0979304, 0.243651, 1.0]], ['2, k, 21', [-0.429417, -0.35769, 1.0]], ['2, k, 22', [-0.35322, -0.327094, 1.0]], ['2, k, 23', [0.203596, -0.375291, 1.0]], ['2, k, 24', [0.141671, -0.337082, 1.0]]]
[['2, k, 0', [-0.0963361, -0.259661, 1.0]], ['2, k, 1', [-0.100469, 0.0447699, 1.0]], ['2, k, 2', [-0.104271, 0.343524, 1.0]], ['2, k, 3', [-0.0982869, 0.468302, 1.0]], ['2, k, 4', [-0.253439, 0.236404, 1.0]], ['2, k, 5', [-0.365314, 0.427548, 1.0]], ['2, k, 6', [-0.404822, 0.630542, 1.0]], ['2, k, 7', [-0.401161, 0.685337, 1.0]], ['2, k, 8', [0.0524248, 0.269676, 1.0]], ['2, k, 9', [0.168385, 0.46091, 1.0]], ['2, k, 10', [0.239406, 0.673359, 1.0]], ['2, k, 11', [0.227551, 0.740324, 1.0]], ['2, k, 12', [-0.167575, -0.257918, 1.0]], ['2, k, 13', [-0.183506, -0.566348, 1.0]], ['2, k, 14', [-0.15715, -0.960351, 1.0]], ['2, k, 15', [-0.152885, -1.04612, 1.0]], ['2, k, 16', [-0.0224144, -0.254003, 1.0]], ['2, k, 17', [-0.0352007, -0.599776, 1.0]], ['2, k, 18', [-0.0419856, -0.919774, 1.0]], ['2, k, 19', [-0.0344736, -0.966972, 1.0]], ['2, k, 20', [-0.103432, 0.269858, 1.0]], ['2, k, 21', [-0.392222, 0.735024, 1.0]], ['2, k, 22', [-0.313806, 0.702903, 1.0]], ['2, k, 23', [0.241703, 0.781864, 1.0]], ['2, k, 24', [0.154084, 0.743703, 1.0]]]
[['2, k, 0', [-0.0971612, -0.257971, 1.0]], ['2, k, 1', [-0.100629, 0.0456521, 1.0]], ['2, k, 2', [-0.103765, 0.34353, 1.0]], ['2, k, 3', [-0.0976339, 0.467772, 1.0]], ['2, k, 4', [-0.253807, 0.237748, 1.0]], ['2, k, 5', [-0.375254, 0.482328, 1.0]], ['2, k, 6', [-0.397925, 0.692051, 1.0]], ['2, k, 7', [-0.398749, 0.700432, 1.0]], ['2, k, 8', [0.0551657, 0.274862, 1.0]], ['2, k, 9', [0.168703, 0.466922, 1.0]], ['2, k, 10', [0.228349, 0.686516, 1.0]], ['2, k, 11', [0.225769, 0.750838, 1.0]], ['2, k, 12', [-0.168155, -0.256139, 1.0]], ['2, k, 13', [-0.183597, -0.565156, 1.0]], ['2, k, 14', [-0.157237, -0.959181, 1.0]], ['2, k, 15', [-0.151015, -1.04579, 1.0]], ['2, k, 16', [-0.0234645, -0.25245, 1.0]], ['2, k, 17', [-0.0347747, -0.598242, 1.0]], ['2, k, 18', [-0.0426552, -0.917966, 1.0]], ['2, k, 19', [-0.0346059, -0.965203, 1.0]], ['2, k, 20', [-0.103126, 0.27013, 1.0]], ['2, k, 21', [-0.388629, 0.748342, 1.0]], ['2, k, 22', [-0.303095, 0.716629, 1.0]], ['2, k, 23', [0.240556, 0.79379, 1.0]], ['2, k, 24', [0.146857, 0.75251, 1.0]]]
[['2, k, 0', [-0.0983567, -0.25628, 1.0]], ['2, k, 1', [-0.100851, 0.0461094, 1.0]], ['2, k, 2', [-0.103251, 0.342864, 1.0]], ['2, k, 3', [-0.0966437, 0.466229, 1.0]], ['2, k, 4', [-0.25664, 0.240822, 1.0]], ['2, k, 5', [-0.370859, 0.462005, 1.0]], ['2, k, 6', [-0.411659, 0.671409, 1.0]], ['2, k, 7', [-0.400812, 0.711581, 1.0]], ['2, k, 8', [0.0554106, 0.275886, 1.0]], ['2, k, 9', [0.16939, 0.471761, 1.0]], ['2, k, 10', [0.228628, 0.690387, 1.0]], ['2, k, 11', [0.226722, 0.757589, 1.0]], ['2, k, 12', [-0.169146, -0.254251, 1.0]], ['2, k, 13', [-0.183544, -0.565125, 1.0]], ['2, k, 14', [-0.157261, -0.959362, 1.0]], ['2, k, 15', [-0.150382, -1.04612, 1.0]], ['2, k, 16', [-0.0248291, -0.251002, 1.0]], ['2, k, 17', [-0.0351577, -0.597143, 1.0]], ['2, k, 18', [-0.0430013, -0.916869, 1.0]], ['2, k, 19', [-0.0349471, -0.964127, 1.0]], ['2, k, 20', [-0.10284, 0.269823, 1.0]], ['2, k, 21', [-0.386698, 0.764547, 1.0]], ['2, k, 22', [-0.314089, 0.723974, 1.0]], ['2, k, 23', [0.242049, 0.801374, 1.0]], ['2, k, 24', [0.148539, 0.760693, 1.0]]]
[['2, k, 0', [-0.0986246, -0.255912, 1.0]], ['2, k, 1', [-0.100957, 0.046369, 1.0]], ['2, k, 2', [-0.10309, 0.342693, 1.0]], ['2, k, 3', [-0.0958116, 0.465721, 1.0]], ['2, k, 4', [-0.256276, 0.240716, 1.0]], ['2, k, 5', [-0.370888, 0.461863, 1.0]], ['2, k, 6', [-0.411707, 0.674846, 1.0]], ['2, k, 7', [-0.400073, 0.720643, 1.0]], ['2, k, 8', [0.0573029, 0.277949, 1.0]], ['2, k, 9', [0.17028, 0.476908, 1.0]], ['2, k, 10', [0.2325, 0.697321, 1.0]], ['2, k, 11', [0.229969, 0.764386, 1.0]], ['2, k, 12', [-0.169396, -0.253684, 1.0]], ['2, k, 13', [-0.183468, -0.565037, 1.0]], ['2, k, 14', [-0.157266, -0.959204, 1.0]], ['2, k, 15', [-0.148716, -1.04608, 1.0]], ['2, k, 16', [-0.0250896, -0.250799, 1.0]], ['2, k, 17', [-0.0350245, -0.596813, 1.0]], ['2, k, 18', [-0.0428283, -0.916473, 1.0]], ['2, k, 19', [-0.0344743, -0.963739, 1.0]], ['2, k, 20', [-0.102738, 0.269763, 1.0]], ['2, k, 21', [-0.384698, 0.771694, 1.0]], ['2, k, 22', [-0.320088, 0.732797, 1.0]], ['2, k, 23', [0.23887, 0.80908, 1.0]], ['2, k, 24', [0.155308, 0.766214, 1.0]]]
[['2, k, 0', [-0.0982036, -0.255324, 1.0]], ['2, k, 1', [-0.100794, 0.0465278, 1.0]], ['2, k, 2', [-0.10313, 0.342045, 1.0]], ['2, k, 3', [-0.0943945, 0.464652, 1.0]], ['2, k, 4', [-0.256055, 0.240725, 1.0]], ['2, k, 5', [-0.370828, 0.461538, 1.0]], ['2, k, 6', [-0.400233, 0.680138, 1.0]], ['2, k, 7', [-0.398283, 0.727515, 1.0]], ['2, k, 8', [0.0586976, 0.279209, 1.0]], ['2, k, 9', [0.172451, 0.483861, 1.0]], ['2, k, 10', [0.232779, 0.704958, 1.0]], ['2, k, 11', [0.22926, 0.770137, 1.0]], ['2, k, 12', [-0.168921, -0.253136, 1.0]], ['2, k, 13', [-0.183615, -0.565056, 1.0]], ['2, k, 14', [-0.157425, -0.959654, 1.0]], ['2, k, 15', [-0.149414, -1.04629, 1.0]], ['2, k, 16', [-0.0247336, -0.250211, 1.0]], ['2, k, 17', [-0.0348013, -0.596379, 1.0]], ['2, k, 18', [-0.0427447, -0.916293, 1.0]], ['2, k, 19', [-0.0340944, -0.96356, 1.0]], ['2, k, 20', [-0.102706, 0.26935, 1.0]], ['2, k, 21', [-0.384746, 0.783744, 1.0]], ['2, k, 22', [-0.314644, 0.741677, 1.0]], ['2, k, 23', [0.242545, 0.816666, 1.0]], ['2, k, 24', [0.156718, 0.776054, 1.0]]]
[['2, k, 0', [-0.0982374, -0.255005, 1.0]], ['2, k, 1', [-0.100789, 0.0466058, 1.0]], ['2, k, 2', [-0.103031, 0.341698, 1.0]], ['2, k, 3', [-0.0938271, 0.463953, 1.0]], ['2, k, 4', [-0.255985, 0.240971, 1.0]], ['2, k, 5', [-0.369933, 0.458382, 1.0]], ['2, k, 6', [-0.40572, 0.676248, 1.0]], ['2, k, 7', [-0.397596, 0.735084, 1.0]], ['2, k, 8', [0.059233, 0.279542, 1.0]], ['2, k, 9', [0.172575, 0.484387, 1.0]], ['2, k, 10', [0.233079, 0.707954, 1.0]], ['2, k, 11', [0.232174, 0.778015, 1.0]], ['2, k, 12', [-0.168946, -0.252729, 1.0]], ['2, k, 13', [-0.183815, -0.564647, 1.0]], ['2, k, 14', [-0.157561, -0.959142, 1.0]], ['2, k, 15', [-0.148194, -1.04575, 1.0]], ['2, k, 16', [-0.0247713, -0.249988, 1.0]], ['2, k, 17', [-0.0349849, -0.596034, 1.0]], ['2, k, 18', [-0.0424607, -0.916328, 1.0]], ['2, k, 19', [-0.0338879, -0.963598, 1.0]], ['2, k, 20', [-0.102632, 0.269133, 1.0]], ['2, k, 21', [-0.38295, 0.788596, 1.0]], ['2, k, 22', [-0.317347, 0.746661, 1.0]], ['2, k, 23', [0.244676, 0.823718, 1.0]], ['2, k, 24', [0.158259, 0.784015, 1.0]]]
[['2, k, 0', [-0.0986101, -0.254726, 1.0]], ['2, k, 1', [-0.100937, 0.0465915, 1.0]], ['2, k, 2', [-0.102894, 0.341064, 1.0]], ['2, k, 3', [-0.0930346, 0.463057, 1.0]], ['2, k, 4', [-0.255707, 0.24131, 1.0]], ['2, k, 5', [-0.370161, 0.460276, 1.0]], ['2, k, 6', [-0.396761, 0.682601, 1.0]], ['2, k, 7', [-0.394585, 0.74123, 1.0]], ['2, k, 8', [0.0607119, 0.280188, 1.0]], ['2, k, 9', [0.173305, 0.485052, 1.0]], ['2, k, 10', [0.238052, 0.710169, 1.0]], ['2, k, 11', [0.235317, 0.787948, 1.0]], ['2, k, 12', [-0.169391, -0.252263, 1.0]], ['2, k, 13', [-0.184181, -0.564459, 1.0]], ['2, k, 14', [-0.157733, -0.958327, 1.0]], ['2, k, 15', [-0.148337, -1.04526, 1.0]], ['2, k, 16', [-0.0251061, -0.249858, 1.0]], ['2, k, 17', [-0.0340433, -0.595657, 1.0]], ['2, k, 18', [-0.0433962, -0.915536, 1.0]], ['2, k, 19', [-0.0347103, -0.962831, 1.0]], ['2, k, 20', [-0.102581, 0.268682, 1.0]], ['2, k, 21', [-0.381475, 0.800141, 1.0]], ['2, k, 22', [-0.315269, 0.754915, 1.0]], ['2, k, 23', [0.248806, 0.831017, 1.0]], ['2, k, 24', [0.165116, 0.787932, 1.0]]]
[['2, k, 0', [-0.0995686, -0.253245, 1.0]], ['2, k, 1', [-0.101096, 0.0470575, 1.0]], ['2, k, 2', [-0.10247, 0.340839, 1.0]], ['2, k, 3', [-0.0922298, 0.462912, 1.0]], ['2, k, 4', [-0.263327, 0.251814, 1.0]], ['2, k, 5', [-0.369779, 0.459839, 1.0]], ['2, k, 6', [-0.396083, 0.689529, 1.0]], ['2, k, 7', [-0.392459, 0.749216, 1.0]], ['2, k, 8', [0.0616687, 0.280893, 1.0]], ['2, k, 9', [0.174961, 0.486571, 1.0]], ['2, k, 10', [0.236567, 0.71297, 1.0]], ['2, k, 11', [0.234307, 0.788528, 1.0]], ['2, k, 12', [-0.170481, -0.250276, 1.0]], ['2, k, 13', [-0.18822, -0.564404, 1.0]], ['2, k, 14', [-0.157512, -0.958849, 1.0]], ['2, k, 15', [-0.148423, -1.04507, 1.0]], ['2, k, 16', [-0.0259002, -0.248871, 1.0]], ['2, k, 17', [-0.0340018, -0.594717, 1.0]], ['2, k, 18', [-0.0437002, -0.914388, 1.0]], ['2, k, 19', [-0.0357166, -0.961734, 1.0]], ['2, k, 20', [-0.102324, 0.268636, 1.0]], ['2, k, 21', [-0.381055, 0.801445, 1.0]], ['2, k, 22', [-0.309782, 0.761903, 1.0]], ['2, k, 23', [0.250493, 0.837748, 1.0]], ['2, k, 24', [0.160517, 0.793427, 1.0]]]
[['2, k, 0', [-0.100159, -0.252473, 1.0]], ['2, k, 1', [-0.101323, 0.0471882, 1.0]], ['2, k, 2', [-0.102334, 0.340028, 1.0]], ['2, k, 3', [-0.0910521, 0.462241, 1.0]], ['2, k, 4', [-0.264938, 0.253886, 1.0]], ['2, k, 5', [-0.370237, 0.462482, 1.0]], ['2, k, 6', [-0.397314, 0.693198, 1.0]], ['2, k, 7', [-0.393091, 0.752401, 1.0]], ['2, k, 8', [0.062493, 0.281355, 1.0]], ['2, k, 9', [0.175679, 0.488191, 1.0]], ['2, k, 10', [0.235313, 0.715792, 1.0]], ['2, k, 11', [0.234338, 0.792595, 1.0]], ['2, k, 12', [-0.171172, -0.249278, 1.0]], ['2, k, 13', [-0.188246, -0.564333, 1.0]], ['2, k, 14', [-0.15754, -0.958743, 1.0]], ['2, k, 15', [-0.148487, -1.04489, 1.0]], ['2, k, 16', [-0.0263632, -0.248352, 1.0]], ['2, k, 17', [-0.033765, -0.594085, 1.0]], ['2, k, 18', [-0.0439538, -0.913666, 1.0]], ['2, k, 19', [-0.0359296, -0.961047, 1.0]], ['2, k, 20', [-0.102296, 0.268114, 1.0]], ['2, k, 21', [-0.380341, 0.804243, 1.0]], ['2, k, 22', [-0.311614, 0.766409, 1.0]], ['2, k, 23', [0.248873, 0.845583, 1.0]], ['2, k, 24', [0.159941, 0.797716, 1.0]]]
[['2, k, 0', [-0.100591, -0.251511, 1.0]], ['2, k, 1', [-0.101181, 0.0473866, 1.0]], ['2, k, 2', [-0.101247, 0.339491, 1.0]], ['2, k, 3', [-0.0905412, 0.46169, 1.0]], ['2, k, 4', [-0.266633, 0.257159, 1.0]], ['2, k, 5', [-0.371188, 0.466168, 1.0]], ['2, k, 6', [-0.398238, 0.69596, 1.0]], ['2, k, 7', [-0.392654, 0.755934, 1.0]], ['2, k, 8', [0.0638902, 0.282337, 1.0]], ['2, k, 9', [0.177092, 0.48963, 1.0]], ['2, k, 10', [0.23588, 0.718467, 1.0]], ['2, k, 11', [0.23363, 0.798819, 1.0]], ['2, k, 12', [-0.171676, -0.248128, 1.0]], ['2, k, 13', [-0.194227, -0.56572, 1.0]], ['2, k, 14', [-0.15766, -0.960161, 1.0]], ['2, k, 15', [-0.148844, -1.04507, 1.0]], ['2, k, 16', [-0.026707, -0.247622, 1.0]], ['2, k, 17', [-0.0343747, -0.593573, 1.0]], ['2, k, 18', [-0.0439921, -0.913348, 1.0]], ['2, k, 19', [-0.0364086, -0.960754, 1.0]], ['2, k, 20', [-0.101519, 0.267818, 1.0]], ['2, k, 21', [-0.380816, 0.812176, 1.0]], ['2, k, 22', [-0.312857, 0.769458, 1.0]], ['2, k, 23', [0.252546, 0.850623, 1.0]], ['2, k, 24', [0.161277, 0.802241, 1.0]]]
[['2, k, 0', [-0.100723, -0.25105, 1.0]], ['2, k, 1', [-0.10123, 0.0473719, 1.0]], ['2, k, 2', [-0.101157, 0.338361, 1.0]], ['2, k, 3', [-0.0895896, 0.46098, 1.0]], ['2, k, 4', [-0.266639, 0.257726, 1.0]], ['2, k, 5', [-0.37161, 0.468465, 1.0]], ['2, k, 6', [-0.397128, 0.701811, 1.0]], ['2, k, 7', [-0.392625, 0.761424, 1.0]], ['2, k, 8', [0.065356, 0.282996, 1.0]], ['2, k, 9', [0.177686, 0.489463, 1.0]], ['2, k, 10', [0.235481, 0.719141, 1.0]], ['2, k, 11', [0.23413, 0.802344, 1.0]], ['2, k, 12', [-0.171709, -0.247564, 1.0]], ['2, k, 13', [-0.195368, -0.565091, 1.0]], ['2, k, 14', [-0.157846, -0.959452, 1.0]], ['2, k, 15', [-0.149388, -1.04538, 1.0]], ['2, k, 16', [-0.0269397, -0.247237, 1.0]], ['2, k, 17', [-0.0347026, -0.593101, 1.0]], ['2, k, 18', [-0.0448104, -0.912806, 1.0]], ['2, k, 19', [-0.0369756, -0.960243, 1.0]], ['2, k, 20', [-0.101446, 0.267004, 1.0]], ['2, k, 21', [-0.379924, 0.814356, 1.0]], ['2, k, 22', [-0.313817, 0.773383, 1.0]], ['2, k, 23', [0.250033, 0.851807, 1.0]], ['2, k, 24', [0.162755, 0.806321, 1.0]]]
[['2, k, 0', [-0.100662, -0.250928, 1.0]], ['2, k, 1', [-0.101023, 0.0472174, 1.0]], ['2, k, 2', [-0.100768, 0.337641, 1.0]], ['2, k, 3', [-0.0887597, 0.46047, 1.0]], ['2, k, 4', [-0.266592, 0.257824, 1.0]], ['2, k, 5', [-0.371394, 0.468763, 1.0]], ['2, k, 6', [-0.394693, 0.706856, 1.0]], ['2, k, 7', [-0.39062, 0.764236, 1.0]], ['2, k, 8', [0.0665188, 0.283577, 1.0]], ['2, k, 9', [0.178344, 0.491018, 1.0]], ['2, k, 10', [0.236014, 0.721757, 1.0]], ['2, k, 11', [0.234221, 0.807494, 1.0]], ['2, k, 12', [-0.171524, -0.247443, 1.0]], ['2, k, 13', [-0.194757, -0.564435, 1.0]], ['2, k, 14', [-0.157865, -0.958865, 1.0]], ['2, k, 15', [-0.146213, -1.04751, 1.0]], ['2, k, 16', [-0.0269893, -0.247112, 1.0]], ['2, k, 17', [-0.0350446, -0.592932, 1.0]], ['2, k, 18', [-0.0437663, -0.912889, 1.0]], ['2, k, 19', [-0.0358738, -0.960337, 1.0]], ['2, k, 20', [-0.101069, 0.266382, 1.0]], ['2, k, 21', [-0.382356, 0.821756, 1.0]], ['2, k, 22', [-0.306933, 0.775384, 1.0]], ['2, k, 23', [0.246979, 0.858351, 1.0]], ['2, k, 24', [0.162831, 0.809959, 1.0]]]
[['2, k, 0', [-0.100866, -0.250601, 1.0]], ['2, k, 1', [-0.100853, 0.0470516, 1.0]], ['2, k, 2', [-0.0997881, 0.336378, 1.0]], ['2, k, 3', [-0.0879211, 0.460185, 1.0]], ['2, k, 4', [-0.266514, 0.258179, 1.0]], ['2, k, 5', [-0.372494, 0.472557, 1.0]], ['2, k, 6', [-0.396613, 0.707792, 1.0]], ['2, k, 7', [-0.39138, 0.767617, 1.0]], ['2, k, 8', [0.067479, 0.283801, 1.0]], ['2, k, 9', [0.179596, 0.491589, 1.0]], ['2, k, 10', [0.235289, 0.72325, 1.0]], ['2, k, 11', [0.233381, 0.808636, 1.0]], ['2, k, 12', [-0.171549, -0.247081, 1.0]], ['2, k, 13', [-0.194598, -0.564368, 1.0]], ['2, k, 14', [-0.157754, -0.958722, 1.0]], ['2, k, 15', [-0.14869, -1.04633, 1.0]], ['2, k, 16', [-0.0275043, -0.246818, 1.0]], ['2, k, 17', [-0.0355026, -0.59259, 1.0]], ['2, k, 18', [-0.044391, -0.912752, 1.0]], ['2, k, 19', [-0.0363412, -0.960235, 1.0]], ['2, k, 20', [-0.100298, 0.265394, 1.0]], ['2, k, 21', [-0.382289, 0.820958, 1.0]], ['2, k, 22', [-0.310532, 0.778608, 1.0]], ['2, k, 23', [0.250334, 0.860182, 1.0]], ['2, k, 24', [0.162567, 0.813612, 1.0]]]
[['2, k, 0', [-0.100855, -0.250501, 1.0]], ['2, k, 1', [-0.100886, 0.0469235, 1.0]], ['2, k, 2', [-0.0999796, 0.335801, 1.0]], ['2, k, 3', [-0.0872829, 0.460676, 1.0]], ['2, k, 4', [-0.266437, 0.258326, 1.0]], ['2, k, 5', [-0.372734, 0.474287, 1.0]], ['2, k, 6', [-0.398825, 0.708506, 1.0]], ['2, k, 7', [-0.393337, 0.767238, 1.0]], ['2, k, 8', [0.0674756, 0.283812, 1.0]], ['2, k, 9', [0.179639, 0.492436, 1.0]], ['2, k, 10', [0.234635, 0.724508, 1.0]], ['2, k, 11', [0.232051, 0.809946, 1.0]], ['2, k, 12', [-0.171512, -0.246922, 1.0]], ['2, k, 13', [-0.194541, -0.563916, 1.0]], ['2, k, 14', [-0.157866, -0.958184, 1.0]], ['2, k, 15', [-0.150395, -1.04596, 1.0]], ['2, k, 16', [-0.0275012, -0.246687, 1.0]], ['2, k, 17', [-0.0345713, -0.592245, 1.0]], ['2, k, 18', [-0.0446413, -0.912163, 1.0]], ['2, k, 19', [-0.0365993, -0.959671, 1.0]], ['2, k, 20', [-0.100427, 0.26491, 1.0]], ['2, k, 21', [-0.3808, 0.823881, 1.0]], ['2, k, 22', [-0.310605, 0.779999, 1.0]], ['2, k, 23', [0.244882, 0.864354, 1.0]], ['2, k, 24', [0.164902, 0.815751, 1.0]]]
[['2, k, 0', [-0.100715, -0.250419, 1.0]], ['2, k, 1', [-0.100569, 0.0467139, 1.0]], ['2, k, 2', [-0.0995745, 0.33528, 1.0]], ['2, k, 3', [-0.0866692, 0.459833, 1.0]], ['2, k, 4', [-0.265936, 0.258289, 1.0]], ['2, k, 5', [-0.372707, 0.475567, 1.0]], ['2, k, 6', [-0.399743, 0.708778, 1.0]], ['2, k, 7', [-0.393619, 0.768202, 1.0]], ['2, k, 8', [0.0679206, 0.28377, 1.0]], ['2, k, 9', [0.180041, 0.492958, 1.0]], ['2, k, 10', [0.237896, 0.742991, 1.0]], ['2, k, 11', [0.228158, 0.812751, 1.0]], ['2, k, 12', [-0.17143, -0.246875, 1.0]], ['2, k, 13', [-0.199408, -0.567069, 1.0]], ['2, k, 14', [-0.157602, -0.962114, 1.0]], ['2, k, 15', [-0.150177, -1.04581, 1.0]], ['2, k, 16', [-0.0272779, -0.246592, 1.0]], ['2, k, 17', [-0.0356963, -0.592061, 1.0]], ['2, k, 18', [-0.0436985, -0.912381, 1.0]], ['2, k, 19', [-0.0356641, -0.95989, 1.0]], ['2, k, 20', [-0.100017, 0.264429, 1.0]], ['2, k, 21', [-0.382755, 0.825063, 1.0]], ['2, k, 22', [-0.310866, 0.780661, 1.0]], ['2, k, 23', [0.241232, 0.860492, 1.0]], ['2, k, 24', [0.152589, 0.815507, 1.0]]]
[['2, k, 0', [-0.100499, -0.25028, 1.0]], ['2, k, 1', [-0.100151, 0.0465429, 1.0]], ['2, k, 2', [-0.0990559, 0.33485, 1.0]], ['2, k, 3', [-0.0859445, 0.458739, 1.0]], ['2, k, 4', [-0.265376, 0.258413, 1.0]], ['2, k, 5', [-0.3729, 0.47674, 1.0]], ['2, k, 6', [-0.400469, 0.709389, 1.0]], ['2, k, 7', [-0.3939, 0.76912, 1.0]], ['2, k, 8', [0.0684027, 0.28373, 1.0]], ['2, k, 9', [0.180404, 0.493249, 1.0]], ['2, k, 10', [0.234266, 0.732772, 1.0]], ['2, k, 11', [0.23013, 0.810321, 1.0]], ['2, k, 12', [-0.171074, -0.246672, 1.0]], ['2, k, 13', [-0.19677, -0.565261, 1.0]], ['2, k, 14', [-0.157731, -0.960305, 1.0]], ['2, k, 15', [-0.14795, -1.04605, 1.0]], ['2, k, 16', [-0.0271826, -0.246544, 1.0]], ['2, k, 17', [-0.034326, -0.591877, 1.0]], ['2, k, 18', [-0.0444593, -0.911776, 1.0]], ['2, k, 19', [-0.0363603, -0.959306, 1.0]], ['2, k, 20', [-0.0995008, 0.264031, 1.0]], ['2, k, 21', [-0.382686, 0.825785, 1.0]], ['2, k, 22', [-0.31152, 0.7823, 1.0]], ['2, k, 23', [0.245562, 0.864284, 1.0]], ['2, k, 24', [0.152139, 0.813273, 1.0]]]
[['2, k, 0', [-0.100452, -0.250282, 1.0]], ['2, k, 1', [-0.0999878, 0.0461644, 1.0]], ['2, k, 2', [-0.0987674, 0.334022, 1.0]], ['2, k, 3', [-0.0854823, 0.458023, 1.0]], ['2, k, 4', [-0.265132, 0.25847, 1.0]], ['2, k, 5', [-0.373044, 0.477776, 1.0]], ['2, k, 6', [-0.40079, 0.709758, 1.0]], ['2, k, 7', [-0.393112, 0.76946, 1.0]], ['2, k, 8', [0.0685532, 0.283633, 1.0]], ['2, k, 9', [0.180577, 0.493409, 1.0]], ['2, k, 10', [0.234307, 0.732183, 1.0]], ['2, k, 11', [0.231622, 0.810346, 1.0]], ['2, k, 12', [-0.170979, -0.246694, 1.0]], ['2, k, 13', [-0.192025, -0.559331, 1.0]], ['2, k, 14', [-0.15816, -0.953471, 1.0]], ['2, k, 15', [-0.148029, -1.04594, 1.0]], ['2, k, 16', [-0.0271677, -0.246547, 1.0]], ['2, k, 17', [-0.0346244, -0.591899, 1.0]], ['2, k, 18', [-0.043506, -0.91216, 1.0]], ['2, k, 19', [-0.0353868, -0.959685, 1.0]], ['2, k, 20', [-0.099233, 0.263296, 1.0]], ['2, k, 21', [-0.382047, 0.828665, 1.0]], ['2, k, 22', [-0.309593, 0.781985, 1.0]], ['2, k, 23', [0.246213, 0.864303, 1.0]], ['2, k, 24', [0.158211, 0.816107, 1.0]]]
[['2, k, 0', [-0.100302, -0.250149, 1.0]], ['2, k, 1', [-0.099609, 0.0460531, 1.0]], ['2, k, 2', [-0.0981093, 0.333649, 1.0]], ['2, k, 3', [-0.0851533, 0.458233, 1.0]], ['2, k, 4', [-0.264316, 0.258468, 1.0]], ['2, k, 5', [-0.3729, 0.477753, 1.0]], ['2, k, 6', [-0.401162, 0.709976, 1.0]], ['2, k, 7', [-0.391724, 0.769257, 1.0]], ['2, k, 8', [0.0690227, 0.283631, 1.0]], ['2, k, 9', [0.180837, 0.49359, 1.0]], ['2, k, 10', [0.234181, 0.731396, 1.0]], ['2, k, 11', [0.232318, 0.810142, 1.0]], ['2, k, 12', [-0.170814, -0.24657, 1.0]], ['2, k, 13', [-0.190284, -0.560351, 1.0]], ['2, k, 14', [-0.157748, -0.954557, 1.0]], ['2, k, 15', [-0.149372, -1.04632, 1.0]], ['2, k, 16', [-0.0270432, -0.24644, 1.0]], ['2, k, 17', [-0.0352741, -0.59179, 1.0]], ['2, k, 18', [-0.0426899, -0.912185, 1.0]], ['2, k, 19', [-0.0344662, -0.959708, 1.0]], ['2, k, 20', [-0.0986384, 0.262976, 1.0]], ['2, k, 21', [-0.380048, 0.825619, 1.0]], ['2, k, 22', [-0.30322, 0.782378, 1.0]], ['2, k, 23', [0.245357, 0.861725, 1.0]], ['2, k, 24', [0.156422, 0.813932, 1.0]]]
