[['2, k, 0', [0.0341117, -0.374492, 1.0]], ['2, k, 1', [0.0123335, -0.0688014, 1.0]], ['2, k, 2', [-0.00896193, 0.229575, 1.0]], ['2, k, 3', [-0.0236283, 0.380094, 1.0]], ['2, k, 4', [-0.155057, 0.135737, 1.0]], ['2, k, 5', [-0.258873, 0.0107838, 1.0]], ['2, k, 6', [-0.320923, -0.0209308, 1.0]], ['2, k, 7', [-0.324942, -0.019311, 1.0]], ['2, k, 8', [0.145081, 0.134985, 1.0]], ['2, k, 9', [0.273922, 0.0158663, 1.0]], ['2, k, 10', [0.365812, 0.0196013, 1.0]], ['2, k, 11', [0.357989, -0.00429315, 1.0]], ['2, k, 12', [-0.0348146, -0.369139, 1.0]], ['2, k, 13', [-0.0570803, -0.803969, 1.0]], ['2, k, 14', [-0.0595025, -1.14779, 1.0]], ['2, k, 15', [-0.0907593, -1.20996, 1.0]], ['2, k, 16', [0.102094, -0.369481, 1.0]], ['2, k, 17', [0.142601, -0.79797, 1.0]], ['2, k, 18', [0.142714, -1.16049, 1.0]], ['2, k, 19', [0.180786, -1.21094, 1.0]], ['2, k, 20', [-0.00370213, 0.155976, 1.0]], ['2, k, 21', [-0.33671, -0.0312927, 1.0]], ['2, k, 22', [-0.359127, -0.00846108, 1.0]], ['2, k, 23', [0.37258, -0.00843086, 1.0]], ['2, k, 24', [0.374587, 0.0122613, 1.0]]]
[['2, k, 0', [0.0572213, -0.410704, 1.0]], ['2, k, 1', [0.0419027, -0.113928, 1.0]], ['2, k, 2', [0.0267555, 0.176424, 1.0]], ['2, k, 3', [0.0255365, 0.325759, 1.0]], ['2, k, 4', [-0.11982, 0.0917024, 1.0]], ['2, k, 5', [-0.195821, -0.00276715, 1.0]], ['2, k, 6', [-0.213646, -0.0474178, 1.0]], ['2, k, 7', [-0.23445, -0.0838979, 1.0]], ['2, k, 8', [0.187883, 0.0980631, 1.0]], ['2, k, 9', [0.327439, -0.00247027, 1.0]], ['2, k, 10', [0.336657, -0.0454193, 1.0]], ['2, k, 11', [0.41739, -0.0737915, 1.0]], ['2, k, 12', [-0.0125537, -0.408395, 1.0]], ['2, k, 13', [-0.0546595, -0.790623, 1.0]], ['2, k, 14', [-0.0664352, -1.1502, 1.0]], ['2, k, 15', [-0.0857009, -1.21303, 1.0]], ['2, k, 16', [0.125447, -0.401933, 1.0]], ['2, k, 17', [0.168484, -0.794743, 1.0]], ['2, k, 18', [0.145649, -1.15868, 1.0]], ['2, k, 19', [0.180488, -1.211, 1.0]], ['2, k, 20', [0.0305282, 0.104744, 1.0]], ['2, k, 21', [-0.245257, -0.0913187, 1.0]], ['2, k, 22', [-0.156247, -0.0851972, 1.0]], ['2, k, 23', [0.450528, -0.0811961, 1.0]], ['2, k, 24', [0.33617, -0.0825745, 1.0]]]
[['2, k, 0', [0.0573965, -0.421825, 1.0]], ['2, k, 1', [0.0434575, -0.126543, 1.0]], ['2, k, 2', [0.0298251, 0.162261, 1.0]], ['2, k, 3', [0.0260179, 0.311365, 1.0]], ['2, k, 4', [-0.120206, 0.0783879, 1.0]], ['2, k, 5', [-0.202462, -0.0166056, 1.0]], ['2, k, 6', [-0.212105, -0.0725062, 1.0]], ['2, k, 7', [-0.231315, -0.101515, 1.0]], ['2, k, 8', [0.187455, 0.0825519, 1.0]], ['2, k, 9', [0.330062, -0.0162674, 1.0]], ['2, k, 10', [0.380876, -0.0638441, 1.0]], ['2, k, 11', [0.42316, -0.0934441, 1.0]], ['2, k, 12', [-0.012723, -0.419413, 1.0]], ['2, k, 13', [-0.0561468, -0.786956, 1.0]], ['2, k, 14', [-0.0664159, -1.15093, 1.0]], ['2, k, 15', [-0.0859144, -1.21332, 1.0]], ['2, k, 16', [0.125961, -0.412863, 1.0]], ['2, k, 17', [0.170598, -0.793233, 1.0]], ['2, k, 18', [0.145856, -1.15953, 1.0]], ['2, k, 19', [0.182233, -1.21239, 1.0]], ['2, k, 20', [0.0332076, 0.0909641, 1.0]], ['2, k, 21', [-0.245624, -0.108687, 1.0]], ['2, k, 22', [-0.152164, -0.10587, 1.0]], ['2, k, 23', [0.451993, -0.100338, 1.0]], ['2, k, 24', [0.346974, -0.0990327, 1.0]]]
[['2, k, 0', [0.0578088, -0.438619, 1.0]], ['2, k, 1', [0.0445215, -0.14486, 1.0]], ['2, k, 2', [0.0314306, 0.142771, 1.0]], ['2, k, 3', [0.0279013, 0.29657, 1.0]], ['2, k, 4', [-0.120814, 0.0632476, 1.0]], ['2, k, 5', [-0.227473, -0.0407109, 1.0]], ['2, k, 6', [-0.259625, -0.0782331, 1.0]], ['2, k, 7', [-0.249845, -0.121815, 1.0]], ['2, k, 8', [0.189971, 0.0614378, 1.0]], ['2, k, 9', [0.333457, -0.0331526, 1.0]], ['2, k, 10', [0.381294, -0.0739687, 1.0]], ['2, k, 11', [0.423116, -0.113486, 1.0]], ['2, k, 12', [-0.0121927, -0.435503, 1.0]], ['2, k, 13', [-0.0570785, -0.785733, 1.0]], ['2, k, 14', [-0.0658946, -1.15755, 1.0]], ['2, k, 15', [-0.0848508, -1.21266, 1.0]], ['2, k, 16', [0.126245, -0.429924, 1.0]], ['2, k, 17', [0.172935, -0.796894, 1.0]], ['2, k, 18', [0.146502, -1.16081, 1.0]], ['2, k, 19', [0.182609, -1.21207, 1.0]], ['2, k, 20', [0.034691, 0.0717244, 1.0]], ['2, k, 21', [-0.250365, -0.130777, 1.0]], ['2, k, 22', [-0.18536, -0.124693, 1.0]], ['2, k, 23', [0.454453, -0.120069, 1.0]], ['2, k, 24', [0.34789, -0.12031, 1.0]]]
[['2, k, 0', [0.0608166, -0.453707, 1.0]], ['2, k, 1', [0.0462567, -0.158315, 1.0]], ['2, k, 2', [0.0319745, 0.130891, 1.0]], ['2, k, 3', [0.0291211, 0.282348, 1.0]], ['2, k, 4', [-0.119266, 0.0453884, 1.0]], ['2, k, 5', [-0.204681, -0.0629096, 1.0]], ['2, k, 6', [-0.259704, -0.0834827, 1.0]], ['2, k, 7', [-0.250683, -0.142569, 1.0]], ['2, k, 8', [0.19196, 0.0472202, 1.0]], ['2, k, 9', [0.334361, -0.0477484, 1.0]], ['2, k, 10', [0.375412, -0.0924818, 1.0]], ['2, k, 11', [0.415942, -0.135768, 1.0]], ['2, k, 12', [-0.00955141, -0.450321, 1.0]], ['2, k, 13', [-0.0578459, -0.788079, 1.0]], ['2, k, 14', [-0.0625142, -1.16116, 1.0]], ['2, k, 15', [-0.0828424, -1.21297, 1.0]], ['2, k, 16', [0.129548, -0.4449, 1.0]], ['2, k, 17', [0.175274, -0.79799, 1.0]], ['2, k, 18', [0.146588, -1.16048, 1.0]], ['2, k, 19', [0.185169, -1.21173, 1.0]], ['2, k, 20', [0.035524, 0.0594555, 1.0]], ['2, k, 21', [-0.256487, -0.147936, 1.0]], ['2, k, 22', [-0.190552, -0.143251, 1.0]], ['2, k, 23', [0.451461, -0.140035, 1.0]], ['2, k, 24', [0.336349, -0.141571, 1.0]]]
[['2, k, 0', [0.0607217, -0.467011, 1.0]], ['2, k, 1', [0.0475388, -0.172731, 1.0]], ['2, k, 2', [0.0346076, 0.115513, 1.0]], ['2, k, 3', [0.0297911, 0.264128, 1.0]], ['2, k, 4', [-0.118322, 0.0335423, 1.0]], ['2, k, 5', [-0.20577, -0.069644, 1.0]], ['2, k, 6', [-0.261782, -0.0991101, 1.0]], ['2, k, 7', [-0.242318, -0.163741, 1.0]], ['2, k, 8', [0.192974, 0.0369873, 1.0]], ['2, k, 9', [0.3361, -0.071785, 1.0]], ['2, k, 10', [0.38074, -0.11529, 1.0]], ['2, k, 11', [0.41926, -0.158394, 1.0]], ['2, k, 12', [-0.00997711, -0.462663, 1.0]], ['2, k, 13', [-0.0592685, -0.798798, 1.0]], ['2, k, 14', [-0.0634343, -1.16406, 1.0]], ['2, k, 15', [-0.082722, -1.21258, 1.0]], ['2, k, 16', [0.129807, -0.458846, 1.0]], ['2, k, 17', [0.176533, -0.800548, 1.0]], ['2, k, 18', [0.149016, -1.16634, 1.0]], ['2, k, 19', [0.185191, -1.21302, 1.0]], ['2, k, 20', [0.0378247, 0.0442918, 1.0]], ['2, k, 21', [-0.230134, -0.169983, 1.0]], ['2, k, 22', [-0.160976, -0.164275, 1.0]], ['2, k, 23', [0.445209, -0.163697, 1.0]], ['2, k, 24', [0.341174, -0.163352, 1.0]]]
[['2, k, 0', [0.0611198, -0.483381, 1.0]], ['2, k, 1', [0.0476882, -0.178933, 1.0]], ['2, k, 2', [0.0346001, 0.114658, 1.0]], ['2, k, 3', [0.0304008, 0.24617, 1.0]], ['2, k, 4', [-0.118077, 0.0257247, 1.0]], ['2, k, 5', [-0.204808, -0.0833469, 1.0]], ['2, k, 6', [-0.26051, -0.131624, 1.0]], ['2, k, 7', [-0.246788, -0.18552, 1.0]], ['2, k, 8', [0.192973, 0.0211676, 1.0]], ['2, k, 9', [0.335096, -0.0893695, 1.0]], ['2, k, 10', [0.380862, -0.136638, 1.0]], ['2, k, 11', [0.417669, -0.182578, 1.0]], ['2, k, 12', [-0.00872621, -0.477642, 1.0]], ['2, k, 13', [-0.0623654, -0.811235, 1.0]], ['2, k, 14', [-0.0635307, -1.16501, 1.0]], ['2, k, 15', [-0.0840165, -1.21352, 1.0]], ['2, k, 16', [0.129279, -0.476372, 1.0]], ['2, k, 17', [0.179648, -0.813969, 1.0]], ['2, k, 18', [0.150514, -1.1666, 1.0]], ['2, k, 19', [0.1869, -1.21364, 1.0]], ['2, k, 20', [0.0378397, 0.0425611, 1.0]], ['2, k, 21', [-0.231941, -0.190466, 1.0]], ['2, k, 22', [-0.166313, -0.18533, 1.0]], ['2, k, 23', [0.447831, -0.190829, 1.0]], ['2, k, 24', [0.341884, -0.187111, 1.0]]]
[['2, k, 0', [0.0604719, -0.501266, 1.0]], ['2, k, 1', [0.0480406, -0.192704, 1.0]], ['2, k, 2', [0.0353462, 0.10828, 1.0]], ['2, k, 3', [0.0311927, 0.232223, 1.0]], ['2, k, 4', [-0.119068, -0.00675746, 1.0]], ['2, k, 5', [-0.209354, -0.101404, 1.0]], ['2, k, 6', [-0.264924, -0.144996, 1.0]], ['2, k, 7', [-0.250465, -0.208929, 1.0]], ['2, k, 8', [0.192973, 0.0114952, 1.0]], ['2, k, 9', [0.337196, -0.118418, 1.0]], ['2, k, 10', [0.38186, -0.163049, 1.0]], ['2, k, 11', [0.417764, -0.205712, 1.0]], ['2, k, 12', [-0.00962838, -0.496886, 1.0]], ['2, k, 13', [-0.0656571, -0.826882, 1.0]], ['2, k, 14', [-0.0636562, -1.16748, 1.0]], ['2, k, 15', [-0.0836818, -1.21087, 1.0]], ['2, k, 16', [0.128914, -0.492289, 1.0]], ['2, k, 17', [0.183447, -0.828167, 1.0]], ['2, k, 18', [0.150473, -1.16678, 1.0]], ['2, k, 19', [0.184942, -1.2139, 1.0]], ['2, k, 20', [0.0385623, 0.0342442, 1.0]], ['2, k, 21', [-0.241391, -0.215495, 1.0]], ['2, k, 22', [-0.17332, -0.210811, 1.0]], ['2, k, 23', [0.446026, -0.212989, 1.0]], ['2, k, 24', [0.341489, -0.20955, 1.0]]]
[['2, k, 0', [0.0605242, -0.513807, 1.0]], ['2, k, 1', [0.0503803, -0.229432, 1.0]], ['2, k, 2', [0.040984, 0.0488247, 1.0]], ['2, k, 3', [0.0314539, 0.210576, 1.0]], ['2, k, 4', [-0.119488, -0.0147375, 1.0]], ['2, k, 5', [-0.208623, -0.119183, 1.0]], ['2, k, 6', [-0.266727, -0.171574, 1.0]], ['2, k, 7', [-0.253906, -0.232585, 1.0]], ['2, k, 8', [0.191379, -0.0114235, 1.0]], ['2, k, 9', [0.335361, -0.131729, 1.0]], ['2, k, 10', [0.381543, -0.182886, 1.0]], ['2, k, 11', [0.417087, -0.231058, 1.0]], ['2, k, 12', [-0.00918487, -0.50859, 1.0]], ['2, k, 13', [-0.0661924, -0.836087, 1.0]], ['2, k, 14', [-0.0638029, -1.16901, 1.0]], ['2, k, 15', [-0.0832157, -1.21, 1.0]], ['2, k, 16', [0.128568, -0.50537, 1.0]], ['2, k, 17', [0.185744, -0.839187, 1.0]], ['2, k, 18', [0.150036, -1.16307, 1.0]], ['2, k, 19', [0.184533, -1.21389, 1.0]], ['2, k, 20', [0.0434587, -0.0216891, 1.0]], ['2, k, 21', [-0.24704, -0.237508, 1.0]], ['2, k, 22', [-0.177028, -0.234011, 1.0]], ['2, k, 23', [0.445262, -0.239135, 1.0]], ['2, k, 24', [0.341401, -0.233068, 1.0]]]
[['2, k, 0', [0.0619612, -0.527491, 1.0]], ['2, k, 1', [0.0505383, -0.23558, 1.0]], ['2, k, 2', [0.0404853, 0.0471656, 1.0]], ['2, k, 3', [0.0307562, 0.196021, 1.0]], ['2, k, 4', [-0.119412, -0.0384215, 1.0]], ['2, k, 5', [-0.208621, -0.13675, 1.0]], ['2, k, 6', [-0.26588, -0.192254, 1.0]], ['2, k, 7', [-0.248752, -0.257718, 1.0]], ['2, k, 8', [0.191172, -0.0249353, 1.0]], ['2, k, 9', [0.33319, -0.146969, 1.0]], ['2, k, 10', [0.381763, -0.202408, 1.0]], ['2, k, 11', [0.417135, -0.256075, 1.0]], ['2, k, 12', [-0.00760917, -0.522981, 1.0]], ['2, k, 13', [-0.0689569, -0.846868, 1.0]], ['2, k, 14', [-0.0638689, -1.16956, 1.0]], ['2, k, 15', [-0.0854692, -1.21428, 1.0]], ['2, k, 16', [0.129858, -0.517967, 1.0]], ['2, k, 17', [0.186956, -0.850475, 1.0]], ['2, k, 18', [0.150843, -1.16394, 1.0]], ['2, k, 19', [0.184425, -1.21315, 1.0]], ['2, k, 20', [0.0430835, -0.0234712, 1.0]], ['2, k, 21', [-0.235782, -0.263001, 1.0]], ['2, k, 22', [-0.167892, -0.259146, 1.0]], ['2, k, 23', [0.444947, -0.266605, 1.0]], ['2, k, 24', [0.344745, -0.260848, 1.0]]]
[['2, k, 0', [0.0618638, -0.544552, 1.0]], ['2, k, 1', [0.0486616, -0.249278, 1.0]], ['2, k, 2', [0.036913, 0.0389269, 1.0]], ['2, k, 3', [0.0299811, 0.181322, 1.0]], ['2, k, 4', [-0.119302, -0.050832, 1.0]], ['2, k, 5', [-0.212101, -0.152499, 1.0]], ['2, k, 6', [-0.267835, -0.213637, 1.0]], ['2, k, 7', [-0.250704, -0.281512, 1.0]], ['2, k, 8', [0.189787, -0.0508743, 1.0]], ['2, k, 9', [0.332041, -0.163221, 1.0]], ['2, k, 10', [0.381452, -0.223547, 1.0]], ['2, k, 11', [0.415782, -0.279969, 1.0]], ['2, k, 12', [-0.00776346, -0.537428, 1.0]], ['2, k, 13', [-0.0714018, -0.857894, 1.0]], ['2, k, 14', [-0.0640692, -1.16986, 1.0]], ['2, k, 15', [-0.0839309, -1.21073, 1.0]], ['2, k, 16', [0.129846, -0.53738, 1.0]], ['2, k, 17', [0.189783, -0.867671, 1.0]], ['2, k, 18', [0.152258, -1.16688, 1.0]], ['2, k, 19', [0.186979, -1.21652, 1.0]], ['2, k, 20', [0.0399406, -0.0322932, 1.0]], ['2, k, 21', [-0.238892, -0.286655, 1.0]], ['2, k, 22', [-0.167573, -0.280553, 1.0]], ['2, k, 23', [0.441758, -0.287569, 1.0]], ['2, k, 24', [0.343148, -0.282872, 1.0]]]
[['2, k, 0', [0.0605938, -0.556649, 1.0]], ['2, k, 1', [0.0481999, -0.262996, 1.0]], ['2, k, 2', [0.0365597, 0.025007, 1.0]], ['2, k, 3', [0.0304326, 0.165936, 1.0]], ['2, k, 4', [-0.12054, -0.0584159, 1.0]], ['2, k, 5', [-0.215213, -0.178396, 1.0]], ['2, k, 6', [-0.268019, -0.241246, 1.0]], ['2, k, 7', [-0.249964, -0.305442, 1.0]], ['2, k, 8', [0.188517, -0.0647899, 1.0]], ['2, k, 9', [0.329811, -0.177194, 1.0]], ['2, k, 10', [0.404757, -0.248009, 1.0]], ['2, k, 11', [0.419868, -0.302103, 1.0]], ['2, k, 12', [-0.00870126, -0.549583, 1.0]], ['2, k, 13', [-0.0731092, -0.866911, 1.0]], ['2, k, 14', [-0.0674958, -1.17727, 1.0]], ['2, k, 15', [-0.084245, -1.2136, 1.0]], ['2, k, 16', [0.128295, -0.548972, 1.0]], ['2, k, 17', [0.191919, -0.876775, 1.0]], ['2, k, 18', [0.151754, -1.16463, 1.0]], ['2, k, 19', [0.187246, -1.21628, 1.0]], ['2, k, 20', [0.0395178, -0.046225, 1.0]], ['2, k, 21', [-0.232797, -0.309583, 1.0]], ['2, k, 22', [-0.169264, -0.302435, 1.0]], ['2, k, 23', [0.440255, -0.309883, 1.0]], ['2, k, 24', [0.355327, -0.305662, 1.0]]]
[['2, k, 0', [0.061038, -0.565638, 1.0]], ['2, k, 1', [0.048211, -0.265967, 1.0]], ['2, k, 2', [0.0364281, 0.0248125, 1.0]], ['2, k, 3', [0.0303701, 0.150197, 1.0]], ['2, k, 4', [-0.121854, -0.0688805, 1.0]], ['2, k, 5', [-0.218432, -0.194115, 1.0]], ['2, k, 6', [-0.270821, -0.255929, 1.0]], ['2, k, 7', [-0.253951, -0.327071, 1.0]], ['2, k, 8', [0.187339, -0.0769902, 1.0]], ['2, k, 9', [0.329316, -0.192554, 1.0]], ['2, k, 10', [0.404293, -0.254858, 1.0]], ['2, k, 11', [0.418167, -0.321707, 1.0]], ['2, k, 12', [-0.00817224, -0.559192, 1.0]], ['2, k, 13', [-0.0737347, -0.874002, 1.0]], ['2, k, 14', [-0.0720324, -1.17566, 1.0]], ['2, k, 15', [-0.0850601, -1.21641, 1.0]], ['2, k, 16', [0.128646, -0.557153, 1.0]], ['2, k, 17', [0.192755, -0.883933, 1.0]], ['2, k, 18', [0.150097, -1.16789, 1.0]], ['2, k, 19', [0.186269, -1.21373, 1.0]], ['2, k, 20', [0.0393702, -0.0467848, 1.0]], ['2, k, 21', [-0.243951, -0.335218, 1.0]], ['2, k, 22', [-0.179373, -0.324535, 1.0]], ['2, k, 23', [0.436837, -0.330413, 1.0]], ['2, k, 24', [0.349576, -0.326162, 1.0]]]
[['2, k, 0', [0.0623482, -0.574823, 1.0]], ['2, k, 1', [0.0496875, -0.280645, 1.0]], ['2, k, 2', [0.037256, 0.00775842, 1.0]], ['2, k, 3', [0.0298942, 0.138024, 1.0]], ['2, k, 4', [-0.122916, -0.0779569, 1.0]], ['2, k, 5', [-0.218156, -0.208394, 1.0]], ['2, k, 6', [-0.270604, -0.271918, 1.0]], ['2, k, 7', [-0.251497, -0.3473, 1.0]], ['2, k, 8', [0.187606, -0.0804815, 1.0]], ['2, k, 9', [0.328663, -0.198557, 1.0]], ['2, k, 10', [0.406148, -0.276881, 1.0]], ['2, k, 11', [0.41845, -0.338051, 1.0]], ['2, k, 12', [-0.00666463, -0.568416, 1.0]], ['2, k, 13', [-0.0753229, -0.879914, 1.0]], ['2, k, 14', [-0.0719472, -1.17559, 1.0]], ['2, k, 15', [-0.0853948, -1.2167, 1.0]], ['2, k, 16', [0.129719, -0.566033, 1.0]], ['2, k, 17', [0.193862, -0.891179, 1.0]], ['2, k, 18', [0.14908, -1.17222, 1.0]], ['2, k, 19', [0.188929, -1.21889, 1.0]], ['2, k, 20', [0.0403883, -0.0636464, 1.0]], ['2, k, 21', [-0.251699, -0.357495, 1.0]], ['2, k, 22', [-0.175267, -0.344267, 1.0]], ['2, k, 23', [0.436496, -0.346984, 1.0]], ['2, k, 24', [0.350017, -0.340259, 1.0]]]
[['2, k, 0', [0.0611429, -0.583383, 1.0]], ['2, k, 1', [0.0478005, -0.287777, 1.0]], ['2, k, 2', [0.0347881, 0.0022764, 1.0]], ['2, k, 3', [0.0301627, 0.127586, 1.0]], ['2, k, 4', [-0.123556, -0.0857504, 1.0]], ['2, k, 5', [-0.216983, -0.215165, 1.0]], ['2, k, 6', [-0.270512, -0.285163, 1.0]], ['2, k, 7', [-0.254801, -0.363177, 1.0]], ['2, k, 8', [0.188201, -0.0856123, 1.0]], ['2, k, 9', [0.325996, -0.20786, 1.0]], ['2, k, 10', [0.40541, -0.286897, 1.0]], ['2, k, 11', [0.420037, -0.353187, 1.0]], ['2, k, 12', [-0.00757357, -0.576888, 1.0]], ['2, k, 13', [-0.0767669, -0.886508, 1.0]], ['2, k, 14', [-0.0701537, -1.16668, 1.0]], ['2, k, 15', [-0.0848065, -1.21693, 1.0]], ['2, k, 16', [0.128239, -0.574496, 1.0]], ['2, k, 17', [0.195704, -0.897412, 1.0]], ['2, k, 18', [0.149371, -1.17265, 1.0]], ['2, k, 19', [0.189835, -1.22081, 1.0]], ['2, k, 20', [0.0380478, -0.0695073, 1.0]], ['2, k, 21', [-0.246421, -0.372961, 1.0]], ['2, k, 22', [-0.180264, -0.36174, 1.0]], ['2, k, 23', [0.441289, -0.360236, 1.0]], ['2, k, 24', [0.358733, -0.357413, 1.0]]]
[['2, k, 0', [0.0615648, -0.59032, 1.0]], ['2, k, 1', [0.047489, -0.293694, 1.0]], ['2, k, 2', [0.0337988, -0.0024739, 1.0]], ['2, k, 3', [0.0297982, 0.117845, 1.0]], ['2, k, 4', [-0.123131, -0.0961139, 1.0]], ['2, k, 5', [-0.217706, -0.222332, 1.0]], ['2, k, 6', [-0.268218, -0.296335, 1.0]], ['2, k, 7', [-0.255367, -0.377591, 1.0]], ['2, k, 8', [0.187519, -0.0924105, 1.0]], ['2, k, 9', [0.324327, -0.215714, 1.0]], ['2, k, 10', [0.404566, -0.295719, 1.0]], ['2, k, 11', [0.420872, -0.364973, 1.0]], ['2, k, 12', [-0.00727647, -0.58459, 1.0]], ['2, k, 13', [-0.0780253, -0.891632, 1.0]], ['2, k, 14', [-0.070281, -1.16934, 1.0]], ['2, k, 15', [-0.0853571, -1.22064, 1.0]], ['2, k, 16', [0.128775, -0.58063, 1.0]], ['2, k, 17', [0.196826, -0.901765, 1.0]], ['2, k, 18', [0.148906, -1.17362, 1.0]], ['2, k, 19', [0.189241, -1.21961, 1.0]], ['2, k, 20', [0.037211, -0.0745466, 1.0]], ['2, k, 21', [-0.255179, -0.389213, 1.0]], ['2, k, 22', [-0.182583, -0.375842, 1.0]], ['2, k, 23', [0.436353, -0.374358, 1.0]], ['2, k, 24', [0.357649, -0.370736, 1.0]]]
[['2, k, 0', [0.0617248, -0.595815, 1.0]], ['2, k, 1', [0.0467292, -0.298044, 1.0]], ['2, k, 2', [0.0322016, -0.00578652, 1.0]], ['2, k, 3', [0.0300712, 0.112179, 1.0]], ['2, k, 4', [-0.123868, -0.101593, 1.0]], ['2, k, 5', [-0.215837, -0.230526, 1.0]], ['2, k, 6', [-0.267348, -0.305194, 1.0]], ['2, k, 7', [-0.254443, -0.387787, 1.0]], ['2, k, 8', [0.187112, -0.0985811, 1.0]], ['2, k, 9', [0.322074, -0.223642, 1.0]], ['2, k, 10', [0.403764, -0.301646, 1.0]], ['2, k, 11', [0.419524, -0.375211, 1.0]], ['2, k, 12', [-0.00718116, -0.59061, 1.0]], ['2, k, 13', [-0.0794057, -0.895268, 1.0]], ['2, k, 14', [-0.0693186, -1.17168, 1.0]], ['2, k, 15', [-0.0901801, -1.22204, 1.0]], ['2, k, 16', [0.12899, -0.585416, 1.0]], ['2, k, 17', [0.197622, -0.90526, 1.0]], ['2, k, 18', [0.150258, -1.17258, 1.0]], ['2, k, 19', [0.18927, -1.21936, 1.0]], ['2, k, 20', [0.0358141, -0.0781033, 1.0]], ['2, k, 21', [-0.250045, -0.396367, 1.0]], ['2, k, 22', [-0.18113, -0.385758, 1.0]], ['2, k, 23', [0.438186, -0.383716, 1.0]], ['2, k, 24', [0.359412, -0.378478, 1.0]]]
[['2, k, 0', [0.0621881, -0.599189, 1.0]], ['2, k, 1', [0.0463739, -0.300872, 1.0]], ['2, k, 2', [0.0310211, -0.00808819, 1.0]], ['2, k, 3', [0.030061, 0.109052, 1.0]], ['2, k, 4', [-0.123882, -0.104835, 1.0]], ['2, k, 5', [-0.214425, -0.234449, 1.0]], ['2, k, 6', [-0.266016, -0.312656, 1.0]], ['2, k, 7', [-0.254441, -0.394441, 1.0]], ['2, k, 8', [0.187529, -0.103349, 1.0]], ['2, k, 9', [0.322757, -0.228882, 1.0]], ['2, k, 10', [0.403563, -0.308802, 1.0]], ['2, k, 11', [0.42048, -0.381176, 1.0]], ['2, k, 12', [-0.00689317, -0.593979, 1.0]], ['2, k, 13', [-0.0798381, -0.897403, 1.0]], ['2, k, 14', [-0.0690989, -1.17236, 1.0]], ['2, k, 15', [-0.0901961, -1.2218, 1.0]], ['2, k, 16', [0.129616, -0.588692, 1.0]], ['2, k, 17', [0.198147, -0.907875, 1.0]], ['2, k, 18', [0.150404, -1.17231, 1.0]], ['2, k, 19', [0.189382, -1.21929, 1.0]], ['2, k, 20', [0.034842, -0.0805331, 1.0]], ['2, k, 21', [-0.250258, -0.404389, 1.0]], ['2, k, 22', [-0.176214, -0.392996, 1.0]], ['2, k, 23', [0.438948, -0.390355, 1.0]], ['2, k, 24', [0.358549, -0.386003, 1.0]]]
[['2, k, 0', [0.0623032, -0.602298, 1.0]], ['2, k, 1', [0.0462676, -0.30387, 1.0]], ['2, k, 2', [0.0306292, -0.010715, 1.0]], ['2, k, 3', [0.0294902, 0.106447, 1.0]], ['2, k, 4', [-0.123851, -0.105827, 1.0]], ['2, k, 5', [-0.216223, -0.24038, 1.0]], ['2, k, 6', [-0.259026, -0.329629, 1.0]], ['2, k, 7', [-0.251031, -0.400516, 1.0]], ['2, k, 8', [0.187673, -0.105949, 1.0]], ['2, k, 9', [0.32146, -0.230882, 1.0]], ['2, k, 10', [0.402792, -0.311947, 1.0]], ['2, k, 11', [0.421247, -0.385326, 1.0]], ['2, k, 12', [-0.0069455, -0.596735, 1.0]], ['2, k, 13', [-0.0793428, -0.899043, 1.0]], ['2, k, 14', [-0.0690747, -1.1751, 1.0]], ['2, k, 15', [-0.0899789, -1.22179, 1.0]], ['2, k, 16', [0.129917, -0.592077, 1.0]], ['2, k, 17', [0.197935, -0.910398, 1.0]], ['2, k, 18', [0.150697, -1.17431, 1.0]], ['2, k, 19', [0.188678, -1.21888, 1.0]], ['2, k, 20', [0.034519, -0.0832777, 1.0]], ['2, k, 21', [-0.253979, -0.410489, 1.0]], ['2, k, 22', [-0.177301, -0.39869, 1.0]], ['2, k, 23', [0.441353, -0.396789, 1.0]], ['2, k, 24', [0.361543, -0.390719, 1.0]]]
[['2, k, 0', [0.0620548, -0.60392, 1.0]], ['2, k, 1', [0.0461442, -0.305254, 1.0]], ['2, k, 2', [0.0305663, -0.0117796, 1.0]], ['2, k, 3', [0.0289835, 0.104948, 1.0]], ['2, k, 4', [-0.124068, -0.107967, 1.0]], ['2, k, 5', [-0.216605, -0.242102, 1.0]], ['2, k, 6', [-0.233842, -0.334678, 1.0]], ['2, k, 7', [-0.244055, -0.400128, 1.0]], ['2, k, 8', [0.187627, -0.107421, 1.0]], ['2, k, 9', [0.320962, -0.231453, 1.0]], ['2, k, 10', [0.40272, -0.313937, 1.0]], ['2, k, 11', [0.421515, -0.385265, 1.0]], ['2, k, 12', [-0.00729473, -0.5985, 1.0]], ['2, k, 13', [-0.0787377, -0.900172, 1.0]], ['2, k, 14', [-0.0690186, -1.17752, 1.0]], ['2, k, 15', [-0.0918541, -1.22605, 1.0]], ['2, k, 16', [0.129766, -0.593554, 1.0]], ['2, k, 17', [0.198099, -0.911198, 1.0]], ['2, k, 18', [0.151949, -1.17035, 1.0]], ['2, k, 19', [0.188331, -1.21865, 1.0]], ['2, k, 20', [0.034444, -0.0844299, 1.0]], ['2, k, 21', [-0.2531, -0.409765, 1.0]], ['2, k, 22', [-0.167678, -0.399023, 1.0]], ['2, k, 23', [0.441261, -0.395581, 1.0]], ['2, k, 24', [0.360174, -0.389987, 1.0]]]
