[['2, k, 0', [-0.262287, -0.624473, 1.0]], ['2, k, 1', [-0.260058, -0.32867, 1.0]], ['2, k, 2', [-0.256553, -0.0379651, 1.0]], ['2, k, 3', [-0.230471, 0.0548331, 1.0]], ['2, k, 4', [-0.397186, -0.119903, 1.0]], ['2, k, 5', [-0.529855, -0.0802829, 1.0]], ['2, k, 6', [-0.560294, 0.0237977, 1.0]], ['2, k, 7', [-0.545826, 0.11749, 1.0]], ['2, k, 8', [-0.0976254, -0.108023, 1.0]], ['2, k, 9', [0.0721074, -0.0710552, 1.0]], ['2, k, 10', [0.147963, 0.0298084, 1.0]], ['2, k, 11', [0.17715, 0.122789, 1.0]], ['2, k, 12', [-0.327105, -0.619049, 1.0]], ['2, k, 13', [-0.347879, -0.928473, 1.0]], ['2, k, 14', [-0.373488, -1.38032, 1.0]], ['2, k, 15', [-0.368161, -1.40111, 1.0]], ['2, k, 16', [-0.19067, -0.613738, 1.0]], ['2, k, 17', [-0.103026, -0.950623, 1.0]], ['2, k, 18', [-0.0671854, -1.38619, 1.0]], ['2, k, 19', [-0.0598017, -1.40509, 1.0]], ['2, k, 20', [-0.257658, -0.109977, 1.0]], ['2, k, 21', [-0.523728, 0.149924, 1.0]], ['2, k, 22', [-0.576324, 0.136633, 1.0]], ['2, k, 23', [0.168281, 0.143402, 1.0]], ['2, k, 24', [0.216166, 0.139571, 1.0]]]
[['2, k, 0', [-0.228176, -0.641146, 1.0]], ['2, k, 1', [-0.235229, -0.336748, 1.0]], ['2, k, 2', [-0.240295, -0.0374763, 1.0]], ['2, k, 3', [-0.217956, 0.0980972, 1.0]], ['2, k, 4', [-0.398592, -0.119835, 1.0]], ['2, k, 5', [-0.479626, -0.304829, 1.0]], ['2, k, 6', [-0.520413, -0.498215, 1.0]], ['2, k, 7', [-0.521, -0.559432, 1.0]], ['2, k, 8', [-0.0742324, -0.119624, 1.0]], ['2, k, 9', [0.0853236, -0.327539, 1.0]], ['2, k, 10', [0.162429, -0.483465, 1.0]], ['2, k, 11', [0.18227, -0.533558, 1.0]], ['2, k, 12', [-0.304661, -0.630434, 1.0]], ['2, k, 13', [-0.35516, -1.00955, 1.0]], ['2, k, 14', [-0.376826, -1.39672, 1.0]], ['2, k, 15', [-0.369699, -1.43822, 1.0]], ['2, k, 16', [-0.145574, -0.634315, 1.0]], ['2, k, 17', [-0.105979, -1.03034, 1.0]], ['2, k, 18', [-0.0602455, -1.40341, 1.0]], ['2, k, 19', [-0.0448084, -1.4407, 1.0]], ['2, k, 20', [-0.238892, -0.111431, 1.0]], ['2, k, 21', [-0.523375, -0.580908, 1.0]], ['2, k, 22', [-0.443743, -0.564854, 1.0]], ['2, k, 23', [0.204092, -0.583886, 1.0]], ['2, k, 24', [0.093698, -0.541265, 1.0]]]
[['2, k, 0', [-0.229011, -0.641172, 1.0]], ['2, k, 1', [-0.235028, -0.336952, 1.0]], ['2, k, 2', [-0.239538, -0.0379047, 1.0]], ['2, k, 3', [-0.217306, 0.0980464, 1.0]], ['2, k, 4', [-0.404285, -0.118972, 1.0]], ['2, k, 5', [-0.483748, -0.331144, 1.0]], ['2, k, 6', [-0.520332, -0.54154, 1.0]], ['2, k, 7', [-0.527407, -0.60224, 1.0]], ['2, k, 8', [-0.0726463, -0.122446, 1.0]], ['2, k, 9', [0.0803125, -0.343729, 1.0]], ['2, k, 10', [0.160174, -0.520843, 1.0]], ['2, k, 11', [0.176815, -0.577214, 1.0]], ['2, k, 12', [-0.306356, -0.629825, 1.0]], ['2, k, 13', [-0.355166, -1.00924, 1.0]], ['2, k, 14', [-0.376828, -1.3965, 1.0]], ['2, k, 15', [-0.37029, -1.43796, 1.0]], ['2, k, 16', [-0.145664, -0.634804, 1.0]], ['2, k, 17', [-0.105873, -1.0304, 1.0]], ['2, k, 18', [-0.0599292, -1.4035, 1.0]], ['2, k, 19', [-0.0449445, -1.44086, 1.0]], ['2, k, 20', [-0.238342, -0.111832, 1.0]], ['2, k, 21', [-0.533777, -0.630106, 1.0]], ['2, k, 22', [-0.451057, -0.610617, 1.0]], ['2, k, 23', [0.200055, -0.627742, 1.0]], ['2, k, 24', [0.100206, -0.589873, 1.0]]]
[['2, k, 0', [-0.229122, -0.642051, 1.0]], ['2, k, 1', [-0.234777, -0.33745, 1.0]], ['2, k, 2', [-0.238987, -0.0381564, 1.0]], ['2, k, 3', [-0.21654, 0.0980551, 1.0]], ['2, k, 4', [-0.407476, -0.120477, 1.0]], ['2, k, 5', [-0.480498, -0.352685, 1.0]], ['2, k, 6', [-0.526911, -0.576672, 1.0]], ['2, k, 7', [-0.532043, -0.638087, 1.0]], ['2, k, 8', [-0.0716689, -0.123715, 1.0]], ['2, k, 9', [0.0478242, -0.349163, 1.0]], ['2, k, 10', [0.156198, -0.559701, 1.0]], ['2, k, 11', [0.169895, -0.617907, 1.0]], ['2, k, 12', [-0.306648, -0.630469, 1.0]], ['2, k, 13', [-0.354127, -1.01351, 1.0]], ['2, k, 14', [-0.377315, -1.40881, 1.0]], ['2, k, 15', [-0.370837, -1.45073, 1.0]], ['2, k, 16', [-0.145526, -0.635887, 1.0]], ['2, k, 17', [-0.105298, -1.03223, 1.0]], ['2, k, 18', [-0.0607378, -1.40923, 1.0]], ['2, k, 19', [-0.109032, -1.47689, 1.0]], ['2, k, 20', [-0.237934, -0.112166, 1.0]], ['2, k, 21', [-0.542008, -0.670974, 1.0]], ['2, k, 22', [-0.459953, -0.649201, 1.0]], ['2, k, 23', [0.189064, -0.66713, 1.0]], ['2, k, 24', [0.0874629, -0.632025, 1.0]]]
[['2, k, 0', [-0.229798, -0.64305, 1.0]], ['2, k, 1', [-0.234374, -0.338583, 1.0]], ['2, k, 2', [-0.237151, -0.0396412, 1.0]], ['2, k, 3', [-0.215896, 0.0974872, 1.0]], ['2, k, 4', [-0.408573, -0.120957, 1.0]], ['2, k, 5', [-0.481747, -0.366045, 1.0]], ['2, k, 6', [-0.531336, -0.607307, 1.0]], ['2, k, 7', [-0.536489, -0.667747, 1.0]], ['2, k, 8', [-0.06995, -0.126868, 1.0]], ['2, k, 9', [0.0480932, -0.357807, 1.0]], ['2, k, 10', [0.15091, -0.580215, 1.0]], ['2, k, 11', [0.163178, -0.650154, 1.0]], ['2, k, 12', [-0.307155, -0.631082, 1.0]], ['2, k, 13', [-0.353677, -1.0135, 1.0]], ['2, k, 14', [-0.377355, -1.40874, 1.0]], ['2, k, 15', [-0.370961, -1.45094, 1.0]], ['2, k, 16', [-0.14631, -0.6373, 1.0]], ['2, k, 17', [-0.105113, -1.03092, 1.0]], ['2, k, 18', [-0.061032, -1.4085, 1.0]], ['2, k, 19', [-0.0462278, -1.44659, 1.0]], ['2, k, 20', [-0.236575, -0.113571, 1.0]], ['2, k, 21', [-0.541606, -0.702899, 1.0]], ['2, k, 22', [-0.458426, -0.680188, 1.0]], ['2, k, 23', [0.180536, -0.715186, 1.0]], ['2, k, 24', [0.0842307, -0.663159, 1.0]]]
[['2, k, 0', [-0.229924, -0.644078, 1.0]], ['2, k, 1', [-0.234245, -0.339195, 1.0]], ['2, k, 2', [-0.236853, -0.0398714, 1.0]], ['2, k, 3', [-0.215485, 0.0969544, 1.0]], ['2, k, 4', [-0.409308, -0.122011, 1.0]], ['2, k, 5', [-0.484394, -0.384174, 1.0]], ['2, k, 6', [-0.53624, -0.62708, 1.0]], ['2, k, 7', [-0.531567, -0.689356, 1.0]], ['2, k, 8', [-0.0682059, -0.129759, 1.0]], ['2, k, 9', [0.0472653, -0.371636, 1.0]], ['2, k, 10', [0.14374, -0.603911, 1.0]], ['2, k, 11', [0.157057, -0.676208, 1.0]], ['2, k, 12', [-0.30707, -0.631829, 1.0]], ['2, k, 13', [-0.353345, -1.01243, 1.0]], ['2, k, 14', [-0.377532, -1.40923, 1.0]], ['2, k, 15', [-0.371261, -1.45183, 1.0]], ['2, k, 16', [-0.146644, -0.638629, 1.0]], ['2, k, 17', [-0.104584, -1.03272, 1.0]], ['2, k, 18', [-0.0609142, -1.40627, 1.0]], ['2, k, 19', [-0.0461213, -1.44453, 1.0]], ['2, k, 20', [-0.23634, -0.11391, 1.0]], ['2, k, 21', [-0.526983, -0.733391, 1.0]], ['2, k, 22', [-0.440493, -0.702261, 1.0]], ['2, k, 23', [0.170773, -0.741074, 1.0]], ['2, k, 24', [0.0738396, -0.690373, 1.0]]]
[['2, k, 0', [-0.230087, -0.645636, 1.0]], ['2, k, 1', [-0.233913, -0.340259, 1.0]], ['2, k, 2', [-0.235946, -0.0403595, 1.0]], ['2, k, 3', [-0.215315, 0.0970185, 1.0]], ['2, k, 4', [-0.409832, -0.123798, 1.0]], ['2, k, 5', [-0.486962, -0.392138, 1.0]], ['2, k, 6', [-0.541171, -0.647032, 1.0]], ['2, k, 7', [-0.540218, -0.708164, 1.0]], ['2, k, 8', [-0.0669192, -0.132778, 1.0]], ['2, k, 9', [0.0454566, -0.382547, 1.0]], ['2, k, 10', [0.136588, -0.624573, 1.0]], ['2, k, 11', [0.150454, -0.699306, 1.0]], ['2, k, 12', [-0.306972, -0.633266, 1.0]], ['2, k, 13', [-0.353153, -1.01279, 1.0]], ['2, k, 14', [-0.377101, -1.40732, 1.0]], ['2, k, 15', [-0.371, -1.45033, 1.0]], ['2, k, 16', [-0.147043, -0.640272, 1.0]], ['2, k, 17', [-0.104106, -1.03401, 1.0]], ['2, k, 18', [-0.0620326, -1.41552, 1.0]], ['2, k, 19', [-0.0477625, -1.45486, 1.0]], ['2, k, 20', [-0.235619, -0.114579, 1.0]], ['2, k, 21', [-0.542418, -0.748759, 1.0]], ['2, k, 22', [-0.45487, -0.724289, 1.0]], ['2, k, 23', [0.160917, -0.763997, 1.0]], ['2, k, 24', [0.073925, -0.712622, 1.0]]]
[['2, k, 0', [-0.230083, -0.646593, 1.0]], ['2, k, 1', [-0.233804, -0.340806, 1.0]], ['2, k, 2', [-0.235791, -0.040366, 1.0]], ['2, k, 3', [-0.214986, 0.0970549, 1.0]], ['2, k, 4', [-0.410137, -0.125444, 1.0]], ['2, k, 5', [-0.488736, -0.399022, 1.0]], ['2, k, 6', [-0.545627, -0.657168, 1.0]], ['2, k, 7', [-0.549036, -0.722994, 1.0]], ['2, k, 8', [-0.0655905, -0.135421, 1.0]], ['2, k, 9', [0.0435852, -0.389761, 1.0]], ['2, k, 10', [0.132587, -0.64382, 1.0]], ['2, k, 11', [0.142412, -0.712929, 1.0]], ['2, k, 12', [-0.306719, -0.634426, 1.0]], ['2, k, 13', [-0.352831, -1.01245, 1.0]], ['2, k, 14', [-0.377459, -1.41178, 1.0]], ['2, k, 15', [-0.371212, -1.4552, 1.0]], ['2, k, 16', [-0.147268, -0.641055, 1.0]], ['2, k, 17', [-0.103927, -1.03378, 1.0]], ['2, k, 18', [-0.0614127, -1.40928, 1.0]], ['2, k, 19', [-0.0468278, -1.4483, 1.0]], ['2, k, 20', [-0.235488, -0.114746, 1.0]], ['2, k, 21', [-0.553873, -0.766756, 1.0]], ['2, k, 22', [-0.462019, -0.737094, 1.0]], ['2, k, 23', [0.149258, -0.777068, 1.0]], ['2, k, 24', [0.069622, -0.728663, 1.0]]]
[['2, k, 0', [-0.229934, -0.647617, 1.0]], ['2, k, 1', [-0.233387, -0.341687, 1.0]], ['2, k, 2', [-0.235062, -0.041067, 1.0]], ['2, k, 3', [-0.214844, 0.0968237, 1.0]], ['2, k, 4', [-0.409849, -0.126339, 1.0]], ['2, k, 5', [-0.491851, -0.408264, 1.0]], ['2, k, 6', [-0.55152, -0.66634, 1.0]], ['2, k, 7', [-0.558378, -0.73084, 1.0]], ['2, k, 8', [-0.0639812, -0.137462, 1.0]], ['2, k, 9', [0.0446754, -0.398629, 1.0]], ['2, k, 10', [0.12871, -0.652995, 1.0]], ['2, k, 11', [0.136326, -0.722323, 1.0]], ['2, k, 12', [-0.306298, -0.635384, 1.0]], ['2, k, 13', [-0.352768, -1.01132, 1.0]], ['2, k, 14', [-0.377378, -1.41155, 1.0]], ['2, k, 15', [-0.370859, -1.45535, 1.0]], ['2, k, 16', [-0.147374, -0.64215, 1.0]], ['2, k, 17', [-0.103214, -1.03549, 1.0]], ['2, k, 18', [-0.0613683, -1.40892, 1.0]], ['2, k, 19', [-0.0466175, -1.44823, 1.0]], ['2, k, 20', [-0.234853, -0.115507, 1.0]], ['2, k, 21', [-0.571579, -0.779292, 1.0]], ['2, k, 22', [-0.486755, -0.745919, 1.0]], ['2, k, 23', [0.143106, -0.787171, 1.0]], ['2, k, 24', [0.0573636, -0.7349, 1.0]]]
[['2, k, 0', [-0.230083, -0.648965, 1.0]], ['2, k, 1', [-0.233381, -0.342476, 1.0]], ['2, k, 2', [-0.234951, -0.041406, 1.0]], ['2, k, 3', [-0.214586, 0.0968697, 1.0]], ['2, k, 4', [-0.40976, -0.126723, 1.0]], ['2, k, 5', [-0.495853, -0.415243, 1.0]], ['2, k, 6', [-0.555355, -0.669887, 1.0]], ['2, k, 7', [-0.562696, -0.736757, 1.0]], ['2, k, 8', [-0.0629366, -0.139087, 1.0]], ['2, k, 9', [0.0436024, -0.403116, 1.0]], ['2, k, 10', [0.123297, -0.657859, 1.0]], ['2, k, 11', [0.128554, -0.72617, 1.0]], ['2, k, 12', [-0.305957, -0.63636, 1.0]], ['2, k, 13', [-0.352766, -1.01134, 1.0]], ['2, k, 14', [-0.377586, -1.41111, 1.0]], ['2, k, 15', [-0.371053, -1.45496, 1.0]], ['2, k, 16', [-0.148215, -0.644061, 1.0]], ['2, k, 17', [-0.103116, -1.03581, 1.0]], ['2, k, 18', [-0.0609967, -1.40822, 1.0]], ['2, k, 19', [-0.0461866, -1.44756, 1.0]], ['2, k, 20', [-0.234777, -0.115976, 1.0]], ['2, k, 21', [-0.566498, -0.783958, 1.0]], ['2, k, 22', [-0.493781, -0.753998, 1.0]], ['2, k, 23', [0.132913, -0.792087, 1.0]], ['2, k, 24', [0.0489128, -0.744478, 1.0]]]
[['2, k, 0', [-0.22993, -0.651483, 1.0]], ['2, k, 1', [-0.233314, -0.343366, 1.0]], ['2, k, 2', [-0.234968, -0.0417533, 1.0]], ['2, k, 3', [-0.21446, 0.0967178, 1.0]], ['2, k, 4', [-0.409737, -0.127238, 1.0]], ['2, k, 5', [-0.496696, -0.417892, 1.0]], ['2, k, 6', [-0.559459, -0.671484, 1.0]], ['2, k, 7', [-0.568029, -0.739907, 1.0]], ['2, k, 8', [-0.0616094, -0.14067, 1.0]], ['2, k, 9', [0.0404512, -0.408677, 1.0]], ['2, k, 10', [0.119651, -0.658973, 1.0]], ['2, k, 11', [0.124268, -0.726332, 1.0]], ['2, k, 12', [-0.304987, -0.638888, 1.0]], ['2, k, 13', [-0.352827, -1.0114, 1.0]], ['2, k, 14', [-0.37847, -1.40818, 1.0]], ['2, k, 15', [-0.371911, -1.45193, 1.0]], ['2, k, 16', [-0.14877, -0.646598, 1.0]], ['2, k, 17', [-0.103013, -1.03618, 1.0]], ['2, k, 18', [-0.0603721, -1.40932, 1.0]], ['2, k, 19', [-0.0453789, -1.44894, 1.0]], ['2, k, 20', [-0.23477, -0.116481, 1.0]], ['2, k, 21', [-0.582153, -0.784599, 1.0]], ['2, k, 22', [-0.496824, -0.754819, 1.0]], ['2, k, 23', [0.133922, -0.784111, 1.0]], ['2, k, 24', [0.0494084, -0.745266, 1.0]]]
[['2, k, 0', [-0.23081, -0.655603, 1.0]], ['2, k, 1', [-0.233481, -0.3444, 1.0]], ['2, k, 2', [-0.234957, -0.041868, 1.0]], ['2, k, 3', [-0.214239, 0.0965966, 1.0]], ['2, k, 4', [-0.409892, -0.12816, 1.0]], ['2, k, 5', [-0.496725, -0.418443, 1.0]], ['2, k, 6', [-0.561222, -0.673394, 1.0]], ['2, k, 7', [-0.56989, -0.742666, 1.0]], ['2, k, 8', [-0.0599848, -0.143191, 1.0]], ['2, k, 9', [0.0406702, -0.417384, 1.0]], ['2, k, 10', [0.116791, -0.661672, 1.0]], ['2, k, 11', [0.121206, -0.729198, 1.0]], ['2, k, 12', [-0.304815, -0.64316, 1.0]], ['2, k, 13', [-0.352998, -1.01187, 1.0]], ['2, k, 14', [-0.380065, -1.40544, 1.0]], ['2, k, 15', [-0.373535, -1.44872, 1.0]], ['2, k, 16', [-0.150575, -0.650485, 1.0]], ['2, k, 17', [-0.102749, -1.03897, 1.0]], ['2, k, 18', [-0.0603646, -1.41036, 1.0]], ['2, k, 19', [-0.0453261, -1.45026, 1.0]], ['2, k, 20', [-0.234815, -0.11684, 1.0]], ['2, k, 21', [-0.584269, -0.789626, 1.0]], ['2, k, 22', [-0.499589, -0.759034, 1.0]], ['2, k, 23', [0.129651, -0.793418, 1.0]], ['2, k, 24', [0.0515695, -0.749328, 1.0]]]
[['2, k, 0', [-0.231509, -0.657737, 1.0]], ['2, k, 1', [-0.233559, -0.345617, 1.0]], ['2, k, 2', [-0.234572, -0.0424598, 1.0]], ['2, k, 3', [-0.21388, 0.0962222, 1.0]], ['2, k, 4', [-0.409943, -0.128829, 1.0]], ['2, k, 5', [-0.497398, -0.419001, 1.0]], ['2, k, 6', [-0.56195, -0.673668, 1.0]], ['2, k, 7', [-0.57053, -0.739177, 1.0]], ['2, k, 8', [-0.0590813, -0.145054, 1.0]], ['2, k, 9', [0.0398879, -0.42083, 1.0]], ['2, k, 10', [0.116603, -0.662797, 1.0]], ['2, k, 11', [0.120824, -0.73023, 1.0]], ['2, k, 12', [-0.305017, -0.645271, 1.0]], ['2, k, 13', [-0.353299, -1.01363, 1.0]], ['2, k, 14', [-0.379821, -1.40674, 1.0]], ['2, k, 15', [-0.373049, -1.44986, 1.0]], ['2, k, 16', [-0.15175, -0.65251, 1.0]], ['2, k, 17', [-0.102621, -1.03922, 1.0]], ['2, k, 18', [-0.0608217, -1.40775, 1.0]], ['2, k, 19', [-0.0458066, -1.44748, 1.0]], ['2, k, 20', [-0.234573, -0.117551, 1.0]], ['2, k, 21', [-0.583762, -0.788525, 1.0]], ['2, k, 22', [-0.498272, -0.753165, 1.0]], ['2, k, 23', [0.131287, -0.797239, 1.0]], ['2, k, 24', [0.0496407, -0.74869, 1.0]]]
[['2, k, 0', [-0.231897, -0.658701, 1.0]], ['2, k, 1', [-0.233721, -0.346238, 1.0]], ['2, k, 2', [-0.234594, -0.0425859, 1.0]], ['2, k, 3', [-0.213692, 0.0959526, 1.0]], ['2, k, 4', [-0.410128, -0.128982, 1.0]], ['2, k, 5', [-0.498095, -0.418933, 1.0]], ['2, k, 6', [-0.562557, -0.673853, 1.0]], ['2, k, 7', [-0.57191, -0.737847, 1.0]], ['2, k, 8', [-0.0584848, -0.145905, 1.0]], ['2, k, 9', [0.0391052, -0.421483, 1.0]], ['2, k, 10', [0.11576, -0.66288, 1.0]], ['2, k, 11', [0.121615, -0.729598, 1.0]], ['2, k, 12', [-0.305107, -0.646029, 1.0]], ['2, k, 13', [-0.353777, -1.01658, 1.0]], ['2, k, 14', [-0.379206, -1.40707, 1.0]], ['2, k, 15', [-0.372103, -1.45005, 1.0]], ['2, k, 16', [-0.152461, -0.653627, 1.0]], ['2, k, 17', [-0.102488, -1.04027, 1.0]], ['2, k, 18', [-0.0615039, -1.40771, 1.0]], ['2, k, 19', [-0.0464711, -1.44751, 1.0]], ['2, k, 20', [-0.234612, -0.117736, 1.0]], ['2, k, 21', [-0.588566, -0.781778, 1.0]], ['2, k, 22', [-0.49939, -0.752539, 1.0]], ['2, k, 23', [0.125807, -0.798833, 1.0]], ['2, k, 24', [0.0489628, -0.746815, 1.0]]]
[['2, k, 0', [-0.232137, -0.6593, 1.0]], ['2, k, 1', [-0.233817, -0.34661, 1.0]], ['2, k, 2', [-0.234594, -0.0425901, 1.0]], ['2, k, 3', [-0.213529, 0.0959169, 1.0]], ['2, k, 4', [-0.410254, -0.129078, 1.0]], ['2, k, 5', [-0.498568, -0.418696, 1.0]], ['2, k, 6', [-0.562361, -0.673524, 1.0]], ['2, k, 7', [-0.569187, -0.737725, 1.0]], ['2, k, 8', [-0.0579904, -0.146533, 1.0]], ['2, k, 9', [0.0394011, -0.421575, 1.0]], ['2, k, 10', [0.115292, -0.663653, 1.0]], ['2, k, 11', [0.120584, -0.73044, 1.0]], ['2, k, 12', [-0.305171, -0.646674, 1.0]], ['2, k, 13', [-0.354202, -1.01767, 1.0]], ['2, k, 14', [-0.379507, -1.40962, 1.0]], ['2, k, 15', [-0.372229, -1.45239, 1.0]], ['2, k, 16', [-0.152849, -0.654134, 1.0]], ['2, k, 17', [-0.102174, -1.04107, 1.0]], ['2, k, 18', [-0.0619515, -1.41253, 1.0]], ['2, k, 19', [-0.0470294, -1.45226, 1.0]], ['2, k, 20', [-0.234618, -0.117766, 1.0]], ['2, k, 21', [-0.584076, -0.781608, 1.0]], ['2, k, 22', [-0.493551, -0.752542, 1.0]], ['2, k, 23', [0.129939, -0.795765, 1.0]], ['2, k, 24', [0.0510835, -0.747106, 1.0]]]
[['2, k, 0', [-0.232473, -0.659735, 1.0]], ['2, k, 1', [-0.233956, -0.346847, 1.0]], ['2, k, 2', [-0.234596, -0.0425372, 1.0]], ['2, k, 3', [-0.213458, 0.0960035, 1.0]], ['2, k, 4', [-0.410418, -0.129211, 1.0]], ['2, k, 5', [-0.498785, -0.418627, 1.0]], ['2, k, 6', [-0.562265, -0.672977, 1.0]], ['2, k, 7', [-0.569109, -0.737276, 1.0]], ['2, k, 8', [-0.0577127, -0.146958, 1.0]], ['2, k, 9', [0.0395469, -0.420682, 1.0]], ['2, k, 10', [0.114699, -0.663552, 1.0]], ['2, k, 11', [0.120393, -0.731094, 1.0]], ['2, k, 12', [-0.305293, -0.646996, 1.0]], ['2, k, 13', [-0.354353, -1.01743, 1.0]], ['2, k, 14', [-0.379144, -1.40894, 1.0]], ['2, k, 15', [-0.371777, -1.45196, 1.0]], ['2, k, 16', [-0.153343, -0.654634, 1.0]], ['2, k, 17', [-0.102135, -1.04117, 1.0]], ['2, k, 18', [-0.0628076, -1.40797, 1.0]], ['2, k, 19', [-0.0479778, -1.44756, 1.0]], ['2, k, 20', [-0.234633, -0.117753, 1.0]], ['2, k, 21', [-0.584561, -0.782009, 1.0]], ['2, k, 22', [-0.493936, -0.752648, 1.0]], ['2, k, 23', [0.13109, -0.799497, 1.0]], ['2, k, 24', [0.04985, -0.746245, 1.0]]]
[['2, k, 0', [-0.232739, -0.660129, 1.0]], ['2, k, 1', [-0.234064, -0.347102, 1.0]], ['2, k, 2', [-0.234555, -0.042443, 1.0]], ['2, k, 3', [-0.213381, 0.0960495, 1.0]], ['2, k, 4', [-0.410572, -0.129409, 1.0]], ['2, k, 5', [-0.498811, -0.418546, 1.0]], ['2, k, 6', [-0.561862, -0.672591, 1.0]], ['2, k, 7', [-0.568484, -0.737109, 1.0]], ['2, k, 8', [-0.0575093, -0.14712, 1.0]], ['2, k, 9', [0.0393719, -0.420303, 1.0]], ['2, k, 10', [0.114311, -0.663647, 1.0]], ['2, k, 11', [0.120195, -0.729596, 1.0]], ['2, k, 12', [-0.305436, -0.647373, 1.0]], ['2, k, 13', [-0.354887, -1.01689, 1.0]], ['2, k, 14', [-0.379454, -1.4089, 1.0]], ['2, k, 15', [-0.372056, -1.45199, 1.0]], ['2, k, 16', [-0.153712, -0.655011, 1.0]], ['2, k, 17', [-0.102034, -1.04107, 1.0]], ['2, k, 18', [-0.0615579, -1.40397, 1.0]], ['2, k, 19', [-0.0465556, -1.44314, 1.0]], ['2, k, 20', [-0.234623, -0.117735, 1.0]], ['2, k, 21', [-0.585929, -0.787986, 1.0]], ['2, k, 22', [-0.493911, -0.752376, 1.0]], ['2, k, 23', [0.131529, -0.797341, 1.0]], ['2, k, 24', [0.0512576, -0.746517, 1.0]]]
[['2, k, 0', [-0.233126, -0.660084, 1.0]], ['2, k, 1', [-0.234168, -0.347181, 1.0]], ['2, k, 2', [-0.234403, -0.042306, 1.0]], ['2, k, 3', [-0.213443, 0.096452, 1.0]], ['2, k, 4', [-0.411428, -0.129087, 1.0]], ['2, k, 5', [-0.498925, -0.418477, 1.0]], ['2, k, 6', [-0.56164, -0.672338, 1.0]], ['2, k, 7', [-0.567678, -0.736051, 1.0]], ['2, k, 8', [-0.0572285, -0.147031, 1.0]], ['2, k, 9', [0.0393151, -0.420384, 1.0]], ['2, k, 10', [0.113742, -0.663558, 1.0]], ['2, k, 11', [0.120387, -0.729504, 1.0]], ['2, k, 12', [-0.305636, -0.647153, 1.0]], ['2, k, 13', [-0.355359, -1.01727, 1.0]], ['2, k, 14', [-0.379699, -1.40991, 1.0]], ['2, k, 15', [-0.372539, -1.45328, 1.0]], ['2, k, 16', [-0.154233, -0.655083, 1.0]], ['2, k, 17', [-0.102009, -1.04119, 1.0]], ['2, k, 18', [-0.0607698, -1.40208, 1.0]], ['2, k, 19', [-0.0459198, -1.44105, 1.0]], ['2, k, 20', [-0.234535, -0.117664, 1.0]], ['2, k, 21', [-0.587609, -0.780513, 1.0]], ['2, k, 22', [-0.494636, -0.752573, 1.0]], ['2, k, 23', [0.13054, -0.79736, 1.0]], ['2, k, 24', [0.0498612, -0.746362, 1.0]]]
[['2, k, 0', [-0.23311, -0.660312, 1.0]], ['2, k, 1', [-0.23434, -0.347287, 1.0]], ['2, k, 2', [-0.234649, -0.0420545, 1.0]], ['2, k, 3', [-0.213495, 0.0967422, 1.0]], ['2, k, 4', [-0.411567, -0.129193, 1.0]], ['2, k, 5', [-0.498694, -0.41821, 1.0]], ['2, k, 6', [-0.56145, -0.672255, 1.0]], ['2, k, 7', [-0.567437, -0.735969, 1.0]], ['2, k, 8', [-0.0570282, -0.147088, 1.0]], ['2, k, 9', [0.0390451, -0.420238, 1.0]], ['2, k, 10', [0.113415, -0.663692, 1.0]], ['2, k, 11', [0.119858, -0.729854, 1.0]], ['2, k, 12', [-0.305476, -0.647316, 1.0]], ['2, k, 13', [-0.35587, -1.01776, 1.0]], ['2, k, 14', [-0.379846, -1.40918, 1.0]], ['2, k, 15', [-0.372715, -1.45272, 1.0]], ['2, k, 16', [-0.154365, -0.655357, 1.0]], ['2, k, 17', [-0.101987, -1.04122, 1.0]], ['2, k, 18', [-0.0606724, -1.40748, 1.0]], ['2, k, 19', [-0.0459726, -1.44666, 1.0]], ['2, k, 20', [-0.234757, -0.117513, 1.0]], ['2, k, 21', [-0.590008, -0.780471, 1.0]], ['2, k, 22', [-0.49403, -0.751742, 1.0]], ['2, k, 23', [0.138926, -0.794246, 1.0]], ['2, k, 24', [0.0520523, -0.746591, 1.0]]]
