[['2, k, 0', [-0.151124, -0.746975, 1.0]], ['2, k, 1', [-0.151244, -0.46381, 1.0]], ['2, k, 2', [-0.150854, -0.184225, 1.0]], ['2, k, 3', [-0.145485, -0.0520872, 1.0]], ['2, k, 4', [-0.295108, -0.275533, 1.0]], ['2, k, 5', [-0.318173, -0.50187, 1.0]], ['2, k, 6', [-0.271097, -0.418892, 1.0]], ['2, k, 7', [-0.24675, -0.352241, 1.0]], ['2, k, 8', [0.0271621, -0.287912, 1.0]], ['2, k, 9', [0.131012, -0.385953, 1.0]], ['2, k, 10', [-0.0586858, -0.372979, 1.0]], ['2, k, 11', [-0.121794, -0.369091, 1.0]], ['2, k, 12', [-0.222866, -0.736836, 1.0]], ['2, k, 13', [-0.339822, -1.0122, 1.0]], ['2, k, 14', [-0.227978, -1.28199, 1.0]], ['2, k, 15', [-0.22902, -1.13999, 1.0]], ['2, k, 16', [-0.0763993, -0.742291, 1.0]], ['2, k, 17', [0.0662088, -0.966768, 1.0]], ['2, k, 18', [-0.0366225, -1.2411, 1.0]], ['2, k, 19', [-0.0592461, -1.28231, 1.0]], ['2, k, 20', [-0.151046, -0.253718, 1.0]], ['2, k, 21', [-0.231784, -0.349751, 1.0]], ['2, k, 22', [-0.275072, -0.350606, 1.0]], ['2, k, 23', [-0.121421, -0.367958, 1.0]], ['2, k, 24', [-0.120933, -0.36648, 1.0]]]
[['2, k, 0', [-0.145831, -0.858133, 1.0]], ['2, k, 1', [-0.148852, -0.591034, 1.0]], ['2, k, 2', [-0.15112, -0.326363, 1.0]], ['2, k, 3', [-0.156269, -0.19401, 1.0]], ['2, k, 4', [-0.315226, -0.435606, 1.0]], ['2, k, 5', [-0.428238, -0.540263, 1.0]], ['2, k, 6', [-0.477445, -0.545298, 1.0]], ['2, k, 7', [-0.480758, -0.576405, 1.0]], ['2, k, 8', [0.0316041, -0.42637, 1.0]], ['2, k, 9', [0.170851, -0.558932, 1.0]], ['2, k, 10', [0.181688, -0.614139, 1.0]], ['2, k, 11', [0.174084, -0.639886, 1.0]], ['2, k, 12', [-0.216895, -0.851659, 1.0]], ['2, k, 13', [-0.324356, -1.09866, 1.0]], ['2, k, 14', [-0.315254, -1.35132, 1.0]], ['2, k, 15', [-0.282895, -1.22981, 1.0]], ['2, k, 16', [-0.0720336, -0.84891, 1.0]], ['2, k, 17', [0.0799029, -1.04968, 1.0]], ['2, k, 18', [0.0525924, -1.32243, 1.0]], ['2, k, 19', [0.0266239, -1.19355, 1.0]], ['2, k, 20', [-0.150677, -0.392301, 1.0]], ['2, k, 21', [-0.488392, -0.584688, 1.0]], ['2, k, 22', [-0.412629, -0.583238, 1.0]], ['2, k, 23', [0.180402, -0.6476, 1.0]], ['2, k, 24', [0.105608, -0.6306, 1.0]]]
[['2, k, 0', [-0.144624, -0.862589, 1.0]], ['2, k, 1', [-0.146278, -0.599103, 1.0]], ['2, k, 2', [-0.146827, -0.338692, 1.0]], ['2, k, 3', [-0.155622, -0.201046, 1.0]], ['2, k, 4', [-0.314135, -0.441107, 1.0]], ['2, k, 5', [-0.42779, -0.551166, 1.0]], ['2, k, 6', [-0.475403, -0.559358, 1.0]], ['2, k, 7', [-0.47893, -0.588212, 1.0]], ['2, k, 8', [0.0322035, -0.432326, 1.0]], ['2, k, 9', [0.172078, -0.564769, 1.0]], ['2, k, 10', [0.181248, -0.622329, 1.0]], ['2, k, 11', [0.174685, -0.65406, 1.0]], ['2, k, 12', [-0.215981, -0.856786, 1.0]], ['2, k, 13', [-0.387897, -1.01842, 1.0]], ['2, k, 14', [-0.392707, -1.30765, 1.0]], ['2, k, 15', [-0.319117, -1.19825, 1.0]], ['2, k, 16', [-0.0706057, -0.852672, 1.0]], ['2, k, 17', [0.0801486, -1.05215, 1.0]], ['2, k, 18', [0.0527773, -1.32399, 1.0]], ['2, k, 19', [0.0266569, -1.19531, 1.0]], ['2, k, 20', [-0.146839, -0.403511, 1.0]], ['2, k, 21', [-0.468327, -0.600711, 1.0]], ['2, k, 22', [-0.414434, -0.592208, 1.0]], ['2, k, 23', [0.179076, -0.660887, 1.0]], ['2, k, 24', [0.123157, -0.649791, 1.0]]]
[['2, k, 0', [-0.148502, -0.871291, 1.0]], ['2, k, 1', [-0.146885, -0.606244, 1.0]], ['2, k, 2', [-0.144966, -0.344493, 1.0]], ['2, k, 3', [-0.155007, -0.208686, 1.0]], ['2, k, 4', [-0.310852, -0.452438, 1.0]], ['2, k, 5', [-0.429498, -0.554309, 1.0]], ['2, k, 6', [-0.476775, -0.570693, 1.0]], ['2, k, 7', [-0.480081, -0.601025, 1.0]], ['2, k, 8', [0.0341377, -0.445922, 1.0]], ['2, k, 9', [0.173609, -0.576892, 1.0]], ['2, k, 10', [0.181104, -0.637256, 1.0]], ['2, k, 11', [0.174788, -0.665219, 1.0]], ['2, k, 12', [-0.220482, -0.863682, 1.0]], ['2, k, 13', [-0.391034, -1.02889, 1.0]], ['2, k, 14', [-0.395702, -1.31779, 1.0]], ['2, k, 15', [-0.384173, -1.36531, 1.0]], ['2, k, 16', [-0.0736992, -0.86325, 1.0]], ['2, k, 17', [0.083447, -1.05622, 1.0]], ['2, k, 18', [0.0576785, -1.32746, 1.0]], ['2, k, 19', [0.0222149, -1.20009, 1.0]], ['2, k, 20', [-0.145558, -0.409621, 1.0]], ['2, k, 21', [-0.46164, -0.609915, 1.0]], ['2, k, 22', [-0.413727, -0.606884, 1.0]], ['2, k, 23', [0.189561, -0.673859, 1.0]], ['2, k, 24', [0.107514, -0.656146, 1.0]]]
[['2, k, 0', [-0.150034, -0.879334, 1.0]], ['2, k, 1', [-0.148005, -0.61402, 1.0]], ['2, k, 2', [-0.145579, -0.351359, 1.0]], ['2, k, 3', [-0.153896, -0.218573, 1.0]], ['2, k, 4', [-0.310061, -0.457347, 1.0]], ['2, k, 5', [-0.431606, -0.570404, 1.0]], ['2, k, 6', [-0.47915, -0.592446, 1.0]], ['2, k, 7', [-0.481211, -0.61248, 1.0]], ['2, k, 8', [0.035489, -0.454503, 1.0]], ['2, k, 9', [0.172187, -0.58518, 1.0]], ['2, k, 10', [0.181775, -0.646534, 1.0]], ['2, k, 11', [0.17614, -0.67788, 1.0]], ['2, k, 12', [-0.22224, -0.870977, 1.0]], ['2, k, 13', [-0.394999, -1.02848, 1.0]], ['2, k, 14', [-0.396678, -1.31783, 1.0]], ['2, k, 15', [-0.385501, -1.36492, 1.0]], ['2, k, 16', [-0.074973, -0.871637, 1.0]], ['2, k, 17', [0.08655, -1.05742, 1.0]], ['2, k, 18', [0.0612993, -1.32851, 1.0]], ['2, k, 19', [0.0267245, -1.20078, 1.0]], ['2, k, 20', [-0.146292, -0.416766, 1.0]], ['2, k, 21', [-0.456586, -0.620499, 1.0]], ['2, k, 22', [-0.426587, -0.615443, 1.0]], ['2, k, 23', [0.176199, -0.689583, 1.0]], ['2, k, 24', [0.107849, -0.666364, 1.0]]]
[['2, k, 0', [-0.148569, -0.887898, 1.0]], ['2, k, 1', [-0.147283, -0.624041, 1.0]], ['2, k, 2', [-0.145668, -0.362454, 1.0]], ['2, k, 3', [-0.153348, -0.228274, 1.0]], ['2, k, 4', [-0.30767, -0.464101, 1.0]], ['2, k, 5', [-0.432788, -0.576132, 1.0]], ['2, k, 6', [-0.479851, -0.598406, 1.0]], ['2, k, 7', [-0.476806, -0.624147, 1.0]], ['2, k, 8', [0.0366923, -0.458567, 1.0]], ['2, k, 9', [0.172589, -0.591533, 1.0]], ['2, k, 10', [0.177294, -0.665252, 1.0]], ['2, k, 11', [0.174874, -0.687691, 1.0]], ['2, k, 12', [-0.21995, -0.879803, 1.0]], ['2, k, 13', [-0.398052, -1.02694, 1.0]], ['2, k, 14', [-0.401636, -1.31643, 1.0]], ['2, k, 15', [-0.390009, -1.36358, 1.0]], ['2, k, 16', [-0.0743513, -0.87976, 1.0]], ['2, k, 17', [0.0909401, -1.05823, 1.0]], ['2, k, 18', [0.0661455, -1.32975, 1.0]], ['2, k, 19', [0.0322249, -1.20169, 1.0]], ['2, k, 20', [-0.146163, -0.427639, 1.0]], ['2, k, 21', [-0.472596, -0.636021, 1.0]], ['2, k, 22', [-0.413514, -0.630092, 1.0]], ['2, k, 23', [0.188195, -0.701142, 1.0]], ['2, k, 24', [0.125898, -0.686709, 1.0]]]
[['2, k, 0', [-0.146467, -0.895292, 1.0]], ['2, k, 1', [-0.145906, -0.631932, 1.0]], ['2, k, 2', [-0.14491, -0.371102, 1.0]], ['2, k, 3', [-0.152406, -0.235503, 1.0]], ['2, k, 4', [-0.307212, -0.474514, 1.0]], ['2, k, 5', [-0.432252, -0.583776, 1.0]], ['2, k, 6', [-0.476685, -0.617492, 1.0]], ['2, k, 7', [-0.478018, -0.634263, 1.0]], ['2, k, 8', [0.037406, -0.463692, 1.0]], ['2, k, 9', [0.1725, -0.605112, 1.0]], ['2, k, 10', [0.177494, -0.671283, 1.0]], ['2, k, 11', [0.171477, -0.700399, 1.0]], ['2, k, 12', [-0.217604, -0.888405, 1.0]], ['2, k, 13', [-0.402938, -1.02507, 1.0]], ['2, k, 14', [-0.393635, -1.31484, 1.0]], ['2, k, 15', [-0.380339, -1.35615, 1.0]], ['2, k, 16', [-0.0725542, -0.885901, 1.0]], ['2, k, 17', [0.0906236, -1.0644, 1.0]], ['2, k, 18', [0.0656318, -1.33632, 1.0]], ['2, k, 19', [0.0784518, -1.20424, 1.0]], ['2, k, 20', [-0.145249, -0.436081, 1.0]], ['2, k, 21', [-0.477335, -0.643436, 1.0]], ['2, k, 22', [-0.413792, -0.638364, 1.0]], ['2, k, 23', [0.179988, -0.706784, 1.0]], ['2, k, 24', [0.106388, -0.695003, 1.0]]]
[['2, k, 0', [-0.144665, -0.902521, 1.0]], ['2, k, 1', [-0.143669, -0.638295, 1.0]], ['2, k, 2', [-0.142094, -0.376663, 1.0]], ['2, k, 3', [-0.150418, -0.243636, 1.0]], ['2, k, 4', [-0.306558, -0.481176, 1.0]], ['2, k, 5', [-0.431717, -0.592533, 1.0]], ['2, k, 6', [-0.472153, -0.621519, 1.0]], ['2, k, 7', [-0.476521, -0.646628, 1.0]], ['2, k, 8', [0.0391016, -0.4726, 1.0]], ['2, k, 9', [0.171795, -0.61456, 1.0]], ['2, k, 10', [0.176358, -0.692652, 1.0]], ['2, k, 11', [0.174043, -0.711048, 1.0]], ['2, k, 12', [-0.214815, -0.896029, 1.0]], ['2, k, 13', [-0.347417, -1.0709, 1.0]], ['2, k, 14', [-0.363602, -1.35137, 1.0]], ['2, k, 15', [-0.354574, -1.4076, 1.0]], ['2, k, 16', [-0.0717056, -0.892613, 1.0]], ['2, k, 17', [0.0931564, -1.06579, 1.0]], ['2, k, 18', [0.0693496, -1.33738, 1.0]], ['2, k, 19', [0.0730097, -1.39956, 1.0]], ['2, k, 20', [-0.142594, -0.44184, 1.0]], ['2, k, 21', [-0.475661, -0.654162, 1.0]], ['2, k, 22', [-0.411347, -0.651317, 1.0]], ['2, k, 23', [0.185006, -0.716011, 1.0]], ['2, k, 24', [0.108609, -0.704336, 1.0]]]
[['2, k, 0', [-0.144082, -0.908165, 1.0]], ['2, k, 1', [-0.143022, -0.643317, 1.0]], ['2, k, 2', [-0.141444, -0.380612, 1.0]], ['2, k, 3', [-0.150069, -0.248177, 1.0]], ['2, k, 4', [-0.305157, -0.486236, 1.0]], ['2, k, 5', [-0.436314, -0.616231, 1.0]], ['2, k, 6', [-0.47025, -0.630289, 1.0]], ['2, k, 7', [-0.475714, -0.657211, 1.0]], ['2, k, 8', [0.0400672, -0.477855, 1.0]], ['2, k, 9', [0.173835, -0.62413, 1.0]], ['2, k, 10', [0.179288, -0.695006, 1.0]], ['2, k, 11', [0.180379, -0.722601, 1.0]], ['2, k, 12', [-0.213746, -0.900569, 1.0]], ['2, k, 13', [-0.348187, -1.07122, 1.0]], ['2, k, 14', [-0.362342, -1.35149, 1.0]], ['2, k, 15', [-0.353387, -1.40783, 1.0]], ['2, k, 16', [-0.0717802, -0.899358, 1.0]], ['2, k, 17', [0.0955255, -1.06838, 1.0]], ['2, k, 18', [0.0693283, -1.33886, 1.0]], ['2, k, 19', [0.0720521, -1.4015, 1.0]], ['2, k, 20', [-0.141938, -0.446083, 1.0]], ['2, k, 21', [-0.488291, -0.663146, 1.0]], ['2, k, 22', [-0.413825, -0.661942, 1.0]], ['2, k, 23', [0.179131, -0.729666, 1.0]], ['2, k, 24', [0.133031, -0.717414, 1.0]]]
[['2, k, 0', [-0.143456, -0.912753, 1.0]], ['2, k, 1', [-0.141982, -0.648772, 1.0]], ['2, k, 2', [-0.139907, -0.386837, 1.0]], ['2, k, 3', [-0.147871, -0.254495, 1.0]], ['2, k, 4', [-0.301718, -0.494193, 1.0]], ['2, k, 5', [-0.437468, -0.619524, 1.0]], ['2, k, 6', [-0.471437, -0.635574, 1.0]], ['2, k, 7', [-0.475394, -0.667876, 1.0]], ['2, k, 8', [0.0405578, -0.483255, 1.0]], ['2, k, 9', [0.174179, -0.633649, 1.0]], ['2, k, 10', [0.179205, -0.702022, 1.0]], ['2, k, 11', [0.1804, -0.731095, 1.0]], ['2, k, 12', [-0.213298, -0.904468, 1.0]], ['2, k, 13', [-0.349502, -1.07219, 1.0]], ['2, k, 14', [-0.360412, -1.35284, 1.0]], ['2, k, 15', [-0.350855, -1.40904, 1.0]], ['2, k, 16', [-0.0709785, -0.904434, 1.0]], ['2, k, 17', [0.0968028, -1.07051, 1.0]], ['2, k, 18', [0.0687829, -1.34096, 1.0]], ['2, k, 19', [0.0712351, -1.40351, 1.0]], ['2, k, 20', [-0.14053, -0.452135, 1.0]], ['2, k, 21', [-0.48576, -0.689653, 1.0]], ['2, k, 22', [-0.416096, -0.67041, 1.0]], ['2, k, 23', [0.181678, -0.741231, 1.0]], ['2, k, 24', [0.115613, -0.720938, 1.0]]]
[['2, k, 0', [-0.143029, -0.916148, 1.0]], ['2, k, 1', [-0.141324, -0.654198, 1.0]], ['2, k, 2', [-0.13901, -0.394524, 1.0]], ['2, k, 3', [-0.145992, -0.260135, 1.0]], ['2, k, 4', [-0.301391, -0.497392, 1.0]], ['2, k, 5', [-0.436316, -0.622411, 1.0]], ['2, k, 6', [-0.471598, -0.639683, 1.0]], ['2, k, 7', [-0.47694, -0.675862, 1.0]], ['2, k, 8', [0.0407398, -0.488244, 1.0]], ['2, k, 9', [0.174687, -0.638251, 1.0]], ['2, k, 10', [0.175785, -0.713936, 1.0]], ['2, k, 11', [0.177961, -0.739724, 1.0]], ['2, k, 12', [-0.212855, -0.907373, 1.0]], ['2, k, 13', [-0.349214, -1.07276, 1.0]], ['2, k, 14', [-0.360372, -1.35345, 1.0]], ['2, k, 15', [-0.351069, -1.40971, 1.0]], ['2, k, 16', [-0.0705884, -0.908214, 1.0]], ['2, k, 17', [0.0990884, -1.07017, 1.0]], ['2, k, 18', [0.0688634, -1.34051, 1.0]], ['2, k, 19', [0.0707069, -1.40302, 1.0]], ['2, k, 20', [-0.139691, -0.459247, 1.0]], ['2, k, 21', [-0.470758, -0.683839, 1.0]], ['2, k, 22', [-0.432347, -0.682975, 1.0]], ['2, k, 23', [0.179287, -0.746228, 1.0]], ['2, k, 24', [0.122377, -0.735589, 1.0]]]
[['2, k, 0', [-0.140876, -0.917896, 1.0]], ['2, k, 1', [-0.140121, -0.656815, 1.0]], ['2, k, 2', [-0.138807, -0.398502, 1.0]], ['2, k, 3', [-0.145387, -0.266431, 1.0]], ['2, k, 4', [-0.300968, -0.499816, 1.0]], ['2, k, 5', [-0.435204, -0.630357, 1.0]], ['2, k, 6', [-0.473269, -0.652234, 1.0]], ['2, k, 7', [-0.479673, -0.684067, 1.0]], ['2, k, 8', [0.0422356, -0.494393, 1.0]], ['2, k, 9', [0.176227, -0.645715, 1.0]], ['2, k, 10', [0.175803, -0.719388, 1.0]], ['2, k, 11', [0.174852, -0.748129, 1.0]], ['2, k, 12', [-0.211781, -0.908799, 1.0]], ['2, k, 13', [-0.349503, -1.07252, 1.0]], ['2, k, 14', [-0.385088, -1.34725, 1.0]], ['2, k, 15', [-0.380975, -1.40642, 1.0]], ['2, k, 16', [-0.0669719, -0.910273, 1.0]], ['2, k, 17', [0.0910382, -1.08697, 1.0]], ['2, k, 18', [0.0583854, -1.35328, 1.0]], ['2, k, 19', [0.0586872, -1.41783, 1.0]], ['2, k, 20', [-0.139197, -0.462843, 1.0]], ['2, k, 21', [-0.470174, -0.687933, 1.0]], ['2, k, 22', [-0.428819, -0.688287, 1.0]], ['2, k, 23', [0.178124, -0.759352, 1.0]], ['2, k, 24', [0.115962, -0.73943, 1.0]]]
[['2, k, 0', [-0.139748, -0.920462, 1.0]], ['2, k, 1', [-0.139774, -0.658941, 1.0]], ['2, k, 2', [-0.138869, -0.400959, 1.0]], ['2, k, 3', [-0.144229, -0.270112, 1.0]], ['2, k, 4', [-0.299093, -0.503308, 1.0]], ['2, k, 5', [-0.434202, -0.633901, 1.0]], ['2, k, 6', [-0.47018, -0.663498, 1.0]], ['2, k, 7', [-0.479054, -0.690953, 1.0]], ['2, k, 8', [0.0423767, -0.4952, 1.0]], ['2, k, 9', [0.17656, -0.646621, 1.0]], ['2, k, 10', [0.175559, -0.725261, 1.0]], ['2, k, 11', [0.17619, -0.754755, 1.0]], ['2, k, 12', [-0.21081, -0.911735, 1.0]], ['2, k, 13', [-0.345708, -1.0746, 1.0]], ['2, k, 14', [-0.366587, -1.35256, 1.0]], ['2, k, 15', [-0.359723, -1.4107, 1.0]], ['2, k, 16', [-0.0658498, -0.912393, 1.0]], ['2, k, 17', [0.0908695, -1.08349, 1.0]], ['2, k, 18', [0.0581509, -1.35056, 1.0]], ['2, k, 19', [0.0587015, -1.41478, 1.0]], ['2, k, 20', [-0.139161, -0.465123, 1.0]], ['2, k, 21', [-0.474213, -0.703368, 1.0]], ['2, k, 22', [-0.431436, -0.697001, 1.0]], ['2, k, 23', [0.177571, -0.769937, 1.0]], ['2, k, 24', [0.111724, -0.746439, 1.0]]]
[['2, k, 0', [-0.135841, -0.924176, 1.0]], ['2, k, 1', [-0.137469, -0.663798, 1.0]], ['2, k, 2', [-0.138326, -0.406343, 1.0]], ['2, k, 3', [-0.14277, -0.275168, 1.0]], ['2, k, 4', [-0.298831, -0.507948, 1.0]], ['2, k, 5', [-0.43265, -0.638522, 1.0]], ['2, k, 6', [-0.471081, -0.666515, 1.0]], ['2, k, 7', [-0.478325, -0.698594, 1.0]], ['2, k, 8', [0.043351, -0.498004, 1.0]], ['2, k, 9', [0.177878, -0.649494, 1.0]], ['2, k, 10', [0.174055, -0.735111, 1.0]], ['2, k, 11', [0.180172, -0.76078, 1.0]], ['2, k, 12', [-0.206383, -0.916329, 1.0]], ['2, k, 13', [-0.346527, -1.07634, 1.0]], ['2, k, 14', [-0.360338, -1.35557, 1.0]], ['2, k, 15', [-0.35235, -1.41303, 1.0]], ['2, k, 16', [-0.0625251, -0.915257, 1.0]], ['2, k, 17', [0.0931472, -1.08614, 1.0]], ['2, k, 18', [0.0605674, -1.35364, 1.0]], ['2, k, 19', [0.0611026, -1.41753, 1.0]], ['2, k, 20', [-0.138176, -0.470469, 1.0]], ['2, k, 21', [-0.481304, -0.706472, 1.0]], ['2, k, 22', [-0.415993, -0.701619, 1.0]], ['2, k, 23', [0.180632, -0.769263, 1.0]], ['2, k, 24', [0.144485, -0.77021, 1.0]]]
[['2, k, 0', [-0.134377, -0.924781, 1.0]], ['2, k, 1', [-0.136558, -0.664575, 1.0]], ['2, k, 2', [-0.137899, -0.406986, 1.0]], ['2, k, 3', [-0.141674, -0.277105, 1.0]], ['2, k, 4', [-0.29731, -0.510783, 1.0]], ['2, k, 5', [-0.430395, -0.64441, 1.0]], ['2, k, 6', [-0.473301, -0.672873, 1.0]], ['2, k, 7', [-0.477789, -0.703278, 1.0]], ['2, k, 8', [0.0439506, -0.498419, 1.0]], ['2, k, 9', [0.179864, -0.65989, 1.0]], ['2, k, 10', [0.174306, -0.740531, 1.0]], ['2, k, 11', [0.172667, -0.766786, 1.0]], ['2, k, 12', [-0.205301, -0.916979, 1.0]], ['2, k, 13', [-0.346836, -1.07614, 1.0]], ['2, k, 14', [-0.359897, -1.35538, 1.0]], ['2, k, 15', [-0.351791, -1.41276, 1.0]], ['2, k, 16', [-0.0607301, -0.915733, 1.0]], ['2, k, 17', [0.0942781, -1.08686, 1.0]], ['2, k, 18', [0.0602893, -1.35515, 1.0]], ['2, k, 19', [0.0606054, -1.41843, 1.0]], ['2, k, 20', [-0.137644, -0.471165, 1.0]], ['2, k, 21', [-0.487129, -0.713172, 1.0]], ['2, k, 22', [-0.420849, -0.707816, 1.0]], ['2, k, 23', [0.180073, -0.784023, 1.0]], ['2, k, 24', [0.102715, -0.760541, 1.0]]]
[['2, k, 0', [-0.133239, -0.926505, 1.0]], ['2, k, 1', [-0.135113, -0.666318, 1.0]], ['2, k, 2', [-0.136306, -0.408397, 1.0]], ['2, k, 3', [-0.140516, -0.278487, 1.0]], ['2, k, 4', [-0.296597, -0.512943, 1.0]], ['2, k, 5', [-0.429799, -0.646738, 1.0]], ['2, k, 6', [-0.478611, -0.685848, 1.0]], ['2, k, 7', [-0.479719, -0.706169, 1.0]], ['2, k, 8', [0.0445916, -0.499919, 1.0]], ['2, k, 9', [0.180036, -0.659865, 1.0]], ['2, k, 10', [0.174424, -0.744764, 1.0]], ['2, k, 11', [0.178166, -0.767633, 1.0]], ['2, k, 12', [-0.204396, -0.918694, 1.0]], ['2, k, 13', [-0.347117, -1.07729, 1.0]], ['2, k, 14', [-0.359127, -1.35621, 1.0]], ['2, k, 15', [-0.350891, -1.41374, 1.0]], ['2, k, 16', [-0.0594307, -0.91742, 1.0]], ['2, k, 17', [0.0958084, -1.08603, 1.0]], ['2, k, 18', [0.0619236, -1.35494, 1.0]], ['2, k, 19', [0.0622552, -1.41779, 1.0]], ['2, k, 20', [-0.136083, -0.472681, 1.0]], ['2, k, 21', [-0.48217, -0.713214, 1.0]], ['2, k, 22', [-0.423548, -0.708594, 1.0]], ['2, k, 23', [0.172474, -0.776128, 1.0]], ['2, k, 24', [0.123335, -0.767317, 1.0]]]
[['2, k, 0', [-0.130902, -0.927281, 1.0]], ['2, k, 1', [-0.133143, -0.667541, 1.0]], ['2, k, 2', [-0.134424, -0.40999, 1.0]], ['2, k, 3', [-0.139828, -0.280618, 1.0]], ['2, k, 4', [-0.296119, -0.514003, 1.0]], ['2, k, 5', [-0.429923, -0.647777, 1.0]], ['2, k, 6', [-0.474131, -0.683032, 1.0]], ['2, k, 7', [-0.480532, -0.708153, 1.0]], ['2, k, 8', [0.0464485, -0.502633, 1.0]], ['2, k, 9', [0.180921, -0.658896, 1.0]], ['2, k, 10', [0.173854, -0.747416, 1.0]], ['2, k, 11', [0.1736, -0.769813, 1.0]], ['2, k, 12', [-0.202436, -0.919566, 1.0]], ['2, k, 13', [-0.344485, -1.07649, 1.0]], ['2, k, 14', [-0.343714, -1.35552, 1.0]], ['2, k, 15', [-0.333769, -1.41309, 1.0]], ['2, k, 16', [-0.05677, -0.918097, 1.0]], ['2, k, 17', [0.0960879, -1.08575, 1.0]], ['2, k, 18', [0.0615402, -1.35507, 1.0]], ['2, k, 19', [0.0614974, -1.41764, 1.0]], ['2, k, 20', [-0.134217, -0.47417, 1.0]], ['2, k, 21', [-0.494926, -0.725613, 1.0]], ['2, k, 22', [-0.430633, -0.712182, 1.0]], ['2, k, 23', [0.176267, -0.781864, 1.0]], ['2, k, 24', [0.12926, -0.776024, 1.0]]]
[['2, k, 0', [-0.12987, -0.927107, 1.0]], ['2, k, 1', [-0.132292, -0.667668, 1.0]], ['2, k, 2', [-0.133762, -0.410277, 1.0]], ['2, k, 3', [-0.139166, -0.281375, 1.0]], ['2, k, 4', [-0.294434, -0.515164, 1.0]], ['2, k, 5', [-0.430149, -0.649634, 1.0]], ['2, k, 6', [-0.473964, -0.693246, 1.0]], ['2, k, 7', [-0.483171, -0.707824, 1.0]], ['2, k, 8', [0.0472301, -0.503627, 1.0]], ['2, k, 9', [0.181965, -0.657351, 1.0]], ['2, k, 10', [0.17252, -0.749121, 1.0]], ['2, k, 11', [0.172104, -0.77071, 1.0]], ['2, k, 12', [-0.202024, -0.919439, 1.0]], ['2, k, 13', [-0.344217, -1.07638, 1.0]], ['2, k, 14', [-0.344142, -1.35535, 1.0]], ['2, k, 15', [-0.334399, -1.41293, 1.0]], ['2, k, 16', [-0.0549073, -0.917873, 1.0]], ['2, k, 17', [0.0944955, -1.08837, 1.0]], ['2, k, 18', [0.0588689, -1.35736, 1.0]], ['2, k, 19', [0.0585506, -1.41996, 1.0]], ['2, k, 20', [-0.133511, -0.474428, 1.0]], ['2, k, 21', [-0.47146, -0.721803, 1.0]], ['2, k, 22', [-0.432721, -0.716048, 1.0]], ['2, k, 23', [0.165353, -0.78165, 1.0]], ['2, k, 24', [0.123366, -0.769411, 1.0]]]
[['2, k, 0', [-0.128264, -0.927644, 1.0]], ['2, k, 1', [-0.131341, -0.668125, 1.0]], ['2, k, 2', [-0.133287, -0.410579, 1.0]], ['2, k, 3', [-0.138752, -0.281768, 1.0]], ['2, k, 4', [-0.293349, -0.515557, 1.0]], ['2, k, 5', [-0.43006, -0.650243, 1.0]], ['2, k, 6', [-0.472588, -0.686189, 1.0]], ['2, k, 7', [-0.482886, -0.708878, 1.0]], ['2, k, 8', [0.0477844, -0.504015, 1.0]], ['2, k, 9', [0.18203, -0.657306, 1.0]], ['2, k, 10', [0.172582, -0.749149, 1.0]], ['2, k, 11', [0.17311, -0.767869, 1.0]], ['2, k, 12', [-0.200723, -0.919917, 1.0]], ['2, k, 13', [-0.34236, -1.07572, 1.0]], ['2, k, 14', [-0.344725, -1.35386, 1.0]], ['2, k, 15', [-0.335445, -1.41203, 1.0]], ['2, k, 16', [-0.0531173, -0.918448, 1.0]], ['2, k, 17', [0.101243, -1.0804, 1.0]], ['2, k, 18', [0.0600918, -1.34942, 1.0]], ['2, k, 19', [0.0587289, -1.41163, 1.0]], ['2, k, 20', [-0.132948, -0.474765, 1.0]], ['2, k, 21', [-0.483966, -0.720549, 1.0]], ['2, k, 22', [-0.431508, -0.712208, 1.0]], ['2, k, 23', [0.178885, -0.778092, 1.0]], ['2, k, 24', [0.123789, -0.769572, 1.0]]]
[['2, k, 0', [-0.128271, -0.927742, 1.0]], ['2, k, 1', [-0.130717, -0.668106, 1.0]], ['2, k, 2', [-0.132121, -0.410396, 1.0]], ['2, k, 3', [-0.13829, -0.281361, 1.0]], ['2, k, 4', [-0.293041, -0.515747, 1.0]], ['2, k, 5', [-0.430047, -0.65042, 1.0]], ['2, k, 6', [-0.476675, -0.687848, 1.0]], ['2, k, 7', [-0.483844, -0.706324, 1.0]], ['2, k, 8', [0.0481452, -0.503979, 1.0]], ['2, k, 9', [0.182464, -0.655561, 1.0]], ['2, k, 10', [0.173491, -0.747303, 1.0]], ['2, k, 11', [0.17448, -0.764868, 1.0]], ['2, k, 12', [-0.200674, -0.919763, 1.0]], ['2, k, 13', [-0.342706, -1.07712, 1.0]], ['2, k, 14', [-0.345656, -1.35492, 1.0]], ['2, k, 15', [-0.336415, -1.41311, 1.0]], ['2, k, 16', [-0.0532604, -0.918779, 1.0]], ['2, k, 17', [0.100362, -1.08372, 1.0]], ['2, k, 18', [0.0595931, -1.35274, 1.0]], ['2, k, 19', [0.0583238, -1.4148, 1.0]], ['2, k, 20', [-0.131951, -0.474639, 1.0]], ['2, k, 21', [-0.480152, -0.725706, 1.0]], ['2, k, 22', [-0.418688, -0.710611, 1.0]], ['2, k, 23', [0.17901, -0.77755, 1.0]], ['2, k, 24', [0.123823, -0.76892, 1.0]]]
