[['2, k, 0', [0.0521031, -0.406939, 1.0]], ['2, k, 1', [0.040366, -0.116361, 1.0]], ['2, k, 2', [0.028681, 0.169289, 1.0]], ['2, k, 3', [0.0333167, 0.291913, 1.0]], ['2, k, 4', [-0.0923246, 0.102748, 1.0]], ['2, k, 5', [-0.187573, 0.0770122, 1.0]], ['2, k, 6', [-0.241024, 0.067765, 1.0]], ['2, k, 7', [-0.274859, 0.0379773, 1.0]], ['2, k, 8', [0.153376, 0.100638, 1.0]], ['2, k, 9', [0.147189, -0.166932, 1.0]], ['2, k, 10', [0.221661, -0.069204, 1.0]], ['2, k, 11', [0.255221, -0.0908361, 1.0]], ['2, k, 12', [-0.00427451, -0.402151, 1.0]], ['2, k, 13', [-0.0722565, -0.795613, 1.0]], ['2, k, 14', [-0.0235569, -1.13196, 1.0]], ['2, k, 15', [-0.0492915, -1.20957, 1.0]], ['2, k, 16', [0.107376, -0.403103, 1.0]], ['2, k, 17', [0.1293, -0.752092, 1.0]], ['2, k, 18', [0.171916, -1.19589, 1.0]], ['2, k, 19', [0.177499, -1.23778, 1.0]], ['2, k, 20', [0.0316012, 0.0985619, 1.0]], ['2, k, 21', [-0.289321, -0.00408126, 1.0]], ['2, k, 22', [-0.312301, 0.0367613, 1.0]], ['2, k, 23', [0.254351, -0.0905265, 1.0]], ['2, k, 24', [0.253216, -0.0901226, 1.0]]]
[['2, k, 0', [0.10704, -0.421884, 1.0]], ['2, k, 1', [0.0674003, -0.137435, 1.0]], ['2, k, 2', [0.0352544, 0.140997, 1.0]], ['2, k, 3', [0.0187375, 0.247455, 1.0]], ['2, k, 4', [-0.103935, 0.0632766, 1.0]], ['2, k, 5', [-0.206919, -0.0517374, 1.0]], ['2, k, 6', [-0.0378633, -0.195965, 1.0]], ['2, k, 7', [-0.0508847, -0.286565, 1.0]], ['2, k, 8', [0.15229, 0.0546601, 1.0]], ['2, k, 9', [0.276444, 0.0416285, 1.0]], ['2, k, 10', [0.146724, 0.14728, 1.0]], ['2, k, 11', [0.114835, 0.154055, 1.0]], ['2, k, 12', [0.0547674, -0.42446, 1.0]], ['2, k, 13', [-0.0311977, -0.826537, 1.0]], ['2, k, 14', [-0.066815, -1.15247, 1.0]], ['2, k, 15', [-0.0811246, -1.19814, 1.0]], ['2, k, 16', [0.1572, -0.410477, 1.0]], ['2, k, 17', [0.185025, -0.791936, 1.0]], ['2, k, 18', [0.144082, -1.15516, 1.0]], ['2, k, 19', [0.133649, -1.22924, 1.0]], ['2, k, 20', [0.0420074, 0.0733564, 1.0]], ['2, k, 21', [-0.0506892, -0.289876, 1.0]], ['2, k, 22', [-0.0210806, -0.269271, 1.0]], ['2, k, 23', [0.0716647, 0.193467, 1.0]], ['2, k, 24', [0.0754005, 0.196622, 1.0]]]
[['2, k, 0', [0.111987, -0.426956, 1.0]], ['2, k, 1', [0.0717265, -0.142329, 1.0]], ['2, k, 2', [0.037782, 0.13506, 1.0]], ['2, k, 3', [0.0166074, 0.236312, 1.0]], ['2, k, 4', [-0.103819, 0.0624005, 1.0]], ['2, k, 5', [-0.206077, -0.0540702, 1.0]], ['2, k, 6', [-0.0455943, -0.206719, 1.0]], ['2, k, 7', [-0.0505293, -0.280977, 1.0]], ['2, k, 8', [0.15275, 0.0530567, 1.0]], ['2, k, 9', [0.277605, 0.0376897, 1.0]], ['2, k, 10', [0.147908, 0.143332, 1.0]], ['2, k, 11', [0.119433, 0.154771, 1.0]], ['2, k, 12', [0.0598512, -0.428049, 1.0]], ['2, k, 13', [-0.0259297, -0.808738, 1.0]], ['2, k, 14', [-0.0639742, -1.14833, 1.0]], ['2, k, 15', [-0.11207, -1.19308, 1.0]], ['2, k, 16', [0.161801, -0.416982, 1.0]], ['2, k, 17', [0.189229, -0.789431, 1.0]], ['2, k, 18', [0.151572, -1.14953, 1.0]], ['2, k, 19', [0.119679, -1.2221, 1.0]], ['2, k, 20', [0.0452732, 0.0675767, 1.0]], ['2, k, 21', [-0.041219, -0.294037, 1.0]], ['2, k, 22', [-0.0408524, -0.26132, 1.0]], ['2, k, 23', [0.0691687, 0.1659, 1.0]], ['2, k, 24', [0.102522, 0.203941, 1.0]]]
[['2, k, 0', [0.116196, -0.421864, 1.0]], ['2, k, 1', [0.0743687, -0.142987, 1.0]], ['2, k, 2', [0.039285, 0.130611, 1.0]], ['2, k, 3', [0.0147284, 0.227338, 1.0]], ['2, k, 4', [-0.103957, 0.0619705, 1.0]], ['2, k, 5', [-0.206376, -0.0551019, 1.0]], ['2, k, 6', [-0.0445374, -0.206545, 1.0]], ['2, k, 7', [-0.0417353, -0.275139, 1.0]], ['2, k, 8', [0.173931, 0.101739, 1.0]], ['2, k, 9', [0.280671, 0.0338366, 1.0]], ['2, k, 10', [0.151852, 0.137696, 1.0]], ['2, k, 11', [0.15893, 0.135983, 1.0]], ['2, k, 12', [0.0639287, -0.424462, 1.0]], ['2, k, 13', [-0.0225684, -0.804826, 1.0]], ['2, k, 14', [-0.0615707, -1.14996, 1.0]], ['2, k, 15', [-0.0588859, -1.19676, 1.0]], ['2, k, 16', [0.165969, -0.410281, 1.0]], ['2, k, 17', [0.192094, -0.789086, 1.0]], ['2, k, 18', [0.151617, -1.14951, 1.0]], ['2, k, 19', [0.152356, -1.19638, 1.0]], ['2, k, 20', [0.0472447, 0.0641237, 1.0]], ['2, k, 21', [-0.0412951, -0.303275, 1.0]], ['2, k, 22', [-0.0307906, -0.259666, 1.0]], ['2, k, 23', [0.113238, 0.147861, 1.0]], ['2, k, 24', [0.144354, 0.173765, 1.0]]]
[['2, k, 0', [0.122451, -0.422611, 1.0]], ['2, k, 1', [0.0792522, -0.148288, 1.0]], ['2, k, 2', [0.0426503, 0.117266, 1.0]], ['2, k, 3', [0.0134615, 0.218314, 1.0]], ['2, k, 4', [-0.102818, 0.0592857, 1.0]], ['2, k, 5', [-0.206555, -0.0553219, 1.0]], ['2, k, 6', [-0.0437069, -0.205782, 1.0]], ['2, k, 7', [-0.032001, -0.282292, 1.0]], ['2, k, 8', [0.175929, 0.0983898, 1.0]], ['2, k, 9', [0.27618, 0.0195681, 1.0]], ['2, k, 10', [0.147288, 0.124452, 1.0]], ['2, k, 11', [0.154554, 0.132139, 1.0]], ['2, k, 12', [0.069059, -0.424903, 1.0]], ['2, k, 13', [-0.0205303, -0.80192, 1.0]], ['2, k, 14', [-0.0598687, -1.14346, 1.0]], ['2, k, 15', [-0.0558586, -1.19182, 1.0]], ['2, k, 16', [0.173281, -0.41158, 1.0]], ['2, k, 17', [0.19714, -0.786392, 1.0]], ['2, k, 18', [0.157337, -1.14273, 1.0]], ['2, k, 19', [0.159362, -1.19117, 1.0]], ['2, k, 20', [0.0514409, 0.0527659, 1.0]], ['2, k, 21', [-0.0151636, -0.289261, 1.0]], ['2, k, 22', [-0.0222136, -0.258658, 1.0]], ['2, k, 23', [0.0893163, 0.136114, 1.0]], ['2, k, 24', [0.169963, 0.0677732, 1.0]]]
[['2, k, 0', [0.123781, -0.419715, 1.0]], ['2, k, 1', [0.0807321, -0.150388, 1.0]], ['2, k, 2', [0.0435085, 0.109314, 1.0]], ['2, k, 3', [0.0121331, 0.209131, 1.0]], ['2, k, 4', [-0.101378, 0.0576517, 1.0]], ['2, k, 5', [-0.206689, -0.0557234, 1.0]], ['2, k, 6', [-0.0430838, -0.205424, 1.0]], ['2, k, 7', [-0.0322921, -0.279453, 1.0]], ['2, k, 8', [0.179303, 0.1416, 1.0]], ['2, k, 9', [0.272393, 0.0198882, 1.0]], ['2, k, 10', [0.142714, 0.125584, 1.0]], ['2, k, 11', [0.122351, 0.142576, 1.0]], ['2, k, 12', [0.073005, -0.421964, 1.0]], ['2, k, 13', [-0.019063, -0.803346, 1.0]], ['2, k, 14', [-0.0582395, -1.14917, 1.0]], ['2, k, 15', [-0.0489646, -1.19802, 1.0]], ['2, k, 16', [0.17256, -0.408777, 1.0]], ['2, k, 17', [0.201149, -0.78751, 1.0]], ['2, k, 18', [0.157942, -1.14064, 1.0]], ['2, k, 19', [0.203045, -1.18698, 1.0]], ['2, k, 20', [0.0526775, 0.0461599, 1.0]], ['2, k, 21', [0.00504319, -0.27821, 1.0]], ['2, k, 22', [-0.0265461, -0.234263, 1.0]], ['2, k, 23', [0.0769402, 0.159053, 1.0]], ['2, k, 24', [0.115491, 0.105241, 1.0]]]
[['2, k, 0', [0.125065, -0.416876, 1.0]], ['2, k, 1', [0.0821748, -0.152625, 1.0]], ['2, k, 2', [0.0444718, 0.102596, 1.0]], ['2, k, 3', [0.0109984, 0.200825, 1.0]], ['2, k, 4', [-0.100161, 0.0548172, 1.0]], ['2, k, 5', [-0.206417, -0.0555648, 1.0]], ['2, k, 6', [-0.0417992, -0.204195, 1.0]], ['2, k, 7', [-0.0333743, -0.280252, 1.0]], ['2, k, 8', [0.178916, 0.142134, 1.0]], ['2, k, 9', [0.271912, 0.0194645, 1.0]], ['2, k, 10', [0.142234, 0.125162, 1.0]], ['2, k, 11', [0.123621, 0.142739, 1.0]], ['2, k, 12', [0.0747515, -0.420227, 1.0]], ['2, k, 13', [-0.0182376, -0.801881, 1.0]], ['2, k, 14', [-0.0584551, -1.1496, 1.0]], ['2, k, 15', [-0.0478312, -1.19955, 1.0]], ['2, k, 16', [0.172855, -0.40484, 1.0]], ['2, k, 17', [0.202371, -0.785536, 1.0]], ['2, k, 18', [0.157331, -1.14082, 1.0]], ['2, k, 19', [0.165982, -1.19091, 1.0]], ['2, k, 20', [0.0538228, 0.0405161, 1.0]], ['2, k, 21', [0.0107962, -0.275046, 1.0]], ['2, k, 22', [-0.0236587, -0.227019, 1.0]], ['2, k, 23', [0.0871213, 0.166325, 1.0]], ['2, k, 24', [0.0984113, 0.111914, 1.0]]]
[['2, k, 0', [0.124701, -0.409827, 1.0]], ['2, k, 1', [0.0839806, -0.145605, 1.0]], ['2, k, 2', [0.0476102, 0.116983, 1.0]], ['2, k, 3', [0.0105071, 0.192766, 1.0]], ['2, k, 4', [-0.100135, 0.0547152, 1.0]], ['2, k, 5', [-0.203705, -0.0520325, 1.0]], ['2, k, 6', [-0.037363, -0.198824, 1.0]], ['2, k, 7', [-0.0253108, -0.272804, 1.0]], ['2, k, 8', [0.181157, 0.143269, 1.0]], ['2, k, 9', [0.271456, 0.0174849, 1.0]], ['2, k, 10', [0.14178, 0.123188, 1.0]], ['2, k, 11', [0.122778, 0.141508, 1.0]], ['2, k, 12', [0.0753024, -0.408879, 1.0]], ['2, k, 13', [-0.0185681, -0.80244, 1.0]], ['2, k, 14', [-0.0609158, -1.15484, 1.0]], ['2, k, 15', [-0.049066, -1.20569, 1.0]], ['2, k, 16', [0.172099, -0.400947, 1.0]], ['2, k, 17', [0.202916, -0.783671, 1.0]], ['2, k, 18', [0.15681, -1.14099, 1.0]], ['2, k, 19', [0.166669, -1.19201, 1.0]], ['2, k, 20', [0.0564716, 0.0515815, 1.0]], ['2, k, 21', [-2.58391e-05, -0.28431, 1.0]], ['2, k, 22', [-0.0133358, -0.243061, 1.0]], ['2, k, 23', [0.0851433, 0.158841, 1.0]], ['2, k, 24', [0.0805101, 0.115079, 1.0]]]
[['2, k, 0', [0.12558, -0.40626, 1.0]], ['2, k, 1', [0.0876677, -0.14406, 1.0]], ['2, k, 2', [0.05921, 0.116798, 1.0]], ['2, k, 3', [0.0139041, 0.184938, 1.0]], ['2, k, 4', [-0.0980181, 0.0545181, 1.0]], ['2, k, 5', [-0.205726, -0.0460246, 1.0]], ['2, k, 6', [-0.0382665, -0.191552, 1.0]], ['2, k, 7', [-0.027576, -0.262528, 1.0]], ['2, k, 8', [0.197445, 0.137337, 1.0]], ['2, k, 9', [0.150431, -0.0900859, 1.0]], ['2, k, 10', [0.0210272, 0.0160127, 1.0]], ['2, k, 11', [-0.0219463, 0.0512874, 1.0]], ['2, k, 12', [0.076271, -0.404998, 1.0]], ['2, k, 13', [-0.018159, -0.803374, 1.0]], ['2, k, 14', [-0.0618538, -1.15939, 1.0]], ['2, k, 15', [-0.0504549, -1.21213, 1.0]], ['2, k, 16', [0.172555, -0.398916, 1.0]], ['2, k, 17', [0.201106, -0.783092, 1.0]], ['2, k, 18', [0.157636, -1.13603, 1.0]], ['2, k, 19', [0.218129, -1.17742, 1.0]], ['2, k, 20', [0.0658694, 0.0523242, 1.0]], ['2, k, 21', [0.00647624, -0.266726, 1.0]], ['2, k, 22', [-0.0167832, -0.231191, 1.0]], ['2, k, 23', [-0.0591529, 0.0688837, 1.0]], ['2, k, 24', [-0.063182, 0.0254573, 1.0]]]
[['2, k, 0', [0.121513, -0.398945, 1.0]], ['2, k, 1', [0.0863922, -0.13888, 1.0]], ['2, k, 2', [0.0554851, 0.122707, 1.0]], ['2, k, 3', [0.0205394, 0.178999, 1.0]], ['2, k, 4', [-0.0978913, 0.054689, 1.0]], ['2, k, 5', [-0.20264, -0.0362597, 1.0]], ['2, k, 6', [-0.055824, -0.200953, 1.0]], ['2, k, 7', [-0.0447012, -0.274947, 1.0]], ['2, k, 8', [0.194021, 0.139323, 1.0]], ['2, k, 9', [0.150697, -0.0896929, 1.0]], ['2, k, 10', [0.0212929, 0.0164043, 1.0]], ['2, k, 11', [-0.0216805, 0.051679, 1.0]], ['2, k, 12', [0.0737173, -0.400831, 1.0]], ['2, k, 13', [-0.0223471, -0.801817, 1.0]], ['2, k, 14', [-0.057301, -1.15627, 1.0]], ['2, k, 15', [-0.0446539, -1.21026, 1.0]], ['2, k, 16', [0.166892, -0.388409, 1.0]], ['2, k, 17', [0.199735, -0.787461, 1.0]], ['2, k, 18', [0.157606, -1.13589, 1.0]], ['2, k, 19', [0.168287, -1.19009, 1.0]], ['2, k, 20', [0.06301, 0.0581616, 1.0]], ['2, k, 21', [-0.0306608, -0.300891, 1.0]], ['2, k, 22', [-0.0276446, -0.242935, 1.0]], ['2, k, 23', [-0.058888, 0.069274, 1.0]], ['2, k, 24', [-0.0631649, 0.0254824, 1.0]]]
[['2, k, 0', [0.119757, -0.398372, 1.0]], ['2, k, 1', [0.0865809, -0.138393, 1.0]], ['2, k, 2', [0.0574863, 0.122846, 1.0]], ['2, k, 3', [0.0208359, 0.175159, 1.0]], ['2, k, 4', [-0.0976477, 0.0562697, 1.0]], ['2, k, 5', [-0.20387, -0.0317429, 1.0]], ['2, k, 6', [-0.059605, -0.198499, 1.0]], ['2, k, 7', [-0.0473858, -0.274565, 1.0]], ['2, k, 8', [0.184906, 0.127649, 1.0]], ['2, k, 9', [0.152481, -0.0896908, 1.0]], ['2, k, 10', [0.0230709, 0.0164059, 1.0]], ['2, k, 11', [-0.0199021, 0.0516805, 1.0]], ['2, k, 12', [0.0711454, -0.399433, 1.0]], ['2, k, 13', [-0.023022, -0.802259, 1.0]], ['2, k, 14', [-0.0588206, -1.15815, 1.0]], ['2, k, 15', [-0.0611909, -1.23761, 1.0]], ['2, k, 16', [0.166005, -0.388573, 1.0]], ['2, k, 17', [0.197178, -0.786652, 1.0]], ['2, k, 18', [0.155584, -1.13889, 1.0]], ['2, k, 19', [0.191391, -1.17994, 1.0]], ['2, k, 20', [0.0645316, 0.0584865, 1.0]], ['2, k, 21', [-0.0327536, -0.304712, 1.0]], ['2, k, 22', [-0.027853, -0.254881, 1.0]], ['2, k, 23', [-0.0571154, 0.0692756, 1.0]], ['2, k, 24', [-0.0626583, 0.0255581, 1.0]]]
[['2, k, 0', [0.114872, -0.397193, 1.0]], ['2, k, 1', [0.0860301, -0.138689, 1.0]], ['2, k, 2', [0.0567991, 0.118046, 1.0]], ['2, k, 3', [0.0257615, 0.169117, 1.0]], ['2, k, 4', [-0.0971761, 0.057723, 1.0]], ['2, k, 5', [-0.204439, -0.0276449, 1.0]], ['2, k, 6', [-0.0640409, -0.196856, 1.0]], ['2, k, 7', [-0.0544926, -0.26665, 1.0]], ['2, k, 8', [0.182345, 0.118002, 1.0]], ['2, k, 9', [0.153524, -0.0904206, 1.0]], ['2, k, 10', [0.0247103, 0.0180397, 1.0]], ['2, k, 11', [0.0353212, 0.107339, 1.0]], ['2, k, 12', [0.0649809, -0.396123, 1.0]], ['2, k, 13', [-0.0240436, -0.797944, 1.0]], ['2, k, 14', [-0.0626373, -1.16055, 1.0]], ['2, k, 15', [-0.0109023, -1.22741, 1.0]], ['2, k, 16', [0.162449, -0.389235, 1.0]], ['2, k, 17', [0.194615, -0.786701, 1.0]], ['2, k, 18', [0.154203, -1.14272, 1.0]], ['2, k, 19', [0.197592, -1.17825, 1.0]], ['2, k, 20', [0.0637784, 0.0550866, 1.0]], ['2, k, 21', [-0.0372497, -0.296964, 1.0]], ['2, k, 22', [-0.0771997, -0.288808, 1.0]], ['2, k, 23', [0.0335776, 0.111559, 1.0]], ['2, k, 24', [0.0348725, 0.107497, 1.0]]]
[['2, k, 0', [0.108924, -0.396666, 1.0]], ['2, k, 1', [0.0820222, -0.138203, 1.0]], ['2, k, 2', [0.0498812, 0.117766, 1.0]], ['2, k, 3', [0.0327627, 0.173985, 1.0]], ['2, k, 4', [-0.0964874, 0.0589566, 1.0]], ['2, k, 5', [-0.204798, -0.0191735, 1.0]], ['2, k, 6', [-0.0654595, -0.189562, 1.0]], ['2, k, 7', [-0.059313, -0.258972, 1.0]], ['2, k, 8', [0.181581, 0.116091, 1.0]], ['2, k, 9', [0.152457, -0.0927459, 1.0]], ['2, k, 10', [0.025183, 0.021268, 1.0]], ['2, k, 11', [0.0432501, 0.107315, 1.0]], ['2, k, 12', [0.0573889, -0.393916, 1.0]], ['2, k, 13', [-0.027359, -0.796982, 1.0]], ['2, k, 14', [-0.0598077, -1.15344, 1.0]], ['2, k, 15', [-0.110291, -1.19043, 1.0]], ['2, k, 16', [0.158129, -0.390324, 1.0]], ['2, k, 17', [0.190071, -0.787416, 1.0]], ['2, k, 18', [0.154746, -1.14348, 1.0]], ['2, k, 19', [0.151504, -1.19734, 1.0]], ['2, k, 20', [0.0574408, 0.0546846, 1.0]], ['2, k, 21', [-0.053455, -0.294817, 1.0]], ['2, k, 22', [-0.085807, -0.286913, 1.0]], ['2, k, 23', [0.0414036, 0.111365, 1.0]], ['2, k, 24', [0.0408508, 0.105218, 1.0]]]
[['2, k, 0', [0.10208, -0.394782, 1.0]], ['2, k, 1', [0.0787942, -0.140384, 1.0]], ['2, k, 2', [0.0497467, 0.107678, 1.0]], ['2, k, 3', [0.0377893, 0.166358, 1.0]], ['2, k, 4', [-0.0958964, 0.0603746, 1.0]], ['2, k, 5', [-0.231693, 0.0260039, 1.0]], ['2, k, 6', [-0.0902493, -0.143514, 1.0]], ['2, k, 7', [-0.0607865, -0.22341, 1.0]], ['2, k, 8', [0.182126, 0.115078, 1.0]], ['2, k, 9', [0.150733, -0.0931152, 1.0]], ['2, k, 10', [0.0219519, 0.0153678, 1.0]], ['2, k, 11', [0.0455619, 0.103981, 1.0]], ['2, k, 12', [0.0516652, -0.391747, 1.0]], ['2, k, 13', [-0.0326582, -0.798765, 1.0]], ['2, k, 14', [-0.0588048, -1.15746, 1.0]], ['2, k, 15', [-0.0624215, -1.23158, 1.0]], ['2, k, 16', [0.150449, -0.389301, 1.0]], ['2, k, 17', [0.183693, -0.791685, 1.0]], ['2, k, 18', [0.154661, -1.14374, 1.0]], ['2, k, 19', [0.160322, -1.20416, 1.0]], ['2, k, 20', [0.056426, 0.0475756, 1.0]], ['2, k, 21', [-0.0683152, -0.249998, 1.0]], ['2, k, 22', [-0.0772446, -0.254948, 1.0]], ['2, k, 23', [0.0415053, 0.103734, 1.0]], ['2, k, 24', [0.0452216, 0.103204, 1.0]]]
[['2, k, 0', [0.0956585, -0.390078, 1.0]], ['2, k, 1', [0.0774005, -0.140639, 1.0]], ['2, k, 2', [0.0512051, 0.104263, 1.0]], ['2, k, 3', [0.0416012, 0.163098, 1.0]], ['2, k, 4', [-0.0954422, 0.0613978, 1.0]], ['2, k, 5', [-0.231243, 0.0266419, 1.0]], ['2, k, 6', [-0.0907634, -0.143444, 1.0]], ['2, k, 7', [-0.070455, -0.216483, 1.0]], ['2, k, 8', [0.182333, 0.113926, 1.0]], ['2, k, 9', [0.151221, -0.0952946, 1.0]], ['2, k, 10', [0.0218157, 0.0108247, 1.0]], ['2, k, 11', [-0.0211572, 0.0460999, 1.0]], ['2, k, 12', [0.045822, -0.388129, 1.0]], ['2, k, 13', [-0.0369166, -0.79788, 1.0]], ['2, k, 14', [-0.0657806, -1.15893, 1.0]], ['2, k, 15', [-0.0575278, -1.2372, 1.0]], ['2, k, 16', [0.142684, -0.383032, 1.0]], ['2, k, 17', [0.180557, -0.791586, 1.0]], ['2, k, 18', [0.153492, -1.1465, 1.0]], ['2, k, 19', [0.136365, -1.22393, 1.0]], ['2, k, 20', [0.0569677, 0.0450937, 1.0]], ['2, k, 21', [-0.0709536, -0.246062, 1.0]], ['2, k, 22', [-0.0812688, -0.253719, 1.0]], ['2, k, 23', [-0.0249956, 0.0460366, 1.0]], ['2, k, 24', [-0.0209943, 0.045745, 1.0]]]
[['2, k, 0', [0.0878577, -0.389923, 1.0]], ['2, k, 1', [0.0736453, -0.142483, 1.0]], ['2, k, 2', [0.0521844, 0.0996303, 1.0]], ['2, k, 3', [0.0431155, 0.160703, 1.0]], ['2, k, 4', [-0.0952143, 0.0628332, 1.0]], ['2, k, 5', [-0.229754, 0.0289663, 1.0]], ['2, k, 6', [-0.0914388, -0.142368, 1.0]], ['2, k, 7', [-0.0766265, -0.220375, 1.0]], ['2, k, 8', [0.179975, 0.102445, 1.0]], ['2, k, 9', [0.147698, -0.107079, 1.0]], ['2, k, 10', [0.025053, 0.0202227, 1.0]], ['2, k, 11', [0.0483704, 0.103014, 1.0]], ['2, k, 12', [0.0379185, -0.387815, 1.0]], ['2, k, 13', [-0.0418105, -0.792877, 1.0]], ['2, k, 14', [-0.0679043, -1.16028, 1.0]], ['2, k, 15', [-0.0350613, -1.22659, 1.0]], ['2, k, 16', [0.135227, -0.383473, 1.0]], ['2, k, 17', [0.174588, -0.791144, 1.0]], ['2, k, 18', [0.153228, -1.14926, 1.0]], ['2, k, 19', [0.207153, -1.18262, 1.0]], ['2, k, 20', [0.056797, 0.0409386, 1.0]], ['2, k, 21', [-0.0723009, -0.253062, 1.0]], ['2, k, 22', [-0.0879495, -0.24516, 1.0]], ['2, k, 23', [0.0493564, 0.111519, 1.0]], ['2, k, 24', [0.0550727, 0.0979326, 1.0]]]
[['2, k, 0', [0.0811815, -0.389842, 1.0]], ['2, k, 1', [0.0696957, -0.139314, 1.0]], ['2, k, 2', [0.0549217, 0.111136, 1.0]], ['2, k, 3', [0.0463377, 0.185136, 1.0]], ['2, k, 4', [-0.0949611, 0.0642907, 1.0]], ['2, k, 5', [-0.238656, 0.0442617, 1.0]], ['2, k, 6', [-0.106753, -0.130227, 1.0]], ['2, k, 7', [-0.08914, -0.195597, 1.0]], ['2, k, 8', [0.181279, 0.100435, 1.0]], ['2, k, 9', [0.14874, -0.10957, 1.0]], ['2, k, 10', [0.0299396, 0.0270846, 1.0]], ['2, k, 11', [0.0416951, 0.0110368, 1.0]], ['2, k, 12', [0.0288008, -0.385521, 1.0]], ['2, k, 13', [-0.0461713, -0.793153, 1.0]], ['2, k, 14', [-0.0730202, -1.1563, 1.0]], ['2, k, 15', [-0.0368039, -1.20906, 1.0]], ['2, k, 16', [0.128697, -0.385479, 1.0]], ['2, k, 17', [0.163685, -0.785839, 1.0]], ['2, k, 18', [0.1497, -1.15014, 1.0]], ['2, k, 19', [0.121495, -1.22421, 1.0]], ['2, k, 20', [0.057542, 0.0486042, 1.0]], ['2, k, 21', [-0.0976476, -0.242668, 1.0]], ['2, k, 22', [-0.0914972, -0.191638, 1.0]], ['2, k, 23', [0.0426999, 0.019837, 1.0]], ['2, k, 24', [0.0484404, 0.00663785, 1.0]]]
[['2, k, 0', [0.0727374, -0.389155, 1.0]], ['2, k, 1', [0.0663726, -0.139859, 1.0]], ['2, k, 2', [0.0542319, 0.107864, 1.0]], ['2, k, 3', [0.0475584, 0.184967, 1.0]], ['2, k, 4', [-0.0950902, 0.0665123, 1.0]], ['2, k, 5', [-0.233269, 0.0448094, 1.0]], ['2, k, 6', [-0.101385, -0.129681, 1.0]], ['2, k, 7', [-0.0938383, -0.181738, 1.0]], ['2, k, 8', [0.181783, 0.0942288, 1.0]], ['2, k, 9', [0.147926, -0.116523, 1.0]], ['2, k, 10', [0.029145, 0.019334, 1.0]], ['2, k, 11', [0.040929, 0.0034801, 1.0]], ['2, k, 12', [0.0209971, -0.383404, 1.0]], ['2, k, 13', [-0.0492752, -0.790988, 1.0]], ['2, k, 14', [-0.0717319, -1.15541, 1.0]], ['2, k, 15', [-0.041473, -1.21989, 1.0]], ['2, k, 16', [0.120929, -0.386633, 1.0]], ['2, k, 17', [0.159237, -0.784105, 1.0]], ['2, k, 18', [0.149503, -1.14961, 1.0]], ['2, k, 19', [0.200434, -1.19987, 1.0]], ['2, k, 20', [0.0566189, 0.0467771, 1.0]], ['2, k, 21', [-0.107818, -0.223355, 1.0]], ['2, k, 22', [-0.112008, -0.227338, 1.0]], ['2, k, 23', [0.0419363, 0.0123051, 1.0]], ['2, k, 24', [0.0478624, 0.000935803, 1.0]]]
[['2, k, 0', [0.0636703, -0.390888, 1.0]], ['2, k, 1', [0.0558443, -0.147128, 1.0]], ['2, k, 2', [0.0434316, 0.0843779, 1.0]], ['2, k, 3', [0.061671, 0.189486, 1.0]], ['2, k, 4', [-0.0865781, 0.0789223, 1.0]], ['2, k, 5', [-0.23743, 0.0508107, 1.0]], ['2, k, 6', [-0.105545, -0.123684, 1.0]], ['2, k, 7', [-0.0975711, -0.165207, 1.0]], ['2, k, 8', [0.182241, 0.0845866, 1.0]], ['2, k, 9', [0.281079, 0.0176291, 1.0]], ['2, k, 10', [0.151431, 0.123292, 1.0]], ['2, k, 11', [0.146107, 0.125543, 1.0]], ['2, k, 12', [0.0131997, -0.383671, 1.0]], ['2, k, 13', [-0.0517073, -0.788999, 1.0]], ['2, k, 14', [-0.0719804, -1.15574, 1.0]], ['2, k, 15', [-0.0621272, -1.22943, 1.0]], ['2, k, 16', [0.111918, -0.390175, 1.0]], ['2, k, 17', [0.156145, -0.784603, 1.0]], ['2, k, 18', [0.149467, -1.14805, 1.0]], ['2, k, 19', [0.191057, -1.20041, 1.0]], ['2, k, 20', [0.0446852, 0.0258122, 1.0]], ['2, k, 21', [-0.103277, -0.19667, 1.0]], ['2, k, 22', [-0.109093, -0.195144, 1.0]], ['2, k, 23', [0.120379, 0.125998, 1.0]], ['2, k, 24', [0.107804, 0.0943137, 1.0]]]
