[['2, k, 0', [0.04409565, 0.01674226, 1.0]], ['2, k, 1', [0.04101397, 0.326719, 1.0]], ['2, k, 2', [0.03935456, 0.6229622, 1.0]], ['2, k, 3', [0.02466569, 0.7471285, 1.0]], ['2, k, 4', [-0.1195526, 0.5024073, 1.0]], ['2, k, 5', [-0.1653536, 0.2558371, 1.0]], ['2, k, 6', [-0.1454548, 0.03538229, 1.0]], ['2, k, 7', [-0.1270538, -0.03674633, 1.0]], ['2, k, 8', [0.2001964, 0.5343179, 1.0]], ['2, k, 9', [0.2570538, 0.2863731, 1.0]], ['2, k, 10', [0.2824628, 0.07812571, 1.0]], ['2, k, 11', [0.2854923, 0.03542393, 1.0]], ['2, k, 12', [-0.0296881, 0.01401929, 1.0]], ['2, k, 13', [-0.05098213, -0.3772196, 1.0]], ['2, k, 14', [-0.05435352, -0.6965316, 1.0]], ['2, k, 15', [-0.07179352, -0.7534164, 1.0]], ['2, k, 16', [0.1162384, 0.01878793, 1.0]], ['2, k, 17', [0.1432752, -0.3894989, 1.0]], ['2, k, 18', [0.1928835, -0.6866869, 1.0]], ['2, k, 19', [0.2546402, -0.728295, 1.0]], ['2, k, 20', [0.03948135, 0.5508431, 1.0]], ['2, k, 21', [-0.1075574, -0.1086827, 1.0]], ['2, k, 22', [-0.1440589, -0.05375248, 1.0]], ['2, k, 23', [0.2953777, -0.04417173, 1.0]], ['2, k, 24', [0.3079942, 0.01318682, 1.0]]]
[['2, k, 0', [0.03969362, 0.02263028, 1.0]], ['2, k, 1', [0.03650393, 0.3309472, 1.0]], ['2, k, 2', [0.03255032, 0.6264028, 1.0]], ['2, k, 3', [0.007811412, 0.7460628, 1.0]], ['2, k, 4', [-0.1114436, 0.4963651, 1.0]], ['2, k, 5', [-0.1640664, 0.2590096, 1.0]], ['2, k, 6', [-0.2091013, 0.04907928, 1.0]], ['2, k, 7', [-0.2325415, -0.02535382, 1.0]], ['2, k, 8', [0.1967593, 0.5419729, 1.0]], ['2, k, 9', [0.2538036, 0.2917157, 1.0]], ['2, k, 10', [0.2621347, 0.08017252, 1.0]], ['2, k, 11', [0.2679412, 0.0348389, 1.0]], ['2, k, 12', [-0.0320625, 0.02109426, 1.0]], ['2, k, 13', [-0.0548504, -0.376777, 1.0]], ['2, k, 14', [-0.04656747, -0.6933278, 1.0]], ['2, k, 15', [-0.07159332, -0.7445703, 1.0]], ['2, k, 16', [0.1099474, 0.0230487, 1.0]], ['2, k, 17', [0.1405292, -0.3859415, 1.0]], ['2, k, 18', [0.1903522, -0.6807277, 1.0]], ['2, k, 19', [0.2449816, -0.7314571, 1.0]], ['2, k, 20', [0.03360212, 0.554459, 1.0]], ['2, k, 21', [-0.2530734, -0.08604021, 1.0]], ['2, k, 22', [-0.165902, -0.04001131, 1.0]], ['2, k, 23', [0.28556, -0.04059809, 1.0]], ['2, k, 24', [0.2318791, 0.0421227, 1.0]]]
[['2, k, 0', [0.0382796, 0.02200685, 1.0]], ['2, k, 1', [0.03484139, 0.3303773, 1.0]], ['2, k, 2', [0.03091187, 0.6258001, 1.0]], ['2, k, 3', [0.005877308, 0.7452381, 1.0]], ['2, k, 4', [-0.1133221, 0.4962256, 1.0]], ['2, k, 5', [-0.1681915, 0.2541306, 1.0]], ['2, k, 6', [-0.2143739, 0.04423535, 1.0]], ['2, k, 7', [-0.2419037, -0.03042118, 1.0]], ['2, k, 8', [0.1956229, 0.5415484, 1.0]], ['2, k, 9', [0.2542327, 0.2920477, 1.0]], ['2, k, 10', [0.2621294, 0.07961872, 1.0]], ['2, k, 11', [0.268269, 0.03525079, 1.0]], ['2, k, 12', [-0.03342672, 0.02034071, 1.0]], ['2, k, 13', [-0.05542839, -0.3749146, 1.0]], ['2, k, 14', [-0.04513847, -0.6930485, 1.0]], ['2, k, 15', [-0.07159821, -0.7424047, 1.0]], ['2, k, 16', [0.1085352, 0.02267649, 1.0]], ['2, k, 17', [0.1401767, -0.3855563, 1.0]], ['2, k, 18', [0.1914558, -0.6826122, 1.0]], ['2, k, 19', [0.2465236, -0.7320867, 1.0]], ['2, k, 20', [0.03193979, 0.553873, 1.0]], ['2, k, 21', [-0.2651211, -0.09014492, 1.0]], ['2, k, 22', [-0.1754087, -0.04356386, 1.0]], ['2, k, 23', [0.2869146, -0.03845919, 1.0]], ['2, k, 24', [0.2321332, 0.04160008, 1.0]]]
[['2, k, 0', [0.03601638, 0.02170771, 1.0]], ['2, k, 1', [0.03310761, 0.3300428, 1.0]], ['2, k, 2', [0.02978213, 0.6253403, 1.0]], ['2, k, 3', [0.004192852, 0.7446735, 1.0]], ['2, k, 4', [-0.1152666, 0.496328, 1.0]], ['2, k, 5', [-0.1709075, 0.2543868, 1.0]], ['2, k, 6', [-0.2189024, 0.04457429, 1.0]], ['2, k, 7', [-0.2500732, -0.02921631, 1.0]], ['2, k, 8', [0.1945176, 0.5409737, 1.0]], ['2, k, 9', [0.2541549, 0.2914097, 1.0]], ['2, k, 10', [0.2617666, 0.07843237, 1.0]], ['2, k, 11', [0.2675523, 0.03265924, 1.0]], ['2, k, 12', [-0.03569118, 0.02026874, 1.0]], ['2, k, 13', [-0.05648582, -0.3716341, 1.0]], ['2, k, 14', [-0.04620614, -0.6926918, 1.0]], ['2, k, 15', [-0.07210608, -0.7428591, 1.0]], ['2, k, 16', [0.1063846, 0.02216896, 1.0]], ['2, k, 17', [0.1388139, -0.3854169, 1.0]], ['2, k, 18', [0.1912459, -0.6820266, 1.0]], ['2, k, 19', [0.2465056, -0.7316051, 1.0]], ['2, k, 20', [0.03066152, 0.5534478, 1.0]], ['2, k, 21', [-0.2754337, -0.0908288, 1.0]], ['2, k, 22', [-0.1844997, -0.04590764, 1.0]], ['2, k, 23', [0.2865663, -0.03946479, 1.0]], ['2, k, 24', [0.2390949, -0.01241156, 1.0]]]
[['2, k, 0', [0.03560707, 0.02188446, 1.0]], ['2, k, 1', [0.03245823, 0.3300883, 1.0]], ['2, k, 2', [0.02894275, 0.6251708, 1.0]], ['2, k, 3', [0.003251513, 0.744695, 1.0]], ['2, k, 4', [-0.1124068, 0.5001972, 1.0]], ['2, k, 5', [-0.1753849, 0.250656, 1.0]], ['2, k, 6', [-0.2263284, 0.04119718, 1.0]], ['2, k, 7', [-0.2600822, -0.02958504, 1.0]], ['2, k, 8', [0.1932295, 0.5404018, 1.0]], ['2, k, 9', [0.2543114, 0.2908176, 1.0]], ['2, k, 10', [0.2617808, 0.07738974, 1.0]], ['2, k, 11', [0.2669037, 0.0343554, 1.0]], ['2, k, 12', [-0.03618768, 0.02042765, 1.0]], ['2, k, 13', [-0.05635799, -0.3725121, 1.0]], ['2, k, 14', [-0.04564641, -0.6989648, 1.0]], ['2, k, 15', [-0.07430872, -0.7460234, 1.0]], ['2, k, 16', [0.1061066, 0.02238326, 1.0]], ['2, k, 17', [0.1382719, -0.3845375, 1.0]], ['2, k, 18', [0.1964574, -0.6870355, 1.0]], ['2, k, 19', [0.2521452, -0.7371889, 1.0]], ['2, k, 20', [0.02986479, 0.553338, 1.0]], ['2, k, 21', [-0.2843785, -0.08911375, 1.0]], ['2, k, 22', [-0.1934001, -0.04589203, 1.0]], ['2, k, 23', [0.2837355, -0.03870579, 1.0]], ['2, k, 24', [0.2324694, 0.03699205, 1.0]]]
[['2, k, 0', [0.03465204, 0.02171056, 1.0]], ['2, k, 1', [0.03154411, 0.3299575, 1.0]], ['2, k, 2', [0.02815177, 0.6250293, 1.0]], ['2, k, 3', [0.002536634, 0.7446689, 1.0]], ['2, k, 4', [-0.1169146, 0.4985496, 1.0]], ['2, k, 5', [-0.179997, 0.2470703, 1.0]], ['2, k, 6', [-0.2339939, 0.03752691, 1.0]], ['2, k, 7', [-0.267351, -0.02819164, 1.0]], ['2, k, 8', [0.1926618, 0.5399302, 1.0]], ['2, k, 9', [0.2547383, 0.2901737, 1.0]], ['2, k, 10', [0.2615464, 0.0763645, 1.0]], ['2, k, 11', [0.2672852, 0.03138036, 1.0]], ['2, k, 12', [-0.0371042, 0.0201565, 1.0]], ['2, k, 13', [-0.0562767, -0.3728051, 1.0]], ['2, k, 14', [-0.04584432, -0.697816, 1.0]], ['2, k, 15', [-0.07396798, -0.7461834, 1.0]], ['2, k, 16', [0.1051466, 0.02235823, 1.0]], ['2, k, 17', [0.1376793, -0.3847751, 1.0]], ['2, k, 18', [0.1957379, -0.6886109, 1.0]], ['2, k, 19', [0.2520714, -0.7372538, 1.0]], ['2, k, 20', [0.02903622, 0.5532038, 1.0]], ['2, k, 21', [-0.2917587, -0.09034683, 1.0]], ['2, k, 22', [-0.2030436, -0.04611034, 1.0]], ['2, k, 23', [0.2811526, -0.0400413, 1.0]], ['2, k, 24', [0.2315795, 0.02080123, 1.0]]]
[['2, k, 0', [0.03455658, 0.02197081, 1.0]], ['2, k, 1', [0.03123266, 0.330278, 1.0]], ['2, k, 2', [0.02767598, 0.6253529, 1.0]], ['2, k, 3', [0.002494397, 0.7448773, 1.0]], ['2, k, 4', [-0.1189585, 0.4986456, 1.0]], ['2, k, 5', [-0.1817196, 0.247188, 1.0]], ['2, k, 6', [-0.2372128, 0.03819352, 1.0]], ['2, k, 7', [-0.2741818, -0.0286624, 1.0]], ['2, k, 8', [0.1926545, 0.5396577, 1.0]], ['2, k, 9', [0.2547556, 0.2892213, 1.0]], ['2, k, 10', [0.2616132, 0.07534643, 1.0]], ['2, k, 11', [0.267783, 0.0303195, 1.0]], ['2, k, 12', [-0.03744179, 0.02026525, 1.0]], ['2, k, 13', [-0.05822266, -0.3671282, 1.0]], ['2, k, 14', [-0.04611228, -0.6966047, 1.0]], ['2, k, 15', [-0.07371597, -0.7461263, 1.0]], ['2, k, 16', [0.1053188, 0.02279714, 1.0]], ['2, k, 17', [0.1371071, -0.3839459, 1.0]], ['2, k, 18', [0.1957939, -0.6881858, 1.0]], ['2, k, 19', [0.2525977, -0.7366571, 1.0]], ['2, k, 20', [0.02859694, 0.5535309, 1.0]], ['2, k, 21', [-0.3016753, -0.09030763, 1.0]], ['2, k, 22', [-0.2083376, -0.0459921, 1.0]], ['2, k, 23', [0.2836467, -0.04428054, 1.0]], ['2, k, 24', [0.2325726, 0.03548419, 1.0]]]
[['2, k, 0', [0.0339412, 0.02207233, 1.0]], ['2, k, 1', [0.030865, 0.3303262, 1.0]], ['2, k, 2', [0.02759329, 0.6253056, 1.0]], ['2, k, 3', [0.002714052, 0.7454843, 1.0]], ['2, k, 4', [-0.1208336, 0.4986658, 1.0]], ['2, k, 5', [-0.1851832, 0.2462088, 1.0]], ['2, k, 6', [-0.2439355, 0.03778142, 1.0]], ['2, k, 7', [-0.2796291, -0.02800615, 1.0]], ['2, k, 8', [0.1929158, 0.5392731, 1.0]], ['2, k, 9', [0.2548947, 0.2891709, 1.0]], ['2, k, 10', [0.2616443, 0.07522361, 1.0]], ['2, k, 11', [0.2677693, 0.0307696, 1.0]], ['2, k, 12', [-0.03819406, 0.02040725, 1.0]], ['2, k, 13', [-0.05844005, -0.3672407, 1.0]], ['2, k, 14', [-0.04970848, -0.6990563, 1.0]], ['2, k, 15', [-0.07425626, -0.7482706, 1.0]], ['2, k, 16', [0.1048483, 0.02285878, 1.0]], ['2, k, 17', [0.1365982, -0.3844816, 1.0]], ['2, k, 18', [0.1947222, -0.6867499, 1.0]], ['2, k, 19', [0.2515895, -0.7354404, 1.0]], ['2, k, 20', [0.02843977, 0.5535114, 1.0]], ['2, k, 21', [-0.3064151, -0.08864982, 1.0]], ['2, k, 22', [-0.2137979, -0.04485016, 1.0]], ['2, k, 23', [0.283961, -0.03938152, 1.0]], ['2, k, 24', [0.2322215, 0.03101225, 1.0]]]
[['2, k, 0', [0.03327955, 0.02164585, 1.0]], ['2, k, 1', [0.03074314, 0.3303723, 1.0]], ['2, k, 2', [0.02787204, 0.6256773, 1.0]], ['2, k, 3', [0.002975245, 0.745631, 1.0]], ['2, k, 4', [-0.1227278, 0.4983729, 1.0]], ['2, k, 5', [-0.1876143, 0.2460044, 1.0]], ['2, k, 6', [-0.2489995, 0.03807379, 1.0]], ['2, k, 7', [-0.2823138, -0.02917917, 1.0]], ['2, k, 8', [0.1932244, 0.5384179, 1.0]], ['2, k, 9', [0.255141, 0.2891233, 1.0]], ['2, k, 10', [0.2615402, 0.07519104, 1.0]], ['2, k, 11', [0.2678789, 0.02870289, 1.0]], ['2, k, 12', [-0.03892889, 0.01996521, 1.0]], ['2, k, 13', [-0.05915577, -0.3663418, 1.0]], ['2, k, 14', [-0.04977001, -0.698953, 1.0]], ['2, k, 15', [-0.07416024, -0.7480903, 1.0]], ['2, k, 16', [0.1042729, 0.02247405, 1.0]], ['2, k, 17', [0.1392962, -0.3829373, 1.0]], ['2, k, 18', [0.1864736, -0.681493, 1.0]], ['2, k, 19', [0.2454434, -0.7298537, 1.0]], ['2, k, 20', [0.02862406, 0.553807, 1.0]], ['2, k, 21', [-0.3053742, -0.089582, 1.0]], ['2, k, 22', [-0.2159764, -0.0461898, 1.0]], ['2, k, 23', [0.2852218, -0.0417811, 1.0]], ['2, k, 24', [0.2334111, 0.02048616, 1.0]]]
[['2, k, 0', [0.0326525, 0.02147844, 1.0]], ['2, k, 1', [0.03033856, 0.3304271, 1.0]], ['2, k, 2', [0.02773154, 0.6259553, 1.0]], ['2, k, 3', [0.00362121, 0.7463629, 1.0]], ['2, k, 4', [-0.1239221, 0.4986704, 1.0]], ['2, k, 5', [-0.189966, 0.2432805, 1.0]], ['2, k, 6', [-0.2524857, 0.03569159, 1.0]], ['2, k, 7', [-0.2844942, -0.03261801, 1.0]], ['2, k, 8', [0.1936555, 0.5378117, 1.0]], ['2, k, 9', [0.2551365, 0.2889762, 1.0]], ['2, k, 10', [0.2615566, 0.0751114, 1.0]], ['2, k, 11', [0.26612, 0.03557146, 1.0]], ['2, k, 12', [-0.03951102, 0.01979171, 1.0]], ['2, k, 13', [-0.06121379, -0.3631055, 1.0]], ['2, k, 14', [-0.05165479, -0.6973274, 1.0]], ['2, k, 15', [-0.07399037, -0.7481469, 1.0]], ['2, k, 16', [0.1036125, 0.02232479, 1.0]], ['2, k, 17', [0.1384096, -0.3827005, 1.0]], ['2, k, 18', [0.194131, -0.6892004, 1.0]], ['2, k, 19', [0.2529691, -0.7373306, 1.0]], ['2, k, 20', [0.02841557, 0.5540308, 1.0]], ['2, k, 21', [-0.3094084, -0.09092006, 1.0]], ['2, k, 22', [-0.2161046, -0.04791995, 1.0]], ['2, k, 23', [0.2809775, -0.04153043, 1.0]], ['2, k, 24', [0.2326048, 0.03600323, 1.0]]]
[['2, k, 0', [0.03216248, 0.02124109, 1.0]], ['2, k, 1', [0.03039431, 0.3303727, 1.0]], ['2, k, 2', [0.02838392, 0.6260741, 1.0]], ['2, k, 3', [0.004409083, 0.7468654, 1.0]], ['2, k, 4', [-0.1249797, 0.4990717, 1.0]], ['2, k, 5', [-0.1918939, 0.2428009, 1.0]], ['2, k, 6', [-0.2553588, 0.03523207, 1.0]], ['2, k, 7', [-0.2844686, -0.03411464, 1.0]], ['2, k, 8', [0.1941827, 0.5370064, 1.0]], ['2, k, 9', [0.2551784, 0.2889812, 1.0]], ['2, k, 10', [0.2615941, 0.07522067, 1.0]], ['2, k, 11', [0.2678368, 0.03367975, 1.0]], ['2, k, 12', [-0.03997352, 0.01961719, 1.0]], ['2, k, 13', [-0.06113463, -0.3643742, 1.0]], ['2, k, 14', [-0.0518208, -0.6974773, 1.0]], ['2, k, 15', [-0.07553807, -0.7482509, 1.0]], ['2, k, 16', [0.1031046, 0.02203143, 1.0]], ['2, k, 17', [0.1384788, -0.3827623, 1.0]], ['2, k, 18', [0.1934829, -0.6903335, 1.0]], ['2, k, 19', [0.2527977, -0.7368745, 1.0]], ['2, k, 20', [0.02890183, 0.554104, 1.0]], ['2, k, 21', [-0.3088737, -0.09200133, 1.0]], ['2, k, 22', [-0.217846, -0.04888344, 1.0]], ['2, k, 23', [0.2886834, -0.03648358, 1.0]], ['2, k, 24', [0.2328052, 0.03259369, 1.0]]]
[['2, k, 0', [0.03183704, 0.02101847, 1.0]], ['2, k, 1', [0.03045617, 0.3303375, 1.0]], ['2, k, 2', [0.02888489, 0.6262303, 1.0]], ['2, k, 3', [0.005542989, 0.7472481, 1.0]], ['2, k, 4', [-0.125855, 0.4992116, 1.0]], ['2, k, 5', [-0.1935243, 0.2412916, 1.0]], ['2, k, 6', [-0.2567249, 0.0335568, 1.0]], ['2, k, 7', [-0.2834769, -0.03821253, 1.0]], ['2, k, 8', [0.1945608, 0.5367089, 1.0]], ['2, k, 9', [0.255172, 0.2889891, 1.0]], ['2, k, 10', [0.2615962, 0.07525704, 1.0]], ['2, k, 11', [0.2686234, 0.03262888, 1.0]], ['2, k, 12', [-0.0402743, 0.01951474, 1.0]], ['2, k, 13', [-0.06002019, -0.3693698, 1.0]], ['2, k, 14', [-0.04930345, -0.696718, 1.0]], ['2, k, 15', [-0.07496885, -0.7492539, 1.0]], ['2, k, 16', [0.102754, 0.02169027, 1.0]], ['2, k, 17', [0.1382531, -0.383034, 1.0]], ['2, k, 18', [0.1935371, -0.6894206, 1.0]], ['2, k, 19', [0.2520814, -0.7364296, 1.0]], ['2, k, 20', [0.02928186, 0.5542088, 1.0]], ['2, k, 21', [-0.3076088, -0.09864791, 1.0]], ['2, k, 22', [-0.2138263, -0.05096247, 1.0]], ['2, k, 23', [0.280214, -0.04102485, 1.0]], ['2, k, 24', [0.2334039, 0.04030233, 1.0]]]
[['2, k, 0', [0.03124454, 0.02038442, 1.0]], ['2, k, 1', [0.03037027, 0.330068, 1.0]], ['2, k, 2', [0.02917735, 0.6262227, 1.0]], ['2, k, 3', [0.006807315, 0.7473849, 1.0]], ['2, k, 4', [-0.1265632, 0.4992508, 1.0]], ['2, k, 5', [-0.1939545, 0.2405884, 1.0]], ['2, k, 6', [-0.2551652, 0.0321429, 1.0]], ['2, k, 7', [-0.2793907, -0.04094404, 1.0]], ['2, k, 8', [0.1948257, 0.5364217, 1.0]], ['2, k, 9', [0.2551357, 0.2889964, 1.0]], ['2, k, 10', [0.2614729, 0.07532319, 1.0]], ['2, k, 11', [0.2681664, 0.02937947, 1.0]], ['2, k, 12', [-0.04096418, 0.01896704, 1.0]], ['2, k, 13', [-0.05997935, -0.369197, 1.0]], ['2, k, 14', [-0.05015907, -0.695895, 1.0]], ['2, k, 15', [-0.07452673, -0.7486662, 1.0]], ['2, k, 16', [0.1022601, 0.02101512, 1.0]], ['2, k, 17', [0.1383659, -0.3826904, 1.0]], ['2, k, 18', [0.193067, -0.6901762, 1.0]], ['2, k, 19', [0.2519841, -0.7362212, 1.0]], ['2, k, 20', [0.02949323, 0.5541455, 1.0]], ['2, k, 21', [-0.3040684, -0.1033555, 1.0]], ['2, k, 22', [-0.2098414, -0.05431422, 1.0]], ['2, k, 23', [0.2836141, -0.03969876, 1.0]], ['2, k, 24', [0.2362902, -0.01473614, 1.0]]]
[['2, k, 0', [0.03086735, 0.02001491, 1.0]], ['2, k, 1', [0.03048828, 0.3299438, 1.0]], ['2, k, 2', [0.02972146, 0.626289, 1.0]], ['2, k, 3', [0.008760477, 0.747591, 1.0]], ['2, k, 4', [-0.1267771, 0.4993702, 1.0]], ['2, k, 5', [-0.1939691, 0.2386549, 1.0]], ['2, k, 6', [-0.2534817, 0.02943168, 1.0]], ['2, k, 7', [-0.2769318, -0.0416633, 1.0]], ['2, k, 8', [0.195132, 0.5362264, 1.0]], ['2, k, 9', [0.2549777, 0.2887937, 1.0]], ['2, k, 10', [0.2618327, 0.07530694, 1.0]], ['2, k, 11', [0.2690755, 0.03180245, 1.0]], ['2, k, 12', [-0.04134667, 0.0186644, 1.0]], ['2, k, 13', [-0.05980989, -0.3690946, 1.0]], ['2, k, 14', [-0.0502952, -0.6976544, 1.0]], ['2, k, 15', [-0.07437911, -0.748358, 1.0]], ['2, k, 16', [0.1018993, 0.02059512, 1.0]], ['2, k, 17', [0.1377836, -0.3830303, 1.0]], ['2, k, 18', [0.1847603, -0.6862736, 1.0]], ['2, k, 19', [0.2465323, -0.7309213, 1.0]], ['2, k, 20', [0.02993281, 0.5541676, 1.0]], ['2, k, 21', [-0.2996278, -0.1068104, 1.0]], ['2, k, 22', [-0.2214925, -0.05380549, 1.0]], ['2, k, 23', [0.2875653, -0.03815543, 1.0]], ['2, k, 24', [0.2399252, -0.01645858, 1.0]]]
[['2, k, 0', [0.03046083, 0.01993665, 1.0]], ['2, k, 1', [0.03062387, 0.3299291, 1.0]], ['2, k, 2', [0.03052118, 0.6263474, 1.0]], ['2, k, 3', [0.01010579, 0.7480171, 1.0]], ['2, k, 4', [-0.1271971, 0.5000995, 1.0]], ['2, k, 5', [-0.1934136, 0.238198, 1.0]], ['2, k, 6', [-0.2509138, 0.02819061, 1.0]], ['2, k, 7', [-0.2723052, -0.0454083, 1.0]], ['2, k, 8', [0.1953799, 0.5360675, 1.0]], ['2, k, 9', [0.2547567, 0.2886779, 1.0]], ['2, k, 10', [0.2618141, 0.0752632, 1.0]], ['2, k, 11', [0.2660879, 0.03353054, 1.0]], ['2, k, 12', [-0.04193, 0.01868727, 1.0]], ['2, k, 13', [-0.05868396, -0.3712191, 1.0]], ['2, k, 14', [-0.04923075, -0.6998459, 1.0]], ['2, k, 15', [-0.07463452, -0.749418, 1.0]], ['2, k, 16', [0.1016481, 0.0204384, 1.0]], ['2, k, 17', [0.1377332, -0.3829391, 1.0]], ['2, k, 18', [0.1886994, -0.6855934, 1.0]], ['2, k, 19', [0.2478714, -0.7316613, 1.0]], ['2, k, 20', [0.03053554, 0.5542057, 1.0]], ['2, k, 21', [-0.2903884, -0.1102929, 1.0]], ['2, k, 22', [-0.2168428, -0.05185403, 1.0]], ['2, k, 23', [0.2794689, -0.04287153, 1.0]], ['2, k, 24', [0.2326723, 0.04157883, 1.0]]]
[['2, k, 0', [0.03032643, 0.01974055, 1.0]], ['2, k, 1', [0.03073481, 0.3299107, 1.0]], ['2, k, 2', [0.03086212, 0.6264606, 1.0]], ['2, k, 3', [0.01158841, 0.748661, 1.0]], ['2, k, 4', [-0.1274034, 0.5001613, 1.0]], ['2, k, 5', [-0.1910699, 0.2370794, 1.0]], ['2, k, 6', [-0.2484842, 0.02628076, 1.0]], ['2, k, 7', [-0.2665969, -0.04639492, 1.0]], ['2, k, 8', [0.195734, 0.5359868, 1.0]], ['2, k, 9', [0.2539061, 0.2881988, 1.0]], ['2, k, 10', [0.2615466, 0.07511347, 1.0]], ['2, k, 11', [0.268568, 0.03252212, 1.0]], ['2, k, 12', [-0.04200812, 0.01851855, 1.0]], ['2, k, 13', [-0.05887717, -0.3704397, 1.0]], ['2, k, 14', [-0.05002104, -0.7003618, 1.0]], ['2, k, 15', [-0.07490528, -0.7502359, 1.0]], ['2, k, 16', [0.1014836, 0.02023338, 1.0]], ['2, k, 17', [0.1374058, -0.3831158, 1.0]], ['2, k, 18', [0.1891419, -0.685571, 1.0]], ['2, k, 19', [0.2481464, -0.7316972, 1.0]], ['2, k, 20', [0.03080633, 0.5542811, 1.0]], ['2, k, 21', [-0.2834266, -0.1132927, 1.0]], ['2, k, 22', [-0.2147635, -0.0511108, 1.0]], ['2, k, 23', [0.2808371, -0.04309468, 1.0]], ['2, k, 24', [0.2329396, 0.04031681, 1.0]]]
[['2, k, 0', [0.03009564, 0.0194718, 1.0]], ['2, k, 1', [0.03080473, 0.3297803, 1.0]], ['2, k, 2', [0.03119136, 0.6264328, 1.0]], ['2, k, 3', [0.01249224, 0.7488243, 1.0]], ['2, k, 4', [-0.1276267, 0.5006392, 1.0]], ['2, k, 5', [-0.189538, 0.2356306, 1.0]], ['2, k, 6', [-0.2456465, 0.0226675, 1.0]], ['2, k, 7', [-0.2621881, -0.05055824, 1.0]], ['2, k, 8', [0.1961223, 0.5358498, 1.0]], ['2, k, 9', [0.2533188, 0.2880196, 1.0]], ['2, k, 10', [0.2624216, 0.07515378, 1.0]], ['2, k, 11', [0.2672153, 0.02849219, 1.0]], ['2, k, 12', [-0.04214386, 0.01831054, 1.0]], ['2, k, 13', [-0.05952052, -0.3702867, 1.0]], ['2, k, 14', [-0.04957763, -0.698509, 1.0]], ['2, k, 15', [-0.07462703, -0.74972, 1.0]], ['2, k, 16', [0.1011547, 0.01990618, 1.0]], ['2, k, 17', [0.1378287, -0.3828717, 1.0]], ['2, k, 18', [0.1891609, -0.6857824, 1.0]], ['2, k, 19', [0.2484012, -0.7319127, 1.0]], ['2, k, 20', [0.0310726, 0.5542305, 1.0]], ['2, k, 21', [-0.2760061, -0.1192742, 1.0]], ['2, k, 22', [-0.2084534, -0.05207469, 1.0]], ['2, k, 23', [0.2797022, -0.04077145, 1.0]], ['2, k, 24', [0.2328657, 0.0419486, 1.0]]]
[['2, k, 0', [0.0303865, 0.01928252, 1.0]], ['2, k, 1', [0.03082816, 0.3296887, 1.0]], ['2, k, 2', [0.03104206, 0.6264135, 1.0]], ['2, k, 3', [0.01322295, 0.7492217, 1.0]], ['2, k, 4', [-0.1276827, 0.500719, 1.0]], ['2, k, 5', [-0.1879842, 0.2351582, 1.0]], ['2, k, 6', [-0.2416611, 0.02039535, 1.0]], ['2, k, 7', [-0.2544453, -0.05017501, 1.0]], ['2, k, 8', [0.1965742, 0.5357677, 1.0]], ['2, k, 9', [0.2527637, 0.287735, 1.0]], ['2, k, 10', [0.2623605, 0.07500984, 1.0]], ['2, k, 11', [0.268281, 0.0290911, 1.0]], ['2, k, 12', [-0.04181256, 0.01798798, 1.0]], ['2, k, 13', [-0.05948212, -0.3702105, 1.0]], ['2, k, 14', [-0.04959214, -0.6943424, 1.0]], ['2, k, 15', [-0.07440225, -0.7462619, 1.0]], ['2, k, 16', [0.1013911, 0.0198247, 1.0]], ['2, k, 17', [0.1373282, -0.3834891, 1.0]], ['2, k, 18', [0.1910728, -0.685294, 1.0]], ['2, k, 19', [0.2492735, -0.732423, 1.0]], ['2, k, 20', [0.03096855, 0.5541975, 1.0]], ['2, k, 21', [-0.2689416, -0.1224417, 1.0]], ['2, k, 22', [-0.202226, -0.05031659, 1.0]], ['2, k, 23', [0.2866133, -0.04205634, 1.0]], ['2, k, 24', [0.2330361, 0.04176059, 1.0]]]
[['2, k, 0', [0.03006587, 0.01886399, 1.0]], ['2, k, 1', [0.03094917, 0.3296444, 1.0]], ['2, k, 2', [0.03146954, 0.6265795, 1.0]], ['2, k, 3', [0.01382777, 0.74971, 1.0]], ['2, k, 4', [-0.127806, 0.5010316, 1.0]], ['2, k, 5', [-0.1872854, 0.2344226, 1.0]], ['2, k, 6', [-0.238154, 0.01957776, 1.0]], ['2, k, 7', [-0.2488891, -0.04942702, 1.0]], ['2, k, 8', [0.19678, 0.5355754, 1.0]], ['2, k, 9', [0.2525501, 0.2878064, 1.0]], ['2, k, 10', [0.2617882, 0.07512106, 1.0]], ['2, k, 11', [0.2668664, 0.03027561, 1.0]], ['2, k, 12', [-0.04218007, 0.01754577, 1.0]], ['2, k, 13', [-0.05966103, -0.371461, 1.0]], ['2, k, 14', [-0.04935548, -0.6938729, 1.0]], ['2, k, 15', [-0.07486138, -0.7461305, 1.0]], ['2, k, 16', [0.1011294, 0.01945659, 1.0]], ['2, k, 17', [0.1366336, -0.38368, 1.0]], ['2, k, 18', [0.1912993, -0.6842617, 1.0]], ['2, k, 19', [0.2492609, -0.7323512, 1.0]], ['2, k, 20', [0.03128893, 0.5543, 1.0]], ['2, k, 21', [-0.2626658, -0.119201, 1.0]], ['2, k, 22', [-0.1967976, -0.05246404, 1.0]], ['2, k, 23', [0.2764642, -0.0372469, 1.0]], ['2, k, 24', [0.2326993, 0.04126355, 1.0]]]
