[['2, k, 0', [0.198409, -1.13942, 1.0]], ['2, k, 1', [0.202955, -0.864181, 1.0]], ['2, k, 2', [0.206628, -0.591288, 1.0]], ['2, k, 3', [0.212662, -0.44568, 1.0]], ['2, k, 4', [0.0126167, -0.688856, 1.0]], ['2, k, 5', [-0.141148, -0.867617, 1.0]], ['2, k, 6', [-0.0851614, -1.03987, 1.0]], ['2, k, 7', [-0.0356419, -1.06423, 1.0]], ['2, k, 8', [0.401844, -0.690011, 1.0]], ['2, k, 9', [0.557774, -0.840117, 1.0]], ['2, k, 10', [0.4801, -0.99401, 1.0]], ['2, k, 11', [0.400946, -1.05765, 1.0]], ['2, k, 12', [0.107599, -1.12631, 1.0]], ['2, k, 13', [0.12555, -1.43429, 1.0]], ['2, k, 14', [0.10845, -1.68193, 1.0]], ['2, k, 15', [0.0802772, -1.76194, 1.0]], ['2, k, 16', [0.284767, -1.12691, 1.0]], ['2, k, 17', [0.292248, -1.40972, 1.0]], ['2, k, 18', [0.322078, -1.67303, 1.0]], ['2, k, 19', [0.321101, -1.7683, 1.0]], ['2, k, 20', [0.205867, -0.65936, 1.0]], ['2, k, 21', [0.0131481, -1.14731, 1.0]], ['2, k, 22', [0.0196932, -1.02718, 1.0]], ['2, k, 23', [0.347558, -1.12805, 1.0]], ['2, k, 24', [0.348673, -0.995673, 1.0]]]
[['2, k, 0', [0.222968, -1.13546, 1.0]], ['2, k, 1', [0.236705, -0.869649, 1.0]], ['2, k, 2', [0.243332, -0.600993, 1.0]], ['2, k, 3', [0.238226, -0.452543, 1.0]], ['2, k, 4', [0.0493764, -0.707067, 1.0]], ['2, k, 5', [-0.0949428, -0.876955, 1.0]], ['2, k, 6', [-0.032542, -1.03714, 1.0]], ['2, k, 7', [-0.00700189, -1.05668, 1.0]], ['2, k, 8', [0.429206, -0.686051, 1.0]], ['2, k, 9', [0.581815, -0.828279, 1.0]], ['2, k, 10', [0.465272, -1.00258, 1.0]], ['2, k, 11', [0.452737, -0.995713, 1.0]], ['2, k, 12', [0.133779, -1.12791, 1.0]], ['2, k, 13', [0.146936, -1.41679, 1.0]], ['2, k, 14', [0.123643, -1.67917, 1.0]], ['2, k, 15', [0.0803936, -1.75903, 1.0]], ['2, k, 16', [0.306373, -1.11593, 1.0]], ['2, k, 17', [0.314455, -1.38072, 1.0]], ['2, k, 18', [0.330892, -1.64222, 1.0]], ['2, k, 19', [0.314876, -1.73856, 1.0]], ['2, k, 20', [0.240322, -0.668264, 1.0]], ['2, k, 21', [0.0294641, -1.12233, 1.0]], ['2, k, 22', [0.035194, -1.01967, 1.0]], ['2, k, 23', [0.430755, -1.03918, 1.0]], ['2, k, 24', [0.424137, -0.977024, 1.0]]]
[['2, k, 0', [0.217147, -1.13446, 1.0]], ['2, k, 1', [0.235008, -0.86864, 1.0]], ['2, k, 2', [0.244064, -0.600714, 1.0]], ['2, k, 3', [0.243202, -0.45181, 1.0]], ['2, k, 4', [0.0505869, -0.70152, 1.0]], ['2, k, 5', [-0.0988606, -0.867778, 1.0]], ['2, k, 6', [-0.0399295, -1.02993, 1.0]], ['2, k, 7', [-0.0166722, -1.053, 1.0]], ['2, k, 8', [0.429591, -0.687781, 1.0]], ['2, k, 9', [0.577078, -0.838192, 1.0]], ['2, k, 10', [0.463403, -1.00134, 1.0]], ['2, k, 11', [0.398391, -1.04458, 1.0]], ['2, k, 12', [0.128629, -1.12644, 1.0]], ['2, k, 13', [0.140216, -1.41458, 1.0]], ['2, k, 14', [0.120939, -1.6786, 1.0]], ['2, k, 15', [0.0802491, -1.75947, 1.0]], ['2, k, 16', [0.300443, -1.11592, 1.0]], ['2, k, 17', [0.310174, -1.38034, 1.0]], ['2, k, 18', [0.326011, -1.6401, 1.0]], ['2, k, 19', [0.310112, -1.73646, 1.0]], ['2, k, 20', [0.240703, -0.667938, 1.0]], ['2, k, 21', [0.0216217, -1.11525, 1.0]], ['2, k, 22', [0.0288683, -1.01733, 1.0]], ['2, k, 23', [0.356481, -1.11465, 1.0]], ['2, k, 24', [0.353646, -0.989286, 1.0]]]
[['2, k, 0', [0.214131, -1.13455, 1.0]], ['2, k, 1', [0.234223, -0.868249, 1.0]], ['2, k, 2', [0.245344, -0.600404, 1.0]], ['2, k, 3', [0.246131, -0.451966, 1.0]], ['2, k, 4', [0.0508591, -0.699243, 1.0]], ['2, k, 5', [-0.102526, -0.863795, 1.0]], ['2, k, 6', [-0.0498825, -1.02816, 1.0]], ['2, k, 7', [-0.0245525, -1.04732, 1.0]], ['2, k, 8', [0.429509, -0.690576, 1.0]], ['2, k, 9', [0.574207, -0.842794, 1.0]], ['2, k, 10', [0.461079, -1.00115, 1.0]], ['2, k, 11', [0.396654, -1.04105, 1.0]], ['2, k, 12', [0.126117, -1.12527, 1.0]], ['2, k, 13', [0.132188, -1.41309, 1.0]], ['2, k, 14', [0.113619, -1.677, 1.0]], ['2, k, 15', [0.0740399, -1.75931, 1.0]], ['2, k, 16', [0.296428, -1.11785, 1.0]], ['2, k, 17', [0.303625, -1.38256, 1.0]], ['2, k, 18', [0.323459, -1.64176, 1.0]], ['2, k, 19', [0.310515, -1.73841, 1.0]], ['2, k, 20', [0.241438, -0.667609, 1.0]], ['2, k, 21', [0.0138204, -1.11237, 1.0]], ['2, k, 22', [0.0200208, -1.01437, 1.0]], ['2, k, 23', [0.363708, -1.1084, 1.0]], ['2, k, 24', [0.35457, -0.990853, 1.0]]]
[['2, k, 0', [0.208389, -1.13494, 1.0]], ['2, k, 1', [0.231712, -0.868107, 1.0]], ['2, k, 2', [0.245468, -0.600486, 1.0]], ['2, k, 3', [0.248881, -0.451969, 1.0]], ['2, k, 4', [0.0507921, -0.696689, 1.0]], ['2, k, 5', [-0.106643, -0.859013, 1.0]], ['2, k, 6', [-0.0570484, -1.02397, 1.0]], ['2, k, 7', [-0.034375, -1.04496, 1.0]], ['2, k, 8', [0.429696, -0.693783, 1.0]], ['2, k, 9', [0.570233, -0.848256, 1.0]], ['2, k, 10', [0.45635, -0.999914, 1.0]], ['2, k, 11', [0.391179, -1.0367, 1.0]], ['2, k, 12', [0.120471, -1.12516, 1.0]], ['2, k, 13', [0.119157, -1.41036, 1.0]], ['2, k, 14', [0.107873, -1.67713, 1.0]], ['2, k, 15', [0.0732969, -1.76192, 1.0]], ['2, k, 16', [0.291234, -1.11875, 1.0]], ['2, k, 17', [0.2969, -1.38395, 1.0]], ['2, k, 18', [0.317949, -1.6411, 1.0]], ['2, k, 19', [0.306666, -1.73788, 1.0]], ['2, k, 20', [0.241441, -0.667627, 1.0]], ['2, k, 21', [0.00353614, -1.10345, 1.0]], ['2, k, 22', [0.0177002, -1.01723, 1.0]], ['2, k, 23', [0.346558, -1.10724, 1.0]], ['2, k, 24', [0.347422, -0.987129, 1.0]]]
[['2, k, 0', [0.197792, -1.13483, 1.0]], ['2, k, 1', [0.228465, -0.86792, 1.0]], ['2, k, 2', [0.246084, -0.600691, 1.0]], ['2, k, 3', [0.251229, -0.452233, 1.0]], ['2, k, 4', [0.0503921, -0.695664, 1.0]], ['2, k, 5', [-0.110953, -0.854161, 1.0]], ['2, k, 6', [-0.066596, -1.0203, 1.0]], ['2, k, 7', [-0.0489808, -1.03767, 1.0]], ['2, k, 8', [0.4292, -0.696337, 1.0]], ['2, k, 9', [0.564478, -0.852557, 1.0]], ['2, k, 10', [0.454073, -0.998912, 1.0]], ['2, k, 11', [0.390518, -1.03341, 1.0]], ['2, k, 12', [0.109225, -1.12234, 1.0]], ['2, k, 13', [0.113475, -1.41157, 1.0]], ['2, k, 14', [0.106229, -1.67522, 1.0]], ['2, k, 15', [0.0744601, -1.76071, 1.0]], ['2, k, 16', [0.281065, -1.12121, 1.0]], ['2, k, 17', [0.290047, -1.38912, 1.0]], ['2, k, 18', [0.313871, -1.64015, 1.0]], ['2, k, 19', [0.305091, -1.73707, 1.0]], ['2, k, 20', [0.241505, -0.667657, 1.0]], ['2, k, 21', [-0.0138206, -1.08056, 1.0]], ['2, k, 22', [-0.00752009, -1.01232, 1.0]], ['2, k, 23', [0.359726, -1.10531, 1.0]], ['2, k, 24', [0.348221, -0.991157, 1.0]]]
[['2, k, 0', [0.186368, -1.13765, 1.0]], ['2, k, 1', [0.222922, -0.869063, 1.0]], ['2, k, 2', [0.246232, -0.600978, 1.0]], ['2, k, 3', [0.252535, -0.452544, 1.0]], ['2, k, 4', [0.0497369, -0.694574, 1.0]], ['2, k, 5', [-0.114745, -0.849209, 1.0]], ['2, k, 6', [-0.0727133, -1.01624, 1.0]], ['2, k, 7', [-0.0512911, -1.03842, 1.0]], ['2, k, 8', [0.428365, -0.699667, 1.0]], ['2, k, 9', [0.556766, -0.860536, 1.0]], ['2, k, 10', [0.448044, -0.999806, 1.0]], ['2, k, 11', [0.3843, -1.03036, 1.0]], ['2, k, 12', [0.0984576, -1.12446, 1.0]], ['2, k, 13', [0.11035, -1.41138, 1.0]], ['2, k, 14', [0.0983544, -1.6763, 1.0]], ['2, k, 15', [0.0643135, -1.76152, 1.0]], ['2, k, 16', [0.269958, -1.12478, 1.0]], ['2, k, 17', [0.284599, -1.39174, 1.0]], ['2, k, 18', [0.309952, -1.63761, 1.0]], ['2, k, 19', [0.302341, -1.7346, 1.0]], ['2, k, 20', [0.241317, -0.667919, 1.0]], ['2, k, 21', [-0.00930919, -1.08067, 1.0]], ['2, k, 22', [-0.00807525, -1.05089, 1.0]], ['2, k, 23', [0.347797, -1.10098, 1.0]], ['2, k, 24', [0.341483, -0.986033, 1.0]]]
[['2, k, 0', [0.180865, -1.13803, 1.0]], ['2, k, 1', [0.218467, -0.869167, 1.0]], ['2, k, 2', [0.246145, -0.601048, 1.0]], ['2, k, 3', [0.253651, -0.453286, 1.0]], ['2, k, 4', [0.0456177, -0.693619, 1.0]], ['2, k, 5', [-0.116729, -0.847206, 1.0]], ['2, k, 6', [-0.0773978, -1.01518, 1.0]], ['2, k, 7', [-0.0562301, -1.03964, 1.0]], ['2, k, 8', [0.427471, -0.7016, 1.0]], ['2, k, 9', [0.553491, -0.862786, 1.0]], ['2, k, 10', [0.443678, -1.00132, 1.0]], ['2, k, 11', [0.380495, -1.0321, 1.0]], ['2, k, 12', [0.0933205, -1.1243, 1.0]], ['2, k, 13', [0.106212, -1.41209, 1.0]], ['2, k, 14', [0.0954012, -1.64472, 1.0]], ['2, k, 15', [0.0619065, -1.7307, 1.0]], ['2, k, 16', [0.264207, -1.12581, 1.0]], ['2, k, 17', [0.281188, -1.39387, 1.0]], ['2, k, 18', [0.308258, -1.63986, 1.0]], ['2, k, 19', [0.301966, -1.73688, 1.0]], ['2, k, 20', [0.240627, -0.668043, 1.0]], ['2, k, 21', [-0.0245048, -1.11207, 1.0]], ['2, k, 22', [-0.0135536, -1.02372, 1.0]], ['2, k, 23', [0.351003, -1.10622, 1.0]], ['2, k, 24', [0.341987, -0.995097, 1.0]]]
[['2, k, 0', [0.177344, -1.13865, 1.0]], ['2, k, 1', [0.21486, -0.869707, 1.0]], ['2, k, 2', [0.245478, -0.601454, 1.0]], ['2, k, 3', [0.253897, -0.453397, 1.0]], ['2, k, 4', [0.0414852, -0.692362, 1.0]], ['2, k, 5', [-0.119622, -0.844457, 1.0]], ['2, k, 6', [-0.0844683, -1.01405, 1.0]], ['2, k, 7', [-0.0615062, -1.03939, 1.0]], ['2, k, 8', [0.424411, -0.705041, 1.0]], ['2, k, 9', [0.550119, -0.864984, 1.0]], ['2, k, 10', [0.439978, -1.00268, 1.0]], ['2, k, 11', [0.371195, -1.03175, 1.0]], ['2, k, 12', [0.0897175, -1.125, 1.0]], ['2, k, 13', [0.0978852, -1.41322, 1.0]], ['2, k, 14', [0.0937368, -1.65052, 1.0]], ['2, k, 15', [0.0648371, -1.73776, 1.0]], ['2, k, 16', [0.260866, -1.12636, 1.0]], ['2, k, 17', [0.2767, -1.3949, 1.0]], ['2, k, 18', [0.30539, -1.63983, 1.0]], ['2, k, 19', [0.300491, -1.73689, 1.0]], ['2, k, 20', [0.239092, -0.668555, 1.0]], ['2, k, 21', [-0.0297196, -1.1089, 1.0]], ['2, k, 22', [-0.022056, -1.01952, 1.0]], ['2, k, 23', [0.32768, -1.10515, 1.0]], ['2, k, 24', [0.32658, -0.982885, 1.0]]]
[['2, k, 0', [0.171268, -1.13813, 1.0]], ['2, k, 1', [0.209195, -0.869161, 1.0]], ['2, k, 2', [0.243059, -0.601419, 1.0]], ['2, k, 3', [0.253862, -0.453411, 1.0]], ['2, k, 4', [0.0390486, -0.690546, 1.0]], ['2, k, 5', [-0.12336, -0.840501, 1.0]], ['2, k, 6', [-0.0920545, -1.01153, 1.0]], ['2, k, 7', [-0.0693369, -1.0378, 1.0]], ['2, k, 8', [0.42142, -0.707519, 1.0]], ['2, k, 9', [0.544942, -0.866466, 1.0]], ['2, k, 10', [0.435367, -1.00481, 1.0]], ['2, k, 11', [0.371581, -1.02621, 1.0]], ['2, k, 12', [0.0831506, -1.12339, 1.0]], ['2, k, 13', [0.0944283, -1.41531, 1.0]], ['2, k, 14', [0.0922755, -1.6513, 1.0]], ['2, k, 15', [0.0649171, -1.73921, 1.0]], ['2, k, 16', [0.255302, -1.12687, 1.0]], ['2, k, 17', [0.271111, -1.39796, 1.0]], ['2, k, 18', [0.303035, -1.6396, 1.0]], ['2, k, 19', [0.300369, -1.73668, 1.0]], ['2, k, 20', [0.235448, -0.668364, 1.0]], ['2, k, 21', [-0.035009, -1.10103, 1.0]], ['2, k, 22', [-0.0287797, -1.0175, 1.0]], ['2, k, 23', [0.327726, -1.09776, 1.0]], ['2, k, 24', [0.330672, -0.981067, 1.0]]]
[['2, k, 0', [0.168736, -1.13899, 1.0]], ['2, k, 1', [0.206265, -0.869516, 1.0]], ['2, k, 2', [0.24066, -0.601502, 1.0]], ['2, k, 3', [0.253568, -0.453523, 1.0]], ['2, k, 4', [0.0368602, -0.689837, 1.0]], ['2, k, 5', [-0.125783, -0.839149, 1.0]], ['2, k, 6', [-0.0941414, -1.0102, 1.0]], ['2, k, 7', [-0.0715851, -1.0413, 1.0]], ['2, k, 8', [0.418137, -0.709843, 1.0]], ['2, k, 9', [0.536115, -0.867132, 1.0]], ['2, k, 10', [0.429679, -1.00799, 1.0]], ['2, k, 11', [0.365708, -1.02475, 1.0]], ['2, k, 12', [0.0809039, -1.12401, 1.0]], ['2, k, 13', [0.0901882, -1.419, 1.0]], ['2, k, 14', [0.0870129, -1.65351, 1.0]], ['2, k, 15', [0.05863, -1.74099, 1.0]], ['2, k, 16', [0.252522, -1.12804, 1.0]], ['2, k, 17', [0.268613, -1.39848, 1.0]], ['2, k, 18', [0.30047, -1.64085, 1.0]], ['2, k, 19', [0.296911, -1.73781, 1.0]], ['2, k, 20', [0.232649, -0.668483, 1.0]], ['2, k, 21', [-0.037732, -1.10087, 1.0]], ['2, k, 22', [-0.0348869, -1.0153, 1.0]], ['2, k, 23', [0.323461, -1.09476, 1.0]], ['2, k, 24', [0.322607, -0.981166, 1.0]]]
[['2, k, 0', [0.166392, -1.14004, 1.0]], ['2, k, 1', [0.203803, -0.870415, 1.0]], ['2, k, 2', [0.238468, -0.602427, 1.0]], ['2, k, 3', [0.252747, -0.454114, 1.0]], ['2, k, 4', [0.0347356, -0.689052, 1.0]], ['2, k, 5', [-0.129013, -0.837092, 1.0]], ['2, k, 6', [-0.0973899, -1.00811, 1.0]], ['2, k, 7', [-0.0754078, -1.03975, 1.0]], ['2, k, 8', [0.414765, -0.711678, 1.0]], ['2, k, 9', [0.533471, -0.867699, 1.0]], ['2, k, 10', [0.424514, -1.00837, 1.0]], ['2, k, 11', [0.36746, -1.0187, 1.0]], ['2, k, 12', [0.0788837, -1.12421, 1.0]], ['2, k, 13', [0.0861, -1.4221, 1.0]], ['2, k, 14', [0.0810427, -1.66591, 1.0]], ['2, k, 15', [0.0522612, -1.75543, 1.0]], ['2, k, 16', [0.249822, -1.13017, 1.0]], ['2, k, 17', [0.262408, -1.40676, 1.0]], ['2, k, 18', [0.296092, -1.64875, 1.0]], ['2, k, 19', [0.293366, -1.74563, 1.0]], ['2, k, 20', [0.230272, -0.669395, 1.0]], ['2, k, 21', [-0.0411099, -1.10221, 1.0]], ['2, k, 22', [-0.0366533, -1.01821, 1.0]], ['2, k, 23', [0.321543, -1.08494, 1.0]], ['2, k, 24', [0.323765, -0.977221, 1.0]]]
[['2, k, 0', [0.163555, -1.14142, 1.0]], ['2, k, 1', [0.200649, -0.870989, 1.0]], ['2, k, 2', [0.235005, -0.602397, 1.0]], ['2, k, 3', [0.250086, -0.454632, 1.0]], ['2, k, 4', [0.0298088, -0.68882, 1.0]], ['2, k, 5', [-0.130781, -0.835898, 1.0]], ['2, k, 6', [-0.10342, -1.00917, 1.0]], ['2, k, 7', [-0.0796224, -1.03983, 1.0]], ['2, k, 8', [0.410056, -0.713272, 1.0]], ['2, k, 9', [0.527231, -0.868185, 1.0]], ['2, k, 10', [0.419524, -1.00957, 1.0]], ['2, k, 11', [0.366548, -1.01577, 1.0]], ['2, k, 12', [0.076193, -1.12571, 1.0]], ['2, k, 13', [0.0826323, -1.42784, 1.0]], ['2, k, 14', [0.0804925, -1.66863, 1.0]], ['2, k, 15', [0.0523954, -1.75785, 1.0]], ['2, k, 16', [0.247063, -1.13134, 1.0]], ['2, k, 17', [0.26032, -1.40726, 1.0]], ['2, k, 18', [0.293655, -1.65102, 1.0]], ['2, k, 19', [0.289732, -1.74786, 1.0]], ['2, k, 20', [0.226824, -0.669495, 1.0]], ['2, k, 21', [-0.045796, -1.09649, 1.0]], ['2, k, 22', [-0.0447084, -1.0163, 1.0]], ['2, k, 23', [0.321636, -1.08525, 1.0]], ['2, k, 24', [0.333121, -0.984318, 1.0]]]
[['2, k, 0', [0.160399, -1.14238, 1.0]], ['2, k, 1', [0.198054, -0.871438, 1.0]], ['2, k, 2', [0.232654, -0.602603, 1.0]], ['2, k, 3', [0.246785, -0.4543, 1.0]], ['2, k, 4', [0.026741, -0.688697, 1.0]], ['2, k, 5', [-0.133238, -0.835739, 1.0]], ['2, k, 6', [-0.107394, -1.01039, 1.0]], ['2, k, 7', [-0.0831162, -1.04046, 1.0]], ['2, k, 8', [0.405634, -0.713807, 1.0]], ['2, k, 9', [0.523778, -0.867619, 1.0]], ['2, k, 10', [0.38669, -1.00362, 1.0]], ['2, k, 11', [0.350062, -1.02657, 1.0]], ['2, k, 12', [0.0729392, -1.12701, 1.0]], ['2, k, 13', [0.0816998, -1.42712, 1.0]], ['2, k, 14', [0.079858, -1.66941, 1.0]], ['2, k, 15', [0.0511857, -1.75845, 1.0]], ['2, k, 16', [0.244138, -1.13198, 1.0]], ['2, k, 17', [0.25834, -1.40648, 1.0]], ['2, k, 18', [0.291359, -1.64852, 1.0]], ['2, k, 19', [0.286161, -1.74508, 1.0]], ['2, k, 20', [0.224432, -0.669737, 1.0]], ['2, k, 21', [-0.0492187, -1.09705, 1.0]], ['2, k, 22', [-0.0406851, -1.01671, 1.0]], ['2, k, 23', [0.32231, -1.10087, 1.0]], ['2, k, 24', [0.306323, -0.99995, 1.0]]]
[['2, k, 0', [0.157212, -1.14377, 1.0]], ['2, k, 1', [0.194041, -0.871974, 1.0]], ['2, k, 2', [0.227797, -0.60236, 1.0]], ['2, k, 3', [0.242606, -0.454461, 1.0]], ['2, k, 4', [0.0221834, -0.688224, 1.0]], ['2, k, 5', [-0.135454, -0.837766, 1.0]], ['2, k, 6', [-0.108779, -1.01171, 1.0]], ['2, k, 7', [-0.0841162, -1.04323, 1.0]], ['2, k, 8', [0.401976, -0.713598, 1.0]], ['2, k, 9', [0.520957, -0.866965, 1.0]], ['2, k, 10', [0.38641, -1.00355, 1.0]], ['2, k, 11', [0.348498, -1.02464, 1.0]], ['2, k, 12', [0.0701872, -1.12825, 1.0]], ['2, k, 13', [0.0790633, -1.43004, 1.0]], ['2, k, 14', [0.0771629, -1.67561, 1.0]], ['2, k, 15', [0.0472817, -1.76451, 1.0]], ['2, k, 16', [0.240612, -1.13348, 1.0]], ['2, k, 17', [0.256203, -1.40835, 1.0]], ['2, k, 18', [0.288893, -1.64673, 1.0]], ['2, k, 19', [0.282016, -1.74283, 1.0]], ['2, k, 20', [0.219762, -0.669682, 1.0]], ['2, k, 21', [-0.0520577, -1.09436, 1.0]], ['2, k, 22', [-0.0507064, -1.01868, 1.0]], ['2, k, 23', [0.320153, -1.09778, 1.0]], ['2, k, 24', [0.308246, -1.00008, 1.0]]]
[['2, k, 0', [0.152317, -1.14386, 1.0]], ['2, k, 1', [0.189345, -0.871634, 1.0]], ['2, k, 2', [0.222904, -0.601538, 1.0]], ['2, k, 3', [0.236203, -0.45372, 1.0]], ['2, k, 4', [0.0193731, -0.687467, 1.0]], ['2, k, 5', [-0.137043, -0.838683, 1.0]], ['2, k, 6', [-0.111265, -1.01436, 1.0]], ['2, k, 7', [-0.0852534, -1.04164, 1.0]], ['2, k, 8', [0.395605, -0.711661, 1.0]], ['2, k, 9', [0.517296, -0.865792, 1.0]], ['2, k, 10', [0.386059, -1.0032, 1.0]], ['2, k, 11', [0.342944, -1.02779, 1.0]], ['2, k, 12', [0.0651984, -1.12893, 1.0]], ['2, k, 13', [0.0775015, -1.42738, 1.0]], ['2, k, 14', [0.0778603, -1.67515, 1.0]], ['2, k, 15', [0.0467567, -1.76231, 1.0]], ['2, k, 16', [0.235872, -1.13306, 1.0]], ['2, k, 17', [0.254951, -1.40742, 1.0]], ['2, k, 18', [0.288851, -1.64671, 1.0]], ['2, k, 19', [0.280117, -1.74207, 1.0]], ['2, k, 20', [0.214943, -0.668982, 1.0]], ['2, k, 21', [-0.0537093, -1.09867, 1.0]], ['2, k, 22', [-0.046572, -1.01965, 1.0]], ['2, k, 23', [0.31272, -1.09613, 1.0]], ['2, k, 24', [0.314609, -0.997485, 1.0]]]
[['2, k, 0', [0.150364, -1.14521, 1.0]], ['2, k, 1', [0.186589, -0.872199, 1.0]], ['2, k, 2', [0.219046, -0.60162, 1.0]], ['2, k, 3', [0.231098, -0.453735, 1.0]], ['2, k, 4', [0.016043, -0.687559, 1.0]], ['2, k, 5', [-0.138216, -0.839949, 1.0]], ['2, k, 6', [-0.111222, -1.01594, 1.0]], ['2, k, 7', [-0.0860166, -1.04138, 1.0]], ['2, k, 8', [0.390585, -0.710495, 1.0]], ['2, k, 9', [0.512397, -0.86311, 1.0]], ['2, k, 10', [0.386087, -1.00122, 1.0]], ['2, k, 11', [0.342411, -1.02558, 1.0]], ['2, k, 12', [0.0637649, -1.13094, 1.0]], ['2, k, 13', [0.0755862, -1.42709, 1.0]], ['2, k, 14', [0.0782911, -1.67741, 1.0]], ['2, k, 15', [0.0465919, -1.76283, 1.0]], ['2, k, 16', [0.233521, -1.13376, 1.0]], ['2, k, 17', [0.253191, -1.40817, 1.0]], ['2, k, 18', [0.288408, -1.64739, 1.0]], ['2, k, 19', [0.278231, -1.74162, 1.0]], ['2, k, 20', [0.211429, -0.669176, 1.0]], ['2, k, 21', [-0.0571402, -1.09071, 1.0]], ['2, k, 22', [-0.0504912, -1.01994, 1.0]], ['2, k, 23', [0.311559, -1.09362, 1.0]], ['2, k, 24', [0.307299, -1.00115, 1.0]]]
[['2, k, 0', [0.146764, -1.14676, 1.0]], ['2, k, 1', [0.184598, -0.872474, 1.0]], ['2, k, 2', [0.217692, -0.601154, 1.0]], ['2, k, 3', [0.225556, -0.453288, 1.0]], ['2, k, 4', [0.0132704, -0.687249, 1.0]], ['2, k, 5', [-0.138081, -0.841615, 1.0]], ['2, k, 6', [-0.106503, -1.01807, 1.0]], ['2, k, 7', [-0.0841088, -1.04475, 1.0]], ['2, k, 8', [0.386648, -0.709626, 1.0]], ['2, k, 9', [0.509758, -0.86164, 1.0]], ['2, k, 10', [0.385202, -1.00066, 1.0]], ['2, k, 11', [0.339574, -1.02488, 1.0]], ['2, k, 12', [0.0598601, -1.13328, 1.0]], ['2, k, 13', [0.0751112, -1.42669, 1.0]], ['2, k, 14', [0.0783257, -1.67807, 1.0]], ['2, k, 15', [0.0454024, -1.76264, 1.0]], ['2, k, 16', [0.230335, -1.13464, 1.0]], ['2, k, 17', [0.251911, -1.40804, 1.0]], ['2, k, 18', [0.288935, -1.64962, 1.0]], ['2, k, 19', [0.277317, -1.74233, 1.0]], ['2, k, 20', [0.210007, -0.668918, 1.0]], ['2, k, 21', [-0.0588193, -1.09834, 1.0]], ['2, k, 22', [-0.0543422, -1.02411, 1.0]], ['2, k, 23', [0.306704, -1.0872, 1.0]], ['2, k, 24', [0.302107, -0.996489, 1.0]]]
[['2, k, 0', [0.146846, -1.14991, 1.0]], ['2, k, 1', [0.1829, -0.87361, 1.0]], ['2, k, 2', [0.212708, -0.601416, 1.0]], ['2, k, 3', [0.219377, -0.453242, 1.0]], ['2, k, 4', [0.0118061, -0.686823, 1.0]], ['2, k, 5', [-0.137535, -0.844436, 1.0]], ['2, k, 6', [-0.103916, -1.02028, 1.0]], ['2, k, 7', [-0.0826633, -1.04659, 1.0]], ['2, k, 8', [0.380152, -0.709245, 1.0]], ['2, k, 9', [0.504328, -0.863246, 1.0]], ['2, k, 10', [0.380782, -1.00455, 1.0]], ['2, k, 11', [0.335287, -1.0286, 1.0]], ['2, k, 12', [0.0606079, -1.13726, 1.0]], ['2, k, 13', [0.0746955, -1.42831, 1.0]], ['2, k, 14', [0.0805857, -1.68089, 1.0]], ['2, k, 15', [0.0464924, -1.76376, 1.0]], ['2, k, 16', [0.229883, -1.13689, 1.0]], ['2, k, 17', [0.251609, -1.40737, 1.0]], ['2, k, 18', [0.288805, -1.65196, 1.0]], ['2, k, 19', [0.274071, -1.74347, 1.0]], ['2, k, 20', [0.206054, -0.669503, 1.0]], ['2, k, 21', [-0.0591112, -1.0956, 1.0]], ['2, k, 22', [-0.0529325, -1.02855, 1.0]], ['2, k, 23', [0.308681, -1.10922, 1.0]], ['2, k, 24', [0.2938, -1.00204, 1.0]]]
[['2, k, 0', [0.145521, -1.15176, 1.0]], ['2, k, 1', [0.180714, -0.874742, 1.0]], ['2, k, 2', [0.209768, -0.601971, 1.0]], ['2, k, 3', [0.213143, -0.452671, 1.0]], ['2, k, 4', [0.0040059, -0.687242, 1.0]], ['2, k, 5', [-0.137274, -0.852089, 1.0]], ['2, k, 6', [-0.100495, -1.02784, 1.0]], ['2, k, 7', [-0.0804452, -1.05268, 1.0]], ['2, k, 8', [0.376576, -0.708225, 1.0]], ['2, k, 9', [0.501196, -0.861231, 1.0]], ['2, k, 10', [0.378737, -1.00439, 1.0]], ['2, k, 11', [0.334243, -1.0254, 1.0]], ['2, k, 12', [0.0597549, -1.14024, 1.0]], ['2, k, 13', [0.0747294, -1.43216, 1.0]], ['2, k, 14', [0.0835238, -1.68965, 1.0]], ['2, k, 15', [0.0484675, -1.77248, 1.0]], ['2, k, 16', [0.228353, -1.13786, 1.0]], ['2, k, 17', [0.252038, -1.40933, 1.0]], ['2, k, 18', [0.289443, -1.65531, 1.0]], ['2, k, 19', [0.271585, -1.74557, 1.0]], ['2, k, 20', [0.203209, -0.670182, 1.0]], ['2, k, 21', [-0.0553434, -1.10061, 1.0]], ['2, k, 22', [-0.0466046, -1.04882, 1.0]], ['2, k, 23', [0.309771, -1.0861, 1.0]], ['2, k, 24', [0.296156, -1.00417, 1.0]]]
