[['2, k, 0', [-0.183157, -0.751792, 1.0]], ['2, k, 1', [-0.187714, -0.45569, 1.0]], ['2, k, 2', [-0.191201, -0.164118, 1.0]], ['2, k, 3', [-0.18545, -0.0201523, 1.0]], ['2, k, 4', [-0.378939, -0.256444, 1.0]], ['2, k, 5', [-0.514299, -0.435918, 1.0]], ['2, k, 6', [-0.421637, -0.578705, 1.0]], ['2, k, 7', [-0.370525, -0.611462, 1.0]], ['2, k, 8', [0.00523713, -0.264207, 1.0]], ['2, k, 9', [0.130068, -0.419135, 1.0]], ['2, k, 10', [0.0615509, -0.577863, 1.0]], ['2, k, 11', [0.0202356, -0.609867, 1.0]], ['2, k, 12', [-0.268298, -0.740142, 1.0]], ['2, k, 13', [-0.325619, -1.05925, 1.0]], ['2, k, 14', [-0.340332, -1.4048, 1.0]], ['2, k, 15', [-0.290685, -1.50243, 1.0]], ['2, k, 16', [-0.0932107, -0.743777, 1.0]], ['2, k, 17', [-0.0545653, -1.07704, 1.0]], ['2, k, 18', [-0.0331566, -1.42159, 1.0]], ['2, k, 19', [-0.0732439, -1.49181, 1.0]], ['2, k, 20', [-0.190515, -0.236453, 1.0]], ['2, k, 21', [-0.327925, -0.676691, 1.0]], ['2, k, 22', [-0.329085, -0.561052, 1.0]], ['2, k, 23', [-0.0026192, -0.681387, 1.0]], ['2, k, 24', [-0.00586467, -0.574251, 1.0]]]
[['2, k, 0', [-0.245845, -0.76702, 1.0]], ['2, k, 1', [-0.203539, -0.4653, 1.0]], ['2, k, 2', [-0.167147, -0.174112, 1.0]], ['2, k, 3', [-0.178322, -0.0374981, 1.0]], ['2, k, 4', [-0.366732, -0.240759, 1.0]], ['2, k, 5', [-0.484823, -0.413621, 1.0]], ['2, k, 6', [-0.462904, -0.608033, 1.0]], ['2, k, 7', [-0.424005, -0.640807, 1.0]], ['2, k, 8', [-0.0138957, -0.285117, 1.0]], ['2, k, 9', [0.108948, -0.459743, 1.0]], ['2, k, 10', [-0.0127132, -0.599397, 1.0]], ['2, k, 11', [-0.0795305, -0.623328, 1.0]], ['2, k, 12', [-0.320863, -0.749565, 1.0]], ['2, k, 13', [-0.349261, -1.08039, 1.0]], ['2, k, 14', [-0.340799, -1.41839, 1.0]], ['2, k, 15', [-0.374108, -1.44844, 1.0]], ['2, k, 16', [-0.164319, -0.764812, 1.0]], ['2, k, 17', [-0.0999224, -1.08482, 1.0]], ['2, k, 18', [-0.0313651, -1.42522, 1.0]], ['2, k, 19', [0.00745206, -1.47258, 1.0]], ['2, k, 20', [-0.176429, -0.246182, 1.0]], ['2, k, 21', [-0.406535, -0.720469, 1.0]], ['2, k, 22', [-0.387723, -0.609836, 1.0]], ['2, k, 23', [-0.124451, -0.694797, 1.0]], ['2, k, 24', [-0.1202, -0.573487, 1.0]]]
[['2, k, 0', [-0.245823, -0.76875, 1.0]], ['2, k, 1', [-0.204801, -0.468515, 1.0]], ['2, k, 2', [-0.168151, -0.177971, 1.0]], ['2, k, 3', [-0.176873, -0.0427765, 1.0]], ['2, k, 4', [-0.366223, -0.240395, 1.0]], ['2, k, 5', [-0.484927, -0.41348, 1.0]], ['2, k, 6', [-0.462906, -0.583951, 1.0]], ['2, k, 7', [-0.434276, -0.588186, 1.0]], ['2, k, 8', [-0.0175201, -0.295338, 1.0]], ['2, k, 9', [0.10868, -0.461961, 1.0]], ['2, k, 10', [-0.0130338, -0.60062, 1.0]], ['2, k, 11', [-0.081046, -0.62952, 1.0]], ['2, k, 12', [-0.320535, -0.750914, 1.0]], ['2, k, 13', [-0.348469, -1.08193, 1.0]], ['2, k, 14', [-0.340785, -1.41846, 1.0]], ['2, k, 15', [-0.377264, -1.44819, 1.0]], ['2, k, 16', [-0.164727, -0.766853, 1.0]], ['2, k, 17', [-0.100755, -1.08382, 1.0]], ['2, k, 18', [-0.0317349, -1.42536, 1.0]], ['2, k, 19', [0.00341109, -1.47517, 1.0]], ['2, k, 20', [-0.177456, -0.249853, 1.0]], ['2, k, 21', [-0.416035, -0.666628, 1.0]], ['2, k, 22', [-0.386385, -0.569647, 1.0]], ['2, k, 23', [-0.12398, -0.702908, 1.0]], ['2, k, 24', [-0.122245, -0.575087, 1.0]]]
[['2, k, 0', [-0.244131, -0.76965, 1.0]], ['2, k, 1', [-0.205523, -0.470531, 1.0]], ['2, k, 2', [-0.16957, -0.180303, 1.0]], ['2, k, 3', [-0.175796, -0.0451474, 1.0]], ['2, k, 4', [-0.365388, -0.239699, 1.0]], ['2, k, 5', [-0.486467, -0.414443, 1.0]], ['2, k, 6', [-0.462011, -0.586413, 1.0]], ['2, k, 7', [-0.432963, -0.589504, 1.0]], ['2, k, 8', [-0.0169415, -0.294746, 1.0]], ['2, k, 9', [0.0935623, -0.486876, 1.0]], ['2, k, 10', [-0.0326629, -0.621666, 1.0]], ['2, k, 11', [-0.0967936, -0.661587, 1.0]], ['2, k, 12', [-0.318939, -0.751797, 1.0]], ['2, k, 13', [-0.348089, -1.08158, 1.0]], ['2, k, 14', [-0.34048, -1.4183, 1.0]], ['2, k, 15', [-0.279117, -1.48812, 1.0]], ['2, k, 16', [-0.163035, -0.767721, 1.0]], ['2, k, 17', [-0.0992569, -1.08349, 1.0]], ['2, k, 18', [-0.0321363, -1.42557, 1.0]], ['2, k, 19', [0.00225948, -1.47542, 1.0]], ['2, k, 20', [-0.178546, -0.251935, 1.0]], ['2, k, 21', [-0.40549, -0.662968, 1.0]], ['2, k, 22', [-0.382573, -0.55841, 1.0]], ['2, k, 23', [-0.134486, -0.731182, 1.0]], ['2, k, 24', [-0.131898, -0.605307, 1.0]]]
[['2, k, 0', [-0.243564, -0.770138, 1.0]], ['2, k, 1', [-0.206183, -0.472063, 1.0]], ['2, k, 2', [-0.170875, -0.182285, 1.0]], ['2, k, 3', [-0.17495, -0.0481474, 1.0]], ['2, k, 4', [-0.365456, -0.239649, 1.0]], ['2, k, 5', [-0.487643, -0.415556, 1.0]], ['2, k, 6', [-0.460576, -0.59007, 1.0]], ['2, k, 7', [-0.430612, -0.594287, 1.0]], ['2, k, 8', [-0.0166163, -0.297736, 1.0]], ['2, k, 9', [0.10635, -0.476022, 1.0]], ['2, k, 10', [-0.0212246, -0.609501, 1.0]], ['2, k, 11', [-0.0846698, -0.647634, 1.0]], ['2, k, 12', [-0.318282, -0.751716, 1.0]], ['2, k, 13', [-0.347498, -1.08299, 1.0]], ['2, k, 14', [-0.340821, -1.41371, 1.0]], ['2, k, 15', [-0.376352, -1.44358, 1.0]], ['2, k, 16', [-0.162636, -0.768973, 1.0]], ['2, k, 17', [-0.0956398, -1.08527, 1.0]], ['2, k, 18', [-0.032418, -1.42399, 1.0]], ['2, k, 19', [-0.0642979, -1.46468, 1.0]], ['2, k, 20', [-0.179623, -0.253779, 1.0]], ['2, k, 21', [-0.406162, -0.672351, 1.0]], ['2, k, 22', [-0.387085, -0.566809, 1.0]], ['2, k, 23', [-0.122176, -0.72002, 1.0]], ['2, k, 24', [-0.119133, -0.591668, 1.0]]]
[['2, k, 0', [-0.244533, -0.771153, 1.0]], ['2, k, 1', [-0.207107, -0.473952, 1.0]], ['2, k, 2', [-0.171431, -0.183987, 1.0]], ['2, k, 3', [-0.17396, -0.0503021, 1.0]], ['2, k, 4', [-0.370773, -0.24107, 1.0]], ['2, k, 5', [-0.506596, -0.379946, 1.0]], ['2, k, 6', [-0.465049, -0.55532, 1.0]], ['2, k, 7', [-0.430516, -0.596791, 1.0]], ['2, k, 8', [-0.0157618, -0.299426, 1.0]], ['2, k, 9', [0.109344, -0.474821, 1.0]], ['2, k, 10', [-0.0182023, -0.608252, 1.0]], ['2, k, 11', [-0.0798794, -0.649543, 1.0]], ['2, k, 12', [-0.319459, -0.752273, 1.0]], ['2, k, 13', [-0.346449, -1.08401, 1.0]], ['2, k, 14', [-0.341149, -1.41267, 1.0]], ['2, k, 15', [-0.371836, -1.4431, 1.0]], ['2, k, 16', [-0.16317, -0.770481, 1.0]], ['2, k, 17', [-0.0924804, -1.08638, 1.0]], ['2, k, 18', [-0.0334939, -1.42277, 1.0]], ['2, k, 19', [-0.017817, -1.48156, 1.0]], ['2, k, 20', [-0.180186, -0.255316, 1.0]], ['2, k, 21', [-0.406414, -0.678364, 1.0]], ['2, k, 22', [-0.387121, -0.564623, 1.0]], ['2, k, 23', [-0.115974, -0.723342, 1.0]], ['2, k, 24', [-0.112477, -0.593154, 1.0]]]
[['2, k, 0', [-0.242697, -0.770984, 1.0]], ['2, k, 1', [-0.207101, -0.475399, 1.0]], ['2, k, 2', [-0.171951, -0.185521, 1.0]], ['2, k, 3', [-0.173285, -0.0511806, 1.0]], ['2, k, 4', [-0.372458, -0.240371, 1.0]], ['2, k, 5', [-0.496954, -0.4284, 1.0]], ['2, k, 6', [-0.451638, -0.60396, 1.0]], ['2, k, 7', [-0.408588, -0.641584, 1.0]], ['2, k, 8', [-0.0142149, -0.300602, 1.0]], ['2, k, 9', [0.112965, -0.47242, 1.0]], ['2, k, 10', [-0.0155282, -0.605766, 1.0]], ['2, k, 11', [-0.0791798, -0.645245, 1.0]], ['2, k, 12', [-0.318388, -0.752278, 1.0]], ['2, k, 13', [-0.345559, -1.08463, 1.0]], ['2, k, 14', [-0.341277, -1.41266, 1.0]], ['2, k, 15', [-0.308937, -1.49255, 1.0]], ['2, k, 16', [-0.160626, -0.770079, 1.0]], ['2, k, 17', [-0.0895099, -1.08336, 1.0]], ['2, k, 18', [-0.0335136, -1.4225, 1.0]], ['2, k, 19', [-0.0647583, -1.48926, 1.0]], ['2, k, 20', [-0.180579, -0.256705, 1.0]], ['2, k, 21', [-0.392157, -0.720185, 1.0]], ['2, k, 22', [-0.366088, -0.613854, 1.0]], ['2, k, 23', [-0.126933, -0.716792, 1.0]], ['2, k, 24', [-0.116527, -0.583068, 1.0]]]
[['2, k, 0', [-0.2403, -0.770617, 1.0]], ['2, k, 1', [-0.206952, -0.475994, 1.0]], ['2, k, 2', [-0.173045, -0.186674, 1.0]], ['2, k, 3', [-0.172995, -0.051295, 1.0]], ['2, k, 4', [-0.374555, -0.240678, 1.0]], ['2, k, 5', [-0.513713, -0.381948, 1.0]], ['2, k, 6', [-0.45838, -0.562948, 1.0]], ['2, k, 7', [-0.420077, -0.605018, 1.0]], ['2, k, 8', [-0.012653, -0.30101, 1.0]], ['2, k, 9', [0.114856, -0.470589, 1.0]], ['2, k, 10', [-0.00902338, -0.607712, 1.0]], ['2, k, 11', [-0.0709281, -0.644134, 1.0]], ['2, k, 12', [-0.316899, -0.752321, 1.0]], ['2, k, 13', [-0.344176, -1.08462, 1.0]], ['2, k, 14', [-0.341257, -1.41257, 1.0]], ['2, k, 15', [-0.367837, -1.44383, 1.0]], ['2, k, 16', [-0.157274, -0.769185, 1.0]], ['2, k, 17', [-0.084967, -1.08388, 1.0]], ['2, k, 18', [-0.0335076, -1.42296, 1.0]], ['2, k, 19', [-0.0762546, -1.49313, 1.0]], ['2, k, 20', [-0.181255, -0.257679, 1.0]], ['2, k, 21', [-0.394756, -0.683937, 1.0]], ['2, k, 22', [-0.380466, -0.579801, 1.0]], ['2, k, 23', [-0.1186, -0.712383, 1.0]], ['2, k, 24', [-0.102644, -0.584657, 1.0]]]
[['2, k, 0', [-0.234048, -0.771159, 1.0]], ['2, k, 1', [-0.205648, -0.476758, 1.0]], ['2, k, 2', [-0.173576, -0.187172, 1.0]], ['2, k, 3', [-0.173262, -0.0517171, 1.0]], ['2, k, 4', [-0.374885, -0.240816, 1.0]], ['2, k, 5', [-0.514379, -0.383675, 1.0]], ['2, k, 6', [-0.450759, -0.569548, 1.0]], ['2, k, 7', [-0.411793, -0.61199, 1.0]], ['2, k, 8', [-0.00916194, -0.300057, 1.0]], ['2, k, 9', [0.116649, -0.463302, 1.0]], ['2, k, 10', [-0.00383599, -0.60416, 1.0]], ['2, k, 11', [-0.0652486, -0.644708, 1.0]], ['2, k, 12', [-0.313194, -0.753156, 1.0]], ['2, k, 13', [-0.341772, -1.08255, 1.0]], ['2, k, 14', [-0.340666, -1.41058, 1.0]], ['2, k, 15', [-0.365058, -1.44226, 1.0]], ['2, k, 16', [-0.147988, -0.769165, 1.0]], ['2, k, 17', [-0.079023, -1.08343, 1.0]], ['2, k, 18', [-0.0347648, -1.42524, 1.0]], ['2, k, 19', [-0.0093674, -1.47313, 1.0]], ['2, k, 20', [-0.181461, -0.258168, 1.0]], ['2, k, 21', [-0.389934, -0.691399, 1.0]], ['2, k, 22', [-0.371283, -0.583439, 1.0]], ['2, k, 23', [-0.111942, -0.713169, 1.0]], ['2, k, 24', [-0.100372, -0.585482, 1.0]]]
[['2, k, 0', [-0.228453, -0.771149, 1.0]], ['2, k, 1', [-0.204709, -0.477387, 1.0]], ['2, k, 2', [-0.175476, -0.188369, 1.0]], ['2, k, 3', [-0.173611, -0.0518123, 1.0]], ['2, k, 4', [-0.377263, -0.246582, 1.0]], ['2, k, 5', [-0.516246, -0.386357, 1.0]], ['2, k, 6', [-0.445604, -0.571788, 1.0]], ['2, k, 7', [-0.403854, -0.615687, 1.0]], ['2, k, 8', [-0.00611289, -0.29578, 1.0]], ['2, k, 9', [0.119621, -0.455065, 1.0]], ['2, k, 10', [0.00324632, -0.599321, 1.0]], ['2, k, 11', [-0.0517482, -0.642576, 1.0]], ['2, k, 12', [-0.309619, -0.753845, 1.0]], ['2, k, 13', [-0.338879, -1.08098, 1.0]], ['2, k, 14', [-0.340678, -1.41041, 1.0]], ['2, k, 15', [-0.281166, -1.48318, 1.0]], ['2, k, 16', [-0.140343, -0.768228, 1.0]], ['2, k, 17', [-0.0739485, -1.08725, 1.0]], ['2, k, 18', [-0.034112, -1.42329, 1.0]], ['2, k, 19', [-0.0654907, -1.49219, 1.0]], ['2, k, 20', [-0.182404, -0.259172, 1.0]], ['2, k, 21', [-0.380381, -0.695183, 1.0]], ['2, k, 22', [-0.363568, -0.582779, 1.0]], ['2, k, 23', [-0.0919077, -0.709072, 1.0]], ['2, k, 24', [-0.0896492, -0.584759, 1.0]]]
[['2, k, 0', [-0.219319, -0.770774, 1.0]], ['2, k, 1', [-0.203035, -0.477158, 1.0]], ['2, k, 2', [-0.177535, -0.187834, 1.0]], ['2, k, 3', [-0.174087, -0.0517617, 1.0]], ['2, k, 4', [-0.377329, -0.250079, 1.0]], ['2, k, 5', [-0.515927, -0.400573, 1.0]], ['2, k, 6', [-0.418553, -0.613058, 1.0]], ['2, k, 7', [-0.363241, -0.666323, 1.0]], ['2, k, 8', [-0.00228114, -0.288859, 1.0]], ['2, k, 9', [0.121537, -0.448346, 1.0]], ['2, k, 10', [0.0106462, -0.596806, 1.0]], ['2, k, 11', [-0.0432171, -0.639515, 1.0]], ['2, k, 12', [-0.301926, -0.755158, 1.0]], ['2, k, 13', [-0.337994, -1.08093, 1.0]], ['2, k, 14', [-0.340935, -1.40896, 1.0]], ['2, k, 15', [-0.354362, -1.44188, 1.0]], ['2, k, 16', [-0.129733, -0.766044, 1.0]], ['2, k, 17', [-0.0701915, -1.08522, 1.0]], ['2, k, 18', [-0.035299, -1.42538, 1.0]], ['2, k, 19', [-0.0480391, -1.46229, 1.0]], ['2, k, 20', [-0.183184, -0.259011, 1.0]], ['2, k, 21', [-0.348862, -0.739894, 1.0]], ['2, k, 22', [-0.320649, -0.626462, 1.0]], ['2, k, 23', [-0.0842437, -0.703406, 1.0]], ['2, k, 24', [-0.0800184, -0.582358, 1.0]]]
[['2, k, 0', [-0.212603, -0.769619, 1.0]], ['2, k, 1', [-0.200909, -0.476537, 1.0]], ['2, k, 2', [-0.178893, -0.187271, 1.0]], ['2, k, 3', [-0.174645, -0.0514563, 1.0]], ['2, k, 4', [-0.376104, -0.253802, 1.0]], ['2, k, 5', [-0.517803, -0.405171, 1.0]], ['2, k, 6', [-0.418049, -0.612232, 1.0]], ['2, k, 7', [-0.358979, -0.668732, 1.0]], ['2, k, 8', [-0.000450466, -0.282661, 1.0]], ['2, k, 9', [0.121737, -0.44272, 1.0]], ['2, k, 10', [0.0234261, -0.599647, 1.0]], ['2, k, 11', [-0.0319601, -0.641714, 1.0]], ['2, k, 12', [-0.295678, -0.755518, 1.0]], ['2, k, 13', [-0.334323, -1.07869, 1.0]], ['2, k, 14', [-0.340897, -1.40873, 1.0]], ['2, k, 15', [-0.350632, -1.44223, 1.0]], ['2, k, 16', [-0.122772, -0.763453, 1.0]], ['2, k, 17', [-0.0683376, -1.08345, 1.0]], ['2, k, 18', [-0.0352977, -1.42563, 1.0]], ['2, k, 19', [-0.00734518, -1.47619, 1.0]], ['2, k, 20', [-0.183699, -0.258723, 1.0]], ['2, k, 21', [-0.339053, -0.741269, 1.0]], ['2, k, 22', [-0.320774, -0.624618, 1.0]], ['2, k, 23', [-0.0687195, -0.704058, 1.0]], ['2, k, 24', [-0.0672799, -0.590581, 1.0]]]
[['2, k, 0', [-0.204342, -0.768827, 1.0]], ['2, k, 1', [-0.197939, -0.475693, 1.0]], ['2, k, 2', [-0.181272, -0.186036, 1.0]], ['2, k, 3', [-0.176035, -0.0503249, 1.0]], ['2, k, 4', [-0.375176, -0.258259, 1.0]], ['2, k, 5', [-0.52142, -0.403534, 1.0]], ['2, k, 6', [-0.414661, -0.60835, 1.0]], ['2, k, 7', [-0.352417, -0.661172, 1.0]], ['2, k, 8', [0.000761684, -0.272833, 1.0]], ['2, k, 9', [0.120859, -0.427016, 1.0]], ['2, k, 10', [0.0334162, -0.589427, 1.0]], ['2, k, 11', [-0.019647, -0.636776, 1.0]], ['2, k, 12', [-0.288273, -0.756754, 1.0]], ['2, k, 13', [-0.332791, -1.07942, 1.0]], ['2, k, 14', [-0.340791, -1.40847, 1.0]], ['2, k, 15', [-0.345938, -1.44218, 1.0]], ['2, k, 16', [-0.113573, -0.760571, 1.0]], ['2, k, 17', [-0.0642427, -1.08253, 1.0]], ['2, k, 18', [-0.0350859, -1.42425, 1.0]], ['2, k, 19', [-0.0766602, -1.48438, 1.0]], ['2, k, 20', [-0.184753, -0.257873, 1.0]], ['2, k, 21', [-0.330875, -0.7343, 1.0]], ['2, k, 22', [-0.313016, -0.616861, 1.0]], ['2, k, 23', [-0.0543068, -0.701357, 1.0]], ['2, k, 24', [-0.0585576, -0.580527, 1.0]]]
[['2, k, 0', [-0.196715, -0.767283, 1.0]], ['2, k, 1', [-0.194868, -0.474352, 1.0]], ['2, k, 2', [-0.183026, -0.184616, 1.0]], ['2, k, 3', [-0.177775, -0.0489816, 1.0]], ['2, k, 4', [-0.374616, -0.259513, 1.0]], ['2, k, 5', [-0.507962, -0.442921, 1.0]], ['2, k, 6', [-0.408452, -0.600122, 1.0]], ['2, k, 7', [-0.350736, -0.635422, 1.0]], ['2, k, 8', [0.00286951, -0.265769, 1.0]], ['2, k, 9', [0.119478, -0.422814, 1.0]], ['2, k, 10', [0.0482516, -0.593556, 1.0]], ['2, k, 11', [-0.00440551, -0.635554, 1.0]], ['2, k, 12', [-0.280572, -0.756893, 1.0]], ['2, k, 13', [-0.328601, -1.0792, 1.0]], ['2, k, 14', [-0.34152, -1.40452, 1.0]], ['2, k, 15', [-0.288559, -1.48557, 1.0]], ['2, k, 16', [-0.106284, -0.757483, 1.0]], ['2, k, 17', [-0.0593229, -1.08096, 1.0]], ['2, k, 18', [-0.0348793, -1.42426, 1.0]], ['2, k, 19', [-0.0367377, -1.46022, 1.0]], ['2, k, 20', [-0.185492, -0.256682, 1.0]], ['2, k, 21', [-0.316631, -0.712141, 1.0]], ['2, k, 22', [-0.307773, -0.592667, 1.0]], ['2, k, 23', [-0.0216637, -0.705784, 1.0]], ['2, k, 24', [-0.0387937, -0.589708, 1.0]]]
[['2, k, 0', [-0.187855, -0.766813, 1.0]], ['2, k, 1', [-0.191064, -0.473274, 1.0]], ['2, k, 2', [-0.183759, -0.183434, 1.0]], ['2, k, 3', [-0.180124, -0.0462809, 1.0]], ['2, k, 4', [-0.37251, -0.265473, 1.0]], ['2, k, 5', [-0.508686, -0.443131, 1.0]], ['2, k, 6', [-0.40173, -0.595154, 1.0]], ['2, k, 7', [-0.346454, -0.630246, 1.0]], ['2, k, 8', [0.00426553, -0.260186, 1.0]], ['2, k, 9', [0.132035, -0.390496, 1.0]], ['2, k, 10', [0.0646674, -0.561694, 1.0]], ['2, k, 11', [0.0155112, -0.61121, 1.0]], ['2, k, 12', [-0.271334, -0.758305, 1.0]], ['2, k, 13', [-0.325025, -1.08057, 1.0]], ['2, k, 14', [-0.341494, -1.40387, 1.0]], ['2, k, 15', [-0.340438, -1.43886, 1.0]], ['2, k, 16', [-0.098139, -0.755456, 1.0]], ['2, k, 17', [-0.0556262, -1.08148, 1.0]], ['2, k, 18', [-0.0346925, -1.423, 1.0]], ['2, k, 19', [-0.0328307, -1.45847, 1.0]], ['2, k, 20', [-0.185521, -0.255673, 1.0]], ['2, k, 21', [-0.311334, -0.708924, 1.0]], ['2, k, 22', [-0.305458, -0.587364, 1.0]], ['2, k, 23', [-0.00687594, -0.680727, 1.0]], ['2, k, 24', [-0.0197747, -0.55775, 1.0]]]
[['2, k, 0', [-0.180856, -0.765909, 1.0]], ['2, k, 1', [-0.188789, -0.472403, 1.0]], ['2, k, 2', [-0.18607, -0.182017, 1.0]], ['2, k, 3', [-0.181031, -0.0450245, 1.0]], ['2, k, 4', [-0.372253, -0.2656, 1.0]], ['2, k, 5', [-0.509196, -0.443646, 1.0]], ['2, k, 6', [-0.393897, -0.587002, 1.0]], ['2, k, 7', [-0.33742, -0.618856, 1.0]], ['2, k, 8', [0.00772149, -0.254472, 1.0]], ['2, k, 9', [0.130073, -0.392519, 1.0]], ['2, k, 10', [0.0679221, -0.565718, 1.0]], ['2, k, 11', [0.022526, -0.613895, 1.0]], ['2, k, 12', [-0.264261, -0.75866, 1.0]], ['2, k, 13', [-0.311891, -1.0786, 1.0]], ['2, k, 14', [-0.34163, -1.40538, 1.0]], ['2, k, 15', [-0.280203, -1.47835, 1.0]], ['2, k, 16', [-0.0914716, -0.753378, 1.0]], ['2, k, 17', [-0.0503098, -1.08189, 1.0]], ['2, k, 18', [-0.0342766, -1.42319, 1.0]], ['2, k, 19', [-0.0659776, -1.48384, 1.0]], ['2, k, 20', [-0.186463, -0.254519, 1.0]], ['2, k, 21', [-0.29142, -0.694477, 1.0]], ['2, k, 22', [-0.292352, -0.57069, 1.0]], ['2, k, 23', [0.00337607, -0.682566, 1.0]], ['2, k, 24', [-0.0142302, -0.565905, 1.0]]]
[['2, k, 0', [-0.170712, -0.765083, 1.0]], ['2, k, 1', [-0.184126, -0.471101, 1.0]], ['2, k, 2', [-0.186862, -0.180366, 1.0]], ['2, k, 3', [-0.182343, -0.0430644, 1.0]], ['2, k, 4', [-0.367303, -0.271215, 1.0]], ['2, k, 5', [-0.507443, -0.445602, 1.0]], ['2, k, 6', [-0.385476, -0.584901, 1.0]], ['2, k, 7', [-0.32963, -0.616954, 1.0]], ['2, k, 8', [0.0107044, -0.250097, 1.0]], ['2, k, 9', [0.130443, -0.393593, 1.0]], ['2, k, 10', [0.0760056, -0.569839, 1.0]], ['2, k, 11', [0.0315032, -0.613375, 1.0]], ['2, k, 12', [-0.254101, -0.758914, 1.0]], ['2, k, 13', [-0.304507, -1.07981, 1.0]], ['2, k, 14', [-0.340308, -1.41296, 1.0]], ['2, k, 15', [-0.284631, -1.49691, 1.0]], ['2, k, 16', [-0.0822292, -0.75164, 1.0]], ['2, k, 17', [-0.0473115, -1.08103, 1.0]], ['2, k, 18', [-0.0340512, -1.42286, 1.0]], ['2, k, 19', [-0.0240309, -1.45704, 1.0]], ['2, k, 20', [-0.186175, -0.252984, 1.0]], ['2, k, 21', [-0.283958, -0.692888, 1.0]], ['2, k, 22', [-0.284855, -0.565923, 1.0]], ['2, k, 23', [0.0181072, -0.685392, 1.0]], ['2, k, 24', [-0.00735306, -0.570418, 1.0]]]
[['2, k, 0', [-0.162095, -0.76475, 1.0]], ['2, k, 1', [-0.180147, -0.470057, 1.0]], ['2, k, 2', [-0.187446, -0.179024, 1.0]], ['2, k, 3', [-0.183017, -0.0410102, 1.0]], ['2, k, 4', [-0.363652, -0.275423, 1.0]], ['2, k, 5', [-0.500102, -0.449616, 1.0]], ['2, k, 6', [-0.37833, -0.590457, 1.0]], ['2, k, 7', [-0.321315, -0.62044, 1.0]], ['2, k, 8', [0.0128632, -0.247402, 1.0]], ['2, k, 9', [0.13325, -0.386513, 1.0]], ['2, k, 10', [0.0797454, -0.561326, 1.0]], ['2, k, 11', [0.0372966, -0.607009, 1.0]], ['2, k, 12', [-0.243724, -0.760363, 1.0]], ['2, k, 13', [-0.296487, -1.08265, 1.0]], ['2, k, 14', [-0.340412, -1.41374, 1.0]], ['2, k, 15', [-0.282882, -1.4967, 1.0]], ['2, k, 16', [-0.0754001, -0.749882, 1.0]], ['2, k, 17', [-0.0424803, -1.07969, 1.0]], ['2, k, 18', [-0.0340143, -1.42284, 1.0]], ['2, k, 19', [-0.0212105, -1.4566, 1.0]], ['2, k, 20', [-0.185907, -0.251757, 1.0]], ['2, k, 21', [-0.280328, -0.701014, 1.0]], ['2, k, 22', [-0.27619, -0.571985, 1.0]], ['2, k, 23', [0.0190224, -0.675667, 1.0]], ['2, k, 24', [-0.00110024, -0.560378, 1.0]]]
[['2, k, 0', [-0.154892, -0.765489, 1.0]], ['2, k, 1', [-0.175921, -0.46963, 1.0]], ['2, k, 2', [-0.187271, -0.177874, 1.0]], ['2, k, 3', [-0.183507, -0.0398329, 1.0]], ['2, k, 4', [-0.360386, -0.277879, 1.0]], ['2, k, 5', [-0.496023, -0.451001, 1.0]], ['2, k, 6', [-0.373127, -0.590688, 1.0]], ['2, k, 7', [-0.314442, -0.617859, 1.0]], ['2, k, 8', [0.0148598, -0.244082, 1.0]], ['2, k, 9', [0.134235, -0.384211, 1.0]], ['2, k, 10', [0.0829869, -0.558217, 1.0]], ['2, k, 11', [0.0431809, -0.606106, 1.0]], ['2, k, 12', [-0.236047, -0.761105, 1.0]], ['2, k, 13', [-0.293443, -1.08457, 1.0]], ['2, k, 14', [-0.340686, -1.41214, 1.0]], ['2, k, 15', [-0.281359, -1.48306, 1.0]], ['2, k, 16', [-0.0690269, -0.750488, 1.0]], ['2, k, 17', [-0.0381455, -1.07911, 1.0]], ['2, k, 18', [-0.0336493, -1.42268, 1.0]], ['2, k, 19', [0.00541232, -1.46194, 1.0]], ['2, k, 20', [-0.184922, -0.250725, 1.0]], ['2, k, 21', [-0.271266, -0.698779, 1.0]], ['2, k, 22', [-0.268013, -0.569928, 1.0]], ['2, k, 23', [0.0209259, -0.676167, 1.0]], ['2, k, 24', [-0.0002197, -0.566271, 1.0]]]
