[['2, k, 0', [0.0216425, -0.02488332, 1.0]], ['2, k, 1', [0.02838735, 0.225996, 1.0]], ['2, k, 2', [0.03241352, 0.4648482, 1.0]], ['2, k, 3', [0.05014714, 0.6089049, 1.0]], ['2, k, 4', [-0.1599619, 0.4093519, 1.0]], ['2, k, 5', [-0.2505726, 0.1955013, 1.0]], ['2, k, 6', [-0.2513981, 0.04980948, 1.0]], ['2, k, 7', [-0.235847, -0.01520383, 1.0]], ['2, k, 8', [0.2207831, 0.3646625, 1.0]], ['2, k, 9', [0.2784498, 0.1617171, 1.0]], ['2, k, 10', [0.3027763, 0.01394336, 1.0]], ['2, k, 11', [0.2974904, -0.0009672932, 1.0]], ['2, k, 12', [-0.05735202, -0.02302107, 1.0]], ['2, k, 13', [-0.1010962, -0.2907062, 1.0]], ['2, k, 14', [-0.07620283, -0.6102429, 1.0]], ['2, k, 15', [-0.05824514, -0.6541497, 1.0]], ['2, k, 16', [0.1000675, -0.02614376, 1.0]], ['2, k, 17', [0.1637376, -0.2931755, 1.0]], ['2, k, 18', [0.1033822, -0.6069338, 1.0]], ['2, k, 19', [0.09655441, -0.6535575, 1.0]], ['2, k, 20', [0.03207259, 0.406761, 1.0]], ['2, k, 21', [-0.2178677, -0.09112397, 1.0]], ['2, k, 22', [-0.2633133, -0.03628603, 1.0]], ['2, k, 23', [0.298388, -0.04532286, 1.0]], ['2, k, 24', [0.250017, -0.04906684, 1.0]]]
[['2, k, 0', [0.03050186, -0.01362302, 1.0]], ['2, k, 1', [0.02202981, 0.2322315, 1.0]], ['2, k, 2', [0.0126717, 0.4689902, 1.0]], ['2, k, 3', [0.0280948, 0.6146876, 1.0]], ['2, k, 4', [-0.1795727, 0.4121674, 1.0]], ['2, k, 5', [-0.263732, 0.1962418, 1.0]], ['2, k, 6', [-0.2458993, 0.02855558, 1.0]], ['2, k, 7', [-0.238749, 0.01906237, 1.0]], ['2, k, 8', [0.2155438, 0.3698631, 1.0]], ['2, k, 9', [0.3200039, 0.2090736, 1.0]], ['2, k, 10', [0.3872105, 0.1372675, 1.0]], ['2, k, 11', [0.397963, 0.1018837, 1.0]], ['2, k, 12', [-0.04263287, -0.01173697, 1.0]], ['2, k, 13', [-0.1023374, -0.3009616, 1.0]], ['2, k, 14', [-0.07280243, -0.6176073, 1.0]], ['2, k, 15', [-0.04048754, -0.6595206, 1.0]], ['2, k, 16', [0.1025598, -0.01507998, 1.0]], ['2, k, 17', [0.1627643, -0.297157, 1.0]], ['2, k, 18', [0.1037249, -0.6109352, 1.0]], ['2, k, 19', [0.09523599, -0.6544439, 1.0]], ['2, k, 20', [0.01505721, 0.4110313, 1.0]], ['2, k, 21', [-0.2235875, -0.02034748, 1.0]], ['2, k, 22', [-0.232559, 0.08042618, 1.0]], ['2, k, 23', [0.4127625, 0.06401744, 1.0]], ['2, k, 24', [0.3421443, 0.09617714, 1.0]]]
[['2, k, 0', [0.03025083, -0.01349087, 1.0]], ['2, k, 1', [0.02179926, 0.2322623, 1.0]], ['2, k, 2', [0.01252033, 0.468935, 1.0]], ['2, k, 3', [0.02697433, 0.6145788, 1.0]], ['2, k, 4', [-0.1797587, 0.4120736, 1.0]], ['2, k, 5', [-0.2637857, 0.196225, 1.0]], ['2, k, 6', [-0.2461593, 0.03169189, 1.0]], ['2, k, 7', [-0.2387095, 0.01358207, 1.0]], ['2, k, 8', [0.2158864, 0.37045, 1.0]], ['2, k, 9', [0.3261273, 0.2323065, 1.0]], ['2, k, 10', [0.3822933, 0.1436282, 1.0]], ['2, k, 11', [0.3977342, 0.1286573, 1.0]], ['2, k, 12', [-0.04283902, -0.01167857, 1.0]], ['2, k, 13', [-0.1023561, -0.3010259, 1.0]], ['2, k, 14', [-0.07288188, -0.6176842, 1.0]], ['2, k, 15', [-0.04038201, -0.659472, 1.0]], ['2, k, 16', [0.1022287, -0.01483686, 1.0]], ['2, k, 17', [0.1627922, -0.2964097, 1.0]], ['2, k, 18', [0.1038357, -0.6101184, 1.0]], ['2, k, 19', [0.09515978, -0.6543583, 1.0]], ['2, k, 20', [0.0148844, 0.4109934, 1.0]], ['2, k, 21', [-0.2231547, -0.03271699, 1.0]], ['2, k, 22', [-0.2199175, 0.06531499, 1.0]], ['2, k, 23', [0.4075497, 0.09356713, 1.0]], ['2, k, 24', [0.3404274, 0.1253463, 1.0]]]
[['2, k, 0', [0.0301722, -0.01344252, 1.0]], ['2, k, 1', [0.02154422, 0.2322869, 1.0]], ['2, k, 2', [0.01204913, 0.4688486, 1.0]], ['2, k, 3', [0.02603411, 0.6146333, 1.0]], ['2, k, 4', [-0.1804459, 0.4120969, 1.0]], ['2, k, 5', [-0.2637784, 0.1962871, 1.0]], ['2, k, 6', [-0.2450037, 0.03543356, 1.0]], ['2, k, 7', [-0.2370337, 0.006291295, 1.0]], ['2, k, 8', [0.2161577, 0.3709045, 1.0]], ['2, k, 9', [0.3260873, 0.2336269, 1.0]], ['2, k, 10', [0.3847933, 0.1737019, 1.0]], ['2, k, 11', [0.3969774, 0.1536451, 1.0]], ['2, k, 12', [-0.04288073, -0.01165108, 1.0]], ['2, k, 13', [-0.1023429, -0.3010696, 1.0]], ['2, k, 14', [-0.07178834, -0.6202189, 1.0]], ['2, k, 15', [-0.0420526, -0.6564304, 1.0]], ['2, k, 16', [0.1021128, -0.01476624, 1.0]], ['2, k, 17', [0.1629086, -0.296571, 1.0]], ['2, k, 18', [0.1037547, -0.610474, 1.0]], ['2, k, 19', [0.09500164, -0.6540667, 1.0]], ['2, k, 20', [0.01445391, 0.4109368, 1.0]], ['2, k, 21', [-0.2242182, -0.04359855, 1.0]], ['2, k, 22', [-0.2211858, -0.02620287, 1.0]], ['2, k, 23', [0.4200247, 0.1075496, 1.0]], ['2, k, 24', [0.339055, 0.1514358, 1.0]]]
[['2, k, 0', [0.02940712, -0.01329844, 1.0]], ['2, k, 1', [0.02108059, 0.2323636, 1.0]], ['2, k, 2', [0.01191966, 0.4688798, 1.0]], ['2, k, 3', [0.02489978, 0.6144497, 1.0]], ['2, k, 4', [-0.1816184, 0.4117779, 1.0]], ['2, k, 5', [-0.2639301, 0.1963364, 1.0]], ['2, k, 6', [-0.2449214, 0.03222255, 1.0]], ['2, k, 7', [-0.2391192, 0.01234991, 1.0]], ['2, k, 8', [0.2160417, 0.3717735, 1.0]], ['2, k, 9', [0.3277015, 0.2323985, 1.0]], ['2, k, 10', [0.3857165, 0.1790322, 1.0]], ['2, k, 11', [0.3956172, 0.1789874, 1.0]], ['2, k, 12', [-0.04360594, -0.01148031, 1.0]], ['2, k, 13', [-0.1022893, -0.3012201, 1.0]], ['2, k, 14', [-0.07190332, -0.619905, 1.0]], ['2, k, 15', [-0.04140614, -0.6570362, 1.0]], ['2, k, 16', [0.1013473, -0.01465616, 1.0]], ['2, k, 17', [0.1629058, -0.2964273, 1.0]], ['2, k, 18', [0.1041361, -0.6106473, 1.0]], ['2, k, 19', [0.09527308, -0.6539326, 1.0]], ['2, k, 20', [0.01425466, 0.4109742, 1.0]], ['2, k, 21', [-0.2258209, -0.0268614, 1.0]], ['2, k, 22', [-0.2319696, 0.06773204, 1.0]], ['2, k, 23', [0.411492, 0.1463405, 1.0]], ['2, k, 24', [0.3351756, 0.1764262, 1.0]]]
[['2, k, 0', [0.02912565, -0.01315091, 1.0]], ['2, k, 1', [0.02064751, 0.2324626, 1.0]], ['2, k, 2', [0.01137881, 0.4688973, 1.0]], ['2, k, 3', [0.02387356, 0.6144526, 1.0]], ['2, k, 4', [-0.1820193, 0.4114735, 1.0]], ['2, k, 5', [-0.2644907, 0.1966928, 1.0]], ['2, k, 6', [-0.2445132, 0.03164322, 1.0]], ['2, k, 7', [-0.2397887, 0.01676329, 1.0]], ['2, k, 8', [0.2158008, 0.372524, 1.0]], ['2, k, 9', [0.3321751, 0.2407086, 1.0]], ['2, k, 10', [0.3853544, 0.1996548, 1.0]], ['2, k, 11', [0.393483, 0.2046455, 1.0]], ['2, k, 12', [-0.04396499, -0.01143452, 1.0]], ['2, k, 13', [-0.1022957, -0.3012526, 1.0]], ['2, k, 14', [-0.07212137, -0.619046, 1.0]], ['2, k, 15', [-0.04062092, -0.658299, 1.0]], ['2, k, 16', [0.1010838, -0.01438384, 1.0]], ['2, k, 17', [0.1628312, -0.2964472, 1.0]], ['2, k, 18', [0.104185, -0.6105869, 1.0]], ['2, k, 19', [0.09434722, -0.6537192, 1.0]], ['2, k, 20', [0.01372275, 0.4110114, 1.0]], ['2, k, 21', [-0.2289628, -0.03683411, 1.0]], ['2, k, 22', [-0.2274204, 0.06956993, 1.0]], ['2, k, 23', [0.4117874, 0.1715928, 1.0]], ['2, k, 24', [0.3321858, 0.1989549, 1.0]]]
[['2, k, 0', [0.02920622, -0.02077483, 1.0]], ['2, k, 1', [0.0203326, 0.2305377, 1.0]], ['2, k, 2', [0.01131846, 0.468857, 1.0]], ['2, k, 3', [0.02310004, 0.6144258, 1.0]], ['2, k, 4', [-0.1824969, 0.4114058, 1.0]], ['2, k, 5', [-0.2645847, 0.1967635, 1.0]], ['2, k, 6', [-0.2442006, 0.03063347, 1.0]], ['2, k, 7', [-0.2399287, 0.01727124, 1.0]], ['2, k, 8', [0.2150592, 0.3739992, 1.0]], ['2, k, 9', [0.3493958, 0.2329066, 1.0]], ['2, k, 10', [0.3800776, 0.2246133, 1.0]], ['2, k, 11', [0.3922714, 0.2304829, 1.0]], ['2, k, 12', [-0.04556947, -0.02038651, 1.0]], ['2, k, 13', [-0.1022095, -0.301186, 1.0]], ['2, k, 14', [-0.07189669, -0.6190665, 1.0]], ['2, k, 15', [-0.0412265, -0.657991, 1.0]], ['2, k, 16', [0.1027872, -0.02063076, 1.0]], ['2, k, 17', [0.1626505, -0.2971561, 1.0]], ['2, k, 18', [0.1042813, -0.6104742, 1.0]], ['2, k, 19', [0.0935277, -0.6550328, 1.0]], ['2, k, 20', [0.01363079, 0.4108461, 1.0]], ['2, k, 21', [-0.2252823, -0.0154323, 1.0]], ['2, k, 22', [-0.2310054, 0.07187551, 1.0]], ['2, k, 23', [0.4113907, 0.2037984, 1.0]], ['2, k, 24', [0.3309487, 0.2260866, 1.0]]]
[['2, k, 0', [0.02286819, 0.003166329, 1.0]], ['2, k, 1', [0.01785885, 0.2358048, 1.0]], ['2, k, 2', [0.01068371, 0.4690988, 1.0]], ['2, k, 3', [0.02170651, 0.6141818, 1.0]], ['2, k, 4', [-0.1823943, 0.4115352, 1.0]], ['2, k, 5', [-0.2647896, 0.1966804, 1.0]], ['2, k, 6', [-0.2429232, 0.02770211, 1.0]], ['2, k, 7', [-0.2246548, -0.02827942, 1.0]], ['2, k, 8', [0.2092399, 0.3846099, 1.0]], ['2, k, 9', [0.3406937, 0.2549322, 1.0]], ['2, k, 10', [0.3815607, 0.2483356, 1.0]], ['2, k, 11', [0.3905871, 0.2551519, 1.0]], ['2, k, 12', [-0.05957589, 0.001430343, 1.0]], ['2, k, 13', [-0.1086814, -0.18874, 1.0]], ['2, k, 14', [-0.0772544, -0.6047845, 1.0]], ['2, k, 15', [-0.06713863, -0.6538047, 1.0]], ['2, k, 16', [0.1043676, 0.007117373, 1.0]], ['2, k, 17', [0.1681371, -0.2044937, 1.0]], ['2, k, 18', [0.1177663, -0.5819731, 1.0]], ['2, k, 19', [0.09790703, -0.6425588, 1.0]], ['2, k, 20', [0.01270718, 0.4116175, 1.0]], ['2, k, 21', [-0.2131084, -0.09016448, 1.0]], ['2, k, 22', [-0.1823749, -0.006623462, 1.0]], ['2, k, 23', [0.4081633, 0.2353489, 1.0]], ['2, k, 24', [0.3305584, 0.2507439, 1.0]]]
[['2, k, 0', [0.02491687, -0.001027063, 1.0]], ['2, k, 1', [0.01806969, 0.2355019, 1.0]], ['2, k, 2', [0.01051094, 0.4690463, 1.0]], ['2, k, 3', [0.02100986, 0.6140983, 1.0]], ['2, k, 4', [-0.1827723, 0.4115351, 1.0]], ['2, k, 5', [-0.2649058, 0.1970875, 1.0]], ['2, k, 6', [-0.2435141, 0.02730794, 1.0]], ['2, k, 7', [-0.2232592, -0.02887209, 1.0]], ['2, k, 8', [0.2088574, 0.3847649, 1.0]], ['2, k, 9', [0.3531109, 0.250997, 1.0]], ['2, k, 10', [0.3950426, 0.2591618, 1.0]], ['2, k, 11', [0.3910966, 0.2774561, 1.0]], ['2, k, 12', [-0.0531561, -0.003687313, 1.0]], ['2, k, 13', [-0.1008508, -0.2994849, 1.0]], ['2, k, 14', [-0.07525855, -0.6185403, 1.0]], ['2, k, 15', [-0.05880624, -0.6591238, 1.0]], ['2, k, 16', [0.103566, 0.001587386, 1.0]], ['2, k, 17', [0.1598505, -0.2946656, 1.0]], ['2, k, 18', [0.107948, -0.6089431, 1.0]], ['2, k, 19', [0.09674437, -0.6523219, 1.0]], ['2, k, 20', [0.0126069, 0.411549, 1.0]], ['2, k, 21', [-0.21328, -0.09347147, 1.0]], ['2, k, 22', [-0.1823759, -0.00663061, 1.0]], ['2, k, 23', [0.4043915, 0.2644574, 1.0]], ['2, k, 24', [0.3315494, 0.2779265, 1.0]]]
[['2, k, 0', [0.02568226, -0.002300139, 1.0]], ['2, k, 1', [0.01806387, 0.2354927, 1.0]], ['2, k, 2', [0.0102376, 0.469097, 1.0]], ['2, k, 3', [0.020604, 0.6139687, 1.0]], ['2, k, 4', [-0.1830696, 0.4114132, 1.0]], ['2, k, 5', [-0.2654539, 0.1970859, 1.0]], ['2, k, 6', [-0.2434708, 0.02734008, 1.0]], ['2, k, 7', [-0.2242226, -0.02922053, 1.0]], ['2, k, 8', [0.2086682, 0.3850218, 1.0]], ['2, k, 9', [0.3506066, 0.2743651, 1.0]], ['2, k, 10', [0.3849303, 0.2859512, 1.0]], ['2, k, 11', [0.3891762, 0.3020779, 1.0]], ['2, k, 12', [-0.05159871, -0.004792976, 1.0]], ['2, k, 13', [-0.10088, -0.3001893, 1.0]], ['2, k, 14', [-0.07445367, -0.6169491, 1.0]], ['2, k, 15', [-0.05237738, -0.6619247, 1.0]], ['2, k, 16', [0.1034344, 0.0001330858, 1.0]], ['2, k, 17', [0.1598757, -0.2945913, 1.0]], ['2, k, 18', [0.1034437, -0.6093665, 1.0]], ['2, k, 19', [0.09700911, -0.6509635, 1.0]], ['2, k, 20', [0.01242786, 0.4115921, 1.0]], ['2, k, 21', [-0.2169447, -0.0920603, 1.0]], ['2, k, 22', [-0.1818232, -0.007267734, 1.0]], ['2, k, 23', [0.4033817, 0.2909952, 1.0]], ['2, k, 24', [0.3271649, 0.3035388, 1.0]]]
[['2, k, 0', [0.0261954, -0.003222464, 1.0]], ['2, k, 1', [0.01805853, 0.235492, 1.0]], ['2, k, 2', [0.009923578, 0.4692325, 1.0]], ['2, k, 3', [0.02013536, 0.6139456, 1.0]], ['2, k, 4', [-0.1834728, 0.4111557, 1.0]], ['2, k, 5', [-0.2654556, 0.1970891, 1.0]], ['2, k, 6', [-0.2436427, 0.02677101, 1.0]], ['2, k, 7', [-0.2253241, -0.02864913, 1.0]], ['2, k, 8', [0.2084109, 0.3854781, 1.0]], ['2, k, 9', [0.3519721, 0.282072, 1.0]], ['2, k, 10', [0.3840291, 0.3002562, 1.0]], ['2, k, 11', [0.3901966, 0.3216434, 1.0]], ['2, k, 12', [-0.05028889, -0.005728436, 1.0]], ['2, k, 13', [-0.1009108, -0.3002123, 1.0]], ['2, k, 14', [-0.07432022, -0.6169943, 1.0]], ['2, k, 15', [-0.05093479, -0.6616982, 1.0]], ['2, k, 16', [0.1031968, -0.0009156342, 1.0]], ['2, k, 17', [0.1599317, -0.2946179, 1.0]], ['2, k, 18', [0.1040771, -0.609719, 1.0]], ['2, k, 19', [0.09620317, -0.6507186, 1.0]], ['2, k, 20', [0.01220589, 0.4116954, 1.0]], ['2, k, 21', [-0.2127353, -0.09667524, 1.0]], ['2, k, 22', [-0.1822402, -0.007339372, 1.0]], ['2, k, 23', [0.4013142, 0.3139777, 1.0]], ['2, k, 24', [0.3256743, 0.3236441, 1.0]]]
[['2, k, 0', [0.02711548, -0.004133106, 1.0]], ['2, k, 1', [0.01811732, 0.2354741, 1.0]], ['2, k, 2', [0.009759214, 0.4692901, 1.0]], ['2, k, 3', [0.01984579, 0.6139659, 1.0]], ['2, k, 4', [-0.1836434, 0.4110699, 1.0]], ['2, k, 5', [-0.2659752, 0.1973545, 1.0]], ['2, k, 6', [-0.2433455, 0.02672056, 1.0]], ['2, k, 7', [-0.223352, -0.03223193, 1.0]], ['2, k, 8', [0.2073925, 0.3866074, 1.0]], ['2, k, 9', [0.3546556, 0.2915556, 1.0]], ['2, k, 10', [0.3824761, 0.3212253, 1.0]], ['2, k, 11', [0.3888066, 0.3425167, 1.0]], ['2, k, 12', [-0.04877349, -0.006664314, 1.0]], ['2, k, 13', [-0.1008996, -0.3002016, 1.0]], ['2, k, 14', [-0.07412624, -0.6169384, 1.0]], ['2, k, 15', [-0.04899438, -0.6614811, 1.0]], ['2, k, 16', [0.1034487, -0.001673109, 1.0]], ['2, k, 17', [0.1599082, -0.2946135, 1.0]], ['2, k, 18', [0.1043199, -0.6098267, 1.0]], ['2, k, 19', [0.09590603, -0.6506696, 1.0]], ['2, k, 20', [0.0121147, 0.4117354, 1.0]], ['2, k, 21', [-0.2173035, -0.0958771, 1.0]], ['2, k, 22', [-0.1819749, -0.007735704, 1.0]], ['2, k, 23', [0.3992444, 0.3389012, 1.0]], ['2, k, 24', [0.3239284, 0.3452803, 1.0]]]
[['2, k, 0', [0.02671476, -0.004737564, 1.0]], ['2, k, 1', [0.01795338, 0.2354505, 1.0]], ['2, k, 2', [0.009637946, 0.4693511, 1.0]], ['2, k, 3', [0.01962683, 0.614071, 1.0]], ['2, k, 4', [-0.1837612, 0.4110518, 1.0]], ['2, k, 5', [-0.266415, 0.1976796, 1.0]], ['2, k, 6', [-0.2434632, 0.02699362, 1.0]], ['2, k, 7', [-0.2233195, -0.03003496, 1.0]], ['2, k, 8', [0.2064893, 0.3883833, 1.0]], ['2, k, 9', [0.3563014, 0.3018614, 1.0]], ['2, k, 10', [0.3841167, 0.3408124, 1.0]], ['2, k, 11', [0.3894252, 0.3639872, 1.0]], ['2, k, 12', [-0.04886564, -0.0068227, 1.0]], ['2, k, 13', [-0.1008963, -0.3001654, 1.0]], ['2, k, 14', [-0.07249913, -0.617028, 1.0]], ['2, k, 15', [-0.0474328, -0.6609714, 1.0]], ['2, k, 16', [0.1022253, -0.003041161, 1.0]], ['2, k, 17', [0.1600418, -0.2938378, 1.0]], ['2, k, 18', [0.1048491, -0.6091393, 1.0]], ['2, k, 19', [0.09572801, -0.6504297, 1.0]], ['2, k, 20', [0.01195983, 0.4117955, 1.0]], ['2, k, 21', [-0.2123559, -0.0944374, 1.0]], ['2, k, 22', [-0.1823085, -0.006201912, 1.0]], ['2, k, 23', [0.3998069, 0.3633552, 1.0]], ['2, k, 24', [0.3245175, 0.3671038, 1.0]]]
[['2, k, 0', [0.02657242, -0.004920499, 1.0]], ['2, k, 1', [0.01765645, 0.2355681, 1.0]], ['2, k, 2', [0.008914714, 0.4696999, 1.0]], ['2, k, 3', [0.01958044, 0.6140676, 1.0]], ['2, k, 4', [-0.1839131, 0.4111077, 1.0]], ['2, k, 5', [-0.2666686, 0.1977927, 1.0]], ['2, k, 6', [-0.2428381, 0.02706906, 1.0]], ['2, k, 7', [-0.2217181, -0.03034851, 1.0]], ['2, k, 8', [0.2056502, 0.389525, 1.0]], ['2, k, 9', [0.3590446, 0.3104199, 1.0]], ['2, k, 10', [0.3850761, 0.3545068, 1.0]], ['2, k, 11', [0.388282, 0.3857491, 1.0]], ['2, k, 12', [-0.04888358, -0.007050844, 1.0]], ['2, k, 13', [-0.1009577, -0.2998503, 1.0]], ['2, k, 14', [-0.07206128, -0.6167467, 1.0]], ['2, k, 15', [-0.04721104, -0.6608988, 1.0]], ['2, k, 16', [0.1018152, -0.003227649, 1.0]], ['2, k, 17', [0.1600805, -0.293816, 1.0]], ['2, k, 18', [0.1048773, -0.6089704, 1.0]], ['2, k, 19', [0.09559973, -0.650552, 1.0]], ['2, k, 20', [0.01128728, 0.4121241, 1.0]], ['2, k, 21', [-0.2075849, -0.09322671, 1.0]], ['2, k, 22', [-0.1817984, -0.006176245, 1.0]], ['2, k, 23', [0.3939887, 0.3871455, 1.0]], ['2, k, 24', [0.3234629, 0.3891144, 1.0]]]
[['2, k, 0', [0.02616579, -0.005211932, 1.0]], ['2, k, 1', [0.01740949, 0.2355646, 1.0]], ['2, k, 2', [0.008727742, 0.4697155, 1.0]], ['2, k, 3', [0.01955704, 0.6140098, 1.0]], ['2, k, 4', [-0.1839672, 0.4111793, 1.0]], ['2, k, 5', [-0.2668055, 0.1977089, 1.0]], ['2, k, 6', [-0.2428339, 0.02710829, 1.0]], ['2, k, 7', [-0.2230024, -0.03051224, 1.0]], ['2, k, 8', [0.204861, 0.3909962, 1.0]], ['2, k, 9', [0.3614257, 0.3192722, 1.0]], ['2, k, 10', [0.3813438, 0.3779287, 1.0]], ['2, k, 11', [0.3853961, 0.4066553, 1.0]], ['2, k, 12', [-0.0491994, -0.007295415, 1.0]], ['2, k, 13', [-0.1009282, -0.2998242, 1.0]], ['2, k, 14', [-0.07189639, -0.6167889, 1.0]], ['2, k, 15', [-0.04726548, -0.6607284, 1.0]], ['2, k, 16', [0.1011018, -0.003585547, 1.0]], ['2, k, 17', [0.1601051, -0.2936203, 1.0]], ['2, k, 18', [0.1050227, -0.608627, 1.0]], ['2, k, 19', [0.09546862, -0.6507403, 1.0]], ['2, k, 20', [0.01105615, 0.41215, 1.0]], ['2, k, 21', [-0.2161046, -0.1003788, 1.0]], ['2, k, 22', [-0.1808773, -0.008959422, 1.0]], ['2, k, 23', [0.3943484, 0.412744, 1.0]], ['2, k, 24', [0.318389, 0.4103897, 1.0]]]
[['2, k, 0', [0.0263575, -0.005350101, 1.0]], ['2, k, 1', [0.01740344, 0.235613, 1.0]], ['2, k, 2', [0.008635209, 0.4697617, 1.0]], ['2, k, 3', [0.01956219, 0.6140298, 1.0]], ['2, k, 4', [-0.1786459, 0.4143884, 1.0]], ['2, k, 5', [-0.2671173, 0.1980542, 1.0]], ['2, k, 6', [-0.2433307, 0.02693225, 1.0]], ['2, k, 7', [-0.2215979, -0.03226341, 1.0]], ['2, k, 8', [0.2044786, 0.391611, 1.0]], ['2, k, 9', [0.3646226, 0.3289819, 1.0]], ['2, k, 10', [0.3802448, 0.3950106, 1.0]], ['2, k, 11', [0.3810571, 0.4295973, 1.0]], ['2, k, 12', [-0.04913516, -0.007355022, 1.0]], ['2, k, 13', [-0.1010669, -0.3051083, 1.0]], ['2, k, 14', [-0.07241943, -0.6202458, 1.0]], ['2, k, 15', [-0.04077939, -0.666081, 1.0]], ['2, k, 16', [0.1013957, -0.00369706, 1.0]], ['2, k, 17', [0.1599504, -0.2920894, 1.0]], ['2, k, 18', [0.1053408, -0.6066079, 1.0]], ['2, k, 19', [0.09517717, -0.6509445, 1.0]], ['2, k, 20', [0.01098775, 0.4121968, 1.0]], ['2, k, 21', [-0.21529, -0.09710966, 1.0]], ['2, k, 22', [-0.1816377, -0.007644869, 1.0]], ['2, k, 23', [0.3921476, 0.4373316, 1.0]], ['2, k, 24', [0.3125438, 0.4330843, 1.0]]]
[['2, k, 0', [0.0262922, -0.01407028, 1.0]], ['2, k, 1', [0.01697778, 0.2340759, 1.0]], ['2, k, 2', [0.008457813, 0.4698534, 1.0]], ['2, k, 3', [0.01960735, 0.61407, 1.0]], ['2, k, 4', [-0.176715, 0.4152618, 1.0]], ['2, k, 5', [-0.2671311, 0.1980521, 1.0]], ['2, k, 6', [-0.2441211, 0.03381057, 1.0]], ['2, k, 7', [-0.2282271, -0.02077202, 1.0]], ['2, k, 8', [0.2038018, 0.3928509, 1.0]], ['2, k, 9', [0.3682565, 0.3356479, 1.0]], ['2, k, 10', [0.3783505, 0.4192244, 1.0]], ['2, k, 11', [0.3778603, 0.4508677, 1.0]], ['2, k, 12', [-0.05084786, -0.01687824, 1.0]], ['2, k, 13', [-0.1011944, -0.3043353, 1.0]], ['2, k, 14', [-0.07244386, -0.6202387, 1.0]], ['2, k, 15', [-0.04062958, -0.6659843, 1.0]], ['2, k, 16', [0.1025208, -0.01126086, 1.0]], ['2, k, 17', [0.1597646, -0.2925378, 1.0]], ['2, k, 18', [0.1052532, -0.6071107, 1.0]], ['2, k, 19', [0.09592841, -0.6511358, 1.0]], ['2, k, 20', [0.01073007, 0.4121913, 1.0]], ['2, k, 21', [-0.212705, -0.0854315, 1.0]], ['2, k, 22', [-0.1828999, -0.005254472, 1.0]], ['2, k, 23', [0.383188, 0.4605696, 1.0]], ['2, k, 24', [0.3066264, 0.4571607, 1.0]]]
[['2, k, 0', [0.02984451, 0.0008892216, 1.0]], ['2, k, 1', [0.01759332, 0.2367124, 1.0]], ['2, k, 2', [0.008412279, 0.4698566, 1.0]], ['2, k, 3', [0.01961149, 0.6140751, 1.0]], ['2, k, 4', [-0.1747018, 0.4164543, 1.0]], ['2, k, 5', [-0.2674664, 0.1986644, 1.0]], ['2, k, 6', [-0.2402915, 0.02651762, 1.0]], ['2, k, 7', [-0.2148066, -0.03919699, 1.0]], ['2, k, 8', [0.2027511, 0.3958556, 1.0]], ['2, k, 9', [0.37086, 0.3430345, 1.0]], ['2, k, 10', [0.3766136, 0.4284273, 1.0]], ['2, k, 11', [0.3718209, 0.4703875, 1.0]], ['2, k, 12', [-0.05221479, -0.004878843, 1.0]], ['2, k, 13', [-0.107869, -0.1899946, 1.0]], ['2, k, 14', [-0.0806952, -0.6008964, 1.0]], ['2, k, 15', [-0.06612967, -0.6523119, 1.0]], ['2, k, 16', [0.1126996, 0.008382466, 1.0]], ['2, k, 17', [0.1677614, -0.2049944, 1.0]], ['2, k, 18', [0.1078132, -0.5987625, 1.0]], ['2, k, 19', [0.1004461, -0.6469659, 1.0]], ['2, k, 20', [0.01069619, 0.4123594, 1.0]], ['2, k, 21', [-0.1949865, -0.09411746, 1.0]], ['2, k, 22', [-0.1741363, -0.007772738, 1.0]], ['2, k, 23', [0.3738322, 0.4833551, 1.0]], ['2, k, 24', [0.3004351, 0.4804737, 1.0]]]
[['2, k, 0', [0.02818322, -0.009795271, 1.0]], ['2, k, 1', [0.01728132, 0.2352418, 1.0]], ['2, k, 2', [0.008278748, 0.469948, 1.0]], ['2, k, 3', [0.01978012, 0.6140298, 1.0]], ['2, k, 4', [-0.1740163, 0.4168293, 1.0]], ['2, k, 5', [-0.267529, 0.198685, 1.0]], ['2, k, 6', [-0.2415262, 0.02708479, 1.0]], ['2, k, 7', [-0.2167234, -0.03766093, 1.0]], ['2, k, 8', [0.2029824, 0.3951052, 1.0]], ['2, k, 9', [0.3717868, 0.3487535, 1.0]], ['2, k, 10', [0.3745139, 0.4448608, 1.0]], ['2, k, 11', [0.3667518, 0.4900325, 1.0]], ['2, k, 12', [-0.05217181, -0.01105517, 1.0]], ['2, k, 13', [-0.1004107, -0.3012322, 1.0]], ['2, k, 14', [-0.07726757, -0.6191269, 1.0]], ['2, k, 15', [-0.05681964, -0.6604157, 1.0]], ['2, k, 16', [0.1071954, -0.009939806, 1.0]], ['2, k, 17', [0.1591093, -0.2984395, 1.0]], ['2, k, 18', [0.1049972, -0.6150633, 1.0]], ['2, k, 19', [0.1000833, -0.6523336, 1.0]], ['2, k, 20', [0.01052577, 0.4123531, 1.0]], ['2, k, 21', [-0.203327, -0.09942478, 1.0]], ['2, k, 22', [-0.17775, -0.007688189, 1.0]], ['2, k, 23', [0.3661288, 0.5051293, 1.0]], ['2, k, 24', [0.2982193, 0.4934918, 1.0]]]
