[['2, k, 0', [-0.00541799, -0.352137, 1.0]], ['2, k, 1', [-0.0229171, -0.0297194, 1.0]], ['2, k, 2', [-0.0397999, 0.284303, 1.0]], ['2, k, 3', [-0.0231965, 0.410043, 1.0]], ['2, k, 4', [-0.136245, 0.211936, 1.0]], ['2, k, 5', [-0.0945026, 0.114705, 1.0]], ['2, k, 6', [-0.0401142, 0.0907661, 1.0]], ['2, k, 7', [0.00822978, 0.0766873, 1.0]], ['2, k, 8', [0.0925247, 0.203292, 1.0]], ['2, k, 9', [0.226636, 0.197069, 1.0]], ['2, k, 10', [0.205202, 0.0136829, 1.0]], ['2, k, 11', [0.156724, -0.0335331, 1.0]], ['2, k, 12', [-0.0575497, -0.344915, 1.0]], ['2, k, 13', [-0.111459, -0.576429, 1.0]], ['2, k, 14', [-0.103444, -0.958222, 1.0]], ['2, k, 15', [-0.11771, -1.05928, 1.0]], ['2, k, 16', [0.0468583, -0.348599, 1.0]], ['2, k, 17', [0.115054, -0.652409, 1.0]], ['2, k, 18', [0.129777, -0.994666, 1.0]], ['2, k, 19', [0.14967, -1.05916, 1.0]], ['2, k, 20', [-0.035673, 0.207017, 1.0]], ['2, k, 21', [0.0599666, 0.0464057, 1.0]], ['2, k, 22', [0.0187028, 0.0991112, 1.0]], ['2, k, 23', [0.166088, -0.1054, 1.0]], ['2, k, 24', [0.133981, -0.03407, 1.0]]]
[['2, k, 0', [-0.0267295, -0.349494, 1.0]], ['2, k, 1', [0.0043153, -0.029879, 1.0]], ['2, k, 2', [0.0338067, 0.280751, 1.0]], ['2, k, 3', [0.0171977, 0.403482, 1.0]], ['2, k, 4', [-0.150471, 0.226999, 1.0]], ['2, k, 5', [-0.342618, 0.236941, 1.0]], ['2, k, 6', [-0.531619, 0.259063, 1.0]], ['2, k, 7', [-0.595122, 0.266797, 1.0]], ['2, k, 8', [0.0578097, 0.160387, 1.0]], ['2, k, 9', [-0.20865, 0.130997, 1.0]], ['2, k, 10', [-0.424239, 0.140498, 1.0]], ['2, k, 11', [-0.505037, 0.156303, 1.0]], ['2, k, 12', [-0.0621344, -0.342508, 1.0]], ['2, k, 13', [-0.124225, -0.639282, 1.0]], ['2, k, 14', [-0.0898205, -0.987256, 1.0]], ['2, k, 15', [-0.12522, -1.07041, 1.0]], ['2, k, 16', [0.00824186, -0.345679, 1.0]], ['2, k, 17', [0.100187, -0.704342, 1.0]], ['2, k, 18', [0.128372, -1.02955, 1.0]], ['2, k, 19', [0.141685, -1.08551, 1.0]], ['2, k, 20', [0.0266663, 0.204393, 1.0]], ['2, k, 21', [-0.648162, 0.285637, 1.0]], ['2, k, 22', [-0.609492, 0.25513, 1.0]], ['2, k, 23', [-0.574207, 0.174923, 1.0]], ['2, k, 24', [-0.529644, 0.190838, 1.0]]]
[['2, k, 0', [-0.0274168, -0.349956, 1.0]], ['2, k, 1', [0.00274633, -0.0306797, 1.0]], ['2, k, 2', [0.0313931, 0.279753, 1.0]], ['2, k, 3', [0.0159751, 0.403343, 1.0]], ['2, k, 4', [-0.153223, 0.226051, 1.0]], ['2, k, 5', [-0.342319, 0.236894, 1.0]], ['2, k, 6', [-0.522579, 0.26919, 1.0]], ['2, k, 7', [-0.574498, 0.287753, 1.0]], ['2, k, 8', [0.0556344, 0.158699, 1.0]], ['2, k, 9', [-0.211006, 0.130498, 1.0]], ['2, k, 10', [-0.425193, 0.14002, 1.0]], ['2, k, 11', [-0.509185, 0.154974, 1.0]], ['2, k, 12', [-0.0623899, -0.34264, 1.0]], ['2, k, 13', [-0.124362, -0.639024, 1.0]], ['2, k, 14', [-0.0898159, -0.987368, 1.0]], ['2, k, 15', [-0.124928, -1.07067, 1.0]], ['2, k, 16', [0.00728511, -0.346553, 1.0]], ['2, k, 17', [0.100688, -0.726491, 1.0]], ['2, k, 18', [0.128086, -1.03007, 1.0]], ['2, k, 19', [0.141373, -1.08449, 1.0]], ['2, k, 20', [0.0244415, 0.203427, 1.0]], ['2, k, 21', [-0.627606, 0.306504, 1.0]], ['2, k, 22', [-0.589017, 0.275885, 1.0]], ['2, k, 23', [-0.577114, 0.174983, 1.0]], ['2, k, 24', [-0.532793, 0.190168, 1.0]]]
[['2, k, 0', [-0.0277586, -0.349776, 1.0]], ['2, k, 1', [0.00215633, -0.0306146, 1.0]], ['2, k, 2', [0.0307144, 0.279736, 1.0]], ['2, k, 3', [0.0142324, 0.403294, 1.0]], ['2, k, 4', [-0.130896, 0.229804, 1.0]], ['2, k, 5', [-0.323647, 0.240148, 1.0]], ['2, k, 6', [-0.507476, 0.263739, 1.0]], ['2, k, 7', [-0.562271, 0.285019, 1.0]], ['2, k, 8', [0.0551474, 0.160029, 1.0]], ['2, k, 9', [-0.211337, 0.130373, 1.0]], ['2, k, 10', [-0.430926, 0.13945, 1.0]], ['2, k, 11', [-0.509793, 0.154148, 1.0]], ['2, k, 12', [-0.0620811, -0.342385, 1.0]], ['2, k, 13', [-0.124202, -0.639109, 1.0]], ['2, k, 14', [-0.0896565, -0.987081, 1.0]], ['2, k, 15', [-0.124794, -1.07027, 1.0]], ['2, k, 16', [0.00571219, -0.346412, 1.0]], ['2, k, 17', [0.101257, -0.724967, 1.0]], ['2, k, 18', [0.127979, -1.0299, 1.0]], ['2, k, 19', [0.141509, -1.08444, 1.0]], ['2, k, 20', [0.0237674, 0.203426, 1.0]], ['2, k, 21', [-0.615428, 0.30378, 1.0]], ['2, k, 22', [-0.576898, 0.273175, 1.0]], ['2, k, 23', [-0.577327, 0.176132, 1.0]], ['2, k, 24', [-0.535483, 0.188082, 1.0]]]
[['2, k, 0', [-0.0274661, -0.34986, 1.0]], ['2, k, 1', [0.00203111, -0.030903, 1.0]], ['2, k, 2', [0.0299629, 0.279061, 1.0]], ['2, k, 3', [0.0123654, 0.403172, 1.0]], ['2, k, 4', [-0.128798, 0.229232, 1.0]], ['2, k, 5', [-0.32116, 0.240447, 1.0]], ['2, k, 6', [-0.504759, 0.264023, 1.0]], ['2, k, 7', [-0.558448, 0.29213, 1.0]], ['2, k, 8', [0.0543057, 0.15948, 1.0]], ['2, k, 9', [-0.212201, 0.130065, 1.0]], ['2, k, 10', [-0.431416, 0.139128, 1.0]], ['2, k, 11', [-0.512117, 0.153592, 1.0]], ['2, k, 12', [-0.0604766, -0.342372, 1.0]], ['2, k, 13', [-0.124197, -0.638563, 1.0]], ['2, k, 14', [-0.0899163, -0.986476, 1.0]], ['2, k, 15', [-0.12408, -1.07018, 1.0]], ['2, k, 16', [0.00554313, -0.346672, 1.0]], ['2, k, 17', [0.101938, -0.723975, 1.0]], ['2, k, 18', [0.12796, -1.03048, 1.0]], ['2, k, 19', [0.140658, -1.08455, 1.0]], ['2, k, 20', [0.0232044, 0.202863, 1.0]], ['2, k, 21', [-0.611625, 0.310866, 1.0]], ['2, k, 22', [-0.573121, 0.28023, 1.0]], ['2, k, 23', [-0.578633, 0.174496, 1.0]], ['2, k, 24', [-0.537653, 0.190625, 1.0]]]
[['2, k, 0', [-0.0272919, -0.349697, 1.0]], ['2, k, 1', [0.0015742, -0.03084, 1.0]], ['2, k, 2', [0.0282262, 0.278952, 1.0]], ['2, k, 3', [0.0106046, 0.403001, 1.0]], ['2, k, 4', [-0.127802, 0.229479, 1.0]], ['2, k, 5', [-0.318874, 0.241069, 1.0]], ['2, k, 6', [-0.502101, 0.263802, 1.0]], ['2, k, 7', [-0.490328, 0.284924, 1.0]], ['2, k, 8', [0.0537088, 0.160823, 1.0]], ['2, k, 9', [-0.212739, 0.130686, 1.0]], ['2, k, 10', [-0.4318, 0.138955, 1.0]], ['2, k, 11', [-0.511615, 0.152334, 1.0]], ['2, k, 12', [-0.0598853, -0.342061, 1.0]], ['2, k, 13', [-0.12363, -0.654366, 1.0]], ['2, k, 14', [-0.0900728, -0.989973, 1.0]], ['2, k, 15', [-0.124031, -1.07359, 1.0]], ['2, k, 16', [0.00548858, -0.346511, 1.0]], ['2, k, 17', [0.101169, -0.714573, 1.0]], ['2, k, 18', [0.128019, -1.03013, 1.0]], ['2, k, 19', [0.140877, -1.08507, 1.0]], ['2, k, 20', [0.0218253, 0.202797, 1.0]], ['2, k, 21', [-0.488982, 0.287914, 1.0]], ['2, k, 22', [-0.486028, 0.282426, 1.0]], ['2, k, 23', [-0.580047, 0.175108, 1.0]], ['2, k, 24', [-0.533373, 0.189087, 1.0]]]
[['2, k, 0', [-0.0272838, -0.349759, 1.0]], ['2, k, 1', [0.000972955, -0.0308866, 1.0]], ['2, k, 2', [0.0265309, 0.279288, 1.0]], ['2, k, 3', [0.00926985, 0.403207, 1.0]], ['2, k, 4', [-0.127748, 0.229701, 1.0]], ['2, k, 5', [-0.317174, 0.242662, 1.0]], ['2, k, 6', [-0.500969, 0.26408, 1.0]], ['2, k, 7', [-0.488214, 0.279943, 1.0]], ['2, k, 8', [0.0521573, 0.158376, 1.0]], ['2, k, 9', [-0.214465, 0.1303, 1.0]], ['2, k, 10', [-0.431697, 0.1387, 1.0]], ['2, k, 11', [-0.512765, 0.151797, 1.0]], ['2, k, 12', [-0.0596244, -0.342115, 1.0]], ['2, k, 13', [-0.123331, -0.648299, 1.0]], ['2, k, 14', [-0.0899023, -0.988668, 1.0]], ['2, k, 15', [-0.1246, -1.07242, 1.0]], ['2, k, 16', [0.00531279, -0.346753, 1.0]], ['2, k, 17', [0.101027, -0.693445, 1.0]], ['2, k, 18', [0.128109, -1.02984, 1.0]], ['2, k, 19', [0.141417, -1.08546, 1.0]], ['2, k, 20', [0.0204077, 0.203001, 1.0]], ['2, k, 21', [-0.48792, 0.287289, 1.0]], ['2, k, 22', [-0.483914, 0.277477, 1.0]], ['2, k, 23', [-0.582682, 0.169603, 1.0]], ['2, k, 24', [-0.530869, 0.186816, 1.0]]]
[['2, k, 0', [-0.0272119, -0.349765, 1.0]], ['2, k, 1', [0.000684097, -0.0309989, 1.0]], ['2, k, 2', [0.0259273, 0.279068, 1.0]], ['2, k, 3', [0.00867604, 0.403301, 1.0]], ['2, k, 4', [-0.127633, 0.229685, 1.0]], ['2, k, 5', [-0.317775, 0.241006, 1.0]], ['2, k, 6', [-0.500832, 0.266464, 1.0]], ['2, k, 7', [-0.490037, 0.289566, 1.0]], ['2, k, 8', [0.051066, 0.15714, 1.0]], ['2, k, 9', [-0.215561, 0.129781, 1.0]], ['2, k, 10', [-0.431101, 0.138124, 1.0]], ['2, k, 11', [-0.514167, 0.15136, 1.0]], ['2, k, 12', [-0.059241, -0.342072, 1.0]], ['2, k, 13', [-0.12388, -0.644377, 1.0]], ['2, k, 14', [-0.0898861, -0.988314, 1.0]], ['2, k, 15', [-0.124682, -1.072, 1.0]], ['2, k, 16', [0.00513198, -0.346793, 1.0]], ['2, k, 17', [0.101446, -0.692636, 1.0]], ['2, k, 18', [0.128255, -1.02942, 1.0]], ['2, k, 19', [0.141472, -1.08528, 1.0]], ['2, k, 20', [0.0198663, 0.202807, 1.0]], ['2, k, 21', [-0.494159, 0.286537, 1.0]], ['2, k, 22', [-0.486115, 0.279458, 1.0]], ['2, k, 23', [-0.579034, 0.171673, 1.0]], ['2, k, 24', [-0.522236, 0.183893, 1.0]]]
[['2, k, 0', [-0.0271768, -0.349749, 1.0]], ['2, k, 1', [0.000541552, -0.0310223, 1.0]], ['2, k, 2', [0.0255427, 0.278983, 1.0]], ['2, k, 3', [0.0081109, 0.403183, 1.0]], ['2, k, 4', [-0.127059, 0.230056, 1.0]], ['2, k, 5', [-0.32094, 0.239698, 1.0]], ['2, k, 6', [-0.503177, 0.266408, 1.0]], ['2, k, 7', [-0.493815, 0.287739, 1.0]], ['2, k, 8', [0.0515313, 0.158882, 1.0]], ['2, k, 9', [-0.214796, 0.12962, 1.0]], ['2, k, 10', [-0.429589, 0.137188, 1.0]], ['2, k, 11', [-0.516211, 0.151268, 1.0]], ['2, k, 12', [-0.0589393, -0.342034, 1.0]], ['2, k, 13', [-0.124019, -0.643474, 1.0]], ['2, k, 14', [-0.0899392, -0.987614, 1.0]], ['2, k, 15', [-0.123971, -1.07161, 1.0]], ['2, k, 16', [0.0051187, -0.346773, 1.0]], ['2, k, 17', [0.101472, -0.701604, 1.0]], ['2, k, 18', [0.128438, -1.03099, 1.0]], ['2, k, 19', [0.140917, -1.08609, 1.0]], ['2, k, 20', [0.0195297, 0.202736, 1.0]], ['2, k, 21', [-0.500154, 0.293161, 1.0]], ['2, k, 22', [-0.487958, 0.277656, 1.0]], ['2, k, 23', [-0.581463, 0.170609, 1.0]], ['2, k, 24', [-0.525914, 0.185505, 1.0]]]
[['2, k, 0', [-0.0274846, -0.34987, 1.0]], ['2, k, 1', [0.00039667, -0.0311846, 1.0]], ['2, k, 2', [0.0256035, 0.278785, 1.0]], ['2, k, 3', [0.00758829, 0.402863, 1.0]], ['2, k, 4', [-0.0887639, 0.242197, 1.0]], ['2, k, 5', [-0.275048, 0.236675, 1.0]], ['2, k, 6', [-0.454121, 0.256919, 1.0]], ['2, k, 7', [-0.469788, 0.268883, 1.0]], ['2, k, 8', [0.0512496, 0.156856, 1.0]], ['2, k, 9', [-0.215053, 0.128239, 1.0]], ['2, k, 10', [-0.424095, 0.134953, 1.0]], ['2, k, 11', [-0.508199, 0.149777, 1.0]], ['2, k, 12', [-0.0586711, -0.342021, 1.0]], ['2, k, 13', [-0.12419, -0.64883, 1.0]], ['2, k, 14', [-0.0901389, -0.988547, 1.0]], ['2, k, 15', [-0.124408, -1.07245, 1.0]], ['2, k, 16', [0.00363682, -0.347211, 1.0]], ['2, k, 17', [0.102787, -0.697387, 1.0]], ['2, k, 18', [0.128179, -1.02951, 1.0]], ['2, k, 19', [0.140831, -1.08531, 1.0]], ['2, k, 20', [0.019532, 0.202563, 1.0]], ['2, k, 21', [-0.504656, 0.287713, 1.0]], ['2, k, 22', [-0.483504, 0.24479, 1.0]], ['2, k, 23', [-0.571081, 0.168998, 1.0]], ['2, k, 24', [-0.517048, 0.181802, 1.0]]]
[['2, k, 0', [-0.0273434, -0.349867, 1.0]], ['2, k, 1', [0.000391158, -0.0311947, 1.0]], ['2, k, 2', [0.0255404, 0.278736, 1.0]], ['2, k, 3', [0.0075283, 0.402955, 1.0]], ['2, k, 4', [-0.101641, 0.23756, 1.0]], ['2, k, 5', [-0.305448, 0.233429, 1.0]], ['2, k, 6', [-0.480553, 0.256009, 1.0]], ['2, k, 7', [-0.490735, 0.271471, 1.0]], ['2, k, 8', [0.0513241, 0.156739, 1.0]], ['2, k, 9', [-0.214325, 0.126082, 1.0]], ['2, k, 10', [-0.421335, 0.133841, 1.0]], ['2, k, 11', [-0.506947, 0.149273, 1.0]], ['2, k, 12', [-0.0583185, -0.342033, 1.0]], ['2, k, 13', [-0.124565, -0.645193, 1.0]], ['2, k, 14', [-0.090469, -0.988869, 1.0]], ['2, k, 15', [-0.124308, -1.07277, 1.0]], ['2, k, 16', [0.00370278, -0.347185, 1.0]], ['2, k, 17', [0.103012, -0.697258, 1.0]], ['2, k, 18', [0.128515, -1.03048, 1.0]], ['2, k, 19', [0.140847, -1.08601, 1.0]], ['2, k, 20', [0.0194863, 0.202526, 1.0]], ['2, k, 21', [-0.526718, 0.276387, 1.0]], ['2, k, 22', [-0.490764, 0.243838, 1.0]], ['2, k, 23', [-0.574089, 0.165084, 1.0]], ['2, k, 24', [-0.513745, 0.177628, 1.0]]]
[['2, k, 0', [-0.0281539, -0.349953, 1.0]], ['2, k, 1', [-0.000342728, -0.0313152, 1.0]], ['2, k, 2', [0.0252923, 0.278642, 1.0]], ['2, k, 3', [0.0074768, 0.402722, 1.0]], ['2, k, 4', [-0.104697, 0.236843, 1.0]], ['2, k, 5', [-0.309894, 0.233647, 1.0]], ['2, k, 6', [-0.492208, 0.248695, 1.0]], ['2, k, 7', [-0.499693, 0.265127, 1.0]], ['2, k, 8', [0.0534393, 0.156017, 1.0]], ['2, k, 9', [-0.211558, 0.125387, 1.0]], ['2, k, 10', [-0.413581, 0.132059, 1.0]], ['2, k, 11', [-0.498806, 0.147613, 1.0]], ['2, k, 12', [-0.059582, -0.341991, 1.0]], ['2, k, 13', [-0.124401, -0.643771, 1.0]], ['2, k, 14', [-0.0902817, -0.991656, 1.0]], ['2, k, 15', [-0.124224, -1.07526, 1.0]], ['2, k, 16', [0.00333515, -0.347279, 1.0]], ['2, k, 17', [0.103713, -0.697297, 1.0]], ['2, k, 18', [0.128585, -1.03026, 1.0]], ['2, k, 19', [0.140866, -1.08586, 1.0]], ['2, k, 20', [0.0190492, 0.202414, 1.0]], ['2, k, 21', [-0.527638, 0.27669, 1.0]], ['2, k, 22', [-0.506706, 0.242222, 1.0]], ['2, k, 23', [-0.562697, 0.166501, 1.0]], ['2, k, 24', [-0.505996, 0.179819, 1.0]]]
[['2, k, 0', [-0.0284579, -0.34999, 1.0]], ['2, k, 1', [-0.000451593, -0.0314152, 1.0]], ['2, k, 2', [0.0257164, 0.278442, 1.0]], ['2, k, 3', [0.0074467, 0.402531, 1.0]], ['2, k, 4', [-0.109895, 0.234841, 1.0]], ['2, k, 5', [-0.321305, 0.232343, 1.0]], ['2, k, 6', [-0.509028, 0.240981, 1.0]], ['2, k, 7', [-0.518628, 0.26058, 1.0]], ['2, k, 8', [0.0570835, 0.154743, 1.0]], ['2, k, 9', [-0.206862, 0.124585, 1.0]], ['2, k, 10', [-0.401268, 0.128086, 1.0]], ['2, k, 11', [-0.487336, 0.143586, 1.0]], ['2, k, 12', [-0.0603622, -0.342062, 1.0]], ['2, k, 13', [-0.124318, -0.642653, 1.0]], ['2, k, 14', [-0.090243, -0.9906, 1.0]], ['2, k, 15', [-0.12428, -1.07418, 1.0]], ['2, k, 16', [0.00332048, -0.34728, 1.0]], ['2, k, 17', [0.103724, -0.703885, 1.0]], ['2, k, 18', [0.129336, -1.03142, 1.0]], ['2, k, 19', [0.14088, -1.08674, 1.0]], ['2, k, 20', [0.0192857, 0.20224, 1.0]], ['2, k, 21', [-0.554873, 0.273755, 1.0]], ['2, k, 22', [-0.539056, 0.247842, 1.0]], ['2, k, 23', [-0.555507, 0.157018, 1.0]], ['2, k, 24', [-0.499408, 0.124356, 1.0]]]
[['2, k, 0', [-0.0280449, -0.350194, 1.0]], ['2, k, 1', [-1.29048e-05, -0.0320847, 1.0]], ['2, k, 2', [0.0263435, 0.277173, 1.0]], ['2, k, 3', [0.00751843, 0.402534, 1.0]], ['2, k, 4', [-0.112121, 0.233421, 1.0]], ['2, k, 5', [-0.330496, 0.230876, 1.0]], ['2, k, 6', [-0.516595, 0.236789, 1.0]], ['2, k, 7', [-0.517671, 0.24928, 1.0]], ['2, k, 8', [0.0595517, 0.152655, 1.0]], ['2, k, 9', [-0.200789, 0.120585, 1.0]], ['2, k, 10', [-0.394818, 0.12087, 1.0]], ['2, k, 11', [-0.48136, 0.141642, 1.0]], ['2, k, 12', [-0.0599487, -0.342347, 1.0]], ['2, k, 13', [-0.124234, -0.641842, 1.0]], ['2, k, 14', [-0.0902597, -0.990538, 1.0]], ['2, k, 15', [-0.12418, -1.07417, 1.0]], ['2, k, 16', [0.00389077, -0.347402, 1.0]], ['2, k, 17', [0.104809, -0.698104, 1.0]], ['2, k, 18', [0.128921, -1.03043, 1.0]], ['2, k, 19', [0.141562, -1.08595, 1.0]], ['2, k, 20', [0.0198695, 0.201117, 1.0]], ['2, k, 21', [-0.559149, 0.26148, 1.0]], ['2, k, 22', [-0.533375, 0.229552, 1.0]], ['2, k, 23', [-0.550944, 0.151224, 1.0]], ['2, k, 24', [-0.492787, 0.122853, 1.0]]]
[['2, k, 0', [-0.0284015, -0.350394, 1.0]], ['2, k, 1', [-7.20208e-05, -0.0324003, 1.0]], ['2, k, 2', [0.0270665, 0.276883, 1.0]], ['2, k, 3', [0.00765927, 0.402471, 1.0]], ['2, k, 4', [-0.113069, 0.231407, 1.0]], ['2, k, 5', [-0.33858, 0.226583, 1.0]], ['2, k, 6', [-0.532423, 0.229575, 1.0]], ['2, k, 7', [-0.539586, 0.246848, 1.0]], ['2, k, 8', [0.0648729, 0.151292, 1.0]], ['2, k, 9', [-0.192443, 0.118695, 1.0]], ['2, k, 10', [-0.385954, 0.118116, 1.0]], ['2, k, 11', [-0.472869, 0.137924, 1.0]], ['2, k, 12', [-0.0615165, -0.342364, 1.0]], ['2, k, 13', [-0.123913, -0.641389, 1.0]], ['2, k, 14', [-0.0902041, -0.989745, 1.0]], ['2, k, 15', [-0.124147, -1.0735, 1.0]], ['2, k, 16', [0.00407071, -0.347596, 1.0]], ['2, k, 17', [0.10405, -0.697177, 1.0]], ['2, k, 18', [0.128974, -1.02987, 1.0]], ['2, k, 19', [0.141795, -1.08569, 1.0]], ['2, k, 20', [0.0203699, 0.200807, 1.0]], ['2, k, 21', [-0.584692, 0.26291, 1.0]], ['2, k, 22', [-0.53586, 0.220733, 1.0]], ['2, k, 23', [-0.535475, 0.148582, 1.0]], ['2, k, 24', [-0.485355, 0.119263, 1.0]]]
[['2, k, 0', [-0.0283863, -0.350397, 1.0]], ['2, k, 1', [0.000375241, -0.032573, 1.0]], ['2, k, 2', [0.0285425, 0.276428, 1.0]], ['2, k, 3', [0.00816526, 0.40251, 1.0]], ['2, k, 4', [-0.117203, 0.227473, 1.0]], ['2, k, 5', [-0.348369, 0.22134, 1.0]], ['2, k, 6', [-0.54157, 0.22854, 1.0]], ['2, k, 7', [-0.551919, 0.241461, 1.0]], ['2, k, 8', [0.0715141, 0.149463, 1.0]], ['2, k, 9', [-0.180985, 0.11731, 1.0]], ['2, k, 10', [-0.373608, 0.113618, 1.0]], ['2, k, 11', [-0.454902, 0.132734, 1.0]], ['2, k, 12', [-0.0619763, -0.34233, 1.0]], ['2, k, 13', [-0.124028, -0.639707, 1.0]], ['2, k, 14', [-0.0898996, -0.986737, 1.0]], ['2, k, 15', [-0.125201, -1.07073, 1.0]], ['2, k, 16', [0.00513753, -0.347661, 1.0]], ['2, k, 17', [0.105501, -0.692233, 1.0]], ['2, k, 18', [0.128755, -1.0281, 1.0]], ['2, k, 19', [0.141604, -1.08435, 1.0]], ['2, k, 20', [0.0215526, 0.200427, 1.0]], ['2, k, 21', [-0.587532, 0.261433, 1.0]], ['2, k, 22', [-0.553397, 0.219922, 1.0]], ['2, k, 23', [-0.517187, 0.143719, 1.0]], ['2, k, 24', [-0.470866, 0.111544, 1.0]]]
[['2, k, 0', [-0.0277529, -0.351032, 1.0]], ['2, k, 1', [0.00190927, -0.0335738, 1.0]], ['2, k, 2', [0.0309274, 0.275361, 1.0]], ['2, k, 3', [0.00916536, 0.402283, 1.0]], ['2, k, 4', [-0.118534, 0.224968, 1.0]], ['2, k, 5', [-0.346155, 0.219427, 1.0]], ['2, k, 6', [-0.538719, 0.22023, 1.0]], ['2, k, 7', [-0.556131, 0.233722, 1.0]], ['2, k, 8', [0.0771252, 0.149295, 1.0]], ['2, k, 9', [-0.17265, 0.117851, 1.0]], ['2, k, 10', [-0.361049, 0.109547, 1.0]], ['2, k, 11', [-0.441855, 0.126712, 1.0]], ['2, k, 12', [-0.0626249, -0.342986, 1.0]], ['2, k, 13', [-0.123984, -0.639016, 1.0]], ['2, k, 14', [-0.0897974, -0.986617, 1.0]], ['2, k, 15', [-0.125214, -1.07052, 1.0]], ['2, k, 16', [0.0072355, -0.348563, 1.0]], ['2, k, 17', [0.106483, -0.689986, 1.0]], ['2, k, 18', [0.12888, -1.02718, 1.0]], ['2, k, 19', [0.141734, -1.0839, 1.0]], ['2, k, 20', [0.0237589, 0.199353, 1.0]], ['2, k, 21', [-0.606472, 0.2505, 1.0]], ['2, k, 22', [-0.55613, 0.227178, 1.0]], ['2, k, 23', [-0.501463, 0.134038, 1.0]], ['2, k, 24', [-0.453613, 0.104148, 1.0]]]
[['2, k, 0', [-0.0264469, -0.351626, 1.0]], ['2, k, 1', [0.00384907, -0.0340436, 1.0]], ['2, k, 2', [0.0333959, 0.275207, 1.0]], ['2, k, 3', [0.0107366, 0.402086, 1.0]], ['2, k, 4', [-0.119364, 0.224868, 1.0]], ['2, k, 5', [-0.34338, 0.208574, 1.0]], ['2, k, 6', [-0.537084, 0.207271, 1.0]], ['2, k, 7', [-0.57707, 0.228379, 1.0]], ['2, k, 8', [0.0835676, 0.147755, 1.0]], ['2, k, 9', [-0.1573, 0.115235, 1.0]], ['2, k, 10', [-0.343827, 0.107571, 1.0]], ['2, k, 11', [-0.405942, 0.119657, 1.0]], ['2, k, 12', [-0.0625064, -0.343285, 1.0]], ['2, k, 13', [-0.122843, -0.637058, 1.0]], ['2, k, 14', [-0.0897988, -0.986589, 1.0]], ['2, k, 15', [-0.125321, -1.07043, 1.0]], ['2, k, 16', [0.0117006, -0.34998, 1.0]], ['2, k, 17', [0.107093, -0.69331, 1.0]], ['2, k, 18', [0.12907, -1.02626, 1.0]], ['2, k, 19', [0.141913, -1.08326, 1.0]], ['2, k, 20', [0.0261142, 0.19911, 1.0]], ['2, k, 21', [-0.629719, 0.222579, 1.0]], ['2, k, 22', [-0.568417, 0.231601, 1.0]], ['2, k, 23', [-0.464859, 0.128787, 1.0]], ['2, k, 24', [-0.428982, 0.101786, 1.0]]]
[['2, k, 0', [-0.0262674, -0.352996, 1.0]], ['2, k, 1', [0.00508377, -0.034778, 1.0]], ['2, k, 2', [0.0359138, 0.275222, 1.0]], ['2, k, 3', [0.0118229, 0.40202, 1.0]], ['2, k, 4', [-0.123661, 0.223986, 1.0]], ['2, k, 5', [-0.352061, 0.202754, 1.0]], ['2, k, 6', [-0.54615, 0.207246, 1.0]], ['2, k, 7', [-0.60297, 0.219727, 1.0]], ['2, k, 8', [0.089112, 0.14852, 1.0]], ['2, k, 9', [-0.145069, 0.112646, 1.0]], ['2, k, 10', [-0.326722, 0.105361, 1.0]], ['2, k, 11', [-0.405128, 0.116731, 1.0]], ['2, k, 12', [-0.0649565, -0.344264, 1.0]], ['2, k, 13', [-0.122033, -0.633526, 1.0]], ['2, k, 14', [-0.0896364, -0.986388, 1.0]], ['2, k, 15', [-0.125355, -1.0701, 1.0]], ['2, k, 16', [0.0139262, -0.351925, 1.0]], ['2, k, 17', [0.107389, -0.690562, 1.0]], ['2, k, 18', [0.129215, -1.02578, 1.0]], ['2, k, 19', [0.14192, -1.08299, 1.0]], ['2, k, 20', [0.0282833, 0.198923, 1.0]], ['2, k, 21', [-0.642402, 0.209645, 1.0]], ['2, k, 22', [-0.585632, 0.217568, 1.0]], ['2, k, 23', [-0.461366, 0.123427, 1.0]], ['2, k, 24', [-0.418875, 0.0943618, 1.0]]]
