[['2, k, 0', [0.00774603, -0.367162, 1.0]], ['2, k, 1', [-0.00242396, -0.036195, 1.0]], ['2, k, 2', [-0.0123672, 0.287909, 1.0]], ['2, k, 3', [-0.00955456, 0.420052, 1.0]], ['2, k, 4', [-0.163598, 0.223145, 1.0]], ['2, k, 5', [-0.242984, 0.0895268, 1.0]], ['2, k, 6', [-0.199887, 0.00260896, 1.0]], ['2, k, 7', [-0.189481, -0.0455284, 1.0]], ['2, k, 8', [0.137722, 0.184707, 1.0]], ['2, k, 9', [0.209422, 0.0515829, 1.0]], ['2, k, 10', [0.208035, -0.0628169, 1.0]], ['2, k, 11', [0.180637, -0.101705, 1.0]], ['2, k, 12', [-0.0609171, -0.354088, 1.0]], ['2, k, 13', [-0.341143, -0.48622, 1.0]], ['2, k, 14', [-0.327101, -0.874984, 1.0]], ['2, k, 15', [-0.264876, -0.978335, 1.0]], ['2, k, 16', [0.0762141, -0.371511, 1.0]], ['2, k, 17', [0.0759785, -0.695879, 1.0]], ['2, k, 18', [0.10176, -1.08705, 1.0]], ['2, k, 19', [0.152969, -1.17408, 1.0]], ['2, k, 20', [-0.00991359, 0.207838, 1.0]], ['2, k, 21', [-0.164879, -0.0860796, 1.0]], ['2, k, 22', [-0.160059, -0.0534596, 1.0]], ['2, k, 23', [0.181916, -0.138979, 1.0]], ['2, k, 24', [0.209896, -0.128743, 1.0]]]
[['2, k, 0', [-0.00886218, -0.646728, 1.0]], ['2, k, 1', [-0.00944098, -0.415803, 1.0]], ['2, k, 2', [-0.00756059, -0.188167, 1.0]], ['2, k, 3', [0.00717725, -0.0569948, 1.0]], ['2, k, 4', [-0.123163, -0.155484, 1.0]], ['2, k, 5', [-0.217144, -0.216272, 1.0]], ['2, k, 6', [-0.184822, -0.254653, 1.0]], ['2, k, 7', [-0.114911, -0.235525, 1.0]], ['2, k, 8', [0.119384, -0.212589, 1.0]], ['2, k, 9', [0.220549, -0.262456, 1.0]], ['2, k, 10', [0.136001, -0.261957, 1.0]], ['2, k, 11', [0.150147, -0.244524, 1.0]], ['2, k, 12', [-0.0680634, -0.622845, 1.0]], ['2, k, 13', [-0.177943, -0.744355, 1.0]], ['2, k, 14', [-0.130567, -1.17617, 1.0]], ['2, k, 15', [-0.140882, -1.25609, 1.0]], ['2, k, 16', [0.0523578, -0.659648, 1.0]], ['2, k, 17', [0.190714, -0.749369, 1.0]], ['2, k, 18', [0.104735, -1.14387, 1.0]], ['2, k, 19', [0.109553, -1.2232, 1.0]], ['2, k, 20', [-0.0081866, -0.244722, 1.0]], ['2, k, 21', [-0.0878538, -0.18197, 1.0]], ['2, k, 22', [-0.0647171, -0.257204, 1.0]], ['2, k, 23', [0.137457, -0.192114, 1.0]], ['2, k, 24', [0.0764331, -0.259413, 1.0]]]
[['2, k, 0', [-0.00899893, -0.646706, 1.0]], ['2, k, 1', [-0.00928752, -0.414614, 1.0]], ['2, k, 2', [-0.0068536, -0.182805, 1.0]], ['2, k, 3', [0.00719619, -0.0525106, 1.0]], ['2, k, 4', [-0.121782, -0.154456, 1.0]], ['2, k, 5', [-0.217256, -0.216324, 1.0]], ['2, k, 6', [-0.185035, -0.253811, 1.0]], ['2, k, 7', [-0.113618, -0.233863, 1.0]], ['2, k, 8', [0.121443, -0.201094, 1.0]], ['2, k, 9', [0.220391, -0.262322, 1.0]], ['2, k, 10', [0.171638, -0.268061, 1.0]], ['2, k, 11', [0.150392, -0.239981, 1.0]], ['2, k, 12', [-0.0697237, -0.62181, 1.0]], ['2, k, 13', [-0.177416, -0.741028, 1.0]], ['2, k, 14', [-0.132279, -1.17362, 1.0]], ['2, k, 15', [-0.115662, -1.24805, 1.0]], ['2, k, 16', [0.0524087, -0.659765, 1.0]], ['2, k, 17', [0.191763, -0.748818, 1.0]], ['2, k, 18', [0.103676, -1.14204, 1.0]], ['2, k, 19', [0.11595, -1.22394, 1.0]], ['2, k, 20', [-0.00761535, -0.240733, 1.0]], ['2, k, 21', [-0.0989937, -0.187258, 1.0]], ['2, k, 22', [-0.0639681, -0.256512, 1.0]], ['2, k, 23', [0.144458, -0.188216, 1.0]], ['2, k, 24', [0.0780509, -0.253936, 1.0]]]
[['2, k, 0', [-0.00878126, -0.64299, 1.0]], ['2, k, 1', [-0.00814327, -0.407886, 1.0]], ['2, k, 2', [-0.0056768, -0.173505, 1.0]], ['2, k, 3', [0.00771499, -0.0416301, 1.0]], ['2, k, 4', [-0.120538, -0.148467, 1.0]], ['2, k, 5', [-0.217928, -0.213066, 1.0]], ['2, k, 6', [-0.185911, -0.250671, 1.0]], ['2, k, 7', [-0.113093, -0.23149, 1.0]], ['2, k, 8', [0.120399, -0.196893, 1.0]], ['2, k, 9', [0.220513, -0.260465, 1.0]], ['2, k, 10', [0.15783, -0.260869, 1.0]], ['2, k, 11', [0.153119, -0.235312, 1.0]], ['2, k, 12', [-0.069955, -0.61891, 1.0]], ['2, k, 13', [-0.178504, -0.737586, 1.0]], ['2, k, 14', [-0.134239, -1.17166, 1.0]], ['2, k, 15', [-0.12219, -1.2428, 1.0]], ['2, k, 16', [0.0531092, -0.654065, 1.0]], ['2, k, 17', [0.191238, -0.747329, 1.0]], ['2, k, 18', [0.103442, -1.14152, 1.0]], ['2, k, 19', [0.120417, -1.22345, 1.0]], ['2, k, 20', [-0.00636726, -0.231926, 1.0]], ['2, k, 21', [-0.0918851, -0.189451, 1.0]], ['2, k, 22', [-0.0576743, -0.248645, 1.0]], ['2, k, 23', [0.14523, -0.184102, 1.0]], ['2, k, 24', [0.0706429, -0.245192, 1.0]]]
[['2, k, 0', [-0.00961158, -0.637999, 1.0]], ['2, k, 1', [-0.00946845, -0.398729, 1.0]], ['2, k, 2', [-0.0084574, -0.160126, 1.0]], ['2, k, 3', [0.00967808, -0.0263059, 1.0]], ['2, k, 4', [-0.11694, -0.137867, 1.0]], ['2, k, 5', [-0.229614, -0.182227, 1.0]], ['2, k, 6', [-0.205465, -0.220707, 1.0]], ['2, k, 7', [-0.112083, -0.223165, 1.0]], ['2, k, 8', [0.121591, -0.179668, 1.0]], ['2, k, 9', [0.218592, -0.23342, 1.0]], ['2, k, 10', [0.168947, -0.253628, 1.0]], ['2, k, 11', [0.156083, -0.228193, 1.0]], ['2, k, 12', [-0.0714286, -0.614366, 1.0]], ['2, k, 13', [-0.176579, -0.735271, 1.0]], ['2, k, 14', [-0.133621, -1.16991, 1.0]], ['2, k, 15', [-0.133903, -1.24298, 1.0]], ['2, k, 16', [0.052784, -0.647971, 1.0]], ['2, k, 17', [0.192727, -0.747577, 1.0]], ['2, k, 18', [0.139812, -1.17776, 1.0]], ['2, k, 19', [0.109002, -1.27099, 1.0]], ['2, k, 20', [-0.00871955, -0.21958, 1.0]], ['2, k, 21', [-0.0931633, -0.191539, 1.0]], ['2, k, 22', [-0.0639578, -0.242161, 1.0]], ['2, k, 23', [0.15326, -0.180037, 1.0]], ['2, k, 24', [0.0797811, -0.233354, 1.0]]]
[['2, k, 0', [-0.00897778, -0.628913, 1.0]], ['2, k, 1', [-0.00662357, -0.37976, 1.0]], ['2, k, 2', [-0.00310555, -0.13008, 1.0]], ['2, k, 3', [0.00720858, -0.00422382, 1.0]], ['2, k, 4', [-0.116401, -0.124071, 1.0]], ['2, k, 5', [-0.224674, -0.177443, 1.0]], ['2, k, 6', [-0.193341, -0.21531, 1.0]], ['2, k, 7', [-0.112617, -0.213084, 1.0]], ['2, k, 8', [0.119444, -0.171409, 1.0]], ['2, k, 9', [0.221795, -0.218148, 1.0]], ['2, k, 10', [0.14395, -0.205851, 1.0]], ['2, k, 11', [0.157937, -0.215039, 1.0]], ['2, k, 12', [-0.0715182, -0.603796, 1.0]], ['2, k, 13', [-0.174095, -0.732104, 1.0]], ['2, k, 14', [-0.133822, -1.16836, 1.0]], ['2, k, 15', [-0.134707, -1.24313, 1.0]], ['2, k, 16', [0.0539425, -0.639841, 1.0]], ['2, k, 17', [0.193762, -0.748334, 1.0]], ['2, k, 18', [0.100831, -1.13315, 1.0]], ['2, k, 19', [0.129673, -1.21152, 1.0]], ['2, k, 20', [-0.00404232, -0.192372, 1.0]], ['2, k, 21', [-0.100544, -0.181254, 1.0]], ['2, k, 22', [-0.0672305, -0.231218, 1.0]], ['2, k, 23', [0.145077, -0.160262, 1.0]], ['2, k, 24', [0.079715, -0.219599, 1.0]]]
[['2, k, 0', [-0.00691356, -0.619881, 1.0]], ['2, k, 1', [-0.00654034, -0.3664, 1.0]], ['2, k, 2', [-0.00618112, -0.113703, 1.0]], ['2, k, 3', [0.00618219, 0.0245262, 1.0]], ['2, k, 4', [-0.121576, -0.0955532, 1.0]], ['2, k, 5', [-0.225917, -0.167264, 1.0]], ['2, k, 6', [-0.155503, -0.198756, 1.0]], ['2, k, 7', [-0.109239, -0.2001, 1.0]], ['2, k, 8', [0.120432, -0.150743, 1.0]], ['2, k, 9', [0.220567, -0.204275, 1.0]], ['2, k, 10', [0.162529, -0.236002, 1.0]], ['2, k, 11', [0.157792, -0.207026, 1.0]], ['2, k, 12', [-0.068433, -0.592935, 1.0]], ['2, k, 13', [-0.171388, -0.727628, 1.0]], ['2, k, 14', [-0.134154, -1.15146, 1.0]], ['2, k, 15', [-0.121915, -1.22569, 1.0]], ['2, k, 16', [0.055657, -0.628617, 1.0]], ['2, k, 17', [0.200189, -0.754675, 1.0]], ['2, k, 18', [0.105636, -1.13894, 1.0]], ['2, k, 19', [0.0976667, -1.22216, 1.0]], ['2, k, 20', [-0.00624463, -0.176637, 1.0]], ['2, k, 21', [-0.0987898, -0.166271, 1.0]], ['2, k, 22', [-0.0502423, -0.213686, 1.0]], ['2, k, 23', [0.152564, -0.162085, 1.0]], ['2, k, 24', [0.0781371, -0.212976, 1.0]]]
[['2, k, 0', [-0.0129112, -0.606076, 1.0]], ['2, k, 1', [-0.0105162, -0.343542, 1.0]], ['2, k, 2', [-0.00684089, -0.0812531, 1.0]], ['2, k, 3', [0.00426727, 0.0417051, 1.0]], ['2, k, 4', [-0.123454, -0.0984503, 1.0]], ['2, k, 5', [-0.226977, -0.143617, 1.0]], ['2, k, 6', [-0.184084, -0.189637, 1.0]], ['2, k, 7', [-0.109169, -0.19121, 1.0]], ['2, k, 8', [0.119888, -0.145033, 1.0]], ['2, k, 9', [0.226121, -0.170222, 1.0]], ['2, k, 10', [0.152891, -0.201567, 1.0]], ['2, k, 11', [0.155237, -0.195605, 1.0]], ['2, k, 12', [-0.075767, -0.585067, 1.0]], ['2, k, 13', [-0.175285, -0.733431, 1.0]], ['2, k, 14', [-0.147744, -1.16851, 1.0]], ['2, k, 15', [-0.107664, -1.25127, 1.0]], ['2, k, 16', [0.0450445, -0.598735, 1.0]], ['2, k, 17', [0.185582, -0.740366, 1.0]], ['2, k, 18', [0.13758, -1.171, 1.0]], ['2, k, 19', [0.148788, -1.2556, 1.0]], ['2, k, 20', [-0.00787241, -0.146589, 1.0]], ['2, k, 21', [-0.0957902, -0.163321, 1.0]], ['2, k, 22', [-0.0563091, -0.206324, 1.0]], ['2, k, 23', [0.157011, -0.151159, 1.0]], ['2, k, 24', [0.0797015, -0.200911, 1.0]]]
[['2, k, 0', [-0.0234071, -0.569119, 1.0]], ['2, k, 1', [-0.0134113, -0.313162, 1.0]], ['2, k, 2', [-0.00477476, -0.0586752, 1.0]], ['2, k, 3', [0.00538452, 0.0725778, 1.0]], ['2, k, 4', [-0.124293, -0.0746382, 1.0]], ['2, k, 5', [-0.228554, -0.131927, 1.0]], ['2, k, 6', [-0.185674, -0.182995, 1.0]], ['2, k, 7', [-0.113674, -0.183009, 1.0]], ['2, k, 8', [0.118999, -0.106839, 1.0]], ['2, k, 9', [0.22298, -0.158352, 1.0]], ['2, k, 10', [0.152064, -0.193942, 1.0]], ['2, k, 11', [0.153526, -0.184187, 1.0]], ['2, k, 12', [-0.0845384, -0.559993, 1.0]], ['2, k, 13', [-0.182732, -0.744607, 1.0]], ['2, k, 14', [-0.157298, -1.18075, 1.0]], ['2, k, 15', [-0.091108, -1.26406, 1.0]], ['2, k, 16', [0.0366451, -0.560983, 1.0]], ['2, k, 17', [0.174558, -0.725839, 1.0]], ['2, k, 18', [0.128759, -1.16163, 1.0]], ['2, k, 19', [0.145466, -1.24216, 1.0]], ['2, k, 20', [-0.0068246, -0.122058, 1.0]], ['2, k, 21', [-0.089054, -0.156494, 1.0]], ['2, k, 22', [-0.0571384, -0.196822, 1.0]], ['2, k, 23', [0.155202, -0.139354, 1.0]], ['2, k, 24', [0.0828329, -0.188625, 1.0]]]
[['2, k, 0', [-0.0178062, -0.512702, 1.0]], ['2, k, 1', [-0.0136587, -0.268236, 1.0]], ['2, k, 2', [-0.00819136, -0.0326576, 1.0]], ['2, k, 3', [0.00471257, 0.10268, 1.0]], ['2, k, 4', [-0.124989, -0.0502363, 1.0]], ['2, k, 5', [-0.217754, -0.121783, 1.0]], ['2, k, 6', [-0.175028, -0.174409, 1.0]], ['2, k, 7', [-0.111195, -0.172344, 1.0]], ['2, k, 8', [0.119133, -0.0811234, 1.0]], ['2, k, 9', [0.219712, -0.136463, 1.0]], ['2, k, 10', [0.137384, -0.175389, 1.0]], ['2, k, 11', [0.156074, -0.170774, 1.0]], ['2, k, 12', [-0.0717633, -0.510362, 1.0]], ['2, k, 13', [-0.180841, -0.746544, 1.0]], ['2, k, 14', [-0.152507, -1.18937, 1.0]], ['2, k, 15', [-0.144245, -1.27891, 1.0]], ['2, k, 16', [0.0365281, -0.503773, 1.0]], ['2, k, 17', [0.166254, -0.72154, 1.0]], ['2, k, 18', [0.13293, -1.16401, 1.0]], ['2, k, 19', [0.118615, -1.26523, 1.0]], ['2, k, 20', [-0.0097148, -0.0918392, 1.0]], ['2, k, 21', [-0.0920516, -0.146816, 1.0]], ['2, k, 22', [-0.0538928, -0.179686, 1.0]], ['2, k, 23', [0.156103, -0.131206, 1.0]], ['2, k, 24', [0.0898094, -0.178717, 1.0]]]
[['2, k, 0', [-0.0155499, -0.515794, 1.0]], ['2, k, 1', [-0.0125144, -0.264554, 1.0]], ['2, k, 2', [-0.00734639, -0.00889407, 1.0]], ['2, k, 3', [0.00500373, 0.130248, 1.0]], ['2, k, 4', [-0.121844, -0.031212, 1.0]], ['2, k, 5', [-0.212891, -0.114552, 1.0]], ['2, k, 6', [-0.174011, -0.168705, 1.0]], ['2, k, 7', [-0.107285, -0.156445, 1.0]], ['2, k, 8', [0.121893, -0.0643429, 1.0]], ['2, k, 9', [0.219657, -0.118976, 1.0]], ['2, k, 10', [0.142711, -0.163765, 1.0]], ['2, k, 11', [0.150187, -0.159662, 1.0]], ['2, k, 12', [-0.0725978, -0.496948, 1.0]], ['2, k, 13', [-0.162895, -0.701854, 1.0]], ['2, k, 14', [-0.137817, -1.1467, 1.0]], ['2, k, 15', [-0.137805, -1.23543, 1.0]], ['2, k, 16', [0.0435663, -0.522206, 1.0]], ['2, k, 17', [0.176483, -0.735284, 1.0]], ['2, k, 18', [0.144245, -1.17152, 1.0]], ['2, k, 19', [0.167124, -1.26054, 1.0]], ['2, k, 20', [-0.00856206, -0.0744769, 1.0]], ['2, k, 21', [-0.0944641, -0.131929, 1.0]], ['2, k, 22', [-0.0565977, -0.169759, 1.0]], ['2, k, 23', [0.15929, -0.119891, 1.0]], ['2, k, 24', [0.0830132, -0.163075, 1.0]]]
[['2, k, 0', [-0.0124517, -0.466827, 1.0]], ['2, k, 1', [-0.00619591, -0.224874, 1.0]], ['2, k, 2', [-0.00135137, 0.0128792, 1.0]], ['2, k, 3', [0.00874135, 0.157444, 1.0]], ['2, k, 4', [-0.125765, -0.00993987, 1.0]], ['2, k, 5', [-0.207762, -0.0891078, 1.0]], ['2, k, 6', [-0.158542, -0.15282, 1.0]], ['2, k, 7', [-0.107451, -0.14274, 1.0]], ['2, k, 8', [0.128288, -0.0283636, 1.0]], ['2, k, 9', [0.24415, -0.0758176, 1.0]], ['2, k, 10', [0.130774, -0.117814, 1.0]], ['2, k, 11', [0.150998, -0.146102, 1.0]], ['2, k, 12', [-0.0682306, -0.464002, 1.0]], ['2, k, 13', [-0.175019, -0.722311, 1.0]], ['2, k, 14', [-0.151929, -1.17, 1.0]], ['2, k, 15', [-0.135729, -1.25725, 1.0]], ['2, k, 16', [0.0436911, -0.457771, 1.0]], ['2, k, 17', [0.153847, -0.707418, 1.0]], ['2, k, 18', [0.125734, -1.14581, 1.0]], ['2, k, 19', [0.171923, -1.223, 1.0]], ['2, k, 20', [-0.00216924, -0.0458637, 1.0]], ['2, k, 21', [-0.0917078, -0.119051, 1.0]], ['2, k, 22', [-0.0520824, -0.159712, 1.0]], ['2, k, 23', [0.158983, -0.109615, 1.0]], ['2, k, 24', [0.0892244, -0.152071, 1.0]]]
[['2, k, 0', [-0.0164515, -0.453408, 1.0]], ['2, k, 1', [-0.00694377, -0.20912, 1.0]], ['2, k, 2', [0.000954573, 0.0361412, 1.0]], ['2, k, 3', [0.00832658, 0.178131, 1.0]], ['2, k, 4', [-0.127644, 0.0145606, 1.0]], ['2, k, 5', [-0.206109, -0.075881, 1.0]], ['2, k, 6', [-0.15668, -0.146787, 1.0]], ['2, k, 7', [-0.101386, -0.127354, 1.0]], ['2, k, 8', [0.126904, -0.0199995, 1.0]], ['2, k, 9', [0.236553, -0.0708736, 1.0]], ['2, k, 10', [0.158968, -0.122719, 1.0]], ['2, k, 11', [0.149668, -0.13368, 1.0]], ['2, k, 12', [-0.0694711, -0.452192, 1.0]], ['2, k, 13', [-0.183001, -0.746932, 1.0]], ['2, k, 14', [-0.159979, -1.19367, 1.0]], ['2, k, 15', [-0.126221, -1.25879, 1.0]], ['2, k, 16', [0.0384396, -0.446677, 1.0]], ['2, k, 17', [0.154315, -0.713371, 1.0]], ['2, k, 18', [0.129805, -1.15483, 1.0]], ['2, k, 19', [0.11008, -1.24809, 1.0]], ['2, k, 20', [-0.000972474, -0.0258371, 1.0]], ['2, k, 21', [-0.091223, -0.0952384, 1.0]], ['2, k, 22', [-0.0540379, -0.14593, 1.0]], ['2, k, 23', [0.159318, -0.0930719, 1.0]], ['2, k, 24', [0.089226, -0.134681, 1.0]]]
[['2, k, 0', [-0.0151263, -0.441532, 1.0]], ['2, k, 1', [-0.00649107, -0.192057, 1.0]], ['2, k, 2', [0.00132657, 0.0532884, 1.0]], ['2, k, 3', [0.00932124, 0.220968, 1.0]], ['2, k, 4', [-0.121498, 0.0320372, 1.0]], ['2, k, 5', [-0.2128, -0.0134894, 1.0]], ['2, k, 6', [-0.168295, -0.107566, 1.0]], ['2, k, 7', [-0.104789, -0.120355, 1.0]], ['2, k, 8', [0.11893, 0.00621936, 1.0]], ['2, k, 9', [0.214552, -0.0432447, 1.0]], ['2, k, 10', [0.18111, -0.0890865, 1.0]], ['2, k, 11', [0.154655, -0.117878, 1.0]], ['2, k, 12', [-0.0698654, -0.440577, 1.0]], ['2, k, 13', [-0.138927, -0.803075, 1.0]], ['2, k, 14', [-0.131274, -1.19475, 1.0]], ['2, k, 15', [-0.0966705, -1.26206, 1.0]], ['2, k, 16', [0.0422954, -0.427886, 1.0]], ['2, k, 17', [0.123978, -0.800499, 1.0]], ['2, k, 18', [0.10587, -1.20331, 1.0]], ['2, k, 19', [0.104121, -1.2635, 1.0]], ['2, k, 20', [-0.000594528, -0.00776308, 1.0]], ['2, k, 21', [-0.0892921, -0.0924471, 1.0]], ['2, k, 22', [-0.0540548, -0.118635, 1.0]], ['2, k, 23', [0.158467, -0.0834551, 1.0]], ['2, k, 24', [0.0983745, -0.126502, 1.0]]]
[['2, k, 0', [-0.0163274, -0.430933, 1.0]], ['2, k, 1', [-0.00634625, -0.17344, 1.0]], ['2, k, 2', [0.00410728, 0.0853466, 1.0]], ['2, k, 3', [0.00996374, 0.234495, 1.0]], ['2, k, 4', [-0.121052, 0.0495809, 1.0]], ['2, k, 5', [-0.208856, -0.0100605, 1.0]], ['2, k, 6', [-0.156391, -0.0872367, 1.0]], ['2, k, 7', [-0.0992949, -0.103984, 1.0]], ['2, k, 8', [0.120134, 0.0067149, 1.0]], ['2, k, 9', [0.215008, -0.0367723, 1.0]], ['2, k, 10', [0.208458, -0.0493947, 1.0]], ['2, k, 11', [0.152176, -0.10606, 1.0]], ['2, k, 12', [-0.0720216, -0.427369, 1.0]], ['2, k, 13', [-0.139158, -0.792228, 1.0]], ['2, k, 14', [-0.130316, -1.19349, 1.0]], ['2, k, 15', [-0.0858422, -1.26748, 1.0]], ['2, k, 16', [0.0415124, -0.424856, 1.0]], ['2, k, 17', [0.124088, -0.797606, 1.0]], ['2, k, 18', [0.105958, -1.20496, 1.0]], ['2, k, 19', [0.107112, -1.26524, 1.0]], ['2, k, 20', [0.00140106, 0.0207248, 1.0]], ['2, k, 21', [-0.0862735, -0.0800161, 1.0]], ['2, k, 22', [-0.0478944, -0.117473, 1.0]], ['2, k, 23', [0.160758, -0.0702233, 1.0]], ['2, k, 24', [0.0952863, -0.113401, 1.0]]]
[['2, k, 0', [-0.0172296, -0.410449, 1.0]], ['2, k, 1', [-0.00865478, -0.147945, 1.0]], ['2, k, 2', [9.93246e-05, 0.110104, 1.0]], ['2, k, 3', [0.0110217, 0.265381, 1.0]], ['2, k, 4', [-0.120906, 0.0804511, 1.0]], ['2, k, 5', [-0.1981, 0.0305487, 1.0]], ['2, k, 6', [-0.173607, -0.0432477, 1.0]], ['2, k, 7', [-0.100392, -0.0917772, 1.0]], ['2, k, 8', [0.119674, 0.0667068, 1.0]], ['2, k, 9', [0.24558, -0.00167611, 1.0]], ['2, k, 10', [0.208652, -0.0412183, 1.0]], ['2, k, 11', [0.153829, -0.093669, 1.0]], ['2, k, 12', [-0.0743192, -0.406774, 1.0]], ['2, k, 13', [-0.13682, -0.772455, 1.0]], ['2, k, 14', [-0.130573, -1.19285, 1.0]], ['2, k, 15', [-0.092418, -1.26162, 1.0]], ['2, k, 16', [0.0409231, -0.406502, 1.0]], ['2, k, 17', [0.123885, -0.794878, 1.0]], ['2, k, 18', [0.112324, -1.20833, 1.0]], ['2, k, 19', [0.107759, -1.26623, 1.0]], ['2, k, 20', [-0.0021441, 0.0462955, 1.0]], ['2, k, 21', [-0.0882756, -0.0711766, 1.0]], ['2, k, 22', [-0.0532269, -0.105312, 1.0]], ['2, k, 23', [0.157188, -0.0600029, 1.0]], ['2, k, 24', [0.10604, -0.0964601, 1.0]]]
[['2, k, 0', [-0.0156186, -0.388509, 1.0]], ['2, k, 1', [-0.00607213, -0.128145, 1.0]], ['2, k, 2', [0.0033419, 0.128701, 1.0]], ['2, k, 3', [0.0112939, 0.283769, 1.0]], ['2, k, 4', [-0.122866, 0.0884039, 1.0]], ['2, k, 5', [-0.200005, 0.0419178, 1.0]], ['2, k, 6', [-0.166049, -0.0448544, 1.0]], ['2, k, 7', [-0.0994815, -0.0809873, 1.0]], ['2, k, 8', [0.120265, 0.0684088, 1.0]], ['2, k, 9', [0.245372, 0.00116631, 1.0]], ['2, k, 10', [0.209927, -0.0443965, 1.0]], ['2, k, 11', [0.15152, -0.0818558, 1.0]], ['2, k, 12', [-0.0723328, -0.383695, 1.0]], ['2, k, 13', [-0.137809, -0.771491, 1.0]], ['2, k, 14', [-0.130978, -1.19256, 1.0]], ['2, k, 15', [-0.116943, -1.26172, 1.0]], ['2, k, 16', [0.0417138, -0.383547, 1.0]], ['2, k, 17', [0.123594, -0.797569, 1.0]], ['2, k, 18', [0.121461, -1.20833, 1.0]], ['2, k, 19', [0.122192, -1.26801, 1.0]], ['2, k, 20', [0.000972377, 0.0650143, 1.0]], ['2, k, 21', [-0.0823403, -0.0639564, 1.0]], ['2, k, 22', [-0.0431873, -0.0923903, 1.0]], ['2, k, 23', [0.153723, -0.0498385, 1.0]], ['2, k, 24', [0.106681, -0.0901437, 1.0]]]
[['2, k, 0', [-0.0145526, -0.395734, 1.0]], ['2, k, 1', [-0.00619842, -0.125668, 1.0]], ['2, k, 2', [0.000956544, 0.154088, 1.0]], ['2, k, 3', [0.0100378, 0.307798, 1.0]], ['2, k, 4', [-0.123291, 0.0888422, 1.0]], ['2, k, 5', [-0.198503, 0.0425827, 1.0]], ['2, k, 6', [-0.15505, -0.0453445, 1.0]], ['2, k, 7', [-0.0972903, -0.068827, 1.0]], ['2, k, 8', [0.12106, 0.0701518, 1.0]], ['2, k, 9', [0.225089, 0.0178527, 1.0]], ['2, k, 10', [0.211049, -0.0414062, 1.0]], ['2, k, 11', [0.150636, -0.0671101, 1.0]], ['2, k, 12', [-0.0732283, -0.403479, 1.0]], ['2, k, 13', [-0.165852, -0.730709, 1.0]], ['2, k, 14', [-0.1558, -1.18454, 1.0]], ['2, k, 15', [-0.106267, -1.2661, 1.0]], ['2, k, 16', [0.0427317, -0.384977, 1.0]], ['2, k, 17', [0.141052, -0.701501, 1.0]], ['2, k, 18', [0.133664, -1.15364, 1.0]], ['2, k, 19', [0.120879, -1.24828, 1.0]], ['2, k, 20', [-0.000558607, 0.082304, 1.0]], ['2, k, 21', [-0.0800157, -0.0467197, 1.0]], ['2, k, 22', [-0.0484286, -0.0856334, 1.0]], ['2, k, 23', [0.150003, -0.0372449, 1.0]], ['2, k, 24', [0.10769, -0.0711251, 1.0]]]
[['2, k, 0', [-0.015139, -0.381902, 1.0]], ['2, k, 1', [-0.00867536, -0.103589, 1.0]], ['2, k, 2', [-0.00180611, 0.167792, 1.0]], ['2, k, 3', [0.0111016, 0.324486, 1.0]], ['2, k, 4', [-0.124045, 0.127298, 1.0]], ['2, k, 5', [-0.200723, 0.0497305, 1.0]], ['2, k, 6', [-0.138753, 0.0049097, 1.0]], ['2, k, 7', [-0.0945203, -0.0591127, 1.0]], ['2, k, 8', [0.126288, 0.108752, 1.0]], ['2, k, 9', [0.2087, 0.0504853, 1.0]], ['2, k, 10', [0.171356, -0.0208285, 1.0]], ['2, k, 11', [0.144607, -0.0605166, 1.0]], ['2, k, 12', [-0.0736932, -0.370162, 1.0]], ['2, k, 13', [-0.132092, -0.766281, 1.0]], ['2, k, 14', [-0.129549, -1.17348, 1.0]], ['2, k, 15', [-0.0972842, -1.25633, 1.0]], ['2, k, 16', [0.0427366, -0.375756, 1.0]], ['2, k, 17', [0.116033, -0.790485, 1.0]], ['2, k, 18', [0.11278, -1.20726, 1.0]], ['2, k, 19', [0.122624, -1.26254, 1.0]], ['2, k, 20', [-0.00369423, 0.100869, 1.0]], ['2, k, 21', [-0.0761096, -0.0339872, 1.0]], ['2, k, 22', [-0.043711, -0.073085, 1.0]], ['2, k, 23', [0.150028, -0.0304535, 1.0]], ['2, k, 24', [0.0852522, -0.0652329, 1.0]]]
