[['2, k, 0', [-0.105413, -0.893789, 1.0]], ['2, k, 1', [-0.0816465, -0.597425, 1.0]], ['2, k, 2', [-0.0579253, -0.304022, 1.0]], ['2, k, 3', [-0.0386188, -0.160284, 1.0]], ['2, k, 4', [-0.246985, -0.370851, 1.0]], ['2, k, 5', [-0.334698, -0.523862, 1.0]], ['2, k, 6', [-0.370699, -0.761493, 1.0]], ['2, k, 7', [-0.383567, -0.833677, 1.0]], ['2, k, 8', [0.119746, -0.398737, 1.0]], ['2, k, 9', [0.217932, -0.618155, 1.0]], ['2, k, 10', [0.219928, -0.807304, 1.0]], ['2, k, 11', [0.208346, -0.858615, 1.0]], ['2, k, 12', [-0.187496, -0.875943, 1.0]], ['2, k, 13', [-0.279153, -1.17103, 1.0]], ['2, k, 14', [-0.231043, -1.64349, 1.0]], ['2, k, 15', [-0.139089, -1.65491, 1.0]], ['2, k, 16', [-0.0206192, -0.888727, 1.0]], ['2, k, 17', [0.00408335, -1.19828, 1.0]], ['2, k, 18', [-0.044316, -1.66436, 1.0]], ['2, k, 19', [-0.111468, -1.71534, 1.0]], ['2, k, 20', [-0.0638605, -0.377009, 1.0]], ['2, k, 21', [-0.441335, -0.843017, 1.0]], ['2, k, 22', [-0.325719, -0.829501, 1.0]], ['2, k, 23', [0.19136, -0.902469, 1.0]], ['2, k, 24', [0.255773, -0.877802, 1.0]]]
[['2, k, 0', [-0.110654, -0.791279, 1.0]], ['2, k, 1', [-0.0951432, -0.541564, 1.0]], ['2, k, 2', [-0.0762512, -0.293662, 1.0]], ['2, k, 3', [-0.0361202, -0.150115, 1.0]], ['2, k, 4', [-0.219157, -0.327763, 1.0]], ['2, k, 5', [-0.3278, -0.203253, 1.0]], ['2, k, 6', [-0.229911, -0.091415, 1.0]], ['2, k, 7', [-0.187906, -0.057132, 1.0]], ['2, k, 8', [0.11221, -0.331444, 1.0]], ['2, k, 9', [0.324626, -0.341048, 1.0]], ['2, k, 10', [0.336077, -0.286915, 1.0]], ['2, k, 11', [0.374167, -0.287644, 1.0]], ['2, k, 12', [-0.19092, -0.775264, 1.0]], ['2, k, 13', [-0.220471, -1.13272, 1.0]], ['2, k, 14', [-0.219912, -1.44115, 1.0]], ['2, k, 15', [-0.191131, -1.49163, 1.0]], ['2, k, 16', [-0.0274401, -0.787527, 1.0]], ['2, k, 17', [-0.00460764, -1.11628, 1.0]], ['2, k, 18', [-0.0265563, -1.44173, 1.0]], ['2, k, 19', [-0.00677001, -1.51352, 1.0]], ['2, k, 20', [-0.0811096, -0.355398, 1.0]], ['2, k, 21', [-0.163764, -0.0373847, 1.0]], ['2, k, 22', [-0.124548, -0.0783713, 1.0]], ['2, k, 23', [0.309152, -0.254959, 1.0]], ['2, k, 24', [0.281538, -0.25726, 1.0]]]
[['2, k, 0', [-0.110413, -0.790161, 1.0]], ['2, k, 1', [-0.0942908, -0.54114, 1.0]], ['2, k, 2', [-0.0753333, -0.293849, 1.0]], ['2, k, 3', [-0.0341038, -0.151713, 1.0]], ['2, k, 4', [-0.219162, -0.327639, 1.0]], ['2, k, 5', [-0.322715, -0.193814, 1.0]], ['2, k, 6', [-0.222629, -0.0893727, 1.0]], ['2, k, 7', [-0.17858, -0.0551523, 1.0]], ['2, k, 8', [0.11078, -0.330842, 1.0]], ['2, k, 9', [0.325189, -0.344252, 1.0]], ['2, k, 10', [0.337108, -0.289964, 1.0]], ['2, k, 11', [0.373291, -0.292776, 1.0]], ['2, k, 12', [-0.190526, -0.773956, 1.0]], ['2, k, 13', [-0.22047, -1.1309, 1.0]], ['2, k, 14', [-0.220023, -1.44088, 1.0]], ['2, k, 15', [-0.191501, -1.49151, 1.0]], ['2, k, 16', [-0.0273728, -0.786763, 1.0]], ['2, k, 17', [-0.00466943, -1.11484, 1.0]], ['2, k, 18', [-0.0268491, -1.44121, 1.0]], ['2, k, 19', [-0.00584149, -1.51303, 1.0]], ['2, k, 20', [-0.0802209, -0.355433, 1.0]], ['2, k, 21', [-0.153615, -0.036437, 1.0]], ['2, k, 22', [-0.115129, -0.0778523, 1.0]], ['2, k, 23', [0.304137, -0.254819, 1.0]], ['2, k, 24', [0.285428, -0.262127, 1.0]]]
[['2, k, 0', [-0.110288, -0.789873, 1.0]], ['2, k, 1', [-0.0942043, -0.540944, 1.0]], ['2, k, 2', [-0.0754006, -0.293777, 1.0]], ['2, k, 3', [-0.0324769, -0.153187, 1.0]], ['2, k, 4', [-0.219154, -0.327566, 1.0]], ['2, k, 5', [-0.320369, -0.192229, 1.0]], ['2, k, 6', [-0.212432, -0.0865671, 1.0]], ['2, k, 7', [-0.17026, -0.051708, 1.0]], ['2, k, 8', [0.109579, -0.330514, 1.0]], ['2, k, 9', [0.328855, -0.350281, 1.0]], ['2, k, 10', [0.33937, -0.294628, 1.0]], ['2, k, 11', [0.375251, -0.298262, 1.0]], ['2, k, 12', [-0.190305, -0.773602, 1.0]], ['2, k, 13', [-0.22042, -1.13023, 1.0]], ['2, k, 14', [-0.219954, -1.44045, 1.0]], ['2, k, 15', [-0.207707, -1.51475, 1.0]], ['2, k, 16', [-0.0273389, -0.786591, 1.0]], ['2, k, 17', [-0.00485692, -1.11409, 1.0]], ['2, k, 18', [-0.0266802, -1.44116, 1.0]], ['2, k, 19', [-0.00292413, -1.51116, 1.0]], ['2, k, 20', [-0.0802512, -0.355352, 1.0]], ['2, k, 21', [-0.145297, -0.0358466, 1.0]], ['2, k, 22', [-0.107171, -0.075663, 1.0]], ['2, k, 23', [0.306474, -0.260995, 1.0]], ['2, k, 24', [0.281629, -0.26334, 1.0]]]
[['2, k, 0', [-0.110232, -0.789382, 1.0]], ['2, k, 1', [-0.0942615, -0.54062, 1.0]], ['2, k, 2', [-0.0758047, -0.293634, 1.0]], ['2, k, 3', [-0.0307808, -0.155942, 1.0]], ['2, k, 4', [-0.219192, -0.327321, 1.0]], ['2, k, 5', [-0.316633, -0.189918, 1.0]], ['2, k, 6', [-0.206941, -0.0844126, 1.0]], ['2, k, 7', [-0.16273, -0.0491805, 1.0]], ['2, k, 8', [0.108587, -0.330528, 1.0]], ['2, k, 9', [0.323441, -0.3515, 1.0]], ['2, k, 10', [0.341416, -0.300024, 1.0]], ['2, k, 11', [0.382805, -0.306228, 1.0]], ['2, k, 12', [-0.190256, -0.773167, 1.0]], ['2, k, 13', [-0.220387, -1.12904, 1.0]], ['2, k, 14', [-0.220813, -1.43923, 1.0]], ['2, k, 15', [-0.192705, -1.48988, 1.0]], ['2, k, 16', [-0.0273114, -0.786141, 1.0]], ['2, k, 17', [-0.00517061, -1.11302, 1.0]], ['2, k, 18', [-0.0263798, -1.4413, 1.0]], ['2, k, 19', [-0.00131149, -1.51104, 1.0]], ['2, k, 20', [-0.0805397, -0.355172, 1.0]], ['2, k, 21', [-0.137342, -0.030405, 1.0]], ['2, k, 22', [-0.101485, -0.0725149, 1.0]], ['2, k, 23', [0.3124, -0.268063, 1.0]], ['2, k, 24', [0.283991, -0.266705, 1.0]]]
[['2, k, 0', [-0.110252, -0.789082, 1.0]], ['2, k, 1', [-0.0942754, -0.540392, 1.0]], ['2, k, 2', [-0.0759871, -0.29354, 1.0]], ['2, k, 3', [-0.0300393, -0.157742, 1.0]], ['2, k, 4', [-0.219265, -0.327192, 1.0]], ['2, k, 5', [-0.313988, -0.188166, 1.0]], ['2, k, 6', [-0.203939, -0.0833153, 1.0]], ['2, k, 7', [-0.156525, -0.0462616, 1.0]], ['2, k, 8', [0.108077, -0.330629, 1.0]], ['2, k, 9', [0.327682, -0.359981, 1.0]], ['2, k, 10', [0.349517, -0.308093, 1.0]], ['2, k, 11', [0.390713, -0.314886, 1.0]], ['2, k, 12', [-0.190283, -0.772757, 1.0]], ['2, k, 13', [-0.220487, -1.12802, 1.0]], ['2, k, 14', [-0.220893, -1.43857, 1.0]], ['2, k, 15', [-0.192831, -1.48927, 1.0]], ['2, k, 16', [-0.027345, -0.785854, 1.0]], ['2, k, 17', [-0.00565887, -1.11194, 1.0]], ['2, k, 18', [-0.0250192, -1.43966, 1.0]], ['2, k, 19', [-0.00795412, -1.51312, 1.0]], ['2, k, 20', [-0.0806708, -0.355046, 1.0]], ['2, k, 21', [-0.131438, -0.0257638, 1.0]], ['2, k, 22', [-0.0972912, -0.0731054, 1.0]], ['2, k, 23', [0.326076, -0.276865, 1.0]], ['2, k, 24', [0.293494, -0.27317, 1.0]]]
[['2, k, 0', [-0.11019, -0.789085, 1.0]], ['2, k, 1', [-0.0940855, -0.540199, 1.0]], ['2, k, 2', [-0.0758934, -0.293284, 1.0]], ['2, k, 3', [-0.0301958, -0.158586, 1.0]], ['2, k, 4', [-0.219311, -0.327078, 1.0]], ['2, k, 5', [-0.31137, -0.187859, 1.0]], ['2, k, 6', [-0.203495, -0.0804067, 1.0]], ['2, k, 7', [-0.148907, -0.0430278, 1.0]], ['2, k, 8', [0.107498, -0.330796, 1.0]], ['2, k, 9', [0.32188, -0.360962, 1.0]], ['2, k, 10', [0.35677, -0.317365, 1.0]], ['2, k, 11', [0.394919, -0.318776, 1.0]], ['2, k, 12', [-0.190334, -0.772872, 1.0]], ['2, k, 13', [-0.220461, -1.12781, 1.0]], ['2, k, 14', [-0.220894, -1.43835, 1.0]], ['2, k, 15', [-0.192856, -1.48913, 1.0]], ['2, k, 16', [-0.0272783, -0.785817, 1.0]], ['2, k, 17', [-0.00606662, -1.11094, 1.0]], ['2, k, 18', [-0.0259337, -1.44171, 1.0]], ['2, k, 19', [-0.0055718, -1.51311, 1.0]], ['2, k, 20', [-0.0805473, -0.354793, 1.0]], ['2, k, 21', [-0.125105, -0.0215313, 1.0]], ['2, k, 22', [-0.0947178, -0.0714138, 1.0]], ['2, k, 23', [0.32782, -0.279628, 1.0]], ['2, k, 24', [0.303219, -0.278829, 1.0]]]
[['2, k, 0', [-0.110394, -0.788603, 1.0]], ['2, k, 1', [-0.0940015, -0.539889, 1.0]], ['2, k, 2', [-0.0757973, -0.293167, 1.0]], ['2, k, 3', [-0.030217, -0.1607, 1.0]], ['2, k, 4', [-0.219211, -0.326871, 1.0]], ['2, k, 5', [-0.303581, -0.180787, 1.0]], ['2, k, 6', [-0.198997, -0.0790233, 1.0]], ['2, k, 7', [-0.142212, -0.0426518, 1.0]], ['2, k, 8', [0.107105, -0.330982, 1.0]], ['2, k, 9', [0.303934, -0.364478, 1.0]], ['2, k, 10', [0.342641, -0.313715, 1.0]], ['2, k, 11', [0.38493, -0.318911, 1.0]], ['2, k, 12', [-0.190626, -0.772049, 1.0]], ['2, k, 13', [-0.220471, -1.1275, 1.0]], ['2, k, 14', [-0.220737, -1.43898, 1.0]], ['2, k, 15', [-0.210827, -1.51378, 1.0]], ['2, k, 16', [-0.0274382, -0.785512, 1.0]], ['2, k, 17', [-0.00677926, -1.11037, 1.0]], ['2, k, 18', [-0.0256579, -1.4415, 1.0]], ['2, k, 19', [-0.00695394, -1.51349, 1.0]], ['2, k, 20', [-0.0804432, -0.354629, 1.0]], ['2, k, 21', [-0.115968, -0.0247892, 1.0]], ['2, k, 22', [-0.081846, -0.0742282, 1.0]], ['2, k, 23', [0.32464, -0.281667, 1.0]], ['2, k, 24', [0.284794, -0.272486, 1.0]]]
[['2, k, 0', [-0.110442, -0.78815, 1.0]], ['2, k, 1', [-0.0927577, -0.538554, 1.0]], ['2, k, 2', [-0.0725536, -0.290747, 1.0]], ['2, k, 3', [-0.0298962, -0.161822, 1.0]], ['2, k, 4', [-0.21906, -0.326688, 1.0]], ['2, k, 5', [-0.301869, -0.181076, 1.0]], ['2, k, 6', [-0.195226, -0.0788117, 1.0]], ['2, k, 7', [-0.136869, -0.0409889, 1.0]], ['2, k, 8', [0.107001, -0.331022, 1.0]], ['2, k, 9', [0.306032, -0.364911, 1.0]], ['2, k, 10', [0.355564, -0.319906, 1.0]], ['2, k, 11', [0.390322, -0.324834, 1.0]], ['2, k, 12', [-0.190661, -0.771548, 1.0]], ['2, k, 13', [-0.220365, -1.12656, 1.0]], ['2, k, 14', [-0.220775, -1.43904, 1.0]], ['2, k, 15', [-0.192678, -1.48991, 1.0]], ['2, k, 16', [-0.027502, -0.785053, 1.0]], ['2, k, 17', [-0.00688749, -1.10932, 1.0]], ['2, k, 18', [-0.0260571, -1.44175, 1.0]], ['2, k, 19', [-0.00601874, -1.51275, 1.0]], ['2, k, 20', [-0.077746, -0.352471, 1.0]], ['2, k, 21', [-0.109521, -0.0254292, 1.0]], ['2, k, 22', [-0.0951391, -0.0607471, 1.0]], ['2, k, 23', [0.317619, -0.281664, 1.0]], ['2, k, 24', [0.295658, -0.281294, 1.0]]]
[['2, k, 0', [-0.110427, -0.787641, 1.0]], ['2, k, 1', [-0.0929357, -0.538338, 1.0]], ['2, k, 2', [-0.073431, -0.29076, 1.0]], ['2, k, 3', [-0.0310042, -0.166158, 1.0]], ['2, k, 4', [-0.218189, -0.324872, 1.0]], ['2, k, 5', [-0.299646, -0.179002, 1.0]], ['2, k, 6', [-0.187731, -0.0761886, 1.0]], ['2, k, 7', [-0.131661, -0.0396829, 1.0]], ['2, k, 8', [0.106899, -0.330959, 1.0]], ['2, k, 9', [0.300817, -0.36877, 1.0]], ['2, k, 10', [0.362808, -0.327964, 1.0]], ['2, k, 11', [0.393252, -0.328562, 1.0]], ['2, k, 12', [-0.19058, -0.771222, 1.0]], ['2, k, 13', [-0.220385, -1.12655, 1.0]], ['2, k, 14', [-0.220775, -1.43909, 1.0]], ['2, k, 15', [-0.210568, -1.51393, 1.0]], ['2, k, 16', [-0.0275609, -0.784464, 1.0]], ['2, k, 17', [-0.00712858, -1.1087, 1.0]], ['2, k, 18', [-0.0267927, -1.44225, 1.0]], ['2, k, 19', [0.00976725, -1.50132, 1.0]], ['2, k, 20', [-0.0783384, -0.352403, 1.0]], ['2, k, 21', [-0.104216, -0.0216203, 1.0]], ['2, k, 22', [-0.088139, -0.0697868, 1.0]], ['2, k, 23', [0.317317, -0.286082, 1.0]], ['2, k, 24', [0.291863, -0.27728, 1.0]]]
[['2, k, 0', [-0.110592, -0.786803, 1.0]], ['2, k, 1', [-0.0933199, -0.537814, 1.0]], ['2, k, 2', [-0.0744149, -0.290602, 1.0]], ['2, k, 3', [-0.0306335, -0.166132, 1.0]], ['2, k, 4', [-0.217438, -0.324002, 1.0]], ['2, k, 5', [-0.296242, -0.177346, 1.0]], ['2, k, 6', [-0.181181, -0.0735284, 1.0]], ['2, k, 7', [-0.125772, -0.0390725, 1.0]], ['2, k, 8', [0.106834, -0.330955, 1.0]], ['2, k, 9', [0.298683, -0.369514, 1.0]], ['2, k, 10', [0.402953, -0.366209, 1.0]], ['2, k, 11', [0.422957, -0.347965, 1.0]], ['2, k, 12', [-0.190715, -0.770408, 1.0]], ['2, k, 13', [-0.220306, -1.12627, 1.0]], ['2, k, 14', [-0.221089, -1.43992, 1.0]], ['2, k, 15', [-0.21118, -1.51466, 1.0]], ['2, k, 16', [-0.0277326, -0.783705, 1.0]], ['2, k, 17', [-0.00735026, -1.10801, 1.0]], ['2, k, 18', [-0.0273591, -1.44215, 1.0]], ['2, k, 19', [0.00938735, -1.50409, 1.0]], ['2, k, 20', [-0.0791369, -0.352146, 1.0]], ['2, k, 21', [-0.0965637, -0.0232389, 1.0]], ['2, k, 22', [-0.0653928, -0.0735401, 1.0]], ['2, k, 23', [0.430651, -0.338742, 1.0]], ['2, k, 24', [0.357022, -0.312206, 1.0]]]
[['2, k, 0', [-0.110619, -0.786765, 1.0]], ['2, k, 1', [-0.0927828, -0.537392, 1.0]], ['2, k, 2', [-0.0730318, -0.289682, 1.0]], ['2, k, 3', [-0.0303935, -0.167528, 1.0]], ['2, k, 4', [-0.216874, -0.323581, 1.0]], ['2, k, 5', [-0.295126, -0.177089, 1.0]], ['2, k, 6', [-0.178952, -0.071707, 1.0]], ['2, k, 7', [-0.12254, -0.0369238, 1.0]], ['2, k, 8', [0.106124, -0.331545, 1.0]], ['2, k, 9', [0.297522, -0.371132, 1.0]], ['2, k, 10', [0.404947, -0.367661, 1.0]], ['2, k, 11', [0.422553, -0.352272, 1.0]], ['2, k, 12', [-0.190746, -0.770443, 1.0]], ['2, k, 13', [-0.220307, -1.12623, 1.0]], ['2, k, 14', [-0.221204, -1.43995, 1.0]], ['2, k, 15', [-0.219563, -1.51489, 1.0]], ['2, k, 16', [-0.0277531, -0.78359, 1.0]], ['2, k, 17', [-0.00745054, -1.1075, 1.0]], ['2, k, 18', [-0.0277375, -1.44217, 1.0]], ['2, k, 19', [0.00890728, -1.50388, 1.0]], ['2, k, 20', [-0.0780035, -0.351359, 1.0]], ['2, k, 21', [-0.0968883, -0.019172, 1.0]], ['2, k, 22', [-0.0708088, -0.0626124, 1.0]], ['2, k, 23', [0.431468, -0.341127, 1.0]], ['2, k, 24', [0.359274, -0.3156, 1.0]]]
[['2, k, 0', [-0.110592, -0.786675, 1.0]], ['2, k, 1', [-0.0928568, -0.537324, 1.0]], ['2, k, 2', [-0.073515, -0.289725, 1.0]], ['2, k, 3', [-0.0298515, -0.170897, 1.0]], ['2, k, 4', [-0.216112, -0.323254, 1.0]], ['2, k, 5', [-0.292847, -0.176651, 1.0]], ['2, k, 6', [-0.171022, -0.0701581, 1.0]], ['2, k, 7', [-0.117223, -0.0366809, 1.0]], ['2, k, 8', [0.10575, -0.331797, 1.0]], ['2, k, 9', [0.296464, -0.372462, 1.0]], ['2, k, 10', [0.404365, -0.368714, 1.0]], ['2, k, 11', [0.422331, -0.354932, 1.0]], ['2, k, 12', [-0.190712, -0.770423, 1.0]], ['2, k, 13', [-0.220413, -1.12562, 1.0]], ['2, k, 14', [-0.221541, -1.4398, 1.0]], ['2, k, 15', [-0.220142, -1.51473, 1.0]], ['2, k, 16', [-0.0277428, -0.783425, 1.0]], ['2, k, 17', [-0.00754976, -1.10723, 1.0]], ['2, k, 18', [-0.0276032, -1.4419, 1.0]], ['2, k, 19', [0.00722742, -1.50503, 1.0]], ['2, k, 20', [-0.0783405, -0.351357, 1.0]], ['2, k, 21', [-0.0905847, -0.0195908, 1.0]], ['2, k, 22', [-0.0573575, -0.0675974, 1.0]], ['2, k, 23', [0.428817, -0.343374, 1.0]], ['2, k, 24', [0.356314, -0.315591, 1.0]]]
[['2, k, 0', [-0.110537, -0.786457, 1.0]], ['2, k, 1', [-0.0922437, -0.537162, 1.0]], ['2, k, 2', [-0.0721139, -0.290017, 1.0]], ['2, k, 3', [-0.0293319, -0.171925, 1.0]], ['2, k, 4', [-0.215815, -0.323021, 1.0]], ['2, k, 5', [-0.290881, -0.174674, 1.0]], ['2, k, 6', [-0.168536, -0.0694469, 1.0]], ['2, k, 7', [-0.114513, -0.0358351, 1.0]], ['2, k, 8', [0.105838, -0.331153, 1.0]], ['2, k, 9', [0.296001, -0.373971, 1.0]], ['2, k, 10', [0.404352, -0.369082, 1.0]], ['2, k, 11', [0.42152, -0.357283, 1.0]], ['2, k, 12', [-0.190626, -0.770345, 1.0]], ['2, k, 13', [-0.220402, -1.12562, 1.0]], ['2, k, 14', [-0.221506, -1.43994, 1.0]], ['2, k, 15', [-0.221126, -1.51489, 1.0]], ['2, k, 16', [-0.0277603, -0.782973, 1.0]], ['2, k, 17', [-0.0075803, -1.10689, 1.0]], ['2, k, 18', [-0.0276668, -1.44205, 1.0]], ['2, k, 19', [0.00781205, -1.50501, 1.0]], ['2, k, 20', [-0.0771827, -0.351496, 1.0]], ['2, k, 21', [-0.0885024, -0.0199982, 1.0]], ['2, k, 22', [-0.0596372, -0.0640352, 1.0]], ['2, k, 23', [0.438697, -0.348864, 1.0]], ['2, k, 24', [0.35855, -0.317668, 1.0]]]
[['2, k, 0', [-0.110496, -0.78643, 1.0]], ['2, k, 1', [-0.0915024, -0.537105, 1.0]], ['2, k, 2', [-0.070533, -0.290125, 1.0]], ['2, k, 3', [-0.0285372, -0.174075, 1.0]], ['2, k, 4', [-0.215517, -0.322726, 1.0]], ['2, k, 5', [-0.283909, -0.168641, 1.0]], ['2, k, 6', [-0.172088, -0.0693709, 1.0]], ['2, k, 7', [-0.113472, -0.03591, 1.0]], ['2, k, 8', [0.10658, -0.331721, 1.0]], ['2, k, 9', [0.295969, -0.37543, 1.0]], ['2, k, 10', [0.404098, -0.369802, 1.0]], ['2, k, 11', [0.421622, -0.359399, 1.0]], ['2, k, 12', [-0.190566, -0.770359, 1.0]], ['2, k, 13', [-0.220337, -1.12543, 1.0]], ['2, k, 14', [-0.2215, -1.43991, 1.0]], ['2, k, 15', [-0.191526, -1.4905, 1.0]], ['2, k, 16', [-0.0277285, -0.782897, 1.0]], ['2, k, 17', [-0.00774329, -1.10726, 1.0]], ['2, k, 18', [-0.0276875, -1.44189, 1.0]], ['2, k, 19', [0.00823502, -1.50522, 1.0]], ['2, k, 20', [-0.075829, -0.351553, 1.0]], ['2, k, 21', [-0.0844903, -0.0198322, 1.0]], ['2, k, 22', [-0.0621304, -0.0658922, 1.0]], ['2, k, 23', [0.433715, -0.34739, 1.0]], ['2, k, 24', [0.357638, -0.316216, 1.0]]]
[['2, k, 0', [-0.110449, -0.786292, 1.0]], ['2, k, 1', [-0.0916291, -0.536979, 1.0]], ['2, k, 2', [-0.0713557, -0.289995, 1.0]], ['2, k, 3', [-0.028001, -0.175286, 1.0]], ['2, k, 4', [-0.215198, -0.322465, 1.0]], ['2, k, 5', [-0.28209, -0.166883, 1.0]], ['2, k, 6', [-0.18706, -0.0792647, 1.0]], ['2, k, 7', [-0.108861, -0.0364055, 1.0]], ['2, k, 8', [0.107266, -0.332638, 1.0]], ['2, k, 9', [0.295384, -0.376031, 1.0]], ['2, k, 10', [0.403827, -0.370641, 1.0]], ['2, k, 11', [0.42159, -0.360891, 1.0]], ['2, k, 12', [-0.190449, -0.770327, 1.0]], ['2, k, 13', [-0.220462, -1.12525, 1.0]], ['2, k, 14', [-0.22099, -1.43869, 1.0]], ['2, k, 15', [-0.190422, -1.48918, 1.0]], ['2, k, 16', [-0.0277514, -0.782598, 1.0]], ['2, k, 17', [-0.00782064, -1.10689, 1.0]], ['2, k, 18', [-0.0281226, -1.4424, 1.0]], ['2, k, 19', [0.00928875, -1.50484, 1.0]], ['2, k, 20', [-0.0764017, -0.351421, 1.0]], ['2, k, 21', [-0.08067, -0.0220492, 1.0]], ['2, k, 22', [-0.0501905, -0.067582, 1.0]], ['2, k, 23', [0.426457, -0.352749, 1.0]], ['2, k, 24', [0.356026, -0.316733, 1.0]]]
[['2, k, 0', [-0.110358, -0.786025, 1.0]], ['2, k, 1', [-0.0917588, -0.536851, 1.0]], ['2, k, 2', [-0.0721085, -0.289964, 1.0]], ['2, k, 3', [-0.0269428, -0.174463, 1.0]], ['2, k, 4', [-0.214627, -0.322206, 1.0]], ['2, k, 5', [-0.280969, -0.16604, 1.0]], ['2, k, 6', [-0.184954, -0.0772137, 1.0]], ['2, k, 7', [-0.106296, -0.0366015, 1.0]], ['2, k, 8', [0.107571, -0.332739, 1.0]], ['2, k, 9', [0.294773, -0.37717, 1.0]], ['2, k, 10', [0.403423, -0.37224, 1.0]], ['2, k, 11', [0.420393, -0.364191, 1.0]], ['2, k, 12', [-0.190312, -0.770197, 1.0]], ['2, k, 13', [-0.22054, -1.12499, 1.0]], ['2, k, 14', [-0.22039, -1.44052, 1.0]], ['2, k, 15', [-0.214949, -1.51535, 1.0]], ['2, k, 16', [-0.0277518, -0.782191, 1.0]], ['2, k, 17', [-0.00774802, -1.10597, 1.0]], ['2, k, 18', [-0.0267976, -1.44017, 1.0]], ['2, k, 19', [0.00653254, -1.50648, 1.0]], ['2, k, 20', [-0.0769351, -0.351355, 1.0]], ['2, k, 21', [-0.077853, -0.0223421, 1.0]], ['2, k, 22', [-0.0465249, -0.0652921, 1.0]], ['2, k, 23', [0.428574, -0.355606, 1.0]], ['2, k, 24', [0.355703, -0.322342, 1.0]]]
[['2, k, 0', [-0.110238, -0.785729, 1.0]], ['2, k, 1', [-0.0917184, -0.53687, 1.0]], ['2, k, 2', [-0.0721322, -0.290414, 1.0]], ['2, k, 3', [-0.0265592, -0.175003, 1.0]], ['2, k, 4', [-0.214323, -0.322036, 1.0]], ['2, k, 5', [-0.276906, -0.162729, 1.0]], ['2, k, 6', [-0.184131, -0.07633, 1.0]], ['2, k, 7', [-0.102555, -0.0363397, 1.0]], ['2, k, 8', [0.108106, -0.332716, 1.0]], ['2, k, 9', [0.294816, -0.37773, 1.0]], ['2, k, 10', [0.402454, -0.377227, 1.0]], ['2, k, 11', [0.424253, -0.366859, 1.0]], ['2, k, 12', [-0.190145, -0.770028, 1.0]], ['2, k, 13', [-0.220517, -1.12478, 1.0]], ['2, k, 14', [-0.219949, -1.44128, 1.0]], ['2, k, 15', [-0.215295, -1.51583, 1.0]], ['2, k, 16', [-0.0277146, -0.781744, 1.0]], ['2, k, 17', [-0.00759025, -1.10434, 1.0]], ['2, k, 18', [-0.0268223, -1.4404, 1.0]], ['2, k, 19', [0.00815374, -1.50447, 1.0]], ['2, k, 20', [-0.0769375, -0.351627, 1.0]], ['2, k, 21', [-0.0754142, -0.0217645, 1.0]], ['2, k, 22', [-0.0499063, -0.0672461, 1.0]], ['2, k, 23', [0.436541, -0.361767, 1.0]], ['2, k, 24', [0.359508, -0.326627, 1.0]]]
[['2, k, 0', [-0.110139, -0.785741, 1.0]], ['2, k, 1', [-0.0916918, -0.536884, 1.0]], ['2, k, 2', [-0.0721703, -0.290466, 1.0]], ['2, k, 3', [-0.0257662, -0.175627, 1.0]], ['2, k, 4', [-0.201058, -0.321325, 1.0]], ['2, k, 5', [-0.276302, -0.162697, 1.0]], ['2, k, 6', [-0.182495, -0.0752599, 1.0]], ['2, k, 7', [-0.102062, -0.035798, 1.0]], ['2, k, 8', [0.10999, -0.331831, 1.0]], ['2, k, 9', [0.295078, -0.378701, 1.0]], ['2, k, 10', [0.402473, -0.380189, 1.0]], ['2, k, 11', [0.428077, -0.369178, 1.0]], ['2, k, 12', [-0.189863, -0.770013, 1.0]], ['2, k, 13', [-0.220512, -1.12478, 1.0]], ['2, k, 14', [-0.219934, -1.44139, 1.0]], ['2, k, 15', [-0.215743, -1.51605, 1.0]], ['2, k, 16', [-0.0277071, -0.781762, 1.0]], ['2, k, 17', [-0.00758065, -1.10353, 1.0]], ['2, k, 18', [-0.0268054, -1.44076, 1.0]], ['2, k, 19', [0.00764684, -1.50534, 1.0]], ['2, k, 20', [-0.0769539, -0.351663, 1.0]], ['2, k, 21', [-0.0714406, -0.0192259, 1.0]], ['2, k, 22', [-0.0439918, -0.0650841, 1.0]], ['2, k, 23', [0.434858, -0.356527, 1.0]], ['2, k, 24', [0.363919, -0.331862, 1.0]]]
