[['2, k, 0', [-0.1672678, 0.05836686, 1.0]], ['2, k, 1', [-0.1722163, 0.3302045, 1.0]], ['2, k, 2', [-0.1758396, 0.5947291, 1.0]], ['2, k, 3', [-0.1659475, 0.7324249, 1.0]], ['2, k, 4', [-0.3221027, 0.4715177, 1.0]], ['2, k, 5', [-0.3525955, 0.2550184, 1.0]], ['2, k, 6', [-0.3530225, 0.05415648, 1.0]], ['2, k, 7', [-0.3587899, 0.0004593251, 1.0]], ['2, k, 8', [-0.005076138, 0.476406, 1.0]], ['2, k, 9', [0.03384996, 0.2400737, 1.0]], ['2, k, 10', [0.03025019, 0.05968669, 1.0]], ['2, k, 11', [0.0165146, 0.02108114, 1.0]], ['2, k, 12', [-0.2285557, 0.05816966, 1.0]], ['2, k, 13', [-0.2151415, -0.2543644, 1.0]], ['2, k, 14', [-0.2178659, -0.5580939, 1.0]], ['2, k, 15', [-0.2093335, -0.6306841, 1.0]], ['2, k, 16', [-0.1021577, 0.05719083, 1.0]], ['2, k, 17', [-0.1167675, -0.2573926, 1.0]], ['2, k, 18', [-0.1050047, -0.5308632, 1.0]], ['2, k, 19', [-0.09396399, -0.5775675, 1.0]], ['2, k, 20', [-0.1750736, 0.5296089, 1.0]], ['2, k, 21', [-0.3712353, -0.06733388, 1.0]], ['2, k, 22', [-0.3150128, -0.006552223, 1.0]], ['2, k, 23', [0.01622812, -0.04692727, 1.0]], ['2, k, 24', [-0.01355715, 0.02236123, 1.0]]]
[['2, k, 0', [-0.1624544, 0.0637261, 1.0]], ['2, k, 1', [-0.1677753, 0.3336297, 1.0]], ['2, k, 2', [-0.171701, 0.5963675, 1.0]], ['2, k, 3', [-0.1569693, 0.7337208, 1.0]], ['2, k, 4', [-0.2984865, 0.4847912, 1.0]], ['2, k, 5', [-0.3481877, 0.2825418, 1.0]], ['2, k, 6', [-0.3543178, 0.3227751, 1.0]], ['2, k, 7', [-0.3535547, 0.3386967, 1.0]], ['2, k, 8', [-0.003249678, 0.4775524, 1.0]], ['2, k, 9', [0.03568898, 0.2411301, 1.0]], ['2, k, 10', [0.03820028, 0.06092754, 1.0]], ['2, k, 11', [0.02180923, 0.01122875, 1.0]], ['2, k, 12', [-0.2232045, 0.06425808, 1.0]], ['2, k, 13', [-0.222398, -0.250776, 1.0]], ['2, k, 14', [-0.2134741, -0.5617613, 1.0]], ['2, k, 15', [-0.2087551, -0.6310915, 1.0]], ['2, k, 16', [-0.09788471, 0.06160381, 1.0]], ['2, k, 17', [-0.1140865, -0.2562255, 1.0]], ['2, k, 18', [-0.1071054, -0.5681499, 1.0]], ['2, k, 19', [-0.1107428, -0.6388331, 1.0]], ['2, k, 20', [-0.1708295, 0.5316166, 1.0]], ['2, k, 21', [-0.3597928, 0.3549572, 1.0]], ['2, k, 22', [-0.3991184, 0.3267691, 1.0]], ['2, k, 23', [0.02540466, -0.05627391, 1.0]], ['2, k, 24', [-0.007891209, 0.0008255804, 1.0]]]
[['2, k, 0', [-0.1625068, 0.06343722, 1.0]], ['2, k, 1', [-0.1677038, 0.3335413, 1.0]], ['2, k, 2', [-0.1715008, 0.5964607, 1.0]], ['2, k, 3', [-0.1570324, 0.7337349, 1.0]], ['2, k, 4', [-0.2990522, 0.4848364, 1.0]], ['2, k, 5', [-0.3495234, 0.2724633, 1.0]], ['2, k, 6', [-0.3435758, 0.2437104, 1.0]], ['2, k, 7', [-0.3631943, 0.2987894, 1.0]], ['2, k, 8', [-0.002932031, 0.4774646, 1.0]], ['2, k, 9', [0.03568629, 0.2411389, 1.0]], ['2, k, 10', [0.03838899, 0.06088481, 1.0]], ['2, k, 11', [0.02153318, 0.01323364, 1.0]], ['2, k, 12', [-0.22325, 0.06403708, 1.0]], ['2, k, 13', [-0.2231968, -0.2509181, 1.0]], ['2, k, 14', [-0.2109865, -0.5576945, 1.0]], ['2, k, 15', [-0.2091307, -0.6277242, 1.0]], ['2, k, 16', [-0.09795795, 0.06121523, 1.0]], ['2, k, 17', [-0.1144702, -0.2565392, 1.0]], ['2, k, 18', [-0.1070929, -0.5686176, 1.0]], ['2, k, 19', [-0.1128823, -0.6384777, 1.0]], ['2, k, 20', [-0.1706666, 0.5316598, 1.0]], ['2, k, 21', [-0.3562077, 0.311085, 1.0]], ['2, k, 22', [-0.4046675, 0.2919004, 1.0]], ['2, k, 23', [0.02839524, -0.04262803, 1.0]], ['2, k, 24', [-0.00622114, -0.006406046, 1.0]]]
[['2, k, 0', [-0.1623822, 0.06309622, 1.0]], ['2, k, 1', [-0.1676029, 0.3333659, 1.0]], ['2, k, 2', [-0.1714511, 0.5963945, 1.0]], ['2, k, 3', [-0.157029, 0.7337645, 1.0]], ['2, k, 4', [-0.3043878, 0.4806942, 1.0]], ['2, k, 5', [-0.3387276, 0.2518093, 1.0]], ['2, k, 6', [-0.3331521, 0.234797, 1.0]], ['2, k, 7', [-0.3651562, 0.2656211, 1.0]], ['2, k, 8', [-0.002617698, 0.4774214, 1.0]], ['2, k, 9', [0.03572273, 0.2411695, 1.0]], ['2, k, 10', [0.0385097, 0.06089345, 1.0]], ['2, k, 11', [0.02288751, 0.01014427, 1.0]], ['2, k, 12', [-0.2231754, 0.06363358, 1.0]], ['2, k, 13', [-0.2243463, -0.2513307, 1.0]], ['2, k, 14', [-0.2127773, -0.559325, 1.0]], ['2, k, 15', [-0.2085734, -0.6283506, 1.0]], ['2, k, 16', [-0.09775978, 0.06089649, 1.0]], ['2, k, 17', [-0.1127584, -0.2568178, 1.0]], ['2, k, 18', [-0.1069257, -0.570533, 1.0]], ['2, k, 19', [-0.115954, -0.6388808, 1.0]], ['2, k, 20', [-0.1706073, 0.5315756, 1.0]], ['2, k, 21', [-0.3687687, 0.2757482, 1.0]], ['2, k, 22', [-0.4026622, 0.2621992, 1.0]], ['2, k, 23', [0.02536073, -0.04862915, 1.0]], ['2, k, 24', [-0.004834328, 0.0136824, 1.0]]]
[['2, k, 0', [-0.1626255, 0.06279297, 1.0]], ['2, k, 1', [-0.1677634, 0.3331921, 1.0]], ['2, k, 2', [-0.171601, 0.5963106, 1.0]], ['2, k, 3', [-0.1572525, 0.733618, 1.0]], ['2, k, 4', [-0.3046692, 0.4811776, 1.0]], ['2, k, 5', [-0.3383183, 0.295294, 1.0]], ['2, k, 6', [-0.360674, 0.2567738, 1.0]], ['2, k, 7', [-0.3666114, 0.2340379, 1.0]], ['2, k, 8', [-0.002521064, 0.4773167, 1.0]], ['2, k, 9', [0.03590237, 0.2409955, 1.0]], ['2, k, 10', [0.03855089, 0.06068249, 1.0]], ['2, k, 11', [0.02128782, 0.01214018, 1.0]], ['2, k, 12', [-0.2233662, 0.06336175, 1.0]], ['2, k, 13', [-0.2228037, -0.2515006, 1.0]], ['2, k, 14', [-0.2135213, -0.5628548, 1.0]], ['2, k, 15', [-0.2038779, -0.6314746, 1.0]], ['2, k, 16', [-0.09808759, 0.06056018, 1.0]], ['2, k, 17', [-0.1129714, -0.2570675, 1.0]], ['2, k, 18', [-0.1074823, -0.5707829, 1.0]], ['2, k, 19', [-0.1152716, -0.6372855, 1.0]], ['2, k, 20', [-0.1707559, 0.5314789, 1.0]], ['2, k, 21', [-0.3856885, 0.2481463, 1.0]], ['2, k, 22', [-0.4001445, 0.2336971, 1.0]], ['2, k, 23', [0.02312481, -0.04817702, 1.0]], ['2, k, 24', [-0.006998338, -0.02267816, 1.0]]]
[['2, k, 0', [-0.1626766, 0.06268151, 1.0]], ['2, k, 1', [-0.1677612, 0.3330613, 1.0]], ['2, k, 2', [-0.1715719, 0.5961359, 1.0]], ['2, k, 3', [-0.1573759, 0.7336151, 1.0]], ['2, k, 4', [-0.3063442, 0.480716, 1.0]], ['2, k, 5', [-0.3404825, 0.2954121, 1.0]], ['2, k, 6', [-0.364464, 0.2224011, 1.0]], ['2, k, 7', [-0.3742934, 0.2055875, 1.0]], ['2, k, 8', [-0.002336338, 0.477192, 1.0]], ['2, k, 9', [0.03594096, 0.24077, 1.0]], ['2, k, 10', [0.03860821, 0.06044024, 1.0]], ['2, k, 11', [0.02295315, 0.0115865, 1.0]], ['2, k, 12', [-0.2234296, 0.06323073, 1.0]], ['2, k, 13', [-0.221792, -0.2515413, 1.0]], ['2, k, 14', [-0.2135976, -0.5626283, 1.0]], ['2, k, 15', [-0.2046632, -0.6313541, 1.0]], ['2, k, 16', [-0.09813441, 0.06047082, 1.0]], ['2, k, 17', [-0.1124101, -0.256938, 1.0]], ['2, k, 18', [-0.1045468, -0.531239, 1.0]], ['2, k, 19', [-0.0868287, -0.577922, 1.0]], ['2, k, 20', [-0.1707356, 0.5313197, 1.0]], ['2, k, 21', [-0.4036715, 0.2136257, 1.0]], ['2, k, 22', [-0.4133392, 0.1986195, 1.0]], ['2, k, 23', [0.02538214, -0.04867581, 1.0]], ['2, k, 24', [-0.006760014, -0.01276056, 1.0]]]
[['2, k, 0', [-0.1626805, 0.06261662, 1.0]], ['2, k, 1', [-0.1678227, 0.3329715, 1.0]], ['2, k, 2', [-0.1717778, 0.5960022, 1.0]], ['2, k, 3', [-0.1575366, 0.7335539, 1.0]], ['2, k, 4', [-0.3088818, 0.4799238, 1.0]], ['2, k, 5', [-0.3450083, 0.2932617, 1.0]], ['2, k, 6', [-0.3526014, 0.1761131, 1.0]], ['2, k, 7', [-0.3745425, 0.1523045, 1.0]], ['2, k, 8', [-0.002121206, 0.4770551, 1.0]], ['2, k, 9', [0.03590623, 0.2406215, 1.0]], ['2, k, 10', [0.03868552, 0.06019454, 1.0]], ['2, k, 11', [0.02279938, 0.012244, 1.0]], ['2, k, 12', [-0.2234453, 0.06317919, 1.0]], ['2, k, 13', [-0.2219163, -0.2517589, 1.0]], ['2, k, 14', [-0.2154128, -0.5607039, 1.0]], ['2, k, 15', [-0.2065219, -0.6308682, 1.0]], ['2, k, 16', [-0.09811959, 0.06041587, 1.0]], ['2, k, 17', [-0.112204, -0.256934, 1.0]], ['2, k, 18', [-0.1014868, -0.5306946, 1.0]], ['2, k, 19', [-0.1165526, -0.6249708, 1.0]], ['2, k, 20', [-0.1708932, 0.531207, 1.0]], ['2, k, 21', [-0.3851194, 0.1191032, 1.0]], ['2, k, 22', [-0.416844, 0.1449257, 1.0]], ['2, k, 23', [0.02310221, -0.05319836, 1.0]], ['2, k, 24', [-0.007205061, 0.009102262, 1.0]]]
[['2, k, 0', [-0.1626806, 0.0623375, 1.0]], ['2, k, 1', [-0.1677458, 0.3328148, 1.0]], ['2, k, 2', [-0.1716537, 0.5959352, 1.0]], ['2, k, 3', [-0.1575592, 0.7334548, 1.0]], ['2, k, 4', [-0.3115215, 0.476161, 1.0]], ['2, k, 5', [-0.3453669, 0.2895195, 1.0]], ['2, k, 6', [-0.3546542, 0.1699465, 1.0]], ['2, k, 7', [-0.3758548, 0.1287025, 1.0]], ['2, k, 8', [-0.001570934, 0.4769118, 1.0]], ['2, k, 9', [0.03589869, 0.2406706, 1.0]], ['2, k, 10', [0.03865031, 0.06023325, 1.0]], ['2, k, 11', [0.02293017, 0.01222734, 1.0]], ['2, k, 12', [-0.2234967, 0.06288166, 1.0]], ['2, k, 13', [-0.2209707, -0.2520215, 1.0]], ['2, k, 14', [-0.2141976, -0.5637036, 1.0]], ['2, k, 15', [-0.2079384, -0.6334962, 1.0]], ['2, k, 16', [-0.09807105, 0.06017866, 1.0]], ['2, k, 17', [-0.1119482, -0.2571118, 1.0]], ['2, k, 18', [-0.1023782, -0.5306144, 1.0]], ['2, k, 19', [-0.1144541, -0.6241196, 1.0]], ['2, k, 20', [-0.1707903, 0.5311267, 1.0]], ['2, k, 21', [-0.3849205, 0.0849504, 1.0]], ['2, k, 22', [-0.4217553, 0.1216967, 1.0]], ['2, k, 23', [0.02534284, -0.04559428, 1.0]], ['2, k, 24', [-0.00699963, -0.01895548, 1.0]]]
[['2, k, 0', [-0.1628305, 0.0621012, 1.0]], ['2, k, 1', [-0.1676883, 0.3325514, 1.0]], ['2, k, 2', [-0.1714418, 0.5956132, 1.0]], ['2, k, 3', [-0.1579892, 0.7331981, 1.0]], ['2, k, 4', [-0.3123496, 0.4755943, 1.0]], ['2, k, 5', [-0.3445108, 0.2840789, 1.0]], ['2, k, 6', [-0.3568155, 0.1592885, 1.0]], ['2, k, 7', [-0.3754978, 0.1065784, 1.0]], ['2, k, 8', [-0.001323464, 0.4766971, 1.0]], ['2, k, 9', [0.03570567, 0.2405419, 1.0]], ['2, k, 10', [0.03871933, 0.06020746, 1.0]], ['2, k, 11', [0.02426022, 0.01207604, 1.0]], ['2, k, 12', [-0.2236912, 0.06267776, 1.0]], ['2, k, 13', [-0.2209287, -0.252072, 1.0]], ['2, k, 14', [-0.2150125, -0.5614119, 1.0]], ['2, k, 15', [-0.2080837, -0.6315433, 1.0]], ['2, k, 16', [-0.09816466, 0.0599401, 1.0]], ['2, k, 17', [-0.1120691, -0.2571669, 1.0]], ['2, k, 18', [-0.1020769, -0.5307025, 1.0]], ['2, k, 19', [-0.1142846, -0.6238414, 1.0]], ['2, k, 20', [-0.1706269, 0.5308351, 1.0]], ['2, k, 21', [-0.3763714, 0.06283415, 1.0]], ['2, k, 22', [-0.4267633, 0.09787978, 1.0]], ['2, k, 23', [0.02903414, -0.04885163, 1.0]], ['2, k, 24', [-0.004771083, 0.006378196, 1.0]]]
[['2, k, 0', [-0.1629513, 0.06206636, 1.0]], ['2, k, 1', [-0.1676103, 0.332424, 1.0]], ['2, k, 2', [-0.1708528, 0.5951791, 1.0]], ['2, k, 3', [-0.1581941, 0.7329491, 1.0]], ['2, k, 4', [-0.3116884, 0.4770152, 1.0]], ['2, k, 5', [-0.3440843, 0.280075, 1.0]], ['2, k, 6', [-0.3575455, 0.1436486, 1.0]], ['2, k, 7', [-0.3745975, 0.08510874, 1.0]], ['2, k, 8', [-0.001090273, 0.4767742, 1.0]], ['2, k, 9', [0.03574693, 0.2406875, 1.0]], ['2, k, 10', [0.03866293, 0.0603575, 1.0]], ['2, k, 11', [0.02460654, 0.01155822, 1.0]], ['2, k, 12', [-0.2238107, 0.0627173, 1.0]], ['2, k, 13', [-0.2201444, -0.2513886, 1.0]], ['2, k, 14', [-0.2135137, -0.5261567, 1.0]], ['2, k, 15', [-0.1954111, -0.5729019, 1.0]], ['2, k, 16', [-0.09832162, 0.05981142, 1.0]], ['2, k, 17', [-0.1118923, -0.2571854, 1.0]], ['2, k, 18', [-0.1032756, -0.5313619, 1.0]], ['2, k, 19', [-0.0863612, -0.5780578, 1.0]], ['2, k, 20', [-0.1702137, 0.5304992, 1.0]], ['2, k, 21', [-0.3834945, 0.03178044, 1.0]], ['2, k, 22', [-0.4224071, 0.07918888, 1.0]], ['2, k, 23', [0.0253772, -0.0486747, 1.0]], ['2, k, 24', [-0.004440408, 0.004070501, 1.0]]]
[['2, k, 0', [-0.1629796, 0.06197154, 1.0]], ['2, k, 1', [-0.167654, 0.3321486, 1.0]], ['2, k, 2', [-0.1709856, 0.5946926, 1.0]], ['2, k, 3', [-0.1586729, 0.7329386, 1.0]], ['2, k, 4', [-0.3114276, 0.4778242, 1.0]], ['2, k, 5', [-0.3425836, 0.2742473, 1.0]], ['2, k, 6', [-0.3563789, 0.126109, 1.0]], ['2, k, 7', [-0.3729663, 0.06628803, 1.0]], ['2, k, 8', [-0.00101314, 0.4767746, 1.0]], ['2, k, 9', [0.03576964, 0.240742, 1.0]], ['2, k, 10', [0.03875175, 0.06042641, 1.0]], ['2, k, 11', [0.02392925, 0.01025715, 1.0]], ['2, k, 12', [-0.2238088, 0.06264205, 1.0]], ['2, k, 13', [-0.2150025, -0.2514426, 1.0]], ['2, k, 14', [-0.2148993, -0.525779, 1.0]], ['2, k, 15', [-0.196611, -0.5725325, 1.0]], ['2, k, 16', [-0.09839217, 0.05971464, 1.0]], ['2, k, 17', [-0.1133417, -0.2571371, 1.0]], ['2, k, 18', [-0.1052552, -0.5691786, 1.0]], ['2, k, 19', [-0.113585, -0.6367167, 1.0]], ['2, k, 20', [-0.170316, 0.5300757, 1.0]], ['2, k, 21', [-0.3729314, 0.007324455, 1.0]], ['2, k, 22', [-0.4180327, 0.07089892, 1.0]], ['2, k, 23', [0.02687184, -0.06826053, 1.0]], ['2, k, 24', [-0.006999319, 0.007043638, 1.0]]]
[['2, k, 0', [-0.1624099, 0.06173226, 1.0]], ['2, k, 1', [-0.1675517, 0.3319054, 1.0]], ['2, k, 2', [-0.1712071, 0.5944109, 1.0]], ['2, k, 3', [-0.1589174, 0.7324266, 1.0]], ['2, k, 4', [-0.3111722, 0.47816, 1.0]], ['2, k, 5', [-0.3429343, 0.2712605, 1.0]], ['2, k, 6', [-0.3509004, 0.09399996, 1.0]], ['2, k, 7', [-0.3626888, 0.02942749, 1.0]], ['2, k, 8', [-0.0009911127, 0.4767282, 1.0]], ['2, k, 9', [0.03576123, 0.2407666, 1.0]], ['2, k, 10', [0.03863592, 0.06053905, 1.0]], ['2, k, 11', [0.02308356, 0.01185109, 1.0]], ['2, k, 12', [-0.2232358, 0.06235734, 1.0]], ['2, k, 13', [-0.2117659, -0.2516111, 1.0]], ['2, k, 14', [-0.2140124, -0.5255669, 1.0]], ['2, k, 15', [-0.195578, -0.5723063, 1.0]], ['2, k, 16', [-0.09783819, 0.05955486, 1.0]], ['2, k, 17', [-0.1144076, -0.2570142, 1.0]], ['2, k, 18', [-0.10544, -0.5697926, 1.0]], ['2, k, 19', [-0.1153074, -0.636925, 1.0]], ['2, k, 20', [-0.1704413, 0.529826, 1.0]], ['2, k, 21', [-0.3637629, -0.03478504, 1.0]], ['2, k, 22', [-0.3867675, 0.06683546, 1.0]], ['2, k, 23', [0.02688256, -0.04940503, 1.0]], ['2, k, 24', [-0.005672898, 0.01640214, 1.0]]]
[['2, k, 0', [-0.1620662, 0.06161828, 1.0]], ['2, k, 1', [-0.1674792, 0.3316516, 1.0]], ['2, k, 2', [-0.1713704, 0.5940549, 1.0]], ['2, k, 3', [-0.15935, 0.7323841, 1.0]], ['2, k, 4', [-0.3109939, 0.4786719, 1.0]], ['2, k, 5', [-0.3428238, 0.267478, 1.0]], ['2, k, 6', [-0.3493679, 0.08704679, 1.0]], ['2, k, 7', [-0.3612139, 0.01981165, 1.0]], ['2, k, 8', [-0.0008927896, 0.4767022, 1.0]], ['2, k, 9', [0.03585681, 0.2412157, 1.0]], ['2, k, 10', [0.03848628, 0.06092794, 1.0]], ['2, k, 11', [0.02331322, 0.01161633, 1.0]], ['2, k, 12', [-0.2229154, 0.06227535, 1.0]], ['2, k, 13', [-0.2139389, -0.2520245, 1.0]], ['2, k, 14', [-0.21407, -0.5249702, 1.0]], ['2, k, 15', [-0.1954366, -0.5717003, 1.0]], ['2, k, 16', [-0.0974924, 0.05942783, 1.0]], ['2, k, 17', [-0.1137304, -0.2569171, 1.0]], ['2, k, 18', [-0.1070754, -0.5954714, 1.0]], ['2, k, 19', [-0.1197032, -0.655109, 1.0]], ['2, k, 20', [-0.1705398, 0.5295103, 1.0]], ['2, k, 21', [-0.3652934, -0.04591705, 1.0]], ['2, k, 22', [-0.3922171, 0.05538927, 1.0]], ['2, k, 23', [0.02690203, -0.05323307, 1.0]], ['2, k, 24', [-0.004366195, 0.0008275363, 1.0]]]
[['2, k, 0', [-0.161705, 0.06129256, 1.0]], ['2, k, 1', [-0.1671348, 0.3312773, 1.0]], ['2, k, 2', [-0.1711576, 0.5937467, 1.0]], ['2, k, 3', [-0.1595879, 0.732302, 1.0]], ['2, k, 4', [-0.3125309, 0.4772134, 1.0]], ['2, k, 5', [-0.3435746, 0.2616829, 1.0]], ['2, k, 6', [-0.3479883, 0.06436237, 1.0]], ['2, k, 7', [-0.3561354, 0.001560183, 1.0]], ['2, k, 8', [-0.0008564455, 0.4768916, 1.0]], ['2, k, 9', [0.03580831, 0.2412018, 1.0]], ['2, k, 10', [0.03837902, 0.06106431, 1.0]], ['2, k, 11', [0.0238828, 0.01027681, 1.0]], ['2, k, 12', [-0.2223797, 0.06169308, 1.0]], ['2, k, 13', [-0.2127568, -0.2522551, 1.0]], ['2, k, 14', [-0.2162986, -0.5558009, 1.0]], ['2, k, 15', [-0.2071782, -0.6242748, 1.0]], ['2, k, 16', [-0.09727777, 0.05931198, 1.0]], ['2, k, 17', [-0.1116348, -0.2572421, 1.0]], ['2, k, 18', [-0.1025922, -0.5810521, 1.0]], ['2, k, 19', [-0.1147141, -0.6447463, 1.0]], ['2, k, 20', [-0.1702962, 0.5291812, 1.0]], ['2, k, 21', [-0.3658921, -0.06582961, 1.0]], ['2, k, 22', [-0.3913634, 0.01668486, 1.0]], ['2, k, 23', [0.02689485, -0.05698479, 1.0]], ['2, k, 24', [-0.006099504, -0.002110875, 1.0]]]
