[['2, k, 0', [-15.87209, 87.06152, 1.0]], ['2, k, 1', [-13.512032128898682, 117.34625580504986, 1.0]], ['2, k, 2', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 3', [-11.136407148230518, 146.75281658328777, 1.0]], ['2, k, 4', [5.026013865725828, 134.2778517884199, 1.0]], ['2, k, 5', [17.53407527267953, 110.05696692681747, 1.0]], ['2, k, 6', [22.172302529461465, 86.21939904511929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.205936762942088, 135.54879328278702, 1.0]], ['2, k, 9', [-34.79280041177527, 103.96040753136532, 1.0]], ['2, k, 10', [-34.769789531707964, 80.91015687991829, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.745933256434022, 87.1232967502892, 1.0]], ['2, k, 13', [-2.632592769475007, 47.632358539515664, 1.0]], ['2, k, 14', [2.374337827287879, 11.939012108225668, 1.0]], ['2, k, 15', [-4.438593304912739, 8.665858020162021, 1.0]], ['2, k, 16', [-20.602054789933852, 86.78670174824936, 1.0]], ['2, k, 17', [-13.416710004974977, 46.322768573698696, 1.0]], ['2, k, 18', [-3.646407774088452, 10.967317544802768, 1.0]], ['2, k, 19', [-5.505298510368329, 3.8291301670954434, 1.0]], ['2, k, 20', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.261750000000001, 85.459952, 1.0]], ['2, k, 1', [-15.517800931229836, 114.93090608456382, 1.0]], ['2, k, 2', [-16.949149929217224, 137.67613016400554, 1.0]], ['2, k, 3', [-17.274169424680768, 144.11947057685148, 1.0]], ['2, k, 4', [-1.3559611528404467, 132.8239844474125, 1.0]], ['2, k, 5', [11.127375183340481, 111.97757407984561, 1.0]], ['2, k, 6', [11.605775340669872, 88.28627589218995, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-33.699611826364006, 132.37746546118794, 1.0]], ['2, k, 9', [-42.28305516092931, 102.64156160939692, 1.0]], ['2, k, 10', [-45.63945852479896, 81.14101315898179, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.3260827105850375, 86.39958719799631, 1.0]], ['2, k, 13', [-0.24806172922454195, 48.61291847319999, 1.0]], ['2, k, 14', [5.15303794832175, 12.727874465069213, 1.0]], ['2, k, 15', [-0.026895011474947772, 5.796413700386063, 1.0]], ['2, k, 16', [-18.84147183590257, 84.44435286202197, 1.0]], ['2, k, 17', [-11.846539234054088, 44.94102515793883, 1.0]], ['2, k, 18', [-2.397785512503704, 11.129646943980262, 1.0]], ['2, k, 19', [-4.346974028334956, 4.081431594621724, 1.0]], ['2, k, 20', [-16.949149929217224, 137.67613016400554, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.99822, 85.53646799999999, 1.0]], ['2, k, 1', [-14.760304463398473, 115.13677396002724, 1.0]], ['2, k, 2', [-15.81813725431406, 137.90068452905757, 1.0]], ['2, k, 3', [-16.040604911592425, 144.35424185425717, 1.0]], ['2, k, 4', [-0.27455934803459137, 132.92452135192863, 1.0]], ['2, k, 5', [11.551522859452678, 111.96577967273488, 1.0]], ['2, k, 6', [11.206813337698025, 88.56817412524155, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-32.39920041901129, 132.65746203168072, 1.0]], ['2, k, 9', [-41.03091391353754, 103.20240355401691, 1.0]], ['2, k, 10', [-44.452992968607134, 81.64569591971973, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.126115272552339, 86.44566250692942, 1.0]], ['2, k, 13', [-0.017030664716140897, 48.565227058437614, 1.0]], ['2, k, 14', [5.36282211629441, 12.485023704189764, 1.0]], ['2, k, 15', [-0.3331040383224817, 5.339244097510734, 1.0]], ['2, k, 16', [-18.483458589515575, 84.50496723361071, 1.0]], ['2, k, 17', [-11.625374035910363, 45.08226987905413, 1.0]], ['2, k, 18', [-2.1648432974598837, 11.254467685055587, 1.0]], ['2, k, 19', [-4.228404328796831, 4.293679199865011, 1.0]], ['2, k, 20', [-15.81813725431406, 137.90068452905757, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.06005, 85.626622, 1.0]], ['2, k, 1', [-14.358836366517483, 115.31005761957825, 1.0]], ['2, k, 2', [-15.075955085455387, 138.12051609899092, 1.0]], ['2, k, 3', [-15.204839402439674, 144.589714162874, 1.0]], ['2, k, 4', [0.44978889656950294, 133.03430633709024, 1.0]], ['2, k, 5', [11.742647935960576, 111.8806426073074, 1.0]], ['2, k, 6', [10.648601457329086, 88.92575380206998, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.62646192727056, 132.9604941307087, 1.0]], ['2, k, 9', [-40.357605305092356, 103.54251080593818, 1.0]], ['2, k, 10', [-43.81708818305577, 81.92408039484866, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.310067113763509, 86.48688895307828, 1.0]], ['2, k, 13', [-0.17164039390615216, 48.54894069184552, 1.0]], ['2, k, 14', [5.1869721024500075, 12.23467253906675, 1.0]], ['2, k, 15', [-1.0703344783978181, 4.951359161605474, 1.0]], ['2, k, 16', [-18.45373449107195, 84.62910690381632, 1.0]], ['2, k, 17', [-11.713713586777281, 45.16683814338189, 1.0]], ['2, k, 18', [-2.2238492878376768, 11.309785974318018, 1.0]], ['2, k, 19', [-4.4450137701583925, 4.387840574841416, 1.0]], ['2, k, 20', [-15.075955085455387, 138.12051609899092, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.143242, 85.711646, 1.0]], ['2, k, 1', [-14.02690639335112, 115.44958195590307, 1.0]], ['2, k, 2', [-14.453806282882264, 138.29151985340394, 1.0]], ['2, k, 3', [-14.50458167257549, 144.7715735803658, 1.0]], ['2, k, 4', [1.062347273676302, 133.10395282983745, 1.0]], ['2, k, 5', [11.89910127002766, 111.78006583174718, 1.0]], ['2, k, 6', [10.23083705994755, 89.69723846287023, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.121711745708957, 133.16243057516928, 1.0]], ['2, k, 9', [-39.82652125005565, 104.09690814201247, 1.0]], ['2, k, 10', [-43.29077635205827, 82.41846561400149, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.521112101357279, 86.51694541575641, 1.0]], ['2, k, 13', [-0.3491702587343104, 48.534175100235174, 1.0]], ['2, k, 14', [4.974096947572747, 12.07497770088272, 1.0]], ['2, k, 15', [-1.8825420580221452, 4.632293507322753, 1.0]], ['2, k, 16', [-18.44599857456803, 84.75681787225682, 1.0]], ['2, k, 17', [-11.827466892783871, 45.23662287059692, 1.0]], ['2, k, 18', [-2.313149796188835, 11.353262723470792, 1.0]], ['2, k, 19', [-4.659728361345756, 4.553581138003966, 1.0]], ['2, k, 20', [-14.453806282882264, 138.29151985340394, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.169559999999999, 85.753002, 1.0]], ['2, k, 1', [-13.6876946462341, 115.55708286795952, 1.0]], ['2, k, 2', [-13.860022778980678, 138.42607145995808, 1.0]], ['2, k, 3', [-13.841620465463455, 144.9173802806029, 1.0]], ['2, k, 4', [1.6218596106056271, 133.15279770505208, 1.0]], ['2, k, 5', [12.03311950078461, 111.68483080743279, 1.0]], ['2, k, 6', [9.862138115562901, 90.54037939680723, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.6633103448822, 133.33949389688337, 1.0]], ['2, k, 9', [-39.33296173717817, 104.66546659510314, 1.0]], ['2, k, 10', [-42.78759380170439, 82.91428242192595, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.67615757728176, 86.49113516148459, 1.0]], ['2, k, 13', [-0.5096480056825863, 48.51514838593692, 1.0]], ['2, k, 14', [4.691170963115702, 12.449322761598935, 1.0]], ['2, k, 15', [-2.145431654142814, 5.505030352219393, 1.0]], ['2, k, 16', [-18.40423435069827, 84.85614797501921, 1.0]], ['2, k, 17', [-11.914233700044157, 45.27277190174803, 1.0]], ['2, k, 18', [-2.3922523876439232, 11.365374016036434, 1.0]], ['2, k, 19', [-4.859152978424863, 4.7056809083315185, 1.0]], ['2, k, 20', [-13.860022778980678, 138.42607145995808, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.075988, 85.701118, 1.0]], ['2, k, 1', [-13.264829571161068, 115.61737092653863, 1.0]], ['2, k, 2', [-13.215669899447246, 138.51995829485872, 1.0]], ['2, k, 3', [-13.136574271985644, 145.02375668682947, 1.0]], ['2, k, 4', [2.2185256762609225, 133.1709156190279, 1.0]], ['2, k, 5', [12.262293139549447, 111.5904754375793, 1.0]], ['2, k, 6', [9.71870134644517, 91.25269939246583, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.96547730082546, 133.54511678371378, 1.0]], ['2, k, 9', [-38.68763048897735, 104.96836117195345, 1.0]], ['2, k, 10', [-42.11912130159901, 83.15271762597335, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.672468304226819, 86.39046553999044, 1.0]], ['2, k, 13', [-0.5353366912514419, 48.516580952195966, 1.0]], ['2, k, 14', [4.579957673196588, 12.551342505998662, 1.0]], ['2, k, 15', [-2.3204469152775076, 5.981655166823007, 1.0]], ['2, k, 16', [-18.24418461281273, 84.86964190601464, 1.0]], ['2, k, 17', [-11.899607221289923, 45.30871605158869, 1.0]], ['2, k, 18', [-2.3959107229055068, 11.424908624774538, 1.0]], ['2, k, 19', [-4.972071639650507, 4.911804573571706, 1.0]], ['2, k, 20', [-13.215669899447246, 138.51995829485872, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.039862, 85.725786, 1.0]], ['2, k, 1', [-12.947897774065746, 115.6867458830954, 1.0]], ['2, k, 2', [-12.71885964133345, 138.59605194601818, 1.0]], ['2, k, 3', [-12.591042793518014, 145.10422178288817, 1.0]], ['2, k, 4', [2.6889393221625877, 133.1852578827888, 1.0]], ['2, k, 5', [12.457236139444, 111.53148860787817, 1.0]], ['2, k, 6', [9.598592934703177, 91.71674291618282, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.733516474154346, 133.80251166272683, 1.0]], ['2, k, 9', [-38.59169793227717, 104.92590818635942, 1.0]], ['2, k, 10', [-42.00141924039182, 83.04343730745757, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.704885446466228, 86.40261525305475, 1.0]], ['2, k, 13', [-0.5493564246491136, 48.464838162914454, 1.0]], ['2, k, 14', [4.554446020048358, 12.576272804440023, 1.0]], ['2, k, 15', [-2.3155390081729124, 6.032511175298915, 1.0]], ['2, k, 16', [-18.129212746445507, 84.95592550699679, 1.0]], ['2, k, 17', [-11.896897416479389, 45.31722852956871, 1.0]], ['2, k, 18', [-2.4155553491080024, 11.480437636636303, 1.0]], ['2, k, 19', [-5.079481511791691, 5.145457124127291, 1.0]], ['2, k, 20', [-12.71885964133345, 138.59605194601818, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.030966000000001, 85.803326, 1.0]], ['2, k, 1', [-12.74472409071049, 115.77486728326699, 1.0]], ['2, k, 2', [-12.388182906707476, 138.67052355849194, 1.0]], ['2, k, 3', [-12.228574354056365, 145.17679616087779, 1.0]], ['2, k, 4', [2.9957602713067804, 133.21194197033108, 1.0]], ['2, k, 5', [12.562104792038808, 111.50381381156913, 1.0]], ['2, k, 6', [9.408820319428823, 91.62641625088366, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.68877503369535, 134.0705075491646, 1.0]], ['2, k, 9', [-38.7065585952459, 104.81678358855864, 1.0]], ['2, k, 10', [-42.08436521093133, 82.86126890623225, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.760570735424842, 86.4763327309059, 1.0]], ['2, k, 13', [-0.5840926004963096, 48.40162150614597, 1.0]], ['2, k, 14', [4.5012886216676256, 12.63521717616807, 1.0]], ['2, k, 15', [-2.383846141826921, 6.417810643330698, 1.0]], ['2, k, 16', [-18.023756982107727, 85.08169658059929, 1.0]], ['2, k, 17', [-11.921304536372073, 45.27849872008479, 1.0]], ['2, k, 18', [-2.4696197806170392, 11.510533271781568, 1.0]], ['2, k, 19', [-5.181252658274632, 5.43133571990526, 1.0]], ['2, k, 20', [-12.388182906707476, 138.67052355849194, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.037274, 85.90188400000001, 1.0]], ['2, k, 1', [-12.632614915967258, 115.88423072044621, 1.0]], ['2, k, 2', [-12.180365380020827, 138.76851842805848, 1.0]], ['2, k, 3', [-11.99954526918863, 145.27325929471886, 1.0]], ['2, k, 4', [3.1877050618376046, 133.2651406610386, 1.0]], ['2, k, 5', [12.589965183410113, 111.51134094521193, 1.0]], ['2, k, 6', [9.163508441061284, 91.13833740441562, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.73692136895351, 134.32973937965355, 1.0]], ['2, k, 9', [-38.90220562804859, 104.66659363663733, 1.0]], ['2, k, 10', [-42.22516816595194, 82.64367842848766, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.833769723676406, 86.57880105736133, 1.0]], ['2, k, 13', [-0.6632202729301486, 48.33965943125585, 1.0]], ['2, k, 14', [4.3888870222995715, 12.72135263305642, 1.0]], ['2, k, 15', [-2.505755688877593, 6.852392156416221, 1.0]], ['2, k, 16', [-17.918740155671134, 85.21476133577447, 1.0]], ['2, k, 17', [-11.977212747627913, 45.257603895504204, 1.0]], ['2, k, 18', [-2.551698947847914, 11.519291851383713, 1.0]], ['2, k, 19', [-5.346710302366789, 5.630739902096416, 1.0]], ['2, k, 20', [-12.180365380020827, 138.76851842805848, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.051746, 86.013234, 1.0]], ['2, k, 1', [-12.58054146518444, 115.99341579140575, 1.0]], ['2, k, 2', [-12.065736385364463, 138.85358756440743, 1.0]], ['2, k, 3', [-11.877641773073016, 145.3517119584809, 1.0]], ['2, k, 4', [3.317987296891717, 133.3024523790893, 1.0]], ['2, k, 5', [12.598538623309246, 111.51278918414525, 1.0]], ['2, k, 6', [8.976236445920712, 90.49696293090973, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.850071077075278, 134.59561515078954, 1.0]], ['2, k, 9', [-39.14513809807316, 104.51322929364464, 1.0]], ['2, k, 10', [-42.40588414862572, 82.444481775186, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.923543038567556, 86.69625964526735, 1.0]], ['2, k, 13', [-0.7843991206790264, 48.2815995966816, 1.0]], ['2, k, 14', [4.261490041878797, 12.381553103292262, 1.0]], ['2, k, 15', [-2.436268071377385, 7.004943108464328, 1.0]], ['2, k, 16', [-17.805926610531024, 85.35356990240454, 1.0]], ['2, k, 17', [-12.069097840545728, 45.249292989695604, 1.0]], ['2, k, 18', [-2.6748855696599882, 11.501800844607843, 1.0]], ['2, k, 19', [-5.566201333183971, 5.800539723218491, 1.0]], ['2, k, 20', [-12.065736385364463, 138.85358756440743, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.082224, 86.102194, 1.0]], ['2, k, 1', [-12.550785997742448, 116.09014814404479, 1.0]], ['2, k, 2', [-11.99493887083536, 138.93526174921274, 1.0]], ['2, k, 3', [-11.802413184805502, 145.42835977157392, 1.0]], ['2, k, 4', [3.4140400734607272, 133.3378843011461, 1.0]], ['2, k, 5', [12.607796115349121, 111.5204259210764, 1.0]], ['2, k, 6', [8.85928251274669, 90.04103720289865, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.825556645467827, 134.67358888397771, 1.0]], ['2, k, 9', [-39.22237728881994, 104.54163210289252, 1.0]], ['2, k, 10', [-42.45307416415778, 82.44651821975891, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.080247039974758, 86.77877648579411, 1.0]], ['2, k, 13', [-0.9898096809517805, 48.203010790341246, 1.0]], ['2, k, 14', [4.03696123621377, 12.246227309877014, 1.0]], ['2, k, 15', [-2.533848381879557, 6.9116464795807095, 1.0]], ['2, k, 16', [-17.72645993675018, 85.45317863435638, 1.0]], ['2, k, 17', [-12.136516871187737, 45.24822924127132, 1.0]], ['2, k, 18', [-2.7659390324548188, 11.499186700320664, 1.0]], ['2, k, 19', [-5.954795360728146, 5.669702584094327, 1.0]], ['2, k, 20', [-11.99493887083536, 138.93526174921274, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.100466, 86.16722399999999, 1.0]], ['2, k, 1', [-12.495346806393409, 116.16934103093888, 1.0]], ['2, k, 2', [-11.892253309095489, 139.0044267320977, 1.0]], ['2, k, 3', [-11.690126659919892, 145.494439462265, 1.0]], ['2, k, 4', [3.547225041627966, 133.38158438126132, 1.0]], ['2, k, 5', [12.711045408386566, 111.53836712942613, 1.0]], ['2, k, 6', [8.969363737183137, 89.64782525541611, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.735551253637354, 134.72903519152754, 1.0]], ['2, k, 9', [-39.04715031015693, 104.56933296882909, 1.0]], ['2, k, 10', [-42.15355042003949, 82.45197201543336, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.181702697621201, 86.81266371767273, 1.0]], ['2, k, 13', [-1.052266615064072, 48.157316214201835, 1.0]], ['2, k, 14', [3.940092130553695, 12.15905188381251, 1.0]], ['2, k, 15', [-2.538307306270024, 7.131095397750458, 1.0]], ['2, k, 16', [-17.65282700369566, 85.52427704623872, 1.0]], ['2, k, 17', [-12.079515537035519, 45.274660600775675, 1.0]], ['2, k, 18', [-2.694610674626812, 11.516829079058489, 1.0]], ['2, k, 19', [-6.222272501193545, 5.54510179487791, 1.0]], ['2, k, 20', [-11.892253309095489, 139.0044267320977, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.107525999999998, 86.195512, 1.0]], ['2, k, 1', [-12.426489626998869, 116.21961915408134, 1.0]], ['2, k, 2', [-11.782247641346164, 139.05374016112424, 1.0]], ['2, k, 3', [-11.571710088550953, 145.54374256868792, 1.0]], ['2, k, 4', [3.7092925748187877, 133.41212445525215, 1.0]], ['2, k, 5', [12.901501400761777, 111.55121751719149, 1.0]], ['2, k, 6', [9.367174370886236, 89.57573407390836, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.641548708559547, 134.78362607240592, 1.0]], ['2, k, 9', [-38.83848777499758, 104.58757182317501, 1.0]], ['2, k, 10', [-41.81292422055493, 82.44052563961561, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.252100395360022, 86.8100622814014, 1.0]], ['2, k, 13', [-1.0684390586350654, 48.11566424978388, 1.0]], ['2, k, 14', [3.972262714287835, 12.08411939100062, 1.0]], ['2, k, 15', [-2.536609562749664, 7.064501354424419, 1.0]], ['2, k, 16', [-17.568233355984987, 85.55787304989589, 1.0]], ['2, k, 17', [-11.97237299114354, 45.32830502190731, 1.0]], ['2, k, 18', [-2.563346689132036, 11.549125942055056, 1.0]], ['2, k, 19', [-6.27805548588957, 5.216502218384189, 1.0]], ['2, k, 20', [-11.782247641346164, 139.05374016112424, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.074985999999999, 86.193316, 1.0]], ['2, k, 1', [-12.335764633797872, 116.23628418285737, 1.0]], ['2, k, 2', [-11.67064760608422, 139.07111065327211, 1.0]], ['2, k, 3', [-11.458672801188378, 145.5612398681751, 1.0]], ['2, k, 4', [3.867116689255308, 133.4265168122498, 1.0]], ['2, k, 5', [13.105700717713294, 111.54452361620159, 1.0]], ['2, k, 6', [9.896934238773158, 89.52637093952978, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.566535653612448, 134.8134978295987, 1.0]], ['2, k, 9', [-38.6471212692188, 104.58105103709724, 1.0]], ['2, k, 10', [-41.503573065623215, 82.40212415472419, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.27564554901866, 86.78520884419001, 1.0]], ['2, k, 13', [-1.0513734197148388, 48.07689469660776, 1.0]], ['2, k, 14', [4.019677482810064, 12.07337418578448, 1.0]], ['2, k, 15', [-2.4439463088340085, 7.0656595740291905, 1.0]], ['2, k, 16', [-17.44524799257806, 85.55418994038693, 1.0]], ['2, k, 17', [-11.809611604742116, 45.37851856663115, 1.0]], ['2, k, 18', [-2.372988425206165, 11.592009741930568, 1.0]], ['2, k, 19', [-6.2888017296046055, 4.883661327620382, 1.0]], ['2, k, 20', [-11.67064760608422, 139.07111065327211, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.992712000000001, 86.17518399999999, 1.0]], ['2, k, 1', [-12.241253122164897, 116.24406038244865, 1.0]], ['2, k, 2', [-11.574526000209476, 139.08155282653155, 1.0]], ['2, k, 3', [-11.367724014669319, 145.57186258475315, 1.0]], ['2, k, 4', [3.992288164740671, 133.4509168687303, 1.0]], ['2, k, 5', [13.298239980272106, 111.54532169540448, 1.0]], ['2, k, 6', [10.504490920442768, 89.50187904419218, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.506076664880165, 134.67330685863345, 1.0]], ['2, k, 9', [-38.56343622921173, 104.44603793742239, 1.0]], ['2, k, 10', [-41.30414812077511, 82.23994823563045, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.246499415005445, 86.76551355743722, 1.0]], ['2, k, 13', [-1.0141618004606237, 48.02475710003845, 1.0]], ['2, k, 14', [4.106190109786969, 12.009742575454858, 1.0]], ['2, k, 15', [-2.6616558855038717, 6.376433365225526, 1.0]], ['2, k, 16', [-17.267903370675803, 85.51768328661186, 1.0]], ['2, k, 17', [-11.61323597902495, 45.43379785295385, 1.0]], ['2, k, 18', [-2.170512236772227, 11.68338578252947, 1.0]], ['2, k, 19', [-6.314079202664079, 4.604745520942304, 1.0]], ['2, k, 20', [-11.574526000209476, 139.08155282653155, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.913454000000002, 86.118704, 1.0]], ['2, k, 1', [-12.17553213422535, 116.23570418044913, 1.0]], ['2, k, 2', [-11.516967366753706, 139.08747837233574, 1.0]], ['2, k, 3', [-11.317674634041113, 145.57929592327935, 1.0]], ['2, k, 4', [4.083849064039798, 133.47609205242225, 1.0]], ['2, k, 5', [13.505401713631583, 111.5495640618642, 1.0]], ['2, k, 6', [11.179770663859767, 89.35332603178355, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.58026392768606, 134.70779756226818, 1.0]], ['2, k, 9', [-38.424797239442746, 104.42597311070878, 1.0]], ['2, k, 10', [-40.97183684619488, 82.17892908843913, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.269497330272461, 86.72225453948427, 1.0]], ['2, k, 13', [-1.0438776261872178, 47.98031131482493, 1.0]], ['2, k, 14', [4.099431924572241, 12.188438144242262, 1.0]], ['2, k, 15', [-2.3797211993750755, 6.428533531451024, 1.0]], ['2, k, 16', [-17.08606291436135, 85.45843425754084, 1.0]], ['2, k, 17', [-11.424497042520205, 45.49372712908535, 1.0]], ['2, k, 18', [-1.991309821103128, 11.776745272852658, 1.0]], ['2, k, 19', [-5.98370212946144, 4.641256303657029, 1.0]], ['2, k, 20', [-11.516967366753706, 139.08747837233574, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
