[['2, k, 0', [-0.1152319, -0.2130894, 1.0]], ['2, k, 1', [-0.1339456, 0.0712883, 1.0]], ['2, k, 2', [-0.1546979, 0.3485739, 1.0]], ['2, k, 3', [-0.1442554, 0.4808095, 1.0]], ['2, k, 4', [-0.3157082, 0.2432069, 1.0]], ['2, k, 5', [-0.3531569, 0.01126595, 1.0]], ['2, k, 6', [-0.1735936, -0.1278878, 1.0]], ['2, k, 7', [-0.1285865, -0.1488543, 1.0]], ['2, k, 8', [0.03288163, 0.2589131, 1.0]], ['2, k, 9', [0.08640948, 0.01909154, 1.0]], ['2, k, 10', [-0.00749036, -0.1116013, 1.0]], ['2, k, 11', [-0.04783526, -0.121515, 1.0]], ['2, k, 12', [-0.1918191, -0.2156757, 1.0]], ['2, k, 13', [-0.2469338, -0.2536519, 1.0]], ['2, k, 14', [-0.242297, -0.6623187, 1.0]], ['2, k, 15', [-0.2345936, -0.7349835, 1.0]], ['2, k, 16', [-0.03486079, -0.2057652, 1.0]], ['2, k, 17', [0.06328903, -0.2462517, 1.0]], ['2, k, 18', [0.0303643, -0.6628642, 1.0]], ['2, k, 19', [0.0600183, -0.7266377, 1.0]], ['2, k, 20', [-0.1495792, 0.2802543, 1.0]], ['2, k, 21', [-0.04626431, -0.1902718, 1.0]], ['2, k, 22', [-0.1526678, -0.1809717, 1.0]], ['2, k, 23', [-0.09640292, -0.1692732, 1.0]], ['2, k, 24', [0.0004595734, -0.1303553, 1.0]]]
[['2, k, 0', [-0.1226472, -0.2123736, 1.0]], ['2, k, 1', [-0.1865231, 0.0688679, 1.0]], ['2, k, 2', [-0.2498787, 0.3409401, 1.0]], ['2, k, 3', [-0.2667151, 0.4769763, 1.0]], ['2, k, 4', [-0.4064836, 0.2160749, 1.0]], ['2, k, 5', [-0.4160789, 0.003551093, 1.0]], ['2, k, 6', [-0.2442778, -0.102431, 1.0]], ['2, k, 7', [-0.209947, -0.09876747, 1.0]], ['2, k, 8', [-0.05730636, 0.2592583, 1.0]], ['2, k, 9', [0.05196593, -0.0008004973, 1.0]], ['2, k, 10', [-0.09574438, -0.09167539, 1.0]], ['2, k, 11', [-0.1284496, -0.1425351, 1.0]], ['2, k, 12', [-0.1980905, -0.2271597, 1.0]], ['2, k, 13', [-0.293302, -0.254151, 1.0]], ['2, k, 14', [-0.2717236, -0.6302813, 1.0]], ['2, k, 15', [-0.2608217, -0.6806643, 1.0]], ['2, k, 16', [-0.04391896, -0.1913219, 1.0]], ['2, k, 17', [0.2177683, -0.2988747, 1.0]], ['2, k, 18', [0.4137746, -0.6502811, 1.0]], ['2, k, 19', [0.536225, -0.6650546, 1.0]], ['2, k, 20', [-0.2343613, 0.2741379, 1.0]], ['2, k, 21', [-0.1580328, -0.1092837, 1.0]], ['2, k, 22', [-0.1500293, -0.04797634, 1.0]], ['2, k, 23', [-0.1870583, -0.1930566, 1.0]], ['2, k, 24', [-0.06602623, -0.1871823, 1.0]]]
[['2, k, 0', [-0.1226702, -0.2120096, 1.0]], ['2, k, 1', [-0.1870791, 0.06888027, 1.0]], ['2, k, 2', [-0.2507047, 0.3402775, 1.0]], ['2, k, 3', [-0.2668339, 0.476796, 1.0]], ['2, k, 4', [-0.4071441, 0.2156946, 1.0]], ['2, k, 5', [-0.416355, 0.002995813, 1.0]], ['2, k, 6', [-0.2438041, -0.1020536, 1.0]], ['2, k, 7', [-0.2102387, -0.09892676, 1.0]], ['2, k, 8', [-0.06137452, 0.2589311, 1.0]], ['2, k, 9', [0.05199608, 0.001332556, 1.0]], ['2, k, 10', [-0.0883693, -0.08872262, 1.0]], ['2, k, 11', [-0.1273504, -0.1423213, 1.0]], ['2, k, 12', [-0.1981103, -0.2268398, 1.0]], ['2, k, 13', [-0.2939764, -0.2539854, 1.0]], ['2, k, 14', [-0.271729, -0.6301981, 1.0]], ['2, k, 15', [-0.2642061, -0.6811627, 1.0]], ['2, k, 16', [-0.0439366, -0.1909182, 1.0]], ['2, k, 17', [0.2175246, -0.2991045, 1.0]], ['2, k, 18', [0.4151747, -0.652666, 1.0]], ['2, k, 19', [0.5376605, -0.6661858, 1.0]], ['2, k, 20', [-0.2351739, 0.2736069, 1.0]], ['2, k, 21', [-0.1529715, -0.1016242, 1.0]], ['2, k, 22', [-0.1537606, -0.04851347, 1.0]], ['2, k, 23', [-0.1817557, -0.1882475, 1.0]], ['2, k, 24', [-0.06782901, -0.1890416, 1.0]]]
[['2, k, 0', [-0.1227418, -0.2116653, 1.0]], ['2, k, 1', [-0.1870851, 0.06896581, 1.0]], ['2, k, 2', [-0.2504393, 0.3404522, 1.0]], ['2, k, 3', [-0.2673265, 0.4759168, 1.0]], ['2, k, 4', [-0.4075209, 0.2154141, 1.0]], ['2, k, 5', [-0.4166356, 0.002514084, 1.0]], ['2, k, 6', [-0.2282062, -0.1046796, 1.0]], ['2, k, 7', [-0.1873472, -0.1054069, 1.0]], ['2, k, 8', [-0.06114529, 0.2590044, 1.0]], ['2, k, 9', [0.05254796, -0.0006589844, 1.0]], ['2, k, 10', [-0.08551126, -0.0916853, 1.0]], ['2, k, 11', [-0.1251994, -0.1349719, 1.0]], ['2, k, 12', [-0.1981744, -0.2265336, 1.0]], ['2, k, 13', [-0.2944929, -0.253909, 1.0]], ['2, k, 14', [-0.2717427, -0.6301521, 1.0]], ['2, k, 15', [-0.2636588, -0.6810492, 1.0]], ['2, k, 16', [-0.0440152, -0.1905257, 1.0]], ['2, k, 17', [0.2174299, -0.2991411, 1.0]], ['2, k, 18', [0.4159206, -0.6518008, 1.0]], ['2, k, 19', [0.5390241, -0.6644912, 1.0]], ['2, k, 20', [-0.2350478, 0.2737138, 1.0]], ['2, k, 21', [-0.083394, -0.1578402, 1.0]], ['2, k, 22', [-0.1584039, -0.07411, 1.0]], ['2, k, 23', [-0.1554524, -0.160827, 1.0]], ['2, k, 24', [-0.09663041, -0.1591623, 1.0]]]
[['2, k, 0', [-0.1226953, -0.2114782, 1.0]], ['2, k, 1', [-0.1876656, 0.06858889, 1.0]], ['2, k, 2', [-0.2518647, 0.3390518, 1.0]], ['2, k, 3', [-0.267615, 0.4753749, 1.0]], ['2, k, 4', [-0.4076518, 0.2150781, 1.0]], ['2, k, 5', [-0.4170841, 0.001184462, 1.0]], ['2, k, 6', [-0.2438144, -0.09884335, 1.0]], ['2, k, 7', [-0.1997257, -0.1029591, 1.0]], ['2, k, 8', [-0.06091269, 0.2597863, 1.0]], ['2, k, 9', [0.05252121, -0.0001418021, 1.0]], ['2, k, 10', [-0.08638695, -0.08908628, 1.0]], ['2, k, 11', [-0.1265283, -0.1355498, 1.0]], ['2, k, 12', [-0.1981013, -0.2263228, 1.0]], ['2, k, 13', [-0.2952482, -0.2544584, 1.0]], ['2, k, 14', [-0.2715664, -0.6304248, 1.0]], ['2, k, 15', [-0.2643884, -0.6817126, 1.0]], ['2, k, 16', [-0.04397045, -0.1903467, 1.0]], ['2, k, 17', [0.2173549, -0.2993174, 1.0]], ['2, k, 18', [0.4163968, -0.6519427, 1.0]], ['2, k, 19', [0.5397482, -0.6647682, 1.0]], ['2, k, 20', [-0.2362287, 0.2725784, 1.0]], ['2, k, 21', [-0.1578264, -0.1070265, 1.0]], ['2, k, 22', [-0.1775309, -0.06606185, 1.0]], ['2, k, 23', [-0.160147, -0.1567851, 1.0]], ['2, k, 24', [-0.09990124, -0.1622767, 1.0]]]
[['2, k, 0', [-0.1227209, -0.2112989, 1.0]], ['2, k, 1', [-0.1878838, 0.06845103, 1.0]], ['2, k, 2', [-0.2518827, 0.3385873, 1.0]], ['2, k, 3', [-0.267284, 0.474978, 1.0]], ['2, k, 4', [-0.4078091, 0.2151276, 1.0]], ['2, k, 5', [-0.4171084, 0.0009924554, 1.0]], ['2, k, 6', [-0.2436231, -0.09788288, 1.0]], ['2, k, 7', [-0.1937469, -0.1075854, 1.0]], ['2, k, 8', [-0.06024537, 0.2590965, 1.0]], ['2, k, 9', [0.05228747, -0.0001704056, 1.0]], ['2, k, 10', [-0.086618, -0.08999676, 1.0]], ['2, k, 11', [-0.1328657, -0.1461874, 1.0]], ['2, k, 12', [-0.1981314, -0.2261335, 1.0]], ['2, k, 13', [-0.2957253, -0.2547632, 1.0]], ['2, k, 14', [-0.2715182, -0.6303293, 1.0]], ['2, k, 15', [-0.2649887, -0.681878, 1.0]], ['2, k, 16', [-0.04398558, -0.1902174, 1.0]], ['2, k, 17', [0.2171208, -0.2996234, 1.0]], ['2, k, 18', [0.4164485, -0.6521893, 1.0]], ['2, k, 19', [0.5401821, -0.6646462, 1.0]], ['2, k, 20', [-0.2363093, 0.2721756, 1.0]], ['2, k, 21', [-0.1068472, -0.177642, 1.0]], ['2, k, 22', [-0.119895, -0.05224553, 1.0]], ['2, k, 23', [-0.1866467, -0.1832978, 1.0]], ['2, k, 24', [-0.07918528, -0.1926901, 1.0]]]
[['2, k, 0', [-0.1227196, -0.2111822, 1.0]], ['2, k, 1', [-0.1877671, 0.06842533, 1.0]], ['2, k, 2', [-0.251316, 0.3385544, 1.0]], ['2, k, 3', [-0.2670736, 0.4749892, 1.0]], ['2, k, 4', [-0.407404, 0.2149249, 1.0]], ['2, k, 5', [-0.4174054, 0.001146161, 1.0]], ['2, k, 6', [-0.2437067, -0.09672796, 1.0]], ['2, k, 7', [-0.1947868, -0.1074847, 1.0]], ['2, k, 8', [-0.06028764, 0.2590587, 1.0]], ['2, k, 9', [0.05193633, -0.0004107114, 1.0]], ['2, k, 10', [-0.08891058, -0.08944882, 1.0]], ['2, k, 11', [-0.1342576, -0.1476955, 1.0]], ['2, k, 12', [-0.1981495, -0.2260213, 1.0]], ['2, k, 13', [-0.2963136, -0.2554328, 1.0]], ['2, k, 14', [-0.2711827, -0.6305715, 1.0]], ['2, k, 15', [-0.2646494, -0.6822425, 1.0]], ['2, k, 16', [-0.04396552, -0.1901217, 1.0]], ['2, k, 17', [0.2169426, -0.3000132, 1.0]], ['2, k, 18', [0.416968, -0.6532076, 1.0]], ['2, k, 19', [0.5406286, -0.6657583, 1.0]], ['2, k, 20', [-0.2358634, 0.2721268, 1.0]], ['2, k, 21', [-0.1079617, -0.1812452, 1.0]], ['2, k, 22', [-0.1294014, -0.0529011, 1.0]], ['2, k, 23', [-0.1829582, -0.1812944, 1.0]], ['2, k, 24', [-0.07570018, -0.1900241, 1.0]]]
[['2, k, 0', [-0.1226696, -0.2110369, 1.0]], ['2, k, 1', [-0.1879671, 0.06836735, 1.0]], ['2, k, 2', [-0.2517735, 0.3384129, 1.0]], ['2, k, 3', [-0.2668304, 0.4734192, 1.0]], ['2, k, 4', [-0.4073781, 0.2144174, 1.0]], ['2, k, 5', [-0.4177483, 0.001014809, 1.0]], ['2, k, 6', [-0.2439793, -0.09659814, 1.0]], ['2, k, 7', [-0.1943878, -0.1067032, 1.0]], ['2, k, 8', [-0.06034847, 0.2590664, 1.0]], ['2, k, 9', [0.05177937, 2.089046e-05, 1.0]], ['2, k, 10', [-0.08830328, -0.09178426, 1.0]], ['2, k, 11', [-0.1326426, -0.1484327, 1.0]], ['2, k, 12', [-0.1981128, -0.2258974, 1.0]], ['2, k, 13', [-0.2963782, -0.2554984, 1.0]], ['2, k, 14', [-0.270456, -0.6318088, 1.0]], ['2, k, 15', [-0.2636162, -0.6835275, 1.0]], ['2, k, 16', [-0.04389976, -0.1899803, 1.0]], ['2, k, 17', [0.2167329, -0.3003868, 1.0]], ['2, k, 18', [0.416921, -0.6532188, 1.0]], ['2, k, 19', [0.5404463, -0.6657971, 1.0]], ['2, k, 20', [-0.2362493, 0.2719957, 1.0]], ['2, k, 21', [-0.1067707, -0.1808156, 1.0]], ['2, k, 22', [-0.1245832, -0.05331985, 1.0]], ['2, k, 23', [-0.1829125, -0.1810344, 1.0]], ['2, k, 24', [-0.1789862, -0.1027966, 1.0]]]
[['2, k, 0', [-0.1223681, -0.2105074, 1.0]], ['2, k, 1', [-0.1878934, 0.06840633, 1.0]], ['2, k, 2', [-0.2516777, 0.3382908, 1.0]], ['2, k, 3', [-0.2667476, 0.4735988, 1.0]], ['2, k, 4', [-0.4072958, 0.2142778, 1.0]], ['2, k, 5', [-0.4177498, 0.0006093082, 1.0]], ['2, k, 6', [-0.2437579, -0.09675504, 1.0]], ['2, k, 7', [-0.1938017, -0.1070443, 1.0]], ['2, k, 8', [-0.06016245, 0.2588628, 1.0]], ['2, k, 9', [0.05101841, 0.001078932, 1.0]], ['2, k, 10', [-0.08771687, -0.09324186, 1.0]], ['2, k, 11', [-0.1344153, -0.1510761, 1.0]], ['2, k, 12', [-0.1978239, -0.225378, 1.0]], ['2, k, 13', [-0.2964729, -0.2553722, 1.0]], ['2, k, 14', [-0.2704425, -0.6318234, 1.0]], ['2, k, 15', [-0.2635151, -0.6836818, 1.0]], ['2, k, 16', [-0.04358751, -0.1895064, 1.0]], ['2, k, 17', [0.2164295, -0.3005606, 1.0]], ['2, k, 18', [0.417364, -0.6536875, 1.0]], ['2, k, 19', [0.5409464, -0.666297, 1.0]], ['2, k, 20', [-0.2361529, 0.2719189, 1.0]], ['2, k, 21', [-0.1060928, -0.1789241, 1.0]], ['2, k, 22', [-0.1270064, -0.05408163, 1.0]], ['2, k, 23', [-0.2113526, -0.1999731, 1.0]], ['2, k, 24', [-0.1779772, -0.1038669, 1.0]]]
[['2, k, 0', [-0.1204514, -0.2088441, 1.0]], ['2, k, 1', [-0.1866937, 0.06880453, 1.0]], ['2, k, 2', [-0.2502941, 0.3384084, 1.0]], ['2, k, 3', [-0.2656607, 0.472802, 1.0]], ['2, k, 4', [-0.4070199, 0.2144981, 1.0]], ['2, k, 5', [-0.417913, 0.0008771183, 1.0]], ['2, k, 6', [-0.2437442, -0.09607876, 1.0]], ['2, k, 7', [-0.195412, -0.1018538, 1.0]], ['2, k, 8', [-0.0592621, 0.2585684, 1.0]], ['2, k, 9', [0.05296597, -0.002572398, 1.0]], ['2, k, 10', [-0.08834233, -0.09293586, 1.0]], ['2, k, 11', [-0.1347017, -0.1513352, 1.0]], ['2, k, 12', [-0.1959909, -0.2236435, 1.0]], ['2, k, 13', [-0.2966284, -0.2554779, 1.0]], ['2, k, 14', [-0.2702309, -0.6317956, 1.0]], ['2, k, 15', [-0.2623267, -0.6837469, 1.0]], ['2, k, 16', [-0.04162819, -0.188062, 1.0]], ['2, k, 17', [0.215044, -0.3007806, 1.0]], ['2, k, 18', [0.4173135, -0.6537914, 1.0]], ['2, k, 19', [0.5409476, -0.6664062, 1.0]], ['2, k, 20', [-0.2348236, 0.2720889, 1.0]], ['2, k, 21', [-0.1440528, -0.1125136, 1.0]], ['2, k, 22', [-0.1256221, -0.05025499, 1.0]], ['2, k, 23', [-0.2102644, -0.2050428, 1.0]], ['2, k, 24', [-0.1846764, -0.1137189, 1.0]]]
[['2, k, 0', [-0.1181115, -0.2024794, 1.0]], ['2, k, 1', [-0.1849211, 0.07033728, 1.0]], ['2, k, 2', [-0.2494479, 0.3380924, 1.0]], ['2, k, 3', [-0.2641044, 0.4722428, 1.0]], ['2, k, 4', [-0.4065927, 0.2145156, 1.0]], ['2, k, 5', [-0.4175757, 0.001790844, 1.0]], ['2, k, 6', [-0.2431639, -0.09476557, 1.0]], ['2, k, 7', [-0.1944931, -0.1025072, 1.0]], ['2, k, 8', [-0.05888621, 0.2582642, 1.0]], ['2, k, 9', [0.05285453, -0.001451468, 1.0]], ['2, k, 10', [-0.0872949, -0.09330747, 1.0]], ['2, k, 11', [-0.132187, -0.1504088, 1.0]], ['2, k, 12', [-0.1965899, -0.2192018, 1.0]], ['2, k, 13', [-0.2966265, -0.2555606, 1.0]], ['2, k, 14', [-0.2696385, -0.6325126, 1.0]], ['2, k, 15', [-0.2623796, -0.6829201, 1.0]], ['2, k, 16', [-0.03597531, -0.1798187, 1.0]], ['2, k, 17', [0.2285333, -0.3078018, 1.0]], ['2, k, 18', [0.4163849, -0.6529104, 1.0]], ['2, k, 19', [0.5399357, -0.6659594, 1.0]], ['2, k, 20', [-0.2337283, 0.2719749, 1.0]], ['2, k, 21', [-0.122772, -0.1084855, 1.0]], ['2, k, 22', [-0.1323697, -0.04799417, 1.0]], ['2, k, 23', [-0.2136407, -0.1978651, 1.0]], ['2, k, 24', [-0.1567954, -0.106774, 1.0]]]
[['2, k, 0', [-0.1543854, -0.2154317, 1.0]], ['2, k, 1', [-0.2009762, 0.06500094, 1.0]], ['2, k, 2', [-0.2485833, 0.3380059, 1.0]], ['2, k, 3', [-0.2632563, 0.4720201, 1.0]], ['2, k, 4', [-0.4068033, 0.2141258, 1.0]], ['2, k, 5', [-0.4173658, 0.001754221, 1.0]], ['2, k, 6', [-0.2428821, -0.09476931, 1.0]], ['2, k, 7', [-0.1932941, -0.1023598, 1.0]], ['2, k, 8', [-0.05823416, 0.2570966, 1.0]], ['2, k, 9', [0.04823145, 0.0005315992, 1.0]], ['2, k, 10', [-0.1372574, -0.1561948, 1.0]], ['2, k, 11', [-0.1999606, -0.2021204, 1.0]], ['2, k, 12', [-0.2205913, -0.2326452, 1.0]], ['2, k, 13', [-0.304469, -0.3097472, 1.0]], ['2, k, 14', [-0.2793698, -0.6565501, 1.0]], ['2, k, 15', [-0.2279111, -0.7318133, 1.0]], ['2, k, 16', [-0.08370869, -0.1920091, 1.0]], ['2, k, 17', [0.1966242, -0.3638134, 1.0]], ['2, k, 18', [0.3836202, -0.6557159, 1.0]], ['2, k, 19', [0.5076602, -0.6653175, 1.0]], ['2, k, 20', [-0.2341005, 0.2713658, 1.0]], ['2, k, 21', [-0.1208338, -0.1148774, 1.0]], ['2, k, 22', [-0.127145, -0.04885411, 1.0]], ['2, k, 23', [-0.2343414, -0.251406, 1.0]], ['2, k, 24', [-0.1959308, -0.2698521, 1.0]]]
[['2, k, 0', [-0.1103956, -0.226694, 1.0]], ['2, k, 1', [-0.186082, 0.0603135, 1.0]], ['2, k, 2', [-0.2484337, 0.3378159, 1.0]], ['2, k, 3', [-0.2624441, 0.4718471, 1.0]], ['2, k, 4', [-0.4069768, 0.2134004, 1.0]], ['2, k, 5', [-0.4176379, 0.001071745, 1.0]], ['2, k, 6', [-0.2426007, -0.09423649, 1.0]], ['2, k, 7', [-0.1911145, -0.1023441, 1.0]], ['2, k, 8', [-0.05747227, 0.2563491, 1.0]], ['2, k, 9', [0.0469474, 0.0009877258, 1.0]], ['2, k, 10', [-0.1377766, -0.1563799, 1.0]], ['2, k, 11', [-0.2000096, -0.2020612, 1.0]], ['2, k, 12', [-0.1778331, -0.2428209, 1.0]], ['2, k, 13', [-0.2933233, -0.2994452, 1.0]], ['2, k, 14', [-0.2681992, -0.6462653, 1.0]], ['2, k, 15', [-0.261939, -0.6948051, 1.0]], ['2, k, 16', [-0.03984404, -0.2041671, 1.0]], ['2, k, 17', [0.2151816, -0.3750281, 1.0]], ['2, k, 18', [0.4043894, -0.6654525, 1.0]], ['2, k, 19', [0.5289832, -0.6722304, 1.0]], ['2, k, 20', [-0.2337229, 0.2709565, 1.0]], ['2, k, 21', [-0.1178171, -0.1151759, 1.0]], ['2, k, 22', [-0.1299007, -0.04924263, 1.0]], ['2, k, 23', [-0.2373472, -0.2443465, 1.0]], ['2, k, 24', [-0.180735, -0.2193595, 1.0]]]
[['2, k, 0', [-0.1078155, -0.2296216, 1.0]], ['2, k, 1', [-0.1841036, 0.0596779, 1.0]], ['2, k, 2', [-0.247305, 0.3380516, 1.0]], ['2, k, 3', [-0.261232, 0.4715302, 1.0]], ['2, k, 4', [-0.406428, 0.2137194, 1.0]], ['2, k, 5', [-0.4177469, 0.001452643, 1.0]], ['2, k, 6', [-0.2428581, -0.09417754, 1.0]], ['2, k, 7', [-0.1948593, -0.1023058, 1.0]], ['2, k, 8', [-0.05631054, 0.2567483, 1.0]], ['2, k, 9', [0.04738298, 0.001062909, 1.0]], ['2, k, 10', [-0.07999998, -0.1053416, 1.0]], ['2, k, 11', [-0.1224747, -0.1522073, 1.0]], ['2, k, 12', [-0.1686903, -0.2462468, 1.0]], ['2, k, 13', [-0.2977433, -0.2630975, 1.0]], ['2, k, 14', [-0.2691741, -0.6325129, 1.0]], ['2, k, 15', [-0.2615088, -0.6805435, 1.0]], ['2, k, 16', [-0.04521867, -0.2069252, 1.0]], ['2, k, 17', [0.2495352, -0.3196484, 1.0]], ['2, k, 18', [0.41098, -0.6473243, 1.0]], ['2, k, 19', [0.5334519, -0.6624092, 1.0]], ['2, k, 20', [-0.2323897, 0.2705858, 1.0]], ['2, k, 21', [-0.1273001, -0.1035583, 1.0]], ['2, k, 22', [-0.1328102, -0.04971603, 1.0]], ['2, k, 23', [-0.1802303, -0.1954993, 1.0]], ['2, k, 24', [-0.0604456, -0.1962581, 1.0]]]
[['2, k, 0', [-0.1097813, -0.225543, 1.0]], ['2, k, 1', [-0.1828789, 0.06016233, 1.0]], ['2, k, 2', [-0.2467728, 0.3378655, 1.0]], ['2, k, 3', [-0.2602856, 0.47144, 1.0]], ['2, k, 4', [-0.4064932, 0.2137495, 1.0]], ['2, k, 5', [-0.4170197, 0.001419549, 1.0]], ['2, k, 6', [-0.2416684, -0.09333844, 1.0]], ['2, k, 7', [-0.1924251, -0.1023289, 1.0]], ['2, k, 8', [-0.05484705, 0.2547755, 1.0]], ['2, k, 9', [0.04731677, 0.0009356525, 1.0]], ['2, k, 10', [-0.1381754, -0.1571967, 1.0]], ['2, k, 11', [-0.2064985, -0.2091443, 1.0]], ['2, k, 12', [-0.171253, -0.2434925, 1.0]], ['2, k, 13', [-0.2988572, -0.2969746, 1.0]], ['2, k, 14', [-0.2746562, -0.6439466, 1.0]], ['2, k, 15', [-0.2675826, -0.6915067, 1.0]], ['2, k, 16', [-0.04587804, -0.2023483, 1.0]], ['2, k, 17', [0.2164057, -0.383266, 1.0]], ['2, k, 18', [0.4073018, -0.6723497, 1.0]], ['2, k, 19', [0.5314387, -0.6762083, 1.0]], ['2, k, 20', [-0.2315676, 0.2703001, 1.0]], ['2, k, 21', [-0.1093239, -0.1133083, 1.0]], ['2, k, 22', [-0.1299308, -0.04752923, 1.0]], ['2, k, 23', [-0.2329173, -0.2539777, 1.0]], ['2, k, 24', [-0.1951892, -0.2766144, 1.0]]]
[['2, k, 0', [-0.1112084, -0.2237872, 1.0]], ['2, k, 1', [-0.1826541, 0.06043247, 1.0]], ['2, k, 2', [-0.2457051, 0.3379692, 1.0]], ['2, k, 3', [-0.2585544, 0.4709203, 1.0]], ['2, k, 4', [-0.4061869, 0.2138109, 1.0]], ['2, k, 5', [-0.4149197, 0.001316175, 1.0]], ['2, k, 6', [-0.2390343, -0.09241383, 1.0]], ['2, k, 7', [-0.1869801, -0.102331, 1.0]], ['2, k, 8', [-0.05367415, 0.2538304, 1.0]], ['2, k, 9', [0.04753839, 0.000474289, 1.0]], ['2, k, 10', [-0.1381523, -0.1572381, 1.0]], ['2, k, 11', [-0.2069652, -0.2093787, 1.0]], ['2, k, 12', [-0.1718501, -0.2431002, 1.0]], ['2, k, 13', [-0.2991354, -0.2984773, 1.0]], ['2, k, 14', [-0.2745765, -0.6454397, 1.0]], ['2, k, 15', [-0.2683633, -0.6928594, 1.0]], ['2, k, 16', [-0.04805947, -0.198071, 1.0]], ['2, k, 17', [0.2151477, -0.3810006, 1.0]], ['2, k, 18', [0.4537216, -0.6340215, 1.0]], ['2, k, 19', [0.5727971, -0.6590935, 1.0]], ['2, k, 20', [-0.2307325, 0.2703611, 1.0]], ['2, k, 21', [-0.1138592, -0.1125561, 1.0]], ['2, k, 22', [-0.129339, -0.04829945, 1.0]], ['2, k, 23', [-0.2348261, -0.2489952, 1.0]], ['2, k, 24', [-0.2018111, -0.2787548, 1.0]]]
[['2, k, 0', [-0.1098622, -0.2205801, 1.0]], ['2, k, 1', [-0.1815994, 0.06129817, 1.0]], ['2, k, 2', [-0.245061, 0.3379743, 1.0]], ['2, k, 3', [-0.2575258, 0.4712647, 1.0]], ['2, k, 4', [-0.4058643, 0.213814, 1.0]], ['2, k, 5', [-0.4147601, 0.001317809, 1.0]], ['2, k, 6', [-0.2388935, -0.09247259, 1.0]], ['2, k, 7', [-0.1849658, -0.1030243, 1.0]], ['2, k, 8', [-0.05336639, 0.2534626, 1.0]], ['2, k, 9', [0.04668675, 0.001089155, 1.0]], ['2, k, 10', [-0.1382519, -0.1572363, 1.0]], ['2, k, 11', [-0.2061545, -0.2094939, 1.0]], ['2, k, 12', [-0.1721027, -0.2420575, 1.0]], ['2, k, 13', [-0.3004703, -0.2996946, 1.0]], ['2, k, 14', [-0.2757316, -0.6466383, 1.0]], ['2, k, 15', [-0.2700883, -0.6939291, 1.0]], ['2, k, 16', [-0.04406338, -0.191758, 1.0]], ['2, k, 17', [0.2174917, -0.3786737, 1.0]], ['2, k, 18', [0.4537557, -0.6339756, 1.0]], ['2, k, 19', [0.5728343, -0.6589931, 1.0]], ['2, k, 20', [-0.230005, 0.2704634, 1.0]], ['2, k, 21', [-0.1078279, -0.1198031, 1.0]], ['2, k, 22', [-0.1274889, -0.04876184, 1.0]], ['2, k, 23', [-0.232928, -0.2539851, 1.0]], ['2, k, 24', [-0.1883738, -0.2663848, 1.0]]]
[['2, k, 0', [-0.1105938, -0.2211205, 1.0]], ['2, k, 1', [-0.1814356, 0.06096027, 1.0]], ['2, k, 2', [-0.244753, 0.3373476, 1.0]], ['2, k, 3', [-0.2566028, 0.4713663, 1.0]], ['2, k, 4', [-0.4056191, 0.2138441, 1.0]], ['2, k, 5', [-0.4139976, 0.001317569, 1.0]], ['2, k, 6', [-0.2379741, -0.09217617, 1.0]], ['2, k, 7', [-0.1856185, -0.103214, 1.0]], ['2, k, 8', [-0.05245174, 0.2524242, 1.0]], ['2, k, 9', [0.04598671, 0.001120407, 1.0]], ['2, k, 10', [-0.1378494, -0.1571997, 1.0]], ['2, k, 11', [-0.2056919, -0.2095136, 1.0]], ['2, k, 12', [-0.1723018, -0.2421393, 1.0]], ['2, k, 13', [-0.300708, -0.3002316, 1.0]], ['2, k, 14', [-0.2757951, -0.647169, 1.0]], ['2, k, 15', [-0.2704774, -0.6944714, 1.0]], ['2, k, 16', [-0.04590759, -0.1934348, 1.0]], ['2, k, 17', [0.2169056, -0.3791738, 1.0]], ['2, k, 18', [0.4537421, -0.6338583, 1.0]], ['2, k, 19', [0.572783, -0.6589211, 1.0]], ['2, k, 20', [-0.2296733, 0.2698268, 1.0]], ['2, k, 21', [-0.1135036, -0.120833, 1.0]], ['2, k, 22', [-0.1284879, -0.04855388, 1.0]], ['2, k, 23', [-0.2328995, -0.2562629, 1.0]], ['2, k, 24', [-0.1978383, -0.27489, 1.0]]]
