[['2, k, 0', [-0.232845, -0.653271, 1.0]], ['2, k, 1', [-0.235635, -0.344495, 1.0]], ['2, k, 2', [-0.237051, -0.0412372, 1.0]], ['2, k, 3', [-0.210136, 0.0902863, 1.0]], ['2, k, 4', [-0.419048, -0.115731, 1.0]], ['2, k, 5', [-0.631978, -0.24856, 1.0]], ['2, k, 6', [-0.49893, -0.42871, 1.0]], ['2, k, 7', [-0.427053, -0.48669, 1.0]], ['2, k, 8', [-0.0556109, -0.124058, 1.0]], ['2, k, 9', [0.0872572, -0.250702, 1.0]], ['2, k, 10', [-0.00233082, -0.406761, 1.0]], ['2, k, 11', [-0.0542094, -0.447376, 1.0]], ['2, k, 12', [-0.312521, -0.642449, 1.0]], ['2, k, 13', [-0.368356, -1.02136, 1.0]], ['2, k, 14', [-0.38525, -1.40163, 1.0]], ['2, k, 15', [-0.366555, -1.44217, 1.0]], ['2, k, 16', [-0.146804, -0.646225, 1.0]], ['2, k, 17', [-0.102442, -1.04801, 1.0]], ['2, k, 18', [-0.0488949, -1.42033, 1.0]], ['2, k, 19', [-0.0232247, -1.45589, 1.0]], ['2, k, 20', [-0.236937, -0.116322, 1.0]], ['2, k, 21', [-0.379042, -0.556704, 1.0]], ['2, k, 22', [-0.381704, -0.429041, 1.0]], ['2, k, 23', [-0.0948952, -0.513605, 1.0]], ['2, k, 24', [-0.0909721, -0.392618, 1.0]]]
[['2, k, 0', [-0.267105, -0.665647, 1.0]], ['2, k, 1', [-0.267783, -0.377005, 1.0]], ['2, k, 2', [-0.261485, -0.0919373, 1.0]], ['2, k, 3', [-0.201808, 0.0198037, 1.0]], ['2, k, 4', [-0.423149, -0.137595, 1.0]], ['2, k, 5', [-0.644194, -0.248828, 1.0]], ['2, k, 6', [-0.5229, -0.419093, 1.0]], ['2, k, 7', [-0.451705, -0.487899, 1.0]], ['2, k, 8', [-0.075455, -0.151509, 1.0]], ['2, k, 9', [0.0651576, -0.254566, 1.0]], ['2, k, 10', [-0.0388752, -0.423855, 1.0]], ['2, k, 11', [-0.0899122, -0.468022, 1.0]], ['2, k, 12', [-0.346438, -0.655788, 1.0]], ['2, k, 13', [-0.405551, -1.02478, 1.0]], ['2, k, 14', [-0.39516, -1.39535, 1.0]], ['2, k, 15', [-0.37377, -1.43897, 1.0]], ['2, k, 16', [-0.180535, -0.658072, 1.0]], ['2, k, 17', [-0.126702, -1.04128, 1.0]], ['2, k, 18', [-0.0720044, -1.42334, 1.0]], ['2, k, 19', [-0.0492047, -1.46717, 1.0]], ['2, k, 20', [-0.263067, -0.162403, 1.0]], ['2, k, 21', [-0.41343, -0.565411, 1.0]], ['2, k, 22', [-0.450973, -0.569011, 1.0]], ['2, k, 23', [-0.137985, -0.532545, 1.0]], ['2, k, 24', [-0.122737, -0.410388, 1.0]]]
[['2, k, 0', [-0.250989, -0.661852, 1.0]], ['2, k, 1', [-0.262433, -0.375628, 1.0]], ['2, k, 2', [-0.26151, -0.0918972, 1.0]], ['2, k, 3', [-0.202849, 0.0223209, 1.0]], ['2, k, 4', [-0.422102, -0.137674, 1.0]], ['2, k, 5', [-0.640119, -0.257636, 1.0]], ['2, k, 6', [-0.517963, -0.427224, 1.0]], ['2, k, 7', [-0.442104, -0.492102, 1.0]], ['2, k, 8', [-0.0716475, -0.142599, 1.0]], ['2, k, 9', [0.0744688, -0.244185, 1.0]], ['2, k, 10', [-0.0301547, -0.412093, 1.0]], ['2, k, 11', [-0.0761987, -0.456106, 1.0]], ['2, k, 12', [-0.330579, -0.653179, 1.0]], ['2, k, 13', [-0.395986, -1.02977, 1.0]], ['2, k, 14', [-0.393587, -1.39532, 1.0]], ['2, k, 15', [-0.372315, -1.43862, 1.0]], ['2, k, 16', [-0.164784, -0.653129, 1.0]], ['2, k, 17', [-0.120404, -1.04173, 1.0]], ['2, k, 18', [-0.0710342, -1.42389, 1.0]], ['2, k, 19', [-0.0479283, -1.46715, 1.0]], ['2, k, 20', [-0.262842, -0.162286, 1.0]], ['2, k, 21', [-0.402993, -0.569053, 1.0]], ['2, k, 22', [-0.440451, -0.572239, 1.0]], ['2, k, 23', [-0.12446, -0.520723, 1.0]], ['2, k, 24', [-0.112102, -0.399618, 1.0]]]
[['2, k, 0', [-0.237661, -0.658126, 1.0]], ['2, k, 1', [-0.25239, -0.372283, 1.0]], ['2, k, 2', [-0.259342, -0.0904078, 1.0]], ['2, k, 3', [-0.205444, 0.0291076, 1.0]], ['2, k, 4', [-0.421364, -0.137833, 1.0]], ['2, k, 5', [-0.632697, -0.267315, 1.0]], ['2, k, 6', [-0.510848, -0.4369, 1.0]], ['2, k, 7', [-0.43083, -0.49622, 1.0]], ['2, k, 8', [-0.0654976, -0.133883, 1.0]], ['2, k, 9', [0.0778589, -0.23579, 1.0]], ['2, k, 10', [-0.022743, -0.406073, 1.0]], ['2, k, 11', [-0.0659182, -0.447757, 1.0]], ['2, k, 12', [-0.317384, -0.650358, 1.0]], ['2, k, 13', [-0.381404, -1.03191, 1.0]], ['2, k, 14', [-0.390785, -1.39168, 1.0]], ['2, k, 15', [-0.369628, -1.43534, 1.0]], ['2, k, 16', [-0.15165, -0.648538, 1.0]], ['2, k, 17', [-0.110882, -1.04166, 1.0]], ['2, k, 18', [-0.0697366, -1.4242, 1.0]], ['2, k, 19', [-0.0461252, -1.46699, 1.0]], ['2, k, 20', [-0.259042, -0.160404, 1.0]], ['2, k, 21', [-0.395262, -0.574266, 1.0]], ['2, k, 22', [-0.426437, -0.57836, 1.0]], ['2, k, 23', [-0.105895, -0.51308, 1.0]], ['2, k, 24', [-0.103797, -0.394525, 1.0]]]
[['2, k, 0', [-0.22649, -0.655676, 1.0]], ['2, k, 1', [-0.242611, -0.369328, 1.0]], ['2, k, 2', [-0.252748, -0.0870154, 1.0]], ['2, k, 3', [-0.207878, 0.034622, 1.0]], ['2, k, 4', [-0.420368, -0.138325, 1.0]], ['2, k, 5', [-0.626223, -0.276669, 1.0]], ['2, k, 6', [-0.504349, -0.445922, 1.0]], ['2, k, 7', [-0.419534, -0.505796, 1.0]], ['2, k, 8', [-0.061868, -0.127929, 1.0]], ['2, k, 9', [0.0815166, -0.230412, 1.0]], ['2, k, 10', [-0.0155709, -0.402086, 1.0]], ['2, k, 11', [-0.0563858, -0.446765, 1.0]], ['2, k, 12', [-0.306569, -0.649104, 1.0]], ['2, k, 13', [-0.3749, -1.03291, 1.0]], ['2, k, 14', [-0.390827, -1.39156, 1.0]], ['2, k, 15', [-0.369282, -1.43469, 1.0]], ['2, k, 16', [-0.140352, -0.644863, 1.0]], ['2, k, 17', [-0.102158, -1.0399, 1.0]], ['2, k, 18', [-0.0671199, -1.42342, 1.0]], ['2, k, 19', [-0.0428034, -1.46577, 1.0]], ['2, k, 20', [-0.251233, -0.157089, 1.0]], ['2, k, 21', [-0.386441, -0.584356, 1.0]], ['2, k, 22', [-0.413979, -0.58574, 1.0]], ['2, k, 23', [-0.0986187, -0.510851, 1.0]], ['2, k, 24', [-0.0941899, -0.393034, 1.0]]]
[['2, k, 0', [-0.213982, -0.65275, 1.0]], ['2, k, 1', [-0.235019, -0.366007, 1.0]], ['2, k, 2', [-0.249308, -0.0832556, 1.0]], ['2, k, 3', [-0.211679, 0.0420064, 1.0]], ['2, k, 4', [-0.419238, -0.13958, 1.0]], ['2, k, 5', [-0.621201, -0.282156, 1.0]], ['2, k, 6', [-0.499612, -0.451482, 1.0]], ['2, k, 7', [-0.406833, -0.49394, 1.0]], ['2, k, 8', [-0.0597802, -0.122244, 1.0]], ['2, k, 9', [0.0831855, -0.226262, 1.0]], ['2, k, 10', [-0.0060748, -0.400685, 1.0]], ['2, k, 11', [-0.0459699, -0.44473, 1.0]], ['2, k, 12', [-0.294714, -0.647343, 1.0]], ['2, k, 13', [-0.365598, -1.03411, 1.0]], ['2, k, 14', [-0.389907, -1.39165, 1.0]], ['2, k, 15', [-0.3688, -1.43464, 1.0]], ['2, k, 16', [-0.127526, -0.640769, 1.0]], ['2, k, 17', [-0.0944896, -1.03811, 1.0]], ['2, k, 18', [-0.066484, -1.4242, 1.0]], ['2, k, 19', [-0.0421059, -1.46639, 1.0]], ['2, k, 20', [-0.246745, -0.15353, 1.0]], ['2, k, 21', [-0.363949, -0.570866, 1.0]], ['2, k, 22', [-0.397807, -0.573789, 1.0]], ['2, k, 23', [-0.0792071, -0.512946, 1.0]], ['2, k, 24', [-0.0876974, -0.394982, 1.0]]]
[['2, k, 0', [-0.201929, -0.648922, 1.0]], ['2, k, 1', [-0.228369, -0.362689, 1.0]], ['2, k, 2', [-0.245848, -0.0788719, 1.0]], ['2, k, 3', [-0.215117, 0.0487327, 1.0]], ['2, k, 4', [-0.418217, -0.140274, 1.0]], ['2, k, 5', [-0.616255, -0.289137, 1.0]], ['2, k, 6', [-0.488902, -0.453485, 1.0]], ['2, k, 7', [-0.394725, -0.492927, 1.0]], ['2, k, 8', [-0.0570326, -0.115633, 1.0]], ['2, k, 9', [0.090734, -0.209733, 1.0]], ['2, k, 10', [0.00849867, -0.388424, 1.0]], ['2, k, 11', [-0.0338791, -0.432576, 1.0]], ['2, k, 12', [-0.282099, -0.644627, 1.0]], ['2, k, 13', [-0.354136, -1.03541, 1.0]], ['2, k, 14', [-0.389525, -1.39127, 1.0]], ['2, k, 15', [-0.369122, -1.4343, 1.0]], ['2, k, 16', [-0.116321, -0.635934, 1.0]], ['2, k, 17', [-0.0865752, -1.03752, 1.0]], ['2, k, 18', [-0.0652621, -1.42431, 1.0]], ['2, k, 19', [-0.0404606, -1.46592, 1.0]], ['2, k, 20', [-0.242365, -0.149619, 1.0]], ['2, k, 21', [-0.348506, -0.56736, 1.0]], ['2, k, 22', [-0.35627, -0.441828, 1.0]], ['2, k, 23', [-0.0703773, -0.497062, 1.0]], ['2, k, 24', [-0.075729, -0.380199, 1.0]]]
[['2, k, 0', [-0.191537, -0.646898, 1.0]], ['2, k, 1', [-0.224388, -0.360004, 1.0]], ['2, k, 2', [-0.246173, -0.0740207, 1.0]], ['2, k, 3', [-0.217261, 0.0535108, 1.0]], ['2, k, 4', [-0.417433, -0.142381, 1.0]], ['2, k, 5', [-0.610918, -0.296566, 1.0]], ['2, k, 6', [-0.46168, -0.438974, 1.0]], ['2, k, 7', [-0.390411, -0.468848, 1.0]], ['2, k, 8', [-0.0564647, -0.111979, 1.0]], ['2, k, 9', [0.0928822, -0.204949, 1.0]], ['2, k, 10', [0.0138493, -0.389331, 1.0]], ['2, k, 11', [-0.0261503, -0.43789, 1.0]], ['2, k, 12', [-0.27065, -0.643449, 1.0]], ['2, k, 13', [-0.335558, -1.03163, 1.0]], ['2, k, 14', [-0.389234, -1.39261, 1.0]], ['2, k, 15', [-0.371216, -1.43732, 1.0]], ['2, k, 16', [-0.107165, -0.633214, 1.0]], ['2, k, 17', [-0.0781295, -1.04145, 1.0]], ['2, k, 18', [-0.0638605, -1.42676, 1.0]], ['2, k, 19', [-0.0389959, -1.46852, 1.0]], ['2, k, 20', [-0.24119, -0.1456, 1.0]], ['2, k, 21', [-0.334147, -0.531656, 1.0]], ['2, k, 22', [-0.352813, -0.412002, 1.0]], ['2, k, 23', [-0.0585838, -0.502787, 1.0]], ['2, k, 24', [-0.0694186, -0.388775, 1.0]]]
[['2, k, 0', [-0.182435, -0.644819, 1.0]], ['2, k, 1', [-0.220519, -0.357828, 1.0]], ['2, k, 2', [-0.246541, -0.0716908, 1.0]], ['2, k, 3', [-0.21979, 0.0578444, 1.0]], ['2, k, 4', [-0.416875, -0.145145, 1.0]], ['2, k, 5', [-0.605896, -0.302004, 1.0]], ['2, k, 6', [-0.415139, -0.466138, 1.0]], ['2, k, 7', [-0.350306, -0.484959, 1.0]], ['2, k, 8', [-0.0544295, -0.107795, 1.0]], ['2, k, 9', [0.0961265, -0.199893, 1.0]], ['2, k, 10', [0.0232606, -0.37233, 1.0]], ['2, k, 11', [-0.0169089, -0.415303, 1.0]], ['2, k, 12', [-0.261994, -0.6427, 1.0]], ['2, k, 13', [-0.319651, -1.02712, 1.0]], ['2, k, 14', [-0.389684, -1.39382, 1.0]], ['2, k, 15', [-0.373968, -1.44134, 1.0]], ['2, k, 16', [-0.0979297, -0.629707, 1.0]], ['2, k, 17', [-0.0717387, -1.0391, 1.0]], ['2, k, 18', [-0.0638226, -1.42692, 1.0]], ['2, k, 19', [-0.0387276, -1.46893, 1.0]], ['2, k, 20', [-0.240392, -0.143312, 1.0]], ['2, k, 21', [-0.286031, -0.544601, 1.0]], ['2, k, 22', [-0.304642, -0.414899, 1.0]], ['2, k, 23', [-0.04766, -0.480809, 1.0]], ['2, k, 24', [-0.0612864, -0.363189, 1.0]]]
[['2, k, 0', [-0.174103, -0.641961, 1.0]], ['2, k, 1', [-0.216346, -0.355167, 1.0]], ['2, k, 2', [-0.246778, -0.0692028, 1.0]], ['2, k, 3', [-0.223854, 0.063092, 1.0]], ['2, k, 4', [-0.41663, -0.147476, 1.0]], ['2, k, 5', [-0.598919, -0.3094, 1.0]], ['2, k, 6', [-0.414973, -0.465869, 1.0]], ['2, k, 7', [-0.349408, -0.483319, 1.0]], ['2, k, 8', [-0.0529702, -0.10471, 1.0]], ['2, k, 9', [0.096987, -0.198936, 1.0]], ['2, k, 10', [0.0267733, -0.371278, 1.0]], ['2, k, 11', [-0.00693816, -0.4147, 1.0]], ['2, k, 12', [-0.252678, -0.640177, 1.0]], ['2, k, 13', [-0.315259, -1.02501, 1.0]], ['2, k, 14', [-0.389515, -1.39378, 1.0]], ['2, k, 15', [-0.381274, -1.47204, 1.0]], ['2, k, 16', [-0.0907824, -0.62657, 1.0]], ['2, k, 17', [-0.0666425, -1.03936, 1.0]], ['2, k, 18', [-0.0639156, -1.42723, 1.0]], ['2, k, 19', [-0.0387802, -1.4696, 1.0]], ['2, k, 20', [-0.239486, -0.140756, 1.0]], ['2, k, 21', [-0.285132, -0.544051, 1.0]], ['2, k, 22', [-0.303613, -0.414495, 1.0]], ['2, k, 23', [-0.034361, -0.485589, 1.0]], ['2, k, 24', [-0.0510254, -0.368453, 1.0]]]
[['2, k, 0', [-0.167384, -0.63958, 1.0]], ['2, k, 1', [-0.213371, -0.353054, 1.0]], ['2, k, 2', [-0.247894, -0.0662802, 1.0]], ['2, k, 3', [-0.227792, 0.0666209, 1.0]], ['2, k, 4', [-0.416161, -0.149714, 1.0]], ['2, k, 5', [-0.597225, -0.312958, 1.0]], ['2, k, 6', [-0.41111, -0.465728, 1.0]], ['2, k, 7', [-0.347768, -0.485145, 1.0]], ['2, k, 8', [-0.0527221, -0.102705, 1.0]], ['2, k, 9', [0.0966176, -0.197238, 1.0]], ['2, k, 10', [0.0313486, -0.368597, 1.0]], ['2, k, 11', [-0.00348738, -0.41368, 1.0]], ['2, k, 12', [-0.245827, -0.63758, 1.0]], ['2, k, 13', [-0.30866, -1.02089, 1.0]], ['2, k, 14', [-0.389063, -1.39415, 1.0]], ['2, k, 15', [-0.38348, -1.47191, 1.0]], ['2, k, 16', [-0.0844091, -0.624398, 1.0]], ['2, k, 17', [-0.0613826, -1.03917, 1.0]], ['2, k, 18', [-0.0639382, -1.42658, 1.0]], ['2, k, 19', [-0.0386232, -1.46944, 1.0]], ['2, k, 20', [-0.239101, -0.137813, 1.0]], ['2, k, 21', [-0.291618, -0.553109, 1.0]], ['2, k, 22', [-0.298973, -0.424801, 1.0]], ['2, k, 23', [-0.0284712, -0.482321, 1.0]], ['2, k, 24', [-0.0477713, -0.366627, 1.0]]]
[['2, k, 0', [-0.16078, -0.636273, 1.0]], ['2, k, 1', [-0.210806, -0.35074, 1.0]], ['2, k, 2', [-0.249299, -0.064018, 1.0]], ['2, k, 3', [-0.230408, 0.0691897, 1.0]], ['2, k, 4', [-0.416342, -0.151715, 1.0]], ['2, k, 5', [-0.594511, -0.316284, 1.0]], ['2, k, 6', [-0.408963, -0.465472, 1.0]], ['2, k, 7', [-0.346485, -0.487893, 1.0]], ['2, k, 8', [-0.0524135, -0.100086, 1.0]], ['2, k, 9', [0.0953156, -0.19826, 1.0]], ['2, k, 10', [0.033374, -0.368495, 1.0]], ['2, k, 11', [-8.68035e-05, -0.409182, 1.0]], ['2, k, 12', [-0.23939, -0.634261, 1.0]], ['2, k, 13', [-0.304494, -1.01915, 1.0]], ['2, k, 14', [-0.388717, -1.3937, 1.0]], ['2, k, 15', [-0.381519, -1.47289, 1.0]], ['2, k, 16', [-0.0778284, -0.621118, 1.0]], ['2, k, 17', [-0.0574967, -1.03731, 1.0]], ['2, k, 18', [-0.0637918, -1.42807, 1.0]], ['2, k, 19', [-0.0503708, -1.50508, 1.0]], ['2, k, 20', [-0.239311, -0.135338, 1.0]], ['2, k, 21', [-0.290233, -0.556973, 1.0]], ['2, k, 22', [-0.298321, -0.430726, 1.0]], ['2, k, 23', [-0.0231189, -0.475444, 1.0]], ['2, k, 24', [-0.0458626, -0.364532, 1.0]]]
[['2, k, 0', [-0.158199, -0.635064, 1.0]], ['2, k, 1', [-0.209186, -0.349453, 1.0]], ['2, k, 2', [-0.249629, -0.0629236, 1.0]], ['2, k, 3', [-0.234248, 0.0725513, 1.0]], ['2, k, 4', [-0.417059, -0.153223, 1.0]], ['2, k, 5', [-0.591951, -0.319955, 1.0]], ['2, k, 6', [-0.402198, -0.466115, 1.0]], ['2, k, 7', [-0.343053, -0.491975, 1.0]], ['2, k, 8', [-0.0522553, -0.0995359, 1.0]], ['2, k, 9', [0.093316, -0.201563, 1.0]], ['2, k, 10', [0.0333196, -0.366907, 1.0]], ['2, k, 11', [0.0123815, -0.381917, 1.0]], ['2, k, 12', [-0.237481, -0.634193, 1.0]], ['2, k, 13', [-0.300238, -1.01387, 1.0]], ['2, k, 14', [-0.387628, -1.39314, 1.0]], ['2, k, 15', [-0.379406, -1.4697, 1.0]], ['2, k, 16', [-0.0744904, -0.618271, 1.0]], ['2, k, 17', [-0.0545429, -1.03546, 1.0]], ['2, k, 18', [-0.0641084, -1.42702, 1.0]], ['2, k, 19', [-0.0485348, -1.50415, 1.0]], ['2, k, 20', [-0.239079, -0.133944, 1.0]], ['2, k, 21', [-0.289086, -0.560606, 1.0]], ['2, k, 22', [-0.29539, -0.437132, 1.0]], ['2, k, 23', [-0.0136147, -0.43672, 1.0]], ['2, k, 24', [-0.0433679, -0.337013, 1.0]]]
[['2, k, 0', [-0.157623, -0.634112, 1.0]], ['2, k, 1', [-0.208855, -0.348762, 1.0]], ['2, k, 2', [-0.25165, -0.062347, 1.0]], ['2, k, 3', [-0.238963, 0.0742238, 1.0]], ['2, k, 4', [-0.419586, -0.154855, 1.0]], ['2, k, 5', [-0.590701, -0.321325, 1.0]], ['2, k, 6', [-0.401108, -0.465375, 1.0]], ['2, k, 7', [-0.34283, -0.490713, 1.0]], ['2, k, 8', [-0.0525939, -0.0994713, 1.0]], ['2, k, 9', [0.0914868, -0.204338, 1.0]], ['2, k, 10', [0.033013, -0.367668, 1.0]], ['2, k, 11', [0.0112059, -0.380273, 1.0]], ['2, k, 12', [-0.236539, -0.633185, 1.0]], ['2, k, 13', [-0.298982, -1.01251, 1.0]], ['2, k, 14', [-0.386117, -1.39316, 1.0]], ['2, k, 15', [-0.381759, -1.47032, 1.0]], ['2, k, 16', [-0.074445, -0.617578, 1.0]], ['2, k, 17', [-0.0517449, -1.03352, 1.0]], ['2, k, 18', [-0.0649359, -1.42452, 1.0]], ['2, k, 19', [-0.0419826, -1.47073, 1.0]], ['2, k, 20', [-0.240471, -0.133057, 1.0]], ['2, k, 21', [-0.287576, -0.55767, 1.0]], ['2, k, 22', [-0.294975, -0.436576, 1.0]], ['2, k, 23', [-0.01053, -0.436899, 1.0]], ['2, k, 24', [-0.0457397, -0.329302, 1.0]]]
[['2, k, 0', [-0.157734, -0.634216, 1.0]], ['2, k, 1', [-0.208952, -0.348291, 1.0]], ['2, k, 2', [-0.254835, -0.0619769, 1.0]], ['2, k, 3', [-0.244112, 0.0752799, 1.0]], ['2, k, 4', [-0.422476, -0.156673, 1.0]], ['2, k, 5', [-0.590649, -0.322595, 1.0]], ['2, k, 6', [-0.402328, -0.464039, 1.0]], ['2, k, 7', [-0.343761, -0.494445, 1.0]], ['2, k, 8', [-0.0556856, -0.102398, 1.0]], ['2, k, 9', [0.0871771, -0.212236, 1.0]], ['2, k, 10', [0.033571, -0.36633, 1.0]], ['2, k, 11', [0.0111096, -0.382301, 1.0]], ['2, k, 12', [-0.236031, -0.633595, 1.0]], ['2, k, 13', [-0.298112, -1.01204, 1.0]], ['2, k, 14', [-0.385158, -1.39303, 1.0]], ['2, k, 15', [-0.381743, -1.47069, 1.0]], ['2, k, 16', [-0.0751034, -0.617451, 1.0]], ['2, k, 17', [-0.0497078, -1.03579, 1.0]], ['2, k, 18', [-0.0638734, -1.4265, 1.0]], ['2, k, 19', [-0.0384609, -1.47407, 1.0]], ['2, k, 20', [-0.243047, -0.132548, 1.0]], ['2, k, 21', [-0.285871, -0.563449, 1.0]], ['2, k, 22', [-0.292417, -0.44473, 1.0]], ['2, k, 23', [-0.0112903, -0.438067, 1.0]], ['2, k, 24', [-0.0434026, -0.343578, 1.0]]]
[['2, k, 0', [-0.15878, -0.633991, 1.0]], ['2, k, 1', [-0.209861, -0.347345, 1.0]], ['2, k, 2', [-0.258417, -0.0606979, 1.0]], ['2, k, 3', [-0.249851, 0.077099, 1.0]], ['2, k, 4', [-0.425263, -0.157569, 1.0]], ['2, k, 5', [-0.591236, -0.323403, 1.0]], ['2, k, 6', [-0.404178, -0.463274, 1.0]], ['2, k, 7', [-0.349355, -0.488531, 1.0]], ['2, k, 8', [-0.0558717, -0.102428, 1.0]], ['2, k, 9', [0.0845944, -0.21508, 1.0]], ['2, k, 10', [0.034422, -0.368713, 1.0]], ['2, k, 11', [-0.00516363, -0.41003, 1.0]], ['2, k, 12', [-0.23661, -0.633256, 1.0]], ['2, k, 13', [-0.299073, -1.01291, 1.0]], ['2, k, 14', [-0.384732, -1.39295, 1.0]], ['2, k, 15', [-0.381334, -1.47075, 1.0]], ['2, k, 16', [-0.0765497, -0.617358, 1.0]], ['2, k, 17', [-0.048599, -1.03619, 1.0]], ['2, k, 18', [-0.0638784, -1.42651, 1.0]], ['2, k, 19', [-0.0403189, -1.47627, 1.0]], ['2, k, 20', [-0.246259, -0.131313, 1.0]], ['2, k, 21', [-0.293252, -0.556226, 1.0]], ['2, k, 22', [-0.299384, -0.435884, 1.0]], ['2, k, 23', [-0.0282984, -0.479149, 1.0]], ['2, k, 24', [-0.0501824, -0.364968, 1.0]]]
[['2, k, 0', [-0.160732, -0.632141, 1.0]], ['2, k, 1', [-0.211227, -0.346071, 1.0]], ['2, k, 2', [-0.261907, -0.0596607, 1.0]], ['2, k, 3', [-0.253831, 0.0789405, 1.0]], ['2, k, 4', [-0.430453, -0.157624, 1.0]], ['2, k, 5', [-0.591452, -0.32335, 1.0]], ['2, k, 6', [-0.404155, -0.463719, 1.0]], ['2, k, 7', [-0.347018, -0.495095, 1.0]], ['2, k, 8', [-0.0626521, -0.107187, 1.0]], ['2, k, 9', [0.0795664, -0.223718, 1.0]], ['2, k, 10', [0.0317702, -0.36686, 1.0]], ['2, k, 11', [-0.0173746, -0.428024, 1.0]], ['2, k, 12', [-0.238862, -0.631435, 1.0]], ['2, k, 13', [-0.300806, -1.01191, 1.0]], ['2, k, 14', [-0.384046, -1.39237, 1.0]], ['2, k, 15', [-0.380001, -1.46884, 1.0]], ['2, k, 16', [-0.0781657, -0.615622, 1.0]], ['2, k, 17', [-0.0482848, -1.03479, 1.0]], ['2, k, 18', [-0.0636079, -1.42655, 1.0]], ['2, k, 19', [-0.0467094, -1.50373, 1.0]], ['2, k, 20', [-0.249341, -0.130185, 1.0]], ['2, k, 21', [-0.294084, -0.562653, 1.0]], ['2, k, 22', [-0.292516, -0.441205, 1.0]], ['2, k, 23', [-0.0444359, -0.492664, 1.0]], ['2, k, 24', [-0.0620254, -0.374776, 1.0]]]
[['2, k, 0', [-0.165336, -0.631439, 1.0]], ['2, k, 1', [-0.214026, -0.34482, 1.0]], ['2, k, 2', [-0.263606, -0.0591257, 1.0]], ['2, k, 3', [-0.257661, 0.0800811, 1.0]], ['2, k, 4', [-0.433384, -0.157646, 1.0]], ['2, k, 5', [-0.594551, -0.324172, 1.0]], ['2, k, 6', [-0.405243, -0.464201, 1.0]], ['2, k, 7', [-0.352271, -0.498825, 1.0]], ['2, k, 8', [-0.0655135, -0.113199, 1.0]], ['2, k, 9', [0.0758688, -0.229614, 1.0]], ['2, k, 10', [0.0275231, -0.367413, 1.0]], ['2, k, 11', [-0.0221085, -0.427669, 1.0]], ['2, k, 12', [-0.242409, -0.630375, 1.0]], ['2, k, 13', [-0.302699, -1.01205, 1.0]], ['2, k, 14', [-0.38204, -1.38544, 1.0]], ['2, k, 15', [-0.383355, -1.46424, 1.0]], ['2, k, 16', [-0.0838339, -0.615337, 1.0]], ['2, k, 17', [-0.0485217, -1.03487, 1.0]], ['2, k, 18', [-0.0632807, -1.42616, 1.0]], ['2, k, 19', [-0.0444584, -1.50421, 1.0]], ['2, k, 20', [-0.251477, -0.129547, 1.0]], ['2, k, 21', [-0.29883, -0.566431, 1.0]], ['2, k, 22', [-0.304924, -0.445024, 1.0]], ['2, k, 23', [-0.0471844, -0.491602, 1.0]], ['2, k, 24', [-0.0642287, -0.379477, 1.0]]]
[['2, k, 0', [-0.172692, -0.630702, 1.0]], ['2, k, 1', [-0.220128, -0.343449, 1.0]], ['2, k, 2', [-0.268765, -0.0586402, 1.0]], ['2, k, 3', [-0.262363, 0.0816215, 1.0]], ['2, k, 4', [-0.438417, -0.156891, 1.0]], ['2, k, 5', [-0.598785, -0.322234, 1.0]], ['2, k, 6', [-0.456126, -0.451352, 1.0]], ['2, k, 7', [-0.391956, -0.470084, 1.0]], ['2, k, 8', [-0.0709162, -0.115457, 1.0]], ['2, k, 9', [0.0659743, -0.242603, 1.0]], ['2, k, 10', [0.00467252, -0.429349, 1.0]], ['2, k, 11', [-0.0419688, -0.490537, 1.0]], ['2, k, 12', [-0.249279, -0.628998, 1.0]], ['2, k, 13', [-0.306682, -1.01217, 1.0]], ['2, k, 14', [-0.38206, -1.38457, 1.0]], ['2, k, 15', [-0.383227, -1.46247, 1.0]], ['2, k, 16', [-0.0914548, -0.615205, 1.0]], ['2, k, 17', [-0.0495543, -1.03522, 1.0]], ['2, k, 18', [-0.0634635, -1.42629, 1.0]], ['2, k, 19', [-0.0376157, -1.48159, 1.0]], ['2, k, 20', [-0.256936, -0.128943, 1.0]], ['2, k, 21', [-0.338367, -0.535156, 1.0]], ['2, k, 22', [-0.356677, -0.422812, 1.0]], ['2, k, 23', [-0.060304, -0.550487, 1.0]], ['2, k, 24', [-0.0754569, -0.432061, 1.0]]]
