[['2, k, 0', [0.03689994, -0.5565274, 1.0]], ['2, k, 1', [0.05040245, -0.2086812, 1.0]], ['2, k, 2', [0.06659002, 0.1317228, 1.0]], ['2, k, 3', [0.03694735, 0.2602053, 1.0]], ['2, k, 4', [-0.09762368, 0.07443515, 1.0]], ['2, k, 5', [-0.127437, -0.101202, 1.0]], ['2, k, 6', [-0.006877687, -0.1635006, 1.0]], ['2, k, 7', [0.04535663, -0.1977239, 1.0]], ['2, k, 8', [0.2343939, 0.09244376, 1.0]], ['2, k, 9', [0.2758311, -0.0565336, 1.0]], ['2, k, 10', [0.1754708, -0.1383324, 1.0]], ['2, k, 11', [0.1315035, -0.1737155, 1.0]], ['2, k, 12', [-0.07240469, -0.5458193, 1.0]], ['2, k, 13', [-0.150636, -0.2762837, 1.0]], ['2, k, 14', [-0.1194442, -0.6245633, 1.0]], ['2, k, 15', [-0.1183708, -0.6710213, 1.0]], ['2, k, 16', [0.1448232, -0.5468924, 1.0]], ['2, k, 17', [0.21037, -0.267552, 1.0]], ['2, k, 18', [0.1054128, -0.6138802, 1.0]], ['2, k, 19', [0.09413502, -0.6789073, 1.0]], ['2, k, 20', [0.06209975, 0.04751132, 1.0]], ['2, k, 21', [0.03347363, -0.2280863, 1.0]], ['2, k, 22', [0.09830151, -0.175982, 1.0]], ['2, k, 23', [0.07050096, -0.1992231, 1.0]], ['2, k, 24', [0.09308454, -0.1565212, 1.0]]]
[['2, k, 0', [0.01215171, -0.6482472, 1.0]], ['2, k, 1', [0.04121158, -0.2807587, 1.0]], ['2, k, 2', [0.06778915, 0.07280564, 1.0]], ['2, k, 3', [0.01625824, 0.2097507, 1.0]], ['2, k, 4', [-0.08854125, -0.00460877, 1.0]], ['2, k, 5', [-0.1397658, -0.1864264, 1.0]], ['2, k, 6', [-0.07491792, -0.03453343, 1.0]], ['2, k, 7', [-0.06788522, 0.04371418, 1.0]], ['2, k, 8', [0.2279498, 0.01431616, 1.0]], ['2, k, 9', [0.2263709, 0.09075997, 1.0]], ['2, k, 10', [0.08565291, 0.1561472, 1.0]], ['2, k, 11', [0.02852129, 0.1910119, 1.0]], ['2, k, 12', [-0.1045342, -0.6327934, 1.0]], ['2, k, 13', [-0.1491287, -0.288783, 1.0]], ['2, k, 14', [-0.1206424, -0.6284869, 1.0]], ['2, k, 15', [-0.1273856, -0.6940566, 1.0]], ['2, k, 16', [0.1283934, -0.6415008, 1.0]], ['2, k, 17', [0.2083098, -0.2775246, 1.0]], ['2, k, 18', [0.1036619, -0.6173291, 1.0]], ['2, k, 19', [0.1152841, -0.6640041, 1.0]], ['2, k, 20', [0.06125418, -0.01341641, 1.0]], ['2, k, 21', [-0.04259044, 0.07019404, 1.0]], ['2, k, 22', [-0.03828218, 0.04360436, 1.0]], ['2, k, 23', [0.01400442, 0.2413384, 1.0]], ['2, k, 24', [0.04199802, 0.1432369, 1.0]]]
[['2, k, 0', [0.01198052, -0.6489881, 1.0]], ['2, k, 1', [0.04113582, -0.2815046, 1.0]], ['2, k, 2', [0.06787402, 0.07276545, 1.0]], ['2, k, 3', [0.02699709, 0.2123701, 1.0]], ['2, k, 4', [-0.08818331, -0.007494754, 1.0]], ['2, k, 5', [-0.1540856, -0.1807418, 1.0]], ['2, k, 6', [-0.08403192, -0.03374099, 1.0]], ['2, k, 7', [-0.07101507, 0.04259904, 1.0]], ['2, k, 8', [0.2279365, 0.01431526, 1.0]], ['2, k, 9', [0.2263756, 0.09066879, 1.0]], ['2, k, 10', [0.08728924, 0.1551411, 1.0]], ['2, k, 11', [0.02886534, 0.190591, 1.0]], ['2, k, 12', [-0.1047564, -0.6335949, 1.0]], ['2, k, 13', [-0.1491448, -0.2887178, 1.0]], ['2, k, 14', [-0.1209781, -0.6284174, 1.0]], ['2, k, 15', [-0.1268704, -0.6934308, 1.0]], ['2, k, 16', [0.1282794, -0.6421196, 1.0]], ['2, k, 17', [0.2082137, -0.2764752, 1.0]], ['2, k, 18', [0.1026171, -0.6130792, 1.0]], ['2, k, 19', [0.1140897, -0.659793, 1.0]], ['2, k, 20', [0.06131541, -0.0135702, 1.0]], ['2, k, 21', [-0.04492326, 0.06756748, 1.0]], ['2, k, 22', [-0.04237775, 0.03740972, 1.0]], ['2, k, 23', [0.01562782, 0.2429094, 1.0]], ['2, k, 24', [0.04167193, 0.142643, 1.0]]]
[['2, k, 0', [0.0121167, -0.6491109, 1.0]], ['2, k, 1', [0.04113539, -0.2816742, 1.0]], ['2, k, 2', [0.06784457, 0.07268654, 1.0]], ['2, k, 3', [0.03113605, 0.1889237, 1.0]], ['2, k, 4', [-0.08816416, -0.007629577, 1.0]], ['2, k, 5', [-0.1561407, -0.1817957, 1.0]], ['2, k, 6', [-0.0848191, -0.03379975, 1.0]], ['2, k, 7', [-0.07037939, 0.0431089, 1.0]], ['2, k, 8', [0.2279432, 0.01430933, 1.0]], ['2, k, 9', [0.2263302, 0.09066753, 1.0]], ['2, k, 10', [0.08889908, 0.1543983, 1.0]], ['2, k, 11', [0.02876408, 0.189563, 1.0]], ['2, k, 12', [-0.1046709, -0.6336946, 1.0]], ['2, k, 13', [-0.1491631, -0.2886204, 1.0]], ['2, k, 14', [-0.1209191, -0.6285424, 1.0]], ['2, k, 15', [-0.1256336, -0.6935008, 1.0]], ['2, k, 16', [0.1285452, -0.6422393, 1.0]], ['2, k, 17', [0.2082818, -0.2757055, 1.0]], ['2, k, 18', [0.1063201, -0.6149923, 1.0]], ['2, k, 19', [0.1395394, -0.7232714, 1.0]], ['2, k, 20', [0.06129899, -0.01371174, 1.0]], ['2, k, 21', [-0.04113247, 0.06779911, 1.0]], ['2, k, 22', [-0.04010113, 0.04212796, 1.0]], ['2, k, 23', [0.01616598, 0.2391012, 1.0]], ['2, k, 24', [0.04266784, 0.1425404, 1.0]]]
[['2, k, 0', [0.01253353, -0.6505701, 1.0]], ['2, k, 1', [0.04127959, -0.2827483, 1.0]], ['2, k, 2', [0.06789824, 0.07251242, 1.0]], ['2, k, 3', [0.03151652, 0.1872182, 1.0]], ['2, k, 4', [-0.08816439, -0.008269716, 1.0]], ['2, k, 5', [-0.1570249, -0.1771038, 1.0]], ['2, k, 6', [-0.08662895, -0.03353186, 1.0]], ['2, k, 7', [-0.07212523, 0.04119107, 1.0]], ['2, k, 8', [0.2279049, 0.01424411, 1.0]], ['2, k, 9', [0.2258589, 0.09058541, 1.0]], ['2, k, 10', [0.0904211, 0.1540308, 1.0]], ['2, k, 11', [0.02859678, 0.1883342, 1.0]], ['2, k, 12', [-0.1044843, -0.6344207, 1.0]], ['2, k, 13', [-0.1491631, -0.2886395, 1.0]], ['2, k, 14', [-0.1207169, -0.62862, 1.0]], ['2, k, 15', [-0.1251734, -0.6922605, 1.0]], ['2, k, 16', [0.1295166, -0.6454917, 1.0]], ['2, k, 17', [0.2083709, -0.2749734, 1.0]], ['2, k, 18', [0.1061352, -0.6150391, 1.0]], ['2, k, 19', [0.1681944, -0.6946401, 1.0]], ['2, k, 20', [0.06136508, -0.01406904, 1.0]], ['2, k, 21', [-0.04388872, 0.06246223, 1.0]], ['2, k, 22', [-0.03921387, 0.04256235, 1.0]], ['2, k, 23', [0.01449515, 0.2360206, 1.0]], ['2, k, 24', [0.04264903, 0.1408014, 1.0]]]
[['2, k, 0', [0.01263854, -0.6508551, 1.0]], ['2, k, 1', [0.041295, -0.2829508, 1.0]], ['2, k, 2', [0.06790096, 0.07253632, 1.0]], ['2, k, 3', [0.03153377, 0.1871212, 1.0]], ['2, k, 4', [-0.08447903, -0.01108747, 1.0]], ['2, k, 5', [-0.1472533, -0.1818433, 1.0]], ['2, k, 6', [-0.08166145, -0.03541819, 1.0]], ['2, k, 7', [-0.0700323, 0.03928477, 1.0]], ['2, k, 8', [0.2278635, 0.01418168, 1.0]], ['2, k, 9', [0.2258252, 0.09056931, 1.0]], ['2, k, 10', [0.08890679, 0.1533181, 1.0]], ['2, k, 11', [0.02902416, 0.1877408, 1.0]], ['2, k, 12', [-0.104168, -0.6356195, 1.0]], ['2, k, 13', [-0.1491565, -0.2886578, 1.0]], ['2, k, 14', [-0.1209069, -0.6287625, 1.0]], ['2, k, 15', [-0.1195432, -0.6714052, 1.0]], ['2, k, 16', [0.1297082, -0.6456131, 1.0]], ['2, k, 17', [0.2084926, -0.2746223, 1.0]], ['2, k, 18', [0.1073833, -0.6194864, 1.0]], ['2, k, 19', [0.1378757, -0.7293702, 1.0]], ['2, k, 20', [0.06137, -0.01412461, 1.0]], ['2, k, 21', [-0.04360637, 0.06277153, 1.0]], ['2, k, 22', [-0.03831759, 0.04312959, 1.0]], ['2, k, 23', [0.01583294, 0.232734, 1.0]], ['2, k, 24', [0.04342392, 0.1402278, 1.0]]]
[['2, k, 0', [0.01242645, -0.6508958, 1.0]], ['2, k, 1', [0.04114786, -0.2831163, 1.0]], ['2, k, 2', [0.06786144, 0.07237384, 1.0]], ['2, k, 3', [0.03150247, 0.1864574, 1.0]], ['2, k, 4', [-0.08594721, -0.0008658477, 1.0]], ['2, k, 5', [-0.1457195, -0.1751104, 1.0]], ['2, k, 6', [-0.08006713, -0.03042955, 1.0]], ['2, k, 7', [-0.06835584, 0.04223398, 1.0]], ['2, k, 8', [0.2278375, 0.01407438, 1.0]], ['2, k, 9', [0.2258981, 0.09047429, 1.0]], ['2, k, 10', [0.08999609, 0.1529548, 1.0]], ['2, k, 11', [0.02926215, 0.186731, 1.0]], ['2, k, 12', [-0.1044852, -0.6353985, 1.0]], ['2, k, 13', [-0.1491128, -0.2886558, 1.0]], ['2, k, 14', [-0.1209334, -0.6287726, 1.0]], ['2, k, 15', [-0.1195322, -0.6756968, 1.0]], ['2, k, 16', [0.1293801, -0.6457664, 1.0]], ['2, k, 17', [0.2084674, -0.2740329, 1.0]], ['2, k, 18', [0.1062531, -0.6192989, 1.0]], ['2, k, 19', [0.1156207, -0.65242, 1.0]], ['2, k, 20', [0.06130821, -0.01434054, 1.0]], ['2, k, 21', [-0.04177533, 0.0683982, 1.0]], ['2, k, 22', [-0.02990502, 0.055161, 1.0]], ['2, k, 23', [0.01500674, 0.2315985, 1.0]], ['2, k, 24', [0.04126053, 0.1385576, 1.0]]]
[['2, k, 0', [0.01230224, -0.651029, 1.0]], ['2, k, 1', [0.04105406, -0.2832735, 1.0]], ['2, k, 2', [0.06779744, 0.07227006, 1.0]], ['2, k, 3', [0.03202597, 0.1846323, 1.0]], ['2, k, 4', [-0.08601106, -0.002919024, 1.0]], ['2, k, 5', [-0.1500573, -0.1742893, 1.0]], ['2, k, 6', [-0.08271149, -0.0308587, 1.0]], ['2, k, 7', [-0.07036447, 0.04189751, 1.0]], ['2, k, 8', [0.227886, 0.01404298, 1.0]], ['2, k, 9', [0.2261313, 0.09017261, 1.0]], ['2, k, 10', [0.09043862, 0.1526031, 1.0]], ['2, k, 11', [0.02897834, 0.187003, 1.0]], ['2, k, 12', [-0.1045483, -0.6353925, 1.0]], ['2, k, 13', [-0.1490756, -0.2883178, 1.0]], ['2, k, 14', [-0.1208977, -0.6286325, 1.0]], ['2, k, 15', [-0.1199838, -0.6760919, 1.0]], ['2, k, 16', [0.129074, -0.6458631, 1.0]], ['2, k, 17', [0.2085789, -0.2737523, 1.0]], ['2, k, 18', [0.09992465, -0.627089, 1.0]], ['2, k, 19', [0.1635306, -0.7175192, 1.0]], ['2, k, 20', [0.06123434, -0.0145203, 1.0]], ['2, k, 21', [-0.0465628, 0.06761238, 1.0]], ['2, k, 22', [-0.03965623, 0.03993475, 1.0]], ['2, k, 23', [0.01795086, 0.2355783, 1.0]], ['2, k, 24', [0.04177359, 0.1392741, 1.0]]]
[['2, k, 0', [0.01252146, -0.6511093, 1.0]], ['2, k, 1', [0.04111004, -0.2833579, 1.0]], ['2, k, 2', [0.0678077, 0.07224176, 1.0]], ['2, k, 3', [0.03142823, 0.1847465, 1.0]], ['2, k, 4', [-0.08589614, -0.004724357, 1.0]], ['2, k, 5', [-0.151646, -0.1741539, 1.0]], ['2, k, 6', [-0.08386967, -0.0314982, 1.0]], ['2, k, 7', [-0.07118833, 0.04139192, 1.0]], ['2, k, 8', [0.2278753, 0.01401164, 1.0]], ['2, k, 9', [0.2260669, 0.0900696, 1.0]], ['2, k, 10', [0.09113884, 0.1520346, 1.0]], ['2, k, 11', [0.02859969, 0.186398, 1.0]], ['2, k, 12', [-0.1042848, -0.6355467, 1.0]], ['2, k, 13', [-0.1490131, -0.2884394, 1.0]], ['2, k, 14', [-0.1209072, -0.6286342, 1.0]], ['2, k, 15', [-0.1191355, -0.7176259, 1.0]], ['2, k, 16', [0.1293762, -0.6456956, 1.0]], ['2, k, 17', [0.2086264, -0.2736726, 1.0]], ['2, k, 18', [0.1003705, -0.618081, 1.0]], ['2, k, 19', [0.1172739, -0.7308851, 1.0]], ['2, k, 20', [0.06125532, -0.01459146, 1.0]], ['2, k, 21', [-0.04747455, 0.06410655, 1.0]], ['2, k, 22', [-0.03557051, 0.04838423, 1.0]], ['2, k, 23', [0.01672488, 0.2343956, 1.0]], ['2, k, 24', [0.04241124, 0.1395238, 1.0]]]
[['2, k, 0', [0.01307531, -0.6520122, 1.0]], ['2, k, 1', [0.04109012, -0.2840183, 1.0]], ['2, k, 2', [0.06762374, 0.07201704, 1.0]], ['2, k, 3', [0.03151209, 0.184458, 1.0]], ['2, k, 4', [-0.08546019, -0.006392314, 1.0]], ['2, k, 5', [-0.1622587, -0.1626958, 1.0]], ['2, k, 6', [-0.0903213, -0.02862819, 1.0]], ['2, k, 7', [-0.07147013, 0.04046478, 1.0]], ['2, k, 8', [0.227906, 0.01390832, 1.0]], ['2, k, 9', [0.2261685, 0.08989839, 1.0]], ['2, k, 10', [0.09193696, 0.1516379, 1.0]], ['2, k, 11', [0.02940269, 0.1867039, 1.0]], ['2, k, 12', [-0.1035032, -0.63692, 1.0]], ['2, k, 13', [-0.1490249, -0.2884067, 1.0]], ['2, k, 14', [-0.1209205, -0.6287231, 1.0]], ['2, k, 15', [-0.1281122, -0.7089536, 1.0]], ['2, k, 16', [0.1295837, -0.6459181, 1.0]], ['2, k, 17', [0.2087405, -0.2732712, 1.0]], ['2, k, 18', [0.1009126, -0.6185945, 1.0]], ['2, k, 19', [0.117903, -0.6549582, 1.0]], ['2, k, 20', [0.06112565, -0.0149056, 1.0]], ['2, k, 21', [-0.05075888, 0.06167949, 1.0]], ['2, k, 22', [-0.03515984, 0.05237971, 1.0]], ['2, k, 23', [0.0170879, 0.2346128, 1.0]], ['2, k, 24', [0.04335187, 0.1390122, 1.0]]]
[['2, k, 0', [0.01331738, -0.6517692, 1.0]], ['2, k, 1', [0.04115295, -0.2840599, 1.0]], ['2, k, 2', [0.0676892, 0.07193251, 1.0]], ['2, k, 3', [0.06034284, 0.2184908, 1.0]], ['2, k, 4', [-0.08561799, -0.006388537, 1.0]], ['2, k, 5', [-0.1612545, -0.1635806, 1.0]], ['2, k, 6', [-0.08979663, -0.02935489, 1.0]], ['2, k, 7', [-0.07184284, 0.03983879, 1.0]], ['2, k, 8', [0.2279829, 0.01377348, 1.0]], ['2, k, 9', [0.2258353, 0.08965306, 1.0]], ['2, k, 10', [0.09227441, 0.1513306, 1.0]], ['2, k, 11', [0.02950345, 0.1867683, 1.0]], ['2, k, 12', [-0.1033616, -0.6367934, 1.0]], ['2, k, 13', [-0.1490418, -0.2883886, 1.0]], ['2, k, 14', [-0.1209201, -0.6287226, 1.0]], ['2, k, 15', [-0.1288576, -0.7056636, 1.0]], ['2, k, 16', [0.129907, -0.6451345, 1.0]], ['2, k, 17', [0.2087429, -0.2732742, 1.0]], ['2, k, 18', [0.082955, -0.6272823, 1.0]], ['2, k, 19', [0.1101654, -0.7323691, 1.0]], ['2, k, 20', [0.06119158, -0.01502383, 1.0]], ['2, k, 21', [-0.05454492, 0.06262509, 1.0]], ['2, k, 22', [-0.06150458, 0.006371902, 1.0]], ['2, k, 23', [0.0192514, 0.2402217, 1.0]], ['2, k, 24', [0.04259226, 0.1384723, 1.0]]]
[['2, k, 0', [0.0131546, -0.651917, 1.0]], ['2, k, 1', [0.04110582, -0.2842246, 1.0]], ['2, k, 2', [0.06773394, 0.07184977, 1.0]], ['2, k, 3', [0.06140094, 0.2185842, 1.0]], ['2, k, 4', [-0.08417789, -0.006423055, 1.0]], ['2, k, 5', [-0.1594377, -0.1651719, 1.0]], ['2, k, 6', [-0.08872564, -0.02983639, 1.0]], ['2, k, 7', [-0.0711602, 0.04173833, 1.0]], ['2, k, 8', [0.227984, 0.01376622, 1.0]], ['2, k, 9', [0.2255211, 0.08952922, 1.0]], ['2, k, 10', [0.09238765, 0.1512609, 1.0]], ['2, k, 11', [0.02946222, 0.1870385, 1.0]], ['2, k, 12', [-0.1035096, -0.6368375, 1.0]], ['2, k, 13', [-0.1490637, -0.2880667, 1.0]], ['2, k, 14', [-0.121035, -0.6287989, 1.0]], ['2, k, 15', [-0.1191456, -0.6663316, 1.0]], ['2, k, 16', [0.1296886, -0.645367, 1.0]], ['2, k, 17', [0.2087434, -0.2732702, 1.0]], ['2, k, 18', [0.1144668, -0.6171364, 1.0]], ['2, k, 19', [0.1267193, -0.6636161, 1.0]], ['2, k, 20', [0.06122072, -0.01517375, 1.0]], ['2, k, 21', [-0.0525521, 0.06466923, 1.0]], ['2, k, 22', [-0.03668976, 0.04733857, 1.0]], ['2, k, 23', [0.01902442, 0.2343068, 1.0]], ['2, k, 24', [0.04259691, 0.1399741, 1.0]]]
[['2, k, 0', [0.01758649, -0.6279083, 1.0]], ['2, k, 1', [0.04225209, -0.2745611, 1.0]], ['2, k, 2', [0.0676346, 0.07177372, 1.0]], ['2, k, 3', [0.03928808, 0.1834275, 1.0]], ['2, k, 4', [-0.08273716, -0.009142129, 1.0]], ['2, k, 5', [-0.1614606, -0.1620002, 1.0]], ['2, k, 6', [-0.09005232, -0.02926275, 1.0]], ['2, k, 7', [-0.07123443, 0.03948951, 1.0]], ['2, k, 8', [0.2279445, 0.01362419, 1.0]], ['2, k, 9', [0.2252627, 0.08933724, 1.0]], ['2, k, 10', [0.09275914, 0.1510188, 1.0]], ['2, k, 11', [0.02942784, 0.1870199, 1.0]], ['2, k, 12', [-0.09945653, -0.6153052, 1.0]], ['2, k, 13', [-0.149041, -0.2881195, 1.0]], ['2, k, 14', [-0.120903, -0.6288211, 1.0]], ['2, k, 15', [-0.1052261, -0.6836977, 1.0]], ['2, k, 16', [0.1340369, -0.6177775, 1.0]], ['2, k, 17', [0.2087522, -0.2730826, 1.0]], ['2, k, 18', [0.1139705, -0.6171373, 1.0]], ['2, k, 19', [0.1196899, -0.7080078, 1.0]], ['2, k, 20', [0.06101125, -0.01490055, 1.0]], ['2, k, 21', [-0.04999963, 0.06136869, 1.0]], ['2, k, 22', [-0.03149805, 0.05641426, 1.0]], ['2, k, 23', [0.0202755, 0.2346831, 1.0]], ['2, k, 24', [0.04259793, 0.1403326, 1.0]]]
[['2, k, 0', [0.01200749, -0.6523544, 1.0]], ['2, k, 1', [0.0414004, -0.2829367, 1.0]], ['2, k, 2', [0.06770983, 0.07175216, 1.0]], ['2, k, 3', [0.03848615, 0.1907173, 1.0]], ['2, k, 4', [-0.08207159, -0.00895632, 1.0]], ['2, k, 5', [-0.1587726, -0.1886585, 1.0]], ['2, k, 6', [-0.08362819, -0.03304342, 1.0]], ['2, k, 7', [-0.06475383, 0.04629844, 1.0]], ['2, k, 8', [0.227753, 0.0136777, 1.0]], ['2, k, 9', [0.2241161, 0.08860375, 1.0]], ['2, k, 10', [0.09300663, 0.1507785, 1.0]], ['2, k, 11', [0.02938108, 0.1878042, 1.0]], ['2, k, 12', [-0.1050865, -0.6365333, 1.0]], ['2, k, 13', [-0.1489969, -0.2881179, 1.0]], ['2, k, 14', [-0.1208906, -0.628664, 1.0]], ['2, k, 15', [-0.1165132, -0.716617, 1.0]], ['2, k, 16', [0.1287267, -0.645561, 1.0]], ['2, k, 17', [0.2086883, -0.273135, 1.0]], ['2, k, 18', [0.1137648, -0.6171377, 1.0]], ['2, k, 19', [0.11697, -0.7107457, 1.0]], ['2, k, 20', [0.0610736, -0.01498309, 1.0]], ['2, k, 21', [-0.03666823, 0.07718931, 1.0]], ['2, k, 22', [-0.04510153, 0.03107558, 1.0]], ['2, k, 23', [0.01916493, 0.2333169, 1.0]], ['2, k, 24', [0.0428982, 0.1402294, 1.0]]]
[['2, k, 0', [0.01198097, -0.6524954, 1.0]], ['2, k, 1', [0.0411582, -0.2838413, 1.0]], ['2, k, 2', [0.06769871, 0.07159321, 1.0]], ['2, k, 3', [0.02912048, 0.2078277, 1.0]], ['2, k, 4', [-0.08259964, -0.0094388, 1.0]], ['2, k, 5', [-0.162851, -0.1821131, 1.0]], ['2, k, 6', [-0.08747293, -0.03359019, 1.0]], ['2, k, 7', [-0.06885274, 0.04254679, 1.0]], ['2, k, 8', [0.2277283, 0.01364977, 1.0]], ['2, k, 9', [0.2239846, 0.08852932, 1.0]], ['2, k, 10', [0.09306042, 0.1505336, 1.0]], ['2, k, 11', [0.03013628, 0.1864284, 1.0]], ['2, k, 12', [-0.105093, -0.6367147, 1.0]], ['2, k, 13', [-0.1489307, -0.2884148, 1.0]], ['2, k, 14', [-0.1206848, -0.628601, 1.0]], ['2, k, 15', [-0.1036528, -0.6748635, 1.0]], ['2, k, 16', [0.1286225, -0.645914, 1.0]], ['2, k, 17', [0.2087192, -0.2729139, 1.0]], ['2, k, 18', [0.1098859, -0.6148102, 1.0]], ['2, k, 19', [0.1447134, -0.7187277, 1.0]], ['2, k, 20', [0.06105969, -0.01521653, 1.0]], ['2, k, 21', [-0.04408466, 0.07145295, 1.0]], ['2, k, 22', [-0.04197033, 0.04033329, 1.0]], ['2, k, 23', [0.01961184, 0.2333377, 1.0]], ['2, k, 24', [0.04197229, 0.1388956, 1.0]]]
[['2, k, 0', [0.01170952, -0.6543629, 1.0]], ['2, k, 1', [0.04043204, -0.2856011, 1.0]], ['2, k, 2', [0.06746738, 0.07143155, 1.0]], ['2, k, 3', [0.03068135, 0.2076318, 1.0]], ['2, k, 4', [-0.08179591, -0.009504228, 1.0]], ['2, k, 5', [-0.1670991, -0.1730584, 1.0]], ['2, k, 6', [-0.09086753, -0.03145155, 1.0]], ['2, k, 7', [-0.07023637, 0.0417757, 1.0]], ['2, k, 8', [0.227444, 0.01370812, 1.0]], ['2, k, 9', [0.2234478, 0.08827743, 1.0]], ['2, k, 10', [0.0930744, 0.1503989, 1.0]], ['2, k, 11', [0.03006982, 0.1859525, 1.0]], ['2, k, 12', [-0.1053259, -0.6374231, 1.0]], ['2, k, 13', [-0.1489243, -0.288417, 1.0]], ['2, k, 14', [-0.1206795, -0.6285838, 1.0]], ['2, k, 15', [-0.1129596, -0.6986526, 1.0]], ['2, k, 16', [0.1284477, -0.6498728, 1.0]], ['2, k, 17', [0.208836, -0.2726076, 1.0]], ['2, k, 18', [0.1098639, -0.6148352, 1.0]], ['2, k, 19', [0.1601332, -0.703549, 1.0]], ['2, k, 20', [0.0607728, -0.01563526, 1.0]], ['2, k, 21', [-0.04732908, 0.06942164, 1.0]], ['2, k, 22', [-0.04043693, 0.04125388, 1.0]], ['2, k, 23', [0.01830501, 0.2335219, 1.0]], ['2, k, 24', [0.04344442, 0.1387156, 1.0]]]
[['2, k, 0', [0.0118368, -0.6544984, 1.0]], ['2, k, 1', [0.04049321, -0.285864, 1.0]], ['2, k, 2', [0.0675175, 0.07121295, 1.0]], ['2, k, 3', [0.03424708, 0.2003398, 1.0]], ['2, k, 4', [-0.08215052, -0.0098012, 1.0]], ['2, k, 5', [-0.165364, -0.1721582, 1.0]], ['2, k, 6', [-0.09057005, -0.03193648, 1.0]], ['2, k, 7', [-0.07063912, 0.04017132, 1.0]], ['2, k, 8', [0.2274051, 0.01365093, 1.0]], ['2, k, 9', [0.2233701, 0.08807962, 1.0]], ['2, k, 10', [0.08104589, 0.1505569, 1.0]], ['2, k, 11', [0.02943754, 0.1838741, 1.0]], ['2, k, 12', [-0.1051101, -0.6377049, 1.0]], ['2, k, 13', [-0.1489298, -0.2885328, 1.0]], ['2, k, 14', [-0.120687, -0.6285495, 1.0]], ['2, k, 15', [-0.1261363, -0.7118295, 1.0]], ['2, k, 16', [0.1284841, -0.6498749, 1.0]], ['2, k, 17', [0.2088742, -0.272624, 1.0]], ['2, k, 18', [0.1104601, -0.614803, 1.0]], ['2, k, 19', [0.1229324, -0.6612672, 1.0]], ['2, k, 20', [0.06084639, -0.01599469, 1.0]], ['2, k, 21', [-0.04260026, 0.06296886, 1.0]], ['2, k, 22', [-0.03285225, 0.05064112, 1.0]], ['2, k, 23', [0.01773527, 0.2278212, 1.0]], ['2, k, 24', [0.04333026, 0.1370225, 1.0]]]
[['2, k, 0', [0.01562123, -0.629409, 1.0]], ['2, k, 1', [0.04148521, -0.2770237, 1.0]], ['2, k, 2', [0.06746273, 0.07103606, 1.0]], ['2, k, 3', [0.03654718, 0.1951343, 1.0]], ['2, k, 4', [-0.08053828, -0.01315108, 1.0]], ['2, k, 5', [-0.1639614, -0.1710162, 1.0]], ['2, k, 6', [-0.09062686, -0.0325143, 1.0]], ['2, k, 7', [-0.0732462, 0.036725, 1.0]], ['2, k, 8', [0.2273929, 0.01358182, 1.0]], ['2, k, 9', [0.2233983, 0.08762021, 1.0]], ['2, k, 10', [0.08125708, 0.1513897, 1.0]], ['2, k, 11', [0.02938037, 0.1829761, 1.0]], ['2, k, 12', [-0.1010474, -0.6169459, 1.0]], ['2, k, 13', [-0.1489456, -0.2884682, 1.0]], ['2, k, 14', [-0.1207125, -0.6281476, 1.0]], ['2, k, 15', [-0.1261238, -0.7068251, 1.0]], ['2, k, 16', [0.1317781, -0.6190451, 1.0]], ['2, k, 17', [0.2088681, -0.2724961, 1.0]], ['2, k, 18', [0.1070887, -0.6136278, 1.0]], ['2, k, 19', [0.1532392, -0.7117433, 1.0]], ['2, k, 20', [0.06079107, -0.01603808, 1.0]], ['2, k, 21', [-0.04933825, 0.05996516, 1.0]], ['2, k, 22', [-0.06398719, 0.001436297, 1.0]], ['2, k, 23', [0.01879283, 0.229088, 1.0]], ['2, k, 24', [0.04227085, 0.1352372, 1.0]]]
[['2, k, 0', [0.01518825, -0.6609311, 1.0]], ['2, k, 1', [0.0411922, -0.2884801, 1.0]], ['2, k, 2', [0.06735057, 0.07079075, 1.0]], ['2, k, 3', [0.03667651, 0.1949364, 1.0]], ['2, k, 4', [-0.07562703, -0.02216631, 1.0]], ['2, k, 5', [-0.1672809, -0.1651099, 1.0]], ['2, k, 6', [-0.09320588, -0.03132904, 1.0]], ['2, k, 7', [-0.07361222, 0.03277905, 1.0]], ['2, k, 8', [0.2274276, 0.01351843, 1.0]], ['2, k, 9', [0.2234493, 0.0868369, 1.0]], ['2, k, 10', [0.08133208, 0.1514298, 1.0]], ['2, k, 11', [0.02857875, 0.1817375, 1.0]], ['2, k, 12', [-0.1010291, -0.6470789, 1.0]], ['2, k, 13', [-0.1489507, -0.2883329, 1.0]], ['2, k, 14', [-0.1206995, -0.6281639, 1.0]], ['2, k, 15', [-0.1354687, -0.7016409, 1.0]], ['2, k, 16', [0.1309228, -0.6518938, 1.0]], ['2, k, 17', [0.2090235, -0.2720292, 1.0]], ['2, k, 18', [0.1053767, -0.6142177, 1.0]], ['2, k, 19', [0.1591754, -0.7061045, 1.0]], ['2, k, 20', [0.0606842, -0.016601, 1.0]], ['2, k, 21', [-0.05333185, 0.05525438, 1.0]], ['2, k, 22', [-0.04754206, 0.02662108, 1.0]], ['2, k, 23', [0.01753811, 0.230119, 1.0]], ['2, k, 24', [0.042799, 0.1333963, 1.0]]]
