[['2, k, 0', [0.1786002, -0.003959851, 1.0]], ['2, k, 1', [0.1883835, 0.3053679, 1.0]], ['2, k, 2', [0.1977158, 0.6040104, 1.0]], ['2, k, 3', [0.208048, 0.7446001, 1.0]], ['2, k, 4', [0.01594483, 0.4989113, 1.0]], ['2, k, 5', [-0.03344714, 0.2402761, 1.0]], ['2, k, 6', [-0.04281221, 0.01100751, 1.0]], ['2, k, 7', [-0.02194214, -0.04284829, 1.0]], ['2, k, 8', [0.3736969, 0.4849156, 1.0]], ['2, k, 9', [0.38717, 0.2244914, 1.0]], ['2, k, 10', [0.3867346, -0.008337235, 1.0]], ['2, k, 11', [0.3712932, -0.08692362, 1.0]], ['2, k, 12', [0.09636349, -0.0009834095, 1.0]], ['2, k, 13', [0.07618845, -0.3264109, 1.0]], ['2, k, 14', [0.1030239, -0.6398204, 1.0]], ['2, k, 15', [0.06040762, -0.7175391, 1.0]], ['2, k, 16', [0.2556226, -0.006832028, 1.0]], ['2, k, 17', [0.2460845, -0.3459694, 1.0]], ['2, k, 18', [0.227444, -0.6556442, 1.0]], ['2, k, 19', [0.2081582, -0.7303479, 1.0]], ['2, k, 20', [0.1955569, 0.5308628, 1.0]], ['2, k, 21', [-0.0217257, -0.1194355, 1.0]], ['2, k, 22', [-0.05008615, -0.07489613, 1.0]], ['2, k, 23', [0.3629202, -0.1637452, 1.0]], ['2, k, 24', [0.404184, -0.1010247, 1.0]]]
[['2, k, 0', [0.203453, -0.01717473, 1.0]], ['2, k, 1', [0.2346165, 0.2995833, 1.0]], ['2, k, 2', [0.2642226, 0.604798, 1.0]], ['2, k, 3', [0.2782947, 0.7445018, 1.0]], ['2, k, 4', [0.08290686, 0.4960473, 1.0]], ['2, k, 5', [0.01921888, 0.2375796, 1.0]], ['2, k, 6', [-0.03818195, -0.002714064, 1.0]], ['2, k, 7', [-0.02627616, -0.04926523, 1.0]], ['2, k, 8', [0.4353985, 0.4686376, 1.0]], ['2, k, 9', [0.4547884, 0.2037601, 1.0]], ['2, k, 10', [0.4542697, -0.02420085, 1.0]], ['2, k, 11', [0.4355354, -0.1054411, 1.0]], ['2, k, 12', [0.1206079, -0.01075814, 1.0]], ['2, k, 13', [-0.06328181, -0.345899, 1.0]], ['2, k, 14', [-0.2268431, -0.6460044, 1.0]], ['2, k, 15', [-0.2285922, -0.6983672, 1.0]], ['2, k, 16', [0.2798404, -0.02330198, 1.0]], ['2, k, 17', [0.2666448, -0.3306904, 1.0]], ['2, k, 18', [0.229691, -0.6370982, 1.0]], ['2, k, 19', [0.2186922, -0.72069, 1.0]], ['2, k, 20', [0.2570203, 0.5299966, 1.0]], ['2, k, 21', [-0.04052854, -0.1090732, 1.0]], ['2, k, 22', [-0.06818553, -0.0595879, 1.0]], ['2, k, 23', [0.4281184, -0.178068, 1.0]], ['2, k, 24', [0.4576794, -0.1125929, 1.0]]]
[['2, k, 0', [0.2022116, -0.01738135, 1.0]], ['2, k, 1', [0.2338542, 0.2993986, 1.0]], ['2, k, 2', [0.2637164, 0.6047162, 1.0]], ['2, k, 3', [0.2781342, 0.7445393, 1.0]], ['2, k, 4', [0.08224747, 0.4960358, 1.0]], ['2, k, 5', [0.01866583, 0.2370485, 1.0]], ['2, k, 6', [-0.03820672, -0.002672421, 1.0]], ['2, k, 7', [-0.02677068, -0.04935464, 1.0]], ['2, k, 8', [0.4347839, 0.4683438, 1.0]], ['2, k, 9', [0.4529859, 0.2022053, 1.0]], ['2, k, 10', [0.4505493, -0.02769045, 1.0]], ['2, k, 11', [0.4334215, -0.1067349, 1.0]], ['2, k, 12', [0.1193235, -0.01100173, 1.0]], ['2, k, 13', [-0.06300601, -0.345797, 1.0]], ['2, k, 14', [-0.2301503, -0.6372317, 1.0]], ['2, k, 15', [-0.2317435, -0.6896678, 1.0]], ['2, k, 16', [0.2787294, -0.02342756, 1.0]], ['2, k, 17', [0.2660163, -0.3304533, 1.0]], ['2, k, 18', [0.2294309, -0.6368205, 1.0]], ['2, k, 19', [0.2187426, -0.7204608, 1.0]], ['2, k, 20', [0.2564894, 0.5298973, 1.0]], ['2, k, 21', [-0.04207241, -0.1110196, 1.0]], ['2, k, 22', [-0.06614705, -0.05011433, 1.0]], ['2, k, 23', [0.42861, -0.1728096, 1.0]], ['2, k, 24', [0.4554068, -0.1173662, 1.0]]]
[['2, k, 0', [0.202093, -0.01740376, 1.0]], ['2, k, 1', [0.2337455, 0.299374, 1.0]], ['2, k, 2', [0.2635416, 0.6047336, 1.0]], ['2, k, 3', [0.2780201, 0.744465, 1.0]], ['2, k, 4', [0.08157051, 0.4960223, 1.0]], ['2, k, 5', [0.01808392, 0.237033, 1.0]], ['2, k, 6', [-0.03833802, -0.002794608, 1.0]], ['2, k, 7', [-0.02721664, -0.04930867, 1.0]], ['2, k, 8', [0.4340333, 0.4683178, 1.0]], ['2, k, 9', [0.4517276, 0.2024192, 1.0]], ['2, k, 10', [0.4478171, -0.02904111, 1.0]], ['2, k, 11', [0.4301332, -0.1055498, 1.0]], ['2, k, 12', [0.1191819, -0.01110253, 1.0]], ['2, k, 13', [-0.06305069, -0.3457195, 1.0]], ['2, k, 14', [-0.229447, -0.6389371, 1.0]], ['2, k, 15', [-0.2311246, -0.6913651, 1.0]], ['2, k, 16', [0.278636, -0.02336073, 1.0]], ['2, k, 17', [0.2658557, -0.3301993, 1.0]], ['2, k, 18', [0.2293209, -0.6368999, 1.0]], ['2, k, 19', [0.2192416, -0.7204784, 1.0]], ['2, k, 20', [0.2563452, 0.5299034, 1.0]], ['2, k, 21', [-0.04713665, -0.1051564, 1.0]], ['2, k, 22', [-0.06605225, -0.05810917, 1.0]], ['2, k, 23', [0.4219958, -0.1766284, 1.0]], ['2, k, 24', [0.4532541, -0.1276169, 1.0]]]
[['2, k, 0', [0.1996807, -0.01735346, 1.0]], ['2, k, 1', [0.232601, 0.2992414, 1.0]], ['2, k, 2', [0.2631096, 0.6046166, 1.0]], ['2, k, 3', [0.2779073, 0.744438, 1.0]], ['2, k, 4', [0.08087618, 0.4956013, 1.0]], ['2, k, 5', [0.01778852, 0.2370422, 1.0]], ['2, k, 6', [-0.03926247, -0.003894021, 1.0]], ['2, k, 7', [-0.02811156, -0.04831495, 1.0]], ['2, k, 8', [0.4334541, 0.4682708, 1.0]], ['2, k, 9', [0.4504712, 0.2027393, 1.0]], ['2, k, 10', [0.4464786, -0.02796078, 1.0]], ['2, k, 11', [0.4268119, -0.1049616, 1.0]], ['2, k, 12', [0.1172173, -0.01078495, 1.0]], ['2, k, 13', [-0.06300306, -0.345793, 1.0]], ['2, k, 14', [-0.2289215, -0.6414079, 1.0]], ['2, k, 15', [-0.2305999, -0.6938257, 1.0]], ['2, k, 16', [0.2758109, -0.02358132, 1.0]], ['2, k, 17', [0.2656182, -0.3300501, 1.0]], ['2, k, 18', [0.2293224, -0.6368996, 1.0]], ['2, k, 19', [0.2194311, -0.7203804, 1.0]], ['2, k, 20', [0.2557907, 0.5297822, 1.0]], ['2, k, 21', [-0.04590526, -0.1033999, 1.0]], ['2, k, 22', [-0.06790069, -0.05366325, 1.0]], ['2, k, 23', [0.4249659, -0.1660932, 1.0]], ['2, k, 24', [0.4512708, -0.1078736, 1.0]]]
[['2, k, 0', [0.1986302, -0.017428, 1.0]], ['2, k, 1', [0.2319588, 0.2991464, 1.0]], ['2, k, 2', [0.2628027, 0.6045672, 1.0]], ['2, k, 3', [0.2775899, 0.7444157, 1.0]], ['2, k, 4', [0.08042426, 0.4955139, 1.0]], ['2, k, 5', [0.01703235, 0.2367391, 1.0]], ['2, k, 6', [-0.03942977, -0.00387218, 1.0]], ['2, k, 7', [-0.02939899, -0.04896694, 1.0]], ['2, k, 8', [0.4322077, 0.4678903, 1.0]], ['2, k, 9', [0.4493971, 0.2034587, 1.0]], ['2, k, 10', [0.4447298, -0.02662684, 1.0]], ['2, k, 11', [0.4245102, -0.1045313, 1.0]], ['2, k, 12', [0.1159745, -0.01081332, 1.0]], ['2, k, 13', [-0.06302464, -0.3458182, 1.0]], ['2, k, 14', [-0.2287533, -0.6414927, 1.0]], ['2, k, 15', [-0.2304534, -0.6939086, 1.0]], ['2, k, 16', [0.2749539, -0.02366759, 1.0]], ['2, k, 17', [0.2653925, -0.3299375, 1.0]], ['2, k, 18', [0.2289128, -0.6363744, 1.0]], ['2, k, 19', [0.2198202, -0.7202153, 1.0]], ['2, k, 20', [0.2554204, 0.5297242, 1.0]], ['2, k, 21', [-0.04395575, -0.1105723, 1.0]], ['2, k, 22', [-0.06790008, -0.05174193, 1.0]], ['2, k, 23', [0.4181067, -0.1728825, 1.0]], ['2, k, 24', [0.4492316, -0.1044038, 1.0]]]
[['2, k, 0', [0.1966461, -0.01715914, 1.0]], ['2, k, 1', [0.2308493, 0.29913, 1.0]], ['2, k, 2', [0.2623259, 0.6044613, 1.0]], ['2, k, 3', [0.2771778, 0.7441282, 1.0]], ['2, k, 4', [0.08012434, 0.4957495, 1.0]], ['2, k, 5', [0.01634518, 0.2369056, 1.0]], ['2, k, 6', [-0.03984432, -0.003890387, 1.0]], ['2, k, 7', [-0.0307471, -0.04969846, 1.0]], ['2, k, 8', [0.4315104, 0.4673629, 1.0]], ['2, k, 9', [0.4482867, 0.2035617, 1.0]], ['2, k, 10', [0.4429738, -0.02748663, 1.0]], ['2, k, 11', [0.4223168, -0.1044535, 1.0]], ['2, k, 12', [0.1142292, -0.01029077, 1.0]], ['2, k, 13', [-0.06295521, -0.345845, 1.0]], ['2, k, 14', [-0.2278431, -0.6430802, 1.0]], ['2, k, 15', [-0.2294902, -0.6954919, 1.0]], ['2, k, 16', [0.2728054, -0.02364568, 1.0]], ['2, k, 17', [0.2649498, -0.3296915, 1.0]], ['2, k, 18', [0.2287274, -0.6361887, 1.0]], ['2, k, 19', [0.2198273, -0.720041, 1.0]], ['2, k, 20', [0.2548199, 0.529633, 1.0]], ['2, k, 21', [-0.04719873, -0.1052911, 1.0]], ['2, k, 22', [-0.07123562, -0.05595808, 1.0]], ['2, k, 23', [0.4097221, -0.1803918, 1.0]], ['2, k, 24', [0.4425602, -0.1302282, 1.0]]]
[['2, k, 0', [0.1967016, -0.01713751, 1.0]], ['2, k, 1', [0.23066, 0.2991731, 1.0]], ['2, k, 2', [0.2618389, 0.6045779, 1.0]], ['2, k, 3', [0.2766545, 0.7442384, 1.0]], ['2, k, 4', [0.0796133, 0.4958967, 1.0]], ['2, k, 5', [0.01536662, 0.2371174, 1.0]], ['2, k, 6', [-0.04209491, -0.006707683, 1.0]], ['2, k, 7', [-0.03124898, -0.04943468, 1.0]], ['2, k, 8', [0.4310966, 0.4671482, 1.0]], ['2, k, 9', [0.4461786, 0.2065665, 1.0]], ['2, k, 10', [0.4417729, -0.02795585, 1.0]], ['2, k, 11', [0.4211469, -0.1045905, 1.0]], ['2, k, 12', [0.1142153, -0.01033421, 1.0]], ['2, k, 13', [-0.06281968, -0.3454159, 1.0]], ['2, k, 14', [-0.227427, -0.643032, 1.0]], ['2, k, 15', [-0.2290792, -0.6954446, 1.0]], ['2, k, 16', [0.2729698, -0.02352439, 1.0]], ['2, k, 17', [0.2649586, -0.3296543, 1.0]], ['2, k, 18', [0.2286775, -0.6358459, 1.0]], ['2, k, 19', [0.2190463, -0.7195134, 1.0]], ['2, k, 20', [0.2544197, 0.5297292, 1.0]], ['2, k, 21', [-0.04296159, -0.09584861, 1.0]], ['2, k, 22', [-0.07098041, -0.0584611, 1.0]], ['2, k, 23', [0.4164274, -0.1683911, 1.0]], ['2, k, 24', [0.444649, -0.1178882, 1.0]]]
[['2, k, 0', [0.1960927, -0.01712521, 1.0]], ['2, k, 1', [0.2302959, 0.2991618, 1.0]], ['2, k, 2', [0.2616991, 0.6045716, 1.0]], ['2, k, 3', [0.2764003, 0.7441326, 1.0]], ['2, k, 4', [0.07950468, 0.4958985, 1.0]], ['2, k, 5', [0.01518511, 0.2370781, 1.0]], ['2, k, 6', [-0.04205601, -0.006773026, 1.0]], ['2, k, 7', [-0.02991434, -0.05221887, 1.0]], ['2, k, 8', [0.4307097, 0.4670047, 1.0]], ['2, k, 9', [0.4455645, 0.2062156, 1.0]], ['2, k, 10', [0.4411408, -0.02798472, 1.0]], ['2, k, 11', [0.4212639, -0.1053454, 1.0]], ['2, k, 12', [0.1134988, -0.0103928, 1.0]], ['2, k, 13', [-0.06270229, -0.3451677, 1.0]], ['2, k, 14', [-0.2278536, -0.6435902, 1.0]], ['2, k, 15', [-0.2293607, -0.6960136, 1.0]], ['2, k, 16', [0.2724908, -0.0234377, 1.0]], ['2, k, 17', [0.2648244, -0.3295387, 1.0]], ['2, k, 18', [0.2284915, -0.6354994, 1.0]], ['2, k, 19', [0.2187977, -0.7191135, 1.0]], ['2, k, 20', [0.2542322, 0.5297228, 1.0]], ['2, k, 21', [-0.04288194, -0.1084063, 1.0]], ['2, k, 22', [-0.07072798, -0.06801687, 1.0]], ['2, k, 23', [0.4167751, -0.1682986, 1.0]], ['2, k, 24', [0.4400542, -0.1096122, 1.0]]]
[['2, k, 0', [0.1957753, -0.01722606, 1.0]], ['2, k, 1', [0.2299086, 0.2989943, 1.0]], ['2, k, 2', [0.261309, 0.6043633, 1.0]], ['2, k, 3', [0.2762581, 0.7441463, 1.0]], ['2, k, 4', [0.07898391, 0.4958711, 1.0]], ['2, k, 5', [0.01486215, 0.2369131, 1.0]], ['2, k, 6', [-0.04190013, -0.00629457, 1.0]], ['2, k, 7', [-0.03037008, -0.05113984, 1.0]], ['2, k, 8', [0.4302946, 0.4667484, 1.0]], ['2, k, 9', [0.4447363, 0.2056593, 1.0]], ['2, k, 10', [0.4399388, -0.02911473, 1.0]], ['2, k, 11', [0.4213749, -0.1063812, 1.0]], ['2, k, 12', [0.1131053, -0.01049719, 1.0]], ['2, k, 13', [-0.06267308, -0.3451351, 1.0]], ['2, k, 14', [-0.2276208, -0.6439905, 1.0]], ['2, k, 15', [-0.2290399, -0.6964068, 1.0]], ['2, k, 16', [0.2722731, -0.02352031, 1.0]], ['2, k, 17', [0.2645968, -0.3296676, 1.0]], ['2, k, 18', [0.2285769, -0.6350777, 1.0]], ['2, k, 19', [0.2185474, -0.7184598, 1.0]], ['2, k, 20', [0.2538387, 0.5295259, 1.0]], ['2, k, 21', [-0.04469545, -0.09489766, 1.0]], ['2, k, 22', [-0.07108158, -0.06500202, 1.0]], ['2, k, 23', [0.4098377, -0.1732797, 1.0]], ['2, k, 24', [0.4443474, -0.1230087, 1.0]]]
[['2, k, 0', [0.1955049, -0.01718489, 1.0]], ['2, k, 1', [0.2297475, 0.298945, 1.0]], ['2, k, 2', [0.2612509, 0.6042721, 1.0]], ['2, k, 3', [0.276192, 0.7441137, 1.0]], ['2, k, 4', [0.07879364, 0.4958324, 1.0]], ['2, k, 5', [0.01473298, 0.2369295, 1.0]], ['2, k, 6', [-0.04103259, -0.005632816, 1.0]], ['2, k, 7', [-0.02794674, -0.05130655, 1.0]], ['2, k, 8', [0.4299644, 0.4671068, 1.0]], ['2, k, 9', [0.4447011, 0.2059371, 1.0]], ['2, k, 10', [0.4396965, -0.02931155, 1.0]], ['2, k, 11', [0.421028, -0.1062225, 1.0]], ['2, k, 12', [0.1127674, -0.01047192, 1.0]], ['2, k, 13', [-0.06225263, -0.3450415, 1.0]], ['2, k, 14', [-0.2288348, -0.6402978, 1.0]], ['2, k, 15', [-0.2299948, -0.6927589, 1.0]], ['2, k, 16', [0.2720829, -0.02346072, 1.0]], ['2, k, 17', [0.2645107, -0.3295509, 1.0]], ['2, k, 18', [0.2286507, -0.6354099, 1.0]], ['2, k, 19', [0.2184554, -0.7186309, 1.0]], ['2, k, 20', [0.2537577, 0.5294443, 1.0]], ['2, k, 21', [-0.04295622, -0.1085955, 1.0]], ['2, k, 22', [-0.06942748, -0.06786427, 1.0]], ['2, k, 23', [0.4110368, -0.1679474, 1.0]], ['2, k, 24', [0.4444446, -0.118321, 1.0]]]
[['2, k, 0', [0.1948546, -0.0173427, 1.0]], ['2, k, 1', [0.2293245, 0.2987089, 1.0]], ['2, k, 2', [0.2610515, 0.6040204, 1.0]], ['2, k, 3', [0.2760904, 0.7440634, 1.0]], ['2, k, 4', [0.07845984, 0.4955727, 1.0]], ['2, k, 5', [0.01471099, 0.2366095, 1.0]], ['2, k, 6', [-0.04033715, -0.005629513, 1.0]], ['2, k, 7', [-0.02848869, -0.05100071, 1.0]], ['2, k, 8', [0.4298948, 0.4670165, 1.0]], ['2, k, 9', [0.4444087, 0.2052666, 1.0]], ['2, k, 10', [0.4393849, -0.0272626, 1.0]], ['2, k, 11', [0.4231348, -0.1036637, 1.0]], ['2, k, 12', [0.1122175, -0.01066107, 1.0]], ['2, k, 13', [-0.06166866, -0.3453494, 1.0]], ['2, k, 14', [-0.224526, -0.6435495, 1.0]], ['2, k, 15', [-0.2258924, -0.6960189, 1.0]], ['2, k, 16', [0.2713799, -0.02356921, 1.0]], ['2, k, 17', [0.2645065, -0.3300923, 1.0]], ['2, k, 18', [0.2285908, -0.6357008, 1.0]], ['2, k, 19', [0.2184537, -0.7187058, 1.0]], ['2, k, 20', [0.2535071, 0.529195, 1.0]], ['2, k, 21', [-0.04291108, -0.1054023, 1.0]], ['2, k, 22', [-0.06639136, -0.05594832, 1.0]], ['2, k, 23', [0.4143679, -0.1681819, 1.0]], ['2, k, 24', [0.4463194, -0.1135357, 1.0]]]
[['2, k, 0', [0.1944285, -0.01747322, 1.0]], ['2, k, 1', [0.2291959, 0.298623, 1.0]], ['2, k, 2', [0.2611461, 0.6039711, 1.0]], ['2, k, 3', [0.2760207, 0.7439579, 1.0]], ['2, k, 4', [0.07846431, 0.4953979, 1.0]], ['2, k, 5', [0.01482217, 0.2368475, 1.0]], ['2, k, 6', [-0.0398767, 0.02906617, 1.0]], ['2, k, 7', [-0.02726533, -0.0422832, 1.0]], ['2, k, 8', [0.4298895, 0.466609, 1.0]], ['2, k, 9', [0.4442998, 0.2048792, 1.0]], ['2, k, 10', [0.4393313, -0.02814369, 1.0]], ['2, k, 11', [0.425007, -0.1022191, 1.0]], ['2, k, 12', [0.1120066, -0.01065073, 1.0]], ['2, k, 13', [-0.06038677, -0.3460562, 1.0]], ['2, k, 14', [-0.2194038, -0.6449572, 1.0]], ['2, k, 15', [-0.2204441, -0.6974515, 1.0]], ['2, k, 16', [0.2706999, -0.02388011, 1.0]], ['2, k, 17', [0.2645627, -0.3303923, 1.0]], ['2, k, 18', [0.2286443, -0.6354125, 1.0]], ['2, k, 19', [0.2185507, -0.7186776, 1.0]], ['2, k, 20', [0.253551, 0.5291398, 1.0]], ['2, k, 21', [-0.04013754, -0.1091775, 1.0]], ['2, k, 22', [-0.06279469, -0.04511013, 1.0]], ['2, k, 23', [0.4199034, -0.1621869, 1.0]], ['2, k, 24', [0.4493424, -0.1160862, 1.0]]]
[['2, k, 0', [0.1941795, -0.01738972, 1.0]], ['2, k, 1', [0.2288604, 0.2985944, 1.0]], ['2, k, 2', [0.2607967, 0.6038393, 1.0]], ['2, k, 3', [0.2761809, 0.7438641, 1.0]], ['2, k, 4', [0.07865979, 0.4955502, 1.0]], ['2, k, 5', [0.01494105, 0.2368092, 1.0]], ['2, k, 6', [-0.03766292, 0.02864843, 1.0]], ['2, k, 7', [-0.0251082, -0.04419703, 1.0]], ['2, k, 8', [0.42997, 0.4666069, 1.0]], ['2, k, 9', [0.4443231, 0.2049383, 1.0]], ['2, k, 10', [0.4400254, -0.02660758, 1.0]], ['2, k, 11', [0.4240553, -0.103404, 1.0]], ['2, k, 12', [0.1118523, -0.01046679, 1.0]], ['2, k, 13', [-0.05696491, -0.3463054, 1.0]], ['2, k, 14', [-0.1971117, -0.6537414, 1.0]], ['2, k, 15', [-0.2675759, -0.7094839, 1.0]], ['2, k, 16', [0.270365, -0.02390456, 1.0]], ['2, k, 17', [0.264666, -0.3302739, 1.0]], ['2, k, 18', [0.2283934, -0.6350036, 1.0]], ['2, k, 19', [0.218541, -0.7184519, 1.0]], ['2, k, 20', [0.2531993, 0.5290344, 1.0]], ['2, k, 21', [-0.03724566, -0.1099927, 1.0]], ['2, k, 22', [-0.06388351, -0.05718187, 1.0]], ['2, k, 23', [0.4194792, -0.1688839, 1.0]], ['2, k, 24', [0.4470153, -0.1125524, 1.0]]]
[['2, k, 0', [0.1943203, -0.01731971, 1.0]], ['2, k, 1', [0.2288497, 0.29877, 1.0]], ['2, k, 2', [0.2607023, 0.6041413, 1.0]], ['2, k, 3', [0.2763101, 0.7437553, 1.0]], ['2, k, 4', [0.07855003, 0.4955277, 1.0]], ['2, k, 5', [0.01549663, 0.2374372, 1.0]], ['2, k, 6', [-0.03661447, 0.02917089, 1.0]], ['2, k, 7', [-0.0233301, -0.04541304, 1.0]], ['2, k, 8', [0.4299558, 0.4665355, 1.0]], ['2, k, 9', [0.4448511, 0.2046947, 1.0]], ['2, k, 10', [0.4409516, -0.02545942, 1.0]], ['2, k, 11', [0.4282667, -0.10366, 1.0]], ['2, k, 12', [0.1120017, -0.0103152, 1.0]], ['2, k, 13', [-0.05165686, -0.3497316, 1.0]], ['2, k, 14', [-0.1832048, -0.6586852, 1.0]], ['2, k, 15', [-0.2480874, -0.7111516, 1.0]], ['2, k, 16', [0.2705139, -0.02391128, 1.0]], ['2, k, 17', [0.2650312, -0.3301918, 1.0]], ['2, k, 18', [0.2280498, -0.635491, 1.0]], ['2, k, 19', [0.1978983, -0.7201495, 1.0]], ['2, k, 20', [0.2531217, 0.5293057, 1.0]], ['2, k, 21', [-0.03738562, -0.1108985, 1.0]], ['2, k, 22', [-0.06035756, -0.06022565, 1.0]], ['2, k, 23', [0.4215677, -0.1716323, 1.0]], ['2, k, 24', [0.4428774, -0.1044067, 1.0]]]
[['2, k, 0', [0.1945328, -0.01735284, 1.0]], ['2, k, 1', [0.2289411, 0.2987347, 1.0]], ['2, k, 2', [0.2607254, 0.6041151, 1.0]], ['2, k, 3', [0.2765018, 0.7437229, 1.0]], ['2, k, 4', [0.07892272, 0.4958408, 1.0]], ['2, k, 5', [0.01564838, 0.2371814, 1.0]], ['2, k, 6', [-0.03441774, 0.02844611, 1.0]], ['2, k, 7', [-0.01813096, -0.04571299, 1.0]], ['2, k, 8', [0.4300672, 0.4667251, 1.0]], ['2, k, 9', [0.445457, 0.2041621, 1.0]], ['2, k, 10', [0.4408589, -0.02678146, 1.0]], ['2, k, 11', [0.4304574, -0.1044947, 1.0]], ['2, k, 12', [0.1122984, -0.01028296, 1.0]], ['2, k, 13', [-0.03794859, -0.3524841, 1.0]], ['2, k, 14', [-0.1520055, -0.644442, 1.0]], ['2, k, 15', [-0.2128078, -0.7064856, 1.0]], ['2, k, 16', [0.2706507, -0.02399777, 1.0]], ['2, k, 17', [0.2654179, -0.3305569, 1.0]], ['2, k, 18', [0.2281652, -0.6355129, 1.0]], ['2, k, 19', [0.2039072, -0.7202868, 1.0]], ['2, k, 20', [0.2531589, 0.5292777, 1.0]], ['2, k, 21', [-0.03196691, -0.1109395, 1.0]], ['2, k, 22', [-0.05734358, -0.06002684, 1.0]], ['2, k, 23', [0.4257978, -0.1684804, 1.0]], ['2, k, 24', [0.454182, -0.10216, 1.0]]]
[['2, k, 0', [0.1947974, -0.01739851, 1.0]], ['2, k, 1', [0.2290955, 0.2987411, 1.0]], ['2, k, 2', [0.2607495, 0.6042297, 1.0]], ['2, k, 3', [0.2765549, 0.7436318, 1.0]], ['2, k, 4', [0.07908411, 0.4957538, 1.0]], ['2, k, 5', [0.01592468, 0.2371777, 1.0]], ['2, k, 6', [-0.03226737, 0.0275241, 1.0]], ['2, k, 7', [-0.01547133, -0.04728616, 1.0]], ['2, k, 8', [0.4301867, 0.4671192, 1.0]], ['2, k, 9', [0.4460571, 0.2041957, 1.0]], ['2, k, 10', [0.4412163, -0.02676823, 1.0]], ['2, k, 11', [0.4312953, -0.103915, 1.0]], ['2, k, 12', [0.1125693, -0.01027428, 1.0]], ['2, k, 13', [-0.02545775, -0.3552203, 1.0]], ['2, k, 14', [-0.1158637, -0.6499348, 1.0]], ['2, k, 15', [-0.1690986, -0.7105729, 1.0]], ['2, k, 16', [0.2709244, -0.02408902, 1.0]], ['2, k, 17', [0.2659124, -0.3308425, 1.0]], ['2, k, 18', [0.2281362, -0.6356248, 1.0]], ['2, k, 19', [0.2045923, -0.7208, 1.0]], ['2, k, 20', [0.2532256, 0.5293587, 1.0]], ['2, k, 21', [-0.02706385, -0.116705, 1.0]], ['2, k, 22', [-0.04977282, -0.04719636, 1.0]], ['2, k, 23', [0.4107771, -0.1747223, 1.0]], ['2, k, 24', [0.4599546, -0.1287218, 1.0]]]
[['2, k, 0', [0.1951849, -0.01714801, 1.0]], ['2, k, 1', [0.2293745, 0.2988999, 1.0]], ['2, k, 2', [0.2609355, 0.6042569, 1.0]], ['2, k, 3', [0.2767844, 0.7439218, 1.0]], ['2, k, 4', [0.07943062, 0.4962715, 1.0]], ['2, k, 5', [0.01664299, 0.2365705, 1.0]], ['2, k, 6', [-0.01695517, 0.0001012292, 1.0]], ['2, k, 7', [-0.008956768, -0.0486867, 1.0]], ['2, k, 8', [0.4301664, 0.467726, 1.0]], ['2, k, 9', [0.4471232, 0.2040679, 1.0]], ['2, k, 10', [0.4433225, -0.02545922, 1.0]], ['2, k, 11', [0.4355138, -0.1002887, 1.0]], ['2, k, 12', [0.1131858, -0.009757603, 1.0]], ['2, k, 13', [-0.01128256, -0.3549573, 1.0]], ['2, k, 14', [-0.09906419, -0.6414269, 1.0]], ['2, k, 15', [-0.1407424, -0.7113699, 1.0]], ['2, k, 16', [0.2711637, -0.02401148, 1.0]], ['2, k, 17', [0.2667978, -0.3327931, 1.0]], ['2, k, 18', [0.2280011, -0.6362097, 1.0]], ['2, k, 19', [0.194878, -0.7215834, 1.0]], ['2, k, 20', [0.2534372, 0.5294276, 1.0]], ['2, k, 21', [-0.02942225, -0.1158518, 1.0]], ['2, k, 22', [-0.04932104, -0.02921597, 1.0]], ['2, k, 23', [0.4232925, -0.1688291, 1.0]], ['2, k, 24', [0.455107, -0.1050428, 1.0]]]
[['2, k, 0', [0.1976595, -0.01646071, 1.0]], ['2, k, 1', [0.2299289, 0.2992133, 1.0]], ['2, k, 2', [0.2605989, 0.6044969, 1.0]], ['2, k, 3', [0.2769337, 0.7438836, 1.0]], ['2, k, 4', [0.07969835, 0.4968392, 1.0]], ['2, k, 5', [0.01694287, 0.2375042, 1.0]], ['2, k, 6', [-0.01827302, 0.02154891, 1.0]], ['2, k, 7', [-0.003891263, -0.03987045, 1.0]], ['2, k, 8', [0.430522, 0.4685734, 1.0]], ['2, k, 9', [0.4480114, 0.2045188, 1.0]], ['2, k, 10', [0.4440957, -0.0254307, 1.0]], ['2, k, 11', [0.4380346, -0.1031556, 1.0]], ['2, k, 12', [0.1160308, -0.008784452, 1.0]], ['2, k, 13', [0.004964848, -0.3474785, 1.0]], ['2, k, 14', [-0.07363331, -0.6390358, 1.0]], ['2, k, 15', [-0.1120881, -0.7110605, 1.0]], ['2, k, 16', [0.2732875, -0.02358299, 1.0]], ['2, k, 17', [0.2669331, -0.3342776, 1.0]], ['2, k, 18', [0.2279773, -0.6369445, 1.0]], ['2, k, 19', [0.1978007, -0.7227495, 1.0]], ['2, k, 20', [0.2533363, 0.5296689, 1.0]], ['2, k, 21', [-0.01941207, -0.1140328, 1.0]], ['2, k, 22', [-0.04475357, -0.06707384, 1.0]], ['2, k, 23', [0.4252522, -0.1735041, 1.0]], ['2, k, 24', [0.4559744, -0.1129718, 1.0]]]
