[['2, k, 0', [-0.174337, -0.1331594, 1.0]], ['2, k, 1', [-0.1770155, 0.1164711, 1.0]], ['2, k, 2', [-0.178423, 0.3612234, 1.0]], ['2, k, 3', [-0.1740065, 0.4867251, 1.0]], ['2, k, 4', [-0.3202136, 0.2465383, 1.0]], ['2, k, 5', [-0.374383, 0.01820689, 1.0]], ['2, k, 6', [-0.3925223, -0.1679026, 1.0]], ['2, k, 7', [-0.3918973, -0.2023956, 1.0]], ['2, k, 8', [-0.02407467, 0.2539517, 1.0]], ['2, k, 9', [0.02665738, 0.03815334, 1.0]], ['2, k, 10', [0.00789444, -0.1261519, 1.0]], ['2, k, 11', [-0.003577508, -0.1780524, 1.0]], ['2, k, 12', [-0.2415221, -0.1324235, 1.0]], ['2, k, 13', [-0.2682141, -0.263228, 1.0]], ['2, k, 14', [-0.2529529, -0.6032158, 1.0]], ['2, k, 15', [-0.2487802, -0.6644794, 1.0]], ['2, k, 16', [-0.1034129, -0.1310779, 1.0]], ['2, k, 17', [0.02265749, -0.2510816, 1.0]], ['2, k, 18', [0.01457045, -0.6014728, 1.0]], ['2, k, 19', [0.02160711, -0.6643943, 1.0]], ['2, k, 20', [-0.1782136, 0.3007656, 1.0]], ['2, k, 21', [-0.411624, -0.270576, 1.0]], ['2, k, 22', [-0.3470142, -0.1878884, 1.0]], ['2, k, 23', [-0.01245068, -0.2324467, 1.0]], ['2, k, 24', [0.03595378, -0.1708726, 1.0]]]
[['2, k, 0', [-0.1862804, -0.1163718, 1.0]], ['2, k, 1', [-0.1839855, 0.1284662, 1.0]], ['2, k, 2', [-0.1813571, 0.3687529, 1.0]], ['2, k, 3', [-0.1767585, 0.492925, 1.0]], ['2, k, 4', [-0.3263932, 0.3178945, 1.0]], ['2, k, 5', [-0.4706959, 0.4699554, 1.0]], ['2, k, 6', [-0.6299297, 0.6805106, 1.0]], ['2, k, 7', [-0.6606869, 0.7287219, 1.0]], ['2, k, 8', [-0.03456149, 0.2565822, 1.0]], ['2, k, 9', [0.02903813, 0.03584872, 1.0]], ['2, k, 10', [0.01941759, -0.1263849, 1.0]], ['2, k, 11', [0.004768902, -0.1510355, 1.0]], ['2, k, 12', [-0.2520082, -0.1112348, 1.0]], ['2, k, 13', [-0.2682731, -0.2656209, 1.0]], ['2, k, 14', [-0.2528589, -0.6030315, 1.0]], ['2, k, 15', [-0.2467046, -0.6663648, 1.0]], ['2, k, 16', [-0.1165554, -0.1187188, 1.0]], ['2, k, 17', [0.02483295, -0.2512882, 1.0]], ['2, k, 18', [0.01402368, -0.602376, 1.0]], ['2, k, 19', [0.02838996, -0.6674321, 1.0]], ['2, k, 20', [-0.182132, 0.3093528, 1.0]], ['2, k, 21', [-0.6930109, 0.7809113, 1.0]], ['2, k, 22', [-0.680647, 0.705112, 1.0]], ['2, k, 23', [-0.006832717, -0.1985513, 1.0]], ['2, k, 24', [0.03327451, -0.1648784, 1.0]]]
[['2, k, 0', [-0.1867913, -0.1157278, 1.0]], ['2, k, 1', [-0.1841482, 0.1292385, 1.0]], ['2, k, 2', [-0.181117, 0.3696413, 1.0]], ['2, k, 3', [-0.1780038, 0.4936073, 1.0]], ['2, k, 4', [-0.3260299, 0.31799, 1.0]], ['2, k, 5', [-0.4637612, 0.4697699, 1.0]], ['2, k, 6', [-0.6072386, 0.6909224, 1.0]], ['2, k, 7', [-0.627583, 0.7474848, 1.0]], ['2, k, 8', [-0.03616814, 0.2575481, 1.0]], ['2, k, 9', [0.02816935, 0.03528693, 1.0]], ['2, k, 10', [0.01618313, -0.1289044, 1.0]], ['2, k, 11', [0.004416165, -0.146589, 1.0]], ['2, k, 12', [-0.2525142, -0.1103725, 1.0]], ['2, k, 13', [-0.268268, -0.2654599, 1.0]], ['2, k, 14', [-0.2528676, -0.6027865, 1.0]], ['2, k, 15', [-0.2471397, -0.6656095, 1.0]], ['2, k, 16', [-0.1170356, -0.1183033, 1.0]], ['2, k, 17', [0.0248804, -0.2511829, 1.0]], ['2, k, 18', [0.01414666, -0.60123, 1.0]], ['2, k, 19', [0.02843958, -0.666962, 1.0]], ['2, k, 20', [-0.1820018, 0.3102185, 1.0]], ['2, k, 21', [-0.6585764, 0.8019024, 1.0]], ['2, k, 22', [-0.653943, 0.7302848, 1.0]], ['2, k, 23', [-0.006101659, -0.1934514, 1.0]], ['2, k, 24', [0.0276236, -0.1540547, 1.0]]]
[['2, k, 0', [-0.187629, -0.1150933, 1.0]], ['2, k, 1', [-0.1847412, 0.130085, 1.0]], ['2, k, 2', [-0.181407, 0.3706008, 1.0]], ['2, k, 3', [-0.1789623, 0.49756, 1.0]], ['2, k, 4', [-0.3253587, 0.318777, 1.0]], ['2, k, 5', [-0.448487, 0.4736091, 1.0]], ['2, k, 6', [-0.5739861, 0.7048926, 1.0]], ['2, k, 7', [-0.5972756, 0.7621477, 1.0]], ['2, k, 8', [-0.03759277, 0.2575177, 1.0]], ['2, k, 9', [0.02685844, 0.03679387, 1.0]], ['2, k, 10', [0.01653495, -0.1283488, 1.0]], ['2, k, 11', [0.004611352, -0.1432871, 1.0]], ['2, k, 12', [-0.2533003, -0.1094895, 1.0]], ['2, k, 13', [-0.2682599, -0.2651587, 1.0]], ['2, k, 14', [-0.2529053, -0.602696, 1.0]], ['2, k, 15', [-0.2474146, -0.6652038, 1.0]], ['2, k, 16', [-0.1178951, -0.1179214, 1.0]], ['2, k, 17', [0.02475491, -0.2512415, 1.0]], ['2, k, 18', [0.01434831, -0.6014013, 1.0]], ['2, k, 19', [0.02768682, -0.6674641, 1.0]], ['2, k, 20', [-0.1823695, 0.3111601, 1.0]], ['2, k, 21', [-0.624935, 0.8190526, 1.0]], ['2, k, 22', [-0.6230296, 0.746196, 1.0]], ['2, k, 23', [-0.01331186, -0.1909776, 1.0]], ['2, k, 24', [0.03383068, -0.1551989, 1.0]]]
[['2, k, 0', [-0.1885228, -0.1148864, 1.0]], ['2, k, 1', [-0.1850237, 0.1302484, 1.0]], ['2, k, 2', [-0.181421, 0.3706775, 1.0]], ['2, k, 3', [-0.1795473, 0.4952953, 1.0]], ['2, k, 4', [-0.3249711, 0.3193217, 1.0]], ['2, k, 5', [-0.4275354, 0.4887648, 1.0]], ['2, k, 6', [-0.5046427, 0.7428398, 1.0]], ['2, k, 7', [-0.5357534, 0.7962946, 1.0]], ['2, k, 8', [-0.03973488, 0.2568313, 1.0]], ['2, k, 9', [0.02661468, 0.03702034, 1.0]], ['2, k, 10', [0.01652508, -0.1283729, 1.0]], ['2, k, 11', [0.0040369, -0.1470229, 1.0]], ['2, k, 12', [-0.2542996, -0.1089774, 1.0]], ['2, k, 13', [-0.2682871, -0.2649895, 1.0]], ['2, k, 14', [-0.2529137, -0.6019447, 1.0]], ['2, k, 15', [-0.2478927, -0.6653911, 1.0]], ['2, k, 16', [-0.1188012, -0.1179725, 1.0]], ['2, k, 17', [0.02475793, -0.251604, 1.0]], ['2, k, 18', [0.01450132, -0.6010979, 1.0]], ['2, k, 19', [0.02692395, -0.6657346, 1.0]], ['2, k, 20', [-0.1824217, 0.3112511, 1.0]], ['2, k, 21', [-0.5547907, 0.8549478, 1.0]], ['2, k, 22', [-0.5638616, 0.7878511, 1.0]], ['2, k, 23', [-0.006106275, -0.1949317, 1.0]], ['2, k, 24', [0.03487993, -0.1596583, 1.0]]]
[['2, k, 0', [-0.1892816, -0.1147231, 1.0]], ['2, k, 1', [-0.185141, 0.1302272, 1.0]], ['2, k, 2', [-0.1810286, 0.3703819, 1.0]], ['2, k, 3', [-0.1801164, 0.4942361, 1.0]], ['2, k, 4', [-0.3245676, 0.3193203, 1.0]], ['2, k, 5', [-0.421194, 0.4922371, 1.0]], ['2, k, 6', [-0.4915619, 0.7480575, 1.0]], ['2, k, 7', [-0.5064685, 0.8229562, 1.0]], ['2, k, 8', [-0.04019039, 0.2569364, 1.0]], ['2, k, 9', [0.02654238, 0.03701008, 1.0]], ['2, k, 10', [0.01577614, -0.1282917, 1.0]], ['2, k, 11', [0.003196472, -0.1426329, 1.0]], ['2, k, 12', [-0.2550312, -0.1087132, 1.0]], ['2, k, 13', [-0.268206, -0.2650449, 1.0]], ['2, k, 14', [-0.2527627, -0.602239, 1.0]], ['2, k, 15', [-0.2483955, -0.6656067, 1.0]], ['2, k, 16', [-0.1196271, -0.1179594, 1.0]], ['2, k, 17', [0.02480548, -0.2515802, 1.0]], ['2, k, 18', [0.01459582, -0.6016216, 1.0]], ['2, k, 19', [0.02768399, -0.666265, 1.0]], ['2, k, 20', [-0.1822168, 0.3110672, 1.0]], ['2, k, 21', [-0.5209886, 0.8884419, 1.0]], ['2, k, 22', [-0.5368674, 0.8167983, 1.0]], ['2, k, 23', [-0.005938126, -0.1940682, 1.0]], ['2, k, 24', [0.03493676, -0.1214268, 1.0]]]
[['2, k, 0', [-0.1893131, -0.1147568, 1.0]], ['2, k, 1', [-0.1854021, 0.1302831, 1.0]], ['2, k, 2', [-0.1816704, 0.3706243, 1.0]], ['2, k, 3', [-0.1801709, 0.4934812, 1.0]], ['2, k, 4', [-0.3183504, 0.3137221, 1.0]], ['2, k, 5', [-0.4057873, 0.4914943, 1.0]], ['2, k, 6', [-0.464808, 0.7502564, 1.0]], ['2, k, 7', [-0.4770506, 0.8355635, 1.0]], ['2, k, 8', [-0.04076046, 0.2574115, 1.0]], ['2, k, 9', [0.02601074, 0.03664136, 1.0]], ['2, k, 10', [0.01533832, -0.1290481, 1.0]], ['2, k, 11', [0.001382332, -0.162864, 1.0]], ['2, k, 12', [-0.2551377, -0.1087628, 1.0]], ['2, k, 13', [-0.2680219, -0.2648415, 1.0]], ['2, k, 14', [-0.2527785, -0.6019293, 1.0]], ['2, k, 15', [-0.2490839, -0.666199, 1.0]], ['2, k, 16', [-0.119615, -0.1180285, 1.0]], ['2, k, 17', [0.02478625, -0.2518466, 1.0]], ['2, k, 18', [0.01529375, -0.6007512, 1.0]], ['2, k, 19', [0.0178555, -0.6669266, 1.0]], ['2, k, 20', [-0.1827402, 0.311255, 1.0]], ['2, k, 21', [-0.4837627, 0.8952615, 1.0]], ['2, k, 22', [-0.504522, 0.8405703, 1.0]], ['2, k, 23', [-0.01422108, -0.2145033, 1.0]], ['2, k, 24', [0.04070468, -0.1635461, 1.0]]]
[['2, k, 0', [-0.1897523, -0.1147023, 1.0]], ['2, k, 1', [-0.1859915, 0.130544, 1.0]], ['2, k, 2', [-0.1822707, 0.371017, 1.0]], ['2, k, 3', [-0.1817448, 0.4938489, 1.0]], ['2, k, 4', [-0.3183914, 0.3133274, 1.0]], ['2, k, 5', [-0.398355, 0.4965563, 1.0]], ['2, k, 6', [-0.4334107, 0.7614606, 1.0]], ['2, k, 7', [-0.4443448, 0.8230035, 1.0]], ['2, k, 8', [-0.04133311, 0.258058, 1.0]], ['2, k, 9', [0.0258195, 0.03751499, 1.0]], ['2, k, 10', [0.01153694, -0.1296833, 1.0]], ['2, k, 11', [-2.644381e-05, -0.171072, 1.0]], ['2, k, 12', [-0.2557008, -0.1087276, 1.0]], ['2, k, 13', [-0.2679783, -0.264817, 1.0]], ['2, k, 14', [-0.252587, -0.6030354, 1.0]], ['2, k, 15', [-0.2490579, -0.6662251, 1.0]], ['2, k, 16', [-0.1199563, -0.1179677, 1.0]], ['2, k, 17', [0.02484284, -0.2520486, 1.0]], ['2, k, 18', [0.01548338, -0.6002536, 1.0]], ['2, k, 19', [0.02000913, -0.6657699, 1.0]], ['2, k, 20', [-0.1833356, 0.3116194, 1.0]], ['2, k, 21', [-0.4561228, 0.8838751, 1.0]], ['2, k, 22', [-0.4691059, 0.8288004, 1.0]], ['2, k, 23', [-0.006359006, -0.2189661, 1.0]], ['2, k, 24', [0.03920874, -0.1649339, 1.0]]]
[['2, k, 0', [-0.191046, -0.1138809, 1.0]], ['2, k, 1', [-0.1878768, 0.1321004, 1.0]], ['2, k, 2', [-0.1845368, 0.3732382, 1.0]], ['2, k, 3', [-0.1926185, 0.4894747, 1.0]], ['2, k, 4', [-0.31854, 0.314526, 1.0]], ['2, k, 5', [-0.3878753, 0.5046772, 1.0]], ['2, k, 6', [-0.405765, 0.7549688, 1.0]], ['2, k, 7', [-0.418456, 0.8317699, 1.0]], ['2, k, 8', [-0.04163261, 0.2588821, 1.0]], ['2, k, 9', [0.02588608, 0.03770223, 1.0]], ['2, k, 10', [0.01928422, -0.130557, 1.0]], ['2, k, 11', [0.001537588, -0.1735305, 1.0]], ['2, k, 12', [-0.257368, -0.107663, 1.0]], ['2, k, 13', [-0.267912, -0.2648334, 1.0]], ['2, k, 14', [-0.2524886, -0.6030143, 1.0]], ['2, k, 15', [-0.2489274, -0.6663344, 1.0]], ['2, k, 16', [-0.1208354, -0.1174115, 1.0]], ['2, k, 17', [0.02495574, -0.2520892, 1.0]], ['2, k, 18', [0.01597628, -0.5989173, 1.0]], ['2, k, 19', [0.02257365, -0.6646465, 1.0]], ['2, k, 20', [-0.1855067, 0.3136792, 1.0]], ['2, k, 21', [-0.4235868, 0.8966377, 1.0]], ['2, k, 22', [-0.4427173, 0.8415609, 1.0]], ['2, k, 23', [-0.01122946, -0.2260483, 1.0]], ['2, k, 24', [0.04439917, -0.1738563, 1.0]]]
[['2, k, 0', [-0.1921011, -0.112799, 1.0]], ['2, k, 1', [-0.1902935, 0.1339821, 1.0]], ['2, k, 2', [-0.188509, 0.3758264, 1.0]], ['2, k, 3', [-0.1989567, 0.4897193, 1.0]], ['2, k, 4', [-0.3184323, 0.3254914, 1.0]], ['2, k, 5', [-0.3816701, 0.5131009, 1.0]], ['2, k, 6', [-0.3857334, 0.7801324, 1.0]], ['2, k, 7', [-0.3945357, 0.831652, 1.0]], ['2, k, 8', [-0.04273941, 0.2601792, 1.0]], ['2, k, 9', [0.0260264, 0.03833689, 1.0]], ['2, k, 10', [0.01926578, -0.130006, 1.0]], ['2, k, 11', [0.002348466, -0.1727498, 1.0]], ['2, k, 12', [-0.2582863, -0.106437, 1.0]], ['2, k, 13', [-0.2678242, -0.2647694, 1.0]], ['2, k, 14', [-0.2518507, -0.6019425, 1.0]], ['2, k, 15', [-0.248214, -0.6649896, 1.0]], ['2, k, 16', [-0.1219887, -0.1165045, 1.0]], ['2, k, 17', [0.0250742, -0.2525117, 1.0]], ['2, k, 18', [0.01632936, -0.5977254, 1.0]], ['2, k, 19', [0.02300134, -0.6636839, 1.0]], ['2, k, 20', [-0.1890609, 0.316099, 1.0]], ['2, k, 21', [-0.4036141, 0.8972002, 1.0]], ['2, k, 22', [-0.4215221, 0.8442531, 1.0]], ['2, k, 23', [-0.005389224, -0.2220472, 1.0]], ['2, k, 24', [0.04406623, -0.1699357, 1.0]]]
[['2, k, 0', [-0.1928717, -0.1123661, 1.0]], ['2, k, 1', [-0.1903984, 0.1340187, 1.0]], ['2, k, 2', [-0.1879409, 0.3754154, 1.0]], ['2, k, 3', [-0.2178376, 0.487812, 1.0]], ['2, k, 4', [-0.3183163, 0.3255876, 1.0]], ['2, k, 5', [-0.3598813, 0.5583344, 1.0]], ['2, k, 6', [-0.3686689, 0.7817952, 1.0]], ['2, k, 7', [-0.3712137, 0.8524244, 1.0]], ['2, k, 8', [-0.04352697, 0.2610876, 1.0]], ['2, k, 9', [0.02561558, 0.03951653, 1.0]], ['2, k, 10', [0.0186696, -0.1287893, 1.0]], ['2, k, 11', [0.0011943, -0.1744877, 1.0]], ['2, k, 12', [-0.2590425, -0.1059327, 1.0]], ['2, k, 13', [-0.2680386, -0.2639746, 1.0]], ['2, k, 14', [-0.2519225, -0.6020641, 1.0]], ['2, k, 15', [-0.2480284, -0.6642755, 1.0]], ['2, k, 16', [-0.1227, -0.1161835, 1.0]], ['2, k, 17', [0.02526707, -0.2526745, 1.0]], ['2, k, 18', [0.01607163, -0.5985972, 1.0]], ['2, k, 19', [0.0232037, -0.6640498, 1.0]], ['2, k, 20', [-0.1887474, 0.3158595, 1.0]], ['2, k, 21', [-0.3685385, 0.913482, 1.0]], ['2, k, 22', [-0.399464, 0.8679811, 1.0]], ['2, k, 23', [-0.01036444, -0.2250619, 1.0]], ['2, k, 24', [0.04469308, -0.1771967, 1.0]]]
[['2, k, 0', [-0.1941071, -0.1108551, 1.0]], ['2, k, 1', [-0.191363, 0.135076, 1.0]], ['2, k, 2', [-0.1885008, 0.3759729, 1.0]], ['2, k, 3', [-0.2201561, 0.4889373, 1.0]], ['2, k, 4', [-0.3185909, 0.328341, 1.0]], ['2, k, 5', [-0.3550619, 0.5427421, 1.0]], ['2, k, 6', [-0.3571054, 0.7645525, 1.0]], ['2, k, 7', [-0.3525317, 0.8402461, 1.0]], ['2, k, 8', [-0.04393238, 0.2614424, 1.0]], ['2, k, 9', [0.0257464, 0.04315366, 1.0]], ['2, k, 10', [0.01852652, -0.1263455, 1.0]], ['2, k, 11', [0.003000834, -0.1707437, 1.0]], ['2, k, 12', [-0.2603786, -0.1040288, 1.0]], ['2, k, 13', [-0.2677968, -0.2640567, 1.0]], ['2, k, 14', [-0.2520289, -0.6021767, 1.0]], ['2, k, 15', [-0.2484661, -0.6643366, 1.0]], ['2, k, 16', [-0.1237726, -0.1150677, 1.0]], ['2, k, 17', [0.02539976, -0.2528326, 1.0]], ['2, k, 18', [0.01601569, -0.598938, 1.0]], ['2, k, 19', [0.02494127, -0.6649904, 1.0]], ['2, k, 20', [-0.1893836, 0.3165171, 1.0]], ['2, k, 21', [-0.3570408, 0.9060792, 1.0]], ['2, k, 22', [-0.3774564, 0.8506749, 1.0]], ['2, k, 23', [-0.005185767, -0.2184903, 1.0]], ['2, k, 24', [0.04280318, -0.1700158, 1.0]]]
[['2, k, 0', [-0.1947834, -0.1100038, 1.0]], ['2, k, 1', [-0.1909609, 0.1351674, 1.0]], ['2, k, 2', [-0.1873986, 0.3756198, 1.0]], ['2, k, 3', [-0.2210663, 0.4881397, 1.0]], ['2, k, 4', [-0.3188359, 0.3309267, 1.0]], ['2, k, 5', [-0.3533341, 0.5276856, 1.0]], ['2, k, 6', [-0.3503915, 0.762319, 1.0]], ['2, k, 7', [-0.3398327, 0.8372191, 1.0]], ['2, k, 8', [-0.04491654, 0.2623028, 1.0]], ['2, k, 9', [0.02497541, 0.04385572, 1.0]], ['2, k, 10', [0.01840414, -0.1260108, 1.0]], ['2, k, 11', [0.002908941, -0.172354, 1.0]], ['2, k, 12', [-0.2609913, -0.1029257, 1.0]], ['2, k, 13', [-0.2678445, -0.2637737, 1.0]], ['2, k, 14', [-0.2522632, -0.6021833, 1.0]], ['2, k, 15', [-0.248557, -0.6643681, 1.0]], ['2, k, 16', [-0.1244295, -0.114504, 1.0]], ['2, k, 17', [0.02558051, -0.2532181, 1.0]], ['2, k, 18', [0.0160909, -0.5992409, 1.0]], ['2, k, 19', [0.02468929, -0.6647601, 1.0]], ['2, k, 20', [-0.1884833, 0.3162743, 1.0]], ['2, k, 21', [-0.3404219, 0.9061372, 1.0]], ['2, k, 22', [-0.3658462, 0.8402123, 1.0]], ['2, k, 23', [-0.01123097, -0.2250999, 1.0]], ['2, k, 24', [0.04317565, -0.1695026, 1.0]]]
[['2, k, 0', [-0.1945488, -0.1095274, 1.0]], ['2, k, 1', [-0.1907093, 0.1351901, 1.0]], ['2, k, 2', [-0.1870558, 0.3753013, 1.0]], ['2, k, 3', [-0.2223607, 0.4882295, 1.0]], ['2, k, 4', [-0.3176033, 0.3322554, 1.0]], ['2, k, 5', [-0.3523673, 0.5284348, 1.0]], ['2, k, 6', [-0.3417358, 0.7606814, 1.0]], ['2, k, 7', [-0.328307, 0.837366, 1.0]], ['2, k, 8', [-0.04518263, 0.2626274, 1.0]], ['2, k, 9', [0.02516732, 0.04364087, 1.0]], ['2, k, 10', [0.01744486, -0.1266986, 1.0]], ['2, k, 11', [0.001009765, -0.170589, 1.0]], ['2, k, 12', [-0.2606707, -0.1025617, 1.0]], ['2, k, 13', [-0.2677417, -0.2636398, 1.0]], ['2, k, 14', [-0.2522471, -0.6022447, 1.0]], ['2, k, 15', [-0.2489171, -0.6642896, 1.0]], ['2, k, 16', [-0.1243086, -0.1139442, 1.0]], ['2, k, 17', [0.02570988, -0.2531402, 1.0]], ['2, k, 18', [0.01626418, -0.5989679, 1.0]], ['2, k, 19', [0.02488688, -0.6644611, 1.0]], ['2, k, 20', [-0.1881576, 0.316029, 1.0]], ['2, k, 21', [-0.3320205, 0.9026695, 1.0]], ['2, k, 22', [-0.3516306, 0.8508717, 1.0]], ['2, k, 23', [-0.005579405, -0.2171415, 1.0]], ['2, k, 24', [0.04256356, -0.1681765, 1.0]]]
[['2, k, 0', [-0.1941552, -0.1085893, 1.0]], ['2, k, 1', [-0.1911042, 0.135867, 1.0]], ['2, k, 2', [-0.1878799, 0.3757942, 1.0]], ['2, k, 3', [-0.2225158, 0.4879796, 1.0]], ['2, k, 4', [-0.3181849, 0.3334639, 1.0]], ['2, k, 5', [-0.3500618, 0.5300164, 1.0]], ['2, k, 6', [-0.3354554, 0.7625787, 1.0]], ['2, k, 7', [-0.3245482, 0.8380464, 1.0]], ['2, k, 8', [-0.04530388, 0.2628976, 1.0]], ['2, k, 9', [0.02511274, 0.04377272, 1.0]], ['2, k, 10', [0.01813503, -0.1265139, 1.0]], ['2, k, 11', [0.00605597, -0.1673235, 1.0]], ['2, k, 12', [-0.2603191, -0.1015911, 1.0]], ['2, k, 13', [-0.2676931, -0.2635421, 1.0]], ['2, k, 14', [-0.2521126, -0.6024662, 1.0]], ['2, k, 15', [-0.2487437, -0.6641065, 1.0]], ['2, k, 16', [-0.1238614, -0.1131008, 1.0]], ['2, k, 17', [0.02577199, -0.2531988, 1.0]], ['2, k, 18', [0.01590505, -0.5987051, 1.0]], ['2, k, 19', [0.02433061, -0.6631837, 1.0]], ['2, k, 20', [-0.1888231, 0.3165252, 1.0]], ['2, k, 21', [-0.3224944, 0.904775, 1.0]], ['2, k, 22', [-0.344148, 0.8468148, 1.0]], ['2, k, 23', [-0.004310262, -0.2126259, 1.0]], ['2, k, 24', [0.04288091, -0.1685338, 1.0]]]
[['2, k, 0', [-0.1936346, -0.1086368, 1.0]], ['2, k, 1', [-0.191186, 0.1359255, 1.0]], ['2, k, 2', [-0.1887614, 0.376024, 1.0]], ['2, k, 3', [-0.2273903, 0.4866959, 1.0]], ['2, k, 4', [-0.3184957, 0.3337615, 1.0]], ['2, k, 5', [-0.3478752, 0.530798, 1.0]], ['2, k, 6', [-0.3325412, 0.760402, 1.0]], ['2, k, 7', [-0.3220262, 0.837325, 1.0]], ['2, k, 8', [-0.04545627, 0.2630295, 1.0]], ['2, k, 9', [0.0248848, 0.04365076, 1.0]], ['2, k, 10', [0.01659604, -0.128967, 1.0]], ['2, k, 11', [0.0005645985, -0.1721646, 1.0]], ['2, k, 12', [-0.2599495, -0.1017111, 1.0]], ['2, k, 13', [-0.267625, -0.2631804, 1.0]], ['2, k, 14', [-0.2522376, -0.6027696, 1.0]], ['2, k, 15', [-0.2486738, -0.6643472, 1.0]], ['2, k, 16', [-0.1231504, -0.1130555, 1.0]], ['2, k, 17', [0.02584411, -0.2533196, 1.0]], ['2, k, 18', [0.01594034, -0.5987064, 1.0]], ['2, k, 19', [0.02473667, -0.663678, 1.0]], ['2, k, 20', [-0.1893673, 0.316691, 1.0]], ['2, k, 21', [-0.3205945, 0.9055259, 1.0]], ['2, k, 22', [-0.3421236, 0.8574879, 1.0]], ['2, k, 23', [-0.009843178, -0.223818, 1.0]], ['2, k, 24', [0.04347736, -0.1695631, 1.0]]]
[['2, k, 0', [-0.1935796, -0.1083979, 1.0]], ['2, k, 1', [-0.1913795, 0.1361714, 1.0]], ['2, k, 2', [-0.189425, 0.3764803, 1.0]], ['2, k, 3', [-0.2293372, 0.4871794, 1.0]], ['2, k, 4', [-0.3187144, 0.3341928, 1.0]], ['2, k, 5', [-0.34581, 0.5399225, 1.0]], ['2, k, 6', [-0.3304371, 0.760605, 1.0]], ['2, k, 7', [-0.3224347, 0.8356361, 1.0]], ['2, k, 8', [-0.04555438, 0.2631542, 1.0]], ['2, k, 9', [0.0255036, 0.0438505, 1.0]], ['2, k, 10', [0.01699466, -0.1279107, 1.0]], ['2, k, 11', [0.004752909, -0.169446, 1.0]], ['2, k, 12', [-0.2599327, -0.1014921, 1.0]], ['2, k, 13', [-0.2675776, -0.2631092, 1.0]], ['2, k, 14', [-0.2515483, -0.601852, 1.0]], ['2, k, 15', [-0.2484658, -0.6641247, 1.0]], ['2, k, 16', [-0.1230359, -0.1128376, 1.0]], ['2, k, 17', [0.02593833, -0.2534975, 1.0]], ['2, k, 18', [0.01596078, -0.5987182, 1.0]], ['2, k, 19', [0.02477058, -0.6637601, 1.0]], ['2, k, 20', [-0.1898742, 0.3170801, 1.0]], ['2, k, 21', [-0.322931, 0.9059872, 1.0]], ['2, k, 22', [-0.3438046, 0.8620367, 1.0]], ['2, k, 23', [-0.008962635, -0.2169593, 1.0]], ['2, k, 24', [0.05393478, -0.1804635, 1.0]]]
[['2, k, 0', [-0.1934136, -0.1098459, 1.0]], ['2, k, 1', [-0.1916268, 0.1359082, 1.0]], ['2, k, 2', [-0.1897907, 0.3765418, 1.0]], ['2, k, 3', [-0.2289399, 0.4874911, 1.0]], ['2, k, 4', [-0.3136453, 0.3089195, 1.0]], ['2, k, 5', [-0.3450621, 0.5380566, 1.0]], ['2, k, 6', [-0.3298471, 0.7595927, 1.0]], ['2, k, 7', [-0.3263179, 0.8402535, 1.0]], ['2, k, 8', [-0.0455894, 0.2631905, 1.0]], ['2, k, 9', [0.02559522, 0.04425224, 1.0]], ['2, k, 10', [0.01697715, -0.1274034, 1.0]], ['2, k, 11', [0.003112264, -0.1634228, 1.0]], ['2, k, 12', [-0.2603078, -0.1038001, 1.0]], ['2, k, 13', [-0.2674572, -0.2632155, 1.0]], ['2, k, 14', [-0.2515917, -0.6017873, 1.0]], ['2, k, 15', [-0.2487114, -0.6639996, 1.0]], ['2, k, 16', [-0.1225284, -0.1136771, 1.0]], ['2, k, 17', [0.02600961, -0.2534061, 1.0]], ['2, k, 18', [0.01589085, -0.5985023, 1.0]], ['2, k, 19', [0.02467434, -0.6639954, 1.0]], ['2, k, 20', [-0.1902225, 0.3170833, 1.0]], ['2, k, 21', [-0.3298891, 0.9086375, 1.0]], ['2, k, 22', [-0.3493589, 0.8552408, 1.0]], ['2, k, 23', [-0.01515548, -0.2130918, 1.0]], ['2, k, 24', [0.04793287, -0.1733215, 1.0]]]
