[['2, k, 0', [-0.222221, -0.777902, 1.0]], ['2, k, 1', [-0.211206, -0.487524, 1.0]], ['2, k, 2', [-0.199479, -0.201723, 1.0]], ['2, k, 3', [-0.175237, -0.100226, 1.0]], ['2, k, 4', [-0.296459, -0.256135, 1.0]], ['2, k, 5', [-0.218859, -0.0208349, 1.0]], ['2, k, 6', [-0.0820746, 0.114021, 1.0]], ['2, k, 7', [-0.0510461, 0.148159, 1.0]], ['2, k, 8', [-0.0888284, -0.359046, 1.0]], ['2, k, 9', [0.11494, -0.430347, 1.0]], ['2, k, 10', [0.303704, -0.388367, 1.0]], ['2, k, 11', [0.369242, -0.352476, 1.0]], ['2, k, 12', [-0.266818, -0.744854, 1.0]], ['2, k, 13', [-0.493217, -0.856101, 1.0]], ['2, k, 14', [-0.330794, -1.0443, 1.0]], ['2, k, 15', [-0.325702, -1.10789, 1.0]], ['2, k, 16', [-0.171969, -0.790941, 1.0]], ['2, k, 17', [-0.164411, -0.574636, 1.0]], ['2, k, 18', [-0.177683, -0.967923, 1.0]], ['2, k, 19', [-0.143578, -1.01288, 1.0]], ['2, k, 20', [-0.202551, -0.272649, 1.0]], ['2, k, 21', [0.00956046, 0.161413, 1.0]], ['2, k, 22', [-0.0610239, 0.185926, 1.0]], ['2, k, 23', [0.408184, -0.312348, 1.0]], ['2, k, 24', [0.405596, -0.359766, 1.0]]]
[['2, k, 0', [-0.230267, -0.720717, 1.0]], ['2, k, 1', [-0.206022, -0.455966, 1.0]], ['2, k, 2', [-0.184303, -0.194907, 1.0]], ['2, k, 3', [-0.201824, -0.0671183, 1.0]], ['2, k, 4', [-0.305453, -0.257123, 1.0]], ['2, k, 5', [-0.244788, 0.013429, 1.0]], ['2, k, 6', [-0.0422225, 0.159471, 1.0]], ['2, k, 7', [-0.00125176, 0.17625, 1.0]], ['2, k, 8', [-0.06106, -0.317583, 1.0]], ['2, k, 9', [0.0883725, -0.50168, 1.0]], ['2, k, 10', [0.283896, -0.444537, 1.0]], ['2, k, 11', [0.327935, -0.415982, 1.0]], ['2, k, 12', [-0.289045, -0.701611, 1.0]], ['2, k, 13', [-0.313604, -0.991916, 1.0]], ['2, k, 14', [-0.326452, -1.34912, 1.0]], ['2, k, 15', [-0.297543, -1.40602, 1.0]], ['2, k, 16', [-0.165742, -0.72459, 1.0]], ['2, k, 17', [-0.150772, -1.01957, 1.0]], ['2, k, 18', [-0.340863, -1.22713, 1.0]], ['2, k, 19', [-0.230728, -1.17583, 1.0]], ['2, k, 20', [-0.189781, -0.259944, 1.0]], ['2, k, 21', [0.0226498, 0.208452, 1.0]], ['2, k, 22', [0.0489559, 0.125676, 1.0]], ['2, k, 23', [0.36879, -0.40331, 1.0]], ['2, k, 24', [0.322804, -0.351485, 1.0]]]
[['2, k, 0', [-0.228905, -0.72002, 1.0]], ['2, k, 1', [-0.206035, -0.455846, 1.0]], ['2, k, 2', [-0.184675, -0.194929, 1.0]], ['2, k, 3', [-0.200381, -0.0697182, 1.0]], ['2, k, 4', [-0.303131, -0.258573, 1.0]], ['2, k, 5', [-0.244374, 0.0122399, 1.0]], ['2, k, 6', [-0.031042, 0.166272, 1.0]], ['2, k, 7', [0.00270773, 0.194158, 1.0]], ['2, k, 8', [-0.0617214, -0.31757, 1.0]], ['2, k, 9', [0.0881313, -0.503835, 1.0]], ['2, k, 10', [0.283435, -0.445925, 1.0]], ['2, k, 11', [0.326973, -0.418002, 1.0]], ['2, k, 12', [-0.286844, -0.700541, 1.0]], ['2, k, 13', [-0.313903, -0.991247, 1.0]], ['2, k, 14', [-0.326905, -1.34979, 1.0]], ['2, k, 15', [-0.297684, -1.40688, 1.0]], ['2, k, 16', [-0.164982, -0.723861, 1.0]], ['2, k, 17', [-0.150523, -1.01906, 1.0]], ['2, k, 18', [-0.311337, -1.24996, 1.0]], ['2, k, 19', [-0.207294, -1.1856, 1.0]], ['2, k, 20', [-0.190027, -0.259914, 1.0]], ['2, k, 21', [0.0396934, 0.197472, 1.0]], ['2, k, 22', [0.028186, 0.153981, 1.0]], ['2, k, 23', [0.367783, -0.401871, 1.0]], ['2, k, 24', [0.32358, -0.357419, 1.0]]]
[['2, k, 0', [-0.228539, -0.72116, 1.0]], ['2, k, 1', [-0.205631, -0.456773, 1.0]], ['2, k, 2', [-0.183854, -0.195888, 1.0]], ['2, k, 3', [-0.200519, -0.068294, 1.0]], ['2, k, 4', [-0.301836, -0.260195, 1.0]], ['2, k, 5', [-0.243826, 0.0106129, 1.0]], ['2, k, 6', [-0.031255, 0.165661, 1.0]], ['2, k, 7', [0.00227782, 0.19327, 1.0]], ['2, k, 8', [-0.0618204, -0.317763, 1.0]], ['2, k, 9', [0.0878046, -0.505378, 1.0]], ['2, k, 10', [0.283116, -0.447292, 1.0]], ['2, k, 11', [0.326625, -0.41912, 1.0]], ['2, k, 12', [-0.286374, -0.701362, 1.0]], ['2, k, 13', [-0.314079, -0.991937, 1.0]], ['2, k, 14', [-0.326907, -1.34979, 1.0]], ['2, k, 15', [-0.297273, -1.40691, 1.0]], ['2, k, 16', [-0.164783, -0.725813, 1.0]], ['2, k, 17', [-0.151256, -1.02155, 1.0]], ['2, k, 18', [-0.303624, -1.25722, 1.0]], ['2, k, 19', [-0.20188, -1.18914, 1.0]], ['2, k, 20', [-0.189344, -0.260817, 1.0]], ['2, k, 21', [0.0296756, 0.200963, 1.0]], ['2, k, 22', [0.028198, 0.153428, 1.0]], ['2, k, 23', [0.370702, -0.405334, 1.0]], ['2, k, 24', [0.323593, -0.358061, 1.0]]]
[['2, k, 0', [-0.227657, -0.720475, 1.0]], ['2, k, 1', [-0.205635, -0.456407, 1.0]], ['2, k, 2', [-0.184348, -0.195495, 1.0]], ['2, k, 3', [-0.19999, -0.0693645, 1.0]], ['2, k, 4', [-0.30125, -0.260904, 1.0]], ['2, k, 5', [-0.243756, 0.00991212, 1.0]], ['2, k, 6', [-0.0323277, 0.166503, 1.0]], ['2, k, 7', [0.00157595, 0.195202, 1.0]], ['2, k, 8', [-0.0622167, -0.31745, 1.0]], ['2, k, 9', [0.0872304, -0.506172, 1.0]], ['2, k, 10', [0.282457, -0.447733, 1.0]], ['2, k, 11', [0.325926, -0.418364, 1.0]], ['2, k, 12', [-0.285144, -0.700525, 1.0]], ['2, k, 13', [-0.313764, -0.99127, 1.0]], ['2, k, 14', [-0.326629, -1.3001, 1.0]], ['2, k, 15', [-0.297292, -1.35531, 1.0]], ['2, k, 16', [-0.164141, -0.724886, 1.0]], ['2, k, 17', [-0.151572, -1.02074, 1.0]], ['2, k, 18', [-0.301712, -1.25756, 1.0]], ['2, k, 19', [-0.200303, -1.18919, 1.0]], ['2, k, 20', [-0.189692, -0.260424, 1.0]], ['2, k, 21', [0.0157465, 0.217888, 1.0]], ['2, k, 22', [0.0261682, 0.154775, 1.0]], ['2, k, 23', [0.366695, -0.402329, 1.0]], ['2, k, 24', [0.325375, -0.357348, 1.0]]]
[['2, k, 0', [-0.22725, -0.720047, 1.0]], ['2, k, 1', [-0.205395, -0.456372, 1.0]], ['2, k, 2', [-0.183942, -0.195842, 1.0]], ['2, k, 3', [-0.199448, -0.0706676, 1.0]], ['2, k, 4', [-0.300624, -0.261238, 1.0]], ['2, k, 5', [-0.243776, 0.00965287, 1.0]], ['2, k, 6', [-0.0440093, 0.157926, 1.0]], ['2, k, 7', [-0.00370273, 0.175924, 1.0]], ['2, k, 8', [-0.0625938, -0.317261, 1.0]], ['2, k, 9', [0.087157, -0.506315, 1.0]], ['2, k, 10', [0.282179, -0.44728, 1.0]], ['2, k, 11', [0.324398, -0.415861, 1.0]], ['2, k, 12', [-0.284586, -0.700104, 1.0]], ['2, k, 13', [-0.313772, -0.990991, 1.0]], ['2, k, 14', [-0.331252, -1.36053, 1.0]], ['2, k, 15', [-0.302509, -1.42091, 1.0]], ['2, k, 16', [-0.163871, -0.724201, 1.0]], ['2, k, 17', [-0.151734, -1.0201, 1.0]], ['2, k, 18', [-0.298912, -1.2588, 1.0]], ['2, k, 19', [-0.197321, -1.19077, 1.0]], ['2, k, 20', [-0.189363, -0.260628, 1.0]], ['2, k, 21', [0.0227169, 0.205276, 1.0]], ['2, k, 22', [0.04992, 0.121374, 1.0]], ['2, k, 23', [0.367044, -0.401136, 1.0]], ['2, k, 24', [0.326438, -0.355138, 1.0]]]
[['2, k, 0', [-0.226691, -0.71964, 1.0]], ['2, k, 1', [-0.205216, -0.455772, 1.0]], ['2, k, 2', [-0.184012, -0.195004, 1.0]], ['2, k, 3', [-0.200268, -0.0714214, 1.0]], ['2, k, 4', [-0.300306, -0.261352, 1.0]], ['2, k, 5', [-0.243998, 0.00963493, 1.0]], ['2, k, 6', [-0.0449138, 0.157449, 1.0]], ['2, k, 7', [-0.00939545, 0.179261, 1.0]], ['2, k, 8', [-0.0629643, -0.317202, 1.0]], ['2, k, 9', [0.0868632, -0.5063, 1.0]], ['2, k, 10', [0.281565, -0.446168, 1.0]], ['2, k, 11', [0.324543, -0.411848, 1.0]], ['2, k, 12', [-0.283858, -0.699653, 1.0]], ['2, k, 13', [-0.313458, -0.990744, 1.0]], ['2, k, 14', [-0.334105, -1.27295, 1.0]], ['2, k, 15', [-0.30745, -1.32987, 1.0]], ['2, k, 16', [-0.163451, -0.723647, 1.0]], ['2, k, 17', [-0.148358, -1.01972, 1.0]], ['2, k, 18', [-0.294875, -1.25899, 1.0]], ['2, k, 19', [-0.193444, -1.19038, 1.0]], ['2, k, 20', [-0.189371, -0.259842, 1.0]], ['2, k, 21', [0.0219356, 0.207471, 1.0]], ['2, k, 22', [0.0441465, 0.129138, 1.0]], ['2, k, 23', [0.370121, -0.401363, 1.0]], ['2, k, 24', [0.327135, -0.354129, 1.0]]]
[['2, k, 0', [-0.22673, -0.71942, 1.0]], ['2, k, 1', [-0.205038, -0.456929, 1.0]], ['2, k, 2', [-0.182788, -0.201531, 1.0]], ['2, k, 3', [-0.20136, -0.0715538, 1.0]], ['2, k, 4', [-0.300192, -0.26142, 1.0]], ['2, k, 5', [-0.244058, 0.00958636, 1.0]], ['2, k, 6', [-0.0263395, 0.16161, 1.0]], ['2, k, 7', [-0.011257, 0.190602, 1.0]], ['2, k, 8', [-0.06319, -0.317039, 1.0]], ['2, k, 9', [0.0870605, -0.505896, 1.0]], ['2, k, 10', [0.281127, -0.443259, 1.0]], ['2, k, 11', [0.326202, -0.392494, 1.0]], ['2, k, 12', [-0.283912, -0.699092, 1.0]], ['2, k, 13', [-0.312729, -0.994723, 1.0]], ['2, k, 14', [-0.327059, -1.37138, 1.0]], ['2, k, 15', [-0.29722, -1.42917, 1.0]], ['2, k, 16', [-0.163555, -0.723435, 1.0]], ['2, k, 17', [-0.148919, -1.01925, 1.0]], ['2, k, 18', [-0.301108, -1.2562, 1.0]], ['2, k, 19', [-0.198206, -1.18972, 1.0]], ['2, k, 20', [-0.188511, -0.264569, 1.0]], ['2, k, 21', [0.0124607, 0.21266, 1.0]], ['2, k, 22', [0.0369209, 0.134083, 1.0]], ['2, k, 23', [0.346319, -0.344917, 1.0]], ['2, k, 24', [0.314478, -0.317604, 1.0]]]
[['2, k, 0', [-0.226738, -0.719384, 1.0]], ['2, k, 1', [-0.205037, -0.456911, 1.0]], ['2, k, 2', [-0.182785, -0.201263, 1.0]], ['2, k, 3', [-0.203906, -0.0726755, 1.0]], ['2, k, 4', [-0.300283, -0.26455, 1.0]], ['2, k, 5', [-0.245316, 0.00657658, 1.0]], ['2, k, 6', [-0.0502491, 0.164075, 1.0]], ['2, k, 7', [-0.0234109, 0.191069, 1.0]], ['2, k, 8', [-0.0634919, -0.316847, 1.0]], ['2, k, 9', [0.0883723, -0.501718, 1.0]], ['2, k, 10', [0.281487, -0.435854, 1.0]], ['2, k, 11', [0.325641, -0.379608, 1.0]], ['2, k, 12', [-0.283947, -0.699155, 1.0]], ['2, k, 13', [-0.312487, -0.999735, 1.0]], ['2, k, 14', [-0.326533, -1.3745, 1.0]], ['2, k, 15', [-0.296467, -1.43255, 1.0]], ['2, k, 16', [-0.163611, -0.723243, 1.0]], ['2, k, 17', [-0.14934, -1.01899, 1.0]], ['2, k, 18', [-0.333723, -1.23442, 1.0]], ['2, k, 19', [-0.223997, -1.18144, 1.0]], ['2, k, 20', [-0.188505, -0.264433, 1.0]], ['2, k, 21', [0.00568054, 0.216994, 1.0]], ['2, k, 22', [0.0365646, 0.129198, 1.0]], ['2, k, 23', [0.352533, -0.332131, 1.0]], ['2, k, 24', [0.317944, -0.307786, 1.0]]]
[['2, k, 0', [-0.226573, -0.719614, 1.0]], ['2, k, 1', [-0.205476, -0.457005, 1.0]], ['2, k, 2', [-0.185618, -0.200247, 1.0]], ['2, k, 3', [-0.21189, -0.0779399, 1.0]], ['2, k, 4', [-0.300324, -0.264694, 1.0]], ['2, k, 5', [-0.246732, 0.00696667, 1.0]], ['2, k, 6', [-0.097494, 0.146261, 1.0]], ['2, k, 7', [-0.0476325, 0.18794, 1.0]], ['2, k, 8', [-0.0647695, -0.315495, 1.0]], ['2, k, 9', [0.0876941, -0.490871, 1.0]], ['2, k, 10', [0.280507, -0.423833, 1.0]], ['2, k, 11', [0.324763, -0.36446, 1.0]], ['2, k, 12', [-0.283767, -0.700156, 1.0]], ['2, k, 13', [-0.312037, -1.00004, 1.0]], ['2, k, 14', [-0.327537, -1.35943, 1.0]], ['2, k, 15', [-0.297978, -1.41776, 1.0]], ['2, k, 16', [-0.162958, -0.723434, 1.0]], ['2, k, 17', [-0.150181, -1.01868, 1.0]], ['2, k, 18', [-0.325691, -1.24145, 1.0]], ['2, k, 19', [-0.227622, -1.16722, 1.0]], ['2, k, 20', [-0.190475, -0.263921, 1.0]], ['2, k, 21', [-0.0131741, 0.223194, 1.0]], ['2, k, 22', [0.0179508, 0.134604, 1.0]], ['2, k, 23', [0.360102, -0.317752, 1.0]], ['2, k, 24', [0.325939, -0.295606, 1.0]]]
[['2, k, 0', [-0.226594, -0.719083, 1.0]], ['2, k, 1', [-0.205173, -0.458125, 1.0]], ['2, k, 2', [-0.183525, -0.206533, 1.0]], ['2, k, 3', [-0.204634, -0.0794317, 1.0]], ['2, k, 4', [-0.30328, -0.263969, 1.0]], ['2, k, 5', [-0.24695, 0.00937503, 1.0]], ['2, k, 6', [-0.100084, 0.158282, 1.0]], ['2, k, 7', [-0.0585881, 0.207456, 1.0]], ['2, k, 8', [-0.0649894, -0.315055, 1.0]], ['2, k, 9', [0.0879717, -0.476034, 1.0]], ['2, k, 10', [0.29466, -0.367956, 1.0]], ['2, k, 11', [0.337443, -0.326028, 1.0]], ['2, k, 12', [-0.284323, -0.699471, 1.0]], ['2, k, 13', [-0.310986, -1.00043, 1.0]], ['2, k, 14', [-0.323474, -1.35234, 1.0]], ['2, k, 15', [-0.294075, -1.40866, 1.0]], ['2, k, 16', [-0.162375, -0.722036, 1.0]], ['2, k, 17', [-0.146678, -1.01675, 1.0]], ['2, k, 18', [-0.261044, -1.27324, 1.0]], ['2, k, 19', [-0.171063, -1.18914, 1.0]], ['2, k, 20', [-0.189037, -0.268569, 1.0]], ['2, k, 21', [-0.0321833, 0.243383, 1.0]], ['2, k, 22', [0.0117419, 0.144201, 1.0]], ['2, k, 23', [0.367615, -0.289776, 1.0]], ['2, k, 24', [0.299903, -0.242255, 1.0]]]
[['2, k, 0', [-0.227426, -0.716198, 1.0]], ['2, k, 1', [-0.204821, -0.459313, 1.0]], ['2, k, 2', [-0.179971, -0.215945, 1.0]], ['2, k, 3', [-0.195124, -0.0834379, 1.0]], ['2, k, 4', [-0.305633, -0.262504, 1.0]], ['2, k, 5', [-0.245102, 0.0105181, 1.0]], ['2, k, 6', [-0.109865, 0.16536, 1.0]], ['2, k, 7', [-0.0842505, 0.220941, 1.0]], ['2, k, 8', [-0.0600307, -0.31879, 1.0]], ['2, k, 9', [0.0905928, -0.462369, 1.0]], ['2, k, 10', [0.306776, -0.339686, 1.0]], ['2, k, 11', [0.338503, -0.299479, 1.0]], ['2, k, 12', [-0.285388, -0.696681, 1.0]], ['2, k, 13', [-0.310444, -0.998834, 1.0]], ['2, k, 14', [-0.325685, -1.34936, 1.0]], ['2, k, 15', [-0.296495, -1.4075, 1.0]], ['2, k, 16', [-0.163281, -0.71894, 1.0]], ['2, k, 17', [-0.14596, -1.0137, 1.0]], ['2, k, 18', [-0.274625, -1.26358, 1.0]], ['2, k, 19', [-0.179005, -1.18641, 1.0]], ['2, k, 20', [-0.186529, -0.275538, 1.0]], ['2, k, 21', [-0.0731819, 0.264965, 1.0]], ['2, k, 22', [-0.0234717, 0.175076, 1.0]], ['2, k, 23', [0.373583, -0.269399, 1.0]], ['2, k, 24', [0.312247, -0.230749, 1.0]]]
[['2, k, 0', [-0.228927, -0.710588, 1.0]], ['2, k, 1', [-0.204799, -0.459245, 1.0]], ['2, k, 2', [-0.179636, -0.216216, 1.0]], ['2, k, 3', [-0.156837, -0.0990655, 1.0]], ['2, k, 4', [-0.307187, -0.257652, 1.0]], ['2, k, 5', [-0.251895, 0.0166011, 1.0]], ['2, k, 6', [-0.146042, 0.187098, 1.0]], ['2, k, 7', [-0.117274, 0.237974, 1.0]], ['2, k, 8', [-0.0589362, -0.318795, 1.0]], ['2, k, 9', [0.0961404, -0.442365, 1.0]], ['2, k, 10', [0.296951, -0.333896, 1.0]], ['2, k, 11', [0.332097, -0.278785, 1.0]], ['2, k, 12', [-0.286226, -0.695042, 1.0]], ['2, k, 13', [-0.309919, -0.998308, 1.0]], ['2, k, 14', [-0.325525, -1.34824, 1.0]], ['2, k, 15', [-0.29695, -1.40664, 1.0]], ['2, k, 16', [-0.165914, -0.706728, 1.0]], ['2, k, 17', [-0.168904, -1.00107, 1.0]], ['2, k, 18', [-0.321132, -1.23098, 1.0]], ['2, k, 19', [-0.214575, -1.17588, 1.0]], ['2, k, 20', [-0.186275, -0.275751, 1.0]], ['2, k, 21', [-0.118172, 0.297332, 1.0]], ['2, k, 22', [-0.0525017, 0.192593, 1.0]], ['2, k, 23', [0.373922, -0.240633, 1.0]], ['2, k, 24', [0.330733, -0.238384, 1.0]]]
[['2, k, 0', [-0.229608, -0.707603, 1.0]], ['2, k, 1', [-0.208865, -0.454814, 1.0]], ['2, k, 2', [-0.191846, -0.20525, 1.0]], ['2, k, 3', [-0.152819, -0.102782, 1.0]], ['2, k, 4', [-0.309048, -0.256407, 1.0]], ['2, k, 5', [-0.27112, 0.0207196, 1.0]], ['2, k, 6', [-0.174727, 0.206708, 1.0]], ['2, k, 7', [-0.15052, 0.255582, 1.0]], ['2, k, 8', [-0.0581404, -0.318468, 1.0]], ['2, k, 9', [0.107862, -0.424749, 1.0]], ['2, k, 10', [0.283644, -0.31928, 1.0]], ['2, k, 11', [0.328572, -0.241874, 1.0]], ['2, k, 12', [-0.287555, -0.693938, 1.0]], ['2, k, 13', [-0.309818, -0.998375, 1.0]], ['2, k, 14', [-0.326675, -1.35, 1.0]], ['2, k, 15', [-0.298718, -1.4105, 1.0]], ['2, k, 16', [-0.165569, -0.702323, 1.0]], ['2, k, 17', [-0.168554, -0.995611, 1.0]], ['2, k, 18', [-0.321568, -1.22487, 1.0]], ['2, k, 19', [-0.214829, -1.1707, 1.0]], ['2, k, 20', [-0.195603, -0.267398, 1.0]], ['2, k, 21', [-0.15048, 0.313161, 1.0]], ['2, k, 22', [-0.0924547, 0.215497, 1.0]], ['2, k, 23', [0.367, -0.198099, 1.0]], ['2, k, 24', [0.328585, -0.197215, 1.0]]]
[['2, k, 0', [-0.235764, -0.716318, 1.0]], ['2, k, 1', [-0.21826, -0.459368, 1.0]], ['2, k, 2', [-0.203014, -0.206393, 1.0]], ['2, k, 3', [-0.144201, -0.113376, 1.0]], ['2, k, 4', [-0.309147, -0.255807, 1.0]], ['2, k, 5', [-0.28625, 0.0172373, 1.0]], ['2, k, 6', [-0.198903, 0.210318, 1.0]], ['2, k, 7', [-0.17997, 0.26385, 1.0]], ['2, k, 8', [-0.0568886, -0.318099, 1.0]], ['2, k, 9', [0.12566, -0.388533, 1.0]], ['2, k, 10', [0.282892, -0.256855, 1.0]], ['2, k, 11', [0.327996, -0.196689, 1.0]], ['2, k, 12', [-0.298655, -0.706532, 1.0]], ['2, k, 13', [-0.307349, -0.999181, 1.0]], ['2, k, 14', [-0.326282, -1.35016, 1.0]], ['2, k, 15', [-0.29874, -1.41091, 1.0]], ['2, k, 16', [-0.168553, -0.709437, 1.0]], ['2, k, 17', [-0.167347, -1.00095, 1.0]], ['2, k, 18', [-0.354206, -1.19716, 1.0]], ['2, k, 19', [-0.243282, -1.1581, 1.0]], ['2, k, 20', [-0.206703, -0.269341, 1.0]], ['2, k, 21', [-0.181621, 0.318328, 1.0]], ['2, k, 22', [-0.108388, 0.218043, 1.0]], ['2, k, 23', [0.365975, -0.158138, 1.0]], ['2, k, 24', [0.325818, -0.159111, 1.0]]]
[['2, k, 0', [-0.23568, -0.718459, 1.0]], ['2, k, 1', [-0.203053, -0.474118, 1.0]], ['2, k, 2', [-0.153932, -0.242285, 1.0]], ['2, k, 3', [-0.140805, -0.115033, 1.0]], ['2, k, 4', [-0.308152, -0.249888, 1.0]], ['2, k, 5', [-0.313551, 0.000183209, 1.0]], ['2, k, 6', [-0.238342, 0.207481, 1.0]], ['2, k, 7', [-0.223925, 0.267214, 1.0]], ['2, k, 8', [-0.0545577, -0.31745, 1.0]], ['2, k, 9', [0.137094, -0.359309, 1.0]], ['2, k, 10', [0.291816, -0.224785, 1.0]], ['2, k, 11', [0.31961, -0.149322, 1.0]], ['2, k, 12', [-0.298978, -0.707407, 1.0]], ['2, k, 13', [-0.307813, -0.996605, 1.0]], ['2, k, 14', [-0.325318, -1.37856, 1.0]], ['2, k, 15', [-0.297048, -1.43622, 1.0]], ['2, k, 16', [-0.167349, -0.713311, 1.0]], ['2, k, 17', [-0.134354, -0.999769, 1.0]], ['2, k, 18', [-0.3138, -1.22225, 1.0]], ['2, k, 19', [-0.217442, -1.14757, 1.0]], ['2, k, 20', [-0.164132, -0.301939, 1.0]], ['2, k, 21', [-0.226022, 0.326454, 1.0]], ['2, k, 22', [-0.157276, 0.235913, 1.0]], ['2, k, 23', [0.340753, -0.0960452, 1.0]], ['2, k, 24', [0.306038, -0.112376, 1.0]]]
[['2, k, 0', [-0.235636, -0.719523, 1.0]], ['2, k, 1', [-0.202211, -0.475115, 1.0]], ['2, k, 2', [-0.154851, -0.241679, 1.0]], ['2, k, 3', [-0.137558, -0.114656, 1.0]], ['2, k, 4', [-0.308051, -0.249815, 1.0]], ['2, k, 5', [-0.331621, 0.00160879, 1.0]], ['2, k, 6', [-0.267402, 0.200015, 1.0]], ['2, k, 7', [-0.25531, 0.269981, 1.0]], ['2, k, 8', [-0.0502982, -0.314433, 1.0]], ['2, k, 9', [0.147031, -0.319329, 1.0]], ['2, k, 10', [0.292019, -0.174408, 1.0]], ['2, k, 11', [0.309734, -0.0984522, 1.0]], ['2, k, 12', [-0.299417, -0.709142, 1.0]], ['2, k, 13', [-0.307224, -0.998162, 1.0]], ['2, k, 14', [-0.324759, -1.35449, 1.0]], ['2, k, 15', [-0.296399, -1.41255, 1.0]], ['2, k, 16', [-0.166941, -0.713869, 1.0]], ['2, k, 17', [-0.1632, -1.00287, 1.0]], ['2, k, 18', [-0.420002, -1.12376, 1.0]], ['2, k, 19', [-0.302855, -1.12616, 1.0]], ['2, k, 20', [-0.164829, -0.301484, 1.0]], ['2, k, 21', [-0.260856, 0.326082, 1.0]], ['2, k, 22', [-0.186389, 0.239776, 1.0]], ['2, k, 23', [0.338636, -0.0633736, 1.0]], ['2, k, 24', [0.270766, -0.0401498, 1.0]]]
[['2, k, 0', [-0.235558, -0.721613, 1.0]], ['2, k, 1', [-0.20137, -0.476364, 1.0]], ['2, k, 2', [-0.155403, -0.241264, 1.0]], ['2, k, 3', [-0.136648, -0.113919, 1.0]], ['2, k, 4', [-0.308008, -0.250002, 1.0]], ['2, k, 5', [-0.353866, -0.00406707, 1.0]], ['2, k, 6', [-0.314943, 0.196723, 1.0]], ['2, k, 7', [-0.297079, 0.266494, 1.0]], ['2, k, 8', [-0.0217499, -0.299149, 1.0]], ['2, k, 9', [0.18104, -0.302621, 1.0]], ['2, k, 10', [0.26966, -0.117463, 1.0]], ['2, k, 11', [0.291996, -0.0487873, 1.0]], ['2, k, 12', [-0.299791, -0.710241, 1.0]], ['2, k, 13', [-0.303844, -0.998463, 1.0]], ['2, k, 14', [-0.322303, -1.38112, 1.0]], ['2, k, 15', [-0.289196, -1.43646, 1.0]], ['2, k, 16', [-0.166006, -0.717125, 1.0]], ['2, k, 17', [-0.162814, -1.00598, 1.0]], ['2, k, 18', [-0.0350822, -1.26048, 1.0]], ['2, k, 19', [-0.0799087, -1.14651, 1.0]], ['2, k, 20', [-0.165261, -0.301211, 1.0]], ['2, k, 21', [-0.30795, 0.319822, 1.0]], ['2, k, 22', [-0.228107, 0.245222, 1.0]], ['2, k, 23', [0.298813, -0.000946845, 1.0]], ['2, k, 24', [0.236742, 0.00465072, 1.0]]]
[['2, k, 0', [-0.233315, -0.726115, 1.0]], ['2, k, 1', [-0.199821, -0.478105, 1.0]], ['2, k, 2', [-0.155994, -0.240614, 1.0]], ['2, k, 3', [-0.136524, -0.113013, 1.0]], ['2, k, 4', [-0.30877, -0.250137, 1.0]], ['2, k, 5', [-0.371477, -0.0116909, 1.0]], ['2, k, 6', [-0.337189, 0.190965, 1.0]], ['2, k, 7', [-0.337825, 0.256622, 1.0]], ['2, k, 8', [-0.0282629, -0.30178, 1.0]], ['2, k, 9', [0.169372, -0.264732, 1.0]], ['2, k, 10', [0.263974, -0.0828302, 1.0]], ['2, k, 11', [0.269547, -0.00887513, 1.0]], ['2, k, 12', [-0.29839, -0.713048, 1.0]], ['2, k, 13', [-0.303288, -1.00121, 1.0]], ['2, k, 14', [-0.32343, -1.38294, 1.0]], ['2, k, 15', [-0.292254, -1.43967, 1.0]], ['2, k, 16', [-0.162822, -0.722994, 1.0]], ['2, k, 17', [-0.154919, -1.01119, 1.0]], ['2, k, 18', [-0.031816, -1.26845, 1.0]], ['2, k, 19', [-0.0767072, -1.15405, 1.0]], ['2, k, 20', [-0.165564, -0.30091, 1.0]], ['2, k, 21', [-0.352433, 0.316845, 1.0]], ['2, k, 22', [-0.271862, 0.247834, 1.0]], ['2, k, 23', [0.264233, 0.0412851, 1.0]], ['2, k, 24', [0.23428, 0.0364017, 1.0]]]
