[['2, k, 0', [-0.30587, -0.349565, 1.0]], ['2, k, 1', [-0.315429, -0.0464208, 1.0]], ['2, k, 2', [-0.322908, 0.249622, 1.0]], ['2, k, 3', [-0.321967, 0.377717, 1.0]], ['2, k, 4', [-0.461727, 0.135773, 1.0]], ['2, k, 5', [-0.565972, 0.0947094, 1.0]], ['2, k, 6', [-0.34231, 0.0622958, 1.0]], ['2, k, 7', [-0.268653, 0.0516438, 1.0]], ['2, k, 8', [-0.180007, 0.139437, 1.0]], ['2, k, 9', [-0.157382, -0.126431, 1.0]], ['2, k, 10', [-0.153166, -0.0564944, 1.0]], ['2, k, 11', [-0.0876714, 0.0173922, 1.0]], ['2, k, 12', [-0.365772, -0.345472, 1.0]], ['2, k, 13', [-0.446574, -0.64096, 1.0]], ['2, k, 14', [-0.494515, -1.02412, 1.0]], ['2, k, 15', [-0.508301, -1.08789, 1.0]], ['2, k, 16', [-0.23741, -0.343894, 1.0]], ['2, k, 17', [-0.173413, -0.588039, 1.0]], ['2, k, 18', [-0.142658, -1.00627, 1.0]], ['2, k, 19', [-0.125366, -1.0791, 1.0]], ['2, k, 20', [-0.321395, 0.176637, 1.0]], ['2, k, 21', [-0.267296, 0.0513829, 1.0]], ['2, k, 22', [-0.265526, 0.0510426, 1.0]], ['2, k, 23', [-0.0679064, 0.0235472, 1.0]], ['2, k, 24', [-0.162205, 0.020488, 1.0]]]
[['2, k, 0', [-0.318107, -0.351035, 1.0]], ['2, k, 1', [-0.322589, -0.0468249, 1.0]], ['2, k, 2', [-0.325017, 0.25095, 1.0]], ['2, k, 3', [-0.324049, 0.375513, 1.0]], ['2, k, 4', [-0.459111, 0.0936427, 1.0]], ['2, k, 5', [-0.544549, 0.109624, 1.0]], ['2, k, 6', [-0.575916, 0.123586, 1.0]], ['2, k, 7', [-0.586531, 0.144093, 1.0]], ['2, k, 8', [-0.188263, 0.095148, 1.0]], ['2, k, 9', [-0.248107, 0.114712, 1.0]], ['2, k, 10', [-0.0824441, 0.0886507, 1.0]], ['2, k, 11', [-0.0934456, 0.123555, 1.0]], ['2, k, 12', [-0.377733, -0.34813, 1.0]], ['2, k, 13', [-0.42074, -0.673153, 1.0]], ['2, k, 14', [-0.488604, -1.05559, 1.0]], ['2, k, 15', [-0.517068, -1.11818, 1.0]], ['2, k, 16', [-0.249665, -0.344195, 1.0]], ['2, k, 17', [-0.177525, -0.675184, 1.0]], ['2, k, 18', [-0.120096, -1.03798, 1.0]], ['2, k, 19', [-0.112763, -1.08443, 1.0]], ['2, k, 20', [-0.324711, 0.177485, 1.0]], ['2, k, 21', [-0.596697, 0.149091, 1.0]], ['2, k, 22', [-0.519233, 0.141363, 1.0]], ['2, k, 23', [-0.0354382, 0.125963, 1.0]], ['2, k, 24', [-0.141684, 0.128897, 1.0]]]
[['2, k, 0', [-0.318031, -0.351084, 1.0]], ['2, k, 1', [-0.32255, -0.0468476, 1.0]], ['2, k, 2', [-0.325038, 0.250915, 1.0]], ['2, k, 3', [-0.324029, 0.37565, 1.0]], ['2, k, 4', [-0.459171, 0.093644, 1.0]], ['2, k, 5', [-0.543654, 0.103833, 1.0]], ['2, k, 6', [-0.580324, 0.12652, 1.0]], ['2, k, 7', [-0.588031, 0.142368, 1.0]], ['2, k, 8', [-0.188332, 0.0951617, 1.0]], ['2, k, 9', [-0.250791, 0.114564, 1.0]], ['2, k, 10', [-0.0847442, 0.0885894, 1.0]], ['2, k, 11', [-0.0932893, 0.122975, 1.0]], ['2, k, 12', [-0.37766, -0.348256, 1.0]], ['2, k, 13', [-0.42449, -0.707717, 1.0]], ['2, k, 14', [-0.490035, -1.05664, 1.0]], ['2, k, 15', [-0.517114, -1.11823, 1.0]], ['2, k, 16', [-0.249585, -0.344176, 1.0]], ['2, k, 17', [-0.177486, -0.67524, 1.0]], ['2, k, 18', [-0.120069, -1.03797, 1.0]], ['2, k, 19', [-0.11281, -1.08439, 1.0]], ['2, k, 20', [-0.32472, 0.177456, 1.0]], ['2, k, 21', [-0.595284, 0.144733, 1.0]], ['2, k, 22', [-0.520036, 0.141535, 1.0]], ['2, k, 23', [-0.0334632, 0.125661, 1.0]], ['2, k, 24', [-0.137875, 0.13081, 1.0]]]
[['2, k, 0', [-0.317806, -0.350708, 1.0]], ['2, k, 1', [-0.322575, -0.0468408, 1.0]], ['2, k, 2', [-0.3253, 0.250566, 1.0]], ['2, k, 3', [-0.323832, 0.37532, 1.0]], ['2, k, 4', [-0.458893, 0.096832, 1.0]], ['2, k, 5', [-0.543294, 0.104382, 1.0]], ['2, k, 6', [-0.580278, 0.126351, 1.0]], ['2, k, 7', [-0.587861, 0.14233, 1.0]], ['2, k, 8', [-0.187082, 0.096169, 1.0]], ['2, k, 9', [-0.255142, 0.11383, 1.0]], ['2, k, 10', [-0.0857756, 0.0882944, 1.0]], ['2, k, 11', [-0.0920136, 0.122153, 1.0]], ['2, k, 12', [-0.377388, -0.347834, 1.0]], ['2, k, 13', [-0.422335, -0.678689, 1.0]], ['2, k, 14', [-0.489963, -1.05628, 1.0]], ['2, k, 15', [-0.517112, -1.11818, 1.0]], ['2, k, 16', [-0.249417, -0.343866, 1.0]], ['2, k, 17', [-0.177327, -0.675622, 1.0]], ['2, k, 18', [-0.120262, -1.03774, 1.0]], ['2, k, 19', [-0.113239, -1.08413, 1.0]], ['2, k, 20', [-0.324897, 0.177239, 1.0]], ['2, k, 21', [-0.593432, 0.144451, 1.0]], ['2, k, 22', [-0.519345, 0.13965, 1.0]], ['2, k, 23', [-0.0291322, 0.124894, 1.0]], ['2, k, 24', [-0.136719, 0.131395, 1.0]]]
[['2, k, 0', [-0.317737, -0.350744, 1.0]], ['2, k, 1', [-0.322458, -0.0468696, 1.0]], ['2, k, 2', [-0.325159, 0.250513, 1.0]], ['2, k, 3', [-0.323732, 0.375104, 1.0]], ['2, k, 4', [-0.458922, 0.0964175, 1.0]], ['2, k, 5', [-0.543213, 0.103486, 1.0]], ['2, k, 6', [-0.580193, 0.126332, 1.0]], ['2, k, 7', [-0.587179, 0.141119, 1.0]], ['2, k, 8', [-0.187121, 0.0964178, 1.0]], ['2, k, 9', [-0.255079, 0.114028, 1.0]], ['2, k, 10', [-0.0865864, 0.0882467, 1.0]], ['2, k, 11', [-0.0930355, 0.122838, 1.0]], ['2, k, 12', [-0.377354, -0.34789, 1.0]], ['2, k, 13', [-0.422574, -0.67791, 1.0]], ['2, k, 14', [-0.489983, -1.05644, 1.0]], ['2, k, 15', [-0.517112, -1.11822, 1.0]], ['2, k, 16', [-0.24931, -0.343883, 1.0]], ['2, k, 17', [-0.17871, -0.675464, 1.0]], ['2, k, 18', [-0.120196, -1.03871, 1.0]], ['2, k, 19', [-0.113281, -1.08507, 1.0]], ['2, k, 20', [-0.324765, 0.177191, 1.0]], ['2, k, 21', [-0.59052, 0.145666, 1.0]], ['2, k, 22', [-0.518966, 0.138554, 1.0]], ['2, k, 23', [-0.0318228, 0.125624, 1.0]], ['2, k, 24', [-0.137698, 0.131971, 1.0]]]
[['2, k, 0', [-0.317677, -0.350282, 1.0]], ['2, k, 1', [-0.322408, -0.0467049, 1.0]], ['2, k, 2', [-0.325116, 0.250454, 1.0]], ['2, k, 3', [-0.323585, 0.375031, 1.0]], ['2, k, 4', [-0.458906, 0.0989573, 1.0]], ['2, k, 5', [-0.544266, 0.101334, 1.0]], ['2, k, 6', [-0.579981, 0.126255, 1.0]], ['2, k, 7', [-0.58632, 0.141955, 1.0]], ['2, k, 8', [-0.186974, 0.0983633, 1.0]], ['2, k, 9', [-0.255377, 0.115027, 1.0]], ['2, k, 10', [-0.0864593, 0.0880948, 1.0]], ['2, k, 11', [-0.0928099, 0.122836, 1.0]], ['2, k, 12', [-0.37728, -0.347451, 1.0]], ['2, k, 13', [-0.423423, -0.684223, 1.0]], ['2, k, 14', [-0.489969, -1.05622, 1.0]], ['2, k, 15', [-0.517106, -1.11822, 1.0]], ['2, k, 16', [-0.249269, -0.343374, 1.0]], ['2, k, 17', [-0.179417, -0.676124, 1.0]], ['2, k, 18', [-0.120002, -1.03963, 1.0]], ['2, k, 19', [-0.113254, -1.08596, 1.0]], ['2, k, 20', [-0.324726, 0.177182, 1.0]], ['2, k, 21', [-0.591463, 0.145279, 1.0]], ['2, k, 22', [-0.519403, 0.138123, 1.0]], ['2, k, 23', [-0.0309101, 0.125069, 1.0]], ['2, k, 24', [-0.13756, 0.131113, 1.0]]]
[['2, k, 0', [-0.317651, -0.350176, 1.0]], ['2, k, 1', [-0.322191, -0.0467197, 1.0]], ['2, k, 2', [-0.324607, 0.250148, 1.0]], ['2, k, 3', [-0.32343, 0.375246, 1.0]], ['2, k, 4', [-0.458998, 0.099589, 1.0]], ['2, k, 5', [-0.544743, 0.100776, 1.0]], ['2, k, 6', [-0.579973, 0.126256, 1.0]], ['2, k, 7', [-0.587698, 0.142708, 1.0]], ['2, k, 8', [-0.187308, 0.097306, 1.0]], ['2, k, 9', [-0.257725, 0.113532, 1.0]], ['2, k, 10', [-0.0866061, 0.0880188, 1.0]], ['2, k, 11', [-0.0928807, 0.123308, 1.0]], ['2, k, 12', [-0.37724, -0.347396, 1.0]], ['2, k, 13', [-0.423789, -0.685129, 1.0]], ['2, k, 14', [-0.488552, -1.055, 1.0]], ['2, k, 15', [-0.516111, -1.1179, 1.0]], ['2, k, 16', [-0.24927, -0.343217, 1.0]], ['2, k, 17', [-0.179459, -0.67614, 1.0]], ['2, k, 18', [-0.119985, -1.03961, 1.0]], ['2, k, 19', [-0.113877, -1.08595, 1.0]], ['2, k, 20', [-0.32431, 0.176962, 1.0]], ['2, k, 21', [-0.588415, 0.144521, 1.0]], ['2, k, 22', [-0.519606, 0.140934, 1.0]], ['2, k, 23', [-0.0286866, 0.12515, 1.0]], ['2, k, 24', [-0.139446, 0.129755, 1.0]]]
[['2, k, 0', [-0.317874, -0.350138, 1.0]], ['2, k, 1', [-0.322166, -0.0467613, 1.0]], ['2, k, 2', [-0.324265, 0.24994, 1.0]], ['2, k, 3', [-0.323243, 0.374897, 1.0]], ['2, k, 4', [-0.45889, 0.100158, 1.0]], ['2, k, 5', [-0.54477, 0.100738, 1.0]], ['2, k, 6', [-0.580063, 0.12639, 1.0]], ['2, k, 7', [-0.587292, 0.142678, 1.0]], ['2, k, 8', [-0.187535, 0.0971005, 1.0]], ['2, k, 9', [-0.256379, 0.11336, 1.0]], ['2, k, 10', [-0.0854109, 0.0878118, 1.0]], ['2, k, 11', [-0.0924352, 0.123101, 1.0]], ['2, k, 12', [-0.37747, -0.347379, 1.0]], ['2, k, 13', [-0.424305, -0.681464, 1.0]], ['2, k, 14', [-0.488613, -1.0548, 1.0]], ['2, k, 15', [-0.516143, -1.11794, 1.0]], ['2, k, 16', [-0.249476, -0.343164, 1.0]], ['2, k, 17', [-0.179585, -0.676143, 1.0]], ['2, k, 18', [-0.120008, -1.03926, 1.0]], ['2, k, 19', [-0.11402, -1.08557, 1.0]], ['2, k, 20', [-0.324067, 0.176803, 1.0]], ['2, k, 21', [-0.593286, 0.144454, 1.0]], ['2, k, 22', [-0.519848, 0.140705, 1.0]], ['2, k, 23', [-0.0325362, 0.125517, 1.0]], ['2, k, 24', [-0.139027, 0.129482, 1.0]]]
[['2, k, 0', [-0.318182, -0.349793, 1.0]], ['2, k, 1', [-0.32217, -0.0466489, 1.0]], ['2, k, 2', [-0.324111, 0.249922, 1.0]], ['2, k, 3', [-0.323068, 0.374886, 1.0]], ['2, k, 4', [-0.458523, 0.101456, 1.0]], ['2, k, 5', [-0.545146, 0.10058, 1.0]], ['2, k, 6', [-0.580449, 0.126301, 1.0]], ['2, k, 7', [-0.587639, 0.143647, 1.0]], ['2, k, 8', [-0.187587, 0.097108, 1.0]], ['2, k, 9', [-0.253654, 0.113711, 1.0]], ['2, k, 10', [-0.0841896, 0.0875616, 1.0]], ['2, k, 11', [-0.0927989, 0.122953, 1.0]], ['2, k, 12', [-0.377667, -0.347165, 1.0]], ['2, k, 13', [-0.425065, -0.67693, 1.0]], ['2, k, 14', [-0.48866, -1.05479, 1.0]], ['2, k, 15', [-0.516149, -1.11795, 1.0]], ['2, k, 16', [-0.249905, -0.342687, 1.0]], ['2, k, 17', [-0.18053, -0.67574, 1.0]], ['2, k, 18', [-0.119764, -1.03991, 1.0]], ['2, k, 19', [-0.113559, -1.08617, 1.0]], ['2, k, 20', [-0.323961, 0.176813, 1.0]], ['2, k, 21', [-0.588648, 0.14651, 1.0]], ['2, k, 22', [-0.518817, 0.140031, 1.0]], ['2, k, 23', [-0.0312284, 0.125818, 1.0]], ['2, k, 24', [-0.139196, 0.131377, 1.0]]]
[['2, k, 0', [-0.318411, -0.349837, 1.0]], ['2, k, 1', [-0.322235, -0.0467258, 1.0]], ['2, k, 2', [-0.324094, 0.249824, 1.0]], ['2, k, 3', [-0.322912, 0.374874, 1.0]], ['2, k, 4', [-0.458212, 0.101547, 1.0]], ['2, k, 5', [-0.545366, 0.100386, 1.0]], ['2, k, 6', [-0.580748, 0.126367, 1.0]], ['2, k, 7', [-0.588356, 0.144701, 1.0]], ['2, k, 8', [-0.187772, 0.096343, 1.0]], ['2, k, 9', [-0.252869, 0.113496, 1.0]], ['2, k, 10', [-0.0831517, 0.0874022, 1.0]], ['2, k, 11', [-0.0934898, 0.123177, 1.0]], ['2, k, 12', [-0.377923, -0.347284, 1.0]], ['2, k, 13', [-0.425137, -0.675527, 1.0]], ['2, k, 14', [-0.488889, -1.05518, 1.0]], ['2, k, 15', [-0.516204, -1.11799, 1.0]], ['2, k, 16', [-0.250096, -0.342656, 1.0]], ['2, k, 17', [-0.18019, -0.676212, 1.0]], ['2, k, 18', [-0.119742, -1.04084, 1.0]], ['2, k, 19', [-0.113787, -1.08706, 1.0]], ['2, k, 20', [-0.323958, 0.176715, 1.0]], ['2, k, 21', [-0.59212, 0.146639, 1.0]], ['2, k, 22', [-0.519464, 0.140959, 1.0]], ['2, k, 23', [-0.0331347, 0.125274, 1.0]], ['2, k, 24', [-0.137208, 0.131288, 1.0]]]
[['2, k, 0', [-0.318854, -0.349862, 1.0]], ['2, k, 1', [-0.32267, -0.0468005, 1.0]], ['2, k, 2', [-0.324474, 0.249641, 1.0]], ['2, k, 3', [-0.322886, 0.374844, 1.0]], ['2, k, 4', [-0.458225, 0.101563, 1.0]], ['2, k, 5', [-0.545809, 0.100262, 1.0]], ['2, k, 6', [-0.550144, 0.0936626, 1.0]], ['2, k, 7', [-0.5824, 0.143727, 1.0]], ['2, k, 8', [-0.188358, 0.0966019, 1.0]], ['2, k, 9', [-0.253153, 0.113649, 1.0]], ['2, k, 10', [-0.0831368, 0.0874574, 1.0]], ['2, k, 11', [-0.0937848, 0.12302, 1.0]], ['2, k, 12', [-0.378377, -0.347469, 1.0]], ['2, k, 13', [-0.425404, -0.674891, 1.0]], ['2, k, 14', [-0.489352, -1.05639, 1.0]], ['2, k, 15', [-0.516253, -1.11806, 1.0]], ['2, k, 16', [-0.250535, -0.342523, 1.0]], ['2, k, 17', [-0.181097, -0.674751, 1.0]], ['2, k, 18', [-0.11915, -1.04224, 1.0]], ['2, k, 19', [-0.113248, -1.08841, 1.0]], ['2, k, 20', [-0.324357, 0.176556, 1.0]], ['2, k, 21', [-0.592957, 0.150454, 1.0]], ['2, k, 22', [-0.508704, 0.139972, 1.0]], ['2, k, 23', [-0.0290862, 0.124694, 1.0]], ['2, k, 24', [-0.137054, 0.131649, 1.0]]]
[['2, k, 0', [-0.319023, -0.349939, 1.0]], ['2, k, 1', [-0.32292, -0.0467889, 1.0]], ['2, k, 2', [-0.324801, 0.249711, 1.0]], ['2, k, 3', [-0.322803, 0.374837, 1.0]], ['2, k, 4', [-0.458387, 0.101554, 1.0]], ['2, k, 5', [-0.544193, 0.102984, 1.0]], ['2, k, 6', [-0.584007, 0.119919, 1.0]], ['2, k, 7', [-0.591139, 0.143479, 1.0]], ['2, k, 8', [-0.188255, 0.0955112, 1.0]], ['2, k, 9', [-0.253147, 0.11312, 1.0]], ['2, k, 10', [-0.0830686, 0.0874407, 1.0]], ['2, k, 11', [-0.0941745, 0.121555, 1.0]], ['2, k, 12', [-0.378559, -0.347531, 1.0]], ['2, k, 13', [-0.427354, -0.682316, 1.0]], ['2, k, 14', [-0.484553, -1.04953, 1.0]], ['2, k, 15', [-0.516265, -1.11806, 1.0]], ['2, k, 16', [-0.25068, -0.342619, 1.0]], ['2, k, 17', [-0.180537, -0.674671, 1.0]], ['2, k, 18', [-0.119011, -1.04242, 1.0]], ['2, k, 19', [-0.113876, -1.1107, 1.0]], ['2, k, 20', [-0.324667, 0.17661, 1.0]], ['2, k, 21', [-0.591084, 0.147672, 1.0]], ['2, k, 22', [-0.520691, 0.140032, 1.0]], ['2, k, 23', [-0.0267315, 0.124155, 1.0]], ['2, k, 24', [-0.136939, 0.131347, 1.0]]]
[['2, k, 0', [-0.319472, -0.350206, 1.0]], ['2, k, 1', [-0.323252, -0.04697, 1.0]], ['2, k, 2', [-0.325043, 0.249566, 1.0]], ['2, k, 3', [-0.323015, 0.374858, 1.0]], ['2, k, 4', [-0.458456, 0.101466, 1.0]], ['2, k, 5', [-0.546488, 0.101837, 1.0]], ['2, k, 6', [-0.584771, 0.121646, 1.0]], ['2, k, 7', [-0.591224, 0.14377, 1.0]], ['2, k, 8', [-0.188604, 0.0893182, 1.0]], ['2, k, 9', [-0.253849, 0.11013, 1.0]], ['2, k, 10', [-0.0825861, 0.087374, 1.0]], ['2, k, 11', [-0.0947625, 0.12062, 1.0]], ['2, k, 12', [-0.379052, -0.347746, 1.0]], ['2, k, 13', [-0.427825, -0.686865, 1.0]], ['2, k, 14', [-0.484858, -1.04919, 1.0]], ['2, k, 15', [-0.516229, -1.11809, 1.0]], ['2, k, 16', [-0.251077, -0.342948, 1.0]], ['2, k, 17', [-0.180715, -0.673158, 1.0]], ['2, k, 18', [-0.118589, -1.04233, 1.0]], ['2, k, 19', [-0.114155, -1.08848, 1.0]], ['2, k, 20', [-0.324928, 0.176457, 1.0]], ['2, k, 21', [-0.593316, 0.14693, 1.0]], ['2, k, 22', [-0.519939, 0.140236, 1.0]], ['2, k, 23', [-0.0349333, 0.124227, 1.0]], ['2, k, 24', [-0.136613, 0.131581, 1.0]]]
[['2, k, 0', [-0.319558, -0.349996, 1.0]], ['2, k, 1', [-0.323413, -0.0468474, 1.0]], ['2, k, 2', [-0.325248, 0.249592, 1.0]], ['2, k, 3', [-0.323131, 0.37491, 1.0]], ['2, k, 4', [-0.458742, 0.101468, 1.0]], ['2, k, 5', [-0.547066, 0.101239, 1.0]], ['2, k, 6', [-0.584987, 0.122157, 1.0]], ['2, k, 7', [-0.590486, 0.142959, 1.0]], ['2, k, 8', [-0.18964, 0.0928915, 1.0]], ['2, k, 9', [-0.255209, 0.111624, 1.0]], ['2, k, 10', [-0.084289, 0.0873685, 1.0]], ['2, k, 11', [-0.0959519, 0.119434, 1.0]], ['2, k, 12', [-0.379148, -0.347623, 1.0]], ['2, k, 13', [-0.427949, -0.691077, 1.0]], ['2, k, 14', [-0.485592, -1.05003, 1.0]], ['2, k, 15', [-0.516197, -1.1182, 1.0]], ['2, k, 16', [-0.251127, -0.342645, 1.0]], ['2, k, 17', [-0.180358, -0.672318, 1.0]], ['2, k, 18', [-0.117896, -1.04239, 1.0]], ['2, k, 19', [-0.113066, -1.11079, 1.0]], ['2, k, 20', [-0.325125, 0.176502, 1.0]], ['2, k, 21', [-0.588357, 0.145456, 1.0]], ['2, k, 22', [-0.521238, 0.137977, 1.0]], ['2, k, 23', [-0.0296914, 0.12131, 1.0]], ['2, k, 24', [-0.138813, 0.129574, 1.0]]]
[['2, k, 0', [-0.31949, -0.349677, 1.0]], ['2, k, 1', [-0.323521, -0.0469181, 1.0]], ['2, k, 2', [-0.325653, 0.249081, 1.0]], ['2, k, 3', [-0.323306, 0.374539, 1.0]], ['2, k, 4', [-0.459279, 0.101392, 1.0]], ['2, k, 5', [-0.54754, 0.100662, 1.0]], ['2, k, 6', [-0.585363, 0.122036, 1.0]], ['2, k, 7', [-0.591828, 0.140269, 1.0]], ['2, k, 8', [-0.189819, 0.0935344, 1.0]], ['2, k, 9', [-0.250321, 0.111924, 1.0]], ['2, k, 10', [-0.113698, 0.118638, 1.0]], ['2, k, 11', [-0.0863952, 0.122022, 1.0]], ['2, k, 12', [-0.379053, -0.347329, 1.0]], ['2, k, 13', [-0.429036, -0.694474, 1.0]], ['2, k, 14', [-0.486095, -1.04984, 1.0]], ['2, k, 15', [-0.516328, -1.11848, 1.0]], ['2, k, 16', [-0.251084, -0.34233, 1.0]], ['2, k, 17', [-0.180004, -0.672632, 1.0]], ['2, k, 18', [-0.117834, -1.04267, 1.0]], ['2, k, 19', [-0.112854, -1.11072, 1.0]], ['2, k, 20', [-0.325403, 0.176171, 1.0]], ['2, k, 21', [-0.592249, 0.142782, 1.0]], ['2, k, 22', [-0.521324, 0.136329, 1.0]], ['2, k, 23', [-0.00365276, 0.120031, 1.0]], ['2, k, 24', [-0.0932491, 0.153869, 1.0]]]
[['2, k, 0', [-0.31945, -0.349777, 1.0]], ['2, k, 1', [-0.323897, -0.0472267, 1.0]], ['2, k, 2', [-0.326863, 0.248243, 1.0]], ['2, k, 3', [-0.323658, 0.373585, 1.0]], ['2, k, 4', [-0.459945, 0.099879, 1.0]], ['2, k, 5', [-0.548306, 0.10019, 1.0]], ['2, k, 6', [-0.58528, 0.121235, 1.0]], ['2, k, 7', [-0.591993, 0.139083, 1.0]], ['2, k, 8', [-0.190917, 0.0944053, 1.0]], ['2, k, 9', [-0.251212, 0.112366, 1.0]], ['2, k, 10', [-0.084319, 0.0874387, 1.0]], ['2, k, 11', [-0.0974428, 0.117154, 1.0]], ['2, k, 12', [-0.379081, -0.347617, 1.0]], ['2, k, 13', [-0.430425, -0.699389, 1.0]], ['2, k, 14', [-0.488389, -1.05043, 1.0]], ['2, k, 15', [-0.516352, -1.1185, 1.0]], ['2, k, 16', [-0.250997, -0.342294, 1.0]], ['2, k, 17', [-0.179798, -0.672365, 1.0]], ['2, k, 18', [-0.117164, -1.0431, 1.0]], ['2, k, 19', [-0.112829, -1.11115, 1.0]], ['2, k, 20', [-0.326361, 0.175486, 1.0]], ['2, k, 21', [-0.590997, 0.141832, 1.0]], ['2, k, 22', [-0.521943, 0.136636, 1.0]], ['2, k, 23', [-0.0285215, 0.118703, 1.0]], ['2, k, 24', [-0.139101, 0.124484, 1.0]]]
[['2, k, 0', [-0.319302, -0.350016, 1.0]], ['2, k, 1', [-0.323882, -0.0474238, 1.0]], ['2, k, 2', [-0.326911, 0.248, 1.0]], ['2, k, 3', [-0.323879, 0.373111, 1.0]], ['2, k, 4', [-0.460351, 0.0978442, 1.0]], ['2, k, 5', [-0.548364, 0.0987194, 1.0]], ['2, k, 6', [-0.585346, 0.120131, 1.0]], ['2, k, 7', [-0.591256, 0.135491, 1.0]], ['2, k, 8', [-0.191392, 0.0951492, 1.0]], ['2, k, 9', [-0.250561, 0.112161, 1.0]], ['2, k, 10', [-0.115517, 0.115474, 1.0]], ['2, k, 11', [-0.0895385, 0.117372, 1.0]], ['2, k, 12', [-0.378881, -0.348025, 1.0]], ['2, k, 13', [-0.431285, -0.700773, 1.0]], ['2, k, 14', [-0.489055, -1.05042, 1.0]], ['2, k, 15', [-0.516394, -1.11848, 1.0]], ['2, k, 16', [-0.250902, -0.342403, 1.0]], ['2, k, 17', [-0.179361, -0.673122, 1.0]], ['2, k, 18', [-0.117051, -1.044, 1.0]], ['2, k, 19', [-0.11268, -1.11189, 1.0]], ['2, k, 20', [-0.326398, 0.175258, 1.0]], ['2, k, 21', [-0.588904, 0.138734, 1.0]], ['2, k, 22', [-0.524061, 0.131312, 1.0]], ['2, k, 23', [-0.0116816, 0.11653, 1.0]], ['2, k, 24', [-0.106059, 0.129046, 1.0]]]
[['2, k, 0', [-0.31933, -0.35069, 1.0]], ['2, k, 1', [-0.323951, -0.0479531, 1.0]], ['2, k, 2', [-0.326964, 0.247644, 1.0]], ['2, k, 3', [-0.324138, 0.37223, 1.0]], ['2, k, 4', [-0.460722, 0.096132, 1.0]], ['2, k, 5', [-0.547515, 0.0973718, 1.0]], ['2, k, 6', [-0.563746, 0.0955762, 1.0]], ['2, k, 7', [-0.588816, 0.133675, 1.0]], ['2, k, 8', [-0.191706, 0.0951387, 1.0]], ['2, k, 9', [-0.249553, 0.106207, 1.0]], ['2, k, 10', [-0.0877482, 0.0880732, 1.0]], ['2, k, 11', [-0.10118, 0.111569, 1.0]], ['2, k, 12', [-0.378965, -0.348854, 1.0]], ['2, k, 13', [-0.432797, -0.702014, 1.0]], ['2, k, 14', [-0.489892, -1.05042, 1.0]], ['2, k, 15', [-0.516473, -1.11853, 1.0]], ['2, k, 16', [-0.250885, -0.3429, 1.0]], ['2, k, 17', [-0.178712, -0.675899, 1.0]], ['2, k, 18', [-0.11713, -1.04488, 1.0]], ['2, k, 19', [-0.112614, -1.11284, 1.0]], ['2, k, 20', [-0.326464, 0.174845, 1.0]], ['2, k, 21', [-0.595602, 0.136241, 1.0]], ['2, k, 22', [-0.51572, 0.129992, 1.0]], ['2, k, 23', [-0.0469629, 0.114857, 1.0]], ['2, k, 24', [-0.151462, 0.117474, 1.0]]]
[['2, k, 0', [-0.319233, -0.351696, 1.0]], ['2, k, 1', [-0.324178, -0.049309, 1.0]], ['2, k, 2', [-0.327553, 0.245865, 1.0]], ['2, k, 3', [-0.324804, 0.370161, 1.0]], ['2, k, 4', [-0.461242, 0.092586, 1.0]], ['2, k, 5', [-0.547476, 0.0955214, 1.0]], ['2, k, 6', [-0.582667, 0.111574, 1.0]], ['2, k, 7', [-0.59233, 0.129368, 1.0]], ['2, k, 8', [-0.191902, 0.094283, 1.0]], ['2, k, 9', [-0.249359, 0.105924, 1.0]], ['2, k, 10', [-0.08662, 0.0842801, 1.0]], ['2, k, 11', [-0.0997403, 0.109762, 1.0]], ['2, k, 12', [-0.378928, -0.350095, 1.0]], ['2, k, 13', [-0.433311, -0.702666, 1.0]], ['2, k, 14', [-0.48996, -1.05038, 1.0]], ['2, k, 15', [-0.516805, -1.11859, 1.0]], ['2, k, 16', [-0.250737, -0.343705, 1.0]], ['2, k, 17', [-0.178404, -0.674754, 1.0]], ['2, k, 18', [-0.117124, -1.04519, 1.0]], ['2, k, 19', [-0.112629, -1.11318, 1.0]], ['2, k, 20', [-0.326975, 0.173145, 1.0]], ['2, k, 21', [-0.590138, 0.132758, 1.0]], ['2, k, 22', [-0.523436, 0.12669, 1.0]], ['2, k, 23', [-0.0430833, 0.112082, 1.0]], ['2, k, 24', [-0.143545, 0.117092, 1.0]]]
