[['2, k, 0', [-0.03114864, -0.2106481, 1.0]], ['2, k, 1', [-0.02597688, 0.0477477, 1.0]], ['2, k, 2', [-0.02199502, 0.2997007, 1.0]], ['2, k, 3', [-0.01735315, 0.4410975, 1.0]], ['2, k, 4', [-0.199675, 0.1988604, 1.0]], ['2, k, 5', [-0.3233297, -0.004392646, 1.0]], ['2, k, 6', [-0.3289127, -0.09939995, 1.0]], ['2, k, 7', [-0.3498358, -0.06627467, 1.0]], ['2, k, 8', [0.1490307, 0.2106939, 1.0]], ['2, k, 9', [0.2137718, 0.01981021, 1.0]], ['2, k, 10', [0.1939804, -0.1589684, 1.0]], ['2, k, 11', [0.1844152, -0.2128671, 1.0]], ['2, k, 12', [-0.1085861, -0.2061583, 1.0]], ['2, k, 13', [-0.182819, -0.3719312, 1.0]], ['2, k, 14', [-0.2413889, -0.7217299, 1.0]], ['2, k, 15', [-0.2078797, -0.7533987, 1.0]], ['2, k, 16', [0.04695568, -0.2094016, 1.0]], ['2, k, 17', [0.08618459, -0.3830251, 1.0]], ['2, k, 18', [0.1063231, -0.7323185, 1.0]], ['2, k, 19', [0.08006836, -0.7628646, 1.0]], ['2, k, 20', [-0.02294542, 0.237581, 1.0]], ['2, k, 21', [-0.4004139, -0.08216725, 1.0]], ['2, k, 22', [-0.322826, -0.04177182, 1.0]], ['2, k, 23', [0.1691569, -0.2670285, 1.0]], ['2, k, 24', [0.187387, -0.2361253, 1.0]]]
[['2, k, 0', [-0.04219204, -0.1918072, 1.0]], ['2, k, 1', [-0.04506409, 0.06062197, 1.0]], ['2, k, 2', [-0.04697984, 0.3055636, 1.0]], ['2, k, 3', [-0.04706579, 0.4445917, 1.0]], ['2, k, 4', [-0.2299536, 0.2320829, 1.0]], ['2, k, 5', [-0.4590845, 0.19207, 1.0]], ['2, k, 6', [-0.6421157, 0.1407528, 1.0]], ['2, k, 7', [-0.7172866, 0.1302238, 1.0]], ['2, k, 8', [0.1381883, 0.2198327, 1.0]], ['2, k, 9', [0.2011117, 0.01976487, 1.0]], ['2, k, 10', [0.1957791, -0.1585114, 1.0]], ['2, k, 11', [0.1877192, -0.1966207, 1.0]], ['2, k, 12', [-0.1177128, -0.1892784, 1.0]], ['2, k, 13', [-0.187156, -0.3800768, 1.0]], ['2, k, 14', [-0.2398765, -0.7181827, 1.0]], ['2, k, 15', [-0.2068548, -0.7558598, 1.0]], ['2, k, 16', [0.03433795, -0.1906039, 1.0]], ['2, k, 17', [0.08266856, -0.3803915, 1.0]], ['2, k, 18', [0.1050669, -0.7253727, 1.0]], ['2, k, 19', [0.06791574, -0.7626405, 1.0]], ['2, k, 20', [-0.04647252, 0.2452181, 1.0]], ['2, k, 21', [-0.7927353, 0.1386216, 1.0]], ['2, k, 22', [-0.7172846, 0.1467028, 1.0]], ['2, k, 23', [0.1636675, -0.2627244, 1.0]], ['2, k, 24', [0.1628031, -0.2613368, 1.0]]]
[['2, k, 0', [-0.04169534, -0.1937224, 1.0]], ['2, k, 1', [-0.04506411, 0.05961277, 1.0]], ['2, k, 2', [-0.04738243, 0.3053066, 1.0]], ['2, k, 3', [-0.04725653, 0.4445246, 1.0]], ['2, k, 4', [-0.2300098, 0.2276812, 1.0]], ['2, k, 5', [-0.4517494, 0.1706518, 1.0]], ['2, k, 6', [-0.6344412, 0.09997923, 1.0]], ['2, k, 7', [-0.7118123, 0.08986612, 1.0]], ['2, k, 8', [0.1364373, 0.2184562, 1.0]], ['2, k, 9', [0.204369, 0.02592584, 1.0]], ['2, k, 10', [0.1953333, -0.1567926, 1.0]], ['2, k, 11', [0.1868778, -0.2059672, 1.0]], ['2, k, 12', [-0.1176003, -0.1906725, 1.0]], ['2, k, 13', [-0.1868528, -0.3793449, 1.0]], ['2, k, 14', [-0.2402544, -0.7189019, 1.0]], ['2, k, 15', [-0.2076603, -0.7550379, 1.0]], ['2, k, 16', [0.03537454, -0.1927083, 1.0]], ['2, k, 17', [0.08287092, -0.3800143, 1.0]], ['2, k, 18', [0.1038889, -0.7255749, 1.0]], ['2, k, 19', [0.06805887, -0.7625178, 1.0]], ['2, k, 20', [-0.04679835, 0.2448037, 1.0]], ['2, k, 21', [-0.7864381, 0.09254338, 1.0]], ['2, k, 22', [-0.7022941, 0.1078216, 1.0]], ['2, k, 23', [0.169779, -0.2655492, 1.0]], ['2, k, 24', [0.1701191, -0.2649828, 1.0]]]
[['2, k, 0', [-0.04148417, -0.1941059, 1.0]], ['2, k, 1', [-0.04501995, 0.05935097, 1.0]], ['2, k, 2', [-0.04756343, 0.3052894, 1.0]], ['2, k, 3', [-0.0476348, 0.4448244, 1.0]], ['2, k, 4', [-0.2292939, 0.2230449, 1.0]], ['2, k, 5', [-0.4385313, 0.1544956, 1.0]], ['2, k, 6', [-0.6376339, 0.05952739, 1.0]], ['2, k, 7', [-0.7083651, 0.0519804, 1.0]], ['2, k, 8', [0.1380542, 0.2199767, 1.0]], ['2, k, 9', [0.2013981, 0.02558248, 1.0]], ['2, k, 10', [0.1948894, -0.1584469, 1.0]], ['2, k, 11', [0.1873273, -0.2022969, 1.0]], ['2, k, 12', [-0.1174828, -0.1919638, 1.0]], ['2, k, 13', [-0.1877457, -0.3815362, 1.0]], ['2, k, 14', [-0.2317414, -0.7218227, 1.0]], ['2, k, 15', [-0.2076134, -0.7550558, 1.0]], ['2, k, 16', [0.03568787, -0.1924504, 1.0]], ['2, k, 17', [0.0831352, -0.3805628, 1.0]], ['2, k, 18', [0.1038803, -0.7255759, 1.0]], ['2, k, 19', [0.06820535, -0.7623476, 1.0]], ['2, k, 20', [-0.04693355, 0.2447238, 1.0]], ['2, k, 21', [-0.7842702, 0.05201972, 1.0]], ['2, k, 22', [-0.72104, 0.0685944, 1.0]], ['2, k, 23', [0.1684582, -0.2645704, 1.0]], ['2, k, 24', [0.196094, -0.1779304, 1.0]]]
[['2, k, 0', [-0.04127604, -0.1944346, 1.0]], ['2, k, 1', [-0.04489955, 0.0590608, 1.0]], ['2, k, 2', [-0.04763856, 0.3052067, 1.0]], ['2, k, 3', [-0.04810496, 0.4449356, 1.0]], ['2, k, 4', [-0.2279092, 0.2162973, 1.0]], ['2, k, 5', [-0.4358059, 0.1236051, 1.0]], ['2, k, 6', [-0.6133325, 0.03606697, 1.0]], ['2, k, 7', [-0.6956193, 0.01473388, 1.0]], ['2, k, 8', [0.1389395, 0.2205246, 1.0]], ['2, k, 9', [0.202871, 0.02812812, 1.0]], ['2, k, 10', [0.1946514, -0.1575296, 1.0]], ['2, k, 11', [0.1880861, -0.2073025, 1.0]], ['2, k, 12', [-0.1173013, -0.1927222, 1.0]], ['2, k, 13', [-0.1876507, -0.3815969, 1.0]], ['2, k, 14', [-0.234285, -0.7218859, 1.0]], ['2, k, 15', [-0.2089732, -0.7555396, 1.0]], ['2, k, 16', [0.03594727, -0.1922399, 1.0]], ['2, k, 17', [0.08332427, -0.3800341, 1.0]], ['2, k, 18', [0.1039378, -0.7257208, 1.0]], ['2, k, 19', [0.06806339, -0.7623096, 1.0]], ['2, k, 20', [-0.04696634, 0.2445815, 1.0]], ['2, k, 21', [-0.7620002, 0.00623559, 1.0]], ['2, k, 22', [-0.7007568, 0.03067285, 1.0]], ['2, k, 23', [0.1662675, -0.2622299, 1.0]], ['2, k, 24', [0.1717815, -0.1840003, 1.0]]]
[['2, k, 0', [-0.04050355, -0.1957606, 1.0]], ['2, k, 1', [-0.04469936, 0.05823915, 1.0]], ['2, k, 2', [-0.04792671, 0.30476, 1.0]], ['2, k, 3', [-0.04840176, 0.4449126, 1.0]], ['2, k, 4', [-0.2273093, 0.2127358, 1.0]], ['2, k, 5', [-0.4366881, 0.09956753, 1.0]], ['2, k, 6', [-0.6000655, 0.00456125, 1.0]], ['2, k, 7', [-0.6752672, -0.01825099, 1.0]], ['2, k, 8', [0.1357485, 0.2191669, 1.0]], ['2, k, 9', [0.2027226, 0.02841079, 1.0]], ['2, k, 10', [0.195276, -0.1562235, 1.0]], ['2, k, 11', [0.1897951, -0.1971765, 1.0]], ['2, k, 12', [-0.1166029, -0.1947109, 1.0]], ['2, k, 13', [-0.1876497, -0.3818907, 1.0]], ['2, k, 14', [-0.2330452, -0.7218434, 1.0]], ['2, k, 15', [-0.2082852, -0.755706, 1.0]], ['2, k, 16', [0.03665594, -0.192802, 1.0]], ['2, k, 17', [0.08320215, -0.3801681, 1.0]], ['2, k, 18', [0.1043064, -0.7259215, 1.0]], ['2, k, 19', [0.06808423, -0.7623066, 1.0]], ['2, k, 20', [-0.04713469, 0.2440526, 1.0]], ['2, k, 21', [-0.7483175, -0.02801054, 1.0]], ['2, k, 22', [-0.6722928, -0.0002831972, 1.0]], ['2, k, 23', [0.1622602, -0.2636358, 1.0]], ['2, k, 24', [0.1602769, -0.2619537, 1.0]]]
[['2, k, 0', [-0.03979495, -0.1962306, 1.0]], ['2, k, 1', [-0.04457765, 0.05776056, 1.0]], ['2, k, 2', [-0.04861116, 0.3041434, 1.0]], ['2, k, 3', [-0.04889453, 0.444749, 1.0]], ['2, k, 4', [-0.2270922, 0.2125099, 1.0]], ['2, k, 5', [-0.428192, 0.08377837, 1.0]], ['2, k, 6', [-0.5851873, -0.01976303, 1.0]], ['2, k, 7', [-0.6592783, -0.05191518, 1.0]], ['2, k, 8', [0.1370151, 0.2202854, 1.0]], ['2, k, 9', [0.2032859, 0.0302564, 1.0]], ['2, k, 10', [0.1951281, -0.1569417, 1.0]], ['2, k, 11', [0.1858908, -0.2149128, 1.0]], ['2, k, 12', [-0.1158158, -0.1954887, 1.0]], ['2, k, 13', [-0.1874217, -0.3820356, 1.0]], ['2, k, 14', [-0.2331479, -0.7217332, 1.0]], ['2, k, 15', [-0.2066516, -0.7578266, 1.0]], ['2, k, 16', [0.0372764, -0.1928949, 1.0]], ['2, k, 17', [0.0833775, -0.3805033, 1.0]], ['2, k, 18', [0.1043141, -0.7254657, 1.0]], ['2, k, 19', [0.06822778, -0.7618288, 1.0]], ['2, k, 20', [-0.04756171, 0.2434677, 1.0]], ['2, k, 21', [-0.730769, -0.0677239, 1.0]], ['2, k, 22', [-0.6167606, -0.06648754, 1.0]], ['2, k, 23', [0.1830744, -0.2844938, 1.0]], ['2, k, 24', [0.1618844, -0.2597354, 1.0]]]
[['2, k, 0', [-0.03967573, -0.1971465, 1.0]], ['2, k, 1', [-0.04469958, 0.05710857, 1.0]], ['2, k, 2', [-0.0490126, 0.3038804, 1.0]], ['2, k, 3', [-0.0498661, 0.4447878, 1.0]], ['2, k, 4', [-0.2267944, 0.2084808, 1.0]], ['2, k, 5', [-0.4325029, 0.04922957, 1.0]], ['2, k, 6', [-0.5891587, -0.05546059, 1.0]], ['2, k, 7', [-0.6610048, -0.08264608, 1.0]], ['2, k, 8', [0.1378807, 0.2204876, 1.0]], ['2, k, 9', [0.1986035, 0.02927158, 1.0]], ['2, k, 10', [0.1948315, -0.1566734, 1.0]], ['2, k, 11', [0.1857377, -0.203236, 1.0]], ['2, k, 12', [-0.1156193, -0.1964939, 1.0]], ['2, k, 13', [-0.1872619, -0.3821845, 1.0]], ['2, k, 14', [-0.2343498, -0.7210297, 1.0]], ['2, k, 15', [-0.2060168, -0.7582487, 1.0]], ['2, k, 16', [0.03731466, -0.193518, 1.0]], ['2, k, 17', [0.08343789, -0.380891, 1.0]], ['2, k, 18', [0.104107, -0.7256017, 1.0]], ['2, k, 19', [0.06812129, -0.761703, 1.0]], ['2, k, 20', [-0.04790788, 0.2431021, 1.0]], ['2, k, 21', [-0.7390519, -0.09782762, 1.0]], ['2, k, 22', [-0.6153647, -0.09349406, 1.0]], ['2, k, 23', [0.1681464, -0.2640783, 1.0]], ['2, k, 24', [0.1960573, -0.1568734, 1.0]]]
[['2, k, 0', [-0.03813031, -0.2005319, 1.0]], ['2, k, 1', [-0.04424617, 0.05553372, 1.0]], ['2, k, 2', [-0.04915804, 0.3035364, 1.0]], ['2, k, 3', [-0.05044189, 0.4447149, 1.0]], ['2, k, 4', [-0.2268994, 0.2044732, 1.0]], ['2, k, 5', [-0.4284518, 0.04007958, 1.0]], ['2, k, 6', [-0.5777903, -0.07476564, 1.0]], ['2, k, 7', [-0.6465916, -0.1094917, 1.0]], ['2, k, 8', [0.1384707, 0.2207493, 1.0]], ['2, k, 9', [0.198695, 0.0292059, 1.0]], ['2, k, 10', [0.1950369, -0.1556081, 1.0]], ['2, k, 11', [0.1858267, -0.1993736, 1.0]], ['2, k, 12', [-0.1143813, -0.2003049, 1.0]], ['2, k, 13', [-0.1872524, -0.382257, 1.0]], ['2, k, 14', [-0.2337397, -0.7200785, 1.0]], ['2, k, 15', [-0.2057461, -0.7587217, 1.0]], ['2, k, 16', [0.03911381, -0.1961458, 1.0]], ['2, k, 17', [0.08335489, -0.3810201, 1.0]], ['2, k, 18', [0.1053163, -0.7257714, 1.0]], ['2, k, 19', [0.06806879, -0.7618082, 1.0]], ['2, k, 20', [-0.04796723, 0.2425341, 1.0]], ['2, k, 21', [-0.7200488, -0.1287456, 1.0]], ['2, k, 22', [-0.5949877, -0.1169994, 1.0]], ['2, k, 23', [0.160751, -0.2627285, 1.0]], ['2, k, 24', [0.1961275, -0.1539824, 1.0]]]
[['2, k, 0', [-0.03827079, -0.2012499, 1.0]], ['2, k, 1', [-0.04424731, 0.05479689, 1.0]], ['2, k, 2', [-0.04913228, 0.3031086, 1.0]], ['2, k, 3', [-0.05066999, 0.4445283, 1.0]], ['2, k, 4', [-0.2264882, 0.2034086, 1.0]], ['2, k, 5', [-0.4176365, 0.02725056, 1.0]], ['2, k, 6', [-0.573973, -0.1011843, 1.0]], ['2, k, 7', [-0.6347773, -0.1345785, 1.0]], ['2, k, 8', [0.1352239, 0.2192475, 1.0]], ['2, k, 9', [0.1982798, 0.0190366, 1.0]], ['2, k, 10', [0.1955734, -0.1537066, 1.0]], ['2, k, 11', [0.1892648, -0.1963812, 1.0]], ['2, k, 12', [-0.1145629, -0.2011942, 1.0]], ['2, k, 13', [-0.1872497, -0.3822579, 1.0]], ['2, k, 14', [-0.2337161, -0.7198425, 1.0]], ['2, k, 15', [-0.205717, -0.7587234, 1.0]], ['2, k, 16', [0.03900705, -0.1966667, 1.0]], ['2, k, 17', [0.0833066, -0.3811424, 1.0]], ['2, k, 18', [0.1054391, -0.725703, 1.0]], ['2, k, 19', [0.06795774, -0.7622305, 1.0]], ['2, k, 20', [-0.04794776, 0.2420071, 1.0]], ['2, k, 21', [-0.7121322, -0.1526716, 1.0]], ['2, k, 22', [-0.583364, -0.1381851, 1.0]], ['2, k, 23', [0.160676, -0.2626059, 1.0]], ['2, k, 24', [0.186882, -0.1757404, 1.0]]]
[['2, k, 0', [-0.0389354, -0.2025358, 1.0]], ['2, k, 1', [-0.0445989, 0.05398094, 1.0]], ['2, k, 2', [-0.04930648, 0.3028354, 1.0]], ['2, k, 3', [-0.05119897, 0.4442132, 1.0]], ['2, k, 4', [-0.2260946, 0.2026551, 1.0]], ['2, k, 5', [-0.3723007, 0.02214089, 1.0]], ['2, k, 6', [-0.5648711, -0.1201979, 1.0]], ['2, k, 7', [-0.612386, -0.1504305, 1.0]], ['2, k, 8', [0.1336018, 0.2173849, 1.0]], ['2, k, 9', [0.1987564, 0.01732035, 1.0]], ['2, k, 10', [0.200597, -0.1192234, 1.0]], ['2, k, 11', [0.1909699, -0.1775343, 1.0]], ['2, k, 12', [-0.1155781, -0.2030649, 1.0]], ['2, k, 13', [-0.1874852, -0.3823692, 1.0]], ['2, k, 14', [-0.2352359, -0.7180713, 1.0]], ['2, k, 15', [-0.221973, -0.7608507, 1.0]], ['2, k, 16', [0.03865584, -0.1973292, 1.0]], ['2, k, 17', [0.08328422, -0.3812771, 1.0]], ['2, k, 18', [0.1047197, -0.7259189, 1.0]], ['2, k, 19', [0.06746284, -0.7625909, 1.0]], ['2, k, 20', [-0.048168, 0.2416045, 1.0]], ['2, k, 21', [-0.6919918, -0.1729055, 1.0]], ['2, k, 22', [-0.5603189, -0.1528513, 1.0]], ['2, k, 23', [0.191168, -0.2224142, 1.0]], ['2, k, 24', [0.1888015, -0.1576772, 1.0]]]
[['2, k, 0', [-0.03829784, -0.2030306, 1.0]], ['2, k, 1', [-0.04436239, 0.05364021, 1.0]], ['2, k, 2', [-0.04932566, 0.3027182, 1.0]], ['2, k, 3', [-0.05144055, 0.4441272, 1.0]], ['2, k, 4', [-0.2261012, 0.2022778, 1.0]], ['2, k, 5', [-0.3690604, 0.01539445, 1.0]], ['2, k, 6', [-0.5542456, -0.1415535, 1.0]], ['2, k, 7', [-0.604564, -0.1697469, 1.0]], ['2, k, 8', [0.135511, 0.2188284, 1.0]], ['2, k, 9', [0.2002612, 0.02343694, 1.0]], ['2, k, 10', [0.1956859, -0.1420461, 1.0]], ['2, k, 11', [0.1890028, -0.1822757, 1.0]], ['2, k, 12', [-0.1148601, -0.2033606, 1.0]], ['2, k, 13', [-0.1875492, -0.3824342, 1.0]], ['2, k, 14', [-0.2357161, -0.7177745, 1.0]], ['2, k, 15', [-0.2125843, -0.7550007, 1.0]], ['2, k, 16', [0.03928416, -0.1980301, 1.0]], ['2, k, 17', [0.08332125, -0.3811987, 1.0]], ['2, k, 18', [0.1047075, -0.7258164, 1.0]], ['2, k, 19', [0.06759094, -0.7625086, 1.0]], ['2, k, 20', [-0.04814913, 0.241441, 1.0]], ['2, k, 21', [-0.6833058, -0.1972138, 1.0]], ['2, k, 22', [-0.5505663, -0.1680268, 1.0]], ['2, k, 23', [0.1937254, -0.2087552, 1.0]], ['2, k, 24', [0.199328, -0.1507731, 1.0]]]
[['2, k, 0', [-0.03509872, -0.2069326, 1.0]], ['2, k, 1', [-0.04276477, 0.05117574, 1.0]], ['2, k, 2', [-0.04918783, 0.3018362, 1.0]], ['2, k, 3', [-0.05267303, 0.4426393, 1.0]], ['2, k, 4', [-0.2237318, 0.1991571, 1.0]], ['2, k, 5', [-0.3502507, 0.0009864277, 1.0]], ['2, k, 6', [-0.5371338, -0.1679311, 1.0]], ['2, k, 7', [-0.5883576, -0.1915477, 1.0]], ['2, k, 8', [0.1325055, 0.217391, 1.0]], ['2, k, 9', [0.201827, 0.0239141, 1.0]], ['2, k, 10', [0.2095608, -0.06407091, 1.0]], ['2, k, 11', [0.2059142, -0.0714703, 1.0]], ['2, k, 12', [-0.1109587, -0.2082579, 1.0]], ['2, k, 13', [-0.1878675, -0.3844582, 1.0]], ['2, k, 14', [-0.224511, -0.7211354, 1.0]], ['2, k, 15', [-0.2142844, -0.7624749, 1.0]], ['2, k, 16', [0.0420538, -0.201286, 1.0]], ['2, k, 17', [0.08301154, -0.3811169, 1.0]], ['2, k, 18', [0.1022717, -0.7254955, 1.0]], ['2, k, 19', [0.07287217, -0.7611001, 1.0]], ['2, k, 20', [-0.04768148, 0.2402055, 1.0]], ['2, k, 21', [-0.6612287, -0.2356327, 1.0]], ['2, k, 22', [-0.5808358, -0.1802469, 1.0]], ['2, k, 23', [0.2371655, -0.04996255, 1.0]], ['2, k, 24', [0.1802697, -0.04692616, 1.0]]]
[['2, k, 0', [-0.0353774, -0.2068083, 1.0]], ['2, k, 1', [-0.04274663, 0.05113637, 1.0]], ['2, k, 2', [-0.048962, 0.3016854, 1.0]], ['2, k, 3', [-0.05261482, 0.4425435, 1.0]], ['2, k, 4', [-0.2237517, 0.1989745, 1.0]], ['2, k, 5', [-0.3570245, 0.007060932, 1.0]], ['2, k, 6', [-0.5511986, -0.1479646, 1.0]], ['2, k, 7', [-0.6052563, -0.1653685, 1.0]], ['2, k, 8', [0.131685, 0.2171714, 1.0]], ['2, k, 9', [0.1996394, 0.01857369, 1.0]], ['2, k, 10', [0.1918988, -0.1432466, 1.0]], ['2, k, 11', [0.189168, -0.1822209, 1.0]], ['2, k, 12', [-0.1112809, -0.2079147, 1.0]], ['2, k, 13', [-0.1876582, -0.3841101, 1.0]], ['2, k, 14', [-0.2248187, -0.7209007, 1.0]], ['2, k, 15', [-0.2148808, -0.7624817, 1.0]], ['2, k, 16', [0.04159737, -0.2012428, 1.0]], ['2, k, 17', [0.08302682, -0.3811436, 1.0]], ['2, k, 18', [0.1022914, -0.7254731, 1.0]], ['2, k, 19', [0.07305048, -0.761108, 1.0]], ['2, k, 20', [-0.04751729, 0.240077, 1.0]], ['2, k, 21', [-0.684394, -0.2032113, 1.0]], ['2, k, 22', [-0.6161056, -0.1489165, 1.0]], ['2, k, 23', [0.174649, -0.2536603, 1.0]], ['2, k, 24', [0.1637124, -0.1567028, 1.0]]]
[['2, k, 0', [-0.03492974, -0.2069981, 1.0]], ['2, k, 1', [-0.04224619, 0.05091165, 1.0]], ['2, k, 2', [-0.04854108, 0.3015375, 1.0]], ['2, k, 3', [-0.05241964, 0.4421275, 1.0]], ['2, k, 4', [-0.2237469, 0.1987184, 1.0]], ['2, k, 5', [-0.3876914, 0.01378528, 1.0]], ['2, k, 6', [-0.5596918, -0.1233601, 1.0]], ['2, k, 7', [-0.6113985, -0.1421833, 1.0]], ['2, k, 8', [0.1315716, 0.2171197, 1.0]], ['2, k, 9', [0.2028398, 0.02365232, 1.0]], ['2, k, 10', [0.1950037, -0.1737236, 1.0]], ['2, k, 11', [0.1829369, -0.243448, 1.0]], ['2, k, 12', [-0.1108454, -0.2084291, 1.0]], ['2, k, 13', [-0.1876599, -0.3840969, 1.0]], ['2, k, 14', [-0.2244814, -0.7210995, 1.0]], ['2, k, 15', [-0.2086025, -0.7605197, 1.0]], ['2, k, 16', [0.04219477, -0.2010499, 1.0]], ['2, k, 17', [0.08313711, -0.3815456, 1.0]], ['2, k, 18', [0.1023367, -0.7254813, 1.0]], ['2, k, 19', [0.07231723, -0.7613275, 1.0]], ['2, k, 20', [-0.04706537, 0.2398925, 1.0]], ['2, k, 21', [-0.684559, -0.1730913, 1.0]], ['2, k, 22', [-0.6045366, -0.1093573, 1.0]], ['2, k, 23', [0.1760083, -0.2968575, 1.0]], ['2, k, 24', [0.1710535, -0.2685109, 1.0]]]
[['2, k, 0', [-0.03500523, -0.2071191, 1.0]], ['2, k, 1', [-0.04211084, 0.05081463, 1.0]], ['2, k, 2', [-0.04827731, 0.3015262, 1.0]], ['2, k, 3', [-0.052363, 0.4421368, 1.0]], ['2, k, 4', [-0.2238991, 0.1984495, 1.0]], ['2, k, 5', [-0.4179938, 0.02589173, 1.0]], ['2, k, 6', [-0.5694511, -0.1045561, 1.0]], ['2, k, 7', [-0.6223118, -0.1194367, 1.0]], ['2, k, 8', [0.1313044, 0.2170711, 1.0]], ['2, k, 9', [0.2023452, 0.02428861, 1.0]], ['2, k, 10', [0.1951834, -0.1638631, 1.0]], ['2, k, 11', [0.1792342, -0.2378739, 1.0]], ['2, k, 12', [-0.1109547, -0.2084406, 1.0]], ['2, k, 13', [-0.1876233, -0.3840712, 1.0]], ['2, k, 14', [-0.2254289, -0.7213948, 1.0]], ['2, k, 15', [-0.2096051, -0.7594298, 1.0]], ['2, k, 16', [0.04224493, -0.2012348, 1.0]], ['2, k, 17', [0.08293048, -0.3812348, 1.0]], ['2, k, 18', [0.1023622, -0.7252971, 1.0]], ['2, k, 19', [0.07215311, -0.7611427, 1.0]], ['2, k, 20', [-0.04682846, 0.2398475, 1.0]], ['2, k, 21', [-0.6911122, -0.1467126, 1.0]], ['2, k, 22', [-0.648641, -0.1081598, 1.0]], ['2, k, 23', [0.1690294, -0.275168, 1.0]], ['2, k, 24', [0.1716775, -0.271519, 1.0]]]
[['2, k, 0', [-0.03558153, -0.2072632, 1.0]], ['2, k, 1', [-0.04212435, 0.05078797, 1.0]], ['2, k, 2', [-0.0480745, 0.3015664, 1.0]], ['2, k, 3', [-0.05195168, 0.4423144, 1.0]], ['2, k, 4', [-0.2245478, 0.1987107, 1.0]], ['2, k, 5', [-0.4275288, 0.03663259, 1.0]], ['2, k, 6', [-0.5865539, -0.08381792, 1.0]], ['2, k, 7', [-0.650628, -0.1003737, 1.0]], ['2, k, 8', [0.1311538, 0.2165022, 1.0]], ['2, k, 9', [0.2036016, 0.02941933, 1.0]], ['2, k, 10', [0.1948384, -0.1644306, 1.0]], ['2, k, 11', [0.1785613, -0.244588, 1.0]], ['2, k, 12', [-0.1114734, -0.2081932, 1.0]], ['2, k, 13', [-0.1877214, -0.3840953, 1.0]], ['2, k, 14', [-0.2247994, -0.7211215, 1.0]], ['2, k, 15', [-0.2089996, -0.7599208, 1.0]], ['2, k, 16', [0.04147753, -0.2018684, 1.0]], ['2, k, 17', [0.08296748, -0.3816051, 1.0]], ['2, k, 18', [0.1031533, -0.7251354, 1.0]], ['2, k, 19', [0.0719419, -0.761068, 1.0]], ['2, k, 20', [-0.04672098, 0.2398567, 1.0]], ['2, k, 21', [-0.7248947, -0.1267117, 1.0]], ['2, k, 22', [-0.6592885, -0.08362514, 1.0]], ['2, k, 23', [0.1712341, -0.2795512, 1.0]], ['2, k, 24', [0.1827414, -0.2482094, 1.0]]]
[['2, k, 0', [-0.03616603, -0.2063427, 1.0]], ['2, k, 1', [-0.04205615, 0.05090346, 1.0]], ['2, k, 2', [-0.04727461, 0.3014511, 1.0]], ['2, k, 3', [-0.05142254, 0.4427161, 1.0]], ['2, k, 4', [-0.2248902, 0.1987414, 1.0]], ['2, k, 5', [-0.4383934, 0.0505924, 1.0]], ['2, k, 6', [-0.6009015, -0.04610826, 1.0]], ['2, k, 7', [-0.6703587, -0.07293207, 1.0]], ['2, k, 8', [0.1349228, 0.2181855, 1.0]], ['2, k, 9', [0.2037971, 0.02980168, 1.0]], ['2, k, 10', [0.1948414, -0.1640653, 1.0]], ['2, k, 11', [0.1787722, -0.2511245, 1.0]], ['2, k, 12', [-0.1120778, -0.2067167, 1.0]], ['2, k, 13', [-0.1884805, -0.3847279, 1.0]], ['2, k, 14', [-0.224826, -0.7201731, 1.0]], ['2, k, 15', [-0.2085676, -0.7593995, 1.0]], ['2, k, 16', [0.04080961, -0.201147, 1.0]], ['2, k, 17', [0.08309754, -0.3819088, 1.0]], ['2, k, 18', [0.1029096, -0.7242826, 1.0]], ['2, k, 19', [0.07194705, -0.7610711, 1.0]], ['2, k, 20', [-0.04619227, 0.2398324, 1.0]], ['2, k, 21', [-0.7490654, -0.09645323, 1.0]], ['2, k, 22', [-0.6617824, -0.05668775, 1.0]], ['2, k, 23', [0.1718483, -0.2813137, 1.0]], ['2, k, 24', [0.1730984, -0.286562, 1.0]]]
