[['2, k, 0', [-0.202251, -0.380884, 1.0]], ['2, k, 1', [-0.194261, -0.0908986, 1.0]], ['2, k, 2', [-0.185236, 0.192871, 1.0]], ['2, k, 3', [-0.165187, 0.32103, 1.0]], ['2, k, 4', [-0.296148, 0.184531, 1.0]], ['2, k, 5', [-0.346677, 0.0684936, 1.0]], ['2, k, 6', [-0.300936, 0.0790668, 1.0]], ['2, k, 7', [-0.256016, 0.0732451, 1.0]], ['2, k, 8', [-0.00919318, 0.0799135, 1.0]], ['2, k, 9', [0.168117, 0.123374, 1.0]], ['2, k, 10', [0.263262, 0.0586536, 1.0]], ['2, k, 11', [0.295231, 0.0754757, 1.0]], ['2, k, 12', [-0.264831, -0.351811, 1.0]], ['2, k, 13', [-0.256191, -0.659609, 1.0]], ['2, k, 14', [-0.247063, -1.03163, 1.0]], ['2, k, 15', [-0.224086, -1.09751, 1.0]], ['2, k, 16', [-0.134059, -0.399341, 1.0]], ['2, k, 17', [-0.109295, -0.706295, 1.0]], ['2, k, 18', [-0.116708, -1.086, 1.0]], ['2, k, 19', [-0.120732, -1.10812, 1.0]], ['2, k, 20', [-0.187678, 0.122859, 1.0]], ['2, k, 21', [-0.235535, 0.068531, 1.0]], ['2, k, 22', [-0.224412, 0.103264, 1.0]], ['2, k, 23', [0.311602, 0.0700489, 1.0]], ['2, k, 24', [0.333598, 0.0905732, 1.0]]]
[['2, k, 0', [-0.217816, -0.350717, 1.0]], ['2, k, 1', [-0.214356, -0.0733529, 1.0]], ['2, k, 2', [-0.21288, 0.199416, 1.0]], ['2, k, 3', [-0.223381, 0.324447, 1.0]], ['2, k, 4', [-0.393677, 0.104033, 1.0]], ['2, k, 5', [-0.559711, 0.0718117, 1.0]], ['2, k, 6', [-0.603576, 0.0331397, 1.0]], ['2, k, 7', [-0.66711, 0.0389449, 1.0]], ['2, k, 8', [-0.108769, 0.121323, 1.0]], ['2, k, 9', [-0.0532136, 0.0540609, 1.0]], ['2, k, 10', [-0.0929261, -0.0372275, 1.0]], ['2, k, 11', [-0.135557, -0.0333994, 1.0]], ['2, k, 12', [-0.282539, -0.345445, 1.0]], ['2, k, 13', [-0.208724, -0.698163, 1.0]], ['2, k, 14', [-0.243668, -1.04608, 1.0]], ['2, k, 15', [-0.225822, -1.10223, 1.0]], ['2, k, 16', [-0.148779, -0.346029, 1.0]], ['2, k, 17', [-0.100152, -0.679914, 1.0]], ['2, k, 18', [-0.111431, -1.04659, 1.0]], ['2, k, 19', [-0.128839, -1.10525, 1.0]], ['2, k, 20', [-0.213406, 0.132663, 1.0]], ['2, k, 21', [-0.663725, 0.0358053, 1.0]], ['2, k, 22', [-0.675431, 0.0589556, 1.0]], ['2, k, 23', [-0.16603, -0.0457805, 1.0]], ['2, k, 24', [-0.208709, -0.0273382, 1.0]]]
[['2, k, 0', [-0.218408, -0.352221, 1.0]], ['2, k, 1', [-0.214909, -0.0744444, 1.0]], ['2, k, 2', [-0.212909, 0.198358, 1.0]], ['2, k, 3', [-0.223157, 0.323148, 1.0]], ['2, k, 4', [-0.393845, 0.104391, 1.0]], ['2, k, 5', [-0.546834, 0.0696394, 1.0]], ['2, k, 6', [-0.63011, 0.0332427, 1.0]], ['2, k, 7', [-0.664229, 0.0399341, 1.0]], ['2, k, 8', [-0.108187, 0.120708, 1.0]], ['2, k, 9', [-0.0465874, 0.0547428, 1.0]], ['2, k, 10', [-0.0928483, -0.0419121, 1.0]], ['2, k, 11', [-0.111843, -0.036252, 1.0]], ['2, k, 12', [-0.282996, -0.348929, 1.0]], ['2, k, 13', [-0.223058, -0.700721, 1.0]], ['2, k, 14', [-0.243646, -1.04614, 1.0]], ['2, k, 15', [-0.226035, -1.1025, 1.0]], ['2, k, 16', [-0.148909, -0.346215, 1.0]], ['2, k, 17', [-0.111565, -0.732592, 1.0]], ['2, k, 18', [-0.113255, -1.06456, 1.0]], ['2, k, 19', [-0.128685, -1.1103, 1.0]], ['2, k, 20', [-0.213554, 0.131486, 1.0]], ['2, k, 21', [-0.670935, 0.0322323, 1.0]], ['2, k, 22', [-0.717442, 0.0536044, 1.0]], ['2, k, 23', [-0.14202, -0.0481248, 1.0]], ['2, k, 24', [-0.187166, -0.0316147, 1.0]]]
[['2, k, 0', [-0.216514, -0.354775, 1.0]], ['2, k, 1', [-0.21464, -0.0762804, 1.0]], ['2, k, 2', [-0.213084, 0.196562, 1.0]], ['2, k, 3', [-0.222343, 0.320933, 1.0]], ['2, k, 4', [-0.391792, 0.103294, 1.0]], ['2, k, 5', [-0.537484, 0.0644738, 1.0]], ['2, k, 6', [-0.627719, 0.0312778, 1.0]], ['2, k, 7', [-0.650899, 0.0302517, 1.0]], ['2, k, 8', [-0.10719, 0.119447, 1.0]], ['2, k, 9', [-0.0448017, 0.0570669, 1.0]], ['2, k, 10', [-0.148844, -0.038849, 1.0]], ['2, k, 11', [-0.114243, -0.0340399, 1.0]], ['2, k, 12', [-0.281276, -0.35151, 1.0]], ['2, k, 13', [-0.221001, -0.701493, 1.0]], ['2, k, 14', [-0.242474, -1.04405, 1.0]], ['2, k, 15', [-0.226068, -1.10263, 1.0]], ['2, k, 16', [-0.146793, -0.348294, 1.0]], ['2, k, 17', [-0.113038, -0.734406, 1.0]], ['2, k, 18', [-0.115453, -1.06604, 1.0]], ['2, k, 19', [-0.129195, -1.10987, 1.0]], ['2, k, 20', [-0.213648, 0.129577, 1.0]], ['2, k, 21', [-0.660391, 0.0250748, 1.0]], ['2, k, 22', [-0.704661, 0.0555679, 1.0]], ['2, k, 23', [-0.1017, -0.0461759, 1.0]], ['2, k, 24', [-0.188936, -0.0312047, 1.0]]]
[['2, k, 0', [-0.214229, -0.355942, 1.0]], ['2, k, 1', [-0.214269, -0.0774055, 1.0]], ['2, k, 2', [-0.213324, 0.195247, 1.0]], ['2, k, 3', [-0.222127, 0.319481, 1.0]], ['2, k, 4', [-0.3899, 0.102087, 1.0]], ['2, k, 5', [-0.525455, 0.0584193, 1.0]], ['2, k, 6', [-0.611424, 0.0239044, 1.0]], ['2, k, 7', [-0.634992, 0.019822, 1.0]], ['2, k, 8', [-0.105273, 0.117663, 1.0]], ['2, k, 9', [-0.00623031, 0.0490095, 1.0]], ['2, k, 10', [-0.05614, -0.0133568, 1.0]], ['2, k, 11', [-0.0702175, -0.0392152, 1.0]], ['2, k, 12', [-0.279213, -0.352685, 1.0]], ['2, k, 13', [-0.224484, -0.693396, 1.0]], ['2, k, 14', [-0.242377, -1.04356, 1.0]], ['2, k, 15', [-0.225013, -1.10292, 1.0]], ['2, k, 16', [-0.144316, -0.349236, 1.0]], ['2, k, 17', [-0.11477, -0.735629, 1.0]], ['2, k, 18', [-0.112483, -1.06706, 1.0]], ['2, k, 19', [-0.129665, -1.10964, 1.0]], ['2, k, 20', [-0.213762, 0.128345, 1.0]], ['2, k, 21', [-0.648711, 0.0168243, 1.0]], ['2, k, 22', [-0.685836, 0.0357701, 1.0]], ['2, k, 23', [-0.0912994, -0.0505771, 1.0]], ['2, k, 24', [-0.146904, -0.0367559, 1.0]]]
[['2, k, 0', [-0.214968, -0.358777, 1.0]], ['2, k, 1', [-0.214629, -0.0788419, 1.0]], ['2, k, 2', [-0.213397, 0.194764, 1.0]], ['2, k, 3', [-0.220671, 0.318312, 1.0]], ['2, k, 4', [-0.388202, 0.100668, 1.0]], ['2, k, 5', [-0.517221, 0.0539279, 1.0]], ['2, k, 6', [-0.604122, 0.023665, 1.0]], ['2, k, 7', [-0.62125, 0.00843262, 1.0]], ['2, k, 8', [-0.102883, 0.114339, 1.0]], ['2, k, 9', [-0.018715, 0.0536537, 1.0]], ['2, k, 10', [-0.00931813, -0.0458797, 1.0]], ['2, k, 11', [-0.0421862, -0.040483, 1.0]], ['2, k, 12', [-0.280266, -0.356537, 1.0]], ['2, k, 13', [-0.272446, -0.663216, 1.0]], ['2, k, 14', [-0.242661, -1.04353, 1.0]], ['2, k, 15', [-0.224106, -1.10287, 1.0]], ['2, k, 16', [-0.144458, -0.350883, 1.0]], ['2, k, 17', [-0.115638, -0.736534, 1.0]], ['2, k, 18', [-0.112067, -1.06821, 1.0]], ['2, k, 19', [-0.130492, -1.10985, 1.0]], ['2, k, 20', [-0.213883, 0.127652, 1.0]], ['2, k, 21', [-0.629513, 0.00385192, 1.0]], ['2, k, 22', [-0.670323, 0.00800805, 1.0]], ['2, k, 23', [-0.0658373, -0.0546279, 1.0]], ['2, k, 24', [-0.112726, -0.0399569, 1.0]]]
[['2, k, 0', [-0.213103, -0.361258, 1.0]], ['2, k, 1', [-0.213791, -0.0808488, 1.0]], ['2, k, 2', [-0.2132, 0.193438, 1.0]], ['2, k, 3', [-0.219031, 0.3162, 1.0]], ['2, k, 4', [-0.3813, 0.0974067, 1.0]], ['2, k, 5', [-0.506602, 0.0441961, 1.0]], ['2, k, 6', [-0.560566, 0.00356275, 1.0]], ['2, k, 7', [-0.587359, -0.00749673, 1.0]], ['2, k, 8', [-0.0999028, 0.110292, 1.0]], ['2, k, 9', [-0.00909597, 0.0514728, 1.0]], ['2, k, 10', [-0.0397285, -0.0218051, 1.0]], ['2, k, 11', [-0.0297815, -0.0401851, 1.0]], ['2, k, 12', [-0.279092, -0.356788, 1.0]], ['2, k, 13', [-0.227946, -0.688561, 1.0]], ['2, k, 14', [-0.242821, -1.04295, 1.0]], ['2, k, 15', [-0.223622, -1.10317, 1.0]], ['2, k, 16', [-0.141184, -0.356291, 1.0]], ['2, k, 17', [-0.114478, -0.687612, 1.0]], ['2, k, 18', [-0.116036, -1.04899, 1.0]], ['2, k, 19', [-0.132223, -1.10669, 1.0]], ['2, k, 20', [-0.213571, 0.126083, 1.0]], ['2, k, 21', [-0.593393, -0.0143554, 1.0]], ['2, k, 22', [-0.629841, 0.0111626, 1.0]], ['2, k, 23', [-0.0329288, -0.051704, 1.0]], ['2, k, 24', [-0.111645, -0.0395135, 1.0]]]
[['2, k, 0', [-0.211331, -0.362834, 1.0]], ['2, k, 1', [-0.213225, -0.0822494, 1.0]], ['2, k, 2', [-0.21344, 0.192177, 1.0]], ['2, k, 3', [-0.217148, 0.314241, 1.0]], ['2, k, 4', [-0.367417, 0.0870046, 1.0]], ['2, k, 5', [-0.508324, 0.0475307, 1.0]], ['2, k, 6', [-0.568837, 0.00580917, 1.0]], ['2, k, 7', [-0.573162, -0.0208508, 1.0]], ['2, k, 8', [-0.0975191, 0.10773, 1.0]], ['2, k, 9', [0.00153787, 0.0560506, 1.0]], ['2, k, 10', [-0.0857738, -0.0430214, 1.0]], ['2, k, 11', [-0.0106314, -0.0392775, 1.0]], ['2, k, 12', [-0.277843, -0.357236, 1.0]], ['2, k, 13', [-0.227664, -0.68862, 1.0]], ['2, k, 14', [-0.243268, -1.04318, 1.0]], ['2, k, 15', [-0.224606, -1.10291, 1.0]], ['2, k, 16', [-0.138496, -0.359165, 1.0]], ['2, k, 17', [-0.123348, -0.744511, 1.0]], ['2, k, 18', [-0.114016, -1.07557, 1.0]], ['2, k, 19', [-0.136136, -1.11252, 1.0]], ['2, k, 20', [-0.213642, 0.124736, 1.0]], ['2, k, 21', [-0.571385, -0.0306201, 1.0]], ['2, k, 22', [-0.618575, -0.0102647, 1.0]], ['2, k, 23', [0.0180284, -0.0467349, 1.0]], ['2, k, 24', [-0.0124927, -0.060354, 1.0]]]
[['2, k, 0', [-0.208557, -0.36522, 1.0]], ['2, k, 1', [-0.212402, -0.0835893, 1.0]], ['2, k, 2', [-0.213592, 0.191603, 1.0]], ['2, k, 3', [-0.215071, 0.313117, 1.0]], ['2, k, 4', [-0.364897, 0.0864575, 1.0]], ['2, k, 5', [-0.498055, 0.0519323, 1.0]], ['2, k, 6', [-0.560415, 0.00795127, 1.0]], ['2, k, 7', [-0.552552, -0.0327597, 1.0]], ['2, k, 8', [-0.0946319, 0.10566, 1.0]], ['2, k, 9', [0.016172, 0.0352606, 1.0]], ['2, k, 10', [-0.0302239, -0.0458922, 1.0]], ['2, k, 11', [0.0148933, -0.0388805, 1.0]], ['2, k, 12', [-0.275456, -0.359552, 1.0]], ['2, k, 13', [-0.225123, -0.688475, 1.0]], ['2, k, 14', [-0.243657, -1.04609, 1.0]], ['2, k, 15', [-0.225102, -1.10277, 1.0]], ['2, k, 16', [-0.135624, -0.36124, 1.0]], ['2, k, 17', [-0.117551, -0.72543, 1.0]], ['2, k, 18', [-0.114729, -1.05583, 1.0]], ['2, k, 19', [-0.132768, -1.10704, 1.0]], ['2, k, 20', [-0.213649, 0.123986, 1.0]], ['2, k, 21', [-0.545492, -0.0422005, 1.0]], ['2, k, 22', [-0.605068, -0.0341708, 1.0]], ['2, k, 23', [0.0386709, -0.0476533, 1.0]], ['2, k, 24', [-0.0606148, -0.0425829, 1.0]]]
[['2, k, 0', [-0.208328, -0.366325, 1.0]], ['2, k, 1', [-0.212609, -0.0845535, 1.0]], ['2, k, 2', [-0.214239, 0.190893, 1.0]], ['2, k, 3', [-0.212214, 0.311506, 1.0]], ['2, k, 4', [-0.365493, 0.0870522, 1.0]], ['2, k, 5', [-0.490801, 0.0511895, 1.0]], ['2, k, 6', [-0.512191, -0.0123109, 1.0]], ['2, k, 7', [-0.523512, -0.0378575, 1.0]], ['2, k, 8', [-0.0918688, 0.103734, 1.0]], ['2, k, 9', [0.0240726, 0.0421928, 1.0]], ['2, k, 10', [0.0437644, -0.0194626, 1.0]], ['2, k, 11', [0.0595262, -0.0383654, 1.0]], ['2, k, 12', [-0.275484, -0.360909, 1.0]], ['2, k, 13', [-0.25744, -0.648916, 1.0]], ['2, k, 14', [-0.244091, -1.04631, 1.0]], ['2, k, 15', [-0.22532, -1.10283, 1.0]], ['2, k, 16', [-0.135382, -0.361849, 1.0]], ['2, k, 17', [-0.117209, -0.724114, 1.0]], ['2, k, 18', [-0.113731, -1.05485, 1.0]], ['2, k, 19', [-0.132824, -1.10706, 1.0]], ['2, k, 20', [-0.214199, 0.123172, 1.0]], ['2, k, 21', [-0.529803, -0.0503688, 1.0]], ['2, k, 22', [-0.578865, -0.0404933, 1.0]], ['2, k, 23', [0.0700583, -0.0486198, 1.0]], ['2, k, 24', [-0.00908165, -0.0429587, 1.0]]]
[['2, k, 0', [-0.20753, -0.367893, 1.0]], ['2, k, 1', [-0.212555, -0.0852341, 1.0]], ['2, k, 2', [-0.214595, 0.190694, 1.0]], ['2, k, 3', [-0.210633, 0.310975, 1.0]], ['2, k, 4', [-0.355857, 0.0846155, 1.0]], ['2, k, 5', [-0.480491, 0.0518517, 1.0]], ['2, k, 6', [-0.521366, -0.00760681, 1.0]], ['2, k, 7', [-0.504551, -0.0422937, 1.0]], ['2, k, 8', [-0.0694623, 0.0946212, 1.0]], ['2, k, 9', [0.0364928, 0.0457617, 1.0]], ['2, k, 10', [0.0520979, -0.0424879, 1.0]], ['2, k, 11', [0.0732217, -0.036867, 1.0]], ['2, k, 12', [-0.275482, -0.362356, 1.0]], ['2, k, 13', [-0.219245, -0.686569, 1.0]], ['2, k, 14', [-0.244213, -1.04573, 1.0]], ['2, k, 15', [-0.225837, -1.10303, 1.0]], ['2, k, 16', [-0.133942, -0.363345, 1.0]], ['2, k, 17', [-0.119472, -0.729259, 1.0]], ['2, k, 18', [-0.119908, -1.05842, 1.0]], ['2, k, 19', [-0.13587, -1.10664, 1.0]], ['2, k, 20', [-0.21446, 0.122891, 1.0]], ['2, k, 21', [-0.498129, -0.0578636, 1.0]], ['2, k, 22', [-0.546933, -0.0392235, 1.0]], ['2, k, 23', [0.0915725, -0.0452736, 1.0]], ['2, k, 24', [-0.000943731, -0.0428978, 1.0]]]
[['2, k, 0', [-0.207453, -0.368219, 1.0]], ['2, k, 1', [-0.212586, -0.0855205, 1.0]], ['2, k, 2', [-0.214859, 0.19056, 1.0]], ['2, k, 3', [-0.207691, 0.309807, 1.0]], ['2, k, 4', [-0.350019, 0.0827953, 1.0]], ['2, k, 5', [-0.469857, 0.0532831, 1.0]], ['2, k, 6', [-0.515108, -0.0249898, 1.0]], ['2, k, 7', [-0.481215, -0.0472818, 1.0]], ['2, k, 8', [-0.0659522, 0.0937467, 1.0]], ['2, k, 9', [0.0500703, 0.0483786, 1.0]], ['2, k, 10', [0.0821304, -0.0219028, 1.0]], ['2, k, 11', [0.104941, -0.0348308, 1.0]], ['2, k, 12', [-0.275927, -0.362181, 1.0]], ['2, k, 13', [-0.219741, -0.686504, 1.0]], ['2, k, 14', [-0.23221, -1.04995, 1.0]], ['2, k, 15', [-0.226114, -1.10325, 1.0]], ['2, k, 16', [-0.13363, -0.363839, 1.0]], ['2, k, 17', [-0.126633, -0.688038, 1.0]], ['2, k, 18', [-0.115054, -1.048, 1.0]], ['2, k, 19', [-0.135582, -1.1068, 1.0]], ['2, k, 20', [-0.214682, 0.122683, 1.0]], ['2, k, 21', [-0.4685, -0.0589347, 1.0]], ['2, k, 22', [-0.519729, -0.0490902, 1.0]], ['2, k, 23', [0.119774, -0.0453497, 1.0]], ['2, k, 24', [0.0286204, -0.0429235, 1.0]]]
[['2, k, 0', [-0.203119, -0.368989, 1.0]], ['2, k, 1', [-0.210593, -0.0862691, 1.0]], ['2, k, 2', [-0.214729, 0.190073, 1.0]], ['2, k, 3', [-0.205588, 0.309391, 1.0]], ['2, k, 4', [-0.345068, 0.0818322, 1.0]], ['2, k, 5', [-0.446513, 0.0499529, 1.0]], ['2, k, 6', [-0.483471, -0.00864329, 1.0]], ['2, k, 7', [-0.461259, -0.0455322, 1.0]], ['2, k, 8', [-0.0604161, 0.0926957, 1.0]], ['2, k, 9', [0.0667458, 0.0531827, 1.0]], ['2, k, 10', [0.155244, -0.0341724, 1.0]], ['2, k, 11', [0.133892, -0.0328656, 1.0]], ['2, k, 12', [-0.272221, -0.363278, 1.0]], ['2, k, 13', [-0.242926, -0.677617, 1.0]], ['2, k, 14', [-0.238196, -1.04734, 1.0]], ['2, k, 15', [-0.225407, -1.10417, 1.0]], ['2, k, 16', [-0.129048, -0.364305, 1.0]], ['2, k, 17', [-0.128492, -0.700386, 1.0]], ['2, k, 18', [-0.115325, -1.0499, 1.0]], ['2, k, 19', [-0.135621, -1.10728, 1.0]], ['2, k, 20', [-0.214186, 0.12206, 1.0]], ['2, k, 21', [-0.451586, -0.060789, 1.0]], ['2, k, 22', [-0.494989, -0.0740006, 1.0]], ['2, k, 23', [0.126338, -0.0447435, 1.0]], ['2, k, 24', [0.0653023, -0.0409096, 1.0]]]
[['2, k, 0', [-0.20403, -0.368789, 1.0]], ['2, k, 1', [-0.210613, -0.08638, 1.0]], ['2, k, 2', [-0.213735, 0.189402, 1.0]], ['2, k, 3', [-0.201781, 0.308599, 1.0]], ['2, k, 4', [-0.33859, 0.0794422, 1.0]], ['2, k, 5', [-0.438476, 0.0512968, 1.0]], ['2, k, 6', [-0.456555, -0.010643, 1.0]], ['2, k, 7', [-0.437061, -0.042232, 1.0]], ['2, k, 8', [-0.056003, 0.0921136, 1.0]], ['2, k, 9', [0.0814882, 0.0472205, 1.0]], ['2, k, 10', [0.185805, -0.0211151, 1.0]], ['2, k, 11', [0.160198, -0.0298358, 1.0]], ['2, k, 12', [-0.274396, -0.362184, 1.0]], ['2, k, 13', [-0.239536, -0.677197, 1.0]], ['2, k, 14', [-0.238765, -1.04664, 1.0]], ['2, k, 15', [-0.225286, -1.10383, 1.0]], ['2, k, 16', [-0.129384, -0.364497, 1.0]], ['2, k, 17', [-0.132057, -0.685221, 1.0]], ['2, k, 18', [-0.114887, -1.05106, 1.0]], ['2, k, 19', [-0.139441, -1.10855, 1.0]], ['2, k, 20', [-0.213432, 0.121511, 1.0]], ['2, k, 21', [-0.43601, -0.0658676, 1.0]], ['2, k, 22', [-0.457491, -0.0413952, 1.0]], ['2, k, 23', [0.135576, -0.042488, 1.0]], ['2, k, 24', [0.0879245, -0.0370878, 1.0]]]
[['2, k, 0', [-0.204575, -0.368799, 1.0]], ['2, k, 1', [-0.210454, -0.0866034, 1.0]], ['2, k, 2', [-0.212589, 0.188812, 1.0]], ['2, k, 3', [-0.19832, 0.307724, 1.0]], ['2, k, 4', [-0.33189, 0.0763239, 1.0]], ['2, k, 5', [-0.419869, 0.0347305, 1.0]], ['2, k, 6', [-0.391577, -0.0604422, 1.0]], ['2, k, 7', [-0.400481, -0.0617682, 1.0]], ['2, k, 8', [-0.0520273, 0.0924895, 1.0]], ['2, k, 9', [0.0878708, 0.0456532, 1.0]], ['2, k, 10', [0.153304, -0.0204874, 1.0]], ['2, k, 11', [0.169084, -0.0283422, 1.0]], ['2, k, 12', [-0.2757, -0.361746, 1.0]], ['2, k, 13', [-0.221884, -0.682285, 1.0]], ['2, k, 14', [-0.240828, -1.04601, 1.0]], ['2, k, 15', [-0.225331, -1.10357, 1.0]], ['2, k, 16', [-0.129756, -0.364948, 1.0]], ['2, k, 17', [-0.129357, -0.696224, 1.0]], ['2, k, 18', [-0.115344, -1.05286, 1.0]], ['2, k, 19', [-0.139685, -1.10838, 1.0]], ['2, k, 20', [-0.21251, 0.120986, 1.0]], ['2, k, 21', [-0.38909, -0.0711118, 1.0]], ['2, k, 22', [-0.430525, -0.0673662, 1.0]], ['2, k, 23', [0.18512, -0.0394023, 1.0]], ['2, k, 24', [0.0904773, -0.0380569, 1.0]]]
[['2, k, 0', [-0.205077, -0.368165, 1.0]], ['2, k, 1', [-0.210521, -0.0863401, 1.0]], ['2, k, 2', [-0.212568, 0.188646, 1.0]], ['2, k, 3', [-0.195219, 0.306896, 1.0]], ['2, k, 4', [-0.331481, 0.0766352, 1.0]], ['2, k, 5', [-0.379914, 0.00763576, 1.0]], ['2, k, 6', [-0.403674, 0.0127571, 1.0]], ['2, k, 7', [-0.380034, -0.0380198, 1.0]], ['2, k, 8', [-0.0469561, 0.0930521, 1.0]], ['2, k, 9', [0.103172, 0.0436385, 1.0]], ['2, k, 10', [0.217971, -0.0235386, 1.0]], ['2, k, 11', [0.200068, -0.0232768, 1.0]], ['2, k, 12', [-0.276414, -0.36007, 1.0]], ['2, k, 13', [-0.216959, -0.68415, 1.0]], ['2, k, 14', [-0.242025, -1.0464, 1.0]], ['2, k, 15', [-0.225694, -1.10384, 1.0]], ['2, k, 16', [-0.129949, -0.364748, 1.0]], ['2, k, 17', [-0.128512, -0.691016, 1.0]], ['2, k, 18', [-0.111919, -1.05363, 1.0]], ['2, k, 19', [-0.139298, -1.10827, 1.0]], ['2, k, 20', [-0.212469, 0.120907, 1.0]], ['2, k, 21', [-0.369448, -0.0577025, 1.0]], ['2, k, 22', [-0.394693, -0.0380218, 1.0]], ['2, k, 23', [0.152495, -0.0350334, 1.0]], ['2, k, 24', [0.11965, -0.0266584, 1.0]]]
[['2, k, 0', [-0.205405, -0.367492, 1.0]], ['2, k, 1', [-0.210064, -0.0858893, 1.0]], ['2, k, 2', [-0.211276, 0.188696, 1.0]], ['2, k, 3', [-0.191854, 0.306899, 1.0]], ['2, k, 4', [-0.330472, 0.0770473, 1.0]], ['2, k, 5', [-0.392065, 0.0412177, 1.0]], ['2, k, 6', [-0.334164, -0.0276103, 1.0]], ['2, k, 7', [-0.335179, -0.0426952, 1.0]], ['2, k, 8', [-0.042202, 0.0929325, 1.0]], ['2, k, 9', [0.110768, 0.0340606, 1.0]], ['2, k, 10', [0.235328, -0.00699946, 1.0]], ['2, k, 11', [0.219338, -0.0198027, 1.0]], ['2, k, 12', [-0.276778, -0.360025, 1.0]], ['2, k, 13', [-0.213883, -0.683648, 1.0]], ['2, k, 14', [-0.243003, -1.04738, 1.0]], ['2, k, 15', [-0.225411, -1.10394, 1.0]], ['2, k, 16', [-0.130044, -0.363137, 1.0]], ['2, k, 17', [-0.144968, -0.650298, 1.0]], ['2, k, 18', [-0.121854, -1.01193, 1.0]], ['2, k, 19', [-0.137597, -1.09756, 1.0]], ['2, k, 20', [-0.211361, 0.121062, 1.0]], ['2, k, 21', [-0.335548, -0.0597728, 1.0]], ['2, k, 22', [-0.377788, -0.0302609, 1.0]], ['2, k, 23', [0.13635, -0.032125, 1.0]], ['2, k, 24', [0.169714, -0.00818277, 1.0]]]
[['2, k, 0', [-0.206803, -0.366576, 1.0]], ['2, k, 1', [-0.209927, -0.0857415, 1.0]], ['2, k, 2', [-0.209718, 0.188193, 1.0]], ['2, k, 3', [-0.189219, 0.30656, 1.0]], ['2, k, 4', [-0.327313, 0.077876, 1.0]], ['2, k, 5', [-0.360693, 0.0429713, 1.0]], ['2, k, 6', [-0.328786, -0.00229337, 1.0]], ['2, k, 7', [-0.300069, -0.0481921, 1.0]], ['2, k, 8', [-0.0377004, 0.0926693, 1.0]], ['2, k, 9', [0.122266, 0.0334737, 1.0]], ['2, k, 10', [0.264403, -0.003731, 1.0]], ['2, k, 11', [0.25375, -0.0149364, 1.0]], ['2, k, 12', [-0.278764, -0.358269, 1.0]], ['2, k, 13', [-0.213068, -0.683003, 1.0]], ['2, k, 14', [-0.24395, -1.04813, 1.0]], ['2, k, 15', [-0.225349, -1.10502, 1.0]], ['2, k, 16', [-0.131353, -0.362635, 1.0]], ['2, k, 17', [-0.129778, -0.684692, 1.0]], ['2, k, 18', [-0.132642, -1.05817, 1.0]], ['2, k, 19', [-0.141706, -1.10842, 1.0]], ['2, k, 20', [-0.210215, 0.120747, 1.0]], ['2, k, 21', [-0.294832, -0.0622584, 1.0]], ['2, k, 22', [-0.340799, -0.0517299, 1.0]], ['2, k, 23', [0.269415, -0.024596, 1.0]], ['2, k, 24', [0.194881, -0.0258557, 1.0]]]
[['2, k, 0', [-0.208217, -0.365192, 1.0]], ['2, k, 1', [-0.209793, -0.0853703, 1.0]], ['2, k, 2', [-0.20854, 0.187966, 1.0]], ['2, k, 3', [-0.186242, 0.305925, 1.0]], ['2, k, 4', [-0.314689, 0.0808574, 1.0]], ['2, k, 5', [-0.360307, 0.0404479, 1.0]], ['2, k, 6', [-0.301911, -0.00680576, 1.0]], ['2, k, 7', [-0.263438, -0.0481674, 1.0]], ['2, k, 8', [-0.032981, 0.0922091, 1.0]], ['2, k, 9', [0.134956, 0.0345104, 1.0]], ['2, k, 10', [0.272281, -0.00170999, 1.0]], ['2, k, 11', [0.274591, -0.0116388, 1.0]], ['2, k, 12', [-0.279802, -0.356983, 1.0]], ['2, k, 13', [-0.27771, -0.65288, 1.0]], ['2, k, 14', [-0.244818, -1.05021, 1.0]], ['2, k, 15', [-0.225123, -1.10532, 1.0]], ['2, k, 16', [-0.132946, -0.36119, 1.0]], ['2, k, 17', [-0.129975, -0.684528, 1.0]], ['2, k, 18', [-0.13152, -1.05753, 1.0]], ['2, k, 19', [-0.143685, -1.10861, 1.0]], ['2, k, 20', [-0.209308, 0.120669, 1.0]], ['2, k, 21', [-0.260769, -0.0612331, 1.0]], ['2, k, 22', [-0.300254, -0.0527611, 1.0]], ['2, k, 23', [0.28289, -0.0235646, 1.0]], ['2, k, 24', [0.200079, -0.0213468, 1.0]]]
