[['2, k, 0', [0.0883765, -0.277336, 1.0]], ['2, k, 1', [-0.000167102, 0.0180009, 1.0]], ['2, k, 2', [-0.0866472, 0.306358, 1.0]], ['2, k, 3', [-0.180376, 0.421855, 1.0]], ['2, k, 4', [-0.271386, 0.362845, 1.0]], ['2, k, 5', [-0.375701, 0.114106, 1.0]], ['2, k, 6', [-0.632971, 0.149623, 1.0]], ['2, k, 7', [-0.717506, 0.198933, 1.0]], ['2, k, 8', [0.0525529, 0.263824, 1.0]], ['2, k, 9', [-0.125644, 0.463403, 1.0]], ['2, k, 10', [-0.346188, 0.619206, 1.0]], ['2, k, 11', [-0.430814, 0.643582, 1.0]], ['2, k, 12', [0.0133732, -0.250982, 1.0]], ['2, k, 13', [-0.0659229, -0.544696, 1.0]], ['2, k, 14', [-0.0361111, -0.603006, 1.0]], ['2, k, 15', [-0.0434956, -0.728131, 1.0]], ['2, k, 16', [0.161028, -0.296258, 1.0]], ['2, k, 17', [0.065636, -0.612163, 1.0]], ['2, k, 18', [0.139848, -0.63754, 1.0]], ['2, k, 19', [0.12287, -0.76125, 1.0]], ['2, k, 20', [-0.0653278, 0.235288, 1.0]], ['2, k, 21', [-0.781504, 0.235246, 1.0]], ['2, k, 22', [-0.75657, 0.156085, 1.0]], ['2, k, 23', [-0.49715, 0.669209, 1.0]], ['2, k, 24', [-0.499001, 0.569673, 1.0]]]
[['2, k, 0', [0.062506, -0.226589, 1.0]], ['2, k, 1', [0.00746068, 0.0571917, 1.0]], ['2, k, 2', [-0.0435199, 0.331068, 1.0]], ['2, k, 3', [-0.159402, 0.423492, 1.0]], ['2, k, 4', [-0.176698, 0.216348, 1.0]], ['2, k, 5', [-0.376404, 0.147334, 1.0]], ['2, k, 6', [-0.578013, 0.221111, 1.0]], ['2, k, 7', [-0.665507, 0.261796, 1.0]], ['2, k, 8', [0.0599545, 0.303456, 1.0]], ['2, k, 9', [-0.0971248, 0.536282, 1.0]], ['2, k, 10', [-0.296971, 0.686745, 1.0]], ['2, k, 11', [-0.353383, 0.708688, 1.0]], ['2, k, 12', [0.00934825, -0.23601, 1.0]], ['2, k, 13', [-0.0283047, -0.517214, 1.0]], ['2, k, 14', [-0.0599977, -0.743752, 1.0]], ['2, k, 15', [-0.0780757, -0.693612, 1.0]], ['2, k, 16', [0.114759, -0.211822, 1.0]], ['2, k, 17', [0.150373, -0.52703, 1.0]], ['2, k, 18', [0.1189, -0.757944, 1.0]], ['2, k, 19', [0.153954, -0.688028, 1.0]], ['2, k, 20', [-0.0310652, 0.264116, 1.0]], ['2, k, 21', [-0.72503, 0.310478, 1.0]], ['2, k, 22', [-0.669728, 0.312057, 1.0]], ['2, k, 23', [-0.410483, 0.73394, 1.0]], ['2, k, 24', [-0.387875, 0.668581, 1.0]]]
[['2, k, 0', [0.0688513, -0.242809, 1.0]], ['2, k, 1', [0.00939223, 0.050005, 1.0]], ['2, k, 2', [-0.0442107, 0.329892, 1.0]], ['2, k, 3', [-0.161677, 0.42188, 1.0]], ['2, k, 4', [-0.176481, 0.210665, 1.0]], ['2, k, 5', [-0.372413, 0.131398, 1.0]], ['2, k, 6', [-0.577894, 0.200048, 1.0]], ['2, k, 7', [-0.661974, 0.242272, 1.0]], ['2, k, 8', [0.0604524, 0.301204, 1.0]], ['2, k, 9', [-0.123415, 0.516818, 1.0]], ['2, k, 10', [-0.304676, 0.676717, 1.0]], ['2, k, 11', [-0.364158, 0.695521, 1.0]], ['2, k, 12', [0.0154056, -0.251199, 1.0]], ['2, k, 13', [-0.027184, -0.513039, 1.0]], ['2, k, 14', [-0.0574645, -0.741229, 1.0]], ['2, k, 15', [-0.0811917, -0.704466, 1.0]], ['2, k, 16', [0.121062, -0.228989, 1.0]], ['2, k, 17', [0.152469, -0.536296, 1.0]], ['2, k, 18', [0.120309, -0.766763, 1.0]], ['2, k, 19', [0.154415, -0.688808, 1.0]], ['2, k, 20', [-0.0313756, 0.26188, 1.0]], ['2, k, 21', [-0.716455, 0.298312, 1.0]], ['2, k, 22', [-0.668137, 0.297142, 1.0]], ['2, k, 23', [-0.417872, 0.724397, 1.0]], ['2, k, 24', [-0.401263, 0.655773, 1.0]]]
[['2, k, 0', [0.0731853, -0.250909, 1.0]], ['2, k, 1', [0.0111673, 0.0452906, 1.0]], ['2, k, 2', [-0.0447441, 0.329225, 1.0]], ['2, k, 3', [-0.166803, 0.42122, 1.0]], ['2, k, 4', [-0.176635, 0.207349, 1.0]], ['2, k, 5', [-0.369306, 0.119509, 1.0]], ['2, k, 6', [-0.579577, 0.187972, 1.0]], ['2, k, 7', [-0.664376, 0.227688, 1.0]], ['2, k, 8', [0.0612243, 0.297998, 1.0]], ['2, k, 9', [-0.130307, 0.508454, 1.0]], ['2, k, 10', [-0.307282, 0.663992, 1.0]], ['2, k, 11', [-0.381996, 0.683379, 1.0]], ['2, k, 12', [0.0187786, -0.255725, 1.0]], ['2, k, 13', [-0.025798, -0.511436, 1.0]], ['2, k, 14', [-0.0563366, -0.740292, 1.0]], ['2, k, 15', [-0.0800061, -0.716893, 1.0]], ['2, k, 16', [0.12594, -0.240899, 1.0]], ['2, k, 17', [0.152764, -0.537424, 1.0]], ['2, k, 18', [0.121916, -0.76752, 1.0]], ['2, k, 19', [0.155509, -0.692709, 1.0]], ['2, k, 20', [-0.0315378, 0.260403, 1.0]], ['2, k, 21', [-0.720884, 0.289372, 1.0]], ['2, k, 22', [-0.671454, 0.28632, 1.0]], ['2, k, 23', [-0.439664, 0.706756, 1.0]], ['2, k, 24', [-0.420232, 0.638693, 1.0]]]
[['2, k, 0', [0.0738077, -0.262094, 1.0]], ['2, k, 1', [0.0121724, 0.0377894, 1.0]], ['2, k, 2', [-0.0449593, 0.327181, 1.0]], ['2, k, 3', [-0.168407, 0.419249, 1.0]], ['2, k, 4', [-0.176555, 0.189041, 1.0]], ['2, k, 5', [-0.373709, 0.110808, 1.0]], ['2, k, 6', [-0.581868, 0.173246, 1.0]], ['2, k, 7', [-0.66947, 0.20979, 1.0]], ['2, k, 8', [0.0631109, 0.284035, 1.0]], ['2, k, 9', [-0.125466, 0.497405, 1.0]], ['2, k, 10', [-0.30955, 0.653142, 1.0]], ['2, k, 11', [-0.385443, 0.673119, 1.0]], ['2, k, 12', [0.0182534, -0.270886, 1.0]], ['2, k, 13', [-0.0217488, -0.529874, 1.0]], ['2, k, 14', [-0.0594716, -0.757113, 1.0]], ['2, k, 15', [-0.0526036, -0.683975, 1.0]], ['2, k, 16', [0.127225, -0.24779, 1.0]], ['2, k, 17', [0.153714, -0.543191, 1.0]], ['2, k, 18', [0.122642, -0.772661, 1.0]], ['2, k, 19', [0.15606, -0.697299, 1.0]], ['2, k, 20', [-0.0313957, 0.256796, 1.0]], ['2, k, 21', [-0.727686, 0.255718, 1.0]], ['2, k, 22', [-0.673527, 0.260061, 1.0]], ['2, k, 23', [-0.440638, 0.698528, 1.0]], ['2, k, 24', [-0.425382, 0.629703, 1.0]]]
[['2, k, 0', [0.0743209, -0.267481, 1.0]], ['2, k, 1', [0.0122113, 0.0326279, 1.0]], ['2, k, 2', [-0.0461803, 0.323915, 1.0]], ['2, k, 3', [-0.171348, 0.417217, 1.0]], ['2, k, 4', [-0.177305, 0.183245, 1.0]], ['2, k, 5', [-0.372226, 0.0999393, 1.0]], ['2, k, 6', [-0.582457, 0.164093, 1.0]], ['2, k, 7', [-0.6711, 0.198523, 1.0]], ['2, k, 8', [0.0633519, 0.281843, 1.0]], ['2, k, 9', [-0.126771, 0.494379, 1.0]], ['2, k, 10', [-0.310955, 0.643596, 1.0]], ['2, k, 11', [-0.388133, 0.663491, 1.0]], ['2, k, 12', [0.0184045, -0.27685, 1.0]], ['2, k, 13', [-0.0214826, -0.523681, 1.0]], ['2, k, 14', [-0.0578886, -0.751333, 1.0]], ['2, k, 15', [-0.0530705, -0.680621, 1.0]], ['2, k, 16', [0.128107, -0.251983, 1.0]], ['2, k, 17', [0.153727, -0.543325, 1.0]], ['2, k, 18', [0.131217, -0.811675, 1.0]], ['2, k, 19', [0.163299, -0.740194, 1.0]], ['2, k, 20', [-0.0322203, 0.25267, 1.0]], ['2, k, 21', [-0.729188, 0.24416, 1.0]], ['2, k, 22', [-0.680552, 0.257639, 1.0]], ['2, k, 23', [-0.4435, 0.687966, 1.0]], ['2, k, 24', [-0.423847, 0.622392, 1.0]]]
[['2, k, 0', [0.0780633, -0.278165, 1.0]], ['2, k, 1', [0.00987393, 0.0182669, 1.0]], ['2, k, 2', [-0.0590321, 0.304282, 1.0]], ['2, k, 3', [-0.173067, 0.414501, 1.0]], ['2, k, 4', [-0.179438, 0.1468, 1.0]], ['2, k, 5', [-0.386907, 0.100152, 1.0]], ['2, k, 6', [-0.592263, 0.153033, 1.0]], ['2, k, 7', [-0.676775, 0.191215, 1.0]], ['2, k, 8', [0.0659139, 0.262959, 1.0]], ['2, k, 9', [-0.120484, 0.47872, 1.0]], ['2, k, 10', [-0.317751, 0.635167, 1.0]], ['2, k, 11', [-0.393205, 0.654156, 1.0]], ['2, k, 12', [0.0217232, -0.288801, 1.0]], ['2, k, 13', [-0.0175071, -0.532972, 1.0]], ['2, k, 14', [-0.0598686, -0.759698, 1.0]], ['2, k, 15', [-0.0492195, -0.682958, 1.0]], ['2, k, 16', [0.132221, -0.260894, 1.0]], ['2, k, 17', [0.153967, -0.545054, 1.0]], ['2, k, 18', [0.127031, -0.797998, 1.0]], ['2, k, 19', [0.158997, -0.726129, 1.0]], ['2, k, 20', [-0.0417366, 0.234073, 1.0]], ['2, k, 21', [-0.730406, 0.240959, 1.0]], ['2, k, 22', [-0.678785, 0.238628, 1.0]], ['2, k, 23', [-0.450608, 0.677347, 1.0]], ['2, k, 24', [-0.411755, 0.614913, 1.0]]]
[['2, k, 0', [0.0789622, -0.282455, 1.0]], ['2, k, 1', [0.00955003, 0.0137552, 1.0]], ['2, k, 2', [-0.0597635, 0.301418, 1.0]], ['2, k, 3', [-0.1741, 0.412511, 1.0]], ['2, k, 4', [-0.179252, 0.146161, 1.0]], ['2, k, 5', [-0.385291, 0.0925375, 1.0]], ['2, k, 6', [-0.59067, 0.146354, 1.0]], ['2, k, 7', [-0.675776, 0.181885, 1.0]], ['2, k, 8', [0.0651448, 0.26069, 1.0]], ['2, k, 9', [-0.122948, 0.475509, 1.0]], ['2, k, 10', [-0.320807, 0.629158, 1.0]], ['2, k, 11', [-0.39808, 0.648011, 1.0]], ['2, k, 12', [0.0223513, -0.293506, 1.0]], ['2, k, 13', [-0.0160182, -0.53536, 1.0]], ['2, k, 14', [-0.0599294, -0.761948, 1.0]], ['2, k, 15', [-0.0493952, -0.68441, 1.0]], ['2, k, 16', [0.133416, -0.264599, 1.0]], ['2, k, 17', [0.154873, -0.549237, 1.0]], ['2, k, 18', [0.126412, -0.795277, 1.0]], ['2, k, 19', [0.158391, -0.723461, 1.0]], ['2, k, 20', [-0.0424782, 0.230649, 1.0]], ['2, k, 21', [-0.730123, 0.231418, 1.0]], ['2, k, 22', [-0.679454, 0.240978, 1.0]], ['2, k, 23', [-0.454475, 0.674932, 1.0]], ['2, k, 24', [-0.427333, 0.608534, 1.0]]]
[['2, k, 0', [0.0805737, -0.284485, 1.0]], ['2, k, 1', [0.00938916, 0.011489, 1.0]], ['2, k, 2', [-0.0615601, 0.298802, 1.0]], ['2, k, 3', [-0.175945, 0.410717, 1.0]], ['2, k, 4', [-0.179165, 0.145078, 1.0]], ['2, k, 5', [-0.383334, 0.0841904, 1.0]], ['2, k, 6', [-0.58908, 0.13759, 1.0]], ['2, k, 7', [-0.677437, 0.160609, 1.0]], ['2, k, 8', [0.0654427, 0.259473, 1.0]], ['2, k, 9', [-0.124842, 0.4729, 1.0]], ['2, k, 10', [-0.322218, 0.624512, 1.0]], ['2, k, 11', [-0.400173, 0.642134, 1.0]], ['2, k, 12', [0.0239596, -0.295546, 1.0]], ['2, k, 13', [-0.0148028, -0.537755, 1.0]], ['2, k, 14', [-0.0602991, -0.764335, 1.0]], ['2, k, 15', [-0.0487913, -0.686194, 1.0]], ['2, k, 16', [0.135044, -0.26652, 1.0]], ['2, k, 17', [0.154235, -0.553573, 1.0]], ['2, k, 18', [0.129027, -0.805593, 1.0]], ['2, k, 19', [0.160985, -0.733697, 1.0]], ['2, k, 20', [-0.0438603, 0.22807, 1.0]], ['2, k, 21', [-0.738852, 0.176733, 1.0]], ['2, k, 22', [-0.697179, 0.214801, 1.0]], ['2, k, 23', [-0.455346, 0.669461, 1.0]], ['2, k, 24', [-0.432462, 0.600843, 1.0]]]
[['2, k, 0', [0.0819056, -0.286332, 1.0]], ['2, k, 1', [0.00993178, 0.00842366, 1.0]], ['2, k, 2', [-0.061728, 0.294584, 1.0]], ['2, k, 3', [-0.176776, 0.409167, 1.0]], ['2, k, 4', [-0.178639, 0.143122, 1.0]], ['2, k, 5', [-0.382655, 0.0807414, 1.0]], ['2, k, 6', [-0.588686, 0.133858, 1.0]], ['2, k, 7', [-0.677581, 0.155507, 1.0]], ['2, k, 8', [0.0660612, 0.257112, 1.0]], ['2, k, 9', [-0.127819, 0.46837, 1.0]], ['2, k, 10', [-0.3229, 0.619203, 1.0]], ['2, k, 11', [-0.401018, 0.637937, 1.0]], ['2, k, 12', [0.0253708, -0.297254, 1.0]], ['2, k, 13', [-0.0129931, -0.539551, 1.0]], ['2, k, 14', [-0.0602704, -0.765818, 1.0]], ['2, k, 15', [-0.0459862, -0.686996, 1.0]], ['2, k, 16', [0.136335, -0.26848, 1.0]], ['2, k, 17', [0.156907, -0.557273, 1.0]], ['2, k, 18', [0.12886, -0.804251, 1.0]], ['2, k, 19', [0.16082, -0.732371, 1.0]], ['2, k, 20', [-0.0438756, 0.224107, 1.0]], ['2, k, 21', [-0.736599, 0.179213, 1.0]], ['2, k, 22', [-0.669439, 0.204161, 1.0]], ['2, k, 23', [-0.456766, 0.66956, 1.0]], ['2, k, 24', [-0.438858, 0.596859, 1.0]]]
[['2, k, 0', [0.0846338, -0.287844, 1.0]], ['2, k, 1', [0.0104739, 0.00681871, 1.0]], ['2, k, 2', [-0.0625454, 0.292524, 1.0]], ['2, k, 3', [-0.176799, 0.408895, 1.0]], ['2, k, 4', [-0.178209, 0.141137, 1.0]], ['2, k, 5', [-0.382337, 0.077926, 1.0]], ['2, k, 6', [-0.588908, 0.129811, 1.0]], ['2, k, 7', [-0.676737, 0.152827, 1.0]], ['2, k, 8', [0.0666073, 0.255136, 1.0]], ['2, k, 9', [-0.127347, 0.466622, 1.0]], ['2, k, 10', [-0.340575, 0.61529, 1.0]], ['2, k, 11', [-0.413307, 0.635665, 1.0]], ['2, k, 12', [0.0281405, -0.29914, 1.0]], ['2, k, 13', [-0.012033, -0.540276, 1.0]], ['2, k, 14', [-0.0604641, -0.766327, 1.0]], ['2, k, 15', [-0.0456244, -0.687724, 1.0]], ['2, k, 16', [0.139033, -0.269579, 1.0]], ['2, k, 17', [0.162354, -0.562992, 1.0]], ['2, k, 18', [0.127632, -0.798231, 1.0]], ['2, k, 19', [0.159606, -0.726413, 1.0]], ['2, k, 20', [-0.0443295, 0.22219, 1.0]], ['2, k, 21', [-0.73597, 0.179459, 1.0]], ['2, k, 22', [-0.673053, 0.191592, 1.0]], ['2, k, 23', [-0.464845, 0.660537, 1.0]], ['2, k, 24', [-0.449408, 0.592456, 1.0]]]
[['2, k, 0', [0.0859984, -0.289844, 1.0]], ['2, k, 1', [0.0105599, 0.00573812, 1.0]], ['2, k, 2', [-0.06315, 0.292119, 1.0]], ['2, k, 3', [-0.177475, 0.407672, 1.0]], ['2, k, 4', [-0.17791, 0.139204, 1.0]], ['2, k, 5', [-0.382269, 0.0760947, 1.0]], ['2, k, 6', [-0.589219, 0.127183, 1.0]], ['2, k, 7', [-0.677165, 0.149507, 1.0]], ['2, k, 8', [0.0669005, 0.253756, 1.0]], ['2, k, 9', [-0.127768, 0.464941, 1.0]], ['2, k, 10', [-0.335925, 0.609529, 1.0]], ['2, k, 11', [-0.410889, 0.63338, 1.0]], ['2, k, 12', [0.0293877, -0.301132, 1.0]], ['2, k, 13', [-0.0107868, -0.541462, 1.0]], ['2, k, 14', [-0.0609283, -0.76714, 1.0]], ['2, k, 15', [-0.0449559, -0.688828, 1.0]], ['2, k, 16', [0.140555, -0.27158, 1.0]], ['2, k, 17', [0.162642, -0.568503, 1.0]], ['2, k, 18', [0.126589, -0.795669, 1.0]], ['2, k, 19', [0.159193, -0.719849, 1.0]], ['2, k, 20', [-0.0447727, 0.221643, 1.0]], ['2, k, 21', [-0.736423, 0.170621, 1.0]], ['2, k, 22', [-0.679489, 0.200494, 1.0]], ['2, k, 23', [-0.462283, 0.662827, 1.0]], ['2, k, 24', [-0.452188, 0.587749, 1.0]]]
[['2, k, 0', [0.0863424, -0.291176, 1.0]], ['2, k, 1', [0.0110438, 0.00422423, 1.0]], ['2, k, 2', [-0.0626691, 0.291191, 1.0]], ['2, k, 3', [-0.177376, 0.407319, 1.0]], ['2, k, 4', [-0.177619, 0.137783, 1.0]], ['2, k, 5', [-0.38105, 0.0711744, 1.0]], ['2, k, 6', [-0.587609, 0.124572, 1.0]], ['2, k, 7', [-0.675663, 0.148919, 1.0]], ['2, k, 8', [0.0668032, 0.253523, 1.0]], ['2, k, 9', [-0.128536, 0.464388, 1.0]], ['2, k, 10', [-0.33369, 0.606607, 1.0]], ['2, k, 11', [-0.407866, 0.633505, 1.0]], ['2, k, 12', [0.02985, -0.302591, 1.0]], ['2, k, 13', [-0.010151, -0.542209, 1.0]], ['2, k, 14', [-0.0603581, -0.768237, 1.0]], ['2, k, 15', [-0.0450662, -0.68905, 1.0]], ['2, k, 16', [0.140799, -0.272802, 1.0]], ['2, k, 17', [0.162678, -0.56778, 1.0]], ['2, k, 18', [0.12668, -0.794719, 1.0]], ['2, k, 19', [0.159547, -0.71719, 1.0]], ['2, k, 20', [-0.0443112, 0.220538, 1.0]], ['2, k, 21', [-0.738141, 0.18114, 1.0]], ['2, k, 22', [-0.672991, 0.190232, 1.0]], ['2, k, 23', [-0.457275, 0.660997, 1.0]], ['2, k, 24', [-0.442274, 0.592861, 1.0]]]
[['2, k, 0', [0.0868513, -0.29185, 1.0]], ['2, k, 1', [0.0118135, 0.00283358, 1.0]], ['2, k, 2', [-0.0617202, 0.289487, 1.0]], ['2, k, 3', [-0.177621, 0.406937, 1.0]], ['2, k, 4', [-0.177627, 0.136951, 1.0]], ['2, k, 5', [-0.380759, 0.0687244, 1.0]], ['2, k, 6', [-0.587281, 0.122993, 1.0]], ['2, k, 7', [-0.675334, 0.148861, 1.0]], ['2, k, 8', [0.0670567, 0.252614, 1.0]], ['2, k, 9', [-0.128426, 0.46375, 1.0]], ['2, k, 10', [-0.338956, 0.608004, 1.0]], ['2, k, 11', [-0.410662, 0.632784, 1.0]], ['2, k, 12', [0.0303636, -0.303314, 1.0]], ['2, k, 13', [-0.00961967, -0.542801, 1.0]], ['2, k, 14', [-0.0602559, -0.768879, 1.0]], ['2, k, 15', [-0.0447322, -0.689443, 1.0]], ['2, k, 16', [0.141265, -0.273357, 1.0]], ['2, k, 17', [0.163956, -0.568547, 1.0]], ['2, k, 18', [0.126622, -0.795276, 1.0]], ['2, k, 19', [0.159807, -0.715972, 1.0]], ['2, k, 20', [-0.043433, 0.218869, 1.0]], ['2, k, 21', [-0.738266, 0.178661, 1.0]], ['2, k, 22', [-0.675296, 0.194472, 1.0]], ['2, k, 23', [-0.46014, 0.658778, 1.0]], ['2, k, 24', [-0.451879, 0.58634, 1.0]]]
[['2, k, 0', [0.0871277, -0.292625, 1.0]], ['2, k, 1', [0.0119693, 0.00196171, 1.0]], ['2, k, 2', [-0.0616715, 0.288703, 1.0]], ['2, k, 3', [-0.177582, 0.406888, 1.0]], ['2, k, 4', [-0.17731, 0.136473, 1.0]], ['2, k, 5', [-0.380186, 0.0668689, 1.0]], ['2, k, 6', [-0.58664, 0.12211, 1.0]], ['2, k, 7', [-0.674184, 0.149597, 1.0]], ['2, k, 8', [0.0671783, 0.25234, 1.0]], ['2, k, 9', [-0.128635, 0.463528, 1.0]], ['2, k, 10', [-0.340262, 0.608477, 1.0]], ['2, k, 11', [-0.412528, 0.634068, 1.0]], ['2, k, 12', [0.030733, -0.304135, 1.0]], ['2, k, 13', [-0.00890239, -0.54362, 1.0]], ['2, k, 14', [-0.0606919, -0.769579, 1.0]], ['2, k, 15', [-0.0455923, -0.690436, 1.0]], ['2, k, 16', [0.141442, -0.274023, 1.0]], ['2, k, 17', [0.164284, -0.567966, 1.0]], ['2, k, 18', [0.126822, -0.794588, 1.0]], ['2, k, 19', [0.159976, -0.715501, 1.0]], ['2, k, 20', [-0.0433745, 0.218047, 1.0]], ['2, k, 21', [-0.73476, 0.179576, 1.0]], ['2, k, 22', [-0.674617, 0.197926, 1.0]], ['2, k, 23', [-0.462845, 0.666715, 1.0]], ['2, k, 24', [-0.454956, 0.587228, 1.0]]]
[['2, k, 0', [0.0875038, -0.293157, 1.0]], ['2, k, 1', [0.0124013, 0.00122136, 1.0]], ['2, k, 2', [-0.0612085, 0.287984, 1.0]], ['2, k, 3', [-0.177921, 0.406198, 1.0]], ['2, k, 4', [-0.177079, 0.13583, 1.0]], ['2, k, 5', [-0.380171, 0.0663318, 1.0]], ['2, k, 6', [-0.586715, 0.121916, 1.0]], ['2, k, 7', [-0.674868, 0.15202, 1.0]], ['2, k, 8', [0.0674263, 0.251943, 1.0]], ['2, k, 9', [-0.128575, 0.4633, 1.0]], ['2, k, 10', [-0.33736, 0.608632, 1.0]], ['2, k, 11', [-0.409155, 0.636719, 1.0]], ['2, k, 12', [0.0310133, -0.304716, 1.0]], ['2, k, 13', [-0.00872206, -0.543776, 1.0]], ['2, k, 14', [-0.0601932, -0.76973, 1.0]], ['2, k, 15', [-0.044763, -0.690452, 1.0]], ['2, k, 16', [0.141912, -0.27448, 1.0]], ['2, k, 17', [0.163705, -0.566032, 1.0]], ['2, k, 18', [0.127038, -0.792575, 1.0]], ['2, k, 19', [0.159992, -0.714603, 1.0]], ['2, k, 20', [-0.0429345, 0.217303, 1.0]], ['2, k, 21', [-0.737506, 0.171801, 1.0]], ['2, k, 22', [-0.67247, 0.19882, 1.0]], ['2, k, 23', [-0.460564, 0.666341, 1.0]], ['2, k, 24', [-0.448713, 0.590756, 1.0]]]
[['2, k, 0', [0.0875881, -0.29354, 1.0]], ['2, k, 1', [0.012531, 0.00110153, 1.0]], ['2, k, 2', [-0.0609516, 0.288098, 1.0]], ['2, k, 3', [-0.177604, 0.406052, 1.0]], ['2, k, 4', [-0.176755, 0.135572, 1.0]], ['2, k, 5', [-0.383774, 0.0780194, 1.0]], ['2, k, 6', [-0.592852, 0.122928, 1.0]], ['2, k, 7', [-0.676539, 0.154967, 1.0]], ['2, k, 8', [0.0674524, 0.252005, 1.0]], ['2, k, 9', [-0.128203, 0.463607, 1.0]], ['2, k, 10', [-0.337846, 0.609515, 1.0]], ['2, k, 11', [-0.409578, 0.638662, 1.0]], ['2, k, 12', [0.0311152, -0.305083, 1.0]], ['2, k, 13', [-0.00862845, -0.544004, 1.0]], ['2, k, 14', [-0.0599275, -0.770022, 1.0]], ['2, k, 15', [-0.0440112, -0.691507, 1.0]], ['2, k, 16', [0.141975, -0.274861, 1.0]], ['2, k, 17', [0.162965, -0.565285, 1.0]], ['2, k, 18', [0.12719, -0.791873, 1.0]], ['2, k, 19', [0.160133, -0.713808, 1.0]], ['2, k, 20', [-0.0427454, 0.217337, 1.0]], ['2, k, 21', [-0.738106, 0.16871, 1.0]], ['2, k, 22', [-0.665666, 0.204256, 1.0]], ['2, k, 23', [-0.45877, 0.660082, 1.0]], ['2, k, 24', [-0.452902, 0.588969, 1.0]]]
[['2, k, 0', [0.0878183, -0.293624, 1.0]], ['2, k, 1', [0.0127545, 0.00114486, 1.0]], ['2, k, 2', [-0.0606159, 0.288451, 1.0]], ['2, k, 3', [-0.176888, 0.406545, 1.0]], ['2, k, 4', [-0.176387, 0.135481, 1.0]], ['2, k, 5', [-0.382057, 0.0733201, 1.0]], ['2, k, 6', [-0.590018, 0.123245, 1.0]], ['2, k, 7', [-0.673701, 0.158748, 1.0]], ['2, k, 8', [0.0675366, 0.251975, 1.0]], ['2, k, 9', [-0.127338, 0.464216, 1.0]], ['2, k, 10', [-0.333014, 0.612991, 1.0]], ['2, k, 11', [-0.405332, 0.641909, 1.0]], ['2, k, 12', [0.0312906, -0.30515, 1.0]], ['2, k, 13', [-0.00838244, -0.544072, 1.0]], ['2, k, 14', [-0.0598647, -0.770017, 1.0]], ['2, k, 15', [-0.0435292, -0.691743, 1.0]], ['2, k, 16', [0.142251, -0.274947, 1.0]], ['2, k, 17', [0.165614, -0.568714, 1.0]], ['2, k, 18', [0.126376, -0.795236, 1.0]], ['2, k, 19', [0.160057, -0.713382, 1.0]], ['2, k, 20', [-0.0424576, 0.217578, 1.0]], ['2, k, 21', [-0.738435, 0.169365, 1.0]], ['2, k, 22', [-0.663232, 0.209448, 1.0]], ['2, k, 23', [-0.4577, 0.661021, 1.0]], ['2, k, 24', [-0.451436, 0.58735, 1.0]]]
[['2, k, 0', [0.0878155, -0.293615, 1.0]], ['2, k, 1', [0.012979, 0.00130912, 1.0]], ['2, k, 2', [-0.0596801, 0.289174, 1.0]], ['2, k, 3', [-0.17602, 0.406779, 1.0]], ['2, k, 4', [-0.176272, 0.135431, 1.0]], ['2, k, 5', [-0.380836, 0.0689085, 1.0]], ['2, k, 6', [-0.587704, 0.124008, 1.0]], ['2, k, 7', [-0.6734, 0.165274, 1.0]], ['2, k, 8', [0.0677966, 0.252379, 1.0]], ['2, k, 9', [-0.126284, 0.465704, 1.0]], ['2, k, 10', [-0.323391, 0.61658, 1.0]], ['2, k, 11', [-0.397294, 0.646877, 1.0]], ['2, k, 12', [0.0312962, -0.305068, 1.0]], ['2, k, 13', [-0.00840683, -0.543907, 1.0]], ['2, k, 14', [-0.0596868, -0.769891, 1.0]], ['2, k, 15', [-0.0424996, -0.691472, 1.0]], ['2, k, 16', [0.142222, -0.274935, 1.0]], ['2, k, 17', [0.165225, -0.564787, 1.0]], ['2, k, 18', [0.127118, -0.791378, 1.0]], ['2, k, 19', [0.160147, -0.713192, 1.0]], ['2, k, 20', [-0.041754, 0.218117, 1.0]], ['2, k, 21', [-0.736241, 0.19109, 1.0]], ['2, k, 22', [-0.700087, 0.21816, 1.0]], ['2, k, 23', [-0.452638, 0.665037, 1.0]], ['2, k, 24', [-0.447754, 0.588741, 1.0]]]
