[['2, k, 0', [-0.14612, -0.325219, 1.0]], ['2, k, 1', [-0.158289, -0.0487215, 1.0]], ['2, k, 2', [-0.169161, 0.221124, 1.0]], ['2, k, 3', [-0.163593, 0.363284, 1.0]], ['2, k, 4', [-0.35, 0.132935, 1.0]], ['2, k, 5', [-0.51414, -0.00745299, 1.0]], ['2, k, 6', [-0.443763, -0.186556, 1.0]], ['2, k, 7', [-0.418689, -0.168261, 1.0]], ['2, k, 8', [0.00782572, 0.13689, 1.0]], ['2, k, 9', [0.194063, 0.00609933, 1.0]], ['2, k, 10', [0.108485, -0.162837, 1.0]], ['2, k, 11', [0.0519668, -0.20462, 1.0]], ['2, k, 12', [-0.225604, -0.321325, 1.0]], ['2, k, 13', [-0.277626, -0.664114, 1.0]], ['2, k, 14', [-0.351634, -1.08035, 1.0]], ['2, k, 15', [-0.362305, -1.14844, 1.0]], ['2, k, 16', [-0.0623622, -0.319645, 1.0]], ['2, k, 17', [0.00118281, -0.658798, 1.0]], ['2, k, 18', [0.0721679, -1.07164, 1.0]], ['2, k, 19', [0.0793457, -1.15039, 1.0]], ['2, k, 20', [-0.16666, 0.154632, 1.0]], ['2, k, 21', [-0.361725, -0.229587, 1.0]], ['2, k, 22', [-0.452288, -0.168342, 1.0]], ['2, k, 23', [0.0284647, -0.285468, 1.0]], ['2, k, 24', [0.105171, -0.190206, 1.0]]]
[['2, k, 0', [-0.236406, -0.337787, 1.0]], ['2, k, 1', [-0.211081, -0.0634124, 1.0]], ['2, k, 2', [-0.186969, 0.203786, 1.0]], ['2, k, 3', [-0.162392, 0.349902, 1.0]], ['2, k, 4', [-0.363575, 0.131495, 1.0]], ['2, k, 5', [-0.564292, 0.0265437, 1.0]], ['2, k, 6', [-0.492818, -0.148257, 1.0]], ['2, k, 7', [-0.442348, -0.184427, 1.0]], ['2, k, 8', [-0.0249206, 0.114952, 1.0]], ['2, k, 9', [0.126327, -0.0302338, 1.0]], ['2, k, 10', [0.0430278, -0.190383, 1.0]], ['2, k, 11', [-0.00677953, -0.214453, 1.0]], ['2, k, 12', [-0.314966, -0.326324, 1.0]], ['2, k, 13', [-0.365829, -0.631511, 1.0]], ['2, k, 14', [-0.359643, -1.06512, 1.0]], ['2, k, 15', [-0.366108, -1.14554, 1.0]], ['2, k, 16', [-0.150961, -0.339438, 1.0]], ['2, k, 17', [-0.0676701, -0.671151, 1.0]], ['2, k, 18', [0.060784, -1.0762, 1.0]], ['2, k, 19', [0.0748806, -1.13022, 1.0]], ['2, k, 20', [-0.192818, 0.13797, 1.0]], ['2, k, 21', [-0.414003, -0.258432, 1.0]], ['2, k, 22', [-0.390053, -0.13499, 1.0]], ['2, k, 23', [-0.0623662, -0.276124, 1.0]], ['2, k, 24', [-0.0534405, -0.20695, 1.0]]]
[['2, k, 0', [-0.241176, -0.339293, 1.0]], ['2, k, 1', [-0.215334, -0.0642741, 1.0]], ['2, k, 2', [-0.190961, 0.203528, 1.0]], ['2, k, 3', [-0.165777, 0.349301, 1.0]], ['2, k, 4', [-0.367353, 0.130701, 1.0]], ['2, k, 5', [-0.569083, 0.0264154, 1.0]], ['2, k, 6', [-0.502309, -0.151053, 1.0]], ['2, k, 7', [-0.450128, -0.190108, 1.0]], ['2, k, 8', [-0.0281524, 0.115102, 1.0]], ['2, k, 9', [0.121735, -0.0304738, 1.0]], ['2, k, 10', [0.04018, -0.192086, 1.0]], ['2, k, 11', [-0.0123007, -0.217314, 1.0]], ['2, k, 12', [-0.319937, -0.327462, 1.0]], ['2, k, 13', [-0.369154, -0.629513, 1.0]], ['2, k, 14', [-0.359651, -1.06519, 1.0]], ['2, k, 15', [-0.366483, -1.14545, 1.0]], ['2, k, 16', [-0.155414, -0.341236, 1.0]], ['2, k, 17', [-0.071845, -0.671196, 1.0]], ['2, k, 18', [0.059958, -1.07526, 1.0]], ['2, k, 19', [0.0747291, -1.1295, 1.0]], ['2, k, 20', [-0.196865, 0.13756, 1.0]], ['2, k, 21', [-0.420924, -0.27099, 1.0]], ['2, k, 22', [-0.404998, -0.152059, 1.0]], ['2, k, 23', [-0.0721271, -0.312331, 1.0]], ['2, k, 24', [-0.0624607, -0.210234, 1.0]]]
[['2, k, 0', [-0.244152, -0.340105, 1.0]], ['2, k, 1', [-0.219322, -0.0648829, 1.0]], ['2, k, 2', [-0.195866, 0.203294, 1.0]], ['2, k, 3', [-0.169851, 0.348782, 1.0]], ['2, k, 4', [-0.367846, 0.130626, 1.0]], ['2, k, 5', [-0.572801, 0.0252041, 1.0]], ['2, k, 6', [-0.50145, -0.150024, 1.0]], ['2, k, 7', [-0.450943, -0.189007, 1.0]], ['2, k, 8', [-0.0282857, 0.115095, 1.0]], ['2, k, 9', [0.117291, -0.031115, 1.0]], ['2, k, 10', [0.0372254, -0.193922, 1.0]], ['2, k, 11', [-0.0152071, -0.217401, 1.0]], ['2, k, 12', [-0.32278, -0.328118, 1.0]], ['2, k, 13', [-0.370508, -0.63063, 1.0]], ['2, k, 14', [-0.359477, -1.06627, 1.0]], ['2, k, 15', [-0.366563, -1.14648, 1.0]], ['2, k, 16', [-0.158413, -0.342171, 1.0]], ['2, k, 17', [-0.0736783, -0.671558, 1.0]], ['2, k, 18', [0.0592066, -1.07621, 1.0]], ['2, k, 19', [0.0751358, -1.12953, 1.0]], ['2, k, 20', [-0.201599, 0.137217, 1.0]], ['2, k, 21', [-0.422614, -0.264408, 1.0]], ['2, k, 22', [-0.403897, -0.140709, 1.0]], ['2, k, 23', [-0.0697574, -0.282416, 1.0]], ['2, k, 24', [-0.0543443, -0.205049, 1.0]]]
[['2, k, 0', [-0.246681, -0.341367, 1.0]], ['2, k, 1', [-0.223455, -0.0657785, 1.0]], ['2, k, 2', [-0.201759, 0.202863, 1.0]], ['2, k, 3', [-0.173966, 0.348161, 1.0]], ['2, k, 4', [-0.375089, 0.12856, 1.0]], ['2, k, 5', [-0.575977, 0.024604, 1.0]], ['2, k, 6', [-0.504709, -0.151423, 1.0]], ['2, k, 7', [-0.455719, -0.190553, 1.0]], ['2, k, 8', [-0.0333141, 0.115165, 1.0]], ['2, k, 9', [0.113542, -0.0313388, 1.0]], ['2, k, 10', [0.0345523, -0.195665, 1.0]], ['2, k, 11', [-0.0171181, -0.216526, 1.0]], ['2, k, 12', [-0.325237, -0.329564, 1.0]], ['2, k, 13', [-0.373004, -0.629603, 1.0]], ['2, k, 14', [-0.359784, -1.06711, 1.0]], ['2, k, 15', [-0.364428, -1.14906, 1.0]], ['2, k, 16', [-0.160923, -0.34321, 1.0]], ['2, k, 17', [-0.0755409, -0.673232, 1.0]], ['2, k, 18', [0.0597437, -1.07657, 1.0]], ['2, k, 19', [0.0753342, -1.12876, 1.0]], ['2, k, 20', [-0.207084, 0.136654, 1.0]], ['2, k, 21', [-0.430007, -0.271137, 1.0]], ['2, k, 22', [-0.410245, -0.145366, 1.0]], ['2, k, 23', [-0.0683887, -0.27587, 1.0]], ['2, k, 24', [-0.0396117, -0.196521, 1.0]]]
[['2, k, 0', [-0.249479, -0.342969, 1.0]], ['2, k, 1', [-0.227233, -0.0669514, 1.0]], ['2, k, 2', [-0.206574, 0.201972, 1.0]], ['2, k, 3', [-0.178506, 0.347192, 1.0]], ['2, k, 4', [-0.38031, 0.126628, 1.0]], ['2, k, 5', [-0.580925, 0.0229996, 1.0]], ['2, k, 6', [-0.50545, -0.151348, 1.0]], ['2, k, 7', [-0.460041, -0.193912, 1.0]], ['2, k, 8', [-0.0388597, 0.115018, 1.0]], ['2, k, 9', [0.108804, -0.0323447, 1.0]], ['2, k, 10', [0.0319217, -0.19848, 1.0]], ['2, k, 11', [-0.0231263, -0.218816, 1.0]], ['2, k, 12', [-0.327923, -0.331509, 1.0]], ['2, k, 13', [-0.374162, -0.629279, 1.0]], ['2, k, 14', [-0.359808, -1.0673, 1.0]], ['2, k, 15', [-0.365448, -1.14942, 1.0]], ['2, k, 16', [-0.163759, -0.344396, 1.0]], ['2, k, 17', [-0.0791606, -0.671753, 1.0]], ['2, k, 18', [0.0591928, -1.07622, 1.0]], ['2, k, 19', [0.0744359, -1.12661, 1.0]], ['2, k, 20', [-0.211642, 0.1357, 1.0]], ['2, k, 21', [-0.428099, -0.275779, 1.0]], ['2, k, 22', [-0.414966, -0.159, 1.0]], ['2, k, 23', [-0.068299, -0.2755, 1.0]], ['2, k, 24', [-0.0550573, -0.203328, 1.0]]]
[['2, k, 0', [-0.251355, -0.344302, 1.0]], ['2, k, 1', [-0.230048, -0.0678777, 1.0]], ['2, k, 2', [-0.210613, 0.201222, 1.0]], ['2, k, 3', [-0.182218, 0.346385, 1.0]], ['2, k, 4', [-0.384259, 0.124889, 1.0]], ['2, k, 5', [-0.584801, 0.0222286, 1.0]], ['2, k, 6', [-0.507452, -0.151712, 1.0]], ['2, k, 7', [-0.461474, -0.193713, 1.0]], ['2, k, 8', [-0.0423091, 0.114768, 1.0]], ['2, k, 9', [0.106305, -0.0322332, 1.0]], ['2, k, 10', [0.0301351, -0.199043, 1.0]], ['2, k, 11', [-0.0243607, -0.219462, 1.0]], ['2, k, 12', [-0.329995, -0.333433, 1.0]], ['2, k, 13', [-0.374197, -0.631494, 1.0]], ['2, k, 14', [-0.359941, -1.0682, 1.0]], ['2, k, 15', [-0.365758, -1.14996, 1.0]], ['2, k, 16', [-0.165373, -0.345176, 1.0]], ['2, k, 17', [-0.0814026, -0.670618, 1.0]], ['2, k, 18', [0.058064, -1.07375, 1.0]], ['2, k, 19', [0.0746257, -1.12688, 1.0]], ['2, k, 20', [-0.215334, 0.134918, 1.0]], ['2, k, 21', [-0.433416, -0.275412, 1.0]], ['2, k, 22', [-0.412879, -0.151157, 1.0]], ['2, k, 23', [-0.0652687, -0.274551, 1.0]], ['2, k, 24', [-0.0438156, -0.199339, 1.0]]]
[['2, k, 0', [-0.253184, -0.345847, 1.0]], ['2, k, 1', [-0.23356, -0.0689711, 1.0]], ['2, k, 2', [-0.215987, 0.200456, 1.0]], ['2, k, 3', [-0.187203, 0.345308, 1.0]], ['2, k, 4', [-0.389606, 0.123252, 1.0]], ['2, k, 5', [-0.589241, 0.0202512, 1.0]], ['2, k, 6', [-0.510573, -0.153275, 1.0]], ['2, k, 7', [-0.463175, -0.192939, 1.0]], ['2, k, 8', [-0.0451269, 0.114405, 1.0]], ['2, k, 9', [0.104139, -0.0314149, 1.0]], ['2, k, 10', [0.0284463, -0.199097, 1.0]], ['2, k, 11', [-0.0239176, -0.219626, 1.0]], ['2, k, 12', [-0.331499, -0.335272, 1.0]], ['2, k, 13', [-0.37456, -0.632012, 1.0]], ['2, k, 14', [-0.360046, -1.06816, 1.0]], ['2, k, 15', [-0.365657, -1.14986, 1.0]], ['2, k, 16', [-0.167461, -0.346311, 1.0]], ['2, k, 17', [-0.0832547, -0.670557, 1.0]], ['2, k, 18', [0.0581709, -1.07383, 1.0]], ['2, k, 19', [0.075796, -1.13606, 1.0]], ['2, k, 20', [-0.220216, 0.13407, 1.0]], ['2, k, 21', [-0.430985, -0.26799, 1.0]], ['2, k, 22', [-0.415301, -0.146043, 1.0]], ['2, k, 23', [-0.054046, -0.268136, 1.0]], ['2, k, 24', [-0.0538001, -0.205737, 1.0]]]
[['2, k, 0', [-0.25442, -0.347692, 1.0]], ['2, k, 1', [-0.236572, -0.0702637, 1.0]], ['2, k, 2', [-0.221435, 0.199321, 1.0]], ['2, k, 3', [-0.19144, 0.344057, 1.0]], ['2, k, 4', [-0.393751, 0.122112, 1.0]], ['2, k, 5', [-0.592105, 0.0185467, 1.0]], ['2, k, 6', [-0.513124, -0.155268, 1.0]], ['2, k, 7', [-0.466961, -0.196752, 1.0]], ['2, k, 8', [-0.0484787, 0.11412, 1.0]], ['2, k, 9', [0.0993378, -0.0322025, 1.0]], ['2, k, 10', [0.0266277, -0.202123, 1.0]], ['2, k, 11', [-0.0280698, -0.222434, 1.0]], ['2, k, 12', [-0.332373, -0.337624, 1.0]], ['2, k, 13', [-0.375268, -0.632315, 1.0]], ['2, k, 14', [-0.360265, -1.06829, 1.0]], ['2, k, 15', [-0.365804, -1.14983, 1.0]], ['2, k, 16', [-0.168974, -0.347615, 1.0]], ['2, k, 17', [-0.084233, -0.671297, 1.0]], ['2, k, 18', [0.0580935, -1.07397, 1.0]], ['2, k, 19', [0.0764946, -1.13527, 1.0]], ['2, k, 20', [-0.224995, 0.132896, 1.0]], ['2, k, 21', [-0.434698, -0.273134, 1.0]], ['2, k, 22', [-0.42084, -0.156546, 1.0]], ['2, k, 23', [-0.0771628, -0.28977, 1.0]], ['2, k, 24', [-0.0509447, -0.202815, 1.0]]]
[['2, k, 0', [-0.255513, -0.349405, 1.0]], ['2, k, 1', [-0.239534, -0.071458, 1.0]], ['2, k, 2', [-0.226557, 0.198431, 1.0]], ['2, k, 3', [-0.194253, 0.343006, 1.0]], ['2, k, 4', [-0.397946, 0.120468, 1.0]], ['2, k, 5', [-0.596118, 0.0160608, 1.0]], ['2, k, 6', [-0.515215, -0.156781, 1.0]], ['2, k, 7', [-0.468711, -0.197349, 1.0]], ['2, k, 8', [-0.0510166, 0.113712, 1.0]], ['2, k, 9', [0.0976809, -0.032223, 1.0]], ['2, k, 10', [0.0253758, -0.203099, 1.0]], ['2, k, 11', [-0.0279663, -0.225204, 1.0]], ['2, k, 12', [-0.333237, -0.339767, 1.0]], ['2, k, 13', [-0.375994, -0.632706, 1.0]], ['2, k, 14', [-0.360609, -1.06902, 1.0]], ['2, k, 15', [-0.366571, -1.15003, 1.0]], ['2, k, 16', [-0.170209, -0.348855, 1.0]], ['2, k, 17', [-0.0854092, -0.673463, 1.0]], ['2, k, 18', [0.0580734, -1.07396, 1.0]], ['2, k, 19', [0.0762423, -1.13737, 1.0]], ['2, k, 20', [-0.229571, 0.13192, 1.0]], ['2, k, 21', [-0.436728, -0.273798, 1.0]], ['2, k, 22', [-0.41851, -0.153071, 1.0]], ['2, k, 23', [-0.0827653, -0.324322, 1.0]], ['2, k, 24', [-0.0751756, -0.221169, 1.0]]]
[['2, k, 0', [-0.255964, -0.35155, 1.0]], ['2, k, 1', [-0.241672, -0.0729878, 1.0]], ['2, k, 2', [-0.229581, 0.197149, 1.0]], ['2, k, 3', [-0.197406, 0.341491, 1.0]], ['2, k, 4', [-0.401893, 0.117792, 1.0]], ['2, k, 5', [-0.599964, 0.0126244, 1.0]], ['2, k, 6', [-0.516102, -0.158987, 1.0]], ['2, k, 7', [-0.483366, -0.194958, 1.0]], ['2, k, 8', [-0.0526011, 0.112774, 1.0]], ['2, k, 9', [0.0967729, -0.0332792, 1.0]], ['2, k, 10', [0.0226945, -0.204491, 1.0]], ['2, k, 11', [-0.0293716, -0.225907, 1.0]], ['2, k, 12', [-0.333474, -0.342085, 1.0]], ['2, k, 13', [-0.376514, -0.635411, 1.0]], ['2, k, 14', [-0.360472, -1.06951, 1.0]], ['2, k, 15', [-0.366324, -1.15064, 1.0]], ['2, k, 16', [-0.170864, -0.350687, 1.0]], ['2, k, 17', [-0.0876536, -0.672796, 1.0]], ['2, k, 18', [0.0576499, -1.07305, 1.0]], ['2, k, 19', [0.0767914, -1.13772, 1.0]], ['2, k, 20', [-0.232354, 0.130634, 1.0]], ['2, k, 21', [-0.445114, -0.284823, 1.0]], ['2, k, 22', [-0.439193, -0.172348, 1.0]], ['2, k, 23', [-0.07945, -0.287112, 1.0]], ['2, k, 24', [-0.0717133, -0.218117, 1.0]]]
[['2, k, 0', [-0.255484, -0.353357, 1.0]], ['2, k, 1', [-0.2433, -0.0748297, 1.0]], ['2, k, 2', [-0.232438, 0.19508, 1.0]], ['2, k, 3', [-0.200583, 0.339448, 1.0]], ['2, k, 4', [-0.404262, 0.115646, 1.0]], ['2, k, 5', [-0.601564, 0.0108435, 1.0]], ['2, k, 6', [-0.516785, -0.160369, 1.0]], ['2, k, 7', [-0.501739, -0.182813, 1.0]], ['2, k, 8', [-0.0494933, 0.112124, 1.0]], ['2, k, 9', [0.0957561, -0.0339555, 1.0]], ['2, k, 10', [0.022163, -0.2059, 1.0]], ['2, k, 11', [-0.0282784, -0.227894, 1.0]], ['2, k, 12', [-0.332731, -0.344378, 1.0]], ['2, k, 13', [-0.376567, -0.637957, 1.0]], ['2, k, 14', [-0.360712, -1.07083, 1.0]], ['2, k, 15', [-0.366018, -1.15034, 1.0]], ['2, k, 16', [-0.170627, -0.351956, 1.0]], ['2, k, 17', [-0.0881419, -0.673721, 1.0]], ['2, k, 18', [0.0572662, -1.07384, 1.0]], ['2, k, 19', [0.0772631, -1.1362, 1.0]], ['2, k, 20', [-0.23488, 0.128713, 1.0]], ['2, k, 21', [-0.466552, -0.22353, 1.0]], ['2, k, 22', [-0.47049, -0.164188, 1.0]], ['2, k, 23', [-0.0703629, -0.282772, 1.0]], ['2, k, 24', [-0.0743733, -0.222892, 1.0]]]
[['2, k, 0', [-0.254177, -0.355977, 1.0]], ['2, k, 1', [-0.244586, -0.0772377, 1.0]], ['2, k, 2', [-0.235636, 0.192297, 1.0]], ['2, k, 3', [-0.204209, 0.336633, 1.0]], ['2, k, 4', [-0.407297, 0.112227, 1.0]], ['2, k, 5', [-0.604636, 0.00417354, 1.0]], ['2, k, 6', [-0.516365, -0.165292, 1.0]], ['2, k, 7', [-0.48527, -0.199322, 1.0]], ['2, k, 8', [-0.0479083, 0.11175, 1.0]], ['2, k, 9', [0.0937143, -0.036111, 1.0]], ['2, k, 10', [0.021005, -0.208974, 1.0]], ['2, k, 11', [-0.0301878, -0.231194, 1.0]], ['2, k, 12', [-0.330946, -0.347649, 1.0]], ['2, k, 13', [-0.375819, -0.64309, 1.0]], ['2, k, 14', [-0.36093, -1.073, 1.0]], ['2, k, 15', [-0.367751, -1.15426, 1.0]], ['2, k, 16', [-0.169791, -0.353859, 1.0]], ['2, k, 17', [-0.0873497, -0.67772, 1.0]], ['2, k, 18', [0.0572094, -1.07403, 1.0]], ['2, k, 19', [0.0775469, -1.13609, 1.0]], ['2, k, 20', [-0.237564, 0.12612, 1.0]], ['2, k, 21', [-0.442154, -0.289666, 1.0]], ['2, k, 22', [-0.439309, -0.178197, 1.0]], ['2, k, 23', [-0.0731719, -0.289005, 1.0]], ['2, k, 24', [-0.0613422, -0.214917, 1.0]]]
[['2, k, 0', [-0.25286, -0.358494, 1.0]], ['2, k, 1', [-0.2453, -0.0798129, 1.0]], ['2, k, 2', [-0.237232, 0.190129, 1.0]], ['2, k, 3', [-0.207341, 0.333958, 1.0]], ['2, k, 4', [-0.409501, 0.108505, 1.0]], ['2, k, 5', [-0.605827, -0.00164242, 1.0]], ['2, k, 6', [-0.517569, -0.171074, 1.0]], ['2, k, 7', [-0.484435, -0.205312, 1.0]], ['2, k, 8', [-0.0468838, 0.111009, 1.0]], ['2, k, 9', [0.0929297, -0.0376803, 1.0]], ['2, k, 10', [0.0207914, -0.211067, 1.0]], ['2, k, 11', [-0.0287312, -0.233016, 1.0]], ['2, k, 12', [-0.329749, -0.349976, 1.0]], ['2, k, 13', [-0.373767, -0.645819, 1.0]], ['2, k, 14', [-0.360702, -1.07336, 1.0]], ['2, k, 15', [-0.367721, -1.15399, 1.0]], ['2, k, 16', [-0.168405, -0.356403, 1.0]], ['2, k, 17', [-0.0865936, -0.680203, 1.0]], ['2, k, 18', [0.0568533, -1.07457, 1.0]], ['2, k, 19', [0.0785345, -1.1371, 1.0]], ['2, k, 20', [-0.239031, 0.123903, 1.0]], ['2, k, 21', [-0.441587, -0.295104, 1.0]], ['2, k, 22', [-0.43787, -0.186051, 1.0]], ['2, k, 23', [-0.0702151, -0.29217, 1.0]], ['2, k, 24', [-0.0726177, -0.223167, 1.0]]]
[['2, k, 0', [-0.252841, -0.361714, 1.0]], ['2, k, 1', [-0.246663, -0.0828583, 1.0]], ['2, k, 2', [-0.239378, 0.187654, 1.0]], ['2, k, 3', [-0.209715, 0.331466, 1.0]], ['2, k, 4', [-0.411051, 0.104599, 1.0]], ['2, k, 5', [-0.606047, -0.00561122, 1.0]], ['2, k, 6', [-0.517948, -0.175261, 1.0]], ['2, k, 7', [-0.478574, -0.213805, 1.0]], ['2, k, 8', [-0.0559728, 0.102295, 1.0]], ['2, k, 9', [0.092565, -0.0386051, 1.0]], ['2, k, 10', [0.0212836, -0.212972, 1.0]], ['2, k, 11', [-0.0268448, -0.236403, 1.0]], ['2, k, 12', [-0.330037, -0.353438, 1.0]], ['2, k, 13', [-0.37205, -0.650187, 1.0]], ['2, k, 14', [-0.359811, -1.07343, 1.0]], ['2, k, 15', [-0.367772, -1.15387, 1.0]], ['2, k, 16', [-0.168059, -0.359228, 1.0]], ['2, k, 17', [-0.086042, -0.680594, 1.0]], ['2, k, 18', [0.0567351, -1.07446, 1.0]], ['2, k, 19', [0.0783135, -1.13649, 1.0]], ['2, k, 20', [-0.241073, 0.121287, 1.0]], ['2, k, 21', [-0.437138, -0.300001, 1.0]], ['2, k, 22', [-0.433203, -0.186946, 1.0]], ['2, k, 23', [-0.0566644, -0.28417, 1.0]], ['2, k, 24', [-0.0774208, -0.230675, 1.0]]]
[['2, k, 0', [-0.250422, -0.364318, 1.0]], ['2, k, 1', [-0.246413, -0.0854797, 1.0]], ['2, k, 2', [-0.240431, 0.185174, 1.0]], ['2, k, 3', [-0.212033, 0.328522, 1.0]], ['2, k, 4', [-0.412552, 0.0992725, 1.0]], ['2, k, 5', [-0.606368, -0.0102006, 1.0]], ['2, k, 6', [-0.520864, -0.181212, 1.0]], ['2, k, 7', [-0.473104, -0.220641, 1.0]], ['2, k, 8', [-0.0558426, 0.102087, 1.0]], ['2, k, 9', [0.0923747, -0.039513, 1.0]], ['2, k, 10', [0.0217258, -0.21451, 1.0]], ['2, k, 11', [-0.0267191, -0.238469, 1.0]], ['2, k, 12', [-0.327621, -0.356628, 1.0]], ['2, k, 13', [-0.370294, -0.653766, 1.0]], ['2, k, 14', [-0.35914, -1.07391, 1.0]], ['2, k, 15', [-0.367335, -1.15381, 1.0]], ['2, k, 16', [-0.1657, -0.361161, 1.0]], ['2, k, 17', [-0.0836853, -0.683424, 1.0]], ['2, k, 18', [0.0566226, -1.07502, 1.0]], ['2, k, 19', [0.0783835, -1.13661, 1.0]], ['2, k, 20', [-0.241884, 0.118826, 1.0]], ['2, k, 21', [-0.4322, -0.299427, 1.0]], ['2, k, 22', [-0.427433, -0.188784, 1.0]], ['2, k, 23', [-0.0667751, -0.296089, 1.0]], ['2, k, 24', [-0.0816566, -0.236077, 1.0]]]
[['2, k, 0', [-0.248496, -0.366785, 1.0]], ['2, k, 1', [-0.246082, -0.0880768, 1.0]], ['2, k, 2', [-0.241381, 0.182354, 1.0]], ['2, k, 3', [-0.213287, 0.326554, 1.0]], ['2, k, 4', [-0.414021, 0.0957317, 1.0]], ['2, k, 5', [-0.606262, -0.0162656, 1.0]], ['2, k, 6', [-0.520042, -0.187118, 1.0]], ['2, k, 7', [-0.471741, -0.222816, 1.0]], ['2, k, 8', [-0.0585333, 0.0983873, 1.0]], ['2, k, 9', [0.0924645, -0.0399518, 1.0]], ['2, k, 10', [0.0231004, -0.21583, 1.0]], ['2, k, 11', [-0.0232724, -0.241284, 1.0]], ['2, k, 12', [-0.32587, -0.359462, 1.0]], ['2, k, 13', [-0.368643, -0.656778, 1.0]], ['2, k, 14', [-0.358603, -1.07502, 1.0]], ['2, k, 15', [-0.367217, -1.15162, 1.0]], ['2, k, 16', [-0.163652, -0.363167, 1.0]], ['2, k, 17', [-0.082099, -0.683747, 1.0]], ['2, k, 18', [0.0572475, -1.07587, 1.0]], ['2, k, 19', [0.0784784, -1.13688, 1.0]], ['2, k, 20', [-0.242561, 0.116101, 1.0]], ['2, k, 21', [-0.429668, -0.304602, 1.0]], ['2, k, 22', [-0.428136, -0.190839, 1.0]], ['2, k, 23', [-0.0608349, -0.293082, 1.0]], ['2, k, 24', [-0.0628491, -0.228154, 1.0]]]
[['2, k, 0', [-0.245243, -0.368399, 1.0]], ['2, k, 1', [-0.245253, -0.0899161, 1.0]], ['2, k, 2', [-0.241966, 0.18047, 1.0]], ['2, k, 3', [-0.214483, 0.32478, 1.0]], ['2, k, 4', [-0.414592, 0.0927442, 1.0]], ['2, k, 5', [-0.605944, -0.0196846, 1.0]], ['2, k, 6', [-0.51715, -0.189435, 1.0]], ['2, k, 7', [-0.471381, -0.226318, 1.0]], ['2, k, 8', [-0.0576847, 0.0982659, 1.0]], ['2, k, 9', [0.0934271, -0.0418481, 1.0]], ['2, k, 10', [0.0231705, -0.217719, 1.0]], ['2, k, 11', [-0.0221628, -0.243089, 1.0]], ['2, k, 12', [-0.322572, -0.361533, 1.0]], ['2, k, 13', [-0.366808, -0.658699, 1.0]], ['2, k, 14', [-0.357562, -1.07617, 1.0]], ['2, k, 15', [-0.366784, -1.15187, 1.0]], ['2, k, 16', [-0.160511, -0.364226, 1.0]], ['2, k, 17', [-0.0798629, -0.686469, 1.0]], ['2, k, 18', [0.057816, -1.07715, 1.0]], ['2, k, 19', [0.0773198, -1.13902, 1.0]], ['2, k, 20', [-0.242862, 0.114315, 1.0]], ['2, k, 21', [-0.429871, -0.310517, 1.0]], ['2, k, 22', [-0.424901, -0.197592, 1.0]], ['2, k, 23', [-0.0519401, -0.29221, 1.0]], ['2, k, 24', [-0.0777964, -0.238045, 1.0]]]
[['2, k, 0', [-0.242159, -0.371109, 1.0]], ['2, k, 1', [-0.243758, -0.0926691, 1.0]], ['2, k, 2', [-0.241911, 0.178133, 1.0]], ['2, k, 3', [-0.215341, 0.323011, 1.0]], ['2, k, 4', [-0.414708, 0.0901061, 1.0]], ['2, k, 5', [-0.604347, -0.0227361, 1.0]], ['2, k, 6', [-0.514592, -0.192107, 1.0]], ['2, k, 7', [-0.471814, -0.225322, 1.0]], ['2, k, 8', [-0.0584304, 0.0952419, 1.0]], ['2, k, 9', [0.0957841, -0.0432924, 1.0]], ['2, k, 10', [0.024926, -0.219217, 1.0]], ['2, k, 11', [-0.0200588, -0.24344, 1.0]], ['2, k, 12', [-0.31959, -0.36487, 1.0]], ['2, k, 13', [-0.365072, -0.661761, 1.0]], ['2, k, 14', [-0.356964, -1.07696, 1.0]], ['2, k, 15', [-0.367221, -1.15166, 1.0]], ['2, k, 16', [-0.157358, -0.366211, 1.0]], ['2, k, 17', [-0.077877, -0.686003, 1.0]], ['2, k, 18', [0.0579162, -1.07719, 1.0]], ['2, k, 19', [0.0774901, -1.13705, 1.0]], ['2, k, 20', [-0.242564, 0.111864, 1.0]], ['2, k, 21', [-0.428591, -0.310548, 1.0]], ['2, k, 22', [-0.428341, -0.202934, 1.0]], ['2, k, 23', [-0.0420098, -0.28797, 1.0]], ['2, k, 24', [-0.0760601, -0.235956, 1.0]]]
