[['2, k, 0', [-0.503394, -0.386346, 1.0]], ['2, k, 1', [-0.517188, -0.0900978, 1.0]], ['2, k, 2', [-0.527587, 0.198972, 1.0]], ['2, k, 3', [-0.50933, 0.324772, 1.0]], ['2, k, 4', [-0.665813, 0.0933412, 1.0]], ['2, k, 5', [-0.705947, 0.0184414, 1.0]], ['2, k, 6', [-0.707286, -0.0242685, 1.0]], ['2, k, 7', [-0.715601, -0.0730841, 1.0]], ['2, k, 8', [-0.364348, 0.108705, 1.0]], ['2, k, 9', [-0.377689, -0.164385, 1.0]], ['2, k, 10', [-0.319153, -0.09654, 1.0]], ['2, k, 11', [-0.273934, -0.0646816, 1.0]], ['2, k, 12', [-0.56473, -0.384102, 1.0]], ['2, k, 13', [-0.589164, -0.715448, 1.0]], ['2, k, 14', [-0.565655, -1.05813, 1.0]], ['2, k, 15', [-0.555731, -1.09067, 1.0]], ['2, k, 16', [-0.4273, -0.377286, 1.0]], ['2, k, 17', [-0.34374, -0.72081, 1.0]], ['2, k, 18', [-0.293296, -1.07031, 1.0]], ['2, k, 19', [-0.28125, -1.12988, 1.0]], ['2, k, 20', [-0.525567, 0.127705, 1.0]], ['2, k, 21', [-0.715109, -0.112458, 1.0]], ['2, k, 22', [-0.766963, -0.0773081, 1.0]], ['2, k, 23', [-0.243466, -0.108077, 1.0]], ['2, k, 24', [-0.228691, -0.0709546, 1.0]]]
[['2, k, 0', [-0.424532, -0.396911, 1.0]], ['2, k, 1', [-0.43449, -0.0973231, 1.0]], ['2, k, 2', [-0.437544, 0.201684, 1.0]], ['2, k, 3', [-0.447655, 0.32226, 1.0]], ['2, k, 4', [-0.573905, 0.112846, 1.0]], ['2, k, 5', [-0.595499, 0.0944045, 1.0]], ['2, k, 6', [-0.596715, 0.0645176, 1.0]], ['2, k, 7', [-0.595197, 0.0316911, 1.0]], ['2, k, 8', [-0.304686, 0.0860723, 1.0]], ['2, k, 9', [-0.297692, 0.0950913, 1.0]], ['2, k, 10', [-0.344137, 0.0731075, 1.0]], ['2, k, 11', [-0.356088, 0.0331209, 1.0]], ['2, k, 12', [-0.486274, -0.396975, 1.0]], ['2, k, 13', [-0.550532, -0.710164, 1.0]], ['2, k, 14', [-0.561881, -1.05071, 1.0]], ['2, k, 15', [-0.571739, -1.11743, 1.0]], ['2, k, 16', [-0.349279, -0.385033, 1.0]], ['2, k, 17', [-0.294643, -0.692306, 1.0]], ['2, k, 18', [-0.252908, -1.06944, 1.0]], ['2, k, 19', [-0.252277, -1.09878, 1.0]], ['2, k, 20', [-0.437497, 0.12743, 1.0]], ['2, k, 21', [-0.586591, 0.00191623, 1.0]], ['2, k, 22', [-0.630408, 0.0245885, 1.0]], ['2, k, 23', [-0.36949, 0.00843274, 1.0]], ['2, k, 24', [-0.40845, 0.0273697, 1.0]]]
[['2, k, 0', [-0.424571, -0.396626, 1.0]], ['2, k, 1', [-0.434024, -0.0959501, 1.0]], ['2, k, 2', [-0.437034, 0.203512, 1.0]], ['2, k, 3', [-0.448049, 0.326055, 1.0]], ['2, k, 4', [-0.573813, 0.114774, 1.0]], ['2, k, 5', [-0.595047, 0.0939696, 1.0]], ['2, k, 6', [-0.599455, 0.0780682, 1.0]], ['2, k, 7', [-0.593117, 0.0265707, 1.0]], ['2, k, 8', [-0.303347, 0.0923658, 1.0]], ['2, k, 9', [-0.299974, 0.0947727, 1.0]], ['2, k, 10', [-0.32788, 0.0472706, 1.0]], ['2, k, 11', [-0.358298, 0.0323547, 1.0]], ['2, k, 12', [-0.486113, -0.396552, 1.0]], ['2, k, 13', [-0.551259, -0.706509, 1.0]], ['2, k, 14', [-0.561729, -1.0483, 1.0]], ['2, k, 15', [-0.571106, -1.11637, 1.0]], ['2, k, 16', [-0.349481, -0.384754, 1.0]], ['2, k, 17', [-0.294827, -0.689796, 1.0]], ['2, k, 18', [-0.253673, -1.07015, 1.0]], ['2, k, 19', [-0.251181, -1.09939, 1.0]], ['2, k, 20', [-0.436901, 0.129375, 1.0]], ['2, k, 21', [-0.588673, -0.002852, 1.0]], ['2, k, 22', [-0.629239, 0.0300395, 1.0]], ['2, k, 23', [-0.374121, 0.00774933, 1.0]], ['2, k, 24', [-0.401169, 0.0266023, 1.0]]]
[['2, k, 0', [-0.4247, -0.396456, 1.0]], ['2, k, 1', [-0.433716, -0.0949263, 1.0]], ['2, k, 2', [-0.436273, 0.205893, 1.0]], ['2, k, 3', [-0.44754, 0.32703, 1.0]], ['2, k, 4', [-0.573748, 0.116461, 1.0]], ['2, k, 5', [-0.59392, 0.0921064, 1.0]], ['2, k, 6', [-0.59366, 0.0445918, 1.0]], ['2, k, 7', [-0.591759, 0.0209118, 1.0]], ['2, k, 8', [-0.302621, 0.0941233, 1.0]], ['2, k, 9', [-0.300719, 0.0960902, 1.0]], ['2, k, 10', [-0.328042, 0.048276, 1.0]], ['2, k, 11', [-0.360586, 0.030057, 1.0]], ['2, k, 12', [-0.48607, -0.396375, 1.0]], ['2, k, 13', [-0.551595, -0.70625, 1.0]], ['2, k, 14', [-0.561428, -1.04889, 1.0]], ['2, k, 15', [-0.571285, -1.11661, 1.0]], ['2, k, 16', [-0.349792, -0.38458, 1.0]], ['2, k, 17', [-0.294906, -0.688437, 1.0]], ['2, k, 18', [-0.254045, -1.07027, 1.0]], ['2, k, 19', [-0.251205, -1.09942, 1.0]], ['2, k, 20', [-0.436154, 0.131715, 1.0]], ['2, k, 21', [-0.585263, -0.00911127, 1.0]], ['2, k, 22', [-0.631837, 0.018225, 1.0]], ['2, k, 23', [-0.375483, 0.00394385, 1.0]], ['2, k, 24', [-0.40542, 0.0252356, 1.0]]]
[['2, k, 0', [-0.429604, -0.395279, 1.0]], ['2, k, 1', [-0.434938, -0.0935666, 1.0]], ['2, k, 2', [-0.436272, 0.206725, 1.0]], ['2, k, 3', [-0.447702, 0.327898, 1.0]], ['2, k, 4', [-0.574026, 0.122649, 1.0]], ['2, k, 5', [-0.59236, 0.0904209, 1.0]], ['2, k, 6', [-0.588642, 0.0218781, 1.0]], ['2, k, 7', [-0.59148, 0.0169411, 1.0]], ['2, k, 8', [-0.301863, 0.0959966, 1.0]], ['2, k, 9', [-0.301363, 0.0964677, 1.0]], ['2, k, 10', [-0.344818, 0.0727854, 1.0]], ['2, k, 11', [-0.363506, 0.027261, 1.0]], ['2, k, 12', [-0.488574, -0.395237, 1.0]], ['2, k, 13', [-0.551441, -0.706094, 1.0]], ['2, k, 14', [-0.561102, -1.0487, 1.0]], ['2, k, 15', [-0.571153, -1.11658, 1.0]], ['2, k, 16', [-0.358701, -0.383592, 1.0]], ['2, k, 17', [-0.295042, -0.689663, 1.0]], ['2, k, 18', [-0.254819, -1.07177, 1.0]], ['2, k, 19', [-0.253399, -1.1009, 1.0]], ['2, k, 20', [-0.436587, 0.132845, 1.0]], ['2, k, 21', [-0.585514, -0.0113219, 1.0]], ['2, k, 22', [-0.631871, 0.0152529, 1.0]], ['2, k, 23', [-0.376551, 0.00147285, 1.0]], ['2, k, 24', [-0.418304, 0.0173383, 1.0]]]
[['2, k, 0', [-0.429623, -0.395014, 1.0]], ['2, k, 1', [-0.434719, -0.0927024, 1.0]], ['2, k, 2', [-0.435584, 0.208167, 1.0]], ['2, k, 3', [-0.447661, 0.328547, 1.0]], ['2, k, 4', [-0.573899, 0.124936, 1.0]], ['2, k, 5', [-0.592068, 0.0893236, 1.0]], ['2, k, 6', [-0.588663, 0.0204221, 1.0]], ['2, k, 7', [-0.590177, 0.0153285, 1.0]], ['2, k, 8', [-0.301375, 0.0964311, 1.0]], ['2, k, 9', [-0.3022, 0.097485, 1.0]], ['2, k, 10', [-0.347369, 0.0552047, 1.0]], ['2, k, 11', [-0.366594, 0.0263372, 1.0]], ['2, k, 12', [-0.488689, -0.39476, 1.0]], ['2, k, 13', [-0.552314, -0.708588, 1.0]], ['2, k, 14', [-0.5608, -1.04975, 1.0]], ['2, k, 15', [-0.570801, -1.11761, 1.0]], ['2, k, 16', [-0.358513, -0.383509, 1.0]], ['2, k, 17', [-0.295309, -0.690823, 1.0]], ['2, k, 18', [-0.25666, -1.0733, 1.0]], ['2, k, 19', [-0.255469, -1.10237, 1.0]], ['2, k, 20', [-0.435953, 0.13424, 1.0]], ['2, k, 21', [-0.59213, -0.00790536, 1.0]], ['2, k, 22', [-0.629855, 0.017387, 1.0]], ['2, k, 23', [-0.375354, 0.0026403, 1.0]], ['2, k, 24', [-0.419612, 0.0180629, 1.0]]]
[['2, k, 0', [-0.429579, -0.394742, 1.0]], ['2, k, 1', [-0.434452, -0.0919329, 1.0]], ['2, k, 2', [-0.43511, 0.208804, 1.0]], ['2, k, 3', [-0.447054, 0.328881, 1.0]], ['2, k, 4', [-0.573884, 0.126362, 1.0]], ['2, k, 5', [-0.592153, 0.0891132, 1.0]], ['2, k, 6', [-0.589594, 0.0209236, 1.0]], ['2, k, 7', [-0.590672, 0.0172216, 1.0]], ['2, k, 8', [-0.301009, 0.0969343, 1.0]], ['2, k, 9', [-0.302646, 0.09766, 1.0]], ['2, k, 10', [-0.333287, 0.0447767, 1.0]], ['2, k, 11', [-0.363391, 0.0267261, 1.0]], ['2, k, 12', [-0.488642, -0.394408, 1.0]], ['2, k, 13', [-0.552349, -0.707899, 1.0]], ['2, k, 14', [-0.560743, -1.04962, 1.0]], ['2, k, 15', [-0.570674, -1.11769, 1.0]], ['2, k, 16', [-0.3584, -0.383312, 1.0]], ['2, k, 17', [-0.295227, -0.69125, 1.0]], ['2, k, 18', [-0.25854, -1.07463, 1.0]], ['2, k, 19', [-0.257557, -1.1037, 1.0]], ['2, k, 20', [-0.435481, 0.134958, 1.0]], ['2, k, 21', [-0.586543, -0.00997361, 1.0]], ['2, k, 22', [-0.625778, 0.0172382, 1.0]], ['2, k, 23', [-0.376904, 0.00119461, 1.0]], ['2, k, 24', [-0.412468, 0.0198905, 1.0]]]
[['2, k, 0', [-0.429541, -0.394518, 1.0]], ['2, k, 1', [-0.434117, -0.0907794, 1.0]], ['2, k, 2', [-0.434748, 0.209676, 1.0]], ['2, k, 3', [-0.446682, 0.330081, 1.0]], ['2, k, 4', [-0.573799, 0.127044, 1.0]], ['2, k, 5', [-0.592042, 0.0890637, 1.0]], ['2, k, 6', [-0.587944, 0.0199649, 1.0]], ['2, k, 7', [-0.590675, 0.0193303, 1.0]], ['2, k, 8', [-0.300731, 0.0977026, 1.0]], ['2, k, 9', [-0.302684, 0.0977932, 1.0]], ['2, k, 10', [-0.333258, 0.0455146, 1.0]], ['2, k, 11', [-0.362587, 0.0292345, 1.0]], ['2, k, 12', [-0.488425, -0.394077, 1.0]], ['2, k, 13', [-0.552459, -0.708385, 1.0]], ['2, k, 14', [-0.560919, -1.05029, 1.0]], ['2, k, 15', [-0.570918, -1.11805, 1.0]], ['2, k, 16', [-0.358435, -0.383145, 1.0]], ['2, k, 17', [-0.295151, -0.69264, 1.0]], ['2, k, 18', [-0.258448, -1.07503, 1.0]], ['2, k, 19', [-0.257449, -1.1041, 1.0]], ['2, k, 20', [-0.435088, 0.135914, 1.0]], ['2, k, 21', [-0.590644, -0.00707554, 1.0]], ['2, k, 22', [-0.62792, 0.0204554, 1.0]], ['2, k, 23', [-0.375114, 0.00225722, 1.0]], ['2, k, 24', [-0.414165, 0.021258, 1.0]]]
[['2, k, 0', [-0.429392, -0.393844, 1.0]], ['2, k, 1', [-0.433202, -0.0891297, 1.0]], ['2, k, 2', [-0.433364, 0.21104, 1.0]], ['2, k, 3', [-0.446949, 0.33078, 1.0]], ['2, k, 4', [-0.573735, 0.12739, 1.0]], ['2, k, 5', [-0.592983, 0.0957233, 1.0]], ['2, k, 6', [-0.58831, 0.0216767, 1.0]], ['2, k, 7', [-0.592271, 0.0246944, 1.0]], ['2, k, 8', [-0.300572, 0.0979807, 1.0]], ['2, k, 9', [-0.302631, 0.0982331, 1.0]], ['2, k, 10', [-0.348766, 0.0730925, 1.0]], ['2, k, 11', [-0.363186, 0.0300639, 1.0]], ['2, k, 12', [-0.488289, -0.393039, 1.0]], ['2, k, 13', [-0.5523, -0.70778, 1.0]], ['2, k, 14', [-0.560526, -1.04926, 1.0]], ['2, k, 15', [-0.571058, -1.11752, 1.0]], ['2, k, 16', [-0.358213, -0.382758, 1.0]], ['2, k, 17', [-0.295257, -0.693358, 1.0]], ['2, k, 18', [-0.258377, -1.07511, 1.0]], ['2, k, 19', [-0.257517, -1.10419, 1.0]], ['2, k, 20', [-0.433786, 0.137321, 1.0]], ['2, k, 21', [-0.59285, -0.00265238, 1.0]], ['2, k, 22', [-0.629258, 0.0276554, 1.0]], ['2, k, 23', [-0.377111, 0.00357956, 1.0]], ['2, k, 24', [-0.413127, 0.0215955, 1.0]]]
[['2, k, 0', [-0.430023, -0.393044, 1.0]], ['2, k, 1', [-0.433299, -0.0882315, 1.0]], ['2, k, 2', [-0.433254, 0.211466, 1.0]], ['2, k, 3', [-0.447011, 0.331009, 1.0]], ['2, k, 4', [-0.573619, 0.127523, 1.0]], ['2, k, 5', [-0.592856, 0.0949946, 1.0]], ['2, k, 6', [-0.592586, 0.0552922, 1.0]], ['2, k, 7', [-0.593135, 0.0285237, 1.0]], ['2, k, 8', [-0.300473, 0.0982076, 1.0]], ['2, k, 9', [-0.302558, 0.0984467, 1.0]], ['2, k, 10', [-0.337604, 0.0513047, 1.0]], ['2, k, 11', [-0.36051, 0.0320618, 1.0]], ['2, k, 12', [-0.489012, -0.391786, 1.0]], ['2, k, 13', [-0.552226, -0.707851, 1.0]], ['2, k, 14', [-0.560839, -1.04983, 1.0]], ['2, k, 15', [-0.570757, -1.11809, 1.0]], ['2, k, 16', [-0.358656, -0.382383, 1.0]], ['2, k, 17', [-0.295376, -0.694021, 1.0]], ['2, k, 18', [-0.258654, -1.07503, 1.0]], ['2, k, 19', [-0.257794, -1.10416, 1.0]], ['2, k, 20', [-0.43371, 0.137817, 1.0]], ['2, k, 21', [-0.591735, 0.000527959, 1.0]], ['2, k, 22', [-0.624673, 0.0333889, 1.0]], ['2, k, 23', [-0.372466, 0.00566499, 1.0]], ['2, k, 24', [-0.416824, 0.0234696, 1.0]]]
[['2, k, 0', [-0.431006, -0.391652, 1.0]], ['2, k, 1', [-0.433618, -0.0872366, 1.0]], ['2, k, 2', [-0.433294, 0.211786, 1.0]], ['2, k, 3', [-0.4472, 0.331999, 1.0]], ['2, k, 4', [-0.573618, 0.127546, 1.0]], ['2, k, 5', [-0.592935, 0.0950017, 1.0]], ['2, k, 6', [-0.591819, 0.0364184, 1.0]], ['2, k, 7', [-0.593269, 0.031718, 1.0]], ['2, k, 8', [-0.300332, 0.0986405, 1.0]], ['2, k, 9', [-0.302435, 0.0990819, 1.0]], ['2, k, 10', [-0.347795, 0.0735911, 1.0]], ['2, k, 11', [-0.359027, 0.032937, 1.0]], ['2, k, 12', [-0.490083, -0.389893, 1.0]], ['2, k, 13', [-0.552194, -0.707857, 1.0]], ['2, k, 14', [-0.561137, -1.051, 1.0]], ['2, k, 15', [-0.571517, -1.11897, 1.0]], ['2, k, 16', [-0.359434, -0.381547, 1.0]], ['2, k, 17', [-0.295549, -0.69434, 1.0]], ['2, k, 18', [-0.258723, -1.07494, 1.0]], ['2, k, 19', [-0.257913, -1.10415, 1.0]], ['2, k, 20', [-0.433792, 0.13822, 1.0]], ['2, k, 21', [-0.595095, 0.00559997, 1.0]], ['2, k, 22', [-0.626037, 0.019654, 1.0]], ['2, k, 23', [-0.371708, 0.00567853, 1.0]], ['2, k, 24', [-0.413735, 0.0214496, 1.0]]]
[['2, k, 0', [-0.431704, -0.389995, 1.0]], ['2, k, 1', [-0.433719, -0.0862587, 1.0]], ['2, k, 2', [-0.433205, 0.212287, 1.0]], ['2, k, 3', [-0.447163, 0.332531, 1.0]], ['2, k, 4', [-0.573583, 0.127588, 1.0]], ['2, k, 5', [-0.592711, 0.0949622, 1.0]], ['2, k, 6', [-0.592158, 0.0379058, 1.0]], ['2, k, 7', [-0.595308, 0.0314271, 1.0]], ['2, k, 8', [-0.300338, 0.0986582, 1.0]], ['2, k, 9', [-0.302234, 0.099271, 1.0]], ['2, k, 10', [-0.336249, 0.0805192, 1.0]], ['2, k, 11', [-0.357309, 0.0317169, 1.0]], ['2, k, 12', [-0.490631, -0.387689, 1.0]], ['2, k, 13', [-0.551958, -0.707619, 1.0]], ['2, k, 14', [-0.561271, -1.05069, 1.0]], ['2, k, 15', [-0.570836, -1.11923, 1.0]], ['2, k, 16', [-0.360168, -0.380543, 1.0]], ['2, k, 17', [-0.295838, -0.696544, 1.0]], ['2, k, 18', [-0.259106, -1.07539, 1.0]], ['2, k, 19', [-0.258371, -1.10471, 1.0]], ['2, k, 20', [-0.433758, 0.138632, 1.0]], ['2, k, 21', [-0.594788, 0.00577541, 1.0]], ['2, k, 22', [-0.633712, 0.0292775, 1.0]], ['2, k, 23', [-0.370093, 0.00493291, 1.0]], ['2, k, 24', [-0.400945, 0.020837, 1.0]]]
[['2, k, 0', [-0.432471, -0.38826, 1.0]], ['2, k, 1', [-0.433704, -0.0852342, 1.0]], ['2, k, 2', [-0.432868, 0.212822, 1.0]], ['2, k, 3', [-0.447423, 0.333193, 1.0]], ['2, k, 4', [-0.573516, 0.127604, 1.0]], ['2, k, 5', [-0.592691, 0.0961676, 1.0]], ['2, k, 6', [-0.599864, 0.0790358, 1.0]], ['2, k, 7', [-0.596778, 0.0335984, 1.0]], ['2, k, 8', [-0.300344, 0.0986427, 1.0]], ['2, k, 9', [-0.301958, 0.0995449, 1.0]], ['2, k, 10', [-0.342496, 0.0524424, 1.0]], ['2, k, 11', [-0.354515, 0.0300155, 1.0]], ['2, k, 12', [-0.491098, -0.385864, 1.0]], ['2, k, 13', [-0.551396, -0.706893, 1.0]], ['2, k, 14', [-0.561112, -1.05065, 1.0]], ['2, k, 15', [-0.570798, -1.1194, 1.0]], ['2, k, 16', [-0.361198, -0.379106, 1.0]], ['2, k, 17', [-0.29479, -0.70611, 1.0]], ['2, k, 18', [-0.259291, -1.07636, 1.0]], ['2, k, 19', [-0.258632, -1.10582, 1.0]], ['2, k, 20', [-0.433587, 0.139041, 1.0]], ['2, k, 21', [-0.597442, 0.00663609, 1.0]], ['2, k, 22', [-0.631114, 0.0285745, 1.0]], ['2, k, 23', [-0.365394, 0.00307049, 1.0]], ['2, k, 24', [-0.400489, 0.0181805, 1.0]]]
[['2, k, 0', [-0.433456, -0.385412, 1.0]], ['2, k, 1', [-0.433786, -0.084304, 1.0]], ['2, k, 2', [-0.432349, 0.213256, 1.0]], ['2, k, 3', [-0.448327, 0.33472, 1.0]], ['2, k, 4', [-0.573208, 0.128155, 1.0]], ['2, k, 5', [-0.592998, 0.0959278, 1.0]], ['2, k, 6', [-0.599618, 0.0793536, 1.0]], ['2, k, 7', [-0.596866, 0.0327069, 1.0]], ['2, k, 8', [-0.2989, 0.100705, 1.0]], ['2, k, 9', [-0.30142, 0.09968, 1.0]], ['2, k, 10', [-0.331342, 0.0629773, 1.0]], ['2, k, 11', [-0.35197, 0.0255337, 1.0]], ['2, k, 12', [-0.491601, -0.382883, 1.0]], ['2, k, 13', [-0.551008, -0.70757, 1.0]], ['2, k, 14', [-0.560977, -1.05099, 1.0]], ['2, k, 15', [-0.570841, -1.11969, 1.0]], ['2, k, 16', [-0.362576, -0.376545, 1.0]], ['2, k, 17', [-0.294845, -0.70553, 1.0]], ['2, k, 18', [-0.25979, -1.07576, 1.0]], ['2, k, 19', [-0.258533, -1.10548, 1.0]], ['2, k, 20', [-0.433362, 0.139491, 1.0]], ['2, k, 21', [-0.597501, 0.00537307, 1.0]], ['2, k, 22', [-0.629624, 0.033586, 1.0]], ['2, k, 23', [-0.365249, -0.0015596, 1.0]], ['2, k, 24', [-0.397775, 0.0132092, 1.0]]]
[['2, k, 0', [-0.433712, -0.383831, 1.0]], ['2, k, 1', [-0.433856, -0.084123, 1.0]], ['2, k, 2', [-0.432177, 0.211681, 1.0]], ['2, k, 3', [-0.448615, 0.334758, 1.0]], ['2, k, 4', [-0.573094, 0.127778, 1.0]], ['2, k, 5', [-0.594325, 0.0922963, 1.0]], ['2, k, 6', [-0.598116, 0.0556434, 1.0]], ['2, k, 7', [-0.597013, 0.0304611, 1.0]], ['2, k, 8', [-0.299139, 0.101121, 1.0]], ['2, k, 9', [-0.29889, 0.0968878, 1.0]], ['2, k, 10', [-0.335411, 0.0488502, 1.0]], ['2, k, 11', [-0.349034, 0.0211382, 1.0]], ['2, k, 12', [-0.491558, -0.381486, 1.0]], ['2, k, 13', [-0.550731, -0.711537, 1.0]], ['2, k, 14', [-0.56125, -1.05835, 1.0]], ['2, k, 15', [-0.571221, -1.12586, 1.0]], ['2, k, 16', [-0.363155, -0.374862, 1.0]], ['2, k, 17', [-0.294679, -0.70521, 1.0]], ['2, k, 18', [-0.260406, -1.07527, 1.0]], ['2, k, 19', [-0.259411, -1.10533, 1.0]], ['2, k, 20', [-0.433268, 0.138868, 1.0]], ['2, k, 21', [-0.593847, 0.00157446, 1.0]], ['2, k, 22', [-0.629674, 0.0318128, 1.0]], ['2, k, 23', [-0.362899, -0.00606761, 1.0]], ['2, k, 24', [-0.397097, 0.00718006, 1.0]]]
[['2, k, 0', [-0.432115, -0.383234, 1.0]], ['2, k, 1', [-0.433757, -0.0843014, 1.0]], ['2, k, 2', [-0.432568, 0.208923, 1.0]], ['2, k, 3', [-0.449198, 0.333649, 1.0]], ['2, k, 4', [-0.572778, 0.126196, 1.0]], ['2, k, 5', [-0.595151, 0.0929166, 1.0]], ['2, k, 6', [-0.603225, 0.0637658, 1.0]], ['2, k, 7', [-0.598823, 0.0226827, 1.0]], ['2, k, 8', [-0.299657, 0.100755, 1.0]], ['2, k, 9', [-0.298575, 0.0965899, 1.0]], ['2, k, 10', [-0.335613, 0.0483793, 1.0]], ['2, k, 11', [-0.344384, 0.0161965, 1.0]], ['2, k, 12', [-0.489967, -0.381059, 1.0]], ['2, k, 13', [-0.550765, -0.710434, 1.0]], ['2, k, 14', [-0.561243, -1.0567, 1.0]], ['2, k, 15', [-0.569881, -1.1229, 1.0]], ['2, k, 16', [-0.361624, -0.374155, 1.0]], ['2, k, 17', [-0.294688, -0.705704, 1.0]], ['2, k, 18', [-0.260496, -1.07544, 1.0]], ['2, k, 19', [-0.25961, -1.10602, 1.0]], ['2, k, 20', [-0.433383, 0.137134, 1.0]], ['2, k, 21', [-0.599825, -0.00322019, 1.0]], ['2, k, 22', [-0.63063, 0.0282313, 1.0]], ['2, k, 23', [-0.356747, -0.0089557, 1.0]], ['2, k, 24', [-0.392801, 0.000185771, 1.0]]]
[['2, k, 0', [-0.431086, -0.383153, 1.0]], ['2, k, 1', [-0.433447, -0.084993, 1.0]], ['2, k, 2', [-0.431847, 0.203883, 1.0]], ['2, k, 3', [-0.450786, 0.329336, 1.0]], ['2, k, 4', [-0.572552, 0.124143, 1.0]], ['2, k, 5', [-0.595479, 0.0905264, 1.0]], ['2, k, 6', [-0.596852, 0.0326245, 1.0]], ['2, k, 7', [-0.598474, 0.0139897, 1.0]], ['2, k, 8', [-0.299899, 0.0997676, 1.0]], ['2, k, 9', [-0.29593, 0.128222, 1.0]], ['2, k, 10', [-0.330295, 0.0431717, 1.0]], ['2, k, 11', [-0.341302, 0.005302, 1.0]], ['2, k, 12', [-0.488649, -0.381447, 1.0]], ['2, k, 13', [-0.551783, -0.715608, 1.0]], ['2, k, 14', [-0.563204, -1.06935, 1.0]], ['2, k, 15', [-0.571326, -1.12809, 1.0]], ['2, k, 16', [-0.36097, -0.373577, 1.0]], ['2, k, 17', [-0.29463, -0.705477, 1.0]], ['2, k, 18', [-0.260462, -1.07555, 1.0]], ['2, k, 19', [-0.25956, -1.10659, 1.0]], ['2, k, 20', [-0.43269, 0.133179, 1.0]], ['2, k, 21', [-0.59431, -0.0124063, 1.0]], ['2, k, 22', [-0.632227, 0.00968079, 1.0]], ['2, k, 23', [-0.355676, -0.0190454, 1.0]], ['2, k, 24', [-0.390376, -0.0104938, 1.0]]]
[['2, k, 0', [-0.42957, -0.383957, 1.0]], ['2, k, 1', [-0.43293, -0.0872407, 1.0]], ['2, k, 2', [-0.431668, 0.195781, 1.0]], ['2, k, 3', [-0.452045, 0.320397, 1.0]], ['2, k, 4', [-0.57198, 0.120717, 1.0]], ['2, k, 5', [-0.597537, 0.0837331, 1.0]], ['2, k, 6', [-0.603455, 0.0316299, 1.0]], ['2, k, 7', [-0.600264, 0.0034186, 1.0]], ['2, k, 8', [-0.300591, 0.0971725, 1.0]], ['2, k, 9', [-0.295211, 0.125536, 1.0]], ['2, k, 10', [-0.324958, 0.0312208, 1.0]], ['2, k, 11', [-0.338929, -0.00774069, 1.0]], ['2, k, 12', [-0.486623, -0.382808, 1.0]], ['2, k, 13', [-0.552102, -0.717264, 1.0]], ['2, k, 14', [-0.563007, -1.07117, 1.0]], ['2, k, 15', [-0.571319, -1.12961, 1.0]], ['2, k, 16', [-0.360105, -0.373809, 1.0]], ['2, k, 17', [-0.292715, -0.708042, 1.0]], ['2, k, 18', [-0.260489, -1.07646, 1.0]], ['2, k, 19', [-0.25982, -1.10826, 1.0]], ['2, k, 20', [-0.432336, 0.126446, 1.0]], ['2, k, 21', [-0.595397, -0.0204486, 1.0]], ['2, k, 22', [-0.628649, 0.0123445, 1.0]], ['2, k, 23', [-0.353743, -0.0313054, 1.0]], ['2, k, 24', [-0.388308, -0.023244, 1.0]]]
[['2, k, 0', [-0.427948, -0.385438, 1.0]], ['2, k, 1', [-0.432106, -0.092916, 1.0]], ['2, k, 2', [-0.43227, 0.183716, 1.0]], ['2, k, 3', [-0.451782, 0.309788, 1.0]], ['2, k, 4', [-0.571122, 0.114748, 1.0]], ['2, k, 5', [-0.597432, 0.0749357, 1.0]], ['2, k, 6', [-0.599209, 0.00971673, 1.0]], ['2, k, 7', [-0.601302, -0.010328, 1.0]], ['2, k, 8', [-0.300788, 0.0951244, 1.0]], ['2, k, 9', [-0.294451, 0.0542937, 1.0]], ['2, k, 10', [-0.31057, -0.00753751, 1.0]], ['2, k, 11', [-0.332119, -0.0234787, 1.0]], ['2, k, 12', [-0.484955, -0.384959, 1.0]], ['2, k, 13', [-0.552839, -0.719149, 1.0]], ['2, k, 14', [-0.563144, -1.07325, 1.0]], ['2, k, 15', [-0.571722, -1.1301, 1.0]], ['2, k, 16', [-0.358564, -0.374605, 1.0]], ['2, k, 17', [-0.291723, -0.709278, 1.0]], ['2, k, 18', [-0.260198, -1.07655, 1.0]], ['2, k, 19', [-0.258835, -1.10901, 1.0]], ['2, k, 20', [-0.43253, 0.115664, 1.0]], ['2, k, 21', [-0.593112, -0.0339657, 1.0]], ['2, k, 22', [-0.631956, -0.0114818, 1.0]], ['2, k, 23', [-0.34644, -0.0445291, 1.0]], ['2, k, 24', [-0.366076, -0.0286595, 1.0]]]
