[['2, k, 0', [-0.2053088, -0.1449851, 1.0]], ['2, k, 1', [-0.2135278, 0.1047624, 1.0]], ['2, k, 2', [-0.2207807, 0.3512849, 1.0]], ['2, k, 3', [-0.2207632, 0.4731053, 1.0]], ['2, k, 4', [-0.3730792, 0.2520777, 1.0]], ['2, k, 5', [-0.4099003, 0.06221416, 1.0]], ['2, k, 6', [-0.3335994, -0.1028006, 1.0]], ['2, k, 7', [-0.3110278, -0.1420212, 1.0]], ['2, k, 8', [-0.0605897, 0.2426825, 1.0]], ['2, k, 9', [0.006107216, 0.05268677, 1.0]], ['2, k, 10', [-0.006543261, -0.1329428, 1.0]], ['2, k, 11', [-0.01379279, -0.1817565, 1.0]], ['2, k, 12', [-0.2803998, -0.1443535, 1.0]], ['2, k, 13', [-0.264733, -0.2755767, 1.0]], ['2, k, 14', [-0.2414717, -0.5970411, 1.0]], ['2, k, 15', [-0.2195956, -0.6670752, 1.0]], ['2, k, 16', [-0.125928, -0.1424104, 1.0]], ['2, k, 17', [-0.08660322, -0.2708997, 1.0]], ['2, k, 18', [-0.08993533, -0.6019925, 1.0]], ['2, k, 19', [-0.1069791, -0.67167, 1.0]], ['2, k, 20', [-0.2189828, 0.2902806, 1.0]], ['2, k, 21', [-0.2859845, -0.1884196, 1.0]], ['2, k, 22', [-0.3435211, -0.1540422, 1.0]], ['2, k, 23', [0.01927334, -0.2244059, 1.0]], ['2, k, 24', [0.01720337, -0.1587051, 1.0]]]
[['2, k, 0', [-0.20471, -0.1261347, 1.0]], ['2, k, 1', [-0.2140953, 0.1218082, 1.0]], ['2, k, 2', [-0.2221305, 0.3657016, 1.0]], ['2, k, 3', [-0.2189906, 0.4802757, 1.0]], ['2, k, 4', [-0.3686495, 0.2668354, 1.0]], ['2, k, 5', [-0.4250805, 0.08700955, 1.0]], ['2, k, 6', [-0.3323386, -0.1097297, 1.0]], ['2, k, 7', [-0.3126887, -0.1576638, 1.0]], ['2, k, 8', [-0.04290789, 0.2808344, 1.0]], ['2, k, 9', [0.1923425, 0.3234988, 1.0]], ['2, k, 10', [0.3693663, 0.3639474, 1.0]], ['2, k, 11', [0.3719206, 0.3761209, 1.0]], ['2, k, 12', [-0.278812, -0.1271665, 1.0]], ['2, k, 13', [-0.267547, -0.2787092, 1.0]], ['2, k, 14', [-0.2424628, -0.5974194, 1.0]], ['2, k, 15', [-0.2207722, -0.6584003, 1.0]], ['2, k, 16', [-0.1262725, -0.1222809, 1.0]], ['2, k, 17', [-0.08883349, -0.2750974, 1.0]], ['2, k, 18', [-0.0900502, -0.6032559, 1.0]], ['2, k, 19', [-0.09876972, -0.6644639, 1.0]], ['2, k, 20', [-0.2202516, 0.3053724, 1.0]], ['2, k, 21', [-0.281086, -0.2020591, 1.0]], ['2, k, 22', [-0.3487695, -0.1830671, 1.0]], ['2, k, 23', [0.4320332, 0.3945287, 1.0]], ['2, k, 24', [0.3876741, 0.3681549, 1.0]]]
[['2, k, 0', [-0.1972156, -0.1245686, 1.0]], ['2, k, 1', [-0.2119909, 0.1227034, 1.0]], ['2, k, 2', [-0.2221433, 0.3659624, 1.0]], ['2, k, 3', [-0.2188644, 0.4804853, 1.0]], ['2, k, 4', [-0.3685579, 0.2668176, 1.0]], ['2, k, 5', [-0.4253104, 0.08715242, 1.0]], ['2, k, 6', [-0.3307671, -0.1209527, 1.0]], ['2, k, 7', [-0.310437, -0.1669889, 1.0]], ['2, k, 8', [-0.04269013, 0.2814678, 1.0]], ['2, k, 9', [0.1805848, 0.3565772, 1.0]], ['2, k, 10', [0.3476509, 0.4275565, 1.0]], ['2, k, 11', [0.3952735, 0.4516126, 1.0]], ['2, k, 12', [-0.2712809, -0.1265377, 1.0]], ['2, k, 13', [-0.2676409, -0.2783698, 1.0]], ['2, k, 14', [-0.2419015, -0.5973532, 1.0]], ['2, k, 15', [-0.2211033, -0.658308, 1.0]], ['2, k, 16', [-0.1189535, -0.1198666, 1.0]], ['2, k, 17', [-0.08871793, -0.2761371, 1.0]], ['2, k, 18', [-0.08919755, -0.6008192, 1.0]], ['2, k, 19', [-0.1001748, -0.6628366, 1.0]], ['2, k, 20', [-0.220022, 0.3057256, 1.0]], ['2, k, 21', [-0.2959027, -0.2082171, 1.0]], ['2, k, 22', [-0.3457082, -0.1889086, 1.0]], ['2, k, 23', [0.4512494, 0.4774175, 1.0]], ['2, k, 24', [0.4250737, 0.4552861, 1.0]]]
[['2, k, 0', [-0.1918611, -0.1235966, 1.0]], ['2, k, 1', [-0.2097586, 0.1233924, 1.0]], ['2, k, 2', [-0.2220725, 0.3661331, 1.0]], ['2, k, 3', [-0.2186327, 0.4805943, 1.0]], ['2, k, 4', [-0.3670585, 0.2671407, 1.0]], ['2, k, 5', [-0.4248239, 0.08784703, 1.0]], ['2, k, 6', [-0.3316475, -0.1202794, 1.0]], ['2, k, 7', [-0.3085024, -0.1692604, 1.0]], ['2, k, 8', [-0.04285992, 0.282934, 1.0]], ['2, k, 9', [0.1429637, 0.4124854, 1.0]], ['2, k, 10', [0.3132104, 0.5334902, 1.0]], ['2, k, 11', [0.3711091, 0.5868816, 1.0]], ['2, k, 12', [-0.2658901, -0.1262212, 1.0]], ['2, k, 13', [-0.267686, -0.2771172, 1.0]], ['2, k, 14', [-0.2420021, -0.597852, 1.0]], ['2, k, 15', [-0.2219877, -0.6559721, 1.0]], ['2, k, 16', [-0.1136463, -0.1182615, 1.0]], ['2, k, 17', [-0.08861876, -0.2773271, 1.0]], ['2, k, 18', [-0.08875859, -0.5997878, 1.0]], ['2, k, 19', [-0.09922319, -0.6600617, 1.0]], ['2, k, 20', [-0.2196692, 0.3059941, 1.0]], ['2, k, 21', [-0.295243, -0.2137841, 1.0]], ['2, k, 22', [-0.3451477, -0.1926686, 1.0]], ['2, k, 23', [0.4251888, 0.6214553, 1.0]], ['2, k, 24', [0.389676, 0.5805494, 1.0]]]
[['2, k, 0', [-0.1886171, -0.1218709, 1.0]], ['2, k, 1', [-0.2087836, 0.1241756, 1.0]], ['2, k, 2', [-0.2226246, 0.3663989, 1.0]], ['2, k, 3', [-0.218069, 0.4805146, 1.0]], ['2, k, 4', [-0.3659843, 0.2671667, 1.0]], ['2, k, 5', [-0.424637, 0.08811478, 1.0]], ['2, k, 6', [-0.3315424, -0.1153927, 1.0]], ['2, k, 7', [-0.3081397, -0.1641466, 1.0]], ['2, k, 8', [-0.0382203, 0.2914088, 1.0]], ['2, k, 9', [0.1448194, 0.4639449, 1.0]], ['2, k, 10', [0.3090205, 0.5905069, 1.0]], ['2, k, 11', [0.3490465, 0.6421404, 1.0]], ['2, k, 12', [-0.2624823, -0.1251941, 1.0]], ['2, k, 13', [-0.2678254, -0.2729787, 1.0]], ['2, k, 14', [-0.2420909, -0.59742, 1.0]], ['2, k, 15', [-0.2216339, -0.6564438, 1.0]], ['2, k, 16', [-0.1106205, -0.1158078, 1.0]], ['2, k, 17', [-0.08849463, -0.2775696, 1.0]], ['2, k, 18', [-0.08878314, -0.5995588, 1.0]], ['2, k, 19', [-0.1101646, -0.6655356, 1.0]], ['2, k, 20', [-0.2198146, 0.3062835, 1.0]], ['2, k, 21', [-0.3077346, -0.2169768, 1.0]], ['2, k, 22', [-0.3449659, -0.1837987, 1.0]], ['2, k, 23', [0.4055375, 0.6824872, 1.0]], ['2, k, 24', [0.3710772, 0.6355175, 1.0]]]
[['2, k, 0', [-0.187189, -0.1216835, 1.0]], ['2, k, 1', [-0.2081814, 0.1244181, 1.0]], ['2, k, 2', [-0.2227808, 0.3665029, 1.0]], ['2, k, 3', [-0.2174765, 0.4805123, 1.0]], ['2, k, 4', [-0.3645598, 0.2672779, 1.0]], ['2, k, 5', [-0.4240194, 0.08849187, 1.0]], ['2, k, 6', [-0.3330033, -0.1123695, 1.0]], ['2, k, 7', [-0.3124878, -0.1611162, 1.0]], ['2, k, 8', [-0.0412753, 0.2896408, 1.0]], ['2, k, 9', [0.1368806, 0.4676053, 1.0]], ['2, k, 10', [0.2857873, 0.6470469, 1.0]], ['2, k, 11', [0.3246708, 0.694086, 1.0]], ['2, k, 12', [-0.2612773, -0.1250706, 1.0]], ['2, k, 13', [-0.2679011, -0.2726165, 1.0]], ['2, k, 14', [-0.2417948, -0.5975897, 1.0]], ['2, k, 15', [-0.2216908, -0.6565734, 1.0]], ['2, k, 16', [-0.1090368, -0.1155923, 1.0]], ['2, k, 17', [-0.08829305, -0.2782637, 1.0]], ['2, k, 18', [-0.08869993, -0.5997334, 1.0]], ['2, k, 19', [-0.100688, -0.6614913, 1.0]], ['2, k, 20', [-0.2198233, 0.3063655, 1.0]], ['2, k, 21', [-0.301255, -0.2078971, 1.0]], ['2, k, 22', [-0.3482, -0.1843745, 1.0]], ['2, k, 23', [0.3766505, 0.7364849, 1.0]], ['2, k, 24', [0.3606711, 0.6961038, 1.0]]]
[['2, k, 0', [-0.1834899, -0.1216832, 1.0]], ['2, k, 1', [-0.2070567, 0.1244691, 1.0]], ['2, k, 2', [-0.2231783, 0.3664622, 1.0]], ['2, k, 3', [-0.2160122, 0.4806293, 1.0]], ['2, k, 4', [-0.3641858, 0.2675127, 1.0]], ['2, k, 5', [-0.4242159, 0.08885995, 1.0]], ['2, k, 6', [-0.3328165, -0.1093328, 1.0]], ['2, k, 7', [-0.3102599, -0.1578859, 1.0]], ['2, k, 8', [-0.04416251, 0.2890212, 1.0]], ['2, k, 9', [0.1087209, 0.4897569, 1.0]], ['2, k, 10', [0.2638488, 0.684026, 1.0]], ['2, k, 11', [0.2977791, 0.7313763, 1.0]], ['2, k, 12', [-0.2573501, -0.1255436, 1.0]], ['2, k, 13', [-0.2680081, -0.2727715, 1.0]], ['2, k, 14', [-0.2417183, -0.5995963, 1.0]], ['2, k, 15', [-0.2215096, -0.6588328, 1.0]], ['2, k, 16', [-0.1054204, -0.1151898, 1.0]], ['2, k, 17', [-0.08814207, -0.2782214, 1.0]], ['2, k, 18', [-0.0885861, -0.5996321, 1.0]], ['2, k, 19', [-0.1019012, -0.6624601, 1.0]], ['2, k, 20', [-0.2198597, 0.3063724, 1.0]], ['2, k, 21', [-0.2912361, -0.2021696, 1.0]], ['2, k, 22', [-0.3459506, -0.1841035, 1.0]], ['2, k, 23', [0.3486549, 0.7803356, 1.0]], ['2, k, 24', [0.3181767, 0.7153185, 1.0]]]
[['2, k, 0', [-0.187234, -0.1199872, 1.0]], ['2, k, 1', [-0.206925, 0.1245825, 1.0]], ['2, k, 2', [-0.2229289, 0.3661363, 1.0]], ['2, k, 3', [-0.2105787, 0.4803235, 1.0]], ['2, k, 4', [-0.3631725, 0.2678082, 1.0]], ['2, k, 5', [-0.4241254, 0.08944216, 1.0]], ['2, k, 6', [-0.3329233, -0.1088787, 1.0]], ['2, k, 7', [-0.3110546, -0.1586912, 1.0]], ['2, k, 8', [-0.05022752, 0.3059381, 1.0]], ['2, k, 9', [0.07508503, 0.5253128, 1.0]], ['2, k, 10', [0.1962901, 0.7246877, 1.0]], ['2, k, 11', [0.2377922, 0.7934574, 1.0]], ['2, k, 12', [-0.2596766, -0.124272, 1.0]], ['2, k, 13', [-0.268251, -0.2730824, 1.0]], ['2, k, 14', [-0.2414876, -0.5996188, 1.0]], ['2, k, 15', [-0.2170327, -0.6596754, 1.0]], ['2, k, 16', [-0.111029, -0.113105, 1.0]], ['2, k, 17', [-0.08807039, -0.278421, 1.0]], ['2, k, 18', [-0.08840448, -0.5977895, 1.0]], ['2, k, 19', [-0.1069718, -0.6587438, 1.0]], ['2, k, 20', [-0.2195783, 0.3061392, 1.0]], ['2, k, 21', [-0.2933333, -0.2034675, 1.0]], ['2, k, 22', [-0.3459074, -0.1844786, 1.0]], ['2, k, 23', [0.2826411, 0.8434573, 1.0]], ['2, k, 24', [0.2619706, 0.7703965, 1.0]]]
[['2, k, 0', [-0.1948701, -0.1198308, 1.0]], ['2, k, 1', [-0.2083545, 0.1254056, 1.0]], ['2, k, 2', [-0.2226793, 0.3667699, 1.0]], ['2, k, 3', [-0.2092017, 0.480601, 1.0]], ['2, k, 4', [-0.3613476, 0.2683761, 1.0]], ['2, k, 5', [-0.424069, 0.09057907, 1.0]], ['2, k, 6', [-0.3333122, -0.1074174, 1.0]], ['2, k, 7', [-0.3119476, -0.1565063, 1.0]], ['2, k, 8', [-0.05470556, 0.2976587, 1.0]], ['2, k, 9', [0.06424826, 0.5210029, 1.0]], ['2, k, 10', [0.180071, 0.7385553, 1.0]], ['2, k, 11', [0.2068534, 0.817647, 1.0]], ['2, k, 12', [-0.2696785, -0.1220944, 1.0]], ['2, k, 13', [-0.2682661, -0.2730621, 1.0]], ['2, k, 14', [-0.2415544, -0.599595, 1.0]], ['2, k, 15', [-0.2190762, -0.6607332, 1.0]], ['2, k, 16', [-0.1165415, -0.1144531, 1.0]], ['2, k, 17', [-0.08807784, -0.2776859, 1.0]], ['2, k, 18', [-0.08911903, -0.5983526, 1.0]], ['2, k, 19', [-0.1084111, -0.6658726, 1.0]], ['2, k, 20', [-0.2195395, 0.3067303, 1.0]], ['2, k, 21', [-0.2901761, -0.1990849, 1.0]], ['2, k, 22', [-0.3464833, -0.1765246, 1.0]], ['2, k, 23', [0.2441409, 0.8701617, 1.0]], ['2, k, 24', [0.233139, 0.7916974, 1.0]]]
[['2, k, 0', [-0.1981274, -0.1194765, 1.0]], ['2, k, 1', [-0.2091387, 0.1255593, 1.0]], ['2, k, 2', [-0.2222045, 0.3666987, 1.0]], ['2, k, 3', [-0.204073, 0.479829, 1.0]], ['2, k, 4', [-0.3604251, 0.2687716, 1.0]], ['2, k, 5', [-0.4267741, 0.09232931, 1.0]], ['2, k, 6', [-0.3333652, -0.1072368, 1.0]], ['2, k, 7', [-0.3122563, -0.1546102, 1.0]], ['2, k, 8', [-0.05333587, 0.297686, 1.0]], ['2, k, 9', [0.04867135, 0.5292124, 1.0]], ['2, k, 10', [0.155323, 0.7566857, 1.0]], ['2, k, 11', [0.1788665, 0.8322622, 1.0]], ['2, k, 12', [-0.2721852, -0.1210892, 1.0]], ['2, k, 13', [-0.2684829, -0.2722603, 1.0]], ['2, k, 14', [-0.2417793, -0.5996155, 1.0]], ['2, k, 15', [-0.2229356, -0.6637658, 1.0]], ['2, k, 16', [-0.1204724, -0.115043, 1.0]], ['2, k, 17', [-0.0880499, -0.277772, 1.0]], ['2, k, 18', [-0.08905672, -0.6012428, 1.0]], ['2, k, 19', [-0.1037463, -0.6691576, 1.0]], ['2, k, 20', [-0.219303, 0.3067459, 1.0]], ['2, k, 21', [-0.2944101, -0.2026778, 1.0]], ['2, k, 22', [-0.3466061, -0.1824694, 1.0]], ['2, k, 23', [0.221387, 0.8771876, 1.0]], ['2, k, 24', [0.2078995, 0.8056265, 1.0]]]
[['2, k, 0', [-0.20702, -0.1203455, 1.0]], ['2, k, 1', [-0.2091511, 0.12555, 1.0]], ['2, k, 2', [-0.211337, 0.3668764, 1.0]], ['2, k, 3', [-0.2028427, 0.4805694, 1.0]], ['2, k, 4', [-0.3598899, 0.2689897, 1.0]], ['2, k, 5', [-0.4265099, 0.09265966, 1.0]], ['2, k, 6', [-0.3341051, -0.1062188, 1.0]], ['2, k, 7', [-0.3122509, -0.1548847, 1.0]], ['2, k, 8', [-0.05884637, 0.2891687, 1.0]], ['2, k, 9', [0.01683662, 0.5172956, 1.0]], ['2, k, 10', [0.1206311, 0.7459022, 1.0]], ['2, k, 11', [0.1420132, 0.8278293, 1.0]], ['2, k, 12', [-0.2811592, -0.1201952, 1.0]], ['2, k, 13', [-0.268654, -0.2721645, 1.0]], ['2, k, 14', [-0.2410514, -0.6002958, 1.0]], ['2, k, 15', [-0.2197206, -0.661182, 1.0]], ['2, k, 16', [-0.1290198, -0.1177955, 1.0]], ['2, k, 17', [-0.08801378, -0.278248, 1.0]], ['2, k, 18', [-0.08954531, -0.6015865, 1.0]], ['2, k, 19', [-0.1039894, -0.6694111, 1.0]], ['2, k, 20', [-0.2131336, 0.3069627, 1.0]], ['2, k, 21', [-0.2972445, -0.1980801, 1.0]], ['2, k, 22', [-0.3475696, -0.1759718, 1.0]], ['2, k, 23', [0.174043, 0.8788728, 1.0]], ['2, k, 24', [0.1728813, 0.8173475, 1.0]]]
[['2, k, 0', [-0.2070761, -0.120487, 1.0]], ['2, k, 1', [-0.2092677, 0.1254282, 1.0]], ['2, k, 2', [-0.2113743, 0.3668428, 1.0]], ['2, k, 3', [-0.2067726, 0.4802318, 1.0]], ['2, k, 4', [-0.3582065, 0.2690018, 1.0]], ['2, k, 5', [-0.4257972, 0.09309267, 1.0]], ['2, k, 6', [-0.3344278, -0.1063939, 1.0]], ['2, k, 7', [-0.312917, -0.1559333, 1.0]], ['2, k, 8', [-0.06100459, 0.2870955, 1.0]], ['2, k, 9', [0.003220938, 0.5098529, 1.0]], ['2, k, 10', [0.0628657, 0.7507013, 1.0]], ['2, k, 11', [0.08578174, 0.8357019, 1.0]], ['2, k, 12', [-0.2811953, -0.1202692, 1.0]], ['2, k, 13', [-0.2686989, -0.2706622, 1.0]], ['2, k, 14', [-0.2408132, -0.5964887, 1.0]], ['2, k, 15', [-0.21924, -0.664487, 1.0]], ['2, k, 16', [-0.1290781, -0.1180899, 1.0]], ['2, k, 17', [-0.08808072, -0.2778252, 1.0]], ['2, k, 18', [-0.08987511, -0.6006945, 1.0]], ['2, k, 19', [-0.101506, -0.6729531, 1.0]], ['2, k, 20', [-0.2129288, 0.3069399, 1.0]], ['2, k, 21', [-0.2959205, -0.1992942, 1.0]], ['2, k, 22', [-0.3428923, -0.1837925, 1.0]], ['2, k, 23', [0.1031557, 0.8882697, 1.0]], ['2, k, 24', [0.1184364, 0.8574268, 1.0]]]
[['2, k, 0', [-0.2070982, -0.1205351, 1.0]], ['2, k, 1', [-0.209202, 0.1254308, 1.0]], ['2, k, 2', [-0.2110387, 0.3668828, 1.0]], ['2, k, 3', [-0.206323, 0.4794817, 1.0]], ['2, k, 4', [-0.3570445, 0.2693255, 1.0]], ['2, k, 5', [-0.4270937, 0.09439742, 1.0]], ['2, k, 6', [-0.3347369, -0.1065686, 1.0]], ['2, k, 7', [-0.3124174, -0.1520475, 1.0]], ['2, k, 8', [-0.07604625, 0.2839036, 1.0]], ['2, k, 9', [-0.00896301, 0.5020356, 1.0]], ['2, k, 10', [0.02067637, 0.697625, 1.0]], ['2, k, 11', [0.05105424, 0.7841214, 1.0]], ['2, k, 12', [-0.2812159, -0.1203162, 1.0]], ['2, k, 13', [-0.2686794, -0.2704898, 1.0]], ['2, k, 14', [-0.2408425, -0.5966018, 1.0]], ['2, k, 15', [-0.2196618, -0.6591637, 1.0]], ['2, k, 16', [-0.1290734, -0.118147, 1.0]], ['2, k, 17', [-0.08804216, -0.2778039, 1.0]], ['2, k, 18', [-0.08852214, -0.5996293, 1.0]], ['2, k, 19', [-0.1144582, -0.6572412, 1.0]], ['2, k, 20', [-0.2123799, 0.307008, 1.0]], ['2, k, 21', [-0.2896555, -0.194462, 1.0]], ['2, k, 22', [-0.3462372, -0.1769865, 1.0]], ['2, k, 23', [0.0653389, 0.8372425, 1.0]], ['2, k, 24', [0.08411733, 0.8315521, 1.0]]]
[['2, k, 0', [-0.2054595, -0.1215516, 1.0]], ['2, k, 1', [-0.2089786, 0.1252986, 1.0]], ['2, k, 2', [-0.211007, 0.3668551, 1.0]], ['2, k, 3', [-0.1858194, 0.4825972, 1.0]], ['2, k, 4', [-0.3556214, 0.2698124, 1.0]], ['2, k, 5', [-0.427186, 0.09551108, 1.0]], ['2, k, 6', [-0.3354539, -0.1057307, 1.0]], ['2, k, 7', [-0.3106061, -0.1549845, 1.0]], ['2, k, 8', [-0.07512125, 0.282683, 1.0]], ['2, k, 9', [-0.02471823, 0.4957536, 1.0]], ['2, k, 10', [0.01543679, 0.6988629, 1.0]], ['2, k, 11', [0.03005549, 0.7838634, 1.0]], ['2, k, 12', [-0.2798134, -0.121073, 1.0]], ['2, k, 13', [-0.2686535, -0.2700222, 1.0]], ['2, k, 14', [-0.2412294, -0.5965836, 1.0]], ['2, k, 15', [-0.2210377, -0.6603248, 1.0]], ['2, k, 16', [-0.1270453, -0.1195081, 1.0]], ['2, k, 17', [-0.08790331, -0.2759894, 1.0]], ['2, k, 18', [-0.08909772, -0.5999303, 1.0]], ['2, k, 19', [-0.1115705, -0.6583982, 1.0]], ['2, k, 20', [-0.2121499, 0.3069703, 1.0]], ['2, k, 21', [-0.2943423, -0.2005793, 1.0]], ['2, k, 22', [-0.3437911, -0.1670659, 1.0]], ['2, k, 23', [0.04041519, 0.8384495, 1.0]], ['2, k, 24', [0.0542042, 0.7996385, 1.0]]]
[['2, k, 0', [-0.204849, -0.1214665, 1.0]], ['2, k, 1', [-0.2090299, 0.1253185, 1.0]], ['2, k, 2', [-0.2124031, 0.3670206, 1.0]], ['2, k, 3', [-0.1774823, 0.4845554, 1.0]], ['2, k, 4', [-0.3554866, 0.2699029, 1.0]], ['2, k, 5', [-0.4271898, 0.09565882, 1.0]], ['2, k, 6', [-0.3358742, -0.1055299, 1.0]], ['2, k, 7', [-0.3130403, -0.1525789, 1.0]], ['2, k, 8', [-0.07451422, 0.2824081, 1.0]], ['2, k, 9', [-0.02739881, 0.493202, 1.0]], ['2, k, 10', [0.00458382, 0.7419479, 1.0]], ['2, k, 11', [0.01933691, 0.821056, 1.0]], ['2, k, 12', [-0.2791447, -0.1210541, 1.0]], ['2, k, 13', [-0.2686129, -0.27017, 1.0]], ['2, k, 14', [-0.2411496, -0.5966253, 1.0]], ['2, k, 15', [-0.2200249, -0.6659929, 1.0]], ['2, k, 16', [-0.126469, -0.1193469, 1.0]], ['2, k, 17', [-0.08774697, -0.2762728, 1.0]], ['2, k, 18', [-0.08895077, -0.600521, 1.0]], ['2, k, 19', [-0.1074323, -0.6688702, 1.0]], ['2, k, 20', [-0.2127177, 0.3071027, 1.0]], ['2, k, 21', [-0.2890227, -0.1964887, 1.0]], ['2, k, 22', [-0.3442661, -0.1769861, 1.0]], ['2, k, 23', [0.02981504, 0.87488, 1.0]], ['2, k, 24', [0.03692893, 0.8497988, 1.0]]]
[['2, k, 0', [-0.2057329, -0.121716, 1.0]], ['2, k, 1', [-0.2094192, 0.1251577, 1.0]], ['2, k, 2', [-0.2124403, 0.3668923, 1.0]], ['2, k, 3', [-0.1729738, 0.4862904, 1.0]], ['2, k, 4', [-0.3554917, 0.2699018, 1.0]], ['2, k, 5', [-0.417249, 0.08074133, 1.0]], ['2, k, 6', [-0.3363124, -0.1059209, 1.0]], ['2, k, 7', [-0.3113645, -0.1551985, 1.0]], ['2, k, 8', [-0.07439167, 0.2820546, 1.0]], ['2, k, 9', [-0.02953205, 0.479772, 1.0]], ['2, k, 10', [-0.002462845, 0.7282867, 1.0]], ['2, k, 11', [0.001175539, 0.8071258, 1.0]], ['2, k, 12', [-0.2799281, -0.1211756, 1.0]], ['2, k, 13', [-0.2685041, -0.2701736, 1.0]], ['2, k, 14', [-0.240911, -0.5977993, 1.0]], ['2, k, 15', [-0.2199097, -0.6692866, 1.0]], ['2, k, 16', [-0.1274115, -0.1197316, 1.0]], ['2, k, 17', [-0.08785124, -0.2765197, 1.0]], ['2, k, 18', [-0.08896433, -0.600559, 1.0]], ['2, k, 19', [-0.1036335, -0.6628326, 1.0]], ['2, k, 20', [-0.2127271, 0.3069932, 1.0]], ['2, k, 21', [-0.3015014, -0.2052191, 1.0]], ['2, k, 22', [-0.338407, -0.16733, 1.0]], ['2, k, 23', [0.004683591, 0.861563, 1.0]], ['2, k, 24', [0.02003194, 0.8405105, 1.0]]]
[['2, k, 0', [-0.2054223, -0.1209774, 1.0]], ['2, k, 1', [-0.2093327, 0.1256745, 1.0]], ['2, k, 2', [-0.2125235, 0.3672555, 1.0]], ['2, k, 3', [-0.1644889, 0.4942045, 1.0]], ['2, k, 4', [-0.3555557, 0.2700622, 1.0]], ['2, k, 5', [-0.4220857, 0.09354476, 1.0]], ['2, k, 6', [-0.3366145, -0.1055156, 1.0]], ['2, k, 7', [-0.3134285, -0.1543889, 1.0]], ['2, k, 8', [-0.08348008, 0.2953454, 1.0]], ['2, k, 9', [-0.0302313, 0.4803548, 1.0]], ['2, k, 10', [-0.03063538, 0.6993594, 1.0]], ['2, k, 11', [-0.01500072, 0.7826071, 1.0]], ['2, k, 12', [-0.2795837, -0.1207979, 1.0]], ['2, k, 13', [-0.2683534, -0.2702404, 1.0]], ['2, k, 14', [-0.2420041, -0.5967306, 1.0]], ['2, k, 15', [-0.2214978, -0.6661565, 1.0]], ['2, k, 16', [-0.127143, -0.1184558, 1.0]], ['2, k, 17', [-0.08779646, -0.2750726, 1.0]], ['2, k, 18', [-0.0893164, -0.5998397, 1.0]], ['2, k, 19', [-0.1019664, -0.6652709, 1.0]], ['2, k, 20', [-0.2126685, 0.3074321, 1.0]], ['2, k, 21', [-0.2932167, -0.1975958, 1.0]], ['2, k, 22', [-0.342903, -0.1742527, 1.0]], ['2, k, 23', [-0.009853731, 0.8390909, 1.0]], ['2, k, 24', [0.005273738, 0.8031035, 1.0]]]
[['2, k, 0', [-0.2057392, -0.1201613, 1.0]], ['2, k, 1', [-0.210073, 0.1266053, 1.0]], ['2, k, 2', [-0.2137887, 0.3682718, 1.0]], ['2, k, 3', [-0.1634825, 0.494311, 1.0]], ['2, k, 4', [-0.3559307, 0.2702344, 1.0]], ['2, k, 5', [-0.4228207, 0.09393281, 1.0]], ['2, k, 6', [-0.3432128, -0.08439243, 1.0]], ['2, k, 7', [-0.3178615, -0.1379595, 1.0]], ['2, k, 8', [-0.0784152, 0.2982169, 1.0]], ['2, k, 9', [-0.04912009, 0.5497833, 1.0]], ['2, k, 10', [-0.01320633, 0.7991922, 1.0]], ['2, k, 11', [-0.02597176, 0.8590559, 1.0]], ['2, k, 12', [-0.2797623, -0.1200795, 1.0]], ['2, k, 13', [-0.2684055, -0.2701286, 1.0]], ['2, k, 14', [-0.2423573, -0.5958068, 1.0]], ['2, k, 15', [-0.2216638, -0.665059, 1.0]], ['2, k, 16', [-0.127604, -0.1175233, 1.0]], ['2, k, 17', [-0.08778888, -0.2752922, 1.0]], ['2, k, 18', [-0.08992224, -0.6002701, 1.0]], ['2, k, 19', [-0.1005522, -0.6670355, 1.0]], ['2, k, 20', [-0.2136107, 0.3084159, 1.0]], ['2, k, 21', [-0.2956108, -0.1836651, 1.0]], ['2, k, 22', [-0.3469889, -0.1597082, 1.0]], ['2, k, 23', [-0.03714531, 0.9157052, 1.0]], ['2, k, 24', [-0.01622159, 0.8822344, 1.0]]]
