[['2, k, 0', [-0.393224, -0.731959, 1.0]], ['2, k, 1', [-0.402811, -0.435949, 1.0]], ['2, k, 2', [-0.410044, -0.144589, 1.0]], ['2, k, 3', [-0.40431, -0.000846927, 1.0]], ['2, k, 4', [-0.545265, -0.224286, 1.0]], ['2, k, 5', [-0.657344, -0.327929, 1.0]], ['2, k, 6', [-0.659679, -0.308936, 1.0]], ['2, k, 7', [-0.636776, -0.239945, 1.0]], ['2, k, 8', [-0.256184, -0.222167, 1.0]], ['2, k, 9', [-0.105345, -0.323338, 1.0]], ['2, k, 10', [-0.000607815, -0.284857, 1.0]], ['2, k, 11', [0.020481, -0.232412, 1.0]], ['2, k, 12', [-0.45383, -0.722672, 1.0]], ['2, k, 13', [-0.544042, -0.95516, 1.0]], ['2, k, 14', [-0.501049, -1.09509, 1.0]], ['2, k, 15', [-0.509277, -1.19727, 1.0]], ['2, k, 16', [-0.322162, -0.721801, 1.0]], ['2, k, 17', [-0.195814, -0.966778, 1.0]], ['2, k, 18', [-0.247086, -1.07442, 1.0]], ['2, k, 19', [-0.219604, -1.20313, 1.0]], ['2, k, 20', [-0.408644, -0.216846, 1.0]], ['2, k, 21', [-0.635404, -0.217624, 1.0]], ['2, k, 22', [-0.663014, -0.220785, 1.0]], ['2, k, 23', [0.05211, -0.22767, 1.0]], ['2, k, 24', [-0.0280573, -0.228901, 1.0]]]
[['2, k, 0', [-0.38704, -0.678522, 1.0]], ['2, k, 1', [-0.401606, -0.411204, 1.0]], ['2, k, 2', [-0.413906, -0.146975, 1.0]], ['2, k, 3', [-0.411874, 0.00164913, 1.0]], ['2, k, 4', [-0.550483, -0.225597, 1.0]], ['2, k, 5', [-0.630605, -0.297576, 1.0]], ['2, k, 6', [-0.635913, -0.252846, 1.0]], ['2, k, 7', [-0.628218, -0.20573, 1.0]], ['2, k, 8', [-0.262144, -0.229697, 1.0]], ['2, k, 9', [-0.111125, -0.310101, 1.0]], ['2, k, 10', [-0.00344623, -0.280359, 1.0]], ['2, k, 11', [0.0109247, -0.209557, 1.0]], ['2, k, 12', [-0.447423, -0.671001, 1.0]], ['2, k, 13', [-0.494248, -0.945961, 1.0]], ['2, k, 14', [-0.520647, -1.17639, 1.0]], ['2, k, 15', [-0.508576, -1.22106, 1.0]], ['2, k, 16', [-0.316781, -0.668689, 1.0]], ['2, k, 17', [-0.245896, -0.950274, 1.0]], ['2, k, 18', [-0.220904, -1.25866, 1.0]], ['2, k, 19', [-0.196141, -1.30866, 1.0]], ['2, k, 20', [-0.411218, -0.212579, 1.0]], ['2, k, 21', [-0.602643, -0.187827, 1.0]], ['2, k, 22', [-0.673534, -0.198481, 1.0]], ['2, k, 23', [0.0103307, -0.199798, 1.0]], ['2, k, 24', [-0.0449449, -0.207535, 1.0]]]
[['2, k, 0', [-0.386984, -0.678222, 1.0]], ['2, k, 1', [-0.401622, -0.410839, 1.0]], ['2, k, 2', [-0.414038, -0.146494, 1.0]], ['2, k, 3', [-0.41156, 0.00214752, 1.0]], ['2, k, 4', [-0.550504, -0.225385, 1.0]], ['2, k, 5', [-0.630644, -0.297614, 1.0]], ['2, k, 6', [-0.635049, -0.250855, 1.0]], ['2, k, 7', [-0.626423, -0.204969, 1.0]], ['2, k, 8', [-0.262009, -0.229798, 1.0]], ['2, k, 9', [-0.103847, -0.306942, 1.0]], ['2, k, 10', [-0.0298856, -0.24616, 1.0]], ['2, k, 11', [0.00314586, -0.20951, 1.0]], ['2, k, 12', [-0.447392, -0.670851, 1.0]], ['2, k, 13', [-0.493509, -0.946086, 1.0]], ['2, k, 14', [-0.52051, -1.17668, 1.0]], ['2, k, 15', [-0.50852, -1.22031, 1.0]], ['2, k, 16', [-0.316703, -0.668227, 1.0]], ['2, k, 17', [-0.246161, -0.950796, 1.0]], ['2, k, 18', [-0.223932, -1.22855, 1.0]], ['2, k, 19', [-0.199843, -1.27285, 1.0]], ['2, k, 20', [-0.411314, -0.212121, 1.0]], ['2, k, 21', [-0.610347, -0.189199, 1.0]], ['2, k, 22', [-0.681874, -0.197955, 1.0]], ['2, k, 23', [0.0207882, -0.201386, 1.0]], ['2, k, 24', [-0.0525514, -0.207551, 1.0]]]
[['2, k, 0', [-0.38692, -0.678035, 1.0]], ['2, k, 1', [-0.401571, -0.410537, 1.0]], ['2, k, 2', [-0.414005, -0.146156, 1.0]], ['2, k, 3', [-0.411332, 0.00280544, 1.0]], ['2, k, 4', [-0.550522, -0.225061, 1.0]], ['2, k, 5', [-0.634526, -0.298641, 1.0]], ['2, k, 6', [-0.635119, -0.24748, 1.0]], ['2, k, 7', [-0.627157, -0.204988, 1.0]], ['2, k, 8', [-0.261804, -0.229886, 1.0]], ['2, k, 9', [-0.104075, -0.306721, 1.0]], ['2, k, 10', [-0.0225362, -0.255037, 1.0]], ['2, k, 11', [0.00499454, -0.210024, 1.0]], ['2, k, 12', [-0.447322, -0.670705, 1.0]], ['2, k, 13', [-0.493526, -0.946312, 1.0]], ['2, k, 14', [-0.520397, -1.177, 1.0]], ['2, k, 15', [-0.508314, -1.21998, 1.0]], ['2, k, 16', [-0.316651, -0.668016, 1.0]], ['2, k, 17', [-0.246343, -0.950737, 1.0]], ['2, k, 18', [-0.222486, -1.22848, 1.0]], ['2, k, 19', [-0.198024, -1.27246, 1.0]], ['2, k, 20', [-0.411276, -0.211784, 1.0]], ['2, k, 21', [-0.603085, -0.18949, 1.0]], ['2, k, 22', [-0.674766, -0.189784, 1.0]], ['2, k, 23', [0.0124394, -0.200893, 1.0]], ['2, k, 24', [-0.05515, -0.207174, 1.0]]]
[['2, k, 0', [-0.386922, -0.677765, 1.0]], ['2, k, 1', [-0.40145, -0.410127, 1.0]], ['2, k, 2', [-0.413738, -0.145753, 1.0]], ['2, k, 3', [-0.411277, 0.00324298, 1.0]], ['2, k, 4', [-0.550501, -0.224795, 1.0]], ['2, k, 5', [-0.634133, -0.298396, 1.0]], ['2, k, 6', [-0.634827, -0.246772, 1.0]], ['2, k, 7', [-0.62715, -0.20614, 1.0]], ['2, k, 8', [-0.261797, -0.229972, 1.0]], ['2, k, 9', [-0.105243, -0.306425, 1.0]], ['2, k, 10', [-0.0232099, -0.255204, 1.0]], ['2, k, 11', [0.00146769, -0.208154, 1.0]], ['2, k, 12', [-0.447335, -0.670469, 1.0]], ['2, k, 13', [-0.49347, -0.945667, 1.0]], ['2, k, 14', [-0.529586, -1.21824, 1.0]], ['2, k, 15', [-0.483344, -1.16077, 1.0]], ['2, k, 16', [-0.316643, -0.667734, 1.0]], ['2, k, 17', [-0.246653, -0.950679, 1.0]], ['2, k, 18', [-0.218655, -1.24072, 1.0]], ['2, k, 19', [-0.193579, -1.28322, 1.0]], ['2, k, 20', [-0.411047, -0.211372, 1.0]], ['2, k, 21', [-0.602826, -0.189731, 1.0]], ['2, k, 22', [-0.675443, -0.197, 1.0]], ['2, k, 23', [0.0142933, -0.199783, 1.0]], ['2, k, 24', [-0.0502938, -0.207836, 1.0]]]
[['2, k, 0', [-0.387043, -0.67744, 1.0]], ['2, k, 1', [-0.401347, -0.409732, 1.0]], ['2, k, 2', [-0.413291, -0.145328, 1.0]], ['2, k, 3', [-0.411299, 0.00355316, 1.0]], ['2, k, 4', [-0.550535, -0.224535, 1.0]], ['2, k, 5', [-0.628033, -0.295146, 1.0]], ['2, k, 6', [-0.634398, -0.2488, 1.0]], ['2, k, 7', [-0.626374, -0.206511, 1.0]], ['2, k, 8', [-0.26171, -0.229958, 1.0]], ['2, k, 9', [-0.106136, -0.305692, 1.0]], ['2, k, 10', [-0.0235387, -0.25511, 1.0]], ['2, k, 11', [0.0021519, -0.208707, 1.0]], ['2, k, 12', [-0.447478, -0.670101, 1.0]], ['2, k, 13', [-0.493589, -0.944876, 1.0]], ['2, k, 14', [-0.517407, -1.17595, 1.0]], ['2, k, 15', [-0.504336, -1.2186, 1.0]], ['2, k, 16', [-0.316752, -0.667443, 1.0]], ['2, k, 17', [-0.24696, -0.949834, 1.0]], ['2, k, 18', [-0.219465, -1.25022, 1.0]], ['2, k, 19', [-0.194466, -1.29559, 1.0]], ['2, k, 20', [-0.410702, -0.210949, 1.0]], ['2, k, 21', [-0.613648, -0.191585, 1.0]], ['2, k, 22', [-0.680183, -0.201005, 1.0]], ['2, k, 23', [0.0120895, -0.199893, 1.0]], ['2, k, 24', [-0.0551216, -0.207075, 1.0]]]
[['2, k, 0', [-0.387079, -0.677184, 1.0]], ['2, k, 1', [-0.401226, -0.409395, 1.0]], ['2, k, 2', [-0.412898, -0.144782, 1.0]], ['2, k, 3', [-0.41122, 0.00383265, 1.0]], ['2, k, 4', [-0.550586, -0.22427, 1.0]], ['2, k, 5', [-0.634935, -0.298494, 1.0]], ['2, k, 6', [-0.635322, -0.246411, 1.0]], ['2, k, 7', [-0.628382, -0.205769, 1.0]], ['2, k, 8', [-0.261646, -0.22992, 1.0]], ['2, k, 9', [-0.103825, -0.304674, 1.0]], ['2, k, 10', [-0.0219824, -0.25424, 1.0]], ['2, k, 11', [0.00293754, -0.208068, 1.0]], ['2, k, 12', [-0.447493, -0.669769, 1.0]], ['2, k, 13', [-0.493528, -0.945682, 1.0]], ['2, k, 14', [-0.517394, -1.17677, 1.0]], ['2, k, 15', [-0.512714, -1.24186, 1.0]], ['2, k, 16', [-0.316798, -0.667275, 1.0]], ['2, k, 17', [-0.247217, -0.949872, 1.0]], ['2, k, 18', [-0.217092, -1.251, 1.0]], ['2, k, 19', [-0.191551, -1.29574, 1.0]], ['2, k, 20', [-0.410391, -0.210459, 1.0]], ['2, k, 21', [-0.600982, -0.19077, 1.0]], ['2, k, 22', [-0.676681, -0.196796, 1.0]], ['2, k, 23', [0.0116356, -0.200769, 1.0]], ['2, k, 24', [-0.053923, -0.207533, 1.0]]]
[['2, k, 0', [-0.387098, -0.677055, 1.0]], ['2, k, 1', [-0.401175, -0.409134, 1.0]], ['2, k, 2', [-0.412777, -0.14447, 1.0]], ['2, k, 3', [-0.411141, 0.00409131, 1.0]], ['2, k, 4', [-0.550504, -0.224211, 1.0]], ['2, k, 5', [-0.63632, -0.29882, 1.0]], ['2, k, 6', [-0.635597, -0.245163, 1.0]], ['2, k, 7', [-0.628318, -0.205314, 1.0]], ['2, k, 8', [-0.261527, -0.229904, 1.0]], ['2, k, 9', [-0.106237, -0.303358, 1.0]], ['2, k, 10', [-0.023181, -0.254381, 1.0]], ['2, k, 11', [0.00163925, -0.207378, 1.0]], ['2, k, 12', [-0.4475, -0.669616, 1.0]], ['2, k, 13', [-0.493665, -0.945802, 1.0]], ['2, k, 14', [-0.517401, -1.17694, 1.0]], ['2, k, 15', [-0.50892, -1.24037, 1.0]], ['2, k, 16', [-0.316826, -0.667183, 1.0]], ['2, k, 17', [-0.247301, -0.950649, 1.0]], ['2, k, 18', [-0.229489, -1.17783, 1.0]], ['2, k, 19', [-0.205126, -1.22757, 1.0]], ['2, k, 20', [-0.410285, -0.210154, 1.0]], ['2, k, 21', [-0.602976, -0.188114, 1.0]], ['2, k, 22', [-0.676528, -0.197599, 1.0]], ['2, k, 23', [0.0113444, -0.199891, 1.0]], ['2, k, 24', [-0.0502615, -0.207948, 1.0]]]
[['2, k, 0', [-0.387144, -0.676835, 1.0]], ['2, k, 1', [-0.401043, -0.408837, 1.0]], ['2, k, 2', [-0.41237, -0.144091, 1.0]], ['2, k, 3', [-0.411046, 0.00436499, 1.0]], ['2, k, 4', [-0.550478, -0.224102, 1.0]], ['2, k, 5', [-0.636581, -0.299179, 1.0]], ['2, k, 6', [-0.636331, -0.245077, 1.0]], ['2, k, 7', [-0.628261, -0.205177, 1.0]], ['2, k, 8', [-0.261399, -0.229802, 1.0]], ['2, k, 9', [-0.106643, -0.303045, 1.0]], ['2, k, 10', [-0.0339549, -0.243263, 1.0]], ['2, k, 11', [0.0187413, -0.201733, 1.0]], ['2, k, 12', [-0.447559, -0.669438, 1.0]], ['2, k, 13', [-0.493472, -0.94622, 1.0]], ['2, k, 14', [-0.519886, -1.17627, 1.0]], ['2, k, 15', [-0.507921, -1.23672, 1.0]], ['2, k, 16', [-0.316864, -0.666923, 1.0]], ['2, k, 17', [-0.247151, -0.951147, 1.0]], ['2, k, 18', [-0.229592, -1.23009, 1.0]], ['2, k, 19', [-0.206924, -1.27363, 1.0]], ['2, k, 20', [-0.409956, -0.209791, 1.0]], ['2, k, 21', [-0.601741, -0.189456, 1.0]], ['2, k, 22', [-0.676188, -0.196468, 1.0]], ['2, k, 23', [0.0106117, -0.200348, 1.0]], ['2, k, 24', [-0.0382101, -0.205605, 1.0]]]
[['2, k, 0', [-0.387035, -0.676638, 1.0]], ['2, k, 1', [-0.40079, -0.408668, 1.0]], ['2, k, 2', [-0.411813, -0.143954, 1.0]], ['2, k, 3', [-0.410924, 0.00450294, 1.0]], ['2, k, 4', [-0.550522, -0.223958, 1.0]], ['2, k, 5', [-0.633682, -0.297551, 1.0]], ['2, k, 6', [-0.636411, -0.246563, 1.0]], ['2, k, 7', [-0.628042, -0.206314, 1.0]], ['2, k, 8', [-0.261232, -0.22977, 1.0]], ['2, k, 9', [-0.107143, -0.302753, 1.0]], ['2, k, 10', [-0.034205, -0.243255, 1.0]], ['2, k, 11', [0.0204432, -0.20191, 1.0]], ['2, k, 12', [-0.44749, -0.669279, 1.0]], ['2, k, 13', [-0.493553, -0.946683, 1.0]], ['2, k, 14', [-0.51974, -1.17678, 1.0]], ['2, k, 15', [-0.507491, -1.2205, 1.0]], ['2, k, 16', [-0.31672, -0.666711, 1.0]], ['2, k, 17', [-0.24737, -0.952313, 1.0]], ['2, k, 18', [-0.225618, -1.23439, 1.0]], ['2, k, 19', [-0.201724, -1.27983, 1.0]], ['2, k, 20', [-0.409487, -0.209639, 1.0]], ['2, k, 21', [-0.600844, -0.19021, 1.0]], ['2, k, 22', [-0.669371, -0.196022, 1.0]], ['2, k, 23', [0.0136184, -0.198083, 1.0]], ['2, k, 24', [-0.0440201, -0.205829, 1.0]]]
[['2, k, 0', [-0.387069, -0.676348, 1.0]], ['2, k, 1', [-0.400746, -0.408421, 1.0]], ['2, k, 2', [-0.411737, -0.143805, 1.0]], ['2, k, 3', [-0.410865, 0.00463277, 1.0]], ['2, k, 4', [-0.55052, -0.223788, 1.0]], ['2, k, 5', [-0.63234, -0.296523, 1.0]], ['2, k, 6', [-0.636477, -0.247358, 1.0]], ['2, k, 7', [-0.627593, -0.206951, 1.0]], ['2, k, 8', [-0.261129, -0.229735, 1.0]], ['2, k, 9', [-0.107417, -0.302555, 1.0]], ['2, k, 10', [-0.0342348, -0.243238, 1.0]], ['2, k, 11', [-0.0388849, -0.207609, 1.0]], ['2, k, 12', [-0.447541, -0.669027, 1.0]], ['2, k, 13', [-0.493544, -0.946516, 1.0]], ['2, k, 14', [-0.517207, -1.22905, 1.0]], ['2, k, 15', [-0.524473, -1.2837, 1.0]], ['2, k, 16', [-0.316737, -0.666404, 1.0]], ['2, k, 17', [-0.247364, -0.952307, 1.0]], ['2, k, 18', [-0.225606, -1.23452, 1.0]], ['2, k, 19', [-0.201677, -1.27995, 1.0]], ['2, k, 20', [-0.409414, -0.209466, 1.0]], ['2, k, 21', [-0.609054, -0.192761, 1.0]], ['2, k, 22', [-0.662098, -0.199696, 1.0]], ['2, k, 23', [-0.0920102, -0.204115, 1.0]], ['2, k, 24', [-0.123724, -0.216185, 1.0]]]
[['2, k, 0', [-0.387113, -0.676364, 1.0]], ['2, k, 1', [-0.400746, -0.408419, 1.0]], ['2, k, 2', [-0.411735, -0.143808, 1.0]], ['2, k, 3', [-0.410816, 0.00469072, 1.0]], ['2, k, 4', [-0.550484, -0.223757, 1.0]], ['2, k, 5', [-0.632483, -0.296886, 1.0]], ['2, k, 6', [-0.63674, -0.247498, 1.0]], ['2, k, 7', [-0.631703, -0.208598, 1.0]], ['2, k, 8', [-0.260997, -0.229758, 1.0]], ['2, k, 9', [-0.107636, -0.302339, 1.0]], ['2, k, 10', [-0.0344137, -0.243297, 1.0]], ['2, k, 11', [-0.0404234, -0.209724, 1.0]], ['2, k, 12', [-0.447605, -0.669068, 1.0]], ['2, k, 13', [-0.493777, -0.946713, 1.0]], ['2, k, 14', [-0.515965, -1.1778, 1.0]], ['2, k, 15', [-0.51671, -1.22597, 1.0]], ['2, k, 16', [-0.316764, -0.66641, 1.0]], ['2, k, 17', [-0.247269, -0.952368, 1.0]], ['2, k, 18', [-0.225854, -1.23887, 1.0]], ['2, k, 19', [-0.202042, -1.28517, 1.0]], ['2, k, 20', [-0.409412, -0.209465, 1.0]], ['2, k, 21', [-0.607566, -0.19201, 1.0]], ['2, k, 22', [-0.687595, -0.198034, 1.0]], ['2, k, 23', [-0.0946854, -0.205994, 1.0]], ['2, k, 24', [-0.119315, -0.215808, 1.0]]]
[['2, k, 0', [-0.387089, -0.676344, 1.0]], ['2, k, 1', [-0.400626, -0.408323, 1.0]], ['2, k, 2', [-0.411514, -0.143683, 1.0]], ['2, k, 3', [-0.410781, 0.00468956, 1.0]], ['2, k, 4', [-0.550463, -0.223682, 1.0]], ['2, k, 5', [-0.632636, -0.297403, 1.0]], ['2, k, 6', [-0.637196, -0.247936, 1.0]], ['2, k, 7', [-0.630511, -0.209656, 1.0]], ['2, k, 8', [-0.261077, -0.229618, 1.0]], ['2, k, 9', [-0.108697, -0.302622, 1.0]], ['2, k, 10', [-0.0352269, -0.243625, 1.0]], ['2, k, 11', [-0.041774, -0.21127, 1.0]], ['2, k, 12', [-0.447542, -0.669037, 1.0]], ['2, k, 13', [-0.493763, -0.946765, 1.0]], ['2, k, 14', [-0.516983, -1.17811, 1.0]], ['2, k, 15', [-0.51348, -1.22571, 1.0]], ['2, k, 16', [-0.316743, -0.66638, 1.0]], ['2, k, 17', [-0.247637, -0.9503, 1.0]], ['2, k, 18', [-0.218161, -1.23809, 1.0]], ['2, k, 19', [-0.192283, -1.28431, 1.0]], ['2, k, 20', [-0.409211, -0.209342, 1.0]], ['2, k, 21', [-0.607911, -0.195651, 1.0]], ['2, k, 22', [-0.680094, -0.200699, 1.0]], ['2, k, 23', [-0.0872366, -0.20706, 1.0]], ['2, k, 24', [-0.119415, -0.212044, 1.0]]]
[['2, k, 0', [-0.387292, -0.676193, 1.0]], ['2, k, 1', [-0.400545, -0.408243, 1.0]], ['2, k, 2', [-0.410925, -0.143594, 1.0]], ['2, k, 3', [-0.410645, 0.0048599, 1.0]], ['2, k, 4', [-0.550359, -0.22346, 1.0]], ['2, k, 5', [-0.632121, -0.299679, 1.0]], ['2, k, 6', [-0.63937, -0.251152, 1.0]], ['2, k, 7', [-0.629247, -0.211812, 1.0]], ['2, k, 8', [-0.260984, -0.229587, 1.0]], ['2, k, 9', [-0.108542, -0.304176, 1.0]], ['2, k, 10', [-0.0351834, -0.244496, 1.0]], ['2, k, 11', [-0.0341093, -0.212352, 1.0]], ['2, k, 12', [-0.447786, -0.668868, 1.0]], ['2, k, 13', [-0.493787, -0.946814, 1.0]], ['2, k, 14', [-0.517789, -1.17715, 1.0]], ['2, k, 15', [-0.504792, -1.2202, 1.0]], ['2, k, 16', [-0.316904, -0.666261, 1.0]], ['2, k, 17', [-0.247557, -0.950291, 1.0]], ['2, k, 18', [-0.220225, -1.23693, 1.0]], ['2, k, 19', [-0.195052, -1.28219, 1.0]], ['2, k, 20', [-0.408793, -0.209245, 1.0]], ['2, k, 21', [-0.604584, -0.196244, 1.0]], ['2, k, 22', [-0.674458, -0.204807, 1.0]], ['2, k, 23', [-0.0608904, -0.207654, 1.0]], ['2, k, 24', [-0.102361, -0.211219, 1.0]]]
[['2, k, 0', [-0.387303, -0.676179, 1.0]], ['2, k, 1', [-0.400519, -0.408192, 1.0]], ['2, k, 2', [-0.410852, -0.143532, 1.0]], ['2, k, 3', [-0.410601, 0.00492987, 1.0]], ['2, k, 4', [-0.550342, -0.223477, 1.0]], ['2, k, 5', [-0.631684, -0.301416, 1.0]], ['2, k, 6', [-0.639428, -0.252846, 1.0]], ['2, k, 7', [-0.629369, -0.21618, 1.0]], ['2, k, 8', [-0.260993, -0.229561, 1.0]], ['2, k, 9', [-0.113457, -0.306806, 1.0]], ['2, k, 10', [-0.0383658, -0.246695, 1.0]], ['2, k, 11', [-0.033818, -0.215358, 1.0]], ['2, k, 12', [-0.447799, -0.668854, 1.0]], ['2, k, 13', [-0.493882, -0.946949, 1.0]], ['2, k, 14', [-0.515775, -1.17806, 1.0]], ['2, k, 15', [-0.501965, -1.21917, 1.0]], ['2, k, 16', [-0.316913, -0.666252, 1.0]], ['2, k, 17', [-0.247223, -0.949695, 1.0]], ['2, k, 18', [-0.219581, -1.23735, 1.0]], ['2, k, 19', [-0.194409, -1.28244, 1.0]], ['2, k, 20', [-0.408726, -0.209183, 1.0]], ['2, k, 21', [-0.617941, -0.201796, 1.0]], ['2, k, 22', [-0.684906, -0.206576, 1.0]], ['2, k, 23', [-0.0361191, -0.208982, 1.0]], ['2, k, 24', [-0.113751, -0.213112, 1.0]]]
[['2, k, 0', [-0.387406, -0.6762, 1.0]], ['2, k, 1', [-0.400456, -0.408198, 1.0]], ['2, k, 2', [-0.410363, -0.143626, 1.0]], ['2, k, 3', [-0.410379, 0.00499513, 1.0]], ['2, k, 4', [-0.550316, -0.223464, 1.0]], ['2, k, 5', [-0.632255, -0.304468, 1.0]], ['2, k, 6', [-0.63909, -0.253847, 1.0]], ['2, k, 7', [-0.630548, -0.219105, 1.0]], ['2, k, 8', [-0.261103, -0.229559, 1.0]], ['2, k, 9', [-0.11363, -0.307113, 1.0]], ['2, k, 10', [-0.0385321, -0.247689, 1.0]], ['2, k, 11', [-0.0358721, -0.219826, 1.0]], ['2, k, 12', [-0.447891, -0.668871, 1.0]], ['2, k, 13', [-0.494069, -0.947145, 1.0]], ['2, k, 14', [-0.515603, -1.1783, 1.0]], ['2, k, 15', [-0.501665, -1.219, 1.0]], ['2, k, 16', [-0.317039, -0.666283, 1.0]], ['2, k, 17', [-0.247033, -0.949257, 1.0]], ['2, k, 18', [-0.222614, -1.2357, 1.0]], ['2, k, 19', [-0.198251, -1.28131, 1.0]], ['2, k, 20', [-0.408361, -0.20925, 1.0]], ['2, k, 21', [-0.608854, -0.204141, 1.0]], ['2, k, 22', [-0.681302, -0.210771, 1.0]], ['2, k, 23', [-0.036962, -0.214261, 1.0]], ['2, k, 24', [-0.112901, -0.215944, 1.0]]]
[['2, k, 0', [-0.387279, -0.676156, 1.0]], ['2, k, 1', [-0.400301, -0.408207, 1.0]], ['2, k, 2', [-0.41018, -0.143794, 1.0]], ['2, k, 3', [-0.410271, 0.00490671, 1.0]], ['2, k, 4', [-0.550177, -0.223446, 1.0]], ['2, k, 5', [-0.632402, -0.305865, 1.0]], ['2, k, 6', [-0.638925, -0.256496, 1.0]], ['2, k, 7', [-0.630318, -0.223601, 1.0]], ['2, k, 8', [-0.261068, -0.229476, 1.0]], ['2, k, 9', [-0.111115, -0.311165, 1.0]], ['2, k, 10', [-0.0684743, -0.254912, 1.0]], ['2, k, 11', [-0.000381674, -0.225548, 1.0]], ['2, k, 12', [-0.447703, -0.668854, 1.0]], ['2, k, 13', [-0.494305, -0.946792, 1.0]], ['2, k, 14', [-0.516449, -1.17787, 1.0]], ['2, k, 15', [-0.502645, -1.21834, 1.0]], ['2, k, 16', [-0.316965, -0.666231, 1.0]], ['2, k, 17', [-0.246881, -0.948733, 1.0]], ['2, k, 18', [-0.223122, -1.23562, 1.0]], ['2, k, 19', [-0.198908, -1.28141, 1.0]], ['2, k, 20', [-0.40817, -0.209371, 1.0]], ['2, k, 21', [-0.614347, -0.209036, 1.0]], ['2, k, 22', [-0.67681, -0.217183, 1.0]], ['2, k, 23', [0.0248162, -0.217103, 1.0]], ['2, k, 24', [-0.0524547, -0.223786, 1.0]]]
[['2, k, 0', [-0.387244, -0.67612, 1.0]], ['2, k, 1', [-0.400256, -0.408237, 1.0]], ['2, k, 2', [-0.410153, -0.144095, 1.0]], ['2, k, 3', [-0.410037, 0.00458672, 1.0]], ['2, k, 4', [-0.550009, -0.223351, 1.0]], ['2, k, 5', [-0.632074, -0.306075, 1.0]], ['2, k, 6', [-0.638638, -0.258904, 1.0]], ['2, k, 7', [-0.628933, -0.228301, 1.0]], ['2, k, 8', [-0.261048, -0.229464, 1.0]], ['2, k, 9', [-0.112721, -0.311502, 1.0]], ['2, k, 10', [-0.020594, -0.31866, 1.0]], ['2, k, 11', [0.0128526, -0.231707, 1.0]], ['2, k, 12', [-0.447643, -0.668844, 1.0]], ['2, k, 13', [-0.494886, -0.947335, 1.0]], ['2, k, 14', [-0.519111, -1.17808, 1.0]], ['2, k, 15', [-0.505896, -1.21854, 1.0]], ['2, k, 16', [-0.316954, -0.666185, 1.0]], ['2, k, 17', [-0.24666, -0.948321, 1.0]], ['2, k, 18', [-0.227935, -1.23154, 1.0]], ['2, k, 19', [-0.205806, -1.26826, 1.0]], ['2, k, 20', [-0.40812, -0.209587, 1.0]], ['2, k, 21', [-0.608743, -0.212748, 1.0]], ['2, k, 22', [-0.680439, -0.220666, 1.0]], ['2, k, 23', [0.0227354, -0.226504, 1.0]], ['2, k, 24', [-0.0293394, -0.225724, 1.0]]]
[['2, k, 0', [-0.387239, -0.676124, 1.0]], ['2, k, 1', [-0.400284, -0.408283, 1.0]], ['2, k, 2', [-0.410387, -0.144361, 1.0]], ['2, k, 3', [-0.409959, 0.00456379, 1.0]], ['2, k, 4', [-0.549938, -0.223371, 1.0]], ['2, k, 5', [-0.632406, -0.308237, 1.0]], ['2, k, 6', [-0.637943, -0.263439, 1.0]], ['2, k, 7', [-0.628618, -0.233244, 1.0]], ['2, k, 8', [-0.261011, -0.229389, 1.0]], ['2, k, 9', [-0.111911, -0.317764, 1.0]], ['2, k, 10', [-0.0153456, -0.316844, 1.0]], ['2, k, 11', [0.0183068, -0.238882, 1.0]], ['2, k, 12', [-0.447639, -0.668876, 1.0]], ['2, k, 13', [-0.495607, -0.947531, 1.0]], ['2, k, 14', [-0.518897, -1.17816, 1.0]], ['2, k, 15', [-0.516752, -1.24335, 1.0]], ['2, k, 16', [-0.31695, -0.666176, 1.0]], ['2, k, 17', [-0.245804, -0.947409, 1.0]], ['2, k, 18', [-0.215136, -1.23071, 1.0]], ['2, k, 19', [-0.189825, -1.27028, 1.0]], ['2, k, 20', [-0.408278, -0.209781, 1.0]], ['2, k, 21', [-0.606531, -0.222082, 1.0]], ['2, k, 22', [-0.681773, -0.229695, 1.0]], ['2, k, 23', [0.0388043, -0.234124, 1.0]], ['2, k, 24', [-0.0237349, -0.226659, 1.0]]]
