[['2, k, 0', [-0.1602973, 0.06724862, 1.0]], ['2, k, 1', [-0.1659653, 0.3378574, 1.0]], ['2, k, 2', [-0.1711077, 0.601382, 1.0]], ['2, k, 3', [-0.1747603, 0.7346073, 1.0]], ['2, k, 4', [-0.3178712, 0.4905235, 1.0]], ['2, k, 5', [-0.3589637, 0.2566669, 1.0]], ['2, k, 6', [-0.3523615, 0.0735863, 1.0]], ['2, k, 7', [-0.3372283, 0.0342805, 1.0]], ['2, k, 8', [-0.007348069, 0.4845539, 1.0]], ['2, k, 9', [0.03995713, 0.2434536, 1.0]], ['2, k, 10', [0.04602669, 0.0453348, 1.0]], ['2, k, 11', [0.04137319, -0.01460325, 1.0]], ['2, k, 12', [-0.2212666, 0.06691843, 1.0]], ['2, k, 13', [-0.213624, -0.2491115, 1.0]], ['2, k, 14', [-0.2143703, -0.5651929, 1.0]], ['2, k, 15', [-0.2120273, -0.636169, 1.0]], ['2, k, 16', [-0.09584955, 0.06604876, 1.0]], ['2, k, 17', [-0.1150488, -0.2492543, 1.0]], ['2, k, 18', [-0.1080383, -0.5654871, 1.0]], ['2, k, 19', [-0.1140921, -0.6359103, 1.0]], ['2, k, 20', [-0.1699829, 0.5365189, 1.0]], ['2, k, 21', [-0.3402718, -0.02683875, 1.0]], ['2, k, 22', [-0.3117386, 0.03038836, 1.0]], ['2, k, 23', [0.04172086, -0.08570551, 1.0]], ['2, k, 24', [0.008085616, -0.009761738, 1.0]]]
[['2, k, 0', [-0.1643478, 0.07479382, 1.0]], ['2, k, 1', [-0.1725167, 0.3450561, 1.0]], ['2, k, 2', [-0.1815561, 0.6053651, 1.0]], ['2, k, 3', [-0.1725069, 0.741164, 1.0]], ['2, k, 4', [-0.3306576, 0.4823226, 1.0]], ['2, k, 5', [-0.3797951, 0.2598638, 1.0]], ['2, k, 6', [-0.3657395, 0.0689364, 1.0]], ['2, k, 7', [-0.3605652, 0.02724664, 1.0]], ['2, k, 8', [-0.01738787, 0.5059426, 1.0]], ['2, k, 9', [0.1012881, 0.3903369, 1.0]], ['2, k, 10', [0.08761755, 0.4273242, 1.0]], ['2, k, 11', [0.09550308, 0.3013713, 1.0]], ['2, k, 12', [-0.2259139, 0.07178333, 1.0]], ['2, k, 13', [-0.2202291, -0.2467152, 1.0]], ['2, k, 14', [-0.2167242, -0.5675854, 1.0]], ['2, k, 15', [-0.2141293, -0.6393176, 1.0]], ['2, k, 16', [-0.09904488, 0.07587098, 1.0]], ['2, k, 17', [-0.1165146, -0.2448886, 1.0]], ['2, k, 18', [-0.1104138, -0.5753576, 1.0]], ['2, k, 19', [-0.1133184, -0.6428775, 1.0]], ['2, k, 20', [-0.1791948, 0.5413899, 1.0]], ['2, k, 21', [-0.3589548, -0.0257421, 1.0]], ['2, k, 22', [-0.3294291, 0.02102171, 1.0]], ['2, k, 23', [0.09337281, 0.2670387, 1.0]], ['2, k, 24', [0.1265203, 0.2874459, 1.0]]]
[['2, k, 0', [-0.1651006, 0.0739487, 1.0]], ['2, k, 1', [-0.1727521, 0.3445606, 1.0]], ['2, k, 2', [-0.1813437, 0.6053181, 1.0]], ['2, k, 3', [-0.172824, 0.7412886, 1.0]], ['2, k, 4', [-0.3307905, 0.4821326, 1.0]], ['2, k, 5', [-0.378874, 0.2593242, 1.0]], ['2, k, 6', [-0.36589, 0.06896363, 1.0]], ['2, k, 7', [-0.3582785, 0.02631344, 1.0]], ['2, k, 8', [-0.01694673, 0.5042777, 1.0]], ['2, k, 9', [0.08818259, 0.3781515, 1.0]], ['2, k, 10', [0.09079043, 0.2710787, 1.0]], ['2, k, 11', [0.09598585, 0.2161682, 1.0]], ['2, k, 12', [-0.2265932, 0.07109155, 1.0]], ['2, k, 13', [-0.2201385, -0.2472073, 1.0]], ['2, k, 14', [-0.2176465, -0.5683445, 1.0]], ['2, k, 15', [-0.2125352, -0.6400302, 1.0]], ['2, k, 16', [-0.09984154, 0.0749206, 1.0]], ['2, k, 17', [-0.116653, -0.2454684, 1.0]], ['2, k, 18', [-0.1102858, -0.5754165, 1.0]], ['2, k, 19', [-0.1130949, -0.6434733, 1.0]], ['2, k, 20', [-0.1791181, 0.5412661, 1.0]], ['2, k, 21', [-0.3570508, -0.02569777, 1.0]], ['2, k, 22', [-0.328925, 0.01834156, 1.0]], ['2, k, 23', [0.0954645, 0.1587198, 1.0]], ['2, k, 24', [0.1303636, 0.1965198, 1.0]]]
[['2, k, 0', [-0.1660852, 0.0731726, 1.0]], ['2, k, 1', [-0.1728369, 0.3442294, 1.0]], ['2, k, 2', [-0.1801528, 0.6057113, 1.0]], ['2, k, 3', [-0.1729956, 0.7416292, 1.0]], ['2, k, 4', [-0.3303524, 0.4825205, 1.0]], ['2, k, 5', [-0.3789198, 0.2588243, 1.0]], ['2, k, 6', [-0.3654036, 0.06865255, 1.0]], ['2, k, 7', [-0.3595303, 0.02381445, 1.0]], ['2, k, 8', [-0.01470111, 0.5002607, 1.0]], ['2, k, 9', [0.08951306, 0.3575486, 1.0]], ['2, k, 10', [0.0886955, 0.2026271, 1.0]], ['2, k, 11', [0.08636166, 0.1488666, 1.0]], ['2, k, 12', [-0.227402, 0.07063652, 1.0]], ['2, k, 13', [-0.2255598, -0.247663, 1.0]], ['2, k, 14', [-0.219717, -0.522406, 1.0]], ['2, k, 15', [-0.2174027, -0.5689819, 1.0]], ['2, k, 16', [-0.1009746, 0.07381093, 1.0]], ['2, k, 17', [-0.1134459, -0.2459353, 1.0]], ['2, k, 18', [-0.1102246, -0.5751887, 1.0]], ['2, k, 19', [-0.1129253, -0.6425108, 1.0]], ['2, k, 20', [-0.17844, 0.5413836, 1.0]], ['2, k, 21', [-0.3596505, -0.03314303, 1.0]], ['2, k, 22', [-0.3339259, 0.006673294, 1.0]], ['2, k, 23', [0.08733567, 0.1000014, 1.0]], ['2, k, 24', [0.1196055, 0.1338482, 1.0]]]
[['2, k, 0', [-0.1665105, 0.07260041, 1.0]], ['2, k, 1', [-0.1728421, 0.343568, 1.0]], ['2, k, 2', [-0.1790878, 0.6053053, 1.0]], ['2, k, 3', [-0.1731811, 0.741639, 1.0]], ['2, k, 4', [-0.3304408, 0.4824492, 1.0]], ['2, k, 5', [-0.3787806, 0.2587018, 1.0]], ['2, k, 6', [-0.3649799, 0.06726957, 1.0]], ['2, k, 7', [-0.3611918, 0.02613207, 1.0]], ['2, k, 8', [-0.01430361, 0.4986207, 1.0]], ['2, k, 9', [0.06119596, 0.3267901, 1.0]], ['2, k, 10', [0.08006958, 0.1494304, 1.0]], ['2, k, 11', [0.0776029, 0.09351674, 1.0]], ['2, k, 12', [-0.2278696, 0.07000355, 1.0]], ['2, k, 13', [-0.2197443, -0.2473403, 1.0]], ['2, k, 14', [-0.2218864, -0.5653497, 1.0]], ['2, k, 15', [-0.2106079, -0.6371566, 1.0]], ['2, k, 16', [-0.1014061, 0.07325727, 1.0]], ['2, k, 17', [-0.1140377, -0.2460781, 1.0]], ['2, k, 18', [-0.1100562, -0.57514, 1.0]], ['2, k, 19', [-0.1140475, -0.642926, 1.0]], ['2, k, 20', [-0.1777326, 0.5408797, 1.0]], ['2, k, 21', [-0.355117, -0.02623246, 1.0]], ['2, k, 22', [-0.3301359, 0.03104056, 1.0]], ['2, k, 23', [0.0762782, 0.03653919, 1.0]], ['2, k, 24', [0.113845, 0.0652272, 1.0]]]
[['2, k, 0', [-0.167371, 0.07126148, 1.0]], ['2, k, 1', [-0.172979, 0.3425776, 1.0]], ['2, k, 2', [-0.1782746, 0.6049021, 1.0]], ['2, k, 3', [-0.1729902, 0.7415662, 1.0]], ['2, k, 4', [-0.3303421, 0.4823917, 1.0]], ['2, k, 5', [-0.3781719, 0.2581115, 1.0]], ['2, k, 6', [-0.3651059, 0.0658057, 1.0]], ['2, k, 7', [-0.3599096, 0.02417664, 1.0]], ['2, k, 8', [-0.01308769, 0.494848, 1.0]], ['2, k, 9', [0.05123648, 0.310744, 1.0]], ['2, k, 10', [0.06990379, 0.1202394, 1.0]], ['2, k, 11', [0.06713196, 0.05140718, 1.0]], ['2, k, 12', [-0.2284989, 0.06904344, 1.0]], ['2, k, 13', [-0.2223897, -0.2477841, 1.0]], ['2, k, 14', [-0.2220415, -0.5650101, 1.0]], ['2, k, 15', [-0.2105186, -0.6367435, 1.0]], ['2, k, 16', [-0.1025432, 0.07148889, 1.0]], ['2, k, 17', [-0.1155676, -0.2469704, 1.0]], ['2, k, 18', [-0.1054865, -0.5914251, 1.0]], ['2, k, 19', [-0.1191929, -0.6546345, 1.0]], ['2, k, 20', [-0.1771887, 0.5403155, 1.0]], ['2, k, 21', [-0.3523914, -0.02764446, 1.0]], ['2, k, 22', [-0.3291876, 0.02562974, 1.0]], ['2, k, 23', [0.06743558, -0.009080796, 1.0]], ['2, k, 24', [0.09675176, 0.02662037, 1.0]]]
[['2, k, 0', [-0.1682649, 0.0703679, 1.0]], ['2, k, 1', [-0.1726903, 0.3416476, 1.0]], ['2, k, 2', [-0.1756675, 0.6041716, 1.0]], ['2, k, 3', [-0.1718335, 0.7408048, 1.0]], ['2, k, 4', [-0.3304552, 0.4824066, 1.0]], ['2, k, 5', [-0.3776415, 0.2570574, 1.0]], ['2, k, 6', [-0.3651348, 0.06516063, 1.0]], ['2, k, 7', [-0.3600084, 0.02438967, 1.0]], ['2, k, 8', [-0.01153065, 0.4934725, 1.0]], ['2, k, 9', [0.03815998, 0.2613156, 1.0]], ['2, k, 10', [0.05608105, 0.08379856, 1.0]], ['2, k, 11', [0.05655012, 0.0100928, 1.0]], ['2, k, 12', [-0.2291658, 0.06856968, 1.0]], ['2, k, 13', [-0.2221472, -0.2480906, 1.0]], ['2, k, 14', [-0.2164181, -0.557876, 1.0]], ['2, k, 15', [-0.2113188, -0.6317297, 1.0]], ['2, k, 16', [-0.1036992, 0.07004949, 1.0]], ['2, k, 17', [-0.1161765, -0.2473491, 1.0]], ['2, k, 18', [-0.1083461, -0.5203228, 1.0]], ['2, k, 19', [-0.1090006, -0.5671005, 1.0]], ['2, k, 20', [-0.1752888, 0.539498, 1.0]], ['2, k, 21', [-0.3531508, -0.0280354, 1.0]], ['2, k, 22', [-0.3308636, 0.01799995, 1.0]], ['2, k, 23', [0.06595246, -0.05378222, 1.0]], ['2, k, 24', [0.08806618, 0.006801454, 1.0]]]
[['2, k, 0', [-0.1686541, 0.06896971, 1.0]], ['2, k, 1', [-0.1727056, 0.3403975, 1.0]], ['2, k, 2', [-0.1752501, 0.6039352, 1.0]], ['2, k, 3', [-0.1680621, 0.7399255, 1.0]], ['2, k, 4', [-0.3300479, 0.4818131, 1.0]], ['2, k, 5', [-0.3768304, 0.2555088, 1.0]], ['2, k, 6', [-0.3655892, 0.06503094, 1.0]], ['2, k, 7', [-0.3602704, 0.02609802, 1.0]], ['2, k, 8', [-0.007493646, 0.4878964, 1.0]], ['2, k, 9', [0.03112826, 0.2468891, 1.0]], ['2, k, 10', [0.03792271, 0.04348963, 1.0]], ['2, k, 11', [0.0310589, -0.02200841, 1.0]], ['2, k, 12', [-0.2295656, 0.06751383, 1.0]], ['2, k, 13', [-0.222499, -0.2486359, 1.0]], ['2, k, 14', [-0.2175051, -0.5587496, 1.0]], ['2, k, 15', [-0.2124931, -0.632444, 1.0]], ['2, k, 16', [-0.1039915, 0.06851365, 1.0]], ['2, k, 17', [-0.1169144, -0.2483079, 1.0]], ['2, k, 18', [-0.1084899, -0.5212945, 1.0]], ['2, k, 19', [-0.1092578, -0.5681784, 1.0]], ['2, k, 20', [-0.1749256, 0.5389659, 1.0]], ['2, k, 21', [-0.3566567, -0.02913516, 1.0]], ['2, k, 22', [-0.330391, 0.02804689, 1.0]], ['2, k, 23', [0.03027497, -0.09233773, 1.0]], ['2, k, 24', [0.06616673, -0.021187, 1.0]]]
[['2, k, 0', [-0.1671033, 0.06672607, 1.0]], ['2, k, 1', [-0.1687058, 0.3361208, 1.0]], ['2, k, 2', [-0.1689463, 0.5982756, 1.0]], ['2, k, 3', [-0.1525198, 0.7347161, 1.0]], ['2, k, 4', [-0.3255692, 0.4832051, 1.0]], ['2, k, 5', [-0.3771375, 0.2598105, 1.0]], ['2, k, 6', [-0.3648019, 0.06507995, 1.0]], ['2, k, 7', [-0.3614599, 0.01705955, 1.0]], ['2, k, 8', [0.00242612, 0.4799228, 1.0]], ['2, k, 9', [0.0287877, 0.2441974, 1.0]], ['2, k, 10', [0.04205175, 0.05972775, 1.0]], ['2, k, 11', [0.02171525, 0.008568531, 1.0]], ['2, k, 12', [-0.2280689, 0.06556529, 1.0]], ['2, k, 13', [-0.2295435, -0.2493095, 1.0]], ['2, k, 14', [-0.2173235, -0.5640194, 1.0]], ['2, k, 15', [-0.2093053, -0.6347804, 1.0]], ['2, k, 16', [-0.1023409, 0.06615149, 1.0]], ['2, k, 17', [-0.1182542, -0.2501973, 1.0]], ['2, k, 18', [-0.1070889, -0.5233523, 1.0]], ['2, k, 19', [-0.1162672, -0.6276674, 1.0]], ['2, k, 20', [-0.1690315, 0.5336924, 1.0]], ['2, k, 21', [-0.3533323, -0.04905088, 1.0]], ['2, k, 22', [-0.3339764, 0.0095858, 1.0]], ['2, k, 23', [0.01088971, -0.03479209, 1.0]], ['2, k, 24', [0.03947043, -0.001891715, 1.0]]]
[['2, k, 0', [-0.1661301, 0.06615381, 1.0]], ['2, k, 1', [-0.1679421, 0.3356358, 1.0]], ['2, k, 2', [-0.1684938, 0.5979085, 1.0]], ['2, k, 3', [-0.1510193, 0.7342456, 1.0]], ['2, k, 4', [-0.3242449, 0.4816521, 1.0]], ['2, k, 5', [-0.3776901, 0.261602, 1.0]], ['2, k, 6', [-0.364815, 0.06499603, 1.0]], ['2, k, 7', [-0.3615965, 0.01523767, 1.0]], ['2, k, 8', [0.003641631, 0.4797613, 1.0]], ['2, k, 9', [0.02880701, 0.2448919, 1.0]], ['2, k, 10', [0.04097553, 0.06060126, 1.0]], ['2, k, 11', [0.02143078, 0.008367765, 1.0]], ['2, k, 12', [-0.2271946, 0.06498078, 1.0]], ['2, k, 13', [-0.2291885, -0.2498733, 1.0]], ['2, k, 14', [-0.2160697, -0.562173, 1.0]], ['2, k, 15', [-0.2103588, -0.6329177, 1.0]], ['2, k, 16', [-0.1012509, 0.06562348, 1.0]], ['2, k, 17', [-0.1186449, -0.2504746, 1.0]], ['2, k, 18', [-0.1121651, -0.5677465, 1.0]], ['2, k, 19', [-0.116202, -0.6355411, 1.0]], ['2, k, 20', [-0.1684936, 0.5333027, 1.0]], ['2, k, 21', [-0.3566083, -0.0488735, 1.0]], ['2, k, 22', [-0.334405, 0.01372246, 1.0]], ['2, k, 23', [0.01035691, -0.03478441, 1.0]], ['2, k, 24', [0.03982553, 0.001662216, 1.0]]]
[['2, k, 0', [-0.1652387, 0.06566861, 1.0]], ['2, k, 1', [-0.1674321, 0.3355501, 1.0]], ['2, k, 2', [-0.1682675, 0.5981226, 1.0]], ['2, k, 3', [-0.1503312, 0.7340486, 1.0]], ['2, k, 4', [-0.3236863, 0.480524, 1.0]], ['2, k, 5', [-0.3753339, 0.2595879, 1.0]], ['2, k, 6', [-0.3648118, 0.06531413, 1.0]], ['2, k, 7', [-0.3617245, 0.01497963, 1.0]], ['2, k, 8', [0.004164749, 0.4795954, 1.0]], ['2, k, 9', [0.02883394, 0.2447016, 1.0]], ['2, k, 10', [0.04135174, 0.06053885, 1.0]], ['2, k, 11', [0.02314957, 0.006597193, 1.0]], ['2, k, 12', [-0.2262794, 0.06450132, 1.0]], ['2, k, 13', [-0.2286668, -0.2505956, 1.0]], ['2, k, 14', [-0.2165858, -0.5570121, 1.0]], ['2, k, 15', [-0.2092949, -0.6301206, 1.0]], ['2, k, 16', [-0.1003769, 0.06515519, 1.0]], ['2, k, 17', [-0.1177166, -0.2509496, 1.0]], ['2, k, 18', [-0.1129864, -0.5665203, 1.0]], ['2, k, 19', [-0.1148883, -0.6350434, 1.0]], ['2, k, 20', [-0.1682059, 0.5334495, 1.0]], ['2, k, 21', [-0.3578075, -0.04890747, 1.0]], ['2, k, 22', [-0.3327798, 0.01620896, 1.0]], ['2, k, 23', [0.01576411, -0.0347596, 1.0]], ['2, k, 24', [0.03872598, -0.01949459, 1.0]]]
[['2, k, 0', [-0.1647002, 0.06555873, 1.0]], ['2, k, 1', [-0.167127, 0.3354092, 1.0]], ['2, k, 2', [-0.1682173, 0.5979896, 1.0]], ['2, k, 3', [-0.1504566, 0.7338548, 1.0]], ['2, k, 4', [-0.3237346, 0.4803405, 1.0]], ['2, k, 5', [-0.3737494, 0.2591723, 1.0]], ['2, k, 6', [-0.3640884, 0.06491123, 1.0]], ['2, k, 7', [-0.3589612, 0.01303092, 1.0]], ['2, k, 8', [0.004827491, 0.4796509, 1.0]], ['2, k, 9', [0.02882141, 0.2442047, 1.0]], ['2, k, 10', [0.04120148, 0.06032025, 1.0]], ['2, k, 11', [0.02345752, 0.005818278, 1.0]], ['2, k, 12', [-0.2258069, 0.06445085, 1.0]], ['2, k, 13', [-0.2284061, -0.2506424, 1.0]], ['2, k, 14', [-0.2150702, -0.5589911, 1.0]], ['2, k, 15', [-0.21133, -0.6318554, 1.0]], ['2, k, 16', [-0.09974352, 0.06499109, 1.0]], ['2, k, 17', [-0.1163742, -0.251411, 1.0]], ['2, k, 18', [-0.1085655, -0.5250525, 1.0]], ['2, k, 19', [-0.1024888, -0.5724266, 1.0]], ['2, k, 20', [-0.1680973, 0.5333188, 1.0]], ['2, k, 21', [-0.3511891, -0.05550545, 1.0]], ['2, k, 22', [-0.3322989, 0.01309571, 1.0]], ['2, k, 23', [0.01524976, -0.0347744, 1.0]], ['2, k, 24', [0.04328401, -0.006478364, 1.0]]]
[['2, k, 0', [-0.1635451, 0.06489626, 1.0]], ['2, k, 1', [-0.166628, 0.3350105, 1.0]], ['2, k, 2', [-0.168148, 0.5977769, 1.0]], ['2, k, 3', [-0.1508463, 0.7336829, 1.0]], ['2, k, 4', [-0.323686, 0.4799722, 1.0]], ['2, k, 5', [-0.3746096, 0.2644119, 1.0]], ['2, k, 6', [-0.3630007, 0.06455312, 1.0]], ['2, k, 7', [-0.3570144, 0.01454606, 1.0]], ['2, k, 8', [0.005407413, 0.4788068, 1.0]], ['2, k, 9', [0.02967479, 0.2428532, 1.0]], ['2, k, 10', [0.04094096, 0.05895859, 1.0]], ['2, k, 11', [0.02361694, 0.005557798, 1.0]], ['2, k, 12', [-0.2246695, 0.06382798, 1.0]], ['2, k, 13', [-0.2267738, -0.2514791, 1.0]], ['2, k, 14', [-0.2151531, -0.55944, 1.0]], ['2, k, 15', [-0.2105917, -0.6318243, 1.0]], ['2, k, 16', [-0.09862141, 0.06433892, 1.0]], ['2, k, 17', [-0.1157109, -0.2518913, 1.0]], ['2, k, 18', [-0.1114545, -0.5256096, 1.0]], ['2, k, 19', [-0.1050783, -0.5729935, 1.0]], ['2, k, 20', [-0.1679437, 0.5330765, 1.0]], ['2, k, 21', [-0.3547822, -0.04850906, 1.0]], ['2, k, 22', [-0.3309208, 0.009161272, 1.0]], ['2, k, 23', [0.01769759, -0.03507221, 1.0]], ['2, k, 24', [0.04409581, -0.02027947, 1.0]]]
[['2, k, 0', [-0.1627546, 0.06494392, 1.0]], ['2, k, 1', [-0.1662921, 0.3350008, 1.0]], ['2, k, 2', [-0.168117, 0.5977681, 1.0]], ['2, k, 3', [-0.1510871, 0.7336595, 1.0]], ['2, k, 4', [-0.3234169, 0.4807465, 1.0]], ['2, k, 5', [-0.3742005, 0.2662815, 1.0]], ['2, k, 6', [-0.3623042, 0.06410901, 1.0]], ['2, k, 7', [-0.3557078, 0.01407292, 1.0]], ['2, k, 8', [0.005443844, 0.4788129, 1.0]], ['2, k, 9', [0.03084218, 0.2401648, 1.0]], ['2, k, 10', [0.04130141, 0.05528475, 1.0]], ['2, k, 11', [0.0267333, 0.003216967, 1.0]], ['2, k, 12', [-0.2238678, 0.06387685, 1.0]], ['2, k, 13', [-0.2206149, -0.2513948, 1.0]], ['2, k, 14', [-0.2147679, -0.5611421, 1.0]], ['2, k, 15', [-0.2081437, -0.6292478, 1.0]], ['2, k, 16', [-0.09784916, 0.064402, 1.0]], ['2, k, 17', [-0.1160737, -0.2516269, 1.0]], ['2, k, 18', [-0.1124565, -0.5685625, 1.0]], ['2, k, 19', [-0.1152235, -0.6349723, 1.0]], ['2, k, 20', [-0.1678643, 0.5330669, 1.0]], ['2, k, 21', [-0.3529259, -0.04955147, 1.0]], ['2, k, 22', [-0.3292287, -0.002206428, 1.0]], ['2, k, 23', [0.02018501, -0.03529189, 1.0]], ['2, k, 24', [0.05035735, -0.02799883, 1.0]]]
[['2, k, 0', [-0.1623609, 0.06450325, 1.0]], ['2, k, 1', [-0.1662325, 0.3346951, 1.0]], ['2, k, 2', [-0.1683699, 0.5975376, 1.0]], ['2, k, 3', [-0.1526685, 0.7328969, 1.0]], ['2, k, 4', [-0.323855, 0.4798827, 1.0]], ['2, k, 5', [-0.3708484, 0.2622917, 1.0]], ['2, k, 6', [-0.3608372, 0.06488952, 1.0]], ['2, k, 7', [-0.3495117, 0.01440628, 1.0]], ['2, k, 8', [0.0054734, 0.4789518, 1.0]], ['2, k, 9', [0.03369057, 0.2356517, 1.0]], ['2, k, 10', [0.04770855, 0.05219094, 1.0]], ['2, k, 11', [0.03462004, -0.00433071, 1.0]], ['2, k, 12', [-0.2235001, 0.0633994, 1.0]], ['2, k, 13', [-0.2188534, -0.2517194, 1.0]], ['2, k, 14', [-0.2169953, -0.5256504, 1.0]], ['2, k, 15', [-0.2068316, -0.6275333, 1.0]], ['2, k, 16', [-0.0974528, 0.06402637, 1.0]], ['2, k, 17', [-0.1155751, -0.2518312, 1.0]], ['2, k, 18', [-0.1122309, -0.5682601, 1.0]], ['2, k, 19', [-0.1142761, -0.6348589, 1.0]], ['2, k, 20', [-0.1680217, 0.5328423, 1.0]], ['2, k, 21', [-0.3410626, -0.04857979, 1.0]], ['2, k, 22', [-0.3210962, 0.01650812, 1.0]], ['2, k, 23', [0.03393163, -0.07316725, 1.0]], ['2, k, 24', [0.06838844, -0.01167987, 1.0]]]
[['2, k, 0', [-0.1623826, 0.06447573, 1.0]], ['2, k, 1', [-0.1664827, 0.334635, 1.0]], ['2, k, 2', [-0.1695178, 0.5974514, 1.0]], ['2, k, 3', [-0.1549328, 0.7326381, 1.0]], ['2, k, 4', [-0.3238064, 0.480412, 1.0]], ['2, k, 5', [-0.3685295, 0.259888, 1.0]], ['2, k, 6', [-0.3595551, 0.06609397, 1.0]], ['2, k, 7', [-0.3493228, 0.01288826, 1.0]], ['2, k, 8', [0.004009741, 0.4804575, 1.0]], ['2, k, 9', [0.03654734, 0.2347221, 1.0]], ['2, k, 10', [0.05333739, 0.05079841, 1.0]], ['2, k, 11', [0.04617481, -0.008016208, 1.0]], ['2, k, 12', [-0.2235166, 0.0634202, 1.0]], ['2, k, 13', [-0.2179704, -0.251663, 1.0]], ['2, k, 14', [-0.2155399, -0.5590701, 1.0]], ['2, k, 15', [-0.2066313, -0.6287304, 1.0]], ['2, k, 16', [-0.09749348, 0.06391323, 1.0]], ['2, k, 17', [-0.1158515, -0.2518013, 1.0]], ['2, k, 18', [-0.1119393, -0.5681546, 1.0]], ['2, k, 19', [-0.11673, -0.6357659, 1.0]], ['2, k, 20', [-0.1688583, 0.5327592, 1.0]], ['2, k, 21', [-0.3383327, -0.05553892, 1.0]], ['2, k, 22', [-0.320994, -0.000332716, 1.0]], ['2, k, 23', [0.04344847, -0.07878073, 1.0]], ['2, k, 24', [0.08231176, -0.01583473, 1.0]]]
[['2, k, 0', [-0.1624243, 0.0644729, 1.0]], ['2, k, 1', [-0.1668042, 0.3344838, 1.0]], ['2, k, 2', [-0.1706665, 0.5969031, 1.0]], ['2, k, 3', [-0.1572376, 0.7324311, 1.0]], ['2, k, 4', [-0.3240452, 0.4802729, 1.0]], ['2, k, 5', [-0.3694059, 0.2617277, 1.0]], ['2, k, 6', [-0.3591954, 0.06656298, 1.0]], ['2, k, 7', [-0.3479126, 0.01551917, 1.0]], ['2, k, 8', [0.002344523, 0.4816894, 1.0]], ['2, k, 9', [0.05137574, 0.2721927, 1.0]], ['2, k, 10', [0.0823876, 0.08977111, 1.0]], ['2, k, 11', [0.07948384, 0.03019465, 1.0]], ['2, k, 12', [-0.2236177, 0.0634552, 1.0]], ['2, k, 13', [-0.2158224, -0.2514488, 1.0]], ['2, k, 14', [-0.2140107, -0.5589179, 1.0]], ['2, k, 15', [-0.2070909, -0.6287792, 1.0]], ['2, k, 16', [-0.09750693, 0.0638992, 1.0]], ['2, k, 17', [-0.1163486, -0.2516499, 1.0]], ['2, k, 18', [-0.1115799, -0.568468, 1.0]], ['2, k, 19', [-0.1136515, -0.635659, 1.0]], ['2, k, 20', [-0.1697558, 0.5323339, 1.0]], ['2, k, 21', [-0.3429745, -0.04822889, 1.0]], ['2, k, 22', [-0.323499, -0.001264662, 1.0]], ['2, k, 23', [0.07808778, -0.03779855, 1.0]], ['2, k, 24', [0.1143064, 0.03440749, 1.0]]]
[['2, k, 0', [-0.1625337, 0.06439717, 1.0]], ['2, k, 1', [-0.1671823, 0.334252, 1.0]], ['2, k, 2', [-0.1715472, 0.5964707, 1.0]], ['2, k, 3', [-0.1600954, 0.7322396, 1.0]], ['2, k, 4', [-0.3248298, 0.4800838, 1.0]], ['2, k, 5', [-0.3698481, 0.2621736, 1.0]], ['2, k, 6', [-0.3588819, 0.06670361, 1.0]], ['2, k, 7', [-0.34568, 0.01632471, 1.0]], ['2, k, 8', [0.001336745, 0.4823121, 1.0]], ['2, k, 9', [0.05807026, 0.2882001, 1.0]], ['2, k, 10', [0.09630952, 0.1339102, 1.0]], ['2, k, 11', [0.09866332, 0.0751265, 1.0]], ['2, k, 12', [-0.2237758, 0.06335317, 1.0]], ['2, k, 13', [-0.2157277, -0.2515118, 1.0]], ['2, k, 14', [-0.2141742, -0.5618312, 1.0]], ['2, k, 15', [-0.2069037, -0.6307368, 1.0]], ['2, k, 16', [-0.09758559, 0.06384421, 1.0]], ['2, k, 17', [-0.116286, -0.2516985, 1.0]], ['2, k, 18', [-0.1107139, -0.5692645, 1.0]], ['2, k, 19', [-0.1124004, -0.6367655, 1.0]], ['2, k, 20', [-0.1705096, 0.5319477, 1.0]], ['2, k, 21', [-0.3426699, -0.04881532, 1.0]], ['2, k, 22', [-0.3172628, 0.00502557, 1.0]], ['2, k, 23', [0.1001146, 0.01000922, 1.0]], ['2, k, 24', [0.1321653, 0.06042662, 1.0]]]
