[['2, k, 0', [-0.2060247, -0.1126299, 1.0]], ['2, k, 1', [-0.2112387, 0.196314, 1.0]], ['2, k, 2', [-0.2154632, 0.4937787, 1.0]], ['2, k, 3', [-0.2349379, 0.6212134, 1.0]], ['2, k, 4', [-0.3837932, 0.3711833, 1.0]], ['2, k, 5', [-0.4084539, 0.1055189, 1.0]], ['2, k, 6', [-0.4079059, -0.1050849, 1.0]], ['2, k, 7', [-0.4287401, -0.1476467, 1.0]], ['2, k, 8', [-0.0616991, 0.3784129, 1.0]], ['2, k, 9', [0.00105606, 0.1192739, 1.0]], ['2, k, 10', [0.01867651, -0.09157708, 1.0]], ['2, k, 11', [-0.0027915, -0.1282042, 1.0]], ['2, k, 12', [-0.278668, -0.1116843, 1.0]], ['2, k, 13', [-0.2770512, -0.4667405, 1.0]], ['2, k, 14', [-0.2222371, -0.779551, 1.0]], ['2, k, 15', [-0.2598407, -0.7045928, 1.0]], ['2, k, 16', [-0.126169, -0.1096314, 1.0]], ['2, k, 17', [-0.06664059, -0.4895334, 1.0]], ['2, k, 18', [-0.1474236, -0.7738816, 1.0]], ['2, k, 19', [-0.0384065, -0.741281, 1.0]], ['2, k, 20', [-0.2146334, 0.4210272, 1.0]], ['2, k, 21', [-0.4359891, -0.2209352, 1.0]], ['2, k, 22', [-0.4692384, -0.144831, 1.0]], ['2, k, 23', [0.005270764, -0.1959276, 1.0]], ['2, k, 24', [-0.04093796, -0.1398831, 1.0]]]
[['2, k, 0', [-0.1998345, -0.1078575, 1.0]], ['2, k, 1', [-0.2075674, 0.2002432, 1.0]], ['2, k, 2', [-0.2133956, 0.4948207, 1.0]], ['2, k, 3', [-0.2134233, 0.625771, 1.0]], ['2, k, 4', [-0.3652735, 0.3759964, 1.0]], ['2, k, 5', [-0.4006399, 0.1498037, 1.0]], ['2, k, 6', [-0.4229673, 0.1498315, 1.0]], ['2, k, 7', [-0.4413812, 0.1523485, 1.0]], ['2, k, 8', [-0.05156408, 0.3803431, 1.0]], ['2, k, 9', [0.002867345, 0.120235, 1.0]], ['2, k, 10', [0.02259238, -0.09074955, 1.0]], ['2, k, 11', [-0.0007025895, -0.1323627, 1.0]], ['2, k, 12', [-0.2724294, -0.1058858, 1.0]], ['2, k, 13', [-0.2761818, -0.4634819, 1.0]], ['2, k, 14', [-0.2253698, -0.7751889, 1.0]], ['2, k, 15', [-0.2680654, -0.7050092, 1.0]], ['2, k, 16', [-0.1201367, -0.1061958, 1.0]], ['2, k, 17', [-0.06538095, -0.4914398, 1.0]], ['2, k, 18', [0.06733353, -0.762457, 1.0]], ['2, k, 19', [0.01097902, -0.7206556, 1.0]], ['2, k, 20', [-0.2123126, 0.4229762, 1.0]], ['2, k, 21', [-0.4642206, 0.1569706, 1.0]], ['2, k, 22', [-0.499649, 0.1639401, 1.0]], ['2, k, 23', [0.009346429, -0.1978309, 1.0]], ['2, k, 24', [-0.04057451, -0.1209685, 1.0]]]
[['2, k, 0', [-0.1998422, -0.1079236, 1.0]], ['2, k, 1', [-0.2074434, 0.2001202, 1.0]], ['2, k, 2', [-0.2130556, 0.4947869, 1.0]], ['2, k, 3', [-0.2135707, 0.6257264, 1.0]], ['2, k, 4', [-0.3646648, 0.3800452, 1.0]], ['2, k, 5', [-0.3726593, 0.138722, 1.0]], ['2, k, 6', [-0.4255956, 0.112709, 1.0]], ['2, k, 7', [-0.4443241, 0.112703, 1.0]], ['2, k, 8', [-0.05152659, 0.3803433, 1.0]], ['2, k, 9', [0.002875565, 0.1201127, 1.0]], ['2, k, 10', [0.02247093, -0.0908751, 1.0]], ['2, k, 11', [-0.001106705, -0.1328017, 1.0]], ['2, k, 12', [-0.2724416, -0.1059444, 1.0]], ['2, k, 13', [-0.2761584, -0.4640828, 1.0]], ['2, k, 14', [-0.2249191, -0.775821, 1.0]], ['2, k, 15', [-0.267545, -0.7053086, 1.0]], ['2, k, 16', [-0.1201394, -0.1062645, 1.0]], ['2, k, 17', [-0.06510806, -0.4924682, 1.0]], ['2, k, 18', [0.03487516, -0.7824525, 1.0]], ['2, k, 19', [0.01797067, -0.7048528, 1.0]], ['2, k, 20', [-0.2120263, 0.422897, 1.0]], ['2, k, 21', [-0.4517212, 0.08843987, 1.0]], ['2, k, 22', [-0.491718, 0.1115602, 1.0]], ['2, k, 23', [0.008075505, -0.2013557, 1.0]], ['2, k, 24', [-0.04048217, -0.1175788, 1.0]]]
[['2, k, 0', [-0.199754, -0.108484, 1.0]], ['2, k, 1', [-0.2072503, 0.1998651, 1.0]], ['2, k, 2', [-0.212785, 0.494833, 1.0]], ['2, k, 3', [-0.2137573, 0.6256945, 1.0]], ['2, k, 4', [-0.3649702, 0.3777347, 1.0]], ['2, k, 5', [-0.3766198, 0.1449215, 1.0]], ['2, k, 6', [-0.4253893, 0.09230561, 1.0]], ['2, k, 7', [-0.4472834, 0.06288727, 1.0]], ['2, k, 8', [-0.05144598, 0.3802233, 1.0]], ['2, k, 9', [0.002889924, 0.119964, 1.0]], ['2, k, 10', [0.02254458, -0.0910127, 1.0]], ['2, k, 11', [-0.0003711278, -0.1323488, 1.0]], ['2, k, 12', [-0.2723949, -0.1065716, 1.0]], ['2, k, 13', [-0.2761474, -0.4641129, 1.0]], ['2, k, 14', [-0.2245655, -0.7758636, 1.0]], ['2, k, 15', [-0.2673598, -0.7053428, 1.0]], ['2, k, 16', [-0.120018, -0.1067217, 1.0]], ['2, k, 17', [-0.0649948, -0.4927792, 1.0]], ['2, k, 18', [0.03486339, -0.782876, 1.0]], ['2, k, 19', [0.01678632, -0.7065343, 1.0]], ['2, k, 20', [-0.2117867, 0.4228616, 1.0]], ['2, k, 21', [-0.4443925, 0.02613814, 1.0]], ['2, k, 22', [-0.4921802, 0.05894366, 1.0]], ['2, k, 23', [0.006231323, -0.2009188, 1.0]], ['2, k, 24', [-0.04148459, -0.111556, 1.0]]]
[['2, k, 0', [-0.1997537, -0.1088478, 1.0]], ['2, k, 1', [-0.207171, 0.1997483, 1.0]], ['2, k, 2', [-0.2126227, 0.4949298, 1.0]], ['2, k, 3', [-0.2140269, 0.6256796, 1.0]], ['2, k, 4', [-0.3652639, 0.376436, 1.0]], ['2, k, 5', [-0.3979419, 0.1495895, 1.0]], ['2, k, 6', [-0.428531, 0.01495343, 1.0]], ['2, k, 7', [-0.4416416, 0.01303352, 1.0]], ['2, k, 8', [-0.05153944, 0.3803302, 1.0]], ['2, k, 9', [0.002759141, 0.1200821, 1.0]], ['2, k, 10', [0.02252187, -0.09088815, 1.0]], ['2, k, 11', [-0.0006810667, -0.1323164, 1.0]], ['2, k, 12', [-0.2724656, -0.1068752, 1.0]], ['2, k, 13', [-0.2761086, -0.4641182, 1.0]], ['2, k, 14', [-0.2240593, -0.7757561, 1.0]], ['2, k, 15', [-0.2668852, -0.7054441, 1.0]], ['2, k, 16', [-0.1199381, -0.107127, 1.0]], ['2, k, 17', [-0.06475702, -0.4934236, 1.0]], ['2, k, 18', [0.03470812, -0.7837735, 1.0]], ['2, k, 19', [0.01584009, -0.7064625, 1.0]], ['2, k, 20', [-0.2116632, 0.4228846, 1.0]], ['2, k, 21', [-0.4429454, -0.03154772, 1.0]], ['2, k, 22', [-0.4854463, 0.008102992, 1.0]], ['2, k, 23', [0.009343473, -0.1978576, 1.0]], ['2, k, 24', [-0.04059365, -0.120908, 1.0]]]
[['2, k, 0', [-0.1997765, -0.1093631, 1.0]], ['2, k, 1', [-0.2069533, 0.1995399, 1.0]], ['2, k, 2', [-0.2119902, 0.4951015, 1.0]], ['2, k, 3', [-0.2140825, 0.6257291, 1.0]], ['2, k, 4', [-0.3654357, 0.3748796, 1.0]], ['2, k, 5', [-0.4020525, 0.1470658, 1.0]], ['2, k, 6', [-0.4179872, -0.004700521, 1.0]], ['2, k, 7', [-0.4339471, -0.02832713, 1.0]], ['2, k, 8', [-0.05157684, 0.3801606, 1.0]], ['2, k, 9', [0.002847647, 0.1199054, 1.0]], ['2, k, 10', [0.02255853, -0.09105445, 1.0]], ['2, k, 11', [-0.001235536, -0.1322805, 1.0]], ['2, k, 12', [-0.2725475, -0.10747, 1.0]], ['2, k, 13', [-0.2761305, -0.4642965, 1.0]], ['2, k, 14', [-0.223881, -0.7758713, 1.0]], ['2, k, 15', [-0.2664822, -0.7054093, 1.0]], ['2, k, 16', [-0.1199104, -0.107546, 1.0]], ['2, k, 17', [-0.06606606, -0.4918891, 1.0]], ['2, k, 18', [0.03703945, -0.7811449, 1.0]], ['2, k, 19', [0.01479941, -0.7043703, 1.0]], ['2, k, 20', [-0.211166, 0.4229143, 1.0]], ['2, k, 21', [-0.4352318, -0.08750542, 1.0]], ['2, k, 22', [-0.484513, -0.02811042, 1.0]], ['2, k, 23', [0.007606302, -0.2007095, 1.0]], ['2, k, 24', [-0.04052341, -0.119273, 1.0]]]
[['2, k, 0', [-0.1997382, -0.1095565, 1.0]], ['2, k, 1', [-0.2068519, 0.1994387, 1.0]], ['2, k, 2', [-0.2118034, 0.4951789, 1.0]], ['2, k, 3', [-0.214145, 0.625784, 1.0]], ['2, k, 4', [-0.3653161, 0.3746783, 1.0]], ['2, k, 5', [-0.4077491, 0.1414346, 1.0]], ['2, k, 6', [-0.4148988, -0.0302071, 1.0]], ['2, k, 7', [-0.4255188, -0.06643306, 1.0]], ['2, k, 8', [-0.05160113, 0.3801219, 1.0]], ['2, k, 9', [0.002821248, 0.1197193, 1.0]], ['2, k, 10', [0.02257778, -0.09123199, 1.0]], ['2, k, 11', [-0.0007811025, -0.1319057, 1.0]], ['2, k, 12', [-0.2725447, -0.1075976, 1.0]], ['2, k, 13', [-0.2760249, -0.4649556, 1.0]], ['2, k, 14', [-0.2237573, -0.7764772, 1.0]], ['2, k, 15', [-0.2659308, -0.7057442, 1.0]], ['2, k, 16', [-0.1198255, -0.1077978, 1.0]], ['2, k, 17', [-0.06609573, -0.4922642, 1.0]], ['2, k, 18', [0.03639432, -0.7817502, 1.0]], ['2, k, 19', [0.0153582, -0.7047783, 1.0]], ['2, k, 20', [-0.2110013, 0.4229297, 1.0]], ['2, k, 21', [-0.4287552, -0.1330287, 1.0]], ['2, k, 22', [-0.4584497, -0.03536125, 1.0]], ['2, k, 23', [0.009960891, -0.1971579, 1.0]], ['2, k, 24', [-0.0405793, -0.1173317, 1.0]]]
[['2, k, 0', [-0.1997712, -0.1099826, 1.0]], ['2, k, 1', [-0.2066227, 0.1992163, 1.0]], ['2, k, 2', [-0.2111519, 0.4953913, 1.0]], ['2, k, 3', [-0.2142429, 0.62573, 1.0]], ['2, k, 4', [-0.3651936, 0.3742717, 1.0]], ['2, k, 5', [-0.4085562, 0.1362633, 1.0]], ['2, k, 6', [-0.4116656, -0.04559536, 1.0]], ['2, k, 7', [-0.4205673, -0.09761351, 1.0]], ['2, k, 8', [-0.05167388, 0.3798746, 1.0]], ['2, k, 9', [0.002837251, 0.1196331, 1.0]], ['2, k, 10', [0.02261425, -0.09132004, 1.0]], ['2, k, 11', [-0.0006804746, -0.1316789, 1.0]], ['2, k, 12', [-0.2725696, -0.10782, 1.0]], ['2, k, 13', [-0.2758006, -0.4651803, 1.0]], ['2, k, 14', [-0.2235359, -0.776656, 1.0]], ['2, k, 15', [-0.2657605, -0.7059996, 1.0]], ['2, k, 16', [-0.1198611, -0.108466, 1.0]], ['2, k, 17', [-0.06595974, -0.4924793, 1.0]], ['2, k, 18', [0.04565629, -0.7763478, 1.0]], ['2, k, 19', [0.01344151, -0.7094052, 1.0]], ['2, k, 20', [-0.2104652, 0.4229885, 1.0]], ['2, k, 21', [-0.4206797, -0.1679067, 1.0]], ['2, k, 22', [-0.4614274, -0.07509213, 1.0]], ['2, k, 23', [0.01089114, -0.1968862, 1.0]], ['2, k, 24', [-0.04118008, -0.1250385, 1.0]]]
[['2, k, 0', [-0.2000035, -0.1105136, 1.0]], ['2, k, 1', [-0.2063083, 0.1988784, 1.0]], ['2, k, 2', [-0.210066, 0.495444, 1.0]], ['2, k, 3', [-0.2142946, 0.6256704, 1.0]], ['2, k, 4', [-0.3651501, 0.3738237, 1.0]], ['2, k, 5', [-0.4091651, 0.1266986, 1.0]], ['2, k, 6', [-0.4071493, -0.07345353, 1.0]], ['2, k, 7', [-0.4201469, -0.1176928, 1.0]], ['2, k, 8', [-0.05186494, 0.3795317, 1.0]], ['2, k, 9', [0.002719531, 0.119351, 1.0]], ['2, k, 10', [0.0226549, -0.09158687, 1.0]], ['2, k, 11', [-0.0007514013, -0.1323733, 1.0]], ['2, k, 12', [-0.2727532, -0.1083527, 1.0]], ['2, k, 13', [-0.2756544, -0.4667189, 1.0]], ['2, k, 14', [-0.2232867, -0.7780012, 1.0]], ['2, k, 15', [-0.264977, -0.7068967, 1.0]], ['2, k, 16', [-0.1201445, -0.108959, 1.0]], ['2, k, 17', [-0.06572438, -0.4932304, 1.0]], ['2, k, 18', [0.04180124, -0.7802365, 1.0]], ['2, k, 19', [0.0134945, -0.7079368, 1.0]], ['2, k, 20', [-0.2095859, 0.422911, 1.0]], ['2, k, 21', [-0.4183848, -0.1956805, 1.0]], ['2, k, 22', [-0.4584836, -0.1015347, 1.0]], ['2, k, 23', [0.008143038, -0.1974411, 1.0]], ['2, k, 24', [-0.04067097, -0.1188654, 1.0]]]
[['2, k, 0', [-0.2003257, -0.1111648, 1.0]], ['2, k, 1', [-0.2062582, 0.1986494, 1.0]], ['2, k, 2', [-0.2097838, 0.4954906, 1.0]], ['2, k, 3', [-0.2145643, 0.6254969, 1.0]], ['2, k, 4', [-0.3659442, 0.3717919, 1.0]], ['2, k, 5', [-0.4069518, 0.1107116, 1.0]], ['2, k, 6', [-0.407553, -0.09251649, 1.0]], ['2, k, 7', [-0.4200134, -0.134666, 1.0]], ['2, k, 8', [-0.05213464, 0.3793553, 1.0]], ['2, k, 9', [0.002584314, 0.1189035, 1.0]], ['2, k, 10', [0.02264187, -0.09201276, 1.0]], ['2, k, 11', [0.0001201115, -0.131822, 1.0]], ['2, k, 12', [-0.2731308, -0.109355, 1.0]], ['2, k, 13', [-0.2756135, -0.4687573, 1.0]], ['2, k, 14', [-0.2228351, -0.7799472, 1.0]], ['2, k, 15', [-0.2639806, -0.7081577, 1.0]], ['2, k, 16', [-0.1204304, -0.1093587, 1.0]], ['2, k, 17', [-0.06564806, -0.4937608, 1.0]], ['2, k, 18', [0.03885619, -0.7817593, 1.0]], ['2, k, 19', [0.01566603, -0.7075889, 1.0]], ['2, k, 20', [-0.2093668, 0.4228787, 1.0]], ['2, k, 21', [-0.4206563, -0.217853, 1.0]], ['2, k, 22', [-0.4553341, -0.1167156, 1.0]], ['2, k, 23', [0.009969456, -0.1967522, 1.0]], ['2, k, 24', [-0.04011604, -0.1197908, 1.0]]]
[['2, k, 0', [-0.2003429, -0.111426, 1.0]], ['2, k, 1', [-0.2061757, 0.1985644, 1.0]], ['2, k, 2', [-0.2095647, 0.4956391, 1.0]], ['2, k, 3', [-0.214672, 0.6254481, 1.0]], ['2, k, 4', [-0.3659956, 0.3702742, 1.0]], ['2, k, 5', [-0.4065849, 0.09121414, 1.0]], ['2, k, 6', [-0.4084082, -0.1173498, 1.0]], ['2, k, 7', [-0.4211261, -0.1557983, 1.0]], ['2, k, 8', [-0.0523311, 0.3793393, 1.0]], ['2, k, 9', [0.002522357, 0.1189347, 1.0]], ['2, k, 10', [0.02260274, -0.09198221, 1.0]], ['2, k, 11', [-0.0008522798, -0.1317177, 1.0]], ['2, k, 12', [-0.2731182, -0.1096989, 1.0]], ['2, k, 13', [-0.2756214, -0.4690743, 1.0]], ['2, k, 14', [-0.2225163, -0.7802062, 1.0]], ['2, k, 15', [-0.2643213, -0.708882, 1.0]], ['2, k, 16', [-0.1204604, -0.10951, 1.0]], ['2, k, 17', [-0.0655053, -0.493962, 1.0]], ['2, k, 18', [0.03669482, -0.7829506, 1.0]], ['2, k, 19', [0.01722369, -0.7068512, 1.0]], ['2, k, 20', [-0.2091773, 0.4229463, 1.0]], ['2, k, 21', [-0.4254878, -0.2325111, 1.0]], ['2, k, 22', [-0.4607083, -0.1446689, 1.0]], ['2, k, 23', [0.00806907, -0.1970428, 1.0]], ['2, k, 24', [-0.04067128, -0.1194701, 1.0]]]
[['2, k, 0', [-0.2009563, -0.1119498, 1.0]], ['2, k, 1', [-0.20619, 0.1983956, 1.0]], ['2, k, 2', [-0.2091473, 0.495831, 1.0]], ['2, k, 3', [-0.2148897, 0.6254364, 1.0]], ['2, k, 4', [-0.3664528, 0.3695476, 1.0]], ['2, k, 5', [-0.4050035, 0.08028278, 1.0]], ['2, k, 6', [-0.4104835, -0.1306877, 1.0]], ['2, k, 7', [-0.4238323, -0.1601506, 1.0]], ['2, k, 8', [-0.05235093, 0.3793147, 1.0]], ['2, k, 9', [0.002389157, 0.1188293, 1.0]], ['2, k, 10', [0.02238848, -0.09210964, 1.0]], ['2, k, 11', [-0.0007359486, -0.1317695, 1.0]], ['2, k, 12', [-0.2736467, -0.1102452, 1.0]], ['2, k, 13', [-0.2751385, -0.4713857, 1.0]], ['2, k, 14', [-0.2219369, -0.7824746, 1.0]], ['2, k, 15', [-0.2628446, -0.7103273, 1.0]], ['2, k, 16', [-0.1211779, -0.1099678, 1.0]], ['2, k, 17', [-0.06546934, -0.4941227, 1.0]], ['2, k, 18', [0.03595266, -0.7834268, 1.0]], ['2, k, 19', [0.01715606, -0.7059034, 1.0]], ['2, k, 20', [-0.208876, 0.4230295, 1.0]], ['2, k, 21', [-0.4205091, -0.2161766, 1.0]], ['2, k, 22', [-0.4614004, -0.1555897, 1.0]], ['2, k, 23', [0.008092443, -0.1967082, 1.0]], ['2, k, 24', [-0.04063421, -0.1194527, 1.0]]]
[['2, k, 0', [-0.2013384, -0.1123331, 1.0]], ['2, k, 1', [-0.2061785, 0.1983222, 1.0]], ['2, k, 2', [-0.2088134, 0.4959913, 1.0]], ['2, k, 3', [-0.2149692, 0.6253976, 1.0]], ['2, k, 4', [-0.367642, 0.3679595, 1.0]], ['2, k, 5', [-0.4043351, 0.07853492, 1.0]], ['2, k, 6', [-0.4124516, -0.1336148, 1.0]], ['2, k, 7', [-0.4120448, -0.1788665, 1.0]], ['2, k, 8', [-0.05236954, 0.3791901, 1.0]], ['2, k, 9', [0.002375291, 0.1185213, 1.0]], ['2, k, 10', [0.02238855, -0.09241879, 1.0]], ['2, k, 11', [-0.0007121541, -0.1322108, 1.0]], ['2, k, 12', [-0.2740428, -0.1108022, 1.0]], ['2, k, 13', [-0.2751641, -0.4714284, 1.0]], ['2, k, 14', [-0.2219164, -0.7825603, 1.0]], ['2, k, 15', [-0.2626945, -0.7102924, 1.0]], ['2, k, 16', [-0.1215565, -0.1102092, 1.0]], ['2, k, 17', [-0.06533904, -0.4943846, 1.0]], ['2, k, 18', [0.03561071, -0.7840248, 1.0]], ['2, k, 19', [0.01894082, -0.7054507, 1.0]], ['2, k, 20', [-0.2086443, 0.4231001, 1.0]], ['2, k, 21', [-0.4147355, -0.2530247, 1.0]], ['2, k, 22', [-0.4603235, -0.1510634, 1.0]], ['2, k, 23', [0.009133227, -0.1970321, 1.0]], ['2, k, 24', [-0.04064228, -0.1189408, 1.0]]]
[['2, k, 0', [-0.2040726, -0.1128443, 1.0]], ['2, k, 1', [-0.2066226, 0.1982728, 1.0]], ['2, k, 2', [-0.2082975, 0.4966118, 1.0]], ['2, k, 3', [-0.2161908, 0.6253514, 1.0]], ['2, k, 4', [-0.3709835, 0.368626, 1.0]], ['2, k, 5', [-0.4106039, 0.08052124, 1.0]], ['2, k, 6', [-0.4234256, -0.1318034, 1.0]], ['2, k, 7', [-0.4280678, -0.1740965, 1.0]], ['2, k, 8', [-0.05270325, 0.3790044, 1.0]], ['2, k, 9', [0.002257688, 0.1182017, 1.0]], ['2, k, 10', [0.0227687, -0.09270079, 1.0]], ['2, k, 11', [0.001742658, -0.1300786, 1.0]], ['2, k, 12', [-0.2766645, -0.1113182, 1.0]], ['2, k, 13', [-0.275359, -0.4725049, 1.0]], ['2, k, 14', [-0.2210982, -0.7836758, 1.0]], ['2, k, 15', [-0.2614684, -0.7105552, 1.0]], ['2, k, 16', [-0.1244296, -0.1106035, 1.0]], ['2, k, 17', [-0.0652938, -0.4937075, 1.0]], ['2, k, 18', [0.05717251, -0.7698845, 1.0]], ['2, k, 19', [0.01299994, -0.7154714, 1.0]], ['2, k, 20', [-0.2083831, 0.4234981, 1.0]], ['2, k, 21', [-0.4390508, -0.2521733, 1.0]], ['2, k, 22', [-0.4785286, -0.1603174, 1.0]], ['2, k, 23', [0.01030215, -0.1965976, 1.0]], ['2, k, 24', [-0.0407718, -0.1189432, 1.0]]]
[['2, k, 0', [-0.204595, -0.1128628, 1.0]], ['2, k, 1', [-0.2067596, 0.1983053, 1.0]], ['2, k, 2', [-0.208276, 0.4967446, 1.0]], ['2, k, 3', [-0.2164631, 0.6254534, 1.0]], ['2, k, 4', [-0.37114, 0.3685928, 1.0]], ['2, k, 5', [-0.4113421, 0.08070379, 1.0]], ['2, k, 6', [-0.4251356, -0.1315482, 1.0]], ['2, k, 7', [-0.4297136, -0.1737427, 1.0]], ['2, k, 8', [-0.05304033, 0.3793849, 1.0]], ['2, k, 9', [0.002248708, 0.1180221, 1.0]], ['2, k, 10', [0.02296623, -0.09287059, 1.0]], ['2, k, 11', [0.002517372, -0.1304929, 1.0]], ['2, k, 12', [-0.2771038, -0.1112423, 1.0]], ['2, k, 13', [-0.2752235, -0.4726993, 1.0]], ['2, k, 14', [-0.220977, -0.7839001, 1.0]], ['2, k, 15', [-0.2613828, -0.7104345, 1.0]], ['2, k, 16', [-0.125017, -0.1106959, 1.0]], ['2, k, 17', [-0.06571942, -0.4916187, 1.0]], ['2, k, 18', [0.04045573, -0.7787156, 1.0]], ['2, k, 19', [0.01500689, -0.7050612, 1.0]], ['2, k, 20', [-0.2083866, 0.4235967, 1.0]], ['2, k, 21', [-0.4409255, -0.2515272, 1.0]], ['2, k, 22', [-0.4785799, -0.152466, 1.0]], ['2, k, 23', [0.01115929, -0.1968746, 1.0]], ['2, k, 24', [-0.03989912, -0.1158998, 1.0]]]
[['2, k, 0', [-0.2047318, -0.1128343, 1.0]], ['2, k, 1', [-0.2067423, 0.1983156, 1.0]], ['2, k, 2', [-0.2078916, 0.4968535, 1.0]], ['2, k, 3', [-0.2165397, 0.6254463, 1.0]], ['2, k, 4', [-0.3715749, 0.3684287, 1.0]], ['2, k, 5', [-0.4112985, 0.08050564, 1.0]], ['2, k, 6', [-0.4258336, -0.1316848, 1.0]], ['2, k, 7', [-0.4299732, -0.1748884, 1.0]], ['2, k, 8', [-0.05311336, 0.3794885, 1.0]], ['2, k, 9', [0.002307842, 0.117854, 1.0]], ['2, k, 10', [0.02278918, -0.09303108, 1.0]], ['2, k, 11', [0.002060947, -0.1301005, 1.0]], ['2, k, 12', [-0.2771885, -0.1112509, 1.0]], ['2, k, 13', [-0.2752891, -0.4723042, 1.0]], ['2, k, 14', [-0.2212485, -0.7837607, 1.0]], ['2, k, 15', [-0.2613963, -0.7101812, 1.0]], ['2, k, 16', [-0.1252221, -0.11058, 1.0]], ['2, k, 17', [-0.06592344, -0.4907451, 1.0]], ['2, k, 18', [0.05591725, -0.768451, 1.0]], ['2, k, 19', [0.01042813, -0.7134984, 1.0]], ['2, k, 20', [-0.2081049, 0.423686, 1.0]], ['2, k, 21', [-0.4414158, -0.2501118, 1.0]], ['2, k, 22', [-0.4799086, -0.1476139, 1.0]], ['2, k, 23', [0.01029123, -0.1964443, 1.0]], ['2, k, 24', [-0.03972384, -0.1163749, 1.0]]]
[['2, k, 0', [-0.2047695, -0.1129031, 1.0]], ['2, k, 1', [-0.2067611, 0.1982663, 1.0]], ['2, k, 2', [-0.2078644, 0.4968688, 1.0]], ['2, k, 3', [-0.2167229, 0.6254043, 1.0]], ['2, k, 4', [-0.3721233, 0.3681654, 1.0]], ['2, k, 5', [-0.4113528, 0.08013477, 1.0]], ['2, k, 6', [-0.4261843, -0.1320262, 1.0]], ['2, k, 7', [-0.4290491, -0.1748578, 1.0]], ['2, k, 8', [-0.05313227, 0.3794174, 1.0]], ['2, k, 9', [0.002371935, 0.1176772, 1.0]], ['2, k, 10', [0.02262702, -0.09318682, 1.0]], ['2, k, 11', [0.0009203239, -0.1309931, 1.0]], ['2, k, 12', [-0.2772166, -0.1112861, 1.0]], ['2, k, 13', [-0.2752995, -0.4723033, 1.0]], ['2, k, 14', [-0.2216906, -0.7839501, 1.0]], ['2, k, 15', [-0.2617914, -0.7102692, 1.0]], ['2, k, 16', [-0.1252607, -0.1106937, 1.0]], ['2, k, 17', [-0.06567857, -0.4916359, 1.0]], ['2, k, 18', [0.04058887, -0.778877, 1.0]], ['2, k, 19', [0.01583219, -0.7042537, 1.0]], ['2, k, 20', [-0.2080787, 0.4236911, 1.0]], ['2, k, 21', [-0.438166, -0.24865, 1.0]], ['2, k, 22', [-0.4783809, -0.145902, 1.0]], ['2, k, 23', [0.01173498, -0.1968709, 1.0]], ['2, k, 24', [-0.04066425, -0.1190761, 1.0]]]
[['2, k, 0', [-0.205019, -0.1128875, 1.0]], ['2, k, 1', [-0.2068109, 0.1982577, 1.0]], ['2, k, 2', [-0.2078334, 0.4968771, 1.0]], ['2, k, 3', [-0.2168768, 0.6254247, 1.0]], ['2, k, 4', [-0.3722734, 0.3680263, 1.0]], ['2, k, 5', [-0.4114279, 0.07997016, 1.0]], ['2, k, 6', [-0.4265325, -0.1321413, 1.0]], ['2, k, 7', [-0.4259824, -0.1751275, 1.0]], ['2, k, 8', [-0.05322441, 0.3794279, 1.0]], ['2, k, 9', [0.002333045, 0.1175444, 1.0]], ['2, k, 10', [0.02249438, -0.09330306, 1.0]], ['2, k, 11', [-3.864141e-05, -0.1294998, 1.0]], ['2, k, 12', [-0.2774105, -0.1113015, 1.0]], ['2, k, 13', [-0.2749909, -0.4725201, 1.0]], ['2, k, 14', [-0.2212787, -0.7841871, 1.0]], ['2, k, 15', [-0.2613173, -0.7104684, 1.0]], ['2, k, 16', [-0.1255544, -0.1106075, 1.0]], ['2, k, 17', [-0.06560361, -0.4918552, 1.0]], ['2, k, 18', [0.0448038, -0.7757757, 1.0]], ['2, k, 19', [0.01318428, -0.7074495, 1.0]], ['2, k, 20', [-0.2080606, 0.423698, 1.0]], ['2, k, 21', [-0.4411469, -0.2508917, 1.0]], ['2, k, 22', [-0.4768989, -0.1500984, 1.0]], ['2, k, 23', [0.007176098, -0.1965518, 1.0]], ['2, k, 24', [-0.04115019, -0.1342549, 1.0]]]
