[['2, k, 0', [-0.2092362, -0.1079547, 1.0]], ['2, k, 1', [-0.2155548, 0.199783, 1.0]], ['2, k, 2', [-0.2199573, 0.4957892, 1.0]], ['2, k, 3', [-0.2256742, 0.6249147, 1.0]], ['2, k, 4', [-0.3788814, 0.3653932, 1.0]], ['2, k, 5', [-0.4698508, 0.1322313, 1.0]], ['2, k, 6', [-0.5488269, -0.02918586, 1.0]], ['2, k, 7', [-0.5540612, -0.02335573, 1.0]], ['2, k, 8', [-0.06102774, 0.3858597, 1.0]], ['2, k, 9', [0.003045949, 0.1752727, 1.0]], ['2, k, 10', [-0.03429735, -0.01171269, 1.0]], ['2, k, 11', [-0.08461205, -0.06205693, 1.0]], ['2, k, 12', [-0.2827783, -0.1073568, 1.0]], ['2, k, 13', [-0.2802875, -0.4385045, 1.0]], ['2, k, 14', [-0.2315603, -0.7503058, 1.0]], ['2, k, 15', [-0.288123, -0.7000869, 1.0]], ['2, k, 16', [-0.1280622, -0.1048753, 1.0]], ['2, k, 17', [-0.07459041, -0.4822873, 1.0]], ['2, k, 18', [0.04878711, -0.7542548, 1.0]], ['2, k, 19', [0.009116407, -0.7132974, 1.0]], ['2, k, 20', [-0.2191437, 0.4234069, 1.0]], ['2, k, 21', [-0.5547616, -0.09523851, 1.0]], ['2, k, 22', [-0.5723963, -0.07356767, 1.0]], ['2, k, 23', [-0.09088893, -0.1205039, 1.0]], ['2, k, 24', [-0.03125031, -0.07472967, 1.0]]]
[['2, k, 0', [-0.200096, -0.1021494, 1.0]], ['2, k, 1', [-0.2119174, 0.2045945, 1.0]], ['2, k, 2', [-0.2211889, 0.4998057, 1.0]], ['2, k, 3', [-0.2181335, 0.6296319, 1.0]], ['2, k, 4', [-0.3738828, 0.3653381, 1.0]], ['2, k, 5', [-0.4715842, 0.1292101, 1.0]], ['2, k, 6', [-0.5502381, -0.03321314, 1.0]], ['2, k, 7', [-0.5517412, -0.02349706, 1.0]], ['2, k, 8', [-0.05909549, 0.3988364, 1.0]], ['2, k, 9', [0.01981281, 0.201809, 1.0]], ['2, k, 10', [-0.08931477, 0.07154832, 1.0]], ['2, k, 11', [-0.1514648, 0.03171838, 1.0]], ['2, k, 12', [-0.272508, -0.1026285, 1.0]], ['2, k, 13', [-0.2767798, -0.4315101, 1.0]], ['2, k, 14', [-0.2351251, -0.7457083, 1.0]], ['2, k, 15', [-0.2900145, -0.6955411, 1.0]], ['2, k, 16', [-0.119961, -0.09797627, 1.0]], ['2, k, 17', [-0.07418638, -0.4818053, 1.0]], ['2, k, 18', [-0.1122125, -0.7877994, 1.0]], ['2, k, 19', [-0.003921695, -0.7372594, 1.0]], ['2, k, 20', [-0.2191626, 0.4276074, 1.0]], ['2, k, 21', [-0.5563324, -0.09453465, 1.0]], ['2, k, 22', [-0.5767057, -0.07435326, 1.0]], ['2, k, 23', [-0.1882216, -0.02314311, 1.0]], ['2, k, 24', [-0.1906627, 0.09951092, 1.0]]]
[['2, k, 0', [-0.2000308, -0.1017565, 1.0]], ['2, k, 1', [-0.2119087, 0.2047067, 1.0]], ['2, k, 2', [-0.2212343, 0.4998086, 1.0]], ['2, k, 3', [-0.2180315, 0.62966, 1.0]], ['2, k, 4', [-0.3736517, 0.3662591, 1.0]], ['2, k, 5', [-0.471319, 0.1295932, 1.0]], ['2, k, 6', [-0.5500985, -0.03299457, 1.0]], ['2, k, 7', [-0.5511343, -0.02303776, 1.0]], ['2, k, 8', [-0.0588278, 0.3995879, 1.0]], ['2, k, 9', [0.01947668, 0.2021282, 1.0]], ['2, k, 10', [-0.09738325, 0.06257838, 1.0]], ['2, k, 11', [-0.155895, 0.02357744, 1.0]], ['2, k, 12', [-0.2724201, -0.1021811, 1.0]], ['2, k, 13', [-0.2767672, -0.4372233, 1.0]], ['2, k, 14', [-0.2343241, -0.751513, 1.0]], ['2, k, 15', [-0.2859753, -0.6948266, 1.0]], ['2, k, 16', [-0.1199622, -0.0976489, 1.0]], ['2, k, 17', [-0.07482201, -0.4803907, 1.0]], ['2, k, 18', [-0.1165802, -0.7863442, 1.0]], ['2, k, 19', [-0.00762853, -0.7369472, 1.0]], ['2, k, 20', [-0.2191938, 0.4276322, 1.0]], ['2, k, 21', [-0.5567927, -0.09859509, 1.0]], ['2, k, 22', [-0.5335709, -0.05152488, 1.0]], ['2, k, 23', [-0.1894698, -0.02633142, 1.0]], ['2, k, 24', [-0.199201, 0.09232864, 1.0]]]
[['2, k, 0', [-0.2002845, -0.101083, 1.0]], ['2, k, 1', [-0.2119077, 0.2039333, 1.0]], ['2, k, 2', [-0.221455, 0.4960263, 1.0]], ['2, k, 3', [-0.2180093, 0.6262156, 1.0]], ['2, k, 4', [-0.3761091, 0.3732071, 1.0]], ['2, k, 5', [-0.4689099, 0.1304826, 1.0]], ['2, k, 6', [-0.5453792, -0.03244019, 1.0]], ['2, k, 7', [-0.5467486, -0.02345557, 1.0]], ['2, k, 8', [-0.05738745, 0.3985558, 1.0]], ['2, k, 9', [0.0217023, 0.1985165, 1.0]], ['2, k, 10', [-0.1344938, 0.06486642, 1.0]], ['2, k, 11', [-0.1886267, 0.0275614, 1.0]], ['2, k, 12', [-0.272769, -0.1011606, 1.0]], ['2, k, 13', [-0.2740917, -0.4601139, 1.0]], ['2, k, 14', [-0.2328922, -0.7737034, 1.0]], ['2, k, 15', [-0.2703938, -0.7011065, 1.0]], ['2, k, 16', [-0.1203172, -0.09712138, 1.0]], ['2, k, 17', [-0.07441141, -0.480894, 1.0]], ['2, k, 18', [-0.1078511, -0.7877294, 1.0]], ['2, k, 19', [0.000227049, -0.7366384, 1.0]], ['2, k, 20', [-0.2193542, 0.4247463, 1.0]], ['2, k, 21', [-0.5485126, -0.09485596, 1.0]], ['2, k, 22', [-0.5314529, -0.05928634, 1.0]], ['2, k, 23', [-0.2254954, -0.003604183, 1.0]], ['2, k, 24', [-0.2278084, 0.08959323, 1.0]]]
[['2, k, 0', [-0.2003406, -0.1009429, 1.0]], ['2, k, 1', [-0.2118967, 0.2038186, 1.0]], ['2, k, 2', [-0.2213178, 0.4954575, 1.0]], ['2, k, 3', [-0.2181618, 0.6258324, 1.0]], ['2, k, 4', [-0.3767442, 0.3748406, 1.0]], ['2, k, 5', [-0.4685529, 0.1306779, 1.0]], ['2, k, 6', [-0.545047, -0.03192028, 1.0]], ['2, k, 7', [-0.5472339, -0.02302514, 1.0]], ['2, k, 8', [-0.05767444, 0.3976152, 1.0]], ['2, k, 9', [0.02174911, 0.1977362, 1.0]], ['2, k, 10', [-0.1388674, 0.0659544, 1.0]], ['2, k, 11', [-0.1920513, 0.02872885, 1.0]], ['2, k, 12', [-0.2728947, -0.1009244, 1.0]], ['2, k, 13', [-0.2739109, -0.4607219, 1.0]], ['2, k, 14', [-0.2329472, -0.7743104, 1.0]], ['2, k, 15', [-0.2703176, -0.701544, 1.0]], ['2, k, 16', [-0.1203656, -0.09700203, 1.0]], ['2, k, 17', [-0.0743895, -0.4809954, 1.0]], ['2, k, 18', [-0.1320714, -0.7667646, 1.0]], ['2, k, 19', [-0.02386852, -0.7366795, 1.0]], ['2, k, 20', [-0.2192576, 0.4242954, 1.0]], ['2, k, 21', [-0.5492541, -0.0958466, 1.0]], ['2, k, 22', [-0.569478, -0.05820401, 1.0]], ['2, k, 23', [-0.2236597, -0.006436824, 1.0]], ['2, k, 24', [-0.232058, 0.08997751, 1.0]]]
[['2, k, 0', [-0.2004455, -0.1007647, 1.0]], ['2, k, 1', [-0.2118955, 0.2037617, 1.0]], ['2, k, 2', [-0.2211642, 0.4951184, 1.0]], ['2, k, 3', [-0.2181701, 0.6254815, 1.0]], ['2, k, 4', [-0.3770323, 0.375986, 1.0]], ['2, k, 5', [-0.4684169, 0.130885, 1.0]], ['2, k, 6', [-0.5447567, -0.03161138, 1.0]], ['2, k, 7', [-0.5468596, -0.02307751, 1.0]], ['2, k, 8', [-0.05790117, 0.3969254, 1.0]], ['2, k, 9', [0.02178455, 0.1969841, 1.0]], ['2, k, 10', [-0.1415678, 0.06590065, 1.0]], ['2, k, 11', [-0.1946741, 0.03107429, 1.0]], ['2, k, 12', [-0.2730464, -0.1006788, 1.0]], ['2, k, 13', [-0.2739866, -0.4615758, 1.0]], ['2, k, 14', [-0.2327961, -0.7752206, 1.0]], ['2, k, 15', [-0.2699421, -0.7021049, 1.0]], ['2, k, 16', [-0.1204818, -0.09684818, 1.0]], ['2, k, 17', [-0.07418895, -0.4813076, 1.0]], ['2, k, 18', [-0.1448853, -0.7675357, 1.0]], ['2, k, 19', [-0.03434175, -0.7380296, 1.0]], ['2, k, 20', [-0.2191531, 0.4240259, 1.0]], ['2, k, 21', [-0.5493972, -0.09489192, 1.0]], ['2, k, 22', [-0.5295358, -0.050839, 1.0]], ['2, k, 23', [-0.2349299, 0.003662855, 1.0]], ['2, k, 24', [-0.2333666, 0.09435091, 1.0]]]
[['2, k, 0', [-0.2004911, -0.1007736, 1.0]], ['2, k, 1', [-0.2120739, 0.2034893, 1.0]], ['2, k, 2', [-0.2215063, 0.4946673, 1.0]], ['2, k, 3', [-0.2183385, 0.6251814, 1.0]], ['2, k, 4', [-0.3771656, 0.3750733, 1.0]], ['2, k, 5', [-0.4683245, 0.1308297, 1.0]], ['2, k, 6', [-0.5446919, -0.03148264, 1.0]], ['2, k, 7', [-0.5471268, -0.02251568, 1.0]], ['2, k, 8', [-0.05835355, 0.3964347, 1.0]], ['2, k, 9', [0.02104028, 0.1957889, 1.0]], ['2, k, 10', [-0.1470912, 0.07910281, 1.0]], ['2, k, 11', [-0.1988554, 0.04715121, 1.0]], ['2, k, 12', [-0.2732196, -0.1007731, 1.0]], ['2, k, 13', [-0.2740248, -0.4618659, 1.0]], ['2, k, 14', [-0.2326833, -0.7755158, 1.0]], ['2, k, 15', [-0.2696252, -0.7021655, 1.0]], ['2, k, 16', [-0.1205298, -0.09684598, 1.0]], ['2, k, 17', [-0.07462914, -0.479514, 1.0]], ['2, k, 18', [-0.1208582, -0.7740089, 1.0]], ['2, k, 19', [-0.01193176, -0.737054, 1.0]], ['2, k, 20', [-0.2194557, 0.4235975, 1.0]], ['2, k, 21', [-0.5507303, -0.09411287, 1.0]], ['2, k, 22', [-0.5708007, -0.07696296, 1.0]], ['2, k, 23', [-0.2389713, 0.01745277, 1.0]], ['2, k, 24', [-0.2376659, 0.1097057, 1.0]]]
[['2, k, 0', [-0.200556, -0.1006492, 1.0]], ['2, k, 1', [-0.2121422, 0.2034479, 1.0]], ['2, k, 2', [-0.2215978, 0.4945472, 1.0]], ['2, k, 3', [-0.218472, 0.6249518, 1.0]], ['2, k, 4', [-0.3770659, 0.3749328, 1.0]], ['2, k, 5', [-0.4678616, 0.1313945, 1.0]], ['2, k, 6', [-0.5441957, -0.03063855, 1.0]], ['2, k, 7', [-0.5484018, -0.02385924, 1.0]], ['2, k, 8', [-0.05837269, 0.3960531, 1.0]], ['2, k, 9', [0.02129851, 0.1950786, 1.0]], ['2, k, 10', [-0.1540354, 0.08446351, 1.0]], ['2, k, 11', [-0.2056938, 0.05425976, 1.0]], ['2, k, 12', [-0.2733886, -0.1005169, 1.0]], ['2, k, 13', [-0.2742238, -0.4579762, 1.0]], ['2, k, 14', [-0.2329823, -0.7720451, 1.0]], ['2, k, 15', [-0.2714483, -0.6999574, 1.0]], ['2, k, 16', [-0.1205511, -0.09679554, 1.0]], ['2, k, 17', [-0.07567561, -0.4771008, 1.0]], ['2, k, 18', [-0.1190284, -0.7721888, 1.0]], ['2, k, 19', [-0.009676896, -0.736263, 1.0]], ['2, k, 20', [-0.2195421, 0.4234863, 1.0]], ['2, k, 21', [-0.5497859, -0.09466572, 1.0]], ['2, k, 22', [-0.5658162, -0.07643165, 1.0]], ['2, k, 23', [-0.2420672, 0.0242229, 1.0]], ['2, k, 24', [-0.2402786, 0.1265028, 1.0]]]
[['2, k, 0', [-0.20069, -0.1006819, 1.0]], ['2, k, 1', [-0.2123728, 0.2029941, 1.0]], ['2, k, 2', [-0.2219053, 0.4937237, 1.0]], ['2, k, 3', [-0.2186009, 0.6243632, 1.0]], ['2, k, 4', [-0.3769084, 0.3744212, 1.0]], ['2, k, 5', [-0.4677393, 0.1318518, 1.0]], ['2, k, 6', [-0.5437686, -0.03027574, 1.0]], ['2, k, 7', [-0.5476158, -0.02480898, 1.0]], ['2, k, 8', [-0.05853068, 0.3954732, 1.0]], ['2, k, 9', [0.02197158, 0.1947461, 1.0]], ['2, k, 10', [-0.1575385, 0.08943219, 1.0]], ['2, k, 11', [-0.2100096, 0.06240663, 1.0]], ['2, k, 12', [-0.2736425, -0.1005543, 1.0]], ['2, k, 13', [-0.2741675, -0.4572902, 1.0]], ['2, k, 14', [-0.233144, -0.7714857, 1.0]], ['2, k, 15', [-0.2714267, -0.6993019, 1.0]], ['2, k, 16', [-0.1206247, -0.0968404, 1.0]], ['2, k, 17', [-0.07526816, -0.4780715, 1.0]], ['2, k, 18', [-0.1180948, -0.7732414, 1.0]], ['2, k, 19', [-0.009070747, -0.73647, 1.0]], ['2, k, 20', [-0.2198326, 0.4227356, 1.0]], ['2, k, 21', [-0.5506172, -0.09546716, 1.0]], ['2, k, 22', [-0.5703189, -0.07674155, 1.0]], ['2, k, 23', [-0.2481321, 0.03700392, 1.0]], ['2, k, 24', [-0.2434802, 0.1309643, 1.0]]]
[['2, k, 0', [-0.2009453, -0.1006866, 1.0]], ['2, k, 1', [-0.2124611, 0.2027454, 1.0]], ['2, k, 2', [-0.221795, 0.4932745, 1.0]], ['2, k, 3', [-0.2189892, 0.6238033, 1.0]], ['2, k, 4', [-0.3768689, 0.3739287, 1.0]], ['2, k, 5', [-0.4675581, 0.1320264, 1.0]], ['2, k, 6', [-0.5431495, -0.03031168, 1.0]], ['2, k, 7', [-0.5464854, -0.02289811, 1.0]], ['2, k, 8', [-0.05862927, 0.3951668, 1.0]], ['2, k, 9', [0.01988406, 0.1929866, 1.0]], ['2, k, 10', [-0.1604651, 0.09286644, 1.0]], ['2, k, 11', [-0.2125072, 0.06949122, 1.0]], ['2, k, 12', [-0.2740353, -0.1006573, 1.0]], ['2, k, 13', [-0.2744054, -0.4557776, 1.0]], ['2, k, 14', [-0.2332445, -0.7700818, 1.0]], ['2, k, 15', [-0.2721899, -0.6982866, 1.0]], ['2, k, 16', [-0.1208511, -0.09680614, 1.0]], ['2, k, 17', [-0.0750398, -0.4789742, 1.0]], ['2, k, 18', [-0.1145433, -0.7737383, 1.0]], ['2, k, 19', [-0.006204024, -0.7364393, 1.0]], ['2, k, 20', [-0.2197784, 0.4223288, 1.0]], ['2, k, 21', [-0.5510302, -0.09485924, 1.0]], ['2, k, 22', [-0.5010716, -0.03696892, 1.0]], ['2, k, 23', [-0.2529301, 0.03414833, 1.0]], ['2, k, 24', [-0.2418028, 0.1404897, 1.0]]]
[['2, k, 0', [-0.2013657, -0.1004548, 1.0]], ['2, k, 1', [-0.2125069, 0.2027348, 1.0]], ['2, k, 2', [-0.2216808, 0.4932006, 1.0]], ['2, k, 3', [-0.2190696, 0.6236436, 1.0]], ['2, k, 4', [-0.3776497, 0.3765627, 1.0]], ['2, k, 5', [-0.467408, 0.1320278, 1.0]], ['2, k, 6', [-0.543116, -0.03019313, 1.0]], ['2, k, 7', [-0.5458651, -0.0239177, 1.0]], ['2, k, 8', [-0.0587111, 0.3949413, 1.0]], ['2, k, 9', [0.02131807, 0.1932825, 1.0]], ['2, k, 10', [-0.1602855, 0.1004871, 1.0]], ['2, k, 11', [-0.2132854, 0.07917678, 1.0]], ['2, k, 12', [-0.2745476, -0.1002538, 1.0]], ['2, k, 13', [-0.2741647, -0.4572181, 1.0]], ['2, k, 14', [-0.2320361, -0.7715455, 1.0]], ['2, k, 15', [-0.2712222, -0.6989337, 1.0]], ['2, k, 16', [-0.1211913, -0.09672054, 1.0]], ['2, k, 17', [-0.07523014, -0.4785759, 1.0]], ['2, k, 18', [-0.113329, -0.7736856, 1.0]], ['2, k, 19', [-0.005764119, -0.7346414, 1.0]], ['2, k, 20', [-0.2197148, 0.4222723, 1.0]], ['2, k, 21', [-0.5543764, -0.09566623, 1.0]], ['2, k, 22', [-0.5714368, -0.07623861, 1.0]], ['2, k, 23', [-0.2481321, 0.0309426, 1.0]], ['2, k, 24', [-0.2424696, 0.1463685, 1.0]]]
[['2, k, 0', [-0.201409, -0.1004466, 1.0]], ['2, k, 1', [-0.2124842, 0.2026696, 1.0]], ['2, k, 2', [-0.2215656, 0.4931161, 1.0]], ['2, k, 3', [-0.219116, 0.6234964, 1.0]], ['2, k, 4', [-0.3776025, 0.3763108, 1.0]], ['2, k, 5', [-0.4672399, 0.1322201, 1.0]], ['2, k, 6', [-0.5426773, -0.03015348, 1.0]], ['2, k, 7', [-0.545672, -0.02384016, 1.0]], ['2, k, 8', [-0.05869288, 0.3947828, 1.0]], ['2, k, 9', [0.02380872, 0.194105, 1.0]], ['2, k, 10', [-0.1621141, 0.1099402, 1.0]], ['2, k, 11', [-0.2169155, 0.09005746, 1.0]], ['2, k, 12', [-0.2746234, -0.1001933, 1.0]], ['2, k, 13', [-0.2743934, -0.4550286, 1.0]], ['2, k, 14', [-0.2326671, -0.7696161, 1.0]], ['2, k, 15', [-0.2723381, -0.6973544, 1.0]], ['2, k, 16', [-0.121229, -0.09674916, 1.0]], ['2, k, 17', [-0.07558838, -0.4775103, 1.0]], ['2, k, 18', [-0.1126553, -0.7729075, 1.0]], ['2, k, 19', [-0.004853182, -0.7343559, 1.0]], ['2, k, 20', [-0.2196222, 0.4221862, 1.0]], ['2, k, 21', [-0.5504001, -0.09733147, 1.0]], ['2, k, 22', [-0.5705971, -0.07734632, 1.0]], ['2, k, 23', [-0.243758, 0.06197555, 1.0]], ['2, k, 24', [-0.2420056, 0.1602592, 1.0]]]
[['2, k, 0', [-0.2019481, -0.09997074, 1.0]], ['2, k, 1', [-0.2125934, 0.2027471, 1.0]], ['2, k, 2', [-0.2215398, 0.4931128, 1.0]], ['2, k, 3', [-0.2194463, 0.6231562, 1.0]], ['2, k, 4', [-0.3804569, 0.3837195, 1.0]], ['2, k, 5', [-0.467111, 0.1323522, 1.0]], ['2, k, 6', [-0.54247, -0.02978496, 1.0]], ['2, k, 7', [-0.5457147, -0.02405485, 1.0]], ['2, k, 8', [-0.05912274, 0.3934116, 1.0]], ['2, k, 9', [0.02326812, 0.1926038, 1.0]], ['2, k, 10', [-0.1304323, 0.1707553, 1.0]], ['2, k, 11', [-0.1965896, 0.1632817, 1.0]], ['2, k, 12', [-0.2751323, -0.0995492, 1.0]], ['2, k, 13', [-0.274619, -0.4544969, 1.0]], ['2, k, 14', [-0.232095, -0.7688842, 1.0]], ['2, k, 15', [-0.2725291, -0.6974174, 1.0]], ['2, k, 16', [-0.1217825, -0.09643663, 1.0]], ['2, k, 17', [-0.07590015, -0.4765554, 1.0]], ['2, k, 18', [-0.1058576, -0.7774467, 1.0]], ['2, k, 19', [0.002659716, -0.734, 1.0]], ['2, k, 20', [-0.2196179, 0.422192, 1.0]], ['2, k, 21', [-0.5516863, -0.09360504, 1.0]], ['2, k, 22', [-0.5666391, -0.07737631, 1.0]], ['2, k, 23', [-0.2278488, 0.1178521, 1.0]], ['2, k, 24', [-0.2004742, 0.2303526, 1.0]]]
[['2, k, 0', [-0.2023751, -0.09963346, 1.0]], ['2, k, 1', [-0.2127452, 0.2028578, 1.0]], ['2, k, 2', [-0.2215529, 0.4931462, 1.0]], ['2, k, 3', [-0.2195701, 0.6231514, 1.0]], ['2, k, 4', [-0.3804218, 0.3847714, 1.0]], ['2, k, 5', [-0.4668976, 0.1325597, 1.0]], ['2, k, 6', [-0.5422713, -0.02942744, 1.0]], ['2, k, 7', [-0.5449504, -0.02336335, 1.0]], ['2, k, 8', [-0.05933082, 0.392365, 1.0]], ['2, k, 9', [0.02793425, 0.193673, 1.0]], ['2, k, 10', [-0.1322256, 0.169625, 1.0]], ['2, k, 11', [-0.1976228, 0.165607, 1.0]], ['2, k, 12', [-0.2756068, -0.09907766, 1.0]], ['2, k, 13', [-0.2745194, -0.4543332, 1.0]], ['2, k, 14', [-0.2322775, -0.7687764, 1.0]], ['2, k, 15', [-0.272646, -0.6972731, 1.0]], ['2, k, 16', [-0.1222231, -0.09617725, 1.0]], ['2, k, 17', [-0.07598588, -0.4763026, 1.0]], ['2, k, 18', [-0.1034154, -0.7792466, 1.0]], ['2, k, 19', [0.003507398, -0.7299985, 1.0]], ['2, k, 20', [-0.21965, 0.4222358, 1.0]], ['2, k, 21', [-0.5522388, -0.09632628, 1.0]], ['2, k, 22', [-0.5339741, -0.06446534, 1.0]], ['2, k, 23', [-0.2304537, 0.1293673, 1.0]], ['2, k, 24', [-0.1997792, 0.2332573, 1.0]]]
[['2, k, 0', [-0.2024674, -0.09972606, 1.0]], ['2, k, 1', [-0.2127489, 0.2028607, 1.0]], ['2, k, 2', [-0.2214404, 0.4933398, 1.0]], ['2, k, 3', [-0.2196869, 0.6231485, 1.0]], ['2, k, 4', [-0.3794419, 0.3817797, 1.0]], ['2, k, 5', [-0.4666488, 0.1328146, 1.0]], ['2, k, 6', [-0.5422236, -0.02933306, 1.0]], ['2, k, 7', [-0.5452078, -0.02432017, 1.0]], ['2, k, 8', [-0.05951616, 0.3918244, 1.0]], ['2, k, 9', [0.02864641, 0.1936646, 1.0]], ['2, k, 10', [-0.1346844, 0.1701252, 1.0]], ['2, k, 11', [-0.1986618, 0.1673793, 1.0]], ['2, k, 12', [-0.2757725, -0.09920622, 1.0]], ['2, k, 13', [-0.2738931, -0.4572761, 1.0]], ['2, k, 14', [-0.2314706, -0.7715535, 1.0]], ['2, k, 15', [-0.2709378, -0.6990855, 1.0]], ['2, k, 16', [-0.1223075, -0.09636004, 1.0]], ['2, k, 17', [-0.07597868, -0.4762635, 1.0]], ['2, k, 18', [-0.1059066, -0.7759097, 1.0]], ['2, k, 19', [0.001656085, -0.7313038, 1.0]], ['2, k, 20', [-0.2195872, 0.4223449, 1.0]], ['2, k, 21', [-0.5512925, -0.09673044, 1.0]], ['2, k, 22', [-0.5706928, -0.0734918, 1.0]], ['2, k, 23', [-0.2363239, 0.1415185, 1.0]], ['2, k, 24', [-0.1976465, 0.2386547, 1.0]]]
[['2, k, 0', [-0.2028508, -0.09946864, 1.0]], ['2, k, 1', [-0.2128063, 0.2028805, 1.0]], ['2, k, 2', [-0.2214169, 0.4933198, 1.0]], ['2, k, 3', [-0.2196704, 0.6231384, 1.0]], ['2, k, 4', [-0.3794766, 0.3821573, 1.0]], ['2, k, 5', [-0.4666035, 0.1339158, 1.0]], ['2, k, 6', [-0.5417047, -0.02910398, 1.0]], ['2, k, 7', [-0.5456396, -0.02390989, 1.0]], ['2, k, 8', [-0.05974723, 0.3913392, 1.0]], ['2, k, 9', [0.02774517, 0.1931408, 1.0]], ['2, k, 10', [-0.2181087, 0.1627855, 1.0]], ['2, k, 11', [-0.2708561, 0.1659408, 1.0]], ['2, k, 12', [-0.2761586, -0.09888606, 1.0]], ['2, k, 13', [-0.2742533, -0.4538527, 1.0]], ['2, k, 14', [-0.2318928, -0.7682106, 1.0]], ['2, k, 15', [-0.2727472, -0.6973115, 1.0]], ['2, k, 16', [-0.1227671, -0.09611891, 1.0]], ['2, k, 17', [-0.07620317, -0.4760188, 1.0]], ['2, k, 18', [-0.1059995, -0.7764819, 1.0]], ['2, k, 19', [0.001895994, -0.7315325, 1.0]], ['2, k, 20', [-0.2195833, 0.4223391, 1.0]], ['2, k, 21', [-0.5510406, -0.09685341, 1.0]], ['2, k, 22', [-0.5654303, -0.06884881, 1.0]], ['2, k, 23', [-0.2863859, 0.1694572, 1.0]], ['2, k, 24', [-0.2776047, 0.2305007, 1.0]]]
[['2, k, 0', [-0.2030221, -0.09939741, 1.0]], ['2, k, 1', [-0.2128374, 0.202888, 1.0]], ['2, k, 2', [-0.2213945, 0.4933193, 1.0]], ['2, k, 3', [-0.2197413, 0.6232331, 1.0]], ['2, k, 4', [-0.3788815, 0.3800483, 1.0]], ['2, k, 5', [-0.4664295, 0.1340184, 1.0]], ['2, k, 6', [-0.5416691, -0.02907081, 1.0]], ['2, k, 7', [-0.5458078, -0.02394282, 1.0]], ['2, k, 8', [-0.05988942, 0.3909978, 1.0]], ['2, k, 9', [0.02795771, 0.1933737, 1.0]], ['2, k, 10', [-0.2180537, 0.1633064, 1.0]], ['2, k, 11', [-0.2676444, 0.167753, 1.0]], ['2, k, 12', [-0.2763725, -0.09881119, 1.0]], ['2, k, 13', [-0.2744242, -0.4512273, 1.0]], ['2, k, 14', [-0.232247, -0.7658086, 1.0]], ['2, k, 15', [-0.274221, -0.6959523, 1.0]], ['2, k, 16', [-0.1229187, -0.09605651, 1.0]], ['2, k, 17', [-0.07654757, -0.4745667, 1.0]], ['2, k, 18', [-0.1044615, -0.776362, 1.0]], ['2, k, 19', [0.003837027, -0.7310933, 1.0]], ['2, k, 20', [-0.2195772, 0.4223391, 1.0]], ['2, k, 21', [-0.5534585, -0.09760479, 1.0]], ['2, k, 22', [-0.5431945, -0.07977886, 1.0]], ['2, k, 23', [-0.2580225, 0.1615266, 1.0]], ['2, k, 24', [-0.2254317, 0.1728569, 1.0]]]
[['2, k, 0', [-0.2031185, -0.09920607, 1.0]], ['2, k, 1', [-0.2127791, 0.2029693, 1.0]], ['2, k, 2', [-0.2209631, 0.4934373, 1.0]], ['2, k, 3', [-0.2197387, 0.6232144, 1.0]], ['2, k, 4', [-0.3785093, 0.3807386, 1.0]], ['2, k, 5', [-0.4663174, 0.1341715, 1.0]], ['2, k, 6', [-0.5415412, -0.02906672, 1.0]], ['2, k, 7', [-0.5458552, -0.02437502, 1.0]], ['2, k, 8', [-0.05981917, 0.3902565, 1.0]], ['2, k, 9', [0.02846501, 0.193911, 1.0]], ['2, k, 10', [-0.2176693, 0.164969, 1.0]], ['2, k, 11', [-0.265835, 0.1728939, 1.0]], ['2, k, 12', [-0.2764504, -0.09848634, 1.0]], ['2, k, 13', [-0.2747772, -0.4495699, 1.0]], ['2, k, 14', [-0.2323414, -0.763985, 1.0]], ['2, k, 15', [-0.275251, -0.695279, 1.0]], ['2, k, 16', [-0.123028, -0.09594756, 1.0]], ['2, k, 17', [-0.076652, -0.4744225, 1.0]], ['2, k, 18', [-0.103949, -0.7764077, 1.0]], ['2, k, 19', [0.004735343, -0.7319847, 1.0]], ['2, k, 20', [-0.2192737, 0.4224475, 1.0]], ['2, k, 21', [-0.5506395, -0.09679566, 1.0]], ['2, k, 22', [-0.568491, -0.08777781, 1.0]], ['2, k, 23', [-0.268577, 0.1767065, 1.0]], ['2, k, 24', [-0.2705178, 0.1137871, 1.0]]]
