[['2, k, 0', [0.0372114, -0.353782, 1.0]], ['2, k, 1', [0.0510859, -0.0469914, 1.0]], ['2, k, 2', [0.0644772, 0.254054, 1.0]], ['2, k, 3', [0.0739331, 0.393635, 1.0]], ['2, k, 4', [-0.0821768, 0.182601, 1.0]], ['2, k, 5', [-0.204444, 0.0893132, 1.0]], ['2, k, 6', [-0.215329, 0.0506787, 1.0]], ['2, k, 7', [-0.309126, 0.0671528, 1.0]], ['2, k, 8', [0.207059, 0.172053, 1.0]], ['2, k, 9', [0.314205, 0.076637, 1.0]], ['2, k, 10', [0.350141, 0.0460211, 1.0]], ['2, k, 11', [0.352506, 0.0258824, 1.0]], ['2, k, 12', [-0.0289476, -0.347504, 1.0]], ['2, k, 13', [-0.0707706, -0.790658, 1.0]], ['2, k, 14', [0.00986821, -0.723581, 1.0]], ['2, k, 15', [-0.0141027, -0.829653, 1.0]], ['2, k, 16', [0.102558, -0.352312, 1.0]], ['2, k, 17', [0.191169, -0.776409, 1.0]], ['2, k, 18', [0.194742, -1.08032, 1.0]], ['2, k, 19', [0.188668, -1.13496, 1.0]], ['2, k, 20', [0.0612063, 0.179598, 1.0]], ['2, k, 21', [-0.326656, 0.0514294, 1.0]], ['2, k, 22', [-0.280131, 0.0744198, 1.0]], ['2, k, 23', [0.37401, 0.000881293, 1.0]], ['2, k, 24', [0.397903, 0.0410955, 1.0]]]
[['2, k, 0', [0.0785452, -0.375657, 1.0]], ['2, k, 1', [0.0749006, -0.0391807, 1.0]], ['2, k, 2', [0.0700437, 0.28944, 1.0]], ['2, k, 3', [0.122306, 0.409424, 1.0]], ['2, k, 4', [0.000290916, 0.13733, 1.0]], ['2, k, 5', [0.229277, 0.132967, 1.0]], ['2, k, 6', [0.519428, 0.125966, 1.0]], ['2, k, 7', [0.568808, 0.131464, 1.0]], ['2, k, 8', [0.216572, 0.220892, 1.0]], ['2, k, 9', [0.430252, 0.181324, 1.0]], ['2, k, 10', [0.516951, 0.137412, 1.0]], ['2, k, 11', [0.570856, 0.131274, 1.0]], ['2, k, 12', [0.0314262, -0.373475, 1.0]], ['2, k, 13', [-0.0729026, -0.778785, 1.0]], ['2, k, 14', [-0.0821657, -1.13336, 1.0]], ['2, k, 15', [-0.0467926, -1.19781, 1.0]], ['2, k, 16', [0.124494, -0.36981, 1.0]], ['2, k, 17', [0.178297, -0.683582, 1.0]], ['2, k, 18', [0.218501, -1.14671, 1.0]], ['2, k, 19', [0.167835, -1.19482, 1.0]], ['2, k, 20', [0.0714032, 0.208271, 1.0]], ['2, k, 21', [0.618063, 0.14411, 1.0]], ['2, k, 22', [0.572806, 0.107897, 1.0]], ['2, k, 23', [0.610423, 0.113356, 1.0]], ['2, k, 24', [0.517482, 0.126084, 1.0]]]
[['2, k, 0', [0.0783584, -0.375656, 1.0]], ['2, k, 1', [0.0732572, -0.0402341, 1.0]], ['2, k, 2', [0.0663603, 0.287048, 1.0]], ['2, k, 3', [0.118404, 0.405949, 1.0]], ['2, k, 4', [-0.00685917, 0.135584, 1.0]], ['2, k, 5', [0.228368, 0.131534, 1.0]], ['2, k, 6', [0.509385, 0.124829, 1.0]], ['2, k, 7', [0.5544, 0.128483, 1.0]], ['2, k, 8', [0.212905, 0.218469, 1.0]], ['2, k, 9', [0.426545, 0.178926, 1.0]], ['2, k, 10', [0.514609, 0.136903, 1.0]], ['2, k, 11', [0.555552, 0.128277, 1.0]], ['2, k, 12', [0.0310101, -0.373821, 1.0]], ['2, k, 13', [-0.0724235, -0.776803, 1.0]], ['2, k, 14', [-0.0764416, -1.13129, 1.0]], ['2, k, 15', [-0.04984, -1.19442, 1.0]], ['2, k, 16', [0.124425, -0.369529, 1.0]], ['2, k, 17', [0.183415, -0.689107, 1.0]], ['2, k, 18', [0.209642, -1.11746, 1.0]], ['2, k, 19', [0.181314, -1.18585, 1.0]], ['2, k, 20', [0.0682371, 0.206208, 1.0]], ['2, k, 21', [0.598324, 0.139479, 1.0]], ['2, k, 22', [0.566135, 0.1053, 1.0]], ['2, k, 23', [0.589989, 0.123146, 1.0]], ['2, k, 24', [0.506431, 0.114725, 1.0]]]
[['2, k, 0', [0.0778838, -0.375723, 1.0]], ['2, k, 1', [0.0715843, -0.0415971, 1.0]], ['2, k, 2', [0.0638065, 0.284298, 1.0]], ['2, k, 3', [0.115414, 0.402472, 1.0]], ['2, k, 4', [-0.0144557, 0.136756, 1.0]], ['2, k, 5', [0.204309, 0.131162, 1.0]], ['2, k, 6', [0.488266, 0.123974, 1.0]], ['2, k, 7', [0.536712, 0.125126, 1.0]], ['2, k, 8', [0.210361, 0.215703, 1.0]], ['2, k, 9', [0.423947, 0.17619, 1.0]], ['2, k, 10', [0.512751, 0.135349, 1.0]], ['2, k, 11', [0.545734, 0.127616, 1.0]], ['2, k, 12', [0.0294674, -0.374073, 1.0]], ['2, k, 13', [-0.0855002, -0.78821, 1.0]], ['2, k, 14', [-0.0783785, -1.13862, 1.0]], ['2, k, 15', [-0.0451082, -1.20211, 1.0]], ['2, k, 16', [0.124409, -0.369513, 1.0]], ['2, k, 17', [0.184456, -0.683715, 1.0]], ['2, k, 18', [0.20964, -1.14679, 1.0]], ['2, k, 19', [0.177183, -1.20294, 1.0]], ['2, k, 20', [0.0658572, 0.203789, 1.0]], ['2, k, 21', [0.584561, 0.127772, 1.0]], ['2, k, 22', [0.506381, 0.104137, 1.0]], ['2, k, 23', [0.577801, 0.128293, 1.0]], ['2, k, 24', [0.508189, 0.111767, 1.0]]]
[['2, k, 0', [0.0771831, -0.375903, 1.0]], ['2, k, 1', [0.0698857, -0.0430113, 1.0]], ['2, k, 2', [0.0615796, 0.281817, 1.0]], ['2, k, 3', [0.111251, 0.399471, 1.0]], ['2, k, 4', [-0.0209831, 0.136455, 1.0]], ['2, k, 5', [0.198573, 0.130301, 1.0]], ['2, k, 6', [0.394262, 0.114982, 1.0]], ['2, k, 7', [0.484616, 0.120725, 1.0]], ['2, k, 8', [0.208142, 0.213217, 1.0]], ['2, k, 9', [0.42168, 0.173729, 1.0]], ['2, k, 10', [0.510942, 0.1334, 1.0]], ['2, k, 11', [0.511356, 0.121835, 1.0]], ['2, k, 12', [0.0275018, -0.374814, 1.0]], ['2, k, 13', [-0.0799347, -0.789072, 1.0]], ['2, k, 14', [-0.0797988, -1.14058, 1.0]], ['2, k, 15', [-0.0558071, -1.20447, 1.0]], ['2, k, 16', [0.124366, -0.369469, 1.0]], ['2, k, 17', [0.184402, -0.683456, 1.0]], ['2, k, 18', [0.209185, -1.14681, 1.0]], ['2, k, 19', [0.177592, -1.2036, 1.0]], ['2, k, 20', [0.0637249, 0.201556, 1.0]], ['2, k, 21', [0.546417, 0.124057, 1.0]], ['2, k, 22', [0.500674, 0.10198, 1.0]], ['2, k, 23', [0.529727, 0.117067, 1.0]], ['2, k, 24', [0.467974, 0.111272, 1.0]]]
[['2, k, 0', [0.0774624, -0.376431, 1.0]], ['2, k, 1', [0.0697822, -0.0457336, 1.0]], ['2, k, 2', [0.0609012, 0.276677, 1.0]], ['2, k, 3', [0.106281, 0.393954, 1.0]], ['2, k, 4', [-0.0272481, 0.136208, 1.0]], ['2, k, 5', [0.176564, 0.126006, 1.0]], ['2, k, 6', [0.442822, 0.119316, 1.0]], ['2, k, 7', [0.474415, 0.119343, 1.0]], ['2, k, 8', [0.207466, 0.20808, 1.0]], ['2, k, 9', [0.336662, 0.169466, 1.0]], ['2, k, 10', [0.510331, 0.120398, 1.0]], ['2, k, 11', [0.514075, 0.121597, 1.0]], ['2, k, 12', [0.0273153, -0.375437, 1.0]], ['2, k, 13', [-0.0641725, -0.740613, 1.0]], ['2, k, 14', [-0.0806549, -1.12759, 1.0]], ['2, k, 15', [-0.105408, -1.19141, 1.0]], ['2, k, 16', [0.125201, -0.369816, 1.0]], ['2, k, 17', [0.189476, -0.703449, 1.0]], ['2, k, 18', [0.200674, -1.12205, 1.0]], ['2, k, 19', [0.260708, -1.15821, 1.0]], ['2, k, 20', [0.0631983, 0.197034, 1.0]], ['2, k, 21', [0.538954, 0.121124, 1.0]], ['2, k, 22', [0.469751, 0.115614, 1.0]], ['2, k, 23', [0.539617, 0.115983, 1.0]], ['2, k, 24', [0.482076, 0.127558, 1.0]]]
[['2, k, 0', [0.0779379, -0.376943, 1.0]], ['2, k, 1', [0.0695032, -0.0468732, 1.0]], ['2, k, 2', [0.0598717, 0.275402, 1.0]], ['2, k, 3', [0.105211, 0.392018, 1.0]], ['2, k, 4', [-0.0357172, 0.134311, 1.0]], ['2, k, 5', [0.151571, 0.127863, 1.0]], ['2, k, 6', [0.368534, 0.114475, 1.0]], ['2, k, 7', [0.465272, 0.117927, 1.0]], ['2, k, 8', [0.20644, 0.206805, 1.0]], ['2, k, 9', [0.321645, 0.166142, 1.0]], ['2, k, 10', [0.495332, 0.117086, 1.0]], ['2, k, 11', [0.487901, 0.116875, 1.0]], ['2, k, 12', [0.0271817, -0.37621, 1.0]], ['2, k, 13', [-0.0702549, -0.769681, 1.0]], ['2, k, 14', [-0.080466, -1.12142, 1.0]], ['2, k, 15', [-0.0193882, -1.15745, 1.0]], ['2, k, 16', [0.126354, -0.370168, 1.0]], ['2, k, 17', [0.189392, -0.703327, 1.0]], ['2, k, 18', [0.200114, -1.12319, 1.0]], ['2, k, 19', [0.188612, -1.19405, 1.0]], ['2, k, 20', [0.0623506, 0.195764, 1.0]], ['2, k, 21', [0.500746, 0.112571, 1.0]], ['2, k, 22', [0.453794, 0.103802, 1.0]], ['2, k, 23', [0.465658, 0.0966217, 1.0]], ['2, k, 24', [0.45199, 0.122687, 1.0]]]
[['2, k, 0', [0.0778016, -0.376707, 1.0]], ['2, k, 1', [0.0691058, -0.0479163, 1.0]], ['2, k, 2', [0.059466, 0.272374, 1.0]], ['2, k, 3', [0.10328, 0.388039, 1.0]], ['2, k, 4', [-0.0423966, 0.138533, 1.0]], ['2, k, 5', [0.147384, 0.124131, 1.0]], ['2, k, 6', [0.391478, 0.118269, 1.0]], ['2, k, 7', [0.438725, 0.114491, 1.0]], ['2, k, 8', [0.206034, 0.203784, 1.0]], ['2, k, 9', [0.30805, 0.164608, 1.0]], ['2, k, 10', [0.481768, 0.115562, 1.0]], ['2, k, 11', [0.457929, 0.111664, 1.0]], ['2, k, 12', [0.0262378, -0.375791, 1.0]], ['2, k, 13', [-0.0701901, -0.776565, 1.0]], ['2, k, 14', [-0.0820706, -1.13558, 1.0]], ['2, k, 15', [-0.0487389, -1.20161, 1.0]], ['2, k, 16', [0.126999, -0.369911, 1.0]], ['2, k, 17', [0.189597, -0.703139, 1.0]], ['2, k, 18', [0.200506, -1.12157, 1.0]], ['2, k, 19', [0.18991, -1.19297, 1.0]], ['2, k, 20', [0.0619225, 0.193284, 1.0]], ['2, k, 21', [0.475609, 0.103873, 1.0]], ['2, k, 22', [0.411021, 0.104601, 1.0]], ['2, k, 23', [0.448672, 0.0814868, 1.0]], ['2, k, 24', [0.443468, 0.139442, 1.0]]]
[['2, k, 0', [0.0781382, -0.374821, 1.0]], ['2, k, 1', [0.0686156, -0.0479019, 1.0]], ['2, k, 2', [0.0583401, 0.271267, 1.0]], ['2, k, 3', [0.101316, 0.386457, 1.0]], ['2, k, 4', [-0.0469928, 0.140339, 1.0]], ['2, k, 5', [0.144767, 0.121876, 1.0]], ['2, k, 6', [0.316498, 0.114273, 1.0]], ['2, k, 7', [0.391903, 0.11339, 1.0]], ['2, k, 8', [0.208094, 0.216338, 1.0]], ['2, k, 9', [0.28019, 0.177929, 1.0]], ['2, k, 10', [0.453864, 0.128851, 1.0]], ['2, k, 11', [0.416154, 0.109651, 1.0]], ['2, k, 12', [0.0261139, -0.374245, 1.0]], ['2, k, 13', [-0.0701525, -0.776787, 1.0]], ['2, k, 14', [-0.0809192, -1.13633, 1.0]], ['2, k, 15', [-0.0502746, -1.20333, 1.0]], ['2, k, 16', [0.127845, -0.367586, 1.0]], ['2, k, 17', [0.188414, -0.68395, 1.0]], ['2, k, 18', [0.211495, -1.14883, 1.0]], ['2, k, 19', [0.234331, -1.18936, 1.0]], ['2, k, 20', [0.0609649, 0.192443, 1.0]], ['2, k, 21', [0.425015, 0.109105, 1.0]], ['2, k, 22', [0.370128, 0.0974333, 1.0]], ['2, k, 23', [0.384788, 0.100993, 1.0]], ['2, k, 24', [0.37695, 0.120731, 1.0]]]
[['2, k, 0', [0.0784146, -0.374536, 1.0]], ['2, k, 1', [0.0686396, -0.0484732, 1.0]], ['2, k, 2', [0.0578874, 0.269388, 1.0]], ['2, k, 3', [0.0968979, 0.384381, 1.0]], ['2, k, 4', [-0.0492931, 0.135776, 1.0]], ['2, k, 5', [0.131775, 0.118413, 1.0]], ['2, k, 6', [0.304128, 0.111143, 1.0]], ['2, k, 7', [0.366096, 0.108222, 1.0]], ['2, k, 8', [0.2097, 0.216848, 1.0]], ['2, k, 9', [0.42331, 0.178314, 1.0]], ['2, k, 10', [0.658859, 0.178236, 1.0]], ['2, k, 11', [0.743275, 0.179856, 1.0]], ['2, k, 12', [0.0258681, -0.374129, 1.0]], ['2, k, 13', [-0.069842, -0.776176, 1.0]], ['2, k, 14', [-0.0759802, -1.1367, 1.0]], ['2, k, 15', [-0.0553918, -1.20108, 1.0]], ['2, k, 16', [0.129031, -0.36682, 1.0]], ['2, k, 17', [0.188081, -0.683535, 1.0]], ['2, k, 18', [0.210764, -1.14877, 1.0]], ['2, k, 19', [0.186128, -1.20764, 1.0]], ['2, k, 20', [0.0606475, 0.190906, 1.0]], ['2, k, 21', [0.422642, 0.087968, 1.0]], ['2, k, 22', [0.31231, 0.0880988, 1.0]], ['2, k, 23', [0.783615, 0.169759, 1.0]], ['2, k, 24', [0.706074, 0.162691, 1.0]]]
[['2, k, 0', [0.0785911, -0.373964, 1.0]], ['2, k, 1', [0.0682752, -0.0483643, 1.0]], ['2, k, 2', [0.0566318, 0.268997, 1.0]], ['2, k, 3', [0.0944282, 0.383522, 1.0]], ['2, k, 4', [-0.0546566, 0.139562, 1.0]], ['2, k, 5', [0.0468246, 0.122841, 1.0]], ['2, k, 6', [0.252816, 0.113871, 1.0]], ['2, k, 7', [0.325242, 0.111226, 1.0]], ['2, k, 8', [0.20957, 0.216399, 1.0]], ['2, k, 9', [0.423828, 0.180868, 1.0]], ['2, k, 10', [0.681053, 0.177762, 1.0]], ['2, k, 11', [0.744008, 0.174455, 1.0]], ['2, k, 12', [0.0251075, -0.373538, 1.0]], ['2, k, 13', [-0.0699596, -0.77445, 1.0]], ['2, k, 14', [-0.074483, -1.12576, 1.0]], ['2, k, 15', [-0.0994263, -1.18848, 1.0]], ['2, k, 16', [0.130808, -0.365586, 1.0]], ['2, k, 17', [0.19245, -0.694059, 1.0]], ['2, k, 18', [0.199867, -1.12826, 1.0]], ['2, k, 19', [0.254081, -1.16418, 1.0]], ['2, k, 20', [0.0596395, 0.190641, 1.0]], ['2, k, 21', [0.360174, 0.104051, 1.0]], ['2, k, 22', [0.281979, 0.0951979, 1.0]], ['2, k, 23', [0.791121, 0.166039, 1.0]], ['2, k, 24', [0.690316, 0.158679, 1.0]]]
[['2, k, 0', [0.0789981, -0.373294, 1.0]], ['2, k, 1', [0.0685272, -0.048462, 1.0]], ['2, k, 2', [0.0568443, 0.267752, 1.0]], ['2, k, 3', [0.0926827, 0.381163, 1.0]], ['2, k, 4', [-0.0568485, 0.141896, 1.0]], ['2, k, 5', [0.0108074, 0.135132, 1.0]], ['2, k, 6', [0.164734, 0.122442, 1.0]], ['2, k, 7', [0.276055, 0.109547, 1.0]], ['2, k, 8', [0.214192, 0.215182, 1.0]], ['2, k, 9', [0.429089, 0.178891, 1.0]], ['2, k, 10', [0.662692, 0.166309, 1.0]], ['2, k, 11', [0.732567, 0.169818, 1.0]], ['2, k, 12', [0.0244987, -0.372805, 1.0]], ['2, k, 13', [-0.064543, -0.726249, 1.0]], ['2, k, 14', [-0.0739939, -1.11978, 1.0]], ['2, k, 15', [-0.0602722, -1.18945, 1.0]], ['2, k, 16', [0.133181, -0.364193, 1.0]], ['2, k, 17', [0.191994, -0.693148, 1.0]], ['2, k, 18', [0.200119, -1.12635, 1.0]], ['2, k, 19', [0.250444, -1.16237, 1.0]], ['2, k, 20', [0.0598558, 0.189713, 1.0]], ['2, k, 21', [0.327952, 0.107214, 1.0]], ['2, k, 22', [0.222597, 0.0939186, 1.0]], ['2, k, 23', [0.778184, 0.161394, 1.0]], ['2, k, 24', [0.689418, 0.155164, 1.0]]]
[['2, k, 0', [0.078789, -0.370878, 1.0]], ['2, k, 1', [0.067949, -0.0485333, 1.0]], ['2, k, 2', [0.0560744, 0.265035, 1.0]], ['2, k, 3', [0.0921909, 0.380134, 1.0]], ['2, k, 4', [-0.0615907, 0.142895, 1.0]], ['2, k, 5', [-0.00229491, 0.129298, 1.0]], ['2, k, 6', [0.168202, 0.118044, 1.0]], ['2, k, 7', [0.239617, 0.108654, 1.0]], ['2, k, 8', [0.214156, 0.215644, 1.0]], ['2, k, 9', [0.430274, 0.186207, 1.0]], ['2, k, 10', [0.630429, 0.175819, 1.0]], ['2, k, 11', [0.737789, 0.170704, 1.0]], ['2, k, 12', [0.0230063, -0.370125, 1.0]], ['2, k, 13', [-0.0645334, -0.775143, 1.0]], ['2, k, 14', [-0.0745727, -1.12751, 1.0]], ['2, k, 15', [-0.0235464, -1.16332, 1.0]], ['2, k, 16', [0.133453, -0.362202, 1.0]], ['2, k, 17', [0.192312, -0.693848, 1.0]], ['2, k, 18', [0.208119, -1.119, 1.0]], ['2, k, 19', [0.256389, -1.15497, 1.0]], ['2, k, 20', [0.059111, 0.187703, 1.0]], ['2, k, 21', [0.283151, 0.100677, 1.0]], ['2, k, 22', [0.173686, 0.0915836, 1.0]], ['2, k, 23', [0.777639, 0.163276, 1.0]], ['2, k, 24', [0.680931, 0.15227, 1.0]]]
[['2, k, 0', [0.0785214, -0.369787, 1.0]], ['2, k, 1', [0.0683786, -0.0484169, 1.0]], ['2, k, 2', [0.0582364, 0.264007, 1.0]], ['2, k, 3', [0.0902976, 0.380097, 1.0]], ['2, k, 4', [-0.063377, 0.143967, 1.0]], ['2, k, 5', [-0.0152989, 0.136451, 1.0]], ['2, k, 6', [0.101467, 0.118091, 1.0]], ['2, k, 7', [0.203933, 0.1102, 1.0]], ['2, k, 8', [0.213998, 0.216085, 1.0]], ['2, k, 9', [0.46882, 0.178522, 1.0]], ['2, k, 10', [0.666566, 0.154835, 1.0]], ['2, k, 11', [0.719729, 0.159009, 1.0]], ['2, k, 12', [0.0219144, -0.368325, 1.0]], ['2, k, 13', [-0.0651317, -0.775088, 1.0]], ['2, k, 14', [-0.0751863, -1.12767, 1.0]], ['2, k, 15', [-0.0617638, -1.19517, 1.0]], ['2, k, 16', [0.133535, -0.361479, 1.0]], ['2, k, 17', [0.192469, -0.693801, 1.0]], ['2, k, 18', [0.204735, -1.11483, 1.0]], ['2, k, 19', [0.251816, -1.15082, 1.0]], ['2, k, 20', [0.0607348, 0.186969, 1.0]], ['2, k, 21', [0.256187, 0.0892193, 1.0]], ['2, k, 22', [0.128808, 0.101125, 1.0]], ['2, k, 23', [0.762946, 0.155713, 1.0]], ['2, k, 24', [0.673758, 0.147911, 1.0]]]
[['2, k, 0', [0.0785899, -0.368241, 1.0]], ['2, k, 1', [0.0681905, -0.0482941, 1.0]], ['2, k, 2', [0.0578247, 0.263673, 1.0]], ['2, k, 3', [0.0890411, 0.380714, 1.0]], ['2, k, 4', [-0.0638774, 0.144001, 1.0]], ['2, k, 5', [-0.0198816, 0.139352, 1.0]], ['2, k, 6', [0.132865, 0.119991, 1.0]], ['2, k, 7', [0.171262, 0.11567, 1.0]], ['2, k, 8', [0.216036, 0.21736, 1.0]], ['2, k, 9', [0.440064, 0.16487, 1.0]], ['2, k, 10', [0.634551, 0.1443, 1.0]], ['2, k, 11', [0.70646, 0.15472, 1.0]], ['2, k, 12', [0.0216658, -0.367622, 1.0]], ['2, k, 13', [-0.0590335, -0.721768, 1.0]], ['2, k, 14', [-0.0762206, -1.12857, 1.0]], ['2, k, 15', [-0.0280174, -1.16439, 1.0]], ['2, k, 16', [0.134042, -0.359552, 1.0]], ['2, k, 17', [0.192374, -0.693297, 1.0]], ['2, k, 18', [0.206575, -1.11416, 1.0]], ['2, k, 19', [0.252024, -1.15024, 1.0]], ['2, k, 20', [0.0604129, 0.186741, 1.0]], ['2, k, 21', [0.213886, 0.0927934, 1.0]], ['2, k, 22', [0.122206, 0.105911, 1.0]], ['2, k, 23', [0.761568, 0.151288, 1.0]], ['2, k, 24', [0.658772, 0.141268, 1.0]]]
[['2, k, 0', [0.0768603, -0.364821, 1.0]], ['2, k, 1', [0.0677072, -0.0476368, 1.0]], ['2, k, 2', [0.0578121, 0.263457, 1.0]], ['2, k, 3', [0.0873284, 0.380917, 1.0]], ['2, k, 4', [-0.0613129, 0.232344, 1.0]], ['2, k, 5', [-0.0220833, 0.232896, 1.0]], ['2, k, 6', [0.144659, 0.207821, 1.0]], ['2, k, 7', [0.140694, 0.121434, 1.0]], ['2, k, 8', [0.227234, 0.210941, 1.0]], ['2, k, 9', [0.431606, 0.128568, 1.0]], ['2, k, 10', [0.63249, 0.142214, 1.0]], ['2, k, 11', [0.684304, 0.148029, 1.0]], ['2, k, 12', [0.0146041, -0.361342, 1.0]], ['2, k, 13', [-0.0659576, -0.772681, 1.0]], ['2, k, 14', [-0.0773608, -1.12522, 1.0]], ['2, k, 15', [-0.0486695, -1.16196, 1.0]], ['2, k, 16', [0.134766, -0.356803, 1.0]], ['2, k, 17', [0.192496, -0.693776, 1.0]], ['2, k, 18', [0.205445, -1.1097, 1.0]], ['2, k, 19', [0.231373, -1.14667, 1.0]], ['2, k, 20', [0.060315, 0.186675, 1.0]], ['2, k, 21', [0.170441, 0.0922397, 1.0]], ['2, k, 22', [0.0934927, 0.132642, 1.0]], ['2, k, 23', [0.727027, 0.146552, 1.0]], ['2, k, 24', [0.585756, 0.138103, 1.0]]]
[['2, k, 0', [0.0765361, -0.362878, 1.0]], ['2, k, 1', [0.0676282, -0.0473779, 1.0]], ['2, k, 2', [0.0579843, 0.262441, 1.0]], ['2, k, 3', [0.0864953, 0.378159, 1.0]], ['2, k, 4', [-0.0607579, 0.231705, 1.0]], ['2, k, 5', [-0.0215385, 0.23226, 1.0]], ['2, k, 6', [0.145156, 0.207195, 1.0]], ['2, k, 7', [0.132327, 0.124749, 1.0]], ['2, k, 8', [0.220568, 0.213898, 1.0]], ['2, k, 9', [0.4585, 0.109032, 1.0]], ['2, k, 10', [0.624298, 0.131261, 1.0]], ['2, k, 11', [0.68118, 0.143982, 1.0]], ['2, k, 12', [0.0134213, -0.359973, 1.0]], ['2, k, 13', [-0.0649389, -0.772998, 1.0]], ['2, k, 14', [-0.0751985, -1.12542, 1.0]], ['2, k, 15', [-0.0443055, -1.16192, 1.0]], ['2, k, 16', [0.136783, -0.354079, 1.0]], ['2, k, 17', [0.187244, -0.672118, 1.0]], ['2, k, 18', [0.209532, -1.14021, 1.0]], ['2, k, 19', [0.177809, -1.20768, 1.0]], ['2, k, 20', [0.0603887, 0.186107, 1.0]], ['2, k, 21', [0.108396, 0.114545, 1.0]], ['2, k, 22', [0.0872379, 0.142872, 1.0]], ['2, k, 23', [0.740106, 0.137773, 1.0]], ['2, k, 24', [0.646156, 0.127064, 1.0]]]
[['2, k, 0', [0.0762282, -0.354228, 1.0]], ['2, k, 1', [0.0678394, -0.0459299, 1.0]], ['2, k, 2', [0.0586264, 0.261651, 1.0]], ['2, k, 3', [0.0864149, 0.377513, 1.0]], ['2, k, 4', [-0.0604369, 0.231496, 1.0]], ['2, k, 5', [-0.021226, 0.232052, 1.0]], ['2, k, 6', [0.145424, 0.206996, 1.0]], ['2, k, 7', [0.0550658, 0.124359, 1.0]], ['2, k, 8', [0.219397, 0.213996, 1.0]], ['2, k, 9', [0.459648, 0.110377, 1.0]], ['2, k, 10', [0.608985, 0.122977, 1.0]], ['2, k, 11', [0.662618, 0.138108, 1.0]], ['2, k, 12', [0.0127665, -0.354182, 1.0]], ['2, k, 13', [-0.0647797, -0.77475, 1.0]], ['2, k, 14', [-0.0798983, -1.12798, 1.0]], ['2, k, 15', [-0.0494932, -1.16435, 1.0]], ['2, k, 16', [0.137461, -0.345468, 1.0]], ['2, k, 17', [0.198773, -0.691127, 1.0]], ['2, k, 18', [0.203475, -1.10923, 1.0]], ['2, k, 19', [0.231112, -1.14586, 1.0]], ['2, k, 20', [0.0608226, 0.18587, 1.0]], ['2, k, 21', [0.0349141, 0.112832, 1.0]], ['2, k, 22', [0.0332996, 0.150732, 1.0]], ['2, k, 23', [0.709781, 0.136215, 1.0]], ['2, k, 24', [0.614982, 0.131249, 1.0]]]
[['2, k, 0', [0.0759877, -0.352639, 1.0]], ['2, k, 1', [0.0700419, -0.0461974, 1.0]], ['2, k, 2', [0.0700673, 0.252652, 1.0]], ['2, k, 3', [0.0876955, 0.374549, 1.0]], ['2, k, 4', [-0.0592623, 0.232239, 1.0]], ['2, k, 5', [-0.0200651, 0.232793, 1.0]], ['2, k, 6', [0.146536, 0.207743, 1.0]], ['2, k, 7', [0.00731472, 0.126605, 1.0]], ['2, k, 8', [0.218835, 0.213855, 1.0]], ['2, k, 9', [0.460664, 0.110883, 1.0]], ['2, k, 10', [0.595559, 0.120554, 1.0]], ['2, k, 11', [0.629851, 0.134984, 1.0]], ['2, k, 12', [0.0122682, -0.352626, 1.0]], ['2, k, 13', [-0.0628625, -0.768143, 1.0]], ['2, k, 14', [-0.07016, -1.13694, 1.0]], ['2, k, 15', [-0.093689, -1.18652, 1.0]], ['2, k, 16', [0.137563, -0.344216, 1.0]], ['2, k, 17', [0.198673, -0.694543, 1.0]], ['2, k, 18', [0.20189, -1.12703, 1.0]], ['2, k, 19', [0.201902, -1.19596, 1.0]], ['2, k, 20', [0.0693933, 0.179774, 1.0]], ['2, k, 21', [-0.00952661, 0.115724, 1.0]], ['2, k, 22', [-0.0271418, 0.137075, 1.0]], ['2, k, 23', [0.657943, 0.127302, 1.0]], ['2, k, 24', [0.58737, 0.123968, 1.0]]]
[['2, k, 0', [0.0752119, -0.349886, 1.0]], ['2, k, 1', [0.0704057, -0.045846, 1.0]], ['2, k, 2', [0.0705289, 0.251737, 1.0]], ['2, k, 3', [0.0880212, 0.373721, 1.0]], ['2, k, 4', [-0.0599413, 0.232354, 1.0]], ['2, k, 5', [-0.020742, 0.232908, 1.0]], ['2, k, 6', [0.14586, 0.207859, 1.0]], ['2, k, 7', [-0.0281326, 0.127896, 1.0]], ['2, k, 8', [0.215126, 0.198496, 1.0]], ['2, k, 9', [0.411338, 0.100551, 1.0]], ['2, k, 10', [0.562899, 0.112715, 1.0]], ['2, k, 11', [0.601274, 0.130718, 1.0]], ['2, k, 12', [0.0112293, -0.348993, 1.0]], ['2, k, 13', [-0.0613237, -0.764449, 1.0]], ['2, k, 14', [-0.0733772, -1.12362, 1.0]], ['2, k, 15', [-0.049909, -1.16005, 1.0]], ['2, k, 16', [0.137013, -0.341971, 1.0]], ['2, k, 17', [0.198565, -0.694596, 1.0]], ['2, k, 18', [0.213874, -1.11436, 1.0]], ['2, k, 19', [0.180351, -1.18123, 1.0]], ['2, k, 20', [0.0699989, 0.179028, 1.0]], ['2, k, 21', [-0.0442377, 0.117066, 1.0]], ['2, k, 22', [-0.0547745, 0.149371, 1.0]], ['2, k, 23', [0.643989, 0.122511, 1.0]], ['2, k, 24', [0.533352, 0.11821, 1.0]]]
