[['2, k, 0', [0.03781053, -0.01518386, 1.0]], ['2, k, 1', [0.03946309, 0.2286131, 1.0]], ['2, k, 2', [0.04004328, 0.465017, 1.0]], ['2, k, 3', [0.06805135, 0.6108379, 1.0]], ['2, k, 4', [-0.1496139, 0.4062978, 1.0]], ['2, k, 5', [-0.2153379, 0.2058084, 1.0]], ['2, k, 6', [-0.005631469, 0.1499278, 1.0]], ['2, k, 7', [0.04146602, 0.1989405, 1.0]], ['2, k, 8', [0.2224711, 0.3747358, 1.0]], ['2, k, 9', [0.2760807, 0.1266427, 1.0]], ['2, k, 10', [0.1065743, 0.2170958, 1.0]], ['2, k, 11', [0.05536721, 0.2091614, 1.0]], ['2, k, 12', [-0.0354522, -0.01049781, 1.0]], ['2, k, 13', [-0.1007666, -0.2974391, 1.0]], ['2, k, 14', [-0.07307123, -0.6147866, 1.0]], ['2, k, 15', [-0.04236099, -0.6573742, 1.0]], ['2, k, 16', [0.1092245, -0.01976878, 1.0]], ['2, k, 17', [0.1650263, -0.3041157, 1.0]], ['2, k, 18', [0.1043162, -0.6167067, 1.0]], ['2, k, 19', [0.09307124, -0.6580104, 1.0]], ['2, k, 20', [0.03968353, 0.4069925, 1.0]], ['2, k, 21', [0.09192146, 0.2182757, 1.0]], ['2, k, 22', [0.05436463, 0.1481551, 1.0]], ['2, k, 23', [0.02065904, 0.2209434, 1.0]], ['2, k, 24', [0.04676961, 0.2710095, 1.0]]]
[['2, k, 0', [0.04350498, -0.02412379, 1.0]], ['2, k, 1', [0.02902819, 0.2201343, 1.0]], ['2, k, 2', [0.01787572, 0.4578365, 1.0]], ['2, k, 3', [0.03564715, 0.6291873, 1.0]], ['2, k, 4', [-0.1411997, 0.3685414, 1.0]], ['2, k, 5', [-0.2380505, 0.4127315, 1.0]], ['2, k, 6', [-0.06130041, 0.5129067, 1.0]], ['2, k, 7', [0.01756915, 0.5331985, 1.0]], ['2, k, 8', [0.1836355, 0.3709717, 1.0]], ['2, k, 9', [0.3074065, 0.3547353, 1.0]], ['2, k, 10', [0.1360215, 0.4736663, 1.0]], ['2, k, 11', [0.06653512, 0.5229361, 1.0]], ['2, k, 12', [-0.04657383, -0.02866684, 1.0]], ['2, k, 13', [-0.1091722, -0.1902251, 1.0]], ['2, k, 14', [-0.07978202, -0.5951037, 1.0]], ['2, k, 15', [-0.06856604, -0.6535487, 1.0]], ['2, k, 16', [0.1329676, -0.01719826, 1.0]], ['2, k, 17', [0.1662559, -0.20787, 1.0]], ['2, k, 18', [0.1098365, -0.5956099, 1.0]], ['2, k, 19', [0.0987634, -0.6476064, 1.0]], ['2, k, 20', [0.01959232, 0.3997432, 1.0]], ['2, k, 21', [0.09414691, 0.5409873, 1.0]], ['2, k, 22', [0.04879154, 0.4990318, 1.0]], ['2, k, 23', [0.006328534, 0.5446919, 1.0]], ['2, k, 24', [0.01873077, 0.5010198, 1.0]]]
[['2, k, 0', [0.03207388, -0.02503368, 1.0]], ['2, k, 1', [0.02658541, 0.2206269, 1.0]], ['2, k, 2', [0.01791982, 0.458123, 1.0]], ['2, k, 3', [0.03590089, 0.6207417, 1.0]], ['2, k, 4', [-0.1410257, 0.3695328, 1.0]], ['2, k, 5', [-0.2431061, 0.4147686, 1.0]], ['2, k, 6', [-0.05102619, 0.5122569, 1.0]], ['2, k, 7', [0.02275529, 0.5389854, 1.0]], ['2, k, 8', [0.1834614, 0.3759324, 1.0]], ['2, k, 9', [0.3133051, 0.3594291, 1.0]], ['2, k, 10', [0.1211265, 0.4953512, 1.0]], ['2, k, 11', [0.06089471, 0.5330315, 1.0]], ['2, k, 12', [-0.05962329, -0.02761033, 1.0]], ['2, k, 13', [-0.1050354, -0.2824312, 1.0]], ['2, k, 14', [-0.07893365, -0.6059655, 1.0]], ['2, k, 15', [-0.06030719, -0.6591262, 1.0]], ['2, k, 16', [0.1218016, -0.0207075, 1.0]], ['2, k, 17', [0.1583411, -0.2781297, 1.0]], ['2, k, 18', [0.1098382, -0.5951638, 1.0]], ['2, k, 19', [0.09855426, -0.6482254, 1.0]], ['2, k, 20', [0.01947842, 0.4000901, 1.0]], ['2, k, 21', [0.1004584, 0.543406, 1.0]], ['2, k, 22', [0.04863019, 0.5069961, 1.0]], ['2, k, 23', [0.006178645, 0.5554553, 1.0]], ['2, k, 24', [0.003362033, 0.5080614, 1.0]]]
[['2, k, 0', [0.03504814, -0.006942307, 1.0]], ['2, k, 1', [0.02790418, 0.2283365, 1.0]], ['2, k, 2', [0.01924312, 0.4608316, 1.0]], ['2, k, 3', [0.03369354, 0.6059717, 1.0]], ['2, k, 4', [-0.1388515, 0.3740323, 1.0]], ['2, k, 5', [-0.2454454, 0.4179611, 1.0]], ['2, k, 6', [-0.06758077, 0.5200878, 1.0]], ['2, k, 7', [-0.01209687, 0.5428888, 1.0]], ['2, k, 8', [0.1814907, 0.383834, 1.0]], ['2, k, 9', [0.3141056, 0.3644654, 1.0]], ['2, k, 10', [0.1374583, 0.4936602, 1.0]], ['2, k, 11', [0.07034533, 0.5388695, 1.0]], ['2, k, 12', [-0.05732433, -0.01046121, 1.0]], ['2, k, 13', [-0.1080464, -0.185344, 1.0]], ['2, k, 14', [-0.07939332, -0.6037669, 1.0]], ['2, k, 15', [-0.06560036, -0.6574272, 1.0]], ['2, k, 16', [0.1260058, -0.002886395, 1.0]], ['2, k, 17', [0.1662644, -0.2113862, 1.0]], ['2, k, 18', [0.1101217, -0.5953029, 1.0]], ['2, k, 19', [0.09862763, -0.6479495, 1.0]], ['2, k, 20', [0.02097176, 0.4035788, 1.0]], ['2, k, 21', [0.06305, 0.5674389, 1.0]], ['2, k, 22', [0.02856518, 0.5100415, 1.0]], ['2, k, 23', [0.01379776, 0.5650654, 1.0]], ['2, k, 24', [0.01879996, 0.5161868, 1.0]]]
[['2, k, 0', [0.02610298, -0.006649397, 1.0]], ['2, k, 1', [0.0257017, 0.2312598, 1.0]], ['2, k, 2', [0.02111003, 0.4648699, 1.0]], ['2, k, 3', [0.03399083, 0.604205, 1.0]], ['2, k, 4', [-0.1389164, 0.374735, 1.0]], ['2, k, 5', [-0.2459954, 0.4209497, 1.0]], ['2, k, 6', [-0.06687742, 0.5214081, 1.0]], ['2, k, 7', [-0.05305521, 0.5309418, 1.0]], ['2, k, 8', [0.1817249, 0.3843563, 1.0]], ['2, k, 9', [0.3218682, 0.3679954, 1.0]], ['2, k, 10', [0.1512543, 0.4947221, 1.0]], ['2, k, 11', [0.1011272, 0.5339499, 1.0]], ['2, k, 12', [-0.06273016, -0.008737619, 1.0]], ['2, k, 13', [-0.1015352, -0.2864518, 1.0]], ['2, k, 14', [-0.07574413, -0.6081396, 1.0]], ['2, k, 15', [-0.05141681, -0.6594495, 1.0]], ['2, k, 16', [0.1127292, -0.004887827, 1.0]], ['2, k, 17', [0.1580905, -0.2791305, 1.0]], ['2, k, 18', [0.1102049, -0.5952597, 1.0]], ['2, k, 19', [0.09708252, -0.6482562, 1.0]], ['2, k, 20', [0.02183972, 0.4070526, 1.0]], ['2, k, 21', [0.01714198, 0.5625341, 1.0]], ['2, k, 22', [-0.02408073, 0.5160127, 1.0]], ['2, k, 23', [0.03567944, 0.5715324, 1.0]], ['2, k, 24', [0.05404863, 0.5246561, 1.0]]]
[['2, k, 0', [0.02638886, -0.006671788, 1.0]], ['2, k, 1', [0.02564611, 0.2313239, 1.0]], ['2, k, 2', [0.0210859, 0.464745, 1.0]], ['2, k, 3', [0.03428973, 0.6000665, 1.0]], ['2, k, 4', [-0.1389134, 0.3757336, 1.0]], ['2, k, 5', [-0.245645, 0.426668, 1.0]], ['2, k, 6', [-0.06438048, 0.5253761, 1.0]], ['2, k, 7', [0.01645901, 0.5583727, 1.0]], ['2, k, 8', [0.1822474, 0.3847571, 1.0]], ['2, k, 9', [0.3298023, 0.3717401, 1.0]], ['2, k, 10', [0.1619773, 0.4947184, 1.0]], ['2, k, 11', [0.1153768, 0.5338531, 1.0]], ['2, k, 12', [-0.06174614, -0.008554901, 1.0]], ['2, k, 13', [-0.1021459, -0.2850401, 1.0]], ['2, k, 14', [-0.07546005, -0.6084599, 1.0]], ['2, k, 15', [-0.04822675, -0.6593264, 1.0]], ['2, k, 16', [0.1127918, -0.004938287, 1.0]], ['2, k, 17', [0.1580191, -0.280565, 1.0]], ['2, k, 18', [0.1100865, -0.5958368, 1.0]], ['2, k, 19', [0.09553563, -0.6484236, 1.0]], ['2, k, 20', [0.021837, 0.4070294, 1.0]], ['2, k, 21', [0.09079606, 0.5705706, 1.0]], ['2, k, 22', [0.07145476, 0.5408055, 1.0]], ['2, k, 23', [0.04714346, 0.5667564, 1.0]], ['2, k, 24', [0.1187565, 0.5717868, 1.0]]]
[['2, k, 0', [0.02582686, -0.006214493, 1.0]], ['2, k, 1', [0.02537011, 0.2315463, 1.0]], ['2, k, 2', [0.02125036, 0.4645019, 1.0]], ['2, k, 3', [0.0354704, 0.5938371, 1.0]], ['2, k, 4', [-0.1387497, 0.3774265, 1.0]], ['2, k, 5', [-0.245596, 0.4303977, 1.0]], ['2, k, 6', [-0.06326338, 0.5279747, 1.0]], ['2, k, 7', [0.02919498, 0.563364, 1.0]], ['2, k, 8', [0.1847883, 0.3882482, 1.0]], ['2, k, 9', [0.3322786, 0.374569, 1.0]], ['2, k, 10', [0.1602635, 0.5000219, 1.0]], ['2, k, 11', [0.10949, 0.5506622, 1.0]], ['2, k, 12', [-0.0617661, -0.007772446, 1.0]], ['2, k, 13', [-0.102788, -0.2783552, 1.0]], ['2, k, 14', [-0.07476257, -0.6102331, 1.0]], ['2, k, 15', [-0.04815282, -0.6609782, 1.0]], ['2, k, 16', [0.1116403, -0.004661942, 1.0]], ['2, k, 17', [0.1579856, -0.2808096, 1.0]], ['2, k, 18', [0.1099678, -0.5959762, 1.0]], ['2, k, 19', [0.09415397, -0.648181, 1.0]], ['2, k, 20', [0.02189346, 0.4069801, 1.0]], ['2, k, 21', [0.1019168, 0.5719063, 1.0]], ['2, k, 22', [0.06312255, 0.5521644, 1.0]], ['2, k, 23', [0.04213586, 0.5872821, 1.0]], ['2, k, 24', [0.117053, 0.5860183, 1.0]]]
[['2, k, 0', [0.02469492, -0.005592124, 1.0]], ['2, k, 1', [0.02454302, 0.2319467, 1.0]], ['2, k, 2', [0.02114805, 0.4643813, 1.0]], ['2, k, 3', [0.03574914, 0.5918497, 1.0]], ['2, k, 4', [-0.1387172, 0.3784062, 1.0]], ['2, k, 5', [-0.2441758, 0.4359512, 1.0]], ['2, k, 6', [-0.06053275, 0.5308941, 1.0]], ['2, k, 7', [0.005531907, 0.5668998, 1.0]], ['2, k, 8', [0.1848444, 0.388285, 1.0]], ['2, k, 9', [0.3353747, 0.3788442, 1.0]], ['2, k, 10', [0.161858, 0.5116488, 1.0]], ['2, k, 11', [0.09865611, 0.56194, 1.0]], ['2, k, 12', [-0.06288046, -0.006776241, 1.0]], ['2, k, 13', [-0.1027587, -0.2764913, 1.0]], ['2, k, 14', [-0.07497597, -0.6101644, 1.0]], ['2, k, 15', [-0.04728372, -0.6611034, 1.0]], ['2, k, 16', [0.1107406, -0.004381251, 1.0]], ['2, k, 17', [0.1580616, -0.280926, 1.0]], ['2, k, 18', [0.1099982, -0.5960501, 1.0]], ['2, k, 19', [0.09378159, -0.6490146, 1.0]], ['2, k, 20', [0.02177146, 0.4069659, 1.0]], ['2, k, 21', [0.0756432, 0.6052231, 1.0]], ['2, k, 22', [0.0684979, 0.5548924, 1.0]], ['2, k, 23', [0.03373554, 0.5913735, 1.0]], ['2, k, 24', [0.08579894, 0.5545686, 1.0]]]
[['2, k, 0', [0.02450717, -0.00551209, 1.0]], ['2, k, 1', [0.02433541, 0.232152, 1.0]], ['2, k, 2', [0.02117756, 0.4643981, 1.0]], ['2, k, 3', [0.03696835, 0.5893872, 1.0]], ['2, k, 4', [-0.1386083, 0.3793603, 1.0]], ['2, k, 5', [-0.2436016, 0.4401471, 1.0]], ['2, k, 6', [-0.0591188, 0.5366437, 1.0]], ['2, k, 7', [0.02501886, 0.5756611, 1.0]], ['2, k, 8', [0.1849755, 0.3884625, 1.0]], ['2, k, 9', [0.3462486, 0.3784845, 1.0]], ['2, k, 10', [0.1619386, 0.5152155, 1.0]], ['2, k, 11', [0.1131419, 0.5651182, 1.0]], ['2, k, 12', [-0.06281081, -0.006505642, 1.0]], ['2, k, 13', [-0.1021586, -0.2759125, 1.0]], ['2, k, 14', [-0.07405056, -0.6099551, 1.0]], ['2, k, 15', [-0.04611954, -0.6603298, 1.0]], ['2, k, 16', [0.1101078, -0.004450973, 1.0]], ['2, k, 17', [0.1580276, -0.2807664, 1.0]], ['2, k, 18', [0.1099997, -0.5959007, 1.0]], ['2, k, 19', [0.0934529, -0.6490735, 1.0]], ['2, k, 20', [0.02177507, 0.4070278, 1.0]], ['2, k, 21', [0.0982764, 0.5903717, 1.0]], ['2, k, 22', [0.08484142, 0.5587074, 1.0]], ['2, k, 23', [0.04609011, 0.5965292, 1.0]], ['2, k, 24', [0.1185915, 0.603639, 1.0]]]
[['2, k, 0', [0.02230543, -0.002420279, 1.0]], ['2, k, 1', [0.02394141, 0.2371303, 1.0]], ['2, k, 2', [0.02428369, 0.4707751, 1.0]], ['2, k, 3', [0.03901083, 0.5939904, 1.0]], ['2, k, 4', [-0.1332498, 0.3946697, 1.0]], ['2, k, 5', [-0.2450596, 0.4423473, 1.0]], ['2, k, 6', [-0.05987194, 0.5401077, 1.0]], ['2, k, 7', [0.03467353, 0.5811836, 1.0]], ['2, k, 8', [0.1859757, 0.3957203, 1.0]], ['2, k, 9', [0.3492385, 0.3776363, 1.0]], ['2, k, 10', [0.1649326, 0.5251506, 1.0]], ['2, k, 11', [0.1175479, 0.5706118, 1.0]], ['2, k, 12', [-0.06481072, -0.001361339, 1.0]], ['2, k, 13', [-0.1023743, -0.275493, 1.0]], ['2, k, 14', [-0.07528848, -0.6069339, 1.0]], ['2, k, 15', [-0.04550692, -0.6578832, 1.0]], ['2, k, 16', [0.1078798, -0.002720975, 1.0]], ['2, k, 17', [0.1580358, -0.280737, 1.0]], ['2, k, 18', [0.1100752, -0.5958685, 1.0]], ['2, k, 19', [0.09375142, -0.6494343, 1.0]], ['2, k, 20', [0.02398692, 0.4132394, 1.0]], ['2, k, 21', [0.1057147, 0.5906112, 1.0]], ['2, k, 22', [0.06636551, 0.5608466, 1.0]], ['2, k, 23', [0.05127785, 0.600398, 1.0]], ['2, k, 24', [0.118919, 0.6066338, 1.0]]]
[['2, k, 0', [0.02249833, -0.0006558262, 1.0]], ['2, k, 1', [0.02434147, 0.2399168, 1.0]], ['2, k, 2', [0.02513383, 0.4735926, 1.0]], ['2, k, 3', [0.04002369, 0.5957303, 1.0]], ['2, k, 4', [-0.1315016, 0.3978178, 1.0]], ['2, k, 5', [-0.2441969, 0.4471893, 1.0]], ['2, k, 6', [-0.05763546, 0.5450773, 1.0]], ['2, k, 7', [0.03215485, 0.5850506, 1.0]], ['2, k, 8', [0.1865267, 0.3989534, 1.0]], ['2, k, 9', [0.3494462, 0.3935657, 1.0]], ['2, k, 10', [0.1678268, 0.5271874, 1.0]], ['2, k, 11', [0.1203895, 0.5749922, 1.0]], ['2, k, 12', [-0.06439693, 0.0007579959, 1.0]], ['2, k, 13', [-0.1022644, -0.2755238, 1.0]], ['2, k, 14', [-0.07458595, -0.6069935, 1.0]], ['2, k, 15', [-0.04484626, -0.6579344, 1.0]], ['2, k, 16', [0.1080246, -0.001387215, 1.0]], ['2, k, 17', [0.1585586, -0.2822749, 1.0]], ['2, k, 18', [0.109686, -0.5973944, 1.0]], ['2, k, 19', [0.09295167, -0.6503762, 1.0]], ['2, k, 20', [0.02480162, 0.4161986, 1.0]], ['2, k, 21', [0.1034158, 0.5950671, 1.0]], ['2, k, 22', [0.06782769, 0.5630597, 1.0]], ['2, k, 23', [0.05107177, 0.6031781, 1.0]], ['2, k, 24', [0.1196878, 0.6141397, 1.0]]]
[['2, k, 0', [0.02201398, 0.001056274, 1.0]], ['2, k, 1', [0.02465966, 0.2424566, 1.0]], ['2, k, 2', [0.02680761, 0.476658, 1.0]], ['2, k, 3', [0.04315049, 0.5965657, 1.0]], ['2, k, 4', [-0.1304959, 0.3997844, 1.0]], ['2, k, 5', [-0.2438942, 0.4521181, 1.0]], ['2, k, 6', [-0.05628225, 0.5493039, 1.0]], ['2, k, 7', [0.0262133, 0.588676, 1.0]], ['2, k, 8', [0.1879299, 0.4006875, 1.0]], ['2, k, 9', [0.3587352, 0.3846572, 1.0]], ['2, k, 10', [0.1715881, 0.5310772, 1.0]], ['2, k, 11', [0.1258979, 0.5791258, 1.0]], ['2, k, 12', [-0.06448662, 0.0030216, 1.0]], ['2, k, 13', [-0.1022117, -0.2742643, 1.0]], ['2, k, 14', [-0.07372979, -0.6071165, 1.0]], ['2, k, 15', [-0.04482849, -0.6581161, 1.0]], ['2, k, 16', [0.1073473, -0.0002767835, 1.0]], ['2, k, 17', [0.1584261, -0.2834486, 1.0]], ['2, k, 18', [0.1094374, -0.5985717, 1.0]], ['2, k, 19', [0.09165519, -0.6503446, 1.0]], ['2, k, 20', [0.02615119, 0.4191908, 1.0]], ['2, k, 21', [0.1007498, 0.6029509, 1.0]], ['2, k, 22', [0.01676859, 0.6145742, 1.0]], ['2, k, 23', [0.05976765, 0.6095561, 1.0]], ['2, k, 24', [0.1298637, 0.616846, 1.0]]]
[['2, k, 0', [0.02107523, 0.003370345, 1.0]], ['2, k, 1', [0.02445284, 0.2444105, 1.0]], ['2, k, 2', [0.02718814, 0.4779301, 1.0]], ['2, k, 3', [0.04677685, 0.5968501, 1.0]], ['2, k, 4', [-0.1281679, 0.4026075, 1.0]], ['2, k, 5', [-0.2386777, 0.4594416, 1.0]], ['2, k, 6', [-0.0496068, 0.554684, 1.0]], ['2, k, 7', [-0.06092164, 0.5573757, 1.0]], ['2, k, 8', [0.1937793, 0.4070642, 1.0]], ['2, k, 9', [0.3556312, 0.3996245, 1.0]], ['2, k, 10', [0.1775483, 0.5348558, 1.0]], ['2, k, 11', [0.1184126, 0.5862472, 1.0]], ['2, k, 12', [-0.06475331, 0.00585714, 1.0]], ['2, k, 13', [-0.1020999, -0.2732404, 1.0]], ['2, k, 14', [-0.07376534, -0.6088348, 1.0]], ['2, k, 15', [-0.04356083, -0.6594954, 1.0]], ['2, k, 16', [0.1058777, 0.001434454, 1.0]], ['2, k, 17', [0.1584543, -0.2820831, 1.0]], ['2, k, 18', [0.1093543, -0.5971271, 1.0]], ['2, k, 19', [0.09179371, -0.6498746, 1.0]], ['2, k, 20', [0.02643375, 0.4206349, 1.0]], ['2, k, 21', [0.01216412, 0.6078192, 1.0]], ['2, k, 22', [-0.03211434, 0.5475052, 1.0]], ['2, k, 23', [0.0526186, 0.6161762, 1.0]], ['2, k, 24', [0.1051454, 0.5829595, 1.0]]]
[['2, k, 0', [0.02093491, 0.004952189, 1.0]], ['2, k, 1', [0.02476357, 0.2463387, 1.0]], ['2, k, 2', [0.02810333, 0.4798855, 1.0]], ['2, k, 3', [0.05021039, 0.5981358, 1.0]], ['2, k, 4', [-0.1277, 0.4035449, 1.0]], ['2, k, 5', [-0.2379839, 0.4627594, 1.0]], ['2, k, 6', [-0.04887106, 0.557764, 1.0]], ['2, k, 7', [-0.05133156, 0.5675902, 1.0]], ['2, k, 8', [0.1937249, 0.4071842, 1.0]], ['2, k, 9', [0.355604, 0.4047946, 1.0]], ['2, k, 10', [0.1830822, 0.5376263, 1.0]], ['2, k, 11', [0.1187168, 0.5925761, 1.0]], ['2, k, 12', [-0.06460624, 0.007463776, 1.0]], ['2, k, 13', [-0.0986139, -0.2371733, 1.0]], ['2, k, 14', [-0.07376397, -0.6088356, 1.0]], ['2, k, 15', [-0.04484241, -0.6595429, 1.0]], ['2, k, 16', [0.105537, 0.002762267, 1.0]], ['2, k, 17', [0.1583205, -0.2836145, 1.0]], ['2, k, 18', [0.1090409, -0.5986561, 1.0]], ['2, k, 19', [0.09149767, -0.6504875, 1.0]], ['2, k, 20', [0.02721711, 0.4226123, 1.0]], ['2, k, 21', [0.02124999, 0.620047, 1.0]], ['2, k, 22', [-0.01160696, 0.5603532, 1.0]], ['2, k, 23', [0.05257174, 0.6221806, 1.0]], ['2, k, 24', [0.1058881, 0.586661, 1.0]]]
[['2, k, 0', [0.02020223, 0.006645523, 1.0]], ['2, k, 1', [0.02468095, 0.2485294, 1.0]], ['2, k, 2', [0.02884628, 0.4824601, 1.0]], ['2, k, 3', [0.05206961, 0.5991419, 1.0]], ['2, k, 4', [-0.1271642, 0.4055426, 1.0]], ['2, k, 5', [-0.2376264, 0.4653907, 1.0]], ['2, k, 6', [-0.04947277, 0.5629689, 1.0]], ['2, k, 7', [0.01009343, 0.6009253, 1.0]], ['2, k, 8', [0.1955894, 0.4102131, 1.0]], ['2, k, 9', [0.3560896, 0.4084783, 1.0]], ['2, k, 10', [0.1828231, 0.5421987, 1.0]], ['2, k, 11', [0.1235174, 0.5968565, 1.0]], ['2, k, 12', [-0.06476259, 0.008927437, 1.0]], ['2, k, 13', [-0.09993017, -0.2611789, 1.0]], ['2, k, 14', [-0.07390738, -0.6096691, 1.0]], ['2, k, 15', [-0.05010434, -0.6611725, 1.0]], ['2, k, 16', [0.1041813, 0.004573578, 1.0]], ['2, k, 17', [0.1583287, -0.2836112, 1.0]], ['2, k, 18', [0.1089903, -0.5986467, 1.0]], ['2, k, 19', [0.09115505, -0.650508, 1.0]], ['2, k, 20', [0.02776131, 0.4251081, 1.0]], ['2, k, 21', [0.07753104, 0.6386873, 1.0]], ['2, k, 22', [0.01367881, 0.6334854, 1.0]], ['2, k, 23', [0.05716116, 0.6296332, 1.0]], ['2, k, 24', [0.112063, 0.5907313, 1.0]]]
[['2, k, 0', [0.01984179, 0.00783928, 1.0]], ['2, k, 1', [0.0244859, 0.2484832, 1.0]], ['2, k, 2', [0.02803747, 0.4804094, 1.0]], ['2, k, 3', [0.0548205, 0.5956601, 1.0]], ['2, k, 4', [-0.1265922, 0.407135, 1.0]], ['2, k, 5', [-0.2330344, 0.4726814, 1.0]], ['2, k, 6', [-0.04413245, 0.5689798, 1.0]], ['2, k, 7', [-0.03724442, 0.5821478, 1.0]], ['2, k, 8', [0.1955827, 0.4105133, 1.0]], ['2, k, 9', [0.358551, 0.4095822, 1.0]], ['2, k, 10', [0.1881907, 0.5441987, 1.0]], ['2, k, 11', [0.1287918, 0.5995931, 1.0]], ['2, k, 12', [-0.0648201, 0.01028264, 1.0]], ['2, k, 13', [-0.1001421, -0.2616859, 1.0]], ['2, k, 14', [-0.07496314, -0.6102793, 1.0]], ['2, k, 15', [-0.04640038, -0.6611953, 1.0]], ['2, k, 16', [0.1036058, 0.005520124, 1.0]], ['2, k, 17', [0.1583706, -0.2836543, 1.0]], ['2, k, 18', [0.1087792, -0.599062, 1.0]], ['2, k, 19', [0.09185939, -0.6503414, 1.0]], ['2, k, 20', [0.02716736, 0.4238676, 1.0]], ['2, k, 21', [0.03166373, 0.6312982, 1.0]], ['2, k, 22', [-0.01700906, 0.5664088, 1.0]], ['2, k, 23', [0.06146619, 0.6357798, 1.0]], ['2, k, 24', [0.1185462, 0.5920033, 1.0]]]
[['2, k, 0', [0.02001049, 0.008488447, 1.0]], ['2, k, 1', [0.02482446, 0.2501769, 1.0]], ['2, k, 2', [0.02881151, 0.4835987, 1.0]], ['2, k, 3', [0.05657791, 0.5972886, 1.0]], ['2, k, 4', [-0.1258952, 0.4084122, 1.0]], ['2, k, 5', [-0.230781, 0.4775053, 1.0]], ['2, k, 6', [-0.04160079, 0.5728815, 1.0]], ['2, k, 7', [0.02074714, 0.6122452, 1.0]], ['2, k, 8', [0.1955834, 0.4105099, 1.0]], ['2, k, 9', [0.3606483, 0.4111112, 1.0]], ['2, k, 10', [0.1931664, 0.5456414, 1.0]], ['2, k, 11', [0.1325956, 0.6035308, 1.0]], ['2, k, 12', [-0.06441135, 0.01094826, 1.0]], ['2, k, 13', [-0.1003042, -0.262861, 1.0]], ['2, k, 14', [-0.07430839, -0.6095929, 1.0]], ['2, k, 15', [-0.04730105, -0.6605354, 1.0]], ['2, k, 16', [0.1035907, 0.006108973, 1.0]], ['2, k, 17', [0.1584333, -0.283107, 1.0]], ['2, k, 18', [0.1087087, -0.5984929, 1.0]], ['2, k, 19', [0.0916844, -0.6500715, 1.0]], ['2, k, 20', [0.02780756, 0.4265178, 1.0]], ['2, k, 21', [0.09150474, 0.642136, 1.0]], ['2, k, 22', [0.01536046, 0.6432323, 1.0]], ['2, k, 23', [0.0668591, 0.6441586, 1.0]], ['2, k, 24', [0.1226072, 0.5950835, 1.0]]]
[['2, k, 0', [0.02074513, 0.01024743, 1.0]], ['2, k, 1', [0.02536029, 0.2517855, 1.0]], ['2, k, 2', [0.02926094, 0.4849294, 1.0]], ['2, k, 3', [0.0578258, 0.5978339, 1.0]], ['2, k, 4', [-0.1234354, 0.413883, 1.0]], ['2, k, 5', [-0.2300714, 0.4801944, 1.0]], ['2, k, 6', [-0.04082432, 0.5761781, 1.0]], ['2, k, 7', [-0.0397426, 0.588676, 1.0]], ['2, k, 8', [0.1971734, 0.412054, 1.0]], ['2, k, 9', [0.3570924, 0.4239227, 1.0]], ['2, k, 10', [0.1987085, 0.5493137, 1.0]], ['2, k, 11', [0.1362328, 0.6056913, 1.0]], ['2, k, 12', [-0.06302445, 0.01318062, 1.0]], ['2, k, 13', [-0.1002218, -0.2648175, 1.0]], ['2, k, 14', [-0.07416684, -0.6104724, 1.0]], ['2, k, 15', [-0.04709186, -0.6612298, 1.0]], ['2, k, 16', [0.1038447, 0.007347919, 1.0]], ['2, k, 17', [0.158011, -0.2853295, 1.0]], ['2, k, 18', [0.1083485, -0.6005447, 1.0]], ['2, k, 19', [0.09118616, -0.6507807, 1.0]], ['2, k, 20', [0.02828172, 0.4278846, 1.0]], ['2, k, 21', [0.03176637, 0.6383011, 1.0]], ['2, k, 22', [-0.02819536, 0.5663269, 1.0]], ['2, k, 23', [0.06502427, 0.6440985, 1.0]], ['2, k, 24', [0.1376615, 0.5865262, 1.0]]]
[['2, k, 0', [0.02072185, 0.01154564, 1.0]], ['2, k, 1', [0.02596474, 0.2531632, 1.0]], ['2, k, 2', [0.03088048, 0.4864947, 1.0]], ['2, k, 3', [0.05926684, 0.5980935, 1.0]], ['2, k, 4', [-0.1234804, 0.4178554, 1.0]], ['2, k, 5', [-0.2290302, 0.4813533, 1.0]], ['2, k, 6', [-0.04039044, 0.5791734, 1.0]], ['2, k, 7', [-0.04949324, 0.5840982, 1.0]], ['2, k, 8', [0.1972814, 0.4121118, 1.0]], ['2, k, 9', [0.3587758, 0.4244386, 1.0]], ['2, k, 10', [0.2004193, 0.5495627, 1.0]], ['2, k, 11', [0.1354434, 0.6091334, 1.0]], ['2, k, 12', [-0.06284665, 0.01470644, 1.0]], ['2, k, 13', [-0.09943037, -0.2677906, 1.0]], ['2, k, 14', [-0.0737902, -0.6107377, 1.0]], ['2, k, 15', [-0.04681588, -0.6613752, 1.0]], ['2, k, 16', [0.1036524, 0.008383991, 1.0]], ['2, k, 17', [0.1578842, -0.2867605, 1.0]], ['2, k, 18', [0.1079632, -0.6021378, 1.0]], ['2, k, 19', [0.09000064, -0.6509583, 1.0]], ['2, k, 20', [0.02960614, 0.4293713, 1.0]], ['2, k, 21', [0.02171209, 0.6392618, 1.0]], ['2, k, 22', [-0.0521449, 0.602567, 1.0]], ['2, k, 23', [0.06517568, 0.6508878, 1.0]], ['2, k, 24', [0.1298476, 0.5971153, 1.0]]]
