[['2, k, 0', [-0.225772, -0.385829, 1.0]], ['2, k, 1', [-0.236861, -0.0903687, 1.0]], ['2, k, 2', [-0.246282, 0.198376, 1.0]], ['2, k, 3', [-0.257005, 0.326329, 1.0]], ['2, k, 4', [-0.431671, 0.101559, 1.0]], ['2, k, 5', [-0.541913, -0.0689145, 1.0]], ['2, k, 6', [-0.461992, -0.248217, 1.0]], ['2, k, 7', [-0.416484, -0.294821, 1.0]], ['2, k, 8', [-0.071522, 0.100917, 1.0]], ['2, k, 9', [0.0806157, -0.0491929, 1.0]], ['2, k, 10', [0.00171044, -0.228319, 1.0]], ['2, k, 11', [-0.0443701, -0.266473, 1.0]], ['2, k, 12', [-0.304693, -0.380131, 1.0]], ['2, k, 13', [-0.36144, -0.691083, 1.0]], ['2, k, 14', [-0.378532, -1.03775, 1.0]], ['2, k, 15', [-0.400391, -1.10449, 1.0]], ['2, k, 16', [-0.140455, -0.380668, 1.0]], ['2, k, 17', [-0.085295, -0.704227, 1.0]], ['2, k, 18', [-0.057117, -1.05869, 1.0]], ['2, k, 19', [-0.0615845, -1.11426, 1.0]], ['2, k, 20', [-0.244209, 0.12715, 1.0]], ['2, k, 21', [-0.400787, -0.361607, 1.0]], ['2, k, 22', [-0.390205, -0.253878, 1.0]], ['2, k, 23', [-0.0341375, -0.350729, 1.0]], ['2, k, 24', [-0.0730238, -0.268599, 1.0]]]
[['2, k, 0', [-0.111612, -0.408262, 1.0]], ['2, k, 1', [-0.149212, -0.115145, 1.0]], ['2, k, 2', [-0.182007, 0.170969, 1.0]], ['2, k, 3', [-0.180272, 0.312078, 1.0]], ['2, k, 4', [-0.339543, 0.0498025, 1.0]], ['2, k, 5', [-0.415275, -0.16776, 1.0]], ['2, k, 6', [-0.288526, -0.320921, 1.0]], ['2, k, 7', [-0.258379, -0.362946, 1.0]], ['2, k, 8', [0.00958833, 0.0811877, 1.0]], ['2, k, 9', [0.183504, -0.0459722, 1.0]], ['2, k, 10', [0.147689, -0.239886, 1.0]], ['2, k, 11', [0.0984449, -0.290332, 1.0]], ['2, k, 12', [-0.195372, -0.413523, 1.0]], ['2, k, 13', [-0.286524, -0.738148, 1.0]], ['2, k, 14', [-0.378354, -1.05459, 1.0]], ['2, k, 15', [-0.40011, -1.10862, 1.0]], ['2, k, 16', [-0.0245998, -0.391301, 1.0]], ['2, k, 17', [0.0110132, -0.705872, 1.0]], ['2, k, 18', [-0.0574004, -1.05749, 1.0]], ['2, k, 19', [-0.0569559, -1.11541, 1.0]], ['2, k, 20', [-0.174755, 0.100531, 1.0]], ['2, k, 21', [-0.232923, -0.423016, 1.0]], ['2, k, 22', [-0.235808, -0.337213, 1.0]], ['2, k, 23', [0.10136, -0.362578, 1.0]], ['2, k, 24', [0.0656837, -0.277148, 1.0]]]
[['2, k, 0', [-0.107841, -0.40824, 1.0]], ['2, k, 1', [-0.146068, -0.115692, 1.0]], ['2, k, 2', [-0.180092, 0.170228, 1.0]], ['2, k, 3', [-0.178864, 0.310939, 1.0]], ['2, k, 4', [-0.336731, 0.0499948, 1.0]], ['2, k, 5', [-0.413106, -0.167963, 1.0]], ['2, k, 6', [-0.285049, -0.32024, 1.0]], ['2, k, 7', [-0.254396, -0.359465, 1.0]], ['2, k, 8', [0.0107042, 0.0806107, 1.0]], ['2, k, 9', [0.186062, -0.0451724, 1.0]], ['2, k, 10', [0.149453, -0.238659, 1.0]], ['2, k, 11', [0.100196, -0.289788, 1.0]], ['2, k, 12', [-0.19127, -0.413583, 1.0]], ['2, k, 13', [-0.283958, -0.739424, 1.0]], ['2, k, 14', [-0.377257, -1.05512, 1.0]], ['2, k, 15', [-0.400034, -1.10856, 1.0]], ['2, k, 16', [-0.0212636, -0.391228, 1.0]], ['2, k, 17', [0.0133488, -0.704794, 1.0]], ['2, k, 18', [-0.055993, -1.05637, 1.0]], ['2, k, 19', [-0.0566954, -1.11532, 1.0]], ['2, k, 20', [-0.17253, 0.0998208, 1.0]], ['2, k, 21', [-0.236958, -0.423664, 1.0]], ['2, k, 22', [-0.228747, -0.347257, 1.0]], ['2, k, 23', [0.103779, -0.36302, 1.0]], ['2, k, 24', [0.0695878, -0.269645, 1.0]]]
[['2, k, 0', [-0.104353, -0.407952, 1.0]], ['2, k, 1', [-0.142901, -0.115951, 1.0]], ['2, k, 2', [-0.177415, 0.169666, 1.0]], ['2, k, 3', [-0.177799, 0.309816, 1.0]], ['2, k, 4', [-0.333601, 0.0498325, 1.0]], ['2, k, 5', [-0.410028, -0.169258, 1.0]], ['2, k, 6', [-0.28094, -0.320631, 1.0]], ['2, k, 7', [-0.251113, -0.362384, 1.0]], ['2, k, 8', [0.0109323, 0.0805667, 1.0]], ['2, k, 9', [0.188464, -0.0442809, 1.0]], ['2, k, 10', [0.151244, -0.237295, 1.0]], ['2, k, 11', [0.101349, -0.283752, 1.0]], ['2, k, 12', [-0.187731, -0.4133, 1.0]], ['2, k, 13', [-0.282069, -0.739927, 1.0]], ['2, k, 14', [-0.37654, -1.05564, 1.0]], ['2, k, 15', [-0.399909, -1.1081, 1.0]], ['2, k, 16', [-0.0179759, -0.390975, 1.0]], ['2, k, 17', [0.0142433, -0.713277, 1.0]], ['2, k, 18', [-0.0560519, -1.05601, 1.0]], ['2, k, 19', [-0.0566709, -1.11532, 1.0]], ['2, k, 20', [-0.169816, 0.0993311, 1.0]], ['2, k, 21', [-0.227947, -0.425794, 1.0]], ['2, k, 22', [-0.223949, -0.361172, 1.0]], ['2, k, 23', [0.106687, -0.358065, 1.0]], ['2, k, 24', [0.0655686, -0.269408, 1.0]]]
[['2, k, 0', [-0.100888, -0.408217, 1.0]], ['2, k, 1', [-0.139668, -0.116129, 1.0]], ['2, k, 2', [-0.174395, 0.169499, 1.0]], ['2, k, 3', [-0.175687, 0.308663, 1.0]], ['2, k, 4', [-0.331544, 0.0498088, 1.0]], ['2, k, 5', [-0.408549, -0.168544, 1.0]], ['2, k, 6', [-0.279497, -0.320035, 1.0]], ['2, k, 7', [-0.24864, -0.36188, 1.0]], ['2, k, 8', [0.0112188, 0.08041, 1.0]], ['2, k, 9', [0.190351, -0.0438822, 1.0]], ['2, k, 10', [0.146435, -0.234764, 1.0]], ['2, k, 11', [0.100917, -0.283807, 1.0]], ['2, k, 12', [-0.183829, -0.413899, 1.0]], ['2, k, 13', [-0.280636, -0.741302, 1.0]], ['2, k, 14', [-0.37616, -1.05631, 1.0]], ['2, k, 15', [-0.399845, -1.10787, 1.0]], ['2, k, 16', [-0.0150029, -0.390957, 1.0]], ['2, k, 17', [0.00466535, -0.719581, 1.0]], ['2, k, 18', [-0.0553463, -1.05527, 1.0]], ['2, k, 19', [-0.0565237, -1.11531, 1.0]], ['2, k, 20', [-0.166667, 0.0991316, 1.0]], ['2, k, 21', [-0.228091, -0.42571, 1.0]], ['2, k, 22', [-0.223756, -0.347672, 1.0]], ['2, k, 23', [0.10744, -0.359935, 1.0]], ['2, k, 24', [0.0591076, -0.283591, 1.0]]]
[['2, k, 0', [-0.0976458, -0.408589, 1.0]], ['2, k, 1', [-0.137214, -0.116499, 1.0]], ['2, k, 2', [-0.171798, 0.168937, 1.0]], ['2, k, 3', [-0.174072, 0.307134, 1.0]], ['2, k, 4', [-0.328954, 0.0493915, 1.0]], ['2, k, 5', [-0.406343, -0.1676, 1.0]], ['2, k, 6', [-0.27673, -0.318629, 1.0]], ['2, k, 7', [-0.248595, -0.354184, 1.0]], ['2, k, 8', [0.0128547, 0.0794132, 1.0]], ['2, k, 9', [0.192198, -0.0441333, 1.0]], ['2, k, 10', [0.145314, -0.234034, 1.0]], ['2, k, 11', [0.100286, -0.279018, 1.0]], ['2, k, 12', [-0.180589, -0.414394, 1.0]], ['2, k, 13', [-0.278996, -0.742882, 1.0]], ['2, k, 14', [-0.375947, -1.05642, 1.0]], ['2, k, 15', [-0.399621, -1.10769, 1.0]], ['2, k, 16', [-0.0118931, -0.391185, 1.0]], ['2, k, 17', [0.00783304, -0.71973, 1.0]], ['2, k, 18', [-0.054717, -1.05499, 1.0]], ['2, k, 19', [-0.0564596, -1.11537, 1.0]], ['2, k, 20', [-0.164182, 0.0986422, 1.0]], ['2, k, 21', [-0.236425, -0.419502, 1.0]], ['2, k, 22', [-0.218535, -0.366538, 1.0]], ['2, k, 23', [0.104589, -0.353716, 1.0]], ['2, k, 24', [0.0659946, -0.282283, 1.0]]]
[['2, k, 0', [-0.0963349, -0.408605, 1.0]], ['2, k, 1', [-0.135181, -0.116842, 1.0]], ['2, k, 2', [-0.168898, 0.168243, 1.0]], ['2, k, 3', [-0.172381, 0.306234, 1.0]], ['2, k, 4', [-0.327322, 0.0489788, 1.0]], ['2, k, 5', [-0.404835, -0.166985, 1.0]], ['2, k, 6', [-0.274319, -0.317248, 1.0]], ['2, k, 7', [-0.245342, -0.353582, 1.0]], ['2, k, 8', [0.0141879, 0.0783831, 1.0]], ['2, k, 9', [0.19476, -0.0433461, 1.0]], ['2, k, 10', [0.146517, -0.232462, 1.0]], ['2, k, 11', [0.102152, -0.279776, 1.0]], ['2, k, 12', [-0.179115, -0.414233, 1.0]], ['2, k, 13', [-0.277544, -0.743947, 1.0]], ['2, k, 14', [-0.376016, -1.05723, 1.0]], ['2, k, 15', [-0.398721, -1.10704, 1.0]], ['2, k, 16', [-0.0108094, -0.39142, 1.0]], ['2, k, 17', [0.00977803, -0.718035, 1.0]], ['2, k, 18', [-0.0544068, -1.0544, 1.0]], ['2, k, 19', [-0.056113, -1.11534, 1.0]], ['2, k, 20', [-0.161651, 0.0980805, 1.0]], ['2, k, 21', [-0.222868, -0.423256, 1.0]], ['2, k, 22', [-0.220443, -0.323413, 1.0]], ['2, k, 23', [0.106391, -0.356172, 1.0]], ['2, k, 24', [0.058767, -0.274188, 1.0]]]
[['2, k, 0', [-0.095385, -0.408195, 1.0]], ['2, k, 1', [-0.133891, -0.116961, 1.0]], ['2, k, 2', [-0.166885, 0.167608, 1.0]], ['2, k, 3', [-0.170488, 0.305035, 1.0]], ['2, k, 4', [-0.327348, 0.0490328, 1.0]], ['2, k, 5', [-0.403882, -0.16629, 1.0]], ['2, k, 6', [-0.273334, -0.316526, 1.0]], ['2, k, 7', [-0.242573, -0.35795, 1.0]], ['2, k, 8', [0.0141849, 0.0783582, 1.0]], ['2, k, 9', [0.195556, -0.0434306, 1.0]], ['2, k, 10', [0.148392, -0.232329, 1.0]], ['2, k, 11', [0.103115, -0.280023, 1.0]], ['2, k, 12', [-0.178019, -0.413781, 1.0]], ['2, k, 13', [-0.276747, -0.744642, 1.0]], ['2, k, 14', [-0.37611, -1.05725, 1.0]], ['2, k, 15', [-0.398303, -1.10677, 1.0]], ['2, k, 16', [-0.0100197, -0.391071, 1.0]], ['2, k, 17', [0.00375256, -0.718273, 1.0]], ['2, k, 18', [-0.0539136, -1.05397, 1.0]], ['2, k, 19', [-0.0556736, -1.11508, 1.0]], ['2, k, 20', [-0.159773, 0.0975982, 1.0]], ['2, k, 21', [-0.21958, -0.421921, 1.0]], ['2, k, 22', [-0.217035, -0.344931, 1.0]], ['2, k, 23', [0.106022, -0.356816, 1.0]], ['2, k, 24', [0.0590568, -0.270431, 1.0]]]
[['2, k, 0', [-0.0944106, -0.408268, 1.0]], ['2, k, 1', [-0.13239, -0.117507, 1.0]], ['2, k, 2', [-0.165306, 0.166648, 1.0]], ['2, k, 3', [-0.16975, 0.3039, 1.0]], ['2, k, 4', [-0.32744, 0.0488642, 1.0]], ['2, k, 5', [-0.403633, -0.165171, 1.0]], ['2, k, 6', [-0.271887, -0.314367, 1.0]], ['2, k, 7', [-0.240569, -0.350884, 1.0]], ['2, k, 8', [0.015366, 0.0764254, 1.0]], ['2, k, 9', [0.196918, -0.0431837, 1.0]], ['2, k, 10', [0.149225, -0.231504, 1.0]], ['2, k, 11', [0.103409, -0.280394, 1.0]], ['2, k, 12', [-0.176851, -0.413838, 1.0]], ['2, k, 13', [-0.276046, -0.744754, 1.0]], ['2, k, 14', [-0.375415, -1.05728, 1.0]], ['2, k, 15', [-0.397746, -1.10625, 1.0]], ['2, k, 16', [-0.00925713, -0.391177, 1.0]], ['2, k, 17', [0.00436034, -0.717865, 1.0]], ['2, k, 18', [-0.053476, -1.05332, 1.0]], ['2, k, 19', [-0.0556865, -1.11512, 1.0]], ['2, k, 20', [-0.158245, 0.09681, 1.0]], ['2, k, 21', [-0.221475, -0.418754, 1.0]], ['2, k, 22', [-0.215174, -0.343893, 1.0]], ['2, k, 23', [0.106568, -0.357255, 1.0]], ['2, k, 24', [0.0599654, -0.269818, 1.0]]]
[['2, k, 0', [-0.0933201, -0.408075, 1.0]], ['2, k, 1', [-0.130894, -0.117997, 1.0]], ['2, k, 2', [-0.163344, 0.165448, 1.0]], ['2, k, 3', [-0.169179, 0.30303, 1.0]], ['2, k, 4', [-0.323431, 0.0492414, 1.0]], ['2, k, 5', [-0.40358, -0.162943, 1.0]], ['2, k, 6', [-0.272059, -0.312341, 1.0]], ['2, k, 7', [-0.240553, -0.352693, 1.0]], ['2, k, 8', [0.0153537, 0.0764006, 1.0]], ['2, k, 9', [0.197863, -0.0434386, 1.0]], ['2, k, 10', [0.165693, -0.230434, 1.0]], ['2, k, 11', [0.114142, -0.270291, 1.0]], ['2, k, 12', [-0.175956, -0.413363, 1.0]], ['2, k, 13', [-0.275278, -0.745114, 1.0]], ['2, k, 14', [-0.375374, -1.05764, 1.0]], ['2, k, 15', [-0.397226, -1.10616, 1.0]], ['2, k, 16', [-0.00800584, -0.391308, 1.0]], ['2, k, 17', [0.0049966, -0.717018, 1.0]], ['2, k, 18', [-0.0524679, -1.05216, 1.0]], ['2, k, 19', [-0.0555715, -1.11487, 1.0]], ['2, k, 20', [-0.156442, 0.0958698, 1.0]], ['2, k, 21', [-0.221009, -0.420558, 1.0]], ['2, k, 22', [-0.211158, -0.332014, 1.0]], ['2, k, 23', [0.132227, -0.347332, 1.0]], ['2, k, 24', [0.0764645, -0.269698, 1.0]]]
[['2, k, 0', [-0.0907223, -0.40826, 1.0]], ['2, k, 1', [-0.12909, -0.118764, 1.0]], ['2, k, 2', [-0.162147, 0.164079, 1.0]], ['2, k, 3', [-0.168401, 0.301081, 1.0]], ['2, k, 4', [-0.321471, 0.0482292, 1.0]], ['2, k, 5', [-0.403241, -0.161583, 1.0]], ['2, k, 6', [-0.271913, -0.311032, 1.0]], ['2, k, 7', [-0.241357, -0.350988, 1.0]], ['2, k, 8', [0.0156684, 0.0745085, 1.0]], ['2, k, 9', [0.198372, -0.0436854, 1.0]], ['2, k, 10', [0.154014, -0.228296, 1.0]], ['2, k, 11', [0.109862, -0.27172, 1.0]], ['2, k, 12', [-0.173492, -0.413781, 1.0]], ['2, k, 13', [-0.273154, -0.735684, 1.0]], ['2, k, 14', [-0.375424, -1.05758, 1.0]], ['2, k, 15', [-0.397056, -1.10612, 1.0]], ['2, k, 16', [-0.00538421, -0.391208, 1.0]], ['2, k, 17', [0.00419792, -0.715837, 1.0]], ['2, k, 18', [-0.0523097, -1.05142, 1.0]], ['2, k, 19', [-0.0556422, -1.11423, 1.0]], ['2, k, 20', [-0.155041, 0.0947117, 1.0]], ['2, k, 21', [-0.223478, -0.419915, 1.0]], ['2, k, 22', [-0.213975, -0.343227, 1.0]], ['2, k, 23', [0.133433, -0.34688, 1.0]], ['2, k, 24', [0.0709919, -0.27751, 1.0]]]
[['2, k, 0', [-0.0906297, -0.408036, 1.0]], ['2, k, 1', [-0.128423, -0.11912, 1.0]], ['2, k, 2', [-0.160616, 0.162605, 1.0]], ['2, k, 3', [-0.167675, 0.299416, 1.0]], ['2, k, 4', [-0.320774, 0.0468759, 1.0]], ['2, k, 5', [-0.402819, -0.161099, 1.0]], ['2, k, 6', [-0.271159, -0.310083, 1.0]], ['2, k, 7', [-0.242111, -0.348705, 1.0]], ['2, k, 8', [0.0156226, 0.0744955, 1.0]], ['2, k, 9', [0.198655, -0.0451352, 1.0]], ['2, k, 10', [0.156978, -0.230345, 1.0]], ['2, k, 11', [0.113687, -0.279614, 1.0]], ['2, k, 12', [-0.173555, -0.413675, 1.0]], ['2, k, 13', [-0.274401, -0.741231, 1.0]], ['2, k, 14', [-0.375327, -1.05748, 1.0]], ['2, k, 15', [-0.396546, -1.10584, 1.0]], ['2, k, 16', [-0.00512177, -0.390902, 1.0]], ['2, k, 17', [0.00927768, -0.716269, 1.0]], ['2, k, 18', [-0.0517192, -1.05109, 1.0]], ['2, k, 19', [-0.0555304, -1.11404, 1.0]], ['2, k, 20', [-0.153625, 0.0935645, 1.0]], ['2, k, 21', [-0.22062, -0.413883, 1.0]], ['2, k, 22', [-0.213508, -0.336019, 1.0]], ['2, k, 23', [0.128253, -0.352639, 1.0]], ['2, k, 24', [0.0772189, -0.270719, 1.0]]]
[['2, k, 0', [-0.0909763, -0.406776, 1.0]], ['2, k, 1', [-0.127693, -0.11957, 1.0]], ['2, k, 2', [-0.159024, 0.160442, 1.0]], ['2, k, 3', [-0.167212, 0.297381, 1.0]], ['2, k, 4', [-0.321425, 0.0471726, 1.0]], ['2, k, 5', [-0.402318, -0.160723, 1.0]], ['2, k, 6', [-0.264066, -0.303494, 1.0]], ['2, k, 7', [-0.240019, -0.340363, 1.0]], ['2, k, 8', [0.0159184, 0.072059, 1.0]], ['2, k, 9', [0.198788, -0.0451687, 1.0]], ['2, k, 10', [0.158279, -0.230161, 1.0]], ['2, k, 11', [0.113672, -0.28099, 1.0]], ['2, k, 12', [-0.17328, -0.412332, 1.0]], ['2, k, 13', [-0.273457, -0.735303, 1.0]], ['2, k, 14', [-0.375419, -1.05786, 1.0]], ['2, k, 15', [-0.396898, -1.106, 1.0]], ['2, k, 16', [-0.00602944, -0.389798, 1.0]], ['2, k, 17', [0.00566767, -0.714434, 1.0]], ['2, k, 18', [-0.0515235, -1.05107, 1.0]], ['2, k, 19', [-0.0554518, -1.11379, 1.0]], ['2, k, 20', [-0.152189, 0.0919408, 1.0]], ['2, k, 21', [-0.242446, -0.394669, 1.0]], ['2, k, 22', [-0.214156, -0.361913, 1.0]], ['2, k, 23', [0.131864, -0.351887, 1.0]], ['2, k, 24', [0.0766865, -0.272695, 1.0]]]
[['2, k, 0', [-0.0903433, -0.40712, 1.0]], ['2, k, 1', [-0.126774, -0.120417, 1.0]], ['2, k, 2', [-0.158005, 0.158756, 1.0]], ['2, k, 3', [-0.166891, 0.295839, 1.0]], ['2, k, 4', [-0.320303, 0.0457742, 1.0]], ['2, k, 5', [-0.402615, -0.158848, 1.0]], ['2, k, 6', [-0.266984, -0.303924, 1.0]], ['2, k, 7', [-0.241692, -0.339865, 1.0]], ['2, k, 8', [0.0162695, 0.070182, 1.0]], ['2, k, 9', [0.199419, -0.0456812, 1.0]], ['2, k, 10', [0.15152, -0.227341, 1.0]], ['2, k, 11', [0.106287, -0.272958, 1.0]], ['2, k, 12', [-0.172546, -0.412689, 1.0]], ['2, k, 13', [-0.27378, -0.733932, 1.0]], ['2, k, 14', [-0.375373, -1.05788, 1.0]], ['2, k, 15', [-0.396805, -1.10698, 1.0]], ['2, k, 16', [-0.00554261, -0.390146, 1.0]], ['2, k, 17', [-0.000342405, -0.718139, 1.0]], ['2, k, 18', [-0.0514696, -1.0507, 1.0]], ['2, k, 19', [-0.0554213, -1.1137, 1.0]], ['2, k, 20', [-0.15107, 0.0904245, 1.0]], ['2, k, 21', [-0.240898, -0.389779, 1.0]], ['2, k, 22', [-0.214126, -0.351978, 1.0]], ['2, k, 23', [0.130884, -0.349859, 1.0]], ['2, k, 24', [0.0648228, -0.272563, 1.0]]]
[['2, k, 0', [-0.0906036, -0.40729, 1.0]], ['2, k, 1', [-0.126351, -0.121162, 1.0]], ['2, k, 2', [-0.157437, 0.157162, 1.0]], ['2, k, 3', [-0.166713, 0.294652, 1.0]], ['2, k, 4', [-0.319499, 0.0444497, 1.0]], ['2, k, 5', [-0.402869, -0.158246, 1.0]], ['2, k, 6', [-0.268147, -0.303921, 1.0]], ['2, k, 7', [-0.242925, -0.338373, 1.0]], ['2, k, 8', [0.0161045, 0.0679472, 1.0]], ['2, k, 9', [0.199213, -0.0486516, 1.0]], ['2, k, 10', [0.149979, -0.229648, 1.0]], ['2, k, 11', [0.106665, -0.275133, 1.0]], ['2, k, 12', [-0.172813, -0.412921, 1.0]], ['2, k, 13', [-0.276119, -0.741193, 1.0]], ['2, k, 14', [-0.375237, -1.05863, 1.0]], ['2, k, 15', [-0.396775, -1.10706, 1.0]], ['2, k, 16', [-0.00580142, -0.390271, 1.0]], ['2, k, 17', [-0.0129551, -0.716912, 1.0]], ['2, k, 18', [-0.0513298, -1.05031, 1.0]], ['2, k, 19', [-0.055279, -1.1134, 1.0]], ['2, k, 20', [-0.15045, 0.0890511, 1.0]], ['2, k, 21', [-0.240354, -0.38833, 1.0]], ['2, k, 22', [-0.214349, -0.309426, 1.0]], ['2, k, 23', [0.130295, -0.349469, 1.0]], ['2, k, 24', [0.0666132, -0.277088, 1.0]]]
[['2, k, 0', [-0.0903972, -0.40726, 1.0]], ['2, k, 1', [-0.125932, -0.121707, 1.0]], ['2, k, 2', [-0.1571, 0.156095, 1.0]], ['2, k, 3', [-0.16662, 0.293247, 1.0]], ['2, k, 4', [-0.319277, 0.0434522, 1.0]], ['2, k, 5', [-0.402951, -0.157975, 1.0]], ['2, k, 6', [-0.268751, -0.303874, 1.0]], ['2, k, 7', [-0.244499, -0.340181, 1.0]], ['2, k, 8', [0.0160304, 0.0659494, 1.0]], ['2, k, 9', [0.199854, -0.0453039, 1.0]], ['2, k, 10', [0.149625, -0.227006, 1.0]], ['2, k, 11', [0.106109, -0.276415, 1.0]], ['2, k, 12', [-0.172498, -0.413053, 1.0]], ['2, k, 13', [-0.277406, -0.742748, 1.0]], ['2, k, 14', [-0.37523, -1.05862, 1.0]], ['2, k, 15', [-0.397357, -1.10796, 1.0]], ['2, k, 16', [-0.00570869, -0.390123, 1.0]], ['2, k, 17', [-0.0125627, -0.717194, 1.0]], ['2, k, 18', [-0.0510944, -1.04947, 1.0]], ['2, k, 19', [-0.0543597, -1.11046, 1.0]], ['2, k, 20', [-0.150028, 0.088122, 1.0]], ['2, k, 21', [-0.244109, -0.394293, 1.0]], ['2, k, 22', [-0.215568, -0.35323, 1.0]], ['2, k, 23', [0.127692, -0.350568, 1.0]], ['2, k, 24', [0.0660004, -0.270733, 1.0]]]
[['2, k, 0', [-0.0917965, -0.406875, 1.0]], ['2, k, 1', [-0.126081, -0.122334, 1.0]], ['2, k, 2', [-0.157115, 0.155264, 1.0]], ['2, k, 3', [-0.166358, 0.292372, 1.0]], ['2, k, 4', [-0.319024, 0.0428585, 1.0]], ['2, k, 5', [-0.403964, -0.156217, 1.0]], ['2, k, 6', [-0.271522, -0.30329, 1.0]], ['2, k, 7', [-0.24672, -0.340401, 1.0]], ['2, k, 8', [0.0157163, 0.0648049, 1.0]], ['2, k, 9', [0.197556, -0.0504824, 1.0]], ['2, k, 10', [0.147143, -0.230021, 1.0]], ['2, k, 11', [0.104216, -0.277338, 1.0]], ['2, k, 12', [-0.17383, -0.412631, 1.0]], ['2, k, 13', [-0.278923, -0.743866, 1.0]], ['2, k, 14', [-0.375134, -1.05853, 1.0]], ['2, k, 15', [-0.397402, -1.1079, 1.0]], ['2, k, 16', [-0.00713463, -0.389832, 1.0]], ['2, k, 17', [-0.0177489, -0.715996, 1.0]], ['2, k, 18', [-0.0500062, -1.04702, 1.0]], ['2, k, 19', [-0.0544339, -1.1105, 1.0]], ['2, k, 20', [-0.150003, 0.0874273, 1.0]], ['2, k, 21', [-0.245357, -0.389704, 1.0]], ['2, k, 22', [-0.214641, -0.362164, 1.0]], ['2, k, 23', [0.120315, -0.349997, 1.0]], ['2, k, 24', [0.0652035, -0.266958, 1.0]]]
[['2, k, 0', [-0.0933525, -0.406897, 1.0]], ['2, k, 1', [-0.126202, -0.122848, 1.0]], ['2, k, 2', [-0.156859, 0.154637, 1.0]], ['2, k, 3', [-0.166552, 0.291349, 1.0]], ['2, k, 4', [-0.319095, 0.0420098, 1.0]], ['2, k, 5', [-0.404881, -0.155578, 1.0]], ['2, k, 6', [-0.273721, -0.303157, 1.0]], ['2, k, 7', [-0.248076, -0.339128, 1.0]], ['2, k, 8', [0.0149089, 0.0637074, 1.0]], ['2, k, 9', [0.195331, -0.0535858, 1.0]], ['2, k, 10', [0.144941, -0.233201, 1.0]], ['2, k, 11', [0.098927, -0.278406, 1.0]], ['2, k, 12', [-0.175437, -0.412137, 1.0]], ['2, k, 13', [-0.280797, -0.745133, 1.0]], ['2, k, 14', [-0.375111, -1.05845, 1.0]], ['2, k, 15', [-0.397814, -1.10688, 1.0]], ['2, k, 16', [-0.00861385, -0.390406, 1.0]], ['2, k, 17', [-0.0169044, -0.717195, 1.0]], ['2, k, 18', [-0.0497742, -1.04612, 1.0]], ['2, k, 19', [-0.0544454, -1.11051, 1.0]], ['2, k, 20', [-0.149828, 0.0869045, 1.0]], ['2, k, 21', [-0.245928, -0.387824, 1.0]], ['2, k, 22', [-0.221049, -0.31103, 1.0]], ['2, k, 23', [0.119601, -0.353211, 1.0]], ['2, k, 24', [0.0616549, -0.27532, 1.0]]]
[['2, k, 0', [-0.0949378, -0.406303, 1.0]], ['2, k, 1', [-0.12681, -0.122999, 1.0]], ['2, k, 2', [-0.157253, 0.154083, 1.0]], ['2, k, 3', [-0.166941, 0.290294, 1.0]], ['2, k, 4', [-0.319435, 0.0411099, 1.0]], ['2, k, 5', [-0.40515, -0.156414, 1.0]], ['2, k, 6', [-0.266822, -0.295424, 1.0]], ['2, k, 7', [-0.249831, -0.342546, 1.0]], ['2, k, 8', [0.0143915, 0.0629309, 1.0]], ['2, k, 9', [0.194269, -0.0541151, 1.0]], ['2, k, 10', [0.143587, -0.23259, 1.0]], ['2, k, 11', [0.0977888, -0.278866, 1.0]], ['2, k, 12', [-0.176966, -0.411764, 1.0]], ['2, k, 13', [-0.282615, -0.745062, 1.0]], ['2, k, 14', [-0.375318, -1.05831, 1.0]], ['2, k, 15', [-0.398347, -1.10764, 1.0]], ['2, k, 16', [-0.0102165, -0.3896, 1.0]], ['2, k, 17', [-0.017529, -0.71742, 1.0]], ['2, k, 18', [-0.0468665, -1.04052, 1.0]], ['2, k, 19', [-0.0544873, -1.11051, 1.0]], ['2, k, 20', [-0.150132, 0.0864535, 1.0]], ['2, k, 21', [-0.245141, -0.394299, 1.0]], ['2, k, 22', [-0.223634, -0.36343, 1.0]], ['2, k, 23', [0.114772, -0.352419, 1.0]], ['2, k, 24', [0.0592818, -0.276576, 1.0]]]
