[['2, k, 0', [-0.08226906, 0.03673389, 1.0]], ['2, k, 1', [-0.09265507, 0.3240295, 1.0]], ['2, k, 2', [-0.1032308, 0.602779, 1.0]], ['2, k, 3', [-0.08334772, 0.7256867, 1.0]], ['2, k, 4', [-0.251843, 0.4896794, 1.0]], ['2, k, 5', [-0.273711, 0.2586585, 1.0]], ['2, k, 6', [-0.2717401, 0.1039332, 1.0]], ['2, k, 7', [-0.2526486, 0.04009346, 1.0]], ['2, k, 8', [0.06339515, 0.4960074, 1.0]], ['2, k, 9', [0.09425052, 0.2626813, 1.0]], ['2, k, 10', [0.08716335, 0.08707553, 1.0]], ['2, k, 11', [0.06469145, 0.02634256, 1.0]], ['2, k, 12', [-0.1498861, 0.03449788, 1.0]], ['2, k, 13', [-0.1420338, -0.2988464, 1.0]], ['2, k, 14', [-0.1417429, -0.6392256, 1.0]], ['2, k, 15', [-0.129676, -0.7109342, 1.0]], ['2, k, 16', [-0.01268327, 0.03780149, 1.0]], ['2, k, 17', [-0.03451379, -0.2954347, 1.0]], ['2, k, 18', [-0.03995094, -0.6196849, 1.0]], ['2, k, 19', [-0.04380912, -0.6962036, 1.0]], ['2, k, 20', [-0.1006425, 0.5343123, 1.0]], ['2, k, 21', [-0.2221782, 0.001720143, 1.0]], ['2, k, 22', [-0.2438915, 0.05464271, 1.0]], ['2, k, 23', [0.0605037, -0.0266373, 1.0]], ['2, k, 24', [0.07228901, -0.03572657, 1.0]]]
[['2, k, 0', [-0.100212, 0.03409877, 1.0]], ['2, k, 1', [-0.1211418, 0.3171199, 1.0]], ['2, k, 2', [-0.1404144, 0.5920401, 1.0]], ['2, k, 3', [-0.1255165, 0.7169276, 1.0]], ['2, k, 4', [-0.2921961, 0.4697699, 1.0]], ['2, k, 5', [-0.3301619, 0.2353857, 1.0]], ['2, k, 6', [-0.3334375, 0.002179626, 1.0]], ['2, k, 7', [-0.3299931, -0.06820514, 1.0]], ['2, k, 8', [0.03185883, 0.4774422, 1.0]], ['2, k, 9', [0.06962083, 0.2464381, 1.0]], ['2, k, 10', [0.1442495, 0.02948099, 1.0]], ['2, k, 11', [0.1439846, -0.04758327, 1.0]], ['2, k, 12', [-0.167095, 0.02800865, 1.0]], ['2, k, 13', [-0.1868271, -0.2734548, 1.0]], ['2, k, 14', [-0.1660334, -0.628251, 1.0]], ['2, k, 15', [-0.1487613, -0.7022226, 1.0]], ['2, k, 16', [-0.03059026, 0.03937862, 1.0]], ['2, k, 17', [0.1349025, -0.2465654, 1.0]], ['2, k, 18', [0.2915739, -0.5950825, 1.0]], ['2, k, 19', [0.3095346, -0.6419822, 1.0]], ['2, k, 20', [-0.1358231, 0.5244856, 1.0]], ['2, k, 21', [-0.3198502, -0.1384255, 1.0]], ['2, k, 22', [-0.3002411, -0.0676549, 1.0]], ['2, k, 23', [0.1695749, -0.1136217, 1.0]], ['2, k, 24', [0.1735818, -0.06227529, 1.0]]]
[['2, k, 0', [-0.09915072, 0.03410308, 1.0]], ['2, k, 1', [-0.120372, 0.3171662, 1.0]], ['2, k, 2', [-0.1399842, 0.5920709, 1.0]], ['2, k, 3', [-0.1252473, 0.7170566, 1.0]], ['2, k, 4', [-0.2912529, 0.4697388, 1.0]], ['2, k, 5', [-0.3295878, 0.2354425, 1.0]], ['2, k, 6', [-0.331151, 0.00224869, 1.0]], ['2, k, 7', [-0.3280667, -0.06547391, 1.0]], ['2, k, 8', [0.03189054, 0.4774611, 1.0]], ['2, k, 9', [0.06979303, 0.2464162, 1.0]], ['2, k, 10', [0.1464106, 0.02229722, 1.0]], ['2, k, 11', [0.1444497, -0.05449981, 1.0]], ['2, k, 12', [-0.1657015, 0.0277391, 1.0]], ['2, k, 13', [-0.1863963, -0.2730178, 1.0]], ['2, k, 14', [-0.1656886, -0.6279156, 1.0]], ['2, k, 15', [-0.1462543, -0.7035536, 1.0]], ['2, k, 16', [-0.02977508, 0.03956961, 1.0]], ['2, k, 17', [0.1355149, -0.2476979, 1.0]], ['2, k, 18', [0.292819, -0.5962976, 1.0]], ['2, k, 19', [0.3109622, -0.6431599, 1.0]], ['2, k, 20', [-0.1353079, 0.5245241, 1.0]], ['2, k, 21', [-0.3164484, -0.1384001, 1.0]], ['2, k, 22', [-0.2967518, -0.06681142, 1.0]], ['2, k, 23', [0.1671889, -0.1192415, 1.0]], ['2, k, 24', [0.1725502, -0.06862624, 1.0]]]
[['2, k, 0', [-0.09899636, 0.03410395, 1.0]], ['2, k, 1', [-0.1203378, 0.3172044, 1.0]], ['2, k, 2', [-0.1400191, 0.5921428, 1.0]], ['2, k, 3', [-0.1248189, 0.7173174, 1.0]], ['2, k, 4', [-0.2912539, 0.4697377, 1.0]], ['2, k, 5', [-0.3293014, 0.2352812, 1.0]], ['2, k, 6', [-0.3303164, 0.00278563, 1.0]], ['2, k, 7', [-0.3299455, -0.0689444, 1.0]], ['2, k, 8', [0.03100957, 0.477323, 1.0]], ['2, k, 9', [0.06992323, 0.2465493, 1.0]], ['2, k, 10', [0.139662, 0.04130137, 1.0]], ['2, k, 11', [0.1397896, -0.03674585, 1.0]], ['2, k, 12', [-0.1656328, 0.02773586, 1.0]], ['2, k, 13', [-0.1860993, -0.2729593, 1.0]], ['2, k, 14', [-0.1654395, -0.6281068, 1.0]], ['2, k, 15', [-0.1464521, -0.7042646, 1.0]], ['2, k, 16', [-0.02953737, 0.03957687, 1.0]], ['2, k, 17', [0.1356111, -0.2484019, 1.0]], ['2, k, 18', [0.2917811, -0.5965264, 1.0]], ['2, k, 19', [0.3097641, -0.6433928, 1.0]], ['2, k, 20', [-0.1353198, 0.5245789, 1.0]], ['2, k, 21', [-0.3171577, -0.143239, 1.0]], ['2, k, 22', [-0.2961485, -0.06672861, 1.0]], ['2, k, 23', [0.1655365, -0.1008973, 1.0]], ['2, k, 24', [0.1642114, -0.03849066, 1.0]]]
[['2, k, 0', [-0.09890746, 0.03405585, 1.0]], ['2, k, 1', [-0.1203429, 0.3172, 1.0]], ['2, k, 2', [-0.1402544, 0.5921595, 1.0]], ['2, k, 3', [-0.1247724, 0.7173305, 1.0]], ['2, k, 4', [-0.2915029, 0.4695461, 1.0]], ['2, k, 5', [-0.3293164, 0.235026, 1.0]], ['2, k, 6', [-0.3301007, 0.002764594, 1.0]], ['2, k, 7', [-0.33163, -0.06820154, 1.0]], ['2, k, 8', [0.02961613, 0.4760601, 1.0]], ['2, k, 9', [0.06988806, 0.24577, 1.0]], ['2, k, 10', [0.1388709, 0.04334355, 1.0]], ['2, k, 11', [0.1386396, -0.03451253, 1.0]], ['2, k, 12', [-0.1655076, 0.02764368, 1.0]], ['2, k, 13', [-0.1859488, -0.2730156, 1.0]], ['2, k, 14', [-0.1654049, -0.6273967, 1.0]], ['2, k, 15', [-0.1470258, -0.7034235, 1.0]], ['2, k, 16', [-0.02948377, 0.03955749, 1.0]], ['2, k, 17', [0.1354091, -0.250071, 1.0]], ['2, k, 18', [0.2874039, -0.5822668, 1.0]], ['2, k, 19', [0.3052455, -0.6292747, 1.0]], ['2, k, 20', [-0.1354611, 0.5245876, 1.0]], ['2, k, 21', [-0.3173452, -0.1433194, 1.0]], ['2, k, 22', [-0.2967655, -0.06404481, 1.0]], ['2, k, 23', [0.1672899, -0.1004779, 1.0]], ['2, k, 24', [0.1564201, -0.010429, 1.0]]]
[['2, k, 0', [-0.09898704, 0.03407656, 1.0]], ['2, k, 1', [-0.1205661, 0.3172317, 1.0]], ['2, k, 2', [-0.1407829, 0.592181, 1.0]], ['2, k, 3', [-0.1248373, 0.7173266, 1.0]], ['2, k, 4', [-0.2923191, 0.4692795, 1.0]], ['2, k, 5', [-0.3297012, 0.2345512, 1.0]], ['2, k, 6', [-0.3307457, 0.0025269, 1.0]], ['2, k, 7', [-0.3345457, -0.07026139, 1.0]], ['2, k, 8', [0.02847057, 0.4764142, 1.0]], ['2, k, 9', [0.0694017, 0.2459879, 1.0]], ['2, k, 10', [0.1384684, 0.04334129, 1.0]], ['2, k, 11', [0.1365741, -0.03596675, 1.0]], ['2, k, 12', [-0.1655504, 0.02763794, 1.0]], ['2, k, 13', [-0.1850863, -0.2734015, 1.0]], ['2, k, 14', [-0.1647039, -0.6282786, 1.0]], ['2, k, 15', [-0.1464993, -0.7042562, 1.0]], ['2, k, 16', [-0.02963623, 0.03962839, 1.0]], ['2, k, 17', [0.1320176, -0.2533637, 1.0]], ['2, k, 18', [0.2782691, -0.5771893, 1.0]], ['2, k, 19', [0.2964754, -0.6242059, 1.0]], ['2, k, 20', [-0.1358992, 0.5246171, 1.0]], ['2, k, 21', [-0.3231483, -0.1451538, 1.0]], ['2, k, 22', [-0.3024875, -0.09007885, 1.0]], ['2, k, 23', [0.1648602, -0.1010382, 1.0]], ['2, k, 24', [0.1510141, -0.01224529, 1.0]]]
[['2, k, 0', [-0.0993072, 0.03407279, 1.0]], ['2, k, 1', [-0.1210373, 0.3172527, 1.0]], ['2, k, 2', [-0.1415097, 0.592203, 1.0]], ['2, k, 3', [-0.1250523, 0.7173205, 1.0]], ['2, k, 4', [-0.2928018, 0.4691244, 1.0]], ['2, k, 5', [-0.3303203, 0.2343903, 1.0]], ['2, k, 6', [-0.3312161, 0.002560118, 1.0]], ['2, k, 7', [-0.3362064, -0.06961336, 1.0]], ['2, k, 8', [0.02748099, 0.4764781, 1.0]], ['2, k, 9', [0.06829976, 0.2458794, 1.0]], ['2, k, 10', [0.1359656, 0.03446597, 1.0]], ['2, k, 11', [0.1341039, -0.04153902, 1.0]], ['2, k, 12', [-0.1657175, 0.02752547, 1.0]], ['2, k, 13', [-0.1851405, -0.2737012, 1.0]], ['2, k, 14', [-0.1636167, -0.6298345, 1.0]], ['2, k, 15', [-0.1465394, -0.7053919, 1.0]], ['2, k, 16', [-0.03022657, 0.03980383, 1.0]], ['2, k, 17', [0.1225617, -0.2522948, 1.0]], ['2, k, 18', [0.2687878, -0.5941535, 1.0]], ['2, k, 19', [0.2875782, -0.6409496, 1.0]], ['2, k, 20', [-0.1365574, 0.5246435, 1.0]], ['2, k, 21', [-0.3234028, -0.1432379, 1.0]], ['2, k, 22', [-0.3066816, -0.07005265, 1.0]], ['2, k, 23', [0.1606638, -0.1069692, 1.0]], ['2, k, 24', [0.1542237, -0.02759137, 1.0]]]
[['2, k, 0', [-0.09966472, 0.03373507, 1.0]], ['2, k, 1', [-0.1219724, 0.3170967, 1.0]], ['2, k, 2', [-0.143404, 0.5923433, 1.0]], ['2, k, 3', [-0.1264332, 0.7170457, 1.0]], ['2, k, 4', [-0.2938649, 0.4692243, 1.0]], ['2, k, 5', [-0.3309581, 0.2343641, 1.0]], ['2, k, 6', [-0.3324894, 0.001907635, 1.0]], ['2, k, 7', [-0.3392555, -0.07017884, 1.0]], ['2, k, 8', [0.02507017, 0.4755433, 1.0]], ['2, k, 9', [0.06688435, 0.2450795, 1.0]], ['2, k, 10', [0.1308131, 0.03894644, 1.0]], ['2, k, 11', [0.128887, -0.03707966, 1.0]], ['2, k, 12', [-0.1659017, 0.02680292, 1.0]], ['2, k, 13', [-0.1852355, -0.2785265, 1.0]], ['2, k, 14', [-0.1631634, -0.6302667, 1.0]], ['2, k, 15', [-0.1476024, -0.7056692, 1.0]], ['2, k, 16', [-0.03078165, 0.03972679, 1.0]], ['2, k, 17', [0.1030672, -0.2607909, 1.0]], ['2, k, 18', [0.1868557, -0.6060452, 1.0]], ['2, k, 19', [0.2436523, -0.6777344, 1.0]], ['2, k, 20', [-0.1381846, 0.5246997, 1.0]], ['2, k, 21', [-0.3264034, -0.1451578, 1.0]], ['2, k, 22', [-0.2838297, -0.02432705, 1.0]], ['2, k, 23', [0.1535494, -0.1011183, 1.0]], ['2, k, 24', [0.1573632, -0.05235996, 1.0]]]
[['2, k, 0', [-0.1003724, 0.03328507, 1.0]], ['2, k, 1', [-0.1233031, 0.3170727, 1.0]], ['2, k, 2', [-0.1455423, 0.5927868, 1.0]], ['2, k, 3', [-0.1277639, 0.7173, 1.0]], ['2, k, 4', [-0.2953152, 0.4691012, 1.0]], ['2, k, 5', [-0.3312498, 0.2339943, 1.0]], ['2, k, 6', [-0.3332429, 0.002099368, 1.0]], ['2, k, 7', [-0.3423512, -0.07176621, 1.0]], ['2, k, 8', [0.0236411, 0.4749596, 1.0]], ['2, k, 9', [0.06606214, 0.2446547, 1.0]], ['2, k, 10', [0.12848, 0.04022102, 1.0]], ['2, k, 11', [0.1266442, -0.03589275, 1.0]], ['2, k, 12', [-0.1662822, 0.02628219, 1.0]], ['2, k, 13', [-0.1849283, -0.2819829, 1.0]], ['2, k, 14', [-0.1626269, -0.6307511, 1.0]], ['2, k, 15', [-0.147693, -0.7059537, 1.0]], ['2, k, 16', [-0.03191217, 0.03942448, 1.0]], ['2, k, 17', [0.09708712, -0.2658356, 1.0]], ['2, k, 18', [0.1623255, -0.6112658, 1.0]], ['2, k, 19', [0.1976318, -0.6816406, 1.0]], ['2, k, 20', [-0.1401135, 0.5250229, 1.0]], ['2, k, 21', [-0.3282831, -0.1437947, 1.0]], ['2, k, 22', [-0.3139212, -0.07422369, 1.0]], ['2, k, 23', [0.1496572, -0.1004745, 1.0]], ['2, k, 24', [0.1554009, -0.05686397, 1.0]]]
[['2, k, 0', [-0.1006464, 0.03307781, 1.0]], ['2, k, 1', [-0.1238347, 0.316925, 1.0]], ['2, k, 2', [-0.1463289, 0.5926636, 1.0]], ['2, k, 3', [-0.1290727, 0.7177527, 1.0]], ['2, k, 4', [-0.2962033, 0.4687838, 1.0]], ['2, k, 5', [-0.3317591, 0.2335442, 1.0]], ['2, k, 6', [-0.3350288, 0.001858781, 1.0]], ['2, k, 7', [-0.3437161, -0.0715671, 1.0]], ['2, k, 8', [0.022725, 0.474663, 1.0]], ['2, k, 9', [0.06561467, 0.2444918, 1.0]], ['2, k, 10', [0.126664, 0.0421934, 1.0]], ['2, k, 11', [0.1247381, -0.03744483, 1.0]], ['2, k, 12', [-0.1664598, 0.02600379, 1.0]], ['2, k, 13', [-0.1837843, -0.2823324, 1.0]], ['2, k, 14', [-0.1624846, -0.6290245, 1.0]], ['2, k, 15', [-0.1474408, -0.7037761, 1.0]], ['2, k, 16', [-0.03227352, 0.03929715, 1.0]], ['2, k, 17', [0.08482952, -0.2641779, 1.0]], ['2, k, 18', [0.1302096, -0.6155142, 1.0]], ['2, k, 19', [0.15972, -0.6901684, 1.0]], ['2, k, 20', [-0.1408415, 0.5248983, 1.0]], ['2, k, 21', [-0.3290449, -0.1441404, 1.0]], ['2, k, 22', [-0.317272, -0.0619224, 1.0]], ['2, k, 23', [0.1500171, -0.09963383, 1.0]], ['2, k, 24', [0.1482296, -0.03882622, 1.0]]]
[['2, k, 0', [-0.1004996, 0.03292547, 1.0]], ['2, k, 1', [-0.1241979, 0.3169639, 1.0]], ['2, k, 2', [-0.1472074, 0.592852, 1.0]], ['2, k, 3', [-0.1300156, 0.7180336, 1.0]], ['2, k, 4', [-0.2969398, 0.4685785, 1.0]], ['2, k, 5', [-0.3320648, 0.2332506, 1.0]], ['2, k, 6', [-0.336606, 0.001415962, 1.0]], ['2, k, 7', [-0.3435747, -0.07072394, 1.0]], ['2, k, 8', [0.022418, 0.4754498, 1.0]], ['2, k, 9', [0.06515464, 0.2450441, 1.0]], ['2, k, 10', [0.1262507, 0.04241542, 1.0]], ['2, k, 11', [0.121915, -0.03455884, 1.0]], ['2, k, 12', [-0.1660751, 0.02565711, 1.0]], ['2, k, 13', [-0.1819504, -0.2864296, 1.0]], ['2, k, 14', [-0.1619431, -0.6287205, 1.0]], ['2, k, 15', [-0.1424811, -0.7059376, 1.0]], ['2, k, 16', [-0.03233887, 0.03932562, 1.0]], ['2, k, 17', [0.07067916, -0.264726, 1.0]], ['2, k, 18', [0.09097832, -0.615914, 1.0]], ['2, k, 19', [0.1228428, -0.6852276, 1.0]], ['2, k, 20', [-0.1415861, 0.5250525, 1.0]], ['2, k, 21', [-0.3291703, -0.144185, 1.0]], ['2, k, 22', [-0.3147705, -0.06175168, 1.0]], ['2, k, 23', [0.1461614, -0.1002741, 1.0]], ['2, k, 24', [0.1418007, -0.01576637, 1.0]]]
[['2, k, 0', [-0.1002777, 0.03257315, 1.0]], ['2, k, 1', [-0.1243312, 0.3169268, 1.0]], ['2, k, 2', [-0.1476612, 0.5929975, 1.0]], ['2, k, 3', [-0.1303912, 0.7181322, 1.0]], ['2, k, 4', [-0.2974931, 0.4687471, 1.0]], ['2, k, 5', [-0.3320572, 0.2333096, 1.0]], ['2, k, 6', [-0.3371465, 0.001487274, 1.0]], ['2, k, 7', [-0.3426588, -0.07109494, 1.0]], ['2, k, 8', [0.02259997, 0.4761033, 1.0]], ['2, k, 9', [0.06525403, 0.2452572, 1.0]], ['2, k, 10', [0.1258829, 0.01725461, 1.0]], ['2, k, 11', [0.1245119, -0.05976507, 1.0]], ['2, k, 12', [-0.165509, 0.02496922, 1.0]], ['2, k, 13', [-0.1814801, -0.2940264, 1.0]], ['2, k, 14', [-0.1616908, -0.6293201, 1.0]], ['2, k, 15', [-0.1419003, -0.7057079, 1.0]], ['2, k, 16', [-0.03232634, 0.03920221, 1.0]], ['2, k, 17', [0.05451024, -0.2777356, 1.0]], ['2, k, 18', [0.06954565, -0.6276242, 1.0]], ['2, k, 19', [0.07648611, -0.6982144, 1.0]], ['2, k, 20', [-0.1419337, 0.5251437, 1.0]], ['2, k, 21', [-0.3276493, -0.1441157, 1.0]], ['2, k, 22', [-0.3139254, -0.06653712, 1.0]], ['2, k, 23', [0.1411513, -0.1274188, 1.0]], ['2, k, 24', [0.1516406, -0.07019323, 1.0]]]
[['2, k, 0', [-0.100601, 0.03230643, 1.0]], ['2, k, 1', [-0.1245972, 0.3169714, 1.0]], ['2, k, 2', [-0.1478226, 0.5932612, 1.0]], ['2, k, 3', [-0.130963, 0.7188135, 1.0]], ['2, k, 4', [-0.2977955, 0.4688908, 1.0]], ['2, k, 5', [-0.3318255, 0.2333705, 1.0]], ['2, k, 6', [-0.338165, 0.001010717, 1.0]], ['2, k, 7', [-0.3428605, -0.06925438, 1.0]], ['2, k, 8', [0.0225648, 0.4772039, 1.0]], ['2, k, 9', [0.06510948, 0.2460195, 1.0]], ['2, k, 10', [0.1210237, 0.03568867, 1.0]], ['2, k, 11', [0.1200901, -0.04153125, 1.0]], ['2, k, 12', [-0.1655689, 0.02478698, 1.0]], ['2, k, 13', [-0.1808677, -0.2952189, 1.0]], ['2, k, 14', [-0.1611085, -0.6305449, 1.0]], ['2, k, 15', [-0.1423877, -0.7053794, 1.0]], ['2, k, 16', [-0.03303256, 0.03886821, 1.0]], ['2, k, 17', [0.03932809, -0.2810293, 1.0]], ['2, k, 18', [0.0358113, -0.6298888, 1.0]], ['2, k, 19', [0.06555641, -0.7008274, 1.0]], ['2, k, 20', [-0.1421283, 0.5253637, 1.0]], ['2, k, 21', [-0.3307453, -0.1402904, 1.0]], ['2, k, 22', [-0.3154628, -0.06836922, 1.0]], ['2, k, 23', [0.1410853, -0.1059769, 1.0]], ['2, k, 24', [0.1451815, -0.04414182, 1.0]]]
[['2, k, 0', [-0.1000749, 0.03198765, 1.0]], ['2, k, 1', [-0.1245293, 0.3168811, 1.0]], ['2, k, 2', [-0.1480559, 0.5933337, 1.0]], ['2, k, 3', [-0.1311014, 0.718936, 1.0]], ['2, k, 4', [-0.2981064, 0.4688233, 1.0]], ['2, k, 5', [-0.3312962, 0.2332238, 1.0]], ['2, k, 6', [-0.3384349, 0.001178936, 1.0]], ['2, k, 7', [-0.340821, -0.06675086, 1.0]], ['2, k, 8', [0.02288809, 0.4784313, 1.0]], ['2, k, 9', [0.06522531, 0.2468041, 1.0]], ['2, k, 10', [0.12251, 0.01757031, 1.0]], ['2, k, 11', [0.121823, -0.05963282, 1.0]], ['2, k, 12', [-0.1647368, 0.02432795, 1.0]], ['2, k, 13', [-0.1787546, -0.3033547, 1.0]], ['2, k, 14', [-0.160829, -0.6304249, 1.0]], ['2, k, 15', [-0.1413552, -0.7069426, 1.0]], ['2, k, 16', [-0.03276521, 0.03869171, 1.0]], ['2, k, 17', [0.03109788, -0.2827796, 1.0]], ['2, k, 18', [0.02011064, -0.6303924, 1.0]], ['2, k, 19', [0.03014598, -0.7050882, 1.0]], ['2, k, 20', [-0.1423015, 0.5254034, 1.0]], ['2, k, 21', [-0.3283895, -0.1415176, 1.0]], ['2, k, 22', [-0.3118112, -0.07146887, 1.0]], ['2, k, 23', [0.1360925, -0.1266126, 1.0]], ['2, k, 24', [0.1514291, -0.06788286, 1.0]]]
[['2, k, 0', [-0.1003008, 0.03125285, 1.0]], ['2, k, 1', [-0.1244623, 0.316517, 1.0]], ['2, k, 2', [-0.1477512, 0.593185, 1.0]], ['2, k, 3', [-0.1311201, 0.7190275, 1.0]], ['2, k, 4', [-0.2980343, 0.4687408, 1.0]], ['2, k, 5', [-0.3303813, 0.2331146, 1.0]], ['2, k, 6', [-0.3381301, 0.0005306902, 1.0]], ['2, k, 7', [-0.3374994, -0.07037097, 1.0]], ['2, k, 8', [0.02284202, 0.4780575, 1.0]], ['2, k, 9', [0.06556348, 0.2466651, 1.0]], ['2, k, 10', [0.1098642, 0.03939967, 1.0]], ['2, k, 11', [0.1165733, -0.04118601, 1.0]], ['2, k, 12', [-0.1649365, 0.02370427, 1.0]], ['2, k, 13', [-0.1778476, -0.304538, 1.0]], ['2, k, 14', [-0.1587493, -0.6295778, 1.0]], ['2, k, 15', [-0.1418663, -0.7070884, 1.0]], ['2, k, 16', [-0.03300777, 0.03789115, 1.0]], ['2, k, 17', [0.02245055, -0.2842542, 1.0]], ['2, k, 18', [0.0006023819, -0.6262933, 1.0]], ['2, k, 19', [0.01312187, -0.7037675, 1.0]], ['2, k, 20', [-0.1420667, 0.525215, 1.0]], ['2, k, 21', [-0.3280221, -0.1409158, 1.0]], ['2, k, 22', [-0.3057677, -0.08631978, 1.0]], ['2, k, 23', [0.1377224, -0.1001855, 1.0]], ['2, k, 24', [0.1457564, -0.04050325, 1.0]]]
[['2, k, 0', [-0.1004144, 0.03068466, 1.0]], ['2, k, 1', [-0.1243496, 0.3162982, 1.0]], ['2, k, 2', [-0.1473066, 0.5932631, 1.0]], ['2, k, 3', [-0.1310807, 0.7190784, 1.0]], ['2, k, 4', [-0.2976706, 0.4687071, 1.0]], ['2, k, 5', [-0.3289901, 0.2329514, 1.0]], ['2, k, 6', [-0.3369379, 0.0005333879, 1.0]], ['2, k, 7', [-0.3354827, -0.06808551, 1.0]], ['2, k, 8', [0.02293594, 0.4780548, 1.0]], ['2, k, 9', [0.065861, 0.2470332, 1.0]], ['2, k, 10', [0.116171, 0.01635152, 1.0]], ['2, k, 11', [0.118086, -0.05959406, 1.0]], ['2, k, 12', [-0.1650386, 0.02322397, 1.0]], ['2, k, 13', [-0.1773545, -0.3050506, 1.0]], ['2, k, 14', [-0.1574177, -0.6300329, 1.0]], ['2, k, 15', [-0.141634, -0.7079501, 1.0]], ['2, k, 16', [-0.03313108, 0.0372537, 1.0]], ['2, k, 17', [0.01049503, -0.2913769, 1.0]], ['2, k, 18', [-0.01092815, -0.6300434, 1.0]], ['2, k, 19', [0.007553216, -0.7051954, 1.0]], ['2, k, 20', [-0.1417325, 0.5252075, 1.0]], ['2, k, 21', [-0.3307728, -0.1359583, 1.0]], ['2, k, 22', [-0.3083481, -0.08401789, 1.0]], ['2, k, 23', [0.1315316, -0.1273068, 1.0]], ['2, k, 24', [0.1449739, -0.06141586, 1.0]]]
[['2, k, 0', [-0.1012387, 0.03006333, 1.0]], ['2, k, 1', [-0.1242184, 0.3161518, 1.0]], ['2, k, 2', [-0.1456149, 0.593466, 1.0]], ['2, k, 3', [-0.1304544, 0.7191826, 1.0]], ['2, k, 4', [-0.2971485, 0.4689879, 1.0]], ['2, k, 5', [-0.3281292, 0.2332124, 1.0]], ['2, k, 6', [-0.3361325, 0.0005953023, 1.0]], ['2, k, 7', [-0.3334424, -0.06827179, 1.0]], ['2, k, 8', [0.02375599, 0.4779732, 1.0]], ['2, k, 9', [0.06638277, 0.2468375, 1.0]], ['2, k, 10', [0.1157759, 0.01596724, 1.0]], ['2, k, 11', [0.1181048, -0.06095004, 1.0]], ['2, k, 12', [-0.1658064, 0.02297028, 1.0]], ['2, k, 13', [-0.1767155, -0.3054288, 1.0]], ['2, k, 14', [-0.157628, -0.6303169, 1.0]], ['2, k, 15', [-0.1426989, -0.7072221, 1.0]], ['2, k, 16', [-0.03416683, 0.03609774, 1.0]], ['2, k, 17', [0.00595742, -0.2948101, 1.0]], ['2, k, 18', [-0.0170457, -0.633746, 1.0]], ['2, k, 19', [-0.003836504, -0.712103, 1.0]], ['2, k, 20', [-0.1406178, 0.5252723, 1.0]], ['2, k, 21', [-0.3281869, -0.1393149, 1.0]], ['2, k, 22', [-0.3054937, -0.0826735, 1.0]], ['2, k, 23', [0.1312703, -0.1269347, 1.0]], ['2, k, 24', [0.1510775, -0.07865936, 1.0]]]
[['2, k, 0', [-0.1010852, 0.02952284, 1.0]], ['2, k, 1', [-0.1235796, 0.3158358, 1.0]], ['2, k, 2', [-0.1443687, 0.5935251, 1.0]], ['2, k, 3', [-0.1298342, 0.7189322, 1.0]], ['2, k, 4', [-0.2960807, 0.4688992, 1.0]], ['2, k, 5', [-0.3270231, 0.2331449, 1.0]], ['2, k, 6', [-0.3352166, 0.0002415861, 1.0]], ['2, k, 7', [-0.3304492, -0.0685471, 1.0]], ['2, k, 8', [0.02472787, 0.4778259, 1.0]], ['2, k, 9', [0.0671719, 0.2466767, 1.0]], ['2, k, 10', [0.1156244, 0.01563811, 1.0]], ['2, k, 11', [0.1161722, -0.06068175, 1.0]], ['2, k, 12', [-0.1656902, 0.02270915, 1.0]], ['2, k, 13', [-0.1758039, -0.3057945, 1.0]], ['2, k, 14', [-0.1575749, -0.6289403, 1.0]], ['2, k, 15', [-0.1424575, -0.7058148, 1.0]], ['2, k, 16', [-0.03393548, 0.03522589, 1.0]], ['2, k, 17', [-0.003105836, -0.3009387, 1.0]], ['2, k, 18', [-0.01879439, -0.6324857, 1.0]], ['2, k, 19', [-0.01616875, -0.7137102, 1.0]], ['2, k, 20', [-0.1394987, 0.5252364, 1.0]], ['2, k, 21', [-0.3237539, -0.1396693, 1.0]], ['2, k, 22', [-0.2986855, -0.06937639, 1.0]], ['2, k, 23', [0.1297968, -0.1272516, 1.0]], ['2, k, 24', [0.1455736, -0.06802735, 1.0]]]
