[['2, k, 0', [-0.217103, -0.250998, 1.0]], ['2, k, 1', [-0.216973, 0.0381522, 1.0]], ['2, k, 2', [-0.215609, 0.320226, 1.0]], ['2, k, 3', [-0.220589, 0.448134, 1.0]], ['2, k, 4', [-0.400316, 0.239666, 1.0]], ['2, k, 5', [-0.562886, 0.0963905, 1.0]], ['2, k, 6', [-0.474529, -0.11521, 1.0]], ['2, k, 7', [-0.403701, -0.170785, 1.0]], ['2, k, 8', [-0.0497855, 0.234556, 1.0]], ['2, k, 9', [0.14005, 0.108811, 1.0]], ['2, k, 10', [0.0402838, -0.101267, 1.0]], ['2, k, 11', [-0.0155391, -0.140292, 1.0]], ['2, k, 12', [-0.29401, -0.246339, 1.0]], ['2, k, 13', [-0.383105, -0.643557, 1.0]], ['2, k, 14', [-0.44701, -1.01553, 1.0]], ['2, k, 15', [-0.473145, -1.07715, 1.0]], ['2, k, 16', [-0.134244, -0.248809, 1.0]], ['2, k, 17', [-0.0473163, -0.618466, 1.0]], ['2, k, 18', [0.0186346, -1.00142, 1.0]], ['2, k, 19', [0.0404053, -1.07129, 1.0]], ['2, k, 20', [-0.216166, 0.250744, 1.0]], ['2, k, 21', [-0.387517, -0.243062, 1.0]], ['2, k, 22', [-0.37324, -0.121487, 1.0]], ['2, k, 23', [-0.025872, -0.237133, 1.0]], ['2, k, 24', [-0.0431111, -0.124407, 1.0]]]
[['2, k, 0', [-0.223458, -0.25784, 1.0]], ['2, k, 1', [-0.22067, 0.0273752, 1.0]], ['2, k, 2', [-0.216709, 0.305534, 1.0]], ['2, k, 3', [-0.219012, 0.448955, 1.0]], ['2, k, 4', [-0.396392, 0.217192, 1.0]], ['2, k, 5', [-0.589562, 0.0902821, 1.0]], ['2, k, 6', [-0.449611, -0.0952735, 1.0]], ['2, k, 7', [-0.409114, -0.135566, 1.0]], ['2, k, 8', [-0.0477311, 0.213396, 1.0]], ['2, k, 9', [0.143987, 0.113812, 1.0]], ['2, k, 10', [0.024734, -0.0847478, 1.0]], ['2, k, 11', [-0.0193937, -0.123361, 1.0]], ['2, k, 12', [-0.300546, -0.25304, 1.0]], ['2, k, 13', [-0.383226, -0.629941, 1.0]], ['2, k, 14', [-0.451274, -1.01846, 1.0]], ['2, k, 15', [-0.474515, -1.0859, 1.0]], ['2, k, 16', [-0.14031, -0.25561, 1.0]], ['2, k, 17', [-0.0431536, -0.631101, 1.0]], ['2, k, 18', [0.0113896, -1.00609, 1.0]], ['2, k, 19', [0.0403975, -1.06824, 1.0]], ['2, k, 20', [-0.217955, 0.236692, 1.0]], ['2, k, 21', [-0.414976, -0.231808, 1.0]], ['2, k, 22', [-0.37204, -0.14248, 1.0]], ['2, k, 23', [-0.0327309, -0.221829, 1.0]], ['2, k, 24', [-0.00120463, -0.154215, 1.0]]]
[['2, k, 0', [-0.222528, -0.255248, 1.0]], ['2, k, 1', [-0.219886, 0.0312908, 1.0]], ['2, k, 2', [-0.216032, 0.311027, 1.0]], ['2, k, 3', [-0.21901, 0.454439, 1.0]], ['2, k, 4', [-0.396489, 0.22109, 1.0]], ['2, k, 5', [-0.588621, 0.0929655, 1.0]], ['2, k, 6', [-0.448709, -0.0929031, 1.0]], ['2, k, 7', [-0.407547, -0.130089, 1.0]], ['2, k, 8', [-0.0469612, 0.217154, 1.0]], ['2, k, 9', [0.145006, 0.116082, 1.0]], ['2, k, 10', [0.0263672, -0.0833222, 1.0]], ['2, k, 11', [-0.0189525, -0.118484, 1.0]], ['2, k, 12', [-0.299482, -0.25079, 1.0]], ['2, k, 13', [-0.383279, -0.631685, 1.0]], ['2, k, 14', [-0.45127, -1.01872, 1.0]], ['2, k, 15', [-0.474297, -1.08542, 1.0]], ['2, k, 16', [-0.139531, -0.252775, 1.0]], ['2, k, 17', [-0.0443949, -0.630853, 1.0]], ['2, k, 18', [0.0119488, -1.00678, 1.0]], ['2, k, 19', [0.04161, -1.06891, 1.0]], ['2, k, 20', [-0.217237, 0.241897, 1.0]], ['2, k, 21', [-0.41583, -0.222918, 1.0]], ['2, k, 22', [-0.375035, -0.136377, 1.0]], ['2, k, 23', [-0.0313108, -0.216801, 1.0]], ['2, k, 24', [0.0194057, -0.107456, 1.0]]]
[['2, k, 0', [-0.221114, -0.253002, 1.0]], ['2, k, 1', [-0.219353, 0.0344831, 1.0]], ['2, k, 2', [-0.216222, 0.3155, 1.0]], ['2, k, 3', [-0.219109, 0.458616, 1.0]], ['2, k, 4', [-0.397123, 0.224226, 1.0]], ['2, k, 5', [-0.586685, 0.0961727, 1.0]], ['2, k, 6', [-0.447322, -0.0900906, 1.0]], ['2, k, 7', [-0.407278, -0.128853, 1.0]], ['2, k, 8', [-0.0466185, 0.220375, 1.0]], ['2, k, 9', [0.145856, 0.11751, 1.0]], ['2, k, 10', [0.0271385, -0.0824311, 1.0]], ['2, k, 11', [-0.0178391, -0.11594, 1.0]], ['2, k, 12', [-0.298101, -0.249133, 1.0]], ['2, k, 13', [-0.382027, -0.634619, 1.0]], ['2, k, 14', [-0.455644, -1.02078, 1.0]], ['2, k, 15', [-0.474325, -1.08502, 1.0]], ['2, k, 16', [-0.138129, -0.249955, 1.0]], ['2, k, 17', [-0.0472227, -0.630019, 1.0]], ['2, k, 18', [0.0125191, -1.00662, 1.0]], ['2, k, 19', [0.0420066, -1.06895, 1.0]], ['2, k, 20', [-0.217237, 0.246053, 1.0]], ['2, k, 21', [-0.412622, -0.22359, 1.0]], ['2, k, 22', [-0.37279, -0.13398, 1.0]], ['2, k, 23', [-0.0291986, -0.215726, 1.0]], ['2, k, 24', [-0.0102926, -0.176035, 1.0]]]
[['2, k, 0', [-0.220385, -0.25126, 1.0]], ['2, k, 1', [-0.218877, 0.037083, 1.0]], ['2, k, 2', [-0.215981, 0.318844, 1.0]], ['2, k, 3', [-0.21899, 0.462295, 1.0]], ['2, k, 4', [-0.397272, 0.22674, 1.0]], ['2, k, 5', [-0.586429, 0.0982462, 1.0]], ['2, k, 6', [-0.447232, -0.0879504, 1.0]], ['2, k, 7', [-0.406178, -0.127733, 1.0]], ['2, k, 8', [-0.0458382, 0.222676, 1.0]], ['2, k, 9', [0.146431, 0.119828, 1.0]], ['2, k, 10', [0.0283849, -0.0808226, 1.0]], ['2, k, 11', [-0.0168911, -0.115275, 1.0]], ['2, k, 12', [-0.297413, -0.247647, 1.0]], ['2, k, 13', [-0.381362, -0.638003, 1.0]], ['2, k, 14', [-0.455913, -1.02114, 1.0]], ['2, k, 15', [-0.474355, -1.08512, 1.0]], ['2, k, 16', [-0.137379, -0.248014, 1.0]], ['2, k, 17', [-0.0487993, -0.628758, 1.0]], ['2, k, 18', [0.0127162, -1.007, 1.0]], ['2, k, 19', [0.0424902, -1.06941, 1.0]], ['2, k, 20', [-0.216938, 0.24926, 1.0]], ['2, k, 21', [-0.409502, -0.224276, 1.0]], ['2, k, 22', [-0.368737, -0.131941, 1.0]], ['2, k, 23', [-0.03117, -0.215818, 1.0]], ['2, k, 24', [0.0223964, -0.104413, 1.0]]]
[['2, k, 0', [-0.219997, -0.249702, 1.0]], ['2, k, 1', [-0.218516, 0.0389397, 1.0]], ['2, k, 2', [-0.215696, 0.320638, 1.0]], ['2, k, 3', [-0.219051, 0.464418, 1.0]], ['2, k, 4', [-0.397745, 0.228475, 1.0]], ['2, k, 5', [-0.586196, 0.0993322, 1.0]], ['2, k, 6', [-0.446637, -0.0868447, 1.0]], ['2, k, 7', [-0.405711, -0.127356, 1.0]], ['2, k, 8', [-0.0452903, 0.225105, 1.0]], ['2, k, 9', [0.146753, 0.121376, 1.0]], ['2, k, 10', [0.0297491, -0.0801745, 1.0]], ['2, k, 11', [-0.0166299, -0.114272, 1.0]], ['2, k, 12', [-0.296919, -0.246474, 1.0]], ['2, k, 13', [-0.381435, -0.637434, 1.0]], ['2, k, 14', [-0.457318, -1.02045, 1.0]], ['2, k, 15', [-0.474639, -1.08351, 1.0]], ['2, k, 16', [-0.137107, -0.246094, 1.0]], ['2, k, 17', [-0.04998, -0.627701, 1.0]], ['2, k, 18', [0.0137649, -1.00602, 1.0]], ['2, k, 19', [0.042437, -1.06899, 1.0]], ['2, k, 20', [-0.216633, 0.251115, 1.0]], ['2, k, 21', [-0.412132, -0.223323, 1.0]], ['2, k, 22', [-0.369227, -0.135583, 1.0]], ['2, k, 23', [-0.031021, -0.214764, 1.0]], ['2, k, 24', [0.0241461, -0.102524, 1.0]]]
[['2, k, 0', [-0.219685, -0.248798, 1.0]], ['2, k, 1', [-0.218463, 0.0403662, 1.0]], ['2, k, 2', [-0.215839, 0.322423, 1.0]], ['2, k, 3', [-0.218911, 0.465968, 1.0]], ['2, k, 4', [-0.398161, 0.230472, 1.0]], ['2, k, 5', [-0.586481, 0.0996972, 1.0]], ['2, k, 6', [-0.446448, -0.0865164, 1.0]], ['2, k, 7', [-0.407486, -0.126702, 1.0]], ['2, k, 8', [-0.0449485, 0.226818, 1.0]], ['2, k, 9', [0.146919, 0.122427, 1.0]], ['2, k, 10', [0.0306239, -0.0794918, 1.0]], ['2, k, 11', [-0.0155292, -0.113553, 1.0]], ['2, k, 12', [-0.296511, -0.245588, 1.0]], ['2, k, 13', [-0.381648, -0.637314, 1.0]], ['2, k, 14', [-0.458358, -1.01999, 1.0]], ['2, k, 15', [-0.474715, -1.08303, 1.0]], ['2, k, 16', [-0.136879, -0.245217, 1.0]], ['2, k, 17', [-0.0508475, -0.625784, 1.0]], ['2, k, 18', [0.0138929, -1.00554, 1.0]], ['2, k, 19', [0.0425382, -1.06893, 1.0]], ['2, k, 20', [-0.216729, 0.252828, 1.0]], ['2, k, 21', [-0.406402, -0.222071, 1.0]], ['2, k, 22', [-0.36885, -0.113526, 1.0]], ['2, k, 23', [-0.0309822, -0.214539, 1.0]], ['2, k, 24', [0.0326267, -0.0935353, 1.0]]]
[['2, k, 0', [-0.219579, -0.248455, 1.0]], ['2, k, 1', [-0.218405, 0.0412714, 1.0]], ['2, k, 2', [-0.215833, 0.323653, 1.0]], ['2, k, 3', [-0.21884, 0.467057, 1.0]], ['2, k, 4', [-0.398456, 0.231334, 1.0]], ['2, k, 5', [-0.586817, 0.100368, 1.0]], ['2, k, 6', [-0.446746, -0.0859495, 1.0]], ['2, k, 7', [-0.407014, -0.123636, 1.0]], ['2, k, 8', [-0.0448472, 0.227898, 1.0]], ['2, k, 9', [0.147244, 0.122619, 1.0]], ['2, k, 10', [0.0306702, -0.0793271, 1.0]], ['2, k, 11', [-0.0151505, -0.113149, 1.0]], ['2, k, 12', [-0.296584, -0.245407, 1.0]], ['2, k, 13', [-0.382575, -0.636009, 1.0]], ['2, k, 14', [-0.459009, -1.01922, 1.0]], ['2, k, 15', [-0.473632, -1.08173, 1.0]], ['2, k, 16', [-0.136538, -0.244688, 1.0]], ['2, k, 17', [-0.0516443, -0.622154, 1.0]], ['2, k, 18', [0.0145835, -1.00446, 1.0]], ['2, k, 19', [0.0410553, -1.06703, 1.0]], ['2, k, 20', [-0.216711, 0.253985, 1.0]], ['2, k, 21', [-0.397512, -0.178979, 1.0]], ['2, k, 22', [-0.367701, -0.0837299, 1.0]], ['2, k, 23', [-0.0310241, -0.214849, 1.0]], ['2, k, 24', [0.0154461, -0.125021, 1.0]]]
[['2, k, 0', [-0.219305, -0.248218, 1.0]], ['2, k, 1', [-0.21821, 0.0419239, 1.0]], ['2, k, 2', [-0.215735, 0.324581, 1.0]], ['2, k, 3', [-0.218866, 0.468019, 1.0]], ['2, k, 4', [-0.398751, 0.232037, 1.0]], ['2, k, 5', [-0.586939, 0.100884, 1.0]], ['2, k, 6', [-0.446401, -0.0855483, 1.0]], ['2, k, 7', [-0.407303, -0.124807, 1.0]], ['2, k, 8', [-0.0447467, 0.228423, 1.0]], ['2, k, 9', [0.147951, 0.122548, 1.0]], ['2, k, 10', [0.0315041, -0.0795826, 1.0]], ['2, k, 11', [-0.0153643, -0.113587, 1.0]], ['2, k, 12', [-0.29635, -0.24528, 1.0]], ['2, k, 13', [-0.383509, -0.636389, 1.0]], ['2, k, 14', [-0.459811, -1.01903, 1.0]], ['2, k, 15', [-0.473632, -1.08026, 1.0]], ['2, k, 16', [-0.136239, -0.244358, 1.0]], ['2, k, 17', [-0.0524609, -0.620222, 1.0]], ['2, k, 18', [0.0147374, -1.00333, 1.0]], ['2, k, 19', [0.0408848, -1.06707, 1.0]], ['2, k, 20', [-0.216589, 0.254883, 1.0]], ['2, k, 21', [-0.398461, -0.177995, 1.0]], ['2, k, 22', [-0.368095, -0.0928023, 1.0]], ['2, k, 23', [-0.030896, -0.213987, 1.0]], ['2, k, 24', [0.027165, -0.101889, 1.0]]]
[['2, k, 0', [-0.218922, -0.248198, 1.0]], ['2, k, 1', [-0.218081, 0.0423968, 1.0]], ['2, k, 2', [-0.215777, 0.325303, 1.0]], ['2, k, 3', [-0.218897, 0.46844, 1.0]], ['2, k, 4', [-0.399181, 0.232608, 1.0]], ['2, k, 5', [-0.587095, 0.101339, 1.0]], ['2, k, 6', [-0.446985, -0.0854054, 1.0]], ['2, k, 7', [-0.406948, -0.12585, 1.0]], ['2, k, 8', [-0.0446362, 0.228596, 1.0]], ['2, k, 9', [0.148339, 0.122349, 1.0]], ['2, k, 10', [0.0318902, -0.0799254, 1.0]], ['2, k, 11', [-0.0154107, -0.11179, 1.0]], ['2, k, 12', [-0.295954, -0.245447, 1.0]], ['2, k, 13', [-0.384003, -0.637879, 1.0]], ['2, k, 14', [-0.45958, -1.01892, 1.0]], ['2, k, 15', [-0.473893, -1.07993, 1.0]], ['2, k, 16', [-0.135893, -0.244117, 1.0]], ['2, k, 17', [-0.0529113, -0.618783, 1.0]], ['2, k, 18', [0.0152536, -1.00246, 1.0]], ['2, k, 19', [0.0407273, -1.06711, 1.0]], ['2, k, 20', [-0.216596, 0.25557, 1.0]], ['2, k, 21', [-0.400121, -0.178752, 1.0]], ['2, k, 22', [-0.368084, -0.0901747, 1.0]], ['2, k, 23', [-0.0322346, -0.214822, 1.0]], ['2, k, 24', [0.0221841, -0.115079, 1.0]]]
[['2, k, 0', [-0.21917, -0.248674, 1.0]], ['2, k, 1', [-0.218284, 0.042408, 1.0]], ['2, k, 2', [-0.215932, 0.325639, 1.0]], ['2, k, 3', [-0.218994, 0.468836, 1.0]], ['2, k, 4', [-0.400181, 0.233264, 1.0]], ['2, k, 5', [-0.587112, 0.101463, 1.0]], ['2, k, 6', [-0.447281, -0.0858765, 1.0]], ['2, k, 7', [-0.408576, -0.128167, 1.0]], ['2, k, 8', [-0.0445707, 0.228514, 1.0]], ['2, k, 9', [0.148162, 0.121927, 1.0]], ['2, k, 10', [0.0325376, -0.0809032, 1.0]], ['2, k, 11', [-0.0153108, -0.115659, 1.0]], ['2, k, 12', [-0.296174, -0.245992, 1.0]], ['2, k, 13', [-0.384844, -0.63752, 1.0]], ['2, k, 14', [-0.459831, -1.01904, 1.0]], ['2, k, 15', [-0.473661, -1.07949, 1.0]], ['2, k, 16', [-0.136158, -0.244505, 1.0]], ['2, k, 17', [-0.0533787, -0.616585, 1.0]], ['2, k, 18', [0.0152266, -1.00186, 1.0]], ['2, k, 19', [0.0405595, -1.06719, 1.0]], ['2, k, 20', [-0.216765, 0.255871, 1.0]], ['2, k, 21', [-0.406974, -0.22393, 1.0]], ['2, k, 22', [-0.366677, -0.1177, 1.0]], ['2, k, 23', [-0.0332905, -0.218316, 1.0]], ['2, k, 24', [0.0229234, -0.115032, 1.0]]]
[['2, k, 0', [-0.219779, -0.249151, 1.0]], ['2, k, 1', [-0.218411, 0.042389, 1.0]], ['2, k, 2', [-0.215841, 0.325896, 1.0]], ['2, k, 3', [-0.219064, 0.468964, 1.0]], ['2, k, 4', [-0.400536, 0.233441, 1.0]], ['2, k, 5', [-0.587083, 0.101589, 1.0]], ['2, k, 6', [-0.447696, -0.0862471, 1.0]], ['2, k, 7', [-0.408137, -0.127604, 1.0]], ['2, k, 8', [-0.0447841, 0.228353, 1.0]], ['2, k, 9', [0.14828, 0.12105, 1.0]], ['2, k, 10', [0.0330558, -0.0821012, 1.0]], ['2, k, 11', [-0.0156688, -0.116185, 1.0]], ['2, k, 12', [-0.296852, -0.246501, 1.0]], ['2, k, 13', [-0.385276, -0.637113, 1.0]], ['2, k, 14', [-0.459793, -1.01818, 1.0]], ['2, k, 15', [-0.47346, -1.07888, 1.0]], ['2, k, 16', [-0.13667, -0.244945, 1.0]], ['2, k, 17', [-0.0535827, -0.615967, 1.0]], ['2, k, 18', [0.0150486, -1.00126, 1.0]], ['2, k, 19', [0.0410463, -1.06762, 1.0]], ['2, k, 20', [-0.216701, 0.256102, 1.0]], ['2, k, 21', [-0.399155, -0.17633, 1.0]], ['2, k, 22', [-0.372406, -0.0898614, 1.0]], ['2, k, 23', [-0.0335134, -0.220128, 1.0]], ['2, k, 24', [0.0222297, -0.115697, 1.0]]]
[['2, k, 0', [-0.220294, -0.249652, 1.0]], ['2, k, 1', [-0.218712, 0.0421525, 1.0]], ['2, k, 2', [-0.215918, 0.326052, 1.0]], ['2, k, 3', [-0.219306, 0.469105, 1.0]], ['2, k, 4', [-0.400824, 0.233487, 1.0]], ['2, k, 5', [-0.587218, 0.101897, 1.0]], ['2, k, 6', [-0.447974, -0.0862212, 1.0]], ['2, k, 7', [-0.40952, -0.127317, 1.0]], ['2, k, 8', [-0.0450624, 0.228089, 1.0]], ['2, k, 9', [0.148185, 0.120227, 1.0]], ['2, k, 10', [0.0339469, -0.0834019, 1.0]], ['2, k, 11', [-0.0163556, -0.117699, 1.0]], ['2, k, 12', [-0.297438, -0.246967, 1.0]], ['2, k, 13', [-0.385559, -0.63693, 1.0]], ['2, k, 14', [-0.45932, -1.01703, 1.0]], ['2, k, 15', [-0.474068, -1.07873, 1.0]], ['2, k, 16', [-0.137097, -0.245474, 1.0]], ['2, k, 17', [-0.0540104, -0.615689, 1.0]], ['2, k, 18', [0.0144471, -0.999762, 1.0]], ['2, k, 19', [0.040947, -1.06747, 1.0]], ['2, k, 20', [-0.21683, 0.256173, 1.0]], ['2, k, 21', [-0.401523, -0.17769, 1.0]], ['2, k, 22', [-0.370674, -0.0905251, 1.0]], ['2, k, 23', [-0.0354278, -0.219846, 1.0]], ['2, k, 24', [0.0324715, -0.103339, 1.0]]]
[['2, k, 0', [-0.220621, -0.249734, 1.0]], ['2, k, 1', [-0.218917, 0.0420477, 1.0]], ['2, k, 2', [-0.215993, 0.326032, 1.0]], ['2, k, 3', [-0.219364, 0.468911, 1.0]], ['2, k, 4', [-0.401032, 0.233597, 1.0]], ['2, k, 5', [-0.587268, 0.101946, 1.0]], ['2, k, 6', [-0.448483, -0.0865028, 1.0]], ['2, k, 7', [-0.408502, -0.127968, 1.0]], ['2, k, 8', [-0.0451813, 0.228055, 1.0]], ['2, k, 9', [0.14814, 0.119794, 1.0]], ['2, k, 10', [0.0342445, -0.0840888, 1.0]], ['2, k, 11', [-0.0176358, -0.117611, 1.0]], ['2, k, 12', [-0.297733, -0.246991, 1.0]], ['2, k, 13', [-0.385622, -0.63659, 1.0]], ['2, k, 14', [-0.459346, -1.01726, 1.0]], ['2, k, 15', [-0.473907, -1.07869, 1.0]], ['2, k, 16', [-0.137445, -0.245615, 1.0]], ['2, k, 17', [-0.054159, -0.615432, 1.0]], ['2, k, 18', [0.014184, -0.998202, 1.0]], ['2, k, 19', [0.0408559, -1.06771, 1.0]], ['2, k, 20', [-0.216937, 0.256131, 1.0]], ['2, k, 21', [-0.415583, -0.224903, 1.0]], ['2, k, 22', [-0.37145, -0.131357, 1.0]], ['2, k, 23', [-0.0354004, -0.219712, 1.0]], ['2, k, 24', [0.0175988, -0.12384, 1.0]]]
[['2, k, 0', [-0.220999, -0.249952, 1.0]], ['2, k, 1', [-0.21907, 0.0419783, 1.0]], ['2, k, 2', [-0.216009, 0.326073, 1.0]], ['2, k, 3', [-0.219453, 0.468722, 1.0]], ['2, k, 4', [-0.40156, 0.23379, 1.0]], ['2, k, 5', [-0.587666, 0.10219, 1.0]], ['2, k, 6', [-0.449022, -0.0865594, 1.0]], ['2, k, 7', [-0.409734, -0.128697, 1.0]], ['2, k, 8', [-0.045268, 0.227962, 1.0]], ['2, k, 9', [0.14804, 0.119469, 1.0]], ['2, k, 10', [0.0339694, -0.0843622, 1.0]], ['2, k, 11', [-0.0187844, -0.118736, 1.0]], ['2, k, 12', [-0.298099, -0.247153, 1.0]], ['2, k, 13', [-0.384973, -0.633424, 1.0]], ['2, k, 14', [-0.458981, -1.01695, 1.0]], ['2, k, 15', [-0.473848, -1.07863, 1.0]], ['2, k, 16', [-0.137825, -0.245887, 1.0]], ['2, k, 17', [-0.0542379, -0.615145, 1.0]], ['2, k, 18', [0.0139169, -0.99823, 1.0]], ['2, k, 19', [0.0408503, -1.0677, 1.0]], ['2, k, 20', [-0.216977, 0.256159, 1.0]], ['2, k, 21', [-0.403868, -0.222221, 1.0]], ['2, k, 22', [-0.36708, -0.111305, 1.0]], ['2, k, 23', [-0.038748, -0.21838, 1.0]], ['2, k, 24', [-0.0514221, -0.0999253, 1.0]]]
[['2, k, 0', [-0.22162, -0.250232, 1.0]], ['2, k, 1', [-0.219261, 0.0418574, 1.0]], ['2, k, 2', [-0.215939, 0.326118, 1.0]], ['2, k, 3', [-0.219487, 0.46867, 1.0]], ['2, k, 4', [-0.401929, 0.233928, 1.0]], ['2, k, 5', [-0.587897, 0.10221, 1.0]], ['2, k, 6', [-0.449116, -0.0867128, 1.0]], ['2, k, 7', [-0.411846, -0.127711, 1.0]], ['2, k, 8', [-0.045328, 0.227874, 1.0]], ['2, k, 9', [0.148019, 0.119325, 1.0]], ['2, k, 10', [0.0335699, -0.084289, 1.0]], ['2, k, 11', [-0.0188455, -0.116507, 1.0]], ['2, k, 12', [-0.298812, -0.247423, 1.0]], ['2, k, 13', [-0.384895, -0.631695, 1.0]], ['2, k, 14', [-0.45909, -1.01651, 1.0]], ['2, k, 15', [-0.472952, -1.07756, 1.0]], ['2, k, 16', [-0.138343, -0.246166, 1.0]], ['2, k, 17', [-0.054425, -0.615019, 1.0]], ['2, k, 18', [0.013728, -0.997879, 1.0]], ['2, k, 19', [0.0409622, -1.06762, 1.0]], ['2, k, 20', [-0.216952, 0.256171, 1.0]], ['2, k, 21', [-0.412259, -0.223104, 1.0]], ['2, k, 22', [-0.370353, -0.117082, 1.0]], ['2, k, 23', [-0.0374441, -0.21928, 1.0]], ['2, k, 24', [-0.0499384, -0.106499, 1.0]]]
[['2, k, 0', [-0.222154, -0.250267, 1.0]], ['2, k, 1', [-0.219501, 0.0417334, 1.0]], ['2, k, 2', [-0.215949, 0.326038, 1.0]], ['2, k, 3', [-0.219537, 0.468646, 1.0]], ['2, k, 4', [-0.402282, 0.234067, 1.0]], ['2, k, 5', [-0.588255, 0.102481, 1.0]], ['2, k, 6', [-0.449766, -0.0866863, 1.0]], ['2, k, 7', [-0.411582, -0.12715, 1.0]], ['2, k, 8', [-0.0453605, 0.227821, 1.0]], ['2, k, 9', [0.147947, 0.119191, 1.0]], ['2, k, 10', [0.0320881, -0.0838646, 1.0]], ['2, k, 11', [-0.0203493, -0.117942, 1.0]], ['2, k, 12', [-0.29933, -0.247402, 1.0]], ['2, k, 13', [-0.384963, -0.631746, 1.0]], ['2, k, 14', [-0.459307, -1.017, 1.0]], ['2, k, 15', [-0.472842, -1.07746, 1.0]], ['2, k, 16', [-0.138872, -0.246251, 1.0]], ['2, k, 17', [-0.0546064, -0.614778, 1.0]], ['2, k, 18', [0.0138422, -0.998035, 1.0]], ['2, k, 19', [0.0408616, -1.06771, 1.0]], ['2, k, 20', [-0.217009, 0.25607, 1.0]], ['2, k, 21', [-0.412093, -0.223014, 1.0]], ['2, k, 22', [-0.369257, -0.115963, 1.0]], ['2, k, 23', [-0.040495, -0.217881, 1.0]], ['2, k, 24', [-0.0516188, -0.099975, 1.0]]]
[['2, k, 0', [-0.222778, -0.250593, 1.0]], ['2, k, 1', [-0.219878, 0.0415546, 1.0]], ['2, k, 2', [-0.216074, 0.326023, 1.0]], ['2, k, 3', [-0.21952, 0.46858, 1.0]], ['2, k, 4', [-0.402546, 0.234118, 1.0]], ['2, k, 5', [-0.588737, 0.102548, 1.0]], ['2, k, 6', [-0.449954, -0.0865096, 1.0]], ['2, k, 7', [-0.413151, -0.126954, 1.0]], ['2, k, 8', [-0.0453955, 0.227633, 1.0]], ['2, k, 9', [0.147845, 0.118976, 1.0]], ['2, k, 10', [0.0323355, -0.084333, 1.0]], ['2, k, 11', [-0.0206703, -0.118679, 1.0]], ['2, k, 12', [-0.299975, -0.247818, 1.0]], ['2, k, 13', [-0.384976, -0.630898, 1.0]], ['2, k, 14', [-0.459258, -1.01724, 1.0]], ['2, k, 15', [-0.471513, -1.07739, 1.0]], ['2, k, 16', [-0.139455, -0.246486, 1.0]], ['2, k, 17', [-0.0547448, -0.61425, 1.0]], ['2, k, 18', [0.0139564, -0.997312, 1.0]], ['2, k, 19', [0.041132, -1.06766, 1.0]], ['2, k, 20', [-0.217195, 0.256021, 1.0]], ['2, k, 21', [-0.404477, -0.175752, 1.0]], ['2, k, 22', [-0.372488, -0.0893173, 1.0]], ['2, k, 23', [-0.0406188, -0.21863, 1.0]], ['2, k, 24', [-0.0546629, -0.103637, 1.0]]]
[['2, k, 0', [-0.223121, -0.250692, 1.0]], ['2, k, 1', [-0.219983, 0.0414739, 1.0]], ['2, k, 2', [-0.216063, 0.326011, 1.0]], ['2, k, 3', [-0.219497, 0.468366, 1.0]], ['2, k, 4', [-0.402813, 0.234148, 1.0]], ['2, k, 5', [-0.589159, 0.102349, 1.0]], ['2, k, 6', [-0.450094, -0.0865023, 1.0]], ['2, k, 7', [-0.411624, -0.12839, 1.0]], ['2, k, 8', [-0.0455355, 0.227498, 1.0]], ['2, k, 9', [0.147793, 0.118719, 1.0]], ['2, k, 10', [0.0326445, -0.0848103, 1.0]], ['2, k, 11', [-0.0201846, -0.118591, 1.0]], ['2, k, 12', [-0.300239, -0.247864, 1.0]], ['2, k, 13', [-0.385203, -0.630944, 1.0]], ['2, k, 14', [-0.459454, -1.0178, 1.0]], ['2, k, 15', [-0.471164, -1.07695, 1.0]], ['2, k, 16', [-0.139871, -0.246643, 1.0]], ['2, k, 17', [-0.0548253, -0.614231, 1.0]], ['2, k, 18', [0.0139441, -0.997177, 1.0]], ['2, k, 19', [0.0418769, -1.06762, 1.0]], ['2, k, 20', [-0.217196, 0.255992, 1.0]], ['2, k, 21', [-0.415401, -0.222961, 1.0]], ['2, k, 22', [-0.369086, -0.118374, 1.0]], ['2, k, 23', [-0.0405081, -0.21801, 1.0]], ['2, k, 24', [-0.0522461, -0.101487, 1.0]]]
