[['2, k, 0', [-4.66914, 83.83082, 1.0]], ['2, k, 1', [-4.172043703037843, 112.66001825302499, 1.0]], ['2, k, 2', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 3', [-3.6562090545037997, 140.57057958948204, 1.0]], ['2, k, 4', [12.035526572661176, 129.35938568124553, 1.0]], ['2, k, 5', [31.355451723045498, 121.57708919077949, 1.0]], ['2, k, 6', [34.42757208810031, 143.00079280545071, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.253830387967717, 129.79640722950495, 1.0]], ['2, k, 9', [-40.83416467921042, 122.91333398346808, 1.0]], ['2, k, 10', [-43.01069833927828, 146.7050729838547, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.567856059776785, 83.78905394856326, 1.0]], ['2, k, 13', [0.19216450358640458, 44.172360930714476, 1.0]], ['2, k, 14', [0.12231419776071945, 9.550131745398922, 1.0]], ['2, k, 15', [-2.5515611759735983, 3.1509265886098703, 1.0]], ['2, k, 16', [-11.76968874819875, 83.84247488360211, 1.0]], ['2, k, 17', [-12.021864762700483, 45.821345510824614, 1.0]], ['2, k, 18', [-10.828393180267334, 9.916805565404474, 1.0]], ['2, k, 19', [-10.821546346433982, 7.196709877143854, 1.0]], ['2, k, 20', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.111336, 86.197858, 1.0]], ['2, k, 1', [-0.496325756450851, 113.62857273874187, 1.0]], ['2, k, 2', [2.51438528339744, 134.6025059093686, 1.0]], ['2, k, 3', [3.3368150388436124, 140.54271902142725, 1.0]], ['2, k, 4', [18.001680201535613, 131.10536002557294, 1.0]], ['2, k, 5', [37.736391257856766, 124.14474432021804, 1.0]], ['2, k, 6', [43.57861402236715, 145.69303673646198, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.5223062368593, 131.31646019864644, 1.0]], ['2, k, 9', [-35.01220413955403, 125.63433689495596, 1.0]], ['2, k, 10', [-43.668016680302955, 148.38614278536286, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.3464270922523447, 84.97133085747164, 1.0]], ['2, k, 13', [-0.5019728005032573, 48.97746627084569, 1.0]], ['2, k, 14', [-2.820939500356521, 10.98045334944399, 1.0]], ['2, k, 15', [-3.4808610678957486, 7.946506994719979, 1.0]], ['2, k, 16', [-12.280408406450192, 87.26918962196694, 1.0]], ['2, k, 17', [-36.901114830025875, 62.44589342003775, 1.0]], ['2, k, 18', [-55.95433737356123, 38.52106539518387, 1.0]], ['2, k, 19', [-57.55222958795445, 37.43139235378141, 1.0]], ['2, k, 20', [2.51438528339744, 134.6025059093686, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.987350000000001, 86.249628, 1.0]], ['2, k, 1', [-0.7075956742027207, 113.78503036503152, 1.0]], ['2, k, 2', [2.024450153634484, 134.8098746341367, 1.0]], ['2, k, 3', [2.7662477799177125, 140.75831009729967, 1.0]], ['2, k, 4', [17.48114110747567, 131.3551805045995, 1.0]], ['2, k, 5', [37.42802235808911, 124.37015699796832, 1.0]], ['2, k, 6', [43.06361602098088, 145.73287906225414, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.404554666078704, 131.37260397233152, 1.0]], ['2, k, 9', [-35.53777538322939, 125.47523648968318, 1.0]], ['2, k, 10', [-44.06535653188867, 148.38187915506032, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.490017306022308, 85.114255001978, 1.0]], ['2, k, 13', [-0.11254579755708916, 48.693593988466745, 1.0]], ['2, k, 14', [-2.450765423232025, 10.926529391948534, 1.0]], ['2, k, 15', [-3.068016584859558, 7.906040520866068, 1.0]], ['2, k, 16', [-12.134611184019448, 87.1954337863596, 1.0]], ['2, k, 17', [-31.504471119374756, 57.63906837566167, 1.0]], ['2, k, 18', [-46.51335129886296, 30.198846134939647, 1.0]], ['2, k, 19', [-47.40836959379933, 28.64363533832322, 1.0]], ['2, k, 20', [2.024450153634484, 134.8098746341367, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.85008, 86.27283, 1.0]], ['2, k, 1', [-0.9158491817063621, 113.90792321323062, 1.0]], ['2, k, 2', [1.5342000596192977, 134.98439789212003, 1.0]], ['2, k, 3', [2.1952949700207354, 140.94459484640092, 1.0]], ['2, k, 4', [17.03339147571767, 131.5429552329261, 1.0]], ['2, k, 5', [37.23164840000404, 124.53212562321839, 1.0]], ['2, k, 6', [42.639547087488005, 145.59364365442136, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.154585280718372, 131.4263953648743, 1.0]], ['2, k, 9', [-35.97873303147479, 125.31313419679725, 1.0]], ['2, k, 10', [-44.26328486530569, 148.0730512017124, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.633307525628517, 85.22942842118238, 1.0]], ['2, k, 13', [0.28134823817427446, 48.24907043553539, 1.0]], ['2, k, 14', [-2.0768175343190953, 10.861629409991721, 1.0]], ['2, k, 15', [-2.6508450645487605, 7.85139233231626, 1.0]], ['2, k, 16', [-11.976084923179158, 87.09615115998342, 1.0]], ['2, k, 17', [-26.121656159902713, 53.940630829108294, 1.0]], ['2, k, 18', [-37.21968654986729, 23.61289316066665, 1.0]], ['2, k, 19', [-37.603490157315946, 21.470353905376435, 1.0]], ['2, k, 20', [1.5342000596192977, 134.98439789212003, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.732778000000001, 86.25744399999999, 1.0]], ['2, k, 1', [-1.1686639373356047, 113.96640639913622, 1.0]], ['2, k, 2', [0.9894035444054017, 135.0668592713707, 1.0]], ['2, k, 3', [1.5678487934454997, 141.03467248698124, 1.0]], ['2, k, 4', [16.574008528636618, 131.62692528884372, 1.0]], ['2, k, 5', [36.95489159826242, 124.58995222112745, 1.0]], ['2, k, 6', [42.220485290100015, 145.62100030304083, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.562425668170617, 131.4652838641674, 1.0]], ['2, k, 9', [-36.344686983405296, 125.04962293116927, 1.0]], ['2, k, 10', [-44.40019441685258, 147.62644209257337, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.744016246932035, 85.29288030025607, 1.0]], ['2, k, 13', [0.6333759249373587, 47.74679912695333, 1.0]], ['2, k, 14', [-1.7375371486129123, 10.801508031274636, 1.0]], ['2, k, 15', [-2.270364074923577, 7.800640344640135, 1.0]], ['2, k, 16', [-11.849973333526837, 86.97375297750446, 1.0]], ['2, k, 17', [-21.59488013974367, 51.59659940581325, 1.0]], ['2, k, 18', [-29.521242619099322, 19.14356930720843, 1.0]], ['2, k, 19', [-29.866558592703942, 16.270580598592222, 1.0]], ['2, k, 20', [0.9894035444054017, 135.0668592713707, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.62928, 86.2133, 1.0]], ['2, k, 1', [-1.4368062833271926, 113.98828649424729, 1.0]], ['2, k, 2', [0.43064453564819416, 135.10897797974695, 1.0]], ['2, k, 3', [0.9269928480066607, 141.08531062775972, 1.0]], ['2, k, 4', [16.049925904289413, 131.67914290517422, 1.0]], ['2, k, 5', [36.46195553243659, 124.63411430099777, 1.0]], ['2, k, 6', [41.5850364591512, 145.518739006255, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.13865869322504, 131.4424011124767, 1.0]], ['2, k, 9', [-36.75625835991272, 124.75324007726711, 1.0]], ['2, k, 10', [-44.554389482101556, 147.04934854348852, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.8358829883517327, 85.33783145023196, 1.0]], ['2, k, 13', [0.9604774117714958, 47.222599218283484, 1.0]], ['2, k, 14', [-1.4258102013722882, 10.793626941722323, 1.0]], ['2, k, 15', [-1.9212630212029618, 7.800578150470148, 1.0]], ['2, k, 16', [-11.733334288261668, 86.81460404389145, 1.0]], ['2, k, 17', [-18.98222053655, 49.96299203603827, 1.0]], ['2, k, 18', [-25.183057177571982, 16.040170760776675, 1.0]], ['2, k, 19', [-25.338821544727264, 12.263531470621775, 1.0]], ['2, k, 20', [0.43064453564819416, 135.10897797974695, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.564051999999999, 86.15555, 1.0]], ['2, k, 1', [-1.7317192864360842, 114.01227424363512, 1.0]], ['2, k, 2', [-0.13623529599846615, 135.18533153215046, 1.0]], ['2, k, 3', [0.2845256955527573, 141.1816703158168, 1.0]], ['2, k, 4', [15.592157384425418, 131.7597026308979, 1.0]], ['2, k, 5', [35.88395070178563, 124.69733938180654, 1.0]], ['2, k, 6', [40.891500138373694, 145.49909598501083, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.72006022015545, 131.441014129166, 1.0]], ['2, k, 9', [-37.229480185227374, 124.45502005763946, 1.0]], ['2, k, 10', [-44.78065392438813, 146.50433067355286, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.8857486809900976, 85.36557488337087, 1.0]], ['2, k, 13', [1.2529895823394612, 46.91573529997525, 1.0]], ['2, k, 14', [-1.1612766250980628, 10.768146111623466, 1.0]], ['2, k, 15', [-1.647558870587884, 7.603093610700485, 1.0]], ['2, k, 16', [-11.660457648456806, 86.66125429191428, 1.0]], ['2, k, 17', [-18.250940767986044, 48.766444482759425, 1.0]], ['2, k, 18', [-23.79372684617614, 13.980787233238821, 1.0]], ['2, k, 19', [-24.190623094300722, 9.80324466234345, 1.0]], ['2, k, 20', [-0.13623529599846615, 135.18533153215046, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.537012, 86.06877399999999, 1.0]], ['2, k, 1', [-2.0764088207763796, 113.96922266300474, 1.0]], ['2, k, 2', [-0.7631955880621815, 135.15415800829317, 1.0]], ['2, k, 3', [-0.42171817495802005, 141.15709376451153, 1.0]], ['2, k, 4', [15.128824862532307, 131.69292275080946, 1.0]], ['2, k, 5', [35.28127057995822, 124.58985084559359, 1.0]], ['2, k, 6', [40.25082778739279, 145.18435156830844, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.257716672531675, 131.38720592428743, 1.0]], ['2, k, 9', [-37.62009938474996, 124.17415453859331, 1.0]], ['2, k, 10', [-44.98658720234651, 146.0826424112854, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.875019963762849, 85.34856082738231, 1.0]], ['2, k, 13', [1.4233878509887294, 46.63767134922132, 1.0]], ['2, k, 14', [-1.0270843062013737, 10.71410016681039, 1.0]], ['2, k, 15', [-1.4826223060612778, 7.551485274726273, 1.0]], ['2, k, 16', [-11.641856626292745, 86.49696611008986, 1.0]], ['2, k, 17', [-16.91476321019425, 47.678010927398226, 1.0]], ['2, k, 18', [-21.52925968890729, 12.527570563862568, 1.0]], ['2, k, 19', [-21.803938619340016, 8.557018778612331, 1.0]], ['2, k, 20', [-0.7631955880621815, 135.15415800829317, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.542576, 85.968764, 1.0]], ['2, k, 1', [-2.437426989122559, 113.92192514855422, 1.0]], ['2, k, 2', [-1.382625537816505, 135.1421587745815, 1.0]], ['2, k, 3', [-1.1121747132765303, 141.15934271287563, 1.0]], ['2, k, 4', [14.665548672539632, 131.65222888826187, 1.0]], ['2, k, 5', [34.69368544536515, 124.49515384442613, 1.0]], ['2, k, 6', [39.60055436246552, 144.9257761558488, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.926039719746253, 131.31945493260352, 1.0]], ['2, k, 9', [-38.06762394501895, 123.93670473620374, 1.0]], ['2, k, 10', [-45.36568547272182, 146.0498576587009, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.8451402321955515, 85.32818062776992, 1.0]], ['2, k, 13', [1.5509376218288524, 46.381310757282144, 1.0]], ['2, k, 14', [-0.9305232108390047, 10.685997952747172, 1.0]], ['2, k, 15', [-1.3547987951061848, 7.531400524484507, 1.0]], ['2, k, 16', [-11.658855375888443, 86.324353689816, 1.0]], ['2, k, 17', [-16.24106520616289, 46.84250883396072, 1.0]], ['2, k, 18', [-20.189544467324804, 11.913332754714546, 1.0]], ['2, k, 19', [-20.42699868268151, 7.936875895603686, 1.0]], ['2, k, 20', [-1.382625537816505, 135.1421587745815, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.577298000000001, 85.86310399999999, 1.0]], ['2, k, 1', [-2.8272441296948445, 113.8683304995514, 1.0]], ['2, k, 2', [-2.0352717517883545, 135.12558813254876, 1.0]], ['2, k, 3', [-1.8376304184727652, 141.15590549588347, 1.0]], ['2, k, 4', [14.178349335894538, 131.57971942261767, 1.0]], ['2, k, 5', [34.04177313901026, 124.34922127869072, 1.0]], ['2, k, 6', [38.97007356865922, 144.5357617821368, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.38100351962803, 131.30746987548116, 1.0]], ['2, k, 9', [-38.53403577656837, 123.72187113733136, 1.0]], ['2, k, 10', [-45.695019600357654, 146.02626711979812, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.7909243359666283, 85.30404728162294, 1.0]], ['2, k, 13', [1.6262616154500282, 46.14258105453523, 1.0]], ['2, k, 14', [-0.8748604519212986, 10.674171819373996, 1.0]], ['2, k, 15', [-1.27203733818024, 7.530818133067257, 1.0]], ['2, k, 16', [-11.70543480643234, 86.15186092291627, 1.0]], ['2, k, 17', [-15.711516582231042, 46.107344809308266, 1.0]], ['2, k, 18', [-19.139641940550582, 11.512859065497217, 1.0]], ['2, k, 19', [-19.2972975143128, 7.554295946584538, 1.0]], ['2, k, 20', [-2.0352717517883545, 135.12558813254876, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.645518, 85.721754, 1.0]], ['2, k, 1', [-3.250555946999616, 113.74646051784163, 1.0]], ['2, k, 2', [-2.7239725498828693, 135.01119206210632, 1.0]], ['2, k, 3', [-2.600436151535617, 141.0447746129766, 1.0]], ['2, k, 4', [13.737950536402103, 131.36587079594278, 1.0]], ['2, k, 5', [33.36847537749719, 124.07782644006681, 1.0]], ['2, k, 6', [38.3417555887751, 144.09842167024613, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-18.717057088161404, 131.2412977672542, 1.0]], ['2, k, 9', [-39.028835190296334, 123.44062485707826, 1.0]], ['2, k, 10', [-46.00635598535298, 145.82337857022662, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.70165739867371, 85.23913557729936, 1.0]], ['2, k, 13', [1.6479488327463883, 46.033865050632954, 1.0]], ['2, k, 14', [-0.8623867620866474, 10.674234643041515, 1.0]], ['2, k, 15', [-1.2420679579557148, 7.543764906198158, 1.0]], ['2, k, 16', [-11.80197057498625, 85.96607195316213, 1.0]], ['2, k, 17', [-15.308838414005402, 45.63388187155218, 1.0]], ['2, k, 18', [-18.25933757643501, 11.37927176379798, 1.0]], ['2, k, 19', [-18.382165924068758, 7.441420187956931, 1.0]], ['2, k, 20', [-2.7239725498828693, 135.01119206210632, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.734344, 85.540092, 1.0]], ['2, k, 1', [-3.653568152125865, 113.5750940811095, 1.0]], ['2, k, 2', [-3.3127567248360754, 134.83563227983902, 1.0]], ['2, k, 3', [-3.2345496741148523, 140.86830495242475, 1.0]], ['2, k, 4', [13.21864560446381, 131.16663243769617, 1.0]], ['2, k, 5', [32.774400675045165, 123.8001508875254, 1.0]], ['2, k, 6', [37.75602630413191, 143.65165790764905, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.348951134825125, 131.0107934905949, 1.0]], ['2, k, 9', [-39.4260882781548, 123.08604208062265, 1.0]], ['2, k, 10', [-46.27698175828452, 145.40876371013138, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.5940309051908192, 85.13630756691079, 1.0]], ['2, k, 13', [1.6243300417183546, 45.82724606808192, 1.0]], ['2, k, 14', [-0.9010130330199182, 10.627074372479257, 1.0]], ['2, k, 15', [-1.2676513532436897, 7.504588434304926, 1.0]], ['2, k, 16', [-11.925737375518175, 85.72959280403353, 1.0]], ['2, k, 17', [-15.03658814616509, 45.32365844592148, 1.0]], ['2, k, 18', [-17.61892801758458, 11.382656144963292, 1.0]], ['2, k, 19', [-17.74527958399344, 7.475178242369974, 1.0]], ['2, k, 20', [-3.3127567248360754, 134.83563227983902, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.818224, 85.387978, 1.0]], ['2, k, 1', [-4.027523918662773, 113.46079753887264, 1.0]], ['2, k, 2', [-3.874060316982836, 134.74721589287205, 1.0]], ['2, k, 3', [-3.846024451476192, 140.78882766343463, 1.0]], ['2, k, 4', [12.635696233955482, 131.04443480385157, 1.0]], ['2, k, 5', [32.06057170830668, 123.56729323625328, 1.0]], ['2, k, 6', [37.08634548013048, 143.2391770388266, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.890348844983965, 130.8808241357846, 1.0]], ['2, k, 9', [-39.93056927407982, 122.81626890816315, 1.0]], ['2, k, 10', [-46.6277962197233, 145.13282392388743, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.4957698925050122, 85.06239063036477, 1.0]], ['2, k, 13', [1.592171443525626, 45.64651010902584, 1.0]], ['2, k, 14', [-0.9329024873704594, 10.633501521606618, 1.0]], ['2, k, 15', [-1.286499507178188, 7.518231413874272, 1.0]], ['2, k, 16', [-12.036166175016888, 85.51591949623044, 1.0]], ['2, k, 17', [-14.80247574335194, 45.00180435091973, 1.0]], ['2, k, 18', [-17.06207520484041, 11.348393247956572, 1.0]], ['2, k, 19', [-17.195352711677604, 7.31908739776201, 1.0]], ['2, k, 20', [-3.874060316982836, 134.74721589287205, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.923012, 85.265552, 1.0]], ['2, k, 1', [-4.404224914503178, 113.36639612672904, 1.0]], ['2, k, 2', [-4.426644427862511, 134.66109360783435, 1.0]], ['2, k, 3', [-4.446615380068449, 140.70436440675115, 1.0]], ['2, k, 4', [12.079062295513683, 130.91803636092436, 1.0]], ['2, k, 5', [31.268721454623925, 123.30314394971958, 1.0]], ['2, k, 6', [36.36588000019738, 142.77598637832918, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-20.401029286809965, 130.76971899166782, 1.0]], ['2, k, 9', [-40.30795806779395, 122.65320865228571, 1.0]], ['2, k, 10', [-46.85327329569353, 144.89630593983833, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.3741366664849304, 85.01450770254617, 1.0]], ['2, k, 13', [1.5255337219803888, 45.52009429310472, 1.0]], ['2, k, 14', [-0.9998967638722942, 10.660072097688811, 1.0]], ['2, k, 15', [-1.330648257043988, 7.551484342050328, 1.0]], ['2, k, 16', [-12.15164861426512, 85.34532103876025, 1.0]], ['2, k, 17', [-14.687298246752823, 44.70266407295769, 1.0]], ['2, k, 18', [-16.673175099415243, 11.342151196371134, 1.0]], ['2, k, 19', [-16.826563393019093, 7.365685697398693, 1.0]], ['2, k, 20', [-4.426644427862511, 134.66109360783435, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.017912, 85.150758, 1.0]], ['2, k, 1', [-4.74314168409577, 113.2837075135374, 1.0]], ['2, k, 2', [-4.9101325098134465, 134.5905166086147, 1.0]], ['2, k, 3', [-4.968396066631497, 140.637084027386, 1.0]], ['2, k, 4', [11.507867225223556, 130.82353830608872, 1.0]], ['2, k, 5', [30.54849536103488, 123.0746990007358, 1.0]], ['2, k, 6', [35.71391558171861, 142.36091937077256, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.03289084475799, 130.6279569333649, 1.0]], ['2, k, 9', [-40.728483180374376, 122.5020949736261, 1.0]], ['2, k, 10', [-47.13053447752172, 144.75484093632494, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.26429754074932, 84.97539675849228, 1.0]], ['2, k, 13', [1.456864461369027, 45.54856740107241, 1.0]], ['2, k, 14', [-1.0575898316767778, 10.687672968384149, 1.0]], ['2, k, 15', [-1.3664658243341594, 7.5888578867596195, 1.0]], ['2, k, 16', [-12.256306817872677, 85.1712198551206, 1.0]], ['2, k, 17', [-14.581733740775716, 44.47489300153275, 1.0]], ['2, k, 18', [-16.344087988418842, 11.306637324504429, 1.0]], ['2, k, 19', [-16.491608171077534, 7.410215926872064, 1.0]], ['2, k, 20', [-4.9101325098134465, 134.5905166086147, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.105254, 85.07235999999999, 1.0]], ['2, k, 1', [-5.042708551841354, 113.26045017579953, 1.0]], ['2, k, 2', [-5.324835156337184, 134.60008772092127, 1.0]], ['2, k, 3', [-5.412712546192519, 140.6563677841588, 1.0]], ['2, k, 4', [10.969795434746814, 130.82058357412794, 1.0]], ['2, k, 5', [29.95439653275951, 122.89198905420028, 1.0]], ['2, k, 6', [35.17399365398337, 141.9473610152983, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.714174161447254, 130.5151203478928, 1.0]], ['2, k, 9', [-41.15020353646763, 122.43378137354996, 1.0]], ['2, k, 10', [-47.44114449528427, 144.8179119590305, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.16662962046676, 84.96324557938118, 1.0]], ['2, k, 13', [1.394293866502434, 45.44779449950829, 1.0]], ['2, k, 14', [-1.089326291654424, 10.652466536605928, 1.0]], ['2, k, 15', [-1.5359001104461127, 7.851991912946017, 1.0]], ['2, k, 16', [-12.337500366449927, 85.03615463676807, 1.0]], ['2, k, 17', [-14.497987235468152, 44.275280629157166, 1.0]], ['2, k, 18', [-16.08748474734839, 11.238606531595693, 1.0]], ['2, k, 19', [-16.19533974520331, 7.463674070426789, 1.0]], ['2, k, 20', [-5.324835156337184, 134.60008772092127, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.190594, 85.0399, 1.0]], ['2, k, 1', [-5.325001964364426, 113.26471480303464, 1.0]], ['2, k, 2', [-5.712778022298567, 134.6222028605639, 1.0]], ['2, k, 3', [-5.828209628387771, 140.68324583373263, 1.0]], ['2, k, 4', [10.49338484950852, 130.83345662962617, 1.0]], ['2, k, 5', [29.37298999196743, 122.7415429506152, 1.0]], ['2, k, 6', [34.65566965517528, 141.54236308342357, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.10697327486526, 130.48784658199446, 1.0]], ['2, k, 9', [-41.511751641526374, 122.3507908963226, 1.0]], ['2, k, 10', [-47.7057567113777, 144.90672463313533, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.075352346913143, 84.98932833610927, 1.0]], ['2, k, 13', [1.3368796306541808, 45.38392454940514, 1.0]], ['2, k, 14', [-1.1112290083114458, 10.708313285595786, 1.0]], ['2, k, 15', [-1.5353523553659807, 7.921796141719858, 1.0]], ['2, k, 16', [-12.405973755158291, 84.95596896914716, 1.0]], ['2, k, 17', [-14.45566139342763, 44.157395192678386, 1.0]], ['2, k, 18', [-15.890000393691356, 11.209503145525368, 1.0]], ['2, k, 19', [-15.986567244302414, 7.56459848660778, 1.0]], ['2, k, 20', [-5.712778022298567, 134.6222028605639, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
