[['2, k, 0', [-0.1777464, 0.06372119, 1.0]], ['2, k, 1', [-0.1580649, 0.3714483, 1.0]], ['2, k, 2', [-0.1371442, 0.6674296, 1.0]], ['2, k, 3', [-0.1263477, 0.8140655, 1.0]], ['2, k, 4', [-0.2965542, 0.544203, 1.0]], ['2, k, 5', [-0.356953, 0.2769324, 1.0]], ['2, k, 6', [-0.3768284, 0.02353721, 1.0]], ['2, k, 7', [-0.3781689, -0.008422405, 1.0]], ['2, k, 8', [0.03282049, 0.5534511, 1.0]], ['2, k, 9', [0.089185, 0.3220803, 1.0]], ['2, k, 10', [0.1093188, 0.1039241, 1.0]], ['2, k, 11', [0.1064892, 0.06622891, 1.0]], ['2, k, 12', [-0.2494552, 0.06432743, 1.0]], ['2, k, 13', [-0.3293739, -0.2943631, 1.0]], ['2, k, 14', [-0.3619438, -0.6472698, 1.0]], ['2, k, 15', [-0.3615621, -0.7173036, 1.0]], ['2, k, 16', [-0.1000488, 0.0613158, 1.0]], ['2, k, 17', [-0.1179145, -0.2945235, 1.0]], ['2, k, 18', [-0.1577598, -0.6438003, 1.0]], ['2, k, 19', [-0.1527992, -0.7225145, 1.0]], ['2, k, 20', [-0.1425012, 0.5950873, 1.0]], ['2, k, 21', [-0.4026376, -0.0481647, 1.0]], ['2, k, 22', [-0.4082341, -0.006800335, 1.0]], ['2, k, 23', [0.1129495, 0.002698874, 1.0]], ['2, k, 24', [0.147999, 0.05397909, 1.0]]]
[['2, k, 0', [-0.2380819, 0.04691448, 1.0]], ['2, k, 1', [-0.2360958, 0.3564264, 1.0]], ['2, k, 2', [-0.2334547, 0.6543229, 1.0]], ['2, k, 3', [-0.2234218, 0.7997458, 1.0]], ['2, k, 4', [-0.3777715, 0.5212771, 1.0]], ['2, k, 5', [-0.4242604, 0.2813128, 1.0]], ['2, k, 6', [-0.3991862, 0.06262834, 1.0]], ['2, k, 7', [-0.3888008, -0.001350857, 1.0]], ['2, k, 8', [-0.063889, 0.5529114, 1.0]], ['2, k, 9', [0.02200245, 0.3296254, 1.0]], ['2, k, 10', [0.1021228, 0.1230316, 1.0]], ['2, k, 11', [0.1122763, 0.07229521, 1.0]], ['2, k, 12', [-0.3056417, 0.04445408, 1.0]], ['2, k, 13', [-0.4010274, -0.3181025, 1.0]], ['2, k, 14', [-0.4458117, -0.6720594, 1.0]], ['2, k, 15', [-0.4381468, -0.7411004, 1.0]], ['2, k, 16', [-0.1626797, 0.04775437, 1.0]], ['2, k, 17', [-0.1642666, -0.2959459, 1.0]], ['2, k, 18', [-0.1988741, -0.6356115, 1.0]], ['2, k, 19', [-0.1847647, -0.721823, 1.0]], ['2, k, 20', [-0.2342776, 0.5814934, 1.0]], ['2, k, 21', [-0.383588, -0.06643263, 1.0]], ['2, k, 22', [-0.408827, -0.02136315, 1.0]], ['2, k, 23', [0.1150043, 0.01591215, 1.0]], ['2, k, 24', [0.1510984, 0.05727381, 1.0]]]
[['2, k, 0', [-0.2376388, 0.04676159, 1.0]], ['2, k, 1', [-0.235817, 0.3563632, 1.0]], ['2, k, 2', [-0.23326, 0.6543041, 1.0]], ['2, k, 3', [-0.223334, 0.7996927, 1.0]], ['2, k, 4', [-0.3771037, 0.5211125, 1.0]], ['2, k, 5', [-0.4239063, 0.2811811, 1.0]], ['2, k, 6', [-0.3992024, 0.06244219, 1.0]], ['2, k, 7', [-0.3885814, -0.001927208, 1.0]], ['2, k, 8', [-0.06319056, 0.5525537, 1.0]], ['2, k, 9', [0.02275022, 0.3292753, 1.0]], ['2, k, 10', [0.1026277, 0.1226933, 1.0]], ['2, k, 11', [0.1111054, 0.07616277, 1.0]], ['2, k, 12', [-0.3051899, 0.04421489, 1.0]], ['2, k, 13', [-0.4007655, -0.3180236, 1.0]], ['2, k, 14', [-0.4457352, -0.6722336, 1.0]], ['2, k, 15', [-0.4381406, -0.7411021, 1.0]], ['2, k, 16', [-0.1622614, 0.04768862, 1.0]], ['2, k, 17', [-0.1634366, -0.2958817, 1.0]], ['2, k, 18', [-0.1988823, -0.6357823, 1.0]], ['2, k, 19', [-0.1847938, -0.7219027, 1.0]], ['2, k, 20', [-0.2340744, 0.5814674, 1.0]], ['2, k, 21', [-0.382297, -0.0660256, 1.0]], ['2, k, 22', [-0.4072235, -0.01823341, 1.0]], ['2, k, 23', [0.127336, 0.04301041, 1.0]], ['2, k, 24', [0.140397, 0.05812544, 1.0]]]
[['2, k, 0', [-0.2365507, 0.04659958, 1.0]], ['2, k, 1', [-0.2352272, 0.3561916, 1.0]], ['2, k, 2', [-0.2329526, 0.654156, 1.0]], ['2, k, 3', [-0.2226571, 0.7994103, 1.0]], ['2, k, 4', [-0.3760996, 0.5211054, 1.0]], ['2, k, 5', [-0.4227745, 0.2809732, 1.0]], ['2, k, 6', [-0.3986595, 0.06212329, 1.0]], ['2, k, 7', [-0.385712, -0.004483161, 1.0]], ['2, k, 8', [-0.06237856, 0.5522998, 1.0]], ['2, k, 9', [0.02400127, 0.3291661, 1.0]], ['2, k, 10', [0.1032756, 0.1224466, 1.0]], ['2, k, 11', [0.1132992, 0.07358863, 1.0]], ['2, k, 12', [-0.3042998, 0.04403898, 1.0]], ['2, k, 13', [-0.4001111, -0.3191644, 1.0]], ['2, k, 14', [-0.445692, -0.6724358, 1.0]], ['2, k, 15', [-0.4381197, -0.7410821, 1.0]], ['2, k, 16', [-0.1609907, 0.04755786, 1.0]], ['2, k, 17', [-0.1618351, -0.2955132, 1.0]], ['2, k, 18', [-0.1988844, -0.6357734, 1.0]], ['2, k, 19', [-0.1850153, -0.7217581, 1.0]], ['2, k, 20', [-0.2337205, 0.5813137, 1.0]], ['2, k, 21', [-0.3809826, -0.06665608, 1.0]], ['2, k, 22', [-0.4092388, -0.02549483, 1.0]], ['2, k, 23', [0.1397578, 0.04590518, 1.0]], ['2, k, 24', [0.09649257, 0.02930886, 1.0]]]
[['2, k, 0', [-0.2348008, 0.04667155, 1.0]], ['2, k, 1', [-0.2329692, 0.3559768, 1.0]], ['2, k, 2', [-0.2300148, 0.6536152, 1.0]], ['2, k, 3', [-0.221109, 0.7990043, 1.0]], ['2, k, 4', [-0.3742905, 0.5212002, 1.0]], ['2, k, 5', [-0.4212099, 0.2807596, 1.0]], ['2, k, 6', [-0.3977836, 0.06210109, 1.0]], ['2, k, 7', [-0.3843603, -0.002325604, 1.0]], ['2, k, 8', [-0.06032206, 0.552675, 1.0]], ['2, k, 9', [0.02488937, 0.3288114, 1.0]], ['2, k, 10', [0.1040189, 0.1220956, 1.0]], ['2, k, 11', [0.1139492, 0.07350557, 1.0]], ['2, k, 12', [-0.3027121, 0.04396688, 1.0]], ['2, k, 13', [-0.3997562, -0.3194643, 1.0]], ['2, k, 14', [-0.4456338, -0.6726004, 1.0]], ['2, k, 15', [-0.4381124, -0.7410076, 1.0]], ['2, k, 16', [-0.1591285, 0.04778435, 1.0]], ['2, k, 17', [-0.1609703, -0.2959591, 1.0]], ['2, k, 18', [-0.1988763, -0.635775, 1.0]], ['2, k, 19', [-0.1846554, -0.7213752, 1.0]], ['2, k, 20', [-0.2309789, 0.5808578, 1.0]], ['2, k, 21', [-0.3785934, -0.0659421, 1.0]], ['2, k, 22', [-0.4065716, -0.02342878, 1.0]], ['2, k, 23', [0.1427431, 0.04599831, 1.0]], ['2, k, 24', [0.08919533, 0.04531056, 1.0]]]
[['2, k, 0', [-0.2326982, 0.04692218, 1.0]], ['2, k, 1', [-0.2303123, 0.3558967, 1.0]], ['2, k, 2', [-0.2265689, 0.6531903, 1.0]], ['2, k, 3', [-0.2186449, 0.7983534, 1.0]], ['2, k, 4', [-0.3714959, 0.5214244, 1.0]], ['2, k, 5', [-0.4191327, 0.2805236, 1.0]], ['2, k, 6', [-0.3955458, 0.06191289, 1.0]], ['2, k, 7', [-0.3805147, -0.002886028, 1.0]], ['2, k, 8', [-0.05832459, 0.5531719, 1.0]], ['2, k, 9', [0.02732884, 0.3285396, 1.0]], ['2, k, 10', [0.1040675, 0.1210551, 1.0]], ['2, k, 11', [0.1153555, 0.07351962, 1.0]], ['2, k, 12', [-0.300861, 0.04405157, 1.0]], ['2, k, 13', [-0.398452, -0.3204847, 1.0]], ['2, k, 14', [-0.4455847, -0.6729655, 1.0]], ['2, k, 15', [-0.4381583, -0.7407284, 1.0]], ['2, k, 16', [-0.1568362, 0.04822144, 1.0]], ['2, k, 17', [-0.1609574, -0.2961591, 1.0]], ['2, k, 18', [-0.1990823, -0.6358598, 1.0]], ['2, k, 19', [-0.1848069, -0.7213296, 1.0]], ['2, k, 20', [-0.2277596, 0.5805216, 1.0]], ['2, k, 21', [-0.3732993, -0.06533796, 1.0]], ['2, k, 22', [-0.4092807, -0.008087439, 1.0]], ['2, k, 23', [0.1501209, 0.04818797, 1.0]], ['2, k, 24', [0.08887143, 0.04597957, 1.0]]]
[['2, k, 0', [-0.2305165, 0.04705577, 1.0]], ['2, k, 1', [-0.2274713, 0.3560652, 1.0]], ['2, k, 2', [-0.2229629, 0.6534135, 1.0]], ['2, k, 3', [-0.2155387, 0.7984088, 1.0]], ['2, k, 4', [-0.3716067, 0.5215731, 1.0]], ['2, k, 5', [-0.417012, 0.2807035, 1.0]], ['2, k, 6', [-0.3925089, 0.06191711, 1.0]], ['2, k, 7', [-0.3774239, -0.004187968, 1.0]], ['2, k, 8', [-0.0568244, 0.5527481, 1.0]], ['2, k, 9', [0.02935549, 0.3295468, 1.0]], ['2, k, 10', [0.1055321, 0.121848, 1.0]], ['2, k, 11', [0.1125312, 0.07729732, 1.0]], ['2, k, 12', [-0.298578, 0.04395531, 1.0]], ['2, k, 13', [-0.3966548, -0.3204089, 1.0]], ['2, k, 14', [-0.4453772, -0.6734226, 1.0]], ['2, k, 15', [-0.4381852, -0.7407516, 1.0]], ['2, k, 16', [-0.1548283, 0.0485617, 1.0]], ['2, k, 17', [-0.1594186, -0.2959755, 1.0]], ['2, k, 18', [-0.1987387, -0.6357675, 1.0]], ['2, k, 19', [-0.1855551, -0.7204262, 1.0]], ['2, k, 20', [-0.2243543, 0.580726, 1.0]], ['2, k, 21', [-0.3733787, -0.06964706, 1.0]], ['2, k, 22', [-0.4016311, -0.02282526, 1.0]], ['2, k, 23', [0.131777, 0.04505839, 1.0]], ['2, k, 24', [0.08998606, 0.04424791, 1.0]]]
[['2, k, 0', [-0.2285604, 0.04679757, 1.0]], ['2, k, 1', [-0.2247994, 0.3558858, 1.0]], ['2, k, 2', [-0.2192888, 0.6533085, 1.0]], ['2, k, 3', [-0.2112501, 0.7985252, 1.0]], ['2, k, 4', [-0.3666495, 0.5217311, 1.0]], ['2, k, 5', [-0.4144891, 0.2821676, 1.0]], ['2, k, 6', [-0.3900657, 0.06345071, 1.0]], ['2, k, 7', [-0.3746397, -0.002237091, 1.0]], ['2, k, 8', [-0.05099609, 0.5523613, 1.0]], ['2, k, 9', [0.03312699, 0.3273992, 1.0]], ['2, k, 10', [0.1066336, 0.1192863, 1.0]], ['2, k, 11', [0.114695, 0.06961697, 1.0]], ['2, k, 12', [-0.2967954, 0.04367604, 1.0]], ['2, k, 13', [-0.3950012, -0.3209137, 1.0]], ['2, k, 14', [-0.4453416, -0.673937, 1.0]], ['2, k, 15', [-0.4380717, -0.7410321, 1.0]], ['2, k, 16', [-0.1527715, 0.04834259, 1.0]], ['2, k, 17', [-0.1575493, -0.2960029, 1.0]], ['2, k, 18', [-0.1986715, -0.6359329, 1.0]], ['2, k, 19', [-0.1856204, -0.7203442, 1.0]], ['2, k, 20', [-0.2209571, 0.5805997, 1.0]], ['2, k, 21', [-0.3671057, -0.06598728, 1.0]], ['2, k, 22', [-0.3995855, -0.01982275, 1.0]], ['2, k, 23', [0.1159202, 0.01326499, 1.0]], ['2, k, 24', [0.08989856, 0.04024093, 1.0]]]
[['2, k, 0', [-0.22614, 0.0470111, 1.0]], ['2, k, 1', [-0.2216734, 0.3560064, 1.0]], ['2, k, 2', [-0.2155393, 0.6533609, 1.0]], ['2, k, 3', [-0.20648, 0.7982969, 1.0]], ['2, k, 4', [-0.3666496, 0.5219221, 1.0]], ['2, k, 5', [-0.409963, 0.2818925, 1.0]], ['2, k, 6', [-0.3867945, 0.06295551, 1.0]], ['2, k, 7', [-0.3702115, -0.003951211, 1.0]], ['2, k, 8', [-0.04658935, 0.552135, 1.0]], ['2, k, 9', [0.03642695, 0.3287054, 1.0]], ['2, k, 10', [0.1063526, 0.1196513, 1.0]], ['2, k, 11', [0.1143725, 0.07240532, 1.0]], ['2, k, 12', [-0.2941811, 0.04401886, 1.0]], ['2, k, 13', [-0.393108, -0.3215711, 1.0]], ['2, k, 14', [-0.4452854, -0.6740453, 1.0]], ['2, k, 15', [-0.437814, -0.7408918, 1.0]], ['2, k, 16', [-0.1506263, 0.04844391, 1.0]], ['2, k, 17', [-0.1560741, -0.2955779, 1.0]], ['2, k, 18', [-0.1987968, -0.6365725, 1.0]], ['2, k, 19', [-0.1855992, -0.720244, 1.0]], ['2, k, 20', [-0.2173494, 0.5806665, 1.0]], ['2, k, 21', [-0.3660757, -0.06581665, 1.0]], ['2, k, 22', [-0.3904747, -0.0228736, 1.0]], ['2, k, 23', [0.1126547, 0.01549734, 1.0]], ['2, k, 24', [0.09052114, 0.04447984, 1.0]]]
[['2, k, 0', [-0.2247036, 0.04689725, 1.0]], ['2, k, 1', [-0.2186396, 0.3560215, 1.0]], ['2, k, 2', [-0.2104408, 0.6535641, 1.0]], ['2, k, 3', [-0.2016066, 0.7979682, 1.0]], ['2, k, 4', [-0.3665324, 0.5220483, 1.0]], ['2, k, 5', [-0.406494, 0.2827097, 1.0]], ['2, k, 6', [-0.3823801, 0.06372599, 1.0]], ['2, k, 7', [-0.3670305, -0.002104947, 1.0]], ['2, k, 8', [-0.04646526, 0.5521072, 1.0]], ['2, k, 9', [0.04133713, 0.3270547, 1.0]], ['2, k, 10', [0.1065274, 0.1167062, 1.0]], ['2, k, 11', [0.1137623, 0.06876857, 1.0]], ['2, k, 12', [-0.292694, 0.04391846, 1.0]], ['2, k, 13', [-0.3912511, -0.3214763, 1.0]], ['2, k, 14', [-0.4449632, -0.6744323, 1.0]], ['2, k, 15', [-0.4377756, -0.7412893, 1.0]], ['2, k, 16', [-0.1493054, 0.04832579, 1.0]], ['2, k, 17', [-0.1548912, -0.2957349, 1.0]], ['2, k, 18', [-0.1989301, -0.63673, 1.0]], ['2, k, 19', [-0.1858512, -0.7201322, 1.0]], ['2, k, 20', [-0.2127974, 0.5808148, 1.0]], ['2, k, 21', [-0.3645368, -0.06134021, 1.0]], ['2, k, 22', [-0.3875863, -0.02318169, 1.0]], ['2, k, 23', [0.1164279, 0.01505496, 1.0]], ['2, k, 24', [0.09132961, 0.04022641, 1.0]]]
[['2, k, 0', [-0.223247, 0.04737585, 1.0]], ['2, k, 1', [-0.2156315, 0.3563913, 1.0]], ['2, k, 2', [-0.2055535, 0.6538541, 1.0]], ['2, k, 3', [-0.1963526, 0.7979888, 1.0]], ['2, k, 4', [-0.366011, 0.5222329, 1.0]], ['2, k, 5', [-0.4003051, 0.2808062, 1.0]], ['2, k, 6', [-0.3782681, 0.06174927, 1.0]], ['2, k, 7', [-0.3638788, -0.0003076608, 1.0]], ['2, k, 8', [-0.03777894, 0.5521134, 1.0]], ['2, k, 9', [0.04384923, 0.3272966, 1.0]], ['2, k, 10', [0.1069697, 0.1164347, 1.0]], ['2, k, 11', [0.1138903, 0.0671199, 1.0]], ['2, k, 12', [-0.2911243, 0.04474328, 1.0]], ['2, k, 13', [-0.3889628, -0.321389, 1.0]], ['2, k, 14', [-0.4447836, -0.6749226, 1.0]], ['2, k, 15', [-0.4378199, -0.7412682, 1.0]], ['2, k, 16', [-0.1480151, 0.04848731, 1.0]], ['2, k, 17', [-0.1533144, -0.2966579, 1.0]], ['2, k, 18', [-0.1997178, -0.6403952, 1.0]], ['2, k, 19', [-0.1811821, -0.722102, 1.0]], ['2, k, 20', [-0.2084035, 0.5811268, 1.0]], ['2, k, 21', [-0.3577419, -0.06147616, 1.0]], ['2, k, 22', [-0.3867316, -0.03151092, 1.0]], ['2, k, 23', [0.1139447, 0.01493082, 1.0]], ['2, k, 24', [0.08149771, 0.05459727, 1.0]]]
[['2, k, 0', [-0.2207123, 0.04758432, 1.0]], ['2, k, 1', [-0.2110854, 0.3568573, 1.0]], ['2, k, 2', [-0.1990553, 0.6546332, 1.0]], ['2, k, 3', [-0.1913977, 0.7985519, 1.0]], ['2, k, 4', [-0.3451343, 0.5237724, 1.0]], ['2, k, 5', [-0.3957392, 0.2815553, 1.0]], ['2, k, 6', [-0.3748631, 0.06236298, 1.0]], ['2, k, 7', [-0.3605521, -0.001240554, 1.0]], ['2, k, 8', [-0.03233796, 0.5519488, 1.0]], ['2, k, 9', [0.04642601, 0.3277045, 1.0]], ['2, k, 10', [0.1071063, 0.1160627, 1.0]], ['2, k, 11', [0.11159, 0.06810249, 1.0]], ['2, k, 12', [-0.2889171, 0.04527246, 1.0]], ['2, k, 13', [-0.3871706, -0.3220737, 1.0]], ['2, k, 14', [-0.4445802, -0.6758236, 1.0]], ['2, k, 15', [-0.437857, -0.741298, 1.0]], ['2, k, 16', [-0.1452479, 0.04835584, 1.0]], ['2, k, 17', [-0.1509718, -0.2961001, 1.0]], ['2, k, 18', [-0.1996203, -0.6403269, 1.0]], ['2, k, 19', [-0.1828228, -0.7212496, 1.0]], ['2, k, 20', [-0.202375, 0.5818212, 1.0]], ['2, k, 21', [-0.3549383, -0.0634932, 1.0]], ['2, k, 22', [-0.3868499, -0.02915516, 1.0]], ['2, k, 23', [0.1165346, 0.0138903, 1.0]], ['2, k, 24', [0.08504229, 0.05680248, 1.0]]]
[['2, k, 0', [-0.2187186, 0.04833715, 1.0]], ['2, k, 1', [-0.2068401, 0.3573458, 1.0]], ['2, k, 2', [-0.1920635, 0.6547633, 1.0]], ['2, k, 3', [-0.1855392, 0.7982805, 1.0]], ['2, k, 4', [-0.3398562, 0.5291042, 1.0]], ['2, k, 5', [-0.3915898, 0.2822279, 1.0]], ['2, k, 6', [-0.3711867, 0.0629799, 1.0]], ['2, k, 7', [-0.3558213, -0.0005030411, 1.0]], ['2, k, 8', [-0.02569277, 0.5523717, 1.0]], ['2, k, 9', [0.04917713, 0.3275602, 1.0]], ['2, k, 10', [0.1080256, 0.1154348, 1.0]], ['2, k, 11', [0.1150455, 0.06825919, 1.0]], ['2, k, 12', [-0.2872022, 0.04645549, 1.0]], ['2, k, 13', [-0.3846367, -0.3225629, 1.0]], ['2, k, 14', [-0.4439648, -0.6763523, 1.0]], ['2, k, 15', [-0.4379056, -0.7412656, 1.0]], ['2, k, 16', [-0.1430211, 0.04866454, 1.0]], ['2, k, 17', [-0.1500457, -0.2960492, 1.0]], ['2, k, 18', [-0.199454, -0.6403854, 1.0]], ['2, k, 19', [-0.1833224, -0.7217763, 1.0]], ['2, k, 20', [-0.1960878, 0.5820577, 1.0]], ['2, k, 21', [-0.3527265, -0.06168597, 1.0]], ['2, k, 22', [-0.3763762, -0.02116759, 1.0]], ['2, k, 23', [0.1167984, 0.01509775, 1.0]], ['2, k, 24', [0.09081789, 0.03848484, 1.0]]]
[['2, k, 0', [-0.2163851, 0.04863667, 1.0]], ['2, k, 1', [-0.2039495, 0.3578463, 1.0]], ['2, k, 2', [-0.1893113, 0.6554281, 1.0]], ['2, k, 3', [-0.1795891, 0.7995784, 1.0]], ['2, k, 4', [-0.3336594, 0.5289019, 1.0]], ['2, k, 5', [-0.3873822, 0.2831886, 1.0]], ['2, k, 6', [-0.3668641, 0.06375735, 1.0]], ['2, k, 7', [-0.3526013, 0.00147647, 1.0]], ['2, k, 8', [-0.02191765, 0.553569, 1.0]], ['2, k, 9', [0.05187128, 0.3280452, 1.0]], ['2, k, 10', [0.1099715, 0.1158672, 1.0]], ['2, k, 11', [0.115797, 0.06949846, 1.0]], ['2, k, 12', [-0.2848474, 0.04707647, 1.0]], ['2, k, 13', [-0.3822319, -0.3241874, 1.0]], ['2, k, 14', [-0.4423811, -0.6772129, 1.0]], ['2, k, 15', [-0.4378948, -0.7412647, 1.0]], ['2, k, 16', [-0.1408121, 0.0486531, 1.0]], ['2, k, 17', [-0.1487716, -0.2960473, 1.0]], ['2, k, 18', [-0.1988651, -0.6400004, 1.0]], ['2, k, 19', [-0.1858341, -0.7219306, 1.0]], ['2, k, 20', [-0.1932514, 0.5826833, 1.0]], ['2, k, 21', [-0.3466338, -0.05900962, 1.0]], ['2, k, 22', [-0.3810305, -0.01745344, 1.0]], ['2, k, 23', [0.1163107, 0.01504545, 1.0]], ['2, k, 24', [0.08360971, 0.05708282, 1.0]]]
[['2, k, 0', [-0.2142068, 0.04920873, 1.0]], ['2, k, 1', [-0.2005035, 0.3584006, 1.0]], ['2, k, 2', [-0.1844174, 0.6560675, 1.0]], ['2, k, 3', [-0.1739157, 0.8003187, 1.0]], ['2, k, 4', [-0.3300336, 0.5292013, 1.0]], ['2, k, 5', [-0.3841324, 0.2840154, 1.0]], ['2, k, 6', [-0.363367, 0.06448186, 1.0]], ['2, k, 7', [-0.3491382, -0.0001902034, 1.0]], ['2, k, 8', [-0.01757652, 0.5529969, 1.0]], ['2, k, 9', [0.05397952, 0.328568, 1.0]], ['2, k, 10', [0.1108688, 0.1159855, 1.0]], ['2, k, 11', [0.1158005, 0.06948952, 1.0]], ['2, k, 12', [-0.2828751, 0.04790415, 1.0]], ['2, k, 13', [-0.3801226, -0.3246759, 1.0]], ['2, k, 14', [-0.4392796, -0.6767675, 1.0]], ['2, k, 15', [-0.4344737, -0.7389498, 1.0]], ['2, k, 16', [-0.1385077, 0.04894302, 1.0]], ['2, k, 17', [-0.1479517, -0.2957742, 1.0]], ['2, k, 18', [-0.1986096, -0.6401361, 1.0]], ['2, k, 19', [-0.1871197, -0.7217122, 1.0]], ['2, k, 20', [-0.1887289, 0.5832938, 1.0]], ['2, k, 21', [-0.3443847, -0.05682519, 1.0]], ['2, k, 22', [-0.3721685, -0.02017752, 1.0]], ['2, k, 23', [0.1154175, 0.01596981, 1.0]], ['2, k, 24', [0.09024236, 0.04559134, 1.0]]]
[['2, k, 0', [-0.212159, 0.0498974, 1.0]], ['2, k, 1', [-0.1973911, 0.359053, 1.0]], ['2, k, 2', [-0.1804196, 0.6567484, 1.0]], ['2, k, 3', [-0.1689961, 0.8008663, 1.0]], ['2, k, 4', [-0.32723, 0.5296412, 1.0]], ['2, k, 5', [-0.3815121, 0.2848183, 1.0]], ['2, k, 6', [-0.3596095, 0.06525679, 1.0]], ['2, k, 7', [-0.3467986, 0.003199087, 1.0]], ['2, k, 8', [-0.01401055, 0.5531618, 1.0]], ['2, k, 9', [0.05734452, 0.3281798, 1.0]], ['2, k, 10', [0.112978, 0.1153136, 1.0]], ['2, k, 11', [0.1158385, 0.07072439, 1.0]], ['2, k, 12', [-0.2809729, 0.04869328, 1.0]], ['2, k, 13', [-0.3755128, -0.3236644, 1.0]], ['2, k, 14', [-0.4317803, -0.6764428, 1.0]], ['2, k, 15', [-0.4306363, -0.7387641, 1.0]], ['2, k, 16', [-0.1363978, 0.04948574, 1.0]], ['2, k, 17', [-0.1475618, -0.2962131, 1.0]], ['2, k, 18', [-0.1982148, -0.6400613, 1.0]], ['2, k, 19', [-0.187031, -0.7218891, 1.0]], ['2, k, 20', [-0.1849356, 0.5839629, 1.0]], ['2, k, 21', [-0.3393441, -0.05639417, 1.0]], ['2, k, 22', [-0.3687647, -0.01782453, 1.0]], ['2, k, 23', [0.1153136, 0.01595438, 1.0]], ['2, k, 24', [0.0856242, 0.05199947, 1.0]]]
[['2, k, 0', [-0.2101338, 0.05087177, 1.0]], ['2, k, 1', [-0.1935923, 0.3600065, 1.0]], ['2, k, 2', [-0.1748969, 0.6576557, 1.0]], ['2, k, 3', [-0.1638608, 0.802145, 1.0]], ['2, k, 4', [-0.3244604, 0.5302234, 1.0]], ['2, k, 5', [-0.3786384, 0.2859155, 1.0]], ['2, k, 6', [-0.3566544, 0.06609496, 1.0]], ['2, k, 7', [-0.3454503, 0.004304623, 1.0]], ['2, k, 8', [-0.009292176, 0.5539168, 1.0]], ['2, k, 9', [0.05902862, 0.3291307, 1.0]], ['2, k, 10', [0.1133713, 0.1157486, 1.0]], ['2, k, 11', [0.1159766, 0.06967605, 1.0]], ['2, k, 12', [-0.2790311, 0.04989948, 1.0]], ['2, k, 13', [-0.3721586, -0.3245076, 1.0]], ['2, k, 14', [-0.4196445, -0.6729417, 1.0]], ['2, k, 15', [-0.4145553, -0.7373796, 1.0]], ['2, k, 16', [-0.1343647, 0.0502064, 1.0]], ['2, k, 17', [-0.1472172, -0.2966255, 1.0]], ['2, k, 18', [-0.1981425, -0.6400455, 1.0]], ['2, k, 19', [-0.187654, -0.7223477, 1.0]], ['2, k, 20', [-0.1798202, 0.584886, 1.0]], ['2, k, 21', [-0.3378609, -0.05458689, 1.0]], ['2, k, 22', [-0.3718236, -0.02065499, 1.0]], ['2, k, 23', [0.1141264, 0.01506314, 1.0]], ['2, k, 24', [0.08522364, 0.05571898, 1.0]]]
[['2, k, 0', [-0.2065001, 0.05220393, 1.0]], ['2, k, 1', [-0.189908, 0.3613148, 1.0]], ['2, k, 2', [-0.1716295, 0.6589232, 1.0]], ['2, k, 3', [-0.1610353, 0.8032343, 1.0]], ['2, k, 4', [-0.3222359, 0.5307201, 1.0]], ['2, k, 5', [-0.3757382, 0.28727, 1.0]], ['2, k, 6', [-0.3553523, 0.06742366, 1.0]], ['2, k, 7', [-0.3446559, 0.006247333, 1.0]], ['2, k, 8', [-0.005761106, 0.5543666, 1.0]], ['2, k, 9', [0.06105634, 0.3299479, 1.0]], ['2, k, 10', [0.1132326, 0.1157281, 1.0]], ['2, k, 11', [0.1156464, 0.06975193, 1.0]], ['2, k, 12', [-0.2757454, 0.05123629, 1.0]], ['2, k, 13', [-0.3646043, -0.322951, 1.0]], ['2, k, 14', [-0.4101731, -0.6715715, 1.0]], ['2, k, 15', [-0.4027121, -0.7339938, 1.0]], ['2, k, 16', [-0.1304913, 0.05149303, 1.0]], ['2, k, 17', [-0.14711, -0.2976937, 1.0]], ['2, k, 18', [-0.1975982, -0.640075, 1.0]], ['2, k, 19', [-0.1876874, -0.7223159, 1.0]], ['2, k, 20', [-0.1764228, 0.5861619, 1.0]], ['2, k, 21', [-0.3457743, -0.03299358, 1.0]], ['2, k, 22', [-0.3661843, -0.01414404, 1.0]], ['2, k, 23', [0.1153529, 0.01595905, 1.0]], ['2, k, 24', [0.08549399, 0.04753901, 1.0]]]
