[['2, k, 0', [-0.1523852, -0.1471368, 1.0]], ['2, k, 1', [-0.164325, 0.1084493, 1.0]], ['2, k, 2', [-0.1744495, 0.3590415, 1.0]], ['2, k, 3', [-0.1743936, 0.5064478, 1.0]], ['2, k, 4', [-0.3426741, 0.2327876, 1.0]], ['2, k, 5', [-0.4055997, 0.01832984, 1.0]], ['2, k, 6', [-0.3067407, -0.08458287, 1.0]], ['2, k, 7', [-0.2303596, -0.1037707, 1.0]], ['2, k, 8', [0.01533488, 0.250593, 1.0]], ['2, k, 9', [0.08389735, 0.03187588, 1.0]], ['2, k, 10', [0.006605603, -0.05898674, 1.0]], ['2, k, 11', [-0.05188078, -0.07343041, 1.0]], ['2, k, 12', [-0.2294617, -0.1480656, 1.0]], ['2, k, 13', [-0.3094765, -0.2064431, 1.0]], ['2, k, 14', [-0.2300075, -0.6166401, 1.0]], ['2, k, 15', [-0.2172136, -0.6929227, 1.0]], ['2, k, 16', [-0.07167128, -0.1421425, 1.0]], ['2, k, 17', [0.08992416, -0.2048197, 1.0]], ['2, k, 18', [-0.02087551, -0.6284893, 1.0]], ['2, k, 19', [-0.02821421, -0.694921, 1.0]], ['2, k, 20', [-0.1722542, 0.2972038, 1.0]], ['2, k, 21', [-0.1668825, -0.124702, 1.0]], ['2, k, 22', [-0.2619647, -0.123929, 1.0]], ['2, k, 23', [-0.1072284, -0.1182933, 1.0]], ['2, k, 24', [0.01920876, -0.1132584, 1.0]]]
[['2, k, 0', [-0.1666726, -0.1523093, 1.0]], ['2, k, 1', [-0.1673487, 0.1059072, 1.0]], ['2, k, 2', [-0.1672908, 0.3578775, 1.0]], ['2, k, 3', [-0.154025, 0.4995916, 1.0]], ['2, k, 4', [-0.335799, 0.2371252, 1.0]], ['2, k, 5', [-0.4317815, 0.02254555, 1.0]], ['2, k, 6', [-0.3293537, -0.09461323, 1.0]], ['2, k, 7', [-0.2912517, -0.1173822, 1.0]], ['2, k, 8', [0.01620241, 0.2376521, 1.0]], ['2, k, 9', [0.08178684, 0.02907812, 1.0]], ['2, k, 10', [0.00912077, -0.05118949, 1.0]], ['2, k, 11', [-0.05476103, -0.08445834, 1.0]], ['2, k, 12', [-0.2443907, -0.1492056, 1.0]], ['2, k, 13', [-0.5086743, -0.2397772, 1.0]], ['2, k, 14', [-0.7897498, -0.6180122, 1.0]], ['2, k, 15', [-0.7597669, -0.6549358, 1.0]], ['2, k, 16', [-0.08495947, -0.1515359, 1.0]], ['2, k, 17', [0.1496517, -0.1837065, 1.0]], ['2, k, 18', [0.01747671, -0.5994709, 1.0]], ['2, k, 19', [0.03664075, -0.6365917, 1.0]], ['2, k, 20', [-0.1674376, 0.2957548, 1.0]], ['2, k, 21', [-0.2200482, -0.1459587, 1.0]], ['2, k, 22', [-0.3451585, -0.166837, 1.0]], ['2, k, 23', [-0.1108922, -0.1300046, 1.0]], ['2, k, 24', [0.01722791, -0.1304056, 1.0]]]
[['2, k, 0', [-0.1667922, -0.1522495, 1.0]], ['2, k, 1', [-0.1673871, 0.1059396, 1.0]], ['2, k, 2', [-0.1672759, 0.3579329, 1.0]], ['2, k, 3', [-0.1542746, 0.4996689, 1.0]], ['2, k, 4', [-0.335693, 0.2371135, 1.0]], ['2, k, 5', [-0.4327563, 0.02212426, 1.0]], ['2, k, 6', [-0.3303907, -0.0931434, 1.0]], ['2, k, 7', [-0.2909792, -0.1174438, 1.0]], ['2, k, 8', [0.01593754, 0.2377206, 1.0]], ['2, k, 9', [0.08167963, 0.0290499, 1.0]], ['2, k, 10', [0.01085746, -0.05520881, 1.0]], ['2, k, 11', [-0.05392837, -0.08267658, 1.0]], ['2, k, 12', [-0.2445572, -0.1491482, 1.0]], ['2, k, 13', [-0.5079856, -0.2413862, 1.0]], ['2, k, 14', [-0.7870184, -0.6212714, 1.0]], ['2, k, 15', [-0.7571006, -0.6581553, 1.0]], ['2, k, 16', [-0.08502566, -0.1514874, 1.0]], ['2, k, 17', [0.1498623, -0.1836951, 1.0]], ['2, k, 18', [0.01756915, -0.5992644, 1.0]], ['2, k, 19', [0.03671612, -0.6363816, 1.0]], ['2, k, 20', [-0.1674484, 0.2958057, 1.0]], ['2, k, 21', [-0.2237375, -0.1455957, 1.0]], ['2, k, 22', [-0.347327, -0.1665943, 1.0]], ['2, k, 23', [-0.1110154, -0.1314006, 1.0]], ['2, k, 24', [0.01756365, -0.1279056, 1.0]]]
[['2, k, 0', [-0.1668029, -0.152246, 1.0]], ['2, k, 1', [-0.1674433, 0.1059496, 1.0]], ['2, k, 2', [-0.1674479, 0.3579511, 1.0]], ['2, k, 3', [-0.1552634, 0.4998784, 1.0]], ['2, k, 4', [-0.335548, 0.237297, 1.0]], ['2, k, 5', [-0.4333212, 0.02166333, 1.0]], ['2, k, 6', [-0.3306411, -0.09262519, 1.0]], ['2, k, 7', [-0.2964883, -0.1095111, 1.0]], ['2, k, 8', [0.01584492, 0.2377811, 1.0]], ['2, k, 9', [0.08125244, 0.02930754, 1.0]], ['2, k, 10', [0.0107696, -0.05485098, 1.0]], ['2, k, 11', [-0.05273547, -0.08555304, 1.0]], ['2, k, 12', [-0.2446089, -0.1491439, 1.0]], ['2, k, 13', [-0.5073107, -0.2421758, 1.0]], ['2, k, 14', [-0.7650889, -0.6047468, 1.0]], ['2, k, 15', [-0.7355142, -0.6418767, 1.0]], ['2, k, 16', [-0.08503543, -0.1514743, 1.0]], ['2, k, 17', [0.1499302, -0.1836853, 1.0]], ['2, k, 18', [0.01718792, -0.5996587, 1.0]], ['2, k, 19', [0.03632463, -0.6367656, 1.0]], ['2, k, 20', [-0.1675843, 0.2958217, 1.0]], ['2, k, 21', [-0.2202331, -0.1401845, 1.0]], ['2, k, 22', [-0.3288972, -0.1423742, 1.0]], ['2, k, 23', [-0.1064348, -0.1292277, 1.0]], ['2, k, 24', [0.01845141, -0.1312139, 1.0]]]
[['2, k, 0', [-0.1671914, -0.1524344, 1.0]], ['2, k, 1', [-0.1675427, 0.1056341, 1.0]], ['2, k, 2', [-0.1672128, 0.3573327, 1.0]], ['2, k, 3', [-0.1554559, 0.4993258, 1.0]], ['2, k, 4', [-0.3351573, 0.237086, 1.0]], ['2, k, 5', [-0.4340823, 0.02111447, 1.0]], ['2, k, 6', [-0.332233, -0.09100372, 1.0]], ['2, k, 7', [-0.2978185, -0.1167121, 1.0]], ['2, k, 8', [0.01610918, 0.238114, 1.0]], ['2, k, 9', [0.08130011, 0.02932902, 1.0]], ['2, k, 10', [0.006518412, -0.07899007, 1.0]], ['2, k, 11', [-0.03674806, -0.08630697, 1.0]], ['2, k, 12', [-0.245057, -0.1493935, 1.0]], ['2, k, 13', [-0.5074468, -0.2420193, 1.0]], ['2, k, 14', [-0.7847105, -0.6198363, 1.0]], ['2, k, 15', [-0.7547221, -0.6567069, 1.0]], ['2, k, 16', [-0.08537402, -0.1516323, 1.0]], ['2, k, 17', [0.1506137, -0.1833355, 1.0]], ['2, k, 18', [0.01788894, -0.5992407, 1.0]], ['2, k, 19', [0.03709976, -0.6363463, 1.0]], ['2, k, 20', [-0.1674519, 0.2952963, 1.0]], ['2, k, 21', [-0.2278627, -0.1417932, 1.0]], ['2, k, 22', [-0.3511586, -0.1630924, 1.0]], ['2, k, 23', [-0.09851736, -0.1197049, 1.0]], ['2, k, 24', [-0.009655374, -0.1234098, 1.0]]]
[['2, k, 0', [-0.1666948, -0.1525223, 1.0]], ['2, k, 1', [-0.1671265, 0.1054687, 1.0]], ['2, k, 2', [-0.1668638, 0.3570882, 1.0]], ['2, k, 3', [-0.1555593, 0.4995885, 1.0]], ['2, k, 4', [-0.3347787, 0.2367839, 1.0]], ['2, k, 5', [-0.4337454, 0.02122024, 1.0]], ['2, k, 6', [-0.3321006, -0.09126104, 1.0]], ['2, k, 7', [-0.2726208, -0.1213329, 1.0]], ['2, k, 8', [0.01622408, 0.2382308, 1.0]], ['2, k, 9', [0.08223249, 0.02921427, 1.0]], ['2, k, 10', [0.005532139, -0.08100109, 1.0]], ['2, k, 11', [-0.04903457, -0.0924497, 1.0]], ['2, k, 12', [-0.2445982, -0.1496034, 1.0]], ['2, k, 13', [-0.5075626, -0.2418234, 1.0]], ['2, k, 14', [-0.7555363, -0.5699313, 1.0]], ['2, k, 15', [-0.7260053, -0.6074471, 1.0]], ['2, k, 16', [-0.0847934, -0.1516094, 1.0]], ['2, k, 17', [0.1511924, -0.183104, 1.0]], ['2, k, 18', [0.01861895, -0.5981033, 1.0]], ['2, k, 19', [0.03772361, -0.6352204, 1.0]], ['2, k, 20', [-0.1670801, 0.2950688, 1.0]], ['2, k, 21', [-0.2146661, -0.1361273, 1.0]], ['2, k, 22', [-0.2981396, -0.15858, 1.0]], ['2, k, 23', [-0.105182, -0.13364, 1.0]], ['2, k, 24', [0.01593767, -0.1443205, 1.0]]]
[['2, k, 0', [-0.1672146, -0.1525233, 1.0]], ['2, k, 1', [-0.1676335, 0.1055875, 1.0]], ['2, k, 2', [-0.16728, 0.3574373, 1.0]], ['2, k, 3', [-0.1548537, 0.499608, 1.0]], ['2, k, 4', [-0.3326352, 0.2358165, 1.0]], ['2, k, 5', [-0.4332172, 0.02142835, 1.0]], ['2, k, 6', [-0.3322198, -0.09103766, 1.0]], ['2, k, 7', [-0.2861952, -0.1108405, 1.0]], ['2, k, 8', [0.01700091, 0.2380908, 1.0]], ['2, k, 9', [0.08331825, 0.02936577, 1.0]], ['2, k, 10', [0.06078133, -0.09580646, 1.0]], ['2, k, 11', [0.03524982, -0.09220406, 1.0]], ['2, k, 12', [-0.2455099, -0.1494469, 1.0]], ['2, k, 13', [-0.5102335, -0.2386581, 1.0]], ['2, k, 14', [-0.7519594, -0.6334467, 1.0]], ['2, k, 15', [-0.7228982, -0.6700128, 1.0]], ['2, k, 16', [-0.08503069, -0.1516923, 1.0]], ['2, k, 17', [0.1517582, -0.1827642, 1.0]], ['2, k, 18', [0.0307419, -0.5834127, 1.0]], ['2, k, 19', [0.04915831, -0.620706, 1.0]], ['2, k, 20', [-0.1675283, 0.2953466, 1.0]], ['2, k, 21', [-0.2134332, -0.1321275, 1.0]], ['2, k, 22', [-0.3080482, -0.1508446, 1.0]], ['2, k, 23', [0.02714505, -0.1114103, 1.0]], ['2, k, 24', [0.07538175, -0.09985438, 1.0]]]
[['2, k, 0', [-0.1685034, -0.1522307, 1.0]], ['2, k, 1', [-0.1685106, 0.1062423, 1.0]], ['2, k, 2', [-0.167732, 0.3585218, 1.0]], ['2, k, 3', [-0.1544062, 0.5006739, 1.0]], ['2, k, 4', [-0.3319853, 0.2361322, 1.0]], ['2, k, 5', [-0.4327793, 0.02198947, 1.0]], ['2, k, 6', [-0.33272, -0.09424986, 1.0]], ['2, k, 7', [-0.2934868, -0.1067168, 1.0]], ['2, k, 8', [0.01768726, 0.2373562, 1.0]], ['2, k, 9', [0.08332043, 0.02937235, 1.0]], ['2, k, 10', [0.01184183, -0.07953032, 1.0]], ['2, k, 11', [-0.03869116, -0.08628538, 1.0]], ['2, k, 12', [-0.2472393, -0.1486625, 1.0]], ['2, k, 13', [-0.4926247, -0.1870531, 1.0]], ['2, k, 14', [-0.6312969, -0.6208991, 1.0]], ['2, k, 15', [-0.6037531, -0.6574823, 1.0]], ['2, k, 16', [-0.08590638, -0.1518191, 1.0]], ['2, k, 17', [0.15379, -0.1813817, 1.0]], ['2, k, 18', [0.02871075, -0.5862311, 1.0]], ['2, k, 19', [0.04712835, -0.6234884, 1.0]], ['2, k, 20', [-0.1680868, 0.2963169, 1.0]], ['2, k, 21', [-0.2626992, -0.1356902, 1.0]], ['2, k, 22', [-0.3275305, -0.1328663, 1.0]], ['2, k, 23', [-0.09836794, -0.1229126, 1.0]], ['2, k, 24', [0.02870126, -0.1286959, 1.0]]]
[['2, k, 0', [-0.1697441, -0.1519358, 1.0]], ['2, k, 1', [-0.1689621, 0.1064808, 1.0]], ['2, k, 2', [-0.1675729, 0.3587478, 1.0]], ['2, k, 3', [-0.1539366, 0.5015217, 1.0]], ['2, k, 4', [-0.3321112, 0.2370156, 1.0]], ['2, k, 5', [-0.4330497, 0.02260076, 1.0]], ['2, k, 6', [-0.3368224, -0.0948403, 1.0]], ['2, k, 7', [-0.2955515, -0.1066338, 1.0]], ['2, k, 8', [0.01796714, 0.2373273, 1.0]], ['2, k, 9', [0.08427105, 0.03089319, 1.0]], ['2, k, 10', [0.01815973, -0.05122494, 1.0]], ['2, k, 11', [-0.04401487, -0.07994419, 1.0]], ['2, k, 12', [-0.2487561, -0.1480638, 1.0]], ['2, k, 13', [-0.4901604, -0.1862004, 1.0]], ['2, k, 14', [-0.5788472, -0.6273733, 1.0]], ['2, k, 15', [-0.5952148, -0.6723633, 1.0]], ['2, k, 16', [-0.08681654, -0.1518064, 1.0]], ['2, k, 17', [0.1543122, -0.1799168, 1.0]], ['2, k, 18', [0.02861684, -0.5862179, 1.0]], ['2, k, 19', [0.04694502, -0.6234784, 1.0]], ['2, k, 20', [-0.1680829, 0.2965431, 1.0]], ['2, k, 21', [-0.2657757, -0.1375228, 1.0]], ['2, k, 22', [-0.3256665, -0.1351609, 1.0]], ['2, k, 23', [-0.09093004, -0.1243305, 1.0]], ['2, k, 24', [0.02532627, -0.121632, 1.0]]]
[['2, k, 0', [-0.1720636, -0.1519428, 1.0]], ['2, k, 1', [-0.1691632, 0.1063382, 1.0]], ['2, k, 2', [-0.1658331, 0.3582686, 1.0]], ['2, k, 3', [-0.1538162, 0.5015007, 1.0]], ['2, k, 4', [-0.3319931, 0.2370968, 1.0]], ['2, k, 5', [-0.4327448, 0.02252642, 1.0]], ['2, k, 6', [-0.3389222, -0.09202313, 1.0]], ['2, k, 7', [-0.2940704, -0.1001402, 1.0]], ['2, k, 8', [0.01842302, 0.2364877, 1.0]], ['2, k, 9', [0.08428143, 0.03070756, 1.0]], ['2, k, 10', [0.06314006, -0.09686378, 1.0]], ['2, k, 11', [-0.002750707, -0.1323687, 1.0]], ['2, k, 12', [-0.2507107, -0.147683, 1.0]], ['2, k, 13', [-0.4427491, -0.1664537, 1.0]], ['2, k, 14', [-0.4679457, -0.6046156, 1.0]], ['2, k, 15', [-0.4836426, -0.6708984, 1.0]], ['2, k, 16', [-0.08948158, -0.1522979, 1.0]], ['2, k, 17', [0.1543676, -0.1795399, 1.0]], ['2, k, 18', [0.02463388, -0.5916288, 1.0]], ['2, k, 19', [0.04339621, -0.6288221, 1.0]], ['2, k, 20', [-0.1670186, 0.2961839, 1.0]], ['2, k, 21', [-0.2746008, -0.1328792, 1.0]], ['2, k, 22', [-0.3282803, -0.1181411, 1.0]], ['2, k, 23', [-0.01783774, -0.1903945, 1.0]], ['2, k, 24', [0.026467, -0.1268147, 1.0]]]
[['2, k, 0', [-0.1765752, -0.1521145, 1.0]], ['2, k, 1', [-0.1701838, 0.1062659, 1.0]], ['2, k, 2', [-0.1652761, 0.3582527, 1.0]], ['2, k, 3', [-0.1539999, 0.5014108, 1.0]], ['2, k, 4', [-0.3318185, 0.2370828, 1.0]], ['2, k, 5', [-0.4326299, 0.02235958, 1.0]], ['2, k, 6', [-0.3384674, -0.09118716, 1.0]], ['2, k, 7', [-0.2916107, -0.09710399, 1.0]], ['2, k, 8', [0.0184232, 0.2364178, 1.0]], ['2, k, 9', [0.08412012, 0.03082345, 1.0]], ['2, k, 10', [0.0630013, -0.09488379, 1.0]], ['2, k, 11', [0.004264655, -0.1136826, 1.0]], ['2, k, 12', [-0.2557059, -0.147129, 1.0]], ['2, k, 13', [-0.4312242, -0.1667, 1.0]], ['2, k, 14', [-0.4151809, -0.6075456, 1.0]], ['2, k, 15', [-0.4228516, -0.6738281, 1.0]], ['2, k, 16', [-0.09347932, -0.1531056, 1.0]], ['2, k, 17', [0.1544936, -0.1799451, 1.0]], ['2, k, 18', [0.02200022, -0.5959741, 1.0]], ['2, k, 19', [0.04070585, -0.6331423, 1.0]], ['2, k, 20', [-0.1667679, 0.2961537, 1.0]], ['2, k, 21', [-0.2724036, -0.1282727, 1.0]], ['2, k, 22', [-0.3240167, -0.1106956, 1.0]], ['2, k, 23', [-0.00927017, -0.1704522, 1.0]], ['2, k, 24', [0.04974484, -0.1056276, 1.0]]]
[['2, k, 0', [-0.1765306, -0.152115, 1.0]], ['2, k, 1', [-0.1697426, 0.1062929, 1.0]], ['2, k, 2', [-0.1632331, 0.3583885, 1.0]], ['2, k, 3', [-0.1542334, 0.501618, 1.0]], ['2, k, 4', [-0.3319114, 0.2371338, 1.0]], ['2, k, 5', [-0.4322076, 0.02301158, 1.0]], ['2, k, 6', [-0.3293994, -0.08654683, 1.0]], ['2, k, 7', [-0.2810023, -0.09351256, 1.0]], ['2, k, 8', [0.01811871, 0.2364433, 1.0]], ['2, k, 9', [0.0843743, 0.03036005, 1.0]], ['2, k, 10', [0.06281425, -0.0935348, 1.0]], ['2, k, 11', [0.005023154, -0.1122247, 1.0]], ['2, k, 12', [-0.2555429, -0.1471265, 1.0]], ['2, k, 13', [-0.4082197, -0.1631737, 1.0]], ['2, k, 14', [-0.3715707, -0.5936219, 1.0]], ['2, k, 15', [-0.374855, -0.6640035, 1.0]], ['2, k, 16', [-0.09351234, -0.1531334, 1.0]], ['2, k, 17', [0.1543135, -0.1802544, 1.0]], ['2, k, 18', [0.0223629, -0.5965431, 1.0]], ['2, k, 19', [0.0411621, -0.6337166, 1.0]], ['2, k, 20', [-0.1652294, 0.2962479, 1.0]], ['2, k, 21', [-0.2567198, -0.1211322, 1.0]], ['2, k, 22', [-0.3094775, -0.1091123, 1.0]], ['2, k, 23', [-0.01244793, -0.1707016, 1.0]], ['2, k, 24', [0.05339069, -0.1054616, 1.0]]]
[['2, k, 0', [-0.1760928, -0.1520651, 1.0]], ['2, k, 1', [-0.1697691, 0.1063538, 1.0]], ['2, k, 2', [-0.1634885, 0.3584687, 1.0]], ['2, k, 3', [-0.1545198, 0.5016608, 1.0]], ['2, k, 4', [-0.3318433, 0.2372935, 1.0]], ['2, k, 5', [-0.4259408, 0.02243949, 1.0]], ['2, k, 6', [-0.3230095, -0.08724609, 1.0]], ['2, k, 7', [-0.2511639, -0.09222791, 1.0]], ['2, k, 8', [0.01775752, 0.2368858, 1.0]], ['2, k, 9', [0.08448527, 0.02992166, 1.0]], ['2, k, 10', [0.05878263, -0.08703523, 1.0]], ['2, k, 11', [-0.004656856, -0.09099734, 1.0]], ['2, k, 12', [-0.2550473, -0.1471572, 1.0]], ['2, k, 13', [-0.336104, -0.1801677, 1.0]], ['2, k, 14', [-0.2506118, -0.6093888, 1.0]], ['2, k, 15', [-0.2373591, -0.6866816, 1.0]], ['2, k, 16', [-0.09310696, -0.1530377, 1.0]], ['2, k, 17', [0.1553818, -0.1860604, 1.0]], ['2, k, 18', [0.02054893, -0.5996301, 1.0]], ['2, k, 19', [0.03940864, -0.636771, 1.0]], ['2, k, 20', [-0.1653948, 0.2963151, 1.0]], ['2, k, 21', [-0.1868558, -0.1203139, 1.0]], ['2, k, 22', [-0.2555973, -0.130651, 1.0]], ['2, k, 23', [-0.06281861, -0.1332772, 1.0]], ['2, k, 24', [0.03937718, -0.1129499, 1.0]]]
[['2, k, 0', [-0.1752138, -0.1523059, 1.0]], ['2, k, 1', [-0.1696997, 0.1061567, 1.0]], ['2, k, 2', [-0.1638319, 0.3582295, 1.0]], ['2, k, 3', [-0.1551279, 0.5016912, 1.0]], ['2, k, 4', [-0.3317392, 0.2371128, 1.0]], ['2, k, 5', [-0.4206535, 0.02076553, 1.0]], ['2, k, 6', [-0.3006611, -0.08445881, 1.0]], ['2, k, 7', [-0.2374653, -0.09493396, 1.0]], ['2, k, 8', [0.01746464, 0.237367, 1.0]], ['2, k, 9', [0.08496317, 0.02978214, 1.0]], ['2, k, 10', [0.05866627, -0.08689991, 1.0]], ['2, k, 11', [-0.001083146, -0.08873103, 1.0]], ['2, k, 12', [-0.2540198, -0.1476027, 1.0]], ['2, k, 13', [-0.3312038, -0.1838924, 1.0]], ['2, k, 14', [-0.2298607, -0.6093748, 1.0]], ['2, k, 15', [-0.2096803, -0.6879089, 1.0]], ['2, k, 16', [-0.09232673, -0.1531281, 1.0]], ['2, k, 17', [0.1564222, -0.1888477, 1.0]], ['2, k, 18', [0.01907628, -0.603142, 1.0]], ['2, k, 19', [0.0380091, -0.6402435, 1.0]], ['2, k, 20', [-0.1655896, 0.2961116, 1.0]], ['2, k, 21', [-0.1682281, -0.1198177, 1.0]], ['2, k, 22', [-0.2524439, -0.1305903, 1.0]], ['2, k, 23', [-0.05792909, -0.1233849, 1.0]], ['2, k, 24', [0.03001147, -0.1198945, 1.0]]]
[['2, k, 0', [-0.1738773, -0.152252, 1.0]], ['2, k, 1', [-0.1694155, 0.1062582, 1.0]], ['2, k, 2', [-0.1639349, 0.3584425, 1.0]], ['2, k, 3', [-0.1568576, 0.5029171, 1.0]], ['2, k, 4', [-0.3318305, 0.2367298, 1.0]], ['2, k, 5', [-0.4166726, 0.01684568, 1.0]], ['2, k, 6', [-0.2979236, -0.0840145, 1.0]], ['2, k, 7', [-0.2280751, -0.09927948, 1.0]], ['2, k, 8', [0.01744692, 0.2376488, 1.0]], ['2, k, 9', [0.08625516, 0.02987145, 1.0]], ['2, k, 10', [0.06086855, -0.0862018, 1.0]], ['2, k, 11', [0.003301969, -0.08949368, 1.0]], ['2, k, 12', [-0.2525809, -0.1477577, 1.0]], ['2, k, 13', [-0.2858525, -0.2197258, 1.0]], ['2, k, 14', [-0.1921651, -0.588003, 1.0]], ['2, k, 15', [-0.1665522, -0.673387, 1.0]], ['2, k, 16', [-0.09101264, -0.1528993, 1.0]], ['2, k, 17', [0.1564841, -0.1901385, 1.0]], ['2, k, 18', [0.0184921, -0.60345, 1.0]], ['2, k, 19', [0.03760303, -0.6405384, 1.0]], ['2, k, 20', [-0.1655722, 0.2962671, 1.0]], ['2, k, 21', [-0.1560496, -0.1239202, 1.0]], ['2, k, 22', [-0.2605486, -0.1261559, 1.0]], ['2, k, 23', [-0.02836961, -0.1339619, 1.0]], ['2, k, 24', [0.08489629, -0.1016052, 1.0]]]
[['2, k, 0', [-0.1733553, -0.1523709, 1.0]], ['2, k, 1', [-0.1692867, 0.1062987, 1.0]], ['2, k, 2', [-0.1639898, 0.3586986, 1.0]], ['2, k, 3', [-0.1578322, 0.5035949, 1.0]], ['2, k, 4', [-0.3313198, 0.2360507, 1.0]], ['2, k, 5', [-0.4126666, 0.01398413, 1.0]], ['2, k, 6', [-0.2967001, -0.0839963, 1.0]], ['2, k, 7', [-0.2266533, -0.09884809, 1.0]], ['2, k, 8', [0.01769045, 0.2380803, 1.0]], ['2, k, 9', [0.08877455, 0.0314964, 1.0]], ['2, k, 10', [0.06083703, -0.08594377, 1.0]], ['2, k, 11', [0.002791368, -0.08951095, 1.0]], ['2, k, 12', [-0.2522024, -0.147884, 1.0]], ['2, k, 13', [-0.2827693, -0.2184538, 1.0]], ['2, k, 14', [-0.1894204, -0.594572, 1.0]], ['2, k, 15', [-0.1648937, -0.6812383, 1.0]], ['2, k, 16', [-0.09026814, -0.1530236, 1.0]], ['2, k, 17', [0.1564318, -0.1904866, 1.0]], ['2, k, 18', [0.01807361, -0.6041158, 1.0]], ['2, k, 19', [0.03747265, -0.6411936, 1.0]], ['2, k, 20', [-0.1655488, 0.2964335, 1.0]], ['2, k, 21', [-0.1582587, -0.126188, 1.0]], ['2, k, 22', [-0.2263848, -0.1371391, 1.0]], ['2, k, 23', [-0.02463154, -0.1387142, 1.0]], ['2, k, 24', [0.08352024, -0.1080309, 1.0]]]
[['2, k, 0', [-0.1690687, -0.1523186, 1.0]], ['2, k, 1', [-0.1677039, 0.1068558, 1.0]], ['2, k, 2', [-0.1638695, 0.3599327, 1.0]], ['2, k, 3', [-0.1539757, 0.503851, 1.0]], ['2, k, 4', [-0.3279437, 0.2355979, 1.0]], ['2, k, 5', [-0.407831, 0.01284233, 1.0]], ['2, k, 6', [-0.2937979, -0.08716932, 1.0]], ['2, k, 7', [-0.219317, -0.09342287, 1.0]], ['2, k, 8', [0.019534, 0.2394257, 1.0]], ['2, k, 9', [0.09144924, 0.03023929, 1.0]], ['2, k, 10', [0.06221322, -0.07354634, 1.0]], ['2, k, 11', [0.004114635, -0.08326416, 1.0]], ['2, k, 12', [-0.2478238, -0.1480305, 1.0]], ['2, k, 13', [-0.300438, -0.1863609, 1.0]], ['2, k, 14', [-0.2393567, -0.6153172, 1.0]], ['2, k, 15', [-0.2397935, -0.6957268, 1.0]], ['2, k, 16', [-0.08615494, -0.1528255, 1.0]], ['2, k, 17', [0.1565292, -0.1932095, 1.0]], ['2, k, 18', [0.01684224, -0.6052679, 1.0]], ['2, k, 19', [0.03715602, -0.6423528, 1.0]], ['2, k, 20', [-0.165072, 0.297456, 1.0]], ['2, k, 21', [-0.1494217, -0.1180263, 1.0]], ['2, k, 22', [-0.2406756, -0.1203726, 1.0]], ['2, k, 23', [-0.04605895, -0.120501, 1.0]], ['2, k, 24', [0.08004984, -0.1035824, 1.0]]]
[['2, k, 0', [-0.1687934, -0.1523947, 1.0]], ['2, k, 1', [-0.1668553, 0.1068349, 1.0]], ['2, k, 2', [-0.1626888, 0.3600089, 1.0]], ['2, k, 3', [-0.1407218, 0.5001372, 1.0]], ['2, k, 4', [-0.3242108, 0.2358548, 1.0]], ['2, k, 5', [-0.4074822, 0.01432015, 1.0]], ['2, k, 6', [-0.2961655, -0.08646525, 1.0]], ['2, k, 7', [-0.2277129, -0.09864027, 1.0]], ['2, k, 8', [0.02233756, 0.2372432, 1.0]], ['2, k, 9', [0.09187542, 0.02985324, 1.0]], ['2, k, 10', [0.06214978, -0.07368648, 1.0]], ['2, k, 11', [0.00190703, -0.0834361, 1.0]], ['2, k, 12', [-0.2474111, -0.147955, 1.0]], ['2, k, 13', [-0.337368, -0.1781811, 1.0]], ['2, k, 14', [-0.3288223, -0.6056471, 1.0]], ['2, k, 15', [-0.3333857, -0.6866016, 1.0]], ['2, k, 16', [-0.08588184, -0.1531102, 1.0]], ['2, k, 17', [0.1567521, -0.1930082, 1.0]], ['2, k, 18', [0.01678427, -0.6050063, 1.0]], ['2, k, 19', [0.03779963, -0.6420855, 1.0]], ['2, k, 20', [-0.1639448, 0.2975174, 1.0]], ['2, k, 21', [-0.1574982, -0.1162691, 1.0]], ['2, k, 22', [-0.2381558, -0.1410096, 1.0]], ['2, k, 23', [-0.03218954, -0.1284407, 1.0]], ['2, k, 24', [0.0843908, -0.0989558, 1.0]]]
