[['2, k, 0', [-0.20825, -0.500367, 1.0]], ['2, k, 1', [-0.223546, -0.193227, 1.0]], ['2, k, 2', [-0.236949, 0.107191, 1.0]], ['2, k, 3', [-0.228858, 0.250382, 1.0]], ['2, k, 4', [-0.381944, -0.0134991, 1.0]], ['2, k, 5', [-0.442188, -0.277018, 1.0]], ['2, k, 6', [-0.456062, -0.508536, 1.0]], ['2, k, 7', [-0.453687, -0.492531, 1.0]], ['2, k, 8', [-0.0605284, -0.00998125, 1.0]], ['2, k, 9', [0.00932179, -0.267798, 1.0]], ['2, k, 10', [0.0669941, -0.491192, 1.0]], ['2, k, 11', [0.0718953, -0.511846, 1.0]], ['2, k, 12', [-0.278398, -0.493576, 1.0]], ['2, k, 13', [-0.307306, -0.784313, 1.0]], ['2, k, 14', [-0.337961, -1.08761, 1.0]], ['2, k, 15', [-0.330811, -1.14844, 1.0]], ['2, k, 16', [-0.131785, -0.491982, 1.0]], ['2, k, 17', [-0.100273, -0.76685, 1.0]], ['2, k, 18', [-0.0884999, -1.04493, 1.0]], ['2, k, 19', [-0.0523682, -1.10254, 1.0]], ['2, k, 20', [-0.233914, 0.0330523, 1.0]], ['2, k, 21', [-0.458836, -0.555474, 1.0]], ['2, k, 22', [-0.407227, -0.489706, 1.0]], ['2, k, 23', [0.0579046, -0.533916, 1.0]], ['2, k, 24', [0.0266708, -0.516849, 1.0]]]
[['2, k, 0', [-0.21221, -0.463548, 1.0]], ['2, k, 1', [-0.232705, -0.16198, 1.0]], ['2, k, 2', [-0.250578, 0.130946, 1.0]], ['2, k, 3', [-0.239094, 0.260672, 1.0]], ['2, k, 4', [-0.375636, 0.032249, 1.0]], ['2, k, 5', [-0.540651, -0.101731, 1.0]], ['2, k, 6', [-0.450833, -0.175392, 1.0]], ['2, k, 7', [-0.423339, -0.209661, 1.0]], ['2, k, 8', [-0.0855787, 0.0241703, 1.0]], ['2, k, 9', [0.0716844, -0.123521, 1.0]], ['2, k, 10', [0.115248, -0.197968, 1.0]], ['2, k, 11', [0.145561, -0.234852, 1.0]], ['2, k, 12', [-0.282816, -0.460423, 1.0]], ['2, k, 13', [-0.310732, -0.75641, 1.0]], ['2, k, 14', [-0.336155, -1.07997, 1.0]], ['2, k, 15', [-0.331146, -1.13762, 1.0]], ['2, k, 16', [-0.135391, -0.452531, 1.0]], ['2, k, 17', [-0.10079, -0.73308, 1.0]], ['2, k, 18', [-0.0857999, -1.04278, 1.0]], ['2, k, 19', [-0.0540577, -1.1013, 1.0]], ['2, k, 20', [-0.246487, 0.058714, 1.0]], ['2, k, 21', [-0.379448, -0.219131, 1.0]], ['2, k, 22', [-0.361437, -0.220077, 1.0]], ['2, k, 23', [0.164615, -0.247303, 1.0]], ['2, k, 24', [0.0694263, -0.231263, 1.0]]]
[['2, k, 0', [-0.21248, -0.464635, 1.0]], ['2, k, 1', [-0.232663, -0.163331, 1.0]], ['2, k, 2', [-0.250319, 0.129954, 1.0]], ['2, k, 3', [-0.23952, 0.26033, 1.0]], ['2, k, 4', [-0.377161, 0.0297868, 1.0]], ['2, k, 5', [-0.567025, -0.0821243, 1.0]], ['2, k, 6', [-0.459318, -0.187474, 1.0]], ['2, k, 7', [-0.427876, -0.230794, 1.0]], ['2, k, 8', [-0.0846281, 0.0212311, 1.0]], ['2, k, 9', [0.0674956, -0.140288, 1.0]], ['2, k, 10', [0.122544, -0.215935, 1.0]], ['2, k, 11', [0.150867, -0.261733, 1.0]], ['2, k, 12', [-0.282919, -0.46126, 1.0]], ['2, k, 13', [-0.309806, -0.753952, 1.0]], ['2, k, 14', [-0.336139, -1.08025, 1.0]], ['2, k, 15', [-0.331015, -1.13714, 1.0]], ['2, k, 16', [-0.135832, -0.453899, 1.0]], ['2, k, 17', [-0.100793, -0.733097, 1.0]], ['2, k, 18', [-0.0858111, -1.04277, 1.0]], ['2, k, 19', [-0.0542946, -1.10148, 1.0]], ['2, k, 20', [-0.246268, 0.0576208, 1.0]], ['2, k, 21', [-0.385808, -0.242711, 1.0]], ['2, k, 22', [-0.358299, -0.237778, 1.0]], ['2, k, 23', [0.176439, -0.273148, 1.0]], ['2, k, 24', [0.0857234, -0.260977, 1.0]]]
[['2, k, 0', [-0.211748, -0.465499, 1.0]], ['2, k, 1', [-0.232193, -0.164317, 1.0]], ['2, k, 2', [-0.250243, 0.129228, 1.0]], ['2, k, 3', [-0.23989, 0.260155, 1.0]], ['2, k, 4', [-0.379062, 0.0278426, 1.0]], ['2, k, 5', [-0.572749, -0.0841914, 1.0]], ['2, k, 6', [-0.465957, -0.200406, 1.0]], ['2, k, 7', [-0.433645, -0.251993, 1.0]], ['2, k, 8', [-0.0840197, 0.0188288, 1.0]], ['2, k, 9', [0.0678812, -0.155037, 1.0]], ['2, k, 10', [0.112641, -0.235117, 1.0]], ['2, k, 11', [0.141527, -0.285559, 1.0]], ['2, k, 12', [-0.28185, -0.462246, 1.0]], ['2, k, 13', [-0.309805, -0.754399, 1.0]], ['2, k, 14', [-0.337407, -1.08157, 1.0]], ['2, k, 15', [-0.330969, -1.13698, 1.0]], ['2, k, 16', [-0.135368, -0.454636, 1.0]], ['2, k, 17', [-0.100791, -0.733361, 1.0]], ['2, k, 18', [-0.0853607, -1.04216, 1.0]], ['2, k, 19', [-0.054405, -1.10137, 1.0]], ['2, k, 20', [-0.246099, 0.0568246, 1.0]], ['2, k, 21', [-0.392104, -0.267463, 1.0]], ['2, k, 22', [-0.378708, -0.250188, 1.0]], ['2, k, 23', [0.160148, -0.300953, 1.0]], ['2, k, 24', [0.0702112, -0.282022, 1.0]]]
[['2, k, 0', [-0.211351, -0.466596, 1.0]], ['2, k, 1', [-0.23194, -0.165357, 1.0]], ['2, k, 2', [-0.250199, 0.128512, 1.0]], ['2, k, 3', [-0.240356, 0.259974, 1.0]], ['2, k, 4', [-0.380408, 0.0260038, 1.0]], ['2, k, 5', [-0.573425, -0.0887535, 1.0]], ['2, k, 6', [-0.471821, -0.224524, 1.0]], ['2, k, 7', [-0.43784, -0.274309, 1.0]], ['2, k, 8', [-0.0837933, 0.0172133, 1.0]], ['2, k, 9', [0.0675735, -0.165523, 1.0]], ['2, k, 10', [0.107894, -0.252677, 1.0]], ['2, k, 11', [0.134618, -0.306737, 1.0]], ['2, k, 12', [-0.28104, -0.463495, 1.0]], ['2, k, 13', [-0.3096, -0.754256, 1.0]], ['2, k, 14', [-0.337463, -1.08171, 1.0]], ['2, k, 15', [-0.330985, -1.13857, 1.0]], ['2, k, 16', [-0.13532, -0.455653, 1.0]], ['2, k, 17', [-0.100574, -0.732767, 1.0]], ['2, k, 18', [-0.0852302, -1.0411, 1.0]], ['2, k, 19', [-0.0543919, -1.1014, 1.0]], ['2, k, 20', [-0.246004, 0.0560248, 1.0]], ['2, k, 21', [-0.391332, -0.29031, 1.0]], ['2, k, 22', [-0.388179, -0.268324, 1.0]], ['2, k, 23', [0.149157, -0.326127, 1.0]], ['2, k, 24', [0.0592118, -0.303684, 1.0]]]
[['2, k, 0', [-0.211062, -0.467892, 1.0]], ['2, k, 1', [-0.231541, -0.166545, 1.0]], ['2, k, 2', [-0.2498, 0.127636, 1.0]], ['2, k, 3', [-0.240812, 0.259854, 1.0]], ['2, k, 4', [-0.38274, 0.023041, 1.0]], ['2, k, 5', [-0.512556, -0.162042, 1.0]], ['2, k, 6', [-0.454235, -0.25074, 1.0]], ['2, k, 7', [-0.439019, -0.299401, 1.0]], ['2, k, 8', [-0.0831823, 0.0158161, 1.0]], ['2, k, 9', [0.0660916, -0.175839, 1.0]], ['2, k, 10', [0.163895, -0.370184, 1.0]], ['2, k, 11', [0.143693, -0.357397, 1.0]], ['2, k, 12', [-0.280391, -0.464822, 1.0]], ['2, k, 13', [-0.309002, -0.753478, 1.0]], ['2, k, 14', [-0.337517, -1.08155, 1.0]], ['2, k, 15', [-0.33058, -1.13753, 1.0]], ['2, k, 16', [-0.135361, -0.456874, 1.0]], ['2, k, 17', [-0.10036, -0.733271, 1.0]], ['2, k, 18', [-0.0849775, -1.04125, 1.0]], ['2, k, 19', [-0.0545002, -1.10141, 1.0]], ['2, k, 20', [-0.245595, 0.0550667, 1.0]], ['2, k, 21', [-0.394817, -0.316947, 1.0]], ['2, k, 22', [-0.365882, -0.308261, 1.0]], ['2, k, 23', [0.182942, -0.353521, 1.0]], ['2, k, 24', [0.116197, -0.359954, 1.0]]]
[['2, k, 0', [-0.211111, -0.469798, 1.0]], ['2, k, 1', [-0.231813, -0.167964, 1.0]], ['2, k, 2', [-0.250229, 0.126753, 1.0]], ['2, k, 3', [-0.241485, 0.259581, 1.0]], ['2, k, 4', [-0.384153, 0.0209635, 1.0]], ['2, k, 5', [-0.513931, -0.166574, 1.0]], ['2, k, 6', [-0.457548, -0.266469, 1.0]], ['2, k, 7', [-0.444599, -0.320799, 1.0]], ['2, k, 8', [-0.0829202, 0.0133906, 1.0]], ['2, k, 9', [0.0496768, -0.180983, 1.0]], ['2, k, 10', [0.159831, -0.361563, 1.0]], ['2, k, 11', [0.144751, -0.362451, 1.0]], ['2, k, 12', [-0.280291, -0.466562, 1.0]], ['2, k, 13', [-0.309566, -0.756306, 1.0]], ['2, k, 14', [-0.336166, -1.07954, 1.0]], ['2, k, 15', [-0.330586, -1.13753, 1.0]], ['2, k, 16', [-0.13557, -0.458848, 1.0]], ['2, k, 17', [-0.100172, -0.733523, 1.0]], ['2, k, 18', [-0.0850404, -1.04134, 1.0]], ['2, k, 19', [-0.0542372, -1.1015, 1.0]], ['2, k, 20', [-0.245992, 0.0540586, 1.0]], ['2, k, 21', [-0.407185, -0.34072, 1.0]], ['2, k, 22', [-0.372678, -0.329316, 1.0]], ['2, k, 23', [0.183004, -0.371687, 1.0]], ['2, k, 24', [0.110013, -0.376113, 1.0]]]
[['2, k, 0', [-0.211359, -0.470359, 1.0]], ['2, k, 1', [-0.232028, -0.168607, 1.0]], ['2, k, 2', [-0.250424, 0.126086, 1.0]], ['2, k, 3', [-0.241802, 0.259454, 1.0]], ['2, k, 4', [-0.384884, 0.0201349, 1.0]], ['2, k, 5', [-0.521476, -0.158423, 1.0]], ['2, k, 6', [-0.467411, -0.311517, 1.0]], ['2, k, 7', [-0.444421, -0.352017, 1.0]], ['2, k, 8', [-0.0826327, 0.0128162, 1.0]], ['2, k, 9', [0.0452217, -0.182777, 1.0]], ['2, k, 10', [0.154807, -0.371751, 1.0]], ['2, k, 11', [0.139895, -0.37845, 1.0]], ['2, k, 12', [-0.280514, -0.467094, 1.0]], ['2, k, 13', [-0.308895, -0.75722, 1.0]], ['2, k, 14', [-0.336217, -1.07992, 1.0]], ['2, k, 15', [-0.330581, -1.13929, 1.0]], ['2, k, 16', [-0.135854, -0.459459, 1.0]], ['2, k, 17', [-0.0997728, -0.735714, 1.0]], ['2, k, 18', [-0.0850015, -1.04099, 1.0]], ['2, k, 19', [-0.0542679, -1.1014, 1.0]], ['2, k, 20', [-0.24619, 0.053393, 1.0]], ['2, k, 21', [-0.415788, -0.369551, 1.0]], ['2, k, 22', [-0.374949, -0.352672, 1.0]], ['2, k, 23', [0.16525, -0.392465, 1.0]], ['2, k, 24', [0.0999619, -0.386496, 1.0]]]
[['2, k, 0', [-0.210714, -0.471449, 1.0]], ['2, k, 1', [-0.231928, -0.169546, 1.0]], ['2, k, 2', [-0.250845, 0.12521, 1.0]], ['2, k, 3', [-0.242439, 0.259314, 1.0]], ['2, k, 4', [-0.385173, 0.0184441, 1.0]], ['2, k, 5', [-0.521886, -0.159933, 1.0]], ['2, k, 6', [-0.469572, -0.3356, 1.0]], ['2, k, 7', [-0.447413, -0.372367, 1.0]], ['2, k, 8', [-0.0822563, 0.0116126, 1.0]], ['2, k, 9', [0.0430127, -0.185863, 1.0]], ['2, k, 10', [0.148905, -0.383853, 1.0]], ['2, k, 11', [0.144537, -0.395219, 1.0]], ['2, k, 12', [-0.280045, -0.468416, 1.0]], ['2, k, 13', [-0.30932, -0.757435, 1.0]], ['2, k, 14', [-0.336131, -1.07932, 1.0]], ['2, k, 15', [-0.330508, -1.13878, 1.0]], ['2, k, 16', [-0.135047, -0.460333, 1.0]], ['2, k, 17', [-0.099808, -0.73587, 1.0]], ['2, k, 18', [-0.0845073, -1.03972, 1.0]], ['2, k, 19', [-0.0536939, -1.10227, 1.0]], ['2, k, 20', [-0.246471, 0.0525119, 1.0]], ['2, k, 21', [-0.422883, -0.392509, 1.0]], ['2, k, 22', [-0.37566, -0.374343, 1.0]], ['2, k, 23', [0.173869, -0.408227, 1.0]], ['2, k, 24', [0.113517, -0.395975, 1.0]]]
[['2, k, 0', [-0.21078, -0.473106, 1.0]], ['2, k, 1', [-0.23212, -0.170519, 1.0]], ['2, k, 2', [-0.251129, 0.124705, 1.0]], ['2, k, 3', [-0.242885, 0.25906, 1.0]], ['2, k, 4', [-0.385443, 0.0173196, 1.0]], ['2, k, 5', [-0.520019, -0.163599, 1.0]], ['2, k, 6', [-0.474035, -0.348679, 1.0]], ['2, k, 7', [-0.454315, -0.390219, 1.0]], ['2, k, 8', [-0.0822358, 0.0109957, 1.0]], ['2, k, 9', [0.0401767, -0.190127, 1.0]], ['2, k, 10', [0.124628, -0.399329, 1.0]], ['2, k, 11', [0.127175, -0.410704, 1.0]], ['2, k, 12', [-0.280561, -0.469834, 1.0]], ['2, k, 13', [-0.305963, -0.756782, 1.0]], ['2, k, 14', [-0.336135, -1.07923, 1.0]], ['2, k, 15', [-0.330515, -1.13818, 1.0]], ['2, k, 16', [-0.134608, -0.462323, 1.0]], ['2, k, 17', [-0.0996088, -0.735673, 1.0]], ['2, k, 18', [-0.0845452, -1.03952, 1.0]], ['2, k, 19', [-0.0536729, -1.10184, 1.0]], ['2, k, 20', [-0.246733, 0.0519112, 1.0]], ['2, k, 21', [-0.426263, -0.4114, 1.0]], ['2, k, 22', [-0.384065, -0.390802, 1.0]], ['2, k, 23', [0.157003, -0.419036, 1.0]], ['2, k, 24', [0.0896452, -0.419859, 1.0]]]
[['2, k, 0', [-0.209699, -0.47448, 1.0]], ['2, k, 1', [-0.231843, -0.171268, 1.0]], ['2, k, 2', [-0.251311, 0.124285, 1.0]], ['2, k, 3', [-0.243262, 0.25892, 1.0]], ['2, k, 4', [-0.385811, 0.0151, 1.0]], ['2, k, 5', [-0.516907, -0.16989, 1.0]], ['2, k, 6', [-0.47838, -0.367607, 1.0]], ['2, k, 7', [-0.455245, -0.406937, 1.0]], ['2, k, 8', [-0.0820961, 0.0103971, 1.0]], ['2, k, 9', [0.0396022, -0.194567, 1.0]], ['2, k, 10', [0.121148, -0.40507, 1.0]], ['2, k, 11', [0.123037, -0.420423, 1.0]], ['2, k, 12', [-0.279942, -0.47111, 1.0]], ['2, k, 13', [-0.303894, -0.755642, 1.0]], ['2, k, 14', [-0.337193, -1.07892, 1.0]], ['2, k, 15', [-0.330519, -1.13799, 1.0]], ['2, k, 16', [-0.133002, -0.463708, 1.0]], ['2, k, 17', [-0.0998333, -0.736185, 1.0]], ['2, k, 18', [-0.0845369, -1.03942, 1.0]], ['2, k, 19', [-0.0539548, -1.10174, 1.0]], ['2, k, 20', [-0.246809, 0.051439, 1.0]], ['2, k, 21', [-0.429399, -0.429625, 1.0]], ['2, k, 22', [-0.383181, -0.408435, 1.0]], ['2, k, 23', [0.157019, -0.431155, 1.0]], ['2, k, 24', [0.0849148, -0.429674, 1.0]]]
[['2, k, 0', [-0.209637, -0.475513, 1.0]], ['2, k, 1', [-0.231844, -0.17205, 1.0]], ['2, k, 2', [-0.251408, 0.12383, 1.0]], ['2, k, 3', [-0.244483, 0.258689, 1.0]], ['2, k, 4', [-0.385992, 0.0138073, 1.0]], ['2, k, 5', [-0.512632, -0.176199, 1.0]], ['2, k, 6', [-0.480977, -0.377131, 1.0]], ['2, k, 7', [-0.458743, -0.421054, 1.0]], ['2, k, 8', [-0.0818676, 0.00923928, 1.0]], ['2, k, 9', [0.0381793, -0.200461, 1.0]], ['2, k, 10', [0.120834, -0.410896, 1.0]], ['2, k, 11', [0.111529, -0.406352, 1.0]], ['2, k, 12', [-0.280218, -0.472389, 1.0]], ['2, k, 13', [-0.305308, -0.7557, 1.0]], ['2, k, 14', [-0.336879, -1.07863, 1.0]], ['2, k, 15', [-0.330469, -1.13787, 1.0]], ['2, k, 16', [-0.13267, -0.464514, 1.0]], ['2, k, 17', [-0.0994825, -0.74296, 1.0]], ['2, k, 18', [-0.084576, -1.0394, 1.0]], ['2, k, 19', [-0.0537497, -1.10188, 1.0]], ['2, k, 20', [-0.246885, 0.0509032, 1.0]], ['2, k, 21', [-0.434728, -0.445487, 1.0]], ['2, k, 22', [-0.385873, -0.4191, 1.0]], ['2, k, 23', [0.123347, -0.439467, 1.0]], ['2, k, 24', [0.0491465, -0.418791, 1.0]]]
[['2, k, 0', [-0.210067, -0.476972, 1.0]], ['2, k, 1', [-0.232244, -0.173127, 1.0]], ['2, k, 2', [-0.251835, 0.123166, 1.0]], ['2, k, 3', [-0.245098, 0.258456, 1.0]], ['2, k, 4', [-0.386239, 0.0130283, 1.0]], ['2, k, 5', [-0.509473, -0.180427, 1.0]], ['2, k, 6', [-0.482467, -0.385481, 1.0]], ['2, k, 7', [-0.461819, -0.432734, 1.0]], ['2, k, 8', [-0.0817176, 0.00845783, 1.0]], ['2, k, 9', [0.0365121, -0.204592, 1.0]], ['2, k, 10', [0.122956, -0.417076, 1.0]], ['2, k, 11', [0.109529, -0.415105, 1.0]], ['2, k, 12', [-0.280989, -0.473761, 1.0]], ['2, k, 13', [-0.306041, -0.756664, 1.0]], ['2, k, 14', [-0.337067, -1.0788, 1.0]], ['2, k, 15', [-0.329208, -1.14265, 1.0]], ['2, k, 16', [-0.132786, -0.466006, 1.0]], ['2, k, 17', [-0.0995006, -0.741674, 1.0]], ['2, k, 18', [-0.0846368, -1.03943, 1.0]], ['2, k, 19', [-0.0536541, -1.10206, 1.0]], ['2, k, 20', [-0.247305, 0.0501372, 1.0]], ['2, k, 21', [-0.43736, -0.460152, 1.0]], ['2, k, 22', [-0.395324, -0.4312, 1.0]], ['2, k, 23', [0.119177, -0.448489, 1.0]], ['2, k, 24', [0.0485411, -0.429047, 1.0]]]
[['2, k, 0', [-0.210606, -0.478391, 1.0]], ['2, k, 1', [-0.23258, -0.173987, 1.0]], ['2, k, 2', [-0.252049, 0.122812, 1.0]], ['2, k, 3', [-0.245899, 0.258215, 1.0]], ['2, k, 4', [-0.386758, 0.0115377, 1.0]], ['2, k, 5', [-0.505947, -0.185621, 1.0]], ['2, k, 6', [-0.485418, -0.397009, 1.0]], ['2, k, 7', [-0.463585, -0.44327, 1.0]], ['2, k, 8', [-0.081678, 0.00785718, 1.0]], ['2, k, 9', [0.0354837, -0.206306, 1.0]], ['2, k, 10', [0.12147, -0.420099, 1.0]], ['2, k, 11', [0.108108, -0.422149, 1.0]], ['2, k, 12', [-0.281908, -0.475132, 1.0]], ['2, k, 13', [-0.307912, -0.758261, 1.0]], ['2, k, 14', [-0.337703, -1.08018, 1.0]], ['2, k, 15', [-0.329607, -1.14044, 1.0]], ['2, k, 16', [-0.132978, -0.467436, 1.0]], ['2, k, 17', [-0.0992834, -0.740514, 1.0]], ['2, k, 18', [-0.0847654, -1.03904, 1.0]], ['2, k, 19', [-0.0534377, -1.102, 1.0]], ['2, k, 20', [-0.247547, 0.0496689, 1.0]], ['2, k, 21', [-0.441523, -0.472461, 1.0]], ['2, k, 22', [-0.398012, -0.443866, 1.0]], ['2, k, 23', [0.118525, -0.457724, 1.0]], ['2, k, 24', [0.0745095, -0.421597, 1.0]]]
[['2, k, 0', [-0.211157, -0.479961, 1.0]], ['2, k, 1', [-0.233024, -0.175044, 1.0]], ['2, k, 2', [-0.252457, 0.122229, 1.0]], ['2, k, 3', [-0.246688, 0.258057, 1.0]], ['2, k, 4', [-0.386926, 0.0108884, 1.0]], ['2, k, 5', [-0.50294, -0.189137, 1.0]], ['2, k, 6', [-0.484861, -0.402728, 1.0]], ['2, k, 7', [-0.466035, -0.452435, 1.0]], ['2, k, 8', [-0.0816092, 0.00687485, 1.0]], ['2, k, 9', [0.0352596, -0.211234, 1.0]], ['2, k, 10', [0.120852, -0.426291, 1.0]], ['2, k, 11', [0.106245, -0.428002, 1.0]], ['2, k, 12', [-0.282705, -0.47662, 1.0]], ['2, k, 13', [-0.30853, -0.759842, 1.0]], ['2, k, 14', [-0.336825, -1.07889, 1.0]], ['2, k, 15', [-0.32959, -1.14033, 1.0]], ['2, k, 16', [-0.13326, -0.468975, 1.0]], ['2, k, 17', [-0.100277, -0.745633, 1.0]], ['2, k, 18', [-0.0846413, -1.03912, 1.0]], ['2, k, 19', [-0.0533149, -1.10209, 1.0]], ['2, k, 20', [-0.24796, 0.048974, 1.0]], ['2, k, 21', [-0.443586, -0.481874, 1.0]], ['2, k, 22', [-0.399524, -0.451582, 1.0]], ['2, k, 23', [0.113738, -0.465042, 1.0]], ['2, k, 24', [0.0408811, -0.442591, 1.0]]]
[['2, k, 0', [-0.211419, -0.480486, 1.0]], ['2, k, 1', [-0.233314, -0.175619, 1.0]], ['2, k, 2', [-0.252783, 0.121744, 1.0]], ['2, k, 3', [-0.247534, 0.257912, 1.0]], ['2, k, 4', [-0.387343, 0.0101918, 1.0]], ['2, k, 5', [-0.499279, -0.192642, 1.0]], ['2, k, 6', [-0.483948, -0.407501, 1.0]], ['2, k, 7', [-0.466642, -0.459099, 1.0]], ['2, k, 8', [-0.0816797, 0.00581103, 1.0]], ['2, k, 9', [0.0347789, -0.214317, 1.0]], ['2, k, 10', [0.119951, -0.429885, 1.0]], ['2, k, 11', [0.104674, -0.432227, 1.0]], ['2, k, 12', [-0.283109, -0.477184, 1.0]], ['2, k, 13', [-0.310222, -0.763103, 1.0]], ['2, k, 14', [-0.336923, -1.07979, 1.0]], ['2, k, 15', [-0.33012, -1.1406, 1.0]], ['2, k, 16', [-0.133389, -0.469416, 1.0]], ['2, k, 17', [-0.100352, -0.745458, 1.0]], ['2, k, 18', [-0.0882529, -1.03254, 1.0]], ['2, k, 19', [-0.0534836, -1.10141, 1.0]], ['2, k, 20', [-0.248279, 0.0484515, 1.0]], ['2, k, 21', [-0.444154, -0.488666, 1.0]], ['2, k, 22', [-0.402355, -0.459376, 1.0]], ['2, k, 23', [0.109264, -0.471773, 1.0]], ['2, k, 24', [0.0436132, -0.447858, 1.0]]]
[['2, k, 0', [-0.211596, -0.481658, 1.0]], ['2, k, 1', [-0.233669, -0.176404, 1.0]], ['2, k, 2', [-0.253345, 0.121311, 1.0]], ['2, k, 3', [-0.24867, 0.257827, 1.0]], ['2, k, 4', [-0.387959, 0.00827125, 1.0]], ['2, k, 5', [-0.495003, -0.197952, 1.0]], ['2, k, 6', [-0.482007, -0.414511, 1.0]], ['2, k, 7', [-0.469455, -0.44991, 1.0]], ['2, k, 8', [-0.0818366, 0.00521091, 1.0]], ['2, k, 9', [0.0339529, -0.218974, 1.0]], ['2, k, 10', [0.118597, -0.435023, 1.0]], ['2, k, 11', [0.101645, -0.434611, 1.0]], ['2, k, 12', [-0.283539, -0.478328, 1.0]], ['2, k, 13', [-0.310277, -0.763032, 1.0]], ['2, k, 14', [-0.335765, -1.07929, 1.0]], ['2, k, 15', [-0.330212, -1.14022, 1.0]], ['2, k, 16', [-0.133323, -0.470656, 1.0]], ['2, k, 17', [-0.100329, -0.744248, 1.0]], ['2, k, 18', [-0.0880374, -1.03365, 1.0]], ['2, k, 19', [-0.0536427, -1.10121, 1.0]], ['2, k, 20', [-0.248783, 0.047933, 1.0]], ['2, k, 21', [-0.448692, -0.496441, 1.0]], ['2, k, 22', [-0.408234, -0.457661, 1.0]], ['2, k, 23', [0.109162, -0.477098, 1.0]], ['2, k, 24', [0.0384758, -0.451419, 1.0]]]
[['2, k, 0', [-0.21176, -0.482505, 1.0]], ['2, k, 1', [-0.233911, -0.177107, 1.0]], ['2, k, 2', [-0.25366, 0.120844, 1.0]], ['2, k, 3', [-0.249486, 0.257519, 1.0]], ['2, k, 4', [-0.388505, 0.00748279, 1.0]], ['2, k, 5', [-0.491839, -0.201113, 1.0]], ['2, k, 6', [-0.480491, -0.418562, 1.0]], ['2, k, 7', [-0.468585, -0.454779, 1.0]], ['2, k, 8', [-0.0820413, 0.00456189, 1.0]], ['2, k, 9', [0.0343275, -0.222026, 1.0]], ['2, k, 10', [0.116149, -0.439663, 1.0]], ['2, k, 11', [0.100241, -0.438142, 1.0]], ['2, k, 12', [-0.283778, -0.478864, 1.0]], ['2, k, 13', [-0.310328, -0.762863, 1.0]], ['2, k, 14', [-0.336708, -1.08127, 1.0]], ['2, k, 15', [-0.330422, -1.14015, 1.0]], ['2, k, 16', [-0.133368, -0.471844, 1.0]], ['2, k, 17', [-0.100121, -0.743438, 1.0]], ['2, k, 18', [-0.0876954, -1.03401, 1.0]], ['2, k, 19', [-0.0536096, -1.10137, 1.0]], ['2, k, 20', [-0.249083, 0.0474008, 1.0]], ['2, k, 21', [-0.449105, -0.501725, 1.0]], ['2, k, 22', [-0.404004, -0.465061, 1.0]], ['2, k, 23', [0.108152, -0.48361, 1.0]], ['2, k, 24', [0.0386766, -0.457166, 1.0]]]
[['2, k, 0', [-0.211883, -0.483359, 1.0]], ['2, k, 1', [-0.234173, -0.177671, 1.0]], ['2, k, 2', [-0.254069, 0.120538, 1.0]], ['2, k, 3', [-0.250262, 0.257354, 1.0]], ['2, k, 4', [-0.388946, 0.00643878, 1.0]], ['2, k, 5', [-0.490093, -0.204018, 1.0]], ['2, k, 6', [-0.478698, -0.423127, 1.0]], ['2, k, 7', [-0.466653, -0.459174, 1.0]], ['2, k, 8', [-0.0821599, 0.00409606, 1.0]], ['2, k, 9', [0.0340086, -0.224145, 1.0]], ['2, k, 10', [0.114044, -0.442712, 1.0]], ['2, k, 11', [0.099674, -0.442749, 1.0]], ['2, k, 12', [-0.283995, -0.479508, 1.0]], ['2, k, 13', [-0.310618, -0.764148, 1.0]], ['2, k, 14', [-0.336839, -1.08152, 1.0]], ['2, k, 15', [-0.330302, -1.13952, 1.0]], ['2, k, 16', [-0.13336, -0.47286, 1.0]], ['2, k, 17', [-0.100805, -0.745379, 1.0]], ['2, k, 18', [-0.0874884, -1.03414, 1.0]], ['2, k, 19', [-0.0534838, -1.10118, 1.0]], ['2, k, 20', [-0.249452, 0.0470332, 1.0]], ['2, k, 21', [-0.448126, -0.50279, 1.0]], ['2, k, 22', [-0.406359, -0.468679, 1.0]], ['2, k, 23', [0.108556, -0.4845, 1.0]], ['2, k, 24', [0.0426287, -0.460252, 1.0]]]
