[['2, k, 0', [-0.257676, -0.411766, 1.0]], ['2, k, 1', [-0.275001, -0.113457, 1.0]], ['2, k, 2', [-0.289991, 0.177732, 1.0]], ['2, k, 3', [-0.27593, 0.295363, 1.0]], ['2, k, 4', [-0.456251, 0.0989376, 1.0]], ['2, k, 5', [-0.555549, -0.0619789, 1.0]], ['2, k, 6', [-0.474139, -0.226254, 1.0]], ['2, k, 7', [-0.433148, -0.281576, 1.0]], ['2, k, 8', [-0.0982587, 0.0847489, 1.0]], ['2, k, 9', [0.0191557, -0.0442626, 1.0]], ['2, k, 10', [-0.0658711, -0.212293, 1.0]], ['2, k, 11', [-0.119366, -0.253058, 1.0]], ['2, k, 12', [-0.335411, -0.402104, 1.0]], ['2, k, 13', [-0.388114, -0.727962, 1.0]], ['2, k, 14', [-0.408297, -1.09407, 1.0]], ['2, k, 15', [-0.434326, -1.16016, 1.0]], ['2, k, 16', [-0.171975, -0.408741, 1.0]], ['2, k, 17', [-0.129286, -0.72818, 1.0]], ['2, k, 18', [-0.0978905, -1.10023, 1.0]], ['2, k, 19', [-0.0762939, -1.1543, 1.0]], ['2, k, 20', [-0.286634, 0.105974, 1.0]], ['2, k, 21', [-0.452355, -0.384363, 1.0]], ['2, k, 22', [-0.408757, -0.312796, 1.0]], ['2, k, 23', [-0.149128, -0.326018, 1.0]], ['2, k, 24', [-0.157899, -0.211198, 1.0]]]
[['2, k, 0', [-0.197936, -0.409431, 1.0]], ['2, k, 1', [-0.245611, -0.120507, 1.0]], ['2, k, 2', [-0.284077, 0.160721, 1.0]], ['2, k, 3', [-0.27594, 0.283672, 1.0]], ['2, k, 4', [-0.433225, 0.0606931, 1.0]], ['2, k, 5', [-0.532631, -0.126169, 1.0]], ['2, k, 6', [-0.405289, -0.268918, 1.0]], ['2, k, 7', [-0.367969, -0.290802, 1.0]], ['2, k, 8', [-0.0799887, 0.0716444, 1.0]], ['2, k, 9', [0.0648176, -0.022432, 1.0]], ['2, k, 10', [0.0248912, -0.209067, 1.0]], ['2, k, 11', [-0.0169364, -0.254229, 1.0]], ['2, k, 12', [-0.275792, -0.415361, 1.0]], ['2, k, 13', [-0.335059, -0.745383, 1.0]], ['2, k, 14', [-0.395801, -1.08208, 1.0]], ['2, k, 15', [-0.435889, -1.15744, 1.0]], ['2, k, 16', [-0.114072, -0.391, 1.0]], ['2, k, 17', [-0.0694436, -0.730645, 1.0]], ['2, k, 18', [-0.0875032, -1.08276, 1.0]], ['2, k, 19', [-0.0720964, -1.15153, 1.0]], ['2, k, 20', [-0.276015, 0.0917593, 1.0]], ['2, k, 21', [-0.348655, -0.365207, 1.0]], ['2, k, 22', [-0.320768, -0.277799, 1.0]], ['2, k, 23', [-0.0252149, -0.333003, 1.0]], ['2, k, 24', [-0.0547252, -0.229217, 1.0]]]
[['2, k, 0', [-0.196703, -0.409445, 1.0]], ['2, k, 1', [-0.244442, -0.12029, 1.0]], ['2, k, 2', [-0.283763, 0.16126, 1.0]], ['2, k, 3', [-0.274607, 0.28476, 1.0]], ['2, k, 4', [-0.432859, 0.0607576, 1.0]], ['2, k, 5', [-0.531996, -0.126039, 1.0]], ['2, k, 6', [-0.404827, -0.269473, 1.0]], ['2, k, 7', [-0.368138, -0.29117, 1.0]], ['2, k, 8', [-0.0794743, 0.073234, 1.0]], ['2, k, 9', [0.0666682, -0.0212825, 1.0]], ['2, k, 10', [0.0251358, -0.207515, 1.0]], ['2, k, 11', [-0.0184839, -0.249825, 1.0]], ['2, k, 12', [-0.274521, -0.415758, 1.0]], ['2, k, 13', [-0.333118, -0.744413, 1.0]], ['2, k, 14', [-0.395634, -1.08185, 1.0]], ['2, k, 15', [-0.434677, -1.15636, 1.0]], ['2, k, 16', [-0.112898, -0.390626, 1.0]], ['2, k, 17', [-0.0673617, -0.72164, 1.0]], ['2, k, 18', [-0.0866633, -1.08143, 1.0]], ['2, k, 19', [-0.0719744, -1.14587, 1.0]], ['2, k, 20', [-0.275565, 0.0920248, 1.0]], ['2, k, 21', [-0.353873, -0.366117, 1.0]], ['2, k, 22', [-0.319995, -0.281963, 1.0]], ['2, k, 23', [-0.0251757, -0.332402, 1.0]], ['2, k, 24', [-0.0598633, -0.226738, 1.0]]]
[['2, k, 0', [-0.195455, -0.409354, 1.0]], ['2, k, 1', [-0.24364, -0.120022, 1.0]], ['2, k, 2', [-0.282437, 0.163312, 1.0]], ['2, k, 3', [-0.273541, 0.285967, 1.0]], ['2, k, 4', [-0.432358, 0.0607856, 1.0]], ['2, k, 5', [-0.532029, -0.125682, 1.0]], ['2, k, 6', [-0.408003, -0.272182, 1.0]], ['2, k, 7', [-0.368084, -0.29333, 1.0]], ['2, k, 8', [-0.0781221, 0.0749193, 1.0]], ['2, k, 9', [0.068631, -0.0196774, 1.0]], ['2, k, 10', [0.0252077, -0.205392, 1.0]], ['2, k, 11', [-0.0175475, -0.25035, 1.0]], ['2, k, 12', [-0.27336, -0.416039, 1.0]], ['2, k, 13', [-0.331108, -0.742337, 1.0]], ['2, k, 14', [-0.394153, -1.08016, 1.0]], ['2, k, 15', [-0.435033, -1.15609, 1.0]], ['2, k, 16', [-0.111581, -0.390162, 1.0]], ['2, k, 17', [-0.0682349, -0.716757, 1.0]], ['2, k, 18', [-0.086304, -1.0804, 1.0]], ['2, k, 19', [-0.0726923, -1.14111, 1.0]], ['2, k, 20', [-0.273885, 0.0933211, 1.0]], ['2, k, 21', [-0.352321, -0.381858, 1.0]], ['2, k, 22', [-0.323199, -0.280058, 1.0]], ['2, k, 23', [-0.025749, -0.331815, 1.0]], ['2, k, 24', [-0.0598662, -0.223893, 1.0]]]
[['2, k, 0', [-0.196019, -0.409105, 1.0]], ['2, k, 1', [-0.24329, -0.119745, 1.0]], ['2, k, 2', [-0.28191, 0.164394, 1.0]], ['2, k, 3', [-0.272433, 0.286889, 1.0]], ['2, k, 4', [-0.431789, 0.0608342, 1.0]], ['2, k, 5', [-0.531551, -0.125545, 1.0]], ['2, k, 6', [-0.410016, -0.274051, 1.0]], ['2, k, 7', [-0.368025, -0.295084, 1.0]], ['2, k, 8', [-0.0770081, 0.0764484, 1.0]], ['2, k, 9', [0.0699906, -0.0192199, 1.0]], ['2, k, 10', [0.0257725, -0.204667, 1.0]], ['2, k, 11', [-0.016815, -0.248938, 1.0]], ['2, k, 12', [-0.273932, -0.415784, 1.0]], ['2, k, 13', [-0.332061, -0.744054, 1.0]], ['2, k, 14', [-0.393982, -1.08007, 1.0]], ['2, k, 15', [-0.434985, -1.15608, 1.0]], ['2, k, 16', [-0.112099, -0.389924, 1.0]], ['2, k, 17', [-0.0694191, -0.716865, 1.0]], ['2, k, 18', [-0.0863239, -1.08125, 1.0]], ['2, k, 19', [-0.0714585, -1.14468, 1.0]], ['2, k, 20', [-0.273173, 0.0942064, 1.0]], ['2, k, 21', [-0.340241, -0.359089, 1.0]], ['2, k, 22', [-0.321587, -0.277215, 1.0]], ['2, k, 23', [-0.0266712, -0.331334, 1.0]], ['2, k, 24', [-0.0593221, -0.216843, 1.0]]]
[['2, k, 0', [-0.198403, -0.409279, 1.0]], ['2, k, 1', [-0.243006, -0.119125, 1.0]], ['2, k, 2', [-0.27841, 0.168817, 1.0]], ['2, k, 3', [-0.26992, 0.288129, 1.0]], ['2, k, 4', [-0.431153, 0.0609159, 1.0]], ['2, k, 5', [-0.530875, -0.125841, 1.0]], ['2, k, 6', [-0.409394, -0.274383, 1.0]], ['2, k, 7', [-0.37091, -0.294586, 1.0]], ['2, k, 8', [-0.0757787, 0.0771911, 1.0]], ['2, k, 9', [0.0706137, -0.0196727, 1.0]], ['2, k, 10', [0.0268507, -0.204536, 1.0]], ['2, k, 11', [-0.0171735, -0.248961, 1.0]], ['2, k, 12', [-0.277053, -0.415782, 1.0]], ['2, k, 13', [-0.332156, -0.743367, 1.0]], ['2, k, 14', [-0.393695, -1.07961, 1.0]], ['2, k, 15', [-0.435012, -1.15605, 1.0]], ['2, k, 16', [-0.113767, -0.39022, 1.0]], ['2, k, 17', [-0.0714639, -0.713932, 1.0]], ['2, k, 18', [-0.086082, -1.0803, 1.0]], ['2, k, 19', [-0.0727329, -1.14195, 1.0]], ['2, k, 20', [-0.270382, 0.0977368, 1.0]], ['2, k, 21', [-0.348843, -0.362855, 1.0]], ['2, k, 22', [-0.323839, -0.276887, 1.0]], ['2, k, 23', [-0.0295226, -0.33062, 1.0]], ['2, k, 24', [-0.0593529, -0.216941, 1.0]]]
[['2, k, 0', [-0.20051, -0.40918, 1.0]], ['2, k, 1', [-0.243021, -0.118563, 1.0]], ['2, k, 2', [-0.278696, 0.170457, 1.0]], ['2, k, 3', [-0.267738, 0.289253, 1.0]], ['2, k, 4', [-0.430709, 0.061178, 1.0]], ['2, k, 5', [-0.530379, -0.125137, 1.0]], ['2, k, 6', [-0.408841, -0.273522, 1.0]], ['2, k, 7', [-0.37187, -0.296199, 1.0]], ['2, k, 8', [-0.0716209, 0.0770166, 1.0]], ['2, k, 9', [0.0711626, -0.0246226, 1.0]], ['2, k, 10', [0.0257312, -0.208284, 1.0]], ['2, k, 11', [-0.0191313, -0.251382, 1.0]], ['2, k, 12', [-0.280013, -0.415568, 1.0]], ['2, k, 13', [-0.336048, -0.747062, 1.0]], ['2, k, 14', [-0.393671, -1.07938, 1.0]], ['2, k, 15', [-0.434562, -1.15548, 1.0]], ['2, k, 16', [-0.115018, -0.390219, 1.0]], ['2, k, 17', [-0.0734693, -0.711704, 1.0]], ['2, k, 18', [-0.0859862, -1.07993, 1.0]], ['2, k, 19', [-0.0737996, -1.14144, 1.0]], ['2, k, 20', [-0.270471, 0.099296, 1.0]], ['2, k, 21', [-0.353494, -0.369675, 1.0]], ['2, k, 22', [-0.325916, -0.275754, 1.0]], ['2, k, 23', [-0.0340998, -0.32946, 1.0]], ['2, k, 24', [-0.059849, -0.213862, 1.0]]]
[['2, k, 0', [-0.202125, -0.409268, 1.0]], ['2, k, 1', [-0.242948, -0.118138, 1.0]], ['2, k, 2', [-0.278058, 0.171486, 1.0]], ['2, k, 3', [-0.265492, 0.29014, 1.0]], ['2, k, 4', [-0.430441, 0.0615811, 1.0]], ['2, k, 5', [-0.53027, -0.12479, 1.0]], ['2, k, 6', [-0.425364, -0.283292, 1.0]], ['2, k, 7', [-0.376356, -0.306773, 1.0]], ['2, k, 8', [-0.0692519, 0.0766811, 1.0]], ['2, k, 9', [0.0708477, -0.0282106, 1.0]], ['2, k, 10', [0.0247153, -0.211296, 1.0]], ['2, k, 11', [-0.0229744, -0.254121, 1.0]], ['2, k, 12', [-0.28177, -0.415354, 1.0]], ['2, k, 13', [-0.337294, -0.745354, 1.0]], ['2, k, 14', [-0.394292, -1.07988, 1.0]], ['2, k, 15', [-0.434476, -1.15567, 1.0]], ['2, k, 16', [-0.116351, -0.390621, 1.0]], ['2, k, 17', [-0.0761408, -0.712799, 1.0]], ['2, k, 18', [-0.0862958, -1.08224, 1.0]], ['2, k, 19', [-0.0662105, -1.1567, 1.0]], ['2, k, 20', [-0.269923, 0.100256, 1.0]], ['2, k, 21', [-0.362091, -0.387931, 1.0]], ['2, k, 22', [-0.33142, -0.284585, 1.0]], ['2, k, 23', [-0.0357312, -0.335889, 1.0]], ['2, k, 24', [-0.0650057, -0.220849, 1.0]]]
[['2, k, 0', [-0.205694, -0.409432, 1.0]], ['2, k, 1', [-0.243085, -0.117553, 1.0]], ['2, k, 2', [-0.277087, 0.172705, 1.0]], ['2, k, 3', [-0.261985, 0.292329, 1.0]], ['2, k, 4', [-0.428372, 0.0658407, 1.0]], ['2, k, 5', [-0.53692, -0.113279, 1.0]], ['2, k, 6', [-0.432708, -0.273438, 1.0]], ['2, k, 7', [-0.385087, -0.3034, 1.0]], ['2, k, 8', [-0.0681851, 0.0776869, 1.0]], ['2, k, 9', [0.0697857, -0.0329532, 1.0]], ['2, k, 10', [0.0221332, -0.214974, 1.0]], ['2, k, 11', [-0.0248397, -0.256981, 1.0]], ['2, k, 12', [-0.285621, -0.41494, 1.0]], ['2, k, 13', [-0.338243, -0.74022, 1.0]], ['2, k, 14', [-0.394387, -1.07934, 1.0]], ['2, k, 15', [-0.434399, -1.15555, 1.0]], ['2, k, 16', [-0.119496, -0.391245, 1.0]], ['2, k, 17', [-0.0784946, -0.711903, 1.0]], ['2, k, 18', [-0.0863504, -1.08154, 1.0]], ['2, k, 19', [-0.0704886, -1.14594, 1.0]], ['2, k, 20', [-0.269304, 0.101284, 1.0]], ['2, k, 21', [-0.35112, -0.383994, 1.0]], ['2, k, 22', [-0.338959, -0.275421, 1.0]], ['2, k, 23', [-0.0417106, -0.336071, 1.0]], ['2, k, 24', [-0.0650929, -0.215514, 1.0]]]
[['2, k, 0', [-0.20836, -0.409496, 1.0]], ['2, k, 1', [-0.243354, -0.116659, 1.0]], ['2, k, 2', [-0.27648, 0.173976, 1.0]], ['2, k, 3', [-0.258868, 0.292992, 1.0]], ['2, k, 4', [-0.428135, 0.0658293, 1.0]], ['2, k, 5', [-0.536651, -0.114013, 1.0]], ['2, k, 6', [-0.429592, -0.271813, 1.0]], ['2, k, 7', [-0.386235, -0.302909, 1.0]], ['2, k, 8', [-0.0675217, 0.0781998, 1.0]], ['2, k, 9', [0.0692285, -0.0351343, 1.0]], ['2, k, 10', [0.00254776, -0.247052, 1.0]], ['2, k, 11', [-0.0483, -0.304776, 1.0]], ['2, k, 12', [-0.288627, -0.414131, 1.0]], ['2, k, 13', [-0.341636, -0.73683, 1.0]], ['2, k, 14', [-0.395104, -1.07879, 1.0]], ['2, k, 15', [-0.434689, -1.15585, 1.0]], ['2, k, 16', [-0.121731, -0.391993, 1.0]], ['2, k, 17', [-0.0807788, -0.712766, 1.0]], ['2, k, 18', [-0.0870673, -1.0839, 1.0]], ['2, k, 19', [-0.0705004, -1.14739, 1.0]], ['2, k, 20', [-0.268938, 0.102333, 1.0]], ['2, k, 21', [-0.349454, -0.383064, 1.0]], ['2, k, 22', [-0.339876, -0.271986, 1.0]], ['2, k, 23', [-0.0611004, -0.379961, 1.0]], ['2, k, 24', [-0.0876823, -0.26474, 1.0]]]
[['2, k, 0', [-0.211289, -0.409096, 1.0]], ['2, k, 1', [-0.243738, -0.115775, 1.0]], ['2, k, 2', [-0.275737, 0.174708, 1.0]], ['2, k, 3', [-0.253208, 0.293515, 1.0]], ['2, k, 4', [-0.428112, 0.0660989, 1.0]], ['2, k, 5', [-0.537347, -0.115311, 1.0]], ['2, k, 6', [-0.42922, -0.270796, 1.0]], ['2, k, 7', [-0.385267, -0.306807, 1.0]], ['2, k, 8', [-0.0667427, 0.0784725, 1.0]], ['2, k, 9', [0.0679417, -0.0362745, 1.0]], ['2, k, 10', [0.00108605, -0.246838, 1.0]], ['2, k, 11', [-0.0521479, -0.303743, 1.0]], ['2, k, 12', [-0.291568, -0.412483, 1.0]], ['2, k, 13', [-0.343211, -0.734391, 1.0]], ['2, k, 14', [-0.395986, -1.08018, 1.0]], ['2, k, 15', [-0.434769, -1.15666, 1.0]], ['2, k, 16', [-0.124547, -0.392742, 1.0]], ['2, k, 17', [-0.0842141, -0.714177, 1.0]], ['2, k, 18', [-0.0874777, -1.08464, 1.0]], ['2, k, 19', [-0.0713638, -1.1472, 1.0]], ['2, k, 20', [-0.268515, 0.102965, 1.0]], ['2, k, 21', [-0.345512, -0.38029, 1.0]], ['2, k, 22', [-0.339011, -0.265621, 1.0]], ['2, k, 23', [-0.0692845, -0.37903, 1.0]], ['2, k, 24', [-0.0880576, -0.2648, 1.0]]]
[['2, k, 0', [-0.214247, -0.408998, 1.0]], ['2, k, 1', [-0.244387, -0.115084, 1.0]], ['2, k, 2', [-0.275182, 0.175148, 1.0]], ['2, k, 3', [-0.250943, 0.293806, 1.0]], ['2, k, 4', [-0.428021, 0.0666692, 1.0]], ['2, k, 5', [-0.544232, -0.105209, 1.0]], ['2, k, 6', [-0.443339, -0.266904, 1.0]], ['2, k, 7', [-0.398294, -0.301358, 1.0]], ['2, k, 8', [-0.0664113, 0.0785568, 1.0]], ['2, k, 9', [0.0671009, -0.0368186, 1.0]], ['2, k, 10', [-0.00103766, -0.247035, 1.0]], ['2, k, 11', [-0.0549893, -0.303421, 1.0]], ['2, k, 12', [-0.294694, -0.41127, 1.0]], ['2, k, 13', [-0.34616, -0.731954, 1.0]], ['2, k, 14', [-0.395402, -1.07836, 1.0]], ['2, k, 15', [-0.432233, -1.15423, 1.0]], ['2, k, 16', [-0.127373, -0.393623, 1.0]], ['2, k, 17', [-0.0885816, -0.715191, 1.0]], ['2, k, 18', [-0.0874807, -1.086, 1.0]], ['2, k, 19', [-0.0721873, -1.14943, 1.0]], ['2, k, 20', [-0.268243, 0.103347, 1.0]], ['2, k, 21', [-0.363002, -0.382338, 1.0]], ['2, k, 22', [-0.350583, -0.2695, 1.0]], ['2, k, 23', [-0.0694555, -0.380155, 1.0]], ['2, k, 24', [-0.089276, -0.264904, 1.0]]]
[['2, k, 0', [-0.218191, -0.408802, 1.0]], ['2, k, 1', [-0.245628, -0.113959, 1.0]], ['2, k, 2', [-0.274612, 0.176077, 1.0]], ['2, k, 3', [-0.245348, 0.294809, 1.0]], ['2, k, 4', [-0.427564, 0.0693922, 1.0]], ['2, k, 5', [-0.545618, -0.102691, 1.0]], ['2, k, 6', [-0.448419, -0.267102, 1.0]], ['2, k, 7', [-0.404294, -0.299173, 1.0]], ['2, k, 8', [-0.0660962, 0.0784146, 1.0]], ['2, k, 9', [0.0645007, -0.0369301, 1.0]], ['2, k, 10', [-0.00773184, -0.248174, 1.0]], ['2, k, 11', [-0.0624347, -0.302702, 1.0]], ['2, k, 12', [-0.298621, -0.410267, 1.0]], ['2, k, 13', [-0.349558, -0.728271, 1.0]], ['2, k, 14', [-0.395031, -1.07701, 1.0]], ['2, k, 15', [-0.430759, -1.15331, 1.0]], ['2, k, 16', [-0.131123, -0.394316, 1.0]], ['2, k, 17', [-0.0939963, -0.712023, 1.0]], ['2, k, 18', [-0.0875083, -1.08509, 1.0]], ['2, k, 19', [-0.0751153, -1.14329, 1.0]], ['2, k, 20', [-0.268004, 0.104178, 1.0]], ['2, k, 21', [-0.373655, -0.382199, 1.0]], ['2, k, 22', [-0.357905, -0.270435, 1.0]], ['2, k, 23', [-0.0769329, -0.379624, 1.0]], ['2, k, 24', [-0.0991932, -0.268689, 1.0]]]
[['2, k, 0', [-0.223124, -0.40833, 1.0]], ['2, k, 1', [-0.246751, -0.112995, 1.0]], ['2, k, 2', [-0.273385, 0.176996, 1.0]], ['2, k, 3', [-0.242175, 0.295165, 1.0]], ['2, k, 4', [-0.427446, 0.0713717, 1.0]], ['2, k, 5', [-0.545313, -0.106779, 1.0]], ['2, k, 6', [-0.45105, -0.272628, 1.0]], ['2, k, 7', [-0.407248, -0.307315, 1.0]], ['2, k, 8', [-0.0655381, 0.0779418, 1.0]], ['2, k, 9', [0.0625226, -0.0374914, 1.0]], ['2, k, 10', [-0.0103045, -0.247633, 1.0]], ['2, k, 11', [-0.0657623, -0.302347, 1.0]], ['2, k, 12', [-0.303401, -0.408017, 1.0]], ['2, k, 13', [-0.353964, -0.726026, 1.0]], ['2, k, 14', [-0.395203, -1.07677, 1.0]], ['2, k, 15', [-0.43164, -1.15358, 1.0]], ['2, k, 16', [-0.136306, -0.395562, 1.0]], ['2, k, 17', [-0.0978971, -0.709454, 1.0]], ['2, k, 18', [-0.0874746, -1.0847, 1.0]], ['2, k, 19', [-0.0758165, -1.14375, 1.0]], ['2, k, 20', [-0.267421, 0.104945, 1.0]], ['2, k, 21', [-0.376779, -0.386046, 1.0]], ['2, k, 22', [-0.361556, -0.274515, 1.0]], ['2, k, 23', [-0.0803834, -0.381256, 1.0]], ['2, k, 24', [-0.102383, -0.265823, 1.0]]]
[['2, k, 0', [-0.226263, -0.408602, 1.0]], ['2, k, 1', [-0.247904, -0.112441, 1.0]], ['2, k, 2', [-0.272712, 0.177674, 1.0]], ['2, k, 3', [-0.238382, 0.295327, 1.0]], ['2, k, 4', [-0.427541, 0.0705643, 1.0]], ['2, k, 5', [-0.548928, -0.0984941, 1.0]], ['2, k, 6', [-0.458147, -0.266253, 1.0]], ['2, k, 7', [-0.4137, -0.298186, 1.0]], ['2, k, 8', [-0.0652139, 0.0771457, 1.0]], ['2, k, 9', [0.0602435, -0.0375567, 1.0]], ['2, k, 10', [-0.0133216, -0.244959, 1.0]], ['2, k, 11', [-0.0690621, -0.294902, 1.0]], ['2, k, 12', [-0.306449, -0.407352, 1.0]], ['2, k, 13', [-0.357682, -0.72353, 1.0]], ['2, k, 14', [-0.395751, -1.07649, 1.0]], ['2, k, 15', [-0.431908, -1.15373, 1.0]], ['2, k, 16', [-0.139577, -0.396853, 1.0]], ['2, k, 17', [-0.102547, -0.708192, 1.0]], ['2, k, 18', [-0.0876039, -1.08299, 1.0]], ['2, k, 19', [-0.0771613, -1.14273, 1.0]], ['2, k, 20', [-0.267133, 0.105538, 1.0]], ['2, k, 21', [-0.383374, -0.380208, 1.0]], ['2, k, 22', [-0.365989, -0.265973, 1.0]], ['2, k, 23', [-0.0822337, -0.376193, 1.0]], ['2, k, 24', [-0.104315, -0.26429, 1.0]]]
[['2, k, 0', [-0.232651, -0.408792, 1.0]], ['2, k, 1', [-0.250129, -0.111665, 1.0]], ['2, k, 2', [-0.272035, 0.178512, 1.0]], ['2, k, 3', [-0.233447, 0.295574, 1.0]], ['2, k, 4', [-0.426764, 0.0730366, 1.0]], ['2, k, 5', [-0.549744, -0.0980701, 1.0]], ['2, k, 6', [-0.460909, -0.266298, 1.0]], ['2, k, 7', [-0.416815, -0.298989, 1.0]], ['2, k, 8', [-0.0647828, 0.0766471, 1.0]], ['2, k, 9', [0.0550724, -0.0402108, 1.0]], ['2, k, 10', [-0.0234622, -0.248095, 1.0]], ['2, k, 11', [-0.0772902, -0.296268, 1.0]], ['2, k, 12', [-0.312541, -0.40584, 1.0]], ['2, k, 13', [-0.361304, -0.721866, 1.0]], ['2, k, 14', [-0.396005, -1.07699, 1.0]], ['2, k, 15', [-0.431783, -1.15334, 1.0]], ['2, k, 16', [-0.146305, -0.398811, 1.0]], ['2, k, 17', [-0.106804, -0.711097, 1.0]], ['2, k, 18', [-0.0881809, -1.08371, 1.0]], ['2, k, 19', [-0.0772782, -1.1444, 1.0]], ['2, k, 20', [-0.266951, 0.106309, 1.0]], ['2, k, 21', [-0.388563, -0.379402, 1.0]], ['2, k, 22', [-0.365013, -0.279825, 1.0]], ['2, k, 23', [-0.0928657, -0.37618, 1.0]], ['2, k, 24', [-0.112998, -0.264146, 1.0]]]
[['2, k, 0', [-0.238931, -0.40932, 1.0]], ['2, k, 1', [-0.252282, -0.111139, 1.0]], ['2, k, 2', [-0.271291, 0.179415, 1.0]], ['2, k, 3', [-0.229623, 0.295419, 1.0]], ['2, k, 4', [-0.426048, 0.0738572, 1.0]], ['2, k, 5', [-0.557033, -0.0940701, 1.0]], ['2, k, 6', [-0.468691, -0.261993, 1.0]], ['2, k, 7', [-0.42067, -0.300472, 1.0]], ['2, k, 8', [-0.0644994, 0.0752092, 1.0]], ['2, k, 9', [0.0345519, -0.0748026, 1.0]], ['2, k, 10', [-0.0391668, -0.255344, 1.0]], ['2, k, 11', [-0.0878633, -0.298423, 1.0]], ['2, k, 12', [-0.317934, -0.40487, 1.0]], ['2, k, 13', [-0.365959, -0.71662, 1.0]], ['2, k, 14', [-0.396096, -1.0767, 1.0]], ['2, k, 15', [-0.432091, -1.1522, 1.0]], ['2, k, 16', [-0.153321, -0.401133, 1.0]], ['2, k, 17', [-0.111384, -0.711165, 1.0]], ['2, k, 18', [-0.0881585, -1.08371, 1.0]], ['2, k, 19', [-0.0778046, -1.14275, 1.0]], ['2, k, 20', [-0.266797, 0.107047, 1.0]], ['2, k, 21', [-0.383745, -0.374966, 1.0]], ['2, k, 22', [-0.371417, -0.260998, 1.0]], ['2, k, 23', [-0.108405, -0.372787, 1.0]], ['2, k, 24', [-0.123844, -0.257315, 1.0]]]
[['2, k, 0', [-0.243217, -0.409905, 1.0]], ['2, k, 1', [-0.253844, -0.110854, 1.0]], ['2, k, 2', [-0.269827, 0.180434, 1.0]], ['2, k, 3', [-0.226715, 0.29498, 1.0]], ['2, k, 4', [-0.424641, 0.0745198, 1.0]], ['2, k, 5', [-0.560645, -0.0896159, 1.0]], ['2, k, 6', [-0.474845, -0.257871, 1.0]], ['2, k, 7', [-0.427554, -0.299342, 1.0]], ['2, k, 8', [-0.0644431, 0.0738871, 1.0]], ['2, k, 9', [0.0332687, -0.0770411, 1.0]], ['2, k, 10', [-0.0429357, -0.255401, 1.0]], ['2, k, 11', [-0.0928815, -0.297315, 1.0]], ['2, k, 12', [-0.321761, -0.404472, 1.0]], ['2, k, 13', [-0.369562, -0.714196, 1.0]], ['2, k, 14', [-0.396374, -1.0765, 1.0]], ['2, k, 15', [-0.432365, -1.15248, 1.0]], ['2, k, 16', [-0.157828, -0.402723, 1.0]], ['2, k, 17', [-0.11587, -0.711358, 1.0]], ['2, k, 18', [-0.0881315, -1.08376, 1.0]], ['2, k, 19', [-0.0789688, -1.14362, 1.0]], ['2, k, 20', [-0.266218, 0.107886, 1.0]], ['2, k, 21', [-0.39263, -0.373165, 1.0]], ['2, k, 22', [-0.375817, -0.258003, 1.0]], ['2, k, 23', [-0.112707, -0.37494, 1.0]], ['2, k, 24', [-0.127416, -0.260014, 1.0]]]
[['2, k, 0', [-0.250167, -0.410887, 1.0]], ['2, k, 1', [-0.256215, -0.110547, 1.0]], ['2, k, 2', [-0.268872, 0.181447, 1.0]], ['2, k, 3', [-0.223324, 0.293861, 1.0]], ['2, k, 4', [-0.423719, 0.0747258, 1.0]], ['2, k, 5', [-0.562977, -0.0870303, 1.0]], ['2, k, 6', [-0.483767, -0.257791, 1.0]], ['2, k, 7', [-0.435943, -0.300466, 1.0]], ['2, k, 8', [-0.0647055, 0.0726048, 1.0]], ['2, k, 9', [0.0267429, -0.0860739, 1.0]], ['2, k, 10', [-0.0489198, -0.254566, 1.0]], ['2, k, 11', [-0.097196, -0.293278, 1.0]], ['2, k, 12', [-0.328475, -0.403968, 1.0]], ['2, k, 13', [-0.372938, -0.712665, 1.0]], ['2, k, 14', [-0.396828, -1.07637, 1.0]], ['2, k, 15', [-0.43227, -1.15272, 1.0]], ['2, k, 16', [-0.164805, -0.405202, 1.0]], ['2, k, 17', [-0.122219, -0.712582, 1.0]], ['2, k, 18', [-0.0883716, -1.08405, 1.0]], ['2, k, 19', [-0.0802917, -1.14543, 1.0]], ['2, k, 20', [-0.265996, 0.1087, 1.0]], ['2, k, 21', [-0.399291, -0.373313, 1.0]], ['2, k, 22', [-0.387323, -0.260104, 1.0]], ['2, k, 23', [-0.121038, -0.367793, 1.0]], ['2, k, 24', [-0.130328, -0.254908, 1.0]]]
