[['2, k, 0', [-0.1401847, -0.2238491, 1.0]], ['2, k, 1', [-0.1349824, 0.0263218, 1.0]], ['2, k, 2', [-0.1285599, 0.2718373, 1.0]], ['2, k, 3', [-0.1253533, 0.40377, 1.0]], ['2, k, 4', [-0.2627106, 0.1654451, 1.0]], ['2, k, 5', [-0.2500691, -0.01961062, 1.0]], ['2, k, 6', [-0.1287857, -0.1440494, 1.0]], ['2, k, 7', [-0.08361498, -0.1740211, 1.0]], ['2, k, 8', [0.0178387, 0.1710281, 1.0]], ['2, k, 9', [0.02862818, -0.01790339, 1.0]], ['2, k, 10', [-0.02746493, -0.1216623, 1.0]], ['2, k, 11', [-0.0696507, -0.17391, 1.0]], ['2, k, 12', [-0.2018415, -0.2196136, 1.0]], ['2, k, 13', [-0.1965411, -0.329808, 1.0]], ['2, k, 14', [-0.193364, -0.6773231, 1.0]], ['2, k, 15', [-0.2595972, -0.7244982, 1.0]], ['2, k, 16', [-0.07509111, -0.22285, 1.0]], ['2, k, 17', [0.03384966, -0.3349289, 1.0]], ['2, k, 18', [0.04891938, -0.6707452, 1.0]], ['2, k, 19', [0.08146743, -0.727248, 1.0]], ['2, k, 20', [-0.1304615, 0.211073, 1.0]], ['2, k, 21', [-0.06638633, -0.2241495, 1.0]], ['2, k, 22', [-0.07216587, -0.2368535, 1.0]], ['2, k, 23', [-0.0689247, -0.2207828, 1.0]], ['2, k, 24', [-0.05131102, -0.1764567, 1.0]]]
[['2, k, 0', [-0.1115518, -0.1373469, 1.0]], ['2, k, 1', [-0.1282005, 0.08570024, 1.0]], ['2, k, 2', [-0.1388873, 0.3045818, 1.0]], ['2, k, 3', [-0.1411406, 0.4031096, 1.0]], ['2, k, 4', [-0.2780306, 0.2496916, 1.0]], ['2, k, 5', [-0.2915912, 0.4238431, 1.0]], ['2, k, 6', [-0.1721071, 0.612299, 1.0]], ['2, k, 7', [-0.1396405, 0.6698695, 1.0]], ['2, k, 8', [0.01743296, 0.3108302, 1.0]], ['2, k, 9', [0.04590279, 0.4779834, 1.0]], ['2, k, 10', [-0.07051316, 0.6527828, 1.0]], ['2, k, 11', [-0.1037109, 0.684547, 1.0]], ['2, k, 12', [-0.173716, -0.1403553, 1.0]], ['2, k, 13', [-0.1947896, -0.3170941, 1.0]], ['2, k, 14', [-0.1970157, -0.6724516, 1.0]], ['2, k, 15', [-0.2443388, -0.7398325, 1.0]], ['2, k, 16', [-0.04700369, -0.1304793, 1.0]], ['2, k, 17', [0.02788511, -0.3302604, 1.0]], ['2, k, 18', [0.05428285, -0.6565354, 1.0]], ['2, k, 19', [0.07381666, -0.7177082, 1.0]], ['2, k, 20', [-0.1368556, 0.2502535, 1.0]], ['2, k, 21', [-0.08848165, 0.7146216, 1.0]], ['2, k, 22', [-0.1271495, 0.6466827, 1.0]], ['2, k, 23', [-0.1291348, 0.7289156, 1.0]], ['2, k, 24', [-0.0862603, 0.7139479, 1.0]]]
[['2, k, 0', [-0.111991, -0.1373024, 1.0]], ['2, k, 1', [-0.1281638, 0.08571349, 1.0]], ['2, k, 2', [-0.1387482, 0.3045325, 1.0]], ['2, k, 3', [-0.1407756, 0.4028857, 1.0]], ['2, k, 4', [-0.2780472, 0.2497702, 1.0]], ['2, k, 5', [-0.2958288, 0.445123, 1.0]], ['2, k, 6', [-0.1668514, 0.624127, 1.0]], ['2, k, 7', [-0.1334028, 0.6726774, 1.0]], ['2, k, 8', [0.01789031, 0.3087485, 1.0]], ['2, k, 9', [0.0418807, 0.4768532, 1.0]], ['2, k, 10', [-0.07387238, 0.6543286, 1.0]], ['2, k, 11', [-0.1039954, 0.6837588, 1.0]], ['2, k, 12', [-0.1739087, -0.140301, 1.0]], ['2, k, 13', [-0.1949483, -0.3167818, 1.0]], ['2, k, 14', [-0.1961648, -0.670213, 1.0]], ['2, k, 15', [-0.2454669, -0.7364028, 1.0]], ['2, k, 16', [-0.04776184, -0.1305331, 1.0]], ['2, k, 17', [0.02745342, -0.3295333, 1.0]], ['2, k, 18', [0.0522039, -0.6593696, 1.0]], ['2, k, 19', [0.07653144, -0.7211156, 1.0]], ['2, k, 20', [-0.1367091, 0.2502497, 1.0]], ['2, k, 21', [-0.09009695, 0.7300518, 1.0]], ['2, k, 22', [-0.09062389, 0.6440442, 1.0]], ['2, k, 23', [-0.1155933, 0.7159237, 1.0]], ['2, k, 24', [-0.08435822, 0.7100669, 1.0]]]
[['2, k, 0', [-0.1125542, -0.1352961, 1.0]], ['2, k, 1', [-0.1278236, 0.08595582, 1.0]], ['2, k, 2', [-0.137907, 0.3037009, 1.0]], ['2, k, 3', [-0.1474524, 0.4026841, 1.0]], ['2, k, 4', [-0.2776583, 0.2504128, 1.0]], ['2, k, 5', [-0.296477, 0.4362054, 1.0]], ['2, k, 6', [-0.1845326, 0.6293792, 1.0]], ['2, k, 7', [-0.1444395, 0.6770604, 1.0]], ['2, k, 8', [0.01763667, 0.3279553, 1.0]], ['2, k, 9', [0.0202117, 0.5148502, 1.0]], ['2, k, 10', [-0.08590141, 0.6578562, 1.0]], ['2, k, 11', [-0.1095356, 0.6871327, 1.0]], ['2, k, 12', [-0.1739597, -0.1388858, 1.0]], ['2, k, 13', [-0.1949386, -0.316952, 1.0]], ['2, k, 14', [-0.1962804, -0.6700596, 1.0]], ['2, k, 15', [-0.2458718, -0.7360358, 1.0]], ['2, k, 16', [-0.04888915, -0.1280427, 1.0]], ['2, k, 17', [0.02741234, -0.3293658, 1.0]], ['2, k, 18', [0.0511594, -0.660556, 1.0]], ['2, k, 19', [0.07655963, -0.7210895, 1.0]], ['2, k, 20', [-0.136014, 0.2498584, 1.0]], ['2, k, 21', [-0.1039679, 0.7296392, 1.0]], ['2, k, 22', [-0.1096017, 0.654471, 1.0]], ['2, k, 23', [-0.1294467, 0.734485, 1.0]], ['2, k, 24', [-0.1023268, 0.7146876, 1.0]]]
[['2, k, 0', [-0.1130078, -0.1348289, 1.0]], ['2, k, 1', [-0.1276929, 0.08613762, 1.0]], ['2, k, 2', [-0.1376311, 0.3036003, 1.0]], ['2, k, 3', [-0.1247602, 0.4178407, 1.0]], ['2, k, 4', [-0.277229, 0.2505041, 1.0]], ['2, k, 5', [-0.2939332, 0.4425766, 1.0]], ['2, k, 6', [-0.1841809, 0.6275978, 1.0]], ['2, k, 7', [-0.143985, 0.6765535, 1.0]], ['2, k, 8', [0.02427726, 0.3000351, 1.0]], ['2, k, 9', [0.02000161, 0.5114986, 1.0]], ['2, k, 10', [-0.08703893, 0.6469254, 1.0]], ['2, k, 11', [-0.1132404, 0.6783194, 1.0]], ['2, k, 12', [-0.1744554, -0.1382572, 1.0]], ['2, k, 13', [-0.194885, -0.3169778, 1.0]], ['2, k, 14', [-0.1962541, -0.6700431, 1.0]], ['2, k, 15', [-0.2246059, -0.7399349, 1.0]], ['2, k, 16', [-0.04925664, -0.1277669, 1.0]], ['2, k, 17', [0.02750248, -0.3297389, 1.0]], ['2, k, 18', [0.05297787, -0.6569607, 1.0]], ['2, k, 19', [0.07370678, -0.7161393, 1.0]], ['2, k, 20', [-0.1357334, 0.2498522, 1.0]], ['2, k, 21', [-0.1054375, 0.7258022, 1.0]], ['2, k, 22', [-0.1254713, 0.6557237, 1.0]], ['2, k, 23', [-0.134405, 0.7279668, 1.0]], ['2, k, 24', [-0.09288309, 0.7015592, 1.0]]]
[['2, k, 0', [-0.1128577, -0.1341122, 1.0]], ['2, k, 1', [-0.1276305, 0.0853576, 1.0]], ['2, k, 2', [-0.1392471, 0.2957494, 1.0]], ['2, k, 3', [-0.1246524, 0.4142307, 1.0]], ['2, k, 4', [-0.26952, 0.2438161, 1.0]], ['2, k, 5', [-0.2961023, 0.4232475, 1.0]], ['2, k, 6', [-0.1833504, 0.61084, 1.0]], ['2, k, 7', [-0.1426099, 0.6551573, 1.0]], ['2, k, 8', [0.02096892, 0.2732497, 1.0]], ['2, k, 9', [-0.000731687, 0.4931819, 1.0]], ['2, k, 10', [-0.08672212, 0.6384078, 1.0]], ['2, k, 11', [-0.1089662, 0.6692286, 1.0]], ['2, k, 12', [-0.1735442, -0.1366831, 1.0]], ['2, k, 13', [-0.1947537, -0.3172039, 1.0]], ['2, k, 14', [-0.1963495, -0.6699589, 1.0]], ['2, k, 15', [-0.2340388, -0.7391469, 1.0]], ['2, k, 16', [-0.04937331, -0.1274923, 1.0]], ['2, k, 17', [0.02728845, -0.3290686, 1.0]], ['2, k, 18', [0.05250214, -0.654133, 1.0]], ['2, k, 19', [0.07564888, -0.7197407, 1.0]], ['2, k, 20', [-0.1365361, 0.2445639, 1.0]], ['2, k, 21', [-0.09953132, 0.7072794, 1.0]], ['2, k, 22', [-0.1087124, 0.6368194, 1.0]], ['2, k, 23', [-0.1342186, 0.7217962, 1.0]], ['2, k, 24', [-0.09422185, 0.7028086, 1.0]]]
[['2, k, 0', [-0.1131341, -0.1342768, 1.0]], ['2, k, 1', [-0.1274122, 0.08544203, 1.0]], ['2, k, 2', [-0.1379374, 0.2975329, 1.0]], ['2, k, 3', [-0.1222103, 0.4170589, 1.0]], ['2, k, 4', [-0.2752066, 0.2413146, 1.0]], ['2, k, 5', [-0.2930394, 0.4226875, 1.0]], ['2, k, 6', [-0.1816635, 0.6051716, 1.0]], ['2, k, 7', [-0.132857, 0.6554977, 1.0]], ['2, k, 8', [0.02124658, 0.2733245, 1.0]], ['2, k, 9', [0.003235663, 0.4903772, 1.0]], ['2, k, 10', [-0.08437321, 0.6334345, 1.0]], ['2, k, 11', [-0.1095471, 0.6604775, 1.0]], ['2, k, 12', [-0.1740496, -0.1368818, 1.0]], ['2, k, 13', [-0.1946989, -0.3171585, 1.0]], ['2, k, 14', [-0.1961942, -0.6693609, 1.0]], ['2, k, 15', [-0.2187083, -0.7356063, 1.0]], ['2, k, 16', [-0.04953541, -0.1277203, 1.0]], ['2, k, 17', [0.02715541, -0.3288932, 1.0]], ['2, k, 18', [0.05508762, -0.6524634, 1.0]], ['2, k, 19', [0.07373805, -0.7155524, 1.0]], ['2, k, 20', [-0.135619, 0.245562, 1.0]], ['2, k, 21', [-0.1028134, 0.709622, 1.0]], ['2, k, 22', [-0.09552608, 0.6319953, 1.0]], ['2, k, 23', [-0.132892, 0.7134525, 1.0]], ['2, k, 24', [-0.09822454, 0.6988376, 1.0]]]
[['2, k, 0', [-0.113146, -0.1343603, 1.0]], ['2, k, 1', [-0.1272501, 0.0856545, 1.0]], ['2, k, 2', [-0.1377869, 0.2995057, 1.0]], ['2, k, 3', [-0.1216461, 0.4194466, 1.0]], ['2, k, 4', [-0.2746473, 0.2384823, 1.0]], ['2, k, 5', [-0.2875984, 0.4168898, 1.0]], ['2, k, 6', [-0.1889229, 0.5700917, 1.0]], ['2, k, 7', [-0.1340771, 0.6360189, 1.0]], ['2, k, 8', [0.02287195, 0.2721758, 1.0]], ['2, k, 9', [0.02102341, 0.422878, 1.0]], ['2, k, 10', [-0.07344566, 0.6009425, 1.0]], ['2, k, 11', [-0.1050113, 0.643666, 1.0]], ['2, k, 12', [-0.1741663, -0.1370062, 1.0]], ['2, k, 13', [-0.1946295, -0.3172795, 1.0]], ['2, k, 14', [-0.1948148, -0.6714526, 1.0]], ['2, k, 15', [-0.2456775, -0.7361118, 1.0]], ['2, k, 16', [-0.04944783, -0.1279182, 1.0]], ['2, k, 17', [0.02746107, -0.3289418, 1.0]], ['2, k, 18', [0.05501777, -0.6544479, 1.0]], ['2, k, 19', [0.07439889, -0.7203028, 1.0]], ['2, k, 20', [-0.1354128, 0.2468469, 1.0]], ['2, k, 21', [-0.09902717, 0.6894928, 1.0]], ['2, k, 22', [-0.09903727, 0.6133845, 1.0]], ['2, k, 23', [-0.1273396, 0.6911735, 1.0]], ['2, k, 24', [-0.09348238, 0.6794865, 1.0]]]
[['2, k, 0', [-0.1132906, -0.1334518, 1.0]], ['2, k, 1', [-0.1276256, 0.08755722, 1.0]], ['2, k, 2', [-0.1393431, 0.3033291, 1.0]], ['2, k, 3', [-0.1228706, 0.4235549, 1.0]], ['2, k, 4', [-0.2754633, 0.2341598, 1.0]], ['2, k, 5', [-0.275077, 0.4153621, 1.0]], ['2, k, 6', [-0.1815791, 0.5556069, 1.0]], ['2, k, 7', [-0.1307526, 0.6182345, 1.0]], ['2, k, 8', [0.02365602, 0.2713559, 1.0]], ['2, k, 9', [0.01603366, 0.4260529, 1.0]], ['2, k, 10', [-0.07890037, 0.5873831, 1.0]], ['2, k, 11', [-0.1066186, 0.6245048, 1.0]], ['2, k, 12', [-0.174551, -0.1359806, 1.0]], ['2, k, 13', [-0.1946375, -0.3172947, 1.0]], ['2, k, 14', [-0.1948899, -0.6705836, 1.0]], ['2, k, 15', [-0.2486842, -0.733426, 1.0]], ['2, k, 16', [-0.04939814, -0.1267132, 1.0]], ['2, k, 17', [0.02735774, -0.3287848, 1.0]], ['2, k, 18', [0.05313546, -0.6565661, 1.0]], ['2, k, 19', [0.07566758, -0.7220592, 1.0]], ['2, k, 20', [-0.1365763, 0.2500871, 1.0]], ['2, k, 21', [-0.1000451, 0.6707115, 1.0]], ['2, k, 22', [-0.09592845, 0.5935623, 1.0]], ['2, k, 23', [-0.1289646, 0.6713368, 1.0]], ['2, k, 24', [-0.08641163, 0.6488736, 1.0]]]
[['2, k, 0', [-0.115826, -0.1521708, 1.0]], ['2, k, 1', [-0.1283473, 0.08067257, 1.0]], ['2, k, 2', [-0.139854, 0.3019179, 1.0]], ['2, k, 3', [-0.1279066, 0.4276824, 1.0]], ['2, k, 4', [-0.2741561, 0.2275103, 1.0]], ['2, k, 5', [-0.2667727, 0.3651745, 1.0]], ['2, k, 6', [-0.1562519, 0.5119743, 1.0]], ['2, k, 7', [-0.1152993, 0.5563574, 1.0]], ['2, k, 8', [0.005395209, 0.2456809, 1.0]], ['2, k, 9', [0.02210996, 0.3730419, 1.0]], ['2, k, 10', [-0.07743993, 0.5625948, 1.0]], ['2, k, 11', [-0.09617634, 0.5593181, 1.0]], ['2, k, 12', [-0.1802356, -0.1538186, 1.0]], ['2, k, 13', [-0.1947483, -0.3175723, 1.0]], ['2, k, 14', [-0.1944987, -0.6717469, 1.0]], ['2, k, 15', [-0.2194972, -0.734174, 1.0]], ['2, k, 16', [-0.04864768, -0.1477245, 1.0]], ['2, k, 17', [0.02764153, -0.3292697, 1.0]], ['2, k, 18', [0.05297757, -0.6580497, 1.0]], ['2, k, 19', [0.07713019, -0.7235416, 1.0]], ['2, k, 20', [-0.1371025, 0.2474114, 1.0]], ['2, k, 21', [-0.08986267, 0.5978012, 1.0]], ['2, k, 22', [-0.07860259, 0.5374624, 1.0]], ['2, k, 23', [-0.1180043, 0.5994097, 1.0]], ['2, k, 24', [-0.07778402, 0.5749346, 1.0]]]
[['2, k, 0', [-0.1169787, -0.1587688, 1.0]], ['2, k, 1', [-0.1281195, 0.08093455, 1.0]], ['2, k, 2', [-0.1348389, 0.3206307, 1.0]], ['2, k, 3', [-0.1264311, 0.4370433, 1.0]], ['2, k, 4', [-0.2729464, 0.2244578, 1.0]], ['2, k, 5', [-0.2681985, 0.3453655, 1.0]], ['2, k, 6', [-0.1663645, 0.4637517, 1.0]], ['2, k, 7', [-0.1113756, 0.5116326, 1.0]], ['2, k, 8', [0.004346471, 0.2415223, 1.0]], ['2, k, 9', [0.02309656, 0.3597786, 1.0]], ['2, k, 10', [-0.05584215, 0.4684092, 1.0]], ['2, k, 11', [-0.09329689, 0.5128606, 1.0]], ['2, k, 12', [-0.182852, -0.159594, 1.0]], ['2, k, 13', [-0.1947272, -0.3176745, 1.0]], ['2, k, 14', [-0.1946591, -0.6693289, 1.0]], ['2, k, 15', [-0.2476232, -0.7320628, 1.0]], ['2, k, 16', [-0.04824097, -0.1548262, 1.0]], ['2, k, 17', [0.02730809, -0.3295675, 1.0]], ['2, k, 18', [0.04896403, -0.6772634, 1.0]], ['2, k, 19', [0.08197685, -0.7235797, 1.0]], ['2, k, 20', [-0.1338714, 0.2586549, 1.0]], ['2, k, 21', [-0.08111585, 0.553641, 1.0]], ['2, k, 22', [-0.07594953, 0.4902194, 1.0]], ['2, k, 23', [-0.118729, 0.5554374, 1.0]], ['2, k, 24', [-0.07361783, 0.5427706, 1.0]]]
[['2, k, 0', [-0.1175062, -0.1668421, 1.0]], ['2, k, 1', [-0.1277461, 0.07945764, 1.0]], ['2, k, 2', [-0.1345564, 0.32036, 1.0]], ['2, k, 3', [-0.1199069, 0.4362102, 1.0]], ['2, k, 4', [-0.2725461, 0.2238158, 1.0]], ['2, k, 5', [-0.26789, 0.3195197, 1.0]], ['2, k, 6', [-0.1551029, 0.4282383, 1.0]], ['2, k, 7', [-0.1085525, 0.4638608, 1.0]], ['2, k, 8', [0.001930441, 0.2337447, 1.0]], ['2, k, 9', [0.03074931, 0.333556, 1.0]], ['2, k, 10', [-0.06336779, 0.4351332, 1.0]], ['2, k, 11', [-0.09504647, 0.4671142, 1.0]], ['2, k, 12', [-0.1847708, -0.1679319, 1.0]], ['2, k, 13', [-0.1947092, -0.3176787, 1.0]], ['2, k, 14', [-0.1950372, -0.6698384, 1.0]], ['2, k, 15', [-0.2482222, -0.731935, 1.0]], ['2, k, 16', [-0.04746918, -0.1623925, 1.0]], ['2, k, 17', [0.02756928, -0.3299661, 1.0]], ['2, k, 18', [0.04809764, -0.6717998, 1.0]], ['2, k, 19', [0.0826185, -0.7236463, 1.0]], ['2, k, 20', [-0.133529, 0.2585903, 1.0]], ['2, k, 21', [-0.0781562, 0.4978154, 1.0]], ['2, k, 22', [-0.06858145, 0.4418283, 1.0]], ['2, k, 23', [-0.1118107, 0.5054675, 1.0]], ['2, k, 24', [-0.06537241, 0.4897221, 1.0]]]
[['2, k, 0', [-0.1183374, -0.1939418, 1.0]], ['2, k, 1', [-0.1248025, 0.05990558, 1.0]], ['2, k, 2', [-0.1298047, 0.305079, 1.0]], ['2, k, 3', [-0.1236147, 0.4137863, 1.0]], ['2, k, 4', [-0.2552858, 0.1659233, 1.0]], ['2, k, 5', [-0.26864, 0.2884077, 1.0]], ['2, k, 6', [-0.1504426, 0.4199514, 1.0]], ['2, k, 7', [-0.09370511, 0.4154777, 1.0]], ['2, k, 8', [-0.006183387, 0.1875985, 1.0]], ['2, k, 9', [0.03384147, 0.2934219, 1.0]], ['2, k, 10', [-0.04940157, 0.3778566, 1.0]], ['2, k, 11', [-0.08594546, 0.4113058, 1.0]], ['2, k, 12', [-0.1899446, -0.1951188, 1.0]], ['2, k, 13', [-0.1948041, -0.3175505, 1.0]], ['2, k, 14', [-0.1951249, -0.6717999, 1.0]], ['2, k, 15', [-0.243081, -0.7386326, 1.0]], ['2, k, 16', [-0.04402615, -0.1885734, 1.0]], ['2, k, 17', [0.02759462, -0.3300064, 1.0]], ['2, k, 18', [0.05634174, -0.6563228, 1.0]], ['2, k, 19', [0.07386708, -0.713301, 1.0]], ['2, k, 20', [-0.1291771, 0.2446913, 1.0]], ['2, k, 21', [-0.06886442, 0.4435303, 1.0]], ['2, k, 22', [-0.0636807, 0.4415434, 1.0]], ['2, k, 23', [-0.09911031, 0.4392185, 1.0]], ['2, k, 24', [-0.06038668, 0.4375765, 1.0]]]
[['2, k, 0', [-0.1176028, -0.1994327, 1.0]], ['2, k, 1', [-0.1248827, 0.05695303, 1.0]], ['2, k, 2', [-0.1303152, 0.3044246, 1.0]], ['2, k, 3', [-0.1319526, 0.4161555, 1.0]], ['2, k, 4', [-0.255091, 0.1652478, 1.0]], ['2, k, 5', [-0.2717331, 0.2464075, 1.0]], ['2, k, 6', [-0.1332899, 0.3644077, 1.0]], ['2, k, 7', [-0.09008441, 0.3479766, 1.0]], ['2, k, 8', [-0.007595177, 0.1845183, 1.0]], ['2, k, 9', [0.03043032, 0.2423299, 1.0]], ['2, k, 10', [-0.03671856, 0.3241956, 1.0]], ['2, k, 11', [-0.07760326, 0.3458062, 1.0]], ['2, k, 12', [-0.1896159, -0.2011188, 1.0]], ['2, k, 13', [-0.1947274, -0.3176909, 1.0]], ['2, k, 14', [-0.1950352, -0.672097, 1.0]], ['2, k, 15', [-0.2453105, -0.7372967, 1.0]], ['2, k, 16', [-0.04292256, -0.1932777, 1.0]], ['2, k, 17', [0.02825237, -0.3321671, 1.0]], ['2, k, 18', [0.05768655, -0.6549637, 1.0]], ['2, k, 19', [0.07391818, -0.7124671, 1.0]], ['2, k, 20', [-0.1295244, 0.2436951, 1.0]], ['2, k, 21', [-0.06521337, 0.3662229, 1.0]], ['2, k, 22', [-0.05183466, 0.3299698, 1.0]], ['2, k, 23', [-0.0938131, 0.3609619, 1.0]], ['2, k, 24', [-0.05111144, 0.3622839, 1.0]]]
[['2, k, 0', [-0.1111004, -0.2331199, 1.0]], ['2, k, 1', [-0.1256329, 0.005834451, 1.0]], ['2, k, 2', [-0.1408046, 0.2467504, 1.0]], ['2, k, 3', [-0.1420719, 0.4153857, 1.0]], ['2, k, 4', [-0.2466017, 0.1306076, 1.0]], ['2, k, 5', [-0.2648396, 0.2261261, 1.0]], ['2, k, 6', [-0.1213536, 0.304867, 1.0]], ['2, k, 7', [-0.0844657, 0.2854227, 1.0]], ['2, k, 8', [-0.02052397, 0.1347342, 1.0]], ['2, k, 9', [0.02942116, 0.2208111, 1.0]], ['2, k, 10', [-0.04370773, 0.3093385, 1.0]], ['2, k, 11', [-0.07088958, 0.2877076, 1.0]], ['2, k, 12', [-0.1811435, -0.2357928, 1.0]], ['2, k, 13', [-0.1947052, -0.3176365, 1.0]], ['2, k, 14', [-0.1950427, -0.6726997, 1.0]], ['2, k, 15', [-0.2471712, -0.7364702, 1.0]], ['2, k, 16', [-0.03836492, -0.2248867, 1.0]], ['2, k, 17', [0.02815771, -0.332299, 1.0]], ['2, k, 18', [0.05781727, -0.6545097, 1.0]], ['2, k, 19', [0.07375351, -0.7124372, 1.0]], ['2, k, 20', [-0.1371581, 0.1871888, 1.0]], ['2, k, 21', [-0.06505538, 0.2892337, 1.0]], ['2, k, 22', [-0.04450437, 0.2842138, 1.0]], ['2, k, 23', [-0.08724432, 0.2939594, 1.0]], ['2, k, 24', [-0.04837414, 0.2948825, 1.0]]]
[['2, k, 0', [-0.1091582, -0.2366261, 1.0]], ['2, k, 1', [-0.1257025, 0.01651139, 1.0]], ['2, k, 2', [-0.1464285, 0.2950982, 1.0]], ['2, k, 3', [-0.1384716, 0.4277868, 1.0]], ['2, k, 4', [-0.2459643, 0.1135617, 1.0]], ['2, k, 5', [-0.2759399, 0.1858339, 1.0]], ['2, k, 6', [-0.1427826, 0.2058583, 1.0]], ['2, k, 7', [-0.08367769, 0.2193519, 1.0]], ['2, k, 8', [-0.03947322, 0.1438808, 1.0]], ['2, k, 9', [0.02793859, 0.1715121, 1.0]], ['2, k, 10', [-0.04563245, 0.2111595, 1.0]], ['2, k, 11', [-0.07767678, 0.2213858, 1.0]], ['2, k, 12', [-0.1820259, -0.2429305, 1.0]], ['2, k, 13', [-0.1947159, -0.3181687, 1.0]], ['2, k, 14', [-0.1952188, -0.672631, 1.0]], ['2, k, 15', [-0.2476335, -0.7361424, 1.0]], ['2, k, 16', [-0.03292972, -0.2269448, 1.0]], ['2, k, 17', [0.02742072, -0.3318548, 1.0]], ['2, k, 18', [0.05435607, -0.6596068, 1.0]], ['2, k, 19', [0.07659347, -0.7190579, 1.0]], ['2, k, 20', [-0.1411441, 0.2262718, 1.0]], ['2, k, 21', [-0.0594344, 0.2257691, 1.0]], ['2, k, 22', [-0.04376849, 0.2111126, 1.0]], ['2, k, 23', [-0.08782784, 0.2308388, 1.0]], ['2, k, 24', [-0.05844274, 0.2539895, 1.0]]]
[['2, k, 0', [-0.1195371, -0.2343446, 1.0]], ['2, k, 1', [-0.1314701, 0.0235847, 1.0]], ['2, k, 2', [-0.1461498, 0.293901, 1.0]], ['2, k, 3', [-0.1342097, 0.4212221, 1.0]], ['2, k, 4', [-0.2506365, 0.1722699, 1.0]], ['2, k, 5', [-0.2765177, 0.1479048, 1.0]], ['2, k, 6', [-0.1407641, 0.1430445, 1.0]], ['2, k, 7', [-0.08987977, 0.1514973, 1.0]], ['2, k, 8', [-0.01808131, 0.1794254, 1.0]], ['2, k, 9', [0.02909853, 0.141802, 1.0]], ['2, k, 10', [-0.04790409, 0.1478859, 1.0]], ['2, k, 11', [-0.07860769, 0.1540413, 1.0]], ['2, k, 12', [-0.1996635, -0.235921, 1.0]], ['2, k, 13', [-0.194961, -0.3186066, 1.0]], ['2, k, 14', [-0.195178, -0.672568, 1.0]], ['2, k, 15', [-0.2500202, -0.7330559, 1.0]], ['2, k, 16', [-0.0389215, -0.2266575, 1.0]], ['2, k, 17', [0.02709801, -0.3314109, 1.0]], ['2, k, 18', [0.05534442, -0.6578233, 1.0]], ['2, k, 19', [0.07525271, -0.716265, 1.0]], ['2, k, 20', [-0.1421499, 0.2268818, 1.0]], ['2, k, 21', [-0.0611142, 0.1564721, 1.0]], ['2, k, 22', [-0.08259394, 0.1169519, 1.0]], ['2, k, 23', [-0.08607958, 0.1555831, 1.0]], ['2, k, 24', [-0.05103387, 0.1565373, 1.0]]]
[['2, k, 0', [-0.1343027, -0.2251558, 1.0]], ['2, k, 1', [-0.1348289, 0.02763404, 1.0]], ['2, k, 2', [-0.1379194, 0.284566, 1.0]], ['2, k, 3', [-0.1352484, 0.4126035, 1.0]], ['2, k, 4', [-0.2536624, 0.2303593, 1.0]], ['2, k, 5', [-0.2747566, 0.1027555, 1.0]], ['2, k, 6', [-0.1585433, 0.09313032, 1.0]], ['2, k, 7', [-0.08944817, 0.08990988, 1.0]], ['2, k, 8', [-0.0155019, 0.1876967, 1.0]], ['2, k, 9', [0.03652003, 0.119504, 1.0]], ['2, k, 10', [-0.05073752, 0.0951011, 1.0]], ['2, k, 11', [-0.08123703, 0.09194166, 1.0]], ['2, k, 12', [-0.2113259, -0.2192647, 1.0]], ['2, k, 13', [-0.1951028, -0.3191586, 1.0]], ['2, k, 14', [-0.1953828, -0.6737569, 1.0]], ['2, k, 15', [-0.2520256, -0.7329456, 1.0]], ['2, k, 16', [-0.05720166, -0.2236259, 1.0]], ['2, k, 17', [0.02559342, -0.3265562, 1.0]], ['2, k, 18', [0.05532057, -0.6571112, 1.0]], ['2, k, 19', [0.07438211, -0.7146913, 1.0]], ['2, k, 20', [-0.1386574, 0.2228524, 1.0]], ['2, k, 21', [-0.06126502, 0.08894161, 1.0]], ['2, k, 22', [-0.0844296, 0.05064157, 1.0]], ['2, k, 23', [-0.08603196, 0.08887397, 1.0]], ['2, k, 24', [-0.05248131, 0.08798542, 1.0]]]
